InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-509.0;160.0;550.0;-378.0;-513.0;-228.0;-88.0;-523.0;306.0;-225.0
-683.0;123.0;305.0;619.0;-325.0;523.0;236.0;-415.0;-242.0;730.0
-655.0;128.0;846.0;316.0;-70.0;837.0;1028.0;-824.0;-310.0;439.0
-240.0;-8.0;1033.0;-67.0;334.0;484.0;977.0;-962.0;-305.0;91.0
-175.0;-82.0;990.0;-133.0;346.0;499.0;947.0;-938.0;-372.0;-15.0
-88.0;-172.0;1004.0;-276.0;343.0;515.0;956.0;-947.0;-452.0;-143.0
-295.0;119.0;935.0;187.0;477.0;816.0;1019.0;-711.0;-223.0;481.0
-557.0;154.0;649.0;-310.0;-761.0;-235.0;204.0;-468.0;297.0;-177.0
-236.0;-33.0;1046.0;-31.0;329.0;544.0;1083.0;-975.0;-367.0;154.0
-562.0;150.0;423.0;-273.0;-865.0;-290.0;194.0;-484.0;343.0;105.0
-233.0;-56.0;971.0;-142.0;295.0;554.0;932.0;-917.0;-414.0;-40.0
-186.0;-100.0;923.0;-260.0;338.0;461.0;880.0;-823.0;-419.0;-118.0
-341.0;146.0;761.0;-437.0;-91.0;-593.0;202.0;-665.0;503.0;-190.0
-184.0;-135.0;1015.0;-121.0;343.0;459.0;1031.0;-957.0;-421.0;57.0
-184.0;-150.0;1010.0;-20.0;337.0;465.0;855.0;-926.0;-429.0;118.0
-658.0;611.0;911.0;21.0;501.0;614.0;1131.0;-430.0;185.0;72.0
-476.0;178.0;847.0;210.0;227.0;-748.0;473.0;-737.0;541.0;364.0
-517.0;606.0;702.0;-372.0;143.0;-11.0;160.0;-1115.0;853.0;119.0
-756.0;688.0;915.0;-103.0;-201.0;-162.0;53.0;-823.0;569.0;65.0
-588.0;504.0;1104.0;-203.0;162.0;69.0;786.0;-1086.0;718.0;-130.0
-683.0;152.0;68.0;246.0;-391.0;635.0;1053.0;-134.0;-71.0;247.0
-157.0;-113.0;701.0;-80.0;729.0;830.0;759.0;-623.0;-314.0;168.0
52.0;-207.0;469.0;-11.0;396.0;572.0;609.0;-588.0;-459.0;522.0
80.0;-221.0;489.0;-2.0;411.0;586.0;597.0;-543.0;-478.0;458.0
-472.0;360.0;995.0;-331.0;251.0;222.0;698.0;-896.0;766.0;-218.0
-456.0;571.0;1065.0;-174.0;236.0;-38.0;1148.0;-977.0;508.0;-3.0
194.0;186.0;1060.0;-14.0;490.0;73.0;925.0;-1082.0;420.0;167.0
-30.0;258.0;988.0;102.0;606.0;406.0;1137.0;-884.0;345.0;65.0
-621.0;419.0;-146.0;353.0;-360.0;266.0;-119.0;145.0;7.0;575.0
-304.0;-712.0;192.0;408.0;-43.0;791.0;-319.0;162.0;-850.0;396.0
-769.0;558.0;558.0;588.0;-628.0;104.0;352.0;257.0;600.0;425.0
434.0;-83.0;1006.0;-23.0;461.0;432.0;1077.0;-861.0;51.0;123.0
520.0;-495.0;518.0;86.0;536.0;573.0;472.0;-290.0;-540.0;56.0
288.0;60.0;1023.0;-304.0;469.0;342.0;752.0;-1043.0;183.0;-153.0
186.0;-45.0;599.0;-222.0;261.0;288.0;608.0;-1213.0;-18.0;78.0
193.0;-293.0;869.0;282.0;393.0;713.0;711.0;-463.0;-246.0;116.0
284.0;71.0;924.0;-202.0;448.0;269.0;882.0;-904.0;230.0;-59.0
272.0;-258.0;511.0;187.0;617.0;806.0;595.0;-577.0;-202.0;393.0
510.0;-307.0;834.0;101.0;554.0;439.0;834.0;-834.0;-49.0;142.0
522.0;-314.0;960.0;121.0;529.0;535.0;794.0;-488.0;-79.0;153.0
423.0;-172.0;900.0;-226.0;446.0;297.0;829.0;-863.0;88.0;57.0
66.0;45.0;904.0;43.0;1034.0;1039.0;877.0;-697.0;-19.0;99.0
-304.0;379.0;989.0;-409.0;316.0;370.0;961.0;-996.0;337.0;-119.0
-254.0;323.0;1028.0;-493.0;360.0;415.0;987.0;-1046.0;303.0;-228.0
-328.0;-165.0;960.0;421.0;31.0;901.0;1088.0;-375.0;-66.0;39.0
-327.0;363.0;982.0;-453.0;269.0;403.0;883.0;-1010.0;299.0;-311.0
-338.0;366.0;1037.0;-468.0;262.0;399.0;927.0;-1041.0;294.0;-320.0
-443.0;-223.0;836.0;-630.0;-11.0;165.0;772.0;-954.0;143.0;-56.0
-396.0;346.0;1048.0;-461.0;231.0;415.0;1022.0;-968.0;219.0;-335.0
-601.0;224.0;313.0;399.0;-448.0;744.0;167.0;215.0;234.0;493.0
-596.0;220.0;184.0;352.0;-442.0;737.0;-94.0;147.0;221.0;506.0
-395.0;336.0;1013.0;-462.0;239.0;417.0;999.0;-989.0;198.0;-326.0
-497.0;-133.0;14.0;359.0;16.0;579.0;-860.0;219.0;-457.0;274.0
-395.0;334.0;978.0;-465.0;235.0;413.0;962.0;-1007.0;197.0;-316.0
-396.0;335.0;993.0;-458.0;232.0;414.0;914.0;-1005.0;197.0;-305.0
-169.0;-164.0;1150.0;0.0;619.0;838.0;1062.0;-972.0;-456.0;21.0
-396.0;334.0;1011.0;-450.0;234.0;418.0;924.0;-995.0;197.0;-297.0
-155.0;-41.0;1236.0;-43.0;895.0;956.0;1176.0;-718.0;-229.0;368.0
-405.0;338.0;1043.0;-455.0;211.0;411.0;1003.0;-1013.0;195.0;-304.0
481.0;-326.0;593.0;137.0;479.0;293.0;580.0;-960.0;-23.0;150.0
-879.0;726.0;-57.0;261.0;-605.0;-484.0;31.0;121.0;876.0;545.0
-464.0;475.0;1259.0;-139.0;44.0;240.0;1111.0;-687.0;379.0;232.0
0.0;-20.0;842.0;61.0;881.0;519.0;905.0;-662.0;-20.0;117.0
-862.0;668.0;-124.0;379.0;-590.0;-324.0;526.0;186.0;632.0;407.0
-447.0;523.0;993.0;-135.0;94.0;203.0;1116.0;-1054.0;378.0;-201.0
-27.0;-105.0;447.0;-527.0;381.0;449.0;592.0;-1000.0;-449.0;-11.0
-869.0;692.0;-131.0;334.0;-602.0;-339.0;466.0;183.0;633.0;548.0
289.0;-330.0;725.0;-14.0;709.0;677.0;742.0;-689.0;-391.0;135.0
-854.0;658.0;-72.0;361.0;-575.0;-315.0;493.0;264.0;656.0;467.0
-847.0;654.0;-73.0;221.0;-564.0;-295.0;365.0;227.0;645.0;315.0
-845.0;654.0;-212.0;300.0;-567.0;-294.0;209.0;278.0;645.0;417.0
-440.0;485.0;695.0;-338.0;-491.0;-472.0;991.0;-576.0;461.0;-302.0
-426.0;476.0;744.0;-392.0;-480.0;-476.0;718.0;-591.0;478.0;-331.0
-379.0;429.0;603.0;-366.0;-445.0;-461.0;825.0;-568.0;537.0;-248.0
-849.0;650.0;-65.0;432.0;-578.0;-296.0;279.0;407.0;650.0;479.0
-835.0;680.0;-132.0;346.0;-649.0;-299.0;225.0;389.0;736.0;402.0
-306.0;331.0;692.0;-472.0;-401.0;-311.0;940.0;-675.0;481.0;-240.0
-840.0;686.0;-208.0;220.0;-667.0;-329.0;40.0;250.0;751.0;453.0
-544.0;407.0;917.0;-18.0;6.0;-547.0;895.0;-899.0;354.0;101.0
-184.0;464.0;962.0;-505.0;211.0;-367.0;652.0;-973.0;446.0;-236.0
-548.0;416.0;974.0;-40.0;12.0;-550.0;936.0;-892.0;392.0;110.0
-544.0;406.0;972.0;-42.0;5.0;-577.0;959.0;-887.0;417.0;89.0
-543.0;414.0;969.0;-44.0;23.0;-583.0;972.0;-884.0;427.0;110.0
-242.0;-257.0;-97.0;304.0;-405.0;360.0;-447.0;217.0;-77.0;302.0
-542.0;413.0;963.0;-41.0;47.0;-594.0;945.0;-865.0;438.0;119.0
-550.0;419.0;939.0;8.0;-4.0;-597.0;931.0;-882.0;457.0;132.0
116.0;-276.0;767.0;-44.0;581.0;790.0;673.0;-704.0;-547.0;118.0
-491.0;357.0;720.0;-145.0;-624.0;-563.0;322.0;-223.0;555.0;-255.0
275.0;-275.0;541.0;-137.0;778.0;486.0;522.0;-849.0;-307.0;121.0
-357.0;192.0;680.0;-274.0;-54.0;-663.0;114.0;-526.0;455.0;-306.0
-59.0;216.0;1050.0;-270.0;420.0;78.0;980.0;-1218.0;238.0;-124.0
-583.0;499.0;1208.0;-111.0;-178.0;255.0;1118.0;-902.0;202.0;151.0
-589.0;467.0;1017.0;-232.0;-305.0;266.0;980.0;-944.0;160.0;-97.0
-785.0;710.0;-34.0;-56.0;-811.0;-334.0;234.0;-41.0;776.0;490.0
-134.0;171.0;1147.0;-219.0;377.0;281.0;1309.0;-945.0;258.0;-52.0
-24.0;171.0;909.0;-318.0;630.0;329.0;734.0;-970.0;283.0;2.0
-333.0;116.0;680.0;-139.0;518.0;648.0;667.0;-671.0;-721.0;157.0
-640.0;372.0;749.0;-15.0;-626.0;-665.0;402.0;-344.0;587.0;-78.0
-465.0;472.0;728.0;-290.0;-508.0;-559.0;52.0;-375.0;413.0;-188.0
-433.0;427.0;481.0;-486.0;-472.0;-593.0;91.0;-674.0;584.0;-188.0
-106.0;-72.0;644.0;-451.0;974.0;987.0;532.0;-1351.0;-305.0;93.0
-173.0;-29.0;746.0;130.0;682.0;847.0;746.0;-638.0;-338.0;221.0
-119.0;-70.0;695.0;97.0;768.0;863.0;516.0;-668.0;-382.0;199.0
-427.0;426.0;225.0;-474.0;-547.0;-495.0;76.0;-555.0;605.0;-108.0
-536.0;498.0;-22.0;-191.0;-827.0;-443.0;75.0;-23.0;552.0;153.0
105.0;-303.0;890.0;369.0;751.0;278.0;913.0;-474.0;-31.0;424.0
-584.0;386.0;804.0;-411.0;-417.0;-310.0;212.0;-786.0;296.0;-164.0
-270.0;42.0;1037.0;0.0;299.0;460.0;1104.0;-1012.0;-191.0;199.0
-404.0;200.0;741.0;-288.0;-86.0;-502.0;65.0;-474.0;503.0;-368.0
-649.0;417.0;813.0;183.0;-609.0;-628.0;618.0;-285.0;602.0;13.0
-517.0;513.0;321.0;18.0;-643.0;-456.0;-178.0;-55.0;551.0;-13.0
-585.0;538.0;-30.0;-86.0;-852.0;-437.0;97.0;55.0;532.0;281.0
-656.0;535.0;40.0;-66.0;-597.0;-544.0;617.0;-674.0;553.0;-16.0
-668.0;631.0;-190.0;133.0;-897.0;-430.0;21.0;210.0;445.0;432.0
-674.0;640.0;-189.0;129.0;-904.0;-429.0;27.0;149.0;436.0;425.0
-255.0;298.0;1191.0;-226.0;383.0;514.0;1074.0;-784.0;154.0;-157.0
-699.0;534.0;832.0;182.0;-577.0;-586.0;680.0;-505.0;561.0;148.0
-701.0;532.0;896.0;129.0;-586.0;-587.0;595.0;-507.0;558.0;90.0
-641.0;523.0;851.0;-109.0;-535.0;-548.0;893.0;-700.0;605.0;-22.0
200.0;131.0;988.0;-257.0;289.0;-228.0;1010.0;-860.0;322.0;-151.0
-667.0;377.0;745.0;29.0;-612.0;-664.0;216.0;-504.0;595.0;44.0
232.0;80.0;871.0;-288.0;304.0;-195.0;911.0;-937.0;284.0;-96.0
400.0;-233.0;696.0;-350.0;360.0;-9.0;604.0;-901.0;37.0;67.0
441.0;-302.0;829.0;-349.0;388.0;33.0;631.0;-938.0;-27.0;40.0
-647.0;794.0;-82.0;355.0;-387.0;-690.0;273.0;-147.0;880.0;607.0
-590.0;458.0;624.0;124.0;-483.0;-354.0;1320.0;-371.0;373.0;172.0
340.0;-341.0;372.0;-172.0;-48.0;667.0;199.0;-67.0;-88.0;104.0
-761.0;807.0;189.0;643.0;-602.0;-489.0;-70.0;37.0;498.0;783.0
-766.0;813.0;162.0;464.0;-633.0;-464.0;-148.0;-18.0;482.0;780.0
-773.0;816.0;131.0;368.0;-646.0;-458.0;62.0;-58.0;475.0;751.0
-589.0;683.0;1054.0;48.0;406.0;12.0;1058.0;-908.0;437.0;109.0
-712.0;89.0;120.0;-72.0;-438.0;476.0;-708.0;-392.0;-330.0;835.0
-698.0;690.0;965.0;-41.0;268.0;84.0;902.0;-1048.0;433.0;-155.0
-663.0;434.0;1027.0;-86.0;460.0;484.0;1132.0;-865.0;-54.0;164.0
-773.0;430.0;884.0;21.0;394.0;803.0;752.0;-696.0;-155.0;-1.0
-761.0;416.0;986.0;-106.0;379.0;811.0;955.0;-832.0;-168.0;49.0
4.0;4.0;561.0;15.0;632.0;715.0;458.0;-1123.0;-223.0;145.0
-22.0;61.0;1108.0;119.0;569.0;789.0;999.0;-343.0;-103.0;-54.0
-8.0;58.0;923.0;186.0;598.0;800.0;933.0;-214.0;-108.0;-62.0
-784.0;458.0;725.0;-8.0;530.0;985.0;688.0;-654.0;-175.0;85.0
-784.0;714.0;994.0;-61.0;-179.0;170.0;1084.0;-787.0;278.0;322.0
82.0;149.0;1116.0;-183.0;853.0;574.0;1004.0;-1211.0;108.0;-34.0
-877.0;843.0;193.0;500.0;-591.0;-329.0;428.0;372.0;560.0;528.0
-505.0;317.0;1092.0;-310.0;305.0;411.0;916.0;-805.0;739.0;-278.0
484.0;-389.0;881.0;-7.0;704.0;389.0;779.0;-817.0;-159.0;233.0
203.0;-129.0;784.0;-135.0;1024.0;241.0;742.0;-739.0;67.0;43.0
281.0;-287.0;214.0;194.0;453.0;212.0;19.0;94.0;-305.0;217.0
-388.0;334.0;394.0;-561.0;-457.0;-290.0;-242.0;-835.0;439.0;-96.0
498.0;-231.0;995.0;-242.0;818.0;578.0;991.0;-964.0;-90.0;-100.0
-166.0;-37.0;1368.0;125.0;195.0;473.0;1245.0;-671.0;-317.0;3.0
-891.0;765.0;-208.0;492.0;-754.0;-366.0;54.0;393.0;793.0;694.0
-906.0;860.0;-91.0;475.0;-694.0;-268.0;45.0;377.0;552.0;627.0
239.0;-278.0;815.0;-58.0;801.0;652.0;797.0;-767.0;-335.0;163.0
-29.0;386.0;-214.0;234.0;409.0;533.0;-207.0;-562.0;288.0;783.0
-774.0;729.0;419.0;659.0;-596.0;-476.0;352.0;16.0;916.0;514.0
-241.0;95.0;1274.0;-104.0;1340.0;729.0;1163.0;-1038.0;101.0;77.0
-303.0;131.0;1331.0;59.0;859.0;1058.0;1602.0;-1351.0;-193.0;-251.0
-419.0;114.0;1046.0;45.0;186.0;760.0;1144.0;-968.0;-365.0;209.0
-269.0;126.0;999.0;53.0;1039.0;611.0;892.0;-865.0;62.0;18.0
-296.0;146.0;677.0;129.0;901.0;966.0;825.0;-767.0;-31.0;323.0
-3.0;-263.0;1088.0;-586.0;524.0;678.0;1186.0;-1168.0;-232.0;-392.0
-274.0;179.0;665.0;-61.0;878.0;1035.0;749.0;-518.0;-173.0;125.0
-773.0;703.0;1170.0;35.0;-178.0;172.0;1309.0;-851.0;289.0;355.0
-271.0;8.0;1045.0;-249.0;306.0;663.0;1023.0;-1000.0;-388.0;-118.0
-542.0;142.0;845.0;-356.0;-851.0;-321.0;352.0;-664.0;341.0;-267.0
-345.0;178.0;753.0;-362.0;-4.0;-826.0;316.0;-650.0;572.0;-189.0
-343.0;174.0;713.0;-349.0;-6.0;-899.0;402.0;-641.0;581.0;-153.0
-795.0;774.0;154.0;341.0;-688.0;-796.0;136.0;-80.0;738.0;680.0
-766.0;729.0;-279.0;557.0;-828.0;-575.0;-28.0;246.0;824.0;736.0
487.0;-529.0;746.0;-377.0;279.0;840.0;879.0;-676.0;-484.0;-293.0
-687.0;423.0;1094.0;-196.0;491.0;630.0;1188.0;-795.0;-161.0;-93.0
-877.0;747.0;-172.0;472.0;-673.0;-386.0;-58.0;156.0;697.0;700.0
204.0;-387.0;217.0;16.0;909.0;931.0;405.0;-744.0;-569.0;419.0
-615.0;525.0;1258.0;131.0;-323.0;303.0;1265.0;-853.0;225.0;-65.0
-885.0;761.0;-141.0;506.0;-698.0;-374.0;-45.0;256.0;706.0;682.0
-62.0;-125.0;953.0;-464.0;643.0;635.0;505.0;-1041.0;-92.0;-253.0
302.0;-316.0;688.0;81.0;725.0;757.0;526.0;-601.0;-324.0;-54.0
156.0;-180.0;688.0;-43.0;793.0;857.0;715.0;-511.0;-355.0;80.0
142.0;-169.0;408.0;134.0;841.0;850.0;400.0;-518.0;-352.0;168.0
-588.0;486.0;367.0;-369.0;-478.0;-478.0;-131.0;-973.0;493.0;-65.0
64.0;-260.0;1033.0;-56.0;478.0;707.0;922.0;-894.0;-446.0;-30.0
-754.0;688.0;-98.0;467.0;-540.0;-868.0;-776.0;243.0;859.0;622.0
-19.0;-157.0;551.0;-469.0;415.0;771.0;591.0;-1117.0;-388.0;256.0
-530.0;356.0;998.0;-462.0;277.0;396.0;911.0;-964.0;760.0;-210.0
-792.0;725.0;375.0;624.0;-606.0;-450.0;652.0;37.0;932.0;588.0
-698.0;654.0;-210.0;518.0;-483.0;-157.0;-682.0;331.0;745.0;688.0
-561.0;718.0;-5.0;433.0;-392.0;-774.0;-254.0;-110.0;699.0;631.0
-779.0;788.0;51.0;33.0;-436.0;-732.0;399.0;-3.0;837.0;642.0
-650.0;797.0;-132.0;249.0;-390.0;-692.0;385.0;-233.0;877.0;673.0
-311.0;-31.0;1180.0;-701.0;441.0;521.0;1156.0;-1212.0;328.0;-474.0
-651.0;794.0;-102.0;475.0;-395.0;-701.0;240.0;77.0;882.0;626.0
-198.0;-800.0;142.0;-98.0;-56.0;799.0;30.0;-477.0;-806.0;804.0
-674.0;745.0;160.0;436.0;-466.0;-890.0;184.0;179.0;883.0;581.0
-753.0;822.0;137.0;606.0;-491.0;-1017.0;-181.0;357.0;833.0;664.0
-777.0;711.0;-14.0;580.0;-573.0;-391.0;-319.0;-74.0;972.0;810.0
-662.0;805.0;-4.0;466.0;-365.0;-766.0;263.0;202.0;871.0;585.0
-828.0;828.0;-521.0;732.0;-552.0;-810.0;-558.0;630.0;791.0;825.0
-659.0;804.0;59.0;432.0;-336.0;-812.0;485.0;194.0;851.0;491.0
-451.0;568.0;1236.0;107.0;369.0;292.0;1077.0;-1162.0;434.0;-42.0
-48.0;-106.0;961.0;-123.0;856.0;738.0;904.0;-949.0;-274.0;-81.0
146.0;-383.0;588.0;-304.0;-521.0;650.0;674.0;-110.0;-212.0;19.0
-327.0;-701.0;-36.0;457.0;-247.0;718.0;-72.0;5.0;-780.0;727.0
-751.0;614.0;7.0;648.0;-664.0;29.0;-268.0;335.0;671.0;656.0
-767.0;571.0;15.0;635.0;-625.0;123.0;-350.0;294.0;606.0;638.0
182.0;-337.0;973.0;197.0;-278.0;543.0;953.0;102.0;-140.0;-53.0
120.0;82.0;1125.0;-119.0;456.0;295.0;979.0;-1212.0;286.0;178.0
-751.0;811.0;183.0;636.0;-618.0;-393.0;-64.0;-33.0;901.0;844.0
-919.0;167.0;111.0;387.0;-256.0;842.0;141.0;-271.0;-186.0;773.0
500.0;-283.0;1164.0;-110.0;503.0;476.0;1203.0;-855.0;-81.0;-150.0
-513.0;606.0;1077.0;-148.0;25.0;156.0;1199.0;-1171.0;452.0;-215.0
-550.0;626.0;1256.0;-73.0;-57.0;160.0;1058.0;-1243.0;459.0;187.0
177.0;-272.0;1083.0;143.0;473.0;764.0;947.0;-690.0;-215.0;-134.0
733.0;-692.0;971.0;-374.0;947.0;966.0;294.0;-933.0;-717.0;-228.0
-754.0;808.0;246.0;665.0;-629.0;-403.0;-74.0;8.0;894.0;791.0
-807.0;795.0;225.0;315.0;-678.0;-436.0;-14.0;-88.0;876.0;875.0
604.0;-662.0;856.0;-99.0;971.0;995.0;369.0;-776.0;-686.0;44.0
254.0;-267.0;698.0;-64.0;1058.0;926.0;542.0;-794.0;-354.0;120.0
-826.0;793.0;247.0;567.0;-690.0;-445.0;23.0;113.0;871.0;770.0
-881.0;763.0;-204.0;457.0;-626.0;-358.0;20.0;188.0;736.0;683.0
357.0;-118.0;336.0;-308.0;860.0;143.0;231.0;-649.0;157.0;353.0
-891.0;740.0;-119.0;576.0;-704.0;-337.0;-45.0;329.0;722.0;633.0
-263.0;315.0;1049.0;-535.0;367.0;417.0;992.0;-1054.0;290.0;-332.0
-272.0;301.0;1084.0;-512.0;380.0;436.0;980.0;-1007.0;254.0;-396.0
443.0;-477.0;747.0;112.0;619.0;513.0;824.0;-717.0;-498.0;239.0
-402.0;-156.0;1064.0;367.0;-92.0;892.0;1049.0;-281.0;-48.0;-30.0
-778.0;776.0;-128.0;252.0;-927.0;-540.0;-383.0;298.0;883.0;319.0
-68.0;190.0;1798.0;-100.0;395.0;109.0;1444.0;-994.0;234.0;-316.0
-675.0;699.0;-253.0;589.0;-411.0;-234.0;-291.0;400.0;699.0;698.0
-370.0;363.0;1079.0;-489.0;287.0;406.0;1038.0;-1049.0;260.0;-326.0
-805.0;743.0;-282.0;362.0;-914.0;-122.0;-354.0;455.0;454.0;444.0
-389.0;350.0;1130.0;-446.0;239.0;411.0;1053.0;-959.0;228.0;-412.0
-710.0;85.0;643.0;214.0;-505.0;788.0;1294.0;-192.0;220.0;343.0
-875.0;-31.0;-155.0;641.0;-553.0;754.0;-39.0;191.0;-265.0;723.0
-889.0;741.0;-56.0;596.0;-702.0;-333.0;144.0;339.0;717.0;633.0
-970.0;-60.0;283.0;571.0;-418.0;831.0;-123.0;-110.0;-350.0;777.0
362.0;-382.0;342.0;48.0;62.0;684.0;463.0;125.0;-260.0;88.0
38.0;-266.0;770.0;183.0;627.0;906.0;746.0;-692.0;-491.0;321.0
120.0;-271.0;780.0;25.0;591.0;781.0;825.0;-678.0;-553.0;207.0
-458.0;628.0;309.0;-210.0;19.0;-253.0;-123.0;-1127.0;840.0;358.0
-765.0;768.0;-105.0;270.0;-914.0;-1036.0;-336.0;248.0;802.0;333.0
-902.0;692.0;-120.0;313.0;-658.0;-390.0;-185.0;293.0;768.0;514.0
-895.0;678.0;-149.0;472.0;-660.0;-354.0;169.0;385.0;767.0;546.0
-540.0;599.0;1283.0;264.0;53.0;-52.0;1302.0;-334.0;510.0;-103.0
155.0;-249.0;968.0;-221.0;930.0;976.0;971.0;-917.0;-20.0;-60.0
-681.0;712.0;-242.0;675.0;-407.0;-339.0;-112.0;483.0;747.0;716.0
-797.0;685.0;-173.0;427.0;-761.0;-333.0;111.0;422.0;749.0;466.0
-881.0;735.0;-401.0;329.0;-637.0;-400.0;765.0;217.0;824.0;476.0
327.0;-238.0;906.0;15.0;975.0;858.0;906.0;-864.0;-221.0;138.0
30.0;-394.0;-134.0;443.0;-186.0;11.0;-629.0;432.0;-52.0;388.0
471.0;-600.0;670.0;-41.0;839.0;841.0;624.0;-759.0;-615.0;78.0
-691.0;657.0;-246.0;567.0;-499.0;-175.0;-358.0;357.0;733.0;718.0
525.0;-293.0;751.0;-351.0;79.0;389.0;-122.0;-720.0;-91.0;-364.0
1229.0;-549.0;857.0;-301.0;86.0;213.0;582.0;-710.0;27.0;-125.0
-823.0;813.0;-141.0;627.0;-575.0;-539.0;-105.0;411.0;875.0;611.0
-821.0;671.0;-225.0;376.0;-664.0;-293.0;135.0;372.0;731.0;515.0
-825.0;668.0;-283.0;300.0;-658.0;-291.0;-15.0;341.0;718.0;482.0
-827.0;666.0;-292.0;292.0;-659.0;-292.0;169.0;331.0;712.0;481.0
-846.0;657.0;-271.0;417.0;-677.0;-319.0;161.0;444.0;682.0;483.0
-696.0;668.0;-228.0;574.0;-451.0;-190.0;-327.0;389.0;720.0;673.0
-863.0;659.0;-256.0;379.0;-650.0;-351.0;118.0;472.0;712.0;479.0
-856.0;657.0;-286.0;405.0;-628.0;-347.0;72.0;470.0;721.0;514.0
-460.0;500.0;749.0;-290.0;-511.0;-380.0;1114.0;-521.0;441.0;-310.0
-851.0;653.0;106.0;416.0;-640.0;-340.0;372.0;495.0;722.0;333.0
171.0;-189.0;700.0;203.0;1128.0;465.0;402.0;-557.0;-169.0;302.0
659.0;-468.0;737.0;-221.0;843.0;374.0;792.0;-1143.0;-272.0;29.0
-839.0;654.0;-293.0;315.0;-577.0;-315.0;386.0;376.0;668.0;526.0
-445.0;208.0;-446.0;821.0;-24.0;-587.0;-529.0;454.0;409.0;879.0
-799.0;802.0;254.0;574.0;-687.0;-475.0;44.0;116.0;902.0;831.0
-812.0;763.0;-113.0;244.0;-930.0;-564.0;-541.0;285.0;882.0;273.0
-478.0;274.0;926.0;-494.0;378.0;475.0;1011.0;-1018.0;707.0;-258.0
-832.0;635.0;-641.0;481.0;-605.0;-294.0;-237.0;469.0;650.0;626.0
-862.0;656.0;-286.0;405.0;-661.0;-348.0;20.0;488.0;707.0;474.0
-697.0;665.0;-231.0;563.0;-451.0;-194.0;-321.0;390.0;720.0;700.0
693.0;-618.0;857.0;99.0;777.0;799.0;846.0;-774.0;-576.0;166.0
165.0;-312.0;1094.0;75.0;966.0;992.0;1136.0;-693.0;-462.0;-95.0
-492.0;-345.0;-454.0;632.0;-341.0;513.0;-567.0;481.0;-145.0;719.0
287.0;-48.0;725.0;-147.0;1185.0;112.0;546.0;-684.0;170.0;99.0
-880.0;777.0;-24.0;700.0;-699.0;-342.0;-245.0;636.0;764.0;643.0
-870.0;757.0;-154.0;642.0;-661.0;-366.0;-63.0;298.0;728.0;741.0
290.0;-311.0;154.0;229.0;443.0;222.0;-67.0;238.0;-315.0;246.0
-888.0;846.0;-311.0;518.0;-752.0;-272.0;-289.0;555.0;574.0;572.0
-876.0;670.0;-326.0;450.0;-598.0;-337.0;587.0;451.0;657.0;464.0
-819.0;761.0;91.0;415.0;-904.0;-527.0;409.0;331.0;874.0;545.0
-714.0;696.0;-86.0;433.0;-870.0;-371.0;208.0;451.0;756.0;451.0
-875.0;752.0;-130.0;580.0;-662.0;-363.0;-215.0;287.0;740.0;715.0
79.0;-121.0;678.0;-568.0;191.0;49.0;568.0;-1425.0;-226.0;216.0
-207.0;-178.0;895.0;92.0;-3.0;635.0;1430.0;-273.0;-431.0;-30.0
-868.0;760.0;-135.0;662.0;-665.0;-377.0;151.0;266.0;723.0;718.0
-813.0;791.0;-373.0;380.0;-910.0;-544.0;-106.0;308.0;894.0;771.0
142.0;-294.0;1054.0;-95.0;941.0;787.0;1009.0;-891.0;-457.0;102.0
-861.0;831.0;-218.0;422.0;-644.0;-249.0;-291.0;354.0;646.0;593.0
-745.0;772.0;-163.0;244.0;-902.0;-1039.0;-236.0;299.0;787.0;282.0
-360.0;232.0;1037.0;-56.0;867.0;1056.0;1128.0;-1339.0;-87.0;142.0
-878.0;716.0;-203.0;474.0;-756.0;-362.0;-152.0;487.0;787.0;463.0
-658.0;819.0;-307.0;467.0;-529.0;-1017.0;-257.0;-42.0;851.0;710.0
-677.0;349.0;1204.0;92.0;695.0;1168.0;1037.0;-1115.0;-18.0;175.0
-57.0;-19.0;571.0;-116.0;975.0;1001.0;680.0;-610.0;-191.0;140.0
-785.0;737.0;-37.0;486.0;-669.0;-969.0;-36.0;139.0;659.0;726.0
221.0;-471.0;933.0;-61.0;557.0;937.0;933.0;-889.0;-633.0;128.0
-371.0;695.0;-209.0;402.0;-609.0;-847.0;-56.0;125.0;628.0;608.0
-782.0;747.0;0.0;402.0;-647.0;-886.0;0.0;-50.0;680.0;732.0
561.0;-603.0;944.0;-81.0;1210.0;893.0;764.0;-623.0;-398.0;-261.0
-610.0;534.0;1204.0;125.0;-269.0;296.0;1263.0;-1133.0;245.0;7.0
-836.0;793.0;281.0;771.0;-700.0;-476.0;-6.0;696.0;891.0;793.0
-795.0;729.0;-568.0;413.0;-832.0;-602.0;-239.0;152.0;821.0;874.0
-757.0;809.0;225.0;425.0;-493.0;-860.0;95.0;253.0;812.0;521.0
-622.0;796.0;281.0;558.0;-527.0;-1022.0;178.0;-70.0;837.0;631.0
-778.0;736.0;-390.0;315.0;-888.0;-356.0;-423.0;424.0;701.0;525.0
