Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
92.0;207.0;704.0;-90.0;119.0;897.0;296.0;139.0;-133.0;-376.0;-291.0
66.0;101.0;766.0;-138.0;213.0;899.0;200.0;-49.0;-106.0;-417.0;-238.0
80.0;87.0;823.0;-45.0;159.0;901.0;167.0;-1.0;50.0;-415.0;-178.0
109.0;56.0;831.0;31.0;179.0;897.0;159.0;60.0;66.0;-466.0;-126.0
178.0;58.0;672.0;419.0;107.0;931.0;379.0;-30.0;-132.0;-338.0;-197.0
193.0;52.0;671.0;155.0;131.0;963.0;833.0;-53.0;-82.0;-338.0;-104.0
41.0;121.0;804.0;397.0;217.0;955.0;572.0;225.0;-372.0;-301.0;70.0
129.0;253.0;743.0;-304.0;225.0;848.0;746.0;372.0;38.0;-477.0;32.0
97.0;304.0;630.0;275.0;248.0;830.0;171.0;192.0;-530.0;-535.0;289.0
225.0;62.0;665.0;556.0;127.0;920.0;862.0;-34.0;-110.0;-384.0;-147.0
183.0;505.0;744.0;42.0;163.0;943.0;761.0;17.0;-154.0;-340.0;-42.0
181.0;172.0;673.0;639.0;79.0;944.0;839.0;62.0;-94.0;-367.0;-116.0
99.0;124.0;738.0;776.0;243.0;971.0;667.0;171.0;-75.0;-400.0;-46.0
39.0;108.0;742.0;47.0;281.0;951.0;173.0;185.0;-49.0;-353.0;-29.0
29.0;97.0;728.0;63.0;296.0;924.0;323.0;213.0;-44.0;-397.0;-19.0
21.0;95.0;729.0;15.0;303.0;934.0;283.0;208.0;-2.0;-392.0;-27.0
89.0;-69.0;760.0;354.0;201.0;959.0;245.0;-6.0;-152.0;-219.0;22.0
-9.0;102.0;719.0;-30.0;300.0;932.0;341.0;202.0;-22.0;-436.0;-53.0
-8.0;97.0;718.0;-10.0;305.0;944.0;222.0;193.0;-28.0;-442.0;-19.0
17.0;100.0;718.0;-52.0;304.0;918.0;304.0;199.0;-12.0;-436.0;-30.0
11.0;126.0;712.0;50.0;320.0;916.0;412.0;262.0;-62.0;-457.0;-45.0
-3.0;120.0;713.0;26.0;321.0;919.0;348.0;178.0;-62.0;-446.0;-59.0
20.0;155.0;710.0;97.0;322.0;904.0;210.0;237.0;-86.0;-420.0;-10.0
-8.0;245.0;698.0;65.0;290.0;942.0;330.0;190.0;-174.0;-420.0;-58.0
107.0;517.0;718.0;-300.0;239.0;914.0;20.0;422.0;-496.0;-418.0;-106.0
6.0;19.0;718.0;40.0;205.0;971.0;346.0;351.0;-88.0;-312.0;8.0
19.0;140.0;719.0;204.0;250.0;990.0;415.0;336.0;237.0;-322.0;13.0
10.0;188.0;730.0;166.0;295.0;934.0;504.0;233.0;43.0;-397.0;-7.0
31.0;195.0;730.0;208.0;295.0;932.0;472.0;231.0;1.0;-397.0;-4.0
21.0;203.0;730.0;329.0;291.0;932.0;544.0;234.0;13.0;-385.0;-10.0
20.0;206.0;728.0;367.0;291.0;941.0;642.0;242.0;-10.0;-378.0;-1.0
19.0;205.0;730.0;647.0;282.0;935.0;613.0;240.0;-1.0;-384.0;-7.0
19.0;15.0;700.0;256.0;197.0;960.0;455.0;271.0;67.0;-346.0;-8.0
46.0;237.0;694.0;199.0;153.0;961.0;540.0;273.0;91.0;-300.0;-49.0
114.0;161.0;664.0;312.0;129.0;950.0;577.0;242.0;4.0;-289.0;20.0
165.0;178.0;662.0;155.0;108.0;949.0;589.0;223.0;-88.0;-329.0;-6.0
-215.0;93.0;299.0;591.0;162.0;950.0;522.0;195.0;192.0;-235.0;201.0
-4.0;-67.0;221.0;577.0;39.0;945.0;642.0;196.0;-182.0;-263.0;100.0
130.0;196.0;663.0;319.0;103.0;961.0;-67.0;186.0;89.0;-279.0;-19.0
3.0;80.0;305.0;105.0;106.0;917.0;369.0;189.0;4.0;-388.0;37.0
174.0;421.0;639.0;174.0;127.0;896.0;925.0;337.0;-332.0;-423.0;2.0
159.0;406.0;630.0;206.0;134.0;885.0;841.0;335.0;-484.0;-439.0;27.0
23.0;536.0;630.0;219.0;-65.0;960.0;372.0;142.0;-156.0;-317.0;89.0
138.0;651.0;648.0;214.0;115.0;989.0;546.0;352.0;-268.0;-229.0;38.0
73.0;229.0;497.0;446.0;205.0;879.0;950.0;339.0;87.0;-394.0;168.0
297.0;276.0;370.0;462.0;86.0;982.0;703.0;-29.0;-77.0;-332.0;-130.0
155.0;303.0;461.0;576.0;192.0;895.0;663.0;47.0;-215.0;-482.0;-31.0
-114.0;131.0;559.0;581.0;378.0;707.0;777.0;276.0;-250.0;-713.0;156.0
-130.0;174.0;563.0;587.0;377.0;728.0;615.0;301.0;-266.0;-680.0;163.0
-121.0;107.0;565.0;563.0;358.0;726.0;786.0;324.0;-254.0;-712.0;197.0
-60.0;148.0;613.0;768.0;200.0;790.0;701.0;195.0;-34.0;-522.0;336.0
158.0;527.0;305.0;460.0;214.0;948.0;694.0;114.0;-228.0;-308.0;-26.0
11.0;128.0;424.0;345.0;84.0;638.0;724.0;71.0;223.0;-546.0;72.0
25.0;97.0;592.0;439.0;221.0;868.0;457.0;114.0;143.0;-594.0;149.0
78.0;133.0;586.0;368.0;206.0;867.0;475.0;132.0;179.0;-559.0;115.0
134.0;167.0;560.0;366.0;92.0;880.0;424.0;132.0;99.0;-489.0;201.0
-302.0;120.0;842.0;339.0;32.0;936.0;317.0;120.0;158.0;-571.0;318.0
-116.0;190.0;824.0;416.0;128.0;866.0;473.0;115.0;226.0;-468.0;254.0
68.0;154.0;590.0;382.0;-94.0;923.0;642.0;97.0;138.0;-558.0;-11.0
174.0;148.0;543.0;298.0;96.0;867.0;491.0;102.0;100.0;-450.0;218.0
-155.0;162.0;595.0;647.0;215.0;860.0;619.0;265.0;57.0;-517.0;286.0
-178.0;241.0;625.0;544.0;238.0;824.0;854.0;342.0;9.0;-555.0;232.0
-178.0;219.0;635.0;526.0;245.0;811.0;755.0;335.0;17.0;-571.0;219.0
-195.0;206.0;640.0;701.0;249.0;812.0;630.0;328.0;-11.0;-579.0;236.0
-198.0;210.0;644.0;531.0;254.0;801.0;703.0;334.0;-31.0;-570.0;259.0
-149.0;252.0;567.0;417.0;153.0;904.0;570.0;293.0;-123.0;-420.0;241.0
252.0;128.0;501.0;95.0;41.0;916.0;284.0;50.0;132.0;-383.0;105.0
279.0;120.0;502.0;125.0;41.0;933.0;279.0;52.0;142.0;-383.0;125.0
273.0;123.0;498.0;96.0;46.0;942.0;275.0;55.0;123.0;-392.0;107.0
-124.0;240.0;598.0;344.0;145.0;885.0;647.0;297.0;61.0;-474.0;214.0
-164.0;232.0;595.0;376.0;133.0;868.0;604.0;309.0;41.0;-469.0;221.0
-142.0;225.0;596.0;395.0;132.0;903.0;555.0;308.0;51.0;-491.0;221.0
-114.0;254.0;594.0;378.0;119.0;855.0;596.0;293.0;51.0;-507.0;188.0
-118.0;222.0;595.0;281.0;106.0;857.0;584.0;278.0;145.0;-469.0;134.0
-93.0;225.0;595.0;225.0;112.0;880.0;655.0;265.0;-70.0;-428.0;83.0
-41.0;194.0;572.0;96.0;84.0;951.0;363.0;222.0;82.0;-358.0;58.0
-37.0;269.0;557.0;107.0;64.0;927.0;420.0;155.0;-16.0;-363.0;58.0
-12.0;220.0;556.0;69.0;66.0;951.0;395.0;186.0;-57.0;-365.0;69.0
-62.0;149.0;559.0;185.0;78.0;953.0;265.0;179.0;-193.0;-333.0;51.0
-57.0;244.0;565.0;192.0;56.0;959.0;343.0;153.0;-1.0;-362.0;79.0
-96.0;193.0;568.0;164.0;68.0;956.0;382.0;208.0;-147.0;-392.0;140.0
-100.0;193.0;567.0;192.0;84.0;928.0;417.0;214.0;37.0;-447.0;79.0
-71.0;172.0;569.0;233.0;70.0;929.0;372.0;220.0;4.0;-412.0;101.0
-55.0;193.0;569.0;243.0;67.0;920.0;352.0;206.0;-92.0;-400.0;91.0
-81.0;254.0;577.0;236.0;94.0;942.0;462.0;251.0;-182.0;-381.0;88.0
-109.0;226.0;577.0;333.0;92.0;987.0;452.0;222.0;-3.0;-327.0;103.0
-81.0;223.0;575.0;347.0;90.0;987.0;447.0;226.0;7.0;-334.0;108.0
-99.0;229.0;578.0;350.0;93.0;946.0;467.0;230.0;-23.0;-340.0;87.0
-111.0;232.0;581.0;322.0;138.0;891.0;456.0;261.0;-80.0;-416.0;159.0
-101.0;241.0;585.0;270.0;116.0;896.0;620.0;251.0;-42.0;-444.0;144.0
-91.0;231.0;597.0;329.0;156.0;884.0;656.0;271.0;-29.0;-466.0;128.0
-105.0;242.0;598.0;388.0;151.0;914.0;630.0;265.0;-54.0;-491.0;135.0
-119.0;236.0;597.0;370.0;160.0;895.0;633.0;286.0;6.0;-433.0;139.0
-7.0;219.0;584.0;303.0;117.0;924.0;396.0;255.0;278.0;-398.0;51.0
58.0;189.0;491.0;99.0;72.0;951.0;260.0;68.0;126.0;-300.0;163.0
52.0;214.0;416.0;310.0;-63.0;1138.0;371.0;199.0;56.0;-224.0;218.0
75.0;227.0;412.0;104.0;55.0;976.0;426.0;162.0;191.0;-159.0;144.0
17.0;227.0;416.0;157.0;3.0;928.0;460.0;160.0;182.0;-160.0;144.0
162.0;152.0;495.0;130.0;12.0;949.0;272.0;132.0;96.0;-352.0;142.0
207.0;204.0;490.0;136.0;56.0;950.0;295.0;118.0;38.0;-359.0;132.0
217.0;196.0;488.0;87.0;52.0;948.0;306.0;100.0;26.0;-345.0;142.0
192.0;201.0;487.0;84.0;46.0;936.0;300.0;121.0;52.0;-351.0;114.0
176.0;165.0;493.0;154.0;43.0;929.0;314.0;112.0;169.0;-329.0;172.0
150.0;163.0;492.0;134.0;38.0;933.0;339.0;118.0;41.0;-341.0;178.0
166.0;178.0;508.0;142.0;75.0;920.0;325.0;147.0;72.0;-350.0;133.0
181.0;176.0;505.0;136.0;57.0;942.0;300.0;141.0;81.0;-390.0;125.0
215.0;168.0;498.0;144.0;53.0;943.0;297.0;145.0;88.0;-372.0;121.0
216.0;161.0;492.0;114.0;58.0;932.0;298.0;142.0;89.0;-370.0;115.0
217.0;152.0;519.0;152.0;108.0;978.0;246.0;133.0;124.0;-333.0;134.0
223.0;163.0;521.0;125.0;112.0;970.0;205.0;105.0;182.0;-317.0;144.0
186.0;141.0;493.0;113.0;6.0;927.0;248.0;138.0;71.0;-344.0;159.0
194.0;234.0;491.0;89.0;28.0;970.0;258.0;131.0;115.0;-289.0;140.0
247.0;153.0;480.0;74.0;38.0;942.0;309.0;105.0;122.0;-321.0;135.0
230.0;149.0;494.0;100.0;28.0;981.0;257.0;90.0;168.0;-295.0;126.0
218.0;151.0;481.0;149.0;15.0;956.0;339.0;74.0;109.0;-316.0;137.0
219.0;155.0;479.0;69.0;16.0;930.0;327.0;92.0;114.0;-346.0;120.0
210.0;157.0;489.0;126.0;35.0;931.0;277.0;85.0;152.0;-370.0;124.0
216.0;151.0;491.0;125.0;45.0;951.0;284.0;92.0;190.0;-361.0;120.0
240.0;157.0;493.0;116.0;41.0;956.0;298.0;90.0;128.0;-324.0;131.0
215.0;149.0;484.0;117.0;35.0;937.0;304.0;103.0;176.0;-343.0;133.0
225.0;148.0;487.0;127.0;30.0;942.0;275.0;102.0;168.0;-352.0;125.0
149.0;219.0;526.0;141.0;179.0;895.0;384.0;213.0;-55.0;-288.0;17.0
139.0;223.0;534.0;201.0;-46.0;1029.0;320.0;75.0;129.0;-377.0;19.0
101.0;190.0;530.0;181.0;29.0;941.0;212.0;-8.0;221.0;-270.0;51.0
83.0;154.0;539.0;182.0;-23.0;933.0;305.0;74.0;219.0;-303.0;63.0
94.0;136.0;544.0;170.0;-46.0;957.0;351.0;8.0;303.0;-310.0;82.0
78.0;188.0;541.0;89.0;-68.0;948.0;388.0;27.0;311.0;-314.0;30.0
92.0;30.0;533.0;157.0;3.0;1020.0;256.0;26.0;131.0;-299.0;24.0
44.0;243.0;532.0;204.0;6.0;966.0;348.0;39.0;174.0;-343.0;26.0
35.0;154.0;547.0;156.0;67.0;950.0;341.0;101.0;73.0;-362.0;71.0
11.0;192.0;554.0;165.0;77.0;932.0;347.0;112.0;9.0;-390.0;86.0
-16.0;160.0;568.0;145.0;97.0;933.0;285.0;140.0;29.0;-431.0;58.0
-59.0;287.0;576.0;180.0;109.0;903.0;279.0;144.0;70.0;-416.0;98.0
-17.0;186.0;568.0;166.0;146.0;895.0;342.0;46.0;-179.0;-420.0;86.0
-17.0;192.0;571.0;116.0;114.0;915.0;308.0;134.0;47.0;-418.0;78.0
41.0;146.0;566.0;148.0;118.0;942.0;294.0;51.0;144.0;-380.0;48.0
-1.0;204.0;556.0;169.0;80.0;958.0;340.0;68.0;46.0;-353.0;69.0
20.0;174.0;555.0;180.0;64.0;962.0;339.0;78.0;57.0;-357.0;86.0
-16.0;243.0;569.0;162.0;104.0;920.0;312.0;118.0;134.0;-401.0;84.0
279.0;124.0;503.0;94.0;51.0;931.0;274.0;56.0;143.0;-379.0;106.0
-13.0;-117.0;545.0;240.0;-31.0;973.0;272.0;181.0;77.0;-305.0;71.0
-51.0;-43.0;536.0;220.0;31.0;944.0;350.0;150.0;274.0;-337.0;55.0
-35.0;-67.0;540.0;165.0;40.0;967.0;355.0;48.0;-90.0;-297.0;78.0
-13.0;35.0;528.0;167.0;18.0;937.0;330.0;53.0;-296.0;-264.0;150.0
269.0;120.0;505.0;91.0;52.0;931.0;266.0;50.0;136.0;-378.0;116.0
128.0;712.0;539.0;216.0;6.0;971.0;448.0;268.0;74.0;-253.0;47.0
147.0;94.0;476.0;99.0;57.0;888.0;342.0;-29.0;91.0;-428.0;71.0
303.0;137.0;516.0;52.0;93.0;953.0;380.0;47.0;88.0;-405.0;34.0
-34.0;101.0;521.0;210.0;-10.0;1108.0;365.0;2.0;328.0;-214.0;-3.0
64.0;120.0;510.0;101.0;-19.0;969.0;266.0;-19.0;189.0;-252.0;-49.0
78.0;155.0;495.0;221.0;2.0;1007.0;350.0;22.0;78.0;-277.0;91.0
9.0;137.0;514.0;196.0;32.0;954.0;334.0;32.0;54.0;-306.0;58.0
25.0;143.0;523.0;167.0;47.0;963.0;326.0;36.0;121.0;-309.0;59.0
5.0;156.0;527.0;174.0;52.0;970.0;318.0;38.0;142.0;-311.0;38.0
5.0;154.0;532.0;189.0;48.0;978.0;343.0;53.0;128.0;-305.0;59.0
-11.0;142.0;533.0;176.0;54.0;970.0;340.0;39.0;132.0;-311.0;66.0
-1.0;149.0;532.0;170.0;50.0;968.0;324.0;45.0;99.0;-303.0;67.0
0.0;148.0;532.0;173.0;54.0;962.0;323.0;43.0;116.0;-303.0;63.0
0.0;142.0;533.0;156.0;52.0;974.0;322.0;44.0;116.0;-305.0;61.0
-38.0;148.0;531.0;194.0;56.0;968.0;328.0;48.0;115.0;-317.0;84.0
-36.0;164.0;532.0;165.0;56.0;963.0;329.0;57.0;112.0;-344.0;64.0
0.0;150.0;529.0;184.0;46.0;953.0;323.0;51.0;99.0;-326.0;67.0
-20.0;144.0;529.0;177.0;50.0;970.0;319.0;60.0;111.0;-319.0;58.0
-21.0;156.0;526.0;168.0;48.0;970.0;327.0;61.0;99.0;-318.0;67.0
-32.0;157.0;527.0;160.0;47.0;980.0;326.0;62.0;111.0;-311.0;66.0
-37.0;167.0;526.0;190.0;50.0;966.0;328.0;63.0;99.0;-317.0;87.0
-30.0;148.0;525.0;173.0;42.0;953.0;327.0;45.0;96.0;-317.0;79.0
-71.0;157.0;530.0;165.0;58.0;956.0;323.0;64.0;87.0;-314.0;85.0
-59.0;151.0;535.0;184.0;68.0;953.0;324.0;59.0;90.0;-316.0;80.0
-44.0;155.0;537.0;185.0;73.0;960.0;319.0;65.0;84.0;-323.0;79.0
-31.0;152.0;537.0;180.0;75.0;960.0;320.0;64.0;95.0;-337.0;94.0
-41.0;152.0;535.0;174.0;70.0;970.0;319.0;67.0;131.0;-350.0;86.0
-21.0;171.0;535.0;166.0;69.0;949.0;322.0;71.0;80.0;-335.0;85.0
-63.0;210.0;524.0;172.0;57.0;951.0;347.0;89.0;121.0;-359.0;77.0
-41.0;191.0;526.0;164.0;64.0;952.0;346.0;89.0;142.0;-350.0;66.0
-50.0;145.0;526.0;159.0;68.0;954.0;343.0;59.0;93.0;-339.0;81.0
-51.0;162.0;527.0;145.0;45.0;954.0;345.0;65.0;141.0;-304.0;75.0
-44.0;147.0;526.0;183.0;61.0;940.0;374.0;61.0;120.0;-334.0;83.0
-44.0;164.0;529.0;146.0;74.0;970.0;319.0;61.0;116.0;-323.0;65.0
-52.0;164.0;512.0;208.0;-3.0;963.0;375.0;46.0;91.0;-270.0;114.0
-11.0;171.0;516.0;204.0;8.0;1019.0;360.0;49.0;107.0;-275.0;131.0
60.0;68.0;502.0;174.0;45.0;969.0;371.0;-1.0;40.0;-307.0;27.0
-1.0;118.0;490.0;207.0;31.0;836.0;341.0;31.0;180.0;-228.0;105.0
203.0;244.0;505.0;263.0;-74.0;978.0;376.0;34.0;108.0;-299.0;234.0
152.0;154.0;518.0;85.0;19.0;923.0;359.0;31.0;112.0;-319.0;153.0
159.0;166.0;505.0;182.0;24.0;954.0;300.0;78.0;81.0;-320.0;165.0
60.0;180.0;500.0;218.0;69.0;845.0;304.0;97.0;66.0;-500.0;195.0
-78.0;137.0;599.0;37.0;253.0;697.0;252.0;212.0;59.0;-681.0;231.0
240.0;119.0;505.0;87.0;54.0;926.0;275.0;57.0;122.0;-409.0;106.0
258.0;113.0;506.0;97.0;54.0;921.0;258.0;44.0;170.0;-389.0;95.0
263.0;111.0;507.0;96.0;55.0;932.0;260.0;45.0;150.0;-381.0;106.0
271.0;112.0;507.0;92.0;55.0;917.0;263.0;40.0;146.0;-388.0;89.0
265.0;123.0;508.0;109.0;53.0;928.0;279.0;48.0;171.0;-379.0;92.0
262.0;119.0;508.0;88.0;53.0;926.0;262.0;47.0;132.0;-390.0;108.0
253.0;119.0;504.0;103.0;54.0;931.0;269.0;53.0;144.0;-388.0;106.0
248.0;118.0;507.0;98.0;51.0;921.0;275.0;50.0;155.0;-393.0;117.0
241.0;118.0;507.0;104.0;55.0;932.0;270.0;57.0;114.0;-391.0;105.0
262.0;117.0;508.0;87.0;59.0;925.0;263.0;51.0;134.0;-390.0;109.0
-151.0;91.0;641.0;-87.0;555.0;512.0;75.0;298.0;119.0;-829.0;266.0
93.0;113.0;587.0;158.0;288.0;1019.0;246.0;156.0;160.0;-429.0;158.0
109.0;124.0;514.0;297.0;106.0;946.0;276.0;112.0;57.0;-265.0;184.0
226.0;120.0;488.0;136.0;38.0;943.0;443.0;58.0;165.0;-341.0;174.0
221.0;166.0;515.0;97.0;6.0;980.0;272.0;72.0;114.0;-337.0;131.0
217.0;155.0;520.0;128.0;55.0;940.0;341.0;64.0;130.0;-395.0;187.0
193.0;135.0;525.0;101.0;25.0;943.0;396.0;74.0;32.0;-368.0;181.0
209.0;154.0;547.0;129.0;25.0;933.0;302.0;95.0;104.0;-365.0;128.0
255.0;108.0;517.0;162.0;26.0;937.0;340.0;31.0;120.0;-350.0;130.0
239.0;118.0;516.0;111.0;61.0;920.0;267.0;43.0;125.0;-377.0;117.0
262.0;120.0;519.0;125.0;45.0;943.0;274.0;52.0;110.0;-380.0;117.0
254.0;129.0;516.0;110.0;48.0;953.0;291.0;33.0;122.0;-350.0;133.0
266.0;134.0;514.0;89.0;44.0;947.0;288.0;56.0;128.0;-387.0;122.0
253.0;132.0;503.0;105.0;46.0;935.0;309.0;54.0;133.0;-383.0;113.0
273.0;128.0;499.0;117.0;44.0;931.0;275.0;48.0;127.0;-375.0;116.0
264.0;125.0;506.0;107.0;43.0;941.0;272.0;48.0;144.0;-401.0;105.0
253.0;131.0;508.0;116.0;44.0;938.0;269.0;51.0;150.0;-378.0;117.0
264.0;131.0;508.0;116.0;55.0;947.0;286.0;60.0;123.0;-374.0;127.0
262.0;135.0;506.0;111.0;53.0;940.0;278.0;59.0;150.0;-395.0;103.0
262.0;122.0;506.0;95.0;52.0;930.0;286.0;49.0;134.0;-378.0;129.0
263.0;125.0;506.0;117.0;51.0;925.0;282.0;52.0;142.0;-365.0;124.0
253.0;131.0;505.0;102.0;49.0;937.0;275.0;56.0;145.0;-411.0;110.0
19.0;474.0;580.0;590.0;114.0;965.0;713.0;349.0;-480.0;-296.0;111.0
210.0;-52.0;306.0;202.0;-12.0;1299.0;291.0;166.0;-112.0;-438.0;288.0
-27.0;520.0;406.0;-77.0;-205.0;922.0;54.0;177.0;-672.0;-425.0;61.0
-33.0;352.0;616.0;631.0;80.0;938.0;515.0;53.0;-595.0;-327.0;23.0
124.0;-219.0;672.0;387.0;-44.0;978.0;517.0;-93.0;252.0;-111.0;122.0
212.0;150.0;980.0;22.0;6.0;869.0;395.0;107.0;322.0;-676.0;52.0
-15.0;501.0;475.0;465.0;-145.0;920.0;848.0;107.0;-657.0;-419.0;-17.0
132.0;340.0;1022.0;139.0;135.0;682.0;316.0;-131.0;150.0;-238.0;38.0
-48.0;307.0;587.0;362.0;18.0;957.0;994.0;388.0;-344.0;-364.0;65.0
-125.0;312.0;508.0;-78.0;173.0;819.0;-17.0;371.0;-58.0;-414.0;292.0
41.0;219.0;536.0;-155.0;-36.0;1008.0;-65.0;331.0;-191.0;-240.0;77.0
204.0;18.0;558.0;113.0;198.0;1046.0;100.0;-80.0;167.0;-669.0;-43.0
121.0;124.0;949.0;13.0;6.0;429.0;161.0;32.0;214.0;-259.0;-58.0
-165.0;272.0;623.0;909.0;196.0;844.0;868.0;363.0;0.0;-545.0;298.0
-122.0;440.0;345.0;70.0;440.0;769.0;740.0;234.0;-61.0;-227.0;122.0
67.0;-62.0;582.0;242.0;-69.0;964.0;1021.0;92.0;115.0;-378.0;-5.0
-65.0;325.0;567.0;322.0;77.0;915.0;-43.0;172.0;-541.0;-403.0;77.0
-280.0;105.0;666.0;778.0;199.0;964.0;685.0;283.0;-164.0;-449.0;351.0
320.0;47.0;841.0;122.0;303.0;612.0;136.0;66.0;276.0;-248.0;10.0
-147.0;-547.0;328.0;347.0;479.0;650.0;644.0;306.0;783.0;-730.0;268.0
566.0;94.0;796.0;47.0;-8.0;939.0;247.0;65.0;19.0;-402.0;187.0
-114.0;114.0;615.0;824.0;215.0;780.0;802.0;242.0;-38.0;-519.0;350.0
-207.0;748.0;364.0;441.0;-71.0;930.0;576.0;227.0;248.0;-276.0;212.0
241.0;0.0;902.0;-139.0;289.0;812.0;19.0;47.0;197.0;-631.0;-69.0
-286.0;204.0;759.0;249.0;309.0;718.0;543.0;564.0;-117.0;-643.0;355.0
-162.0;216.0;557.0;565.0;350.0;994.0;886.0;475.0;166.0;-371.0;93.0
135.0;66.0;894.0;-20.0;121.0;886.0;-68.0;114.0;51.0;-289.0;-63.0
-87.0;157.0;666.0;784.0;299.0;752.0;988.0;299.0;97.0;-605.0;305.0
92.0;174.0;1015.0;-61.0;408.0;694.0;244.0;287.0;86.0;-323.0;27.0
-461.0;277.0;748.0;407.0;59.0;882.0;414.0;172.0;-96.0;-810.0;-133.0
180.0;151.0;419.0;659.0;225.0;908.0;905.0;320.0;-274.0;-492.0;41.0
-127.0;228.0;1013.0;251.0;53.0;995.0;230.0;384.0;106.0;-746.0;292.0
-215.0;361.0;495.0;479.0;301.0;630.0;778.0;577.0;-264.0;-707.0;439.0
67.0;246.0;853.0;248.0;8.0;952.0;202.0;208.0;431.0;-235.0;200.0
38.0;239.0;976.0;-24.0;220.0;921.0;327.0;396.0;366.0;-317.0;11.0
-215.0;-429.0;496.0;213.0;4.0;926.0;479.0;54.0;530.0;-346.0;249.0
40.0;349.0;579.0;515.0;100.0;960.0;778.0;46.0;-597.0;-271.0;125.0
-48.0;309.0;627.0;581.0;117.0;935.0;912.0;21.0;-573.0;-368.0;46.0
178.0;93.0;1377.0;232.0;-65.0;1143.0;188.0;-137.0;131.0;-365.0;35.0
-164.0;190.0;545.0;643.0;385.0;661.0;763.0;279.0;-194.0;-738.0;30.0
69.0;112.0;1167.0;224.0;-66.0;937.0;211.0;96.0;144.0;-258.0;169.0
-149.0;302.0;504.0;554.0;229.0;793.0;817.0;-36.0;-328.0;-687.0;-63.0
-34.0;150.0;410.0;191.0;-61.0;1234.0;343.0;110.0;207.0;-732.0;-59.0
102.0;369.0;729.0;444.0;208.0;988.0;816.0;-28.0;-732.0;-338.0;4.0
-171.0;268.0;496.0;409.0;123.0;977.0;1061.0;309.0;-320.0;-369.0;131.0
90.0;83.0;606.0;120.0;510.0;1133.0;186.0;222.0;122.0;-806.0;166.0
-24.0;347.0;581.0;709.0;112.0;951.0;514.0;28.0;-518.0;-396.0;-37.0
286.0;170.0;1062.0;285.0;2.0;941.0;329.0;144.0;-264.0;-748.0;104.0
-189.0;536.0;487.0;486.0;17.0;972.0;602.0;364.0;-645.0;-195.0;299.0
60.0;-280.0;677.0;795.0;54.0;987.0;742.0;87.0;82.0;-747.0;251.0
-196.0;317.0;122.0;507.0;642.0;394.0;756.0;326.0;-628.0;-858.0;201.0
69.0;173.0;1137.0;-177.0;144.0;906.0;186.0;122.0;-22.0;-423.0;69.0
132.0;496.0;641.0;355.0;132.0;961.0;600.0;305.0;-608.0;-274.0;66.0
142.0;717.0;636.0;413.0;138.0;968.0;543.0;408.0;-506.0;-280.0;79.0
-160.0;255.0;810.0;496.0;-25.0;1308.0;722.0;230.0;67.0;-590.0;-66.0
-168.0;233.0;920.0;248.0;-35.0;1290.0;126.0;16.0;85.0;-360.0;67.0
132.0;317.0;684.0;554.0;81.0;988.0;796.0;-15.0;-513.0;-233.0;-8.0
105.0;272.0;704.0;568.0;125.0;977.0;788.0;-63.0;-503.0;-273.0;-84.0
-232.0;-133.0;595.0;514.0;486.0;771.0;850.0;72.0;-21.0;-591.0;260.0
54.0;397.0;655.0;278.0;132.0;1007.0;796.0;94.0;-562.0;-219.0;-48.0
454.0;80.0;1016.0;185.0;-45.0;1111.0;311.0;140.0;80.0;-391.0;134.0
-119.0;91.0;373.0;232.0;432.0;672.0;273.0;57.0;-427.0;-630.0;37.0
7.0;187.0;645.0;110.0;-146.0;1166.0;302.0;178.0;282.0;-735.0;81.0
-7.0;364.0;593.0;370.0;-16.0;970.0;194.0;198.0;-609.0;-240.0;106.0
-80.0;119.0;1023.0;269.0;84.0;1249.0;162.0;9.0;97.0;-434.0;-7.0
-144.0;463.0;366.0;580.0;426.0;705.0;216.0;-52.0;-271.0;-718.0;98.0
172.0;224.0;704.0;575.0;104.0;969.0;787.0;-93.0;-435.0;-298.0;-137.0
135.0;279.0;653.0;11.0;79.0;999.0;51.0;-12.0;-438.0;-218.0;-18.0
107.0;285.0;665.0;-29.0;115.0;1003.0;120.0;-10.0;-459.0;-216.0;-19.0
-33.0;525.0;611.0;604.0;54.0;992.0;720.0;459.0;-489.0;-206.0;145.0
-7.0;538.0;364.0;738.0;-148.0;897.0;812.0;364.0;-593.0;-428.0;240.0
-287.0;189.0;219.0;115.0;452.0;610.0;796.0;443.0;-64.0;-674.0;421.0
114.0;280.0;667.0;-23.0;104.0;1001.0;105.0;-5.0;-451.0;-215.0;-7.0
-48.0;280.0;273.0;-128.0;113.0;818.0;848.0;197.0;-120.0;-340.0;57.0
-61.0;-191.0;658.0;411.0;632.0;546.0;635.0;40.0;82.0;-850.0;-54.0
-93.0;-151.0;-39.0;295.0;751.0;426.0;557.0;355.0;397.0;-811.0;375.0
-128.0;-395.0;551.0;620.0;380.0;726.0;782.0;24.0;520.0;-710.0;34.0
112.0;286.0;666.0;-26.0;106.0;1010.0;122.0;-17.0;-455.0;-201.0;-16.0
