Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
725.0;640.0;388.0;422.0;795;600.0;-546.0;361.0;547.0;754.0
292.0;311.0;696.0;218.0;654;804.0;-345.0;265.0;480.0;903.0
210.0;359.0;568.0;332.0;844;995.0;-430.0;142.0;495.0;725.0
467.0;388.0;509.0;288.0;863;882.0;-221.0;263.0;418.0;953.0
427.0;369.0;318.0;258.0;876;903.0;-286.0;238.0;429.0;914.0
238.0;375.0;644.0;373.0;741;850.0;-286.0;133.0;1178.0;934.0
224.0;195.0;339.0;350.0;269;908.0;-85.0;142.0;610.0;885.0
301.0;437.0;638.0;217.0;796;859.0;-355.0;264.0;363.0;924.0
496.0;454.0;301.0;236.0;812;722.0;-703.0;285.0;571.0;808.0
253.0;444.0;653.0;224.0;800;849.0;-360.0;273.0;407.0;934.0
567.0;689.0;78.0;458.0;759;424.0;-522.0;39.0;662.0;711.0
167.0;532.0;507.0;44.0;780;912.0;-510.0;254.0;663.0;1001.0
243.0;308.0;316.0;174.0;807;906.0;-284.0;193.0;795.0;989.0
324.0;412.0;684.0;465.0;766;983.0;-273.0;210.0;646.0;868.0
239.0;423.0;633.0;226.0;795;854.0;-390.0;286.0;372.0;926.0
675.0;263.0;687.0;288.0;805;972.0;-65.0;170.0;531.0;1065.0
465.0;436.0;468.0;389.0;394;918.0;-280.0;249.0;513.0;1025.0
187.0;452.0;643.0;228.0;794;842.0;-398.0;248.0;407.0;916.0
797.0;720.0;577.0;784.0;809;534.0;-687.0;-310.0;812.0;749.0
439.0;337.0;505.0;132.0;795;825.0;-401.0;389.0;550.0;999.0
525.0;476.0;489.0;140.0;830;1469.0;-136.0;447.0;753.0;1077.0
222.0;309.0;895.0;212.0;825;901.0;-335.0;210.0;717.0;942.0
363.0;702.0;349.0;203.0;805;188.0;-591.0;272.0;847.0;417.0
190.0;444.0;627.0;232.0;797;846.0;-394.0;256.0;382.0;936.0
298.0;319.0;320.0;187.0;813;945.0;-326.0;184.0;827.0;1029.0
225.0;435.0;630.0;223.0;793;840.0;-385.0;282.0;383.0;931.0
232.0;653.0;622.0;341.0;765;698.0;-712.0;111.0;927.0;609.0
515.0;341.0;478.0;295.0;658;837.0;-409.0;237.0;423.0;992.0
683.0;484.0;658.0;468.0;804;745.0;-502.0;172.0;311.0;901.0
690.0;475.0;650.0;487.0;811;741.0;-506.0;178.0;427.0;905.0
195.0;316.0;925.0;203.0;800;893.0;-215.0;162.0;1102.0;977.0
317.0;347.0;671.0;365.0;649;875.0;-183.0;161.0;463.0;880.0
179.0;280.0;194.0;357.0;584;927.0;-362.0;-7.0;839.0;1011.0
464.0;558.0;495.0;312.0;799;699.0;-537.0;276.0;774.0;855.0
318.0;267.0;645.0;-17.0;795;930.0;-539.0;87.0;497.0;943.0
439.0;497.0;258.0;210.0;801;740.0;-196.0;120.0;664.0;866.0
248.0;424.0;493.0;374.0;704;939.0;-352.0;31.0;914.0;967.0
191.0;506.0;792.0;186.0;802;652.0;-208.0;145.0;690.0;799.0
512.0;445.0;326.0;59.0;801;818.0;-344.0;92.0;577.0;893.0
373.0;394.0;395.0;467.0;803;989.0;-394.0;331.0;507.0;881.0
654.0;355.0;624.0;219.0;812;719.0;-406.0;53.0;737.0;844.0
436.0;591.0;494.0;302.0;804;692.0;-529.0;301.0;775.0;836.0
411.0;791.0;600.0;198.0;806;535.0;-718.0;144.0;944.0;780.0
453.0;318.0;915.0;170.0;801;884.0;-273.0;244.0;738.0;892.0
440.0;450.0;793.0;181.0;797;793.0;-333.0;305.0;751.0;893.0
729.0;884.0;546.0;351.0;791;318.0;-852.0;387.0;998.0;498.0
198.0;476.0;579.0;112.0;1205;849.0;-254.0;447.0;668.0;1030.0
441.0;536.0;780.0;251.0;888;765.0;-370.0;302.0;698.0;940.0
231.0;466.0;373.0;267.0;801;672.0;-197.0;165.0;759.0;761.0
447.0;356.0;162.0;248.0;809;818.0;-350.0;176.0;705.0;895.0
465.0;402.0;669.0;82.0;818;821.0;-283.0;206.0;832.0;911.0
205.0;374.0;566.0;416.0;536;826.0;-371.0;47.0;881.0;845.0
279.0;300.0;325.0;272.0;731;904.0;-310.0;57.0;414.0;850.0
290.0;547.0;542.0;125.0;807;765.0;-390.0;165.0;921.0;880.0
-133.0;335.0;324.0;223.0;789;946.0;-245.0;242.0;455.0;898.0
437.0;438.0;586.0;248.0;711;821.0;-517.0;50.0;801.0;915.0
601.0;793.0;614.0;398.0;702;351.0;-925.0;111.0;950.0;705.0
210.0;445.0;490.0;379.0;632;727.0;-371.0;112.0;459.0;799.0
213.0;456.0;636.0;211.0;795;847.0;-391.0;271.0;375.0;933.0
501.0;406.0;732.0;281.0;840;918.0;-470.0;289.0;620.0;926.0
68.0;270.0;844.0;166.0;795;1109.0;-359.0;27.0;838.0;1067.0
1094.0;332.0;468.0;166.0;842;899.0;-313.0;228.0;541.0;981.0
-17.0;510.0;378.0;152.0;814;690.0;-263.0;126.0;633.0;861.0
211.0;334.0;819.0;409.0;718;907.0;-277.0;83.0;757.0;949.0
488.0;356.0;821.0;267.0;731;850.0;-206.0;289.0;455.0;947.0
594.0;575.0;529.0;308.0;792;625.0;-550.0;277.0;617.0;840.0
890.0;739.0;488.0;262.0;802;329.0;-685.0;321.0;975.0;591.0
282.0;336.0;297.0;221.0;802;880.0;-303.0;204.0;843.0;965.0
420.0;376.0;257.0;494.0;770;765.0;-233.0;-240.0;681.0;943.0
332.0;327.0;318.0;435.0;880;905.0;-370.0;11.0;597.0;962.0
341.0;201.0;318.0;457.0;824;1116.0;-554.0;-65.0;841.0;964.0
294.0;443.0;441.0;439.0;802;820.0;-587.0;172.0;532.0;844.0
386.0;389.0;569.0;298.0;742;841.0;-221.0;305.0;801.0;1092.0
224.0;447.0;639.0;220.0;801;846.0;-377.0;282.0;376.0;913.0
227.0;312.0;505.0;268.0;795;946.0;-344.0;216.0;870.0;1007.0
317.0;331.0;372.0;375.0;693;856.0;-136.0;88.0;816.0;942.0
374.0;337.0;355.0;173.0;810;898.0;-253.0;183.0;930.0;934.0
-136.0;500.0;467.0;276.0;809;582.0;-18.0;128.0;610.0;699.0
340.0;273.0;611.0;80.0;836;1066.0;-335.0;15.0;538.0;987.0
291.0;287.0;446.0;65.0;361;920.0;-275.0;122.0;758.0;1063.0
242.0;363.0;603.0;308.0;1323;741.0;-238.0;318.0;648.0;1057.0
235.0;490.0;443.0;215.0;708;1126.0;-113.0;448.0;856.0;821.0
127.0;158.0;509.0;59.0;701;864.0;-91.0;280.0;766.0;912.0
518.0;369.0;395.0;71.0;1118;1003.0;-266.0;265.0;624.0;1035.0
338.0;349.0;424.0;54.0;835;840.0;-283.0;361.0;663.0;944.0
436.0;390.0;448.0;7.0;801;862.0;-274.0;327.0;724.0;925.0
264.0;426.0;804.0;338.0;855;861.0;-324.0;182.0;736.0;1007.0
300.0;319.0;443.0;304.0;691;929.0;-461.0;36.0;420.0;841.0
265.0;206.0;480.0;270.0;866;975.0;-590.0;118.0;432.0;876.0
337.0;336.0;685.0;263.0;806;883.0;-295.0;223.0;407.0;943.0
258.0;352.0;435.0;308.0;864;900.0;-305.0;43.0;416.0;778.0
223.0;373.0;619.0;137.0;738;753.0;-458.0;265.0;816.0;1089.0
328.0;383.0;658.0;153.0;807;867.0;-346.0;276.0;405.0;946.0
478.0;546.0;565.0;281.0;648;811.0;-327.0;334.0;745.0;781.0
182.0;500.0;365.0;75.0;721;877.0;-329.0;223.0;602.0;995.0
251.0;393.0;898.0;346.0;783;876.0;-363.0;167.0;733.0;926.0
312.0;379.0;306.0;221.0;806;872.0;-310.0;194.0;891.0;960.0
562.0;406.0;641.0;230.0;799;960.0;-379.0;234.0;444.0;909.0
339.0;471.0;612.0;407.0;779;844.0;-328.0;160.0;924.0;903.0
305.0;405.0;592.0;317.0;804;981.0;-311.0;115.0;840.0;1055.0
166.0;281.0;359.0;242.0;807;939.0;-234.0;119.0;662.0;967.0
187.0;456.0;634.0;227.0;796;836.0;-383.0;261.0;390.0;909.0
445.0;300.0;508.0;461.0;840;1026.0;-310.0;200.0;515.0;861.0
232.0;320.0;210.0;397.0;793;871.0;-383.0;153.0;539.0;930.0
282.0;347.0;492.0;241.0;802;916.0;-356.0;228.0;927.0;944.0
299.0;320.0;391.0;338.0;810;855.0;-398.0;189.0;984.0;953.0
292.0;356.0;300.0;219.0;807;896.0;-292.0;181.0;852.0;965.0
315.0;296.0;396.0;211.0;805;979.0;-308.0;215.0;1039.0;1032.0
313.0;322.0;294.0;217.0;812;883.0;-272.0;163.0;826.0;969.0
506.0;338.0;446.0;175.0;805;978.0;-217.0;161.0;1076.0;1141.0
263.0;426.0;653.0;414.0;783;859.0;-455.0;186.0;930.0;882.0
349.0;393.0;657.0;161.0;808;858.0;-345.0;277.0;399.0;925.0
434.0;378.0;546.0;501.0;1463;780.0;-337.0;291.0;765.0;829.0
346.0;367.0;-49.0;262.0;605;896.0;-68.0;209.0;682.0;949.0
235.0;436.0;601.0;379.0;714;905.0;-463.0;176.0;848.0;898.0
174.0;446.0;645.0;206.0;797;848.0;-375.0;265.0;328.0;922.0
214.0;348.0;434.0;107.0;807;832.0;-187.0;170.0;438.0;990.0
428.0;414.0;318.0;200.0;1008;823.0;-294.0;250.0;422.0;860.0
330.0;348.0;312.0;235.0;809;884.0;-278.0;128.0;853.0;972.0
341.0;340.0;1044.0;361.0;739;935.0;-312.0;189.0;825.0;999.0
319.0;407.0;735.0;257.0;804;849.0;-348.0;254.0;863.0;954.0
343.0;370.0;932.0;197.0;799;836.0;-349.0;275.0;881.0;924.0
344.0;383.0;442.0;580.0;727;713.0;-444.0;-54.0;467.0;802.0
311.0;379.0;864.0;273.0;796;874.0;-347.0;213.0;948.0;952.0
334.0;407.0;708.0;279.0;798;841.0;-321.0;194.0;889.0;932.0
318.0;387.0;686.0;271.0;799;885.0;-322.0;224.0;908.0;922.0
250.0;417.0;281.0;100.0;475;691.0;-196.0;400.0;486.0;851.0
299.0;380.0;610.0;277.0;798;851.0;-321.0;217.0;974.0;942.0
306.0;389.0;746.0;270.0;791;857.0;-321.0;210.0;863.0;935.0
352.0;389.0;670.0;304.0;785;844.0;-282.0;183.0;948.0;918.0
481.0;325.0;578.0;479.0;801;771.0;-380.0;85.0;943.0;867.0
-17.0;370.0;397.0;117.0;819;993.0;-479.0;269.0;692.0;1010.0
272.0;329.0;140.0;395.0;801;913.0;-333.0;65.0;641.0;920.0
329.0;404.0;727.0;288.0;795;871.0;-308.0;212.0;872.0;950.0
379.0;379.0;747.0;275.0;805;880.0;-285.0;196.0;971.0;944.0
322.0;211.0;614.0;370.0;891;829.0;-345.0;267.0;500.0;858.0
226.0;349.0;481.0;44.0;804;970.0;-480.0;185.0;546.0;1006.0
158.0;165.0;538.0;81.0;791;1254.0;-304.0;307.0;886.0;869.0
-117.0;299.0;447.0;225.0;799;668.0;-337.0;214.0;578.0;855.0
651.0;419.0;299.0;87.0;411;1112.0;-276.0;366.0;629.0;987.0
343.0;262.0;353.0;124.0;906;873.0;-375.0;268.0;528.0;952.0
380.0;284.0;404.0;219.0;753;902.0;-517.0;8.0;537.0;983.0
382.0;314.0;307.0;311.0;827;849.0;-315.0;296.0;468.0;915.0
334.0;358.0;647.0;167.0;813;880.0;-346.0;289.0;362.0;952.0
513.0;584.0;376.0;208.0;564;632.0;-548.0;218.0;499.0;901.0
525.0;263.0;505.0;241.0;796;1045.0;-377.0;269.0;478.0;1144.0
-22.0;266.0;542.0;200.0;788;869.0;-554.0;164.0;514.0;944.0
580.0;511.0;548.0;40.0;783;1345.0;-442.0;303.0;789.0;1047.0
352.0;368.0;768.0;236.0;808;881.0;-316.0;244.0;258.0;961.0
240.0;343.0;949.0;177.0;802;867.0;-250.0;215.0;575.0;955.0
279.0;485.0;621.0;235.0;585;825.0;-416.0;325.0;423.0;895.0
586.0;545.0;415.0;425.0;537;617.0;-584.0;105.0;968.0;879.0
247.0;492.0;626.0;207.0;805;865.0;-449.0;367.0;584.0;959.0
-37.0;278.0;343.0;218.0;772;834.0;-389.0;126.0;526.0;869.0
539.0;497.0;375.0;413.0;617;709.0;-388.0;189.0;802.0;843.0
333.0;367.0;1038.0;408.0;733;833.0;-410.0;59.0;734.0;979.0
226.0;326.0;542.0;156.0;798;911.0;-465.0;435.0;573.0;904.0
273.0;320.0;513.0;35.0;805;922.0;-689.0;295.0;608.0;961.0
330.0;362.0;644.0;169.0;813;869.0;-335.0;277.0;388.0;950.0
337.0;378.0;651.0;171.0;810;854.0;-336.0;255.0;411.0;946.0
405.0;415.0;395.0;182.0;821;888.0;-886.0;136.0;644.0;1058.0
748.0;487.0;399.0;405.0;804;743.0;-318.0;112.0;842.0;938.0
412.0;303.0;218.0;292.0;821;921.0;-260.0;284.0;567.0;862.0
350.0;458.0;270.0;275.0;732;806.0;-356.0;183.0;448.0;858.0
608.0;314.0;174.0;283.0;297;925.0;-344.0;221.0;485.0;1071.0
-20.0;121.0;600.0;317.0;796;980.0;-485.0;65.0;581.0;1101.0
337.0;322.0;293.0;239.0;807;890.0;-264.0;177.0;860.0;990.0
384.0;460.0;759.0;577.0;879;850.0;-274.0;338.0;444.0;739.0
297.0;320.0;446.0;327.0;818;1209.0;-392.0;208.0;570.0;1192.0
438.0;427.0;350.0;151.0;1473;795.0;-331.0;232.0;417.0;945.0
322.0;363.0;243.0;152.0;838;851.0;-260.0;313.0;587.0;968.0
716.0;466.0;398.0;584.0;804;710.0;-619.0;130.0;748.0;886.0
175.0;349.0;501.0;72.0;803;896.0;-432.0;218.0;845.0;970.0
402.0;189.0;684.0;155.0;785;981.0;-317.0;128.0;594.0;1015.0
349.0;382.0;634.0;165.0;808;864.0;-331.0;267.0;414.0;945.0
251.0;349.0;627.0;270.0;797;870.0;-349.0;183.0;916.0;942.0
247.0;369.0;658.0;255.0;797;865.0;-361.0;179.0;922.0;943.0
283.0;362.0;657.0;276.0;796;881.0;-359.0;181.0;907.0;964.0
273.0;119.0;657.0;501.0;517;745.0;-265.0;121.0;459.0;839.0
332.0;379.0;651.0;249.0;797;900.0;-335.0;231.0;923.0;958.0
284.0;370.0;652.0;170.0;812;876.0;-326.0;285.0;390.0;935.0
369.0;477.0;295.0;273.0;-201;767.0;-345.0;220.0;409.0;1027.0
36.0;337.0;125.0;306.0;261;947.0;-222.0;54.0;790.0;955.0
311.0;398.0;646.0;165.0;811;865.0;-329.0;277.0;392.0;963.0
189.0;268.0;486.0;71.0;799;998.0;-259.0;145.0;561.0;1038.0
307.0;428.0;692.0;293.0;798;878.0;-326.0;265.0;916.0;971.0
323.0;418.0;705.0;294.0;803;886.0;-350.0;250.0;917.0;950.0
274.0;385.0;701.0;285.0;802;884.0;-380.0;231.0;906.0;903.0
258.0;390.0;709.0;282.0;797;839.0;-375.0;222.0;904.0;931.0
155.0;320.0;512.0;196.0;805;883.0;-260.0;243.0;842.0;976.0
307.0;410.0;707.0;287.0;797;857.0;-401.0;245.0;892.0;906.0
273.0;393.0;674.0;155.0;809;854.0;-331.0;265.0;387.0;933.0
247.0;362.0;667.0;170.0;806;868.0;-367.0;232.0;378.0;952.0
137.0;311.0;490.0;175.0;807;880.0;-304.0;210.0;860.0;923.0
100.0;289.0;541.0;168.0;777;880.0;-89.0;134.0;572.0;900.0
474.0;505.0;386.0;116.0;817;667.0;-425.0;146.0;470.0;857.0
278.0;453.0;432.0;81.0;645;1338.0;-137.0;235.0;733.0;1436.0
400.0;467.0;357.0;12.0;812;777.0;-355.0;223.0;532.0;774.0
276.0;241.0;381.0;355.0;944;968.0;-427.0;71.0;441.0;932.0
360.0;455.0;680.0;308.0;800;838.0;-344.0;244.0;916.0;894.0
260.0;408.0;695.0;324.0;796;835.0;-344.0;217.0;898.0;891.0
226.0;398.0;629.0;304.0;795;838.0;-378.0;211.0;908.0;924.0
-10.0;486.0;387.0;72.0;801;973.0;-184.0;155.0;698.0;1084.0
186.0;224.0;527.0;300.0;806;849.0;-580.0;134.0;530.0;812.0
284.0;395.0;739.0;333.0;799;857.0;-343.0;189.0;912.0;939.0
425.0;456.0;260.0;176.0;578;916.0;-375.0;271.0;435.0;1040.0
312.0;416.0;720.0;306.0;794;858.0;-328.0;154.0;872.0;936.0
281.0;394.0;779.0;328.0;799;871.0;-341.0;155.0;934.0;923.0
446.0;385.0;427.0;319.0;1246;751.0;-257.0;109.0;431.0;803.0
341.0;405.0;655.0;157.0;807;863.0;-356.0;281.0;406.0;945.0
612.0;391.0;294.0;184.0;-859;1022.0;-377.0;272.0;641.0;1137.0
-86.0;344.0;454.0;381.0;771;630.0;-135.0;43.0;448.0;585.0
408.0;427.0;291.0;214.0;1968;808.0;-370.0;113.0;435.0;1024.0
349.0;382.0;702.0;338.0;796;835.0;-336.0;151.0;908.0;921.0
274.0;403.0;670.0;330.0;796;857.0;-319.0;143.0;905.0;948.0
482.0;272.0;501.0;87.0;831;1190.0;-422.0;206.0;721.0;1002.0
306.0;408.0;485.0;425.0;796;880.0;-370.0;118.0;914.0;951.0
391.0;402.0;722.0;359.0;797;859.0;-342.0;183.0;861.0;918.0
314.0;412.0;947.0;427.0;812;766.0;-386.0;165.0;871.0;863.0
547.0;445.0;240.0;244.0;958;1149.0;-457.0;307.0;540.0;1389.0
332.0;356.0;635.0;155.0;809;849.0;-318.0;263.0;366.0;942.0
353.0;250.0;412.0;271.0;1398;1127.0;-309.0;243.0;634.0;1442.0
242.0;409.0;563.0;594.0;629;707.0;-259.0;-156.0;408.0;772.0
76.0;311.0;642.0;238.0;742;917.0;-410.0;11.0;400.0;883.0
61.0;272.0;499.0;161.0;776;889.0;-442.0;122.0;423.0;729.0
340.0;374.0;677.0;300.0;800;853.0;-328.0;137.0;905.0;937.0
271.0;387.0;651.0;173.0;808;856.0;-333.0;268.0;360.0;945.0
472.0;402.0;426.0;379.0;744;727.0;53.0;162.0;343.0;817.0
393.0;397.0;739.0;335.0;798;895.0;-311.0;183.0;909.0;973.0
341.0;435.0;816.0;424.0;926;774.0;-405.0;140.0;977.0;859.0
409.0;274.0;293.0;175.0;808;997.0;-172.0;240.0;461.0;1072.0
283.0;347.0;831.0;395.0;683;850.0;-305.0;82.0;1291.0;876.0
273.0;380.0;676.0;164.0;812;874.0;-331.0;265.0;406.0;957.0
389.0;406.0;627.0;327.0;800;890.0;-333.0;156.0;962.0;974.0
339.0;398.0;631.0;362.0;797;871.0;-321.0;157.0;957.0;952.0
208.0;289.0;531.0;283.0;738;989.0;-394.0;195.0;838.0;1089.0
176.0;269.0;691.0;154.0;816;855.0;-324.0;84.0;515.0;822.0
16.0;294.0;581.0;253.0;796;759.0;-385.0;119.0;409.0;605.0
301.0;249.0;536.0;120.0;796;928.0;-219.0;97.0;775.0;949.0
278.0;208.0;461.0;55.0;782;1043.0;-234.0;121.0;795.0;1051.0
219.0;331.0;431.0;143.0;803;888.0;-202.0;138.0;809.0;924.0
309.0;347.0;322.0;310.0;814;934.0;-220.0;200.0;769.0;1020.0
311.0;381.0;532.0;413.0;795;883.0;-365.0;131.0;992.0;937.0
365.0;416.0;116.0;393.0;801;860.0;-310.0;141.0;820.0;926.0
823.0;398.0;442.0;0.0;896;1223.0;-111.0;413.0;664.0;1180.0
129.0;403.0;558.0;458.0;757;737.0;-307.0;56.0;509.0;841.0
492.0;354.0;416.0;230.0;814;972.0;-414.0;24.0;487.0;927.0
400.0;223.0;547.0;312.0;676;749.0;-227.0;194.0;410.0;881.0
301.0;402.0;544.0;410.0;793;877.0;-358.0;140.0;916.0;947.0
232.0;341.0;242.0;330.0;740;908.0;-296.0;133.0;1003.0;947.0
373.0;153.0;461.0;262.0;810;954.0;10.0;-306.0;541.0;1024.0
350.0;358.0;936.0;243.0;802;914.0;-350.0;232.0;617.0;1015.0
314.0;388.0;697.0;438.0;740;821.0;-355.0;235.0;931.0;894.0
305.0;405.0;654.0;165.0;816;867.0;-325.0;277.0;334.0;948.0
183.0;356.0;344.0;458.0;775;885.0;-225.0;74.0;819.0;931.0
426.0;378.0;592.0;20.0;823;772.0;-565.0;48.0;598.0;853.0
398.0;331.0;268.0;201.0;812;808.0;-133.0;274.0;541.0;947.0
383.0;416.0;349.0;323.0;412;896.0;-237.0;102.0;1086.0;966.0
363.0;447.0;500.0;160.0;815;849.0;-374.0;339.0;966.0;869.0
28.0;227.0;532.0;315.0;844;717.0;-474.0;54.0;473.0;722.0
292.0;376.0;710.0;286.0;799;876.0;-299.0;185.0;1026.0;951.0
293.0;240.0;8.0;151.0;745;896.0;-284.0;-181.0;180.0;810.0
336.0;377.0;726.0;223.0;803;866.0;-334.0;243.0;139.0;933.0
40.0;173.0;499.0;160.0;809;935.0;-268.0;16.0;1002.0;956.0
259.0;239.0;639.0;108.0;793;800.0;-369.0;407.0;668.0;818.0
440.0;415.0;572.0;120.0;762;875.0;-485.0;323.0;466.0;1077.0
496.0;356.0;550.0;256.0;674;910.0;-328.0;182.0;956.0;1011.0
69.0;-78.0;276.0;599.0;812;982.0;93.0;-654.0;547.0;985.0
256.0;242.0;670.0;296.0;829;1079.0;-279.0;104.0;641.0;941.0
417.0;412.0;406.0;433.0;660;732.0;-214.0;-18.0;467.0;814.0
140.0;303.0;53.0;290.0;789;892.0;-331.0;106.0;761.0;977.0
352.0;379.0;437.0;471.0;652;813.0;-323.0;66.0;1055.0;881.0
423.0;106.0;489.0;111.0;753;1240.0;-182.0;401.0;690.0;1178.0
343.0;531.0;384.0;454.0;797;753.0;-378.0;389.0;494.0;803.0
270.0;284.0;361.0;222.0;876;837.0;-207.0;119.0;384.0;861.0
425.0;147.0;502.0;302.0;819;920.0;-481.0;70.0;579.0;711.0
237.0;380.0;709.0;288.0;698;902.0;-268.0;213.0;948.0;990.0
3.0;631.0;445.0;-8.0;893;695.0;-563.0;447.0;630.0;670.0
115.0;299.0;350.0;494.0;703;936.0;-287.0;-2.0;388.0;896.0
1668.0;507.0;642.0;52.0;804;1585.0;-1188.0;940.0;1299.0;1156.0
573.0;485.0;432.0;371.0;799;699.0;-620.0;125.0;556.0;838.0
377.0;386.0;368.0;495.0;804;1008.0;-413.0;342.0;576.0;882.0
118.0;409.0;372.0;131.0;843;834.0;-150.0;168.0;576.0;913.0
50.0;563.0;381.0;131.0;758;526.0;-326.0;95.0;565.0;702.0
742.0;890.0;926.0;300.0;797;-524.0;-1008.0;871.0;561.0;-379.0
125.0;410.0;398.0;-4.0;740;954.0;-258.0;153.0;608.0;1119.0
101.0;314.0;380.0;57.0;812;1223.0;-222.0;278.0;703.0;1192.0
174.0;418.0;656.0;212.0;797;855.0;-357.0;288.0;384.0;926.0
850.0;599.0;387.0;284.0;828;554.0;-351.0;215.0;649.0;631.0
466.0;428.0;534.0;-71.0;802;745.0;-287.0;277.0;665.0;916.0
399.0;457.0;655.0;404.0;751;1078.0;-283.0;81.0;783.0;864.0
946.0;548.0;502.0;168.0;800;790.0;-365.0;226.0;671.0;936.0
300.0;324.0;430.0;247.0;805;822.0;-76.0;196.0;419.0;856.0
602.0;546.0;548.0;251.0;803;604.0;-560.0;142.0;669.0;815.0
204.0;446.0;633.0;224.0;802;842.0;-377.0;313.0;364.0;906.0
356.0;414.0;471.0;180.0;783;626.0;-315.0;222.0;571.0;1429.0
927.0;786.0;806.0;210.0;760;210.0;-841.0;324.0;885.0;578.0
833.0;569.0;465.0;10.0;893;740.0;-258.0;351.0;578.0;907.0
