Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
41.0;5;?;-174;5;456.0;-6;1;141;394.0;-87.0;-10.0;285
25.0;-3;234.0;-174;-3;434.0;-6;-1;141;362.0;-78.0;-9.0;285
25.0;3;241.0;?;3;462.0;-6;2;140;403.0;-77.0;-2.0;?
8.0;-1;237.0;-174;-1;455.0;-6;-1;?;408.0;-67.0;-18.0;287
22.0;1;223.0;-174;1;442.0;-6;1;141;415.0;-69.0;5.0;?
22.0;-10;226.0;-174;-10;463.0;-6;6;141;396.0;-67.0;-7.0;283
17.0;-5;237.0;-174;-5;444.0;-6;2;141;415.0;-76.0;-6.0;294
?;18;254.0;-174;18;473.0;-6;2;140;375.0;-84.0;-24.0;289
-1.0;-19;261.0;-174;-19;459.0;-6;3;141;405.0;-84.0;-37.0;290
?;-40;242.0;-174;-40;447.0;-6;-1;?;385.0;?;-19.0;294
10.0;-31;239.0;-174;-31;455.0;-6;3;141;392.0;-79.0;6.0;288
37.0;-30;250.0;?;?;436.0;-6;5;141;377.0;-82.0;9.0;295
23.0;13;250.0;-174;?;?;-6;0;?;395.0;-89.0;13.0;291
7.0;9;?;-174;9;453.0;-6;1;140;390.0;-90.0;-16.0;284
16.0;-28;?;-174;-28;?;-6;2;140;421.0;-83.0;6.0;292
23.0;-28;256.0;-174;-28;458.0;-6;-4;141;385.0;-82.0;1.0;289
7.0;-30;236.0;-174;-30;460.0;-6;-1;140;404.0;-78.0;-10.0;283
6.0;-21;245.0;-174;-21;470.0;-6;5;141;414.0;-75.0;-10.0;292
-2.0;13;250.0;-174;13;474.0;-6;2;141;430.0;-74.0;-9.0;292
4.0;29;250.0;-174;29;450.0;-6;1;141;410.0;-68.0;?;288
18.0;?;249.0;-174;8;459.0;-6;1;140;363.0;-67.0;?;285
10.0;38;252.0;-174;38;462.0;?;1;140;411.0;-74.0;12.0;288
10.0;?;247.0;-174;43;452.0;-6;3;140;406.0;-69.0;-12.0;290
0.0;?;260.0;-174;-46;467.0;?;-3;141;405.0;?;9.0;285
17.0;?;242.0;-174;-53;448.0;-6;-5;141;415.0;-86.0;4.0;292
9.0;-12;?;-174;-12;447.0;-6;?;?;403.0;-75.0;-5.0;295
8.0;-11;241.0;-174;-11;428.0;-6;0;140;412.0;-87.0;-14.0;292
-10.0;8;250.0;-174;8;449.0;?;-7;?;438.0;-80.0;0.0;293
3.0;-4;259.0;-174;-4;454.0;-6;-5;141;433.0;-81.0;-9.0;293
9.0;-30;259.0;-174;-30;447.0;-6;-1;141;394.0;?;-1.0;296
8.0;3;260.0;-174;3;459.0;-6;0;140;372.0;-74.0;-16.0;297
-6.0;9;?;?;9;?;-6;-2;140;356.0;-85.0;-11.0;297
-5.0;-8;250.0;-174;-8;450.0;?;-2;?;434.0;-80.0;0.0;293
-1.0;-27;242.0;-174;-27;439.0;-6;0;141;423.0;-82.0;-18.0;288
6.0;-26;252.0;-174;-26;474.0;-6;0;141;?;-84.0;-12.0;291
4.0;26;245.0;-174;26;457.0;-6;0;141;391.0;-83.0;-28.0;293
-1.0;11;238.0;-174;11;438.0;-6;0;140;369.0;-88.0;-6.0;294
-1.0;-37;?;-174;-37;442.0;-6;-2;140;404.0;-92.0;-14.0;296
8.0;-18;217.0;-174;-18;448.0;-6;?;140;?;-93.0;-21.0;292
2.0;-28;?;-174;-28;467.0;-6;-4;140;385.0;-104.0;-13.0;286
8.0;-28;245.0;-174;-28;456.0;-6;?;141;373.0;-97.0;-22.0;289
1.0;-8;231.0;-174;-8;456.0;-6;2;141;367.0;-118.0;-53.0;298
-8.0;-44;221.0;-174;-44;436.0;-6;1;141;?;0.0;-60.0;299
16.0;7;210.0;-174;7;440.0;-6;2;140;397.0;-66.0;-50.0;296
-11.0;?;193.0;-174;27;452.0;-6;4;141;?;-80.0;-54.0;293
-9.0;-68;213.0;-174;-68;425.0;-6;1;141;421.0;-94.0;-81.0;296
-4.0;-26;?;-174;-26;?;-6;1;141;491.0;?;-98.0;?
8.0;26;188.0;-174;26;412.0;-6;4;?;506.0;-128.0;?;298
2.0;-37;184.0;-174;-37;406.0;-6;5;141;431.0;-134.0;-77.0;302
6.0;1;?;-174;?;399.0;-6;-2;141;406.0;-136.0;?;299
?;?;173.0;-174;43;423.0;?;-1;141;405.0;-138.0;-148.0;296
10.0;4;168.0;?;4;420.0;-6;0;141;377.0;-150.0;-162.0;296
11.0;?;158.0;-174;1;429.0;-6;-8;141;359.0;-156.0;-133.0;295
-5.0;-24;150.0;-174;-24;434.0;-6;0;141;318.0;-165.0;-202.0;303
-9.0;-23;170.0;-174;-23;410.0;-6;2;141;264.0;-193.0;-215.0;302
-10.0;6;171.0;-174;6;424.0;-6;-1;141;264.0;-197.0;-228.0;296
8.0;?;198.0;-174;10;429.0;-6;3;141;260.0;-220.0;-231.0;297
?;-2;194.0;?;-2;391.0;-6;2;141;243.0;-226.0;-217.0;297
18.0;1;192.0;-174;1;390.0;-6;0;141;226.0;-236.0;-264.0;297
8.0;39;192.0;-174;39;388.0;-6;-2;141;258.0;-251.0;-240.0;293
12.0;16;?;-174;?;369.0;-6;-1;141;350.0;-257.0;?;295
15.0;10;206.0;-174;10;357.0;-6;4;141;306.0;-248.0;-278.0;294
-5.0;71;181.0;-174;71;354.0;-6;7;?;337.0;-247.0;-322.0;283
-6.0;52;182.0;-174;52;362.0;-6;4;141;169.0;-240.0;-382.0;281
1.0;2;169.0;-174;2;379.0;-6;?;?;223.0;-266.0;-521.0;285
2.0;9;?;-174;?;365.0;-6;3;141;262.0;-265.0;-279.0;280
17.0;?;158.0;-174;5;352.0;-6;3;141;92.0;?;-379.0;275
12.0;9;141.0;-174;9;342.0;-6;?;141;224.0;-293.0;?;275
6.0;39;143.0;-174;39;364.0;-6;4;141;?;-294.0;-336.0;274
-11.0;28;112.0;-174;28;342.0;-6;1;141;-41.0;-353.0;-392.0;278
13.0;?;116.0;-174;30;301.0;-6;-3;141;-63.0;?;-492.0;283
4.0;?;144.0;-174;48;322.0;-6;-1;141;103.0;-350.0;-400.0;273
-1.0;?;135.0;-174;-2;314.0;?;-2;141;230.0;-369.0;-266.0;264
?;-39;?;-174;-39;323.0;-6;?;?;253.0;-376.0;-356.0;272
0.0;-7;135.0;-174;-7;304.0;-6;2;141;299.0;-348.0;-412.0;?
11.0;23;115.0;-174;23;327.0;-6;-8;142;236.0;-328.0;?;267
26.0;50;102.0;-174;50;367.0;-6;-6;142;101.0;?;-470.0;270
19.0;?;76.0;-174;34;376.0;-6;4;142;127.0;-454.0;-417.0;268
12.0;-41;89.0;-174;-41;372.0;-6;3;142;83.0;-202.0;-382.0;266
5.0;-25;80.0;-174;-25;?;-6;-1;142;?;-309.0;-435.0;267
30.0;29;80.0;?;29;307.0;-6;-4;?;108.0;-377.0;-436.0;266
10.0;9;67.0;-174;9;311.0;-6;-6;144;124.0;-397.0;-426.0;267
11.0;?;65.0;-175;9;325.0;-6;-6;144;70.0;-454.0;-423.0;267
7.0;14;80.0;-175;14;297.0;-6;-6;144;78.0;-438.0;-421.0;267
16.0;8;78.0;-175;8;?;-6;-6;145;164.0;-348.0;?;266
13.0;13;98.0;-176;?;279.0;-6;-11;147;201.0;-387.0;-484.0;268
1.0;8;80.0;-177;8;320.0;-6;-10;149;213.0;-425.0;-419.0;265
0.0;-10;76.0;-177;-10;312.0;-5;0;152;151.0;-423.0;-472.0;265
0.0;-5;101.0;-177;-5;284.0;-5;-3;?;127.0;?;-488.0;274
0.0;18;126.0;-178;18;322.0;?;-5;154;122.0;-387.0;-441.0;266
-9.0;-13;86.0;-178;-13;?;-5;?;156;182.0;-461.0;?;262
1.0;16;104.0;-179;16;279.0;-5;8;?;109.0;-446.0;-430.0;265
?;33;81.0;-178;33;324.0;-6;9;156;265.0;-444.0;-460.0;263
?;-30;128.0;?;-30;292.0;-6;2;156;153.0;-462.0;-407.0;?
-1.0;-15;98.0;-180;?;357.0;-6;1;156;420.0;-539.0;-501.0;270
-9.0;-7;116.0;-176;-7;372.0;-6;2;156;164.0;-418.0;-455.0;?
-16.0;3;?;-185;3;?;?;?;155;180.0;-487.0;-562.0;265
-44.0;21;35.0;-173;?;317.0;-5;-2;155;-108.0;-418.0;-534.0;260
-43.0;?;36.0;?;-3;315.0;-5;3;154;506.0;-436.0;-474.0;263
-54.0;11;?;-180;11;196.0;-5;?;154;249.0;-444.0;?;261
-77.0;23;21.0;-168;23;199.0;-5;17;153;?;-451.0;-677.0;248
-88.0;?;-27.0;-219;19;232.0;-5;3;153;?;?;-527.0;241
-98.0;25;-3.0;?;25;293.0;-5;30;151;-169.0;-595.0;-487.0;255
-106.0;16;5.0;?;16;229.0;-5;12;148;41.0;-499.0;-320.0;262
-133.0;12;-17.0;159;12;184.0;-5;-58;146;243.0;-459.0;-300.0;251
-137.0;12;-66.0;?;12;?;-5;-73;146;133.0;-245.0;-300.0;253
-127.0;?;-37.0;219;9;207.0;-5;-69;146;40.0;-536.0;-243.0;254
-147.0;22;-19.0;-62;22;?;-5;-81;?;232.0;?;-310.0;253
-173.0;6;-20.0;-218;6;343.0;-5;-54;142;269.0;-470.0;-386.0;270
-135.0;241;?;-177;241;512.0;-5;5;115;-55.0;8.0;145.0;294
-135.0;533;?;-177;533;493.0;-5;7;115;-99.0;35.0;124.0;268
-117.0;422;323.0;-177;422;513.0;-6;-5;115;-84.0;52.0;109.0;215
-134.0;451;274.0;-177;451;517.0;-6;-8;115;-104.0;71.0;143.0;287
-136.0;676;291.0;-177;?;521.0;-6;2;115;-131.0;90.0;172.0;166
?;507;314.0;?;507;?;-6;4;115;-112.0;99.0;183.0;156
-116.0;479;310.0;-177;479;517.0;-7;1;116;-38.0;100.0;165.0;?
-106.0;624;315.0;-177;624;533.0;-7;1;115;33.0;132.0;?;?
-125.0;?;327.0;-177;485;524.0;-7;2;116;7.0;151.0;125.0;129
-135.0;430;279.0;-177;430;485.0;-8;-4;115;-68.0;167.0;?;332
?;203;214.0;-177;203;497.0;?;-7;115;-71.0;175.0;113.0;449
-145.0;-88;272.0;-177;-88;513.0;-8;0;116;-82.0;191.0;?;?
-156.0;12;303.0;-177;12;505.0;-8;5;115;-36.0;193.0;184.0;252
-188.0;6;416.0;-177;6;?;-8;1;?;16.0;169.0;229.0;337
-237.0;-17;443.0;-177;-17;514.0;-8;0;115;10.0;?;207.0;348
-234.0;-15;434.0;-177;-15;532.0;-8;1;115;-11.0;145.0;?;374
-211.0;23;428.0;-177;23;558.0;-8;-2;115;-41.0;156.0;145.0;298
-227.0;45;451.0;-177;45;534.0;-8;-1;?;-50.0;159.0;144.0;?
-214.0;-90;476.0;?;-90;528.0;-8;-3;114;0.0;158.0;113.0;519
-187.0;-4;?;-177;-4;524.0;-8;-9;114;29.0;162.0;122.0;356
-163.0;83;443.0;-177;83;500.0;-8;-3;114;30.0;142.0;133.0;247
?;24;421.0;-177;24;479.0;-8;0;114;41.0;145.0;128.0;?
-231.0;14;403.0;-177;14;489.0;-8;-3;114;?;149.0;135.0;259
?;23;405.0;-177;23;513.0;-8;1;114;?;146.0;124.0;268
-267.0;22;376.0;-177;22;514.0;-8;0;114;?;138.0;155.0;?
-200.0;11;365.0;-177;?;523.0;-8;-1;113;21.0;133.0;?;?
-428.0;16;354.0;-177;16;523.0;-8;8;113;-15.0;121.0;153.0;273
-369.0;-9;350.0;-177;-9;524.0;?;4;113;?;118.0;155.0;263
-184.0;-34;374.0;-177;-34;534.0;-8;-1;113;-51.0;102.0;155.0;270
-49.0;-29;?;?;-29;530.0;-8;1;113;-7.0;102.0;147.0;273
-213.0;-30;371.0;-178;-30;522.0;-8;-4;113;14.0;100.0;152.0;273
-265.0;-20;356.0;-177;-20;523.0;-8;?;113;-6.0;103.0;165.0;272
-148.0;-37;361.0;-177;-37;520.0;-8;-4;?;-33.0;110.0;155.0;?
-140.0;-51;?;-177;-51;510.0;-8;?;?;?;120.0;164.0;277
-137.0;-18;323.0;-177;-18;521.0;-8;4;113;-23.0;128.0;144.0;276
-105.0;-11;350.0;-178;-11;520.0;-8;-1;113;0.0;138.0;157.0;273
-129.0;-11;365.0;-178;-11;534.0;-8;3;113;-19.0;143.0;136.0;273
-114.0;18;349.0;-177;18;505.0;-8;0;?;10.0;149.0;130.0;?
-108.0;13;354.0;-177;13;491.0;-8;-3;113;1.0;151.0;133.0;?
-78.0;-7;356.0;-177;-7;512.0;?;2;113;33.0;142.0;125.0;276
46.0;-11;374.0;-177;-11;515.0;-8;2;?;40.0;?;125.0;278
106.0;?;374.0;-178;-20;485.0;-8;-4;113;41.0;144.0;133.0;279
102.0;-20;?;-178;-20;497.0;-8;-6;113;39.0;147.0;134.0;277
27.0;-14;370.0;-177;-14;?;-7;-3;113;3.0;148.0;146.0;279
35.0;-4;367.0;-177;-4;514.0;-7;-1;113;-1.0;141.0;?;276
-1.0;-17;352.0;-177;-17;513.0;-7;-5;113;1.0;131.0;141.0;271
23.0;3;391.0;-177;3;515.0;-7;-6;113;-1.0;124.0;138.0;274
27.0;30;360.0;-178;30;528.0;-7;-5;113;-2.0;117.0;136.0;277
40.0;?;362.0;-178;-6;530.0;-7;-4;113;-31.0;106.0;136.0;275
48.0;2;363.0;-177;2;519.0;-7;-4;113;8.0;106.0;145.0;?
32.0;6;369.0;-177;6;527.0;-7;-5;113;0.0;?;147.0;276
18.0;-10;?;-177;-10;507.0;-7;-7;113;?;112.0;150.0;273
3.0;32;366.0;-177;32;517.0;-7;-4;113;2.0;116.0;125.0;278
1.0;19;364.0;-178;19;?;-7;2;113;20.0;118.0;138.0;283
43.0;-46;344.0;-178;-46;501.0;-7;-1;113;39.0;122.0;137.0;280
38.0;-26;357.0;-177;-26;?;?;-1;113;9.0;129.0;?;272
42.0;-6;327.0;-177;-6;514.0;-7;3;?;10.0;128.0;115.0;273
55.0;-49;346.0;-177;-49;514.0;-7;?;113;12.0;129.0;110.0;277
?;-59;?;-178;?;?;-7;?;?;21.0;124.0;113.0;274
27.0;-61;316.0;-178;?;500.0;-7;-7;113;22.0;120.0;110.0;277
26.0;-65;318.0;-178;-65;475.0;-7;-8;113;29.0;?;113.0;279
18.0;-12;331.0;-177;?;485.0;-7;?;?;15.0;106.0;?;276
17.0;14;333.0;-177;14;456.0;?;-4;113;35.0;111.0;?;?
6.0;?;304.0;-177;-45;467.0;-7;?;?;30.0;107.0;115.0;280
1.0;-42;304.0;?;-42;488.0;?;-5;113;10.0;99.0;?;284
11.0;-10;305.0;-178;-10;479.0;-7;-1;113;-2.0;97.0;106.0;281
8.0;-39;323.0;-178;-39;478.0;?;-1;113;-30.0;95.0;?;285
31.0;-17;313.0;-177;-17;490.0;?;?;113;-4.0;92.0;132.0;288
?;?;314.0;-177;-22;476.0;-7;-6;113;10.0;95.0;?;285
35.0;-36;311.0;-177;-36;514.0;-7;-1;?;30.0;102.0;126.0;285
?;-9;307.0;-178;-9;473.0;-7;3;113;41.0;103.0;116.0;287
?;-19;316.0;-178;-19;482.0;-7;-1;113;41.0;103.0;99.0;287
35.0;-3;336.0;-177;-3;468.0;-7;-4;113;?;113.0;?;?
9.0;1;317.0;-177;1;476.0;-7;-2;113;27.0;111.0;138.0;285
18.0;12;329.0;?;12;476.0;-7;-7;113;18.0;109.0;120.0;287
18.0;13;322.0;-177;13;476.0;-7;-6;113;4.0;108.0;94.0;283
18.0;?;307.0;-178;-33;477.0;-7;0;113;8.0;106.0;?;281
-3.0;-23;308.0;?;-23;469.0;-7;-3;113;48.0;104.0;90.0;283
-5.0;-6;309.0;-177;-6;459.0;-7;-1;113;37.0;98.0;94.0;287
?;?;321.0;-177;-17;459.0;-7;-3;113;36.0;91.0;107.0;290
?;15;305.0;-177;15;449.0;-7;-8;113;31.0;100.0;107.0;286
29.0;62;302.0;-177;?;451.0;-8;-7;?;1.0;100.0;106.0;282
26.0;46;310.0;-178;46;456.0;-8;-7;113;16.0;109.0;100.0;?
4.0;-5;306.0;-178;-5;467.0;-8;-3;113;30.0;105.0;?;?
16.0;-41;310.0;-177;-41;?;?;-2;113;20.0;97.0;?;283
17.0;-60;291.0;-177;-60;462.0;-8;-4;113;20.0;94.0;105.0;286
20.0;-27;295.0;-177;-27;447.0;-7;-7;113;10.0;96.0;136.0;281
11.0;?;317.0;-177;3;446.0;-7;-9;113;?;95.0;127.0;?
9.0;-10;318.0;-178;?;474.0;-7;-6;?;31.0;?;136.0;279
8.0;-10;347.0;-178;-10;485.0;-7;-4;113;63.0;93.0;111.0;284
25.0;-17;344.0;-177;-17;477.0;-7;-4;113;76.0;95.0;103.0;283
27.0;-20;320.0;-177;?;472.0;-7;-4;113;42.0;95.0;93.0;273
9.0;-20;295.0;-177;-20;447.0;-7;-3;113;42.0;98.0;95.0;291
20.0;0;297.0;-177;0;455.0;-7;-4;113;43.0;?;67.0;?
26.0;31;284.0;-178;31;445.0;-7;-6;113;57.0;97.0;54.0;276
17.0;6;298.0;-178;6;441.0;-7;?;113;19.0;92.0;86.0;?
19.0;7;?;-177;7;?;-7;2;113;-15.0;85.0;97.0;278
16.0;31;297.0;-177;31;?;-7;?;?;21.0;83.0;127.0;272
21.0;-17;277.0;-177;-17;?;-7;?;113;?;?;136.0;280
7.0;-34;299.0;-177;-34;464.0;-7;-2;113;?;77.0;120.0;282
9.0;11;317.0;-178;?;495.0;-7;-1;?;-10.0;?;94.0;283
15.0;-3;316.0;-178;-3;?;-7;-3;113;52.0;77.0;?;286
11.0;-20;318.0;-177;-20;450.0;-7;-4;113;80.0;81.0;78.0;286
27.0;13;?;-177;13;429.0;-7;0;113;70.0;95.0;68.0;287
26.0;18;298.0;-177;18;436.0;-7;?;113;39.0;98.0;93.0;281
35.0;11;297.0;-178;11;437.0;-7;-4;113;?;93.0;112.0;271
?;11;288.0;-178;11;447.0;-7;4;113;4.0;93.0;98.0;273
?;-7;304.0;-178;-7;436.0;-7;-4;113;17.0;90.0;104.0;281
45.0;-9;316.0;-177;-9;451.0;-7;-2;113;37.0;87.0;113.0;284
43.0;-13;305.0;-177;-13;450.0;-7;-3;113;49.0;77.0;126.0;?
27.0;?;312.0;-177;0;439.0;?;-8;113;72.0;81.0;109.0;?
24.0;?;315.0;-178;8;462.0;-7;-1;113;52.0;79.0;97.0;280
?;-29;299.0;-178;-29;466.0;-7;-2;113;36.0;79.0;87.0;?
?;-33;313.0;-177;-33;?;?;0;113;58.0;85.0;97.0;283
33.0;-23;334.0;-177;-23;450.0;-7;1;113;53.0;89.0;?;281
35.0;?;?;-177;-9;441.0;-7;-4;113;42.0;91.0;95.0;281
23.0;1;305.0;?;?;434.0;-7;-1;113;2.0;89.0;87.0;280
34.0;2;316.0;-178;2;451.0;-7;2;113;-18.0;92.0;102.0;279
31.0;11;317.0;-178;11;452.0;-7;-4;113;?;87.0;106.0;281
20.0;8;317.0;?;8;?;-7;-6;113;30.0;76.0;111.0;282
23.0;24;?;-177;24;454.0;-7;-5;?;?;74.0;118.0;278
37.0;-1;316.0;-177;-1;456.0;?;-6;113;?;71.0;106.0;281
19.0;-31;?;-177;-31;466.0;-7;?;?;67.0;78.0;92.0;281
?;?;308.0;-178;6;454.0;-7;-1;113;129.0;74.0;109.0;277
27.0;?;320.0;-178;12;448.0;-7;1;113;58.0;90.0;83.0;?
17.0;-7;313.0;-177;-7;459.0;-7;-1;113;130.0;89.0;76.0;277
32.0;-10;306.0;-177;-10;447.0;-7;-3;113;92.0;94.0;77.0;276
37.0;-7;314.0;-177;-7;422.0;-7;-2;113;31.0;93.0;96.0;276
13.0;2;312.0;-177;2;418.0;-7;-4;113;45.0;88.0;97.0;274
37.0;-13;303.0;-178;-13;449.0;-7;-4;113;59.0;81.0;75.0;?
?;-39;293.0;-178;-39;468.0;?;4;113;62.0;76.0;71.0;281
44.0;?;316.0;-177;-34;462.0;-7;2;113;33.0;81.0;99.0;281
36.0;-29;?;-177;-29;428.0;-7;-2;113;30.0;73.0;97.0;280
21.0;-25;308.0;-177;-25;421.0;-7;3;?;41.0;60.0;112.0;286
7.0;11;289.0;-177;11;446.0;-7;3;113;44.0;65.0;116.0;285
3.0;8;327.0;-178;8;447.0;-7;0;113;71.0;53.0;113.0;279
11.0;-28;348.0;-178;?;447.0;-7;?;113;?;?;102.0;282
?;-2;387.0;-177;-2;447.0;?;-1;113;76.0;89.0;95.0;?
34.0;19;366.0;-177;19;446.0;-7;0;113;82.0;96.0;100.0;283
?;2;348.0;-177;2;450.0;-7;2;?;98.0;93.0;92.0;280
?;-14;356.0;?;-14;464.0;-7;2;113;97.0;107.0;115.0;275
56.0;?;359.0;-178;?;442.0;?;1;113;86.0;107.0;85.0;279
53.0;-22;362.0;-178;-22;453.0;-7;?;113;69.0;101.0;83.0;279
34.0;-12;354.0;-177;-12;449.0;-7;3;113;53.0;103.0;115.0;280
?;-6;360.0;-177;-6;436.0;-7;2;113;37.0;98.0;116.0;281
28.0;-15;378.0;-177;-15;459.0;-7;4;113;26.0;86.0;106.0;?
3.0;-16;380.0;-178;-16;462.0;-7;5;113;50.0;?;84.0;284
2.0;1;365.0;-178;1;449.0;-7;-4;113;41.0;71.0;?;285
19.0;-7;373.0;-178;-7;436.0;-7;0;113;41.0;81.0;69.0;277
31.0;?;367.0;-177;?;404.0;-7;1;113;10.0;83.0;66.0;272
50.0;?;356.0;-177;-15;398.0;-7;2;113;46.0;79.0;74.0;281
45.0;-18;375.0;-177;-18;?;-7;4;113;59.0;90.0;93.0;283
20.0;-9;364.0;-178;-9;418.0;?;-2;113;64.0;94.0;97.0;279
?;?;382.0;-178;-20;428.0;-7;-6;113;34.0;99.0;96.0;283
37.0;-21;397.0;-178;?;445.0;-7;-2;113;-1.0;95.0;102.0;284
11.0;-12;359.0;-177;-12;417.0;-7;2;113;38.0;94.0;110.0;278
9.0;-8;351.0;-177;-8;442.0;-7;1;113;77.0;91.0;99.0;276
9.0;-13;350.0;-177;-13;430.0;-7;-3;113;65.0;86.0;76.0;278
19.0;?;353.0;-178;-20;436.0;-7;-2;113;47.0;90.0;47.0;281
30.0;-20;367.0;-178;-20;420.0;-7;?;113;52.0;91.0;95.0;281
48.0;-20;332.0;-177;-20;389.0;-7;0;113;?;89.0;77.0;281
39.0;?;333.0;-177;-19;428.0;?;3;113;63.0;87.0;111.0;281
25.0;-21;337.0;-177;-21;441.0;-7;3;113;?;76.0;120.0;280
29.0;-15;323.0;?;-15;451.0;?;-5;113;30.0;75.0;85.0;?
22.0;5;?;-178;5;436.0;-7;-3;113;41.0;62.0;55.0;281
19.0;?;272.0;-178;30;447.0;-7;4;113;50.0;63.0;38.0;?
12.0;39;259.0;-177;39;417.0;-7;2;113;41.0;?;87.0;274
13.0;-1;249.0;-177;-1;?;-7;4;113;23.0;72.0;?;279
20.0;-26;243.0;-177;-26;371.0;-7;-2;113;-15.0;72.0;53.0;281
16.0;-18;283.0;?;-18;409.0;-7;-6;113;0.0;81.0;51.0;280
27.0;?;258.0;-178;-21;416.0;-7;2;113;71.0;75.0;70.0;281
18.0;-21;261.0;-178;-21;398.0;-7;-1;113;91.0;76.0;92.0;281
35.0;-20;272.0;-177;-20;401.0;-7;-3;113;47.0;75.0;92.0;281
45.0;?;265.0;-177;-21;425.0;-7;3;?;?;74.0;76.0;281
25.0;-20;?;-177;-20;436.0;-7;?;113;73.0;86.0;87.0;281
20.0;-20;295.0;-177;-20;423.0;-7;5;113;67.0;87.0;69.0;281
25.0;-20;?;-178;-20;413.0;-7;1;113;?;83.0;68.0;281
20.0;-20;279.0;-178;-20;412.0;-7;1;113;110.0;74.0;67.0;281
26.0;?;278.0;-177;?;420.0;-7;2;113;95.0;64.0;57.0;281
15.0;-21;294.0;-177;-21;?;-7;1;113;61.0;63.0;62.0;281
23.0;-15;298.0;-177;-15;402.0;-7;1;113;?;57.0;76.0;280
29.0;7;298.0;?;7;402.0;-7;0;?;80.0;53.0;67.0;278
21.0;21;279.0;-178;?;435.0;-7;-2;113;67.0;53.0;68.0;281
?;30;289.0;-178;30;413.0;?;-6;113;39.0;53.0;87.0;283
29.0;39;?;-177;?;399.0;-7;?;113;39.0;38.0;63.0;282
25.0;3;277.0;-177;?;409.0;-7;1;113;?;?;38.0;284
36.0;-25;281.0;-177;-25;428.0;-7;?;113;62.0;53.0;57.0;285
20.0;-18;274.0;-177;-18;415.0;-7;3;113;70.0;?;64.0;285
9.0;-19;?;-178;-19;?;-7;-5;113;51.0;?;70.0;285
-9.0;-19;279.0;-178;-19;?;-7;-5;113;64.0;66.0;73.0;285
3.0;-21;283.0;-177;-21;401.0;-7;-6;113;66.0;68.0;88.0;285
?;-9;289.0;-177;-9;408.0;-7;-5;113;60.0;65.0;69.0;283
0.0;4;287.0;-177;4;394.0;-7;0;113;66.0;66.0;68.0;280
11.0;1;288.0;-178;1;410.0;-7;?;113;83.0;66.0;58.0;281
?;?;288.0;-178;1;419.0;-7;-3;113;53.0;61.0;68.0;281
37.0;1;288.0;-178;1;414.0;-7;-2;113;79.0;57.0;54.0;281
38.0;3;297.0;-177;3;394.0;-7;-2;113;71.0;53.0;51.0;281
29.0;-3;298.0;-177;-3;394.0;-7;-1;113;82.0;47.0;59.0;280
32.0;14;279.0;-177;14;409.0;-7;2;113;64.0;49.0;60.0;283
8.0;57;279.0;-178;57;?;?;-1;113;47.0;43.0;74.0;289
38.0;52;278.0;-178;52;399.0;-7;-3;113;87.0;42.0;73.0;289
19.0;24;281.0;-178;24;399.0;-7;0;113;56.0;42.0;65.0;282
7.0;13;289.0;-177;13;400.0;-7;-1;113;44.0;42.0;75.0;279
1.0;?;287.0;-177;-21;417.0;-7;-4;113;50.0;47.0;71.0;?
9.0;-21;289.0;-177;-21;393.0;-7;-1;113;60.0;49.0;67.0;282
0.0;13;282.0;-178;13;396.0;-7;3;113;74.0;54.0;69.0;288
28.0;2;283.0;-178;2;?;-7;2;?;68.0;57.0;67.0;291
17.0;-10;285.0;-177;-10;397.0;-7;-3;113;74.0;44.0;69.0;286
18.0;-8;274.0;-177;-8;399.0;-7;-6;113;?;52.0;58.0;284
6.0;-10;295.0;-177;-10;403.0;-7;-3;113;82.0;60.0;77.0;285
13.0;?;290.0;-177;-9;410.0;?;0;113;62.0;58.0;67.0;284
19.0;-9;288.0;-178;-9;408.0;-7;-1;113;?;59.0;67.0;285
19.0;-9;296.0;-178;-9;409.0;-7;-5;113;?;65.0;57.0;285
39.0;-9;299.0;-177;-9;415.0;-7;-3;113;63.0;58.0;73.0;285
40.0;-8;270.0;-177;-8;420.0;-7;4;113;71.0;62.0;57.0;?
37.0;-13;?;-177;-13;401.0;-7;4;113;86.0;56.0;55.0;287
28.0;-21;297.0;-177;-21;390.0;?;-3;113;84.0;54.0;71.0;292
35.0;-19;312.0;-178;?;390.0;-8;-3;113;57.0;49.0;70.0;291
?;-19;303.0;-178;?;410.0;-8;-3;113;61.0;46.0;86.0;291
17.0;-22;297.0;-177;-22;408.0;?;-7;113;42.0;44.0;76.0;?
18.0;-12;280.0;-177;-12;411.0;?;-4;113;47.0;?;57.0;293
18.0;-11;?;-177;-11;419.0;-8;2;113;51.0;44.0;67.0;?
19.0;-6;329.0;-177;-6;?;-8;-4;113;57.0;44.0;?;293
36.0;0;314.0;-178;0;?;-8;-5;113;68.0;51.0;67.0;293
26.0;-26;305.0;-177;-26;386.0;-8;?;?;79.0;51.0;58.0;287
