Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
38.0;52;278.0;-178;52;399.0;-7;-3;113;87.0;42.0;73.0;289
-179.0;-6;-28.0;180;-6;294.0;-11;64;35;81.0;-32.0;4.0;263
-44.0;-5;77.0;173;-5;404.0;0;-5;106;143.0;-429.0;-221.0;261
-163.0;83;443.0;-177;83;500.0;-8;-3;114;30.0;142.0;133.0;247
32.0;14;279.0;-177;14;409.0;-7;2;113;64.0;49.0;60.0;283
-6.0;-135;539.0;-175;-135;728.0;9;5;152;-391.0;212.0;270.0;378
-213.0;-30;371.0;-178;-30;522.0;-8;-4;113;14.0;100.0;152.0;273
-137.0;-18;323.0;-177;-18;521.0;-8;4;113;-23.0;128.0;144.0;276
-105.0;-11;350.0;-178;-11;520.0;-8;-1;113;0.0;138.0;157.0;273
29.0;-3;298.0;-177;-3;394.0;-7;-1;113;82.0;47.0;59.0;280
-65.0;1;211.0;-179;1;423.0;-6;18;127;-440.0;-64.0;-137.0;265
-139.0;-21;170.0;-178;-21;237.0;-16;-2;168;146.0;71.0;-20.0;275
-137.0;-27;145.0;-178;-27;357.0;-16;2;168;131.0;-23.0;-98.0;278
-136.0;-19;155.0;-178;-19;334.0;-16;0;168;85.0;-43.0;4.0;284
-111.0;21;136.0;-178;21;313.0;-16;-1;168;67.0;-52.0;40.0;274
-101.0;14;134.0;-178;14;291.0;-16;2;168;118.0;-21.0;-16.0;280
-99.0;-33;134.0;-178;-33;296.0;-16;-1;168;87.0;-27.0;-5.0;280
-63.0;-9;133.0;-178;-9;301.0;-16;8;168;56.0;-26.0;4.0;282
-110.0;14;138.0;-178;14;296.0;-16;6;168;53.0;-27.0;-10.0;283
-127.0;-38;122.0;-178;-38;306.0;-16;4;168;80.0;-20.0;-1.0;277
-111.0;11;144.0;-178;11;281.0;-16;-5;168;52.0;-13.0;0.0;287
-105.0;14;134.0;-178;14;301.0;-16;-4;168;72.0;1.0;-11.0;281
-123.0;17;154.0;-178;17;306.0;-16;3;168;74.0;4.0;-17.0;276
-108.0;-15;135.0;-178;-15;287.0;-16;2;168;106.0;-4.0;-24.0;281
-119.0;13;133.0;-178;13;286.0;-16;6;168;122.0;-2.0;-32.0;284
-100.0;-15;136.0;-178;-15;285.0;-16;5;168;124.0;-10.0;-13.0;281
-109.0;-4;121.0;-178;-4;292.0;-16;7;168;129.0;-29.0;-10.0;279
-118.0;15;142.0;-178;15;284.0;-16;5;168;82.0;-36.0;-10.0;283
-103.0;-30;145.0;-178;-30;291.0;-16;-1;168;81.0;-22.0;-17.0;282
-99.0;-18;136.0;-178;-18;287.0;-16;2;168;82.0;-24.0;1.0;280
-101.0;-18;109.0;-178;-18;285.0;-16;-2;168;128.0;-4.0;-19.0;281
-109.0;-7;124.0;-178;-7;297.0;-16;2;168;135.0;-6.0;-13.0;277
-109.0;23;105.0;-178;23;288.0;-16;0;168;88.0;-28.0;0.0;280
-113.0;7;97.0;-178;7;294.0;-16;-5;168;81.0;-27.0;-9.0;276
-117.0;-7;87.0;-178;-7;285.0;-16;-2;167;72.0;-25.0;-24.0;273
-128.0;12;77.0;-178;12;300.0;-16;0;168;93.0;-25.0;-24.0;272
-109.0;7;96.0;-179;7;276.0;-16;10;167;123.0;-27.0;10.0;273
38.0;3;297.0;-177;3;394.0;-7;-2;113;71.0;53.0;51.0;281
-129.0;-11;365.0;-178;-11;534.0;-8;3;113;-19.0;143.0;136.0;273
-1.0;-17;352.0;-177;-17;513.0;-7;-5;113;1.0;131.0;141.0;271
37.0;1;288.0;-178;1;414.0;-7;-2;113;79.0;57.0;54.0;281
27.0;30;360.0;-178;30;528.0;-7;-5;113;-2.0;117.0;136.0;277
3.0;32;366.0;-177;32;517.0;-7;-4;113;2.0;116.0;125.0;278
0.0;4;287.0;-177;4;394.0;-7;0;113;66.0;66.0;68.0;280
3.0;-21;283.0;-177;-21;401.0;-7;-6;113;66.0;68.0;88.0;285
11.0;-10;305.0;-178;-10;479.0;-7;-1;113;-2.0;97.0;106.0;281
9.0;1;317.0;-177;1;476.0;-7;-2;113;27.0;111.0;138.0;285
18.0;13;322.0;-177;13;476.0;-7;-6;113;4.0;108.0;94.0;283
-5.0;-6;309.0;-177;-6;459.0;-7;-1;113;37.0;98.0;94.0;287
-55.0;-205;257.0;-178;-205;499.0;0;38;103;-52.0;18.0;141.0;184
20.0;-27;295.0;-177;-27;447.0;-7;-7;113;10.0;96.0;136.0;281
8.0;-10;347.0;-178;-10;485.0;-7;-4;113;63.0;93.0;111.0;284
25.0;-17;344.0;-177;-17;477.0;-7;-4;113;76.0;95.0;103.0;283
9.0;-20;295.0;-177;-20;447.0;-7;-3;113;42.0;98.0;95.0;291
26.0;31;284.0;-178;31;445.0;-7;-6;113;57.0;97.0;54.0;276
11.0;-20;318.0;-177;-20;450.0;-7;-4;113;80.0;81.0;78.0;286
45.0;-9;316.0;-177;-9;451.0;-7;-2;113;37.0;87.0;113.0;284
34.0;2;316.0;-178;2;451.0;-7;2;113;-18.0;92.0;102.0;279
20.0;-20;279.0;-178;-20;412.0;-7;1;113;110.0;74.0;67.0;281
20.0;-20;295.0;-177;-20;423.0;-7;5;113;67.0;87.0;69.0;281
17.0;-7;313.0;-177;-7;459.0;-7;-1;113;130.0;89.0;76.0;277
32.0;-10;306.0;-177;-10;447.0;-7;-3;113;92.0;94.0;77.0;276
37.0;-7;314.0;-177;-7;422.0;-7;-2;113;31.0;93.0;96.0;276
35.0;-20;272.0;-177;-20;401.0;-7;-3;113;47.0;75.0;92.0;281
13.0;2;312.0;-177;2;418.0;-7;-4;113;45.0;88.0;97.0;274
7.0;11;289.0;-177;11;446.0;-7;3;113;44.0;65.0;116.0;285
3.0;8;327.0;-178;8;447.0;-7;0;113;71.0;53.0;113.0;279
34.0;19;366.0;-177;19;446.0;-7;0;113;82.0;96.0;100.0;283
18.0;-21;261.0;-178;-21;398.0;-7;-1;113;91.0;76.0;92.0;281
34.0;-12;354.0;-177;-12;449.0;-7;3;113;53.0;103.0;115.0;280
-87.0;-18;414.0;173;-18;371.0;-81;-2;23;112.0;-153.0;-39.0;258
-44.0;-1;174.0;175;-1;352.0;-80;60;-63;-22.0;-82.0;89.0;250
-52.0;20;120.0;160;20;275.0;-11;313;15;91.0;-26.0;-53.0;262
-134.0;-68;224.0;177;-68;192.0;-163;152;-123;-141.0;-174.0;-187.0;284
-56.0;6;-212.0;171;6;295.0;-23;-157;-10;-354.0;-85.0;-135.0;282
-160.0;3;-184.0;172;3;489.0;0;-9;104;140.0;-261.0;-101.0;257
-449.0;-133;624.0;166;-133;603.0;-4;6;34;111.0;-304.0;-8.0;284
-93.0;-240;49.0;176;-240;426.0;-10;-139;55;-51.0;-53.0;-17.0;150
19.0;-7;373.0;-178;-7;436.0;-7;0;113;41.0;81.0;69.0;277
21.0;33;355.0;171;33;447.0;-81;4;18;152.0;-75.0;-20.0;255
-1.0;37;421.0;171;37;448.0;-81;1;18;122.0;-75.0;-37.0;254
11.0;-12;359.0;-177;-12;417.0;-7;2;113;38.0;94.0;110.0;278
-10.0;11;399.0;171;11;477.0;-81;12;18;97.0;-92.0;18.0;260
-28.0;37;453.0;171;37;476.0;-81;-8;17;33.0;-97.0;34.0;273
20.0;-26;243.0;-177;-26;371.0;-7;-2;113;-15.0;72.0;53.0;281
9.0;-8;351.0;-177;-8;442.0;-7;1;113;77.0;91.0;99.0;276
9.0;-13;350.0;-177;-13;430.0;-7;-3;113;65.0;86.0;76.0;278
-45.0;-116;330.0;177;-116;564.0;-42;7;-43;68.0;-182.0;-105.0;387
-490.0;44;9.0;150;44;409.0;-115;328;-27;120.0;-95.0;-106.0;248
26.0;2;279.0;-176;2;561.0;-142;3;-147;94.0;-133.0;-140.0;293
-207.0;99;89.0;187;99;328.0;-3;-430;91;324.0;129.0;-117.0;325
-569.0;56;442.0;-166;56;256.0;-14;-74;89;50.0;-30.0;45.0;276
6.0;635;246.0;173;635;410.0;2;-67;168;7.0;-110.0;105.0;-748
-103.0;71;47.0;133;71;284.0;9;-137;156;290.0;9.0;48.0;237
-73.0;-44;227.0;176;-44;412.0;-80;380;-65;-127.0;-111.0;46.0;260
-165.0;27;425.0;171;27;352.0;-87;5;24;375.0;-353.0;-329.0;254
-368.0;-901;174.0;161;-901;412.0;-9;29;31;-112.0;47.0;114.0;267
-75.0;46;104.0;-178;46;435.0;-10;-202;4;-178.0;-104.0;164.0;221
135.0;119;252.0;-169;119;323.0;-12;-149;-11;-75.0;-108.0;-108.0;308
-25.0;37;288.0;-175;37;409.0;-32;-181;-98;-143.0;-137.0;222.0;-235
25.0;177;264.0;169;177;416.0;-78;41;-129;90.0;127.0;10.0;-181
43.0;-46;344.0;-178;-46;501.0;-7;-1;113;39.0;122.0;137.0;280
23.0;3;391.0;-177;3;515.0;-7;-6;113;-1.0;124.0;138.0;274
-156.0;-2882;116.0;-152;-2882;513.0;-14;-100;7;146.0;87.0;85.0;404
-1.0;102;211.0;152;102;480.0;-76;195;1;22.0;131.0;162.0;317
-500.0;376;13.0;-163;376;356.0;0;-11;32;-162.0;-349.0;-171.0;335
-4.0;68;503.0;-176;68;442.0;-112;-2;4;114.0;46.0;115.0;441
-42.0;-29;418.0;-170;-29;195.0;-11;-22;32;267.0;-45.0;-78.0;250
-59.0;15;18.0;222;15;211.0;-11;17;35;131.0;-48.0;-68.0;242
-114.0;9;116.0;-178;9;507.0;-15;-9;168;-702.0;185.0;-151.0;290
-172.0;8;579.0;-179;8;640.0;1;4;51;-56.0;198.0;304.0;360
21.0;-49;-33.0;161;-49;276.0;-11;121;36;125.0;-36.0;10.0;264
-190.0;12;155.0;-177;12;459.0;-7;4;16;548.0;-193.0;-229.0;296
-315.0;268;-28.0;111;268;263.0;-4;-432;146;-72.0;-63.0;11.0;248
-145.0;-17;154.0;178;-17;300.0;-31;-3;17;709.0;-624.0;-460.0;259
-123.0;15;59.0;-178;15;386.0;-7;-3;27;852.0;81.0;-512.0;310
-83.0;118;67.0;161;118;307.0;-3;-163;79;27.0;-89.0;-175.0;255
-417.0;95;-11.0;146;95;334.0;-8;700;33;212.0;-15.0;-83.0;286
13.0;-19;259.0;178;-19;370.0;-32;-2;17;334.0;-434.0;-344.0;261
-5.0;34;110.0;199;34;222.0;-11;972;51;222.0;-31.0;-115.0;279
12.0;9;-37.0;157;9;203.0;-138;-8;-55;349.0;-198.0;-312.0;290
-83.0;28;81.0;-180;28;129.0;-3;-180;117;23.0;-90.0;68.0;225
-119.0;-18;210.0;-180;-18;342.0;-13;5;167;225.0;-41.0;-323.0;269
-520.0;-41;9.0;178;-41;532.0;-11;59;161;61.0;-39.0;-218.0;241
-279.0;-15;279.0;180;-15;456.0;-10;-1;168;101.0;207.0;99.0;299
-125.0;3;63.0;-178;3;586.0;-7;-5;27;328.0;2.0;-182.0;310
-76.0;-55;-122.0;148;-55;350.0;-1;-8;82;-239.0;-275.0;30.0;319
-153.0;-367;89.0;14;-367;368.0;-26;124;150;225.0;66.0;0.0;1063
18.0;1;192.0;-174;1;390.0;-6;0;141;226.0;-236.0;-264.0;297
-82.0;130;111.0;189;130;305.0;-2;-111;3;311.0;26.0;42.0;287
-41.0;-24;241.0;148;-24;453.0;0;3;82;-201.0;15.0;138.0;356
-146.0;2;192.0;179;2;285.0;-7;-37;168;-147.0;-19.0;63.0;360
9.0;-215;223.0;-176;-215;398.0;-5;-1;139;296.0;-191.0;-175.0;296
-99.0;-68;12.0;188;-68;244.0;-6;-32;138;144.0;-93.0;-55.0;307
1268.0;-20;148.0;-174;-20;338.0;-10;44;81;36.0;-136.0;24.0;257
-291.0;139;53.0;137;139;487.0;-9;-113;67;188.0;-61.0;-65.0;223
-573.0;633;248.0;-172;633;377.0;6;97;70;260.0;-106.0;88.0;35
-179.0;-518;-1.0;179;-518;322.0;-164;8;-114;756.0;-796.0;-432.0;542
16.0;7;210.0;-174;7;440.0;-6;2;140;397.0;-66.0;-50.0;296
72.0;-904;227.0;179;-904;488.0;1;-11;85;42.0;-14.0;199.0;-426
1.0;-8;231.0;-174;-8;456.0;-6;2;141;367.0;-118.0;-53.0;298
4.0;1116;330.0;-175;1116;351.0;-10;66;54;27.0;32.0;69.0;295
64.0;47;322.0;-182;47;466.0;-6;2073;43;104.0;-87.0;-41.0;241
-1.0;11;238.0;-174;11;438.0;-6;0;140;369.0;-88.0;-6.0;294
4.0;26;245.0;-174;26;457.0;-6;0;141;391.0;-83.0;-28.0;293
-382.0;195;14.0;91;195;348.0;-65;-590;-72;267.0;86.0;169.0;350
-200.0;836;354.0;182;836;643.0;-1;-72;-116;62.0;54.0;167.0;161
8.0;3;260.0;-174;3;459.0;-6;0;140;372.0;-74.0;-16.0;297
-81.0;-78;521.0;176;-78;553.0;-5;-1;39;-47.0;41.0;216.0;249
983.0;-37;175.0;-162;-37;182.0;-14;-1277;199;130.0;-74.0;-21.0;353
56.0;30;416.0;-172;30;452.0;9;158;94;-82.0;-30.0;102.0;224
8.0;-11;241.0;-174;-11;428.0;-6;0;140;412.0;-87.0;-14.0;292
-118.0;-122;553.0;-178;-122;443.0;-77;6;106;170.0;-61.0;46.0;265
125.0;-17;341.0;-174;-17;448.0;-99;5;152;264.0;-157.0;-31.0;259
-324.0;-32;102.0;-177;-32;420.0;18;-1;135;-645.0;39.0;-153.0;228
6.0;-21;245.0;-174;-21;470.0;-6;5;141;414.0;-75.0;-10.0;292
338.0;-6;346.0;-174;-6;429.0;-99;-8;150;263.0;-159.0;-17.0;265
13.0;-13;329.0;-174;-13;438.0;-99;2;151;276.0;-150.0;-26.0;258
7.0;-30;236.0;-174;-30;460.0;-6;-1;140;404.0;-78.0;-10.0;283
-278.0;-11;345.0;-174;-11;446.0;-98;-5;151;260.0;-157.0;-24.0;265
23.0;-28;256.0;-174;-28;458.0;-6;-4;141;385.0;-82.0;1.0;289
-132.0;-30;347.0;-174;-30;429.0;-98;-1;151;301.0;-152.0;-28.0;259
-258.0;0;465.0;-178;0;456.0;-165;-1;-177;688.0;-487.0;-251.0;153
-144.0;-42;279.0;-175;-42;600.0;-85;6;145;741.0;-654.0;-325.0;247
10.0;-31;239.0;-174;-31;455.0;-6;3;141;392.0;-79.0;6.0;288
-89.0;-39;401.0;-174;-39;445.0;-97;-3;150;263.0;-160.0;-31.0;259
-90.0;-49;454.0;-174;-49;471.0;-97;1;151;240.0;-154.0;48.0;255
-1.0;-19;261.0;-174;-19;459.0;-6;3;141;405.0;-84.0;-37.0;290
21.0;-109;601.0;-174;-109;807.0;-79;22;95;691.0;-366.0;10.0;270
-100.0;-50;462.0;-174;-50;483.0;-97;-1;151;253.0;-164.0;38.0;255
-110.0;-47;434.0;-174;-47;496.0;-97;5;153;235.0;-142.0;42.0;255
-92.0;-55;412.0;-174;-55;540.0;-97;2;154;250.0;-113.0;34.0;254
-94.0;-50;482.0;-174;-50;533.0;-99;-5;154;204.0;-97.0;44.0;271
-74.0;-15;424.0;-173;-15;493.0;-98;-3;156;254.0;-149.0;-4.0;252
3.0;-4;259.0;-174;-4;454.0;-6;-5;141;433.0;-81.0;-9.0;293
-84.0;3;451.0;-178;3;459.0;-165;2;-177;662.0;-429.0;-265.0;158
-91.0;-37;530.0;-177;-37;390.0;-76;8;116;194.0;-110.0;-42.0;260
-18.0;-317;578.0;-180;-317;538.0;-95;-32;156;-100.0;89.0;221.0;255
-93.0;55;394.0;-173;55;572.0;-97;-1;156;161.0;-155.0;128.0;253
22.0;-10;226.0;-174;-10;463.0;-6;6;141;396.0;-67.0;-7.0;283
-105.0;-13;413.0;-173;-13;533.0;-97;2;157;185.0;-163.0;169.0;241
-55.0;-49;454.0;-173;-49;562.0;-95;-8;158;222.0;-19.0;114.0;237
25.0;-3;234.0;-174;-3;434.0;-6;-1;141;362.0;-78.0;-9.0;285
-129.0;-22;494.0;-174;-22;480.0;-74;3;112;266.0;41.0;61.0;278
8.0;13;211.0;-174;13;449.0;-6;-1;141;365.0;-79.0;-15.0;294
33.0;43;164.0;-175;43;452.0;-5;-1;141;347.0;-192.0;-112.0;296
-91.0;4;431.0;-174;4;462.0;-76;3;122;223.0;-43.0;161.0;288
-116.0;43;111.0;-218;43;705.0;-8;-54;27;-75.0;11.0;2.0;328
-129.0;0;627.0;-174;0;597.0;-76;14;117;185.0;13.0;67.0;281
-90.0;40;526.0;-174;40;524.0;-78;4;130;138.0;14.0;78.0;297
-91.0;-51;491.0;-174;-51;404.0;-77;-6;118;257.0;-67.0;55.0;283
-66.0;-5;477.0;-174;-5;416.0;-77;-8;119;260.0;-66.0;48.0;280
135.0;-7;432.0;-174;-7;411.0;-75;-6;132;228.0;-110.0;0.0;275
108.0;-11;441.0;-174;-11;423.0;-75;-1;134;257.0;-85.0;15.0;279
-63.0;-31;-20.0;178;-31;109.0;-136;8;-39;235.0;-317.0;-339.0;284
-100.0;-21;447.0;-177;-21;392.0;-76;0;137;250.0;-121.0;-33.0;263
-98.0;-38;438.0;-177;-38;386.0;-75;-3;137;225.0;-140.0;-38.0;259
-9.0;-18;221.0;-178;-18;438.0;-142;-2;-146;143.0;-289.0;-241.0;281
53.0;-8;417.0;-174;-8;436.0;-75;-1;136;282.0;-67.0;35.0;278
-312.0;22;69.0;211;22;289.0;-80;-128;-100;143.0;-22.0;18.0;227
-499.0;279;17.0;75;279;434.0;-96;207;-81;238.0;69.0;37.0;194
25.0;-72;439.0;-175;-72;434.0;-82;-5;67;178.0;-58.0;48.0;328
-96.0;-47;439.0;-177;-47;397.0;-75;4;136;233.0;-142.0;-39.0;262
28.0;-60;298.0;-178;-60;553.0;-142;4;-147;28.0;-169.0;-88.0;287
-76.0;-21;504.0;-175;-21;494.0;-77;-6;55;223.0;27.0;47.0;279
-105.0;106;530.0;-175;106;484.0;-77;-2;52;149.0;70.0;45.0;278
20.0;7;295.0;-178;7;551.0;-143;5;-147;17.0;-167.0;-78.0;292
-102.0;44;-28.0;-170;44;258.0;-98;125;195;136.0;-15.0;-106.0;243
-90.0;66;553.0;-175;66;444.0;-77;-7;52;122.0;19.0;75.0;277
-7.0;415;507.0;-165;415;619.0;0;-18;54;-154.0;186.0;230.0;406
12.0;72;171.0;-175;72;418.0;-59;1;-153;678.0;-370.0;-118.0;315
43.0;-29;60.0;-177;-29;282.0;-98;-1;-175;73.0;-7.0;-22.0;243
-48.0;48;34.0;157;48;381.0;-10;-1;110;-683.0;12.0;-205.0;247
-59.0;46;138.0;179;46;598.0;-131;2;-17;-636.0;418.0;380.0;309
-18.0;-380;415.0;148;-380;474.0;-2;4;82;-245.0;19.0;-146.0;564
10.0;9;67.0;-174;9;311.0;-6;-6;144;124.0;-397.0;-426.0;267
-277.0;-5;43.0;-177;-5;245.0;-94;-2;-175;69.0;-31.0;-58.0;243
81.0;-7;192.0;-175;-7;449.0;-58;7;-153;128.0;-151.0;-88.0;323
-132.0;-45;230.0;225;-45;514.0;-70;243;45;180.0;11.0;39.0;278
-304.0;-66;64.0;-177;-66;239.0;-94;5;-175;57.0;-30.0;-48.0;250
-85.0;6;408.0;178;6;553.0;-71;5;42;182.0;-7.0;74.0;279
-300.0;-17;135.0;-179;-17;245.0;18;1;135;-697.0;-17.0;-279.0;241
-147.0;20;396.0;178;20;597.0;-70;5;41;101.0;70.0;68.0;281
-143.0;5;407.0;178;5;591.0;-71;2;41;124.0;56.0;69.0;280
-144.0;2;11.0;217;2;376.0;-61;-137;-32;103.0;24.0;-68.0;200
-132.0;24;499.0;178;24;601.0;-70;4;39;101.0;48.0;141.0;272
-132.0;6;416.0;179;6;582.0;-70;3;40;61.0;47.0;95.0;276
19.0;-45;234.0;-176;-45;391.0;-6;2;138;75.0;-145.0;-261.0;278
-120.0;-41;611.0;180;-41;714.0;-165;-6;-174;-868.0;253.0;145.0;259
57.0;-1;179.0;-176;-1;380.0;-5;3;139;-180.0;-273.0;-376.0;304
49.0;-4;118.0;-176;-4;257.0;-55;-16;-170;-9.0;-79.0;-2.0;245
40.0;100;109.0;-160;100;213.0;-31;-554;-104;-139.0;-174.0;-54.0;213
-27.0;-65;139.0;-168;-65;259.0;-84;-691;172;63.0;-119.0;-48.0;255
8.0;-2;308.0;-177;-2;550.0;-142;2;-146;-6.0;-115.0;-92.0;293
6.0;28;254.0;-176;28;405.0;-6;-7;139;0.0;-243.0;-308.0;303
-177.0;-268;578.0;168;-268;611.0;1;7;52;-34.0;115.0;216.0;302
-73.0;-3;406.0;178;-3;552.0;-71;21;43;-7.0;80.0;137.0;276
-91.0;117;587.0;176;117;617.0;-3;3;39;-7.0;169.0;243.0;266
-179.0;53;15.0;150;53;371.0;-106;292;-130;365.0;6.0;150.0;268
-68.0;-22;173.0;174;-22;394.0;0;-6;104;-113.0;-421.0;-451.0;237
322.0;-46;140.0;176;-46;331.0;-7;-32;45;51.0;41.0;-70.0;246
23.0;-132;571.0;172;-132;410.0;-82;-6;16;144.0;-146.0;14.0;295
-281.0;-55;145.0;161;-55;274.0;-3;-196;118;159.0;-32.0;-24.0;258
-268.0;-50;66.0;175;-50;274.0;-3;112;112;141.0;-38.0;-22.0;259
-393.0;50;-65.0;105;50;174.0;-19;222;180;311.0;63.0;-24.0;312
64.0;65;48.0;-173;65;655.0;-24;29;-16;-192.0;79.0;-22.0;306
56.0;0;58.0;-178;0;527.0;-25;4;-16;220.0;103.0;-91.0;295
8.0;-74;252.0;177;-74;554.0;-121;7;-42;-115.0;230.0;125.0;383
-162.0;-16;63.0;130;-16;316.0;-7;-318;15;45.0;-1.0;36.0;301
99.0;45;42.0;-145;45;272.0;-79;-112;-42;76.0;52.0;81.0;241
65.0;51;17.0;-148;51;203.0;-77;-71;-36;51.0;-32.0;-20.0;250
-339.0;27;126.0;230;27;266.0;-85;124;163;111.0;56.0;-59.0;253
-305.0;-87;294.0;-175;-87;611.0;35;-19;145;-82.0;201.0;69.0;582
50.0;360;311.0;-172;360;520.0;8;44;95;144.0;-6.0;8.0;31
-439.0;69;120.0;-177;69;364.0;-6;13;126;137.0;45.0;68.0;256
-56.0;53;26.0;-190;53;303.0;-20;328;189;267.0;-55.0;-44.0;265
-637.0;62;144.0;-161;62;116.0;-5;-1613;166;380.0;-45.0;152.0;267
-386.0;17;129.0;-173;17;224.0;-11;31;17;203.0;0.0;-37.0;255
4.0;-358;214.0;151;-358;414.0;-37;186;-26;647.0;113.0;167.0;424
-647.0;-22;105.0;-179;-22;286.0;-8;20;15;148.0;-19.0;20.0;330
-11.0;236;44.0;138;236;372.0;-5;535;41;123.0;17.0;67.0;258
68.0;117;128.0;177;117;326.0;-3;-121;99;233.0;90.0;-49.0;283
-91.0;76;-173.0;-177;76;257.0;-6;27;90;-141.0;22.0;-94.0;183
-7.0;-913;149.0;165;-913;446.0;-44;561;24;-16.0;11.0;174.0;2811
-365.0;-1657;69.0;-174;-1657;320.0;-40;-37;-138;273.0;366.0;33.0;-1917
-70.0;-96;103.0;-189;-96;248.0;-12;211;32;66.0;-84.0;-19.0;265
-207.0;-101;472.0;-174;-101;249.0;-1;60;105;65.0;-77.0;42.0;270
-200.0;484;146.0;-2;484;506.0;-79;-91;-142;74.0;122.0;114.0;1777
-780.0;190;275.0;171;190;549.0;-103;10;42;82.0;79.0;105.0;336
-349.0;-580;280.0;-160;-580;423.0;-136;-44;-135;71.0;122.0;63.0;471
-482.0;-53;205.0;-177;-53;476.0;-71;-5;19;51.0;117.0;170.0;335
-204.0;-46;39.0;86;-46;355.0;-14;-6;12;321.0;4.0;45.0;133
-258.0;-84;49.0;-154;-84;362.0;-119;-1078;-95;196.0;-6.0;-98.0;274
33.0;-39;314.0;175;-39;459.0;-83;134;31;85.0;5.0;112.0;256
-133.0;0;471.0;-177;0;359.0;-75;-5;137;191.0;-150.0;-10.0;259
-1.0;-1;290.0;-176;-1;570.0;-142;-1;-147;-16.0;-125.0;-60.0;294
1241.0;755;348.0;-163;755;427.0;-11;261;-19;249.0;-58.0;224.0;272
-163.0;10;555.0;-177;10;742.0;-162;13;-176;-285.0;94.0;88.0;243
34.0;45;183.0;205;45;314.0;-13;-2;100;209.0;105.0;0.0;245
-111.0;17;180.0;166;17;468.0;-155;94;-177;-31.0;123.0;122.0;314
216.0;394;202.0;-181;394;298.0;-12;-5;-50;132.0;17.0;-37.0;416
-33.0;9;463.0;-177;9;393.0;-76;-5;128;252.0;-112.0;-49.0;261
12.0;-7;312.0;-176;-7;570.0;-142;3;-147;8.0;-94.0;-87.0;297
-45.0;-56;63.0;174;-56;509.0;0;10;106;229.0;-337.0;-233.0;259
-352.0;13;126.0;-176;13;515.0;18;2;135;-77.0;120.0;-128.0;221
-126.0;-30;183.0;170;-30;376.0;-162;-265;-146;-418.0;143.0;-34.0;254
-26.0;57;65.0;185;57;219.0;-87;71;-143;152.0;-90.0;-40.0;254
-60.0;60;497.0;-256;60;256.0;-22;-945;-86;112.0;-113.0;-38.0;259
-22.0;14;442.0;215;14;417.0;-89;-106;-4;64.0;56.0;119.0;270
27.0;-12;307.0;-176;-12;553.0;-142;4;-147;39.0;-85.0;-65.0;294
0.0;17;381.0;177;17;490.0;-90;-11;16;80.0;108.0;90.0;256
-11.0;14;410.0;177;14;510.0;-91;-2;16;63.0;108.0;114.0;262
9.0;-29;401.0;177;-29;502.0;-91;-1;16;47.0;101.0;131.0;258
45.0;-19;431.0;177;-19;514.0;-91;-1;16;18.0;111.0;126.0;258
-21.0;-221;569.0;176;-221;610.0;-4;1;39;12.0;180.0;245.0;207
-440.0;93;32.0;-192;93;248.0;-3;64;35;164.0;20.0;-52.0;251
-371.0;-64;2.0;-181;-64;336.0;-64;-586;-26;72.0;-20.0;-201.0;262
-359.0;-31;127.0;-176;-31;483.0;18;0;135;-23.0;134.0;-77.0;219
20.0;-89;375.0;177;-89;437.0;-85;-15;15;52.0;76.0;178.0;320
19.0;6;412.0;177;6;487.0;-91;2;15;54.0;105.0;100.0;262
26.0;-50;404.0;177;-50;495.0;-92;4;15;32.0;100.0;120.0;256
9.0;-34;394.0;177;-34;504.0;-92;4;15;29.0;99.0;109.0;253
-506.0;-58;223.0;178;-58;410.0;-47;7;18;198.0;-375.0;-245.0;321
-24.0;-39;387.0;177;-39;494.0;-97;-3;14;40.0;53.0;155.0;253
-354.0;3;124.0;-176;3;487.0;18;-1;135;-517.0;124.0;-103.0;220
63.0;74;403.0;177;74;542.0;-98;-4;15;82.0;88.0;135.0;252
18.0;-36;305.0;-176;-36;543.0;-143;3;-147;30.0;-89.0;-99.0;299
-318.0;-136;-65.0;149;-136;221.0;5;17;57;423.0;-149.0;-220.0;241
-324.0;-7;143.0;-177;-7;413.0;19;0;135;-719.0;159.0;-119.0;211
28.0;534;478.0;176;534;620.0;-101;-2;14;63.0;188.0;106.0;247
-65.0;-328;570.0;176;-328;624.0;-4;-3;39;-7.0;178.0;243.0;272
-375.0;-27;-163.0;172;-27;394.0;0;-4;103;-155.0;-204.0;-67.0;246
-309.0;31;126.0;-179;31;294.0;19;0;135;271.0;83.0;-143.0;237
29.0;-49;256.0;-176;-49;525.0;-142;6;-147;99.0;-129.0;-89.0;294
-281.0;-1;144.0;-177;-1;325.0;19;-2;135;-188.0;118.0;-191.0;220
11.0;-23;260.0;-176;-23;543.0;-143;9;-147;117.0;-131.0;-112.0;291
-323.0;33;132.0;-177;33;368.0;18;1;135;-107.0;-97.0;-257.0;224
