InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
624.0;-516.0;748.0;250.0;-406.0;641.0;454.0;-765.0;25.0;-253.0;70.0;-185.0
613.0;-521.0;757.0;249.0;-384.0;647.0;472.0;-761.0;2.0;-278.0;96.0;-200.0
608.0;-520.0;760.0;252.0;-376.0;646.0;478.0;-761.0;-7.0;-286.0;109.0;-208.0
594.0;-519.0;764.0;264.0;-357.0;638.0;492.0;-763.0;-32.0;-299.0;141.0;-222.0
328.0;-480.0;725.0;476.0;-229.0;534.0;634.0;-728.0;-158.0;-418.0;404.0;-307.0
273.0;-481.0;723.0;553.0;-215.0;522.0;643.0;-676.0;-176.0;-455.0;419.0;-288.0
253.0;-480.0;723.0;578.0;-211.0;516.0;646.0;-655.0;-181.0;-464.0;426.0;-274.0
191.0;-477.0;722.0;657.0;-198.0;502.0;654.0;-585.0;-192.0;-471.0;441.0;-218.0
172.0;-476.0;722.0;684.0;-194.0;500.0;657.0;-561.0;-193.0;-465.0;443.0;-196.0
111.0;-476.0;719.0;742.0;-189.0;496.0;663.0;-508.0;-192.0;-435.0;444.0;-136.0
142.0;-459.0;724.0;648.0;-152.0;486.0;669.0;-621.0;-197.0;-434.0;453.0;-249.0
163.0;-462.0;723.0;620.0;-155.0;491.0;668.0;-645.0;-191.0;-436.0;446.0;-271.0
186.0;-465.0;723.0;586.0;-159.0;499.0;667.0;-670.0;-186.0;-440.0;436.0;-296.0
289.0;-459.0;730.0;458.0;-167.0;541.0;655.0;-738.0;-164.0;-443.0;413.0;-378.0
374.0;-429.0;738.0;357.0;-178.0;552.0;643.0;-786.0;-173.0;-408.0;433.0;-419.0
398.0;-427.0;740.0;335.0;-182.0;551.0;640.0;-796.0;-179.0;-391.0;441.0;-423.0
458.0;-434.0;744.0;251.0;-196.0;537.0;631.0;-809.0;-195.0;-364.0;463.0;-418.0
357.0;-211.0;-939.0;12.0;38.0;402.0;-305.0;-932.0;-383.0;-235.0;611.0;-421.0
624.0;-124.0;-955.0;396.0;70.0;135.0;-270.0;-677.0;-410.0;-106.0;657.0;-210.0
536.0;-489.0;750.0;115.0;-222.0;514.0;616.0;-797.0;-165.0;-352.0;428.0;-317.0
544.0;-554.0;752.0;126.0;-226.0;615.0;613.0;-793.0;-102.0;-348.0;277.0;-307.0
544.0;-577.0;755.0;112.0;-225.0;643.0;610.0;-780.0;-94.0;-372.0;211.0;-312.0
544.0;-580.0;757.0;112.0;-225.0;643.0;608.0;-777.0;-100.0;-380.0;207.0;-319.0
547.0;-589.0;768.0;151.0;-218.0;656.0;595.0;-792.0;-113.0;-339.0;205.0;-326.0
554.0;-592.0;772.0;184.0;-223.0;665.0;587.0;-789.0;-110.0;-320.0;203.0;-338.0
550.0;-587.0;781.0;254.0;-234.0;669.0;567.0;-799.0;-110.0;-260.0;200.0;-368.0
564.0;-552.0;789.0;96.0;-299.0;640.0;519.0;-765.0;-53.0;-383.0;160.0;-336.0
584.0;-559.0;780.0;104.0;-310.0;654.0;522.0;-745.0;-43.0;-396.0;143.0;-339.0
585.0;-560.0;779.0;95.0;-311.0;658.0;522.0;-740.0;-42.0;-401.0;138.0;-339.0
586.0;-561.0;778.0;91.0;-311.0;662.0;523.0;-738.0;-40.0;-402.0;134.0;-337.0
575.0;-567.0;774.0;99.0;-300.0;667.0;535.0;-729.0;-45.0;-422.0;127.0;-342.0
573.0;-571.0;773.0;101.0;-297.0;665.0;538.0;-725.0;-47.0;-432.0;129.0;-347.0
570.0;-575.0;771.0;106.0;-294.0;664.0;541.0;-721.0;-47.0;-438.0;130.0;-352.0
567.0;-579.0;769.0;117.0;-291.0;664.0;545.0;-718.0;-46.0;-442.0;130.0;-357.0
570.0;-596.0;750.0;299.0;-321.0;679.0;538.0;-693.0;-1.0;-396.0;93.0;-351.0
600.0;-594.0;734.0;605.0;-355.0;684.0;519.0;-684.0;42.0;-127.0;45.0;-215.0
602.0;-595.0;731.0;615.0;-359.0;684.0;518.0;-680.0;47.0;-118.0;39.0;-207.0
601.0;-596.0;720.0;636.0;-372.0;686.0;514.0;-664.0;63.0;-110.0;16.0;-182.0
601.0;-595.0;724.0;647.0;-368.0;683.0;513.0;-660.0;60.0;-97.0;20.0;-180.0
596.0;-596.0;725.0;632.0;-368.0;684.0;512.0;-659.0;60.0;-117.0;20.0;-183.0
601.0;-597.0;724.0;636.0;-366.0;685.0;512.0;-660.0;60.0;-109.0;18.0;-183.0
599.0;-597.0;725.0;625.0;-366.0;685.0;512.0;-658.0;60.0;-125.0;18.0;-186.0
596.0;-596.0;725.0;618.0;-366.0;684.0;511.0;-664.0;61.0;-127.0;17.0;-193.0
599.0;-594.0;726.0;655.0;-365.0;682.0;509.0;-651.0;61.0;-86.0;18.0;-185.0
598.0;-594.0;726.0;655.0;-365.0;682.0;509.0;-649.0;60.0;-87.0;19.0;-185.0
599.0;-594.0;728.0;654.0;-364.0;683.0;509.0;-647.0;56.0;-91.0;25.0;-184.0
600.0;-595.0;728.0;672.0;-364.0;685.0;509.0;-637.0;55.0;-73.0;25.0;-178.0
598.0;-595.0;728.0;660.0;-364.0;685.0;509.0;-640.0;55.0;-87.0;25.0;-181.0
601.0;-595.0;729.0;665.0;-363.0;685.0;509.0;-641.0;54.0;-78.0;24.0;-180.0
602.0;-594.0;730.0;674.0;-362.0;683.0;509.0;-635.0;54.0;-73.0;24.0;-177.0
600.0;-594.0;731.0;671.0;-362.0;680.0;509.0;-633.0;58.0;-73.0;23.0;-177.0
600.0;-596.0;726.0;659.0;-369.0;683.0;508.0;-630.0;67.0;-89.0;18.0;-183.0
601.0;-596.0;725.0;661.0;-371.0;684.0;507.0;-629.0;71.0;-86.0;13.0;-183.0
603.0;-596.0;723.0;664.0;-375.0;685.0;505.0;-627.0;76.0;-81.0;7.0;-181.0
614.0;-590.0;714.0;683.0;-394.0;680.0;499.0;-613.0;95.0;-53.0;-15.0;-162.0
626.0;-584.0;709.0;700.0;-404.0;670.0;494.0;-598.0;100.0;-20.0;-16.0;-131.0
630.0;-582.0;707.0;705.0;-410.0;666.0;492.0;-591.0;106.0;-2.0;-21.0;-112.0
635.0;-583.0;706.0;707.0;-412.0;665.0;490.0;-590.0;108.0;10.0;-23.0;-105.0
636.0;-584.0;706.0;709.0;-411.0;667.0;489.0;-585.0;110.0;15.0;-30.0;-98.0
628.0;-585.0;706.0;718.0;-410.0;672.0;490.0;-581.0;110.0;28.0;-45.0;-100.0
628.0;-585.0;709.0;710.0;-407.0;673.0;490.0;-593.0;106.0;27.0;-45.0;-104.0
630.0;-584.0;717.0;696.0;-395.0;670.0;491.0;-598.0;95.0;1.0;-36.0;-110.0
629.0;-582.0;722.0;701.0;-389.0;668.0;491.0;-593.0;89.0;2.0;-30.0;-108.0
622.0;-578.0;732.0;693.0;-376.0;671.0;492.0;-608.0;71.0;-1.0;-16.0;-122.0
628.0;-576.0;736.0;688.0;-371.0;672.0;493.0;-612.0;64.0;4.0;-8.0;-113.0
631.0;-575.0;737.0;688.0;-369.0;673.0;493.0;-612.0;62.0;5.0;-6.0;-107.0
632.0;-574.0;739.0;696.0;-367.0;673.0;492.0;-600.0;61.0;-2.0;-4.0;-104.0
625.0;-571.0;740.0;694.0;-366.0;673.0;491.0;-609.0;63.0;4.0;-9.0;-114.0
629.0;-572.0;742.0;700.0;-365.0;673.0;490.0;-605.0;61.0;-6.0;-6.0;-104.0
630.0;-572.0;742.0;704.0;-364.0;674.0;490.0;-598.0;60.0;-10.0;-5.0;-104.0
624.0;-570.0;742.0;688.0;-362.0;673.0;493.0;-616.0;60.0;-9.0;-5.0;-117.0
622.0;-569.0;746.0;690.0;-356.0;672.0;494.0;-610.0;57.0;-22.0;1.0;-125.0
619.0;-568.0;746.0;683.0;-355.0;672.0;495.0;-624.0;55.0;-13.0;2.0;-131.0
623.0;-569.0;748.0;680.0;-352.0;671.0;496.0;-629.0;54.0;-10.0;4.0;-121.0
617.0;-569.0;749.0;678.0;-348.0;671.0;500.0;-627.0;53.0;-40.0;3.0;-136.0
608.0;-567.0;749.0;672.0;-347.0;671.0;502.0;-640.0;51.0;-37.0;0.0;-156.0
610.0;-567.0;754.0;671.0;-340.0;668.0;507.0;-642.0;41.0;-48.0;13.0;-145.0
600.0;-568.0;755.0;657.0;-337.0;669.0;509.0;-648.0;38.0;-94.0;18.0;-180.0
587.0;-569.0;754.0;620.0;-337.0;675.0;510.0;-666.0;39.0;-150.0;11.0;-252.0
591.0;-569.0;755.0;622.0;-335.0;672.0;512.0;-665.0;38.0;-154.0;16.0;-250.0
591.0;-568.0;756.0;620.0;-334.0;670.0;512.0;-663.0;36.0;-160.0;18.0;-252.0
588.0;-567.0;756.0;614.0;-334.0;670.0;512.0;-665.0;36.0;-165.0;20.0;-256.0
586.0;-567.0;757.0;602.0;-334.0;669.0;511.0;-670.0;34.0;-175.0;23.0;-262.0
584.0;-565.0;760.0;474.0;-333.0;668.0;507.0;-669.0;32.0;-296.0;27.0;-287.0
581.0;-545.0;773.0;270.0;-336.0;660.0;489.0;-697.0;23.0;-405.0;35.0;-291.0
587.0;-540.0;777.0;237.0;-334.0;657.0;485.0;-708.0;20.0;-411.0;41.0;-273.0
589.0;-538.0;779.0;226.0;-334.0;655.0;483.0;-712.0;19.0;-413.0;43.0;-265.0
590.0;-537.0;780.0;223.0;-334.0;654.0;482.0;-713.0;20.0;-416.0;43.0;-259.0
590.0;-538.0;778.0;302.0;-339.0;654.0;479.0;-743.0;29.0;-356.0;36.0;-242.0
589.0;-540.0;775.0;351.0;-344.0;659.0;477.0;-759.0;35.0;-312.0;29.0;-241.0
589.0;-541.0;774.0;358.0;-345.0;660.0;476.0;-761.0;36.0;-306.0;27.0;-240.0
584.0;-539.0;773.0;383.0;-350.0;659.0;473.0;-767.0;39.0;-281.0;25.0;-233.0
559.0;-527.0;774.0;381.0;-360.0;641.0;462.0;-787.0;44.0;-239.0;24.0;-187.0
554.0;-524.0;775.0;358.0;-362.0;637.0;461.0;-795.0;46.0;-247.0;26.0;-175.0
553.0;-522.0;775.0;338.0;-363.0;637.0;461.0;-799.0;47.0;-261.0;24.0;-171.0
553.0;-522.0;775.0;331.0;-363.0;637.0;463.0;-803.0;46.0;-263.0;24.0;-167.0
527.0;-549.0;768.0;427.0;-332.0;650.0;507.0;-818.0;12.0;-222.0;54.0;-197.0
498.0;-562.0;767.0;481.0;-310.0;661.0;526.0;-806.0;-1.0;-239.0;67.0;-257.0
480.0;-565.0;767.0;489.0;-306.0;666.0;528.0;-806.0;-2.0;-249.0;65.0;-291.0
464.0;-567.0;767.0;488.0;-303.0;671.0;531.0;-814.0;-3.0;-246.0;64.0;-324.0
430.0;-567.0;769.0;433.0;-294.0;678.0;535.0;-866.0;-14.0;-186.0;74.0;-378.0
413.0;-563.0;775.0;378.0;-284.0;678.0;537.0;-894.0;-18.0;-162.0;80.0;-374.0
409.0;-561.0;776.0;368.0;-281.0;676.0;539.0;-899.0;-19.0;-152.0;83.0;-371.0
393.0;-554.0;779.0;342.0;-271.0;665.0;544.0;-907.0;-28.0;-147.0;99.0;-369.0
391.0;-549.0;782.0;318.0;-258.0;648.0;550.0;-915.0;-43.0;-135.0;125.0;-360.0
363.0;-547.0;785.0;298.0;-240.0;634.0;558.0;-920.0;-59.0;-130.0;152.0;-355.0
338.0;-552.0;783.0;287.0;-222.0;625.0;570.0;-928.0;-74.0;-139.0;175.0;-374.0
329.0;-556.0;781.0;285.0;-212.0;626.0;577.0;-931.0;-82.0;-132.0;184.0;-382.0
389.0;-606.0;741.0;418.0;-84.0;812.0;666.0;-805.0;-218.0;-310.0;251.0;-369.0
393.0;-606.0;740.0;410.0;-86.0;812.0;667.0;-803.0;-213.0;-313.0;240.0;-361.0
393.0;-607.0;740.0;410.0;-85.0;811.0;667.0;-805.0;-205.0;-307.0;231.0;-363.0
386.0;-610.0;741.0;422.0;-85.0;812.0;666.0;-810.0;-194.0;-294.0;215.0;-364.0
381.0;-611.0;742.0;433.0;-87.0;814.0;665.0;-813.0;-185.0;-289.0;204.0;-367.0
380.0;-614.0;743.0;446.0;-100.0;809.0;661.0;-814.0;-163.0;-287.0;178.0;-370.0
379.0;-618.0;743.0;458.0;-107.0;810.0;660.0;-814.0;-151.0;-281.0;164.0;-367.0
380.0;-619.0;743.0;460.0;-110.0;810.0;660.0;-813.0;-147.0;-282.0;157.0;-365.0
397.0;-612.0;745.0;495.0;-123.0;805.0;655.0;-797.0;-129.0;-271.0;142.0;-313.0
409.0;-609.0;755.0;458.0;-127.0;799.0;642.0;-808.0;-121.0;-300.0;137.0;-312.0
411.0;-608.0;757.0;452.0;-126.0;798.0;640.0;-810.0;-123.0;-302.0;140.0;-313.0
416.0;-598.0;767.0;419.0;-110.0;793.0;632.0;-823.0;-143.0;-311.0;160.0;-322.0
404.0;-587.0;782.0;268.0;-89.0;761.0;617.0;-851.0;-157.0;-369.0;196.0;-436.0
404.0;-589.0;783.0;229.0;-88.0;756.0;615.0;-857.0;-157.0;-368.0;199.0;-460.0
406.0;-589.0;785.0;192.0;-88.0;750.0;613.0;-864.0;-156.0;-361.0;201.0;-481.0
408.0;-591.0;786.0;160.0;-88.0;745.0;611.0;-870.0;-155.0;-348.0;202.0;-496.0
410.0;-584.0;791.0;63.0;-89.0;725.0;605.0;-876.0;-153.0;-299.0;210.0;-539.0
411.0;-574.0;795.0;14.0;-91.0;708.0;599.0;-871.0;-156.0;-293.0;219.0;-549.0
409.0;-564.0;798.0;-4.0;-90.0;696.0;594.0;-865.0;-158.0;-307.0;227.0;-557.0
409.0;-563.0;798.0;-5.0;-89.0;696.0;595.0;-865.0;-159.0;-308.0;228.0;-558.0
408.0;-563.0;798.0;-6.0;-88.0;696.0;594.0;-865.0;-159.0;-307.0;228.0;-558.0
409.0;-563.0;798.0;-5.0;-89.0;696.0;594.0;-865.0;-160.0;-307.0;228.0;-558.0
409.0;-562.0;798.0;-4.0;-88.0;695.0;593.0;-864.0;-162.0;-307.0;229.0;-559.0
409.0;-562.0;799.0;-3.0;-88.0;695.0;593.0;-864.0;-162.0;-307.0;230.0;-560.0
409.0;-561.0;799.0;-4.0;-87.0;695.0;592.0;-864.0;-162.0;-307.0;230.0;-560.0
409.0;-559.0;800.0;-2.0;-86.0;693.0;591.0;-864.0;-163.0;-305.0;231.0;-562.0
409.0;-558.0;801.0;-1.0;-85.0;690.0;591.0;-864.0;-164.0;-304.0;233.0;-562.0
410.0;-557.0;801.0;5.0;-83.0;690.0;591.0;-864.0;-168.0;-299.0;237.0;-562.0
407.0;-555.0;805.0;15.0;-73.0;694.0;587.0;-865.0;-177.0;-288.0;241.0;-564.0
400.0;-555.0;803.0;19.0;-69.0;690.0;589.0;-865.0;-181.0;-285.0;246.0;-569.0
402.0;-559.0;803.0;34.0;-75.0;693.0;590.0;-865.0;-175.0;-277.0;242.0;-566.0
430.0;-568.0;804.0;104.0;-106.0;719.0;585.0;-859.0;-140.0;-253.0;206.0;-548.0
442.0;-569.0;804.0;149.0;-121.0;727.0;582.0;-858.0;-127.0;-242.0;193.0;-534.0
453.0;-574.0;796.0;297.0;-170.0;741.0;576.0;-843.0;-79.0;-249.0;154.0;-483.0
429.0;-584.0;769.0;490.0;-232.0;757.0;580.0;-786.0;-15.0;-278.0;82.0;-373.0
425.0;-588.0;764.0;523.0;-240.0;760.0;581.0;-771.0;-5.0;-278.0;64.0;-347.0
419.0;-598.0;745.0;614.0;-262.0;767.0;591.0;-717.0;13.0;-269.0;23.0;-258.0
420.0;-611.0;722.0;725.0;-281.0;770.0;606.0;-629.0;13.0;-236.0;3.0;-136.0
407.0;-617.0;714.0;816.0;-283.0;777.0;616.0;-547.0;0.0;-143.0;15.0;-21.0
364.0;-622.0;723.0;733.0;-236.0;790.0;636.0;-628.0;-84.0;-249.0;90.0;-121.0
356.0;-621.0;730.0;711.0;-223.0;789.0;635.0;-643.0;-105.0;-268.0;114.0;-144.0
353.0;-621.0;734.0;702.0;-218.0;786.0;633.0;-650.0;-114.0;-274.0;126.0;-155.0
341.0;-620.0;739.0;687.0;-212.0;787.0;631.0;-665.0;-141.0;-275.0;157.0;-182.0
342.0;-624.0;752.0;617.0;-214.0;779.0;616.0;-764.0;-154.0;-137.0;194.0;-230.0
358.0;-594.0;768.0;518.0;-218.0;722.0;597.0;-832.0;-184.0;37.0;261.0;-172.0
349.0;-587.0;773.0;504.0;-210.0;709.0;596.0;-846.0;-196.0;13.0;276.0;-190.0
331.0;-573.0;785.0;449.0;-187.0;699.0;590.0;-881.0;-206.0;-46.0;285.0;-233.0
326.0;-569.0;789.0;422.0;-181.0;698.0;587.0;-893.0;-203.0;-90.0;284.0;-263.0
462.0;-543.0;806.0;313.0;-195.0;701.0;559.0;-867.0;-184.0;-296.0;268.0;-418.0
576.0;-525.0;818.0;220.0;-173.0;652.0;548.0;-727.0;-209.0;-367.0;303.0;-307.0
573.0;-522.0;820.0;208.0;-166.0;640.0;548.0;-727.0;-213.0;-369.0;312.0;-298.0
540.0;-522.0;815.0;133.0;-146.0;607.0;560.0;-740.0;-220.0;-425.0;329.0;-342.0
517.0;-529.0;806.0;78.0;-137.0;587.0;576.0;-754.0;-226.0;-447.0;339.0;-380.0
482.0;-543.0;791.0;-5.0;-125.0;581.0;599.0;-774.0;-224.0;-454.0;343.0;-412.0
408.0;-550.0;767.0;-155.0;-59.0;840.0;638.0;-769.0;-202.0;-551.0;324.0;-535.0
524.0;-610.0;763.0;53.0;-193.0;662.0;604.0;-795.0;-112.0;-434.0;212.0;-335.0
529.0;-610.0;762.0;66.0;-201.0;664.0;602.0;-794.0;-105.0;-431.0;205.0;-320.0
541.0;-612.0;757.0;115.0;-226.0;675.0;593.0;-791.0;-83.0;-421.0;178.0;-268.0
544.0;-614.0;756.0;139.0;-235.0;681.0;589.0;-789.0;-78.0;-417.0;168.0;-245.0
545.0;-615.0;754.0;151.0;-236.0;684.0;589.0;-787.0;-77.0;-416.0;163.0;-235.0
540.0;-617.0;752.0;157.0;-236.0;683.0;590.0;-789.0;-77.0;-412.0;164.0;-229.0
537.0;-617.0;752.0;159.0;-236.0;683.0;591.0;-789.0;-76.0;-411.0;163.0;-227.0
531.0;-618.0;751.0;130.0;-239.0;688.0;590.0;-797.0;-72.0;-401.0;154.0;-229.0
529.0;-614.0;754.0;125.0;-235.0;685.0;587.0;-803.0;-77.0;-387.0;156.0;-230.0
530.0;-612.0;755.0;125.0;-233.0;683.0;586.0;-803.0;-78.0;-384.0;158.0;-232.0
531.0;-613.0;756.0;126.0;-231.0;682.0;586.0;-804.0;-79.0;-379.0;158.0;-233.0
533.0;-616.0;755.0;127.0;-234.0;691.0;584.0;-805.0;-76.0;-371.0;150.0;-235.0
543.0;-618.0;748.0;158.0;-265.0;704.0;570.0;-800.0;-34.0;-336.0;102.0;-168.0
549.0;-606.0;745.0;164.0;-280.0;686.0;564.0;-792.0;-18.0;-344.0;92.0;-156.0
581.0;-585.0;751.0;292.0;-303.0;664.0;530.0;-757.0;9.0;-289.0;70.0;-127.0
569.0;-602.0;723.0;464.0;-344.0;679.0;540.0;-738.0;67.0;-128.0;5.0;-140.0
567.0;-599.0;723.0;458.0;-342.0;679.0;541.0;-746.0;68.0;-96.0;-2.0;-143.0
564.0;-600.0;723.0;420.0;-342.0;682.0;542.0;-766.0;67.0;-51.0;-8.0;-159.0
564.0;-601.0;723.0;404.0;-342.0;683.0;543.0;-773.0;65.0;-36.0;-7.0;-164.0
580.0;-603.0;727.0;302.0;-336.0;681.0;552.0;-794.0;45.0;26.0;25.0;-216.0
591.0;-602.0;729.0;302.0;-333.0;677.0;552.0;-777.0;37.0;58.0;39.0;-222.0
594.0;-602.0;731.0;302.0;-331.0;675.0;552.0;-769.0;32.0;69.0;47.0;-224.0
545.0;-595.0;744.0;233.0;-323.0;681.0;544.0;-788.0;15.0;33.0;68.0;-301.0
466.0;-595.0;746.0;44.0;-317.0;671.0;547.0;-860.0;3.0;-169.0;88.0;-397.0
429.0;-592.0;748.0;22.0;-313.0;676.0;549.0;-882.0;16.0;-251.0;76.0;-410.0
425.0;-580.0;749.0;277.0;-322.0;679.0;540.0;-905.0;53.0;-217.0;26.0;-347.0
439.0;-573.0;750.0;347.0;-337.0;674.0;522.0;-894.0;68.0;-133.0;16.0;-300.0
390.0;-564.0;756.0;282.0;-307.0;642.0;533.0;-920.0;36.0;-162.0;76.0;-270.0
369.0;-577.0;752.0;259.0;-295.0;663.0;547.0;-927.0;35.0;-165.0;60.0;-267.0
331.0;-595.0;747.0;217.0;-270.0;711.0;567.0;-942.0;25.0;-171.0;36.0;-267.0
327.0;-604.0;746.0;194.0;-250.0;730.0;581.0;-946.0;21.0;-186.0;29.0;-279.0
335.0;-611.0;741.0;195.0;-251.0;721.0;588.0;-946.0;22.0;-183.0;41.0;-284.0
351.0;-618.0;737.0;199.0;-252.0;705.0;592.0;-943.0;18.0;-183.0;59.0;-288.0
360.0;-618.0;736.0;201.0;-252.0;698.0;594.0;-941.0;20.0;-184.0;66.0;-291.0
368.0;-615.0;735.0;202.0;-252.0;694.0;596.0;-938.0;25.0;-184.0;70.0;-293.0
388.0;-608.0;730.0;204.0;-257.0;682.0;601.0;-933.0;39.0;-185.0;78.0;-296.0
397.0;-605.0;727.0;202.0;-260.0;670.0;603.0;-931.0;38.0;-189.0;89.0;-299.0
407.0;-602.0;727.0;201.0;-260.0;660.0;604.0;-928.0;37.0;-191.0;101.0;-297.0
428.0;-587.0;736.0;210.0;-254.0;644.0;599.0;-921.0;29.0;-193.0;122.0;-287.0
446.0;-583.0;742.0;208.0;-251.0;643.0;597.0;-918.0;18.0;-190.0;137.0;-290.0
465.0;-584.0;763.0;146.0;-206.0;648.0;602.0;-911.0;-75.0;-181.0;218.0;-360.0
462.0;-583.0;766.0;125.0;-193.0;646.0;607.0;-911.0;-96.0;-184.0;237.0;-379.0
453.0;-582.0;768.0;99.0;-177.0;642.0;611.0;-911.0;-118.0;-190.0;258.0;-399.0
440.0;-580.0;770.0;70.0;-159.0;633.0;616.0;-911.0;-140.0;-198.0;285.0;-423.0
473.0;-590.0;747.0;304.0;-302.0;674.0;563.0;-889.0;-10.0;-258.0;107.0;-224.0
471.0;-586.0;749.0;311.0;-300.0;664.0;562.0;-886.0;-14.0;-266.0;116.0;-231.0
473.0;-580.0;752.0;307.0;-300.0;651.0;559.0;-875.0;-16.0;-301.0;126.0;-259.0
517.0;-567.0;757.0;262.0;-310.0;639.0;546.0;-858.0;-6.0;-337.0;125.0;-316.0
545.0;-564.0;759.0;217.0;-319.0;639.0;538.0;-842.0;1.0;-353.0;119.0;-335.0
563.0;-562.0;759.0;191.0;-322.0;640.0;535.0;-833.0;0.0;-361.0;118.0;-333.0
582.0;-558.0;762.0;148.0;-327.0;643.0;529.0;-811.0;-1.0;-380.0;117.0;-309.0
593.0;-554.0;766.0;120.0;-331.0;650.0;520.0;-790.0;-5.0;-408.0;115.0;-288.0
608.0;-547.0;771.0;102.0;-340.0;667.0;506.0;-762.0;2.0;-443.0;91.0;-278.0
614.0;-543.0;773.0;110.0;-343.0;669.0;500.0;-755.0;3.0;-441.0;83.0;-277.0
655.0;-527.0;602.0;542.0;-512.0;601.0;391.0;-686.0;224.0;156.0;-242.0;192.0
661.0;-546.0;619.0;510.0;-497.0;619.0;407.0;-697.0;191.0;161.0;-219.0;160.0
670.0;-595.0;677.0;350.0;-433.0;668.0;461.0;-755.0;82.0;144.0;-120.0;32.0
584.0;-618.0;759.0;66.0;-261.0;694.0;567.0;-835.0;-16.0;40.0;-70.0;-207.0
574.0;-614.0;766.0;51.0;-233.0;679.0;578.0;-841.0;-25.0;23.0;-67.0;-225.0
573.0;-609.0;769.0;49.0;-223.0;674.0;581.0;-842.0;-34.0;15.0;-60.0;-228.0
576.0;-604.0;771.0;52.0;-218.0;670.0;582.0;-844.0;-45.0;7.0;-49.0;-228.0
609.0;-590.0;730.0;287.0;-342.0;671.0;521.0;-825.0;-18.0;-52.0;63.0;-93.0
631.0;-571.0;731.0;258.0;-364.0;642.0;507.0;-803.0;-5.0;62.0;118.0;-134.0
630.0;-576.0;737.0;224.0;-356.0;642.0;508.0;-804.0;-15.0;56.0;125.0;-161.0
604.0;-620.0;736.0;115.0;-328.0;691.0;530.0;-812.0;12.0;24.0;66.0;-264.0
611.0;-613.0;700.0;213.0;-361.0;675.0;529.0;-819.0;56.0;5.0;50.0;-191.0
610.0;-599.0;695.0;238.0;-368.0;679.0;523.0;-818.0;78.0;-9.0;32.0;-161.0
593.0;-564.0;702.0;331.0;-391.0;667.0;496.0;-825.0;100.0;19.0;24.0;-50.0
600.0;-566.0;708.0;328.0;-386.0;668.0;498.0;-817.0;87.0;23.0;32.0;-67.0
614.0;-573.0;731.0;219.0;-352.0;660.0;520.0;-815.0;15.0;26.0;106.0;-168.0
610.0;-572.0;705.0;206.0;-388.0;659.0;512.0;-816.0;51.0;81.0;49.0;-152.0
606.0;-592.0;725.0;137.0;-371.0;685.0;513.0;-816.0;46.0;52.0;22.0;-216.0
606.0;-598.0;721.0;130.0;-371.0;688.0;518.0;-812.0;39.0;47.0;19.0;-227.0
612.0;-614.0;715.0;153.0;-348.0;691.0;527.0;-818.0;71.0;1.0;-27.0;-208.0
617.0;-611.0;695.0;211.0;-372.0;695.0;516.0;-818.0;88.0;6.0;-38.0;-174.0
621.0;-613.0;687.0;225.0;-382.0;692.0;512.0;-814.0;90.0;15.0;-36.0;-164.0
644.0;-577.0;646.0;344.0;-424.0;679.0;479.0;-781.0;172.0;59.0;-106.0;-46.0
641.0;-569.0;640.0;359.0;-432.0;676.0;479.0;-781.0;182.0;51.0;-103.0;-28.0
629.0;-545.0;645.0;415.0;-439.0;664.0;467.0;-770.0;177.0;72.0;-96.0;23.0
625.0;-543.0;650.0;439.0;-441.0;658.0;460.0;-758.0;170.0;96.0;-90.0;37.0
626.0;-545.0;652.0;443.0;-443.0;658.0;459.0;-753.0;167.0;107.0;-84.0;35.0
627.0;-548.0;655.0;438.0;-442.0;660.0;460.0;-751.0;160.0;116.0;-73.0;27.0
634.0;-557.0;664.0;406.0;-437.0;663.0;462.0;-757.0;123.0;132.0;-27.0;3.0
641.0;-580.0;687.0;342.0;-416.0;662.0;467.0;-767.0;61.0;156.0;46.0;-39.0
649.0;-610.0;699.0;280.0;-412.0;676.0;466.0;-771.0;57.0;154.0;31.0;-75.0
650.0;-613.0;676.0;269.0;-421.0;689.0;468.0;-779.0;121.0;116.0;-46.0;-64.0
645.0;-604.0;671.0;242.0;-417.0;693.0;470.0;-798.0;149.0;47.0;-91.0;-79.0
645.0;-599.0;667.0;242.0;-419.0;694.0;471.0;-806.0;158.0;28.0;-107.0;-86.0
659.0;-583.0;618.0;403.0;-462.0;676.0;446.0;-756.0;200.0;108.0;-103.0;8.0
654.0;-564.0;602.0;434.0;-476.0;660.0;432.0;-742.0;226.0;143.0;-113.0;38.0
645.0;-516.0;599.0;458.0;-495.0;642.0;415.0;-739.0;238.0;146.0;-104.0;60.0
647.0;-525.0;605.0;465.0;-496.0;643.0;412.0;-727.0;221.0;156.0;-86.0;46.0
677.0;-586.0;646.0;318.0;-475.0;672.0;435.0;-756.0;182.0;133.0;-38.0;-58.0
676.0;-583.0;640.0;310.0;-482.0;668.0;434.0;-760.0;193.0;115.0;-53.0;-75.0
