InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit BACK magneticX;Accelerometer BACK accZ;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA magneticY;Accelerometer HIP accZ
186.0;-8.0;-230.0;981.0;-626.0;-49.0;323.0;376.0
235.0;-578.0;117.0;553.0;-550.0;124.0;-186.0;375.0
235.0;-26.0;-132.0;1112.0;-339.0;-43.0;314.0;304.0
185.0;-546.0;58.0;503.0;-504.0;225.0;-314.0;431.0
44.0;-564.0;69.0;289.0;-662.0;586.0;202.0;318.0
568.0;58.0;45.0;609.0;-722.0;104.0;668.0;-178.0
133.0;-735.0;170.0;198.0;-591.0;544.0;-115.0;254.0
72.0;-557.0;38.0;250.0;-571.0;168.0;-120.0;284.0
374.0;-739.0;-327.0;582.0;-449.0;317.0;-451.0;200.0
228.0;-392.0;-200.0;349.0;-475.0;511.0;326.0;232.0
288.0;319.0;-50.0;453.0;-622.0;-53.0;591.0;446.0
104.0;581.0;-601.0;564.0;-621.0;-502.0;352.0;337.0
290.0;333.0;-39.0;456.0;-617.0;-83.0;588.0;448.0
401.0;-580.0;-347.0;843.0;-424.0;393.0;123.0;190.0
84.0;-547.0;-129.0;823.0;-540.0;303.0;-291.0;345.0
807.0;-610.0;428.0;-90.0;-920.0;307.0;-530.0;-62.0
147.0;-399.0;592.0;412.0;-498.0;525.0;533.0;132.0
491.0;304.0;119.0;528.0;-712.0;-58.0;616.0;182.0
331.0;-56.0;90.0;455.0;-485.0;476.0;527.0;232.0
226.0;342.0;253.0;519.0;-563.0;-156.0;589.0;91.0
67.0;144.0;481.0;369.0;-420.0;237.0;745.0;375.0
284.0;341.0;-50.0;455.0;-589.0;-95.0;582.0;427.0
117.0;330.0;176.0;597.0;-608.0;-122.0;769.0;183.0
279.0;359.0;-44.0;452.0;-610.0;-131.0;577.0;418.0
309.0;250.0;-125.0;607.0;-490.0;-127.0;718.0;192.0
232.0;-371.0;209.0;574.0;-490.0;486.0;687.0;199.0
252.0;-120.0;93.0;485.0;-536.0;410.0;651.0;231.0
232.0;220.0;-48.0;412.0;-530.0;-570.0;-164.0;380.0
306.0;357.0;-28.0;609.0;-518.0;-554.0;-9.0;284.0
354.0;203.0;-55.0;463.0;-531.0;-411.0;-15.0;356.0
337.0;-11.0;-140.0;560.0;-486.0;531.0;791.0;90.0
90.0;280.0;561.0;499.0;-383.0;35.0;628.0;224.0
193.0;79.0;28.0;439.0;-470.0;-372.0;-161.0;394.0
133.0;310.0;307.0;475.0;-456.0;-34.0;727.0;470.0
222.0;190.0;11.0;529.0;-433.0;-508.0;-197.0;286.0
185.0;-37.0;113.0;525.0;-413.0;275.0;657.0;58.0
224.0;-602.0;106.0;511.0;-683.0;141.0;-177.0;312.0
206.0;-628.0;34.0;450.0;-674.0;232.0;-127.0;355.0
497.0;176.0;77.0;605.0;-616.0;28.0;683.0;-46.0
152.0;243.0;87.0;442.0;-522.0;25.0;694.0;440.0
308.0;-30.0;58.0;1106.0;-621.0;24.0;457.0;201.0
143.0;-253.0;-8.0;365.0;-471.0;-224.0;-549.0;485.0
345.0;-592.0;1118.0;412.0;-630.0;206.0;-248.0;137.0
554.0;-404.0;98.0;720.0;-451.0;125.0;-143.0;324.0
347.0;-573.0;43.0;825.0;-473.0;375.0;-185.0;284.0
282.0;21.0;84.0;1094.0;-621.0;-48.0;366.0;353.0
187.0;63.0;26.0;1086.0;-627.0;-44.0;422.0;340.0
206.0;-420.0;-156.0;717.0;-979.0;214.0;-57.0;315.0
166.0;-13.0;35.0;546.0;-672.0;253.0;661.0;558.0
108.0;444.0;-92.0;525.0;-728.0;-235.0;263.0;163.0
126.0;-544.0;910.0;891.0;-838.0;339.0;470.0;96.0
263.0;-456.0;-182.0;856.0;-588.0;357.0;350.0;127.0
212.0;-599.0;110.0;510.0;-670.0;136.0;-183.0;286.0
251.0;-136.0;346.0;923.0;-353.0;150.0;523.0;285.0
321.0;-60.0;15.0;568.0;-367.0;285.0;674.0;425.0
332.0;-58.0;568.0;995.0;-363.0;119.0;624.0;214.0
559.0;-203.0;291.0;927.0;-477.0;168.0;391.0;300.0
384.0;219.0;76.0;805.0;-525.0;405.0;1091.0;262.0
753.0;155.0;247.0;628.0;-930.0;-64.0;668.0;22.0
812.0;-376.0;859.0;781.0;-970.0;196.0;564.0;-274.0
426.0;232.0;100.0;589.0;-777.0;5.0;678.0;10.0
313.0;270.0;-23.0;639.0;-669.0;53.0;670.0;322.0
488.0;289.0;268.0;539.0;-700.0;-40.0;606.0;128.0
281.0;-663.0;108.0;503.0;-602.0;72.0;-70.0;324.0
283.0;-673.0;97.0;504.0;-624.0;72.0;-5.0;341.0
464.0;293.0;344.0;527.0;-722.0;-34.0;617.0;134.0
304.0;-499.0;71.0;308.0;-474.0;146.0;-421.0;341.0
741.0;206.0;210.0;624.0;-888.0;-85.0;659.0;8.0
526.0;194.0;58.0;485.0;-1017.0;-358.0;106.0;-99.0
296.0;-673.0;127.0;502.0;-615.0;74.0;55.0;342.0
272.0;137.0;233.0;418.0;-644.0;-462.0;-178.0;294.0
294.0;233.0;187.0;513.0;-593.0;-519.0;-70.0;267.0
326.0;102.0;147.0;433.0;-610.0;-442.0;-92.0;214.0
324.0;162.0;68.0;447.0;-650.0;-433.0;-37.0;380.0
444.0;-440.0;22.0;422.0;-804.0;276.0;-81.0;284.0
174.0;541.0;53.0;502.0;-562.0;-472.0;450.0;365.0
478.0;344.0;99.0;519.0;-668.0;-102.0;609.0;153.0
336.0;-619.0;-75.0;272.0;-683.0;124.0;-336.0;332.0
346.0;-608.0;491.0;369.0;-660.0;316.0;-324.0;151.0
360.0;-549.0;-29.0;292.0;-811.0;174.0;-250.0;-165.0
325.0;-328.0;130.0;455.0;-670.0;111.0;-338.0;398.0
480.0;315.0;155.0;526.0;-725.0;-71.0;617.0;183.0
189.0;-127.0;168.0;972.0;-885.0;92.0;572.0;200.0
481.0;323.0;177.0;524.0;-690.0;-79.0;615.0;166.0
415.0;65.0;-79.0;653.0;-459.0;43.0;699.0;329.0
473.0;120.0;-51.0;692.0;-638.0;12.0;630.0;281.0
221.0;-117.0;39.0;1075.0;-467.0;-143.0;219.0;322.0
340.0;-314.0;80.0;445.0;-653.0;110.0;-359.0;278.0
120.0;578.0;29.0;483.0;-491.0;-638.0;247.0;474.0
256.0;412.0;160.0;505.0;-824.0;-383.0;203.0;407.0
144.0;-599.0;-23.0;1077.0;-640.0;449.0;651.0;308.0
271.0;423.0;49.0;443.0;-518.0;-469.0;171.0;497.0
126.0;591.0;269.0;533.0;-447.0;-665.0;195.0;517.0
312.0;-644.0;-99.0;1124.0;-393.0;550.0;252.0;264.0
346.0;-570.0;258.0;397.0;-719.0;403.0;-135.0;323.0
313.0;512.0;-121.0;652.0;-556.0;-590.0;206.0;212.0
168.0;572.0;-35.0;580.0;-520.0;-559.0;343.0;290.0
192.0;446.0;398.0;481.0;-543.0;-260.0;528.0;389.0
323.0;201.0;-336.0;1531.0;-350.0;-55.0;1007.0;154.0
377.0;15.0;-154.0;1036.0;-411.0;22.0;673.0;256.0
86.0;-8.0;-231.0;971.0;-773.0;-36.0;355.0;69.0
186.0;486.0;125.0;501.0;-505.0;-545.0;308.0;336.0
318.0;49.0;416.0;582.0;-593.0;-324.0;603.0;161.0
235.0;-281.0;117.0;763.0;-480.0;-315.0;743.0;376.0
129.0;30.0;512.0;1007.0;-733.0;-16.0;600.0;488.0
328.0;-319.0;54.0;950.0;-412.0;-94.0;-158.0;349.0
377.0;-312.0;112.0;434.0;-657.0;111.0;-365.0;349.0
420.0;273.0;124.0;435.0;-598.0;-297.0;87.0;41.0
117.0;523.0;-71.0;476.0;-399.0;-315.0;626.0;421.0
160.0;427.0;43.0;500.0;-519.0;-269.0;497.0;407.0
126.0;494.0;111.0;533.0;-474.0;-352.0;626.0;457.0
513.0;261.0;59.0;469.0;-746.0;-424.0;114.0;721.0
408.0;268.0;102.0;440.0;-608.0;-300.0;81.0;45.0
219.0;452.0;297.0;816.0;-470.0;-233.0;648.0;476.0
91.0;513.0;110.0;517.0;-433.0;-388.0;595.0;445.0
108.0;532.0;69.0;531.0;-612.0;-407.0;646.0;227.0
348.0;-310.0;-26.0;428.0;-692.0;-22.0;-401.0;412.0
420.0;253.0;583.0;592.0;-868.0;-56.0;534.0;-88.0
375.0;376.0;90.0;543.0;-758.0;-11.0;556.0;524.0
511.0;173.0;-325.0;639.0;-718.0;-97.0;365.0;-162.0
46.0;423.0;416.0;445.0;-609.0;-231.0;531.0;459.0
201.0;-216.0;-169.0;586.0;-571.0;-185.0;-253.0;311.0
163.0;6.0;1490.0;986.0;-487.0;33.0;533.0;263.0
407.0;-645.0;185.0;252.0;-690.0;373.0;-395.0;236.0
81.0;520.0;129.0;511.0;-435.0;-422.0;538.0;439.0
401.0;-115.0;-512.0;958.0;-430.0;-224.0;-204.0;289.0
266.0;-704.0;-125.0;216.0;-429.0;537.0;-300.0;388.0
304.0;-669.0;-41.0;373.0;-697.0;303.0;-139.0;466.0
195.0;413.0;426.0;483.0;-517.0;-206.0;564.0;472.0
190.0;408.0;424.0;483.0;-507.0;-196.0;569.0;530.0
11.0;470.0;435.0;414.0;-409.0;-301.0;477.0;424.0
58.0;89.0;-40.0;511.0;-389.0;-429.0;536.0;316.0
436.0;-234.0;117.0;435.0;-643.0;121.0;-414.0;423.0
359.0;-655.0;-38.0;512.0;-714.0;547.0;-82.0;377.0
276.0;-588.0;31.0;434.0;-660.0;304.0;-317.0;322.0
215.0;502.0;218.0;557.0;-406.0;-414.0;506.0;299.0
180.0;53.0;161.0;628.0;-500.0;65.0;815.0;350.0
124.0;-578.0;-34.0;335.0;-490.0;623.0;134.0;465.0
201.0;501.0;-26.0;426.0;-537.0;-408.0;315.0;394.0
317.0;-525.0;315.0;415.0;-755.0;-151.0;-524.0;451.0
214.0;449.0;574.0;482.0;-553.0;-274.0;524.0;395.0
254.0;-720.0;38.0;617.0;-505.0;279.0;-317.0;389.0
419.0;-376.0;91.0;401.0;-693.0;160.0;-323.0;277.0
222.0;-603.0;123.0;509.0;-689.0;144.0;-184.0;306.0
231.0;-609.0;41.0;457.0;-567.0;170.0;-157.0;340.0
353.0;272.0;-43.0;643.0;-683.0;43.0;656.0;401.0
485.0;365.0;142.0;428.0;-620.0;-293.0;180.0;30.0
125.0;143.0;-61.0;425.0;-518.0;-540.0;-412.0;333.0
238.0;80.0;-40.0;770.0;-433.0;456.0;1073.0;331.0
166.0;-133.0;151.0;603.0;-459.0;348.0;703.0;416.0
180.0;-449.0;182.0;574.0;-619.0;326.0;872.0;366.0
303.0;468.0;-157.0;539.0;-590.0;-323.0;286.0;385.0
380.0;362.0;-124.0;540.0;-440.0;-509.0;58.0;357.0
257.0;472.0;-18.0;447.0;-586.0;-381.0;306.0;384.0
543.0;-255.0;289.0;839.0;-684.0;226.0;425.0;253.0
55.0;447.0;-18.0;399.0;-473.0;-149.0;593.0;457.0
252.0;-599.0;89.0;506.0;-591.0;87.0;-274.0;286.0
52.0;614.0;21.0;504.0;-293.0;-506.0;476.0;393.0
215.0;-42.0;9.0;559.0;-429.0;264.0;671.0;551.0
309.0;51.0;37.0;1090.0;-676.0;-56.0;555.0;442.0
174.0;-658.0;-550.0;913.0;-579.0;401.0;19.0;236.0
406.0;593.0;8.0;783.0;-583.0;-438.0;606.0;228.0
324.0;-147.0;-220.0;1070.0;-655.0;96.0;153.0;153.0
147.0;-586.0;219.0;526.0;-619.0;521.0;161.0;225.0
108.0;323.0;-22.0;524.0;-423.0;-433.0;379.0;374.0
398.0;-162.0;366.0;1295.0;-323.0;-81.0;57.0;343.0
170.0;-168.0;-358.0;1131.0;-457.0;91.0;471.0;255.0
270.0;436.0;-6.0;486.0;-601.0;-343.0;434.0;439.0
293.0;-566.0;150.0;480.0;-448.0;567.0;243.0;314.0
222.0;473.0;-39.0;438.0;-582.0;-312.0;452.0;429.0
41.0;95.0;475.0;372.0;-403.0;-160.0;642.0;453.0
73.0;114.0;419.0;380.0;-479.0;-193.0;649.0;483.0
250.0;-531.0;600.0;392.0;-652.0;423.0;-86.0;316.0
219.0;-504.0;1172.0;500.0;-470.0;547.0;313.0;274.0
231.0;524.0;-388.0;1094.0;-381.0;-275.0;889.0;236.0
-4.0;243.0;413.0;375.0;-413.0;133.0;759.0;405.0
95.0;-559.0;103.0;786.0;-816.0;465.0;329.0;560.0
416.0;-274.0;70.0;423.0;-655.0;145.0;-434.0;409.0
184.0;452.0;435.0;478.0;-527.0;-273.0;514.0;415.0
89.0;693.0;126.0;517.0;-436.0;-499.0;-233.0;432.0
201.0;180.0;-46.0;573.0;-520.0;161.0;719.0;242.0
398.0;-634.0;376.0;235.0;-653.0;442.0;-179.0;271.0
592.0;463.0;52.0;548.0;-829.0;-255.0;567.0;256.0
36.0;103.0;434.0;371.0;-419.0;-165.0;643.0;454.0
354.0;-503.0;-52.0;369.0;-781.0;114.0;-290.0;282.0
62.0;-488.0;8.0;382.0;-703.0;571.0;512.0;559.0
168.0;541.0;-161.0;530.0;-458.0;-493.0;449.0;359.0
479.0;247.0;60.0;464.0;-700.0;-433.0;101.0;366.0
369.0;-681.0;-1013.0;989.0;-528.0;389.0;-15.0;475.0
301.0;-615.0;123.0;505.0;-596.0;168.0;-233.0;426.0
371.0;-432.0;-9.0;280.0;-709.0;259.0;-161.0;532.0
181.0;-130.0;18.0;1059.0;-564.0;-167.0;66.0;334.0
443.0;-590.0;125.0;314.0;-481.0;11.0;-560.0;291.0
116.0;-657.0;-32.0;537.0;-474.0;501.0;683.0;447.0
378.0;-670.0;5.0;263.0;-751.0;415.0;-410.0;-61.0
108.0;-567.0;-89.0;579.0;-550.0;519.0;165.0;260.0
175.0;446.0;141.0;520.0;-460.0;-632.0;12.0;352.0
103.0;-64.0;172.0;422.0;-480.0;271.0;700.0;104.0
162.0;464.0;24.0;532.0;-635.0;-484.0;449.0;492.0
