MotorData.Motor_Pos4reached;MotorData.ActPosition;PLC_PRG.MaterialIsMetal;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall
0;190095;0;1;?
?;193865;0;1;0
0;199868;0;1;0
0;203058;0;1;0
0;203058;0;1;0
0;?;?;1;0
?;215789;0;1;0
0;218979;0;1;0
0;?;0;1;0
0;224982;0;1;0
0;228984;0;1;0
0;235074;0;1;0
0;235074;?;1;?
0;235074;0;1;0
?;241222;0;1;0
0;241222;0;1;0
0;250995;?;1;0
0;254185;0;1;0
0;261058;0;1;0
0;?;?;?;0
0;264364;0;?;0
0;270193;0;1;0
?;273325;?;1;0
?;280285;0;1;0
0;280285;?;1;0
0;280285;0;1;0
0;286665;0;1;?
0;289884;0;1;0
0;294350;0;1;0
0;300527;0;1;0
0;?;0;1;0
0;306356;0;1;0
0;310184;0;1;0
0;?;0;1;0
0;322596;0;1;0
0;?;0;1;0
0;326279;0;1;0
0;332282;0;?;0
0;335414;0;1;0
0;335414;0;1;0
0;335414;0;1;0
0;341794;0;?;0
0;345651;0;1;0
0;351799;0;1;0
0;351799;0;?;0
0;358121;0;1;0
0;362123;1;0;1
0;367952;1;0;1
0;371577;?;0;1
0;378363;1;0;1
0;378363;1;0;1
0;381553;1;0;1
0;387411;1;?;1
?;389992;1;0;1
0;389992;?;0;?
0;389992;1;0;1
0;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
?;389992;?;0;1
1;?;1;0;1
1;389992;1;?;1
1;?;1;?;1
1;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
?;389992;1;0;1
?;389992;1;0;1
1;389992;1;0;1
?;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;1
1;389644;1;0;?
0;386889;?;0;1
?;?;1;0;1
0;380016;1;0;1
0;380016;1;0;1
0;376565;1;0;1
?;370475;1;0;1
0;366734;1;0;1
0;366734;1;0;1
?;360470;1;0;1
0;354322;1;?;1
0;350494;1;1;0
0;344317;1;1;0
0;344317;1;1;0
0;341214;1;1;0
0;334167;1;1;0
0;328164;1;1;0
0;328164;1;?;0
0;325206;1;1;0
?;318942;1;1;0
0;318942;?;1;0
0;315346;1;1;0
0;309343;1;1;0
0;309343;1;1;0
0;303195;?;1;0
0;299599;1;?;0
0;293422;1;1;0
?;293422;1;1;?
0;286549;1;1;?
0;283272;?;?;0
0;277443;1;1;0
0;273905;1;1;?
0;?;?;?;0
0;266800;1;1;0
0;266800;1;1;0
?;?;1;1;0
0;260014;1;1;0
0;260014;1;1;?
0;260014;1;1;0
0;?;?;?;0
0;260014;?;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
?;260014;0;1;0
0;?;0;1;?
?;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;?;0
?;260014;?;1;?
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;0
0;260014;?;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
?;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;0
0;?;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;?;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
?;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;?;?;0
0;260014;0;?;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
?;?;0;1;0
0;260014;0;1;0
0;?;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;258651;0;1;0
0;252097;0;1;0
0;245949;0;?;0
0;242498;0;1;0
0;242498;0;1;0
0;235625;?;1;0
0;235625;0;1;0
0;232029;0;?;?
0;225620;0;1;?
0;222517;0;1;0
0;?;0;1;0
0;?;0;1;0
0;212425;0;1;0
0;206190;0;1;0
?;206190;0;1;?
0;202652;0;1;0
0;195779;0;1;0
0;189312;0;?;0
0;189312;0;1;0
0;186006;0;1;0
0;?;0;?;0
0;?;0;1;0
?;176262;0;1;0
0;169708;0;1;0
?;166257;0;1;0
0;166257;0;1;0
0;159935;0;?;0
0;153613;0;1;0
0;150017;0;1;0
0;150017;0;1;0
0;143782;0;1;0
0;140418;0;1;0
0;133777;0;1;0
0;133777;0;1;0
0;130413;0;1;0
0;130413;0;?;0
0;123917;0;1;0
0;?;?;1;0
0;114086;0;1;?
0;107677;?;1;0
0;107677;0;1;0
0;104255;0;1;0
0;97295;0;1;0
0;94250;0;1;0
0;94250;0;1;0
0;88015;0;1;?
0;84158;0;1;0
0;84158;0;?;0
0;77923;0;1;0
0;71833;0;?;0
0;71833;0;1;0
0;67773;0;?;0
0;61364;0;1;0
0;58087;0;?;0
?;?;0;1;0
0;51127;0;1;0
0;?;0;1;0
0;41528;0;1;0
0;38077;0;1;0
0;38077;0;1;0
0;38077;?;1;0
0;30943;0;1;0
0;27434;0;1;0
0;22069;?;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;?;1;0
0;22011;?;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;?
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;23751;0;1;0
0;30392;0;1;0
0;33524;0;1;0
0;33524;0;1;0
0;39585;0;1;0
0;46487;0;1;0
0;49909;0;?;0
0;55999;0;1;0
0;55999;0;?;0
0;59769;0;1;0
0;66004;0;1;0
0;72152;?;1;0
0;72152;0;1;?
0;72152;0;?;0
0;75835;0;1;0
0;82244;0;1;0
0;85695;0;1;0
0;92713;0;1;0
0;92713;0;1;0
0;95845;0;1;0
0;102254;?;1;0
0;105995;0;1;0
0;111940;0;1;?
0;111940;0;1;0
0;118088;0;1;0
0;121278;0;1;0
?;128499;0;1;0
?;128499;0;?;0
0;128499;0;1;0
0;131457;0;1;0
0;137460;?;1;0
0;141143;0;1;0
0;147523;0;1;0
0;147523;0;1;0
0;153700;0;1;?
0;157383;0;1;0
0;163444;0;1;0
0;166895;0;1;0
0;166895;0;1;0
?;173942;0;1;0
0;177132;0;1;0
0;177132;0;1;0
0;183541;0;1;0
0;183541;0;1;0
0;?;0;1;0
?;193865;0;1;0
0;200506;0;1;0
0;203551;0;1;0
0;203551;0;?;0
0;210192;0;1;0
?;213556;0;1;0
0;219472;?;1;0
0;226171;0;1;0
0;226171;0;1;0
0;229390;0;1;0
0;229390;0;?;0
0;235306;0;1;0
0;239134;0;?;?
0;?;0;1;0
0;245456;0;1;0
0;251401;0;1;0
0;255055;0;1;0
0;261319;0;1;0
0;261319;0;1;?
0;264828;0;1;?
0;271237;0;?;0
0;277791;0;?;0
0;277791;0;1;0
0;281068;0;1;0
0;287941;0;1;0
0;287941;0;1;0
0;291305;0;1;0
0;297714;0;1;?
0;297714;0;1;0
0;303949;0;1;0
0;307719;0;1;0
0;310822;?;1;0
0;?;0;1;0
0;317318;0;1;0
0;320769;0;1;0
0;327323;0;1;?
0;333558;0;?;?
0;333558;0;1;0
?;336835;0;1;0
0;?;?;1;0
0;349566;0;1;0
0;349566;0;1;0
0;352524;0;1;0
0;352524;0;1;0
0;359397;0;1;0
0;362616;0;1;0
0;369489;0;1;0
0;372679;0;1;?
0;372679;0;1;0
0;379233;0;1;0
0;386048;0;1;0
0;?;0;1;0
0;389354;0;1;0
0;389992;0;?;0
0;389992;0;1;0
1;389992;0;1;0
1;?;0;1;0
1;389992;0;1;0
1;389992;0;?;0
1;389992;0;?;0
1;389992;?;1;0
1;389992;?;1;?
1;389992;?;1;0
1;389992;0;?;0
1;389992;0;?;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;1;0
1;389992;0;?;0
1;389992;0;1;0
1;389992;?;1;0
1;389992;0;1;0
0;387527;0;?;0
?;?;0;1;0
0;384569;?;1;0
0;378392;0;1;0
0;375115;?;1;0
0;?;0;1;0
0;375115;0;1;0
0;368242;0;?;0
0;362152;0;1;0
0;359049;0;1;?
0;359049;0;1;0
0;352553;0;1;0
0;346637;0;?;0
0;343447;0;1;0
0;336951;0;1;0
0;336951;0;?;0
?;330629;0;1;0
0;327207;0;1;0
0;320711;0;1;0
0;320711;0;1;0
0;317608;0;1;?
0;317608;0;1;0
0;311431;?;1;0
0;308241;0;1;0
0;301368;0;1;0
?;301368;0;1;0
?;295278;0;1;?
0;292059;0;?;0
0;284867;0;1;0
0;?;0;1;0
?;281677;0;1;?
?;275587;?;1;0
0;271585;0;?;0
0;265437;0;1;0
0;265437;0;1;0
?;259434;?;1;0
0;255577;0;1;0
0;255577;0;1;0
0;249574;0;1;0
0;246384;0;1;0
0;246384;0;1;0
0;240062;0;1;0
0;233595;0;1;0
0;230463;0;1;0
0;230463;0;1;0
0;224315;0;1;0
0;217674;0;1;0
?;214542;0;1;0
0;208307;0;1;0
0;?;0;1;?
0;204537;0;?;0
0;204537;0;1;?
0;198128;0;1;0
0;192125;0;1;0
0;188471;0;1;0
0;?;0;1;0
0;182294;0;1;0
0;179104;0;1;0
0;172463;0;1;0
0;172463;?;1;0
?;166286;0;?;0
?;163241;0;1;0
0;156281;0;1;0
0;156281;0;1;0
?;153178;0;1;0
0;153178;0;1;?
0;146856;0;1;?
0;143898;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
?;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;?;0
0;140012;0;1;0
0;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;?;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
?;140012;?;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;?;0
0;140012;0;?;?
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;?;1;?
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
?;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
?;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
?;140012;0;1;0
0;?;0;?;?
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;?;0;1;?
0;140012;0;1;0
0;140012;0;1;?
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;?;1;0
0;?;0;1;0
?;?;0;1;0
0;?;0;1;0
?;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;?
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;1;0
0;140012;0;?;0
0;139954;0;1;0
?;?;0;1;?
0;?;0;1;0
?;137634;0;1;0
?;131544;0;1;?
0;128093;0;1;0
0;121220;0;1;0
0;121220;0;?;0
0;?;0;1;0
0;111302;0;1;?
0;108112;0;1;0
0;101152;0;1;0
0;101152;0;1;0
0;94888;0;1;0
0;91698;?;1;0
0;84912;0;1;0
?;?;0;1;0
0;81287;0;1;0
0;81287;0;1;0
0;75139;0;1;0
0;71456;0;1;?
0;65221;0;1;0
0;59363;0;1;0
0;59363;0;1;0
0;55709;?;1;0
0;49213;0;1;0
0;46255;0;1;0
0;?;0;1;0
0;39063;?;1;0
0;35786;0;?;0
0;29696;0;1;0
0;29696;0;1;0
0;26738;0;1;0
0;26738;0;1;?
?;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;?
?;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
?;23287;0;1;0
0;30160;0;1;0
?;30160;0;1;0
0;36801;0;1;0
0;39933;0;1;0
0;45907;0;1;0
0;45907;0;1;0
0;48952;?;1;0
0;55999;0;1;0
0;62408;0;1;0
?;65598;0;1;0
0;65598;0;1;0
0;70093;0;1;0
0;70093;0;?;0
0;76009;0;1;0
0;81925;0;1;0
0;86014;0;1;0
0;86014;0;1;0
0;91930;0;1;0
0;95120;?;1;0
0;102341;0;1;?
0;105618;0;1;?
0;105618;0;1;0
0;111447;0;?;0
0;118175;0;1;0
0;121771;0;?;0
0;128006;?;?;0
0;128006;0;1;0
0;131225;0;1;0
0;131225;0;1;0
0;138011;0;?;0
0;141607;0;1;?
0;141607;0;1;0
0;147465;0;1;?
?;154106;0;1;0
0;157209;0;1;0
0;163618;0;?;0
0;?;0;1;0
?;167533;0;1;0
0;173536;0;1;0
0;179684;0;1;0
0;179684;0;1;0
0;182903;0;1;0
0;182903;0;1;0
0;189689;0;1;0
?;192966;0;1;?
?;198911;0;1;0
0;198911;0;1;0
0;205552;0;1;0
0;208655;?;1;0
0;214513;0;1;0
?;?;0;?;0
0;218254;0;1;0
0;224576;0;1;0
0;230492;0;1;0
0;234175;0;1;0
0;240816;0;1;0
0;?;0;1;0
0;240816;0;1;0
0;244267;?;1;0
0;250589;0;1;0
0;256911;0;1;0
0;256911;0;1;0
0;260188;0;1;0
0;266916;0;1;0
0;270019;?;1;0
0;276602;0;1;0
0;276602;0;?;0
0;279966;?;1;0
0;286665;0;1;0
0;286665;0;?;0
0;292668;0;1;0
0;292668;0;?;0
0;295713;0;1;0
0;302267;0;1;0
?;305399;0;1;0
0;311315;0;1;0
0;317869;0;1;0
0;317869;0;?;0
?;321146;0;1;0
0;327468;0;1;0
0;330600;0;1;0
0;330600;0;1;0
0;337328;0;1;0
0;343244;0;1;0
0;343244;0;?;0
0;346521;0;1;0
0;353394;0;1;0
0;353394;0;1;0
0;?;0;1;0
0;?;1;0;?
0;369315;1;0;1
0;?;1;0;1
0;372592;?;0;1
?;378450;1;0;1
?;382597;1;?;1
0;388687;1;0;1
0;388687;1;0;1
0;389992;1;?;1
0;389992;?;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;?;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;?;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;?;?;?;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389615;1;0;1
1;389615;1;0;1
0;383757;1;0;1
0;380712;1;0;1
0;374013;1;0;1
0;370881;?;0;1
0;370881;1;0;1
0;370881;1;0;1
0;364878;1;0;1
0;361282;1;0;1
0;354873;1;?;1
0;354873;1;0;1
?;?;?;1;0
0;345593;1;1;0
0;?;1;?;0
?;?;1;1;0
0;333355;1;1;0
0;330165;1;1;0
0;323611;1;1;0
0;317666;?;1;0
0;317666;?;1;0
0;?;1;1;0
0;314476;1;1;0
0;307516;?;1;0
0;304471;?;1;0
?;298700;?;1;0
?;292233;1;1;0
0;292233;1;?;0
0;289101;1;1;0
0;282460;?;1;0
0;279270;1;?;0
0;279270;1;1;0
0;?;1;1;0
0;266481;1;1;0
?;?;1;1;0
0;263175;1;1;0
0;263175;1;1;0
0;260014;1;1;0
0;?;1;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
?;?;?;1;0
?;260014;0;1;0
0;260014;0;1;0
?;260014;?;?;0
0;?;0;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;?;0
0;260014;0;?;0
0;260014;?;1;0
0;260014;?;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;?;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
?;260014;?;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;?;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;?
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
?;260014;0;1;0
0;?;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;?
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;?;0
0;?;0;1;0
0;260014;0;1;0
0;?;0;1;0
?;260014;?;1;0
0;260014;0;?;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
?;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;?;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;?;1;0
0;260014;0;1;0
0;260014;0;?;0
?;?;0;1;0
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;258274;0;1;0
0;?;0;1;0
0;251314;0;?;0
0;248095;0;1;0
0;248095;0;1;0
0;242179;0;1;0
0;?;0;?;0
0;232348;0;1;0
0;226664;0;1;0
?;220110;0;?;0
0;220110;0;1;0
0;216978;?;1;0
0;216978;0;1;0
0;211149;0;1;0
0;?;?;1;0
0;204508;?;1;0
0;201376;0;1;?
0;195547;0;1;0
0;188819;0;1;?
0;185687;0;1;0
0;?;0;1;0
0;?;0;1;0
0;176668;0;1;?
0;169621;0;?;0
0;169621;0;?;0
?;163705;0;1;0
0;157122;0;1;0
0;?;0;1;0
0;?;0;1;0
0;148016;0;1;0
0;?;0;1;?
0;144478;0;1;0
0;137779;0;1;0
0;131921;0;1;0
0;131921;0;1;0
0;128557;0;1;0
?;122177;0;1;0
0;119045;?;1;0
?;?;0;1;0
0;?;0;1;0
0;113129;0;1;0
0;106720;0;1;0
0;103617;0;1;0
0;97672;0;1;0
?;91930;0;1;0
0;91930;0;1;0
0;87928;0;1;0
0;82070;0;1;0
?;76009;0;1;0
0;76009;0;1;0
?;72326;0;1;0
0;66323;0;1;?
?;60320;0;1;0
?;56550;0;1;?
0;?;0;1;0
0;50170;0;1;0
0;?;0;?;0
0;?;0;1;?
0;40310;0;1;?
?;40310;0;1;0
0;34249;0;1;0
0;31030;0;1;0
0;24563;0;1;0
0;22098;?;1;?
0;22098;0;1;0
0;22011;0;1;0
0;22011;0;1;?
0;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;0
0;22011;?;1;0
0;22011;0;1;0
0;22011;0;?;0
0;?;0;1;0
0;22011;0;1;0
0;22011;0;1;?
?;22011;0;1;0
0;22011;0;1;0
0;22011;0;1;0
?;22011;0;1;0
0;22011;0;1;0
0;22011;?;1;?
0;22011;0;?;0
0;22011;0;1;0
0;22011;0;?;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;?;0;1;0
0;22011;0;1;0
0;25752;0;1;0
0;28971;0;1;0
?;35757;0;1;0
0;35757;0;1;0
0;41760;0;1;0
0;44892;0;?;0
?;?;0;1;0
0;51678;0;1;0
0;54868;?;1;0
0;60871;?;1;0
0;60871;0;1;0
0;?;?;1;0
?;70557;0;1;0
0;70557;0;1;0
0;?;0;1;0
0;80475;0;1;0
0;86478;0;1;0
0;86478;0;1;0
0;93119;0;1;0
0;96715;0;?;0
0;?;?;1;0
0;108663;?;1;0
0;108663;0;1;0
0;108663;0;1;0
0;112259;0;1;0
0;118407;0;1;0
0;121597;0;1;?
0;127455;0;1;?
0;127455;0;1;0
0;134328;0;1;0
0;137460;0;1;0
0;143376;?;1;0
0;143376;0;1;0
?;147146;0;1;0
0;153381;0;1;0
0;159297;?;?;0
0;159297;0;1;0
0;163067;0;1;0
0;163067;0;1;0
0;169128;0;1;0
0;175218;0;1;0
0;178988;?;1;0
0;178988;0;?;0
0;185223;0;1;0
0;191052;0;?;0
0;194822;0;1;0
0;201144;0;1;?
0;201144;0;1;0
?;204334;0;1;0
0;?;0;1;0
0;216978;0;1;0
0;216978;0;?;0
0;216978;0;1;0
0;219936;0;1;0
0;226258;0;1;0
0;230115;0;1;?
0;?;0;1;0
0;?;0;1;0
0;242179;0;1;?
0;?;?;1;0
0;?;0;1;0
0;257723;?;?;0
0;257723;0;1;0
0;261464;0;1;0
0;267641;0;1;0
0;267641;0;1;0
0;270657;?;?;0
0;270657;0;1;0
0;276747;0;1;0
0;280604;0;1;0
0;286607;0;1;0
0;?;0;1;0
0;?;0;1;0
0;296670;0;1;0
0;302586;0;1;0
0;308908;0;1;0
0;312504;0;1;0
0;318913;0;1;0
0;?;0;1;0
0;318913;0;1;0
?;?;0;1;0
0;327961;0;1;0
?;?;0;1;0
0;334689;0;1;0
0;337792;0;1;0
0;343650;0;1;0
0;343650;0;1;0
0;353481;0;?;0
0;353481;0;1;0
0;359397;1;0;1
0;362993;1;0;1
0;?;1;0;1
?;369170;1;0;1
0;375173;1;?;1
0;375173;?;0;?
0;378276;?;0;1
0;385091;1;0;1
0;389963;1;0;1
0;389963;1;0;1
0;389992;1;0;?
1;389992;?;0;1
1;389992;1;0;1
1;389992;1;?;1
1;?;1;?;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;?;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;?
1;389992;1;0;?
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;?;1
1;389992;1;0;1
1;389992;1;0;1
1;389992;1;0;1
1;?;1;0;1
0;?;1;?;1
0;382887;1;0;?
0;379117;?;0;1
0;373114;?;0;1
0;373114;1;0;1
0;366966;1;0;1
0;363196;?;0;?
0;357193;1;0;1
?;357193;?;0;1
0;350958;1;0;1
0;347362;1;1;0
0;341127;1;1;0
0;337995;1;1;0
?;337995;1;1;0
0;337995;1;1;0
0;331847;1;1;0
0;325351;1;1;?
0;322248;1;1;0
?;?;1;1;0
0;316071;1;1;0
0;?;1;1;0
0;306327;1;1;0
0;300237;1;1;?
0;300237;1;1;0
0;296235;1;1;0
0;289739;1;1;0
0;289739;1;1;0
0;286723;1;1;0
0;280140;1;?;0
0;280140;1;1;?
0;273818;1;1;0
0;270802;?;1;?
0;264306;1;1;0
0;264306;1;1;0
0;260014;1;1;0
0;260014;1;1;?
?;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
0;260014;0;1;0
