NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;4.4;188.0;489.0;587.0;20.4;27.5;38.1;1.3756;?;1345.0;1306.0;1416.0
-200.0;3.8;187.0;470.0;645.0;15.3;26.2;42.5;1.423;?;1273.0;1159.0;1341.0
-200.0;1.9;121.0;228.0;766.0;8.8;24.7;46.4;1.4206;?;1096.0;931.0;1019.0
-200.0;1.7;99.0;169.0;778.0;8.5;23.6;50.0;1.4383;?;1077.0;920.0;935.0
?;1.8;100.0;189.0;751.0;8.7;22.7;53.6;1.4632;?;1084.0;929.0;1081.0
?;1.1;79.0;100.0;863.0;5.7;22.7;53.8;1.4666;?;980.0;800.0;903.0
?;0.8;57.0;71.0;978.0;4.0;22.8;53.0;1.4577;1343.0;882.0;713.0;731.0
?;0.7;43.0;52.0;1051.0;3.0;21.4;57.6;1.4469;1301.0;851.0;655.0;625.0
?;0.6;-200.0;-200.0;1112.0;2.2;19.9;62.3;1.4363;1281.0;819.0;597.0;613.0
?;0.5;50.0;57.0;1122.0;2.2;19.5;63.5;1.4269;1281.0;804.0;601.0;?
?;0.5;47.0;69.0;1090.0;2.7;20.2;60.8;1.4243;1304.0;823.0;631.0;?
?;0.9;60.0;126.0;937.0;4.7;19.4;63.5;1.4139;1373.0;903.0;748.0;?
?;3.5;91.0;376.0;573.0;21.7;18.7;65.6;1.4039;2026.0;1310.0;1344.0;?
?;-200.0;-200.0;-200.0;455.0;32.2;20.1;60.6;1.4062;2338.0;1436.0;1601.0;?
-200.0;5.7;159.0;737.0;494.0;27.5;23.5;49.7;1.4156;2146.0;1479.0;1490.0;?
-200.0;3.5;173.0;481.0;?;18.1;26.4;41.9;1.4237;1815.0;1285.0;1243.0;?
-200.0;3.7;174.0;425.0;?;18.6;29.9;34.0;1.4096;1835.0;1262.0;1258.0;?
-200.0;3.1;165.0;330.0;?;17.6;31.5;30.8;1.4017;1774.0;1225.0;1227.0;?
-200.0;3.0;136.0;303.0;?;16.3;30.2;30.2;1.2744;1681.0;1162.0;1188.0;?
-200.0;2.6;125.0;283.0;?;11.8;30.5;29.3;1.2612;1523.0;?;1044.0;?
-200.0;2.4;122.0;264.0;?;11.9;31.8;27.4;1.2673;1563.0;?;1045.0;975.0
-200.0;2.6;124.0;280.0;?;15.5;34.3;23.2;1.2326;1639.0;?;1163.0;1025.0
-200.0;5.0;184.0;505.0;?;28.8;34.1;23.0;1.2081;1990.0;?;1522.0;?
-200.0;5.6;200.0;566.0;?;31.1;30.5;29.2;1.2585;2080.0;?;1577.0;?
-200.0;6.5;225.0;681.0;?;34.9;?;32.4;1.2173;2167.0;?;1663.0;?
-200.0;4.1;168.0;448.0;?;19.5;?;31.7;1.0787;1685.0;1167.0;1282.0;?
-200.0;2.1;118.0;231.0;761.0;11.7;?;33.7;1.0377;1455.0;1032.0;1039.0;?
-200.0;2.0;115.0;230.0;747.0;?;?;38.1;1.1123;1437.0;1034.0;972.0;?
-200.0;1.4;94.0;146.0;835.0;7.7;?;43.0;1.1897;1407.0;986.0;885.0;?
-200.0;0.8;62.0;77.0;966.0;4.4;23.5;44.7;1.2755;1311.0;908.0;732.0;?
-200.0;0.8;68.0;82.0;957.0;4.1;22.3;47.7;1.2643;1295.0;891.0;714.0;?
-200.0;0.6;50.0;55.0;1042.0;3.1;22.1;49.8;1.3094;1271.0;843.0;656.0;?
-200.0;0.5;-200.0;-200.0;1094.0;2.4;21.8;51.4;1.3272;1254.0;822.0;612.0;594.0
-200.0;0.4;36.0;42.0;1119.0;2.1;20.8;55.9;1.3581;1246.0;814.0;589.0;565.0
-200.0;0.6;53.0;102.0;1033.0;3.3;18.8;63.0;1.3582;1307.0;869.0;673.0;688.0
-200.0;1.4;79.0;231.0;804.0;8.1;18.3;65.5;1.3686;1499.0;1013.0;905.0;974.0
-200.0;5.6;133.0;699.0;496.0;31.4;18.2;66.1;1.3679;2288.0;1515.0;1584.0;1591.0
-200.0;7.3;148.0;738.0;425.0;41.2;19.6;60.7;1.3713;2531.0;1587.0;1795.0;1820.0
-200.0;5.3;161.0;665.0;508.0;27.3;22.6;?;1.392;2115.0;1490.0;1487.0;1807.0
-200.0;4.4;191.0;598.0;537.0;24.2;25.8;44.2;1.4512;1991.0;1435.0;1408.0;1704.0
-200.0;3.1;158.0;340.0;632.0;17.0;28.5;39.0;1.4928;1792.0;1246.0;1209.0;1270.0
-200.0;3.3;157.0;374.0;615.0;17.7;30.1;35.1;1.4782;1768.0;1266.0;1231.0;1265.0
-200.0;3.8;188.0;401.0;586.0;19.3;29.4;36.4;1.4718;1846.0;1277.0;1277.0;1226.0
-200.0;2.3;143.0;275.0;671.0;12.7;29.2;37.9;1.5116;1635.0;1142.0;1073.0;987.0
-200.0;2.6;152.0;278.0;645.0;14.6;30.5;34.9;1.5015;1696.0;1207.0;1136.0;1024.0
-200.0;3.2;168.0;342.0;618.0;17.8;31.5;31.4;1.431;1759.0;1252.0;1233.0;?
-200.0;5.0;205.0;479.0;531.0;26.6;31.2;?;1.3987;2072.0;1399.0;1468.0;?
-200.0;5.6;204.0;?;485.0;30.3;28.5;?;1.4282;2158.0;1464.0;1559.0;?
-200.0;5.4;210.0;?;494.0;28.7;26.7;?;1.4618;2087.0;1422.0;1520.0;?
-200.0;4.4;173.0;?;567.0;20.0;24.8;?;1.5092;1899.0;1308.0;1297.0;?
-200.0;2.4;123.0;229.0;680.0;11.9;23.6;?;1.5374;1620.0;1137.0;1047.0;?
-200.0;1.5;92.0;145.0;782.0;?;23.0;?;1.548;1494.0;1040.0;903.0;?
-200.0;1.3;77.0;112.0;809.0;?;22.1;?;1.5393;1491.0;1018.0;885.0;?
?;1.1;74.0;99.0;866.0;?;22.6;?;1.5233;1430.0;962.0;808.0;?
?;1.0;74.0;98.0;916.0;?;21.0;?;1.5031;1409.0;930.0;768.0;?
-200.0;0.6;47.0;54.0;1133.0;?;23.0;?;1.501;1302.0;812.0;613.0;626.0
-200.0;0.5;-200.0;-200.0;1111.0;?;19.8;?;1.4894;1304.0;826.0;612.0;605.0
-200.0;0.6;44.0;59.0;?;?;18.3;70.8;1.4794;1373.0;878.0;702.0;822.0
-200.0;0.8;69.0;162.0;?;?;18.1;72.5;1.4876;1415.0;922.0;764.0;905.0
-200.0;1.5;79.0;268.0;?;?;18.3;71.0;1.4807;1606.0;1047.0;965.0;1075.0
-200.0;4.1;108.0;531.0;?;?;18.5;68.9;1.4565;2123.0;1376.0;1452.0;1541.0
-200.0;5.5;?;?;?;34.3;?;62.7;1.461;2400.0;1514.0;1648.0;1749.0
-200.0;5.5;?;701.0;?;29.0;?;52.0;1.4833;?;1494.0;1528.0;1798.0
-200.0;3.7;?;510.0;?;20.0;?;42.7;1.4864;?;1316.0;1298.0;1584.0
-200.0;3.3;?;415.0;?;18.3;29.1;36.7;1.4543;?;1269.0;1247.0;1441.0
-200.0;2.5;?;243.0;?;13.4;30.8;32.0;1.4014;?;1152.0;1099.0;1093.0
-200.0;2.6;?;267.0;?;14.0;27.9;37.0;1.372;?;1138.0;1117.0;1019.0
-200.0;2.2;?;233.0;?;12.1;28.5;37.3;1.4291;?;1132.0;1052.0;944.0
-200.0;2.6;?;295.0;?;?;30.2;32.9;1.3865;1701.0;1186.0;1159.0;1046.0
-200.0;2.9;?;309.0;?;?;32.9;27.7;1.3622;1724.0;1228.0;1184.0;1089.0
-200.0;5.0;?;506.0;?;?;32.2;?;1.3624;2084.0;1424.0;1486.0;1537.0
-200.0;5.1;?;479.0;?;?;28.8;?;1.5203;2049.0;1427.0;1458.0;1566.0
-200.0;5.2;?;460.0;?;?;26.7;?;1.4881;2065.0;1387.0;1473.0;1510.0
-200.0;3.8;?;363.0;?;?;24.6;?;1.6461;1842.0;1284.0;1249.0;1300.0
-200.0;2.2;?;213.0;?;?;23.4;?;1.6992;1638.0;1110.0;1045.0;1058.0
-200.0;2.1;?;183.0;702.0;?;22.5;?;1.6883;1650.0;1110.0;1032.0;1002.0
-200.0;1.8;?;163.0;749.0;?;22.9;?;1.7127;1571.0;1077.0;964.0;923.0
-200.0;1.6;?;152.0;793.0;?;22.2;?;1.719;1539.0;1037.0;898.0;836.0
-200.0;1.4;?;104.0;818.0;?;21.4;68.5;1.7261;1513.0;1002.0;854.0;779.0
-200.0;0.8;?;61.0;989.0;?;22.2;63.0;1.6673;1385.0;865.0;694.0;678.0
-200.0;0.5;?;-200.0;1131.0;?;22.4;59.9;1.6069;1336.0;824.0;615.0;601.0
-200.0;-200.0;44.0;54.0;1138.0;2.2;21.1;63.8;1.5817;1337.0;824.0;602.0;593.0
-200.0;0.5;58.0;84.0;1085.0;2.5;22.9;57.5;1.5879;1339.0;847.0;620.0;670.0
-200.0;0.9;66.0;132.0;892.0;6.3;21.3;63.2;1.5794;1491.0;961.0;828.0;837.0
-200.0;3.2;112.0;422.0;540.0;21.6;21.3;63.5;1.5941;2049.0;1336.0;1340.0;?
-200.0;2.8;104.0;282.0;582.0;18.8;23.7;54.4;1.5765;1897.0;1251.0;1264.0;?
-200.0;2.7;103.0;293.0;604.0;18.1;25.0;50.8;1.5903;1853.0;1290.0;1244.0;?
-200.0;2.4;118.0;334.0;631.0;14.8;26.3;48.1;1.6199;1766.0;1215.0;1141.0;?
-200.0;2.7;129.0;324.0;608.0;15.9;26.4;47.3;1.6006;1784.0;1248.0;1177.0;?
-200.0;2.8;127.0;294.0;610.0;16.1;29.3;39.5;1.5855;1775.0;1233.0;1184.0;?
-200.0;2.9;130.0;273.0;599.0;17.2;29.0;39.6;1.5581;1795.0;1229.0;1217.0;?
-200.0;2.6;130.0;275.0;618.0;15.8;29.8;38.0;1.5642;1746.0;1206.0;1175.0;?
-200.0;2.6;118.0;282.0;608.0;15.1;30.4;37.2;1.588;1733.0;1215.0;1150.0;?
-200.0;3.2;146.0;323.0;586.0;18.9;31.5;34.9;1.5903;1860.0;1330.0;1264.0;?
-200.0;4.6;190.0;442.0;522.0;25.2;31.6;34.8;1.5925;2075.0;?;1434.0;?
-200.0;4.9;189.0;431.0;501.0;26.1;29.0;40.5;1.5949;2059.0;?;1458.0;?
-200.0;4.7;173.0;402.0;510.0;25.6;27.2;45.9;1.6302;2056.0;?;1444.0;1446.0
-200.0;3.3;148.0;313.0;600.0;16.9;26.2;48.7;1.6256;1785.0;?;1206.0;1233.0
-200.0;2.3;116.0;228.0;667.0;12.6;25.1;50.5;1.584;1646.0;?;1070.0;1102.0
-200.0;2.1;109.0;218.0;721.0;10.3;24.1;50.7;1.4959;1559.0;1111.0;991.0;1028.0
-200.0;1.7;94.0;179.0;763.0;8.9;22.5;53.7;1.4486;1504.0;1071.0;934.0;942.0
-200.0;1.0;64.0;97.0;859.0;6.5;22.7;53.7;1.458;1437.0;969.0;835.0;773.0
-200.0;0.9;59.0;83.0;915.0;5.3;21.5;57.9;1.4658;1419.0;942.0;780.0;737.0
-200.0;0.7;64.0;80.0;908.0;4.6;22.3;55.8;1.4828;1394.0;923.0;744.0;815.0
-200.0;0.4;-200.0;-200.0;1176.0;2.0;22.7;53.8;1.4673;1320.0;813.0;581.0;627.0
-200.0;0.4;52.0;66.0;1099.0;2.5;21.1;59.9;1.4789;1351.0;851.0;618.0;642.0
-200.0;?;55.0;109.0;1093.0;2.8;20.4;63.0;1.4946;1367.0;868.0;639.0;610.0
-200.0;1.3;83.0;232.0;792.0;8.4;20.8;62.2;1.5119;1579.0;1062.0;915.0;929.0
-200.0;3.5;114.0;535.0;546.0;21.1;21.3;61.6;1.5452;2017.0;1418.0;1328.0;1427.0
-200.0;?;137.0;684.0;440.0;34.0;21.9;60.2;1.56;2430.0;1600.0;1641.0;1776.0
-200.0;?;160.0;803.0;461.0;29.4;23.0;56.4;1.5614;2214.0;1583.0;1538.0;1788.0
-200.0;?;138.0;539.0;543.0;20.3;25.1;49.5;1.5572;1929.0;1338.0;1305.0;1521.0
-200.0;?;134.0;364.0;581.0;18.4;26.6;44.3;1.5229;1866.0;1285.0;1252.0;1293.0
-200.0;?;143.0;422.0;530.0;22.3;26.2;46.0;1.5422;1998.0;1376.0;1359.0;1435.0
-200.0;?;153.0;483.0;491.0;26.9;25.4;48.7;1.5594;2114.0;1467.0;1477.0;1592.0
-200.0;?;145.0;496.0;518.0;24.0;25.6;48.3;1.558;2026.0;1442.0;1403.0;1551.0
-200.0;?;123.0;403.0;563.0;19.3;25.7;47.8;1.5548;1892.0;1358.0;1277.0;1429.0
-200.0;?;96.0;282.0;624.0;14.5;24.9;49.2;1.5251;1698.0;1222.0;1133.0;1195.0
-200.0;?;107.0;268.0;724.0;11.1;18.3;75.4;1.5682;1632.0;1134.0;1017.0;981.0
-200.0;?;?;306.0;725.0;10.4;16.3;73.9;1.3601;1565.0;1120.0;993.0;962.0
-200.0;2.9;?;293.0;736.0;10.5;15.6;75.7;1.3345;1552.0;?;997.0;914.0
-200.0;2.0;?;240.0;895.0;5.8;15.4;76.6;1.3334;1390.0;?;805.0;785.0
-200.0;0.7;?;93.0;1227.0;2.2;14.0;75.4;1.1988;1188.0;795.0;596.0;482.0
-200.0;0.6;?;99.0;?;2.0;14.9;60.5;1.0213;1129.0;787.0;584.0;446.0
-200.0;1.2;?;55.0;?;3.8;15.5;50.9;0.888;1156.0;839.0;701.0;553.0
-200.0;1.2;?;19.0;?;3.9;15.6;50.0;0.8773;1161.0;835.0;705.0;592.0
-200.0;1.1;?;26.0;?;3.7;15.4;53.6;0.9326;1178.0;837.0;693.0;584.0
-200.0;0.6;?;26.0;1316.0;1.7;15.4;53.9;0.9334;1106.0;761.0;563.0;451.0
-200.0;0.3;?;-200.0;1495.0;1.0;15.3;52.4;0.9017;1059.0;718.0;499.0;382.0
-200.0;0.3;?;42.0;1531.0;1.0;15.3;53.1;0.9181;1071.0;724.0;495.0;391.0
-200.0;0.3;14.0;32.0;1531.0;0.9;15.4;53.7;0.9295;1072.0;718.0;486.0;398.0
-200.0;0.4;3.0;25.0;1434.0;1.3;15.5;53.3;0.9308;1097.0;744.0;525.0;430.0
-200.0;0.6;9.0;28.0;1287.0;2.1;15.4;52.7;0.9178;1130.0;782.0;591.0;461.0
-200.0;0.7;14.0;41.0;1204.0;2.5;15.7;51.1;0.9056;1138.0;798.0;619.0;500.0
-200.0;1.0;52.0;130.0;1067.0;4.6;16.9;47.7;0.9142;1207.0;867.0;744.0;594.0
-200.0;?;64.0;173.0;1103.0;4.3;18.2;41.9;0.8674;1171.0;862.0;729.0;603.0
-200.0;?;66.0;168.0;1006.0;6.5;19.1;37.0;0.8104;1243.0;915.0;834.0;686.0
-200.0;?;14.0;51.0;1040.0;6.0;19.3;34.8;0.771;1183.0;857.0;813.0;622.0
-200.0;?;9.0;31.0;1065.0;6.0;19.8;31.2;0.7127;1171.0;837.0;812.0;624.0
-200.0;?;12.0;41.0;1161.0;4.5;19.8;31.1;0.7104;1117.0;805.0;740.0;565.0
-200.0;?;14.0;41.0;1203.0;3.9;20.2;28.6;0.6717;1068.0;781.0;705.0;514.0
-200.0;?;21.0;54.0;1183.0;4.6;22.1;24.8;0.6514;1095.0;815.0;743.0;?
-200.0;?;43.0;112.0;1048.0;6.7;21.1;27.7;0.6853;1193.0;877.0;844.0;?
-200.0;1.8;62.0;178.0;931.0;8.9;20.1;30.3;0.7045;1262.0;926.0;935.0;?
-200.0;2.4;68.0;218.0;876.0;9.8;19.5;33.0;0.7384;1312.0;987.0;971.0;?
-200.0;2.7;81.0;241.0;848.0;10.8;19.3;32.3;0.7163;1321.0;1004.0;1007.0;?
-200.0;1.7;88.0;223.0;937.0;7.4;18.4;33.2;0.6975;1227.0;897.0;875.0;?
-200.0;2.2;99.0;279.0;840.0;10.3;17.8;36.5;0.7366;1358.0;1002.0;989.0;?
-200.0;2.8;98.0;330.0;746.0;13.8;17.8;39.9;0.8035;1473.0;1126.0;1111.0;?
-200.0;2.4;97.0;330.0;794.0;10.9;17.0;43.0;0.8242;1350.0;1067.0;1013.0;1133.0
-200.0;2.5;101.0;341.0;739.0;11.7;15.5;52.2;0.9136;1413.0;1063.0;1040.0;1166.0
-200.0;1.4;90.0;205.0;872.0;7.8;15.6;51.9;0.9135;1287.0;915.0;893.0;953.0
-200.0;1.4;-200.0;-200.0;872.0;7.7;13.5;59.4;0.9176;1304.0;906.0;885.0;912.0
-200.0;-200.0;61.0;130.0;969.0;5.5;13.4;59.9;0.9173;1226.0;844.0;786.0;831.0
-200.0;0.9;55.0;102.0;999.0;4.5;12.5;63.2;0.9146;1188.0;816.0;739.0;793.0
-200.0;0.6;46.0;79.0;1128.0;3.3;?;57.6;0.8941;1153.0;768.0;671.0;700.0
-200.0;1.0;56.0;148.0;989.0;5.4;?;63.2;0.8964;1224.0;835.0;785.0;780.0
-200.0;1.6;83.0;261.0;865.0;8.2;?;56.4;0.9319;1321.0;944.0;908.0;931.0
-200.0;0.9;55.0;107.0;1170.0;3.0;?;38.6;0.8831;1117.0;810.0;651.0;575.0
-200.0;0.9;47.0;103.0;1222.0;3.0;21.6;33.4;0.8519;1104.0;819.0;655.0;507.0
-200.0;1.0;61.0;122.0;1147.0;3.5;22.0;32.2;0.8407;1129.0;844.0;680.0;518.0
-200.0;1.0;58.0;127.0;1127.0;3.6;22.7;30.2;0.8217;1138.0;846.0;688.0;518.0
-200.0;0.9;59.0;110.0;1077.0;4.0;22.3;30.4;0.8063;1160.0;842.0;711.0;516.0
-200.0;0.9;54.0;98.0;1048.0;4.2;22.1;30.5;0.7981;1169.0;840.0;722.0;507.0
-200.0;0.9;69.0;146.0;1166.0;3.1;22.1;29.5;0.7761;1098.0;815.0;657.0;490.0
-200.0;0.9;54.0;119.0;1176.0;3.5;23.4;27.1;0.7681;1121.0;838.0;685.0;465.0
-200.0;2.7;95.0;234.0;823.0;10.3;23.1;27.0;0.7538;1327.0;992.0;987.0;781.0
-200.0;2.2;99.0;261.0;908.0;7.8;21.5;31.4;0.7943;1278.0;990.0;891.0;765.0
-200.0;3.3;127.0;371.0;795.0;10.7;20.3;35.5;0.833;1384.0;1066.0;1004.0;1006.0
-200.0;2.1;98.0;266.0;911.0;7.3;19.6;36.3;0.8193;1287.0;971.0;870.0;798.0
-200.0;1.8;112.0;268.0;853.0;7.7;18.7;39.7;0.8482;1311.0;963.0;887.0;938.0
-200.0;1.9;115.0;294.0;829.0;8.6;18.0;42.7;0.8745;1351.0;1010.0;925.0;996.0
-200.0;2.3;114.0;?;768.0;10.0;17.1;47.6;0.9208;1398.0;1054.0;978.0;1109.0
-200.0;1.9;103.0;?;802.0;8.5;16.6;51.3;0.9634;1365.0;998.0;920.0;1042.0
-200.0;1.3;81.0;?;891.0;5.8;15.9;55.2;0.9881;1265.0;919.0;802.0;940.0
-200.0;1.0;75.0;?;921.0;5.0;14.9;58.9;0.9891;1247.0;884.0;764.0;900.0
-200.0;0.6;-200.0;?;1079.0;2.9;14.1;61.0;0.9799;1178.0;803.0;648.0;774.0
-200.0;0.6;64.0;?;1024.0;3.4;14.0;62.6;0.9948;1188.0;820.0;674.0;790.0
-200.0;0.9;71.0;?;889.0;5.6;14.1;61.7;0.9844;1266.0;894.0;794.0;908.0
-200.0;1.5;99.0;?;801.0;9.0;14.4;60.3;0.9802;1399.0;988.0;941.0;1035.0
-200.0;5.5;132.0;799.0;542.0;26.9;15.0;57.7;0.9778;1973.0;1372.0;1477.0;1556.0
-200.0;4.0;135.0;614.0;618.0;18.8;16.9;50.3;0.958;1708.0;1209.0;1262.0;1392.0
-200.0;1.8;94.0;275.0;873.0;8.2;19.7;40.2;0.9108;1314.0;951.0;908.0;?
-200.0;1.9;103.0;325.0;847.0;9.1;22.2;33.6;0.8886;1351.0;992.0;943.0;936.0
-200.0;1.7;123.0;327.0;862.0;9.2;23.7;29.6;0.8537;1328.0;964.0;947.0;907.0
-200.0;1.6;95.0;252.0;886.0;8.3;21.9;30.7;0.7961;1275.0;917.0;910.0;744.0
-200.0;1.9;90.0;226.0;852.0;9.1;22.3;29.5;0.7838;1276.0;937.0;942.0;773.0
-200.0;1.6;99.0;230.0;853.0;9.2;23.8;27.0;0.7845;1306.0;961.0;949.0;812.0
-200.0;1.8;107.0;244.0;829.0;9.6;23.3;28.3;0.8012;1316.0;969.0;962.0;856.0
-200.0;2.0;112.0;251.0;788.0;11.8;24.2;27.2;0.8128;1401.0;1020.0;1042.0;927.0
-200.0;3.1;132.0;346.0;683.0;17.3;25.1;25.8;0.8065;1582.0;1107.0;1219.0;1131.0
-200.0;3.9;148.0;407.0;670.0;17.8;22.3;29.2;0.7773;?;1119.0;1233.0;1270.0
-200.0;4.3;158.0;490.0;633.0;20.9;20.8;32.5;0.7873;?;1173.0;1322.0;1365.0
-200.0;3.5;145.0;434.0;702.0;14.9;19.1;36.8;0.8066;?;1097.0;1144.0;1274.0
-200.0;2.4;128.0;345.0;758.0;11.3;18.1;39.9;0.8232;?;1018.0;1024.0;1169.0
-200.0;1.5;105.0;192.0;837.0;8.4;17.4;42.8;0.8463;?;932.0;914.0;1000.0
-200.0;1.3;90.0;157.0;891.0;6.8;16.7;46.6;0.8793;?;?;849.0;910.0
-200.0;1.0;85.0;148.0;994.0;4.9;17.1;46.8;0.9054;?;?;758.0;829.0
-200.0;0.8;?;105.0;1091.0;3.5;15.3;51.9;0.8982;?;?;680.0;756.0
-200.0;0.5;?;141.0;1138.0;2.8;15.0;52.8;0.8929;?;?;637.0;742.0
-200.0;0.4;?;-200.0;1191.0;2.1;14.4;54.5;0.8887;?;?;595.0;686.0
-200.0;0.5;?;107.0;1208.0;2.2;12.8;59.8;0.8801;1089.0;748.0;595.0;677.0
-200.0;0.7;?;166.0;1057.0;3.9;11.9;62.7;0.8726;1154.0;791.0;704.0;748.0
-200.0;1.2;?;241.0;890.0;7.3;12.1;62.6;0.8825;1253.0;875.0;871.0;890.0
-200.0;2.4;?;368.0;707.0;15.5;13.5;58.2;0.8944;1503.0;1085.0;1164.0;1155.0
-200.0;4.3;?;498.0;550.0;27.1;14.4;55.7;0.9087;1849.0;1268.0;1482.0;1533.0
-200.0;4.1;?;641.0;601.0;21.3;17.8;45.7;0.9224;1683.0;1236.0;1332.0;1550.0
-200.0;3.7;?;667.0;615.0;19.9;21.0;37.2;0.9155;1595.0;1274.0;1294.0;2236.0
-200.0;3.4;?;550.0;618.0;19.4;24.5;29.8;0.9008;1663.0;1250.0;1280.0;2178.0
-200.0;3.8;?;483.0;602.0;21.8;26.4;26.4;0.8969;1670.0;1224.0;1347.0;1901.0
-200.0;4.1;?;524.0;605.0;21.7;25.2;26.8;0.8451;1676.0;1220.0;1344.0;1743.0
-200.0;3.4;?;481.0;640.0;18.9;26.1;24.8;0.8283;1570.0;1166.0;1265.0;1502.0
-200.0;2.3;?;305.0;748.0;13.0;26.2;24.4;0.8174;1402.0;1050.0;1084.0;1153.0
-200.0;3.2;?;396.0;670.0;18.8;28.9;21.3;0.8382;1598.0;1174.0;1264.0;1287.0
-200.0;4.8;?;501.0;554.0;26.8;28.0;23.3;0.8681;1854.0;1323.0;1474.0;1547.0
-200.0;6.7;204.0;702.0;488.0;36.9;24.7;27.9;0.8559;2098.0;1432.0;1706.0;1842.0
-200.0;7.5;209.0;755.0;466.0;39.3;23.0;33.6;0.9302;2165.0;1479.0;1756.0;1908.0
-200.0;4.5;175.0;524.0;555.0;23.1;20.9;45.8;1.1159;1841.0;1309.0;1379.0;1693.0
-200.0;2.1;129.0;247.0;707.0;11.6;19.8;48.6;1.113;1480.0;1089.0;1037.0;1336.0
-200.0;1.5;111.0;196.0;788.0;8.3;19.8;47.7;1.0885;1359.0;1009.0;911.0;1177.0
-200.0;1.1;85.0;135.0;883.0;5.7;18.6;49.1;1.0435;1263.0;930.0;796.0;977.0
-200.0;1.1;86.0;146.0;879.0;5.9;17.2;53.9;1.0498;1270.0;929.0;805.0;974.0
-200.0;0.9;71.0;106.0;981.0;4.1;16.3;56.8;1.047;1223.0;872.0;718.0;872.0
-200.0;0.5;60.0;70.0;1150.0;2.2;17.4;53.4;1.0541;1157.0;790.0;601.0;734.0
-200.0;0.4;-200.0;-200.0;1169.0;2.0;15.5;58.8;1.0309;1152.0;793.0;581.0;668.0
-200.0;-200.0;48.0;62.0;1145.0;2.2;14.6;62.1;1.0236;1161.0;789.0;596.0;698.0
-200.0;0.4;45.0;60.0;1221.0;2.0;17.1;52.5;1.013;1134.0;769.0;586.0;650.0
-200.0;0.7;53.0;92.0;1029.0;4.0;15.2;58.3;0.9986;1203.0;852.0;713.0;749.0
-200.0;2.0;94.0;277.0;739.0;13.4;14.9;?;0.9985;1516.0;1100.0;1097.0;1106.0
-200.0;4.2;122.0;600.0;510.0;28.0;15.1;?;1.0086;1968.0;1326.0;1504.0;1609.0
-200.0;5.2;170.0;693.0;499.0;28.6;19.0;?;1.0434;1973.0;1433.0;1518.0;1770.0
-200.0;3.8;174.0;617.0;573.0;21.4;22.4;38.8;1.04;1747.0;1310.0;1334.0;1633.0
-200.0;3.7;191.0;569.0;593.0;19.1;25.4;33.3;1.0679;1673.0;1304.0;1272.0;1583.0
-200.0;3.4;179.0;409.0;593.0;19.6;27.2;30.4;1.081;1728.0;1286.0;1286.0;1449.0
-200.0;3.1;148.0;335.0;621.0;?;25.5;34.8;1.1152;1644.0;1217.0;1175.0;1451.0
-200.0;2.4;129.0;290.0;698.0;13.5;26.4;28.5;0.9658;1483.0;1104.0;1099.0;1147.0
-200.0;2.8;148.0;312.0;677.0;15.9;27.7;25.1;0.9158;1551.0;1143.0;1176.0;1108.0
-200.0;3.6;184.0;440.0;626.0;19.9;28.6;23.2;0.8917;1613.0;1205.0;1295.0;1267.0
-200.0;4.0;188.0;450.0;597.0;21.6;27.2;26.3;0.9317;1677.0;1276.0;1340.0;1303.0
-200.0;5.6;204.0;?;491.0;31.0;25.3;33.0;1.0473;1997.0;1440.0;1573.0;1643.0
-200.0;6.3;201.0;?;467.0;34.1;23.2;36.9;1.0346;2088.0;1467.0;?;1749.0
-200.0;4.7;165.0;?;541.0;22.8;21.6;43.3;1.1019;1797.0;1339.0;?;1585.0
-200.0;1.9;133.0;?;685.0;12.3;21.1;44.8;1.1088;1454.0;1108.0;?;1315.0
-200.0;1.9;125.0;?;699.0;10.9;19.7;49.3;1.1148;1445.0;1116.0;?;1290.0
-200.0;1.2;101.0;?;812.0;7.1;20.3;47.8;1.1281;1298.0;981.0;?;1059.0
?;0.9;79.0;108.0;869.0;5.7;19.4;50.3;1.1201;1276.0;947.0;?;943.0
?;-200.0;-200.0;-200.0;879.0;5.3;18.3;53.1;1.1056;1259.0;939.0;?;913.0
?;-200.0;-200.0;-200.0;1030.0;2.9;17.5;56.1;1.1103;1173.0;862.0;?;720.0
?;-200.0;-200.0;-200.0;1138.0;1.9;19.2;50.3;1.1087;1143.0;827.0;?;640.0
-200.0;-200.0;-200.0;-200.0;1036.0;2.4;16.6;59.6;1.117;1189.0;879.0;?;779.0
-200.0;-200.0;-200.0;-200.0;932.0;4.0;17.5;57.1;1.1311;1226.0;911.0;?;850.0
-200.0;-200.0;-200.0;-200.0;778.0;8.1;?;57.6;1.1471;1379.0;1051.0;901.0;1020.0
-200.0;-200.0;-200.0;-200.0;520.0;24.8;?;57.0;1.1665;1946.0;1496.0;?;1605.0
-200.0;-200.0;-200.0;-200.0;436.0;36.3;?;55.9;1.1779;2197.0;1610.0;?;1866.0
-200.0;-200.0;-200.0;-200.0;544.0;20.9;?;57.2;1.2146;1779.0;1428.0;?;1621.0
-200.0;-200.0;-200.0;-200.0;525.0;22.2;?;53.0;1.2407;1795.0;1459.0;?;1712.0
