Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
373.0;56.0;141.0;-456.0;-952.0;-459.0;456.0;39.0;847.0
349.0;56.0;138.0;-445.0;-956.0;-460.0;435.0;31.0;876.0
340.0;23.0;133.0;-431.0;-959.0;-459.0;434.0;33.0;857.0
376.0;52.0;134.0;-426.0;-963.0;-453.0;442.0;?;876.0
361.0;33.0;129.0;-419.0;-963.0;-467.0;475.0;41.0;865.0
354.0;26.0;122.0;-398.0;-967.0;-452.0;432.0;13.0;869.0
380.0;2.0;?;-400.0;-968.0;-471.0;447.0;25.0;878.0
366.0;-22.0;116.0;-400.0;-968.0;-459.0;450.0;13.0;867.0
376.0;19.0;116.0;-402.0;-967.0;-474.0;447.0;14.0;859.0
397.0;-36.0;121.0;-414.0;-965.0;-467.0;435.0;19.0;863.0
394.0;-8.0;116.0;-424.0;-965.0;-472.0;450.0;-15.0;855.0
358.0;-23.0;113.0;-431.0;-961.0;-462.0;447.0;-39.0;852.0
389.0;-27.0;116.0;-418.0;-962.0;-459.0;454.0;-33.0;845.0
404.0;-56.0;112.0;-428.0;-965.0;-465.0;439.0;-14.0;854.0
405.0;-13.0;109.0;-416.0;-965.0;?;435.0;-1.0;865.0
358.0;-38.0;109.0;-432.0;-966.0;-473.0;416.0;-8.0;875.0
363.0;-31.0;111.0;-429.0;-966.0;-460.0;435.0;-29.0;885.0
338.0;-5.0;113.0;-451.0;-966.0;-480.0;458.0;-9.0;876.0
361.0;-8.0;115.0;-448.0;-968.0;-478.0;460.0;-10.0;877.0
351.0;-38.0;111.0;-480.0;?;-450.0;429.0;4.0;884.0
316.0;1.0;112.0;-446.0;-958.0;-476.0;456.0;5.0;875.0
330.0;?;117.0;-375.0;-961.0;-472.0;467.0;8.0;873.0
359.0;38.0;?;?;-961.0;-465.0;472.0;32.0;848.0
?;33.0;115.0;-393.0;-962.0;-479.0;457.0;?;858.0
298.0;31.0;113.0;-378.0;-967.0;-467.0;479.0;17.0;880.0
346.0;64.0;116.0;-376.0;-971.0;-468.0;453.0;-8.0;894.0
397.0;51.0;111.0;-412.0;-970.0;-451.0;467.0;-16.0;902.0
371.0;42.0;109.0;-393.0;-975.0;-447.0;439.0;-16.0;885.0
334.0;62.0;107.0;-399.0;-972.0;-422.0;427.0;-2.0;891.0
350.0;33.0;100.0;-352.0;-971.0;-427.0;438.0;15.0;897.0
319.0;23.0;103.0;-402.0;-976.0;-445.0;464.0;29.0;879.0
298.0;18.0;107.0;-442.0;-974.0;-461.0;466.0;29.0;867.0
?;18.0;104.0;?;-974.0;-430.0;466.0;39.0;867.0
335.0;72.0;96.0;-413.0;-976.0;-460.0;466.0;19.0;876.0
386.0;?;92.0;-390.0;-980.0;-439.0;476.0;0.0;868.0
416.0;88.0;88.0;-282.0;-985.0;-465.0;461.0;-2.0;888.0
371.0;?;87.0;-344.0;-979.0;-463.0;432.0;7.0;906.0
339.0;34.0;80.0;-332.0;-984.0;-451.0;438.0;27.0;898.0
?;22.0;81.0;-382.0;-983.0;-444.0;447.0;6.0;883.0
285.0;14.0;91.0;-441.0;?;-448.0;461.0;11.0;879.0
295.0;-19.0;90.0;-451.0;-978.0;-456.0;468.0;13.0;864.0
295.0;14.0;89.0;-461.0;-974.0;-453.0;485.0;25.0;890.0
?;?;?;-337.0;-978.0;-461.0;470.0;32.0;888.0
337.0;22.0;86.0;-340.0;-972.0;-461.0;444.0;16.0;880.0
?;-13.0;80.0;-305.0;-977.0;-445.0;457.0;?;865.0
339.0;18.0;?;-339.0;-983.0;?;478.0;3.0;890.0
259.0;-21.0;79.0;-342.0;-978.0;-460.0;458.0;-1.0;895.0
300.0;-27.0;83.0;-357.0;-975.0;-459.0;473.0;17.0;896.0
297.0;-29.0;92.0;-422.0;-974.0;-460.0;467.0;30.0;867.0
284.0;?;89.0;-458.0;-970.0;-440.0;445.0;10.0;876.0
307.0;-19.0;85.0;-374.0;-974.0;-449.0;446.0;19.0;877.0
292.0;-4.0;78.0;-332.0;-973.0;-440.0;?;12.0;883.0
328.0;4.0;78.0;-322.0;-973.0;-455.0;465.0;14.0;879.0
294.0;-4.0;82.0;-290.0;-979.0;-473.0;468.0;-6.0;?
305.0;0.0;80.0;-305.0;-976.0;?;477.0;21.0;867.0
362.0;27.0;81.0;-321.0;-979.0;-442.0;472.0;13.0;873.0
366.0;-21.0;84.0;-360.0;-980.0;-454.0;464.0;31.0;891.0
346.0;-29.0;85.0;-360.0;-976.0;-435.0;469.0;12.0;893.0
315.0;-21.0;87.0;-327.0;-978.0;-446.0;483.0;5.0;897.0
300.0;-13.0;86.0;-335.0;-981.0;-454.0;480.0;3.0;884.0
262.0;5.0;84.0;-457.0;-973.0;-419.0;475.0;19.0;?
280.0;-7.0;83.0;-496.0;-974.0;-422.0;476.0;19.0;903.0
252.0;21.0;82.0;-422.0;-983.0;-450.0;476.0;27.0;921.0
319.0;21.0;83.0;-337.0;?;-440.0;467.0;30.0;905.0
338.0;48.0;77.0;-349.0;-977.0;-440.0;465.0;20.0;895.0
?;13.0;78.0;-291.0;-980.0;-441.0;476.0;20.0;?
300.0;16.0;75.0;-238.0;-978.0;-462.0;486.0;?;876.0
?;12.0;76.0;-215.0;-971.0;-455.0;496.0;28.0;878.0
341.0;45.0;79.0;-307.0;-971.0;-440.0;?;20.0;912.0
331.0;10.0;71.0;-414.0;-978.0;-433.0;469.0;31.0;920.0
399.0;39.0;63.0;-345.0;-976.0;-423.0;468.0;25.0;908.0
?;6.0;61.0;-283.0;-996.0;-441.0;444.0;3.0;882.0
281.0;1.0;76.0;-393.0;-995.0;-397.0;479.0;8.0;?
?;-7.0;70.0;-397.0;-974.0;-436.0;482.0;20.0;884.0
300.0;-49.0;?;-416.0;-978.0;-454.0;472.0;1.0;895.0
261.0;1.0;81.0;-521.0;-977.0;-427.0;485.0;6.0;906.0
314.0;18.0;85.0;-400.0;-981.0;-438.0;472.0;16.0;896.0
287.0;-8.0;69.0;-303.0;-981.0;-440.0;465.0;24.0;894.0
309.0;-16.0;53.0;-320.0;-984.0;-439.0;465.0;3.0;?
223.0;-6.0;72.0;?;-988.0;-459.0;475.0;1.0;895.0
320.0;-21.0;71.0;-270.0;-982.0;-450.0;458.0;-10.0;904.0
322.0;?;73.0;-310.0;-974.0;-440.0;456.0;19.0;?
351.0;-13.0;?;?;-974.0;-439.0;444.0;9.0;891.0
328.0;-23.0;70.0;-352.0;-983.0;-442.0;424.0;2.0;878.0
294.0;-19.0;74.0;-257.0;-992.0;-451.0;?;22.0;893.0
225.0;-26.0;76.0;-275.0;-991.0;-449.0;436.0;14.0;868.0
269.0;-48.0;79.0;-429.0;-981.0;-451.0;435.0;-14.0;867.0
280.0;-53.0;83.0;-362.0;-982.0;-443.0;453.0;?;872.0
265.0;-80.0;83.0;-367.0;-982.0;-423.0;465.0;14.0;893.0
265.0;-17.0;81.0;-240.0;-985.0;-446.0;452.0;25.0;892.0
293.0;-58.0;88.0;-329.0;-977.0;?;?;25.0;902.0
226.0;-66.0;90.0;-314.0;-981.0;-436.0;459.0;18.0;896.0
237.0;-49.0;91.0;-251.0;-974.0;-426.0;456.0;22.0;901.0
274.0;-36.0;94.0;-286.0;-973.0;-417.0;455.0;13.0;897.0
267.0;-29.0;94.0;-287.0;-971.0;-439.0;444.0;3.0;894.0
290.0;-10.0;87.0;-303.0;-969.0;-430.0;405.0;-2.0;886.0
283.0;4.0;84.0;-278.0;-971.0;-430.0;433.0;18.0;867.0
308.0;9.0;85.0;-242.0;-974.0;-429.0;416.0;2.0;886.0
278.0;38.0;77.0;-295.0;-975.0;-433.0;445.0;-10.0;898.0
288.0;53.0;81.0;-346.0;-979.0;-420.0;412.0;30.0;916.0
359.0;13.0;68.0;-326.0;-979.0;-426.0;436.0;27.0;942.0
340.0;51.0;68.0;-275.0;-983.0;-450.0;468.0;?;957.0
311.0;21.0;75.0;-338.0;-977.0;-422.0;453.0;21.0;939.0
346.0;42.0;68.0;?;-977.0;-435.0;467.0;31.0;938.0
344.0;26.0;69.0;-324.0;-976.0;-421.0;450.0;-9.0;931.0
406.0;45.0;75.0;-430.0;-966.0;-426.0;?;-8.0;922.0
313.0;59.0;62.0;-375.0;-968.0;-424.0;502.0;-17.0;901.0
316.0;105.0;58.0;-326.0;-985.0;-435.0;533.0;-6.0;878.0
279.0;124.0;48.0;-382.0;?;-465.0;?;19.0;889.0
340.0;122.0;40.0;-352.0;-1008.0;?;454.0;?;904.0
311.0;136.0;47.0;-392.0;-1029.0;-447.0;?;-15.0;895.0
249.0;91.0;52.0;-341.0;-1016.0;-480.0;477.0;-32.0;885.0
336.0;39.0;47.0;-341.0;-1021.0;-481.0;459.0;14.0;866.0
308.0;23.0;56.0;-355.0;-1015.0;-513.0;470.0;12.0;847.0
278.0;-33.0;60.0;-368.0;-1008.0;-519.0;524.0;0.0;837.0
305.0;-82.0;67.0;-287.0;-994.0;-523.0;555.0;-12.0;856.0
321.0;-81.0;71.0;-172.0;-979.0;-528.0;601.0;-51.0;873.0
261.0;-115.0;76.0;?;-971.0;-518.0;977.0;-32.0;869.0
187.0;-132.0;92.0;?;-977.0;-515.0;451.0;?;867.0
?;-179.0;108.0;-253.0;-984.0;-485.0;655.0;-47.0;837.0
314.0;-226.0;?;-326.0;-991.0;-496.0;555.0;-40.0;846.0
418.0;-251.0;?;-326.0;-970.0;-541.0;503.0;3.0;887.0
496.0;-223.0;130.0;-270.0;-960.0;-532.0;553.0;81.0;?
555.0;-163.0;141.0;-120.0;-957.0;-556.0;570.0;71.0;916.0
513.0;-93.0;140.0;-172.0;-972.0;-518.0;564.0;58.0;953.0
576.0;-99.0;?;-206.0;-998.0;-567.0;576.0;6.0;884.0
501.0;-61.0;144.0;?;-1001.0;-532.0;555.0;2.0;893.0
489.0;-54.0;144.0;-529.0;-998.0;-580.0;572.0;-36.0;848.0
399.0;?;147.0;-694.0;-981.0;-571.0;564.0;-84.0;831.0
400.0;4.0;152.0;-556.0;-964.0;-600.0;536.0;-115.0;861.0
367.0;-48.0;133.0;-555.0;-984.0;-578.0;567.0;-119.0;886.0
367.0;-9.0;131.0;-415.0;-1012.0;-571.0;537.0;-78.0;884.0
376.0;-68.0;137.0;-343.0;-1009.0;-521.0;544.0;-57.0;865.0
539.0;-150.0;?;-333.0;?;-555.0;492.0;-11.0;848.0
576.0;-219.0;132.0;-241.0;-1014.0;-573.0;497.0;18.0;858.0
487.0;-182.0;127.0;?;-1019.0;-557.0;479.0;16.0;854.0
400.0;-142.0;145.0;-202.0;-993.0;?;457.0;62.0;829.0
396.0;?;153.0;-222.0;?;-656.0;421.0;43.0;814.0
346.0;-28.0;180.0;-452.0;-984.0;-619.0;366.0;14.0;789.0
350.0;8.0;185.0;-441.0;-1007.0;-599.0;320.0;35.0;?
290.0;7.0;183.0;-399.0;-1041.0;-625.0;348.0;62.0;715.0
307.0;-74.0;174.0;-359.0;-1012.0;-573.0;421.0;80.0;696.0
254.0;-122.0;175.0;-357.0;-982.0;-579.0;395.0;104.0;688.0
229.0;-178.0;185.0;-292.0;?;-570.0;258.0;103.0;697.0
203.0;-252.0;208.0;-268.0;-993.0;-590.0;242.0;?;718.0
214.0;-408.0;223.0;-252.0;-982.0;-578.0;233.0;39.0;759.0
191.0;-554.0;248.0;-262.0;-987.0;-564.0;280.0;58.0;799.0
?;-557.0;246.0;-238.0;-977.0;-536.0;253.0;69.0;834.0
171.0;-533.0;214.0;?;-941.0;?;256.0;131.0;818.0
138.0;-465.0;228.0;-207.0;-941.0;-547.0;227.0;123.0;810.0
122.0;-353.0;237.0;-186.0;-897.0;-494.0;169.0;137.0;786.0
139.0;?;241.0;-210.0;-883.0;-466.0;139.0;104.0;830.0
?;-195.0;?;-243.0;-860.0;-493.0;51.0;63.0;?
142.0;-170.0;205.0;-222.0;-868.0;-432.0;214.0;190.0;876.0
144.0;?;198.0;-175.0;-900.0;-434.0;160.0;171.0;867.0
206.0;-75.0;188.0;-153.0;-933.0;-418.0;231.0;147.0;832.0
250.0;-154.0;163.0;-163.0;-959.0;-432.0;-121.0;-307.0;770.0
243.0;?;155.0;-161.0;-968.0;?;94.0;1524.0;908.0
293.0;-323.0;136.0;-166.0;-965.0;-387.0;-15.0;660.0;884.0
283.0;-353.0;110.0;-180.0;-944.0;-516.0;3.0;-159.0;993.0
308.0;-408.0;85.0;-233.0;-941.0;-411.0;97.0;108.0;801.0
342.0;-381.0;86.0;-283.0;-976.0;-476.0;146.0;4.0;839.0
327.0;-404.0;80.0;-348.0;-996.0;-505.0;278.0;-1.0;873.0
?;-477.0;?;-383.0;-967.0;-551.0;677.0;125.0;1011.0
288.0;-566.0;100.0;-403.0;-935.0;-484.0;190.0;39.0;998.0
265.0;-507.0;70.0;-424.0;-923.0;-519.0;435.0;-183.0;923.0
248.0;-406.0;95.0;-420.0;?;-426.0;372.0;-358.0;830.0
251.0;-360.0;85.0;-436.0;-960.0;-416.0;498.0;?;780.0
284.0;-459.0;138.0;?;-1058.0;-428.0;426.0;-104.0;820.0
274.0;-494.0;150.0;?;-988.0;-454.0;418.0;-82.0;874.0
241.0;-486.0;107.0;-279.0;-939.0;-431.0;404.0;-92.0;920.0
184.0;-235.0;124.0;-281.0;-978.0;-440.0;444.0;-84.0;916.0
172.0;-334.0;183.0;-262.0;-1051.0;-413.0;454.0;-92.0;860.0
220.0;-315.0;193.0;-269.0;-1094.0;-410.0;433.0;-78.0;857.0
?;-409.0;175.0;-287.0;-1073.0;-380.0;458.0;-87.0;857.0
266.0;-428.0;157.0;-258.0;-962.0;-423.0;447.0;-23.0;876.0
275.0;-471.0;135.0;-191.0;-896.0;-448.0;451.0;27.0;867.0
246.0;-444.0;141.0;-157.0;-894.0;-470.0;482.0;75.0;905.0
238.0;-384.0;122.0;-185.0;?;-480.0;470.0;112.0;915.0
249.0;-273.0;122.0;-244.0;-976.0;-504.0;445.0;4.0;918.0
255.0;-259.0;116.0;-281.0;-988.0;-560.0;435.0;-29.0;1015.0
219.0;-327.0;115.0;-284.0;?;-732.0;488.0;-19.0;1108.0
279.0;-326.0;91.0;-295.0;-950.0;-778.0;?;7.0;1066.0
231.0;-277.0;84.0;-297.0;-937.0;-634.0;637.0;69.0;773.0
242.0;-295.0;104.0;-289.0;-937.0;-509.0;515.0;-45.0;462.0
265.0;-319.0;105.0;-282.0;-951.0;-753.0;279.0;-303.0;609.0
283.0;-335.0;115.0;-267.0;-977.0;-712.0;423.0;-282.0;632.0
206.0;-242.0;129.0;?;-1021.0;-532.0;382.0;-180.0;759.0
30.0;-216.0;120.0;-254.0;-1028.0;-530.0;97.0;-68.0;767.0
-86.0;-49.0;94.0;-229.0;-1072.0;-550.0;79.0;-79.0;732.0
-71.0;96.0;180.0;?;-1182.0;-429.0;329.0;-153.0;782.0
-46.0;102.0;286.0;-294.0;-1323.0;-467.0;449.0;-108.0;763.0
41.0;-7.0;365.0;-352.0;-1133.0;-490.0;354.0;-100.0;786.0
103.0;-286.0;361.0;-256.0;-797.0;?;241.0;-31.0;786.0
123.0;-349.0;301.0;-84.0;-731.0;-433.0;300.0;55.0;804.0
172.0;-6.0;359.0;15.0;-849.0;-402.0;374.0;50.0;804.0
165.0;363.0;307.0;79.0;-849.0;-365.0;?;29.0;813.0
216.0;169.0;313.0;-42.0;-888.0;-395.0;334.0;43.0;843.0
245.0;-60.0;233.0;-145.0;-894.0;-391.0;336.0;102.0;868.0
271.0;?;185.0;-227.0;-880.0;-418.0;367.0;120.0;919.0
285.0;-96.0;173.0;-239.0;-857.0;-418.0;329.0;107.0;919.0
?;-112.0;164.0;-257.0;-881.0;?;341.0;23.0;914.0
327.0;-39.0;139.0;-283.0;-890.0;-832.0;336.0;11.0;1197.0
346.0;-29.0;131.0;-293.0;-893.0;-615.0;362.0;73.0;1056.0
305.0;3.0;92.0;-334.0;-908.0;-724.0;437.0;75.0;785.0
289.0;85.0;52.0;-337.0;?;-754.0;444.0;-27.0;761.0
326.0;165.0;48.0;-367.0;-894.0;-742.0;421.0;-104.0;866.0
263.0;138.0;55.0;-404.0;-911.0;?;87.0;-58.0;785.0
161.0;107.0;83.0;-417.0;-962.0;-760.0;274.0;-243.0;754.0
126.0;-16.0;76.0;-388.0;-1006.0;-708.0;462.0;-417.0;649.0
105.0;-21.0;52.0;-330.0;-993.0;-735.0;403.0;-287.0;636.0
82.0;233.0;152.0;-329.0;-1145.0;-710.0;?;-173.0;619.0
9.0;114.0;260.0;-333.0;-1330.0;-737.0;243.0;-137.0;602.0
?;-347.0;307.0;-242.0;-1143.0;-741.0;315.0;-209.0;622.0
-11.0;-192.0;302.0;-213.0;-987.0;-733.0;325.0;-256.0;632.0
-20.0;-216.0;367.0;?;-1048.0;-732.0;316.0;-239.0;633.0
?;-364.0;357.0;-122.0;-1054.0;-712.0;283.0;?;658.0
1.0;-471.0;362.0;-57.0;-1025.0;-733.0;294.0;-254.0;688.0
32.0;-458.0;330.0;7.0;-924.0;-711.0;327.0;?;720.0
31.0;-375.0;336.0;28.0;-871.0;-712.0;375.0;?;726.0
43.0;-356.0;354.0;23.0;-859.0;-672.0;324.0;-175.0;733.0
58.0;-311.0;364.0;-4.0;-848.0;-690.0;332.0;-207.0;744.0
106.0;-232.0;371.0;-9.0;-860.0;-680.0;332.0;-246.0;715.0
108.0;-211.0;377.0;-20.0;-880.0;-690.0;341.0;-263.0;719.0
130.0;-195.0;367.0;-18.0;-889.0;-680.0;339.0;-260.0;746.0
169.0;-163.0;355.0;-37.0;-890.0;-704.0;329.0;-239.0;738.0
205.0;?;344.0;-69.0;-913.0;-691.0;354.0;-228.0;727.0
204.0;-17.0;330.0;-94.0;-940.0;-679.0;335.0;-216.0;750.0
182.0;14.0;324.0;-114.0;-939.0;-677.0;363.0;-244.0;?
191.0;-27.0;?;-153.0;-943.0;-669.0;386.0;-235.0;767.0
187.0;-22.0;316.0;-202.0;-943.0;-688.0;404.0;-227.0;752.0
172.0;-64.0;316.0;-233.0;-939.0;-659.0;396.0;-223.0;763.0
184.0;-48.0;311.0;-224.0;-933.0;-675.0;418.0;-205.0;747.0
142.0;?;311.0;-223.0;-937.0;-644.0;411.0;-203.0;752.0
174.0;-40.0;311.0;-218.0;-947.0;-726.0;402.0;-197.0;737.0
176.0;-79.0;312.0;-200.0;-955.0;-700.0;394.0;?;750.0
206.0;-56.0;312.0;-193.0;-958.0;-670.0;419.0;-209.0;745.0
190.0;-78.0;297.0;-195.0;-964.0;-670.0;446.0;-215.0;763.0
232.0;-36.0;282.0;-165.0;-956.0;-678.0;465.0;-187.0;742.0
231.0;-16.0;292.0;-168.0;-956.0;-716.0;459.0;-182.0;779.0
189.0;10.0;290.0;-178.0;-946.0;-790.0;?;-217.0;861.0
187.0;-17.0;299.0;-202.0;-949.0;-735.0;468.0;-205.0;734.0
192.0;-46.0;295.0;-210.0;-947.0;-777.0;?;-196.0;606.0
159.0;?;302.0;-213.0;-949.0;-741.0;380.0;-121.0;550.0
170.0;-120.0;320.0;-217.0;-960.0;-770.0;266.0;-209.0;?
191.0;?;301.0;-190.0;-966.0;-776.0;314.0;-215.0;554.0
138.0;-186.0;304.0;-173.0;-968.0;-798.0;312.0;-114.0;?
123.0;-245.0;301.0;-144.0;-953.0;-804.0;262.0;-80.0;507.0
122.0;-276.0;321.0;-145.0;-969.0;-830.0;154.0;-115.0;461.0
142.0;-292.0;363.0;-122.0;-1053.0;-832.0;108.0;-128.0;491.0
123.0;-440.0;406.0;-117.0;-1032.0;-796.0;98.0;-166.0;479.0
144.0;-629.0;400.0;-154.0;-920.0;-805.0;110.0;-205.0;460.0
139.0;-597.0;398.0;-205.0;-855.0;-811.0;?;-104.0;479.0
112.0;-478.0;427.0;-221.0;-846.0;-780.0;160.0;-40.0;499.0
111.0;-367.0;423.0;-214.0;-857.0;-791.0;109.0;-90.0;518.0
135.0;-320.0;466.0;-166.0;-854.0;-812.0;101.0;?;529.0
165.0;-307.0;492.0;-189.0;-843.0;-806.0;153.0;-143.0;535.0
195.0;-317.0;489.0;-187.0;-825.0;-820.0;171.0;-136.0;511.0
177.0;-235.0;484.0;-172.0;-784.0;-813.0;165.0;-117.0;?
192.0;-178.0;492.0;-171.0;-799.0;-786.0;?;-112.0;504.0
199.0;-178.0;?;?;?;-827.0;183.0;-80.0;507.0
206.0;-42.0;?;-314.0;-789.0;-790.0;142.0;-98.0;513.0
?;72.0;485.0;-261.0;-802.0;-804.0;152.0;-109.0;496.0
226.0;85.0;497.0;-231.0;-816.0;-804.0;130.0;-137.0;519.0
193.0;82.0;490.0;-203.0;-822.0;-793.0;136.0;-126.0;486.0
254.0;63.0;488.0;-244.0;-833.0;-780.0;136.0;-114.0;503.0
244.0;16.0;502.0;-275.0;-837.0;-788.0;122.0;-98.0;486.0
270.0;?;491.0;-249.0;-834.0;-781.0;138.0;-130.0;496.0
286.0;-14.0;488.0;-237.0;-832.0;-799.0;161.0;?;491.0
278.0;-47.0;487.0;-256.0;-833.0;-798.0;150.0;-110.0;480.0
270.0;-43.0;483.0;-278.0;-831.0;-751.0;147.0;-120.0;491.0
304.0;-124.0;487.0;-332.0;-825.0;-784.0;150.0;-151.0;500.0
301.0;?;498.0;?;-829.0;-805.0;164.0;-116.0;512.0
291.0;-188.0;501.0;-305.0;-829.0;-799.0;137.0;-79.0;514.0
306.0;-192.0;492.0;-287.0;-823.0;-768.0;148.0;-86.0;495.0
275.0;-210.0;491.0;-331.0;-822.0;-778.0;136.0;-89.0;500.0
217.0;-180.0;?;-388.0;-813.0;-770.0;149.0;-71.0;473.0
183.0;-181.0;507.0;-337.0;-825.0;-753.0;143.0;-68.0;466.0
194.0;-195.0;493.0;-356.0;-822.0;-746.0;121.0;-88.0;467.0
147.0;-245.0;?;-351.0;-823.0;-767.0;132.0;-78.0;456.0
152.0;-281.0;490.0;-354.0;-819.0;-729.0;116.0;-68.0;432.0
172.0;-291.0;490.0;-267.0;-824.0;-715.0;74.0;-87.0;420.0
126.0;?;502.0;-188.0;-825.0;-747.0;45.0;-106.0;434.0
53.0;-370.0;499.0;-190.0;-826.0;-750.0;24.0;-102.0;407.0
92.0;-405.0;495.0;-162.0;-812.0;-760.0;3.0;-121.0;377.0
97.0;-423.0;504.0;-215.0;-804.0;-761.0;11.0;-121.0;358.0
38.0;-422.0;509.0;-310.0;?;-779.0;38.0;-124.0;345.0
119.0;?;512.0;-248.0;-776.0;-756.0;9.0;-87.0;330.0
54.0;-572.0;527.0;-92.0;-766.0;-750.0;1.0;-87.0;324.0
-9.0;-615.0;514.0;-85.0;-753.0;-747.0;-25.0;-111.0;?
-30.0;-628.0;514.0;-87.0;-738.0;-736.0;-54.0;-85.0;245.0
17.0;-618.0;517.0;-38.0;-733.0;-751.0;-55.0;-92.0;233.0
-36.0;-639.0;513.0;-97.0;-710.0;-775.0;?;-117.0;235.0
-47.0;-645.0;?;-128.0;-696.0;-760.0;-80.0;-109.0;228.0
-61.0;-606.0;?;-101.0;-683.0;-764.0;-132.0;-98.0;191.0
-120.0;-623.0;560.0;-135.0;-665.0;-731.0;-123.0;-88.0;170.0
-131.0;-600.0;568.0;-211.0;-650.0;-722.0;-178.0;-101.0;169.0
-163.0;-581.0;576.0;-145.0;-644.0;-749.0;-175.0;-134.0;171.0
-166.0;-535.0;584.0;?;-613.0;-741.0;-135.0;-144.0;169.0
-193.0;-490.0;585.0;-78.0;-586.0;-749.0;-159.0;-123.0;187.0
-168.0;?;585.0;-57.0;-556.0;-760.0;-193.0;-115.0;170.0
-163.0;-406.0;598.0;-24.0;-562.0;-750.0;?;-105.0;191.0
-166.0;-336.0;601.0;23.0;-554.0;-748.0;-193.0;-114.0;217.0
-191.0;-315.0;603.0;-9.0;-532.0;-744.0;-194.0;-118.0;234.0
-190.0;-287.0;606.0;10.0;-515.0;-772.0;-173.0;-118.0;267.0
-201.0;-192.0;608.0;32.0;-511.0;-754.0;-160.0;-122.0;280.0
-194.0;-158.0;630.0;12.0;-523.0;-763.0;-161.0;-138.0;?
-177.0;-84.0;643.0;-6.0;-516.0;-729.0;-179.0;-114.0;276.0
-200.0;-26.0;635.0;15.0;-510.0;-697.0;-166.0;-98.0;306.0
-204.0;26.0;622.0;33.0;-512.0;-673.0;-152.0;-107.0;363.0
-205.0;109.0;618.0;53.0;-514.0;?;-142.0;-146.0;484.0
-185.0;195.0;614.0;47.0;-531.0;-696.0;-142.0;-168.0;476.0
-163.0;235.0;?;44.0;-543.0;-613.0;-140.0;-188.0;439.0
-174.0;261.0;601.0;54.0;-560.0;-640.0;-102.0;-167.0;408.0
-165.0;334.0;589.0;62.0;-567.0;-639.0;-71.0;-112.0;421.0
-56.0;378.0;572.0;76.0;-582.0;-640.0;-102.0;-106.0;451.0
-5.0;503.0;562.0;73.0;-580.0;-640.0;-121.0;-60.0;500.0
37.0;589.0;508.0;23.0;-592.0;-640.0;-81.0;-40.0;519.0
116.0;590.0;516.0;32.0;-585.0;-650.0;?;-56.0;524.0
123.0;590.0;524.0;96.0;-696.0;?;-38.0;-90.0;494.0
116.0;626.0;500.0;-79.0;-736.0;-605.0;-40.0;-117.0;505.0
?;542.0;?;-138.0;-695.0;-616.0;-46.0;-118.0;502.0
135.0;390.0;473.0;-165.0;-669.0;-614.0;-1.0;-112.0;490.0
150.0;348.0;452.0;-278.0;-661.0;-613.0;-24.0;-100.0;508.0
205.0;366.0;441.0;-308.0;-676.0;-612.0;-16.0;-67.0;514.0
218.0;385.0;430.0;-281.0;-708.0;-585.0;10.0;-30.0;499.0
278.0;403.0;426.0;-259.0;-737.0;-777.0;10.0;-48.0;733.0
293.0;374.0;412.0;-239.0;-752.0;-929.0;10.0;-39.0;960.0
355.0;345.0;?;-310.0;-758.0;-903.0;11.0;-53.0;779.0
?;379.0;397.0;-377.0;-739.0;?;-18.0;-92.0;657.0
386.0;339.0;393.0;-419.0;-736.0;-919.0;114.0;-405.0;598.0
394.0;404.0;383.0;-433.0;-734.0;-813.0;549.0;-513.0;647.0
438.0;451.0;385.0;-449.0;-745.0;-777.0;505.0;-189.0;682.0
240.0;413.0;383.0;-487.0;-754.0;-700.0;455.0;-267.0;520.0
?;410.0;378.0;-520.0;-743.0;-718.0;499.0;-302.0;536.0
344.0;391.0;375.0;-548.0;-774.0;-758.0;524.0;-382.0;585.0
374.0;572.0;?;-478.0;-1111.0;-842.0;403.0;-296.0;610.0
?;134.0;534.0;-518.0;-1149.0;-755.0;?;-247.0;595.0
455.0;-210.0;499.0;-343.0;-1062.0;-777.0;398.0;-284.0;655.0
494.0;-60.0;520.0;-343.0;-995.0;-721.0;425.0;-258.0;660.0
474.0;162.0;466.0;-246.0;-943.0;-746.0;404.0;-302.0;650.0
529.0;137.0;?;-332.0;-929.0;-748.0;?;-309.0;664.0
429.0;69.0;402.0;-503.0;-836.0;-755.0;417.0;-302.0;642.0
?;77.0;408.0;-552.0;-788.0;-769.0;374.0;-304.0;632.0
501.0;42.0;427.0;-549.0;-816.0;-768.0;302.0;-288.0;580.0
502.0;31.0;424.0;-428.0;-887.0;-787.0;486.0;-348.0;590.0
513.0;0.0;444.0;-420.0;-881.0;-799.0;372.0;-363.0;576.0
526.0;20.0;453.0;-351.0;?;-820.0;404.0;-331.0;593.0
609.0;-7.0;423.0;-381.0;?;-820.0;265.0;-341.0;591.0
495.0;21.0;428.0;-447.0;-901.0;-842.0;484.0;-318.0;562.0
532.0;-9.0;430.0;-450.0;-903.0;-822.0;-218.0;-263.0;547.0
485.0;-15.0;435.0;-437.0;-892.0;-833.0;-117.0;-335.0;568.0
