InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
70.0;-160.0;152.0;-108.0;-655.0;-37.0;-713.0;-38.0;-27.0;-627.0;-10.0
68.0;-159.0;153.0;-114.0;-664.0;-39.0;-712.0;-42.0;-25.0;-623.0;-11.0
67.0;-158.0;152.0;?;-663.0;-43.0;-711.0;-46.0;-28.0;-622.0;-13.0
66.0;-157.0;152.0;-127.0;-660.0;-46.0;-710.0;-49.0;-34.0;-621.0;-15.0
64.0;-156.0;152.0;-133.0;-657.0;-49.0;-709.0;-50.0;-30.0;-619.0;-17.0
63.0;-156.0;152.0;-135.0;-652.0;-51.0;-708.0;-45.0;-28.0;?;-17.0
63.0;-155.0;152.0;-133.0;-648.0;-51.0;-708.0;-40.0;-29.0;-620.0;-18.0
62.0;-155.0;151.0;-128.0;-641.0;-51.0;-709.0;-34.0;-34.0;?;-19.0
63.0;-154.0;150.0;-116.0;-633.0;-49.0;-710.0;-31.0;-44.0;-626.0;-19.0
63.0;?;148.0;-104.0;-625.0;-46.0;-712.0;-33.0;-57.0;-630.0;?
65.0;-151.0;146.0;-92.0;-617.0;-44.0;-715.0;-38.0;-75.0;-633.0;-20.0
68.0;-148.0;142.0;-85.0;-614.0;-42.0;-716.0;-43.0;-86.0;-635.0;-20.0
70.0;-146.0;?;-81.0;-614.0;-42.0;-718.0;-49.0;-93.0;-638.0;-22.0
72.0;-144.0;134.0;-83.0;-620.0;-42.0;-719.0;-56.0;-92.0;-638.0;-22.0
74.0;-142.0;131.0;-90.0;-629.0;-43.0;-720.0;-62.0;-89.0;-636.0;-22.0
75.0;-141.0;128.0;-101.0;-638.0;-46.0;-720.0;-63.0;-81.0;-633.0;-23.0
75.0;-140.0;126.0;-108.0;-637.0;-49.0;-719.0;-62.0;-83.0;-635.0;-25.0
75.0;-140.0;124.0;-111.0;-632.0;-53.0;-718.0;-67.0;-89.0;-636.0;-26.0
75.0;-139.0;123.0;-113.0;-622.0;-56.0;-718.0;-75.0;-93.0;-635.0;-27.0
75.0;-138.0;121.0;-116.0;-617.0;-58.0;-717.0;-81.0;-88.0;-635.0;-28.0
?;-138.0;119.0;-122.0;-618.0;-62.0;-716.0;-81.0;-81.0;-633.0;-29.0
74.0;-138.0;117.0;-126.0;-615.0;-65.0;-715.0;-82.0;-75.0;-633.0;-29.0
74.0;-139.0;115.0;-130.0;-614.0;-68.0;-714.0;-82.0;-73.0;-632.0;-29.0
?;-140.0;115.0;-131.0;-606.0;-70.0;-713.0;-79.0;-78.0;-634.0;-30.0
72.0;-141.0;114.0;-127.0;?;-72.0;-713.0;-82.0;-92.0;?;-29.0
?;-142.0;114.0;-125.0;-583.0;-72.0;-713.0;-84.0;-99.0;-639.0;-29.0
72.0;-142.0;114.0;-125.0;-578.0;-72.0;-713.0;-83.0;-101.0;-642.0;-29.0
72.0;-142.0;114.0;-125.0;-579.0;-72.0;-712.0;-83.0;-102.0;-642.0;-29.0
71.0;-143.0;115.0;-127.0;-580.0;-72.0;-712.0;-82.0;-101.0;-642.0;-29.0
71.0;-144.0;116.0;-129.0;-581.0;-71.0;-712.0;?;-98.0;-643.0;-28.0
71.0;-145.0;117.0;-129.0;-582.0;-71.0;-710.0;-75.0;-96.0;-644.0;-27.0
70.0;-146.0;118.0;-128.0;-581.0;?;-710.0;-72.0;-97.0;-644.0;-27.0
70.0;-146.0;119.0;-127.0;-585.0;-70.0;-710.0;-73.0;-96.0;-645.0;-27.0
70.0;-146.0;120.0;-128.0;?;-70.0;-709.0;-73.0;-91.0;-645.0;-26.0
70.0;?;120.0;-131.0;-607.0;-70.0;-708.0;-73.0;-84.0;-643.0;-25.0
70.0;-148.0;119.0;-135.0;-615.0;-71.0;-707.0;-72.0;-75.0;-639.0;-25.0
69.0;-149.0;119.0;-138.0;-623.0;?;-706.0;-67.0;-65.0;-636.0;-24.0
69.0;-151.0;119.0;-137.0;-619.0;-75.0;-705.0;-65.0;-63.0;-636.0;-23.0
69.0;-153.0;121.0;-132.0;-612.0;-76.0;-704.0;-66.0;-70.0;-641.0;-22.0
68.0;-153.0;121.0;-128.0;-603.0;-78.0;?;-75.0;-81.0;-646.0;-21.0
67.0;-154.0;121.0;-128.0;-591.0;-79.0;-701.0;-80.0;-88.0;-651.0;-21.0
65.0;-155.0;121.0;-131.0;-585.0;-81.0;-699.0;-79.0;-88.0;-654.0;-21.0
64.0;-156.0;122.0;-133.0;-586.0;?;-698.0;-78.0;-89.0;-654.0;-20.0
64.0;?;123.0;-138.0;-589.0;-82.0;-697.0;?;-86.0;?;-19.0
63.0;-158.0;125.0;-140.0;-592.0;-81.0;-696.0;-68.0;?;-650.0;-18.0
63.0;-159.0;125.0;-143.0;-597.0;-81.0;-696.0;?;-84.0;-646.0;-18.0
61.0;-160.0;126.0;-141.0;-600.0;-80.0;-695.0;-50.0;-85.0;-644.0;-20.0
60.0;-161.0;128.0;?;-600.0;-78.0;-695.0;-44.0;-91.0;?;-20.0
60.0;-162.0;131.0;-123.0;-595.0;-75.0;-695.0;?;-100.0;-646.0;-19.0
59.0;-162.0;133.0;-109.0;-590.0;-72.0;-696.0;-39.0;-109.0;-648.0;-18.0
58.0;-162.0;135.0;-95.0;-583.0;-68.0;-696.0;-38.0;-118.0;-653.0;-18.0
58.0;-161.0;137.0;-80.0;-567.0;-63.0;-697.0;-41.0;-135.0;-656.0;-17.0
58.0;-161.0;139.0;-68.0;-563.0;-60.0;?;-47.0;-144.0;-657.0;-17.0
58.0;-160.0;140.0;?;-556.0;-57.0;-698.0;-47.0;-152.0;-661.0;-16.0
58.0;-160.0;140.0;-53.0;-543.0;-55.0;-697.0;-46.0;?;-664.0;-16.0
57.0;-161.0;141.0;-42.0;-526.0;-56.0;-696.0;?;-183.0;-666.0;-17.0
56.0;-162.0;143.0;-28.0;-502.0;-55.0;-696.0;?;-207.0;-667.0;-16.0
?;-163.0;144.0;-9.0;-460.0;-54.0;-695.0;-31.0;-245.0;-669.0;-14.0
54.0;-164.0;145.0;14.0;-421.0;-54.0;-694.0;-32.0;-287.0;-668.0;-14.0
54.0;-164.0;146.0;33.0;-381.0;-51.0;-694.0;-37.0;-326.0;-662.0;-14.0
54.0;-163.0;?;49.0;-351.0;-48.0;-694.0;-39.0;-353.0;-655.0;?
53.0;-163.0;146.0;59.0;-344.0;?;-693.0;-32.0;-360.0;-655.0;-15.0
51.0;-164.0;148.0;66.0;-343.0;-41.0;-692.0;-26.0;-355.0;-659.0;-16.0
50.0;-164.0;150.0;71.0;-343.0;-37.0;-692.0;-20.0;-350.0;-663.0;-17.0
47.0;-165.0;154.0;77.0;-342.0;-33.0;-691.0;-18.0;-346.0;-666.0;-18.0
44.0;-165.0;157.0;81.0;-343.0;-27.0;-690.0;-17.0;-337.0;-674.0;-19.0
42.0;-164.0;160.0;86.0;-342.0;-21.0;-690.0;-18.0;-331.0;-678.0;-21.0
38.0;-162.0;162.0;90.0;-341.0;-13.0;-689.0;-15.0;-325.0;-683.0;-23.0
34.0;?;164.0;94.0;-340.0;-6.0;-689.0;-13.0;-317.0;-688.0;-26.0
31.0;-156.0;?;97.0;-339.0;2.0;-687.0;-10.0;-310.0;-689.0;-30.0
26.0;-154.0;?;98.0;-343.0;11.0;-685.0;-6.0;-298.0;-693.0;-34.0
20.0;-153.0;170.0;99.0;-345.0;20.0;-682.0;-3.0;-286.0;-697.0;-39.0
?;-151.0;173.0;98.0;-346.0;30.0;-679.0;1.0;-275.0;-697.0;-43.0
9.0;-151.0;177.0;96.0;-345.0;41.0;-675.0;?;-265.0;-700.0;-48.0
1.0;-152.0;182.0;95.0;?;52.0;-669.0;14.0;-260.0;-698.0;-51.0
-6.0;-156.0;189.0;94.0;?;62.0;?;21.0;-255.0;-691.0;-53.0
-16.0;-162.0;197.0;89.0;-362.0;73.0;-654.0;?;-249.0;-684.0;-54.0
-28.0;-171.0;208.0;81.0;-374.0;85.0;-645.0;33.0;-246.0;-672.0;-54.0
-41.0;-183.0;221.0;70.0;-396.0;97.0;-634.0;39.0;-240.0;-656.0;-51.0
-56.0;-199.0;238.0;54.0;-422.0;109.0;-622.0;?;-232.0;-638.0;-46.0
-72.0;?;258.0;37.0;-448.0;121.0;-608.0;50.0;-225.0;-616.0;-38.0
-92.0;-235.0;280.0;18.0;-477.0;131.0;-593.0;53.0;-215.0;-592.0;-29.0
-116.0;?;305.0;-2.0;-501.0;133.0;-572.0;55.0;-203.0;-566.0;-19.0
-142.0;-284.0;334.0;-23.0;-520.0;134.0;-553.0;61.0;-193.0;-541.0;-7.0
-172.0;-311.0;365.0;-44.0;-537.0;135.0;-531.0;68.0;-181.0;-516.0;6.0
-202.0;-339.0;?;-67.0;-550.0;135.0;-509.0;78.0;-167.0;-493.0;19.0
-235.0;-367.0;436.0;-93.0;-561.0;132.0;-484.0;89.0;-152.0;-472.0;35.0
-266.0;-394.0;473.0;-122.0;-573.0;130.0;-459.0;102.0;-134.0;-452.0;49.0
-295.0;-419.0;509.0;-154.0;-588.0;126.0;-434.0;118.0;-113.0;-432.0;65.0
-322.0;-443.0;542.0;-185.0;-604.0;121.0;-408.0;135.0;-93.0;-413.0;81.0
-346.0;-466.0;571.0;-216.0;-621.0;116.0;-383.0;152.0;-74.0;-392.0;97.0
-368.0;-487.0;599.0;-246.0;-638.0;109.0;-359.0;168.0;-55.0;-372.0;112.0
-388.0;-508.0;623.0;?;-654.0;102.0;-335.0;184.0;-39.0;-354.0;127.0
-404.0;-528.0;646.0;?;-666.0;94.0;-312.0;199.0;-23.0;-338.0;141.0
-419.0;-547.0;667.0;-324.0;-678.0;85.0;-291.0;213.0;?;-325.0;154.0
-433.0;-566.0;683.0;-344.0;-687.0;76.0;-270.0;226.0;5.0;-316.0;165.0
-445.0;-582.0;697.0;-360.0;-694.0;67.0;-252.0;237.0;17.0;-311.0;176.0
-453.0;?;708.0;-372.0;-698.0;59.0;-236.0;?;27.0;-309.0;185.0
-459.0;-601.0;714.0;-377.0;-700.0;53.0;-223.0;251.0;37.0;-312.0;192.0
-466.0;-603.0;716.0;-377.0;-700.0;45.0;-208.0;253.0;46.0;-320.0;195.0
-475.0;-603.0;718.0;-373.0;-698.0;37.0;-195.0;256.0;54.0;-332.0;192.0
-481.0;-603.0;719.0;-368.0;-694.0;30.0;-184.0;257.0;62.0;-345.0;181.0
-486.0;-602.0;720.0;-363.0;-689.0;27.0;-176.0;260.0;68.0;-356.0;162.0
-490.0;-596.0;723.0;-362.0;-685.0;26.0;-170.0;262.0;73.0;?;142.0
-493.0;-587.0;729.0;-361.0;-684.0;25.0;-166.0;263.0;?;-375.0;121.0
-499.0;-577.0;?;?;-686.0;28.0;-163.0;261.0;80.0;-381.0;98.0
-507.0;-567.0;746.0;-359.0;-687.0;33.0;-161.0;259.0;82.0;-387.0;69.0
-516.0;-554.0;753.0;-356.0;-687.0;38.0;-160.0;255.0;81.0;-395.0;38.0
-525.0;-541.0;759.0;-352.0;-686.0;43.0;-159.0;?;79.0;-403.0;9.0
-534.0;-528.0;763.0;-346.0;-684.0;48.0;-159.0;241.0;76.0;-411.0;?
-542.0;-516.0;765.0;-339.0;-682.0;53.0;-161.0;234.0;72.0;-419.0;-42.0
-547.0;-507.0;767.0;-333.0;-680.0;57.0;-164.0;229.0;70.0;-427.0;-56.0
-550.0;-502.0;768.0;-325.0;-676.0;61.0;-168.0;224.0;69.0;-437.0;-65.0
-549.0;-498.0;767.0;-317.0;-670.0;65.0;-171.0;221.0;68.0;?;-65.0
-546.0;-497.0;764.0;-308.0;-666.0;67.0;-174.0;216.0;67.0;-455.0;-59.0
-541.0;-497.0;759.0;-300.0;-661.0;68.0;-177.0;212.0;65.0;-461.0;-45.0
-531.0;-500.0;754.0;-295.0;-659.0;68.0;-181.0;209.0;63.0;-464.0;-24.0
-518.0;?;746.0;-294.0;-659.0;69.0;-187.0;206.0;63.0;-465.0;1.0
-502.0;-515.0;736.0;-292.0;-660.0;70.0;-191.0;204.0;64.0;-463.0;28.0
-488.0;-525.0;721.0;-290.0;-662.0;67.0;-196.0;202.0;69.0;-460.0;60.0
-477.0;-539.0;706.0;-295.0;-663.0;59.0;-199.0;203.0;79.0;-454.0;99.0
-464.0;-557.0;693.0;-306.0;-668.0;47.0;-197.0;209.0;90.0;-443.0;127.0
-453.0;-573.0;685.0;-324.0;-678.0;35.0;-194.0;220.0;102.0;-424.0;144.0
-446.0;-587.0;684.0;-351.0;-693.0;26.0;?;231.0;117.0;-398.0;158.0
-446.0;-602.0;689.0;-381.0;-709.0;22.0;-187.0;239.0;133.0;-371.0;171.0
-451.0;-617.0;699.0;-410.0;-724.0;17.0;-178.0;250.0;146.0;-342.0;?
-459.0;-631.0;713.0;-437.0;-737.0;13.0;-169.0;262.0;155.0;-311.0;192.0
-469.0;?;729.0;-464.0;-750.0;6.0;-158.0;273.0;164.0;-279.0;202.0
-479.0;-653.0;743.0;-489.0;-760.0;1.0;-146.0;284.0;172.0;-247.0;207.0
-489.0;-661.0;756.0;-510.0;-770.0;-5.0;-134.0;294.0;180.0;-218.0;211.0
-498.0;-667.0;768.0;-528.0;-776.0;-11.0;?;305.0;189.0;-191.0;213.0
-505.0;-673.0;777.0;?;-780.0;-20.0;-105.0;316.0;199.0;-169.0;213.0
-512.0;-680.0;787.0;-554.0;-780.0;-29.0;-88.0;330.0;210.0;-152.0;211.0
-520.0;-687.0;798.0;?;-780.0;-38.0;-73.0;?;224.0;-138.0;208.0
-529.0;-696.0;808.0;-570.0;-780.0;-47.0;-59.0;359.0;239.0;-127.0;203.0
-537.0;?;817.0;-574.0;-780.0;-55.0;-47.0;374.0;252.0;-121.0;197.0
-543.0;-709.0;?;-574.0;-778.0;-60.0;-35.0;387.0;264.0;-121.0;190.0
-548.0;?;834.0;-571.0;-776.0;-58.0;-29.0;398.0;?;-130.0;186.0
-549.0;-710.0;836.0;-565.0;-773.0;-58.0;-19.0;405.0;284.0;-143.0;184.0
-550.0;-707.0;840.0;-555.0;-769.0;-59.0;-9.0;?;286.0;-155.0;?
-550.0;-703.0;840.0;-550.0;-766.0;-61.0;-5.0;?;285.0;-163.0;168.0
-554.0;-696.0;841.0;-552.0;-767.0;-60.0;-2.0;418.0;285.0;-165.0;160.0
-560.0;-690.0;844.0;-553.0;-772.0;?;7.0;414.0;280.0;-167.0;157.0
-567.0;-684.0;849.0;-554.0;-776.0;-69.0;18.0;411.0;272.0;-170.0;154.0
-573.0;-679.0;854.0;-557.0;-781.0;-78.0;31.0;408.0;259.0;-169.0;146.0
-580.0;-674.0;859.0;-563.0;-787.0;-87.0;43.0;402.0;244.0;-161.0;137.0
-588.0;-669.0;862.0;-574.0;-798.0;-96.0;54.0;392.0;230.0;-145.0;128.0
-595.0;-664.0;?;-588.0;-810.0;-104.0;64.0;379.0;215.0;-127.0;119.0
-600.0;-658.0;861.0;-603.0;-819.0;-112.0;75.0;366.0;?;-107.0;113.0
-601.0;-652.0;859.0;-620.0;-828.0;-123.0;87.0;357.0;191.0;-82.0;112.0
-601.0;-648.0;858.0;-637.0;-839.0;-133.0;99.0;353.0;180.0;-51.0;113.0
-601.0;?;858.0;-654.0;-851.0;-142.0;108.0;352.0;169.0;-20.0;117.0
-601.0;-647.0;859.0;-667.0;?;-151.0;115.0;352.0;160.0;10.0;124.0
-600.0;-648.0;859.0;-678.0;-860.0;-159.0;121.0;354.0;151.0;39.0;132.0
-598.0;-651.0;855.0;-685.0;-860.0;-167.0;127.0;363.0;146.0;63.0;140.0
-594.0;-655.0;850.0;-688.0;-857.0;-178.0;131.0;380.0;147.0;81.0;150.0
-593.0;-658.0;847.0;-692.0;-858.0;-183.0;131.0;404.0;150.0;96.0;163.0
-593.0;?;843.0;-696.0;-863.0;-182.0;?;426.0;158.0;105.0;182.0
-587.0;?;837.0;-695.0;-873.0;-178.0;126.0;446.0;171.0;110.0;210.0
-581.0;-641.0;828.0;-689.0;-879.0;-176.0;131.0;465.0;186.0;117.0;244.0
-577.0;-636.0;814.0;-680.0;-876.0;-176.0;136.0;481.0;206.0;?;280.0
-575.0;-640.0;?;-671.0;-871.0;-176.0;137.0;498.0;224.0;129.0;312.0
-572.0;-650.0;?;-661.0;-871.0;-177.0;136.0;514.0;240.0;141.0;336.0
-561.0;-663.0;788.0;-649.0;-872.0;-179.0;135.0;531.0;256.0;?;352.0
-550.0;-678.0;784.0;-635.0;-871.0;-181.0;133.0;548.0;273.0;158.0;363.0
-538.0;-693.0;776.0;-619.0;?;-183.0;131.0;561.0;290.0;156.0;372.0
-526.0;?;768.0;-605.0;-864.0;-187.0;131.0;573.0;310.0;154.0;380.0
-515.0;-718.0;?;-592.0;-861.0;-191.0;130.0;584.0;329.0;156.0;385.0
-506.0;-724.0;743.0;-585.0;-858.0;-193.0;128.0;593.0;348.0;168.0;392.0
-499.0;-726.0;?;?;-854.0;-193.0;126.0;601.0;366.0;189.0;399.0
-493.0;-727.0;722.0;?;-846.0;?;124.0;612.0;386.0;209.0;405.0
-491.0;-728.0;?;-583.0;-838.0;?;122.0;625.0;404.0;229.0;411.0
-491.0;-728.0;716.0;-583.0;-829.0;-185.0;122.0;637.0;420.0;245.0;415.0
-493.0;-727.0;719.0;-580.0;-824.0;-181.0;121.0;649.0;432.0;255.0;418.0
-496.0;-725.0;725.0;-574.0;-824.0;-177.0;121.0;656.0;439.0;255.0;417.0
-500.0;-720.0;729.0;-569.0;-827.0;-172.0;119.0;658.0;441.0;248.0;410.0
-506.0;-714.0;731.0;-565.0;-834.0;-165.0;118.0;656.0;437.0;236.0;399.0
-512.0;-705.0;733.0;-563.0;-842.0;-158.0;116.0;?;431.0;220.0;387.0
-516.0;-695.0;733.0;-563.0;-848.0;-153.0;115.0;?;425.0;208.0;375.0
-520.0;-684.0;732.0;?;-852.0;-147.0;115.0;629.0;421.0;201.0;363.0
-524.0;-673.0;728.0;-572.0;-855.0;-142.0;115.0;623.0;420.0;202.0;?
-525.0;-662.0;722.0;-583.0;-855.0;-134.0;112.0;619.0;425.0;207.0;333.0
-528.0;-653.0;712.0;-594.0;-854.0;-126.0;110.0;617.0;435.0;211.0;324.0
-530.0;-646.0;701.0;-601.0;-852.0;-121.0;107.0;616.0;448.0;210.0;323.0
-530.0;-645.0;697.0;-602.0;-851.0;-120.0;106.0;617.0;456.0;203.0;324.0
-534.0;-646.0;?;-601.0;-853.0;-123.0;107.0;616.0;452.0;203.0;329.0
-535.0;-647.0;699.0;-603.0;-856.0;-126.0;107.0;611.0;445.0;201.0;332.0
-534.0;-649.0;698.0;-605.0;-857.0;-127.0;107.0;605.0;443.0;192.0;331.0
-532.0;-651.0;?;-603.0;-858.0;-127.0;106.0;603.0;?;175.0;329.0
-533.0;-653.0;698.0;-599.0;-859.0;?;107.0;600.0;437.0;161.0;331.0
-533.0;-655.0;?;-597.0;-861.0;?;109.0;597.0;433.0;148.0;334.0
-533.0;-659.0;700.0;-595.0;-863.0;-135.0;111.0;592.0;428.0;135.0;337.0
-533.0;-664.0;702.0;-593.0;-865.0;-139.0;114.0;588.0;422.0;122.0;?
-534.0;-669.0;?;-592.0;-867.0;-143.0;116.0;585.0;416.0;112.0;347.0
-535.0;-673.0;?;-592.0;-872.0;-147.0;121.0;580.0;408.0;105.0;350.0
-535.0;-678.0;707.0;-592.0;-876.0;-152.0;125.0;574.0;401.0;100.0;354.0
-535.0;-684.0;709.0;-594.0;-880.0;-159.0;131.0;569.0;393.0;96.0;359.0
-535.0;-689.0;710.0;-595.0;?;-167.0;137.0;563.0;?;94.0;361.0
-534.0;-696.0;711.0;-598.0;-891.0;-176.0;146.0;555.0;372.0;90.0;364.0
-534.0;-704.0;713.0;-600.0;?;-186.0;155.0;546.0;358.0;86.0;367.0
-534.0;-713.0;717.0;-604.0;-901.0;-198.0;166.0;535.0;346.0;87.0;370.0
-534.0;-725.0;722.0;-610.0;-901.0;-211.0;179.0;524.0;339.0;91.0;374.0
-536.0;-736.0;729.0;-620.0;-900.0;-225.0;194.0;517.0;331.0;109.0;379.0
-538.0;-747.0;732.0;-630.0;-903.0;-242.0;210.0;514.0;315.0;138.0;384.0
-538.0;-758.0;727.0;-643.0;-899.0;-262.0;226.0;508.0;303.0;?;388.0
-535.0;-769.0;718.0;-660.0;-889.0;-281.0;242.0;501.0;297.0;207.0;389.0
-532.0;-780.0;711.0;-680.0;-874.0;-302.0;261.0;503.0;300.0;251.0;392.0
-531.0;-789.0;709.0;-699.0;-854.0;-325.0;284.0;511.0;307.0;300.0;397.0
-532.0;-797.0;712.0;-719.0;-831.0;-351.0;308.0;524.0;320.0;351.0;404.0
-535.0;-805.0;716.0;-737.0;-802.0;-377.0;332.0;?;338.0;397.0;413.0
-540.0;-811.0;723.0;-747.0;-769.0;-405.0;356.0;559.0;366.0;433.0;424.0
?;-815.0;734.0;-753.0;-737.0;-428.0;377.0;?;395.0;463.0;?
-554.0;-817.0;747.0;-756.0;-712.0;-447.0;396.0;598.0;417.0;489.0;452.0
-561.0;-817.0;?;-759.0;-691.0;-464.0;415.0;611.0;435.0;511.0;470.0
-566.0;-815.0;758.0;-761.0;-672.0;-480.0;438.0;619.0;446.0;534.0;489.0
-569.0;-814.0;758.0;-762.0;-655.0;-494.0;461.0;626.0;454.0;553.0;509.0
-571.0;-810.0;756.0;-767.0;-638.0;-504.0;481.0;628.0;465.0;571.0;533.0
-570.0;-807.0;754.0;-769.0;-623.0;-515.0;503.0;631.0;467.0;595.0;560.0
-563.0;-806.0;746.0;-773.0;-607.0;-532.0;532.0;631.0;472.0;616.0;587.0
?;?;732.0;-776.0;-582.0;-553.0;556.0;630.0;479.0;640.0;613.0
-537.0;-800.0;717.0;-778.0;-554.0;?;576.0;?;480.0;668.0;636.0
-520.0;-789.0;704.0;-780.0;-529.0;-585.0;594.0;622.0;474.0;698.0;653.0
-498.0;-772.0;688.0;-778.0;-510.0;-595.0;613.0;617.0;459.0;725.0;664.0
-475.0;-752.0;668.0;-774.0;-499.0;-602.0;628.0;614.0;?;?;670.0
-454.0;-732.0;645.0;-768.0;-496.0;-608.0;642.0;611.0;425.0;?;673.0
-436.0;-710.0;622.0;-764.0;-504.0;-611.0;655.0;610.0;419.0;753.0;673.0
-420.0;-686.0;602.0;-762.0;-516.0;-613.0;666.0;608.0;420.0;740.0;669.0
-408.0;-663.0;586.0;-760.0;-533.0;-616.0;676.0;606.0;424.0;721.0;658.0
-400.0;-643.0;?;-758.0;-551.0;-617.0;685.0;603.0;430.0;697.0;643.0
-398.0;-628.0;568.0;-757.0;-565.0;-618.0;692.0;600.0;434.0;674.0;628.0
-401.0;-617.0;569.0;-756.0;-575.0;?;701.0;597.0;433.0;654.0;618.0
-406.0;-608.0;574.0;-755.0;-581.0;-614.0;709.0;594.0;430.0;636.0;616.0
-413.0;-597.0;578.0;-753.0;-584.0;-611.0;718.0;591.0;423.0;619.0;622.0
-415.0;-586.0;582.0;-753.0;-585.0;-607.0;726.0;?;417.0;604.0;625.0
-413.0;-576.0;584.0;-753.0;-588.0;-604.0;733.0;586.0;412.0;?;621.0
-409.0;-568.0;583.0;-753.0;-592.0;-602.0;738.0;584.0;411.0;576.0;?
-404.0;-564.0;581.0;-754.0;-595.0;-600.0;?;582.0;412.0;567.0;614.0
-400.0;-563.0;579.0;-754.0;-596.0;-598.0;745.0;580.0;411.0;564.0;617.0
-395.0;-564.0;576.0;?;-593.0;-596.0;746.0;579.0;410.0;569.0;622.0
-390.0;-569.0;572.0;-752.0;-589.0;-597.0;744.0;579.0;?;578.0;628.0
-385.0;-575.0;566.0;-751.0;-590.0;-599.0;?;583.0;416.0;584.0;637.0
-380.0;-580.0;557.0;?;-592.0;-599.0;737.0;590.0;426.0;587.0;647.0
-378.0;-594.0;545.0;-739.0;-590.0;-594.0;736.0;596.0;432.0;594.0;658.0
-378.0;-615.0;?;-732.0;-582.0;-587.0;741.0;596.0;434.0;611.0;671.0
-377.0;-635.0;522.0;-725.0;-564.0;-586.0;?;591.0;435.0;636.0;683.0
?;-645.0;508.0;-718.0;-539.0;-592.0;739.0;588.0;433.0;664.0;695.0
-356.0;-643.0;489.0;-708.0;-515.0;?;735.0;588.0;424.0;693.0;698.0
-338.0;-635.0;468.0;-698.0;-494.0;-600.0;735.0;587.0;416.0;718.0;692.0
-324.0;-628.0;447.0;-690.0;-473.0;-604.0;736.0;585.0;415.0;739.0;681.0
-314.0;-623.0;430.0;-683.0;-449.0;-607.0;735.0;582.0;415.0;759.0;?
-308.0;?;418.0;-674.0;?;-610.0;736.0;579.0;411.0;779.0;662.0
-304.0;-615.0;413.0;-667.0;-396.0;-611.0;736.0;575.0;406.0;798.0;661.0
-305.0;-611.0;412.0;-659.0;-371.0;?;737.0;571.0;?;814.0;660.0
-308.0;-602.0;412.0;-653.0;-347.0;-612.0;740.0;566.0;399.0;826.0;655.0
-313.0;-592.0;408.0;-647.0;-323.0;-614.0;741.0;562.0;400.0;835.0;641.0
-317.0;-579.0;404.0;-641.0;-299.0;-617.0;741.0;556.0;401.0;844.0;619.0
-325.0;-568.0;396.0;-635.0;-273.0;-620.0;741.0;550.0;400.0;852.0;586.0
-333.0;-559.0;395.0;-629.0;-244.0;-620.0;743.0;542.0;397.0;861.0;536.0
-338.0;-540.0;399.0;-624.0;?;-618.0;743.0;537.0;395.0;868.0;493.0
-349.0;-527.0;416.0;-617.0;-198.0;-615.0;?;534.0;392.0;869.0;489.0
?;-526.0;430.0;-609.0;-178.0;-613.0;757.0;526.0;393.0;868.0;493.0
-353.0;-527.0;447.0;-595.0;-155.0;-616.0;759.0;516.0;400.0;865.0;497.0
?;-525.0;459.0;-573.0;-125.0;-612.0;766.0;508.0;403.0;864.0;490.0
-364.0;-516.0;469.0;?;-86.0;-609.0;772.0;498.0;394.0;867.0;477.0
-368.0;-508.0;480.0;-526.0;-44.0;-607.0;776.0;489.0;?;870.0;470.0
-373.0;-501.0;490.0;-505.0;-5.0;?;782.0;484.0;363.0;871.0;458.0
-381.0;-496.0;497.0;-484.0;24.0;-600.0;788.0;480.0;355.0;868.0;451.0
-386.0;-491.0;500.0;-463.0;40.0;-597.0;793.0;478.0;354.0;861.0;446.0
-389.0;-488.0;?;-442.0;47.0;-595.0;797.0;477.0;350.0;853.0;440.0
-392.0;-486.0;499.0;-422.0;44.0;-592.0;802.0;473.0;347.0;842.0;441.0
-391.0;-486.0;497.0;-408.0;33.0;-589.0;806.0;?;343.0;831.0;454.0
-385.0;-490.0;497.0;-397.0;13.0;-585.0;810.0;462.0;344.0;820.0;491.0
-379.0;-499.0;496.0;-390.0;-19.0;-580.0;813.0;458.0;353.0;807.0;533.0
-371.0;-507.0;?;-383.0;-56.0;-575.0;817.0;453.0;365.0;794.0;563.0
-361.0;-510.0;484.0;-376.0;?;-568.0;820.0;447.0;374.0;784.0;577.0
-352.0;-508.0;?;?;-111.0;-562.0;824.0;443.0;383.0;775.0;579.0
-340.0;-497.0;472.0;-370.0;-124.0;-554.0;828.0;441.0;392.0;770.0;577.0
-321.0;-480.0;458.0;?;-131.0;-546.0;831.0;439.0;399.0;768.0;577.0
-302.0;-463.0;442.0;-367.0;-139.0;-537.0;835.0;433.0;414.0;762.0;579.0
-281.0;-445.0;425.0;-368.0;-147.0;-529.0;837.0;431.0;438.0;?;578.0
-261.0;-429.0;409.0;-366.0;-153.0;-521.0;838.0;430.0;461.0;737.0;573.0
