InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-130.0;25;5;-4;39.0;10.0;-37.0;255;-4;25;42.0;-16.0
-83.0;-31;6;25;29.0;-29.0;-56.0;218;25;-31;14.0;19.0
-50.0;2;2;-16;56.0;-14.0;-22.0;262;-16;2;27.0;0.0
-58.0;5;-1;14;92.0;1.0;-24.0;259;14;5;18.0;-2.0
-89.0;-7;4;14;22.0;-18.0;-34.0;221;14;-7;36.0;-14.0
-29.0;-25;-8;20;50.0;-25.0;4.0;260;20;-25;46.0;-7.0
-55.0;2;-2;-11;41.0;-4.0;-26.0;215;-11;2;77.0;-26.0
-37.0;7;1;-10;68.0;-1.0;-22.0;225;-10;7;94.0;-19.0
-37.0;-11;-5;-4;45.0;-25.0;-28.0;262;-4;-11;35.0;7.0
-81.0;1;-7;-14;24.0;-21.0;-20.0;263;-14;1;17.0;22.0
7.0;33;-4;0;-4.0;5.0;8.0;262;0;33;8.0;-19.0
-13.0;27;-5;5;-65.0;26.0;1.0;257;5;27;-13.0;-2.0
-44.0;8;-4;-19;-256.0;19.0;34.0;261;-19;8;-85.0;-25.0
-60.0;10;-1;-21;122.0;-23.0;-90.0;217;-21;10;41.0;4.0
-49.0;-2;0;11;130.0;-12.0;-79.0;215;11;-2;43.0;2.0
-56.0;21;2;-12;64.0;-23.0;-39.0;218;-12;21;55.0;6.0
-69.0;-14;1;-5;86.0;-3.0;-77.0;218;-5;-14;59.0;3.0
-53.0;20;-1;-8;71.0;-46.0;-66.0;215;-8;20;78.0;8.0
-66.0;25;0;-14;138.0;-43.0;-37.0;222;-14;25;77.0;15.0
-63.0;20;5;-5;140.0;23.0;-39.0;221;-5;20;94.0;12.0
-47.0;-5;1;8;55.0;-10.0;-82.0;212;8;-5;0.0;-1.0
-86.0;6;7;-24;-13.0;-15.0;-63.0;253;-24;6;66.0;2.0
-93.0;6;6;-26;15.0;-9.0;-46.0;252;-26;6;36.0;-22.0
-86.0;6;7;-24;40.0;-8.0;-70.0;253;-24;6;36.0;-28.0
-95.0;6;7;-25;55.0;-14.0;-60.0;253;-25;6;22.0;-20.0
-63.0;5;7;-25;26.0;-11.0;-33.0;253;-25;5;0.0;-33.0
-29.0;-3;-4;9;101.0;-78.0;-64.0;214;9;-3;25.0;3.0
-58.0;6;9;-25;46.0;9.0;-48.0;252;-25;6;19.0;-26.0
-45.0;-32;-6;17;91.0;-73.0;-43.0;213;17;-32;64.0;-4.0
-43.0;7;10;-26;-10.0;6.0;-19.0;251;-26;7;0.0;-15.0
-39.0;-33;-3;-9;48.0;9.0;-10.0;258;-9;-33;28.0;13.0
19.0;-8;-2;-6;136.0;-134.0;-147.0;218;-6;-8;88.0;17.0
-22.0;-26;0;-6;-2.0;8.0;-6.0;256;-6;-26;35.0;-18.0
-28.0;-22;4;-6;65.0;12.0;13.0;259;-6;-22;30.0;-7.0
-6.0;-8;-2;15;-140.0;-3.0;-8.0;280;15;-8;101.0;13.0
-98.0;-29;-3;-6;14.0;-30.0;-38.0;257;-6;-29;48.0;-3.0
-2631.0;6;-1;0;36.0;-10.0;-145.0;221;0;6;65.0;-41.0
-80.0;-24;4;-16;32.0;-33.0;-54.0;260;-16;-24;14.0;14.0
383.0;56;-2;-151;284.0;316.0;-207.0;273;-151;56;-260.0;375.0
20.0;4;-4;-28;79.0;-9.0;17.0;256;-28;4;18.0;2.0
-91.0;-9;3;8;43.0;17.0;-51.0;255;8;-9;30.0;-16.0
-61.0;-46;1;12;40.0;-70.0;-61.0;259;12;-46;57.0;-18.0
-124.0;6;-4;18;123.0;-22.0;-111.0;266;18;6;77.0;-14.0
-109.0;-35;2;5;78.0;-23.0;-47.0;259;5;-35;26.0;11.0
-76.0;-25;-1;-3;13.0;-44.0;-40.0;255;-3;-25;13.0;14.0
-103.0;-47;-2;-21;58.0;-30.0;-55.0;256;-21;-47;60.0;-2.0
-147.0;-38;1;-15;15.0;-61.0;-89.0;255;-15;-38;-28.0;44.0
-97.0;10;0;17;5.0;-30.0;-65.0;249;17;10;-69.0;-9.0
-58.0;2;0;10;16.0;-58.0;-23.0;255;10;2;-41.0;14.0
-27.0;-3;-1;-26;82.0;3.0;-14.0;255;-26;-3;62.0;6.0
-24.0;-13;0;-19;70.0;17.0;3.0;256;-19;-13;44.0;-24.0
-21.0;-28;2;-14;71.0;2.0;11.0;255;-14;-28;34.0;9.0
-59.0;-6;0;-13;117.0;-8.0;-30.0;221;-13;-6;15.0;21.0
-201.0;33;-395;73;-804.0;-22.0;-232.0;193;73;33;36.0;-387.0
129.0;0;8;-13;152.0;485.0;347.0;287;-13;0;253.0;-105.0
-73.0;1;-6;-27;109.0;-34.0;-62.0;216;-27;1;46.0;32.0
-43.0;-10;-2;9;146.0;-28.0;-38.0;214;9;-10;74.0;-6.0
100.0;7;0;7;-6.0;136.0;98.0;266;7;7;166.0;-32.0
-143.0;-40;-6;16;-812.0;25.0;-50.0;262;16;-40;863.0;-14.0
-92.0;31;-1;-10;106.0;16.0;-24.0;215;-10;31;87.0;-15.0
-69.0;-9;0;4;31.0;-3.0;-32.0;216;4;-9;20.0;-11.0
-71.0;5;-1;-22;-3.0;-34.0;-52.0;217;-22;5;-1.0;-30.0
-55.0;8;-3;20;-49.0;-54.0;-56.0;213;20;8;-34.0;-5.0
352.0;-30;-1;-12;-148.0;-319.0;-195.0;218;-12;-30;-47.0;145.0
-50.0;1;2;-1;93.0;13.0;-58.0;218;-1;1;87.0;17.0
-41.0;12;-2;15;63.0;-11.0;-15.0;213;15;12;34.0;15.0
-3.0;-2;0;11;72.0;-15.0;-40.0;219;11;-2;78.0;16.0
-123.0;-29;3;10;-426.0;-263.0;-81.0;224;10;-29;-1051.0;16.0
65.0;-14;-6;-7;14.0;-78.0;-17.0;213;-7;-14;1.0;17.0
8.0;17;-6;-13;1.0;-50.0;-62.0;213;-13;17;-47.0;32.0
-16.0;20;2;-12;12.0;-22.0;-42.0;219;-12;20;-29.0;-18.0
-47.0;19;1;-8;-10.0;-27.0;-11.0;221;-8;19;-53.0;2.0
-3.0;21;-2;-3;25.0;-21.0;-40.0;223;-3;21;36.0;-34.0
-68.0;17;-1;-1;55.0;21.0;12.0;223;-1;17;19.0;-8.0
-60.0;-23;2;-12;37.0;-31.0;-19.0;220;-12;-23;-22.0;-11.0
-47.0;1;-1;-11;55.0;17.0;-36.0;224;-11;1;-3.0;-24.0
-46.0;29;-4;-2;83.0;-6.0;-39.0;219;-2;29;42.0;-22.0
-36.0;27;-4;-1;45.0;-4.0;-13.0;215;-1;27;1.0;8.0
14.0;40;-6;-3;38.0;-10.0;-32.0;219;-3;40;-24.0;-9.0
-67.0;-17;0;-4;-25.0;-9.0;10.0;223;-4;-17;-11.0;-8.0
-3.0;-36;0;-42;31.0;219.0;-23.0;225;-42;-36;0.0;-64.0
-80.0;27;-5;-5;47.0;64.0;-15.0;219;-5;27;30.0;10.0
-42.0;-40;1;14;-18.0;-42.0;-56.0;294;14;-40;32.0;29.0
-30.0;-22;5;2;0.0;29.0;-14.0;285;2;-22;-25.0;-32.0
-80.0;-22;3;-4;-15.0;28.0;11.0;222;-4;-22;-48.0;15.0
-122.0;-43;6;-16;-233.0;119.0;-90.0;186;-16;-43;8.0;92.0
537.0;110;-60;840;-549.0;267.0;702.0;242;840;110;100.0;225.0
-29.0;12;-2;20;136.0;-8.0;-47.0;216;20;12;67.0;9.0
-95.0;-19;1;13;1302.0;58.0;-7.0;213;13;-19;102.0;-13.0
-63.0;8;4;26;30.0;-21.0;-54.0;230;26;8;4.0;-37.0
-102.0;-3;-6;-34;132.0;26.0;-39.0;219;-34;-3;-9.0;-37.0
-98.0;22;3;-5;94.0;-14.0;-47.0;223;-5;22;32.0;-26.0
-99.0;-20;3;1;43.0;-18.0;-53.0;282;1;-20;25.0;-10.0
-297.0;60;6;-2;555.0;105.0;205.0;271;-2;60;134.0;-95.0
-54.0;-17;-1;0;151.0;46.0;-33.0;213;0;-17;172.0;32.0
-58.0;30;3;-10;37.0;-3.0;-47.0;223;-10;30;4.0;-11.0
-72.0;-4;2;-25;-145.0;33.0;3.0;259;-25;-4;-123.0;9.0
-32.0;5;2;-36;-384.0;107.0;-89.0;257;-36;5;143.0;76.0
-35.0;-8;3;-20;51.0;308.0;65.0;221;-20;-8;24.0;-78.0
-124.0;-18;3;-9;12.0;49.0;-5.0;222;-9;-18;21.0;-56.0
-2.0;7;-1;12;-117.0;1.0;-1.0;254;12;7;278.0;-6.0
-128.0;1;-3;13;146.0;-59.0;-117.0;285;13;1;-33.0;35.0
-169.0;-2;-1;-3;-456.0;-134.0;-141.0;212;-3;-2;295.0;173.0
-66.0;38;8;-16;-469.0;165.0;116.0;250;-16;38;-305.0;-60.0
-63.0;-19;2;-4;135.0;1.0;-15.0;224;-4;-19;147.0;-17.0
-60.0;21;7;-16;82.0;-15.0;-35.0;224;-16;21;12.0;11.0
-64.0;9;3;-15;-6.0;12.0;-35.0;219;-15;9;14.0;-17.0
-120.0;2;4;-19;5.0;41.0;-31.0;227;-19;2;2.0;-43.0
-89.0;-29;1;-19;44.0;71.0;12.0;222;-19;-29;1.0;-17.0
-62.0;-9;-1;5;50.0;-11.0;-30.0;217;5;-9;34.0;-26.0
-199.0;1;3;0;63.0;173.0;35.0;249;0;1;-18.0;-8.0
-29.0;-31;2;-9;92.0;-16.0;-22.0;221;-9;-31;9.0;6.0
-5.0;-1;0;-18;48.0;22.0;-26.0;217;-18;-1;47.0;-13.0
-149.0;-32;2;8;25.0;22.0;-7.0;223;8;-32;19.0;-49.0
-84.0;-32;1;8;45.0;38.0;-39.0;217;8;-32;19.0;-24.0
-65.0;-31;-4;10;20.0;2.0;-48.0;220;10;-31;18.0;-26.0
-48.0;-7;1;-31;28.0;-27.0;7.0;220;-31;-7;36.0;-56.0
-97.0;-20;1;-16;27.0;-9.0;-39.0;219;-16;-20;21.0;15.0
-97.0;-42;-2;-17;128.0;-33.0;-30.0;214;-17;-42;-38.0;3.0
-106.0;2;-1;-22;31.0;-47.0;-32.0;219;-22;2;60.0;-23.0
-112.0;-1;0;-21;1.0;-37.0;-48.0;219;-21;-1;17.0;0.0
-94.0;11;1;0;44.0;-30.0;-42.0;219;0;11;21.0;-28.0
-82.0;34;5;5;-23.0;-11.0;-32.0;228;5;34;-2.0;-26.0
-102.0;7;2;-2;-3.0;-16.0;-22.0;219;-2;7;20.0;17.0
-81.0;0;-3;11;7.0;-28.0;-30.0;218;11;0;-8.0;-22.0
-21.0;-1;0;9;19.0;8.0;-16.0;220;9;-1;35.0;-13.0
-36.0;0;-3;-32;1.0;-65.0;-51.0;218;-32;0;1.0;12.0
-49.0;21;2;-27;-6.0;-33.0;-20.0;223;-27;21;-20.0;17.0
-66.0;-5;-1;17;42.0;-24.0;-35.0;215;17;-5;22.0;-4.0
-23.0;19;3;-12;33.0;-35.0;-22.0;215;-12;19;-1.0;-24.0
-13.0;21;4;-8;16.0;-7.0;-24.0;216;-8;21;15.0;-8.0
-80.0;-11;-2;9;8.0;-23.0;-33.0;217;9;-11;-3.0;6.0
-93.0;-5;3;-19;42.0;-29.0;-40.0;218;-19;-5;12.0;21.0
-41.0;-4;0;-4;-15.0;11.0;-43.0;213;-4;-4;-20.0;4.0
-68.0;-15;1;36;-32.0;-45.0;-20.0;216;36;-15;6.0;-15.0
-40.0;-12;-2;-41;17.0;-27.0;-49.0;218;-41;-12;-7.0;13.0
-75.0;18;6;-18;1.0;-27.0;-47.0;222;-18;18;-18.0;-18.0
-87.0;4;-3;14;35.0;-12.0;-43.0;223;14;4;70.0;16.0
-27.0;-24;-1;-21;8.0;-7.0;-40.0;220;-21;-24;22.0;-27.0
-47.0;-1;-1;18;14.0;-45.0;-32.0;223;18;-1;22.0;-11.0
-96.0;7;5;-40;25.0;-41.0;-43.0;221;-40;7;15.0;-8.0
-77.0;9;1;-32;15.0;-46.0;-56.0;221;-32;9;22.0;5.0
-87.0;12;1;-6;18.0;-22.0;-40.0;221;-6;12;14.0;4.0
-90.0;17;1;2;14.0;-9.0;-34.0;222;2;17;-3.0;-4.0
-79.0;27;5;-14;-1.0;-29.0;-39.0;223;-14;27;10.0;-5.0
-144.0;33;-4;5;60.0;18.0;-111.0;264;5;33;45.0;0.0
-278.0;5;1;-15;9.0;-42.0;-71.0;225;-15;5;96.0;-28.0
-14.0;7;2;24;50.0;16.0;-20.0;219;24;7;34.0;2.0
-7.0;15;2;38;18.0;12.0;-13.0;220;38;15;33.0;7.0
-130.0;-11;5;-24;9.0;-10.0;-85.0;264;-24;-11;50.0;-11.0
-97.0;5;1;3;-57.0;-40.0;-45.0;263;3;5;-46.0;-7.0
-52.0;-7;3;-1;57.0;11.0;-47.0;219;-1;-7;9.0;11.0
-63.0;14;-3;-24;20.0;-60.0;-52.0;263;-24;14;-64.0;19.0
-38.0;-9;-4;-13;46.0;-59.0;-41.0;262;-13;-9;-36.0;-12.0
-133.0;-12;-3;-16;74.0;-31.0;-54.0;264;-16;-12;85.0;-5.0
-101.0;-4;1;-24;12.0;14.0;-41.0;221;-24;-4;-8.0;-7.0
-102.0;-15;-2;9;268.0;-32.0;-66.0;218;9;-15;-79.0;23.0
-61.0;5;0;5;133.0;11.0;-25.0;267;5;5;67.0;-2.0
-52.0;-21;5;15;7.0;-35.0;-59.0;280;15;-21;-45.0;16.0
-57.0;1;5;-23;-7.0;-34.0;8.0;279;-23;1;-28.0;-11.0
-49.0;12;-4;-42;-2.0;-31.0;-2.0;277;-42;12;10.0;7.0
12.0;20;-2;2;-78.0;37.0;12.0;306;2;20;26.0;8.0
30.0;-11;2;11;432.0;1.0;25.0;305;11;-11;117.0;-22.0
310.0;581;-6;-659;-678.0;227.0;182.0;268;-659;581;291.0;147.0
-34.0;5;1;-15;46.0;26.0;15.0;281;-15;5;25.0;-11.0
-31.0;18;6;-9;76.0;23.0;26.0;282;-9;18;7.0;15.0
-30.0;-2;2;8;48.0;-6.0;43.0;279;8;-2;3.0;-17.0
-37.0;5;2;3;-6.0;2.0;13.0;280;3;5;-2.0;-9.0
1440.0;27;3;-22;-208.0;982.0;1217.0;268;-22;27;561.0;-239.0
-13.0;21;8;-9;-48.0;-166.0;65.0;229;-9;21;-20.0;-43.0
-61.0;-4;8;-22;17.0;-28.0;-47.0;216;-22;-4;4.0;13.0
-54.0;1;6;-24;18.0;-11.0;-35.0;223;-24;1;-13.0;-7.0
-37.0;-2;2;3;12.0;-35.0;27.0;219;3;-2;34.0;-6.0
-102.0;-22;-2;-7;35.0;4.0;-42.0;278;-7;-22;6.0;12.0
-84.0;-10;-1;12;-8.0;-14.0;-26.0;279;12;-10;13.0;-23.0
-110.0;5;-1;4;-42.0;-40.0;-110.0;281;4;5;21.0;23.0
-143.0;3;-2;33;-122.0;-24.0;-119.0;288;33;3;29.0;23.0
-376.0;-9;-1;33;-608.0;-135.0;-288.0;265;33;-9;96.0;66.0
28.0;9;0;2;-53.0;-13.0;254.0;306;2;9;-58.0;-104.0
-384.0;-350;6;12;-371.0;-85.0;-320.0;309;12;-350;139.0;40.0
-364.0;1;1;1;-244.0;-5.0;-170.0;279;1;1;67.0;-17.0
-156.0;2;2;5;-42.0;-41.0;-83.0;279;5;2;-8.0;33.0
2523.0;-17;3;15;-2433.0;-282.0;-428.0;315;15;-17;872.0;64.0
8.0;-109;81;593;463.0;281.0;316.0;274;593;-109;132.0;-92.0
-132.0;-17;4;-6;1.0;-69.0;-81.0;281;-6;-17;-40.0;25.0
-82.0;8;6;-9;9.0;-40.0;-45.0;279;-9;8;-23.0;18.0
101.0;-665;18;404;709.0;20.0;-102.0;280;404;-665;-75.0;-4.0
-96.0;32;-2;36;2101.0;-185.0;-138.0;293;36;32;-935.0;37.0
-148.0;7;-5;-9;15.0;-7.0;-34.0;226;-9;7;16.0;15.0
-43.0;-29;8;-12;40.0;-49.0;16.0;306;-12;-29;7.0;-63.0
-143.0;-21;-4;-12;10.0;-33.0;-28.0;225;-12;-21;7.0;-2.0
2073.0;-22;-6;-23;54.0;12.0;306.0;219;-23;-22;24.0;-153.0
-56.0;0;-3;-43;-29.0;1.0;-49.0;216;-43;0;-7.0;2.0
-177.0;542;-58;1189;122.0;124.0;-345.0;297;1189;542;-209.0;273.0
-64.0;-6;-2;14;-125.0;183.0;69.0;281;14;-6;106.0;49.0
-285.0;89;2250;-98;-323.0;-87.0;-281.0;730;-98;89;346.0;-360.0
140.0;126;-1828;-42;-645.0;-34.0;55.0;303;-42;126;137.0;-386.0
500.0;33;-10;-73;-548.0;1416.0;1117.0;403;-73;33;1413.0;-533.0
-50.0;2;-5;35;-7.0;-4.0;-37.0;227;35;2;8.0;20.0
512.0;-769;-1;2602;-353.0;284.0;560.0;229;2602;-769;674.0;-84.0
-132.0;17;-2;1;-38.0;15.0;-41.0;279;1;17;27.0;-2.0
-24.0;-6;6;-36;-48.0;41.0;-5.0;265;-36;-6;22.0;-53.0
-1219.0;39;63;-26;-436.0;-389.0;-826.0;275;-26;39;11.0;-26.0
28.0;9;-1;-10;10.0;9.0;-30.0;218;-10;9;-12.0;8.0
911.0;13;5;14;-34.0;213.0;343.0;309;14;13;393.0;9.0
-23.0;13;-3;-15;-37.0;7.0;-75.0;221;-15;13;-10.0;-22.0
-102.0;-15;4;20;-38.0;-12.0;-36.0;223;20;-15;12.0;-2.0
-128.0;-1;3;-17;-6.0;-5.0;-90.0;220;-17;-1;3.0;-5.0
-81.0;-31;320;15;-502.0;261.0;-49.0;-366;15;-31;643.0;109.0
-28.0;14;15;-2;16.0;2.0;7.0;206;-2;14;-102.0;32.0
-12.0;11;-6;0;89.0;14.0;-2.0;220;0;11;-136.0;2.0
26.0;21;-1;-1;70.0;-10.0;22.0;270;-1;21;-224.0;-5.0
-48.0;11;-21;0;66.0;10.0;-65.0;233;0;11;-50.0;-26.0
-101.0;-11;1;-22;-71.0;-43.0;-82.0;281;-22;-11;22.0;22.0
467.0;-6;1;21;169.0;-268.0;-1384.0;297;21;-6;-245.0;83.0
-30.0;9;1;-4;-41.0;-6.0;-15.0;277;-4;9;101.0;-35.0
-18.0;-30;-2;-15;202.0;-11.0;-11.0;264;-15;-30;-89.0;-36.0
-85.0;-370;-45;-1281;-167.0;-88.0;-435.0;623;-1281;-370;81.0;164.0
-146.0;-1;0;18;-12.0;-30.0;-73.0;225;18;-1;13.0;-14.0
-65.0;-18;2;-3;-4.0;-23.0;-24.0;218;-3;-18;4.0;23.0
15.0;11;2;-29;43.0;-25.0;42.0;256;-29;11;-51.0;-20.0
6.0;-11;7;-20;23.0;-21.0;18.0;252;-20;-11;-104.0;-25.0
-49.0;7;-3;-21;16.0;-40.0;-20.0;221;-21;7;13.0;21.0
-48.0;-2;2;9;91.0;-34.0;4.0;258;9;-2;-39.0;-22.0
-43.0;-19;6;16;99.0;-6.0;-2.0;253;16;-19;-19.0;-52.0
-6.0;5;0;-34;52.0;2.0;15.0;259;-34;5;-26.0;-58.0
-51.0;-21;-2;-2;2.0;-14.0;-20.0;220;-2;-21;65.0;23.0
-54.0;-26;-3;1;63.0;22.0;-38.0;219;1;-26;64.0;0.0
-73.0;1;1;-9;36.0;-11.0;-18.0;219;-9;1;46.0;-19.0
-48.0;10;4;11;-3.0;-38.0;-34.0;223;11;10;-5.0;13.0
-30.0;0;0;0;-8.0;-21.0;-43.0;216;0;0;4.0;6.0
-1.0;-21;-1;-17;11.0;-7.0;-41.0;220;-17;-21;17.0;-9.0
-74.0;-10;16;-164;-8.0;-346.0;90.0;325;-164;-10;60.0;-145.0
-58.0;-8;-2;10;24.0;-15.0;-37.0;228;10;-8;30.0;-15.0
-91.0;-2;-1;-9;-7.0;10.0;-39.0;218;-9;-2;30.0;0.0
-68.0;-13;0;5;-45.0;-5.0;-29.0;215;5;-13;20.0;-19.0
-35.0;10;0;2;10.0;3.0;10.0;216;2;10;29.0;3.0
9.0;-1;1;-7;29.0;-24.0;-5.0;218;-7;-1;-4.0;-8.0
7.0;5;-3;-3;44.0;-13.0;-20.0;219;-3;5;36.0;0.0
18.0;10;-3;-15;9.0;-15.0;-3.0;219;-15;10;-23.0;11.0
-70.0;10;-3;-11;16.0;11.0;-23.0;224;-11;10;31.0;-23.0
-93.0;-26;-2;-9;-23.0;31.0;-8.0;221;-9;-26;29.0;-10.0
-39.0;-38;-3;-19;-15.0;26.0;-13.0;215;-19;-38;38.0;19.0
-19.0;5;-2;-6;33.0;-47.0;-32.0;219;-6;5;27.0;11.0
-32.0;4;4;1;-1.0;-4.0;-15.0;223;1;4;-8.0;26.0
-72.0;-22;-2;2;-11.0;-33.0;-54.0;220;2;-22;74.0;6.0
-123.0;-13;1;38;41.0;-14.0;-65.0;225;38;-13;79.0;19.0
-95.0;-23;1;3;50.0;-44.0;-87.0;220;3;-23;74.0;-39.0
-25.0;-2;-3;22;11.0;4.0;-32.0;220;22;-2;-2.0;-15.0
-27.0;-1;-4;18;46.0;7.0;-41.0;219;18;-1;37.0;4.0
-59.0;21;-1;2;-1.0;-9.0;-49.0;221;2;21;55.0;-13.0
35.0;19;-2;8;-27.0;-43.0;-9.0;220;8;19;5.0;4.0
-124.0;-18;4;1;12.0;-15.0;-89.0;221;1;-18;-37.0;21.0
-168.0;-32;-1;4;-16.0;-52.0;16.0;216;4;-32;-35.0;13.0
7.0;-12;-19;10;19.0;-298.0;-190.0;248;10;-12;-65.0;87.0
-55.0;-1;1;17;42.0;-16.0;-32.0;219;17;-1;44.0;-7.0
-130.0;9;-3;-41;2.0;-26.0;-22.0;220;-41;9;1.0;-11.0
-951.0;18;-302;-486;-50.0;-673.0;-794.0;214;-486;18;-72.0;-26.0
-779.0;-10;-3;-22;50.0;25.0;-118.0;222;-22;-10;20.0;-15.0
43.0;32;-212;-46;362.0;-381.0;-175.0;379;-46;32;-132.0;-134.0
-58.0;15;4;2;-47.0;-16.0;-54.0;287;2;15;-44.0;10.0
-126.0;-3;-1;-13;79.0;-55.0;-70.0;281;-13;-3;-76.0;19.0
-105.0;5;6;34;-30.0;-86.0;-85.0;282;34;5;-18.0;13.0
317.0;-6;-29;-24;87.0;169.0;186.0;318;-24;-6;295.0;-191.0
121.0;9;-2;-13;-9.0;-24.0;-226.0;219;-13;9;64.0;2.0
-124.0;54;-107;-19;-151.0;-256.0;-806.0;263;-19;54;-361.0;452.0
-11.0;14;-9;0;-12.0;-23.0;-126.0;189;0;14;-53.0;45.0
-108.0;0;4;-2;-66.0;-39.0;-47.0;286;-2;0;55.0;-5.0
-92.0;-8;4;-18;-3.0;-61.0;-50.0;290;-18;-8;7.0;25.0
-152.0;-41;5;23;31.0;-54.0;-149.0;268;23;-41;-67.0;-16.0
-126.0;-34;6;-12;0.0;-21.0;-59.0;264;-12;-34;-41.0;-3.0
-128.0;3739;-145;-3792;-38.0;-351.0;-299.0;241;-3792;3739;-18.0;-93.0
-594.0;588;233;-2091;102.0;-255.0;-571.0;697;-2091;588;-92.0;347.0
-160.0;-7;-4;3;591.0;-151.0;16.0;245;3;-7;-959.0;181.0
-264.0;7;-2;-13;649.0;-46.0;-163.0;299;-13;7;-244.0;128.0
-86.0;17;4;-35;81.0;-33.0;-50.0;277;-35;17;-20.0;28.0
-78.0;9;2;-23;33.0;-22.0;-30.0;273;-23;9;-5.0;2.0
67.0;-87;130;73;-152.0;-62.0;22.0;-101;73;-87;98.0;-75.0
0.0;-26;7;2;102.0;19.0;9.0;295;2;-26;-2.0;-32.0
58.0;-25;658;-50;369.0;-79.0;-373.0;-612;-50;-25;-3.0;-107.0
-89.0;28;-2;-17;17.0;-1.0;-47.0;300;-17;28;-127.0;-17.0
-17.0;20;483;-17;183.0;14.0;-288.0;-157;-17;20;-441.0;-86.0
13.0;-8;-1;21;-46.0;-8.0;-63.0;298;21;-8;-97.0;5.0
-58.0;-54;997;52;-19.0;-5.0;-41.0;-778;52;-54;-23.0;49.0
-530.0;-16;1274;-1800;872.0;528.0;-579.0;-1934;-1800;-16;297.0;154.0
24.0;0;-2;-1;324.0;120.0;115.0;206;-1;0;-208.0;6.0
-42.0;-1;2;-12;122.0;-29.0;26.0;206;-12;-1;-36.0;2.0
28.0;14;252;-5;642.0;-296.0;-208.0;62;-5;14;-982.0;113.0
81.0;169;-42;-225;49.0;-136.0;-444.0;384;-225;169;83.0;83.0
-116.0;-3;0;-22;123.0;-54.0;-133.0;210;-22;-3;-11.0;43.0
18.0;10;1;-10;40.0;29.0;-26.0;219;-10;10;30.0;-24.0
-32.0;-2;3;-3;5.0;-18.0;11.0;221;-3;-2;14.0;-12.0
46.0;-586;47;656;-399.0;381.0;429.0;281;656;-586;379.0;-282.0
-142.0;15;0;7;1.0;21.0;-26.0;294;7;15;5.0;-53.0
-146.0;-3;-5;-12;-47.0;23.0;-17.0;291;-12;-3;0.0;-27.0
-168.0;-3;1;-27;8.0;16.0;-31.0;288;-27;-3;-29.0;-31.0
-290.0;9;-1;-17;52.0;-27.0;40.0;300;-17;9;-60.0;106.0
-16.0;-23;-8;-27;-5.0;-35.0;-33.0;221;-27;-23;-15.0;8.0
-137.0;-15;1;-26;76.0;-37.0;-9.0;286;-26;-15;-32.0;-13.0
-67.0;-12;0;19;112.0;-43.0;-73.0;294;19;-12;-62.0;-10.0
-67.0;-17;4;-34;74.0;-69.0;-43.0;282;-34;-17;-50.0;-8.0
-150.0;-20;-1;24;23.0;-29.0;-19.0;226;24;-20;13.0;-1.0
-109.0;-10;2;3;17.0;-14.0;-39.0;224;3;-10;-11.0;-9.0
-171.0;-13;-2;4;55.0;-16.0;-66.0;215;4;-13;-16.0;-1.0
-230.0;-10;3;3;-16.0;-60.0;-102.0;221;3;-10;-16.0;44.0
-31.0;-46;-7;-14;21.0;-57.0;-61.0;286;-14;-46;-21.0;17.0
-98.0;-24;-2;9;36.0;-32.0;-65.0;289;9;-24;-6.0;5.0
-70.0;-15;4;-1;38.0;-51.0;-68.0;286;-1;-15;-11.0;-35.0
3.0;-11;0;-31;48.0;-73.0;-42.0;285;-31;-11;-39.0;37.0
-12.0;-10;-2;-9;22.0;-51.0;-3.0;287;-9;-10;-19.0;-29.0
-56.0;7;-2;21;44.0;-42.0;-61.0;285;21;7;21.0;-21.0
-23.0;8;0;2;94.0;-49.0;-8.0;283;2;8;15.0;-18.0
-94.0;-36;2;-15;30.0;-55.0;-67.0;283;-15;-36;5.0;-47.0
-72.0;-12;2;-5;33.0;-37.0;-42.0;289;-5;-12;16.0;-10.0
332.0;757;-162;-627;-143.0;215.0;72.0;266;-627;757;148.0;14.0
-28.0;8;2;-13;3.0;-31.0;-30.0;294;-13;8;1.0;-25.0
14.0;1;1;-11;25.0;-7.0;-73.0;217;-11;1;8.0;-15.0
-98.0;-5;3;-3;8.0;-16.0;-42.0;288;-3;-5;39.0;-15.0
-308.0;-219;235;-1150;337.0;-348.0;-561.0;446;-1150;-219;-352.0;438.0
-471.0;4;5;-27;322.0;-51.0;-239.0;239;-27;4;-596.0;162.0
-86.0;-12;-1;-14;-69.0;-138.0;-55.0;262;-14;-12;-62.0;-2.0
-355.0;-497;-65;1978;315.0;-479.0;-512.0;268;1978;-497;-224.0;280.0
-63.0;-18;4;28;46.0;-35.0;-147.0;289;28;-18;-46.0;62.0
-143.0;-19;-1;-10;49.0;-20.0;-100.0;286;-10;-19;-45.0;5.0
