InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
516.0;562.0;579.0;707.0;-814.0;-651.0;709.0
516.0;565.0;589.0;691.0;-806.0;-654.0;708.0
515.0;567.0;601.0;670.0;-795.0;-656.0;712.0
510.0;?;614.0;645.0;-781.0;-657.0;715.0
504.0;558.0;625.0;620.0;-765.0;-657.0;714.0
501.0;553.0;634.0;595.0;-750.0;-660.0;712.0
?;549.0;642.0;570.0;-737.0;-668.0;711.0
498.0;547.0;649.0;546.0;-727.0;-682.0;712.0
499.0;545.0;653.0;523.0;-721.0;-700.0;713.0
501.0;546.0;658.0;502.0;-716.0;-720.0;714.0
506.0;548.0;661.0;484.0;-713.0;-737.0;715.0
511.0;551.0;662.0;471.0;-711.0;-749.0;714.0
514.0;?;662.0;464.0;-713.0;-756.0;714.0
517.0;555.0;660.0;464.0;-716.0;-760.0;713.0
518.0;555.0;657.0;471.0;-722.0;-762.0;714.0
525.0;553.0;653.0;488.0;-728.0;-762.0;718.0
528.0;559.0;?;515.0;?;-757.0;722.0
530.0;567.0;643.0;550.0;-745.0;-746.0;724.0
534.0;572.0;637.0;593.0;-754.0;-728.0;722.0
540.0;578.0;631.0;638.0;-764.0;-703.0;720.0
543.0;586.0;621.0;677.0;-776.0;-679.0;719.0
539.0;595.0;602.0;701.0;-795.0;-662.0;722.0
533.0;600.0;578.0;715.0;-814.0;-649.0;729.0
527.0;606.0;557.0;725.0;-829.0;-640.0;736.0
520.0;612.0;539.0;736.0;-840.0;-639.0;742.0
511.0;617.0;524.0;747.0;-844.0;-642.0;746.0
503.0;621.0;512.0;756.0;-843.0;-645.0;749.0
496.0;625.0;503.0;762.0;-838.0;-644.0;?
488.0;626.0;495.0;767.0;-832.0;-639.0;757.0
480.0;626.0;489.0;?;-826.0;-635.0;761.0
473.0;627.0;487.0;770.0;-820.0;-633.0;763.0
466.0;628.0;487.0;768.0;-812.0;-633.0;764.0
461.0;628.0;488.0;765.0;-805.0;-635.0;765.0
457.0;629.0;489.0;759.0;-796.0;-640.0;765.0
454.0;630.0;492.0;751.0;-788.0;-647.0;764.0
454.0;631.0;499.0;743.0;-782.0;-655.0;763.0
457.0;631.0;508.0;737.0;-776.0;-663.0;764.0
462.0;632.0;517.0;731.0;-770.0;-671.0;765.0
468.0;636.0;527.0;724.0;-765.0;-679.0;764.0
472.0;640.0;540.0;718.0;-761.0;-686.0;762.0
475.0;642.0;553.0;?;-762.0;-693.0;?
481.0;644.0;566.0;707.0;-767.0;-700.0;761.0
483.0;647.0;580.0;702.0;-774.0;-702.0;759.0
482.0;?;592.0;697.0;-778.0;-698.0;758.0
482.0;646.0;597.0;692.0;-780.0;-690.0;761.0
484.0;642.0;597.0;682.0;-780.0;-688.0;763.0
484.0;638.0;595.0;669.0;-778.0;-692.0;766.0
483.0;635.0;591.0;654.0;-776.0;-699.0;768.0
485.0;632.0;587.0;640.0;-774.0;-704.0;769.0
486.0;630.0;584.0;629.0;-771.0;-705.0;769.0
488.0;629.0;583.0;622.0;-768.0;-703.0;769.0
491.0;629.0;582.0;622.0;-767.0;-700.0;770.0
492.0;627.0;581.0;626.0;-766.0;-698.0;770.0
494.0;625.0;580.0;632.0;-765.0;-698.0;771.0
496.0;625.0;580.0;642.0;-765.0;-698.0;771.0
497.0;626.0;579.0;656.0;-767.0;-696.0;771.0
497.0;628.0;577.0;672.0;-771.0;-694.0;770.0
497.0;632.0;574.0;689.0;-775.0;-690.0;767.0
500.0;637.0;571.0;?;-777.0;-685.0;?
500.0;641.0;567.0;?;-779.0;-680.0;761.0
498.0;642.0;?;729.0;-786.0;-677.0;762.0
494.0;643.0;547.0;737.0;-791.0;-671.0;762.0
489.0;643.0;534.0;745.0;-791.0;-663.0;763.0
482.0;?;518.0;751.0;-784.0;-654.0;760.0
473.0;648.0;499.0;752.0;?;-645.0;756.0
462.0;?;478.0;751.0;-758.0;-631.0;750.0
450.0;648.0;?;750.0;-744.0;-615.0;745.0
437.0;645.0;442.0;746.0;-727.0;?;739.0
422.0;640.0;424.0;740.0;-709.0;-585.0;732.0
405.0;635.0;407.0;731.0;-688.0;-570.0;723.0
389.0;626.0;391.0;718.0;-669.0;-557.0;713.0
372.0;618.0;378.0;704.0;-650.0;-548.0;702.0
356.0;609.0;369.0;692.0;-631.0;-541.0;690.0
345.0;601.0;363.0;680.0;-611.0;-535.0;680.0
338.0;594.0;360.0;666.0;-590.0;-531.0;672.0
334.0;587.0;357.0;652.0;-569.0;-527.0;663.0
328.0;582.0;356.0;638.0;-550.0;-523.0;650.0
322.0;576.0;356.0;628.0;-537.0;-519.0;636.0
317.0;565.0;355.0;622.0;-525.0;-515.0;624.0
?;552.0;351.0;615.0;-514.0;-511.0;609.0
295.0;?;345.0;?;-502.0;-505.0;596.0
286.0;532.0;335.0;?;-488.0;-496.0;589.0
285.0;526.0;322.0;590.0;-475.0;-484.0;581.0
285.0;?;307.0;582.0;-464.0;-470.0;572.0
277.0;514.0;292.0;576.0;-453.0;-454.0;?
263.0;505.0;277.0;570.0;-442.0;-438.0;552.0
246.0;497.0;263.0;564.0;-432.0;-421.0;?
233.0;490.0;249.0;559.0;-421.0;-404.0;?
224.0;484.0;234.0;553.0;-410.0;-388.0;?
?;479.0;220.0;546.0;-398.0;-374.0;521.0
213.0;474.0;208.0;538.0;-388.0;-364.0;517.0
?;468.0;197.0;530.0;-380.0;-354.0;511.0
204.0;463.0;189.0;524.0;-373.0;-348.0;506.0
202.0;?;?;520.0;-366.0;-344.0;?
201.0;455.0;174.0;515.0;-361.0;-339.0;495.0
202.0;452.0;167.0;509.0;-355.0;-334.0;489.0
201.0;449.0;160.0;502.0;-348.0;-328.0;482.0
200.0;444.0;152.0;?;-339.0;-321.0;476.0
199.0;439.0;144.0;485.0;-330.0;-315.0;470.0
199.0;433.0;137.0;479.0;-323.0;-307.0;463.0
198.0;427.0;128.0;478.0;-319.0;?;455.0
198.0;420.0;118.0;487.0;-318.0;?;445.0
196.0;411.0;107.0;?;-318.0;-263.0;432.0
191.0;400.0;91.0;513.0;-319.0;-230.0;?
181.0;387.0;69.0;?;-323.0;-191.0;400.0
170.0;375.0;46.0;554.0;-329.0;-152.0;384.0
157.0;363.0;21.0;586.0;-344.0;-112.0;369.0
144.0;352.0;-7.0;621.0;-359.0;-73.0;355.0
131.0;341.0;-34.0;659.0;-372.0;-38.0;341.0
119.0;331.0;-56.0;682.0;-381.0;-9.0;327.0
108.0;322.0;-74.0;697.0;-384.0;11.0;316.0
102.0;313.0;-83.0;706.0;-383.0;22.0;308.0
98.0;304.0;-85.0;709.0;-375.0;23.0;302.0
92.0;294.0;-79.0;702.0;-364.0;17.0;295.0
83.0;282.0;-68.0;683.0;-348.0;7.0;287.0
71.0;271.0;?;654.0;-324.0;-5.0;277.0
55.0;259.0;-47.0;625.0;-296.0;-16.0;267.0
38.0;248.0;-35.0;597.0;-262.0;-33.0;260.0
20.0;243.0;-28.0;566.0;-225.0;-64.0;255.0
7.0;244.0;-25.0;520.0;-197.0;-104.0;255.0
3.0;242.0;-22.0;?;-174.0;-138.0;254.0
0.0;233.0;-22.0;372.0;-139.0;-150.0;243.0
-9.0;219.0;-22.0;299.0;-102.0;-144.0;228.0
-22.0;206.0;-34.0;239.0;-61.0;-131.0;218.0
-30.0;196.0;-57.0;186.0;-23.0;-112.0;211.0
-34.0;186.0;-77.0;146.0;8.0;-84.0;203.0
-36.0;178.0;-97.0;121.0;32.0;-57.0;196.0
-40.0;171.0;-117.0;105.0;49.0;-33.0;186.0
-46.0;165.0;-136.0;93.0;64.0;-9.0;172.0
-53.0;160.0;-155.0;84.0;76.0;16.0;159.0
-61.0;155.0;?;77.0;83.0;37.0;146.0
-67.0;150.0;-187.0;77.0;89.0;60.0;133.0
-74.0;144.0;-202.0;84.0;91.0;?;119.0
?;?;-213.0;99.0;90.0;100.0;105.0
-86.0;130.0;-221.0;120.0;85.0;119.0;94.0
-89.0;125.0;-227.0;146.0;79.0;131.0;83.0
-90.0;122.0;?;170.0;70.0;139.0;73.0
-92.0;119.0;-229.0;190.0;58.0;145.0;61.0
-93.0;118.0;-222.0;205.0;52.0;151.0;52.0
-90.0;120.0;-211.0;216.0;49.0;159.0;47.0
-87.0;?;-216.0;216.0;62.0;169.0;39.0
-84.0;116.0;-225.0;206.0;79.0;181.0;26.0
-80.0;109.0;-232.0;198.0;85.0;187.0;9.0
?;101.0;-226.0;196.0;75.0;180.0;-14.0
-73.0;98.0;-220.0;198.0;73.0;164.0;-28.0
-55.0;105.0;-225.0;188.0;81.0;155.0;-28.0
-25.0;115.0;-233.0;164.0;92.0;162.0;-25.0
9.0;120.0;?;?;106.0;171.0;-23.0
40.0;127.0;-256.0;112.0;122.0;178.0;-18.0
65.0;137.0;-266.0;89.0;136.0;181.0;-9.0
83.0;149.0;-271.0;?;149.0;184.0;-2.0
96.0;161.0;?;43.0;159.0;184.0;5.0
104.0;172.0;-277.0;22.0;170.0;183.0;?
109.0;182.0;-279.0;2.0;180.0;183.0;26.0
109.0;189.0;-279.0;-15.0;188.0;182.0;37.0
104.0;194.0;-278.0;-29.0;192.0;?;51.0
95.0;198.0;-272.0;-36.0;192.0;171.0;69.0
89.0;200.0;-267.0;?;189.0;165.0;95.0
86.0;204.0;-265.0;-29.0;184.0;159.0;124.0
80.0;210.0;-260.0;-19.0;169.0;151.0;154.0
76.0;221.0;-241.0;6.0;139.0;135.0;190.0
80.0;?;-212.0;47.0;95.0;107.0;220.0
79.0;243.0;-170.0;103.0;35.0;66.0;233.0
75.0;254.0;-122.0;171.0;-31.0;19.0;254.0
76.0;273.0;-83.0;?;-90.0;-20.0;284.0
84.0;?;-58.0;300.0;-144.0;-42.0;315.0
?;319.0;-36.0;351.0;-197.0;-52.0;344.0
106.0;340.0;-20.0;400.0;-246.0;?;367.0
115.0;359.0;-16.0;448.0;-288.0;-59.0;390.0
121.0;372.0;-18.0;488.0;-323.0;-59.0;409.0
123.0;382.0;-21.0;520.0;-352.0;-55.0;424.0
122.0;390.0;-19.0;546.0;-380.0;-50.0;438.0
122.0;396.0;-13.0;568.0;-407.0;-47.0;452.0
122.0;403.0;-3.0;588.0;-431.0;-50.0;463.0
121.0;410.0;8.0;602.0;-445.0;-61.0;?
119.0;417.0;22.0;607.0;-450.0;-77.0;470.0
121.0;427.0;?;602.0;-447.0;-98.0;473.0
128.0;436.0;63.0;590.0;-439.0;-124.0;475.0
139.0;440.0;87.0;578.0;-431.0;-149.0;475.0
146.0;441.0;?;569.0;-426.0;-176.0;464.0
?;442.0;137.0;565.0;-422.0;-204.0;450.0
158.0;446.0;151.0;561.0;-404.0;-229.0;441.0
170.0;?;151.0;543.0;-379.0;-245.0;433.0
186.0;460.0;150.0;518.0;-359.0;-251.0;425.0
202.0;465.0;148.0;493.0;-340.0;-251.0;417.0
213.0;?;141.0;471.0;-324.0;-249.0;410.0
?;474.0;131.0;455.0;-312.0;-247.0;404.0
218.0;477.0;123.0;442.0;-304.0;-245.0;399.0
216.0;479.0;115.0;434.0;-298.0;-243.0;395.0
213.0;479.0;104.0;427.0;-292.0;-238.0;394.0
205.0;479.0;92.0;419.0;-287.0;-231.0;393.0
193.0;477.0;82.0;412.0;-283.0;-225.0;394.0
180.0;471.0;76.0;407.0;-280.0;-220.0;403.0
170.0;464.0;73.0;405.0;-276.0;-219.0;418.0
158.0;457.0;75.0;402.0;-277.0;-221.0;431.0
147.0;449.0;85.0;405.0;-285.0;-222.0;449.0
142.0;449.0;101.0;422.0;-305.0;-236.0;463.0
138.0;447.0;130.0;450.0;-338.0;-263.0;471.0
?;453.0;163.0;486.0;-371.0;-294.0;487.0
?;461.0;190.0;519.0;-400.0;-318.0;506.0
166.0;472.0;?;545.0;-424.0;-331.0;524.0
181.0;483.0;225.0;566.0;-445.0;-336.0;538.0
191.0;492.0;231.0;582.0;?;-339.0;548.0
195.0;498.0;236.0;?;-483.0;-338.0;555.0
195.0;502.0;240.0;606.0;-499.0;-336.0;559.0
195.0;504.0;?;613.0;-517.0;-333.0;565.0
196.0;506.0;254.0;619.0;-529.0;-331.0;571.0
198.0;508.0;257.0;623.0;-538.0;-331.0;575.0
197.0;511.0;258.0;626.0;-544.0;-332.0;576.0
194.0;?;260.0;626.0;-547.0;-337.0;574.0
192.0;518.0;263.0;622.0;-546.0;-344.0;571.0
192.0;525.0;266.0;614.0;?;-353.0;?
189.0;530.0;268.0;604.0;-534.0;-366.0;555.0
184.0;530.0;270.0;594.0;-524.0;-379.0;545.0
170.0;523.0;275.0;586.0;?;-391.0;524.0
150.0;511.0;?;582.0;-504.0;-400.0;502.0
134.0;497.0;265.0;572.0;-480.0;-402.0;?
126.0;486.0;248.0;552.0;-453.0;-395.0;466.0
123.0;475.0;?;529.0;-426.0;-381.0;448.0
122.0;462.0;212.0;508.0;-399.0;-366.0;431.0
122.0;450.0;191.0;491.0;-372.0;-355.0;413.0
120.0;442.0;171.0;476.0;-347.0;-347.0;395.0
116.0;436.0;154.0;464.0;-323.0;-345.0;376.0
113.0;432.0;141.0;454.0;-304.0;-346.0;357.0
111.0;429.0;134.0;?;-288.0;-348.0;340.0
111.0;428.0;130.0;441.0;-274.0;-356.0;325.0
113.0;427.0;127.0;432.0;-258.0;-361.0;313.0
117.0;423.0;125.0;417.0;-238.0;-361.0;308.0
121.0;413.0;130.0;393.0;-217.0;-350.0;304.0
118.0;403.0;135.0;?;-196.0;-336.0;297.0
107.0;392.0;144.0;328.0;-182.0;-315.0;298.0
100.0;385.0;149.0;318.0;-176.0;-313.0;295.0
84.0;368.0;165.0;328.0;-184.0;-329.0;271.0
64.0;357.0;167.0;336.0;-182.0;-337.0;257.0
64.0;358.0;160.0;328.0;-172.0;-328.0;259.0
83.0;364.0;151.0;318.0;-163.0;?;268.0
105.0;373.0;140.0;313.0;-155.0;-302.0;272.0
113.0;380.0;129.0;304.0;-147.0;-290.0;272.0
112.0;384.0;115.0;293.0;-137.0;-276.0;262.0
113.0;391.0;102.0;284.0;-129.0;-263.0;250.0
127.0;401.0;96.0;279.0;-127.0;-255.0;241.0
152.0;413.0;96.0;277.0;-128.0;-254.0;233.0
176.0;424.0;97.0;279.0;-130.0;-258.0;224.0
194.0;434.0;99.0;281.0;-131.0;-263.0;?
204.0;443.0;?;280.0;-128.0;-264.0;183.0
212.0;451.0;93.0;?;-120.0;-259.0;154.0
221.0;459.0;85.0;263.0;-109.0;-248.0;118.0
234.0;464.0;72.0;250.0;-95.0;-232.0;77.0
250.0;473.0;56.0;234.0;-79.0;-210.0;44.0
265.0;479.0;34.0;214.0;-55.0;-188.0;15.0
284.0;?;13.0;176.0;-26.0;-149.0;-8.0
300.0;479.0;5.0;150.0;-4.0;-127.0;-23.0
308.0;479.0;?;146.0;1.0;-125.0;-35.0
313.0;483.0;2.0;155.0;3.0;-125.0;?
319.0;488.0;-7.0;158.0;9.0;-119.0;-39.0
319.0;491.0;-18.0;148.0;16.0;-104.0;-42.0
322.0;493.0;-28.0;142.0;22.0;-89.0;-44.0
329.0;496.0;-33.0;143.0;23.0;-82.0;-40.0
341.0;496.0;-35.0;145.0;21.0;-74.0;-35.0
361.0;501.0;-41.0;144.0;22.0;-62.0;-21.0
355.0;504.0;-48.0;137.0;25.0;-46.0;-9.0
?;502.0;-51.0;133.0;24.0;-34.0;0.0
328.0;503.0;-52.0;137.0;21.0;-33.0;11.0
299.0;506.0;-54.0;142.0;20.0;-32.0;20.0
268.0;505.0;-56.0;141.0;22.0;-27.0;35.0
225.0;490.0;-62.0;138.0;28.0;-21.0;57.0
167.0;485.0;-66.0;134.0;33.0;-16.0;74.0
131.0;465.0;-64.0;133.0;31.0;-15.0;46.0
113.0;453.0;-60.0;135.0;29.0;-19.0;5.0
?;436.0;-56.0;138.0;24.0;-21.0;-35.0
100.0;411.0;-53.0;142.0;?;-22.0;-34.0
85.0;418.0;-57.0;144.0;19.0;-19.0;-29.0
56.0;430.0;-65.0;139.0;26.0;-9.0;-28.0
42.0;451.0;-68.0;134.0;29.0;3.0;-23.0
57.0;472.0;-70.0;135.0;30.0;7.0;-18.0
77.0;495.0;-71.0;138.0;?;6.0;-12.0
77.0;502.0;-68.0;140.0;27.0;4.0;-3.0
65.0;?;-65.0;140.0;?;4.0;8.0
54.0;476.0;-68.0;137.0;32.0;5.0;16.0
53.0;468.0;-78.0;129.0;46.0;9.0;30.0
61.0;443.0;-89.0;114.0;63.0;15.0;40.0
45.0;427.0;-98.0;97.0;75.0;21.0;35.0
8.0;409.0;-99.0;85.0;77.0;22.0;26.0
-10.0;393.0;-94.0;81.0;69.0;20.0;12.0
-22.0;392.0;-87.0;84.0;57.0;19.0;9.0
-5.0;404.0;-82.0;91.0;46.0;22.0;19.0
16.0;422.0;?;103.0;34.0;25.0;31.0
15.0;430.0;-70.0;120.0;22.0;26.0;48.0
28.0;431.0;-63.0;136.0;10.0;27.0;72.0
29.0;434.0;?;148.0;5.0;31.0;72.0
46.0;437.0;-67.0;153.0;?;40.0;93.0
42.0;446.0;-72.0;159.0;-1.0;44.0;104.0
40.0;450.0;-70.0;171.0;-12.0;40.0;104.0
41.0;446.0;-65.0;186.0;-25.0;34.0;95.0
35.0;441.0;-61.0;203.0;-38.0;27.0;?
29.0;440.0;-57.0;218.0;-52.0;20.0;96.0
29.0;448.0;-51.0;232.0;-66.0;12.0;102.0
33.0;455.0;-46.0;247.0;-80.0;0.0;104.0
34.0;?;-39.0;263.0;-96.0;-13.0;110.0
34.0;466.0;-29.0;285.0;?;?;119.0
33.0;470.0;-16.0;313.0;-140.0;-56.0;129.0
28.0;470.0;1.0;341.0;-165.0;-84.0;136.0
23.0;469.0;22.0;364.0;-192.0;-108.0;145.0
20.0;467.0;44.0;?;-217.0;-128.0;156.0
15.0;467.0;60.0;399.0;-236.0;-147.0;163.0
15.0;467.0;?;409.0;-250.0;-163.0;168.0
11.0;467.0;82.0;417.0;-262.0;-177.0;171.0
9.0;470.0;92.0;426.0;-274.0;-194.0;176.0
14.0;480.0;104.0;438.0;-289.0;-213.0;186.0
27.0;490.0;117.0;451.0;-304.0;-235.0;200.0
24.0;501.0;131.0;464.0;-320.0;-256.0;205.0
18.0;499.0;144.0;479.0;-336.0;-277.0;203.0
18.0;496.0;157.0;494.0;-350.0;-297.0;210.0
17.0;494.0;168.0;507.0;-363.0;-313.0;218.0
13.0;491.0;179.0;517.0;?;-326.0;220.0
8.0;?;188.0;526.0;-383.0;-337.0;219.0
6.0;487.0;194.0;534.0;-391.0;-346.0;220.0
7.0;489.0;199.0;541.0;-397.0;-354.0;220.0
10.0;492.0;205.0;547.0;-404.0;-361.0;222.0
13.0;496.0;210.0;553.0;-410.0;-367.0;222.0
17.0;498.0;215.0;557.0;-415.0;-372.0;226.0
20.0;?;?;561.0;-422.0;-375.0;229.0
25.0;508.0;227.0;?;-429.0;-378.0;229.0
33.0;515.0;233.0;565.0;-434.0;-380.0;229.0
45.0;521.0;238.0;?;-435.0;-381.0;231.0
59.0;529.0;242.0;564.0;-438.0;-380.0;233.0
73.0;535.0;247.0;566.0;-445.0;-381.0;236.0
86.0;540.0;252.0;572.0;-454.0;-383.0;243.0
100.0;545.0;257.0;578.0;-461.0;-386.0;250.0
112.0;546.0;257.0;580.0;?;-384.0;259.0
120.0;547.0;?;577.0;-462.0;-380.0;264.0
134.0;546.0;250.0;573.0;-458.0;-376.0;274.0
152.0;548.0;247.0;571.0;-454.0;-373.0;289.0
164.0;550.0;?;568.0;-448.0;-371.0;302.0
175.0;552.0;241.0;563.0;-443.0;-367.0;318.0
179.0;549.0;238.0;557.0;?;-365.0;335.0
177.0;544.0;237.0;552.0;-433.0;-364.0;350.0
176.0;540.0;238.0;548.0;-429.0;-368.0;363.0
181.0;536.0;239.0;?;-425.0;-373.0;379.0
185.0;531.0;243.0;544.0;-423.0;?;396.0
190.0;?;247.0;544.0;-420.0;-385.0;417.0
196.0;524.0;253.0;544.0;-419.0;-393.0;441.0
201.0;519.0;259.0;544.0;-420.0;-400.0;466.0
204.0;513.0;268.0;546.0;-424.0;-405.0;493.0
209.0;508.0;276.0;550.0;-428.0;-411.0;521.0
213.0;503.0;282.0;553.0;-433.0;-416.0;544.0
214.0;497.0;289.0;556.0;-439.0;-419.0;565.0
214.0;493.0;294.0;558.0;?;?;585.0
216.0;491.0;299.0;560.0;-448.0;-423.0;605.0
221.0;493.0;303.0;562.0;-452.0;-425.0;624.0
224.0;496.0;307.0;564.0;-455.0;-427.0;641.0
226.0;501.0;310.0;567.0;-459.0;-430.0;656.0
223.0;503.0;313.0;568.0;-463.0;-433.0;670.0
223.0;505.0;316.0;570.0;?;-435.0;684.0
232.0;505.0;319.0;572.0;-470.0;-438.0;697.0
252.0;503.0;322.0;575.0;-474.0;-443.0;708.0
281.0;507.0;325.0;578.0;-479.0;-447.0;716.0
326.0;514.0;?;580.0;-482.0;-452.0;725.0
379.0;?;330.0;582.0;-485.0;-457.0;735.0
432.0;530.0;?;585.0;-489.0;-463.0;743.0
463.0;534.0;338.0;589.0;-494.0;-470.0;748.0
470.0;535.0;343.0;593.0;-498.0;-477.0;749.0
458.0;538.0;347.0;597.0;-502.0;-483.0;745.0
440.0;539.0;350.0;601.0;-504.0;-487.0;746.0
441.0;542.0;351.0;604.0;-506.0;-489.0;748.0
450.0;544.0;351.0;606.0;-507.0;-490.0;748.0
446.0;548.0;351.0;607.0;-509.0;-491.0;745.0
453.0;551.0;351.0;609.0;-511.0;?;744.0
459.0;553.0;351.0;610.0;-512.0;-490.0;743.0
463.0;552.0;?;610.0;-513.0;-489.0;743.0
464.0;551.0;?;609.0;-514.0;-488.0;742.0
465.0;553.0;350.0;609.0;-515.0;-488.0;739.0
471.0;555.0;352.0;608.0;-517.0;-488.0;738.0
475.0;554.0;353.0;608.0;-517.0;-487.0;738.0
480.0;555.0;353.0;608.0;-516.0;-486.0;736.0
?;556.0;352.0;607.0;-515.0;-485.0;734.0
482.0;556.0;350.0;606.0;?;?;733.0
479.0;555.0;349.0;605.0;-511.0;-484.0;731.0
479.0;555.0;347.0;604.0;-511.0;-483.0;730.0
480.0;555.0;347.0;604.0;-510.0;-483.0;728.0
479.0;555.0;347.0;605.0;-511.0;-483.0;727.0
478.0;554.0;347.0;605.0;-510.0;-484.0;725.0
476.0;554.0;348.0;606.0;-511.0;-485.0;723.0
471.0;553.0;348.0;608.0;-511.0;-487.0;722.0
472.0;552.0;348.0;610.0;-512.0;-488.0;721.0
500.0;549.0;348.0;?;-513.0;?;724.0
530.0;544.0;347.0;613.0;-513.0;-490.0;728.0
547.0;?;346.0;613.0;?;-489.0;735.0
545.0;531.0;344.0;611.0;?;-489.0;741.0
532.0;529.0;344.0;609.0;-508.0;-491.0;744.0
510.0;527.0;347.0;610.0;-511.0;-496.0;734.0
487.0;530.0;353.0;614.0;-516.0;-502.0;726.0
468.0;532.0;358.0;618.0;-521.0;-508.0;723.0
437.0;533.0;361.0;620.0;-523.0;-511.0;720.0
402.0;532.0;361.0;619.0;-524.0;-509.0;716.0
367.0;530.0;359.0;618.0;-524.0;-506.0;711.0
331.0;526.0;360.0;618.0;-525.0;-503.0;703.0
299.0;521.0;362.0;621.0;-525.0;-499.0;695.0
275.0;517.0;359.0;619.0;-518.0;-492.0;684.0
259.0;513.0;350.0;?;-510.0;-479.0;674.0
252.0;?;337.0;595.0;-500.0;-463.0;663.0
243.0;508.0;322.0;584.0;-490.0;-446.0;653.0
230.0;506.0;309.0;577.0;-482.0;-430.0;642.0
213.0;504.0;297.0;572.0;-475.0;-414.0;630.0
190.0;496.0;286.0;569.0;-469.0;-398.0;607.0
163.0;484.0;275.0;565.0;-462.0;-383.0;571.0
136.0;466.0;263.0;560.0;-455.0;-368.0;532.0
?;445.0;252.0;554.0;-444.0;-355.0;496.0
94.0;421.0;?;548.0;-429.0;-343.0;460.0
?;397.0;220.0;538.0;-411.0;-334.0;426.0
70.0;374.0;203.0;527.0;-391.0;-326.0;394.0
60.0;350.0;182.0;516.0;-369.0;-319.0;362.0
48.0;327.0;160.0;502.0;-345.0;-309.0;332.0
34.0;307.0;137.0;?;-319.0;-294.0;304.0
20.0;288.0;114.0;467.0;-293.0;-274.0;278.0
5.0;268.0;91.0;446.0;-265.0;-250.0;251.0
-14.0;244.0;62.0;423.0;-233.0;-222.0;220.0
-34.0;219.0;28.0;398.0;-197.0;-191.0;189.0
-56.0;194.0;-9.0;371.0;-156.0;-158.0;157.0
-77.0;166.0;-47.0;342.0;-114.0;-127.0;126.0
-98.0;142.0;-82.0;313.0;?;-100.0;94.0
-116.0;120.0;?;277.0;-29.0;-70.0;65.0
-132.0;99.0;-136.0;233.0;9.0;-34.0;41.0
-143.0;81.0;-152.0;193.0;43.0;-3.0;19.0
-152.0;?;-171.0;154.0;79.0;27.0;-2.0
-160.0;46.0;-194.0;114.0;120.0;59.0;-21.0
-165.0;27.0;-220.0;?;164.0;92.0;-39.0
-167.0;8.0;-244.0;28.0;207.0;127.0;-56.0
-165.0;-12.0;-265.0;-14.0;?;156.0;-73.0
-163.0;-32.0;-283.0;?;277.0;179.0;-93.0
-163.0;-49.0;-296.0;-81.0;303.0;197.0;-115.0
-167.0;-62.0;-307.0;-106.0;323.0;212.0;-139.0
-175.0;-74.0;-318.0;-124.0;337.0;227.0;-166.0
-188.0;?;-332.0;-136.0;343.0;238.0;-199.0
-206.0;-116.0;?;-139.0;347.0;249.0;-236.0
-222.0;?;-363.0;-146.0;359.0;273.0;-268.0
-236.0;-166.0;-390.0;-162.0;377.0;311.0;-294.0
-248.0;-186.0;-418.0;-179.0;395.0;354.0;?
?;-203.0;-446.0;-190.0;413.0;396.0;-339.0
-263.0;-219.0;-474.0;-198.0;429.0;432.0;-355.0
-271.0;-233.0;-496.0;-206.0;442.0;466.0;-368.0
-279.0;-241.0;?;-216.0;454.0;497.0;-374.0
-289.0;-248.0;-526.0;-224.0;466.0;524.0;-375.0
-297.0;-258.0;-532.0;-231.0;479.0;547.0;-379.0
-300.0;-272.0;-537.0;-236.0;492.0;568.0;-385.0
-299.0;-282.0;-541.0;-239.0;508.0;582.0;-389.0
-299.0;-288.0;-545.0;-241.0;522.0;592.0;-391.0
-295.0;-290.0;-550.0;-244.0;536.0;598.0;-388.0
-296.0;-289.0;-556.0;-249.0;547.0;601.0;-387.0
?;-292.0;-562.0;-260.0;557.0;605.0;-390.0
-317.0;-298.0;-567.0;-273.0;564.0;607.0;-394.0
-330.0;-301.0;-569.0;-288.0;568.0;606.0;-395.0
-342.0;-304.0;-569.0;-303.0;569.0;600.0;-395.0
-351.0;?;-566.0;-319.0;572.0;591.0;-390.0
-359.0;-303.0;-565.0;-340.0;?;580.0;-383.0
-369.0;-298.0;-563.0;-368.0;?;571.0;-376.0
-380.0;-297.0;-554.0;-396.0;?;565.0;-374.0
-386.0;-301.0;-536.0;-411.0;604.0;553.0;-375.0
-390.0;-307.0;-524.0;-418.0;610.0;533.0;-382.0
-396.0;-312.0;-525.0;-433.0;626.0;522.0;-395.0
-401.0;-318.0;-532.0;-464.0;648.0;536.0;?
-402.0;-326.0;-540.0;?;668.0;555.0;-422.0
-398.0;-330.0;?;?;683.0;568.0;-435.0
-393.0;-332.0;-543.0;-543.0;696.0;572.0;-449.0
-387.0;-336.0;-544.0;-559.0;709.0;569.0;-463.0
-380.0;-339.0;-546.0;-578.0;720.0;565.0;?
?;-341.0;-547.0;-598.0;730.0;562.0;-489.0
-369.0;-341.0;-548.0;-616.0;740.0;560.0;-500.0
