Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
686.0;-92.0;138.0;-242.0;329.0;-641.0
727.0;-96.0;144.0;-249.0;334.0;-630.0
731.0;?;150.0;-260.0;342.0;-638.0
759.0;-112.0;158.0;-275.0;348.0;-649.0
778.0;?;166.0;-294.0;352.0;-651.0
789.0;-136.0;176.0;-314.0;359.0;-671.0
799.0;-146.0;187.0;-329.0;366.0;-681.0
824.0;-156.0;201.0;-345.0;370.0;?
906.0;-171.0;215.0;-364.0;378.0;-741.0
1002.0;-177.0;?;-375.0;382.0;-750.0
1007.0;-190.0;251.0;-387.0;390.0;-789.0
941.0;-200.0;266.0;-397.0;395.0;-820.0
931.0;-213.0;285.0;-403.0;404.0;-836.0
954.0;-224.0;299.0;-412.0;412.0;-873.0
939.0;-232.0;317.0;-417.0;417.0;-919.0
945.0;-245.0;330.0;-419.0;424.0;-1021.0
965.0;-252.0;344.0;-422.0;427.0;?
961.0;-259.0;355.0;-419.0;430.0;-1020.0
941.0;-263.0;365.0;-416.0;432.0;-1000.0
940.0;-267.0;368.0;-410.0;436.0;-978.0
939.0;-270.0;373.0;-407.0;433.0;-972.0
928.0;-273.0;380.0;-404.0;?;-977.0
905.0;-277.0;383.0;-401.0;432.0;-999.0
912.0;-279.0;387.0;-396.0;437.0;-1006.0
938.0;-283.0;390.0;-389.0;439.0;-982.0
916.0;-284.0;390.0;-385.0;441.0;-976.0
918.0;?;391.0;-382.0;444.0;-963.0
908.0;-288.0;?;-379.0;444.0;-958.0
908.0;-288.0;389.0;-377.0;442.0;-948.0
896.0;-293.0;393.0;?;439.0;-943.0
912.0;-297.0;392.0;-375.0;443.0;-957.0
894.0;-298.0;393.0;-378.0;445.0;-945.0
906.0;-302.0;395.0;-380.0;444.0;-938.0
928.0;-306.0;396.0;-380.0;451.0;-940.0
931.0;-309.0;396.0;-383.0;453.0;-934.0
911.0;-314.0;?;-385.0;458.0;-933.0
920.0;-315.0;398.0;-387.0;463.0;-946.0
912.0;-321.0;401.0;-390.0;464.0;-948.0
916.0;-326.0;402.0;-391.0;469.0;-939.0
892.0;-326.0;403.0;-390.0;473.0;-944.0
917.0;-330.0;405.0;-394.0;476.0;-945.0
923.0;-332.0;409.0;-396.0;481.0;-948.0
926.0;-334.0;410.0;-396.0;487.0;-950.0
920.0;-334.0;411.0;-398.0;491.0;-953.0
914.0;-335.0;413.0;-396.0;493.0;-949.0
916.0;-339.0;413.0;-396.0;493.0;-949.0
916.0;-337.0;416.0;-394.0;?;-949.0
?;-341.0;418.0;-390.0;497.0;-951.0
913.0;-339.0;417.0;-388.0;495.0;-962.0
909.0;-339.0;417.0;-387.0;497.0;-955.0
939.0;-339.0;417.0;-385.0;497.0;-954.0
911.0;-339.0;418.0;-381.0;496.0;-949.0
912.0;-340.0;418.0;-377.0;493.0;-949.0
920.0;-341.0;417.0;-375.0;493.0;-954.0
923.0;?;417.0;-374.0;494.0;-950.0
914.0;?;414.0;-370.0;492.0;-948.0
905.0;-340.0;417.0;-369.0;492.0;-949.0
?;-340.0;416.0;-366.0;490.0;-949.0
906.0;-340.0;415.0;-363.0;491.0;-949.0
?;-341.0;415.0;-361.0;488.0;-951.0
905.0;-338.0;417.0;-360.0;488.0;-952.0
922.0;-341.0;417.0;-359.0;490.0;-947.0
904.0;-342.0;416.0;-357.0;490.0;-946.0
910.0;?;417.0;-355.0;491.0;-942.0
894.0;-341.0;416.0;-354.0;492.0;-940.0
916.0;-340.0;417.0;-355.0;492.0;-944.0
922.0;-339.0;417.0;-352.0;491.0;-941.0
911.0;-341.0;418.0;-352.0;492.0;-943.0
912.0;?;417.0;-350.0;493.0;-951.0
931.0;-342.0;418.0;-348.0;491.0;-949.0
927.0;-342.0;416.0;-346.0;493.0;-945.0
918.0;-344.0;418.0;-343.0;493.0;-942.0
910.0;-345.0;417.0;-343.0;492.0;-949.0
928.0;-342.0;418.0;-342.0;491.0;-938.0
920.0;-343.0;417.0;-341.0;491.0;-939.0
914.0;-346.0;417.0;-340.0;492.0;?
918.0;-345.0;417.0;-339.0;489.0;-953.0
901.0;-346.0;417.0;-337.0;489.0;-951.0
908.0;-348.0;417.0;-336.0;489.0;-947.0
912.0;-345.0;417.0;-335.0;491.0;-952.0
903.0;-346.0;418.0;-335.0;491.0;-948.0
909.0;?;418.0;?;491.0;-943.0
921.0;?;417.0;-331.0;491.0;-947.0
902.0;-346.0;418.0;-331.0;489.0;-950.0
904.0;-348.0;417.0;-328.0;491.0;-946.0
918.0;-346.0;416.0;-328.0;493.0;-953.0
902.0;-347.0;417.0;-327.0;?;-947.0
911.0;-346.0;?;-325.0;490.0;-944.0
899.0;-344.0;416.0;-324.0;487.0;?
921.0;-346.0;?;-323.0;?;-946.0
926.0;-344.0;413.0;-320.0;487.0;-947.0
919.0;-344.0;416.0;-318.0;488.0;-941.0
922.0;-345.0;416.0;-318.0;488.0;-943.0
914.0;-343.0;415.0;-316.0;489.0;-944.0
904.0;-344.0;415.0;-317.0;487.0;?
894.0;-347.0;416.0;-315.0;?;-951.0
890.0;-348.0;415.0;-315.0;484.0;-946.0
909.0;-346.0;417.0;-314.0;485.0;?
911.0;-344.0;416.0;-313.0;485.0;-947.0
911.0;-346.0;416.0;-313.0;483.0;-944.0
919.0;-344.0;416.0;-312.0;485.0;-943.0
902.0;-346.0;416.0;-312.0;485.0;-938.0
913.0;-344.0;415.0;-310.0;485.0;-946.0
924.0;-345.0;415.0;-310.0;486.0;-944.0
909.0;-345.0;417.0;-310.0;486.0;-942.0
897.0;-346.0;415.0;-310.0;?;-945.0
929.0;-345.0;416.0;?;484.0;-941.0
925.0;-345.0;416.0;?;483.0;-949.0
912.0;-346.0;415.0;-310.0;484.0;-949.0
917.0;-344.0;413.0;-309.0;483.0;-946.0
914.0;-345.0;?;-310.0;483.0;-943.0
910.0;-344.0;413.0;-311.0;483.0;-936.0
903.0;-344.0;413.0;-310.0;481.0;-949.0
910.0;?;412.0;-315.0;483.0;-948.0
911.0;-341.0;412.0;-317.0;482.0;-947.0
911.0;-339.0;410.0;-323.0;482.0;-949.0
912.0;-340.0;411.0;-325.0;482.0;-945.0
929.0;-343.0;411.0;-331.0;483.0;-950.0
919.0;-339.0;?;-335.0;483.0;-947.0
904.0;-339.0;407.0;-343.0;482.0;-944.0
895.0;-341.0;407.0;-348.0;482.0;-938.0
912.0;?;408.0;-354.0;484.0;-932.0
917.0;-337.0;408.0;-360.0;482.0;-933.0
928.0;-339.0;409.0;-365.0;484.0;?
917.0;-340.0;410.0;-372.0;487.0;-952.0
922.0;-339.0;409.0;-377.0;488.0;-939.0
928.0;-338.0;409.0;-380.0;485.0;-947.0
966.0;-339.0;410.0;-384.0;488.0;?
931.0;-339.0;410.0;-388.0;490.0;-941.0
908.0;-339.0;411.0;?;490.0;-949.0
939.0;-338.0;410.0;-395.0;490.0;-954.0
941.0;-342.0;411.0;-400.0;490.0;-949.0
980.0;-343.0;408.0;-404.0;487.0;-974.0
1011.0;-343.0;405.0;-411.0;486.0;-984.0
1018.0;-344.0;401.0;-418.0;482.0;-978.0
964.0;-340.0;397.0;-419.0;483.0;-964.0
913.0;?;392.0;-422.0;?;-949.0
936.0;-336.0;386.0;-425.0;476.0;-965.0
981.0;-333.0;381.0;-427.0;476.0;-1006.0
961.0;-332.0;374.0;-426.0;471.0;-1043.0
939.0;-331.0;369.0;-425.0;470.0;-1053.0
913.0;?;362.0;-420.0;470.0;-1028.0
930.0;-323.0;356.0;-419.0;466.0;-955.0
922.0;-323.0;347.0;-417.0;462.0;-928.0
906.0;-317.0;340.0;?;461.0;-992.0
875.0;-315.0;334.0;-409.0;459.0;-979.0
?;-313.0;331.0;-404.0;459.0;-974.0
873.0;-308.0;326.0;-401.0;459.0;-934.0
851.0;-302.0;319.0;-398.0;460.0;-952.0
835.0;-299.0;315.0;-392.0;457.0;-950.0
829.0;-296.0;310.0;-383.0;460.0;-922.0
805.0;-288.0;304.0;-379.0;459.0;-900.0
800.0;-284.0;298.0;-376.0;459.0;-885.0
771.0;-276.0;294.0;-378.0;454.0;-889.0
786.0;-271.0;289.0;-383.0;452.0;-877.0
781.0;-268.0;?;-388.0;?;-859.0
781.0;-261.0;279.0;-390.0;447.0;-854.0
795.0;-255.0;273.0;-391.0;446.0;-840.0
796.0;-252.0;269.0;-389.0;446.0;-816.0
792.0;-248.0;261.0;-391.0;445.0;-797.0
?;-243.0;253.0;-388.0;446.0;-788.0
785.0;-241.0;249.0;-389.0;444.0;-785.0
779.0;?;240.0;-390.0;445.0;-801.0
769.0;-237.0;237.0;-390.0;442.0;-809.0
766.0;-237.0;235.0;-392.0;442.0;-807.0
753.0;-234.0;231.0;-393.0;442.0;-798.0
763.0;-233.0;224.0;-391.0;440.0;-790.0
728.0;-229.0;221.0;-390.0;439.0;-787.0
760.0;-228.0;219.0;-387.0;440.0;-786.0
752.0;-226.0;217.0;-387.0;437.0;-787.0
753.0;-230.0;216.0;-387.0;437.0;-769.0
766.0;-223.0;216.0;-388.0;441.0;-768.0
?;-226.0;215.0;-390.0;440.0;-770.0
768.0;-227.0;215.0;-388.0;444.0;-768.0
757.0;-228.0;216.0;-386.0;439.0;-760.0
753.0;-228.0;217.0;-387.0;442.0;-763.0
741.0;-232.0;220.0;?;444.0;-764.0
755.0;-238.0;223.0;-395.0;448.0;-778.0
805.0;-238.0;227.0;-400.0;452.0;-794.0
?;-241.0;233.0;-406.0;462.0;-793.0
861.0;-242.0;239.0;-410.0;466.0;-783.0
835.0;-249.0;242.0;-414.0;468.0;-773.0
829.0;-255.0;247.0;-422.0;474.0;-762.0
823.0;-266.0;253.0;-434.0;480.0;-776.0
837.0;-276.0;255.0;-450.0;487.0;-811.0
803.0;-284.0;260.0;-466.0;495.0;?
818.0;-292.0;264.0;-484.0;501.0;-884.0
819.0;-305.0;268.0;-509.0;507.0;-867.0
826.0;-315.0;271.0;-530.0;516.0;-852.0
832.0;-326.0;272.0;-553.0;520.0;-858.0
841.0;-334.0;270.0;-568.0;526.0;-854.0
932.0;-342.0;270.0;-581.0;536.0;-832.0
1019.0;-347.0;271.0;-590.0;541.0;-846.0
1034.0;-354.0;269.0;-596.0;544.0;-843.0
1035.0;?;263.0;-604.0;549.0;-842.0
1035.0;-366.0;261.0;-610.0;549.0;-840.0
?;-371.0;257.0;-615.0;?;-866.0
1046.0;-373.0;253.0;-622.0;?;-909.0
939.0;-376.0;247.0;-625.0;550.0;-1050.0
842.0;-379.0;242.0;-632.0;546.0;-1088.0
869.0;-376.0;229.0;-636.0;541.0;-1063.0
920.0;-370.0;217.0;?;535.0;-1049.0
970.0;-364.0;202.0;-637.0;520.0;-1048.0
1023.0;-358.0;182.0;-634.0;505.0;-1079.0
1047.0;-347.0;161.0;-628.0;484.0;-1022.0
992.0;?;138.0;-622.0;463.0;-914.0
939.0;-339.0;116.0;-612.0;440.0;-866.0
950.0;-333.0;97.0;-605.0;418.0;-884.0
902.0;?;82.0;-600.0;400.0;-937.0
871.0;-333.0;76.0;-594.0;380.0;-994.0
919.0;-333.0;78.0;-588.0;365.0;-1041.0
959.0;-331.0;84.0;?;355.0;-1043.0
968.0;-323.0;90.0;-579.0;359.0;-976.0
980.0;-318.0;93.0;-574.0;368.0;-972.0
971.0;-311.0;96.0;-568.0;385.0;-946.0
977.0;-304.0;92.0;-561.0;397.0;-919.0
?;-295.0;?;-552.0;411.0;-930.0
1096.0;-286.0;82.0;-541.0;422.0;-972.0
1224.0;-277.0;79.0;-530.0;426.0;-976.0
?;-270.0;76.0;-519.0;429.0;-994.0
1080.0;-262.0;70.0;-508.0;430.0;-1027.0
675.0;-252.0;65.0;-499.0;429.0;-1020.0
558.0;-243.0;56.0;?;425.0;-1028.0
761.0;-236.0;45.0;-491.0;418.0;?
855.0;-232.0;?;-487.0;403.0;-1255.0
869.0;-224.0;15.0;-487.0;385.0;-1293.0
901.0;-224.0;0.0;-488.0;367.0;?
910.0;-219.0;-15.0;-486.0;348.0;-816.0
849.0;-215.0;-23.0;-481.0;337.0;-508.0
824.0;-214.0;-32.0;-473.0;335.0;-674.0
818.0;-215.0;-48.0;-465.0;326.0;-896.0
838.0;-217.0;-72.0;-455.0;307.0;-909.0
806.0;-218.0;-102.0;-450.0;280.0;-934.0
745.0;-221.0;-129.0;-450.0;249.0;-926.0
850.0;-221.0;-149.0;-450.0;219.0;-880.0
?;-227.0;-166.0;-451.0;201.0;-841.0
1031.0;-225.0;-178.0;-450.0;192.0;-838.0
1067.0;-229.0;-190.0;-446.0;179.0;-858.0
1204.0;-228.0;-204.0;-446.0;165.0;-867.0
1342.0;-237.0;-222.0;?;150.0;-809.0
?;-241.0;-238.0;-447.0;137.0;-799.0
783.0;-245.0;-246.0;-448.0;?;-925.0
858.0;-253.0;-244.0;-451.0;128.0;-1000.0
1125.0;-253.0;-236.0;-451.0;138.0;-1005.0
1183.0;-256.0;-223.0;-455.0;159.0;-1133.0
1129.0;-262.0;-202.0;-461.0;186.0;-1273.0
1028.0;-265.0;-171.0;-465.0;214.0;-1203.0
944.0;-267.0;-129.0;-471.0;269.0;-862.0
?;-274.0;-80.0;-480.0;326.0;-769.0
892.0;-290.0;-28.0;-490.0;380.0;-1040.0
938.0;-302.0;18.0;-506.0;407.0;-1153.0
893.0;-314.0;55.0;-521.0;421.0;-1134.0
876.0;-326.0;85.0;-537.0;?;-1088.0
844.0;-343.0;112.0;-546.0;450.0;-1047.0
981.0;-356.0;132.0;-556.0;460.0;-1002.0
1105.0;-365.0;150.0;-564.0;482.0;-975.0
1161.0;-372.0;162.0;-568.0;509.0;-982.0
1227.0;-379.0;171.0;-577.0;531.0;-932.0
1137.0;-386.0;177.0;-583.0;544.0;-900.0
654.0;-387.0;187.0;-591.0;551.0;-916.0
617.0;-393.0;199.0;-596.0;558.0;-979.0
893.0;-393.0;216.0;-600.0;568.0;-1160.0
886.0;-394.0;?;-598.0;571.0;-1279.0
850.0;-396.0;232.0;-596.0;572.0;-1396.0
840.0;-391.0;236.0;-593.0;569.0;-1370.0
827.0;-387.0;234.0;-591.0;564.0;-939.0
787.0;?;235.0;-591.0;562.0;-590.0
785.0;?;228.0;-595.0;560.0;-790.0
808.0;-388.0;219.0;-596.0;550.0;-966.0
826.0;-390.0;199.0;-599.0;536.0;-939.0
789.0;-393.0;170.0;-602.0;?;-911.0
749.0;-396.0;144.0;-604.0;503.0;-827.0
832.0;-400.0;112.0;-605.0;475.0;-797.0
937.0;-404.0;80.0;-610.0;443.0;-780.0
1079.0;-408.0;40.0;-616.0;?;-772.0
1215.0;-413.0;10.0;-617.0;368.0;-815.0
1398.0;-420.0;-11.0;-621.0;345.0;-793.0
1151.0;-426.0;-28.0;-626.0;325.0;-766.0
1045.0;-431.0;-39.0;-628.0;314.0;-743.0
1150.0;-439.0;-36.0;-631.0;317.0;-833.0
?;-444.0;-21.0;-632.0;327.0;-976.0
1066.0;-448.0;6.0;-634.0;339.0;-1073.0
877.0;-455.0;54.0;-639.0;367.0;-1314.0
?;-455.0;116.0;-637.0;404.0;-1244.0
876.0;-450.0;192.0;-635.0;452.0;-957.0
784.0;-457.0;262.0;-630.0;503.0;-1126.0
792.0;-453.0;320.0;-629.0;542.0;-1305.0
732.0;-452.0;362.0;-626.0;558.0;-1251.0
758.0;-450.0;390.0;-621.0;568.0;-1051.0
804.0;-442.0;406.0;-614.0;?;-939.0
972.0;-438.0;415.0;-610.0;586.0;-903.0
1046.0;?;425.0;-607.0;580.0;-890.0
?;-421.0;424.0;-606.0;557.0;-845.0
1169.0;-410.0;?;-602.0;531.0;-861.0
1087.0;-403.0;422.0;-603.0;?;?
691.0;-393.0;423.0;-598.0;490.0;-881.0
988.0;-388.0;424.0;-591.0;475.0;-980.0
1087.0;-383.0;423.0;-588.0;464.0;-1172.0
960.0;-373.0;422.0;-580.0;457.0;-1148.0
833.0;-363.0;415.0;-572.0;460.0;-1180.0
?;-358.0;414.0;-562.0;468.0;-1371.0
744.0;-350.0;410.0;-551.0;?;-919.0
768.0;-343.0;?;-551.0;471.0;-808.0
795.0;-345.0;392.0;-558.0;447.0;-1090.0
796.0;-348.0;372.0;?;410.0;-1119.0
798.0;-354.0;353.0;-572.0;401.0;-931.0
742.0;-367.0;335.0;-579.0;?;-801.0
?;-377.0;314.0;-587.0;438.0;-730.0
910.0;-386.0;296.0;-597.0;452.0;-708.0
1069.0;-396.0;282.0;-611.0;469.0;?
1092.0;?;266.0;-624.0;468.0;-762.0
1244.0;-412.0;256.0;-637.0;460.0;-777.0
1254.0;-424.0;261.0;-644.0;456.0;-734.0
981.0;-434.0;271.0;-645.0;455.0;-708.0
1080.0;-441.0;?;?;456.0;-860.0
1262.0;-448.0;?;-639.0;453.0;-1045.0
1155.0;-452.0;314.0;-633.0;454.0;-1100.0
974.0;-457.0;334.0;-628.0;469.0;-1159.0
811.0;-460.0;358.0;-625.0;492.0;-1264.0
790.0;-462.0;389.0;-616.0;516.0;-1006.0
813.0;-461.0;423.0;-605.0;529.0;-882.0
778.0;-460.0;454.0;-600.0;529.0;-1130.0
769.0;-452.0;474.0;-593.0;?;-1246.0
?;-443.0;482.0;-577.0;440.0;-1148.0
763.0;-437.0;489.0;-563.0;386.0;?
860.0;-423.0;495.0;-548.0;350.0;-901.0
1020.0;-414.0;500.0;-535.0;336.0;-910.0
981.0;-401.0;500.0;-526.0;332.0;-891.0
972.0;-392.0;497.0;-513.0;326.0;-860.0
1305.0;-379.0;491.0;-502.0;324.0;-869.0
1131.0;-375.0;?;-490.0;315.0;-851.0
762.0;-375.0;487.0;-479.0;301.0;-876.0
906.0;-374.0;492.0;-472.0;303.0;-1063.0
956.0;-371.0;497.0;-470.0;?;-1167.0
869.0;?;503.0;-470.0;335.0;-1096.0
823.0;-363.0;508.0;-465.0;354.0;?
796.0;-359.0;508.0;-456.0;365.0;-1352.0
824.0;-353.0;506.0;-455.0;380.0;-979.0
798.0;-352.0;507.0;-458.0;388.0;-840.0
777.0;-354.0;504.0;-473.0;392.0;-977.0
723.0;-359.0;487.0;-491.0;380.0;-998.0
701.0;-370.0;478.0;-506.0;374.0;-885.0
740.0;-388.0;476.0;-516.0;403.0;-793.0
740.0;-405.0;473.0;-525.0;448.0;-775.0
871.0;-422.0;?;-537.0;?;-788.0
1009.0;-433.0;?;-552.0;518.0;-787.0
1046.0;-442.0;458.0;-565.0;538.0;-753.0
1202.0;-450.0;448.0;-575.0;551.0;-713.0
1271.0;-462.0;443.0;-581.0;560.0;-739.0
960.0;-471.0;434.0;-582.0;563.0;-757.0
1077.0;-475.0;430.0;?;572.0;-802.0
1272.0;-483.0;428.0;-587.0;583.0;-957.0
?;-486.0;434.0;-591.0;591.0;-1034.0
941.0;-492.0;444.0;-591.0;598.0;-1098.0
760.0;-494.0;460.0;-590.0;603.0;-1260.0
771.0;-507.0;484.0;-580.0;606.0;-1013.0
871.0;-514.0;506.0;-569.0;606.0;-864.0
1002.0;-515.0;533.0;-568.0;592.0;-1138.0
931.0;?;?;-581.0;562.0;-1286.0
847.0;-532.0;?;-588.0;532.0;-1072.0
800.0;-540.0;586.0;-595.0;511.0;-909.0
779.0;-544.0;597.0;-607.0;505.0;-929.0
844.0;-552.0;604.0;-619.0;506.0;-967.0
811.0;-555.0;610.0;-631.0;512.0;-961.0
875.0;-557.0;613.0;-643.0;521.0;-954.0
814.0;-560.0;616.0;-651.0;533.0;-940.0
1313.0;-565.0;616.0;?;537.0;-914.0
1217.0;-566.0;613.0;-670.0;540.0;-895.0
1260.0;-569.0;611.0;-681.0;549.0;-878.0
1046.0;-569.0;603.0;-691.0;564.0;-920.0
920.0;?;595.0;-699.0;?;-955.0
886.0;-569.0;584.0;-708.0;599.0;-945.0
790.0;-569.0;566.0;-714.0;?;-1099.0
723.0;-569.0;546.0;-720.0;625.0;-1384.0
694.0;-569.0;523.0;-722.0;630.0;-1430.0
664.0;-567.0;508.0;-725.0;624.0;-1263.0
689.0;-565.0;496.0;-731.0;611.0;?
682.0;-566.0;475.0;-737.0;594.0;-897.0
725.0;-566.0;445.0;-739.0;578.0;-829.0
707.0;-566.0;405.0;-740.0;564.0;-772.0
712.0;-558.0;363.0;-740.0;566.0;-717.0
?;-553.0;323.0;-742.0;566.0;-621.0
793.0;-547.0;293.0;-744.0;571.0;-594.0
811.0;-547.0;281.0;-753.0;572.0;-596.0
877.0;-546.0;277.0;-766.0;578.0;-664.0
957.0;-549.0;281.0;-780.0;?;-712.0
949.0;-548.0;286.0;-788.0;?;-737.0
1005.0;-561.0;297.0;-773.0;609.0;-813.0
919.0;-565.0;307.0;-759.0;626.0;-836.0
872.0;-573.0;318.0;-777.0;644.0;-786.0
878.0;-585.0;325.0;?;658.0;-860.0
?;-596.0;337.0;-836.0;669.0;-923.0
1025.0;-605.0;354.0;?;676.0;-953.0
1018.0;-614.0;372.0;-865.0;680.0;-938.0
940.0;-619.0;?;-866.0;681.0;-955.0
893.0;-622.0;420.0;-873.0;682.0;-912.0
?;-630.0;436.0;-878.0;679.0;-944.0
909.0;-632.0;446.0;-889.0;676.0;-1023.0
934.0;-634.0;445.0;?;674.0;-1101.0
963.0;-637.0;443.0;-860.0;670.0;-1109.0
961.0;-640.0;442.0;-837.0;671.0;-1059.0
958.0;-637.0;436.0;-837.0;674.0;-968.0
959.0;-639.0;425.0;-853.0;?;-940.0
979.0;-645.0;413.0;-860.0;670.0;-942.0
973.0;-653.0;399.0;-862.0;664.0;-929.0
953.0;-658.0;397.0;-850.0;657.0;-909.0
1012.0;-663.0;407.0;-828.0;652.0;-917.0
1044.0;-666.0;426.0;-817.0;654.0;-954.0
984.0;-673.0;444.0;?;?;-983.0
915.0;-672.0;?;-805.0;663.0;-1011.0
955.0;-672.0;464.0;-795.0;668.0;-1011.0
950.0;-674.0;469.0;-782.0;676.0;-984.0
919.0;-676.0;478.0;?;680.0;-984.0
968.0;-676.0;489.0;-752.0;686.0;-1022.0
1023.0;-675.0;507.0;-744.0;687.0;-1043.0
1055.0;-674.0;523.0;-732.0;686.0;-1000.0
999.0;-671.0;538.0;-711.0;685.0;-967.0
924.0;-667.0;551.0;-694.0;682.0;-985.0
911.0;-668.0;562.0;-675.0;679.0;-982.0
923.0;?;567.0;-644.0;671.0;-987.0
974.0;-666.0;571.0;-625.0;663.0;-1038.0
1020.0;-665.0;573.0;-618.0;657.0;-1066.0
1019.0;-658.0;573.0;-602.0;648.0;-1044.0
993.0;-653.0;577.0;-580.0;?;-988.0
1013.0;-648.0;575.0;-560.0;633.0;-950.0
964.0;-642.0;577.0;-533.0;628.0;-940.0
925.0;-638.0;578.0;-501.0;619.0;-950.0
924.0;?;576.0;-479.0;611.0;-973.0
931.0;-621.0;579.0;-459.0;600.0;-1001.0
944.0;-613.0;583.0;-433.0;589.0;-981.0
971.0;-599.0;588.0;-407.0;?;-989.0
984.0;-595.0;593.0;-385.0;580.0;-986.0
1005.0;-587.0;?;-362.0;580.0;-957.0
971.0;-579.0;603.0;-328.0;577.0;-940.0
968.0;-576.0;606.0;-288.0;573.0;-943.0
946.0;-567.0;611.0;-244.0;569.0;-959.0
?;-561.0;613.0;-204.0;561.0;-972.0
931.0;-556.0;616.0;-172.0;554.0;-977.0
930.0;-548.0;619.0;-154.0;543.0;-994.0
?;-541.0;620.0;?;533.0;-1022.0
934.0;-540.0;621.0;-129.0;520.0;-1003.0
934.0;-534.0;625.0;-115.0;512.0;-1009.0
959.0;-533.0;624.0;-109.0;510.0;-1003.0
941.0;-528.0;625.0;-102.0;?;-980.0
932.0;-527.0;625.0;-100.0;505.0;-967.0
942.0;-523.0;622.0;-94.0;502.0;-972.0
943.0;-521.0;623.0;-84.0;500.0;-981.0
965.0;-519.0;621.0;-72.0;500.0;-977.0
968.0;-516.0;620.0;-52.0;503.0;-965.0
968.0;-520.0;618.0;-37.0;507.0;-961.0
959.0;-519.0;615.0;-34.0;506.0;-961.0
948.0;-519.0;613.0;-28.0;503.0;-969.0
941.0;-523.0;610.0;-20.0;502.0;-976.0
947.0;-526.0;?;-10.0;508.0;-986.0
941.0;-528.0;609.0;-5.0;512.0;-987.0
947.0;-528.0;606.0;0.0;519.0;-970.0
941.0;?;607.0;7.0;525.0;-953.0
947.0;-534.0;605.0;9.0;526.0;-948.0
936.0;-541.0;603.0;5.0;531.0;-955.0
944.0;-541.0;602.0;-3.0;537.0;-958.0
955.0;-545.0;601.0;-9.0;541.0;-959.0
954.0;-549.0;604.0;-7.0;545.0;-953.0
938.0;-551.0;604.0;-7.0;548.0;?
955.0;-549.0;?;-8.0;545.0;-949.0
960.0;-555.0;606.0;-13.0;546.0;-949.0
941.0;-558.0;606.0;-31.0;546.0;-959.0
911.0;-561.0;610.0;-58.0;549.0;-973.0
923.0;-560.0;612.0;-73.0;549.0;-987.0
938.0;-559.0;615.0;-73.0;550.0;-978.0
963.0;-561.0;615.0;-77.0;550.0;-967.0
1065.0;-559.0;618.0;?;546.0;-961.0
1140.0;-560.0;616.0;-83.0;544.0;-953.0
1138.0;-562.0;617.0;-87.0;540.0;-932.0
1075.0;-562.0;618.0;-86.0;535.0;-926.0
1069.0;-568.0;616.0;-110.0;532.0;-967.0
1054.0;-573.0;617.0;-174.0;531.0;-984.0
1010.0;?;616.0;-259.0;535.0;-1011.0
962.0;-578.0;613.0;-373.0;537.0;-1097.0
957.0;-581.0;611.0;-462.0;536.0;-1170.0
966.0;-585.0;612.0;-544.0;535.0;-1109.0
967.0;-587.0;?;-583.0;541.0;-1088.0
977.0;-590.0;609.0;-593.0;549.0;-1094.0
997.0;?;606.0;-612.0;560.0;-1043.0
?;-597.0;601.0;-638.0;?;-996.0
1028.0;-598.0;595.0;-667.0;?;-982.0
879.0;-599.0;586.0;-692.0;584.0;?
707.0;-604.0;575.0;-713.0;590.0;-970.0
?;-604.0;562.0;-730.0;599.0;-970.0
891.0;-605.0;545.0;-742.0;603.0;?
911.0;?;528.0;-756.0;604.0;-1010.0
828.0;-599.0;503.0;-763.0;608.0;-1105.0
749.0;-593.0;476.0;-771.0;608.0;-1079.0
743.0;-576.0;438.0;-772.0;?;-900.0
821.0;-562.0;395.0;-771.0;609.0;-869.0
919.0;-551.0;347.0;-766.0;603.0;-956.0
998.0;-538.0;306.0;-761.0;596.0;-965.0
969.0;-524.0;270.0;-756.0;587.0;-909.0
878.0;-514.0;237.0;-749.0;572.0;-799.0
816.0;-495.0;204.0;-739.0;550.0;-768.0
?;-480.0;165.0;-729.0;517.0;-806.0
860.0;-468.0;121.0;-719.0;480.0;-892.0
949.0;-456.0;84.0;-707.0;440.0;-988.0
863.0;-438.0;48.0;-690.0;407.0;-1022.0
799.0;-419.0;9.0;-671.0;384.0;-953.0
794.0;-401.0;-30.0;-647.0;356.0;-871.0
790.0;-378.0;-74.0;-618.0;324.0;-825.0
823.0;-352.0;?;-594.0;295.0;-848.0
881.0;-327.0;-159.0;?;259.0;-881.0
1143.0;-299.0;-193.0;-543.0;223.0;-969.0
1204.0;-268.0;-229.0;-518.0;168.0;-918.0
?;-243.0;-262.0;-494.0;117.0;-875.0
1151.0;-216.0;-294.0;-468.0;86.0;-869.0
1247.0;-191.0;-323.0;-450.0;66.0;-859.0
1166.0;-166.0;-347.0;-441.0;55.0;-877.0
986.0;-135.0;-372.0;-438.0;39.0;-960.0
790.0;-99.0;?;-442.0;22.0;-1135.0
755.0;-50.0;-408.0;-448.0;3.0;-1082.0
894.0;-5.0;-421.0;-434.0;-17.0;-1103.0
1004.0;31.0;-434.0;-399.0;-49.0;-1193.0
850.0;63.0;-449.0;-362.0;-85.0;-1242.0
