InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
839.0;-2;-13.0;928.0;541.0;-5.0;18.0;-2
712.0;-24;-5.0;907.0;672.0;0.0;-21.0;-24
712.0;-7;5.0;906.0;672.0;-11.0;26.0;-7
712.0;8;-5.0;926.0;672.0;23.0;6.0;8
838.0;23;1.0;940.0;541.0;-39.0;3.0;23
-674.0;20;-675.0;987.0;-572.0;-607.0;-606.0;20
803.0;-15;-4.0;954.0;588.0;4.0;39.0;-15
712.0;-12;24.0;915.0;673.0;-33.0;-67.0;-12
838.0;-9;0.0;917.0;539.0;15.0;-22.0;-9
837.0;34;-14.0;918.0;542.0;2.0;-20.0;34
712.0;-16;-23.0;922.0;673.0;-49.0;-20.0;-16
836.0;-6;-5.0;906.0;542.0;4.0;-8.0;-6
757.0;2;-17.0;899.0;649.0;57.0;34.0;2
838.0;10;-7.0;949.0;541.0;-9.0;-4.0;10
838.0;6;1.0;928.0;541.0;-11.0;-11.0;6
712.0;-32;13.0;926.0;673.0;-11.0;23.0;-32
819.0;3;-24.0;880.0;571.0;41.0;72.0;3
-726.0;-63;673.0;908.0;-622.0;-43.0;-656.0;-63
839.0;1;-18.0;939.0;540.0;-19.0;33.0;1
839.0;13;-13.0;939.0;540.0;-17.0;-9.0;13
712.0;10;17.0;923.0;673.0;-12.0;-48.0;10
712.0;15;-4.0;940.0;673.0;-56.0;-32.0;15
839.0;21;5.0;927.0;538.0;-5.0;2.0;21
711.0;-10;11.0;931.0;674.0;-21.0;-75.0;-10
838.0;-12;-25.0;928.0;539.0;-36.0;-7.0;-12
838.0;-18;-12.0;925.0;540.0;-38.0;-36.0;-18
838.0;4;-13.0;915.0;540.0;-31.0;12.0;4
838.0;-2;-21.0;942.0;540.0;-17.0;-11.0;-2
839.0;32;-9.0;910.0;538.0;-11.0;-7.0;32
839.0;8;16.0;916.0;538.0;2.0;-4.0;8
711.0;4;0.0;925.0;673.0;-43.0;-55.0;4
804.0;-14;-16.0;949.0;588.0;-3.0;-22.0;-14
842.0;-29;12.0;923.0;534.0;6.0;-12.0;-29
839.0;13;-1.0;932.0;540.0;-10.0;1.0;13
729.0;32;-37.0;951.0;640.0;13.0;65.0;32
839.0;4;-7.0;927.0;539.0;16.0;-6.0;4
838.0;11;-5.0;946.0;541.0;-31.0;18.0;11
839.0;-8;-39.0;930.0;539.0;-15.0;-11.0;-8
839.0;16;4.0;939.0;539.0;0.0;-36.0;16
712.0;24;-22.0;910.0;672.0;-28.0;26.0;24
835.0;15;-17.0;926.0;544.0;12.0;-29.0;15
839.0;23;2.0;930.0;539.0;-11.0;-23.0;23
754.0;9;617.0;968.0;629.0;-172.0;-432.0;9
55.0;-12;469.0;966.0;-69.0;778.0;-583.0;-12
804.0;17;21.0;945.0;587.0;-4.0;12.0;17
712.0;4;21.0;918.0;673.0;-43.0;-73.0;4
257.0;-68;-16.0;722.0;270.0;351.0;-13.0;-68
837.0;-3;-14.0;921.0;541.0;17.0;-39.0;-3
838.0;12;2.0;928.0;541.0;-18.0;-15.0;12
841.0;23;-23.0;939.0;536.0;-2.0;12.0;23
838.0;10;50.0;941.0;541.0;48.0;-20.0;10
790.0;-19;31.0;830.0;612.0;-69.0;-146.0;-19
715.0;-26;75.0;941.0;670.0;-62.0;-141.0;-26
839.0;-19;39.0;947.0;540.0;55.0;10.0;-19
28.0;-37;-581.0;983.0;-85.0;-814.0;-506.0;-37
841.0;-32;-30.0;938.0;534.0;-46.0;-6.0;-32
832.0;0;-44.0;940.0;549.0;24.0;-27.0;0
804.0;26;19.0;965.0;587.0;-18.0;32.0;26
839.0;-8;-5.0;936.0;540.0;-22.0;21.0;-8
711.0;-20;13.0;918.0;673.0;-28.0;-75.0;-20
785.0;-12;-187.0;896.0;609.0;-37.0;38.0;-12
711.0;-20;22.0;931.0;673.0;-43.0;-62.0;-20
838.0;1;-24.0;956.0;541.0;4.0;-13.0;1
712.0;-25;7.0;934.0;673.0;-37.0;-22.0;-25
839.0;-16;-1.0;950.0;539.0;-4.0;-5.0;-16
838.0;15;10.0;862.0;544.0;-2.0;113.0;15
839.0;-1;-9.0;946.0;540.0;-6.0;14.0;-1
762.0;23;261.0;909.0;643.0;269.0;-128.0;23
842.0;-22;-23.0;932.0;534.0;-19.0;-19.0;-22
836.0;-42;10.0;856.0;548.0;10.0;-7.0;-42
-284.0;-12;58.0;854.0;-245.0;-89.0;-431.0;-12
839.0;-23;-9.0;922.0;539.0;-40.0;-22.0;-23
839.0;0;-9.0;956.0;539.0;10.0;0.0;0
839.0;-12;-24.0;946.0;540.0;15.0;16.0;-12
838.0;7;0.0;945.0;541.0;0.0;23.0;7
840.0;-40;-35.0;906.0;538.0;37.0;-96.0;-40
817.0;7;-20.0;881.0;572.0;44.0;-38.0;7
830.0;17;0.0;850.0;557.0;-19.0;-21.0;17
842.0;4;-36.0;926.0;536.0;-38.0;-30.0;4
805.0;19;28.0;922.0;591.0;40.0;0.0;19
838.0;28;-18.0;965.0;541.0;-7.0;-32.0;28
841.0;-7;-28.0;911.0;535.0;-53.0;43.0;-7
713.0;-1;37.0;919.0;672.0;-46.0;-79.0;-1
838.0;-12;-17.0;853.0;544.0;-34.0;-41.0;-12
838.0;8;0.0;868.0;545.0;17.0;-1.0;8
804.0;0;-2.0;962.0;588.0;18.0;-75.0;0
839.0;-18;6.0;937.0;540.0;0.0;6.0;-18
797.0;-18;46.0;952.0;595.0;-25.0;-82.0;-18
839.0;-19;33.0;956.0;540.0;4.0;5.0;-19
839.0;-6;-16.0;956.0;539.0;-20.0;6.0;-6
835.0;-34;5.0;932.0;542.0;-14.0;8.0;-34
837.0;-18;37.0;860.0;545.0;-41.0;-9.0;-18
828.0;-9;2.0;810.0;558.0;2.0;10.0;-9
841.0;-40;4.0;924.0;534.0;-34.0;9.0;-40
837.0;6;5.0;937.0;543.0;-58.0;2.0;6
832.0;15;-20.0;802.0;552.0;-15.0;-7.0;15
712.0;4;-52.0;927.0;672.0;7.0;7.0;4
838.0;-17;-1.0;951.0;541.0;-9.0;2.0;-17
811.0;4;64.0;868.0;584.0;26.0;-205.0;4
-684.0;-13;0.0;922.0;-570.0;19.0;-146.0;-13
842.0;-17;-43.0;934.0;536.0;-78.0;13.0;-17
838.0;-27;8.0;946.0;541.0;8.0;2.0;-27
831.0;13;32.0;834.0;556.0;-26.0;-29.0;13
835.0;-23;2.0;854.0;549.0;-13.0;-9.0;-23
757.0;-19;948.0;906.0;637.0;820.0;207.0;-19
838.0;-21;-24.0;942.0;541.0;-23.0;-19.0;-21
838.0;-21;-12.0;950.0;541.0;-6.0;-13.0;-21
830.0;-10;-41.0;858.0;556.0;-20.0;21.0;-10
811.0;-10;-7.0;851.0;583.0;-10.0;119.0;-10
836.0;31;8.0;838.0;548.0;-24.0;10.0;31
828.0;6;-17.0;804.0;558.0;-55.0;-23.0;6
829.0;40;-39.0;851.0;558.0;-43.0;49.0;40
838.0;-2;25.0;843.0;545.0;12.0;-20.0;-2
716.0;-5;25.0;937.0;670.0;27.0;-78.0;-5
838.0;-16;-26.0;957.0;542.0;38.0;51.0;-16
782.0;770;-360.0;945.0;550.0;177.0;405.0;770
828.0;15;-8.0;850.0;560.0;33.0;-101.0;15
842.0;-14;-32.0;917.0;536.0;-29.0;5.0;-14
