Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
107.0;-147.0;89.0;-224.0;-997.0;-483.0;417.0;68.0;780.0
194.0;26.0;184.0;-202.0;-973.0;-550.0;445.0;-36.0;858.0
204.0;45.0;283.0;-233.0;-948.0;-618.0;434.0;-67.0;782.0
248.0;21.0;279.0;-245.0;-949.0;-610.0;418.0;-51.0;791.0
141.0;-61.0;240.0;-88.0;-954.0;-583.0;400.0;-14.0;733.0
203.0;260.0;194.0;-192.0;-828.0;-729.0;245.0;81.0;1124.0
91.0;-95.0;248.0;23.0;-823.0;-798.0;97.0;87.0;1003.0
191.0;42.0;189.0;-194.0;-970.0;-559.0;410.0;-25.0;866.0
227.0;-36.0;274.0;-263.0;-939.0;-632.0;440.0;-59.0;782.0
178.0;58.0;191.0;-160.0;-958.0;-529.0;481.0;5.0;856.0
112.0;-107.0;166.0;-185.0;-944.0;-573.0;479.0;12.0;865.0
263.0;-60.0;260.0;-261.0;-919.0;-636.0;428.0;-40.0;792.0
-12.0;150.0;415.0;0.0;-840.0;-553.0;171.0;17.0;750.0
250.0;-169.0;237.0;-263.0;-945.0;-620.0;395.0;-68.0;782.0
-2.0;-159.0;390.0;-112.0;-902.0;-709.0;352.0;-36.0;682.0
295.0;-231.0;121.0;-80.0;-870.0;-635.0;649.0;-125.0;766.0
172.0;3.0;260.0;-218.0;-899.0;-591.0;297.0;-23.0;715.0
195.0;48.0;321.0;-192.0;-837.0;-572.0;350.0;-62.0;713.0
202.0;74.0;328.0;-204.0;-832.0;-642.0;299.0;-30.0;756.0
141.0;-108.0;319.0;-218.0;-866.0;-646.0;324.0;-20.0;692.0
92.0;-80.0;294.0;-209.0;-855.0;-593.0;267.0;-88.0;583.0
162.0;-80.0;254.0;-243.0;-892.0;-596.0;307.0;-27.0;709.0
312.0;314.0;480.0;-211.0;-830.0;-663.0;122.0;-136.0;904.0
217.0;59.0;318.0;-312.0;-810.0;-553.0;267.0;-83.0;838.0
208.0;58.0;154.0;-124.0;-1032.0;-604.0;304.0;-17.0;654.0
452.0;-86.0;201.0;-335.0;-999.0;-571.0;311.0;-1.0;779.0
182.0;-117.0;249.0;-211.0;-911.0;-610.0;312.0;10.0;744.0
274.0;-395.0;134.0;-393.0;-950.0;-605.0;425.0;-61.0;766.0
291.0;66.0;108.0;-383.0;-978.0;-582.0;293.0;-23.0;792.0
345.0;-195.0;124.0;-140.0;-883.0;-903.0;503.0;402.0;714.0
291.0;125.0;201.0;-221.0;-931.0;-521.0;359.0;-6.0;814.0
289.0;86.0;237.0;-253.0;-931.0;-503.0;367.0;-39.0;793.0
55.0;329.0;41.0;1.0;-608.0;-609.0;602.0;56.0;893.0
292.0;99.0;221.0;-312.0;-931.0;-511.0;353.0;-64.0;823.0
297.0;155.0;164.0;-353.0;-970.0;-493.0;466.0;-45.0;895.0
482.0;200.0;170.0;-404.0;-977.0;-472.0;336.0;-34.0;884.0
308.0;55.0;160.0;-294.0;-988.0;-492.0;364.0;-29.0;864.0
542.0;33.0;206.0;-611.0;-968.0;-442.0;401.0;-71.0;872.0
254.0;-341.0;406.0;-127.0;-811.0;-453.0;161.0;79.0;724.0
444.0;382.0;441.0;-354.0;-872.0;-619.0;371.0;-197.0;801.0
366.0;6.0;318.0;-184.0;-902.0;-548.0;599.0;-74.0;895.0
328.0;287.0;221.0;-147.0;-1016.0;-533.0;301.0;47.0;796.0
319.0;-16.0;263.0;-419.0;-943.0;-619.0;328.0;-13.0;712.0
248.0;-100.0;129.0;-50.0;-980.0;-501.0;355.0;-81.0;712.0
373.0;-13.0;342.0;-428.0;-933.0;-701.0;327.0;-105.0;744.0
176.0;63.0;153.0;-182.0;-973.0;-354.0;387.0;-39.0;956.0
121.0;-1.0;182.0;-185.0;-965.0;-644.0;525.0;-39.0;776.0
190.0;60.0;118.0;-142.0;-1018.0;-563.0;284.0;-72.0;729.0
-63.0;-468.0;542.0;84.0;-874.0;-453.0;227.0;7.0;628.0
-102.0;4.0;495.0;26.0;-803.0;-744.0;162.0;-109.0;576.0
178.0;65.0;186.0;-122.0;-979.0;-408.0;512.0;67.0;933.0
222.0;-249.0;242.0;-504.0;-946.0;-408.0;214.0;67.0;839.0
112.0;-5.0;202.0;-246.0;-891.0;-719.0;279.0;-99.0;726.0
136.0;54.0;259.0;-256.0;-906.0;-505.0;344.0;83.0;865.0
519.0;-132.0;221.0;-74.0;-1004.0;-485.0;417.0;-69.0;910.0
181.0;-81.0;367.0;-217.0;-941.0;-750.0;435.0;-246.0;659.0
710.0;-18.0;405.0;-792.0;-914.0;-765.0;549.0;-38.0;646.0
404.0;-152.0;287.0;-242.0;-1160.0;-304.0;272.0;-51.0;1021.0
270.0;45.0;292.0;309.0;-879.0;-446.0;282.0;101.0;963.0
28.0;0.0;298.0;-158.0;-925.0;-633.0;406.0;-87.0;791.0
85.0;-4.0;340.0;-92.0;-932.0;-719.0;388.0;20.0;669.0
76.0;1.0;160.0;-154.0;-898.0;-411.0;252.0;-12.0;961.0
324.0;-117.0;157.0;-365.0;-783.0;-627.0;241.0;24.0;985.0
102.0;22.0;47.0;-283.0;-889.0;-547.0;165.0;-382.0;755.0
19.0;103.0;298.0;178.0;-934.0;-434.0;341.0;-64.0;877.0
250.0;178.0;220.0;-282.0;-1257.0;-590.0;354.0;-118.0;794.0
330.0;55.0;165.0;-217.0;-831.0;-800.0;341.0;37.0;1045.0
347.0;-159.0;170.0;-259.0;-960.0;-533.0;355.0;-118.0;843.0
238.0;-226.0;172.0;-173.0;-937.0;-610.0;523.0;1.0;788.0
49.0;27.0;363.0;-42.0;-935.0;-690.0;405.0;-39.0;730.0
201.0;-56.0;81.0;-161.0;-1012.0;-480.0;499.0;47.0;874.0
165.0;-34.0;162.0;-169.0;-1108.0;-772.0;457.0;-357.0;921.0
46.0;-50.0;278.0;-172.0;-1066.0;-624.0;124.0;-1.0;702.0
245.0;6.0;130.0;-233.0;-965.0;-489.0;473.0;-48.0;893.0
270.0;21.0;163.0;-317.0;-1093.0;-826.0;215.0;-246.0;869.0
273.0;122.0;220.0;-187.0;-930.0;-518.0;391.0;-156.0;867.0
286.0;1.0;130.0;-221.0;-996.0;-476.0;446.0;-47.0;886.0
126.0;-125.0;197.0;-308.0;-898.0;-500.0;303.0;101.0;890.0
192.0;178.0;197.0;-184.0;-971.0;-520.0;377.0;48.0;857.0
197.0;246.0;141.0;-526.0;-1018.0;-451.0;334.0;-136.0;845.0
250.0;15.0;126.0;-278.0;-965.0;-474.0;457.0;-54.0;879.0
149.0;23.0;283.0;-169.0;-952.0;-580.0;371.0;-226.0;820.0
215.0;-55.0;97.0;-131.0;-986.0;-493.0;475.0;-6.0;876.0
53.0;227.0;353.0;14.0;-1049.0;-366.0;271.0;-90.0;757.0
415.0;67.0;211.0;3.0;-856.0;-452.0;421.0;-293.0;744.0
200.0;76.0;176.0;-227.0;-982.0;-481.0;461.0;-32.0;874.0
110.0;223.0;92.0;-240.0;-981.0;-283.0;433.0;46.0;955.0
151.0;-223.0;180.0;-55.0;-1075.0;-497.0;324.0;-95.0;812.0
208.0;152.0;142.0;-154.0;-1002.0;-564.0;518.0;-71.0;840.0
181.0;27.0;160.0;-299.0;-960.0;-458.0;283.0;34.0;861.0
-247.0;-430.0;191.0;-16.0;-937.0;-763.0;61.0;-185.0;164.0
134.0;36.0;172.0;-235.0;-990.0;-517.0;314.0;70.0;863.0
255.0;73.0;81.0;-245.0;-988.0;-439.0;425.0;-19.0;893.0
163.0;24.0;50.0;-241.0;-986.0;-404.0;451.0;42.0;925.0
299.0;130.0;73.0;-237.0;-993.0;-419.0;368.0;-8.0;885.0
250.0;-451.0;88.0;-194.0;-994.0;-459.0;407.0;-19.0;865.0
300.0;24.0;263.0;-179.0;-935.0;-424.0;314.0;-22.0;890.0
31.0;33.0;362.0;186.0;-1080.0;-412.0;262.0;-138.0;704.0
-108.0;3.0;315.0;-170.0;-915.0;-699.0;408.0;-30.0;697.0
254.0;91.0;102.0;-220.0;-975.0;-478.0;466.0;0.0;849.0
161.0;122.0;47.0;-317.0;-998.0;-438.0;481.0;-255.0;801.0
242.0;93.0;204.0;57.0;-969.0;-469.0;487.0;11.0;1065.0
289.0;-161.0;115.0;-178.0;-986.0;-449.0;466.0;-14.0;857.0
222.0;-176.0;128.0;-198.0;-824.0;-486.0;361.0;86.0;998.0
324.0;-16.0;142.0;-352.0;-959.0;-518.0;446.0;20.0;826.0
133.0;143.0;225.0;-233.0;-1006.0;-429.0;350.0;84.0;884.0
285.0;-15.0;141.0;-175.0;-975.0;-473.0;433.0;-52.0;897.0
271.0;-3.0;104.0;-195.0;-1000.0;-469.0;395.0;-35.0;880.0
176.0;-106.0;303.0;-314.0;-880.0;-608.0;252.0;-30.0;875.0
273.0;-5.0;60.0;-260.0;-980.0;-469.0;443.0;31.0;882.0
-124.0;-146.0;83.0;-130.0;-1130.0;-435.0;170.0;-38.0;718.0
27.0;334.0;129.0;-290.0;-953.0;-743.0;451.0;192.0;709.0
132.0;149.0;167.0;-353.0;-956.0;-690.0;365.0;51.0;719.0
293.0;-63.0;69.0;-311.0;-978.0;-440.0;422.0;48.0;895.0
209.0;-16.0;111.0;-78.0;-988.0;-519.0;612.0;-29.0;860.0
555.0;-163.0;141.0;-120.0;-957.0;-556.0;570.0;71.0;916.0
279.0;-129.0;201.0;-106.0;-954.0;-595.0;249.0;-72.0;743.0
176.0;108.0;80.0;-405.0;-973.0;-501.0;413.0;-13.0;883.0
-183.0;287.0;599.0;110.0;-616.0;-754.0;-2.0;-121.0;442.0
252.0;-11.0;144.0;-373.0;-935.0;-522.0;441.0;13.0;830.0
171.0;-27.0;124.0;-107.0;-1008.0;-630.0;463.0;-78.0;835.0
218.0;-114.0;216.0;-266.0;-964.0;-364.0;405.0;-78.0;895.0
366.0;-64.0;130.0;-423.0;-991.0;-463.0;337.0;-25.0;862.0
281.0;9.0;266.0;-322.0;-899.0;-421.0;314.0;20.0;850.0
68.0;-66.0;129.0;-215.0;-938.0;-575.0;493.0;-322.0;722.0
235.0;40.0;91.0;-219.0;-980.0;-418.0;355.0;70.0;897.0
171.0;-3.0;190.0;-101.0;-957.0;-581.0;456.0;-140.0;821.0
173.0;-28.0;123.0;-209.0;-1032.0;-563.0;458.0;-101.0;797.0
172.0;37.0;110.0;-145.0;-993.0;-585.0;404.0;-93.0;840.0
188.0;-31.0;234.0;-61.0;-1014.0;-605.0;267.0;-62.0;763.0
192.0;-20.0;110.0;-118.0;-885.0;-456.0;107.0;-133.0;683.0
107.0;151.0;188.0;-227.0;-953.0;-488.0;443.0;105.0;899.0
103.0;-368.0;295.0;-28.0;-1121.0;-590.0;239.0;-119.0;763.0
141.0;-225.0;184.0;-93.0;-960.0;-580.0;313.0;-69.0;753.0
67.0;17.0;246.0;6.0;-886.0;-400.0;321.0;-80.0;747.0
252.0;-20.0;113.0;-239.0;-986.0;-471.0;434.0;-77.0;884.0
293.0;-22.0;113.0;-189.0;-977.0;-441.0;459.0;-60.0;903.0
106.0;-225.0;296.0;-84.0;-935.0;-614.0;438.0;-216.0;797.0
122.0;221.0;243.0;-101.0;-937.0;-528.0;349.0;-20.0;855.0
230.0;260.0;223.0;-145.0;-955.0;-549.0;378.0;-147.0;718.0
266.0;-23.0;96.0;-213.0;-984.0;-452.0;407.0;-48.0;906.0
289.0;2.0;87.0;-216.0;-1002.0;-516.0;511.0;6.0;895.0
206.0;211.0;242.0;-207.0;-910.0;-773.0;354.0;-137.0;943.0
349.0;157.0;323.0;-209.0;-1025.0;-600.0;395.0;-15.0;820.0
387.0;-130.0;59.0;-94.0;-894.0;-643.0;697.0;171.0;662.0
615.0;17.0;172.0;-646.0;-975.0;-644.0;470.0;31.0;773.0
-649.0;-58.0;903.0;541.0;-20.0;-776.0;-461.0;-448.0;-433.0
239.0;-450.0;181.0;-147.0;-937.0;-570.0;344.0;10.0;779.0
-67.0;-866.0;380.0;-140.0;-865.0;-695.0;153.0;-86.0;466.0
182.0;386.0;99.0;-105.0;-1012.0;-442.0;459.0;25.0;908.0
124.0;67.0;224.0;-192.0;-766.0;-477.0;215.0;5.0;738.0
214.0;40.0;280.0;-116.0;-1127.0;-568.0;437.0;38.0;812.0
217.0;-62.0;220.0;-29.0;-924.0;-615.0;404.0;-82.0;759.0
83.0;440.0;449.0;22.0;-848.0;-716.0;405.0;-243.0;721.0
230.0;-42.0;107.0;-251.0;-993.0;-426.0;438.0;-89.0;905.0
346.0;263.0;241.0;-139.0;-953.0;-541.0;545.0;7.0;900.0
215.0;-52.0;96.0;-224.0;-875.0;-706.0;450.0;-116.0;715.0
292.0;-54.0;176.0;-378.0;-833.0;-483.0;262.0;-53.0;971.0
243.0;-42.0;107.0;-202.0;-999.0;-454.0;446.0;-50.0;914.0
284.0;-92.0;57.0;-323.0;-829.0;-656.0;384.0;191.0;933.0
245.0;-37.0;103.0;-216.0;-983.0;-431.0;420.0;-62.0;894.0
475.0;249.0;204.0;-339.0;-992.0;-509.0;583.0;-22.0;861.0
337.0;-46.0;112.0;-286.0;-937.0;-550.0;243.0;-59.0;848.0
294.0;60.0;137.0;-137.0;-993.0;-453.0;217.0;49.0;855.0
274.0;32.0;83.0;-249.0;-988.0;-405.0;428.0;17.0;915.0
336.0;-229.0;279.0;-305.0;-917.0;-629.0;349.0;10.0;897.0
174.0;8.0;111.0;-181.0;-983.0;-541.0;428.0;-68.0;913.0
-453.0;-1528.0;752.0;-31.0;-488.0;-847.0;-314.0;-478.0;-314.0
196.0;43.0;187.0;-194.0;-962.0;-559.0;517.0;-42.0;875.0
133.0;38.0;190.0;-178.0;-1015.0;-529.0;462.0;-121.0;838.0
325.0;-61.0;405.0;-27.0;-926.0;-750.0;281.0;-129.0;651.0
123.0;-62.0;333.0;-308.0;-1060.0;-413.0;390.0;-85.0;833.0
164.0;-20.0;155.0;-120.0;-1023.0;-592.0;371.0;-34.0;661.0
275.0;194.0;163.0;-405.0;-1015.0;-702.0;91.0;-223.0;819.0
146.0;-168.0;44.0;-156.0;-907.0;-545.0;188.0;32.0;681.0
205.0;300.0;150.0;-125.0;-1090.0;-520.0;439.0;-60.0;856.0
222.0;74.0;283.0;-203.0;-1048.0;-347.0;446.0;-70.0;937.0
330.0;413.0;202.0;-358.0;-963.0;-450.0;363.0;127.0;914.0
79.0;134.0;206.0;123.0;-988.0;-581.0;469.0;-87.0;808.0
142.0;46.0;79.0;-321.0;-1205.0;-410.0;313.0;-69.0;830.0
295.0;14.0;89.0;-461.0;-974.0;-453.0;485.0;25.0;890.0
274.0;-29.0;96.0;-222.0;-987.0;-481.0;398.0;-36.0;913.0
205.0;-54.0;354.0;-115.0;-922.0;-741.0;364.0;-339.0;690.0
284.0;128.0;137.0;-207.0;-865.0;-730.0;401.0;50.0;729.0
234.0;143.0;185.0;-221.0;-749.0;-478.0;222.0;70.0;936.0
300.0;4.0;46.0;-246.0;-989.0;-394.0;448.0;-20.0;919.0
181.0;57.0;207.0;-86.0;-984.0;-581.0;452.0;-100.0;840.0
275.0;20.0;188.0;-205.0;-875.0;-488.0;370.0;112.0;835.0
171.0;71.0;142.0;-188.0;-926.0;-558.0;473.0;-127.0;836.0
262.0;-11.0;112.0;-222.0;-975.0;-475.0;430.0;-66.0;905.0
178.0;-29.0;342.0;-332.0;-899.0;-607.0;396.0;-164.0;859.0
52.0;-95.0;219.0;-257.0;-801.0;-571.0;355.0;88.0;832.0
274.0;1.0;78.0;-224.0;-994.0;-422.0;417.0;-27.0;900.0
330.0;3.0;69.0;-214.0;-998.0;-446.0;412.0;-11.0;919.0
196.0;-3.0;25.0;-244.0;-984.0;-400.0;459.0;46.0;923.0
274.0;-7.0;85.0;-287.0;-981.0;-440.0;391.0;9.0;913.0
196.0;-143.0;353.0;-197.0;-978.0;-683.0;401.0;-306.0;777.0
234.0;-217.0;169.0;-170.0;-921.0;-547.0;339.0;-40.0;1061.0
158.0;-143.0;171.0;-128.0;-963.0;-433.0;160.0;32.0;902.0
239.0;-72.0;84.0;-237.0;-997.0;-390.0;347.0;59.0;916.0
250.0;-107.0;97.0;-156.0;-999.0;-517.0;386.0;-116.0;836.0
277.0;-1.0;78.0;-221.0;-992.0;-451.0;438.0;-32.0;906.0
175.0;-252.0;45.0;-341.0;-987.0;-490.0;214.0;-482.0;701.0
222.0;5.0;267.0;-220.0;-836.0;-491.0;355.0;112.0;830.0
260.0;-234.0;180.0;-271.0;-1156.0;-449.0;341.0;-85.0;799.0
297.0;-95.0;207.0;-194.0;-957.0;-550.0;371.0;-240.0;827.0
337.0;22.0;86.0;-340.0;-972.0;-461.0;444.0;16.0;880.0
190.0;425.0;295.0;-218.0;-908.0;-497.0;312.0;27.0;911.0
410.0;166.0;36.0;-34.0;-940.0;-373.0;468.0;-158.0;883.0
310.0;-6.0;122.0;-168.0;-997.0;-490.0;398.0;-40.0;895.0
266.0;48.0;132.0;-189.0;-989.0;-457.0;443.0;-40.0;915.0
130.0;-201.0;166.0;-89.0;-961.0;-551.0;387.0;-32.0;818.0
367.0;-9.0;131.0;-415.0;-1012.0;-571.0;537.0;-78.0;884.0
224.0;55.0;126.0;-200.0;-995.0;-440.0;474.0;-44.0;913.0
420.0;-68.0;147.0;-93.0;-917.0;-476.0;351.0;-43.0;956.0
217.0;33.0;83.0;-162.0;-992.0;-469.0;500.0;20.0;895.0
320.0;350.0;194.0;-179.0;-869.0;-425.0;392.0;102.0;923.0
251.0;-9.0;77.0;-265.0;-985.0;-434.0;378.0;31.0;924.0
407.0;-25.0;146.0;-485.0;-950.0;-520.0;421.0;17.0;829.0
306.0;-203.0;156.0;-214.0;-898.0;-762.0;734.0;432.0;784.0
113.0;-162.0;136.0;-218.0;-1003.0;-557.0;586.0;-26.0;846.0
281.0;-164.0;92.0;-200.0;-986.0;-474.0;444.0;-41.0;888.0
254.0;-319.0;422.0;-353.0;-928.0;-772.0;408.0;-210.0;571.0
316.0;-117.0;69.0;-376.0;-821.0;-545.0;380.0;94.0;783.0
376.0;19.0;116.0;-402.0;-967.0;-474.0;447.0;14.0;859.0
47.0;-160.0;315.0;28.0;-926.0;-700.0;378.0;-230.0;669.0
404.0;435.0;311.0;-412.0;-982.0;-519.0;374.0;-91.0;885.0
587.0;-8.0;170.0;-526.0;-988.0;-645.0;435.0;69.0;788.0
862.0;-1.0;126.0;-890.0;-994.0;-405.0;445.0;-32.0;910.0
297.0;-167.0;138.0;-283.0;-763.0;-855.0;374.0;-109.0;1042.0
-1.0;-220.0;183.0;-321.0;-1007.0;-560.0;213.0;59.0;724.0
292.0;-79.0;139.0;-376.0;-824.0;-608.0;330.0;-25.0;1052.0
230.0;106.0;287.0;-216.0;-849.0;-459.0;282.0;78.0;799.0
310.0;115.0;406.0;-314.0;-1225.0;-517.0;426.0;-294.0;723.0
225.0;214.0;270.0;-238.0;-920.0;-503.0;618.0;-176.0;827.0
316.0;-139.0;114.0;-292.0;-945.0;-463.0;331.0;79.0;855.0
-11.0;88.0;306.0;-69.0;-900.0;-518.0;284.0;87.0;774.0
111.0;-196.0;264.0;-99.0;-948.0;-634.0;273.0;-100.0;775.0
233.0;-407.0;161.0;-163.0;-934.0;-483.0;422.0;-130.0;837.0
459.0;307.0;242.0;62.0;-953.0;-282.0;344.0;-144.0;999.0
4.0;-435.0;477.0;-79.0;-682.0;-758.0;-14.0;-117.0;406.0
322.0;-267.0;164.0;-287.0;-994.0;-481.0;391.0;-122.0;855.0
149.0;38.0;208.0;-142.0;-923.0;-593.0;314.0;186.0;915.0
244.0;31.0;112.0;-218.0;-980.0;-450.0;464.0;-54.0;894.0
260.0;-234.0;119.0;-178.0;-1008.0;-529.0;473.0;-57.0;857.0
176.0;-408.0;181.0;-176.0;-992.0;-540.0;179.0;-14.0;790.0
192.0;47.0;175.0;-50.0;-992.0;-497.0;459.0;-93.0;911.0
11.0;-475.0;175.0;-201.0;-980.0;-664.0;313.0;-49.0;536.0
260.0;-138.0;239.0;-162.0;-960.0;-585.0;422.0;-186.0;835.0
15.0;56.0;97.0;-314.0;-980.0;-404.0;394.0;-165.0;793.0
335.0;-148.0;167.0;-78.0;-1007.0;-505.0;458.0;-150.0;884.0
237.0;90.0;161.0;-163.0;-985.0;-456.0;449.0;-57.0;923.0
132.0;-67.0;147.0;-72.0;-778.0;-619.0;471.0;85.0;1100.0
72.0;54.0;230.0;-111.0;-948.0;-568.0;404.0;-16.0;746.0
192.0;45.0;262.0;-152.0;-946.0;-605.0;348.0;-194.0;641.0
163.0;177.0;217.0;-151.0;-806.0;-585.0;305.0;-370.0;910.0
122.0;130.0;228.0;-168.0;-978.0;-554.0;436.0;0.0;758.0
156.0;6.0;297.0;96.0;-874.0;-720.0;410.0;-76.0;905.0
183.0;87.0;133.0;-41.0;-1005.0;-437.0;416.0;101.0;886.0
217.0;216.0;172.0;-154.0;-958.0;-320.0;300.0;182.0;837.0
152.0;79.0;249.0;-126.0;-959.0;-530.0;461.0;-183.0;819.0
127.0;-14.0;230.0;-72.0;-886.0;-438.0;414.0;99.0;867.0
234.0;33.0;133.0;-215.0;-990.0;-462.0;464.0;-74.0;873.0
252.0;278.0;-2.0;-196.0;-1002.0;-346.0;441.0;58.0;934.0
172.0;163.0;265.0;-218.0;-942.0;-594.0;505.0;-161.0;830.0
253.0;-38.0;131.0;-201.0;-981.0;-476.0;492.0;-17.0;874.0
803.0;47.0;322.0;-814.0;-948.0;-693.0;577.0;-43.0;738.0
243.0;-2.0;110.0;-201.0;-987.0;-442.0;448.0;-30.0;903.0
92.0;69.0;358.0;-99.0;-1063.0;-350.0;230.0;-96.0;785.0
163.0;177.0;145.0;-140.0;-947.0;-457.0;463.0;16.0;908.0
-3.0;-327.0;91.0;-192.0;-905.0;-607.0;310.0;-238.0;736.0
249.0;-37.0;92.0;-225.0;-998.0;-434.0;414.0;-74.0;913.0
206.0;-56.0;312.0;-193.0;-958.0;-670.0;419.0;-209.0;745.0
-286.0;-11.0;866.0;239.0;-242.0;-922.0;-176.0;-318.0;-140.0
271.0;-27.0;54.0;-263.0;-985.0;-431.0;435.0;49.0;902.0
244.0;-363.0;237.0;-296.0;-856.0;-777.0;131.0;131.0;980.0
265.0;56.0;72.0;-251.0;-994.0;-450.0;437.0;-5.0;914.0
267.0;397.0;509.0;-313.0;-810.0;-692.0;153.0;-54.0;599.0
316.0;-100.0;165.0;61.0;-895.0;-452.0;475.0;117.0;1008.0
296.0;-123.0;155.0;-206.0;-988.0;-517.0;503.0;-48.0;876.0
112.0;-137.0;276.0;280.0;-912.0;-421.0;275.0;45.0;765.0
245.0;4.0;110.0;-219.0;-978.0;-439.0;425.0;-57.0;910.0
303.0;102.0;63.0;-342.0;-980.0;-389.0;285.0;97.0;869.0
223.0;-166.0;9.0;-203.0;-988.0;-438.0;474.0;20.0;928.0
-90.0;17.0;344.0;28.0;-876.0;-482.0;191.0;22.0;658.0
276.0;-25.0;105.0;-224.0;-987.0;-427.0;431.0;-44.0;888.0
-143.0;1529.0;764.0;340.0;-386.0;-650.0;407.0;-218.0;617.0
295.0;204.0;195.0;-271.0;-968.0;-347.0;373.0;-59.0;916.0
262.0;7.0;82.0;-208.0;-980.0;-426.0;446.0;-14.0;904.0
235.0;38.0;110.0;-286.0;-998.0;-450.0;539.0;35.0;914.0
55.0;308.0;295.0;-40.0;-922.0;-555.0;263.0;26.0;801.0
144.0;120.0;242.0;-183.0;-954.0;-419.0;368.0;-90.0;812.0
190.0;200.0;139.0;-305.0;-1069.0;-492.0;312.0;-237.0;818.0
224.0;21.0;174.0;-178.0;-1122.0;-411.0;289.0;26.0;925.0
212.0;275.0;138.0;-63.0;-1004.0;-460.0;447.0;-55.0;942.0
333.0;70.0;103.0;-233.0;-909.0;-627.0;362.0;-111.0;690.0
234.0;-17.0;105.0;-194.0;-995.0;-471.0;425.0;-29.0;912.0
246.0;-54.0;46.0;-205.0;-1017.0;-545.0;338.0;-57.0;726.0
284.0;37.0;105.0;-231.0;-988.0;-476.0;490.0;-27.0;902.0
321.0;-262.0;113.0;-295.0;-1009.0;-480.0;432.0;-76.0;875.0
274.0;38.0;105.0;-216.0;-987.0;-458.0;405.0;-58.0;914.0
151.0;148.0;222.0;-318.0;-958.0;-517.0;430.0;-54.0;823.0
165.0;-85.0;196.0;-85.0;-895.0;-461.0;409.0;12.0;768.0
302.0;-48.0;142.0;-298.0;-1034.0;-461.0;395.0;-146.0;854.0
168.0;142.0;275.0;54.0;-967.0;-631.0;395.0;-86.0;809.0
316.0;-29.0;150.0;-408.0;-867.0;-648.0;371.0;-68.0;790.0
301.0;66.0;70.0;-235.0;-988.0;-428.0;439.0;-20.0;919.0
208.0;782.0;236.0;-154.0;-931.0;-452.0;437.0;-67.0;911.0
265.0;19.0;14.0;-231.0;-993.0;-402.0;429.0;60.0;926.0
273.0;0.0;65.0;-257.0;-979.0;-480.0;462.0;21.0;875.0
319.0;-33.0;158.0;-217.0;-1158.0;-629.0;330.0;-315.0;749.0
176.0;205.0;186.0;-72.0;-972.0;-496.0;469.0;-180.0;807.0
129.0;-74.0;246.0;-13.0;-924.0;-542.0;528.0;-43.0;825.0
255.0;8.0;110.0;-221.0;-973.0;-458.0;469.0;-13.0;876.0
110.0;-61.0;417.0;-224.0;-1049.0;-333.0;232.0;-65.0;689.0
88.0;130.0;427.0;-284.0;-1022.0;-444.0;268.0;-80.0;743.0
248.0;-79.0;125.0;-193.0;-989.0;-466.0;472.0;-55.0;891.0
