InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
66.0;84.0;-289.0;508.0;40.0;74.0;462.0;113;?;62;-7;-13.0;380.0
50.0;67.0;-274.0;510.0;43.0;71.0;449.0;113;320.0;62;-7;0.0;365.0
106.0;69.0;-262.0;509.0;46.0;81.0;436.0;113;303.0;62;-7;-9.0;373.0
81.0;66.0;-279.0;508.0;45.0;83.0;404.0;113;308.0;62;-7;-10.0;367.0
60.0;74.0;-278.0;511.0;47.0;79.0;398.0;113;316.0;62;?;-20.0;356.0
?;93.0;-281.0;513.0;47.0;90.0;407.0;113;309.0;62;-7;1.0;?
-13.0;97.0;-284.0;516.0;48.0;94.0;418.0;113;290.0;62;-7;-4.0;364.0
-32.0;96.0;-293.0;518.0;?;99.0;428.0;113;268.0;62;-7;-34.0;382.0
-30.0;102.0;-301.0;519.0;45.0;95.0;445.0;113;266.0;62;-7;-21.0;397.0
-38.0;110.0;-298.0;518.0;44.0;94.0;?;113;264.0;62;-7;0.0;359.0
-15.0;99.0;-294.0;517.0;46.0;91.0;442.0;113;272.0;?;-7;-13.0;?
-19.0;76.0;-298.0;?;48.0;86.0;430.0;113;289.0;62;-7;-9.0;350.0
-53.0;47.0;?;510.0;48.0;90.0;436.0;113;293.0;62;-7;-11.0;353.0
-42.0;95.0;-283.0;509.0;51.0;91.0;420.0;113;287.0;62;-7;-10.0;367.0
-38.0;77.0;?;511.0;54.0;89.0;389.0;113;289.0;62;-7;-10.0;332.0
-36.0;111.0;-295.0;509.0;53.0;87.0;428.0;113;290.0;62;-7;-5.0;333.0
-57.0;120.0;-299.0;504.0;51.0;76.0;441.0;113;282.0;62;-7;4.0;337.0
-32.0;85.0;-290.0;499.0;51.0;75.0;451.0;113;269.0;62;-7;-19.0;323.0
24.0;55.0;-285.0;495.0;49.0;62.0;436.0;113;267.0;62;-7;-2.0;322.0
78.0;38.0;-280.0;492.0;47.0;?;447.0;113;285.0;?;?;-19.0;272.0
112.0;87.0;-285.0;487.0;46.0;64.0;417.0;113;294.0;62;-7;-10.0;259.0
137.0;?;-293.0;483.0;45.0;72.0;382.0;113;293.0;62;-7;-21.0;249.0
108.0;53.0;-293.0;478.0;46.0;72.0;371.0;113;301.0;62;-7;-18.0;243.0
95.0;51.0;-275.0;475.0;45.0;81.0;409.0;113;289.0;62;-7;-25.0;283.0
109.0;70.0;-281.0;464.0;43.0;75.0;416.0;113;267.0;62;-7;-39.0;258.0
149.0;?;-278.0;459.0;41.0;76.0;398.0;?;249.0;62;-7;-28.0;261.0
172.0;92.0;-284.0;456.0;41.0;75.0;401.0;113;255.0;?;-7;-29.0;272.0
88.0;76.0;-272.0;451.0;43.0;74.0;425.0;113;265.0;62;-7;-13.0;265.0
58.0;87.0;-244.0;449.0;?;86.0;436.0;113;276.0;62;?;?;279.0
51.0;69.0;-224.0;444.0;38.0;87.0;423.0;113;267.0;62;-7;-26.0;295.0
48.0;68.0;-216.0;443.0;37.0;83.0;413.0;113;255.0;62;-7;-32.0;?
41.0;67.0;-231.0;439.0;39.0;74.0;412.0;113;270.0;62;-7;-27.0;279.0
16.0;57.0;?;444.0;35.0;64.0;420.0;113;297.0;62;-7;-41.0;278.0
43.0;62.0;-231.0;456.0;33.0;63.0;?;113;300.0;62;-7;-17.0;294.0
-18.0;76.0;-238.0;470.0;37.0;57.0;402.0;113;290.0;62;-7;-8.0;298.0
-9.0;67.0;-236.0;472.0;37.0;53.0;402.0;113;291.0;62;-7;-11.0;298.0
-29.0;68.0;-237.0;468.0;35.0;53.0;435.0;113;286.0;62;-7;-10.0;279.0
-19.0;87.0;-234.0;456.0;36.0;53.0;413.0;113;278.0;62;-7;-9.0;289.0
?;63.0;-252.0;450.0;36.0;38.0;399.0;113;275.0;62;?;8.0;296.0
10.0;38.0;-246.0;450.0;34.0;?;409.0;?;287.0;62;-7;-24.0;277.0
35.0;?;-247.0;459.0;37.0;53.0;428.0;113;281.0;62;-7;?;281.0
44.0;64.0;-249.0;471.0;?;56.0;415.0;113;277.0;62;-7;-32.0;274.0
26.0;70.0;-252.0;465.0;37.0;58.0;410.0;113;288.0;62;-7;-24.0;272.0
-4.0;73.0;-251.0;457.0;37.0;66.0;405.0;113;287.0;62;-7;-5.0;279.0
-11.0;88.0;-248.0;449.0;36.0;68.0;401.0;113;280.0;62;-7;-21.0;283.0
10.0;69.0;-250.0;459.0;33.0;65.0;408.0;113;276.0;62;-7;-27.0;289.0
-19.0;68.0;-254.0;469.0;35.0;66.0;394.0;113;273.0;62;-7;-12.0;287.0
-15.0;58.0;-254.0;459.0;33.0;66.0;410.0;?;278.0;62;-7;?;288.0
-47.0;68.0;-242.0;448.0;35.0;61.0;419.0;113;279.0;62;-7;-36.0;288.0
-1.0;54.0;-240.0;448.0;?;57.0;414.0;113;277.0;62;-7;-34.0;288.0
-27.0;51.0;-247.0;460.0;35.0;53.0;394.0;113;277.0;62;-7;-21.0;297.0
-28.0;59.0;-250.0;?;37.0;47.0;394.0;113;278.0;62;?;-20.0;298.0
-38.0;?;-246.0;451.0;37.0;49.0;409.0;113;274.0;62;-7;-11.0;279.0
-7.0;74.0;-237.0;447.0;33.0;43.0;400.0;113;266.0;62;-7;-1.0;279.0
-7.0;73.0;-245.0;457.0;35.0;42.0;399.0;113;270.0;62;-7;-31.0;278.0
-7.0;65.0;-247.0;459.0;36.0;42.0;399.0;113;273.0;?;-7;-31.0;281.0
22.0;75.0;?;451.0;35.0;42.0;400.0;113;276.0;62;-7;-39.0;289.0
20.0;71.0;-243.0;441.0;33.0;47.0;417.0;113;273.0;62;-7;-28.0;287.0
27.0;67.0;-252.0;434.0;35.0;49.0;393.0;113;?;62;-7;-12.0;289.0
25.0;69.0;-252.0;439.0;34.0;54.0;396.0;113;271.0;62;-7;-5.0;282.0
47.0;67.0;-250.0;435.0;37.0;57.0;407.0;113;270.0;62;-7;?;283.0
41.0;69.0;-251.0;426.0;36.0;44.0;397.0;113;277.0;62;-7;-19.0;285.0
35.0;58.0;-241.0;412.0;37.0;52.0;399.0;113;273.0;62;-7;-15.0;274.0
16.0;77.0;-234.0;420.0;37.0;60.0;?;113;279.0;62;-7;-12.0;295.0
10.0;67.0;-246.0;432.0;37.0;58.0;?;113;276.0;62;?;-31.0;290.0
-1.0;67.0;-251.0;442.0;39.0;?;408.0;113;271.0;62;-7;-20.0;?
2.0;57.0;-239.0;450.0;37.0;65.0;409.0;113;279.0;62;-7;-29.0;296.0
-19.0;73.0;-241.0;444.0;36.0;58.0;415.0;113;276.0;62;-7;-21.0;299.0
-21.0;57.0;-245.0;439.0;35.0;62.0;420.0;113;274.0;62;-7;-20.0;270.0
-21.0;55.0;-247.0;431.0;34.0;56.0;401.0;113;278.0;62;-7;-20.0;309.0
-46.0;71.0;-243.0;441.0;33.0;54.0;390.0;113;271.0;62;-8;-29.0;297.0
-10.0;70.0;-251.0;462.0;36.0;49.0;390.0;113;271.0;62;-8;-22.0;312.0
-15.0;86.0;-260.0;459.0;37.0;46.0;410.0;113;279.0;62;-8;-40.0;303.0
-30.0;76.0;-251.0;453.0;36.0;44.0;408.0;113;?;62;-8;-31.0;297.0
2.0;?;-242.0;445.0;36.0;48.0;411.0;113;266.0;62;?;-38.0;280.0
10.0;67.0;-252.0;444.0;35.0;44.0;419.0;113;263.0;62;-8;?;295.0
10.0;59.0;-246.0;445.0;34.0;44.0;414.0;113;271.0;62;-8;-11.0;329.0
44.0;?;-243.0;456.0;36.0;51.0;388.0;113;267.0;62;-8;-9.0;314.0
12.0;58.0;-261.0;456.0;37.0;51.0;386.0;113;280.0;62;-8;-15.0;305.0
8.0;48.0;-255.0;452.0;39.0;55.0;407.0;113;281.0;62;-8;-23.0;?
10.0;48.0;-251.0;450.0;37.0;57.0;408.0;113;266.0;62;-8;-17.0;324.0
10.0;?;-261.0;441.0;39.0;63.0;?;113;259.0;62;-8;-18.0;328.0
4.0;63.0;-255.0;438.0;36.0;68.0;403.0;113;271.0;62;-8;12.0;317.0
-7.0;47.0;-246.0;452.0;35.0;59.0;384.0;113;269.0;62;-8;-42.0;327.0
6.0;62.0;-271.0;464.0;40.0;55.0;378.0;113;267.0;?;-8;-15.0;317.0
2.0;54.0;-274.0;458.0;41.0;51.0;398.0;113;274.0;62;-8;0.0;?
-23.0;70.0;-259.0;455.0;42.0;53.0;391.0;113;267.0;63;?;-29.0;315.0
-18.0;73.0;-260.0;455.0;?;56.0;390.0;113;257.0;61;-8;-10.0;360.0
10.0;71.0;-273.0;449.0;42.0;47.0;410.0;113;264.0;64;-8;-8.0;357.0
-5.0;85.0;-273.0;438.0;39.0;?;418.0;113;265.0;74;-7;-3.0;360.0
11.0;88.0;-277.0;445.0;42.0;47.0;419.0;113;264.0;?;-6;-24.0;323.0
1.0;65.0;-286.0;454.0;44.0;44.0;430.0;113;265.0;83;-5;-15.0;314.0
26.0;47.0;-285.0;449.0;47.0;44.0;421.0;113;274.0;?;-4;-6.0;301.0
20.0;58.0;-279.0;440.0;46.0;63.0;404.0;113;284.0;90;-4;?;292.0
36.0;48.0;-264.0;432.0;49.0;68.0;393.0;113;288.0;93;-4;-23.0;271.0
62.0;87.0;-279.0;411.0;53.0;73.0;390.0;113;287.0;93;-4;-31.0;215.0
77.0;75.0;-296.0;374.0;62.0;70.0;?;114;281.0;92;-4;-24.0;189.0
78.0;65.0;-308.0;319.0;69.0;65.0;415.0;114;267.0;92;-5;-17.0;210.0
97.0;63.0;-298.0;252.0;79.0;70.0;410.0;114;268.0;92;-4;-30.0;202.0
?;73.0;-287.0;170.0;86.0;62.0;424.0;114;267.0;92;-4;-20.0;221.0
136.0;61.0;-274.0;99.0;96.0;59.0;414.0;114;262.0;93;-4;-39.0;242.0
123.0;83.0;-260.0;45.0;103.0;67.0;399.0;114;285.0;93;-4;-21.0;284.0
136.0;?;-249.0;7.0;109.0;55.0;391.0;114;297.0;93;-4;-10.0;311.0
106.0;125.0;-218.0;-17.0;116.0;57.0;410.0;114;296.0;92;-4;-22.0;335.0
?;123.0;-177.0;-30.0;?;52.0;468.0;114;290.0;92;-4;-39.0;376.0
-39.0;85.0;-168.0;-45.0;123.0;?;477.0;114;285.0;92;-5;-31.0;381.0
-63.0;42.0;-171.0;-59.0;126.0;37.0;485.0;114;273.0;92;-5;-40.0;397.0
?;46.0;-171.0;-74.0;127.0;38.0;469.0;114;296.0;?;-5;?;418.0
-93.0;49.0;-194.0;-83.0;128.0;36.0;436.0;114;335.0;92;-5;?;432.0
-147.0;65.0;-217.0;-91.0;128.0;43.0;434.0;114;372.0;91;-5;-9.0;413.0
-243.0;107.0;-250.0;-87.0;126.0;45.0;443.0;114;381.0;91;-5;-9.0;408.0
-284.0;87.0;-262.0;-78.0;123.0;47.0;423.0;114;353.0;91;-5;-12.0;407.0
-316.0;109.0;-297.0;-64.0;121.0;50.0;468.0;114;314.0;91;-5;-1.0;403.0
-278.0;118.0;-326.0;-50.0;119.0;57.0;493.0;?;287.0;91;-5;-13.0;396.0
-150.0;139.0;-333.0;-37.0;118.0;65.0;491.0;114;289.0;91;-5;-22.0;394.0
-126.0;133.0;-360.0;-28.0;120.0;78.0;466.0;114;327.0;91;-5;-12.0;404.0
-71.0;141.0;-369.0;-27.0;122.0;?;497.0;114;351.0;91;-5;-1.0;404.0
-28.0;145.0;-374.0;-29.0;122.0;?;506.0;114;368.0;91;-5;0.0;415.0
?;144.0;-358.0;-27.0;122.0;119.0;495.0;114;366.0;91;-5;20.0;422.0
-45.0;?;-355.0;-12.0;120.0;124.0;495.0;114;356.0;91;-5;29.0;410.0
-20.0;104.0;-360.0;-4.0;121.0;120.0;?;114;366.0;91;-5;8.0;400.0
-13.0;113.0;-350.0;-1.0;118.0;126.0;501.0;114;383.0;91;?;29.0;392.0
-43.0;119.0;-357.0;2.0;112.0;115.0;483.0;?;395.0;91;-5;11.0;393.0
-80.0;99.0;-355.0;10.0;107.0;108.0;?;115;397.0;91;-6;-43.0;367.0
-88.0;106.0;-361.0;16.0;100.0;99.0;471.0;115;392.0;91;-6;-30.0;349.0
-36.0;89.0;-359.0;29.0;90.0;95.0;462.0;115;374.0;91;-6;?;343.0
6.0;87.0;-362.0;47.0;75.0;95.0;451.0;115;358.0;91;-6;38.0;345.0
95.0;?;-359.0;57.0;63.0;85.0;445.0;115;355.0;91;-6;65.0;276.0
121.0;49.0;-341.0;61.0;55.0;67.0;452.0;115;349.0;91;-6;41.0;224.0
198.0;56.0;-320.0;64.0;45.0;59.0;453.0;115;347.0;91;-6;18.0;203.0
278.0;53.0;-326.0;65.0;44.0;49.0;425.0;115;348.0;91;-6;56.0;220.0
307.0;78.0;-325.0;82.0;50.0;42.0;415.0;115;356.0;91;-6;66.0;?
334.0;47.0;-303.0;101.0;55.0;33.0;428.0;114;351.0;91;-6;?;202.0
342.0;55.0;-289.0;119.0;63.0;40.0;418.0;115;334.0;91;-6;90.0;?
351.0;50.0;?;153.0;75.0;41.0;418.0;114;303.0;91;-6;69.0;220.0
359.0;31.0;-286.0;192.0;84.0;52.0;379.0;113;301.0;91;-6;47.0;174.0
342.0;29.0;-233.0;215.0;?;53.0;?;113;315.0;91;-6;30.0;158.0
?;19.0;-216.0;201.0;109.0;67.0;373.0;113;317.0;91;-6;43.0;187.0
317.0;-9.0;-195.0;176.0;125.0;80.0;392.0;115;300.0;91;-6;64.0;259.0
?;19.0;-198.0;132.0;137.0;78.0;365.0;118;?;91;-6;66.0;303.0
204.0;65.0;-179.0;70.0;146.0;59.0;312.0;119;267.0;91;-6;79.0;?
153.0;94.0;-160.0;18.0;148.0;48.0;344.0;122;271.0;91;-6;81.0;314.0
52.0;107.0;-206.0;-25.0;150.0;28.0;399.0;126;272.0;91;-6;72.0;285.0
-42.0;47.0;-185.0;-53.0;146.0;7.0;409.0;127;256.0;91;-6;79.0;291.0
-102.0;-9.0;-143.0;-72.0;139.0;45.0;417.0;127;208.0;91;-6;95.0;269.0
-173.0;?;-130.0;-98.0;131.0;49.0;440.0;127;?;91;-6;129.0;287.0
-220.0;-117.0;-155.0;-125.0;127.0;?;426.0;127;252.0;?;-6;169.0;279.0
-178.0;142.0;-217.0;-150.0;126.0;29.0;?;127;283.0;91;-6;173.0;310.0
?;673.0;-246.0;-170.0;127.0;7.0;489.0;127;294.0;91;-6;?;302.0
-193.0;3.0;-266.0;-187.0;126.0;-26.0;431.0;127;326.0;91;-6;207.0;240.0
-213.0;?;-245.0;-185.0;124.0;-18.0;?;127;368.0;91;-6;198.0;224.0
-313.0;130.0;-241.0;-172.0;121.0;-11.0;957.0;127;474.0;91;-6;240.0;230.0
-475.0;-30.0;?;-154.0;118.0;13.0;471.0;127;582.0;91;-6;268.0;254.0
-667.0;-29.0;-214.0;?;116.0;-231.0;293.0;127;?;91;-6;295.0;257.0
-797.0;-137.0;?;-148.0;113.0;-64.0;423.0;127;513.0;91;-6;361.0;211.0
-838.0;-109.0;-203.0;-148.0;112.0;-142.0;459.0;128;324.0;91;-6;419.0;169.0
-494.0;64.0;-244.0;-147.0;?;-134.0;713.0;129;179.0;91;-6;438.0;182.0
-440.0;5.0;-221.0;-124.0;115.0;164.0;538.0;129;117.0;91;-6;429.0;173.0
-244.0;-136.0;-168.0;-91.0;113.0;391.0;513.0;129;203.0;91;-6;373.0;108.0
-450.0;-222.0;-180.0;-56.0;?;60.0;579.0;128;510.0;91;-6;309.0;81.0
-410.0;-78.0;-185.0;-40.0;111.0;-81.0;674.0;128;556.0;91;-6;248.0;147.0
-266.0;-177.0;-194.0;-29.0;106.0;-49.0;556.0;131;560.0;91;-6;187.0;182.0
-250.0;-113.0;-174.0;-10.0;97.0;158.0;432.0;134;508.0;91;-6;204.0;202.0
?;-116.0;-132.0;9.0;79.0;136.0;527.0;137;520.0;91;-6;221.0;184.0
-413.0;-31.0;-106.0;28.0;54.0;25.0;422.0;140;546.0;91;-6;203.0;200.0
-275.0;-3.0;-132.0;36.0;23.0;39.0;490.0;140;416.0;91;-6;127.0;197.0
-80.0;6.0;-106.0;43.0;-6.0;32.0;588.0;139;363.0;91;-6;169.0;202.0
113.0;36.0;-53.0;54.0;-42.0;-115.0;677.0;140;395.0;91;-6;250.0;178.0
382.0;-13.0;-61.0;74.0;-75.0;-88.0;693.0;140;363.0;91;-6;658.0;213.0
539.0;-9.0;?;91.0;-104.0;28.0;694.0;140;405.0;91;-6;498.0;165.0
513.0;-46.0;?;106.0;-136.0;117.0;663.0;140;519.0;91;-6;473.0;198.0
474.0;-32.0;-133.0;128.0;-167.0;111.0;624.0;140;598.0;91;-6;464.0;206.0
378.0;-29.0;-128.0;147.0;-197.0;95.0;?;139;653.0;91;-6;545.0;203.0
271.0;?;-122.0;169.0;-229.0;110.0;553.0;139;633.0;91;-6;572.0;199.0
210.0;0.0;-134.0;196.0;-257.0;98.0;607.0;139;584.0;91;-6;505.0;206.0
152.0;11.0;-109.0;221.0;-283.0;91.0;626.0;139;550.0;91;-6;444.0;167.0
104.0;?;-146.0;244.0;-307.0;58.0;577.0;139;514.0;91;-6;421.0;172.0
91.0;-4.0;-133.0;259.0;-327.0;72.0;604.0;139;497.0;91;-6;552.0;145.0
71.0;23.0;-138.0;271.0;-345.0;102.0;582.0;139;530.0;91;-6;576.0;163.0
72.0;8.0;-102.0;278.0;-364.0;108.0;580.0;139;506.0;91;-6;585.0;152.0
53.0;-21.0;-128.0;288.0;-380.0;104.0;572.0;139;506.0;91;?;463.0;144.0
41.0;17.0;-138.0;305.0;-394.0;103.0;571.0;139;505.0;91;-6;415.0;145.0
43.0;38.0;-138.0;314.0;-408.0;112.0;561.0;139;497.0;91;-6;154.0;158.0
46.0;49.0;-160.0;326.0;-420.0;108.0;562.0;139;502.0;91;-6;0.0;183.0
86.0;11.0;-136.0;338.0;?;112.0;603.0;139;478.0;91;-6;59.0;188.0
119.0;9.0;-159.0;345.0;-441.0;?;627.0;139;476.0;91;-6;135.0;185.0
140.0;18.0;-155.0;352.0;-448.0;121.0;599.0;139;479.0;91;-6;234.0;170.0
159.0;11.0;-137.0;363.0;-453.0;134.0;565.0;139;498.0;91;-6;262.0;172.0
91.0;26.0;-145.0;371.0;-461.0;134.0;562.0;139;541.0;91;-6;266.0;191.0
62.0;21.0;-138.0;?;?;127.0;576.0;139;549.0;91;-6;688.0;194.0
66.0;0.0;-146.0;386.0;-475.0;109.0;578.0;139;507.0;91;-6;627.0;176.0
20.0;21.0;-152.0;397.0;?;95.0;582.0;139;488.0;91;-6;596.0;?
29.0;38.0;-158.0;403.0;-485.0;102.0;566.0;139;493.0;91;-6;?;164.0
-2.0;29.0;-161.0;409.0;-490.0;95.0;566.0;139;482.0;91;-6;504.0;173.0
-13.0;27.0;-176.0;417.0;-496.0;89.0;571.0;139;489.0;91;-6;457.0;173.0
-23.0;15.0;-168.0;422.0;-500.0;107.0;578.0;139;490.0;91;-6;388.0;182.0
-11.0;-7.0;-168.0;428.0;-503.0;117.0;573.0;139;479.0;91;-6;330.0;172.0
10.0;20.0;-163.0;435.0;-506.0;112.0;561.0;139;480.0;91;-6;302.0;172.0
-1.0;29.0;-167.0;441.0;-508.0;117.0;570.0;139;485.0;91;-6;304.0;176.0
-22.0;3.0;-160.0;444.0;-512.0;117.0;579.0;139;481.0;91;-6;356.0;182.0
-5.0;19.0;-165.0;447.0;-513.0;113.0;550.0;139;479.0;91;-6;357.0;189.0
3.0;22.0;-156.0;448.0;-513.0;116.0;555.0;139;480.0;91;-6;390.0;179.0
6.0;40.0;-160.0;449.0;-516.0;114.0;574.0;139;473.0;91;-6;423.0;163.0
14.0;22.0;-168.0;453.0;-514.0;115.0;577.0;139;466.0;91;-6;475.0;183.0
-19.0;19.0;-156.0;452.0;-516.0;120.0;570.0;139;474.0;91;-6;497.0;177.0
2.0;19.0;-160.0;449.0;-517.0;115.0;568.0;139;473.0;91;-6;487.0;?
18.0;29.0;-162.0;450.0;-517.0;118.0;556.0;139;481.0;?;-6;450.0;190.0
-30.0;10.0;-158.0;449.0;-517.0;124.0;545.0;139;487.0;91;-6;430.0;184.0
-23.0;20.0;-164.0;449.0;-518.0;127.0;549.0;139;488.0;91;-6;420.0;191.0
-13.0;18.0;-162.0;451.0;-519.0;115.0;?;139;?;91;-6;414.0;192.0
-27.0;22.0;-169.0;451.0;-516.0;110.0;560.0;139;463.0;91;-6;421.0;183.0
2.0;30.0;-162.0;452.0;-517.0;119.0;576.0;139;473.0;91;-6;?;?
8.0;27.0;-174.0;454.0;-517.0;119.0;573.0;139;477.0;91;-6;435.0;172.0
10.0;32.0;-168.0;457.0;-518.0;127.0;561.0;139;479.0;91;?;451.0;174.0
6.0;18.0;-159.0;455.0;-519.0;128.0;561.0;139;472.0;?;-6;474.0;171.0
10.0;13.0;-170.0;458.0;-520.0;124.0;571.0;139;469.0;91;-6;466.0;178.0
-5.0;20.0;-161.0;461.0;-521.0;135.0;561.0;139;471.0;91;-6;436.0;180.0
4.0;19.0;-169.0;463.0;-521.0;?;570.0;139;476.0;91;-6;445.0;?
20.0;18.0;-166.0;466.0;-522.0;122.0;559.0;139;473.0;91;-6;434.0;189.0
12.0;34.0;-167.0;469.0;-522.0;125.0;562.0;139;478.0;91;-6;437.0;165.0
15.0;41.0;-166.0;472.0;-523.0;127.0;560.0;139;476.0;91;-6;416.0;177.0
6.0;29.0;-166.0;474.0;-523.0;125.0;561.0;139;469.0;91;-6;413.0;177.0
24.0;29.0;-166.0;478.0;-526.0;118.0;560.0;139;472.0;91;-6;425.0;172.0
22.0;20.0;-163.0;480.0;-527.0;?;557.0;139;473.0;91;-6;434.0;174.0
?;27.0;-161.0;483.0;-528.0;115.0;548.0;139;472.0;91;-6;415.0;163.0
12.0;24.0;-159.0;487.0;-530.0;113.0;556.0;139;471.0;91;-6;401.0;163.0
-5.0;47.0;-161.0;488.0;-529.0;120.0;545.0;139;473.0;91;-6;427.0;173.0
16.0;9.0;-162.0;491.0;-530.0;118.0;586.0;139;478.0;91;-6;?;175.0
6.0;19.0;-162.0;493.0;-531.0;114.0;558.0;139;468.0;91;?;439.0;180.0
15.0;33.0;-162.0;496.0;?;116.0;559.0;139;468.0;91;-6;464.0;176.0
23.0;42.0;-158.0;496.0;-531.0;120.0;552.0;139;468.0;91;-6;456.0;178.0
18.0;32.0;-162.0;497.0;-531.0;122.0;552.0;139;474.0;91;-6;455.0;181.0
0.0;35.0;-159.0;499.0;-531.0;124.0;?;139;471.0;91;-6;445.0;184.0
4.0;36.0;-156.0;499.0;-532.0;116.0;543.0;139;460.0;91;-6;442.0;177.0
-21.0;18.0;-158.0;496.0;-532.0;125.0;557.0;139;459.0;91;-6;431.0;173.0
?;28.0;-157.0;499.0;-533.0;126.0;569.0;139;466.0;91;-6;465.0;165.0
6.0;20.0;-161.0;501.0;?;114.0;560.0;139;468.0;91;-6;442.0;171.0
15.0;19.0;-161.0;502.0;-533.0;119.0;556.0;139;472.0;91;-6;460.0;157.0
25.0;19.0;-161.0;502.0;-533.0;113.0;554.0;139;469.0;91;-6;449.0;183.0
?;30.0;-155.0;501.0;-533.0;121.0;?;139;468.0;91;-6;447.0;164.0
12.0;38.0;-163.0;499.0;-535.0;121.0;565.0;139;468.0;91;-6;458.0;?
0.0;27.0;-160.0;500.0;-534.0;123.0;572.0;139;473.0;?;-6;415.0;153.0
-13.0;18.0;-155.0;500.0;-532.0;120.0;551.0;139;466.0;91;-6;429.0;166.0
2.0;22.0;-159.0;502.0;-533.0;115.0;558.0;139;?;91;-6;448.0;170.0
14.0;30.0;?;503.0;-534.0;117.0;571.0;139;464.0;91;-6;445.0;166.0
?;26.0;-155.0;503.0;-534.0;120.0;561.0;?;466.0;91;-6;443.0;171.0
12.0;9.0;-157.0;503.0;-535.0;118.0;571.0;139;468.0;91;-6;464.0;162.0
10.0;1.0;-161.0;503.0;-533.0;122.0;552.0;139;463.0;91;-6;437.0;163.0
-17.0;25.0;-151.0;507.0;-534.0;?;551.0;139;462.0;91;-6;445.0;167.0
12.0;22.0;-165.0;506.0;-536.0;117.0;543.0;139;472.0;91;-6;427.0;174.0
6.0;24.0;-154.0;510.0;-536.0;117.0;552.0;139;467.0;91;-6;455.0;173.0
8.0;39.0;-152.0;507.0;-536.0;114.0;554.0;139;463.0;91;-6;?;166.0
0.0;22.0;-155.0;507.0;?;?;559.0;139;464.0;91;-6;451.0;162.0
2.0;18.0;-157.0;?;-534.0;120.0;553.0;139;462.0;91;-6;450.0;156.0
-13.0;39.0;-152.0;507.0;-536.0;108.0;559.0;?;464.0;91;-6;?;160.0
2.0;18.0;-157.0;511.0;-537.0;119.0;547.0;139;464.0;91;-6;458.0;173.0
12.0;11.0;?;509.0;-536.0;114.0;560.0;139;459.0;91;-6;445.0;154.0
11.0;21.0;?;511.0;-534.0;116.0;549.0;139;469.0;?;-6;433.0;?
-1.0;30.0;-152.0;512.0;-536.0;109.0;538.0;139;466.0;91;-6;438.0;158.0
14.0;?;-155.0;512.0;-537.0;114.0;558.0;139;465.0;91;-6;432.0;193.0
-2.0;30.0;?;512.0;-538.0;119.0;561.0;139;466.0;91;-6;446.0;166.0
6.0;27.0;-154.0;512.0;-537.0;113.0;553.0;?;463.0;91;-6;?;167.0
10.0;36.0;-154.0;511.0;?;116.0;542.0;139;462.0;91;-6;441.0;171.0
14.0;26.0;-152.0;512.0;-536.0;110.0;552.0;139;?;91;-6;446.0;157.0
2.0;?;-155.0;510.0;-534.0;111.0;553.0;139;466.0;91;-6;436.0;158.0
12.0;8.0;-153.0;?;-536.0;107.0;557.0;139;459.0;91;?;436.0;160.0
-11.0;15.0;-155.0;512.0;-536.0;107.0;530.0;139;465.0;91;-6;435.0;155.0
15.0;29.0;-146.0;511.0;-536.0;108.0;548.0;139;462.0;91;-6;439.0;175.0
-15.0;13.0;-168.0;512.0;-536.0;103.0;552.0;139;464.0;91;-6;454.0;156.0
-3.0;9.0;-149.0;510.0;-536.0;116.0;566.0;139;474.0;91;-6;442.0;169.0
-11.0;19.0;-148.0;508.0;-534.0;109.0;548.0;?;460.0;91;-6;446.0;174.0
6.0;19.0;-155.0;505.0;-534.0;104.0;548.0;139;453.0;?;?;444.0;164.0
14.0;8.0;-151.0;504.0;-533.0;107.0;544.0;139;466.0;91;-6;443.0;135.0
-19.0;1.0;-149.0;498.0;-533.0;103.0;555.0;139;473.0;91;-6;428.0;104.0
-42.0;11.0;-151.0;492.0;-532.0;105.0;549.0;139;469.0;91;?;?;98.0
-13.0;-10.0;-152.0;480.0;-529.0;101.0;539.0;139;463.0;91;-6;441.0;103.0
?;-14.0;?;468.0;-526.0;104.0;551.0;139;463.0;91;-6;447.0;85.0
-5.0;-23.0;-154.0;454.0;-520.0;100.0;552.0;139;459.0;91;-6;429.0;99.0
12.0;-62.0;-157.0;435.0;?;97.0;533.0;?;?;91;-6;440.0;76.0
-2.0;-62.0;-151.0;412.0;-510.0;91.0;533.0;129;464.0;91;-6;455.0;91.0
-27.0;-20.0;-134.0;388.0;-500.0;97.0;511.0;119;465.0;91;-6;455.0;110.0
-2.0;-20.0;-115.0;368.0;-482.0;81.0;509.0;106;464.0;91;-6;454.0;132.0
-23.0;-32.0;-91.0;345.0;-466.0;70.0;533.0;101;461.0;92;-6;426.0;138.0
-63.0;-34.0;-91.0;317.0;-441.0;56.0;516.0;100;443.0;92;-6;424.0;109.0
