InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-133.0;-615.0;1069.0;392.0;-578.0;-221.0;143.0
-123.0;-610.0;1080.0;398.0;?;-220.0;157.0
?;-608.0;1107.0;404.0;-532.0;-227.0;158.0
-116.0;-604.0;1137.0;409.0;-492.0;-235.0;161.0
-114.0;-601.0;1157.0;417.0;-449.0;-246.0;163.0
-112.0;-600.0;1170.0;423.0;-413.0;-253.0;184.0
-106.0;-596.0;1171.0;433.0;-401.0;-253.0;?
-104.0;-591.0;1166.0;442.0;-406.0;-254.0;221.0
-98.0;-590.0;1157.0;451.0;-393.0;-247.0;233.0
-85.0;-584.0;1156.0;458.0;-366.0;-229.0;246.0
-73.0;-575.0;1156.0;467.0;-335.0;-209.0;262.0
-56.0;-567.0;1150.0;473.0;-281.0;-180.0;?
-32.0;-555.0;1134.0;484.0;-215.0;-142.0;345.0
-8.0;-542.0;1114.0;488.0;-133.0;-96.0;401.0
13.0;-532.0;1087.0;492.0;-59.0;-46.0;?
38.0;-517.0;1051.0;495.0;-7.0;7.0;472.0
58.0;-499.0;1007.0;495.0;19.0;64.0;484.0
81.0;-484.0;?;491.0;40.0;122.0;?
105.0;-468.0;896.0;490.0;54.0;183.0;444.0
126.0;-451.0;829.0;485.0;42.0;237.0;397.0
146.0;-435.0;759.0;483.0;5.0;284.0;332.0
168.0;-415.0;690.0;481.0;-44.0;329.0;240.0
185.0;-396.0;632.0;482.0;-87.0;367.0;149.0
200.0;-377.0;574.0;485.0;-129.0;401.0;62.0
219.0;-354.0;519.0;489.0;-158.0;440.0;-6.0
238.0;-334.0;463.0;493.0;-166.0;476.0;-52.0
259.0;-315.0;388.0;497.0;-184.0;513.0;-84.0
274.0;-292.0;297.0;502.0;-198.0;?;-110.0
288.0;-269.0;?;510.0;-195.0;541.0;-128.0
302.0;-247.0;92.0;515.0;-165.0;551.0;-150.0
315.0;-218.0;-6.0;?;-139.0;564.0;-184.0
325.0;-198.0;-96.0;524.0;-134.0;575.0;-214.0
327.0;-175.0;-177.0;524.0;-159.0;578.0;-241.0
322.0;-148.0;-244.0;523.0;-191.0;577.0;-266.0
322.0;-124.0;-297.0;521.0;-221.0;575.0;-286.0
319.0;-108.0;-334.0;523.0;-241.0;577.0;-305.0
317.0;-90.0;-356.0;523.0;-253.0;577.0;-325.0
317.0;-78.0;-368.0;521.0;-269.0;?;-342.0
320.0;?;-380.0;520.0;-283.0;576.0;-348.0
329.0;-61.0;-384.0;521.0;-296.0;580.0;-347.0
338.0;-53.0;-390.0;522.0;-301.0;588.0;-341.0
348.0;-46.0;-395.0;521.0;-290.0;597.0;-335.0
?;-42.0;-391.0;523.0;-286.0;606.0;-331.0
367.0;-41.0;-391.0;521.0;-276.0;617.0;-326.0
375.0;-38.0;-391.0;521.0;-277.0;625.0;-322.0
?;-35.0;-388.0;520.0;-284.0;630.0;-324.0
394.0;-28.0;-393.0;518.0;-289.0;640.0;-327.0
407.0;-21.0;-398.0;517.0;-286.0;649.0;-330.0
418.0;-10.0;-402.0;?;-285.0;659.0;-332.0
428.0;0.0;-412.0;518.0;-290.0;668.0;?
439.0;?;-426.0;518.0;?;674.0;-355.0
446.0;8.0;-443.0;?;-335.0;679.0;-373.0
451.0;10.0;-463.0;511.0;?;685.0;-393.0
459.0;17.0;-479.0;499.0;-361.0;693.0;?
469.0;28.0;-486.0;489.0;-356.0;698.0;-416.0
475.0;?;-494.0;481.0;-362.0;702.0;-430.0
478.0;45.0;-501.0;472.0;?;704.0;-448.0
480.0;52.0;-507.0;465.0;-371.0;?;-469.0
483.0;68.0;-513.0;465.0;-370.0;709.0;-493.0
500.0;91.0;-516.0;465.0;-357.0;718.0;-512.0
522.0;109.0;-516.0;470.0;-346.0;733.0;-529.0
545.0;125.0;-518.0;471.0;-331.0;745.0;-546.0
566.0;142.0;-519.0;473.0;-316.0;759.0;-561.0
589.0;153.0;-519.0;475.0;-301.0;770.0;-572.0
607.0;166.0;-519.0;480.0;-284.0;784.0;-582.0
622.0;173.0;-521.0;481.0;-271.0;792.0;-590.0
633.0;184.0;-521.0;?;-255.0;795.0;-596.0
642.0;196.0;?;491.0;-236.0;798.0;-599.0
649.0;204.0;-529.0;497.0;-213.0;800.0;-598.0
657.0;209.0;-530.0;497.0;-196.0;798.0;-597.0
663.0;217.0;-528.0;500.0;-181.0;796.0;-595.0
665.0;223.0;-525.0;497.0;-174.0;794.0;-590.0
661.0;225.0;?;496.0;-164.0;787.0;-578.0
656.0;229.0;-510.0;?;-158.0;783.0;-561.0
652.0;235.0;-495.0;480.0;-155.0;767.0;-541.0
643.0;237.0;-480.0;475.0;-146.0;740.0;-518.0
631.0;234.0;-473.0;470.0;-133.0;701.0;-491.0
615.0;228.0;-471.0;459.0;-132.0;666.0;-473.0
597.0;216.0;-467.0;449.0;-135.0;626.0;?
581.0;?;-462.0;436.0;-117.0;590.0;-422.0
563.0;207.0;-455.0;428.0;-88.0;566.0;-399.0
542.0;195.0;-446.0;419.0;-57.0;542.0;-376.0
524.0;186.0;-440.0;407.0;-35.0;520.0;-360.0
509.0;174.0;-432.0;392.0;-5.0;509.0;-345.0
500.0;163.0;-431.0;382.0;?;512.0;-330.0
490.0;155.0;-432.0;376.0;13.0;512.0;-324.0
475.0;153.0;-429.0;365.0;23.0;512.0;-311.0
?;149.0;-428.0;361.0;38.0;497.0;-301.0
441.0;152.0;?;352.0;52.0;484.0;-293.0
430.0;151.0;-424.0;346.0;61.0;475.0;-288.0
423.0;151.0;-415.0;337.0;74.0;465.0;-282.0
424.0;152.0;-408.0;324.0;85.0;459.0;-276.0
425.0;150.0;-400.0;311.0;90.0;457.0;?
423.0;147.0;-394.0;300.0;93.0;460.0;-276.0
416.0;147.0;-395.0;?;91.0;453.0;-283.0
410.0;154.0;-400.0;293.0;77.0;433.0;-296.0
413.0;167.0;-410.0;294.0;46.0;426.0;-316.0
431.0;185.0;-416.0;295.0;8.0;430.0;-342.0
461.0;205.0;-423.0;300.0;-18.0;438.0;-370.0
488.0;219.0;-426.0;304.0;-33.0;462.0;-384.0
516.0;229.0;-433.0;306.0;-45.0;491.0;-396.0
539.0;238.0;-438.0;306.0;-63.0;510.0;-411.0
556.0;241.0;-445.0;312.0;-85.0;520.0;-431.0
567.0;246.0;-451.0;318.0;-105.0;529.0;-446.0
575.0;250.0;-456.0;321.0;-121.0;521.0;-461.0
579.0;250.0;-457.0;324.0;-138.0;507.0;-474.0
581.0;255.0;-455.0;326.0;-151.0;496.0;-485.0
579.0;257.0;-452.0;327.0;-167.0;?;-492.0
574.0;258.0;-445.0;?;-173.0;485.0;-485.0
571.0;259.0;-435.0;331.0;-170.0;486.0;-477.0
569.0;255.0;-420.0;333.0;-171.0;488.0;-468.0
562.0;258.0;-402.0;334.0;-180.0;487.0;?
551.0;264.0;-397.0;337.0;-184.0;483.0;-441.0
539.0;259.0;-394.0;332.0;-177.0;467.0;-431.0
520.0;256.0;-394.0;330.0;-188.0;452.0;-429.0
510.0;254.0;-396.0;327.0;-200.0;438.0;-432.0
491.0;257.0;-399.0;325.0;-198.0;419.0;-429.0
474.0;258.0;?;320.0;-190.0;402.0;-424.0
462.0;258.0;-406.0;316.0;-196.0;388.0;-427.0
451.0;253.0;-409.0;315.0;-197.0;377.0;-430.0
448.0;255.0;-411.0;?;-188.0;?;-426.0
442.0;253.0;-407.0;315.0;-176.0;366.0;-422.0
441.0;257.0;-404.0;317.0;-156.0;?;-415.0
453.0;260.0;-398.0;323.0;-145.0;378.0;-408.0
465.0;267.0;-396.0;?;-139.0;402.0;-400.0
480.0;271.0;-395.0;333.0;-139.0;427.0;-397.0
499.0;279.0;-398.0;339.0;-146.0;?;-398.0
516.0;285.0;-407.0;342.0;-161.0;486.0;-403.0
538.0;288.0;-421.0;351.0;-187.0;515.0;-411.0
555.0;289.0;-444.0;354.0;-222.0;546.0;-427.0
565.0;297.0;-463.0;361.0;-241.0;572.0;-443.0
571.0;308.0;-482.0;371.0;-268.0;586.0;-464.0
576.0;315.0;-500.0;384.0;-306.0;581.0;-492.0
581.0;?;-502.0;396.0;-352.0;569.0;-526.0
594.0;338.0;-501.0;411.0;-404.0;571.0;-555.0
607.0;354.0;?;420.0;-454.0;579.0;-581.0
621.0;370.0;-475.0;429.0;-504.0;584.0;-599.0
635.0;384.0;-445.0;439.0;-541.0;593.0;-610.0
642.0;393.0;-415.0;451.0;-569.0;615.0;-612.0
647.0;402.0;-402.0;?;-577.0;626.0;-616.0
647.0;408.0;-399.0;472.0;-580.0;623.0;-622.0
646.0;414.0;-394.0;483.0;-582.0;627.0;-629.0
638.0;417.0;-389.0;490.0;-583.0;630.0;-634.0
627.0;423.0;-390.0;495.0;-581.0;?;-637.0
617.0;430.0;?;498.0;-584.0;627.0;-640.0
603.0;435.0;-370.0;499.0;-591.0;626.0;-640.0
589.0;440.0;-363.0;503.0;-590.0;617.0;-641.0
575.0;438.0;-358.0;509.0;-588.0;613.0;-641.0
557.0;433.0;-356.0;515.0;-585.0;?;-640.0
537.0;427.0;-350.0;?;-582.0;594.0;-632.0
520.0;421.0;-341.0;522.0;-577.0;586.0;-627.0
489.0;?;-340.0;527.0;-562.0;578.0;-622.0
457.0;395.0;-343.0;530.0;-545.0;571.0;-624.0
422.0;377.0;-345.0;529.0;-524.0;562.0;-627.0
388.0;360.0;-348.0;533.0;-507.0;555.0;-621.0
359.0;340.0;-348.0;537.0;-491.0;553.0;-615.0
327.0;315.0;-342.0;541.0;-477.0;552.0;-603.0
293.0;284.0;-333.0;547.0;-469.0;549.0;-584.0
260.0;245.0;-326.0;?;-464.0;542.0;-556.0
222.0;?;-317.0;557.0;-462.0;529.0;-521.0
182.0;177.0;-300.0;562.0;?;511.0;-484.0
137.0;144.0;-287.0;566.0;-453.0;483.0;-440.0
96.0;112.0;-279.0;569.0;-445.0;452.0;-409.0
53.0;77.0;-269.0;568.0;-439.0;415.0;-379.0
12.0;45.0;-257.0;569.0;-434.0;377.0;-363.0
-27.0;16.0;-241.0;?;-430.0;?;-348.0
-68.0;-10.0;-222.0;564.0;-415.0;293.0;-332.0
-100.0;-33.0;-208.0;?;-396.0;245.0;-319.0
-124.0;-57.0;?;561.0;-386.0;194.0;-315.0
-141.0;-79.0;-191.0;559.0;-381.0;160.0;-313.0
-158.0;-97.0;-181.0;554.0;-374.0;?;-309.0
-172.0;-113.0;-167.0;554.0;-371.0;127.0;-299.0
-184.0;-128.0;-149.0;548.0;-366.0;116.0;-279.0
-194.0;-138.0;-139.0;547.0;-361.0;111.0;-259.0
-203.0;-148.0;-133.0;543.0;-366.0;97.0;-249.0
-213.0;-156.0;-132.0;541.0;-369.0;83.0;-250.0
-221.0;-162.0;-135.0;537.0;-375.0;74.0;-258.0
-228.0;-167.0;-137.0;536.0;-383.0;70.0;-269.0
-229.0;-172.0;-143.0;533.0;-393.0;73.0;-288.0
-232.0;-177.0;-151.0;529.0;-402.0;74.0;-300.0
-237.0;-182.0;-162.0;526.0;?;76.0;-307.0
-241.0;-185.0;-175.0;522.0;-416.0;79.0;-329.0
-245.0;-188.0;-184.0;519.0;-428.0;76.0;-352.0
-251.0;-188.0;-189.0;517.0;-438.0;71.0;-369.0
-255.0;-190.0;-183.0;512.0;?;61.0;-374.0
-262.0;-190.0;-173.0;513.0;-451.0;50.0;-368.0
-266.0;-190.0;-151.0;508.0;-461.0;41.0;-350.0
-272.0;-185.0;-115.0;505.0;-478.0;28.0;-328.0
?;-182.0;-61.0;497.0;-498.0;11.0;-292.0
-279.0;-180.0;-3.0;494.0;-519.0;-2.0;-241.0
-285.0;-180.0;53.0;493.0;-535.0;-8.0;-190.0
-289.0;-177.0;111.0;491.0;-544.0;-11.0;-133.0
-295.0;-176.0;158.0;485.0;-543.0;-18.0;-91.0
?;-176.0;200.0;483.0;-544.0;-21.0;-60.0
-304.0;-172.0;228.0;479.0;-547.0;-27.0;-43.0
-304.0;?;250.0;475.0;-552.0;-33.0;-29.0
-307.0;-172.0;266.0;472.0;-553.0;-31.0;-9.0
-308.0;-172.0;284.0;472.0;?;-30.0;5.0
-306.0;-170.0;297.0;475.0;?;-25.0;15.0
?;-172.0;306.0;474.0;-532.0;-20.0;22.0
-295.0;-179.0;316.0;472.0;-531.0;?;28.0
-287.0;-196.0;326.0;467.0;-529.0;-14.0;?
-288.0;-217.0;348.0;463.0;-516.0;-15.0;60.0
-291.0;-235.0;365.0;462.0;-499.0;?;85.0
-302.0;-253.0;388.0;459.0;-472.0;-55.0;114.0
-312.0;-267.0;412.0;455.0;-445.0;-81.0;139.0
-320.0;-281.0;423.0;453.0;-423.0;-105.0;157.0
-324.0;-295.0;427.0;446.0;-406.0;-118.0;176.0
-326.0;-304.0;419.0;444.0;-389.0;-130.0;195.0
-323.0;-313.0;?;442.0;-375.0;-142.0;210.0
-321.0;-318.0;415.0;439.0;-369.0;-161.0;219.0
-324.0;-326.0;409.0;439.0;-378.0;-179.0;222.0
-333.0;-332.0;405.0;436.0;-387.0;-200.0;219.0
-337.0;-340.0;399.0;434.0;-399.0;-225.0;216.0
-344.0;-347.0;399.0;432.0;-400.0;-235.0;215.0
-350.0;-356.0;399.0;433.0;-393.0;-237.0;225.0
-355.0;-366.0;399.0;431.0;-388.0;-234.0;233.0
-358.0;-379.0;398.0;430.0;-378.0;-227.0;241.0
-357.0;-392.0;398.0;423.0;-370.0;-216.0;254.0
-359.0;-403.0;403.0;425.0;-361.0;-210.0;273.0
-356.0;-413.0;?;424.0;-350.0;-203.0;289.0
-353.0;-421.0;418.0;425.0;-340.0;-193.0;300.0
?;-431.0;433.0;424.0;-333.0;-187.0;310.0
-345.0;-434.0;451.0;423.0;-326.0;-180.0;317.0
-343.0;-435.0;470.0;424.0;-322.0;-179.0;323.0
-340.0;-435.0;?;428.0;-330.0;-181.0;323.0
-342.0;-433.0;495.0;429.0;-339.0;-193.0;316.0
-343.0;-429.0;504.0;432.0;-345.0;-209.0;311.0
-344.0;-432.0;512.0;430.0;-347.0;?;307.0
-337.0;-438.0;525.0;424.0;-333.0;-197.0;309.0
-328.0;-442.0;528.0;423.0;-311.0;-173.0;317.0
-318.0;-437.0;537.0;424.0;-278.0;-153.0;323.0
-312.0;-435.0;?;426.0;-238.0;-150.0;331.0
-309.0;-437.0;547.0;426.0;-199.0;-149.0;337.0
-311.0;-440.0;549.0;424.0;-177.0;-159.0;334.0
-316.0;-446.0;551.0;419.0;-164.0;-170.0;333.0
-320.0;-450.0;553.0;415.0;-160.0;-176.0;328.0
-327.0;?;555.0;408.0;?;-196.0;326.0
-339.0;-464.0;554.0;402.0;-155.0;-220.0;327.0
-352.0;-471.0;558.0;393.0;-149.0;-255.0;335.0
-367.0;-479.0;561.0;386.0;-135.0;-296.0;343.0
-380.0;-482.0;563.0;?;-125.0;-339.0;353.0
-390.0;-484.0;566.0;379.0;-111.0;?;362.0
-399.0;-489.0;564.0;379.0;-103.0;-430.0;369.0
-407.0;-493.0;560.0;372.0;-95.0;-467.0;378.0
-410.0;-493.0;557.0;373.0;-94.0;-494.0;385.0
-409.0;-490.0;551.0;374.0;-100.0;-513.0;391.0
-411.0;-486.0;540.0;379.0;-107.0;-524.0;391.0
-411.0;-486.0;530.0;379.0;-123.0;-519.0;390.0
-413.0;-482.0;529.0;383.0;-142.0;-509.0;394.0
-411.0;-480.0;535.0;386.0;-148.0;-497.0;400.0
-406.0;-473.0;545.0;?;-145.0;-472.0;400.0
-396.0;-471.0;557.0;396.0;-150.0;-443.0;392.0
-378.0;-470.0;565.0;395.0;-164.0;?;386.0
-355.0;-471.0;566.0;399.0;-179.0;-362.0;384.0
-331.0;-472.0;563.0;399.0;-183.0;-325.0;379.0
-304.0;?;564.0;398.0;-178.0;-281.0;380.0
-279.0;-475.0;563.0;398.0;-173.0;-236.0;379.0
-255.0;-477.0;563.0;396.0;-170.0;-188.0;378.0
-238.0;-482.0;564.0;396.0;-166.0;-144.0;381.0
-229.0;-486.0;567.0;394.0;-160.0;-109.0;383.0
-226.0;-492.0;568.0;395.0;-158.0;?;387.0
-225.0;-498.0;?;392.0;-152.0;-64.0;393.0
-232.0;-504.0;?;394.0;-138.0;-65.0;402.0
-246.0;-507.0;568.0;394.0;-123.0;-79.0;411.0
-261.0;?;569.0;393.0;-107.0;-107.0;418.0
-286.0;-520.0;570.0;388.0;?;-154.0;423.0
-314.0;-525.0;571.0;387.0;-93.0;-215.0;427.0
-343.0;-529.0;580.0;377.0;-81.0;-285.0;439.0
-359.0;-539.0;594.0;367.0;-67.0;-331.0;449.0
-370.0;-545.0;609.0;362.0;-50.0;-355.0;459.0
-369.0;-548.0;?;361.0;-20.0;-375.0;468.0
-367.0;-548.0;646.0;361.0;5.0;-391.0;469.0
-358.0;-550.0;662.0;364.0;23.0;-401.0;467.0
-348.0;-554.0;676.0;361.0;23.0;-407.0;?
-338.0;-554.0;688.0;360.0;15.0;-409.0;450.0
-324.0;-557.0;704.0;359.0;?;-395.0;441.0
-302.0;-558.0;718.0;360.0;-10.0;-373.0;437.0
-283.0;-557.0;735.0;359.0;-22.0;-339.0;432.0
-263.0;-562.0;748.0;361.0;-33.0;-302.0;426.0
-247.0;-564.0;757.0;363.0;-32.0;-268.0;426.0
-230.0;-563.0;766.0;367.0;-36.0;-229.0;422.0
-212.0;-564.0;775.0;378.0;-38.0;-189.0;418.0
-198.0;-563.0;778.0;386.0;-36.0;-148.0;416.0
-182.0;-564.0;782.0;396.0;-38.0;-121.0;416.0
-167.0;-563.0;790.0;405.0;-39.0;-104.0;421.0
-154.0;-564.0;794.0;412.0;?;-97.0;428.0
-149.0;-563.0;?;419.0;-45.0;-101.0;436.0
-150.0;-566.0;789.0;425.0;-50.0;-119.0;442.0
-154.0;-569.0;786.0;426.0;-45.0;-151.0;454.0
-161.0;-568.0;786.0;431.0;-41.0;-185.0;461.0
-175.0;-569.0;788.0;438.0;?;-225.0;462.0
-189.0;-572.0;786.0;437.0;-37.0;-257.0;466.0
-205.0;-576.0;782.0;440.0;-40.0;-293.0;466.0
-217.0;-578.0;778.0;441.0;-49.0;-321.0;464.0
-225.0;-582.0;776.0;441.0;-55.0;-331.0;461.0
?;-582.0;777.0;441.0;-60.0;-342.0;462.0
-233.0;-584.0;780.0;445.0;-68.0;-360.0;460.0
-239.0;-587.0;781.0;439.0;-72.0;-366.0;459.0
-245.0;-588.0;783.0;442.0;?;-372.0;459.0
-249.0;-589.0;786.0;443.0;?;-388.0;455.0
-246.0;-593.0;790.0;438.0;-82.0;-392.0;461.0
-235.0;-594.0;795.0;437.0;-74.0;-398.0;464.0
-224.0;-596.0;806.0;434.0;-67.0;-403.0;466.0
-220.0;-600.0;814.0;428.0;-53.0;?;470.0
-221.0;-601.0;817.0;422.0;-42.0;-390.0;473.0
-215.0;-602.0;821.0;418.0;-41.0;-374.0;474.0
-212.0;-604.0;825.0;414.0;-36.0;?;479.0
-221.0;-604.0;828.0;414.0;-34.0;-351.0;478.0
-232.0;-600.0;831.0;415.0;-37.0;-348.0;477.0
-238.0;-599.0;832.0;415.0;-32.0;-339.0;478.0
-238.0;-596.0;835.0;416.0;?;-320.0;478.0
-236.0;-591.0;836.0;417.0;-19.0;-301.0;477.0
-232.0;?;833.0;412.0;-2.0;-274.0;478.0
-223.0;-578.0;?;411.0;15.0;-250.0;474.0
-206.0;-573.0;839.0;411.0;30.0;-223.0;470.0
-180.0;-571.0;840.0;401.0;50.0;-180.0;468.0
-155.0;-568.0;842.0;390.0;66.0;-145.0;465.0
-134.0;-565.0;844.0;380.0;75.0;-112.0;460.0
-119.0;-563.0;846.0;369.0;88.0;-86.0;459.0
-105.0;-561.0;849.0;363.0;96.0;-70.0;455.0
-94.0;-558.0;853.0;362.0;96.0;-52.0;452.0
-84.0;-554.0;857.0;357.0;96.0;-35.0;449.0
-78.0;-549.0;860.0;358.0;93.0;-37.0;447.0
-72.0;-545.0;863.0;361.0;?;-42.0;?
-65.0;-539.0;862.0;362.0;84.0;-42.0;446.0
-57.0;-532.0;862.0;368.0;84.0;-50.0;448.0
-46.0;-525.0;862.0;374.0;82.0;?;448.0
-36.0;-520.0;859.0;375.0;94.0;-90.0;451.0
-29.0;-515.0;857.0;377.0;104.0;-88.0;453.0
-20.0;-509.0;859.0;374.0;114.0;-92.0;453.0
-7.0;-507.0;855.0;369.0;134.0;-111.0;456.0
-1.0;?;852.0;362.0;147.0;-128.0;454.0
-1.0;-500.0;852.0;360.0;154.0;-152.0;445.0
1.0;-498.0;853.0;356.0;162.0;-169.0;444.0
5.0;-498.0;856.0;354.0;158.0;?;441.0
19.0;-496.0;860.0;353.0;147.0;-145.0;440.0
46.0;-492.0;860.0;351.0;147.0;-129.0;439.0
71.0;?;862.0;351.0;139.0;-113.0;435.0
101.0;-491.0;863.0;352.0;135.0;-108.0;428.0
131.0;-492.0;863.0;350.0;137.0;-94.0;427.0
149.0;-495.0;862.0;350.0;133.0;-84.0;?
150.0;-496.0;862.0;352.0;125.0;-94.0;423.0
138.0;-498.0;859.0;350.0;121.0;-114.0;424.0
132.0;-501.0;861.0;352.0;116.0;?;420.0
126.0;-504.0;862.0;354.0;110.0;-160.0;418.0
131.0;-504.0;861.0;354.0;111.0;-161.0;419.0
135.0;-507.0;863.0;356.0;106.0;-165.0;418.0
146.0;-509.0;863.0;358.0;100.0;-145.0;414.0
?;-508.0;?;359.0;100.0;-137.0;415.0
152.0;-507.0;865.0;362.0;100.0;-146.0;413.0
151.0;-506.0;867.0;365.0;93.0;-152.0;411.0
147.0;-507.0;867.0;367.0;92.0;-155.0;413.0
139.0;-507.0;867.0;369.0;91.0;-157.0;413.0
137.0;-507.0;866.0;371.0;87.0;-162.0;414.0
141.0;?;868.0;372.0;87.0;-169.0;?
146.0;-509.0;868.0;372.0;87.0;-168.0;416.0
152.0;-510.0;869.0;374.0;86.0;-162.0;420.0
156.0;-511.0;866.0;372.0;90.0;-153.0;422.0
158.0;-513.0;865.0;371.0;90.0;-146.0;424.0
161.0;-509.0;864.0;373.0;95.0;-139.0;426.0
168.0;-509.0;863.0;369.0;103.0;-129.0;428.0
171.0;-510.0;862.0;367.0;107.0;-118.0;428.0
178.0;-509.0;?;367.0;110.0;-108.0;427.0
179.0;-510.0;858.0;364.0;119.0;-107.0;427.0
179.0;-509.0;857.0;363.0;121.0;-110.0;?
179.0;?;854.0;363.0;120.0;-109.0;426.0
178.0;?;854.0;360.0;126.0;-109.0;423.0
178.0;-505.0;852.0;357.0;125.0;-114.0;419.0
179.0;-503.0;855.0;360.0;122.0;-113.0;415.0
184.0;-499.0;850.0;360.0;123.0;-104.0;411.0
191.0;-494.0;847.0;360.0;122.0;-93.0;?
197.0;-490.0;848.0;363.0;119.0;-84.0;397.0
201.0;-486.0;847.0;359.0;119.0;-76.0;391.0
203.0;-480.0;846.0;359.0;115.0;-67.0;380.0
205.0;-476.0;848.0;359.0;113.0;-61.0;370.0
?;-470.0;848.0;359.0;114.0;-52.0;?
211.0;-464.0;847.0;357.0;111.0;?;352.0
213.0;-455.0;852.0;356.0;108.0;-32.0;338.0
215.0;-446.0;850.0;351.0;114.0;-16.0;?
215.0;-440.0;851.0;351.0;120.0;3.0;317.0
215.0;-434.0;851.0;351.0;122.0;32.0;305.0
217.0;-429.0;847.0;343.0;130.0;67.0;292.0
213.0;-433.0;845.0;334.0;142.0;98.0;278.0
212.0;-436.0;848.0;326.0;?;112.0;261.0
204.0;-437.0;852.0;316.0;173.0;114.0;246.0
196.0;-444.0;862.0;299.0;197.0;111.0;232.0
187.0;-451.0;879.0;281.0;229.0;115.0;218.0
173.0;-458.0;890.0;261.0;265.0;115.0;203.0
161.0;-466.0;918.0;242.0;307.0;121.0;189.0
143.0;-476.0;950.0;220.0;351.0;130.0;184.0
127.0;-481.0;980.0;194.0;398.0;133.0;177.0
110.0;-491.0;1019.0;160.0;452.0;127.0;182.0
88.0;-501.0;1069.0;120.0;523.0;117.0;193.0
75.0;-504.0;1100.0;82.0;602.0;110.0;193.0
64.0;-507.0;1125.0;46.0;666.0;111.0;200.0
68.0;-503.0;1125.0;16.0;?;125.0;217.0
90.0;-496.0;1084.0;-18.0;760.0;145.0;230.0
110.0;-490.0;1030.0;-49.0;745.0;149.0;232.0
122.0;-491.0;976.0;-71.0;648.0;135.0;214.0
145.0;-491.0;898.0;-86.0;546.0;119.0;203.0
162.0;-499.0;817.0;-100.0;423.0;108.0;207.0
183.0;-507.0;748.0;-110.0;295.0;105.0;207.0
209.0;-506.0;634.0;-112.0;137.0;100.0;196.0
230.0;-506.0;552.0;-117.0;-18.0;?;163.0
252.0;-507.0;502.0;-126.0;-140.0;103.0;103.0
276.0;-503.0;434.0;-131.0;-220.0;100.0;23.0
297.0;-499.0;390.0;-134.0;-273.0;96.0;-51.0
310.0;-495.0;389.0;-138.0;-319.0;85.0;-139.0
325.0;-485.0;347.0;-138.0;-332.0;79.0;-229.0
?;-479.0;334.0;-141.0;-330.0;77.0;-286.0
344.0;-475.0;365.0;-138.0;-336.0;75.0;-335.0
356.0;-467.0;343.0;?;-327.0;74.0;-379.0
363.0;-462.0;351.0;-130.0;-337.0;64.0;-414.0
369.0;-463.0;379.0;-127.0;-358.0;61.0;-433.0
375.0;-458.0;356.0;-124.0;-352.0;65.0;?
379.0;-456.0;366.0;-118.0;-359.0;70.0;-462.0
382.0;-458.0;408.0;-117.0;-368.0;78.0;-459.0
384.0;-454.0;390.0;-111.0;?;83.0;-455.0
380.0;-464.0;?;-112.0;-314.0;85.0;-415.0
375.0;-472.0;452.0;-114.0;-273.0;86.0;-358.0
365.0;-474.0;444.0;-116.0;-199.0;82.0;-293.0
349.0;-482.0;471.0;-119.0;-103.0;79.0;-189.0
328.0;?;532.0;-127.0;19.0;74.0;-50.0
308.0;-493.0;531.0;-130.0;152.0;72.0;70.0
289.0;-496.0;554.0;-130.0;280.0;?;204.0
265.0;?;605.0;-132.0;391.0;83.0;350.0
243.0;-503.0;612.0;-131.0;477.0;96.0;464.0
219.0;-509.0;646.0;-128.0;553.0;?;568.0
206.0;?;676.0;-125.0;592.0;140.0;633.0
193.0;-518.0;670.0;-115.0;612.0;149.0;660.0
169.0;-523.0;673.0;-107.0;620.0;152.0;664.0
141.0;-529.0;684.0;-99.0;626.0;186.0;651.0
91.0;-529.0;665.0;-84.0;628.0;238.0;609.0
18.0;-530.0;648.0;-72.0;621.0;289.0;579.0
-66.0;-531.0;633.0;-59.0;?;316.0;560.0
-143.0;-528.0;574.0;?;583.0;296.0;523.0
-199.0;-530.0;513.0;-30.0;544.0;257.0;491.0
-233.0;?;451.0;-16.0;506.0;209.0;455.0
-231.0;-536.0;384.0;-6.0;486.0;183.0;423.0
-228.0;-540.0;333.0;-2.0;474.0;179.0;402.0
-235.0;?;288.0;?;456.0;175.0;381.0
?;-552.0;235.0;1.0;434.0;164.0;357.0
-245.0;-558.0;185.0;-2.0;406.0;?;331.0
-256.0;-564.0;150.0;?;389.0;139.0;309.0
-257.0;-564.0;124.0;-9.0;367.0;138.0;291.0
-257.0;?;110.0;-13.0;349.0;146.0;285.0
-253.0;-564.0;106.0;-16.0;?;152.0;288.0
-246.0;-557.0;104.0;-20.0;404.0;161.0;291.0
-245.0;-555.0;110.0;-24.0;458.0;163.0;305.0
-243.0;-550.0;125.0;-25.0;510.0;164.0;314.0
-231.0;-544.0;148.0;-28.0;552.0;172.0;318.0
-221.0;-542.0;176.0;-31.0;563.0;177.0;320.0
-216.0;-538.0;213.0;-37.0;560.0;180.0;321.0
-209.0;-531.0;240.0;-40.0;543.0;183.0;308.0
