Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
-273.0;-72.0;-19;224.0
-274.0;-133.0;-19;197.0
-252.0;-153.0;-19;315.0
-326.0;-141.0;-24;551.0
-420.0;-167.0;-30;677.0
-328.0;-198.0;-32;471.0
?;-127.0;-33;68.0
45.0;229.0;-33;-97.0
45.0;421.0;-33;-109.0
-94.0;51.0;-33;-79.0
-163.0;-61.0;-33;-21.0
-165.0;-20.0;-34;-56.0
-135.0;-58.0;-34;-38.0
-69.0;-108.0;-34;50.0
-135.0;-82.0;-34;175.0
-164.0;-26.0;-34;206.0
-151.0;-4.0;-34;215.0
-152.0;-54.0;-34;262.0
-194.0;31.0;-34;423.0
-295.0;-114.0;-34;564.0
-425.0;127.0;-35;675.0
-538.0;108.0;-38;656.0
-420.0;139.0;-41;717.0
-645.0;-63.0;-43;780.0
-718.0;5.0;-45;621.0
-533.0;-230.0;-55;683.0
-429.0;-192.0;-68;557.0
-415.0;-590.0;-78;402.0
?;-255.0;-82;349.0
?;-180.0;-80;363.0
-358.0;-197.0;-76;351.0
-291.0;-174.0;-74;293.0
-325.0;-310.0;-69;244.0
-308.0;-402.0;-60;160.0
-340.0;-438.0;-58;125.0
-313.0;-479.0;-51;65.0
-272.0;-556.0;?;31.0
-219.0;?;-39;7.0
-131.0;-465.0;-28;-51.0
-132.0;-355.0;-12;?
-183.0;-361.0;-8;69.0
-230.0;-240.0;-6;164.0
?;113.0;-6;218.0
-307.0;109.0;-15;468.0
-410.0;135.0;-21;800.0
-367.0;61.0;-23;649.0
-246.0;-273.0;-24;435.0
-228.0;-297.0;-25;515.0
-208.0;?;-25;511.0
-296.0;136.0;-25;495.0
-336.0;-79.0;-25;593.0
-341.0;-281.0;-25;?
-346.0;-83.0;-25;638.0
?;80.0;-25;727.0
-485.0;-129.0;-25;700.0
-527.0;-61.0;-25;685.0
-502.0;167.0;-25;810.0
-499.0;253.0;-25;725.0
-611.0;271.0;-25;378.0
-444.0;33.0;-25;339.0
-311.0;-4.0;-26;350.0
-391.0;-14.0;-26;314.0
-437.0;-220.0;-25;352.0
-374.0;-92.0;-26;510.0
-371.0;-85.0;-26;363.0
-524.0;-68.0;-29;411.0
-529.0;-51.0;-35;427.0
-437.0;-78.0;-39;459.0
?;-366.0;-46;576.0
-705.0;192.0;-54;325.0
-764.0;?;-56;280.0
-703.0;-349.0;-56;-113.0
-728.0;-860.0;-54;226.0
-569.0;-444.0;-51;156.0
-350.0;-254.0;-48;?
-609.0;-364.0;-44;?
-658.0;-348.0;-41;352.0
-706.0;-512.0;-37;370.0
-977.0;-583.0;-32;-90.0
-664.0;-479.0;-29;-56.0
-422.0;-542.0;-29;235.0
-750.0;-412.0;-28;284.0
-640.0;-336.0;-29;285.0
-502.0;112.0;-29;135.0
-312.0;-756.0;-29;238.0
-398.0;1006.0;-30;337.0
-653.0;206.0;-31;289.0
-663.0;41.0;-32;366.0
-561.0;?;-33;?
-805.0;540.0;-33;458.0
-836.0;-304.0;-32;204.0
-671.0;-362.0;-32;554.0
-818.0;-184.0;-32;358.0
-830.0;184.0;?;307.0
-656.0;-122.0;-32;220.0
-672.0;-145.0;-32;329.0
-569.0;-96.0;-32;361.0
-607.0;-172.0;-32;495.0
-642.0;-77.0;-32;492.0
-649.0;-46.0;-32;470.0
-628.0;-54.0;-32;494.0
-513.0;31.0;-32;542.0
-482.0;81.0;-32;712.0
-754.0;39.0;-32;624.0
-470.0;64.0;-32;675.0
-365.0;124.0;-32;904.0
-700.0;-2.0;-32;833.0
-524.0;-112.0;?;778.0
-441.0;-178.0;-32;718.0
-422.0;-532.0;-32;440.0
-311.0;-439.0;-32;147.0
-295.0;-122.0;-32;813.0
-167.0;-220.0;-32;?
-47.0;-481.0;-32;602.0
-246.0;-585.0;?;854.0
-381.0;-424.0;-32;787.0
-504.0;-389.0;-32;986.0
-637.0;-394.0;-32;559.0
-444.0;-345.0;-32;?
-254.0;-301.0;-32;530.0
-124.0;-300.0;-32;450.0
-252.0;-317.0;-32;1008.0
-67.0;-206.0;-32;464.0
-48.0;-63.0;-32;393.0
21.0;-212.0;-32;560.0
-191.0;-322.0;-32;688.0
-327.0;-261.0;-32;475.0
-370.0;-154.0;-32;518.0
-250.0;-242.0;-32;207.0
-17.0;-382.0;-32;181.0
114.0;-465.0;-32;448.0
182.0;-532.0;-32;363.0
98.0;-152.0;-32;423.0
-84.0;-59.0;-32;352.0
14.0;-305.0;-32;280.0
?;-394.0;-32;238.0
58.0;-206.0;-32;267.0
15.0;-26.0;-32;255.0
13.0;-106.0;-32;424.0
?;-155.0;-32;380.0
?;?;-32;438.0
-99.0;-28.0;-32;?
-17.0;11.0;-32;373.0
49.0;?;-32;254.0
35.0;-31.0;-32;316.0
90.0;-55.0;-32;300.0
40.0;-90.0;-32;362.0
6.0;-109.0;-32;420.0
-39.0;-48.0;-32;448.0
-58.0;-28.0;-32;395.0
-18.0;20.0;-32;431.0
-55.0;122.0;-32;409.0
-22.0;50.0;-32;425.0
-81.0;-36.0;-32;528.0
-107.0;-8.0;-32;536.0
?;-7.0;-32;445.0
-132.0;23.0;-32;443.0
-128.0;40.0;-32;517.0
-145.0;40.0;-33;588.0
-243.0;7.0;-33;806.0
-290.0;?;-34;620.0
-528.0;-35.0;-35;794.0
-436.0;-40.0;-37;1058.0
-294.0;-2.0;-39;782.0
-400.0;32.0;-40;892.0
-438.0;71.0;-39;706.0
-416.0;78.0;-37;767.0
-246.0;101.0;-32;606.0
-283.0;73.0;-32;703.0
-166.0;99.0;-29;853.0
-316.0;45.0;-23;1186.0
-582.0;76.0;-22;684.0
-381.0;59.0;-22;704.0
-238.0;70.0;-22;?
-168.0;68.0;-21;649.0
-135.0;65.0;-26;704.0
-217.0;?;-34;757.0
-269.0;41.0;-37;876.0
-434.0;49.0;-38;695.0
-277.0;31.0;-39;744.0
-157.0;29.0;-39;699.0
-126.0;23.0;-40;748.0
-219.0;?;-40;652.0
-186.0;?;-40;701.0
-102.0;28.0;-40;671.0
-198.0;?;-40;646.0
-214.0;65.0;-40;700.0
-182.0;42.0;-40;656.0
-105.0;76.0;-40;596.0
?;92.0;-40;647.0
-126.0;76.0;-40;654.0
-153.0;73.0;-40;652.0
-128.0;59.0;-40;634.0
-104.0;67.0;-40;632.0
-61.0;28.0;-40;640.0
-106.0;23.0;-40;677.0
-149.0;-4.0;-40;639.0
-123.0;62.0;-40;699.0
-82.0;66.0;-40;696.0
-139.0;95.0;-40;670.0
-128.0;76.0;-40;709.0
-162.0;117.0;-40;767.0
?;181.0;-40;761.0
-211.0;187.0;-40;956.0
?;159.0;-40;1288.0
-416.0;?;-40;2216.0
-821.0;-91.0;-40;1013.0
-1108.0;-402.0;-40;151.0
-515.0;-324.0;-40;-280.0
-446.0;-255.0;-40;150.0
-242.0;-284.0;-40;312.0
-172.0;-175.0;-40;104.0
-117.0;-136.0;?;655.0
-198.0;-179.0;-41;1724.0
-597.0;123.0;-41;1645.0
-668.0;157.0;-41;1177.0
-1402.0;41.0;-41;862.0
-1424.0;2.0;-42;692.0
-1128.0;168.0;-42;479.0
-918.0;-791.0;-41;820.0
-513.0;207.0;-41;599.0
-630.0;215.0;-41;192.0
-750.0;-206.0;-41;428.0
-956.0;-267.0;?;246.0
-751.0;-79.0;-42;270.0
-860.0;-188.0;-42;350.0
-871.0;-135.0;-41;446.0
-940.0;-108.0;-41;320.0
-797.0;-304.0;-41;170.0
-806.0;-240.0;-41;190.0
-716.0;-337.0;-41;287.0
-811.0;-318.0;-41;302.0
-796.0;-235.0;-41;240.0
-759.0;-273.0;-41;232.0
-758.0;-182.0;-40;283.0
-728.0;-210.0;-40;275.0
-706.0;-226.0;-40;242.0
-657.0;-301.0;-39;300.0
-661.0;-338.0;-40;273.0
-742.0;-321.0;-40;301.0
-655.0;-281.0;-40;245.0
-614.0;-313.0;-40;276.0
-651.0;-244.0;-40;307.0
?;-264.0;-40;249.0
-650.0;-275.0;-41;216.0
-599.0;-261.0;-41;245.0
-614.0;?;-41;264.0
-588.0;-222.0;-41;252.0
-599.0;-208.0;?;271.0
-623.0;-235.0;?;244.0
-584.0;-200.0;-41;254.0
-595.0;-202.0;-41;285.0
-617.0;-205.0;-41;285.0
-647.0;-178.0;-41;254.0
-646.0;-137.0;-41;273.0
-612.0;-48.0;-41;262.0
-601.0;-45.0;-41;250.0
-580.0;-25.0;-41;222.0
-582.0;-25.0;-41;267.0
-599.0;-102.0;-41;263.0
-625.0;-155.0;-41;278.0
-667.0;43.0;-41;259.0
-670.0;-80.0;-41;215.0
-672.0;-182.0;-41;238.0
-661.0;-262.0;-41;262.0
-661.0;-60.0;?;244.0
-621.0;8.0;-41;245.0
-603.0;-112.0;-41;270.0
-602.0;-279.0;-41;240.0
-602.0;-147.0;?;259.0
-585.0;-28.0;-41;239.0
-573.0;-74.0;-41;?
-568.0;-110.0;-41;240.0
-573.0;-126.0;-41;252.0
-612.0;-104.0;-41;289.0
-632.0;-166.0;-41;283.0
?;-133.0;-41;295.0
-680.0;?;-41;291.0
?;-142.0;-41;263.0
-619.0;-194.0;-41;272.0
-593.0;-179.0;-41;254.0
-593.0;-179.0;-41;243.0
-563.0;-209.0;-41;244.0
-578.0;-166.0;-41;274.0
-590.0;-235.0;-41;270.0
-588.0;-288.0;-41;274.0
-602.0;-258.0;-41;250.0
-592.0;-117.0;-41;239.0
-610.0;-54.0;-41;272.0
-611.0;-118.0;?;267.0
-615.0;-195.0;-41;253.0
-603.0;-145.0;-41;243.0
-615.0;-172.0;-41;262.0
-631.0;-154.0;-41;224.0
-619.0;-84.0;-41;257.0
-585.0;-98.0;-41;247.0
?;-85.0;-41;242.0
-584.0;-89.0;-41;263.0
-603.0;-91.0;-41;290.0
-592.0;-83.0;-41;250.0
-593.0;-89.0;-41;255.0
-610.0;?;-41;252.0
-615.0;-31.0;-41;273.0
-593.0;-62.0;-41;295.0
-619.0;-57.0;-41;286.0
-603.0;-28.0;-41;286.0
-609.0;-53.0;-41;294.0
-612.0;-24.0;?;290.0
-614.0;31.0;-41;289.0
-598.0;39.0;-41;252.0
-591.0;27.0;-41;?
-602.0;31.0;-41;253.0
-612.0;-19.0;-41;262.0
-632.0;-52.0;-41;282.0
-643.0;-82.0;-41;264.0
-651.0;-46.0;-41;?
-641.0;-92.0;-41;294.0
-640.0;-81.0;-41;256.0
-610.0;-88.0;-41;259.0
-590.0;-44.0;-41;273.0
-596.0;-53.0;-41;275.0
-613.0;-46.0;-41;282.0
-628.0;-11.0;-41;302.0
-647.0;21.0;-41;365.0
-679.0;-4.0;?;309.0
-666.0;-26.0;-41;294.0
?;-28.0;-41;303.0
-652.0;-30.0;-41;300.0
-642.0;-76.0;-41;311.0
-662.0;-60.0;-41;321.0
-693.0;-44.0;-41;342.0
-725.0;-64.0;-41;361.0
-732.0;?;-41;357.0
-695.0;-62.0;-41;365.0
-701.0;-39.0;-41;362.0
-681.0;-29.0;-41;357.0
-663.0;-54.0;-41;382.0
-639.0;-64.0;-41;358.0
-630.0;-65.0;-41;?
-630.0;-62.0;-41;361.0
-600.0;-67.0;-41;368.0
-585.0;-49.0;-41;?
-575.0;-52.0;-41;412.0
-590.0;?;-41;?
-603.0;-52.0;-41;419.0
-564.0;-64.0;-41;420.0
-588.0;?;-41;450.0
-609.0;-18.0;-41;368.0
-566.0;-31.0;-41;369.0
-588.0;-72.0;?;304.0
-610.0;-39.0;-41;?
-605.0;-41.0;-41;356.0
-623.0;-58.0;-41;398.0
-691.0;-66.0;-41;436.0
-698.0;-57.0;-41;441.0
-748.0;-38.0;-41;448.0
-802.0;-37.0;-41;464.0
-845.0;-33.0;-41;489.0
-821.0;-50.0;-41;?
-782.0;-50.0;-41;528.0
-997.0;-42.0;-42;714.0
-1139.0;-47.0;-43;786.0
-1203.0;-11.0;-46;863.0
-1374.0;-27.0;-51;920.0
-1177.0;-25.0;-51;568.0
-932.0;?;-49;736.0
-1080.0;-38.0;-51;784.0
-1061.0;-20.0;?;813.0
-1049.0;-25.0;-61;726.0
-1049.0;-16.0;-66;651.0
-960.0;-24.0;-65;602.0
-875.0;-41.0;-62;508.0
-794.0;-34.0;-59;442.0
-707.0;-72.0;-55;463.0
-700.0;-38.0;-50;364.0
-631.0;-46.0;-43;363.0
-593.0;-28.0;-38;358.0
-630.0;-29.0;-33;512.0
-697.0;-8.0;-26;540.0
-905.0;-72.0;-21;625.0
-888.0;-16.0;-21;583.0
-992.0;-23.0;-23;866.0
-1047.0;-28.0;-29;855.0
-1203.0;44.0;-34;1013.0
-1043.0;70.0;-37;858.0
-828.0;50.0;-43;?
-897.0;10.0;-45;?
-803.0;-55.0;-45;?
-662.0;-18.0;-46;560.0
-684.0;-24.0;-46;728.0
?;-53.0;-45;490.0
-770.0;-74.0;-46;579.0
-759.0;-27.0;-45;632.0
-840.0;-76.0;-46;641.0
-853.0;?;-45;616.0
-824.0;-27.0;-45;712.0
-875.0;9.0;-46;620.0
-863.0;-53.0;-45;615.0
-882.0;-101.0;-48;612.0
-873.0;-85.0;-47;733.0
-1054.0;-61.0;-51;881.0
-1101.0;-18.0;-65;762.0
-1022.0;88.0;-65;828.0
-1092.0;-47.0;-76;723.0
-1037.0;-64.0;-87;768.0
-1044.0;-143.0;-81;735.0
-1032.0;-109.0;-82;692.0
-960.0;180.0;-82;646.0
-797.0;572.0;-82;603.0
-770.0;365.0;-80;602.0
-734.0;-93.0;-70;595.0
-683.0;-73.0;?;659.0
-828.0;-308.0;-45;708.0
-949.0;-579.0;-39;697.0
-907.0;-607.0;-29;814.0
-912.0;-389.0;-20;922.0
-1002.0;-425.0;-18;766.0
-927.0;-432.0;-17;667.0
?;-361.0;-17;479.0
-642.0;-457.0;-16;477.0
-569.0;-364.0;-25;496.0
-647.0;-303.0;-31;717.0
-719.0;-48.0;-29;728.0
-853.0;?;-30;607.0
-728.0;549.0;-30;515.0
-682.0;695.0;-30;513.0
-650.0;-761.0;-30;477.0
-601.0;-821.0;-30;487.0
-638.0;-886.0;-30;353.0
-673.0;732.0;-30;409.0
-617.0;-105.0;-30;628.0
-509.0;?;-30;586.0
-627.0;11.0;-30;775.0
-716.0;230.0;-30;820.0
-729.0;-124.0;-30;835.0
-765.0;-16.0;-31;867.0
-795.0;100.0;-30;824.0
-841.0;-68.0;-30;728.0
?;-17.0;-30;699.0
-695.0;?;-30;618.0
-671.0;63.0;-30;516.0
-638.0;35.0;-30;720.0
-740.0;-37.0;-30;585.0
-682.0;-178.0;-30;415.0
-507.0;-136.0;-30;528.0
-287.0;-13.0;-30;386.0
-288.0;173.0;-30;783.0
-713.0;-132.0;-30;778.0
-664.0;-498.0;-30;867.0
-666.0;?;-30;555.0
-602.0;-201.0;-30;538.0
-602.0;-263.0;?;?
-611.0;-247.0;-30;731.0
-663.0;-337.0;-30;628.0
-626.0;-378.0;-30;714.0
-603.0;-349.0;-30;655.0
-642.0;-315.0;-30;593.0
-598.0;-423.0;-30;618.0
-590.0;-268.0;-30;662.0
-640.0;-622.0;-30;666.0
-632.0;-482.0;-30;686.0
-629.0;756.0;-30;?
-610.0;521.0;-30;573.0
-537.0;-492.0;-30;?
-514.0;-746.0;-30;618.0
-533.0;809.0;-30;811.0
-687.0;?;-30;712.0
-664.0;-565.0;?;544.0
-544.0;-211.0;-30;517.0
-470.0;-244.0;-30;548.0
-494.0;-217.0;-30;448.0
-468.0;30.0;-30;356.0
-487.0;-35.0;?;36.0
-442.0;-1.0;?;435.0
-333.0;-91.0;-31;493.0
-349.0;-20.0;-32;309.0
-411.0;-16.0;-32;266.0
-471.0;-80.0;-33;359.0
-515.0;-29.0;-33;319.0
-573.0;-93.0;-33;578.0
-883.0;-95.0;?;912.0
-1043.0;-4.0;-29;666.0
-832.0;-8.0;?;458.0
-658.0;-37.0;-31;564.0
-690.0;-84.0;-40;536.0
-772.0;-133.0;-45;515.0
-824.0;-6.0;-48;463.0
-866.0;-24.0;?;446.0
-851.0;-8.0;-50;474.0
?;21.0;-56;419.0
-823.0;17.0;-59;456.0
-832.0;3.0;-57;642.0
-861.0;-18.0;-55;779.0
-782.0;-37.0;-51;575.0
-737.0;-56.0;-49;542.0
-534.0;-39.0;-50;515.0
-474.0;-35.0;-40;709.0
-541.0;-48.0;-31;770.0
-587.0;-34.0;-30;752.0
-589.0;-62.0;-26;726.0
-580.0;-4.0;-22;727.0
-588.0;?;-18;736.0
-527.0;13.0;-18;732.0
-545.0;-15.0;-21;729.0
-557.0;7.0;-18;913.0
-531.0;25.0;-21;726.0
-339.0;44.0;-32;505.0
-334.0;?;?;330.0
-279.0;61.0;-33;204.0
-223.0;81.0;-34;144.0
-189.0;65.0;-34;177.0
-237.0;72.0;-34;194.0
-301.0;64.0;-34;181.0
?;76.0;-34;231.0
-177.0;67.0;-34;146.0
-165.0;55.0;-34;?
-182.0;63.0;-34;367.0
-334.0;28.0;-34;465.0
-423.0;68.0;-34;1024.0
-894.0;11.0;?;?
-480.0;-43.0;-36;-927.0
?;45.0;-38;1954.0
-547.0;31.0;-42;607.0
-966.0;226.0;?;861.0
-687.0;157.0;-63;649.0
-967.0;246.0;-66;1031.0
-972.0;620.0;-69;624.0
-877.0;999.0;-72;850.0
-749.0;52.0;-67;723.0
-723.0;?;-61;827.0
-835.0;-554.0;-59;724.0
-933.0;-117.0;-54;1038.0
-748.0;-12.0;-52;899.0
-755.0;-117.0;-49;770.0
-721.0;-388.0;-43;824.0
-799.0;-514.0;-40;403.0
-695.0;-562.0;?;?
-365.0;-480.0;-34;400.0
?;-486.0;-30;241.0
-336.0;?;-28;139.0
-384.0;-417.0;-25;228.0
-447.0;-346.0;?;438.0
-511.0;-292.0;-19;?
-686.0;?;-20;549.0
-637.0;-106.0;-19;500.0
-626.0;-239.0;-26;513.0
-641.0;1148.0;-33;?
-626.0;-3.0;-36;583.0
-659.0;-100.0;-37;652.0
-620.0;-371.0;-38;?
-518.0;-549.0;-38;469.0
-425.0;234.0;-38;?
?;-451.0;-38;452.0
-331.0;-168.0;-38;471.0
-313.0;44.0;-38;420.0
-287.0;97.0;-38;385.0
-237.0;-79.0;-38;303.0
-164.0;-19.0;-38;249.0
-154.0;56.0;-38;242.0
-133.0;64.0;-38;211.0
-121.0;80.0;-38;?
-99.0;143.0;-38;149.0
-92.0;199.0;-38;168.0
-139.0;71.0;-38;142.0
-83.0;-172.0;-38;125.0
?;-279.0;-38;?
-214.0;?;-38;263.0
-202.0;-422.0;-38;263.0
-175.0;-231.0;-38;290.0
-216.0;-166.0;-38;350.0
-287.0;-351.0;-39;342.0
-323.0;-208.0;-39;342.0
-284.0;-216.0;-39;307.0
-261.0;-104.0;-38;306.0
-266.0;-131.0;?;320.0
-276.0;-211.0;-39;344.0
-267.0;-261.0;?;277.0
-325.0;-406.0;-39;316.0
-306.0;-494.0;-38;287.0
?;-400.0;-38;274.0
-351.0;-232.0;-38;300.0
-411.0;-119.0;-38;334.0
?;-216.0;-38;445.0
-518.0;-292.0;?;549.0
-533.0;-210.0;-36;586.0
-483.0;-89.0;-35;477.0
-450.0;-179.0;-36;383.0
-504.0;-260.0;-36;392.0
-541.0;182.0;-36;?
-525.0;-343.0;-36;415.0
-543.0;-560.0;-36;?
-588.0;-263.0;-36;499.0
-641.0;640.0;-35;443.0
-544.0;-328.0;-35;?
-404.0;-303.0;-34;253.0
-311.0;-408.0;-33;174.0
-309.0;-117.0;-32;114.0
-311.0;-207.0;-30;80.0
-321.0;-159.0;-28;87.0
-282.0;-172.0;-28;227.0
-329.0;-54.0;-30;229.0
-343.0;-58.0;-33;263.0
-310.0;-104.0;-36;449.0
-381.0;-37.0;-37;564.0
-402.0;-57.0;-37;398.0
-294.0;-82.0;-37;272.0
-167.0;-82.0;-37;-47.0
78.0;-111.0;-37;-224.0
126.0;-112.0;-37;-136.0
44.0;-76.0;?;74.0
-41.0;-139.0;-38;111.0
4.0;-55.0;-38;106.0
17.0;-36.0;-38;198.0
-47.0;-104.0;-38;249.0
-109.0;-23.0;-38;311.0
-209.0;9.0;-38;374.0
-283.0;-3.0;-38;447.0
-331.0;2.0;-38;483.0
-345.0;-9.0;-38;477.0
-435.0;-83.0;-39;609.0
-479.0;-92.0;?;608.0
-469.0;-41.0;-43;487.0
-424.0;9.0;-48;523.0
-504.0;-67.0;-57;762.0
-664.0;-159.0;-68;800.0
-603.0;-373.0;-76;694.0
-555.0;-474.0;-72;547.0
?;-749.0;-66;467.0
-399.0;-798.0;-66;348.0
-268.0;-333.0;-68;256.0
-214.0;60.0;-70;175.0
-246.0;29.0;-71;122.0
-270.0;-178.0;-69;66.0
-236.0;-233.0;-65;?
-259.0;-201.0;-60;46.0
?;-180.0;-49;4.0
-196.0;-199.0;-38;-86.0
-84.0;-159.0;-31;-125.0
-100.0;-172.0;-19;-10.0
-199.0;-263.0;-10;245.0
-290.0;-167.0;-13;409.0
-325.0;-51.0;-23;450.0
-391.0;-26.0;-32;587.0
-334.0;98.0;-36;583.0
-192.0;248.0;-38;460.0
-203.0;291.0;-41;294.0
-214.0;750.0;-40;308.0
-208.0;196.0;-41;161.0
-143.0;-290.0;-41;326.0
-230.0;-37.0;-41;288.0
-383.0;-21.0;-41;393.0
?;101.0;-41;360.0
-421.0;189.0;-41;352.0
-388.0;117.0;-41;447.0
-298.0;91.0;-41;402.0
-259.0;60.0;-42;434.0
-328.0;-31.0;-42;578.0
-355.0;-21.0;-43;587.0
-442.0;-26.0;-44;?
-452.0;?;-46;514.0
-462.0;36.0;-51;650.0
-610.0;-2.0;-55;?
-665.0;-5.0;-65;717.0
-538.0;39.0;-78;614.0
-474.0;-53.0;-81;?
-515.0;-21.0;-80;227.0
-572.0;-122.0;-78;-172.0
-96.0;-189.0;-76;-80.0
207.0;-260.0;-75;389.0
42.0;-265.0;-69;1053.0
-662.0;?;-64;?
-309.0;-89.0;-63;143.0
-132.0;-774.0;-58;692.0
-364.0;-579.0;-51;146.0
?;?;-46;123.0
-476.0;-325.0;-41;495.0
-958.0;-403.0;-36;-135.0
-829.0;-507.0;-35;746.0
-695.0;-458.0;-38;-178.0
-329.0;-542.0;-39;4.0
-252.0;-377.0;-40;-566.0
-421.0;-620.0;-41;358.0
-502.0;261.0;-41;-142.0
-673.0;-1185.0;-41;215.0
?;723.0;-41;355.0
-577.0;949.0;-41;420.0
-687.0;112.0;-41;317.0
-643.0;-1340.0;-41;416.0
-658.0;-658.0;-41;550.0
-727.0;571.0;?;?
-664.0;-457.0;-41;625.0
-801.0;-437.0;-41;413.0
-457.0;76.0;-41;365.0
-411.0;76.0;-41;1620.0
-871.0;-292.0;-41;691.0
-627.0;-63.0;-41;-146.0
-152.0;-21.0;-41;-421.0
-122.0;-67.0;-41;781.0
-501.0;?;-41;?
-835.0;4.0;-41;825.0
-898.0;5.0;-41;407.0
-656.0;-46.0;-41;331.0
-656.0;-31.0;-41;412.0
-605.0;-18.0;-41;349.0
-624.0;-163.0;?;?
-659.0;-184.0;-41;428.0
-655.0;-148.0;-41;544.0
-688.0;-180.0;-41;430.0
-728.0;-8.0;-41;521.0
?;-559.0;-41;469.0
-736.0;-432.0;-41;430.0
-647.0;-578.0;-41;387.0
-625.0;-553.0;-41;404.0
-691.0;-259.0;-41;494.0
-721.0;-592.0;-41;468.0
-733.0;-594.0;-41;430.0
-689.0;-506.0;-41;358.0
-627.0;-422.0;-41;545.0
-648.0;-367.0;-41;504.0
-728.0;-128.0;?;475.0
-654.0;-315.0;-41;469.0
-575.0;-230.0;-41;471.0
-614.0;-564.0;-41;534.0
-650.0;-659.0;-41;589.0
-680.0;0.0;-41;576.0
-700.0;397.0;-41;574.0
-697.0;?;-41;532.0
-654.0;-1147.0;-41;493.0
?;-60.0;-41;491.0
-620.0;-67.0;-41;550.0
-665.0;-257.0;?;553.0
-690.0;-144.0;-41;538.0
-723.0;-55.0;-40;561.0
-733.0;-71.0;-40;597.0
-785.0;145.0;-41;639.0
-816.0;237.0;-41;675.0
-829.0;60.0;-40;657.0
-840.0;-5.0;-40;629.0
-827.0;-5.0;-40;633.0
-811.0;60.0;-40;648.0
-768.0;-47.0;-41;645.0
-767.0;-14.0;-41;554.0
-718.0;45.0;?;566.0
-722.0;26.0;-40;574.0
-734.0;35.0;-40;585.0
-747.0;-9.0;-40;566.0
-725.0;-16.0;-41;538.0
-749.0;13.0;-41;536.0
-733.0;4.0;-40;528.0
-722.0;?;?;?
-731.0;20.0;-40;555.0
-732.0;26.0;-40;587.0
-754.0;36.0;-41;615.0
-760.0;34.0;-41;615.0
-764.0;17.0;-40;650.0
-796.0;18.0;-40;626.0
-798.0;35.0;-40;613.0
-786.0;35.0;-40;603.0
-749.0;-10.0;?;613.0
-771.0;11.0;-41;598.0
-748.0;-1.0;-40;570.0
-714.0;16.0;-40;563.0
-709.0;-10.0;-40;548.0
?;-38.0;-40;588.0
?;-35.0;-41;?
-762.0;-22.0;?;585.0
-767.0;-9.0;-40;589.0
-769.0;-9.0;-40;583.0
-760.0;-9.0;-40;596.0
-772.0;-18.0;-40;659.0
-804.0;-21.0;-41;632.0
-816.0;-36.0;-40;645.0
-817.0;-44.0;-40;648.0
-816.0;-96.0;-40;702.0
-756.0;-76.0;-40;385.0
-673.0;-73.0;-41;220.0
-636.0;-102.0;-41;332.0
-730.0;-123.0;-40;631.0
-801.0;-145.0;-40;543.0
-814.0;-139.0;-40;948.0
-790.0;-129.0;-40;237.0
-777.0;-133.0;-41;23.0
-849.0;-161.0;?;463.0
-620.0;-173.0;-40;404.0
-666.0;-164.0;-40;263.0
?;-173.0;-40;290.0
-791.0;-160.0;-40;294.0
-778.0;-146.0;-41;238.0
-778.0;-138.0;-41;232.0
-727.0;-119.0;?;223.0
-724.0;-161.0;-40;?
-747.0;-171.0;?;205.0
-726.0;-158.0;-40;232.0
-737.0;-149.0;-41;?
-765.0;-142.0;-41;220.0
-746.0;-149.0;-40;231.0
-774.0;-129.0;-40;151.0
-806.0;-135.0;-40;176.0
-788.0;-128.0;-40;218.0
-699.0;-143.0;-41;115.0
?;-145.0;-41;38.0
-725.0;-146.0;-40;191.0
-738.0;-153.0;-40;160.0
-788.0;-145.0;-40;?
-768.0;-145.0;-40;241.0
-779.0;-146.0;-41;214.0
-749.0;-140.0;-41;?
-738.0;-142.0;-40;323.0
-647.0;-157.0;-40;189.0
-605.0;-146.0;-40;462.0
-739.0;-116.0;-40;178.0
-707.0;-114.0;-41;309.0
-762.0;-113.0;-41;402.0
-809.0;-114.0;-40;408.0
-802.0;-135.0;-40;399.0
-760.0;-136.0;-40;439.0
-801.0;-127.0;-41;359.0
-751.0;-118.0;-41;502.0
?;-128.0;-40;444.0
-795.0;-137.0;-40;623.0
-766.0;?;-40;701.0
-695.0;-119.0;-40;420.0
-606.0;-144.0;-41;256.0
?;-138.0;-41;398.0
-557.0;-121.0;-40;421.0
-668.0;-115.0;-40;571.0
-780.0;-95.0;-40;433.0
-817.0;-101.0;-40;303.0
-645.0;-113.0;-41;275.0
?;-93.0;-41;414.0
-656.0;-105.0;-40;501.0
-527.0;-119.0;-40;503.0
-547.0;-109.0;-40;494.0
?;-117.0;-40;?
?;-100.0;-41;580.0
-497.0;-99.0;-41;720.0
-488.0;-106.0;-40;622.0
-546.0;-129.0;?;558.0
-490.0;-130.0;-40;486.0
-403.0;-130.0;-40;552.0
-352.0;-118.0;-41;593.0
-395.0;-130.0;-41;576.0
-446.0;-125.0;-40;519.0
-418.0;-129.0;-40;457.0
-356.0;-125.0;-40;441.0
-348.0;-135.0;-40;399.0
-355.0;-129.0;-41;354.0
-317.0;-127.0;-41;325.0
?;-127.0;?;352.0
-344.0;-136.0;-40;295.0
-331.0;-144.0;-40;270.0
-321.0;?;-40;?
