InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
367.0;-41.0;-391.0;521.0;-276.0;617.0;-326.0
183.0;322.0;11.0;513.0;-870.0;521.0;-572.0
173.0;352.0;-383.0;458.0;-292.0;380.0;-572.0
415.0;194.0;-434.0;946.0;-905.0;454.0;-677.0
54.0;99.0;-309.0;571.0;-588.0;346.0;-534.0
28.0;139.0;-225.0;508.0;-554.0;381.0;-472.0
58.0;147.0;-285.0;555.0;-584.0;346.0;-529.0
48.0;193.0;-233.0;497.0;-629.0;303.0;-405.0
-229.0;-172.0;-143.0;533.0;-393.0;73.0;-288.0
95.0;216.0;-245.0;504.0;-661.0;365.0;-424.0
-283.0;-141.0;253.0;516.0;-849.0;-45.0;-175.0
225.0;387.0;-753.0;471.0;-346.0;496.0;-810.0
108.0;96.0;-33.0;515.0;-816.0;406.0;-368.0
342.0;92.0;-482.0;1055.0;-1024.0;516.0;-976.0
447.0;-33.0;-238.0;611.0;-462.0;380.0;-455.0
17.0;262.0;38.0;517.0;-899.0;299.0;-545.0
291.0;442.0;233.0;359.0;-372.0;430.0;-263.0
485.0;202.0;-392.0;939.0;-405.0;491.0;-516.0
675.0;294.0;-745.0;635.0;-484.0;183.0;-428.0
273.0;409.0;-145.0;424.0;-559.0;484.0;-507.0
296.0;446.0;235.0;357.0;-371.0;428.0;-259.0
619.0;80.0;-540.0;652.0;-649.0;439.0;-351.0
297.0;447.0;236.0;358.0;-374.0;425.0;-261.0
306.0;-50.0;381.0;788.0;-923.0;804.0;-381.0
297.0;446.0;237.0;358.0;-375.0;426.0;-264.0
456.0;29.0;711.0;973.0;-734.0;663.0;-331.0
415.0;-106.0;654.0;469.0;-120.0;185.0;-194.0
738.0;390.0;266.0;407.0;-153.0;443.0;-392.0
456.0;-43.0;934.0;1328.0;-1055.0;862.0;-506.0
226.0;-87.0;920.0;1110.0;-714.0;410.0;-278.0
448.0;203.0;-39.0;554.0;-656.0;526.0;-424.0
468.0;214.0;-38.0;551.0;-652.0;546.0;-418.0
-355.0;-471.0;566.0;399.0;-179.0;-362.0;384.0
299.0;447.0;240.0;358.0;-370.0;425.0;-260.0
621.0;537.0;-29.0;368.0;-408.0;645.0;-357.0
556.0;474.0;-242.0;433.0;-171.0;528.0;-481.0
536.0;61.0;23.0;561.0;309.0;667.0;-265.0
671.0;500.0;32.0;503.0;-550.0;607.0;-602.0
279.0;408.0;-35.0;421.0;-579.0;491.0;-457.0
283.0;407.0;-22.0;420.0;-579.0;492.0;-451.0
-137.0;13.0;4.0;408.0;-583.0;87.0;-162.0
600.0;308.0;-137.0;595.0;-595.0;559.0;-425.0
-125.0;17.0;-337.0;486.0;-608.0;131.0;-482.0
568.0;96.0;384.0;310.0;79.0;357.0;-258.0
533.0;-46.0;-176.0;588.0;-485.0;331.0;-361.0
-266.0;-190.0;-151.0;508.0;-461.0;41.0;-350.0
521.0;110.0;-326.0;612.0;-558.0;644.0;-489.0
-163.0;-253.0;872.0;985.0;-759.0;-73.0;-107.0
-117.0;72.0;-209.0;647.0;-846.0;186.0;-596.0
-513.0;-285.0;295.0;416.0;-685.0;-439.0;-8.0
538.0;403.0;-214.0;464.0;-418.0;624.0;-612.0
233.0;-332.0;922.0;469.0;29.0;-24.0;206.0
-68.0;-10.0;-222.0;564.0;-415.0;293.0;-332.0
467.0;175.0;391.0;395.0;61.0;188.0;-239.0
238.0;-211.0;640.0;202.0;156.0;-6.0;219.0
254.0;320.0;-236.0;530.0;-536.0;524.0;-513.0
462.0;-63.0;180.0;610.0;-106.0;426.0;-497.0
126.0;48.0;283.0;540.0;-805.0;480.0;-221.0
535.0;-4.0;-122.0;600.0;-637.0;349.0;-433.0
192.0;259.0;-217.0;515.0;-560.0;545.0;-470.0
539.0;238.0;-438.0;306.0;-63.0;510.0;-411.0
-27.0;31.0;-43.0;501.0;-817.0;357.0;-350.0
-248.0;-100.0;-32.0;410.0;-764.0;-113.0;-148.0
8.0;181.0;-303.0;436.0;-743.0;218.0;-394.0
469.0;442.0;-302.0;476.0;-721.0;620.0;-592.0
216.0;404.0;-270.0;535.0;-445.0;468.0;-413.0
458.0;-263.0;996.0;951.0;-483.0;684.0;-112.0
153.0;320.0;46.0;528.0;-885.0;474.0;-560.0
162.0;270.0;-235.0;499.0;-658.0;434.0;-469.0
801.0;653.0;-782.0;439.0;-252.0;715.0;-797.0
293.0;452.0;269.0;358.0;-311.0;410.0;-230.0
302.0;288.0;216.0;593.0;-760.0;556.0;-542.0
627.0;551.0;-585.0;553.0;-48.0;-54.0;-900.0
-238.0;-75.0;386.0;500.0;-602.0;-137.0;-78.0
302.0;367.0;-438.0;456.0;-526.0;509.0;-545.0
-607.0;-646.0;887.0;-362.0;50.0;-570.0;557.0
78.0;227.0;66.0;524.0;-888.0;389.0;-531.0
-218.0;-588.0;839.0;503.0;-543.0;-314.0;143.0
329.0;-197.0;-210.0;512.0;-570.0;126.0;-601.0
-89.0;6.0;126.0;494.0;-845.0;256.0;-314.0
-33.0;-399.0;26.0;514.0;-518.0;450.0;-57.0
234.0;287.0;80.0;569.0;-879.0;533.0;-541.0
354.0;344.0;-477.0;534.0;-360.0;575.0;-655.0
-278.0;-635.0;974.0;415.0;-109.0;-345.0;358.0
363.0;-128.0;1120.0;441.0;-144.0;225.0;-171.0
-258.0;13.0;-28.0;565.0;-591.0;64.0;-477.0
77.0;297.0;-229.0;468.0;-559.0;409.0;-505.0
164.0;140.0;-373.0;630.0;-495.0;394.0;-650.0
373.0;441.0;-230.0;483.0;-569.0;564.0;-573.0
283.0;353.0;19.0;544.0;-860.0;599.0;-615.0
64.0;272.0;-247.0;528.0;-836.0;347.0;-538.0
-57.0;-90.0;138.0;680.0;-867.0;418.0;-313.0
677.0;72.0;-397.0;651.0;-341.0;645.0;-704.0
-144.0;14.0;-25.0;423.0;-755.0;24.0;-230.0
423.0;-71.0;-342.0;610.0;-368.0;386.0;-546.0
699.0;532.0;139.0;728.0;-793.0;816.0;-815.0
-193.0;-519.0;581.0;520.0;-600.0;196.0;173.0
491.0;370.0;28.0;648.0;-631.0;394.0;-595.0
653.0;335.0;-511.0;529.0;-434.0;312.0;-603.0
-92.0;248.0;40.0;513.0;-943.0;176.0;-548.0
462.0;542.0;90.0;503.0;-756.0;634.0;-649.0
331.0;-219.0;878.0;456.0;43.0;314.0;60.0
-203.0;99.0;176.0;549.0;-820.0;-2.0;-316.0
