InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
417.0;179.0;-929.0;881.0;1027.0;-868.0;627.0;516.0;180.0;6.0
158.0;202.0;-833.0;1152.0;853.0;-688.0;916.0;448.0;158.0;227.0
67.0;236.0;-804.0;1042.0;802.0;-591.0;633.0;413.0;64.0;45.0
110.0;149.0;-699.0;1041.0;1016.0;-398.0;614.0;397.0;-136.0;310.0
189.0;195.0;-838.0;1106.0;894.0;-581.0;691.0;434.0;118.0;162.0
176.0;189.0;-745.0;1352.0;865.0;-641.0;1009.0;460.0;167.0;129.0
279.0;63.0;-815.0;1141.0;1058.0;-668.0;805.0;519.0;134.0;279.0
157.0;330.0;-981.0;1072.0;989.0;-832.0;744.0;566.0;101.0;237.0
218.0;338.0;-890.0;1362.0;1154.0;-766.0;1049.0;506.0;116.0;313.0
27.0;462.0;-773.0;1404.0;1006.0;-716.0;906.0;474.0;180.0;407.0
21.0;589.0;-780.0;1140.0;812.0;-631.0;927.0;661.0;84.0;501.0
107.0;293.0;-1220.0;965.0;917.0;-1079.0;671.0;476.0;258.0;240.0
71.0;263.0;-1150.0;893.0;1031.0;-1037.0;585.0;405.0;161.0;186.0
234.0;367.0;-938.0;1020.0;942.0;-754.0;677.0;403.0;141.0;147.0
117.0;421.0;-949.0;1047.0;971.0;-859.0;623.0;440.0;54.0;188.0
136.0;375.0;-920.0;988.0;819.0;-645.0;488.0;369.0;-23.0;310.0
60.0;321.0;-954.0;1077.0;918.0;-655.0;635.0;300.0;-44.0;426.0
202.0;349.0;-921.0;1019.0;991.0;-720.0;705.0;437.0;112.0;243.0
130.0;281.0;-919.0;981.0;924.0;-756.0;556.0;348.0;79.0;335.0
252.0;526.0;-846.0;913.0;590.0;-262.0;584.0;332.0;-66.0;421.0
210.0;264.0;-797.0;1015.0;812.0;-708.0;604.0;366.0;121.0;106.0
133.0;404.0;-945.0;1038.0;804.0;-609.0;536.0;325.0;3.0;296.0
168.0;305.0;-909.0;880.0;662.0;-848.0;631.0;458.0;65.0;-6.0
127.0;416.0;-943.0;1015.0;820.0;-589.0;550.0;315.0;9.0;315.0
56.0;156.0;-1104.0;986.0;1297.0;-995.0;659.0;542.0;48.0;173.0
353.0;181.0;-913.0;892.0;1229.0;-860.0;495.0;489.0;128.0;15.0
209.0;363.0;-924.0;1058.0;930.0;-733.0;679.0;446.0;97.0;270.0
119.0;336.0;-687.0;1032.0;773.0;-561.0;800.0;422.0;140.0;243.0
157.0;621.0;-953.0;949.0;943.0;-845.0;473.0;578.0;253.0;169.0
318.0;129.0;-897.0;995.0;1027.0;-810.0;605.0;597.0;248.0;-24.0
147.0;429.0;-952.0;1017.0;775.0;-578.0;485.0;263.0;-18.0;306.0
43.0;342.0;-980.0;1076.0;907.0;-791.0;702.0;372.0;44.0;229.0
218.0;360.0;-966.0;1032.0;946.0;-795.0;681.0;482.0;100.0;248.0
126.0;280.0;-847.0;834.0;1024.0;-679.0;463.0;346.0;193.0;129.0
39.0;293.0;-966.0;1122.0;1023.0;-800.0;655.0;603.0;-2.0;23.0
133.0;207.0;-1010.0;1035.0;496.0;-120.0;111.0;446.0;-284.0;87.0
184.0;360.0;-937.0;1050.0;960.0;-771.0;694.0;478.0;80.0;224.0
43.0;356.0;-963.0;1039.0;747.0;-449.0;559.0;403.0;-120.0;268.0
78.0;190.0;-902.0;1132.0;692.0;-358.0;693.0;53.0;-203.0;188.0
110.0;103.0;-852.0;1197.0;994.0;-263.0;567.0;149.0;-46.0;343.0
-1.0;261.0;-984.0;1098.0;773.0;-585.0;577.0;140.0;-161.0;213.0
80.0;250.0;-942.0;1162.0;907.0;-583.0;487.0;71.0;96.0;101.0
118.0;336.0;-991.0;1053.0;894.0;-621.0;540.0;298.0;-8.0;219.0
89.0;333.0;-975.0;1071.0;889.0;-582.0;349.0;84.0;28.0;100.0
209.0;356.0;-950.0;1020.0;758.0;-593.0;540.0;291.0;51.0;210.0
295.0;-35.0;-861.0;1162.0;933.0;-498.0;720.0;416.0;-89.0;35.0
155.0;411.0;-1001.0;1011.0;829.0;-669.0;464.0;320.0;10.0;151.0
130.0;420.0;-1020.0;948.0;755.0;-687.0;378.0;255.0;15.0;22.0
98.0;436.0;-925.0;992.0;689.0;-442.0;418.0;312.0;9.0;125.0
265.0;506.0;-936.0;1027.0;342.0;-228.0;275.0;186.0;111.0;338.0
161.0;388.0;-932.0;1056.0;943.0;-755.0;669.0;431.0;134.0;256.0
316.0;192.0;-873.0;802.0;579.0;-477.0;451.0;244.0;68.0;291.0
82.0;304.0;-1062.0;1108.0;703.0;-728.0;577.0;229.0;-122.0;20.0
238.0;346.0;-771.0;940.0;737.0;-434.0;720.0;102.0;51.0;194.0
217.0;331.0;-899.0;1029.0;828.0;-536.0;632.0;316.0;86.0;248.0
211.0;332.0;-867.0;1053.0;857.0;-549.0;638.0;337.0;67.0;235.0
240.0;317.0;-875.0;1078.0;891.0;-575.0;634.0;321.0;83.0;239.0
272.0;374.0;-952.0;1123.0;921.0;-697.0;625.0;256.0;-60.0;227.0
161.0;248.0;-899.0;1182.0;870.0;-878.0;936.0;376.0;63.0;97.0
267.0;301.0;-915.0;1054.0;840.0;-671.0;584.0;339.0;28.0;200.0
36.0;212.0;-980.0;1060.0;929.0;-801.0;645.0;398.0;53.0;199.0
13.0;81.0;-999.0;997.0;960.0;-854.0;654.0;322.0;242.0;52.0
228.0;242.0;-808.0;969.0;887.0;-730.0;673.0;398.0;129.0;88.0
53.0;263.0;-982.0;1004.0;934.0;-794.0;694.0;398.0;70.0;192.0
183.0;278.0;-915.0;1187.0;1005.0;-754.0;784.0;377.0;211.0;227.0
52.0;181.0;-856.0;1047.0;1129.0;-822.0;759.0;322.0;159.0;233.0
-112.0;279.0;-1023.0;943.0;735.0;-670.0;443.0;228.0;-423.0;226.0
230.0;145.0;-772.0;902.0;836.0;-696.0;670.0;463.0;190.0;23.0
266.0;159.0;-814.0;958.0;841.0;-747.0;682.0;395.0;106.0;55.0
183.0;178.0;-870.0;1070.0;915.0;-772.0;734.0;405.0;115.0;124.0
223.0;314.0;-962.0;1082.0;861.0;-678.0;547.0;478.0;-139.0;363.0
132.0;103.0;-720.0;756.0;762.0;-609.0;442.0;469.0;95.0;170.0
63.0;165.0;-871.0;871.0;777.0;-820.0;701.0;409.0;-29.0;74.0
80.0;96.0;-1115.0;1111.0;935.0;-753.0;673.0;170.0;18.0;220.0
197.0;142.0;-788.0;1137.0;890.0;-487.0;785.0;561.0;-142.0;290.0
332.0;150.0;-799.0;810.0;745.0;-742.0;616.0;503.0;111.0;74.0
87.0;-79.0;-858.0;1053.0;1176.0;-686.0;723.0;354.0;0.0;225.0
18.0;-9.0;-1082.0;1178.0;961.0;-771.0;827.0;422.0;-60.0;39.0
172.0;386.0;-932.0;1043.0;934.0;-764.0;694.0;410.0;163.0;259.0
193.0;354.0;-930.0;1048.0;950.0;-753.0;693.0;438.0;145.0;272.0
295.0;268.0;-826.0;1070.0;948.0;-711.0;678.0;409.0;196.0;129.0
194.0;342.0;-951.0;1059.0;970.0;-768.0;706.0;469.0;129.0;262.0
221.0;75.0;-888.0;1036.0;995.0;-733.0;754.0;458.0;10.0;222.0
283.0;334.0;-897.0;970.0;778.0;-933.0;442.0;460.0;100.0;-82.0
234.0;-97.0;-955.0;1169.0;962.0;-664.0;953.0;302.0;-98.0;245.0
-2.0;71.0;-1015.0;1147.0;997.0;-632.0;877.0;485.0;62.0;163.0
81.0;260.0;-1001.0;1109.0;897.0;-603.0;686.0;434.0;91.0;160.0
52.0;240.0;-992.0;1101.0;935.0;-615.0;653.0;415.0;52.0;167.0
91.0;248.0;-983.0;1118.0;858.0;-610.0;643.0;347.0;60.0;173.0
76.0;245.0;-982.0;1101.0;876.0;-594.0;585.0;339.0;37.0;156.0
52.0;286.0;-960.0;1098.0;883.0;-597.0;600.0;341.0;44.0;201.0
98.0;286.0;-1006.0;1101.0;855.0;-662.0;550.0;400.0;45.0;244.0
160.0;281.0;-1041.0;1119.0;884.0;-613.0;538.0;397.0;9.0;232.0
20.0;245.0;-970.0;978.0;949.0;-856.0;630.0;533.0;-41.0;158.0
181.0;205.0;-990.0;1068.0;963.0;-795.0;605.0;323.0;41.0;290.0
158.0;280.0;-1085.0;1070.0;842.0;-986.0;550.0;502.0;39.0;23.0
222.0;304.0;-863.0;1124.0;886.0;-711.0;887.0;549.0;209.0;300.0
174.0;347.0;-738.0;1273.0;839.0;-620.0;993.0;416.0;169.0;272.0
240.0;255.0;-953.0;909.0;897.0;-780.0;596.0;544.0;-37.0;208.0
113.0;241.0;-1013.0;1066.0;826.0;-659.0;518.0;405.0;43.0;205.0
63.0;387.0;-1000.0;1057.0;943.0;-535.0;422.0;459.0;38.0;156.0
149.0;357.0;-824.0;1102.0;906.0;-673.0;635.0;514.0;63.0;223.0
97.0;287.0;-1015.0;1081.0;907.0;-665.0;538.0;386.0;82.0;204.0
198.0;356.0;-954.0;1051.0;961.0;-771.0;698.0;477.0;160.0;261.0
46.0;384.0;-857.0;1103.0;1192.0;-713.0;480.0;397.0;160.0;182.0
163.0;292.0;-1037.0;1224.0;844.0;-706.0;572.0;459.0;81.0;139.0
193.0;402.0;-964.0;883.0;899.0;-874.0;390.0;483.0;82.0;85.0
247.0;308.0;-1047.0;1125.0;930.0;-626.0;573.0;473.0;83.0;200.0
247.0;299.0;-925.0;1005.0;909.0;-823.0;624.0;445.0;177.0;41.0
30.0;282.0;-981.0;1076.0;940.0;-813.0;696.0;412.0;52.0;160.0
230.0;379.0;-953.0;1050.0;879.0;-777.0;672.0;503.0;109.0;304.0
127.0;373.0;-892.0;1018.0;887.0;-737.0;663.0;542.0;119.0;262.0
63.0;365.0;-867.0;1032.0;926.0;-723.0;703.0;527.0;62.0;273.0
28.0;277.0;-978.0;1080.0;972.0;-811.0;726.0;343.0;74.0;195.0
245.0;256.0;-954.0;1090.0;676.0;-227.0;488.0;585.0;-109.0;276.0
242.0;167.0;-955.0;1099.0;873.0;-608.0;585.0;616.0;-75.0;134.0
330.0;315.0;-821.0;916.0;958.0;-744.0;495.0;622.0;106.0;-79.0
211.0;393.0;-839.0;1141.0;848.0;-667.0;866.0;493.0;209.0;278.0
118.0;350.0;-883.0;909.0;886.0;-816.0;582.0;385.0;134.0;144.0
206.0;251.0;-930.0;1005.0;965.0;-796.0;618.0;516.0;162.0;169.0
168.0;226.0;-905.0;1026.0;953.0;-757.0;675.0;515.0;113.0;224.0
163.0;241.0;-864.0;1043.0;910.0;-714.0;702.0;511.0;119.0;198.0
193.0;258.0;-888.0;1037.0;877.0;-746.0;723.0;526.0;139.0;126.0
211.0;288.0;-824.0;927.0;754.0;-747.0;636.0;399.0;70.0;108.0
233.0;189.0;-971.0;1102.0;889.0;-657.0;622.0;541.0;-112.0;99.0
239.0;188.0;-965.0;1080.0;883.0;-660.0;594.0;531.0;-107.0;99.0
220.0;66.0;-864.0;1070.0;864.0;-566.0;607.0;472.0;-190.0;161.0
232.0;167.0;-960.0;1109.0;891.0;-658.0;633.0;509.0;-88.0;104.0
219.0;140.0;-971.0;1107.0;894.0;-680.0;619.0;512.0;-90.0;70.0
231.0;149.0;-975.0;1094.0;901.0;-690.0;627.0;510.0;-88.0;74.0
230.0;145.0;-980.0;1092.0;907.0;-692.0;630.0;516.0;-107.0;75.0
242.0;244.0;-682.0;998.0;739.0;-612.0;849.0;422.0;152.0;118.0
192.0;307.0;-784.0;895.0;818.0;-703.0;664.0;486.0;172.0;80.0
204.0;403.0;-767.0;897.0;850.0;-671.0;488.0;383.0;112.0;273.0
174.0;379.0;-854.0;963.0;877.0;-734.0;612.0;435.0;143.0;308.0
226.0;125.0;-980.0;1106.0;905.0;-696.0;660.0;506.0;-120.0;58.0
314.0;346.0;-752.0;1020.0;789.0;-632.0;695.0;610.0;293.0;180.0
217.0;369.0;-870.0;1028.0;894.0;-739.0;720.0;566.0;210.0;235.0
172.0;248.0;-807.0;899.0;847.0;-699.0;595.0;343.0;117.0;174.0
243.0;-69.0;-930.0;1121.0;1097.0;-520.0;618.0;512.0;-171.0;-147.0
321.0;211.0;-845.0;982.0;807.0;-759.0;503.0;319.0;78.0;-310.0
206.0;367.0;-893.0;963.0;911.0;-744.0;674.0;500.0;171.0;263.0
194.0;357.0;-899.0;990.0;925.0;-747.0;586.0;427.0;118.0;259.0
192.0;346.0;-906.0;1000.0;881.0;-754.0;633.0;407.0;129.0;247.0
187.0;288.0;-900.0;1000.0;895.0;-776.0;654.0;424.0;126.0;211.0
114.0;286.0;-789.0;950.0;959.0;-1021.0;658.0;383.0;139.0;308.0
39.0;182.0;-895.0;949.0;899.0;-820.0;561.0;317.0;-70.0;137.0
142.0;287.0;-905.0;1000.0;958.0;-821.0;639.0;420.0;66.0;73.0
237.0;27.0;-880.0;1077.0;912.0;-681.0;600.0;379.0;-49.0;-249.0
215.0;129.0;-1005.0;989.0;942.0;-816.0;489.0;472.0;-52.0;-269.0
122.0;376.0;-920.0;1073.0;941.0;-795.0;764.0;422.0;66.0;220.0
98.0;335.0;-932.0;1042.0;949.0;-812.0;732.0;422.0;81.0;189.0
182.0;-33.0;-993.0;1134.0;683.0;-802.0;632.0;431.0;-462.0;-9.0
216.0;139.0;-973.0;1098.0;889.0;-706.0;629.0;496.0;-119.0;34.0
151.0;-135.0;-908.0;1120.0;718.0;-452.0;401.0;457.0;-262.0;-347.0
252.0;117.0;-945.0;1145.0;1000.0;-818.0;652.0;448.0;-139.0;-79.0
218.0;155.0;-967.0;1099.0;931.0;-699.0;624.0;497.0;-98.0;38.0
211.0;161.0;-978.0;1089.0;891.0;-704.0;622.0;500.0;-107.0;37.0
210.0;178.0;-987.0;1081.0;890.0;-709.0;621.0;492.0;-98.0;35.0
206.0;169.0;-976.0;1108.0;896.0;-692.0;621.0;493.0;-94.0;48.0
334.0;173.0;-849.0;1112.0;1021.0;-750.0;744.0;541.0;321.0;180.0
212.0;287.0;-923.0;1080.0;861.0;-744.0;575.0;528.0;546.0;397.0
280.0;300.0;-871.0;1046.0;887.0;-716.0;676.0;532.0;241.0;282.0
242.0;328.0;-852.0;988.0;894.0;-700.0;654.0;535.0;209.0;304.0
242.0;360.0;-838.0;1000.0;876.0;-708.0;632.0;547.0;180.0;295.0
299.0;327.0;-927.0;983.0;937.0;-767.0;584.0;612.0;285.0;226.0
22.0;424.0;-1101.0;1100.0;956.0;-967.0;589.0;265.0;54.0;76.0
240.0;314.0;-916.0;982.0;958.0;-784.0;607.0;579.0;231.0;307.0
360.0;252.0;-931.0;1034.0;847.0;-874.0;724.0;600.0;109.0;18.0
220.0;380.0;-930.0;1011.0;968.0;-830.0;667.0;487.0;151.0;259.0
-50.0;85.0;-915.0;1142.0;1023.0;-842.0;768.0;246.0;267.0;142.0
217.0;189.0;-958.0;1109.0;949.0;-871.0;790.0;444.0;177.0;12.0
110.0;-30.0;-934.0;1092.0;813.0;-593.0;470.0;386.0;-259.0;-64.0
206.0;155.0;-974.0;1078.0;895.0;-690.0;613.0;496.0;-110.0;52.0
-33.0;277.0;-1001.0;1080.0;949.0;-850.0;693.0;279.0;5.0;177.0
204.0;159.0;-980.0;1092.0;895.0;-689.0;602.0;500.0;-130.0;49.0
208.0;155.0;-979.0;1103.0;886.0;-695.0;598.0;498.0;-100.0;49.0
-39.0;152.0;-989.0;1062.0;971.0;-851.0;843.0;294.0;-129.0;219.0
-121.0;186.0;-1005.0;1067.0;929.0;-759.0;793.0;98.0;-103.0;170.0
171.0;238.0;-837.0;993.0;901.0;-727.0;609.0;412.0;56.0;143.0
208.0;160.0;-981.0;1082.0;885.0;-696.0;618.0;501.0;-99.0;49.0
204.0;160.0;-980.0;1100.0;870.0;-692.0;615.0;492.0;-108.0;48.0
203.0;177.0;-977.0;1080.0;888.0;-687.0;622.0;500.0;-96.0;51.0
202.0;158.0;-979.0;1100.0;887.0;-686.0;594.0;500.0;-107.0;53.0
11.0;222.0;-1047.0;1091.0;904.0;-744.0;645.0;359.0;-67.0;179.0
205.0;171.0;-979.0;1088.0;895.0;-686.0;614.0;496.0;-108.0;63.0
107.0;205.0;-761.0;990.0;783.0;-693.0;759.0;391.0;-72.0;-27.0
203.0;172.0;-975.0;1094.0;867.0;-682.0;600.0;498.0;-113.0;60.0
205.0;165.0;-980.0;1113.0;896.0;-685.0;625.0;504.0;-101.0;56.0
5.0;181.0;-1009.0;1117.0;829.0;-663.0;722.0;357.0;-130.0;277.0
204.0;147.0;-973.0;1113.0;895.0;-684.0;615.0;501.0;-121.0;52.0
99.0;226.0;-836.0;1155.0;995.0;-502.0;581.0;365.0;-199.0;251.0
200.0;176.0;-976.0;1100.0;879.0;-685.0;622.0;502.0;-120.0;51.0
192.0;306.0;-988.0;942.0;896.0;-839.0;559.0;619.0;-5.0;-22.0
200.0;161.0;-980.0;1179.0;990.0;-587.0;692.0;417.0;-240.0;34.0
197.0;172.0;-981.0;1097.0;894.0;-687.0;616.0;500.0;-118.0;55.0
78.0;7.0;-865.0;984.0;1029.0;-550.0;682.0;364.0;125.0;278.0
201.0;166.0;-984.0;1111.0;904.0;-694.0;599.0;504.0;-124.0;50.0
31.0;257.0;-996.0;1050.0;781.0;-373.0;463.0;507.0;-86.0;155.0
83.0;89.0;-1121.0;1009.0;915.0;-951.0;610.0;427.0;221.0;266.0
200.0;149.0;-987.0;1100.0;890.0;-692.0;620.0;501.0;-113.0;53.0
203.0;227.0;-996.0;1090.0;909.0;-697.0;527.0;514.0;-126.0;55.0
36.0;206.0;-1007.0;1100.0;868.0;-544.0;546.0;474.0;199.0;175.0
214.0;310.0;-989.0;1091.0;815.0;-694.0;391.0;540.0;-122.0;44.0
-6.0;75.0;-988.0;1088.0;608.0;-325.0;279.0;473.0;-271.0;-143.0
79.0;275.0;-1027.0;1036.0;791.0;-767.0;566.0;180.0;-103.0;-18.0
257.0;273.0;-804.0;838.0;714.0;-690.0;554.0;496.0;127.0;151.0
-83.0;49.0;-960.0;1020.0;1113.0;-826.0;762.0;231.0;89.0;112.0
221.0;268.0;-1042.0;1102.0;930.0;-621.0;559.0;518.0;94.0;212.0
284.0;178.0;-909.0;845.0;1011.0;-975.0;534.0;1039.0;311.0;256.0
243.0;253.0;-979.0;1136.0;933.0;-504.0;501.0;564.0;156.0;234.0
204.0;361.0;-773.0;1240.0;856.0;-659.0;923.0;417.0;145.0;234.0
55.0;269.0;-934.0;1082.0;984.0;-749.0;675.0;300.0;39.0;280.0
61.0;236.0;-1088.0;1008.0;617.0;-537.0;311.0;46.0;-252.0;-50.0
76.0;50.0;-986.0;1163.0;724.0;-266.0;460.0;633.0;-36.0;89.0
135.0;280.0;-938.0;1023.0;873.0;-792.0;574.0;552.0;186.0;341.0
235.0;254.0;-1104.0;813.0;968.0;-1054.0;499.0;499.0;203.0;-145.0
203.0;219.0;-952.0;1038.0;898.0;-841.0;713.0;472.0;61.0;105.0
153.0;334.0;-1032.0;1069.0;857.0;-619.0;753.0;578.0;48.0;78.0
210.0;199.0;-919.0;1049.0;916.0;-792.0;714.0;414.0;71.0;196.0
197.0;259.0;-901.0;1042.0;955.0;-766.0;710.0;445.0;101.0;176.0
180.0;247.0;-1038.0;1076.0;848.0;-633.0;519.0;561.0;55.0;80.0
151.0;261.0;-1015.0;1070.0;698.0;-467.0;375.0;708.0;-138.0;70.0
112.0;129.0;-986.0;1102.0;912.0;-633.0;633.0;159.0;-237.0;12.0
307.0;640.0;-880.0;813.0;616.0;-586.0;-48.0;759.0;225.0;387.0
159.0;346.0;-1085.0;870.0;734.0;-925.0;528.0;421.0;75.0;129.0
179.0;376.0;-829.0;939.0;885.0;-734.0;560.0;322.0;79.0;122.0
109.0;223.0;-899.0;1005.0;772.0;-775.0;464.0;303.0;-4.0;120.0
124.0;189.0;-756.0;952.0;862.0;-696.0;580.0;308.0;26.0;163.0
110.0;330.0;-1000.0;1019.0;810.0;-661.0;385.0;535.0;-19.0;311.0
122.0;371.0;-800.0;910.0;823.0;-684.0;448.0;443.0;73.0;247.0
138.0;701.0;-812.0;869.0;453.0;-101.0;-37.0;473.0;160.0;515.0
257.0;538.0;-880.0;935.0;430.0;-82.0;-31.0;687.0;24.0;380.0
124.0;268.0;-987.0;1068.0;873.0;-748.0;745.0;246.0;50.0;148.0
220.0;130.0;-883.0;1416.0;1160.0;-738.0;985.0;577.0;135.0;207.0
-11.0;195.0;-988.0;1107.0;926.0;-629.0;509.0;762.0;-72.0;174.0
157.0;199.0;-1028.0;906.0;892.0;-775.0;616.0;478.0;54.0;233.0
11.0;241.0;-977.0;1078.0;952.0;-808.0;726.0;372.0;50.0;221.0
14.0;247.0;-980.0;1070.0;954.0;-801.0;735.0;392.0;36.0;207.0
172.0;579.0;-841.0;905.0;-148.0;552.0;-602.0;605.0;260.0;507.0
151.0;359.0;-995.0;1130.0;788.0;-558.0;631.0;491.0;116.0;332.0
173.0;269.0;-998.0;1162.0;846.0;-548.0;558.0;429.0;125.0;306.0
160.0;538.0;-923.0;1002.0;897.0;-766.0;608.0;545.0;165.0;326.0
340.0;116.0;-984.0;1010.0;1035.0;-967.0;648.0;382.0;95.0;-77.0
371.0;494.0;-941.0;1040.0;776.0;-445.0;351.0;872.0;266.0;346.0
240.0;256.0;-968.0;1101.0;939.0;-711.0;659.0;534.0;-68.0;101.0
256.0;293.0;-969.0;1116.0;965.0;-788.0;603.0;336.0;-44.0;60.0
173.0;317.0;-972.0;1037.0;565.0;-195.0;114.0;558.0;-147.0;166.0
179.0;432.0;-1009.0;982.0;961.0;-841.0;228.0;827.0;-80.0;115.0
77.0;350.0;-1042.0;1034.0;894.0;-710.0;605.0;420.0;98.0;159.0
-2.0;233.0;-931.0;1091.0;815.0;-316.0;381.0;695.0;-65.0;265.0
294.0;-20.0;-712.0;1141.0;1103.0;-256.0;965.0;578.0;-66.0;402.0
25.0;197.0;-888.0;1093.0;869.0;-843.0;792.0;366.0;-97.0;119.0
516.0;456.0;-960.0;893.0;576.0;-646.0;5.0;705.0;155.0;-39.0
155.0;116.0;-962.0;1174.0;845.0;-705.0;630.0;352.0;144.0;177.0
77.0;244.0;-1009.0;1101.0;937.0;-802.0;737.0;133.0;41.0;10.0
109.0;-191.0;-935.0;1072.0;1028.0;-928.0;810.0;171.0;-20.0;-393.0
272.0;116.0;-876.0;1312.0;1073.0;-679.0;733.0;371.0;71.0;210.0
183.0;347.0;-946.0;1040.0;959.0;-769.0;699.0;491.0;110.0;284.0
317.0;220.0;-913.0;1253.0;1184.0;-638.0;656.0;618.0;-42.0;127.0
346.0;254.0;-967.0;1072.0;993.0;-836.0;699.0;549.0;-3.0;142.0
76.0;177.0;-1027.0;1080.0;952.0;-485.0;599.0;570.0;40.0;268.0
300.0;241.0;-969.0;1075.0;953.0;-826.0;699.0;464.0;-28.0;195.0
274.0;254.0;-927.0;1097.0;1018.0;-720.0;707.0;508.0;-26.0;179.0
234.0;256.0;-968.0;1070.0;964.0;-791.0;688.0;471.0;-24.0;180.0
231.0;277.0;-966.0;1080.0;966.0;-788.0;681.0;470.0;-28.0;172.0
186.0;338.0;-957.0;1049.0;952.0;-776.0;693.0;459.0;126.0;273.0
239.0;266.0;-963.0;1080.0;964.0;-787.0;678.0;458.0;-16.0;181.0
237.0;257.0;-948.0;1079.0;971.0;-781.0;679.0;449.0;-27.0;181.0
233.0;319.0;-956.0;965.0;877.0;-693.0;645.0;506.0;209.0;336.0
20.0;-69.0;-992.0;1093.0;1022.0;-889.0;859.0;237.0;27.0;-75.0
259.0;235.0;-966.0;1072.0;841.0;-693.0;508.0;493.0;202.0;333.0
233.0;252.0;-961.0;1071.0;961.0;-782.0;707.0;431.0;-26.0;189.0
220.0;241.0;-964.0;1087.0;962.0;-783.0;715.0;453.0;-33.0;187.0
218.0;245.0;-950.0;1065.0;961.0;-774.0;693.0;456.0;-20.0;174.0
4.0;227.0;-926.0;1046.0;927.0;-799.0;734.0;313.0;-84.0;276.0
269.0;16.0;-1063.0;953.0;842.0;-437.0;671.0;898.0;178.0;88.0
221.0;209.0;-968.0;1051.0;971.0;-787.0;689.0;442.0;-50.0;182.0
208.0;235.0;-962.0;1073.0;952.0;-785.0;705.0;448.0;-16.0;167.0
202.0;207.0;-947.0;1090.0;966.0;-777.0;689.0;436.0;-39.0;156.0
205.0;237.0;-954.0;1090.0;970.0;-783.0;711.0;428.0;-40.0;168.0
185.0;188.0;-959.0;1116.0;961.0;-788.0;740.0;427.0;-60.0;155.0
221.0;351.0;-936.0;987.0;959.0;-755.0;601.0;482.0;170.0;296.0
199.0;209.0;-971.0;1095.0;977.0;-795.0;697.0;435.0;-56.0;158.0
210.0;194.0;-939.0;987.0;1004.0;-827.0;699.0;390.0;-136.0;97.0
528.0;812.0;-520.0;672.0;283.0;188.0;-244.0;1019.0;687.0;686.0
193.0;230.0;-966.0;1083.0;963.0;-791.0;721.0;437.0;-40.0;156.0
189.0;1.0;-969.0;1184.0;1024.0;-865.0;886.0;448.0;-189.0;111.0
177.0;405.0;-950.0;1032.0;938.0;-783.0;653.0;455.0;165.0;269.0
-28.0;338.0;-971.0;1122.0;913.0;-778.0;845.0;317.0;-45.0;242.0
174.0;373.0;-945.0;1058.0;969.0;-778.0;684.0;451.0;154.0;266.0
171.0;399.0;-947.0;1040.0;976.0;-781.0;680.0;463.0;152.0;259.0
-32.0;182.0;-907.0;1254.0;939.0;-853.0;925.0;272.0;-75.0;107.0
27.0;250.0;-983.0;1078.0;969.0;-790.0;731.0;347.0;40.0;213.0
457.0;489.0;-710.0;1000.0;587.0;81.0;298.0;753.0;157.0;581.0
119.0;12.0;-920.0;1080.0;1083.0;-805.0;841.0;385.0;-103.0;128.0
219.0;135.0;-925.0;1041.0;1304.0;-806.0;688.0;494.0;-171.0;192.0
216.0;194.0;-1041.0;1039.0;1302.0;-825.0;666.0;471.0;-107.0;34.0
-16.0;121.0;-889.0;990.0;906.0;-801.0;761.0;301.0;-57.0;91.0
29.0;266.0;-976.0;1057.0;944.0;-780.0;729.0;340.0;-2.0;229.0
27.0;264.0;-976.0;1080.0;952.0;-795.0;739.0;312.0;10.0;231.0
200.0;250.0;-1004.0;1051.0;998.0;-830.0;679.0;461.0;-11.0;130.0
-50.0;272.0;-869.0;1419.0;1207.0;-802.0;801.0;194.0;-18.0;111.0
-116.0;129.0;-1071.0;1179.0;858.0;-558.0;547.0;576.0;-172.0;116.0
122.0;339.0;-907.0;1041.0;896.0;-728.0;600.0;303.0;14.0;271.0
129.0;306.0;-904.0;1001.0;901.0;-731.0;639.0;372.0;29.0;268.0
163.0;313.0;-922.0;993.0;924.0;-732.0;668.0;375.0;49.0;297.0
120.0;346.0;-942.0;993.0;906.0;-735.0;651.0;361.0;46.0;294.0
98.0;377.0;-944.0;1009.0;926.0;-757.0;681.0;327.0;1.0;266.0
190.0;378.0;-957.0;1045.0;942.0;-790.0;649.0;474.0;173.0;242.0
104.0;396.0;-935.0;1035.0;932.0;-750.0;652.0;327.0;22.0;209.0
126.0;376.0;-996.0;1050.0;951.0;-800.0;670.0;312.0;5.0;195.0
77.0;328.0;-931.0;1040.0;925.0;-747.0;656.0;344.0;-30.0;212.0
92.0;399.0;-1024.0;1080.0;919.0;-828.0;730.0;221.0;24.0;192.0
-3.0;256.0;-978.0;1067.0;933.0;-798.0;718.0;375.0;33.0;211.0
224.0;303.0;-902.0;918.0;770.0;-711.0;543.0;386.0;227.0;170.0
131.0;278.0;-974.0;1070.0;957.0;-798.0;689.0;350.0;48.0;160.0
