InertialMeasurementUnit L-SHOE EuX;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;Accelerometer LWR accY;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;Accelerometer LH accZ;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
-106;774.0;395.0;286.0;494.0;329.0;440.0;896.0;959.0;-322.0;-334.0;-149.0
-105;779.0;429.0;365.0;476.0;335.0;619.0;771.0;993.0;-334.0;-357.0;-118.0
-105;794.0;452.0;483.0;?;344.0;653.0;915.0;979.0;-362.0;-429.0;-79.0
-105;844.0;?;596.0;449.0;?;480.0;876.0;997.0;-377.0;-486.0;-127.0
-106;838.0;?;515.0;436.0;353.0;540.0;595.0;980.0;-371.0;-516.0;-67.0
-109;804.0;681.0;?;?;355.0;622.0;618.0;973.0;-341.0;-534.0;58.0
-110;784.0;801.0;530.0;409.0;352.0;538.0;631.0;924.0;-321.0;-508.0;85.0
-110;625.0;736.0;532.0;395.0;343.0;454.0;632.0;959.0;-337.0;-481.0;100.0
-110;607.0;597.0;439.0;379.0;340.0;383.0;592.0;898.0;?;-445.0;74.0
-111;671.0;674.0;346.0;365.0;331.0;308.0;649.0;962.0;-396.0;-450.0;30.0
?;596.0;748.0;275.0;352.0;322.0;259.0;676.0;1291.0;?;-480.0;31.0
-111;627.0;630.0;233.0;338.0;312.0;246.0;717.0;1300.0;-486.0;-459.0;-10.0
?;660.0;515.0;213.0;?;295.0;275.0;709.0;990.0;-640.0;-404.0;-59.0
-111;670.0;454.0;198.0;314.0;288.0;247.0;753.0;892.0;-691.0;-342.0;-48.0
-112;672.0;409.0;215.0;299.0;287.0;267.0;794.0;1288.0;-577.0;-395.0;-64.0
-111;704.0;393.0;218.0;279.0;289.0;?;823.0;1413.0;?;-428.0;-60.0
?;750.0;345.0;214.0;260.0;295.0;196.0;801.0;1030.0;-642.0;-371.0;-6.0
-112;772.0;360.0;146.0;235.0;304.0;244.0;801.0;1035.0;-643.0;-406.0;12.0
-110;763.0;392.0;157.0;207.0;308.0;325.0;?;1031.0;-545.0;-416.0;-1.0
-116;808.0;426.0;223.0;182.0;311.0;351.0;1000.0;1155.0;-443.0;-410.0;-63.0
-107;807.0;373.0;320.0;160.0;318.0;411.0;978.0;1147.0;-378.0;-438.0;-90.0
-127;887.0;350.0;325.0;132.0;322.0;372.0;1094.0;1003.0;-342.0;-437.0;-88.0
-114;938.0;439.0;367.0;106.0;333.0;325.0;935.0;891.0;-314.0;-444.0;-166.0
-118;934.0;519.0;361.0;83.0;342.0;423.0;814.0;865.0;-311.0;-459.0;-85.0
-164;909.0;564.0;331.0;58.0;351.0;460.0;874.0;837.0;-323.0;-500.0;-98.0
-1;953.0;619.0;384.0;37.0;358.0;447.0;987.0;881.0;-343.0;-504.0;-117.0
106;775.0;562.0;437.0;17.0;368.0;369.0;915.0;768.0;-355.0;-548.0;-156.0
66;740.0;533.0;401.0;-2.0;374.0;350.0;688.0;551.0;-310.0;-575.0;-79.0
35;786.0;570.0;321.0;-16.0;377.0;360.0;578.0;781.0;-324.0;-568.0;-40.0
-74;736.0;668.0;260.0;-28.0;374.0;304.0;611.0;316.0;-392.0;-574.0;-48.0
-93;693.0;626.0;273.0;-41.0;370.0;312.0;612.0;536.0;-464.0;-528.0;?
?;659.0;507.0;253.0;-44.0;366.0;349.0;577.0;767.0;-486.0;-555.0;-38.0
-85;657.0;441.0;245.0;-40.0;355.0;345.0;653.0;1356.0;-513.0;?;-74.0
-85;633.0;425.0;253.0;-41.0;344.0;327.0;628.0;?;-459.0;-491.0;-51.0
-115;601.0;417.0;268.0;-44.0;335.0;361.0;656.0;633.0;-445.0;-469.0;-69.0
-119;619.0;403.0;268.0;-40.0;318.0;507.0;664.0;1187.0;-498.0;-411.0;-25.0
-116;634.0;?;330.0;-39.0;299.0;535.0;782.0;1131.0;-533.0;-430.0;-17.0
-119;625.0;428.0;445.0;?;279.0;509.0;792.0;1064.0;?;-437.0;-61.0
-117;658.0;446.0;481.0;-28.0;264.0;688.0;799.0;907.0;-405.0;-417.0;63.0
?;723.0;451.0;526.0;-28.0;247.0;627.0;925.0;1056.0;-369.0;-385.0;75.0
-118;838.0;621.0;628.0;-29.0;229.0;446.0;822.0;1004.0;-366.0;-361.0;22.0
-118;830.0;640.0;510.0;-24.0;?;507.0;599.0;930.0;-350.0;-366.0;85.0
-118;955.0;693.0;382.0;-25.0;192.0;594.0;731.0;979.0;-350.0;-359.0;177.0
-117;982.0;830.0;533.0;-23.0;177.0;505.0;816.0;904.0;-362.0;-356.0;128.0
-118;751.0;775.0;564.0;-18.0;165.0;481.0;627.0;971.0;-364.0;-346.0;139.0
-117;761.0;544.0;467.0;-17.0;?;343.0;627.0;929.0;-382.0;-378.0;-21.0
-118;759.0;?;321.0;-13.0;146.0;300.0;598.0;?;-473.0;-371.0;15.0
-122;606.0;800.0;?;-6.0;143.0;241.0;668.0;1021.0;-603.0;?;6.0
-123;636.0;678.0;209.0;2.0;143.0;206.0;728.0;993.0;-628.0;-498.0;-5.0
?;615.0;509.0;180.0;9.0;142.0;191.0;776.0;1146.0;-708.0;-559.0;-11.0
-122;639.0;401.0;173.0;17.0;150.0;163.0;782.0;1339.0;-768.0;-584.0;-55.0
-122;644.0;384.0;162.0;18.0;161.0;186.0;762.0;1284.0;-604.0;-617.0;-45.0
-122;703.0;357.0;150.0;23.0;?;175.0;733.0;871.0;-543.0;-602.0;-25.0
-122;758.0;333.0;124.0;21.0;158.0;181.0;751.0;844.0;-649.0;-495.0;-31.0
-122;771.0;341.0;127.0;12.0;156.0;170.0;793.0;1992.0;-648.0;-457.0;8.0
-122;786.0;327.0;149.0;-7.0;160.0;297.0;846.0;1772.0;-544.0;-386.0;-21.0
-123;793.0;336.0;212.0;-25.0;164.0;401.0;864.0;1433.0;-434.0;-373.0;-8.0
-123;862.0;329.0;305.0;-52.0;173.0;412.0;1005.0;1039.0;-362.0;-398.0;-46.0
-123;882.0;329.0;425.0;-68.0;179.0;?;?;?;-315.0;?;-138.0
-123;901.0;352.0;448.0;-78.0;?;462.0;843.0;944.0;-293.0;-461.0;-39.0
-123;931.0;549.0;479.0;-92.0;196.0;?;852.0;1016.0;-289.0;-514.0;-83.0
-123;905.0;622.0;507.0;-107.0;203.0;529.0;843.0;?;-295.0;-522.0;-87.0
-125;728.0;?;538.0;-119.0;211.0;541.0;780.0;772.0;-290.0;-531.0;-102.0
-124;713.0;647.0;545.0;-126.0;216.0;461.0;743.0;451.0;-286.0;-554.0;-56.0
-118;715.0;710.0;491.0;-131.0;220.0;417.0;587.0;1294.0;-291.0;-547.0;15.0
-115;703.0;738.0;421.0;-127.0;?;378.0;568.0;?;-312.0;-567.0;17.0
-116;664.0;765.0;?;-120.0;219.0;374.0;?;-331.0;-393.0;-526.0;36.0
-115;?;693.0;328.0;-105.0;216.0;407.0;694.0;301.0;-501.0;-536.0;65.0
-118;592.0;599.0;359.0;-91.0;213.0;430.0;634.0;1163.0;-583.0;-574.0;?
-121;589.0;527.0;398.0;-79.0;209.0;386.0;?;1402.0;-544.0;-480.0;-23.0
-121;570.0;496.0;368.0;-66.0;200.0;385.0;575.0;981.0;-588.0;-456.0;9.0
-133;598.0;526.0;349.0;-55.0;189.0;512.0;597.0;1062.0;-622.0;-415.0;34.0
-145;616.0;544.0;390.0;-43.0;174.0;562.0;?;929.0;-652.0;-385.0;91.0
-148;595.0;552.0;510.0;-40.0;167.0;?;888.0;1172.0;-643.0;-389.0;0.0
-150;?;490.0;604.0;-36.0;164.0;762.0;907.0;1072.0;-587.0;-381.0;-30.0
-151;636.0;536.0;664.0;-34.0;159.0;686.0;1032.0;897.0;-515.0;-389.0;-92.0
-151;670.0;645.0;718.0;-36.0;158.0;576.0;935.0;1070.0;-465.0;-390.0;-83.0
-148;673.0;762.0;679.0;-44.0;156.0;496.0;816.0;1022.0;-457.0;-357.0;83.0
-147;787.0;784.0;612.0;-49.0;158.0;494.0;717.0;886.0;-477.0;-389.0;110.0
-147;786.0;923.0;536.0;-52.0;158.0;517.0;681.0;1028.0;-494.0;-395.0;105.0
-147;644.0;879.0;486.0;-61.0;165.0;559.0;609.0;907.0;?;-368.0;-29.0
-147;561.0;830.0;467.0;-69.0;170.0;539.0;608.0;922.0;-454.0;-377.0;-45.0
-147;527.0;?;479.0;-84.0;180.0;504.0;610.0;950.0;-517.0;-435.0;68.0
-146;601.0;667.0;468.0;-96.0;189.0;613.0;468.0;919.0;-642.0;-428.0;112.0
-146;?;631.0;472.0;-109.0;199.0;585.0;522.0;?;-709.0;-386.0;161.0
-146;665.0;636.0;472.0;-118.0;213.0;577.0;442.0;1172.0;?;-412.0;180.0
-146;698.0;?;434.0;-127.0;231.0;?;566.0;1198.0;-806.0;-404.0;189.0
-145;655.0;645.0;406.0;-136.0;252.0;486.0;593.0;?;-753.0;-458.0;196.0
-145;688.0;644.0;400.0;?;271.0;454.0;761.0;1112.0;-661.0;-499.0;120.0
-144;715.0;566.0;417.0;-164.0;288.0;364.0;911.0;817.0;-592.0;?;88.0
-144;741.0;555.0;448.0;-190.0;307.0;356.0;881.0;1924.0;-563.0;-408.0;90.0
-144;783.0;542.0;429.0;-217.0;325.0;418.0;662.0;1504.0;-565.0;-419.0;-56.0
-141;778.0;570.0;391.0;-245.0;340.0;382.0;600.0;1337.0;-587.0;-442.0;-170.0
-136;705.0;582.0;330.0;-266.0;354.0;503.0;679.0;1050.0;-564.0;-439.0;?
-132;626.0;609.0;414.0;-283.0;370.0;?;1019.0;1057.0;-589.0;-519.0;-245.0
-132;587.0;561.0;519.0;-304.0;383.0;423.0;1361.0;964.0;-606.0;-540.0;-303.0
-125;578.0;532.0;614.0;-323.0;396.0;429.0;1191.0;?;-600.0;-520.0;-220.0
-134;?;?;?;-340.0;406.0;411.0;841.0;912.0;-578.0;-512.0;-134.0
-131;740.0;727.0;525.0;-347.0;417.0;410.0;?;888.0;-568.0;-521.0;-131.0
-139;711.0;845.0;394.0;-351.0;423.0;430.0;529.0;?;-557.0;-504.0;-84.0
-145;696.0;809.0;383.0;-351.0;430.0;471.0;560.0;799.0;-552.0;-398.0;-39.0
-133;671.0;745.0;403.0;-352.0;?;557.0;593.0;1387.0;-522.0;-373.0;37.0
-214;654.0;602.0;494.0;-348.0;435.0;578.0;710.0;391.0;-466.0;-341.0;57.0
-60;625.0;532.0;577.0;-346.0;442.0;613.0;754.0;430.0;-420.0;-342.0;54.0
204;600.0;562.0;645.0;-348.0;451.0;?;741.0;236.0;-499.0;?;44.0
179;596.0;?;655.0;-340.0;454.0;677.0;689.0;1507.0;-621.0;-326.0;114.0
168;?;733.0;653.0;-335.0;456.0;642.0;764.0;1273.0;-698.0;-330.0;60.0
191;564.0;796.0;659.0;-326.0;461.0;569.0;760.0;806.0;-690.0;?;33.0
171;534.0;819.0;602.0;-322.0;467.0;559.0;676.0;1445.0;-620.0;-361.0;70.0
185;565.0;810.0;569.0;-322.0;476.0;538.0;630.0;?;-524.0;-381.0;100.0
?;602.0;808.0;497.0;-316.0;485.0;551.0;554.0;1107.0;-497.0;-397.0;172.0
180;609.0;762.0;478.0;-306.0;492.0;586.0;532.0;981.0;-534.0;-404.0;221.0
181;702.0;717.0;503.0;-290.0;499.0;554.0;583.0;1082.0;-614.0;-375.0;?
179;744.0;686.0;518.0;-275.0;508.0;596.0;609.0;997.0;-683.0;-328.0;232.0
181;724.0;679.0;550.0;-260.0;517.0;578.0;587.0;1001.0;-731.0;-347.0;239.0
179;701.0;701.0;547.0;-244.0;527.0;561.0;567.0;980.0;-744.0;-356.0;234.0
181;654.0;707.0;?;?;537.0;539.0;517.0;997.0;-760.0;-353.0;231.0
180;646.0;728.0;490.0;-208.0;550.0;517.0;523.0;924.0;-745.0;-332.0;185.0
177;638.0;751.0;457.0;-193.0;559.0;526.0;541.0;966.0;-706.0;-374.0;173.0
186;643.0;709.0;471.0;?;566.0;566.0;551.0;1110.0;-701.0;-481.0;134.0
171;631.0;675.0;500.0;-162.0;570.0;590.0;643.0;942.0;?;-576.0;127.0
190;645.0;635.0;531.0;-154.0;576.0;586.0;673.0;926.0;-650.0;-621.0;110.0
174;652.0;635.0;541.0;-145.0;574.0;598.0;638.0;844.0;-655.0;-587.0;99.0
173;648.0;655.0;540.0;-141.0;574.0;579.0;669.0;?;-659.0;-514.0;122.0
222;707.0;?;520.0;-139.0;?;631.0;602.0;1531.0;-681.0;-476.0;178.0
-32;717.0;706.0;541.0;-140.0;579.0;671.0;560.0;1326.0;-694.0;-493.0;150.0
-226;721.0;711.0;568.0;-142.0;579.0;632.0;576.0;1048.0;-661.0;-500.0;140.0
-161;704.0;712.0;575.0;-153.0;572.0;655.0;551.0;1085.0;-633.0;-477.0;152.0
-183;656.0;744.0;564.0;-163.0;570.0;656.0;?;1039.0;-606.0;-473.0;171.0
-184;697.0;782.0;559.0;-167.0;568.0;?;508.0;889.0;-611.0;-475.0;118.0
-173;632.0;788.0;548.0;-176.0;565.0;631.0;552.0;932.0;-635.0;-467.0;126.0
?;648.0;?;513.0;-185.0;560.0;610.0;505.0;885.0;-670.0;-475.0;185.0
?;?;717.0;496.0;-192.0;552.0;571.0;513.0;1046.0;-685.0;-489.0;131.0
-182;713.0;700.0;473.0;-201.0;546.0;563.0;464.0;1030.0;-680.0;-516.0;160.0
-180;689.0;?;424.0;-216.0;542.0;527.0;490.0;836.0;-688.0;?;189.0
-180;643.0;702.0;373.0;-224.0;535.0;473.0;438.0;?;-689.0;-500.0;171.0
-180;673.0;?;267.0;-234.0;528.0;414.0;424.0;1773.0;-712.0;-482.0;182.0
-180;673.0;630.0;170.0;-242.0;521.0;550.0;406.0;1323.0;-712.0;-468.0;244.0
-180;718.0;542.0;217.0;-251.0;512.0;589.0;?;672.0;-696.0;-462.0;166.0
?;782.0;517.0;351.0;-257.0;508.0;764.0;407.0;1047.0;-699.0;-438.0;47.0
-180;814.0;412.0;433.0;-263.0;501.0;886.0;115.0;1067.0;-681.0;-486.0;66.0
-180;801.0;430.0;537.0;-266.0;494.0;797.0;396.0;985.0;-664.0;-456.0;121.0
-180;664.0;476.0;594.0;-270.0;488.0;999.0;112.0;1016.0;-643.0;-486.0;260.0
-180;619.0;595.0;753.0;?;481.0;963.0;210.0;1054.0;-612.0;-468.0;317.0
?;580.0;662.0;905.0;-273.0;474.0;1212.0;4.0;1029.0;-583.0;-490.0;373.0
-180;614.0;701.0;951.0;-272.0;463.0;1180.0;-89.0;999.0;-532.0;-544.0;423.0
-180;553.0;719.0;995.0;-271.0;452.0;?;-179.0;963.0;-447.0;-652.0;339.0
-180;592.0;1022.0;959.0;-272.0;435.0;1089.0;-211.0;1017.0;?;-712.0;446.0
-180;542.0;1088.0;932.0;-272.0;413.0;917.0;?;1106.0;-385.0;-641.0;419.0
-179;484.0;1055.0;876.0;-277.0;?;821.0;-83.0;1034.0;-473.0;-571.0;450.0
-179;445.0;1071.0;798.0;-279.0;356.0;918.0;-292.0;1000.0;-571.0;-526.0;545.0
-179;516.0;1046.0;800.0;-283.0;317.0;851.0;-215.0;1007.0;-655.0;-485.0;609.0
-180;505.0;983.0;779.0;-285.0;271.0;793.0;-457.0;1003.0;-730.0;-333.0;524.0
-180;562.0;961.0;738.0;-279.0;?;810.0;-368.0;1060.0;-859.0;?;635.0
-180;634.0;961.0;?;-276.0;196.0;639.0;-305.0;1032.0;-992.0;-453.0;560.0
-180;670.0;897.0;?;-268.0;165.0;731.0;-395.0;1041.0;-1079.0;-338.0;527.0
-180;641.0;?;705.0;-261.0;135.0;685.0;?;1020.0;-1087.0;-320.0;600.0
-180;699.0;828.0;714.0;-256.0;121.0;732.0;-480.0;1011.0;-1063.0;-461.0;628.0
-180;630.0;818.0;730.0;-256.0;105.0;769.0;-432.0;1026.0;-1014.0;-424.0;625.0
-180;578.0;837.0;769.0;-251.0;91.0;720.0;-507.0;1047.0;-972.0;-426.0;601.0
-180;658.0;876.0;766.0;-253.0;85.0;581.0;77.0;1014.0;-970.0;-598.0;605.0
-180;636.0;899.0;764.0;-256.0;83.0;790.0;-443.0;1027.0;-962.0;-550.0;640.0
-180;611.0;?;721.0;-259.0;85.0;797.0;-387.0;1028.0;?;-578.0;?
-180;577.0;872.0;778.0;-265.0;83.0;843.0;-548.0;1037.0;-910.0;-664.0;639.0
-180;583.0;909.0;783.0;-263.0;?;792.0;-358.0;1035.0;-910.0;-498.0;618.0
-180;662.0;858.0;801.0;-256.0;76.0;682.0;-189.0;1035.0;-873.0;-487.0;615.0
-180;595.0;882.0;771.0;-250.0;75.0;705.0;-202.0;1036.0;-896.0;-645.0;624.0
-180;587.0;904.0;767.0;-242.0;75.0;680.0;-140.0;1032.0;-894.0;-586.0;603.0
-180;544.0;958.0;721.0;-236.0;74.0;705.0;-216.0;1053.0;-894.0;-562.0;568.0
-180;573.0;934.0;728.0;-234.0;72.0;696.0;-201.0;1030.0;-894.0;-493.0;494.0
-180;577.0;920.0;643.0;-234.0;75.0;720.0;-181.0;1058.0;-917.0;-588.0;554.0
-180;562.0;901.0;666.0;-235.0;77.0;691.0;-171.0;1023.0;-884.0;?;575.0
-180;592.0;856.0;624.0;-239.0;81.0;644.0;-146.0;1032.0;-886.0;-580.0;482.0
-180;551.0;851.0;554.0;-240.0;88.0;638.0;-76.0;1036.0;-931.0;-535.0;521.0
-180;560.0;747.0;616.0;-240.0;91.0;?;-95.0;981.0;-958.0;-578.0;595.0
-180;601.0;753.0;536.0;-240.0;100.0;659.0;-41.0;1035.0;-974.0;-564.0;466.0
-180;609.0;712.0;493.0;-243.0;113.0;642.0;-107.0;1032.0;-925.0;-479.0;486.0
-180;593.0;835.0;576.0;-248.0;129.0;652.0;-139.0;988.0;-914.0;-525.0;696.0
-180;582.0;682.0;563.0;-252.0;147.0;544.0;-70.0;978.0;-886.0;-523.0;709.0
-179;644.0;693.0;495.0;-252.0;166.0;499.0;-123.0;974.0;-856.0;-509.0;632.0
-180;606.0;712.0;448.0;-254.0;189.0;555.0;-245.0;1006.0;-842.0;-590.0;744.0
-179;691.0;818.0;425.0;-249.0;211.0;500.0;-305.0;1003.0;-818.0;-510.0;708.0
-178;730.0;706.0;379.0;-247.0;239.0;479.0;-247.0;1017.0;-749.0;-450.0;724.0
-183;748.0;685.0;326.0;-242.0;262.0;460.0;-250.0;1020.0;-723.0;-581.0;726.0
?;742.0;639.0;369.0;-235.0;284.0;?;?;976.0;-782.0;-605.0;776.0
-186;766.0;601.0;373.0;-225.0;308.0;432.0;-234.0;1002.0;-677.0;-511.0;730.0
-173;756.0;567.0;363.0;-218.0;336.0;455.0;-204.0;1012.0;-656.0;-665.0;?
-180;801.0;611.0;347.0;-212.0;359.0;539.0;-130.0;1020.0;?;-749.0;628.0
-198;797.0;639.0;406.0;-207.0;381.0;702.0;-19.0;1011.0;-726.0;-642.0;511.0
47;777.0;600.0;513.0;-207.0;401.0;748.0;150.0;1000.0;-653.0;-724.0;401.0
271;766.0;597.0;648.0;-208.0;420.0;817.0;211.0;991.0;-640.0;-768.0;353.0
44;753.0;586.0;684.0;-213.0;438.0;865.0;330.0;1000.0;-605.0;-763.0;269.0
-199;767.0;687.0;756.0;-217.0;451.0;956.0;420.0;973.0;-555.0;-812.0;302.0
-176;?;804.0;762.0;-221.0;463.0;1026.0;540.0;984.0;-523.0;-790.0;297.0
-166;652.0;843.0;?;-226.0;473.0;1065.0;475.0;1008.0;-578.0;?;297.0
-187;576.0;851.0;?;-235.0;480.0;1180.0;337.0;972.0;-569.0;-830.0;240.0
-160;547.0;845.0;785.0;-243.0;?;1239.0;296.0;1016.0;-574.0;?;167.0
-188;483.0;751.0;877.0;-253.0;485.0;1265.0;325.0;990.0;-555.0;-714.0;149.0
-165;385.0;679.0;924.0;-256.0;489.0;1337.0;538.0;984.0;?;-661.0;153.0
-172;?;721.0;1046.0;-251.0;494.0;1424.0;668.0;1011.0;-762.0;-583.0;244.0
-208;404.0;785.0;1192.0;-232.0;498.0;1366.0;636.0;1010.0;-913.0;-567.0;433.0
50;371.0;837.0;1177.0;-195.0;505.0;1183.0;676.0;1009.0;?;-507.0;405.0
217;431.0;923.0;970.0;-127.0;513.0;923.0;689.0;1021.0;?;-493.0;339.0
150;428.0;1107.0;1024.0;-55.0;525.0;917.0;515.0;1010.0;-924.0;-484.0;?
177;437.0;1209.0;924.0;16.0;535.0;1015.0;308.0;1041.0;-827.0;-392.0;439.0
173;415.0;1190.0;909.0;99.0;545.0;1122.0;184.0;1011.0;-799.0;-324.0;394.0
163;363.0;1185.0;900.0;181.0;557.0;1203.0;83.0;1043.0;-857.0;-360.0;404.0
182;332.0;1112.0;?;276.0;567.0;1220.0;52.0;1023.0;-934.0;-340.0;389.0
156;363.0;1073.0;985.0;353.0;577.0;1209.0;112.0;1002.0;-965.0;-348.0;379.0
176;?;1065.0;1028.0;413.0;582.0;1168.0;192.0;1027.0;-1078.0;-400.0;364.0
163;359.0;1066.0;?;?;581.0;1175.0;157.0;1021.0;-1259.0;-654.0;323.0
168;335.0;1048.0;?;524.0;582.0;1137.0;173.0;998.0;-1213.0;-630.0;351.0
221;290.0;1052.0;1004.0;559.0;581.0;1155.0;?;1023.0;-1071.0;-486.0;317.0
-33;?;1034.0;1038.0;573.0;577.0;1146.0;138.0;1026.0;-1023.0;-495.0;272.0
-223;320.0;1073.0;1029.0;583.0;576.0;1169.0;130.0;1023.0;-958.0;-514.0;233.0
-157;328.0;1075.0;1033.0;578.0;574.0;1216.0;112.0;1027.0;-964.0;-535.0;250.0
-180;330.0;?;1043.0;566.0;572.0;1315.0;85.0;983.0;-975.0;-531.0;248.0
-180;271.0;1083.0;1157.0;532.0;564.0;1172.0;143.0;1056.0;-997.0;-472.0;227.0
-170;270.0;1067.0;1109.0;512.0;561.0;1016.0;?;1041.0;-1009.0;-359.0;?
-182;271.0;1109.0;984.0;498.0;563.0;936.0;104.0;1060.0;-1048.0;-281.0;181.0
-173;319.0;1160.0;947.0;468.0;559.0;955.0;21.0;1166.0;?;-258.0;250.0
-178;279.0;1196.0;864.0;436.0;557.0;1101.0;-86.0;1067.0;-1093.0;-279.0;300.0
-176;262.0;1048.0;?;386.0;553.0;1085.0;-16.0;1052.0;-1089.0;-267.0;226.0
-176;218.0;1002.0;927.0;356.0;555.0;985.0;160.0;1035.0;-1099.0;-243.0;141.0
-177;104.0;901.0;921.0;335.0;558.0;965.0;213.0;616.0;-1117.0;-179.0;205.0
-176;56.0;870.0;929.0;308.0;558.0;997.0;172.0;697.0;-1129.0;-132.0;?
-176;75.0;910.0;934.0;287.0;560.0;1011.0;115.0;731.0;-1152.0;-127.0;238.0
-176;98.0;?;958.0;?;562.0;1010.0;75.0;807.0;-1270.0;-129.0;225.0
-176;125.0;922.0;945.0;270.0;566.0;1013.0;68.0;1222.0;-1185.0;-140.0;255.0
-174;120.0;945.0;949.0;268.0;?;1032.0;50.0;1156.0;-1060.0;-128.0;246.0
-174;115.0;952.0;943.0;274.0;?;1012.0;53.0;1155.0;-1015.0;-82.0;262.0
-174;108.0;956.0;943.0;283.0;581.0;1012.0;63.0;985.0;-910.0;-54.0;283.0
-174;73.0;959.0;932.0;305.0;587.0;1007.0;45.0;1047.0;-896.0;27.0;287.0
-174;68.0;931.0;970.0;325.0;591.0;1015.0;1.0;1074.0;-928.0;-3.0;256.0
-174;74.0;959.0;941.0;336.0;593.0;1016.0;20.0;1018.0;-931.0;-68.0;296.0
-174;105.0;953.0;954.0;354.0;596.0;1016.0;-2.0;1055.0;-949.0;-76.0;273.0
?;107.0;962.0;949.0;373.0;600.0;1041.0;-23.0;1010.0;-966.0;-61.0;296.0
-174;95.0;943.0;955.0;389.0;599.0;1073.0;-40.0;1041.0;-965.0;-67.0;309.0
-174;61.0;963.0;960.0;400.0;600.0;1063.0;-32.0;?;-952.0;-80.0;279.0
-174;98.0;946.0;960.0;409.0;603.0;1088.0;-57.0;985.0;-940.0;-65.0;279.0
-174;?;921.0;963.0;416.0;605.0;1067.0;-43.0;899.0;?;-47.0;313.0
-174;93.0;929.0;972.0;420.0;604.0;1027.0;-18.0;?;-931.0;-63.0;319.0
-174;?;943.0;952.0;415.0;604.0;983.0;14.0;873.0;-930.0;-61.0;317.0
-174;113.0;948.0;899.0;415.0;605.0;960.0;21.0;767.0;-946.0;-47.0;298.0
-174;109.0;966.0;870.0;416.0;606.0;961.0;15.0;556.0;-948.0;?;317.0
-174;153.0;944.0;860.0;412.0;606.0;978.0;6.0;785.0;-950.0;?;312.0
-174;?;899.0;864.0;406.0;605.0;973.0;28.0;563.0;-959.0;-21.0;310.0
-174;185.0;903.0;885.0;398.0;606.0;?;21.0;1540.0;-946.0;?;317.0
-174;192.0;884.0;895.0;391.0;604.0;991.0;38.0;1359.0;-967.0;-24.0;323.0
?;186.0;873.0;?;389.0;602.0;995.0;42.0;680.0;?;-20.0;355.0
-174;191.0;876.0;897.0;383.0;604.0;1035.0;30.0;919.0;-978.0;-22.0;?
-174;?;900.0;928.0;377.0;601.0;1026.0;30.0;979.0;-981.0;-42.0;378.0
-174;184.0;951.0;929.0;372.0;596.0;1071.0;30.0;1079.0;-957.0;-53.0;355.0
-174;205.0;932.0;?;368.0;597.0;1097.0;50.0;884.0;-925.0;-80.0;372.0
-174;245.0;925.0;973.0;366.0;596.0;1090.0;80.0;1014.0;-908.0;-108.0;377.0
-174;252.0;945.0;952.0;359.0;593.0;1211.0;34.0;996.0;?;-127.0;329.0
-174;268.0;954.0;993.0;355.0;592.0;1189.0;29.0;1020.0;-900.0;-129.0;330.0
-174;278.0;?;1070.0;348.0;586.0;1030.0;96.0;1020.0;-897.0;-136.0;345.0
-174;258.0;1010.0;982.0;339.0;578.0;947.0;143.0;949.0;-911.0;-153.0;389.0
-174;313.0;1003.0;893.0;330.0;572.0;994.0;109.0;950.0;-938.0;-161.0;365.0
-174;369.0;1120.0;871.0;316.0;566.0;1024.0;98.0;953.0;-916.0;-164.0;332.0
-174;312.0;1099.0;879.0;301.0;556.0;1020.0;76.0;956.0;-943.0;-171.0;330.0
-174;288.0;965.0;896.0;280.0;542.0;?;123.0;991.0;-955.0;-195.0;330.0
-174;298.0;907.0;887.0;261.0;532.0;948.0;118.0;995.0;-991.0;-193.0;313.0
-174;359.0;920.0;850.0;245.0;522.0;982.0;67.0;1003.0;-1034.0;-205.0;344.0
-174;405.0;959.0;830.0;229.0;508.0;1042.0;20.0;991.0;-1019.0;-194.0;336.0
-176;416.0;961.0;852.0;213.0;495.0;1062.0;51.0;999.0;-1080.0;-207.0;387.0
-178;400.0;955.0;?;198.0;482.0;1021.0;45.0;970.0;-1156.0;-316.0;381.0
-178;415.0;906.0;907.0;189.0;470.0;996.0;93.0;1000.0;-1057.0;-324.0;389.0
-178;455.0;934.0;883.0;177.0;458.0;981.0;82.0;982.0;-938.0;-238.0;391.0
-177;405.0;964.0;865.0;166.0;449.0;970.0;105.0;1001.0;-916.0;-180.0;405.0
-177;385.0;991.0;833.0;151.0;441.0;991.0;104.0;1002.0;-971.0;-253.0;419.0
-177;369.0;974.0;852.0;142.0;435.0;978.0;127.0;1006.0;-990.0;-336.0;379.0
-177;379.0;961.0;878.0;133.0;?;?;119.0;983.0;-990.0;-345.0;397.0
-177;386.0;942.0;858.0;125.0;419.0;978.0;121.0;1000.0;-956.0;-311.0;374.0
-177;409.0;940.0;852.0;123.0;411.0;987.0;91.0;992.0;-938.0;-323.0;404.0
-177;372.0;971.0;859.0;123.0;407.0;986.0;82.0;996.0;-970.0;-348.0;378.0
-177;402.0;960.0;864.0;133.0;401.0;984.0;98.0;1000.0;-987.0;-334.0;329.0
