InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
19.0;-95.0;-362.0;-48.0;415.0;-5.0;505.0;76;471.0;-8;5;337.0;298.0
-99.0;96.0;-554.0;-484.0;164.0;0.0;598.0;7;710.0;112;-16;295.0;372.0
-32.0;-70.0;-44.0;-68.0;614.0;-35.0;341.0;132;130.0;-1;-6;354.0;0.0
-37.0;-339.0;111.0;-326.0;622.0;-317.0;109.0;-39;44.0;-60;-136;103.0;-20.0
148.0;48.0;12.0;89.0;336.0;-121.0;731.0;2;151.0;-109;3;-118.0;124.0
-104.0;169.0;-158.0;-272.0;238.0;449.0;708.0;135;455.0;84;16;778.0;164.0
104.0;93.0;-302.0;-167.0;290.0;89.0;347.0;101;193.0;152;-1;125.0;315.0
80.0;85.0;-268.0;-162.0;302.0;48.0;350.0;101;189.0;157;-1;22.0;313.0
23.0;24.0;-294.0;-173.0;333.0;45.0;298.0;101;138.0;170;-1;-3.0;358.0
8.0;-95.0;-122.0;238.0;36.0;123.0;504.0;135;132.0;81;18;889.0;116.0
310.0;-16.0;46.0;137.0;509.0;-135.0;242.0;132;215.0;-1;-6;142.0;32.0
278.0;-54.0;-28.0;19.0;614.0;-44.0;318.0;36;231.0;36;-8;99.0;116.0
849.0;-92.0;-6.0;207.0;640.0;-75.0;266.0;-38;168.0;-3;-85;76.0;-33.0
364.0;-41.0;-316.0;261.0;295.0;145.0;295.0;5;430.0;84;-5;637.0;41.0
220.0;72.0;-201.0;-421.0;867.0;98.0;437.0;5;300.0;-100;-111;-29.0;186.0
187.0;-67.0;177.0;-33.0;340.0;-204.0;394.0;103;147.0;119;0;147.0;-163.0
-64.0;10.0;-187.0;247.0;508.0;-64.0;473.0;-37;467.0;59;-61;474.0;114.0
170.0;-540.0;-360.0;80.0;200.0;-403.0;240.0;77;344.0;-111;5;141.0;58.0
-653.0;142.0;-213.0;-518.0;1004.0;72.0;409.0;176;245.0;94;-38;-291.0;283.0
-174.0;217.0;-222.0;67.0;316.0;-165.0;658.0;17;339.0;-68;12;329.0;410.0
19.0;-111.0;-81.0;503.0;-178.0;119.0;411.0;135;85.0;78;19;881.0;59.0
-126.0;137.0;-144.0;-338.0;468.0;198.0;364.0;178;354.0;181;-82;337.0;-5.0
-551.0;236.0;-69.0;-498.0;196.0;264.0;705.0;135;432.0;82;16;987.0;224.0
-45.0;351.0;-262.0;17.0;-295.0;535.0;735.0;135;347.0;78;19;855.0;305.0
-294.0;-323.0;-362.0;9.0;318.0;-311.0;428.0;176;274.0;-139;6;-214.0;70.0
-10.0;125.0;54.0;-76.0;549.0;-263.0;515.0;131;76.0;168;13;249.0;281.0
72.0;177.0;51.0;-114.0;560.0;-256.0;521.0;131;67.0;163;11;265.0;185.0
21.0;40.0;-171.0;350.0;-440.0;20.0;352.0;81;220.0;63;-5;192.0;155.0
79.0;153.0;10.0;-163.0;569.0;-200.0;570.0;131;188.0;219;9;221.0;234.0
41.0;222.0;-25.0;-315.0;1036.0;-48.0;145.0;179;16.0;69;-20;354.0;458.0
75.0;155.0;7.0;-144.0;1047.0;-49.0;219.0;-88;10.0;59;-9;293.0;490.0
58.0;-280.0;78.0;332.0;566.0;-274.0;210.0;18;93.0;52;-28;84.0;-43.0
56.0;-153.0;-1.0;-74.0;1107.0;-27.0;183.0;-18;208.0;83;-14;147.0;301.0
65.0;331.0;-70.0;-172.0;1335.0;-105.0;355.0;-8;59.0;71;-16;454.0;231.0
397.0;47.0;-187.0;231.0;-114.0;53.0;380.0;80;351.0;63;-4;121.0;202.0
-207.0;257.0;-142.0;282.0;430.0;-22.0;335.0;-51;207.0;87;-77;188.0;197.0
-171.0;119.0;-66.0;16.0;80.0;120.0;444.0;128;263.0;66;24;260.0;-17.0
-72.0;-333.0;-199.0;-722.0;870.0;-341.0;412.0;-145;302.0;-59;-142;68.0;213.0
141.0;47.0;-283.0;-1033.0;725.0;71.0;296.0;90;334.0;11;-5;98.0;20.0
10.0;69.0;-250.0;459.0;33.0;65.0;408.0;113;276.0;62;-7;-27.0;289.0
67.0;-22.0;-2.0;190.0;437.0;-43.0;147.0;-57;64.0;136;-107;349.0;84.0
197.0;75.0;-315.0;317.0;137.0;115.0;342.0;128;388.0;14;-7;72.0;154.0
8.0;-62.0;52.0;3.0;530.0;-268.0;464.0;131;103.0;156;16;253.0;345.0
-65.0;-18.0;-252.0;-20.0;-35.0;18.0;425.0;-8;483.0;156;-10;64.0;369.0
-224.0;-494.0;30.0;-215.0;437.0;-532.0;288.0;-55;150.0;31;-9;156.0;8.0
-68.0;-353.0;-151.0;464.0;-295.0;-229.0;384.0;139;191.0;81;-5;-47.0;195.0
-11.0;-10.0;62.0;-39.0;542.0;-270.0;522.0;131;91.0;150;15;290.0;360.0
-162.0;42.0;-76.0;756.0;-286.0;-108.0;353.0;32;68.0;-11;-12;91.0;160.0
611.0;58.0;219.0;-154.0;325.0;39.0;389.0;141;222.0;119;-10;143.0;-249.0
67.0;-57.0;-160.0;-497.0;420.0;93.0;464.0;160;348.0;37;-8;-43.0;47.0
-192.0;15.0;-232.0;-295.0;966.0;36.0;338.0;191;253.0;78;-27;1403.0;245.0
-881.0;31.0;-239.0;162.0;557.0;133.0;442.0;-28;257.0;-21;-53;-132.0;266.0
-183.0;-13.0;-212.0;-388.0;431.0;48.0;251.0;-144;417.0;176;-86;529.0;-18.0
1048.0;-223.0;-315.0;-139.0;232.0;105.0;225.0;27;576.0;95;-138;277.0;124.0
-2.0;350.0;-86.0;171.0;558.0;419.0;589.0;-17;394.0;45;-131;-68.0;142.0
584.0;-156.0;-112.0;416.0;461.0;-145.0;461.0;-9;321.0;70;-24;336.0;145.0
1018.0;38.0;-50.0;-414.0;956.0;-76.0;406.0;-94;253.0;99;-64;-169.0;9.0
297.0;-29.0;80.0;94.0;701.0;-81.0;298.0;-16;129.0;80;-51;59.0;-12.0
118.0;127.0;-58.0;-150.0;172.0;-190.0;301.0;179;198.0;71;-1;125.0;361.0
-59.0;-209.0;39.0;129.0;586.0;-136.0;469.0;-10;147.0;-18;-129;393.0;191.0
676.0;-126.0;-28.0;-389.0;324.0;-56.0;394.0;152;140.0;114;-16;-49.0;365.0
-442.0;199.0;-190.0;-708.0;571.0;-26.0;501.0;172;60.0;-135;-12;622.0;343.0
-456.0;116.0;-254.0;-675.0;396.0;54.0;437.0;168;308.0;79;-9;44.0;324.0
-3.0;114.0;-204.0;239.0;161.0;62.0;614.0;135;237.0;86;18;863.0;268.0
221.0;69.0;-171.0;227.0;285.0;32.0;448.0;-173;307.0;108;-62;465.0;293.0
198.0;-115.0;-178.0;-94.0;74.0;-93.0;117.0;171;257.0;71;-2;64.0;-103.0
-362.0;-8.0;-112.0;81.0;409.0;51.0;299.0;-146;73.0;-36;-36;615.0;386.0
115.0;-31.0;-235.0;-72.0;74.0;-42.0;261.0;166;295.0;71;-2;120.0;-1.0
91.0;-3.0;-228.0;-68.0;76.0;-32.0;249.0;162;328.0;71;-2;183.0;26.0
-55.0;151.0;-226.0;-11.0;862.0;35.0;534.0;52;322.0;-11;-89;325.0;376.0
-270.0;32.0;-197.0;128.0;376.0;105.0;358.0;-173;213.0;112;-132;174.0;202.0
255.0;112.0;-288.0;-402.0;957.0;108.0;495.0;69;358.0;62;-14;596.0;219.0
121.0;116.0;7.0;-199.0;454.0;-282.0;454.0;147;265.0;208;-8;248.0;186.0
-57.0;99.0;-295.0;-6.0;486.0;106.0;417.0;-174;232.0;116;-106;133.0;-4.0
-29.0;-227.0;-41.0;-90.0;686.0;-271.0;380.0;-126;13.0;-37;-163;487.0;288.0
109.0;52.0;-288.0;-299.0;391.0;10.0;424.0;151;275.0;24;-11;785.0;281.0
106.0;144.0;-319.0;-369.0;331.0;96.0;332.0;102;383.0;155;2;-469.0;305.0
-1431.0;119.0;-206.0;179.0;-178.0;178.0;474.0;135;326.0;78;19;849.0;263.0
342.0;385.0;-123.0;227.0;551.0;-187.0;356.0;16;83.0;-63;-3;178.0;237.0
555.0;62.0;-165.0;-149.0;514.0;-50.0;332.0;-133;161.0;-58;-106;247.0;14.0
110.0;13.0;-199.0;-128.0;122.0;14.0;343.0;137;417.0;71;-2;-13.0;16.0
-266.0;-177.0;-194.0;-29.0;106.0;-49.0;556.0;131;560.0;91;-6;187.0;182.0
396.0;-131.0;-87.0;44.0;519.0;-160.0;285.0;-155;195.0;-48;-148;-54.0;391.0
45.0;65.0;-311.0;-162.0;316.0;2.0;331.0;101;153.0;164;-2;-102.0;349.0
307.0;-268.0;-104.0;-324.0;738.0;-23.0;340.0;-48;84.0;-81;-161;370.0;192.0
309.0;-283.0;56.0;187.0;368.0;-268.0;631.0;147;104.0;128;17;207.0;191.0
137.0;114.0;-354.0;-156.0;256.0;81.0;360.0;101;216.0;151;-2;-77.0;298.0
124.0;0.0;-287.0;-72.0;585.0;78.0;327.0;-124;304.0;-43;-146;456.0;86.0
-505.0;84.0;-142.0;-180.0;287.0;-30.0;786.0;27;100.0;74;-8;29.0;81.0
575.0;154.0;65.0;-214.0;376.0;-180.0;552.0;85;246.0;24;18;54.0;245.0
178.0;16.0;-216.0;-143.0;129.0;13.0;342.0;135;424.0;71;-2;62.0;174.0
-590.0;-22.0;-226.0;-470.0;380.0;190.0;495.0;152;304.0;166;-14;147.0;24.0
203.0;-19.0;-10.0;-86.0;575.0;-38.0;375.0;141;189.0;-1;-6;953.0;13.0
98.0;-25.0;-278.0;-216.0;277.0;113.0;416.0;97;261.0;146;-3;-152.0;105.0
127.0;-24.0;-23.0;-345.0;688.0;-23.0;264.0;-174;172.0;117;-92;33.0;31.0
474.0;4.0;-222.0;-365.0;578.0;58.0;357.0;-148;220.0;102;-47;421.0;114.0
421.0;25.0;-194.0;-162.0;620.0;9.0;339.0;-53;346.0;-1;-71;-479.0;-50.0
156.0;47.0;-202.0;-147.0;128.0;22.0;401.0;136;417.0;72;-2;65.0;176.0
111.0;-117.0;-162.0;-194.0;299.0;129.0;328.0;91;273.0;146;-3;-19.0;89.0
-12.0;101.0;3.0;254.0;560.0;-70.0;182.0;-16;22.0;83;-47;113.0;442.0
202.0;44.0;-320.0;-123.0;-58.0;94.0;482.0;-11;503.0;156;-8;-158.0;254.0
-42.0;-432.0;-99.0;-499.0;245.0;-299.0;288.0;100;106.0;122;1;-503.0;331.0
-61.0;-160.0;-85.0;-154.0;298.0;-122.0;272.0;105;82.0;147;-3;-41.0;35.0
1392.0;-21.0;-205.0;-43.0;515.0;-133.0;298.0;-102;379.0;54;-24;1216.0;71.0
-52.0;219.0;-254.0;-179.0;569.0;-166.0;542.0;131;318.0;-208;4;356.0;258.0
135.0;-134.0;-21.0;-395.0;215.0;-398.0;277.0;80;215.0;104;-1;-398.0;1.0
-45.0;50.0;-40.0;-136.0;262.0;-65.0;131.0;119;102.0;147;-3;-65.0;75.0
7.0;-79.0;-125.0;234.0;-122.0;57.0;540.0;135;177.0;82;19;889.0;145.0
-392.0;-40.0;-26.0;-15.0;295.0;7.0;331.0;16;207.0;74;-7;286.0;20.0
69.0;386.0;-133.0;86.0;258.0;241.0;372.0;16;-205.0;75;-7;178.0;282.0
-238.0;-13.0;-67.0;-71.0;106.0;39.0;214.0;109;166.0;147;-3;282.0;224.0
203.0;145.0;12.0;133.0;331.0;-47.0;385.0;67;57.0;26;7;-17.0;282.0
348.0;-187.0;-62.0;31.0;383.0;-402.0;333.0;106;211.0;114;1;165.0;58.0
217.0;39.0;-206.0;-371.0;252.0;80.0;429.0;116;348.0;129;-6;157.0;258.0
85.0;51.0;-208.0;-122.0;85.0;15.0;450.0;135;442.0;72;-2;-30.0;202.0
-342.0;91.0;-192.0;-83.0;51.0;11.0;456.0;135;360.0;72;-2;-52.0;202.0
-71.0;63.0;-180.0;-162.0;163.0;-62.0;448.0;140;482.0;79;0;65.0;79.0
678.0;-459.0;-193.0;204.0;-168.0;212.0;352.0;27;62.0;74;-7;32.0;53.0
422.0;-162.0;-134.0;289.0;91.0;92.0;405.0;135;64.0;85;18;877.0;77.0
197.0;105.0;-443.0;-321.0;149.0;-41.0;489.0;117;362.0;97;4;306.0;269.0
8.0;140.0;-332.0;-608.0;368.0;75.0;591.0;8;509.0;152;-4;137.0;423.0
243.0;189.0;-421.0;-462.0;100.0;193.0;560.0;-2;526.0;34;-24;130.0;483.0
148.0;-30.0;-124.0;-211.0;228.0;-94.0;448.0;141;330.0;88;-6;-51.0;201.0
-492.0;-95.0;-41.0;90.0;96.0;-95.0;258.0;26;87.0;20;-100;121.0;205.0
77.0;-43.0;-247.0;-208.0;190.0;117.0;560.0;116;347.0;108;-11;53.0;216.0
247.0;5.0;-141.0;-148.0;222.0;-132.0;456.0;141;303.0;88;-5;-43.0;186.0
590.0;-140.0;-373.0;-224.0;119.0;-282.0;452.0;108;425.0;143;9;-444.0;447.0
588.0;144.0;-411.0;114.0;-57.0;290.0;418.0;71;649.0;43;-8;43.0;-12.0
238.0;-57.0;-124.0;39.0;187.0;-161.0;429.0;141;301.0;88;-5;-39.0;174.0
941.0;519.0;242.0;-514.0;589.0;-264.0;233.0;176;204.0;76;-4;436.0;-211.0
167.0;-116.0;-174.0;291.0;35.0;-188.0;446.0;140;261.0;88;-5;-40.0;153.0
-104.0;-74.0;33.0;-119.0;606.0;5.0;167.0;-51;72.0;79;-20;230.0;275.0
47.0;69.0;-176.0;-211.0;178.0;-60.0;417.0;141;491.0;79;0;21.0;55.0
12.0;34.0;-167.0;469.0;-522.0;125.0;562.0;139;478.0;91;-6;437.0;165.0
-927.0;-13.0;-131.0;168.0;281.0;-49.0;303.0;12;194.0;38;-5;-148.0;121.0
-395.0;168.0;-275.0;163.0;617.0;88.0;450.0;-160;243.0;-54;-65;248.0;199.0
513.0;-278.0;23.0;-50.0;667.0;-171.0;176.0;-121;-54.0;-27;-163;477.0;139.0
3.0;54.0;-207.0;479.0;-465.0;61.0;384.0;101;226.0;92;-10;-55.0;214.0
18.0;-64.0;-158.0;121.0;582.0;78.0;173.0;-104;369.0;-56;-80;247.0;28.0
-397.0;222.0;-266.0;3.0;136.0;52.0;572.0;39;308.0;63;-5;348.0;519.0
-62.0;45.0;-59.0;-163.0;759.0;-30.0;256.0;89;80.0;49;-14;208.0;442.0
629.0;182.0;-53.0;-798.0;312.0;99.0;482.0;-149;263.0;116;-52;9.0;52.0
-239.0;268.0;-190.0;-366.0;489.0;252.0;573.0;136;466.0;-149;-70;291.0;140.0
-258.0;-36.0;54.0;-327.0;632.0;-23.0;476.0;122;256.0;13;-2;387.0;509.0
-304.0;68.0;-295.0;-142.0;151.0;50.0;429.0;24;319.0;69;-10;181.0;219.0
141.0;1.0;-91.0;-534.0;-29.0;-33.0;266.0;36;148.0;30;-11;346.0;7.0
-15.0;-242.0;-316.0;-523.0;344.0;-19.0;166.0;153;307.0;84;-1;-163.0;124.0
143.0;-64.0;-119.0;-213.0;167.0;-32.0;399.0;143;453.0;79;-1;166.0;8.0
30.0;-140.0;-72.0;-615.0;848.0;-105.0;237.0;171;197.0;-112;-63;115.0;134.0
276.0;-5.0;-133.0;-226.0;179.0;-51.0;411.0;144;521.0;79;0;-34.0;-6.0
107.0;-35.0;-143.0;-209.0;163.0;-42.0;405.0;143;441.0;79;-1;-18.0;83.0
-113.0;-33.0;-58.0;-384.0;162.0;-38.0;291.0;119;156.0;158;-3;455.0;192.0
-46.0;-183.0;-146.0;-45.0;333.0;11.0;360.0;135;82.0;86;18;868.0;220.0
-615.0;-29.0;-46.0;-795.0;825.0;51.0;468.0;-174;281.0;-82;-162;61.0;346.0
-113.0;116.0;-93.0;596.0;289.0;-7.0;482.0;0;95.0;109;-6;367.0;342.0
51.0;159.0;-147.0;472.0;422.0;23.0;504.0;15;450.0;61;-2;32.0;335.0
152.0;118.0;-296.0;501.0;418.0;140.0;369.0;2;333.0;98;-18;260.0;338.0
-514.0;75.0;-342.0;61.0;670.0;27.0;303.0;-126;176.0;45;-14;-386.0;345.0
-224.0;120.0;-370.0;238.0;419.0;68.0;367.0;41;406.0;43;0;351.0;300.0
85.0;257.0;-530.0;-290.0;26.0;249.0;684.0;44;725.0;134;-3;736.0;573.0
174.0;267.0;-514.0;-271.0;-43.0;245.0;579.0;51;613.0;69;-1;157.0;459.0
-610.0;99.0;-289.0;502.0;370.0;10.0;404.0;47;185.0;38;-8;326.0;266.0
84.0;73.0;-502.0;50.0;303.0;-89.0;318.0;15;96.0;74;-7;242.0;161.0
-676.0;5.0;-227.0;124.0;657.0;47.0;359.0;-88;199.0;30;-53;-126.0;51.0
-627.0;6.0;-33.0;-204.0;702.0;219.0;210.0;-18;210.0;34;-140;81.0;155.0
230.0;2.0;-48.0;-5.0;125.0;-127.0;422.0;142;385.0;79;-1;198.0;177.0
224.0;76.0;-258.0;-59.0;526.0;2.0;297.0;191;436.0;64;-88;5.0;201.0
371.0;72.0;-104.0;-209.0;1056.0;95.0;287.0;3;368.0;81;-17;-996.0;73.0
333.0;35.0;-70.0;78.0;3.0;-123.0;479.0;143;363.0;79;-1;108.0;238.0
596.0;-116.0;-265.0;104.0;358.0;180.0;157.0;115;485.0;-2;-7;22.0;-69.0
-646.0;33.0;46.0;26.0;259.0;-40.0;398.0;27;116.0;36;-11;289.0;488.0
-168.0;109.0;-95.0;63.0;316.0;12.0;492.0;-2;52.0;-7;12;61.0;352.0
155.0;-86.0;-75.0;150.0;317.0;46.0;210.0;9;291.0;46;-3;94.0;490.0
-371.0;-278.0;-286.0;448.0;404.0;-108.0;175.0;-32;225.0;-36;-30;9.0;123.0
147.0;-22.0;-75.0;-381.0;187.0;-39.0;268.0;106;175.0;158;-3;435.0;83.0
-755.0;295.0;-417.0;-610.0;158.0;272.0;741.0;14;708.0;163;7;-174.0;616.0
210.0;-39.0;75.0;-370.0;43.0;-79.0;246.0;77;200.0;46;-11;326.0;-191.0
-81.0;-2.0;-89.0;-459.0;165.0;-54.0;315.0;82;176.0;46;-11;409.0;-108.0
100.0;-10.0;-113.0;-356.0;178.0;-31.0;299.0;111;179.0;158;-3;426.0;75.0
-761.0;-4.0;-258.0;-151.0;259.0;-78.0;485.0;82;283.0;131;-3;59.0;382.0
-84.0;38.0;-22.0;-78.0;592.0;-75.0;248.0;134;141.0;-1;-6;476.0;-80.0
-4.0;20.0;-175.0;-319.0;161.0;-13.0;291.0;113;180.0;158;-3;406.0;97.0
-158.0;243.0;-150.0;-712.0;514.0;-82.0;379.0;165;51.0;93;23;5.0;342.0
521.0;83.0;-162.0;178.0;46.0;99.0;349.0;73;252.0;35;-12;61.0;12.0
356.0;71.0;33.0;-202.0;162.0;-107.0;351.0;76;32.0;45;-11;230.0;132.0
-799.0;-61.0;-366.0;225.0;208.0;49.0;271.0;23;165.0;23;-18;-37.0;344.0
212.0;74.0;-86.0;-351.0;210.0;15.0;283.0;75;179.0;45;-12;334.0;108.0
667.0;-375.0;239.0;-688.0;552.0;-438.0;52.0;-27;60.0;-107;-19;719.0;-331.0
-280.0;30.0;-290.0;132.0;212.0;7.0;458.0;10;274.0;49;-4;-588.0;46.0
65.0;251.0;-19.0;-233.0;339.0;210.0;282.0;97;234.0;69;12;159.0;231.0
1.0;11.0;-123.0;309.0;-486.0;-20.0;305.0;57;170.0;137;-4;443.0;146.0
-283.0;47.0;-249.0;246.0;66.0;46.0;357.0;105;247.0;-8;-10;105.0;123.0
502.0;-82.0;-28.0;-407.0;840.0;-105.0;249.0;118;144.0;-119;-8;32.0;154.0
-223.0;7.0;8.0;177.0;419.0;104.0;258.0;-145;80.0;-148;168;42.0;247.0
80.0;45.0;49.0;-120.0;574.0;27.0;192.0;123;159.0;-1;-6;428.0;134.0
6.0;5.0;-172.0;-313.0;157.0;-4.0;272.0;112;191.0;158;-3;426.0;116.0
-130.0;136.0;-209.0;211.0;553.0;308.0;560.0;-17;419.0;26;-108;-69.0;311.0
-254.0;-40.0;-103.0;-449.0;92.0;-27.0;278.0;19;193.0;30;-11;309.0;106.0
-27.0;-224.0;-38.0;548.0;-71.0;-503.0;464.0;135;55.0;83;19;893.0;72.0
161.0;-232.0;25.0;-37.0;214.0;-155.0;432.0;151;146.0;168;-1;484.0;328.0
-11.0;-21.0;-176.0;-308.0;152.0;-2.0;288.0;110;198.0;158;-3;393.0;129.0
279.0;170.0;-223.0;-25.0;458.0;-151.0;342.0;-137;456.0;-41;-41;171.0;245.0
-14.0;-22.0;-168.0;-303.0;150.0;12.0;304.0;108;216.0;158;-3;438.0;127.0
512.0;148.0;-216.0;230.0;-133.0;95.0;491.0;167;251.0;56;-8;504.0;310.0
506.0;-229.0;20.0;86.0;169.0;-349.0;227.0;31;-37.0;47;-2;138.0;239.0
-26.0;-12.0;-170.0;-296.0;150.0;8.0;295.0;109;228.0;158;-3;432.0;169.0
-457.0;-45.0;-125.0;-77.0;149.0;-394.0;488.0;27;582.0;74;-8;29.0;93.0
283.0;156.0;-237.0;-332.0;437.0;99.0;496.0;-139;369.0;-67;-125;165.0;287.0
929.0;-34.0;-204.0;-668.0;838.0;143.0;376.0;-146;386.0;-82;-162;385.0;183.0
-515.0;78.0;-169.0;256.0;343.0;28.0;539.0;-32;257.0;53;-10;-245.0;42.0
-172.0;-74.0;147.0;-118.0;146.0;-44.0;194.0;34;210.0;30;-11;334.0;181.0
-959.0;356.0;-233.0;-7.0;229.0;-299.0;180.0;-155;-117.0;36;-11;78.0;405.0
-12.0;47.0;-153.0;-275.0;120.0;-7.0;363.0;110;198.0;158;-3;426.0;211.0
-252.0;-316.0;-337.0;-185.0;561.0;-318.0;270.0;35;475.0;101;-4;185.0;59.0
-268.0;-130.0;-354.0;-120.0;258.0;-23.0;475.0;89;304.0;118;-8;95.0;-38.0
-22.0;26.0;-153.0;-275.0;119.0;-9.0;360.0;110;207.0;158;-3;426.0;211.0
20.0;-192.0;64.0;-75.0;271.0;-118.0;484.0;151;197.0;162;0;453.0;376.0
317.0;66.0;-313.0;-441.0;582.0;39.0;302.0;-138;161.0;-83;-82;1214.0;75.0
210.0;107.0;-511.0;28.0;310.0;-60.0;321.0;16;352.0;74;-7;198.0;288.0
-645.0;228.0;60.0;-531.0;280.0;-152.0;646.0;8;159.0;157;-2;41.0;396.0
-141.0;6.0;-136.0;231.0;426.0;41.0;465.0;-138;111.0;109;1;43.0;284.0
82.0;219.0;16.0;-345.0;377.0;-7.0;388.0;117;112.0;125;-7;-15.0;286.0
156.0;53.0;135.0;-204.0;248.0;-33.0;375.0;81;238.0;-184;-1;47.0;-97.0
33.0;119.0;-150.0;-647.0;271.0;159.0;500.0;-177;335.0;-41;-155;19.0;160.0
-509.0;166.0;-214.0;215.0;417.0;-15.0;454.0;-138;137.0;79;19;286.0;244.0
1.0;63.0;-154.0;-275.0;116.0;10.0;323.0;109;214.0;158;-3;394.0;213.0
-50.0;-6.0;-269.0;-83.0;62.0;15.0;356.0;-8;416.0;156;-10;90.0;326.0
48.0;25.0;-164.0;-273.0;116.0;27.0;342.0;109;222.0;158;-3;408.0;191.0
468.0;11.0;-465.0;-465.0;403.0;-107.0;496.0;7;646.0;76;-45;295.0;275.0
48.0;41.0;-167.0;-270.0;114.0;24.0;339.0;109;227.0;158;-3;435.0;203.0
67.0;21.0;-163.0;-265.0;114.0;16.0;343.0;109;222.0;158;-3;429.0;181.0
1400.0;-197.0;-291.0;-618.0;556.0;-69.0;510.0;170;367.0;3;-63;268.0;267.0
38.0;37.0;-157.0;-266.0;113.0;9.0;336.0;109;231.0;158;-3;430.0;200.0
279.0;-203.0;-300.0;-215.0;378.0;82.0;464.0;151;468.0;116;2;225.0;343.0
14.0;86.0;-193.0;-350.0;768.0;56.0;429.0;17;317.0;-15;-85;41.0;277.0
103.0;59.0;-189.0;11.0;806.0;57.0;331.0;43;256.0;-26;-97;94.0;202.0
-14.0;65.0;-161.0;91.0;791.0;19.0;382.0;56;254.0;-26;-94;74.0;212.0
12.0;84.0;-217.0;131.0;836.0;201.0;522.0;-13;521.0;116;-16;-247.0;267.0
187.0;-156.0;-335.0;-220.0;377.0;56.0;472.0;151;423.0;116;2;257.0;371.0
-264.0;56.0;-214.0;402.0;1088.0;221.0;504.0;-118;420.0;131;-56;-283.0;218.0
-335.0;131.0;-321.0;289.0;187.0;-20.0;459.0;15;221.0;-42;-26;-84.0;366.0
-280.0;131.0;-207.0;233.0;309.0;-10.0;317.0;16;223.0;61;-9;88.0;372.0
13.0;24.0;-92.0;-444.0;252.0;8.0;348.0;16;143.0;75;-7;168.0;60.0
33.0;10.0;-109.0;-488.0;246.0;15.0;320.0;16;192.0;75;-7;167.0;106.0
6.0;8.0;-34.0;-817.0;796.0;-46.0;302.0;-175;171.0;117;-98;44.0;102.0
44.0;30.0;-159.0;-264.0;113.0;5.0;333.0;109;233.0;158;-3;460.0;220.0
251.0;40.0;-285.0;7.0;282.0;81.0;685.0;16;249.0;74;-7;205.0;192.0
336.0;39.0;-442.0;-51.0;814.0;-97.0;543.0;154;620.0;-7;-98;486.0;455.0
12.0;20.0;-339.0;-266.0;770.0;-123.0;484.0;157;614.0;-7;-98;350.0;371.0
-41.0;-96.0;-542.0;-494.0;574.0;-103.0;577.0;-162;761.0;10;-75;360.0;580.0
880.0;52.0;-355.0;178.0;140.0;138.0;422.0;80;479.0;63;-4;256.0;169.0
-112.0;120.0;-290.0;67.0;212.0;-35.0;376.0;91;231.0;37;-15;-663.0;185.0
-30.0;-2.0;-32.0;28.0;-438.0;84.0;457.0;135;80.0;83;18;899.0;33.0
42.0;150.0;-155.0;310.0;728.0;157.0;346.0;-11;321.0;54;-28;-148.0;386.0
89.0;67.0;-184.0;98.0;792.0;38.0;343.0;56;228.0;-26;-86;119.0;218.0
147.0;55.0;-185.0;101.0;794.0;45.0;376.0;54;241.0;-26;-84;125.0;241.0
126.0;26.0;-185.0;104.0;795.0;50.0;371.0;63;246.0;-26;-84;147.0;240.0
117.0;17.0;-189.0;102.0;798.0;58.0;382.0;52;257.0;-26;-82;167.0;215.0
43.0;31.0;-201.0;102.0;801.0;55.0;353.0;53;251.0;-26;-82;203.0;180.0
-18.0;33.0;-204.0;103.0;805.0;51.0;362.0;36;238.0;-26;-82;242.0;154.0
-98.0;23.0;-135.0;-262.0;117.0;-4.0;363.0;108;225.0;158;-3;661.0;213.0
-135.0;135.0;180.0;153.0;451.0;-317.0;535.0;124;-16.0;150;7;113.0;277.0
-51.0;1.0;-201.0;104.0;805.0;45.0;361.0;32;248.0;-26;-82;262.0;200.0
-282.0;-59.0;-165.0;-549.0;381.0;25.0;269.0;124;113.0;178;11;87.0;187.0
290.0;147.0;-122.0;-234.0;97.0;-18.0;239.0;103;259.0;159;-3;146.0;167.0
30.0;234.0;-159.0;113.0;508.0;-203.0;509.0;124;209.0;151;5;113.0;233.0
-143.0;98.0;-178.0;106.0;815.0;36.0;352.0;11;254.0;-26;-81;257.0;181.0
-108.0;-113.0;-282.0;-166.0;369.0;137.0;530.0;152;317.0;106;3;139.0;450.0
187.0;21.0;-202.0;-224.0;-174.0;5.0;344.0;167;112.0;54;-10;-88.0;221.0
-55.0;-107.0;-291.0;-169.0;368.0;78.0;549.0;152;296.0;105;3;145.0;495.0
-53.0;-115.0;-282.0;-171.0;365.0;22.0;579.0;152;342.0;105;3;109.0;516.0
-248.0;38.0;-164.0;79.0;831.0;37.0;367.0;9;320.0;-26;-81;268.0;387.0
