InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
?;67;-423.0;?;-511.0;665.0;419.0;?
-469.0;110;-319.0;786.0;-513.0;406.0;?;110
-475.0;173;-217.0;1013.0;-513.0;202.0;399.0;173
-481.0;-55;-237.0;1056.0;-511.0;?;114.0;-55
-487.0;-565;-245.0;855.0;-511.0;159.0;205.0;-565
-493.0;-1016;-226.0;940.0;-512.0;177.0;198.0;-1016
-499.0;-1662;-181.0;1327.0;?;192.0;179.0;-1662
?;-1947;-96.0;1571.0;-516.0;245.0;241.0;-1947
-510.0;-1009;-28.0;985.0;-519.0;198.0;40.0;?
-515.0;-431;45.0;810.0;-521.0;183.0;-172.0;-431
-518.0;163;125.0;903.0;-522.0;176.0;-689.0;163
-520.0;1483;388.0;1042.0;-522.0;232.0;-1340.0;1483
-520.0;1409;?;1045.0;-523.0;?;-360.0;1409
-520.0;971;80.0;919.0;-527.0;544.0;354.0;971
-520.0;1086;66.0;738.0;?;?;401.0;1086
-522.0;908;143.0;?;-536.0;490.0;134.0;908
-529.0;465;319.0;858.0;-537.0;453.0;195.0;465
-535.0;59;510.0;964.0;-539.0;376.0;205.0;59
-539.0;-146;481.0;918.0;-545.0;192.0;442.0;-146
-543.0;-558;488.0;?;-553.0;98.0;1023.0;-558
-548.0;-540;583.0;861.0;?;128.0;923.0;-540
-554.0;-462;492.0;889.0;-563.0;193.0;625.0;-462
-560.0;-101;506.0;987.0;-567.0;205.0;409.0;-101
-566.0;848;505.0;1106.0;-570.0;76.0;377.0;848
-570.0;585;472.0;1116.0;-573.0;-81.0;333.0;585
-574.0;127;415.0;1249.0;-574.0;-213.0;310.0;127
-576.0;317;303.0;1331.0;-577.0;-282.0;376.0;317
-579.0;339;150.0;1145.0;-580.0;-293.0;372.0;339
-581.0;250;17.0;835.0;-581.0;-322.0;457.0;250
-581.0;-11;-78.0;829.0;-582.0;-395.0;384.0;?
-581.0;-101;-164.0;1133.0;-582.0;-499.0;180.0;-101
-583.0;-27;?;1123.0;-582.0;-490.0;190.0;-27
-583.0;-68;?;907.0;-582.0;-433.0;192.0;-68
-580.0;-60;-820.0;780.0;?;-350.0;-106.0;-60
-581.0;-21;-951.0;692.0;-581.0;-234.0;-109.0;-21
-587.0;-39;-1086.0;699.0;-576.0;-120.0;315.0;-39
-586.0;-57;-869.0;732.0;-573.0;164.0;-220.0;-57
-581.0;-72;?;763.0;-568.0;77.0;-1256.0;-72
-578.0;-45;-398.0;783.0;-565.0;-249.0;-770.0;-45
-574.0;-44;-599.0;752.0;-562.0;-260.0;?;-44
?;-160;-580.0;747.0;-559.0;-233.0;634.0;-160
?;-343;-362.0;853.0;-555.0;-261.0;379.0;-343
-557.0;-900;-235.0;1285.0;-550.0;-247.0;106.0;-900
-551.0;-1553;-169.0;1256.0;-546.0;?;131.0;?
-547.0;-876;-244.0;1445.0;-541.0;-244.0;-21.0;-876
?;247;-349.0;1576.0;-538.0;-70.0;-46.0;247
-543.0;964;?;756.0;?;-27.0;199.0;964
-544.0;1687;-423.0;733.0;-535.0;-19.0;?;1687
-543.0;1459;-374.0;1117.0;-534.0;118.0;310.0;?
-539.0;1177;-303.0;1148.0;-538.0;247.0;?;1177
-535.0;1118;-208.0;928.0;-540.0;299.0;412.0;1118
-532.0;?;-265.0;803.0;-542.0;335.0;308.0;547
-531.0;?;-145.0;787.0;?;497.0;385.0;353
-536.0;230;108.0;860.0;-542.0;349.0;348.0;230
-543.0;15;294.0;867.0;-541.0;140.0;108.0;15
-549.0;280;435.0;974.0;-543.0;29.0;-549.0;280
-554.0;-203;458.0;899.0;-551.0;-42.0;-1245.0;-203
-562.0;185;500.0;838.0;-560.0;52.0;?;185
-569.0;776;457.0;869.0;-567.0;33.0;-500.0;776
?;264;391.0;933.0;-574.0;-94.0;-276.0;264
-580.0;1302;553.0;?;-580.0;-291.0;-369.0;1302
-584.0;-1146;636.0;1109.0;-583.0;-278.0;-717.0;-1146
-588.0;-3088;674.0;1268.0;-585.0;-144.0;-690.0;-3088
-592.0;-79;594.0;1435.0;-587.0;-49.0;-541.0;-79
-595.0;281;483.0;1244.0;-589.0;-51.0;-442.0;281
-598.0;18;352.0;821.0;-591.0;-72.0;-338.0;18
-598.0;425;282.0;769.0;-594.0;-161.0;?;?
-599.0;-40;96.0;1015.0;-596.0;-66.0;-434.0;-40
-601.0;-39;-128.0;1113.0;-599.0;-115.0;-151.0;-39
-604.0;-51;-325.0;990.0;-598.0;-230.0;354.0;-51
-604.0;-66;-463.0;713.0;-597.0;-80.0;72.0;-66
-611.0;-47;-498.0;649.0;?;-5.0;-351.0;-47
-617.0;-48;-496.0;763.0;-597.0;?;?;-48
-616.0;15;-87.0;869.0;-598.0;206.0;112.0;15
-615.0;46;363.0;927.0;-598.0;171.0;-729.0;46
-617.0;-35;342.0;838.0;-596.0;-148.0;-616.0;-35
-616.0;-34;159.0;761.0;-599.0;-67.0;100.0;-34
-615.0;-116;80.0;770.0;-603.0;34.0;32.0;-116
-613.0;-275;188.0;875.0;-605.0;33.0;-324.0;-275
?;-427;121.0;1125.0;-605.0;71.0;86.0;-427
-615.0;-959;-7.0;984.0;-605.0;185.0;534.0;?
-617.0;-1456;-96.0;1128.0;?;?;760.0;-1456
-621.0;-583;-147.0;1691.0;-608.0;199.0;966.0;-583
-626.0;402;-304.0;1561.0;-609.0;249.0;584.0;402
-631.0;-26;-266.0;1048.0;-611.0;182.0;412.0;?
-636.0;1089;-163.0;698.0;-615.0;135.0;188.0;?
-639.0;1839;-1.0;840.0;-620.0;57.0;-143.0;1839
-643.0;120;266.0;950.0;-623.0;3.0;-592.0;120
-649.0;-491;419.0;1026.0;-623.0;-20.0;-1180.0;-491
-653.0;-456;721.0;923.0;-625.0;242.0;-1174.0;-456
-663.0;492;807.0;842.0;-626.0;286.0;-404.0;492
-676.0;?;1086.0;898.0;-625.0;116.0;-1088.0;1193
-691.0;2027;1318.0;?;-623.0;44.0;-1195.0;2027
-701.0;2192;1526.0;947.0;-625.0;191.0;-1436.0;2192
-710.0;1768;1802.0;966.0;-629.0;408.0;-1756.0;?
-718.0;6090;1893.0;983.0;-635.0;476.0;-1971.0;6090
-725.0;6103;1734.0;988.0;-639.0;710.0;-1900.0;6103
-732.0;1129;1377.0;1019.0;-643.0;731.0;-1108.0;1129
-738.0;307;1067.0;1082.0;?;?;-507.0;307
-743.0;240;996.0;1181.0;-646.0;511.0;-612.0;240
-748.0;56;1066.0;1046.0;-647.0;285.0;-54.0;56
-751.0;101;802.0;814.0;-646.0;413.0;137.0;101
-753.0;?;679.0;1021.0;-648.0;467.0;252.0;-124
-751.0;-90;622.0;1325.0;-651.0;421.0;873.0;-90
-750.0;-138;491.0;1114.0;-653.0;381.0;728.0;-138
-751.0;-87;500.0;918.0;-653.0;211.0;158.0;-87
-751.0;-53;476.0;838.0;-653.0;314.0;173.0;-53
-755.0;-49;424.0;802.0;-647.0;398.0;559.0;-49
-758.0;-20;743.0;832.0;-640.0;478.0;926.0;-20
-759.0;-38;1040.0;862.0;-634.0;597.0;117.0;-38
-759.0;-10;?;894.0;-628.0;429.0;-570.0;?
-757.0;-12;919.0;906.0;-621.0;236.0;-378.0;-12
-754.0;-69;978.0;916.0;-615.0;295.0;-103.0;-69
-749.0;54;1031.0;964.0;-607.0;521.0;113.0;54
-746.0;-225;1327.0;1047.0;-597.0;534.0;-69.0;-225
-742.0;76;1473.0;1034.0;-585.0;493.0;-286.0;76
-739.0;-132;1545.0;1062.0;-570.0;517.0;-173.0;-132
-736.0;-136;1503.0;1203.0;-552.0;638.0;230.0;-136
-732.0;3105;1419.0;1108.0;-532.0;736.0;159.0;3105
-728.0;4763;1497.0;1000.0;-511.0;?;-291.0;4763
-724.0;4394;1524.0;1119.0;-490.0;859.0;-591.0;4394
-719.0;4605;1334.0;1132.0;-469.0;934.0;-821.0;4605
-713.0;2803;1070.0;936.0;?;?;-702.0;2803
-707.0;653;776.0;887.0;-428.0;?;-426.0;653
-703.0;409;544.0;1036.0;-404.0;1006.0;-512.0;409
-701.0;558;452.0;1088.0;-381.0;912.0;-986.0;558
-698.0;369;274.0;1039.0;-361.0;898.0;-1784.0;369
-696.0;252;96.0;1064.0;-343.0;905.0;-1243.0;252
-693.0;237;20.0;1085.0;-325.0;889.0;-559.0;237
-691.0;116;10.0;1039.0;-308.0;866.0;-602.0;116
-688.0;-101;154.0;1037.0;-293.0;644.0;-617.0;-101
-684.0;244;?;1042.0;-281.0;481.0;-595.0;244
-679.0;406;279.0;1036.0;-271.0;636.0;-865.0;406
-674.0;528;?;1010.0;-263.0;585.0;-356.0;528
-668.0;1218;?;1031.0;-257.0;402.0;400.0;1218
-663.0;1314;-225.0;1017.0;-252.0;234.0;438.0;1314
-657.0;1252;-262.0;1005.0;-249.0;-84.0;401.0;1252
-652.0;1183;-414.0;929.0;-247.0;-244.0;629.0;1183
-646.0;871;-569.0;915.0;-246.0;-304.0;1103.0;871
-640.0;667;-787.0;?;-245.0;-407.0;1075.0;667
-634.0;724;-928.0;1227.0;-245.0;-415.0;1143.0;724
-628.0;1195;-1104.0;1180.0;-246.0;-428.0;1355.0;1195
-622.0;?;-1093.0;1043.0;-248.0;-460.0;1251.0;1700
-617.0;2291;-1231.0;878.0;-251.0;?;620.0;2291
-611.0;2461;-1352.0;889.0;-255.0;?;63.0;2461
-607.0;2414;-1342.0;978.0;-259.0;-488.0;-11.0;2414
-605.0;?;-1396.0;1043.0;?;-489.0;84.0;2008
-606.0;252;-1372.0;1056.0;-271.0;-302.0;129.0;252
-606.0;-1140;-1271.0;1007.0;-276.0;-32.0;262.0;-1140
-606.0;-1862;-1154.0;970.0;-281.0;170.0;383.0;-1862
-606.0;-2702;-979.0;971.0;-286.0;544.0;235.0;?
-605.0;-2298;-1004.0;1024.0;-292.0;869.0;-357.0;-2298
-604.0;-904;-858.0;1030.0;-298.0;1014.0;-728.0;-904
-603.0;-218;-546.0;909.0;-303.0;796.0;-424.0;-218
-601.0;-162;-472.0;?;-308.0;854.0;393.0;-162
-601.0;-65;-381.0;1279.0;-311.0;842.0;372.0;-65
-600.0;-176;-54.0;1068.0;-315.0;?;-377.0;-176
-599.0;-217;34.0;765.0;-320.0;?;-953.0;-217
-596.0;22;-23.0;662.0;-326.0;-94.0;-591.0;22
-590.0;43;-95.0;758.0;-332.0;-231.0;-87.0;43
-582.0;-27;-84.0;857.0;-334.0;-40.0;92.0;-27
-570.0;14;7.0;?;-328.0;214.0;-42.0;14
-556.0;17;373.0;942.0;-323.0;292.0;-433.0;17
-541.0;-14;706.0;906.0;-317.0;195.0;-844.0;-14
-524.0;-75;725.0;950.0;-311.0;114.0;-940.0;-75
-506.0;-95;728.0;968.0;-305.0;-33.0;-733.0;-95
-489.0;-46;736.0;980.0;-300.0;-54.0;-560.0;-46
-475.0;-35;692.0;921.0;-297.0;?;-605.0;-35
-463.0;-57;551.0;886.0;-295.0;173.0;?;-57
-453.0;-72;386.0;821.0;-293.0;94.0;-629.0;-72
-445.0;-41;286.0;834.0;-290.0;26.0;-57.0;?
-439.0;-37;147.0;?;-285.0;-131.0;221.0;?
-433.0;-148;17.0;886.0;-280.0;-186.0;247.0;?
-428.0;3;-69.0;919.0;-275.0;-146.0;190.0;3
-424.0;-215;-139.0;1000.0;-269.0;-55.0;4.0;-215
-419.0;-564;-188.0;1025.0;-262.0;21.0;-209.0;-564
-412.0;-519;?;1045.0;-253.0;116.0;-338.0;-519
-404.0;-1143;-378.0;1071.0;-242.0;242.0;-307.0;-1143
-396.0;-1222;-409.0;1295.0;-230.0;?;-250.0;-1222
-387.0;-821;-245.0;1400.0;-218.0;461.0;-290.0;-821
-380.0;-485;-154.0;1087.0;-207.0;474.0;-427.0;-485
?;-282;-84.0;857.0;-197.0;408.0;-387.0;-282
-373.0;-341;41.0;845.0;-189.0;339.0;-274.0;-341
-373.0;?;214.0;872.0;-182.0;?;-343.0;949
-374.0;1440;324.0;982.0;-178.0;388.0;-61.0;1440
-378.0;898;413.0;942.0;-178.0;349.0;338.0;898
-386.0;?;570.0;867.0;-177.0;295.0;249.0;956
-394.0;451;649.0;816.0;-174.0;201.0;39.0;451
-397.0;789;634.0;854.0;-167.0;61.0;-176.0;?
?;1552;739.0;976.0;-163.0;-167.0;-347.0;1552
-391.0;907;988.0;981.0;-163.0;-275.0;-783.0;907
-386.0;1495;1161.0;?;-165.0;-228.0;-1375.0;1495
-378.0;697;1268.0;929.0;-163.0;-142.0;-1641.0;697
-368.0;-1610;1227.0;949.0;-161.0;-173.0;-1463.0;-1610
-357.0;92;1036.0;945.0;-158.0;-297.0;-950.0;92
-345.0;957;767.0;956.0;-155.0;-385.0;-357.0;957
-335.0;441;600.0;957.0;-153.0;-394.0;-101.0;441
-325.0;1206;309.0;1083.0;-149.0;-367.0;-59.0;1206
-315.0;917;60.0;1179.0;-145.0;-291.0;-154.0;917
-306.0;950;-146.0;1322.0;-140.0;-170.0;-296.0;950
-297.0;1128;-212.0;1344.0;?;-137.0;-328.0;1128
-291.0;399;-228.0;1025.0;-135.0;-70.0;-365.0;399
-288.0;-49;-248.0;627.0;-134.0;-10.0;-405.0;-49
-284.0;9;-354.0;693.0;-133.0;-35.0;-285.0;9
-279.0;6;-659.0;1030.0;-131.0;-74.0;0.0;6
-277.0;15;-787.0;?;-133.0;-1.0;306.0;15
-279.0;46;-690.0;948.0;-140.0;227.0;396.0;46
-275.0;41;-536.0;808.0;?;262.0;418.0;41
-269.0;48;-623.0;813.0;-141.0;304.0;661.0;48
-268.0;-8;-535.0;853.0;-143.0;243.0;614.0;-8
-273.0;-32;-84.0;900.0;-149.0;-11.0;-66.0;-32
-277.0;-41;98.0;?;-154.0;-186.0;-244.0;-41
-276.0;-46;-21.0;836.0;-154.0;-208.0;257.0;-46
-274.0;-28;-144.0;769.0;-153.0;-99.0;839.0;-28
-275.0;-3;-54.0;759.0;-151.0;-12.0;710.0;-3
-275.0;-13;34.0;902.0;?;29.0;?;-13
-275.0;-17;107.0;1023.0;-147.0;-3.0;-110.0;-17
-274.0;-383;109.0;1086.0;-145.0;12.0;-56.0;-383
-272.0;-1009;-20.0;1058.0;-143.0;81.0;87.0;-1009
-268.0;-1204;?;1465.0;?;77.0;137.0;-1204
-260.0;-1638;-289.0;1313.0;-132.0;70.0;110.0;-1638
-252.0;-1075;-372.0;854.0;-125.0;51.0;156.0;-1075
-245.0;1035;-315.0;708.0;?;128.0;64.0;?
-242.0;2130;-208.0;936.0;-109.0;172.0;-245.0;2130
-242.0;2142;-74.0;1077.0;-103.0;188.0;-463.0;2142
-240.0;1414;-146.0;1073.0;-95.0;209.0;-436.0;1414
-241.0;500;-153.0;1026.0;-87.0;186.0;-101.0;500
-241.0;249;-37.0;?;-80.0;179.0;-118.0;?
-238.0;?;-72.0;880.0;-72.0;131.0;-433.0;149
-234.0;493;-85.0;906.0;-61.0;-44.0;-669.0;493
-229.0;786;129.0;998.0;-52.0;-195.0;-976.0;786
-223.0;255;?;1012.0;-44.0;-331.0;-1333.0;255
?;415;586.0;932.0;-36.0;-287.0;-1346.0;415
-207.0;656;640.0;885.0;-28.0;?;-901.0;656
-197.0;-6;621.0;947.0;-20.0;-250.0;-411.0;-6
-187.0;-49;531.0;1034.0;-11.0;-290.0;-67.0;-49
-177.0;-320;?;958.0;-3.0;-353.0;-16.0;-320
-169.0;-827;350.0;952.0;3.0;-457.0;-171.0;-827
-161.0;-402;276.0;985.0;?;-441.0;-329.0;?
-154.0;54;227.0;908.0;11.0;-363.0;-450.0;54
-149.0;153;212.0;1077.0;12.0;-294.0;-495.0;153
-146.0;159;215.0;1373.0;10.0;-206.0;?;159
-144.0;146;216.0;1081.0;5.0;-230.0;-559.0;146
-139.0;169;116.0;713.0;-2.0;-260.0;-506.0;169
-132.0;120;-178.0;703.0;-8.0;-329.0;-345.0;120
-126.0;-23;-455.0;856.0;-18.0;-285.0;-129.0;-23
-118.0;-35;-631.0;1027.0;-28.0;-119.0;2.0;-35
-105.0;3;-725.0;973.0;?;-6.0;45.0;3
-99.0;-25;-820.0;865.0;-37.0;157.0;84.0;-25
-96.0;-44;-730.0;794.0;-43.0;3.0;-107.0;-44
-88.0;-5;-590.0;821.0;-46.0;-301.0;-446.0;-5
-80.0;7;-492.0;883.0;?;-439.0;-435.0;7
-75.0;-29;-294.0;866.0;-58.0;-403.0;-121.0;?
?;-10;-198.0;823.0;-65.0;-288.0;179.0;-10
?;0;-179.0;839.0;-69.0;-282.0;112.0;0
-57.0;-21;-146.0;899.0;?;-340.0;-97.0;-21
-50.0;-53;-122.0;899.0;-74.0;-363.0;-161.0;-53
-42.0;-82;-26.0;948.0;-74.0;-365.0;-166.0;-82
-32.0;-39;34.0;967.0;-74.0;-301.0;-35.0;-39
-22.0;-20;48.0;900.0;-72.0;-208.0;41.0;?
-10.0;-51;62.0;875.0;-67.0;-109.0;-115.0;-51
2.0;-26;?;863.0;?;-49.0;-518.0;-26
13.0;-18;174.0;889.0;-54.0;?;-620.0;-18
23.0;-52;190.0;930.0;-48.0;-103.0;-766.0;-52
32.0;-4;222.0;908.0;-43.0;-70.0;-892.0;-4
42.0;30;124.0;890.0;-37.0;-54.0;-758.0;30
51.0;-22;104.0;896.0;-32.0;-40.0;-348.0;-22
60.0;31;93.0;972.0;-28.0;-26.0;-179.0;31
68.0;15;113.0;1035.0;?;-24.0;-228.0;15
77.0;33;111.0;974.0;-15.0;3.0;-201.0;33
85.0;108;169.0;946.0;-3.0;?;-130.0;108
96.0;85;184.0;996.0;13.0;158.0;-215.0;85
105.0;1296;269.0;1035.0;31.0;248.0;-410.0;1296
113.0;3634;383.0;1019.0;49.0;350.0;-559.0;?
117.0;4289;497.0;993.0;67.0;419.0;-569.0;?
122.0;3067;504.0;979.0;85.0;483.0;-548.0;3067
127.0;1545;437.0;968.0;102.0;512.0;-470.0;1545
?;141;399.0;988.0;118.0;519.0;-434.0;141
132.0;-157;403.0;958.0;133.0;474.0;-493.0;-157
133.0;220;399.0;949.0;145.0;409.0;-467.0;220
132.0;71;407.0;953.0;154.0;302.0;-386.0;71
132.0;-32;325.0;950.0;162.0;227.0;-274.0;?
131.0;-31;283.0;1004.0;?;173.0;-162.0;-31
131.0;-47;220.0;996.0;172.0;112.0;-4.0;-47
133.0;-20;146.0;952.0;177.0;112.0;181.0;-20
135.0;-38;18.0;929.0;182.0;95.0;254.0;-38
137.0;-17;-42.0;935.0;189.0;86.0;135.0;-17
141.0;0;-43.0;985.0;196.0;94.0;-145.0;0
?;-25;-84.0;1013.0;203.0;133.0;-316.0;-25
151.0;-29;-58.0;980.0;211.0;184.0;-386.0;-29
158.0;8;-16.0;968.0;219.0;196.0;-570.0;8
164.0;6;-56.0;975.0;227.0;194.0;-712.0;6
?;?;61.0;977.0;234.0;?;-809.0;39
168.0;83;158.0;966.0;239.0;47.0;-720.0;83
168.0;4;176.0;937.0;242.0;?;-338.0;4
171.0;-35;106.0;921.0;245.0;-17.0;4.0;-35
175.0;-13;30.0;945.0;248.0;0.0;122.0;-13
180.0;-23;31.0;949.0;250.0;15.0;-31.0;-23
184.0;3;96.0;964.0;250.0;-83.0;-320.0;?
189.0;21;76.0;967.0;249.0;-217.0;-521.0;21
195.0;2;-2.0;928.0;247.0;-275.0;-580.0;2
202.0;8;-64.0;935.0;244.0;-338.0;-498.0;8
208.0;26;-55.0;937.0;240.0;-357.0;-386.0;26
213.0;17;-10.0;937.0;236.0;-334.0;-325.0;17
218.0;21;?;947.0;231.0;-334.0;-275.0;21
223.0;24;-27.0;955.0;227.0;-341.0;-278.0;24
228.0;-23;-5.0;931.0;225.0;-315.0;?;-23
232.0;-23;-18.0;906.0;223.0;-281.0;-277.0;?
235.0;-8;-5.0;925.0;221.0;?;-258.0;-8
237.0;3;18.0;934.0;219.0;-250.0;-223.0;3
240.0;-34;-2.0;923.0;218.0;-245.0;-139.0;-34
241.0;-48;-25.0;907.0;215.0;-202.0;-19.0;-48
242.0;36;-15.0;899.0;213.0;-164.0;56.0;36
242.0;-31;-27.0;915.0;211.0;-140.0;90.0;-31
242.0;87;-37.0;918.0;208.0;-106.0;83.0;87
243.0;-54;-43.0;921.0;206.0;-65.0;24.0;-54
244.0;27;-61.0;937.0;203.0;-56.0;-19.0;27
244.0;1485;?;927.0;201.0;?;21.0;1485
244.0;2003;-119.0;928.0;201.0;23.0;82.0;2003
245.0;1010;-101.0;908.0;201.0;100.0;89.0;1010
246.0;466;-64.0;956.0;201.0;135.0;-23.0;466
247.0;279;-40.0;935.0;202.0;181.0;-166.0;279
247.0;635;-40.0;926.0;?;137.0;-269.0;635
248.0;2074;-4.0;917.0;205.0;119.0;-218.0;2074
249.0;2648;-26.0;931.0;206.0;51.0;-205.0;2648
250.0;2327;-2.0;936.0;208.0;5.0;-286.0;2327
?;3924;46.0;939.0;209.0;-25.0;-349.0;3924
255.0;2615;87.0;948.0;210.0;-30.0;-438.0;2615
260.0;-1501;83.0;945.0;213.0;-40.0;-480.0;-1501
266.0;-843;19.0;984.0;215.0;-32.0;-520.0;-843
272.0;169;124.0;999.0;219.0;-83.0;?;169
279.0;-371;116.0;931.0;224.0;-109.0;?;-371
286.0;29;?;932.0;229.0;-78.0;-711.0;29
294.0;-149;219.0;879.0;234.0;?;-748.0;-149
303.0;-129;209.0;799.0;239.0;-121.0;-750.0;-129
312.0;-85;184.0;642.0;245.0;-123.0;-779.0;-85
322.0;-72;203.0;859.0;250.0;-124.0;-812.0;-72
333.0;62;193.0;1186.0;256.0;?;-880.0;62
349.0;-3;141.0;1161.0;263.0;-23.0;-943.0;-3
?;25;97.0;931.0;270.0;-39.0;-980.0;25
373.0;25;104.0;852.0;275.0;-99.0;-1211.0;25
386.0;-31;170.0;774.0;279.0;-182.0;-1241.0;-31
401.0;-45;205.0;748.0;281.0;-283.0;-1097.0;-45
411.0;?;338.0;802.0;281.0;-177.0;-880.0;-43
419.0;-35;450.0;752.0;280.0;82.0;?;-35
429.0;1;361.0;771.0;276.0;354.0;-890.0;1
440.0;2;315.0;783.0;271.0;432.0;-415.0;2
451.0;?;380.0;704.0;?;602.0;-358.0;-6
460.0;8;419.0;700.0;258.0;626.0;-249.0;8
470.0;-11;417.0;834.0;252.0;451.0;280.0;-11
?;14;333.0;?;244.0;226.0;436.0;14
490.0;48;351.0;863.0;236.0;276.0;425.0;48
498.0;-53;386.0;822.0;227.0;235.0;708.0;-53
506.0;-97;370.0;942.0;217.0;-80.0;?;-97
514.0;17;582.0;902.0;207.0;-159.0;1381.0;17
523.0;7;250.0;735.0;202.0;-54.0;1033.0;7
531.0;-114;187.0;794.0;?;-147.0;864.0;-114
542.0;-123;?;741.0;196.0;?;158.0;-123
551.0;-140;634.0;808.0;193.0;-505.0;-916.0;-140
555.0;-205;565.0;886.0;193.0;-638.0;-1300.0;-205
558.0;-80;153.0;856.0;194.0;-759.0;-515.0;-80
559.0;124;-23.0;876.0;193.0;-596.0;-315.0;124
562.0;210;-57.0;892.0;190.0;-610.0;-368.0;?
567.0;114;-50.0;908.0;188.0;-808.0;-684.0;114
570.0;-81;65.0;913.0;191.0;-672.0;-809.0;-81
571.0;-72;290.0;964.0;196.0;-508.0;-381.0;-72
570.0;3;397.0;947.0;201.0;-389.0;38.0;3
570.0;39;394.0;917.0;206.0;-349.0;175.0;39
569.0;?;419.0;926.0;212.0;-267.0;?;81
568.0;-6;435.0;956.0;220.0;-160.0;139.0;-6
567.0;-146;514.0;978.0;228.0;-106.0;546.0;-146
565.0;-220;461.0;1004.0;237.0;-88.0;618.0;-220
563.0;?;325.0;963.0;241.0;-119.0;236.0;-140
562.0;-41;240.0;921.0;246.0;-113.0;30.0;-41
561.0;-52;188.0;918.0;250.0;-16.0;134.0;-52
561.0;-14;199.0;917.0;254.0;-55.0;-176.0;?
560.0;60;93.0;912.0;257.0;30.0;81.0;60
560.0;106;-117.0;882.0;256.0;184.0;-350.0;106
560.0;186;?;883.0;253.0;216.0;-356.0;186
558.0;263;-537.0;857.0;249.0;361.0;375.0;263
557.0;194;-605.0;846.0;242.0;390.0;?;194
555.0;134;-711.0;801.0;236.0;543.0;564.0;134
553.0;183;-1017.0;791.0;230.0;545.0;1119.0;183
551.0;101;-1099.0;759.0;223.0;579.0;1125.0;101
548.0;59;-1124.0;734.0;215.0;541.0;1047.0;59
546.0;147;-1279.0;705.0;208.0;624.0;948.0;147
545.0;131;?;706.0;200.0;645.0;?;?
?;130;-1287.0;701.0;194.0;401.0;-104.0;130
542.0;155;-1230.0;705.0;188.0;377.0;-111.0;155
540.0;61;?;788.0;181.0;310.0;-323.0;61
539.0;18;?;817.0;176.0;210.0;-484.0;18
538.0;44;-1008.0;891.0;170.0;208.0;-406.0;44
538.0;18;-867.0;924.0;165.0;79.0;-116.0;18
538.0;-8;-681.0;902.0;162.0;-12.0;80.0;-8
538.0;-23;-409.0;915.0;?;-77.0;404.0;-23
536.0;-1;-184.0;913.0;163.0;-75.0;448.0;-1
534.0;-3;11.0;889.0;164.0;?;99.0;-3
530.0;-66;86.0;856.0;164.0;302.0;39.0;-66
526.0;-82;208.0;833.0;164.0;462.0;339.0;-82
522.0;-89;263.0;830.0;161.0;626.0;459.0;-89
517.0;-103;295.0;839.0;155.0;793.0;356.0;-103
513.0;-58;363.0;887.0;148.0;814.0;117.0;-58
508.0;-26;481.0;947.0;141.0;782.0;-222.0;-26
504.0;-32;494.0;926.0;134.0;756.0;-514.0;-32
500.0;-31;356.0;954.0;129.0;?;-105.0;-31
498.0;-33;244.0;974.0;126.0;538.0;-566.0;?
496.0;?;304.0;965.0;125.0;51.0;-130.0;-9
?;-4;57.0;978.0;126.0;-33.0;808.0;-4
494.0;-31;-28.0;951.0;128.0;-218.0;1396.0;-31
494.0;-42;-21.0;957.0;?;-380.0;1894.0;-42
494.0;-31;69.0;968.0;134.0;-303.0;1484.0;-31
494.0;-19;241.0;1026.0;138.0;-323.0;855.0;-19
494.0;-32;541.0;1010.0;142.0;-281.0;-304.0;-32
494.0;-17;782.0;980.0;146.0;-254.0;-753.0;-17
494.0;-21;1160.0;1010.0;151.0;?;-1254.0;-21
495.0;-67;1547.0;970.0;156.0;-164.0;-1896.0;-67
497.0;-63;1776.0;957.0;162.0;-137.0;-2205.0;-63
500.0;-51;1685.0;937.0;171.0;221.0;-2240.0;-51
503.0;-54;?;?;181.0;477.0;-1871.0;-54
507.0;-49;1585.0;?;193.0;508.0;-1483.0;-49
512.0;-56;1373.0;922.0;205.0;568.0;-1401.0;-56
518.0;?;1381.0;922.0;217.0;366.0;-1593.0;-62
524.0;-62;1296.0;924.0;227.0;218.0;-1504.0;-62
531.0;-63;1084.0;908.0;236.0;389.0;-1317.0;-63
538.0;-63;935.0;870.0;243.0;404.0;-1208.0;-63
546.0;-92;640.0;?;248.0;359.0;-1025.0;-92
555.0;-120;471.0;935.0;251.0;276.0;-1132.0;-120
563.0;-148;202.0;899.0;254.0;234.0;-1144.0;-148
572.0;-148;-37.0;915.0;256.0;250.0;-410.0;-148
581.0;-101;-83.0;936.0;256.0;253.0;151.0;-101
590.0;-123;-66.0;926.0;253.0;222.0;?;-123
?;-37;-114.0;875.0;252.0;188.0;-58.0;-37
609.0;61;-183.0;899.0;249.0;92.0;-702.0;61
618.0;55;-83.0;928.0;246.0;57.0;-469.0;55
625.0;127;-92.0;879.0;243.0;104.0;79.0;127
633.0;75;-100.0;901.0;241.0;130.0;281.0;75
