NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;0;140012;0;?;?;?
1;0;0;0;140012;0;0;-33;-142
1;0;0;0;140012;?;0;-33;-142
1;0;0;0;140012;0;0;-32;-153
?;?;0;?;140012;0;?;-32;-145
1;0;0;0;?;0;-50286;-38;-257
1;0;0;0;134821;0;-85724;?;-92
1;?;0;0;134821;0;-85724;-181;-92
1;0;0;0;130906;0;-65859;-141;-780
1;0;0;0;130906;0;-65859;-141;-780
1;0;0;0;124671;0;-83462;-90;-518
1;0;0;0;118494;0;-79315;-70;-857
1;0;0;0;114811;0;-65279;-153;-993
1;0;0;0;114811;0;-65279;-153;-993
1;0;0;0;108750;0;-83839;-79;0
1;0;0;0;102979;0;-70528;-178;-495
1;0;0;0;98890;0;-96454;-34;-189
1;0;0;0;95294;0;-88624;-124;45
1;0;0;0;89291;?;-73080;-32;-176
1;0;0;0;89291;0;-73080;-32;-176
1;0;0;0;89291;0;-73080;-32;-176
1;0;?;0;86188;0;-71137;-117;-446
1;0;0;0;78909;0;-83172;-160;-581
1;0;0;0;72732;0;-72036;17;-672
1;0;0;0;72732;0;-72036;17;-672
1;?;0;0;69310;0;-75371;?;-210
1;0;0;?;62814;0;-66352;-118;-399
1;?;0;0;?;0;-97875;-32;-916
1;0;0;0;59624;0;-97875;-32;-916
1;?;0;0;?;?;-89088;-137;-874
1;0;?;0;46661;?;-75632;-79;-278
1;0;0;?;43616;0;-77488;-190;-90
1;0;0;0;37613;0;-72210;-201;-367
1;0;0;0;31059;0;-78735;-164;?
1;0;0;?;31059;0;-78735;-164;-746
1;0;0;0;31059;0;-78735;-164;-746
1;0;0;0;27695;0;-78735;-100;-347
1;0;0;0;22243;0;?;-235;-2
1;?;0;0;22011;0;-17400;-40;549
1;0;0;0;?;0;-17400;-40;549
1;0;0;0;22011;0;0;-41;-182
1;0;0;0;22011;1;0;-41;-190
1;0;0;0;22011;?;0;-39;-182
1;0;0;0;22011;1;0;-37;-169
?;0;0;0;22011;1;0;-42;-177
1;0;0;0;22011;?;0;-42;-177
1;0;0;0;22011;1;0;-39;-179
1;0;0;0;22011;1;0;-39;-179
1;0;0;0;22011;1;0;-38;-180
1;0;0;0;22011;1;0;-41;-169
1;0;?;?;22011;1;0;-40;-167
1;0;0;0;22011;1;0;-40;-167
1;0;0;0;22011;1;0;-40;-179
?;0;0;0;22011;1;0;-38;-182
1;0;0;0;22011;1;0;-40;-187
1;0;?;0;22011;1;0;-40;-187
1;0;?;0;22011;1;0;-38;-189
1;0;0;0;22011;1;0;-37;-180
1;0;0;0;22011;1;0;?;-161
1;0;0;0;22011;1;0;-40;-197
1;0;0;0;22011;1;0;-40;-197
1;0;0;0;?;1;0;-40;-197
1;0;0;0;22011;1;0;?;-185
1;?;0;0;22011;1;0;-36;-182
?;0;0;0;22475;1;12876;-18;905
1;0;0;0;25752;0;?;?;351
1;?;0;0;25752;0;84448;113;351
1;0;0;0;31929;0;70963;68;212
?;0;0;0;38164;0;98716;72;109
1;?;0;0;41760;0;68991;67;686
1;0;0;?;41760;0;68991;67;686
1;0;0;?;48082;0;72413;169;1052
1;?;0;0;?;0;80011;167;737
?;0;0;?;58174;?;86304;127;117
1;0;0;?;58174;0;86304;127;117
1;0;0;0;61451;0;98049;214;391
1;0;0;0;?;0;98049;214;391
?;0;0;0;67280;0;81867;48;734
?;0;?;0;74153;0;73544;36;-176
?;0;0;0;77691;0;56695;-11;54
1;0;0;0;83694;0;?;68;?
1;0;?;0;?;0;85144;68;133
1;0;0;0;90161;0;90132;57;341
1;0;0;0;93699;0;92017;?;?
1;0;0;?;?;0;71485;169;738
1;0;0;0;99847;?;71485;?;738
1;0;0;0;103037;0;?;-5;965
1;0;0;0;103037;?;91814;-5;965
1;0;0;0;?;0;?;25;-66
1;0;0;0;115681;0;82737;173;751
1;0;0;0;118900;0;78793;165;1030
1;0;0;0;118900;0;78793;165;1030
1;0;0;0;126092;?;72732;53;249
1;?;0;0;129456;0;69252;-51;260
1;0;0;0;135691;?;89088;-2;533
1;?;0;?;139374;0;66323;68;731
1;0;0;0;?;?;66323;?;731
1;0;0;0;145928;0;71717;86;558
1;0;?;?;149060;0;?;206;868
1;0;0;0;155527;0;60407;157;-144
1;0;0;?;161762;0;70905;151;?
1;0;0;?;161762;?;70905;?;746
1;0;0;0;161762;0;70905;151;746
1;0;0;0;165126;0;86420;196;743
1;?;0;0;171941;0;72500;122;113
1;?;?;?;175392;0;?;?;124
1;0;0;?;175392;0;?;62;124
1;0;0;0;181685;0;94308;168;877
1;0;0;0;184730;0;78184;130;-98
1;0;?;0;191371;0;66990;157;12
?;?;?;0;197548;?;72123;10;143
1;0;0;0;200651;?;86275;-54;676
1;0;0;0;200651;0;86275;-54;676
1;0;0;?;?;0;71543;-12;840
1;0;0;0;207611;0;71543;-12;840
1;0;0;0;?;?;92742;-41;-295
?;0;?;0;217297;0;87406;31;?
1;0;0;0;217297;0;87406;31;684
1;0;0;?;220661;0;82186;98;-305
?;0;0;0;227215;0;?;67;?
1;0;0;0;233305;0;74559;111;727
1;0;0;0;236437;0;85376;118;575
1;0;0;0;236437;0;85376;118;575
1;0;0;0;243223;0;88015;150;511
1;0;0;0;246442;0;94685;-67;?
1;0;0;0;252677;0;79547;71;67
1;0;0;0;252677;0;79547;71;67
?;0;0;0;259231;0;65888;189;176
1;0;0;0;?;0;100456;134;9
1;0;0;0;269062;0;80011;16;-141
1;0;0;0;269062;0;80011;16;-141
1;0;0;0;272745;0;87116;12;724
1;0;0;0;272745;0;87116;12;724
1;0;0;0;278922;0;84448;32;?
1;0;0;0;285157;0;81983;30;251
1;0;0;0;288840;0;?;122;576
1;0;0;0;294901;0;72848;-1;74
1;0;0;0;294901;0;?;?;74
1;0;0;0;298352;0;85782;133;810
1;0;0;?;304993;0;?;-24;597
1;0;0;0;308357;0;71543;29;168
1;0;0;0;308357;0;71543;29;168
1;0;0;0;308357;0;?;29;168
1;0;0;0;?;0;?;69;?
1;0;0;0;319957;0;80359;242;-265
1;0;0;0;323727;0;?;151;682
1;0;0;0;329788;0;93293;232;235
1;0;0;0;329788;0;93293;232;235
1;?;0;0;335791;0;70992;188;56
1;0;0;0;339706;0;?;240;167
1;0;0;?;?;0;91785;21;578
1;0;0;0;346202;0;91785;21;578
1;0;0;0;352031;?;63249;129;614
1;0;0;0;355888;0;67483;37;1149
0;1;?;0;361978;0;81519;23;766
0;1;1;0;?;0;79286;119;131
0;1;1;0;367807;0;79286;119;131
?;1;1;0;367807;0;79286;119;131
0;1;1;0;371171;0;87116;228;-20
0;1;1;0;377899;0;?;229;1008
0;1;1;0;381321;0;65569;216;1034
0;1;1;0;387179;0;89494;240;984
0;1;1;0;387179;0;89494;240;984
0;?;1;0;?;0;1682;108;444
0;1;1;0;389992;0;11542;83;-178
0;1;1;1;389992;0;0;85;374
0;1;1;1;389992;0;?;84;387
0;?;?;1;389992;0;0;84;387
0;1;1;1;?;0;0;86;?
?;1;1;1;389992;0;0;83;?
0;1;1;?;389992;0;0;85;?
0;1;1;1;389992;0;0;85;372
0;1;1;1;389992;0;0;85;372
0;1;?;?;389992;0;0;84;380
0;1;1;1;389992;0;0;82;382
0;1;1;1;389992;0;0;80;387
?;?;?;1;389992;0;0;83;381
0;1;1;1;389992;0;0;83;381
0;1;1;1;389992;0;?;82;387
0;1;1;1;?;0;0;84;384
0;1;1;1;389992;0;0;84;386
0;?;1;1;389992;0;0;84;386
0;1;1;1;389992;0;0;84;376
0;?;?;1;389992;0;0;83;387
0;?;1;1;389992;0;0;83;387
0;1;1;1;389992;0;0;85;393
0;1;1;1;389992;0;0;83;378
0;1;1;1;389992;0;0;83;378
0;1;1;1;389992;0;0;-161;374
0;1;1;0;387759;0;-70064;-94;-335
0;1;1;0;381698;?;-75284;-24;-983
0;?;?;0;375753;0;-68904;-69;-413
?;?;1;0;375753;0;-68904;-69;-413
0;1;1;0;372244;0;-67802;-196;-33
0;1;1;0;366415;0;-70122;-141;-832
0;1;1;0;?;0;-93786;-165;-602
0;1;1;0;356468;0;?;-144;-805
?;1;1;0;356468;?;-86391;-144;-805
0;1;1;?;356468;0;-86391;-144;?
1;0;1;0;350320;0;-81432;-209;-351
1;0;1;0;344491;0;-95352;32;-627
1;0;1;0;340721;0;-85057;-206;-710
1;0;1;0;334486;0;-85144;-15;-316
1;0;1;?;334486;0;-85144;-15;-316
1;?;1;0;331354;0;-89204;-181;-351
1;0;1;?;325525;0;-86652;-13;116
1;0;1;?;318565;0;-94656;-142;?
1;0;1;0;318565;0;-94656;-142;-947
1;0;1;0;315520;0;-82157;24;?
1;0;1;0;309285;0;-75893;-35;-120
1;0;1;0;305341;0;-66381;-74;-777
1;?;?;0;305341;0;-66381;-74;-777
1;0;1;0;?;0;-73080;20;-659
1;0;1;0;299280;0;-73080;20;-659
1;0;1;0;293103;0;-76357;-70;-142
1;0;1;?;289275;0;-87957;-11;-241
1;0;1;0;?;0;-92394;-152;-81
1;0;1;0;279270;0;-87319;83;156
1;0;1;0;279270;0;-87319;83;156
1;?;1;0;272803;0;-81432;-46;-683
?;0;1;0;269671;0;-74704;-95;347
1;0;1;0;263668;0;-81925;-3;191
1;0;?;0;?;0;-81925;-3;191
1;?;1;0;260014;0;1624;31;820
1;0;1;0;260014;0;0;5;33
1;0;1;?;260014;?;0;5;33
1;0;0;0;260014;?;0;4;27
1;0;?;0;260014;0;0;?;30
1;0;0;0;260014;0;0;5;?
1;?;0;?;260014;0;0;6;22
1;?;0;0;260014;0;0;4;33
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;3;31
?;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;5;28
1;0;0;?;260014;0;0;6;24
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;?;6;32
1;0;?;0;260014;0;0;?;34
1;0;?;0;260014;0;0;6;34
1;0;0;0;260014;0;0;6;26
1;0;0;?;260014;0;?;4;38
1;0;0;0;260014;0;0;6;27
1;0;0;0;260014;0;0;6;27
1;0;0;?;260014;0;0;10;37
1;0;0;0;260014;0;0;6;30
1;?;0;?;260014;0;0;4;31
1;0;0;0;260014;0;0;3;18
1;0;?;0;260014;?;0;3;18
1;0;0;0;260014;0;0;6;17
1;0;0;?;260014;0;0;4;17
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;7;31
1;0;0;?;260014;0;0;6;30
1;0;0;0;260014;0;0;6;30
1;0;0;0;260014;0;0;7;31
?;0;0;0;260014;0;0;5;28
1;?;0;0;260014;0;0;5;28
1;?;0;0;260014;0;0;5;33
1;0;0;0;260014;0;0;5;29
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;?;30
?;0;0;0;?;?;0;5;30
1;0;0;0;260014;0;0;4;?
1;0;0;0;260014;0;0;?;21
1;0;0;?;260014;0;0;?;21
1;0;0;0;?;0;0;6;26
1;0;0;0;260014;0;0;6;?
1;0;0;?;260014;0;0;5;19
1;0;0;0;260014;0;0;4;17
1;0;0;0;260014;?;0;7;48
1;0;0;0;260014;0;0;10;35
1;0;0;0;260014;?;0;10;35
1;0;?;0;?;0;0;4;30
?;?;0;0;260014;0;0;7;10
1;0;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;6;34
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;7;26
1;0;0;?;260014;?;0;7;30
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;?;6;29
1;0;0;0;?;0;0;4;42
1;0;0;0;260014;0;?;?;40
1;0;0;0;260014;0;0;?;18
1;0;0;0;260014;0;?;7;18
1;?;0;0;260014;0;?;6;34
1;0;0;0;260014;0;0;7;25
1;0;?;0;260014;0;0;8;?
1;0;0;0;260014;0;0;7;31
1;0;0;0;260014;0;?;7;31
1;?;0;0;260014;0;0;?;30
1;0;0;?;260014;0;0;5;30
?;?;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;5;44
1;0;0;0;260014;0;?;?;44
1;0;0;0;260014;0;0;?;44
1;0;0;0;260014;0;0;?;27
1;0;0;0;260014;0;0;2;18
1;0;0;0;260014;0;?;2;18
1;0;0;0;260014;0;0;5;22
1;0;0;0;260014;0;0;6;?
1;0;0;0;260014;0;0;7;18
1;0;0;0;260014;0;0;?;32
1;0;0;0;260014;?;0;3;26
1;0;0;0;?;0;0;3;?
1;0;0;0;260014;0;0;5;18
1;0;0;0;260014;0;0;8;24
1;0;0;0;260014;0;0;8;24
1;0;0;0;260014;0;0;?;20
1;0;?;0;260014;0;0;?;20
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;8;19
1;0;0;0;260014;0;0;4;29
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;6;19
1;?;0;0;?;0;0;?;46
1;?;?;0;?;0;0;7;31
1;0;0;0;260014;0;0;6;26
1;0;0;0;260014;0;0;8;23
1;0;0;0;260014;0;0;8;23
?;0;0;0;260014;0;?;?;21
1;0;?;0;260014;?;0;6;21
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;?;5;30
1;0;0;?;260014;0;0;5;19
?;0;0;0;260014;0;0;5;19
1;?;0;0;260014;?;0;7;24
1;0;0;0;?;0;0;4;40
1;?;0;?;260014;?;0;3;39
1;0;0;0;260014;0;0;3;39
1;?;0;0;260014;0;0;?;47
1;0;0;0;260014;0;0;3;24
1;0;?;0;260014;0;0;8;34
1;0;?;0;260014;0;0;5;?
?;?;?;0;260014;0;0;5;?
1;0;0;0;260014;0;0;6;26
1;0;?;0;260014;0;0;6;26
1;0;0;?;260014;0;0;?;35
1;0;0;0;260014;0;0;7;27
1;?;0;0;256737;0;-71717;-75;-644
1;0;0;0;256737;0;-71717;-75;-644
?;0;0;0;253315;0;-83984;-9;170
?;?;?;?;247631;0;?;-168;-762
?;0;0;0;?;?;-72471;-56;-53
1;0;0;0;?;0;-72848;-164;-320
1;0;0;0;237220;0;-72848;-164;-320
1;?;?;0;?;0;-73660;-45;?
1;0;0;0;227157;0;-66323;-145;-106
1;0;0;0;220980;0;-80417;-56;255
1;0;0;0;220980;0;-80417;?;?
1;0;0;0;220980;0;?;-56;255
1;0;0;0;217065;0;-70760;-68;-88
1;0;0;0;210424;0;-83810;-234;-302
?;0;0;0;207060;0;-82505;-68;-431
1;0;0;0;200970;0;-68788;-11;?
1;0;0;?;200970;?;-68788;?;40
1;?;0;0;194909;0;-58957;-41;-925
1;0;0;0;191371;0;-76299;?;-230
1;0;0;0;185542;0;-83636;?;-413
1;0;0;0;179626;0;-89784;?;178
1;0;?;?;179626;0;-89784;11;178
1;0;0;0;175856;0;-91234;-86;-435
1;0;?;?;175856;0;-91234;-86;-435
1;0;?;0;170027;0;-83607;-195;274
1;0;0;0;?;0;-59566;-9;-191
1;0;0;0;160167;0;?;-179;-117
1;0;0;0;160167;0;-74443;-179;-117
1;0;0;0;154251;0;-81606;-71;-246
1;0;0;0;148248;0;-73660;?;-398
1;0;0;?;144565;0;-76995;-140;-165
1;?;?;0;144565;0;-76995;-140;?
?;0;0;0;138562;0;-76270;-11;-186
1;0;?;0;135604;?;-52055;?;-817
1;0;0;0;129282;0;-87725;-163;-616
1;0;?;0;122815;0;?;-155;-573
1;0;0;?;?;0;-65105;-155;-573
1;0;0;0;119538;0;-71340;19;-135
?;0;0;0;119538;0;-71340;19;-135
1;0;0;0;113274;0;-70238;-187;-257
1;0;0;0;109214;0;-68092;44;-288
1;0;0;0;103124;0;-65888;-82;-783
1;0;0;0;?;0;-65888;-82;-783
1;0;0;0;96802;0;-66700;-197;-1100
1;0;?;0;93293;0;?;-6;-345
1;0;0;0;87116;0;-71340;-41;-202
1;0;0;0;83839;0;-96744;-1;-243
1;0;0;0;83839;0;-96744;-1;-243
1;0;0;0;77198;0;-95700;-59;-119
1;0;0;0;?;0;?;-125;-136
1;0;0;0;67831;0;-83636;-172;-912
1;0;0;0;67831;0;-83636;-172;-912
1;0;0;0;67831;?;-83636;-172;-912
1;0;0;0;61451;0;-71369;-77;-326
1;0;0;?;58232;0;-76647;-183;-188
1;0;0;0;51272;0;-78329;-179;-857
1;0;0;0;51272;0;-78329;-179;?
1;0;0;0;45356;0;-86536;-177;-1157
1;?;?;0;41673;0;-82795;-214;-297
1;0;0;0;35264;0;-84825;-76;-941
1;?;0;0;32161;0;-82447;-77;-358
1;0;0;0;25520;0;-91176;-237;-992
?;0;0;?;25520;0;-91176;-237;-992
?;0;0;0;22649;?;-10904;-122;324
1;0;?;0;22011;0;0;-38;-175
1;0;0;0;22011;0;0;-38;-175
1;0;0;0;22011;1;?;-38;-177
1;0;0;0;22011;1;?;?;?
1;?;?;0;22011;1;0;-35;-169
1;0;0;?;22011;1;0;-38;-175
1;0;0;0;22011;1;0;-35;-179
1;0;0;0;22011;?;0;-38;-167
?;0;0;0;?;1;?;-38;-167
1;0;0;0;22011;1;0;-40;-171
1;0;0;0;22011;1;0;-39;-168
1;0;0;0;22011;1;0;?;-159
1;0;0;0;22011;1;0;-39;-159
1;0;0;0;22011;1;0;-36;-162
?;0;0;0;22011;1;0;-37;-169
1;0;0;0;22011;1;0;-37;-157
1;0;0;0;22011;1;0;-38;-180
1;0;0;0;22011;1;?;-38;-180
1;0;0;0;22011;1;0;-38;?
1;0;0;0;22011;1;0;-37;?
1;?;0;0;?;1;0;?;-161
1;?;0;0;22011;1;0;-39;-166
1;0;0;0;22011;1;0;-39;-168
1;0;0;0;22011;1;?;-39;-168
1;0;0;0;22011;1;0;-36;?
1;0;0;0;?;1;0;-36;-175
?;0;0;0;23026;0;?;12;200
?;0;0;?;23026;0;59334;12;200
1;0;0;0;29116;0;82186;245;401
1;0;0;0;32712;0;87725;52;957
1;0;0;0;?;?;68179;33;1074
1;0;0;?;38628;0;68179;33;1074
1;?;0;0;38628;0;68179;33;1074
1;0;?;0;44805;0;87957;154;433
1;?;?;0;48633;?;61248;55;309
1;0;0;0;54955;0;89813;171;795
?;0;0;0;58174;0;93902;94;332
1;0;0;0;58174;0;?;94;332
1;?;0;0;64873;0;58667;75;-3
1;0;0;0;70876;0;83172;5;218
1;0;0;?;73921;0;90509;170;-225
?;0;?;0;80736;0;65888;173;3
1;?;0;0;80736;0;65888;173;3
1;0;0;0;83694;0;69484;163;337
1;0;0;?;89523;0;90915;71;644
1;0;?;0;95932;0;67193;42;194
1;0;0;0;98977;0;85144;121;974
1;0;0;0;98977;0;?;121;974
1;?;0;?;98977;0;85144;?;974
1;0;0;0;105299;0;82041;9;129
1;0;0;0;111679;0;90596;45;-123
1;0;0;0;115362;0;87377;-37;491
1;0;0;0;121539;?;82737;168;801
1;0;0;0;121539;?;82737;168;801
1;0;0;0;124584;0;65946;?;30
1;0;0;0;131138;0;81896;58;226
1;0;?;0;137286;0;94105;51;446
1;0;0;0;137286;?;94105;51;446
1;0;0;0;140331;0;69397;97;-67
?;0;0;0;146972;0;82824;?;880
1;0;0;0;150423;0;89784;196;-290
1;0;0;0;156571;0;66990;138;672
1;0;0;0;156571;0;?;138;672
1;?;0;0;156571;0;66990;138;672
1;0;0;0;163212;0;86594;-1;-218
1;0;?;0;166431;0;94308;-23;309
1;0;0;0;172028;0;69716;144;337
1;0;0;0;172028;0;69716;144;337
1;0;0;0;178669;0;76328;63;614
1;0;0;0;181859;0;87435;112;661
?;0;0;0;187630;0;76908;-15;58
1;0;0;0;?;0;67744;58;751
1;0;0;?;190733;?;67744;58;751
1;0;0;0;197867;0;71601;40;29
1;0;?;0;203870;0;90045;125;1079
?;0;0;0;203870;0;90045;125;1079
1;0;?;?;207234;0;84013;162;-120
1;0;0;0;213933;0;?;114;765
?;0;?;0;213933;?;70151;?;765
1;0;0;?;217152;0;69136;-38;437
?;0;0;0;?;0;70180;239;44
1;0;0;0;229796;0;72007;113;265
1;?;0;0;232899;0;89581;-49;295
1;0;0;0;?;0;89581;-49;295
1;0;0;0;?;0;?;105;201
1;0;0;0;245311;0;65888;138;272
1;0;0;0;248414;0;76125;206;250
?;0;0;?;248414;0;76125;206;250
1;0;0;0;254359;0;73573;15;131
1;0;0;?;254359;0;73573;15;131
1;0;0;0;257636;0;91263;32;392
1;?;0;0;264422;0;84709;-74;-14
1;0;0;0;270512;0;92133;47;564
1;0;0;0;?;?;92133;47;564
1;0;0;0;273644;0;80446;119;223
?;0;0;0;280198;?;85753;32;606
1;0;0;?;286027;0;92974;-30;406
1;0;0;0;289159;0;72471;141;-24
1;0;0;0;295945;0;110954;87;-95
1;0;0;0;?;0;110954;87;-95
1;?;0;0;295945;0;110954;87;-95
1;0;0;0;299164;0;89407;0;319
?;0;?;0;305167;0;78242;136;163
1;0;?;0;308908;0;91611;0;-311
1;0;0;0;308908;0;91611;0;-311
1;0;0;0;315143;0;64293;10;-204
1;0;0;0;321233;0;?;5;589
1;?;0;0;?;0;80765;-16;822
1;0;0;0;331151;0;67309;140;303
1;0;0;0;331151;0;67309;140;303
1;0;0;0;337154;0;86855;?;243
1;0;?;0;340431;?;100514;55;104
?;0;0;0;347159;0;66091;151;?
1;0;0;?;347159;0;66091;151;937
1;0;0;0;350436;0;75922;93;266
1;0;0;0;350436;0;75922;93;266
1;0;0;0;356439;0;91901;63;-47
1;0;0;0;360354;0;87493;27;196
1;0;?;0;366444;?;84303;56;97
1;0;0;0;?;0;?;56;97
1;0;0;0;372360;0;94569;203;1028
1;0;0;0;?;0;59189;162;1123
1;0;0;0;381872;0;93293;222;874
1;0;0;0;387962;0;71079;110;719
1;0;0;0;387962;0;71079;110;719
1;0;0;0;389934;0;19604;77;401
1;0;0;0;389992;0;0;75;342
1;0;0;1;389992;0;0;80;347
1;?;0;?;389992;0;0;78;364
?;0;0;1;389992;0;0;78;?
1;0;0;1;389992;0;0;79;?
1;0;0;1;389992;0;0;79;356
1;0;0;1;389992;0;0;80;?
1;?;0;1;389992;0;0;80;364
1;0;0;1;389992;0;0;75;356
1;0;0;1;389992;0;0;75;356
1;0;0;1;389992;0;0;76;352
1;0;0;?;389992;0;0;77;345
1;0;0;1;?;0;0;76;360
1;0;0;1;389992;0;0;77;?
1;0;0;?;389992;0;0;77;348
1;0;0;1;389992;0;?;78;356
1;0;?;1;389992;0;0;79;352
1;0;0;1;389992;0;0;?;352
1;0;0;1;389992;0;?;?;342
1;0;0;1;389992;0;?;76;358
1;0;?;1;389992;0;0;76;358
?;0;0;1;389992;0;0;77;366
1;0;0;1;389992;0;0;76;?
?;0;?;1;389963;0;0;77;171
1;0;0;1;389963;0;0;77;171
1;0;0;0;387614;0;-75284;-11;-416
1;0;0;0;380886;0;-68121;-192;-433
1;0;0;0;377754;0;-85115;-234;-254
?;0;0;0;372070;?;-69600;-238;-805
1;0;?;0;372070;0;-69600;-238;-805
1;0;0;0;365371;0;-66526;-213;-840
1;0;0;0;362152;0;-77894;-80;-1167
1;0;0;0;362152;?;-77894;-80;-1167
1;?;?;0;356323;0;-67193;-22;-385
1;0;0;0;?;0;?;-37;-209
1;0;0;0;353191;0;-95671;?;-209
1;0;0;0;?;?;-83781;-187;-573
1;0;0;0;340170;0;-92655;-158;-254
1;0;0;0;337038;0;-87725;-35;248
1;0;0;0;337038;?;-87725;?;248
?;0;0;0;330484;?;-82853;-162;-798
1;0;0;0;324568;0;-78474;?;-113
1;0;0;0;?;0;-94569;-70;-12
1;0;0;?;321436;0;-94569;-70;-12
1;0;0;0;314708;0;-88653;-3;-440
1;0;0;0;308792;?;?;-231;-9
1;0;0;?;?;0;?;-56;-490
?;?;0;0;299280;0;-74559;49;-329
1;0;0;0;299280;0;-74559;49;-329
1;0;?;0;?;0;-74559;49;-329
?;0;0;0;293277;0;-86188;24;22
1;0;0;0;290232;0;-71340;?;-220
1;?;0;0;283678;0;-75574;-46;-119
?;0;0;0;280314;0;?;21;-538
1;0;0;0;280314;0;-88914;?;-538
?;0;0;0;274224;0;-61538;-169;?
1;0;0;0;?;0;-78764;4;117
1;0;0;0;264219;0;-71717;-74;-338
1;0;0;0;?;?;-71717;-74;-338
1;0;0;0;257984;0;-97991;-189;-70
1;0;0;0;254939;0;-87696;-3;-636
1;0;0;0;248298;0;-69600;31;?
1;0;0;0;?;0;-69600;31;-31
1;0;0;0;242295;0;-84651;?;16
?;0;0;0;242295;0;-84651;-52;16
?;0;0;0;239192;?;-66236;?;-281
1;0;0;0;232551;0;-84477;-6;198
?;0;0;0;226635;0;?;-10;-867
?;0;0;0;?;0;-77430;-10;-867
?;0;0;0;223503;0;-60465;18;-263
1;0;0;0;217094;0;-76647;-131;-34
1;0;0;?;211033;0;-86246;-32;-66
1;?;0;?;207988;0;-56869;-25;-699
1;0;0;0;207988;?;-56869;-25;-699
1;0;0;0;201086;0;-71485;-101;-100
1;0;0;0;201086;0;-71485;-101;-100
1;0;0;0;197896;0;-71079;?;-167
1;0;0;0;191806;0;-88624;6;-659
1;?;0;0;185426;?;-97933;16;-787
1;0;0;0;?;0;-97933;16;-787
1;0;0;0;182207;0;-92829;-168;?
1;0;0;?;176146;0;-94656;?;?
1;0;0;0;169505;?;-86855;7;?
1;0;0;0;169505;0;-86855;7;-565
1;0;0;0;166228;0;-70586;?;-672
1;0;0;?;160370;0;-78590;-157;-198
1;0;0;0;157093;?;-68382;16;-517
1;0;0;0;150539;0;-66149;?;?
1;0;0;0;150539;0;-66149;-159;176
1;0;0;0;144768;0;?;-10;-244
1;0;?;0;144768;0;-74588;-10;-244
1;0;0;0;140012;0;?;-134;-230
1;0;0;0;140012;0;-5626;-33;-140
1;0;0;0;140012;0;0;-33;-136
1;0;0;0;140012;0;0;-33;-136
?;0;0;0;140012;0;0;-33;-144
1;0;0;0;140012;0;0;-35;-150
1;0;0;0;140012;0;0;-35;-157
1;0;?;0;140012;0;0;-35;-157
1;0;0;0;140012;0;0;-32;-165
1;0;0;0;140012;0;0;-33;-148
?;?;?;0;140012;0;0;-33;-175
1;0;0;0;?;0;?;-36;-157
1;0;0;0;140012;0;0;-36;-157
1;0;0;0;140012;0;0;-32;-170
1;0;0;?;140012;0;0;-32;-170
1;0;0;0;?;?;0;-34;-138
1;0;?;0;140012;0;0;-34;-150
1;?;0;0;?;0;?;-33;-161
1;?;0;0;140012;0;0;?;-161
?;?;0;0;140012;?;0;-30;-132
1;0;0;0;140012;0;0;-35;-148
1;0;0;0;140012;0;0;?;-142
1;0;0;0;140012;0;0;-34;?
1;0;0;0;140012;0;0;-34;-165
1;?;0;0;140012;0;0;-32;-157
1;0;0;0;140012;0;0;-34;-155
1;0;0;0;140012;0;0;-34;-157
1;0;0;0;140012;0;?;?;-157
1;0;0;0;140012;0;0;-35;-161
1;0;0;?;140012;0;0;-35;-161
1;0;0;0;?;0;0;-35;-152
1;?;0;0;140012;0;0;-38;-161
1;0;0;0;140012;0;0;-37;-164
1;0;0;0;140012;0;0;-37;-164
1;0;0;0;140012;0;0;-34;-153
1;?;0;0;140012;0;0;-35;?
1;0;0;0;140012;0;?;-33;-150
1;0;0;0;140012;0;0;-37;-161
1;0;0;0;140012;0;0;-37;-161
1;0;0;0;140012;0;0;-34;-153
1;0;0;0;140012;?;0;?;-152
1;0;0;0;140012;0;0;-31;-138
?;0;0;0;140012;0;?;-31;-138
1;0;0;?;140012;0;0;-31;?
1;0;0;0;140012;0;0;-37;-156
1;0;0;0;?;0;0;-29;-134
1;?;0;0;140012;?;0;-33;-168
1;0;0;0;140012;0;0;-35;-157
1;0;0;0;140012;0;?;?;-157
1;0;0;0;140012;0;0;-33;-170
