MotorData.ActPosition;NVL_Recv_Storage.GL_I_Slider_OUT;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsAcceleration;NVL_Recv_Storage.GL_I_Slider_IN;MotorData.IsForce;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Storage.GL_LightBarrier;MotorData.ActCurrent;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;NVL_Recv_Storage.GL_I_ProcessStarted;MotorData.Motor_Pos1reached;NVL_Send_Storage.ActivateStorage;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
140012;1;1;0;0;0;-36;1;1;-150;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-32;1;1;-156;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-32;1;1;-156;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-169;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-153;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-32;1;1;-157;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-145;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-145;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-152;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-152;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-32;1;1;-144;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-157;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-31;1;1;-163;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-31;1;1;-163;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-34;1;1;-146;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-31;1;1;-169;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-31;1;1;-144;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-37;1;1;-150;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-37;1;1;-150;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-29;1;1;-152;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-31;1;1;-150;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-156;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-156;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-34;1;1;-159;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-152;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-152;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-140;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-140;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-30;1;1;-146;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-138;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-34;1;1;-157;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-154;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-33;1;1;-154;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-35;1;1;-152;0;0;0;0;0;0;0;0
140012;0;1;0;0;0;-31;1;1;-152;0;0;0;0;0;0;0;0
140012;0;1;0;0;0;-29;1;1;-142;0;0;0;0;0;0;0;0
140012;0;1;0;0;0;-34;1;1;-145;0;0;0;0;0;0;0;0
140012;0;1;0;0;0;-34;1;1;-145;0;0;0;0;0;0;0;0
139229;0;1;-30943;-986;1;-232;1;1;-599;0;0;0;0;0;0;0;0
139229;0;1;-30943;-986;1;-232;1;1;-599;0;0;0;0;0;0;0;0
136184;0;0;-66352;-1015;1;-192;1;1;-377;0;0;0;0;0;0;0;0
129398;0;0;-78213;0;1;-30;1;1;-730;0;0;0;0;0;0;0;0
129398;0;0;-78213;0;1;-30;1;1;-730;0;0;0;0;0;0;0;0
126034;0;0;-89813;0;1;-91;1;1;125;0;0;0;0;0;0;0;0
120031;0;0;-65424;1015;1;-59;1;1;-417;0;0;0;0;0;0;0;0
113535;0;0;-69223;0;1;-105;1;1;8;0;0;0;0;0;0;0;0
113535;0;0;-69223;0;1;-105;1;1;8;0;0;0;0;0;0;0;0
110171;0;0;-82476;1015;1;-200;1;1;-190;0;0;0;0;0;0;0;0
103849;0;0;-84419;0;1;-250;1;1;-877;0;0;0;0;0;0;0;0
100659;0;0;-97817;-1015;1;0;1;1;-545;0;0;0;0;0;0;0;0
94105;0;0;-69136;0;1;-91;1;1;-221;0;0;0;0;0;0;0;0
94105;0;0;-69136;0;1;-91;1;1;-221;0;0;0;0;0;0;0;0
87928;0;0;-57449;-1015;1;-196;1;1;43;0;0;0;0;0;0;0;0
81374;0;0;-71804;0;1;-84;1;1;-327;0;0;0;0;0;0;0;0
81374;0;0;-71804;0;1;-84;1;1;-327;0;0;0;0;0;0;0;0
81374;0;0;-71804;0;1;-84;1;1;-327;0;0;0;0;0;0;0;0
74733;0;0;-83549;0;1;-18;1;1;-158;0;0;0;0;0;0;0;0
74733;0;0;-83549;0;1;-18;1;1;-158;0;0;0;0;0;0;0;0
68730;0;0;-59682;0;1;9;1;1;-691;0;0;0;0;0;0;0;0
65540;0;0;-88943;0;1;-159;1;1;-713;0;0;0;0;0;0;0;0
58812;0;0;-88943;0;1;-97;1;1;-288;0;0;0;0;0;0;0;0
52896;0;0;-73399;0;1;-175;1;1;-333;0;0;0;0;0;0;0;0
52896;0;0;-73399;0;1;-175;1;1;-333;0;0;0;0;0;0;0;0
49764;0;0;-82447;-1015;1;-22;1;1;-119;0;0;0;0;0;0;0;0
43384;0;0;-67338;1015;1;-212;1;1;-460;0;0;0;0;0;0;0;0
36801;0;0;-88102;0;1;1;1;1;45;0;0;0;0;0;0;0;0
36801;0;0;-88102;0;1;1;1;1;45;0;0;0;0;0;0;0;0
36801;0;0;-88102;0;1;1;1;1;45;0;0;0;0;0;0;0;0
33611;0;0;-71166;1015;1;-178;1;1;-429;0;0;0;0;0;0;0;0
27289;0;0;-70151;0;1;-127;1;1;-792;0;0;0;0;0;0;0;0
22098;0;0;-28652;2001;1;-40;1;1;-162;0;0;0;0;0;0;0;0
22011;0;0;-15805;0;1;-40;1;1;-656;0;0;0;0;0;0;0;0
22011;0;0;-15805;0;1;-40;1;1;-656;0;0;0;0;0;0;0;0
22011;0;0;0;0;1;-38;1;1;-182;0;0;0;0;0;0;0;0
22011;0;0;0;0;1;-41;1;1;-179;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-39;1;1;-182;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-179;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-179;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-38;1;1;-169;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-37;1;1;-186;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-177;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-177;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-178;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-178;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-180;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-39;1;1;-190;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-182;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-182;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-41;1;1;-182;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-168;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-38;1;1;-174;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-38;1;1;-174;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-38;1;1;-178;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-38;1;1;-172;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-39;1;1;-177;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-169;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-169;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;-40;1;1;-169;0;0;0;0;1;0;1;0
22562;0;0;12035;2001;1;247;1;1;1009;0;0;0;0;0;0;1;0
25520;0;0;76299;-1015;1;14;1;1;122;0;0;0;0;0;0;1;0
32306;0;0;87029;-1015;1;174;1;1;929;0;0;0;0;0;0;1;0
32306;0;0;87029;-1015;1;174;1;1;929;0;0;0;0;0;0;1;0
38309;0;0;83056;1015;1;156;1;1;313;0;0;0;0;0;0;1;0
41267;0;0;100224;0;1;92;1;1;319;0;0;0;0;0;0;1;0
48082;0;0;75632;-1015;1;154;1;1;804;0;0;0;0;0;0;1;0
54085;0;0;84158;0;1;56;1;1;739;0;0;0;0;0;0;1;0
54085;0;0;84158;0;1;56;1;1;739;0;0;0;0;0;0;1;0
57362;0;0;66352;1015;1;252;1;1;484;0;0;0;0;0;0;1;0
63829;0;0;66758;1015;1;43;1;1;829;0;0;0;0;0;0;1;0
69919;0;0;73950;1015;1;124;1;1;226;0;0;0;0;0;0;1;0
69919;0;0;73950;1015;1;124;1;1;226;0;0;0;0;0;0;1;0
73196;0;0;78590;0;1;33;1;1;196;0;0;0;0;0;0;1;0
79779;0;0;72094;0;1;34;1;1;743;0;0;0;0;0;0;1;0
79779;0;0;72094;0;1;34;1;1;743;0;0;0;0;0;0;1;0
82882;0;0;80156;-1015;1;78;1;1;-88;0;0;0;0;0;0;1;0
89059;0;0;74182;0;1;-16;1;1;-98;0;0;0;0;0;0;1;0
89059;0;0;74182;0;1;-16;1;1;-98;0;0;0;0;0;0;1;0
95700;0;0;81577;1015;1;33;1;1;-12;0;0;0;0;0;0;1;0
98716;0;0;90799;0;1;23;1;1;808;0;0;0;0;0;0;1;0
105038;0;0;76125;1015;1;103;1;1;758;0;0;0;0;0;0;1;0
108721;0;0;94337;0;1;-54;1;1;669;0;0;0;0;0;0;1;0
108721;0;0;94337;0;1;-54;1;1;669;0;0;0;0;0;0;1;0
115217;0;0;96947;0;1;179;1;1;356;0;0;0;0;0;0;1;0
121365;0;0;89117;0;1;98;1;1;244;0;0;0;0;0;0;1;0
125048;0;0;68034;0;1;116;1;1;-152;0;0;0;0;0;0;1;0
125048;0;0;68034;0;1;116;1;1;-152;0;0;0;0;0;0;1;0
125048;0;0;68034;0;1;116;1;1;-152;0;0;0;0;0;0;1;0
130964;0;0;89552;0;1;162;1;1;-130;0;0;0;0;0;0;1;0
134096;0;0;100456;1015;1;25;1;1;484;0;0;0;0;0;0;1;0
140505;0;0;76908;0;1;58;1;1;429;0;0;0;0;0;0;1;0
146885;0;0;65685;0;1;154;1;1;566;0;0;0;0;0;0;1;0
146885;0;0;65685;0;1;154;1;1;566;0;0;0;0;0;0;1;0
150336;0;0;72906;0;1;-1;1;1;23;0;0;0;0;0;0;1;0
157296;0;0;80417;1015;1;5;1;1;-107;0;0;0;0;0;0;1;0
160805;0;0;93612;0;1;63;1;1;-63;0;0;0;0;0;0;1;0
166982;0;0;73196;1015;1;166;1;1;517;0;0;0;0;0;0;1;0
166982;0;0;73196;1015;1;166;1;1;517;0;0;0;0;0;0;1;0
170172;0;0;78097;0;1;103;1;1;83;0;0;0;0;0;0;1;0
176407;0;0;66062;0;1;71;1;1;89;0;0;0;0;0;0;1;0
182352;0;0;74936;1015;1;36;1;1;5;0;0;0;0;0;0;1;0
182352;0;0;74936;1015;1;36;1;1;5;0;0;0;0;0;0;1;0
182352;0;0;74936;1015;1;36;1;1;5;0;0;0;0;0;0;1;0
185687;0;0;65801;0;1;-6;1;1;790;0;0;0;0;0;0;1;0
192415;0;0;61712;0;1;158;1;1;1030;0;0;0;0;0;0;1;0
198331;0;0;57304;-1015;1;-6;1;1;-21;0;0;0;0;0;0;1;0
201550;0;0;68063;1015;1;22;1;1;184;0;0;0;0;0;0;1;0
201550;0;0;68063;1015;1;22;1;1;184;0;0;0;0;0;0;1;0
207698;0;0;94424;0;1;-69;1;1;2;0;0;0;0;0;0;1;0
211149;0;0;62466;0;1;206;1;1;635;0;0;0;0;0;0;1;0
217616;0;0;67512;0;1;140;1;1;293;0;0;0;0;0;0;1;0
220835;0;0;99934;-1015;1;127;1;1;474;0;0;0;0;0;0;1;0
220835;0;0;99934;-1015;1;127;1;1;474;0;0;0;0;0;0;1;0
227534;0;0;79924;-2030;1;48;1;1;-50;0;0;0;0;0;0;1;0
233537;0;0;82331;0;1;152;1;1;1068;0;0;0;0;0;0;1;0
236756;0;0;65453;1015;1;90;1;1;286;0;0;0;0;0;0;1;0
236756;0;0;65453;1015;1;90;1;1;286;0;0;0;0;0;0;1;0
236756;0;0;65453;1015;1;90;1;1;286;0;0;0;0;0;0;1;0
243397;0;0;88972;0;1;-63;1;1;757;0;0;0;0;0;0;1;0
249864;0;0;84709;0;1;121;1;1;624;0;0;0;0;0;0;1;0
253315;0;0;102370;0;1;131;1;1;287;0;0;0;0;0;0;1;0
259956;0;0;84941;0;1;66;1;1;379;0;0;0;0;0;0;1;0
259956;0;0;84941;0;1;66;1;1;379;0;0;0;0;0;0;1;0
263059;0;0;69861;0;1;-11;1;1;750;0;0;0;0;0;0;1;0
269381;0;0;85173;1015;1;209;1;1;-37;0;0;0;0;0;0;1;0
275877;0;0;80881;0;1;38;1;1;210;0;0;0;0;0;0;1;0
275877;0;0;80881;0;1;38;1;1;210;0;0;0;0;0;0;1;0
278922;0;0;75400;0;1;152;1;1;134;0;0;0;0;0;0;1;0
284983;0;0;74269;0;1;-7;1;1;-143;0;0;0;0;0;0;1;0
284983;0;0;74269;0;1;-7;1;1;-143;0;0;0;0;0;0;1;0
294669;0;0;67628;0;1;143;1;1;697;0;0;0;0;0;0;1;0
294669;0;0;67628;0;1;143;1;1;697;0;0;0;0;0;0;1;0
297801;0;0;81867;0;1;25;1;1;-19;0;0;0;0;0;0;1;0
297801;0;0;81867;0;1;25;1;1;-19;0;0;0;0;0;0;1;0
304587;0;0;86710;0;1;-7;1;1;691;0;0;0;0;0;0;1;0
308125;0;0;75371;-2030;1;40;1;1;-104;0;0;0;0;0;0;1;0
314505;0;0;87841;0;1;123;1;1;25;0;0;0;0;0;0;1;0
314505;0;0;87841;0;1;123;1;1;25;0;0;0;0;0;0;1;0
321001;0;0;85289;0;1;143;1;1;969;0;0;0;0;0;0;1;0
324104;0;0;80446;0;1;179;1;1;783;0;0;0;0;0;0;1;0
330368;0;0;90306;1015;1;-12;1;1;776;0;0;0;0;0;0;1;0
333558;0;0;93757;0;1;215;1;1;1122;0;0;0;0;0;0;1;0
333558;0;0;93757;0;1;215;1;1;1122;0;0;0;0;0;0;1;0
340431;0;0;74617;0;1;27;1;1;751;0;0;0;0;0;0;1;0
346347;0;0;84158;0;1;64;1;1;-24;0;0;0;0;0;0;1;0
349798;0;0;65105;0;1;67;1;1;195;0;0;0;0;0;0;1;0
349798;0;0;65105;0;1;67;1;1;195;0;0;0;0;0;0;1;0
349798;0;0;65105;0;1;67;1;1;195;0;0;0;0;0;0;1;0
356613;0;0;72674;0;1;43;1;1;76;0;0;0;0;0;0;1;0
362442;0;0;68034;0;1;102;0;1;371;1;1;0;0;0;0;1;0
365400;0;0;67570;1015;1;-17;0;1;476;1;1;0;0;0;0;1;0
371896;0;0;65772;0;1;81;0;1;552;1;1;0;0;0;0;1;0
371896;0;0;65772;0;1;81;0;1;552;1;1;0;0;0;0;1;0
374999;0;0;81519;0;1;21;0;1;804;1;1;0;0;0;0;1;0
381321;0;0;71514;0;1;99;0;1;524;1;1;0;0;0;0;1;0
387875;0;0;66439;-1015;1;149;0;1;996;1;1;0;0;0;0;1;0
387875;0;0;66439;-1015;1;149;0;1;996;1;1;0;0;0;0;1;0
389934;0;0;0;0;1;31;0;1;721;1;1;0;0;0;0;1;0
389992;0;0;0;0;1;74;0;1;321;1;1;0;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;335;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;325;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;325;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;325;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;74;0;1;325;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;321;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;311;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;311;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;74;0;1;321;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;327;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;333;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;333;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;325;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;70;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;71;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;333;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;75;0;1;330;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;70;0;1;333;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;329;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;72;0;1;329;1;1;1;0;0;0;1;0
389876;0;0;0;0;1;74;0;1;-216;1;1;1;0;0;0;1;0
387208;0;0;-83636;0;1;-253;0;1;-852;1;1;0;0;0;0;1;0
381118;0;0;-95729;0;1;-231;0;1;-1007;1;1;0;0;0;0;1;0
381118;0;0;-95729;0;1;-231;0;1;-1007;1;1;0;0;0;0;1;0
377696;0;0;-76183;-1015;1;-218;0;1;-749;1;1;0;0;0;0;1;0
371200;0;0;-67280;-1015;1;-142;0;1;-411;1;1;0;0;0;0;1;0
364791;0;0;-83868;0;1;-182;0;1;-1177;1;1;0;0;0;0;1;0
361688;0;0;-74008;0;1;-27;0;1;-230;1;1;0;0;0;0;1;0
361688;0;0;-74008;0;1;-27;0;1;-230;1;1;0;0;0;0;1;0
354322;0;0;-76473;0;1;-156;0;1;-948;1;1;0;0;0;0;1;0
354322;0;0;-76473;0;1;-156;0;1;-948;1;1;0;0;0;0;1;0
350958;0;0;-79924;0;1;-56;0;1;31;1;1;0;0;0;0;1;0
350958;0;0;-79924;0;1;-56;0;1;31;1;1;0;0;0;0;1;0
340866;0;0;-80852;0;1;25;1;1;-327;0;1;0;0;0;0;1;0
340866;0;0;-80852;0;1;25;1;1;-327;0;1;0;0;0;0;1;0
334892;0;0;-81432;0;1;68;1;1;102;0;1;0;0;0;0;1;0
331586;0;0;-89233;-1015;1;62;1;1;-312;0;1;0;0;0;0;1;0
324887;0;0;-85347;0;1;6;1;1;223;0;1;0;0;0;0;1;0
321842;0;0;-89755;0;1;62;1;1;-806;0;1;0;0;0;0;1;0
321842;0;0;-89755;0;1;62;1;1;-806;0;1;0;0;0;0;1;0
315346;0;0;-65714;1015;1;-42;1;1;55;0;1;0;0;0;0;1;0
308792;0;0;-65134;2030;1;-186;1;1;-343;0;1;0;0;0;0;1;0
305689;0;0;-67512;0;1;47;1;1;-570;0;1;0;0;0;0;1;0
305689;0;0;-67512;0;1;47;1;1;-570;0;1;0;0;0;0;1;0
305689;0;0;-67512;0;1;47;1;1;-570;0;1;0;0;0;0;1;0
299367;0;0;-70934;2030;1;-164;1;1;55;0;1;0;0;0;0;1;0
296003;0;0;-70905;0;1;-63;1;1;-255;0;1;0;0;0;0;1;0
289043;0;0;-88972;0;1;-41;1;1;-582;0;1;0;0;0;0;1;0
283098;0;0;-74037;1015;1;-28;1;1;149;0;1;0;0;0;0;1;0
283098;0;0;-74037;1015;1;-28;1;1;149;0;1;0;0;0;0;1;0
280227;0;0;-77691;0;1;26;1;1;-418;0;1;0;0;0;0;1;0
273586;0;0;-72094;1015;1;0;1;1;-348;0;1;0;0;0;0;1;0
267496;0;0;-90132;0;1;-148;1;1;37;0;1;0;0;0;0;1;0
264306;0;0;-101529;0;1;29;1;1;-213;0;1;0;0;0;0;1;0
264306;0;0;-101529;0;1;29;1;1;-213;0;1;0;0;0;0;1;0
260014;0;0;0;-1015;1;-58;1;1;-98;0;1;0;0;0;0;1;0
260014;0;0;0;0;1;1;1;1;13;0;1;0;0;0;0;1;0
260014;0;0;0;0;1;4;1;1;-4;0;0;0;0;0;0;1;1
260014;0;0;0;0;1;4;1;1;-4;0;0;0;0;0;0;1;1
260014;0;0;0;0;1;4;1;1;-4;0;0;0;0;0;0;1;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;-1;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-5;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;-13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;18;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;16;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;7;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;7;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;3;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-1;1;1;10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;16;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;-3;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-15;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-15;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;9;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;13;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;-2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;17;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;24;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;6;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-3;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-1;1;1;16;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;10;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;6;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;6;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-1;1;1;-1;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-1;1;1;-5;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-11;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-11;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;1;1;1;-4;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;-2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;-2;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;19;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-3;1;1;0;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;8;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;0;1;1;12;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;2;1;1;22;0;0;0;1;0;0;0;1
260014;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1
260014;0;0;0;0;1;-1;1;1;2;0;0;0;1;0;1;0;1
260014;0;0;0;0;1;0;1;1;-4;0;0;0;1;0;1;0;1
260014;0;0;0;0;1;0;1;1;-4;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;-1;1;0;10;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;-1;1;0;10;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;2;1;0;-8;0;0;0;1;0;1;0;1
260014;0;0;0;0;0;1;1;1;11;0;0;0;1;0;1;0;1
260014;1;0;0;0;0;1;1;1;-13;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;1;1;1;-13;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;1;1;1;-2;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;11;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;8;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;14;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;12;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;14;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;14;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;2;1;1;19;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;3;1;1;8;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;1;1;1;14;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
