InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
408.0;429.0;-489.0;17;138.0;-29;107.0;235.0;33.0;-429.0;-247.0
546.0;537.0;-480.0;16;263.0;-7;166.0;282.0;-33.0;-268.0;-248.0
390.0;571.0;-225.0;106;343.0;1;326.0;-160.0;-300.0;134.0;-454.0
501.0;428.0;-331.0;109;386.0;-7;265.0;20.0;54.0;65.0;-274.0
500.0;427.0;-332.0;109;384.0;-7;284.0;23.0;67.0;62.0;-251.0
506.0;421.0;-342.0;109;384.0;-7;300.0;28.0;76.0;54.0;-227.0
507.0;418.0;-352.0;109;371.0;-7;302.0;37.0;58.0;39.0;-222.0
511.0;415.0;-362.0;108;354.0;-7;302.0;45.0;26.0;25.0;-216.0
513.0;414.0;-369.0;108;343.0;-7;315.0;51.0;-2.0;13.0;-204.0
513.0;416.0;-370.0;108;334.0;-7;331.0;54.0;-8.0;10.0;-195.0
511.0;418.0;-378.0;108;318.0;-7;370.0;59.0;-14.0;1.0;-177.0
511.0;419.0;-380.0;108;312.0;-6;388.0;62.0;-23.0;-4.0;-170.0
510.0;421.0;-385.0;108;305.0;-6;404.0;65.0;-36.0;-7.0;-164.0
508.0;421.0;-385.0;107;302.0;-4;420.0;67.0;-51.0;-8.0;-159.0
391.0;571.0;-223.0;106;339.0;1;325.0;-160.0;-300.0;128.0;-454.0
393.0;573.0;-218.0;106;339.0;1;322.0;-156.0;-301.0;122.0;-455.0
394.0;574.0;-218.0;106;333.0;0;320.0;-149.0;-303.0;118.0;-456.0
388.0;575.0;-215.0;106;332.0;1;319.0;-150.0;-305.0;117.0;-456.0
236.0;503.0;-7.0;-166;560.0;-7;398.0;-123.0;-257.0;168.0;-203.0
219.0;510.0;3.0;-162;565.0;-3;388.0;-130.0;-260.0;181.0;-222.0
602.0;555.0;-595.0;83;265.0;-8;733.0;101.0;-83.0;28.0;51.0
575.0;484.0;-648.0;40;228.0;-11;518.0;126.0;-191.0;-2.0;-286.0
493.0;451.0;-390.0;83;330.0;-3;423.0;45.0;-195.0;29.0;-149.0
480.0;463.0;-384.0;86;361.0;-3;376.0;37.0;-244.0;39.0;-143.0
618.0;476.0;-524.0;122;438.0;-2;301.0;149.0;-451.0;-54.0;-29.0
463.0;480.0;-365.0;109;380.0;-3;319.0;25.0;-283.0;49.0;-140.0
452.0;482.0;-356.0;107;394.0;-3;307.0;16.0;-286.0;59.0;-132.0
448.0;483.0;-352.0;104;411.0;-3;292.0;9.0;-289.0;70.0;-127.0
204.0;513.0;13.0;-164;569.0;-9;373.0;-137.0;-264.0;193.0;-243.0
436.0;486.0;-343.0;102;434.0;-3;257.0;-2.0;-306.0;83.0;-131.0
441.0;484.0;-330.0;103;442.0;-3;194.0;-8.0;-337.0;88.0;-143.0
456.0;483.0;-315.0;106;457.0;-3;162.0;-20.0;-342.0;94.0;-160.0
458.0;483.0;-312.0;106;459.0;-3;163.0;-25.0;-338.0;96.0;-163.0
459.0;483.0;-294.0;107;500.0;-3;133.0;-63.0;-348.0;130.0;-196.0
459.0;479.0;-288.0;107;511.0;-3;125.0;-70.0;-360.0;136.0;-216.0
456.0;482.0;-285.0;107;517.0;-3;123.0;-72.0;-361.0;139.0;-220.0
450.0;480.0;-277.0;108;524.0;-3;130.0;-75.0;-363.0;147.0;-232.0
156.0;521.0;53.0;-165;578.0;-42;315.0;-159.0;-268.0;237.0;-313.0
100.0;413.0;-463.0;21;-186.0;-8;592.0;291.0;-64.0;-242.0;-68.0
-71.0;592.0;217.0;-165;570.0;37;-72.0;-285.0;-312.0;347.0;-630.0
-236.0;740.0;321.0;171;691.0;-8;12.0;-383.0;-235.0;611.0;-421.0
306.0;547.0;-484.0;12;15.0;-5;440.0;122.0;31.0;48.0;-22.0
58.0;516.0;-424.0;27;554.0;-7;100.0;660.0;-265.0;-609.0;-439.0
439.0;456.0;-442.0;71;293.0;-30;139.0;68.0;-127.0;-92.0;-243.0
157.0;487.0;86.0;135;-19.0;18;459.0;-218.0;-222.0;285.0;-398.0
161.0;487.0;90.0;135;7.0;18;458.0;-212.0;-230.0;289.0;-398.0
177.0;487.0;84.0;135;5.0;19;455.0;-212.0;-227.0;285.0;-430.0
431.0;468.0;-415.0;73;301.0;-32;213.0;45.0;-169.0;-24.0;-225.0
425.0;470.0;-408.0;72;300.0;-35;234.0;42.0;-174.0;-12.0;-216.0
419.0;474.0;-404.0;73;299.0;-32;244.0;40.0;-179.0;-1.0;-205.0
173.0;484.0;77.0;135;-17.0;19;460.0;-210.0;-212.0;275.0;-416.0
168.0;486.0;74.0;135;-18.0;19;457.0;-212.0;-223.0;276.0;-397.0
160.0;486.0;74.0;135;-12.0;19;455.0;-215.0;-227.0;279.0;-394.0
156.0;488.0;75.0;135;-11.0;19;455.0;-217.0;-231.0;282.0;-392.0
150.0;492.0;74.0;135;-6.0;19;448.0;-219.0;-258.0;282.0;-409.0
400.0;484.0;-382.0;72;293.0;-26;261.0;40.0;-205.0;25.0;-187.0
389.0;491.0;-371.0;72;295.0;-20;259.0;42.0;-222.0;35.0;-183.0
383.0;494.0;-363.0;72;297.0;-15;258.0;42.0;-230.0;40.0;-179.0
379.0;497.0;-353.0;73;315.0;-13;256.0;39.0;-235.0;48.0;-178.0
443.0;483.0;-267.0;109;525.0;-3;126.0;-79.0;-379.0;158.0;-233.0
379.0;499.0;-349.0;73;328.0;-11;254.0;35.0;-241.0;55.0;-180.0
175.0;491.0;63.0;135;-26.0;19;446.0;-217.0;-247.0;267.0;-423.0
174.0;491.0;59.0;135;-22.0;19;449.0;-216.0;-246.0;267.0;-412.0
173.0;491.0;60.0;135;-10.0;19;454.0;-216.0;-248.0;271.0;-406.0
161.0;496.0;71.0;135;-4.0;19;464.0;-221.0;-252.0;276.0;-415.0
377.0;501.0;-345.0;73;341.0;-11;252.0;30.0;-248.0;62.0;-183.0
377.0;502.0;-344.0;72;352.0;-10;250.0;25.0;-253.0;70.0;-185.0
379.0;504.0;-339.0;73;365.0;-9;247.0;21.0;-260.0;76.0;-188.0
380.0;502.0;-328.0;73;386.0;-9;247.0;9.0;-270.0;88.0;-195.0
379.0;501.0;-319.0;73;401.0;-8;249.0;2.0;-278.0;96.0;-200.0
375.0;502.0;-310.0;73;419.0;-8;252.0;-7.0;-286.0;109.0;-208.0
378.0;497.0;-290.0;73;446.0;-8;270.0;-45.0;-303.0;153.0;-228.0
374.0;486.0;-274.0;73;422.0;-8;276.0;-58.0;-318.0;158.0;-248.0
161.0;497.0;54.0;135;-16.0;19;466.0;-220.0;-257.0;276.0;-403.0
362.0;473.0;-266.0;73;446.0;-7;291.0;-63.0;-324.0;160.0;-274.0
346.0;443.0;-179.0;127;625.0;-6;126.0;-102.0;-348.0;277.0;-307.0
379.0;446.0;-171.0;127;588.0;-6;112.0;-94.0;-372.0;211.0;-312.0
239.0;513.0;101.0;135;-37.0;18;418.0;-255.0;-293.0;153.0;-395.0
257.0;517.0;78.0;135;-24.0;18;436.0;-266.0;-274.0;161.0;-438.0
354.0;466.0;-130.0;116;630.0;-3;-45.0;-172.0;-414.0;276.0;-421.0
348.0;575.0;-276.0;115;616.0;-15;351.0;-91.0;-292.0;201.0;-400.0
170.0;496.0;49.0;135;-18.0;19;454.0;-214.0;-271.0;273.0;-411.0
164.0;496.0;48.0;135;-15.0;19;454.0;-216.0;-275.0;275.0;-409.0
159.0;497.0;49.0;135;-17.0;19;455.0;-219.0;-280.0;275.0;-407.0
387.0;489.0;-221.0;114;552.0;-6;193.0;-96.0;-237.0;186.0;-363.0
383.0;494.0;-217.0;115;549.0;-6;155.0;-92.0;-259.0;184.0;-361.0
443.0;483.0;-271.0;109;524.0;-3;127.0;-79.0;-379.0;158.0;-233.0
443.0;483.0;-270.0;109;520.0;-3;126.0;-78.0;-381.0;157.0;-232.0
445.0;482.0;-269.0;109;519.0;-3;125.0;-78.0;-383.0;158.0;-232.0
446.0;481.0;-271.0;109;514.0;-3;125.0;-77.0;-386.0;157.0;-231.0
448.0;482.0;-270.0;109;513.0;-3;124.0;-77.0;-387.0;156.0;-228.0
452.0;478.0;-273.0;109;513.0;-3;125.0;-76.0;-388.0;156.0;-226.0
382.0;497.0;-217.0;114;546.0;-6;127.0;-89.0;-276.0;183.0;-352.0
316.0;559.0;-3.0;153;623.0;-11;-165.0;11.0;-314.0;134.0;-580.0
377.0;498.0;-213.0;115;539.0;-6;89.0;-80.0;-322.0;179.0;-331.0
453.0;479.0;-273.0;109;515.0;-3;125.0;-73.0;-395.0;153.0;-227.0
453.0;477.0;-273.0;110;515.0;-3;128.0;-72.0;-399.0;153.0;-229.0
449.0;479.0;-267.0;110;521.0;-3;155.0;-74.0;-415.0;161.0;-228.0
448.0;478.0;-266.0;110;521.0;-3;159.0;-76.0;-411.0;163.0;-227.0
447.0;481.0;-264.0;110;523.0;-3;157.0;-77.0;-412.0;164.0;-229.0
384.0;496.0;-221.0;115;519.0;-6;86.0;-65.0;-351.0;171.0;-321.0
445.0;481.0;-262.0;109;527.0;-3;153.0;-77.0;-415.0;164.0;-232.0
389.0;495.0;-225.0;115;512.0;-6;92.0;-60.0;-362.0;167.0;-325.0
393.0;493.0;-233.0;115;506.0;-6;93.0;-56.0;-376.0;163.0;-331.0
403.0;489.0;-243.0;115;497.0;-6;101.0;-51.0;-388.0;156.0;-338.0
409.0;486.0;-251.0;114;495.0;-5;104.0;-47.0;-396.0;151.0;-342.0
412.0;483.0;-255.0;114;497.0;-5;105.0;-45.0;-395.0;148.0;-341.0
86.0;504.0;184.0;135;67.0;18;-61.0;-281.0;-465.0;283.0;-663.0
-86.0;513.0;205.0;135;16.0;18;149.0;-270.0;-186.0;297.0;-612.0
414.0;483.0;-261.0;114;501.0;-5;95.0;-42.0;-401.0;138.0;-339.0
419.0;480.0;-263.0;114;509.0;-5;93.0;-39.0;-401.0;129.0;-334.0
428.0;463.0;-268.0;114;519.0;-5;101.0;-47.0;-432.0;129.0;-347.0
624.0;478.0;-492.0;103;534.0;-2;283.0;104.0;-542.0;-19.0;-220.0
431.0;476.0;-325.0;113;386.0;-7;257.0;22.0;-406.0;38.0;-285.0
429.0;480.0;-322.0;113;388.0;-7;246.0;20.0;-409.0;40.0;-279.0
425.0;484.0;-313.0;113;392.0;-7;226.0;19.0;-413.0;43.0;-265.0
427.0;482.0;-312.0;113;392.0;-7;224.0;19.0;-415.0;43.0;-262.0
423.0;484.0;-312.0;113;391.0;-7;242.0;22.0;-402.0;42.0;-251.0
423.0;485.0;-316.0;113;392.0;-7;257.0;23.0;-390.0;41.0;-247.0
427.0;484.0;-323.0;113;384.0;-7;316.0;31.0;-344.0;34.0;-241.0
429.0;481.0;-327.0;113;379.0;-7;341.0;34.0;-321.0;30.0;-241.0
431.0;483.0;-332.0;113;368.0;-8;363.0;38.0;-301.0;26.0;-238.0
430.0;482.0;-333.0;113;347.0;-8;396.0;41.0;-265.0;22.0;-225.0
426.0;484.0;-334.0;113;348.0;-8;401.0;41.0;-253.0;22.0;-218.0
426.0;486.0;-335.0;113;347.0;-8;403.0;42.0;-244.0;23.0;-210.0
423.0;485.0;-331.0;113;345.0;-8;400.0;42.0;-238.0;23.0;-201.0
418.0;488.0;-329.0;113;348.0;-8;381.0;44.0;-239.0;24.0;-187.0
255.0;379.0;141.0;167;739.0;-11;59.0;-261.0;-326.0;390.0;-391.0
98.0;369.0;-161.0;139;642.0;-6;794.0;-194.0;-402.0;444.0;-115.0
109.0;363.0;-173.0;139;647.0;-6;787.0;-188.0;-373.0;439.0;-101.0
416.0;488.0;-329.0;113;352.0;-8;369.0;45.0;-242.0;25.0;-180.0
413.0;490.0;-327.0;113;357.0;-8;358.0;46.0;-247.0;26.0;-175.0
417.0;491.0;-319.0;113;375.0;-8;325.0;44.0;-272.0;25.0;-165.0
424.0;487.0;-317.0;113;381.0;-8;309.0;37.0;-293.0;30.0;-165.0
428.0;481.0;-312.0;114;386.0;-8;321.0;33.0;-288.0;34.0;-164.0
434.0;475.0;-311.0;114;387.0;-8;350.0;27.0;-274.0;39.0;-170.0
440.0;466.0;-306.0;114;398.0;-8;427.0;12.0;-222.0;54.0;-197.0
447.0;461.0;-304.0;114;404.0;-8;454.0;5.0;-210.0;62.0;-210.0
457.0;448.0;-303.0;115;406.0;-8;489.0;-2.0;-249.0;65.0;-291.0
449.0;451.0;-288.0;115;437.0;-8;433.0;-14.0;-186.0;74.0;-378.0
443.0;453.0;-274.0;116;447.0;-8;395.0;-18.0;-166.0;79.0;-379.0
439.0;454.0;-267.0;115;452.0;-8;378.0;-18.0;-162.0;80.0;-374.0
432.0;459.0;-260.0;115;457.0;-8;368.0;-19.0;-152.0;83.0;-371.0
425.0;459.0;-254.0;116;466.0;-7;357.0;-22.0;-146.0;90.0;-369.0
417.0;460.0;-242.0;115;478.0;-7;342.0;-28.0;-147.0;99.0;-369.0
396.0;461.0;-212.0;115;504.0;-6;310.0;-51.0;-122.0;139.0;-354.0
391.0;461.0;-202.0;115;509.0;-6;298.0;-59.0;-130.0;152.0;-355.0
301.0;398.0;-62.0;153;592.0;-5;419.0;-219.0;-307.0;253.0;-381.0
352.0;405.0;-51.0;141;529.0;-6;419.0;-143.0;-311.0;160.0;-322.0
388.0;457.0;-193.0;115;515.0;-6;292.0;-67.0;-139.0;165.0;-364.0
464.0;532.0;-484.0;34;449.0;-15;329.0;201.0;19.0;-180.0;-78.0
531.0;536.0;-404.0;17;519.0;-7;109.0;19.0;-81.0;108.0;-281.0
216.0;488.0;100.0;135;-36.0;19;462.0;-202.0;-246.0;266.0;-376.0
-20.0;555.0;158.0;152;313.0;4;146.0;-292.0;-436.0;417.0;-477.0
-503.0;369.0;114.0;73;-290.0;-65;843.0;543.0;462.0;-662.0;600.0
375.0;394.0;-89.0;141;529.0;-6;470.0;-121.0;-297.0;138.0;-313.0
371.0;399.0;-71.0;141;522.0;-6;445.0;-127.0;-304.0;142.0;-314.0
334.0;413.0;-29.0;141;548.0;-6;361.0;-154.0;-351.0;183.0;-366.0
435.0;367.0;-92.0;51;600.0;-13;395.0;-112.0;-577.0;236.0;-469.0
339.0;376.0;11.0;-1;675.0;-13;143.0;-208.0;-501.0;322.0;-586.0
194.0;591.0;-111.0;135;-143.0;19;501.0;-154.0;44.0;222.0;-243.0
539.0;583.0;-430.0;17;662.0;12;296.0;149.0;24.0;-104.0;-126.0
161.0;570.0;-14.0;135;-127.0;19;404.0;-168.0;-275.0;241.0;-432.0
-23.0;1008.0;65.0;112;541.0;19;-43.0;157.0;107.0;-296.0;385.0
465.0;493.0;36.0;135;90.0;19;274.0;-153.0;-460.0;202.0;-465.0
-454.0;829.0;394.0;151;448.0;-7;775.0;593.0;522.0;-706.0;735.0
441.0;423.0;-253.0;139;510.0;-5;523.0;-5.0;-278.0;64.0;-347.0
30.0;995.0;51.0;125;718.0;-8;66.0;171.0;209.0;-274.0;470.0
-270.0;508.0;336.0;135;210.0;18;126.0;-247.0;-256.0;387.0;-574.0
470.0;448.0;-347.0;113;348.0;-7;620.0;36.0;-160.0;18.0;-252.0
61.0;1062.0;-147.0;127;430.0;-67;-376.0;-57.0;29.0;20.0;96.0
63.0;1086.0;-44.0;125;422.0;-6;-228.0;-15.0;-99.0;-105.0;28.0
507.0;487.0;-161.0;131;505.0;-11;122.0;-6.0;-241.0;95.0;-544.0
262.0;443.0;37.0;141;597.0;-6;5.0;-167.0;-299.0;236.0;-562.0
-20.0;952.0;103.0;-174;597.0;-106;-303.0;244.0;164.0;-371.0;302.0
-33.0;1083.0;-83.0;129;260.0;19;-406.0;-68.0;42.0;3.0;-23.0
21.0;1094.0;-48.0;125;366.0;-5;-197.0;-11.0;-80.0;-88.0;79.0
35.0;1094.0;-56.0;103;425.0;-5;-183.0;20.0;-79.0;-104.0;89.0
322.0;426.0;-3.0;141;570.0;-6;94.0;-154.0;-310.0;207.0;-526.0
-66.0;938.0;153.0;-175;512.0;-98;162.0;349.0;464.0;-488.0;742.0
341.0;455.0;-95.0;141;582.0;-5;207.0;-110.0;-236.0;178.0;-515.0
368.0;452.0;-148.0;141;571.0;-5;297.0;-79.0;-249.0;154.0;-483.0
51.0;1091.0;-50.0;91;550.0;-4;-138.0;71.0;-24.0;-148.0;158.0
380.0;399.0;-202.0;140;471.0;-5;589.0;-153.0;-65.0;206.0;-229.0
289.0;473.0;-87.0;140;607.0;-6;313.0;-184.0;-296.0;268.0;-418.0
477.0;499.0;-438.0;27;631.0;-7;441.0;154.0;-404.0;-47.0;-119.0
526.0;495.0;-470.0;18;428.0;-8;130.0;110.0;-157.0;-84.0;-279.0
-149.0;409.0;-221.0;49;-300.0;-12;730.0;424.0;276.0;-396.0;352.0
523.0;508.0;-440.0;16;509.0;-7;68.0;52.0;-141.0;92.0;-227.0
522.0;510.0;-442.0;16;506.0;-7;70.0;52.0;-140.0;92.0;-226.0
517.0;519.0;-466.0;16;506.0;-7;74.0;66.0;-129.0;79.0;-232.0
539.0;505.0;-471.0;16;428.0;-8;111.0;88.0;-89.0;-38.0;-273.0
521.0;511.0;-440.0;16;504.0;-7;73.0;53.0;-141.0;92.0;-225.0
519.0;512.0;-438.0;16;509.0;-7;71.0;47.0;-145.0;96.0;-229.0
167.0;491.0;125.0;135;-37.0;19;434.0;-220.0;-350.0;268.0;-458.0
519.0;513.0;-437.0;16;509.0;-7;69.0;46.0;-145.0;96.0;-229.0
531.0;517.0;-460.0;17;371.0;-8;89.0;74.0;-62.0;12.0;-286.0
399.0;478.0;-178.0;107;581.0;-3;17.0;-132.0;-432.0;232.0;-378.0
435.0;485.0;-245.0;109;544.0;-3;120.0;-82.0;-421.0;175.0;-262.0
453.0;461.0;-341.0;113;358.0;-7;368.0;31.0;-375.0;27.0;-310.0
518.0;513.0;-439.0;16;511.0;-7;67.0;45.0;-144.0;97.0;-231.0
524.0;508.0;-450.0;16;514.0;-7;61.0;41.0;-135.0;95.0;-234.0
520.0;514.0;-437.0;16;517.0;-7;63.0;43.0;-141.0;98.0;-232.0
528.0;527.0;-459.0;14;444.0;-7;134.0;54.0;-52.0;31.0;-275.0
528.0;527.0;-463.0;14;449.0;-7;134.0;54.0;-51.0;31.0;-274.0
531.0;527.0;-462.0;14;450.0;-7;135.0;54.0;-49.0;29.0;-273.0
468.0;444.0;-303.0;114;464.0;-5;203.0;-28.0;-427.0;118.0;-374.0
437.0;488.0;-249.0;109;539.0;-3;133.0;-80.0;-417.0;172.0;-252.0
439.0;486.0;-253.0;110;540.0;-3;137.0;-79.0;-416.0;169.0;-248.0
522.0;512.0;-437.0;16;518.0;-7;61.0;42.0;-139.0;98.0;-233.0
521.0;515.0;-444.0;16;521.0;-7;57.0;36.0;-143.0;101.0;-238.0
523.0;513.0;-437.0;16;519.0;-7;55.0;40.0;-139.0;102.0;-237.0
523.0;511.0;-435.0;16;519.0;-8;53.0;37.0;-140.0;104.0;-238.0
138.0;489.0;100.0;135;-46.0;19;437.0;-222.0;-312.0;271.0;-419.0
522.0;512.0;-437.0;16;517.0;-7;53.0;38.0;-141.0;103.0;-238.0
148.0;501.0;56.0;135;-24.0;19;444.0;-219.0;-307.0;275.0;-424.0
161.0;501.0;59.0;135;-16.0;19;461.0;-220.0;-276.0;277.0;-435.0
440.0;484.0;-256.0;110;537.0;-3;139.0;-78.0;-417.0;168.0;-245.0
441.0;483.0;-256.0;110;534.0;-3;141.0;-78.0;-418.0;166.0;-243.0
444.0;481.0;-260.0;110;532.0;-3;146.0;-77.0;-416.0;164.0;-240.0
447.0;480.0;-263.0;110;525.0;-3;155.0;-78.0;-415.0;164.0;-230.0
522.0;513.0;-436.0;16;521.0;-7;56.0;38.0;-146.0;102.0;-237.0
166.0;503.0;42.0;135;-17.0;19;459.0;-219.0;-298.0;275.0;-416.0
169.0;503.0;44.0;135;-23.0;19;459.0;-216.0;-292.0;272.0;-420.0
532.0;531.0;-436.0;16;507.0;-7;-32.0;37.0;-380.0;83.0;-268.0
155.0;501.0;54.0;135;-19.0;19;452.0;-219.0;-296.0;277.0;-416.0
589.0;532.0;-669.0;32;182.0;-11;657.0;188.0;35.0;-94.0;208.0
525.0;517.0;-438.0;16;528.0;-7;48.0;35.0;-149.0;101.0;-243.0
172.0;495.0;56.0;135;-28.0;19;459.0;-214.0;-259.0;270.0;-428.0
194.0;588.0;-110.0;135;-145.0;19;501.0;-155.0;39.0;222.0;-246.0
399.0;497.0;-397.0;98;168.0;-4;320.0;105.0;-338.0;-177.0;-280.0
533.0;528.0;-467.0;14;440.0;-7;136.0;62.0;-44.0;23.0;-264.0
466.0;404.0;-493.0;8;81.0;-110;356.0;131.0;26.0;-62.0;-45.0
534.0;527.0;-467.0;13;437.0;-7;138.0;65.0;-47.0;22.0;-264.0
532.0;526.0;-466.0;13;431.0;-7;139.0;68.0;-49.0;21.0;-262.0
260.0;517.0;83.0;135;-17.0;18;417.0;-268.0;-292.0;168.0;-457.0
248.0;508.0;118.0;135;-32.0;18;395.0;-251.0;-325.0;151.0;-417.0
543.0;528.0;-490.0;15;453.0;-7;191.0;107.0;-58.0;-2.0;-230.0
-96.0;1301.0;-186.0;20;14.0;-4;444.0;240.0;146.0;-111.0;68.0
524.0;523.0;-473.0;15;398.0;-7;160.0;106.0;-51.0;-18.0;-245.0
5.0;448.0;-190.0;-102;-360.0;-49;159.0;63.0;-41.0;30.0;-251.0
-318.0;504.0;358.0;135;-77.0;18;-6.0;-226.0;-201.0;363.0;-425.0
-140.0;479.0;259.0;135;-235.0;18;249.0;-185.0;-429.0;250.0;-543.0
136.0;485.0;175.0;135;0.0;18;207.0;-245.0;-237.0;237.0;-590.0
289.0;506.0;159.0;135;-10.0;18;146.0;-230.0;-310.0;205.0;-659.0
-566.0;827.0;261.0;-32;-177.0;-45;847.0;601.0;521.0;-601.0;637.0
526.0;524.0;-480.0;15;389.0;-7;164.0;122.0;-49.0;-24.0;-229.0
-650.0;1071.0;488.0;133;233.0;-9;828.0;565.0;539.0;-665.0;714.0
90.0;424.0;-191.0;128;655.0;-6;223.0;-205.0;-353.0;468.0;-404.0
565.0;601.0;-559.0;67;277.0;2;-519.0;-137.0;279.0;27.0;-14.0
-144.0;1361.0;158.0;-11;570.0;-15;176.0;-56.0;68.0;96.0;-168.0
512.0;527.0;-493.0;14;374.0;-8;169.0;121.0;-33.0;-2.0;-240.0
484.0;505.0;-514.0;40;198.0;-2;276.0;173.0;48.0;-77.0;-100.0
510.0;527.0;-492.0;14;364.0;-8;164.0;119.0;-32.0;1.0;-246.0
97.0;377.0;-182.0;139;630.0;-6;567.0;-182.0;-445.0;432.0;-310.0
506.0;528.0;-491.0;14;354.0;-8;159.0;115.0;-32.0;4.0;-250.0
540.0;552.0;-393.0;76;629.0;11;163.0;64.0;29.0;25.0;-207.0
475.0;553.0;-255.0;82;532.0;-1;-220.0;40.0;316.0;-117.0;306.0
207.0;490.0;106.0;135;-24.0;19;389.0;-218.0;-394.0;264.0;-475.0
221.0;508.0;102.0;135;21.0;18;415.0;-252.0;-308.0;226.0;-491.0
160.0;500.0;59.0;135;-17.0;19;464.0;-221.0;-263.0;276.0;-409.0
170.0;496.0;56.0;135;-27.0;19;466.0;-216.0;-245.0;271.0;-408.0
177.0;495.0;57.0;135;-30.0;19;463.0;-215.0;-239.0;270.0;-415.0
181.0;495.0;56.0;135;-29.0;19;461.0;-215.0;-235.0;266.0;-427.0
516.0;525.0;-481.0;15;382.0;-8;139.0;66.0;-35.0;32.0;-273.0
520.0;526.0;-481.0;15;393.0;-8;138.0;60.0;-36.0;34.0;-276.0
468.0;416.0;-298.0;57;478.0;-4;-852.0;25.0;396.0;-157.0;-12.0
463.0;422.0;-275.0;57;495.0;-4;-773.0;53.0;444.0;-188.0;63.0
281.0;502.0;144.0;135;-9.0;18;286.0;-239.0;-293.0;203.0;-563.0
214.0;507.0;98.0;135;13.0;18;411.0;-249.0;-314.0;227.0;-460.0
180.0;503.0;113.0;135;-2.0;18;385.0;-255.0;-282.0;214.0;-493.0
185.0;496.0;59.0;135;-29.0;19;461.0;-214.0;-243.0;265.0;-453.0
382.0;466.0;-458.0;13;122.0;-6;-444.0;-232.0;-80.0;187.0;9.0
525.0;535.0;-465.0;15;442.0;-8;125.0;36.0;-35.0;46.0;-286.0
89.0;627.0;74.0;152;647.0;8;-150.0;-157.0;-438.0;356.0;-462.0
492.0;578.0;-360.0;94;647.0;9;-42.0;18.0;44.0;-151.0;291.0
176.0;500.0;54.0;135;-30.0;19;459.0;-217.0;-271.0;266.0;-459.0
169.0;504.0;57.0;135;-19.0;19;453.0;-220.0;-307.0;275.0;-480.0
172.0;494.0;67.0;135;-25.0;19;433.0;-219.0;-271.0;266.0;-454.0
163.0;493.0;72.0;135;-11.0;19;438.0;-218.0;-276.0;274.0;-442.0
154.0;491.0;72.0;135;-13.0;19;441.0;-219.0;-274.0;279.0;-432.0
179.0;485.0;75.0;135;-23.0;19;460.0;-209.0;-213.0;274.0;-428.0
182.0;486.0;79.0;135;-19.0;19;458.0;-209.0;-218.0;275.0;-436.0
178.0;488.0;82.0;135;-7.0;19;458.0;-211.0;-222.0;280.0;-435.0
184.0;487.0;75.0;135;-41.0;18;466.0;-216.0;-225.0;268.0;-398.0
188.0;486.0;77.0;135;-33.0;18;465.0;-216.0;-229.0;269.0;-401.0
35.0;533.0;285.0;168;718.0;-10;260.0;326.0;307.0;-477.0;562.0
405.0;607.0;-628.0;16;12.0;-13;634.0;255.0;-419.0;-216.0;22.0
199.0;486.0;82.0;135;-28.0;18;459.0;-215.0;-231.0;268.0;-418.0
261.0;534.0;27.0;86;684.0;-6;0.0;151.0;170.0;-245.0;433.0
-391.0;406.0;642.0;167;442.0;-16;570.0;508.0;422.0;-649.0;718.0
518.0;543.0;-450.0;13;477.0;-7;115.0;36.0;-39.0;49.0;-295.0
474.0;549.0;-469.0;18;327.0;-14;337.0;131.0;110.0;-29.0;-62.0
444.0;494.0;-492.0;27;177.0;-2;357.0;159.0;78.0;-40.0;-38.0
413.0;500.0;-645.0;31;-63.0;-8;654.0;303.0;52.0;-234.0;264.0
422.0;515.0;-377.0;60;406.0;-6;-133.0;-62.0;111.0;40.0;292.0
513.0;545.0;-449.0;13;475.0;-7;113.0;37.0;-48.0;52.0;-301.0
447.0;552.0;-279.0;82;429.0;-1;-150.0;3.0;344.0;-40.0;278.0
371.0;570.0;-276.0;82;243.0;-1;-48.0;15.0;399.0;34.0;165.0
349.0;570.0;-282.0;82;204.0;0;-45.0;-12.0;396.0;72.0;154.0
256.0;472.0;-415.0;49;107.0;-8;492.0;166.0;-289.0;-158.0;-228.0
512.0;547.0;-442.0;13;477.0;-7;113.0;39.0;-53.0;52.0;-303.0
527.0;557.0;-437.0;15;512.0;-7;160.0;55.0;-76.0;28.0;-255.0
337.0;572.0;-281.0;82;180.0;1;-44.0;-24.0;399.0;92.0;156.0
355.0;526.0;-573.0;67;-46.0;-8;-431.0;-299.0;425.0;242.0;-38.0
215.0;492.0;100.0;135;-28.0;19;471.0;-204.0;-255.0;273.0;-379.0
216.0;493.0;99.0;135;-25.0;19;472.0;-201.0;-249.0;273.0;-376.0
225.0;493.0;89.0;135;-33.0;19;472.0;-195.0;-238.0;272.0;-380.0
334.0;556.0;-225.0;83;295.0;2;-2.0;53.0;454.0;-19.0;179.0
498.0;429.0;-402.0;113;330.0;-7;651.0;59.0;-92.0;20.0;-186.0
