Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
235.0;300.0;878.0;-286.0;20.0;30.0;156.0;928.0
527.0;478.0;956.0;-406.0;44.0;25.0;10.0;1109.0
334.0;399.0;872.0;-325.0;57.0;44.0;59.0;940.0
303.0;337.0;871.0;-317.0;77.0;29.0;33.0;952.0
307.0;345.0;902.0;-323.0;90.0;32.0;22.0;944.0
273.0;347.0;966.0;-293.0;98.0;-1.0;72.0;965.0
302.0;355.0;903.0;-300.0;61.0;29.0;24.0;958.0
281.0;339.0;882.0;-288.0;40.0;34.0;17.0;968.0
419.0;419.0;736.0;-334.0;136.0;143.0;109.0;821.0
295.0;207.0;846.0;-631.0;127.0;139.0;101.0;853.0
235.0;348.0;958.0;-272.0;37.0;21.0;37.0;1019.0
317.0;397.0;878.0;-333.0;68.0;51.0;67.0;952.0
312.0;416.0;868.0;-335.0;69.0;57.0;48.0;916.0
287.0;344.0;895.0;-299.0;66.0;34.0;10.0;974.0
311.0;382.0;858.0;-344.0;100.0;63.0;62.0;944.0
322.0;380.0;860.0;-350.0;91.0;68.0;63.0;929.0
233.0;317.0;900.0;-310.0;113.0;10.0;24.0;945.0
348.0;359.0;937.0;-292.0;78.0;16.0;19.0;933.0
341.0;378.0;840.0;-341.0;92.0;59.0;47.0;952.0
332.0;417.0;857.0;-341.0;4.0;53.0;70.0;946.0
319.0;407.0;849.0;-348.0;21.0;56.0;73.0;954.0
275.0;380.0;860.0;-337.0;51.0;47.0;71.0;947.0
302.0;377.0;977.0;-308.0;87.0;59.0;150.0;848.0
322.0;400.0;888.0;-348.0;84.0;47.0;88.0;931.0
391.0;399.0;876.0;-351.0;12.0;44.0;47.0;943.0
382.0;388.0;863.0;-356.0;53.0;63.0;58.0;960.0
197.0;412.0;827.0;-382.0;79.0;237.0;63.0;870.0
169.0;268.0;965.0;-132.0;177.0;144.0;91.0;942.0
306.0;408.0;884.0;-286.0;-30.0;172.0;124.0;908.0
164.0;442.0;1102.0;-362.0;55.0;242.0;287.0;882.0
280.0;419.0;855.0;-362.0;100.0;75.0;58.0;924.0
295.0;408.0;889.0;-341.0;69.0;93.0;77.0;933.0
216.0;341.0;912.0;-352.0;15.0;50.0;58.0;981.0
303.0;403.0;567.0;-442.0;94.0;252.0;-26.0;683.0
237.0;995.0;-135.0;-894.0;-932.0;403.0;194.0;-5.0
269.0;502.0;748.0;-390.0;-627.0;388.0;339.0;817.0
258.0;343.0;858.0;-297.0;89.0;15.0;8.0;909.0
315.0;348.0;889.0;-290.0;127.0;9.0;17.0;938.0
301.0;437.0;859.0;-355.0;101.0;75.0;57.0;924.0
279.0;438.0;841.0;-349.0;109.0;66.0;45.0;926.0
243.0;357.0;876.0;-308.0;64.0;50.0;26.0;944.0
311.0;434.0;824.0;-346.0;30.0;79.0;69.0;869.0
284.0;409.0;783.0;-293.0;-119.0;13.0;97.0;824.0
179.0;358.0;771.0;-336.0;253.0;231.0;-29.0;744.0
187.0;405.0;853.0;-382.0;33.0;81.0;40.0;939.0
325.0;358.0;900.0;-176.0;-14.0;37.0;105.0;967.0
234.0;357.0;849.0;-229.0;51.0;-15.0;28.0;926.0
240.0;363.0;878.0;-297.0;74.0;51.0;7.0;963.0
346.0;367.0;896.0;-68.0;179.0;75.0;56.0;949.0
258.0;363.0;888.0;-286.0;63.0;58.0;17.0;943.0
429.0;522.0;933.0;-380.0;142.0;15.0;26.0;1317.0
347.0;343.0;849.0;-297.0;95.0;59.0;65.0;915.0
147.0;125.0;945.0;-140.0;68.0;-35.0;197.0;922.0
285.0;336.0;878.0;-242.0;114.0;57.0;19.0;975.0
292.0;339.0;908.0;-279.0;41.0;53.0;12.0;983.0
152.0;222.0;836.0;-318.0;46.0;-5.0;91.0;860.0
253.0;444.0;849.0;-360.0;64.0;61.0;74.0;934.0
366.0;370.0;900.0;-329.0;103.0;-65.0;50.0;996.0
255.0;368.0;867.0;-281.0;43.0;91.0;10.0;931.0
271.0;291.0;926.0;-425.0;29.0;22.0;38.0;971.0
264.0;277.0;1026.0;-357.0;253.0;220.0;107.0;1005.0
275.0;252.0;885.0;-523.0;111.0;15.0;-1.0;795.0
261.0;337.0;886.0;-281.0;101.0;24.0;76.0;930.0
652.0;368.0;645.0;-435.0;15.0;139.0;75.0;694.0
287.0;368.0;766.0;-225.0;94.0;61.0;5.0;890.0
313.0;296.0;1276.0;-220.0;-154.0;-60.0;280.0;1068.0
282.0;347.0;916.0;-356.0;45.0;65.0;12.0;944.0
75.0;304.0;914.0;-257.0;-103.0;26.0;229.0;953.0
225.0;319.0;902.0;-241.0;32.0;100.0;120.0;966.0
425.0;436.0;859.0;-369.0;3.0;54.0;52.0;926.0
691.0;482.0;736.0;-506.0;-117.0;113.0;19.0;914.0
214.0;308.0;865.0;-124.0;-20.0;-41.0;-38.0;890.0
523.0;367.0;813.0;-213.0;72.0;-64.0;115.0;1047.0
351.0;283.0;836.0;-359.0;-39.0;20.0;200.0;951.0
695.0;960.0;33.0;-999.0;-690.0;195.0;221.0;162.0
712.0;1003.0;-417.0;-978.0;-553.0;119.0;-103.0;-130.0
390.0;384.0;860.0;-366.0;53.0;67.0;31.0;908.0
392.0;263.0;926.0;-299.0;161.0;-57.0;-11.0;1155.0
343.0;370.0;836.0;-349.0;72.0;53.0;63.0;924.0
340.0;368.0;822.0;-343.0;51.0;42.0;96.0;915.0
330.0;409.0;815.0;-331.0;-54.0;68.0;83.0;905.0
340.0;330.0;886.0;-283.0;142.0;-24.0;-5.0;962.0
411.0;286.0;941.0;-222.0;158.0;-109.0;2.0;1054.0
292.0;289.0;924.0;-275.0;113.0;-19.0;-54.0;988.0
241.0;341.0;857.0;-377.0;-25.0;107.0;15.0;940.0
312.0;323.0;877.0;-359.0;63.0;-22.0;-12.0;943.0
308.0;200.0;833.0;-370.0;238.0;-50.0;42.0;908.0
310.0;316.0;883.0;-328.0;123.0;-31.0;-2.0;949.0
326.0;313.0;909.0;-294.0;120.0;-37.0;0.0;965.0
237.0;306.0;908.0;-336.0;80.0;-86.0;-2.0;983.0
252.0;372.0;877.0;-292.0;27.0;68.0;64.0;929.0
311.0;369.0;892.0;-335.0;34.0;51.0;107.0;971.0
248.0;424.0;939.0;-352.0;-52.0;78.0;178.0;967.0
284.0;380.0;851.0;-288.0;35.0;75.0;60.0;940.0
312.0;392.0;895.0;-342.0;-73.0;57.0;52.0;948.0
174.0;285.0;955.0;-279.0;131.0;33.0;85.0;982.0
311.0;383.0;828.0;-319.0;-10.0;68.0;94.0;957.0
484.0;376.0;778.0;-178.0;-10.0;-43.0;94.0;927.0
298.0;388.0;870.0;-281.0;77.0;85.0;52.0;921.0
349.0;393.0;863.0;-289.0;5.0;82.0;86.0;933.0
285.0;318.0;891.0;-288.0;66.0;51.0;33.0;950.0
406.0;391.0;855.0;-268.0;4.0;-40.0;213.0;971.0
305.0;381.0;858.0;-358.0;55.0;59.0;85.0;928.0
338.0;376.0;913.0;-319.0;-8.0;76.0;85.0;987.0
315.0;327.0;997.0;-261.0;-510.0;-6.0;226.0;959.0
306.0;387.0;858.0;-351.0;70.0;57.0;75.0;944.0
320.0;356.0;857.0;-345.0;71.0;60.0;80.0;942.0
320.0;358.0;862.0;-355.0;71.0;73.0;91.0;941.0
348.0;362.0;892.0;-349.0;80.0;75.0;100.0;946.0
466.0;317.0;930.0;-358.0;101.0;80.0;160.0;1021.0
174.0;319.0;885.0;-355.0;-151.0;41.0;185.0;902.0
369.0;374.0;872.0;-344.0;79.0;81.0;70.0;952.0
365.0;387.0;861.0;-311.0;76.0;80.0;76.0;943.0
267.0;354.0;834.0;-219.0;-67.0;233.0;157.0;903.0
349.0;358.0;871.0;-304.0;55.0;84.0;76.0;934.0
201.0;293.0;1017.0;-249.0;-85.0;-96.0;320.0;1013.0
393.0;263.0;896.0;-332.0;47.0;54.0;175.0;999.0
354.0;349.0;850.0;-337.0;90.0;40.0;76.0;952.0
344.0;361.0;856.0;-347.0;83.0;26.0;56.0;951.0
338.0;368.0;867.0;-348.0;66.0;5.0;39.0;942.0
67.0;77.0;970.0;-52.0;173.0;6.0;78.0;1007.0
285.0;378.0;868.0;-266.0;27.0;3.0;40.0;964.0
414.0;417.0;866.0;-482.0;40.0;57.0;-10.0;990.0
271.0;309.0;896.0;-257.0;21.0;5.0;85.0;1001.0
211.0;299.0;943.0;-318.0;137.0;-31.0;-54.0;1016.0
239.0;423.0;854.0;-390.0;121.0;61.0;54.0;926.0
342.0;223.0;1039.0;-490.0;256.0;64.0;187.0;921.0
136.0;331.0;840.0;-138.0;-47.0;92.0;67.0;822.0
384.0;460.0;859.0;-256.0;20.0;2.0;65.0;932.0
383.0;470.0;802.0;-175.0;-27.0;145.0;-2.0;763.0
166.0;322.0;821.0;-170.0;232.0;-136.0;-36.0;873.0
295.0;254.0;1052.0;-223.0;16.0;-41.0;105.0;1091.0
287.0;259.0;951.0;-290.0;360.0;-251.0;-216.0;953.0
179.0;280.0;927.0;-362.0;76.0;136.0;93.0;1011.0
112.0;98.0;965.0;-142.0;91.0;43.0;130.0;963.0
205.0;374.0;826.0;-371.0;236.0;171.0;118.0;845.0
130.0;302.0;861.0;-299.0;-136.0;-34.0;157.0;944.0
221.0;297.0;1006.0;-237.0;113.0;39.0;8.0;953.0
339.0;329.0;834.0;-102.0;63.0;-92.0;104.0;874.0
171.0;395.0;860.0;-270.0;61.0;155.0;84.0;942.0
317.0;307.0;982.0;-322.0;295.0;-11.0;-75.0;1068.0
506.0;422.0;1068.0;-388.0;131.0;22.0;115.0;1268.0
572.0;476.0;723.0;-561.0;-349.0;-106.0;59.0;897.0
595.0;448.0;1159.0;-292.0;146.0;87.0;85.0;1159.0
172.0;420.0;849.0;-372.0;204.0;70.0;71.0;911.0
301.0;415.0;629.0;-207.0;152.0;185.0;-20.0;747.0
234.0;346.0;1016.0;-244.0;83.0;69.0;118.0;1047.0
53.0;-87.0;980.0;106.0;198.0;-82.0;2.0;999.0
927.0;991.0;-327.0;-1008.0;-157.0;-50.0;-242.0;-58.0
194.0;146.0;934.0;-41.0;266.0;-102.0;9.0;1033.0
496.0;356.0;910.0;-328.0;101.0;133.0;101.0;1011.0
176.0;256.0;958.0;-259.0;11.0;49.0;196.0;979.0
395.0;381.0;989.0;-173.0;165.0;184.0;116.0;942.0
30.0;262.0;784.0;-222.0;151.0;-29.0;-115.0;784.0
244.0;373.0;907.0;-227.0;-127.0;-111.0;46.0;1030.0
213.0;288.0;898.0;-280.0;122.0;-37.0;-16.0;985.0
662.0;614.0;578.0;-611.0;-686.0;184.0;26.0;726.0
408.0;440.0;824.0;-394.0;-20.0;89.0;93.0;923.0
497.0;583.0;698.0;-525.0;356.0;-85.0;-11.0;838.0
311.0;381.0;883.0;-365.0;0.0;138.0;157.0;937.0
269.0;310.0;947.0;-179.0;15.0;219.0;183.0;980.0
312.0;429.0;781.0;-426.0;-50.0;159.0;144.0;872.0
181.0;332.0;907.0;-199.0;90.0;58.0;-34.0;956.0
654.0;798.0;334.0;-913.0;-744.0;19.0;-163.0;688.0
232.0;300.0;953.0;-270.0;55.0;95.0;125.0;1000.0
309.0;556.0;683.0;-347.0;683.0;-634.0;-285.0;825.0
252.0;227.0;877.0;-252.0;14.0;108.0;245.0;906.0
91.0;40.0;987.0;-47.0;160.0;-7.0;82.0;1027.0
210.0;152.0;949.0;-165.0;268.0;-113.0;-20.0;1028.0
69.0;147.0;950.0;-90.0;1.0;169.0;251.0;943.0
55.0;284.0;915.0;-260.0;136.0;34.0;-108.0;927.0
174.0;296.0;822.0;-420.0;267.0;-55.0;-44.0;932.0
441.0;367.0;871.0;-294.0;109.0;277.0;41.0;922.0
123.0;172.0;1084.0;-509.0;241.0;-24.0;89.0;1033.0
496.0;441.0;1008.0;-200.0;-3.0;-18.0;55.0;1104.0
579.0;402.0;1022.0;-144.0;67.0;58.0;128.0;908.0
267.0;553.0;1043.0;-184.0;-14.0;-119.0;20.0;1141.0
388.0;378.0;846.0;-275.0;-8.0;207.0;169.0;868.0
