InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
488.0;1079.0;-853.0;254.0;246.0;557.0;-989.0;1006.0;186.0
552.0;1210.0;-874.0;146.0;193.0;617.0;-992.0;1000.0;121.0
324.0;960.0;-770.0;228.0;250.0;417.0;-868.0;858.0;205.0
191.0;1198.0;-666.0;371.0;134.0;1002.0;-1062.0;1004.0;309.0
342.0;1059.0;-736.0;486.0;337.0;680.0;-980.0;895.0;244.0
395.0;1071.0;-856.0;165.0;200.0;595.0;-939.0;989.0;149.0
488.0;1060.0;-841.0;249.0;314.0;522.0;-976.0;971.0;179.0
424.0;1079.0;-844.0;229.0;215.0;558.0;-958.0;970.0;189.0
438.0;1080.0;-843.0;240.0;247.0;520.0;-966.0;979.0;182.0
461.0;1051.0;-830.0;291.0;250.0;732.0;-1004.0;998.0;130.0
531.0;1105.0;-881.0;247.0;213.0;611.0;-994.0;1021.0;126.0
317.0;949.0;-820.0;197.0;182.0;403.0;-895.0;899.0;137.0
522.0;1425.0;-902.0;289.0;267.0;742.0;-1050.0;1227.0;335.0
400.0;1453.0;-887.0;328.0;391.0;714.0;-1096.0;1047.0;255.0
502.0;1083.0;-819.0;250.0;230.0;512.0;-928.0;970.0;123.0
504.0;1094.0;-833.0;240.0;215.0;533.0;-941.0;962.0;115.0
529.0;827.0;-889.0;-64.0;196.0;424.0;-919.0;1201.0;-82.0
193.0;1011.0;-899.0;336.0;147.0;508.0;-1024.0;1016.0;192.0
227.0;1099.0;-833.0;337.0;313.0;740.0;-995.0;1008.0;194.0
546.0;1161.0;-918.0;207.0;372.0;846.0;-1007.0;935.0;59.0
287.0;1131.0;-806.0;308.0;461.0;785.0;-903.0;1113.0;121.0
291.0;1039.0;-710.0;315.0;290.0;578.0;-838.0;904.0;362.0
526.0;1055.0;-842.0;234.0;334.0;571.0;-963.0;969.0;173.0
370.0;1039.0;-725.0;312.0;247.0;650.0;-787.0;865.0;290.0
468.0;1069.0;-815.0;167.0;147.0;541.0;-906.0;1015.0;89.0
219.0;1034.0;-784.0;400.0;379.0;798.0;-962.0;989.0;227.0
342.0;1116.0;-794.0;131.0;278.0;605.0;-863.0;880.0;120.0
320.0;1106.0;-737.0;433.0;323.0;879.0;-969.0;926.0;139.0
478.0;1080.0;-847.0;234.0;257.0;556.0;-969.0;990.0;206.0
534.0;1084.0;-741.0;129.0;106.0;535.0;-914.0;1043.0;363.0
530.0;1097.0;-796.0;310.0;273.0;580.0;-963.0;953.0;326.0
506.0;1093.0;-856.0;248.0;250.0;535.0;-967.0;995.0;144.0
534.0;1070.0;-862.0;350.0;148.0;665.0;-1091.0;959.0;-137.0
535.0;988.0;-700.0;272.0;328.0;562.0;-852.0;894.0;304.0
503.0;1079.0;-840.0;305.0;338.0;621.0;-989.0;998.0;273.0
317.0;1064.0;-764.0;377.0;364.0;714.0;-947.0;934.0;211.0
328.0;1071.0;-657.0;475.0;332.0;706.0;-956.0;894.0;407.0
510.0;1078.0;-851.0;279.0;250.0;557.0;-986.0;1010.0;203.0
423.0;1040.0;-763.0;343.0;346.0;698.0;-926.0;936.0;350.0
973.0;540.0;5.0;545.0;720.0;546.0;-447.0;345.0;743.0
404.0;1049.0;-770.0;334.0;357.0;683.0;-927.0;933.0;324.0
511.0;1072.0;-853.0;260.0;269.0;564.0;-991.0;1006.0;197.0
529.0;1013.0;-781.0;316.0;305.0;554.0;-913.0;950.0;334.0
587.0;1100.0;-660.0;521.0;411.0;807.0;-927.0;868.0;44.0
395.0;952.0;-1037.0;131.0;266.0;536.0;-1173.0;1027.0;212.0
487.0;1011.0;-830.0;305.0;380.0;653.0;-930.0;968.0;259.0
351.0;1016.0;-824.0;272.0;289.0;620.0;-965.0;970.0;277.0
551.0;1115.0;-792.0;196.0;318.0;782.0;-932.0;986.0;200.0
283.0;1029.0;-831.0;232.0;226.0;604.0;-936.0;929.0;222.0
258.0;1082.0;-825.0;295.0;263.0;639.0;-918.0;895.0;301.0
553.0;1046.0;-842.0;233.0;190.0;588.0;-967.0;1143.0;191.0
511.0;1094.0;-857.0;264.0;265.0;588.0;-992.0;1012.0;190.0
303.0;1041.0;-728.0;383.0;339.0;678.0;-907.0;896.0;271.0
545.0;1002.0;-766.0;365.0;538.0;797.0;-923.0;897.0;326.0
421.0;1012.0;-800.0;417.0;363.0;546.0;-935.0;876.0;303.0
416.0;1020.0;-713.0;414.0;340.0;579.0;-917.0;860.0;355.0
303.0;1174.0;-722.0;226.0;231.0;566.0;-796.0;798.0;198.0
136.0;1095.0;-576.0;690.0;274.0;815.0;-986.0;796.0;207.0
381.0;1018.0;-825.0;397.0;296.0;741.0;-977.0;928.0;239.0
525.0;1151.0;-705.0;259.0;320.0;558.0;-840.0;838.0;293.0
603.0;998.0;-726.0;217.0;138.0;554.0;-872.0;873.0;107.0
589.0;1031.0;-626.0;648.0;396.0;881.0;-992.0;805.0;315.0
255.0;1429.0;-905.0;62.0;285.0;494.0;-1004.0;1191.0;148.0
445.0;1088.0;-833.0;299.0;291.0;570.0;-963.0;973.0;306.0
486.0;1071.0;-856.0;310.0;245.0;600.0;-988.0;1024.0;236.0
454.0;1061.0;-851.0;215.0;274.0;545.0;-976.0;986.0;151.0
454.0;1070.0;-855.0;291.0;267.0;573.0;-987.0;1012.0;252.0
428.0;1110.0;-723.0;487.0;364.0;905.0;-1023.0;972.0;103.0
479.0;1102.0;-627.0;488.0;148.0;714.0;-1019.0;919.0;183.0
460.0;1114.0;-682.0;337.0;119.0;729.0;-1024.0;950.0;167.0
455.0;1112.0;-838.0;256.0;310.0;569.0;-970.0;980.0;237.0
398.0;1279.0;-632.0;210.0;365.0;673.0;-741.0;838.0;199.0
465.0;1068.0;-865.0;233.0;257.0;589.0;-992.0;987.0;176.0
499.0;1089.0;-854.0;217.0;173.0;539.0;-967.0;990.0;121.0
142.0;1092.0;-772.0;365.0;177.0;718.0;-986.0;956.0;148.0
390.0;1039.0;-955.0;210.0;212.0;615.0;-1059.0;1045.0;225.0
556.0;1093.0;-776.0;250.0;170.0;487.0;-989.0;1044.0;202.0
479.0;1260.0;-713.0;256.0;355.0;674.0;-839.0;913.0;242.0
463.0;1054.0;-770.0;264.0;349.0;669.0;-897.0;1029.0;203.0
514.0;1102.0;-673.0;236.0;357.0;590.0;-824.0;906.0;223.0
472.0;1067.0;-868.0;253.0;258.0;563.0;-985.0;1001.0;192.0
358.0;1068.0;-775.0;369.0;337.0;722.0;-1003.0;960.0;110.0
498.0;1079.0;-833.0;246.0;288.0;532.0;-960.0;975.0;211.0
377.0;1187.0;-754.0;241.0;278.0;680.0;-915.0;1005.0;227.0
382.0;1026.0;-812.0;117.0;145.0;482.0;-914.0;1006.0;53.0
313.0;1082.0;-766.0;269.0;283.0;579.0;-854.0;809.0;145.0
204.0;1109.0;-821.0;259.0;249.0;677.0;-1033.0;976.0;271.0
461.0;1072.0;-850.0;299.0;274.0;587.0;-993.0;1012.0;244.0
605.0;791.0;476.0;913.0;749.0;836.0;-718.0;-101.0;603.0
418.0;1041.0;-751.0;242.0;389.0;696.0;-876.0;877.0;266.0
429.0;1100.0;-888.0;130.0;120.0;501.0;-986.0;1031.0;49.0
445.0;1101.0;-845.0;250.0;219.0;553.0;-974.0;990.0;206.0
464.0;1118.0;-532.0;557.0;197.0;858.0;-973.0;798.0;120.0
627.0;1086.0;-609.0;562.0;256.0;845.0;-1025.0;887.0;104.0
488.0;1070.0;-842.0;234.0;278.0;531.0;-970.0;993.0;203.0
455.0;1157.0;-892.0;191.0;156.0;461.0;-975.0;1028.0;173.0
596.0;1120.0;-610.0;598.0;170.0;1005.0;-1060.0;959.0;-15.0
475.0;1094.0;-847.0;258.0;204.0;520.0;-966.0;977.0;153.0
494.0;1089.0;-851.0;251.0;217.0;521.0;-969.0;997.0;163.0
445.0;1020.0;-809.0;208.0;327.0;664.0;-927.0;853.0;252.0
516.0;1092.0;-692.0;474.0;145.0;745.0;-980.0;907.0;75.0
621.0;1145.0;-716.0;469.0;101.0;839.0;-1011.0;975.0;126.0
493.0;1079.0;-832.0;243.0;285.0;527.0;-966.0;981.0;197.0
493.0;1082.0;-831.0;239.0;288.0;544.0;-967.0;999.0;192.0
435.0;963.0;-734.0;314.0;379.0;585.0;-854.0;877.0;308.0
509.0;1098.0;-761.0;318.0;349.0;781.0;-892.0;951.0;367.0
439.0;1098.0;-861.0;118.0;72.0;515.0;-938.0;955.0;-29.0
487.0;1072.0;-858.0;214.0;188.0;540.0;-966.0;1008.0;98.0
538.0;1032.0;-814.0;227.0;309.0;562.0;-952.0;978.0;194.0
437.0;974.0;-762.0;168.0;297.0;535.0;-890.0;909.0;116.0
415.0;915.0;-622.0;274.0;285.0;530.0;-756.0;758.0;195.0
423.0;1272.0;-789.0;291.0;156.0;603.0;-947.0;948.0;214.0
446.0;1060.0;-852.0;233.0;277.0;503.0;-975.0;980.0;195.0
610.0;1388.0;-934.0;300.0;401.0;787.0;-1065.0;1193.0;302.0
460.0;1043.0;-844.0;249.0;259.0;527.0;-976.0;994.0;203.0
491.0;1071.0;-848.0;242.0;228.0;540.0;-966.0;997.0;119.0
475.0;1047.0;-844.0;233.0;242.0;497.0;-974.0;990.0;175.0
581.0;1072.0;-934.0;317.0;208.0;698.0;-1001.0;1022.0;-25.0
513.0;1104.0;-841.0;247.0;182.0;539.0;-954.0;996.0;139.0
554.0;1070.0;-905.0;114.0;226.0;514.0;-1018.0;1027.0;64.0
478.0;1084.0;-871.0;196.0;232.0;537.0;-976.0;1008.0;139.0
472.0;1080.0;-859.0;250.0;236.0;533.0;-966.0;985.0;181.0
23.0;1041.0;-586.0;517.0;217.0;682.0;-1044.0;824.0;192.0
481.0;1088.0;-843.0;233.0;257.0;524.0;-972.0;991.0;187.0
494.0;1079.0;-844.0;236.0;280.0;545.0;-973.0;998.0;174.0
498.0;1078.0;-846.0;231.0;278.0;568.0;-976.0;1002.0;181.0
657.0;300.0;750.0;570.0;1017.0;383.0;-232.0;-453.0;945.0
529.0;1330.0;-748.0;334.0;395.0;827.0;-913.0;1111.0;351.0
535.0;1112.0;-761.0;212.0;442.0;738.0;-918.0;1043.0;236.0
547.0;981.0;-746.0;268.0;416.0;660.0;-884.0;889.0;230.0
496.0;1078.0;-841.0;235.0;289.0;560.0;-973.0;986.0;177.0
574.0;1072.0;-831.0;283.0;216.0;561.0;-878.0;1022.0;64.0
340.0;996.0;-690.0;319.0;334.0;556.0;-846.0;848.0;280.0
553.0;1103.0;-845.0;288.0;232.0;582.0;-974.0;978.0;133.0
333.0;942.0;-741.0;304.0;317.0;507.0;-830.0;836.0;231.0
257.0;1126.0;-827.0;120.0;223.0;465.0;-882.0;861.0;185.0
575.0;992.0;-900.0;213.0;310.0;611.0;-987.0;946.0;124.0
653.0;1067.0;-823.0;292.0;300.0;642.0;-981.0;914.0;35.0
509.0;1183.0;-723.0;415.0;138.0;815.0;-953.0;1230.0;174.0
151.0;1055.0;-944.0;432.0;222.0;656.0;-1108.0;878.0;192.0
468.0;1114.0;-644.0;259.0;268.0;715.0;-785.0;915.0;157.0
584.0;1002.0;-743.0;261.0;310.0;651.0;-853.0;934.0;96.0
441.0;1078.0;-816.0;438.0;331.0;532.0;-1018.0;960.0;197.0
247.0;883.0;-858.0;209.0;178.0;428.0;-911.0;1117.0;80.0
415.0;655.0;-636.0;276.0;252.0;666.0;-736.0;802.0;213.0
500.0;1069.0;-761.0;416.0;309.0;650.0;-922.0;948.0;356.0
536.0;1076.0;-787.0;480.0;156.0;431.0;-1046.0;1055.0;83.0
340.0;1137.0;-648.0;411.0;269.0;692.0;-860.0;835.0;309.0
593.0;1094.0;-844.0;228.0;276.0;613.0;-968.0;1009.0;178.0
287.0;1292.0;-781.0;171.0;152.0;571.0;-889.0;959.0;163.0
519.0;1061.0;-849.0;320.0;305.0;639.0;-997.0;1009.0;243.0
491.0;1060.0;-841.0;262.0;227.0;542.0;-970.0;1018.0;179.0
530.0;1101.0;-841.0;325.0;247.0;554.0;-988.0;988.0;245.0
500.0;1070.0;-831.0;248.0;286.0;545.0;-966.0;1002.0;202.0
549.0;1073.0;-824.0;339.0;332.0;656.0;-974.0;985.0;254.0
396.0;1137.0;-938.0;101.0;30.0;664.0;-1005.0;1033.0;-150.0
723.0;971.0;-943.0;463.0;421.0;692.0;-1003.0;998.0;167.0
475.0;872.0;-719.0;233.0;247.0;499.0;-787.0;760.0;-82.0
371.0;925.0;-779.0;344.0;215.0;695.0;-880.0;751.0;-217.0
293.0;1134.0;-924.0;249.0;200.0;552.0;-946.0;811.0;48.0
703.0;1187.0;-978.0;260.0;116.0;494.0;-1078.0;1140.0;161.0
471.0;904.0;-663.0;352.0;318.0;774.0;-825.0;796.0;67.0
378.0;1018.0;-806.0;349.0;313.0;571.0;-971.0;995.0;272.0
712.0;962.0;-232.0;883.0;528.0;911.0;-936.0;471.0;256.0
718.0;1009.0;-608.0;738.0;364.0;920.0;-1016.0;606.0;154.0
281.0;1179.0;-773.0;168.0;260.0;519.0;-879.0;874.0;196.0
502.0;1049.0;-646.0;193.0;378.0;680.0;-784.0;948.0;308.0
578.0;1022.0;-687.0;442.0;281.0;513.0;-932.0;947.0;97.0
612.0;983.0;-767.0;241.0;327.0;561.0;-927.0;937.0;226.0
449.0;1004.0;-652.0;265.0;272.0;632.0;-765.0;922.0;188.0
538.0;990.0;-807.0;285.0;362.0;574.0;-948.0;970.0;207.0
274.0;1310.0;-888.0;100.0;148.0;468.0;-1016.0;1088.0;175.0
463.0;1059.0;-843.0;236.0;239.0;521.0;-967.0;990.0;207.0
-395.0;1317.0;-686.0;316.0;278.0;718.0;-826.0;1176.0;710.0
736.0;903.0;97.0;904.0;649.0;920.0;-768.0;320.0;505.0
634.0;1094.0;-736.0;165.0;176.0;564.0;-891.0;1202.0;358.0
500.0;1096.0;-881.0;208.0;227.0;577.0;-982.0;1024.0;130.0
404.0;1177.0;-990.0;187.0;57.0;530.0;-1102.0;990.0;41.0
374.0;1027.0;-1117.0;86.0;116.0;472.0;-1200.0;1237.0;73.0
878.0;1056.0;-896.0;198.0;96.0;431.0;-1008.0;969.0;215.0
732.0;1106.0;-894.0;115.0;86.0;449.0;-1020.0;966.0;-40.0
316.0;1049.0;-737.0;165.0;209.0;495.0;-770.0;832.0;76.0
329.0;1170.0;-875.0;458.0;369.0;882.0;-896.0;791.0;-41.0
615.0;970.0;-1026.0;125.0;111.0;371.0;-1092.0;883.0;153.0
653.0;1097.0;-378.0;721.0;252.0;893.0;-945.0;739.0;227.0
471.0;1188.0;-762.0;158.0;-56.0;578.0;-888.0;1006.0;66.0
173.0;1007.0;-848.0;692.0;419.0;780.0;-1025.0;722.0;73.0
272.0;1067.0;-952.0;124.0;110.0;448.0;-1031.0;1040.0;52.0
431.0;933.0;-800.0;115.0;234.0;534.0;-861.0;917.0;15.0
623.0;1297.0;-1162.0;204.0;27.0;473.0;-1284.0;1127.0;125.0
398.0;980.0;-606.0;556.0;497.0;835.0;-913.0;761.0;413.0
560.0;1086.0;-1116.0;374.0;62.0;581.0;-1260.0;1450.0;220.0
177.0;1029.0;-777.0;543.0;236.0;683.0;-1046.0;845.0;-15.0
500.0;1104.0;-687.0;494.0;170.0;785.0;-979.0;895.0;53.0
688.0;1039.0;-719.0;760.0;168.0;798.0;-1026.0;629.0;-259.0
413.0;1436.0;-699.0;308.0;310.0;821.0;-823.0;1025.0;201.0
460.0;1191.0;-673.0;280.0;419.0;597.0;-838.0;1128.0;459.0
339.0;1123.0;-963.0;374.0;113.0;783.0;-1037.0;1033.0;38.0
515.0;1037.0;-826.0;356.0;354.0;604.0;-928.0;941.0;418.0
511.0;1090.0;-696.0;497.0;189.0;840.0;-996.0;886.0;50.0
371.0;1208.0;-991.0;293.0;230.0;572.0;-1162.0;1239.0;254.0
895.0;956.0;-415.0;673.0;491.0;834.0;-923.0;719.0;409.0
211.0;1125.0;-574.0;249.0;217.0;659.0;-840.0;1063.0;276.0
613.0;1130.0;-996.0;372.0;159.0;702.0;-1133.0;1402.0;262.0
361.0;873.0;-845.0;173.0;188.0;399.0;-865.0;819.0;98.0
468.0;861.0;-923.0;140.0;198.0;426.0;-981.0;890.0;17.0
499.0;1094.0;-695.0;476.0;170.0;766.0;-981.0;885.0;49.0
267.0;1057.0;-779.0;393.0;311.0;759.0;-980.0;902.0;258.0
655.0;930.0;-1141.0;116.0;177.0;490.0;-1275.0;968.0;212.0
207.0;1020.0;-835.0;225.0;185.0;516.0;-914.0;913.0;161.0
603.0;1067.0;-929.0;327.0;332.0;458.0;-1000.0;1074.0;186.0
191.0;1036.0;-685.0;405.0;121.0;701.0;-946.0;916.0;-23.0
493.0;1057.0;-776.0;330.0;-25.0;628.0;-1005.0;965.0;-196.0
604.0;933.0;-656.0;455.0;182.0;688.0;-900.0;728.0;-45.0
462.0;1030.0;-882.0;251.0;433.0;781.0;-930.0;879.0;-95.0
598.0;1216.0;-862.0;650.0;-142.0;550.0;-893.0;597.0;-241.0
383.0;947.0;-793.0;230.0;332.0;630.0;-923.0;925.0;295.0
374.0;1008.0;-701.0;180.0;310.0;666.0;-820.0;829.0;190.0
580.0;1186.0;-1046.0;217.0;134.0;694.0;-1152.0;1309.0;230.0
260.0;1088.0;-926.0;130.0;-66.0;488.0;-1007.0;1053.0;-99.0
39.0;1073.0;-764.0;487.0;189.0;721.0;-969.0;868.0;164.0
493.0;1141.0;-667.0;281.0;393.0;752.0;-839.0;848.0;278.0
372.0;1165.0;-550.0;249.0;359.0;744.0;-688.0;826.0;257.0
274.0;957.0;-648.0;541.0;350.0;793.0;-970.0;783.0;-18.0
350.0;920.0;-706.0;219.0;220.0;462.0;-754.0;787.0;163.0
453.0;1058.0;-858.0;212.0;245.0;499.0;-982.0;989.0;161.0
658.0;1065.0;-902.0;314.0;225.0;579.0;-1018.0;1066.0;73.0
377.0;949.0;-792.0;308.0;380.0;637.0;-924.0;892.0;298.0
310.0;1021.0;-598.0;629.0;441.0;835.0;-944.0;820.0;301.0
338.0;1167.0;-702.0;395.0;-57.0;850.0;-970.0;909.0;203.0
532.0;1011.0;-837.0;243.0;340.0;560.0;-968.0;993.0;183.0
738.0;838.0;-670.0;687.0;660.0;865.0;-924.0;663.0;365.0
407.0;956.0;-816.0;324.0;388.0;626.0;-947.0;1054.0;251.0
343.0;1302.0;-784.0;209.0;318.0;696.0;-854.0;821.0;144.0
489.0;1095.0;-703.0;465.0;157.0;748.0;-976.0;905.0;39.0
383.0;1069.0;-859.0;500.0;242.0;667.0;-1025.0;913.0;-19.0
589.0;1200.0;-560.0;620.0;69.0;779.0;-903.0;914.0;-119.0
497.0;1099.0;-699.0;436.0;155.0;751.0;-967.0;931.0;38.0
362.0;941.0;-701.0;164.0;300.0;519.0;-815.0;824.0;183.0
542.0;1072.0;-1003.0;136.0;36.0;492.0;-1073.0;989.0;-2.0
413.0;1131.0;-990.0;127.0;147.0;672.0;-1065.0;1112.0;-88.0
130.0;1097.0;-865.0;408.0;387.0;630.0;-1006.0;1026.0;310.0
521.0;1149.0;-606.0;624.0;115.0;917.0;-793.0;835.0;-166.0
948.0;812.0;102.0;856.0;775.0;717.0;-647.0;284.0;589.0
168.0;1100.0;-915.0;213.0;-66.0;603.0;-984.0;994.0;-250.0
584.0;992.0;-823.0;255.0;311.0;548.0;-925.0;1026.0;316.0
261.0;1080.0;-892.0;502.0;-19.0;706.0;-1070.0;927.0;-14.0
493.0;1104.0;-702.0;469.0;153.0;764.0;-974.0;895.0;36.0
397.0;1128.0;-658.0;285.0;14.0;676.0;-1009.0;1033.0;375.0
499.0;1181.0;-629.0;445.0;-128.0;746.0;-974.0;994.0;-63.0
303.0;1026.0;-811.0;304.0;213.0;599.0;-940.0;950.0;302.0
499.0;1108.0;-723.0;469.0;122.0;744.0;-984.0;888.0;16.0
378.0;994.0;-755.0;437.0;462.0;732.0;-885.0;913.0;277.0
521.0;1108.0;-842.0;222.0;313.0;592.0;-991.0;1019.0;206.0
563.0;935.0;-964.0;74.0;91.0;408.0;-1065.0;1219.0;101.0
741.0;102.0;601.0;392.0;1032.0;154.0;-70.0;-354.0;936.0
373.0;1041.0;-938.0;168.0;272.0;584.0;-993.0;934.0;326.0
630.0;1120.0;-525.0;471.0;277.0;809.0;-871.0;1030.0;294.0
530.0;1155.0;-854.0;398.0;327.0;874.0;-1014.0;987.0;303.0
687.0;1020.0;-664.0;45.0;134.0;531.0;-874.0;1053.0;-52.0
574.0;842.0;-845.0;90.0;237.0;418.0;-914.0;935.0;12.0
461.0;912.0;-547.0;232.0;298.0;587.0;-685.0;747.0;207.0
369.0;890.0;-756.0;217.0;223.0;403.0;-810.0;788.0;186.0
237.0;1250.0;-779.0;87.0;159.0;537.0;-866.0;968.0;113.0
456.0;889.0;-1180.0;-36.0;141.0;406.0;-1276.0;1024.0;94.0
531.0;1119.0;-828.0;207.0;318.0;598.0;-966.0;1023.0;159.0
610.0;1201.0;-1048.0;244.0;124.0;602.0;-1197.0;1292.0;347.0
327.0;250.0;1074.0;772.0;1032.0;427.0;-432.0;-830.0;962.0
491.0;894.0;-964.0;128.0;209.0;446.0;-1041.0;997.0;31.0
670.0;227.0;276.0;591.0;921.0;720.0;-199.0;-159.0;710.0
253.0;1240.0;-698.0;128.0;119.0;526.0;-767.0;890.0;133.0
293.0;1072.0;-785.0;316.0;345.0;766.0;-945.0;914.0;186.0
464.0;1130.0;-802.0;435.0;89.0;810.0;-985.0;960.0;-47.0
315.0;990.0;-635.0;622.0;376.0;839.0;-966.0;785.0;174.0
490.0;1110.0;-708.0;486.0;148.0;755.0;-969.0;895.0;23.0
200.0;929.0;-934.0;270.0;192.0;700.0;-1006.0;1157.0;102.0
221.0;1080.0;-828.0;466.0;399.0;782.0;-1024.0;919.0;192.0
458.0;972.0;-765.0;343.0;380.0;593.0;-915.0;910.0;370.0
390.0;1048.0;-798.0;278.0;240.0;750.0;-1008.0;915.0;341.0
454.0;1041.0;-854.0;231.0;319.0;510.0;-957.0;988.0;229.0
456.0;1179.0;-802.0;111.0;36.0;499.0;-962.0;1080.0;167.0
504.0;1102.0;-855.0;320.0;267.0;460.0;-930.0;963.0;190.0
406.0;910.0;169.0;856.0;511.0;1002.0;-654.0;452.0;566.0
766.0;1160.0;-954.0;117.0;256.0;645.0;-1027.0;1065.0;167.0
640.0;981.0;-175.0;649.0;594.0;855.0;-834.0;901.0;623.0
489.0;1000.0;-1096.0;33.0;156.0;502.0;-1152.0;1220.0;200.0
461.0;1041.0;-858.0;223.0;283.0;499.0;-959.0;969.0;241.0
454.0;1061.0;-389.0;669.0;-82.0;915.0;-944.0;669.0;-311.0
555.0;1120.0;-645.0;572.0;45.0;949.0;-977.0;936.0;-129.0
536.0;942.0;-941.0;228.0;250.0;505.0;-974.0;848.0;-92.0
501.0;986.0;-971.0;57.0;228.0;526.0;-1055.0;1155.0;81.0
538.0;1035.0;-187.0;825.0;290.0;984.0;-967.0;566.0;168.0
494.0;996.0;-783.0;407.0;345.0;815.0;-933.0;1120.0;320.0
467.0;1405.0;-714.0;269.0;141.0;664.0;-843.0;1163.0;254.0
