InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
834.0;1050.0;-469.0;607.0;533.0;1024.0;-931.0;822.0;372.0
778.0;1063.0;-474.0;?;447.0;859.0;-938.0;800.0;388.0
793.0;1063.0;-484.0;618.0;368.0;806.0;-894.0;770.0;386.0
804.0;1042.0;-473.0;786.0;286.0;691.0;-888.0;811.0;367.0
787.0;1077.0;-479.0;616.0;232.0;657.0;-887.0;907.0;367.0
939.0;1111.0;-482.0;523.0;286.0;761.0;-866.0;933.0;359.0
836.0;1194.0;-444.0;428.0;189.0;936.0;-902.0;992.0;411.0
816.0;1199.0;-450.0;368.0;100.0;909.0;-917.0;991.0;415.0
917.0;1315.0;-441.0;369.0;185.0;741.0;-908.0;953.0;481.0
998.0;1153.0;-554.0;453.0;202.0;793.0;-942.0;972.0;361.0
810.0;?;-621.0;603.0;302.0;814.0;-938.0;1047.0;287.0
879.0;1030.0;-714.0;572.0;324.0;840.0;-929.0;1031.0;185.0
765.0;1015.0;-746.0;595.0;297.0;829.0;-966.0;769.0;132.0
659.0;1110.0;-724.0;730.0;343.0;871.0;-1009.0;707.0;130.0
667.0;1032.0;-714.0;746.0;329.0;1030.0;-1032.0;632.0;133.0
737.0;1020.0;-763.0;772.0;286.0;1079.0;-1079.0;589.0;50.0
570.0;1063.0;?;?;287.0;1063.0;-1082.0;644.0;25.0
?;1103.0;-514.0;741.0;322.0;1073.0;-1045.0;591.0;110.0
331.0;1118.0;-393.0;793.0;309.0;1019.0;-1033.0;628.0;181.0
563.0;1093.0;-300.0;838.0;235.0;1007.0;-954.0;702.0;113.0
575.0;1075.0;-212.0;832.0;255.0;968.0;-941.0;699.0;70.0
?;1073.0;-236.0;795.0;222.0;984.0;-932.0;749.0;83.0
654.0;1099.0;-251.0;739.0;266.0;927.0;-853.0;755.0;66.0
714.0;1089.0;-307.0;717.0;277.0;896.0;-828.0;745.0;51.0
644.0;1074.0;-345.0;707.0;276.0;845.0;-872.0;754.0;80.0
659.0;1071.0;-333.0;708.0;287.0;936.0;-917.0;764.0;101.0
685.0;1151.0;-378.0;703.0;289.0;1027.0;-951.0;750.0;88.0
643.0;1195.0;-402.0;674.0;171.0;988.0;-921.0;733.0;84.0
605.0;1164.0;-410.0;702.0;26.0;903.0;-910.0;736.0;71.0
?;?;-418.0;741.0;-2.0;792.0;-921.0;779.0;77.0
557.0;1130.0;-422.0;675.0;44.0;813.0;-961.0;910.0;102.0
538.0;1101.0;-441.0;538.0;79.0;?;-959.0;955.0;134.0
498.0;1016.0;-441.0;455.0;50.0;715.0;-928.0;974.0;143.0
472.0;949.0;-424.0;453.0;102.0;?;-943.0;925.0;141.0
509.0;964.0;-460.0;483.0;124.0;702.0;-1003.0;878.0;88.0
604.0;999.0;-564.0;465.0;161.0;756.0;-986.0;840.0;-45.0
637.0;1055.0;-664.0;437.0;141.0;856.0;-968.0;765.0;-155.0
593.0;1102.0;-699.0;443.0;138.0;845.0;-982.0;?;-165.0
530.0;1124.0;-656.0;489.0;111.0;864.0;-972.0;741.0;-102.0
529.0;1135.0;-621.0;542.0;57.0;826.0;-916.0;781.0;-75.0
532.0;1139.0;-578.0;562.0;58.0;864.0;-824.0;842.0;-72.0
470.0;1144.0;-534.0;527.0;37.0;855.0;-800.0;899.0;-40.0
423.0;1155.0;-494.0;484.0;0.0;794.0;-809.0;926.0;?
416.0;1162.0;-498.0;495.0;-35.0;786.0;-861.0;933.0;35.0
447.0;1149.0;?;478.0;-44.0;800.0;-911.0;950.0;29.0
495.0;1175.0;-576.0;476.0;-99.0;764.0;-949.0;979.0;-26.0
499.0;1181.0;-629.0;445.0;-128.0;746.0;-974.0;994.0;-63.0
496.0;1161.0;-668.0;?;-128.0;711.0;-979.0;1002.0;-85.0
491.0;1119.0;-694.0;381.0;-88.0;701.0;?;?;-89.0
508.0;1121.0;-719.0;328.0;-70.0;694.0;-1009.0;1026.0;-99.0
513.0;?;-726.0;331.0;-52.0;682.0;-994.0;?;-116.0
502.0;1099.0;?;342.0;-21.0;671.0;-997.0;982.0;-149.0
493.0;1057.0;-776.0;330.0;-25.0;628.0;-1005.0;965.0;-196.0
499.0;988.0;-815.0;344.0;51.0;640.0;-1026.0;945.0;-242.0
472.0;989.0;-816.0;368.0;129.0;701.0;-1005.0;942.0;-269.0
456.0;1002.0;-798.0;330.0;117.0;749.0;-979.0;925.0;-260.0
440.0;1052.0;?;351.0;162.0;804.0;-977.0;836.0;-244.0
421.0;1097.0;-776.0;413.0;111.0;783.0;-964.0;778.0;-215.0
409.0;1135.0;-755.0;?;69.0;793.0;-959.0;794.0;-179.0
429.0;1111.0;-744.0;464.0;98.0;776.0;-946.0;865.0;-157.0
470.0;1119.0;-710.0;446.0;83.0;755.0;-890.0;901.0;-140.0
451.0;1081.0;-629.0;425.0;116.0;709.0;-835.0;950.0;-95.0
453.0;?;-565.0;438.0;152.0;?;-850.0;?;-21.0
519.0;?;-564.0;408.0;197.0;740.0;-855.0;968.0;?
550.0;1040.0;-600.0;410.0;199.0;706.0;-884.0;903.0;-38.0
585.0;1023.0;-674.0;468.0;235.0;683.0;-917.0;830.0;-83.0
?;934.0;-702.0;465.0;195.0;682.0;-936.0;820.0;-79.0
643.0;927.0;-723.0;480.0;183.0;650.0;-951.0;807.0;-93.0
634.0;878.0;-710.0;471.0;158.0;634.0;-934.0;760.0;-82.0
604.0;933.0;-656.0;455.0;182.0;688.0;-900.0;728.0;-45.0
580.0;989.0;-591.0;464.0;157.0;649.0;-874.0;734.0;10.0
576.0;942.0;-553.0;427.0;155.0;624.0;-864.0;717.0;56.0
572.0;949.0;-552.0;401.0;184.0;823.0;-876.0;688.0;92.0
532.0;961.0;-541.0;494.0;70.0;726.0;-850.0;724.0;111.0
505.0;977.0;-514.0;421.0;74.0;691.0;-802.0;?;132.0
509.0;1077.0;-507.0;404.0;107.0;723.0;-791.0;725.0;112.0
486.0;1100.0;-495.0;393.0;125.0;747.0;-762.0;838.0;79.0
419.0;1267.0;-487.0;352.0;28.0;709.0;-790.0;847.0;100.0
446.0;1349.0;-503.0;342.0;?;684.0;-870.0;961.0;148.0
472.0;1332.0;-541.0;333.0;25.0;743.0;-861.0;1007.0;94.0
389.0;1330.0;-570.0;387.0;-40.0;684.0;-851.0;1090.0;133.0
505.0;1298.0;-644.0;328.0;11.0;719.0;-841.0;1251.0;55.0
435.0;1244.0;-689.0;202.0;-6.0;763.0;-888.0;1224.0;37.0
442.0;1354.0;-784.0;294.0;-30.0;762.0;-964.0;1235.0;11.0
358.0;1171.0;-839.0;399.0;-37.0;787.0;-995.0;1163.0;4.0
556.0;1276.0;-935.0;376.0;-93.0;754.0;-1116.0;1119.0;55.0
485.0;1176.0;-1067.0;373.0;-26.0;603.0;?;1147.0;-41.0
331.0;1179.0;-1090.0;282.0;55.0;542.0;-1268.0;1159.0;-82.0
286.0;1119.0;-1111.0;430.0;16.0;618.0;-1261.0;?;-53.0
281.0;1089.0;-1021.0;370.0;-122.0;711.0;-1230.0;1113.0;21.0
324.0;1147.0;-981.0;313.0;?;700.0;-1170.0;1009.0;35.0
357.0;1160.0;-994.0;299.0;-49.0;768.0;-1192.0;999.0;-29.0
381.0;1136.0;-1009.0;222.0;70.0;787.0;-1169.0;1074.0;-99.0
?;1094.0;-952.0;291.0;42.0;926.0;-1175.0;1084.0;12.0
370.0;1131.0;-945.0;342.0;62.0;633.0;-1117.0;986.0;-25.0
302.0;1124.0;-881.0;433.0;?;?;-1090.0;1033.0;-22.0
261.0;1080.0;-892.0;502.0;-19.0;706.0;-1070.0;927.0;-14.0
364.0;1109.0;-950.0;613.0;13.0;566.0;-1053.0;1003.0;-115.0
516.0;1064.0;-946.0;398.0;-31.0;884.0;-1066.0;910.0;-123.0
401.0;1088.0;-859.0;458.0;-194.0;769.0;-1055.0;980.0;-56.0
307.0;?;-765.0;344.0;-130.0;740.0;-1071.0;909.0;44.0
540.0;1135.0;-809.0;333.0;-124.0;703.0;-1031.0;916.0;22.0
398.0;1154.0;-739.0;355.0;-92.0;734.0;-1064.0;1078.0;52.0
420.0;?;-722.0;282.0;?;754.0;-1046.0;1084.0;26.0
478.0;1181.0;-800.0;324.0;?;869.0;-1023.0;1063.0;-6.0
368.0;1185.0;-712.0;404.0;-127.0;796.0;-1017.0;1028.0;-18.0
301.0;1223.0;-803.0;318.0;-149.0;841.0;-987.0;1046.0;-20.0
?;1263.0;-911.0;347.0;-89.0;875.0;?;1067.0;-176.0
468.0;1267.0;-911.0;388.0;-54.0;778.0;-1068.0;1115.0;-207.0
344.0;1322.0;-895.0;399.0;-17.0;769.0;-1076.0;1080.0;-107.0
335.0;1308.0;-869.0;460.0;-32.0;787.0;-1082.0;1081.0;-103.0
366.0;1252.0;-866.0;491.0;-43.0;806.0;-1092.0;1117.0;-140.0
?;1260.0;-876.0;470.0;-48.0;785.0;-1085.0;1085.0;-179.0
413.0;1228.0;-874.0;473.0;-128.0;794.0;-1098.0;1086.0;-189.0
408.0;1183.0;-876.0;462.0;-131.0;692.0;-1117.0;1045.0;-194.0
396.0;1112.0;-847.0;427.0;-128.0;677.0;-1131.0;1080.0;-187.0
378.0;1099.0;-857.0;339.0;-100.0;650.0;-1185.0;1097.0;?
345.0;1061.0;-853.0;330.0;-143.0;519.0;-1223.0;1056.0;-118.0
384.0;989.0;-851.0;268.0;-93.0;544.0;-1190.0;1024.0;-155.0
398.0;961.0;-832.0;270.0;-107.0;532.0;-1162.0;971.0;-168.0
461.0;907.0;-850.0;239.0;-83.0;?;-1150.0;997.0;-204.0
475.0;891.0;-874.0;185.0;4.0;532.0;-1078.0;919.0;-273.0
436.0;966.0;-871.0;178.0;173.0;605.0;-1041.0;900.0;-275.0
415.0;906.0;?;180.0;118.0;618.0;-984.0;843.0;-257.0
388.0;912.0;-815.0;287.0;196.0;750.0;-950.0;768.0;-250.0
391.0;936.0;-811.0;312.0;236.0;689.0;-930.0;742.0;-242.0
371.0;925.0;-779.0;344.0;215.0;695.0;-880.0;751.0;-217.0
364.0;966.0;-759.0;405.0;218.0;685.0;-855.0;710.0;-206.0
438.0;999.0;-705.0;503.0;235.0;718.0;-800.0;763.0;-179.0
388.0;1009.0;-622.0;407.0;256.0;694.0;-817.0;773.0;-71.0
324.0;1003.0;-603.0;421.0;218.0;713.0;-854.0;805.0;?
413.0;1042.0;-591.0;462.0;236.0;691.0;-804.0;802.0;45.0
340.0;1054.0;-554.0;411.0;229.0;?;-823.0;827.0;140.0
380.0;1087.0;-583.0;398.0;213.0;683.0;-845.0;873.0;?
434.0;1106.0;-581.0;406.0;?;744.0;-838.0;894.0;162.0
475.0;1120.0;-593.0;389.0;163.0;645.0;-842.0;905.0;130.0
476.0;1096.0;-604.0;327.0;96.0;633.0;-886.0;934.0;178.0
500.0;1068.0;-636.0;313.0;145.0;623.0;-873.0;976.0;173.0
532.0;1087.0;-654.0;322.0;120.0;627.0;-888.0;1008.0;147.0
538.0;1106.0;-690.0;248.0;87.0;618.0;-907.0;983.0;134.0
?;1113.0;-720.0;238.0;89.0;574.0;-928.0;971.0;124.0
585.0;1090.0;-743.0;233.0;116.0;600.0;-937.0;985.0;95.0
583.0;1114.0;-763.0;188.0;128.0;638.0;-971.0;1004.0;121.0
609.0;1120.0;-813.0;193.0;95.0;610.0;-974.0;1003.0;56.0
592.0;1139.0;-802.0;215.0;42.0;598.0;-946.0;973.0;29.0
573.0;1089.0;-779.0;255.0;20.0;602.0;-933.0;993.0;62.0
578.0;?;-794.0;206.0;53.0;612.0;-939.0;1050.0;11.0
561.0;1086.0;-834.0;183.0;73.0;682.0;-971.0;1045.0;-4.0
544.0;1139.0;-827.0;212.0;-4.0;659.0;-972.0;1007.0;32.0
478.0;?;-696.0;523.0;292.0;942.0;-975.0;868.0;?
458.0;1009.0;-672.0;490.0;248.0;920.0;-956.0;885.0;-118.0
489.0;1034.0;-675.0;?;283.0;?;-922.0;835.0;-130.0
520.0;1022.0;-645.0;571.0;299.0;950.0;-888.0;780.0;-142.0
558.0;1011.0;-593.0;613.0;341.0;916.0;?;795.0;-100.0
590.0;1018.0;-575.0;622.0;396.0;961.0;-951.0;783.0;-61.0
633.0;995.0;?;605.0;375.0;970.0;?;733.0;-34.0
622.0;1044.0;-543.0;673.0;417.0;?;-831.0;739.0;21.0
644.0;1050.0;-467.0;707.0;427.0;1013.0;-815.0;716.0;83.0
735.0;?;-455.0;747.0;415.0;949.0;-818.0;684.0;59.0
780.0;1019.0;-448.0;804.0;?;969.0;?;705.0;50.0
759.0;997.0;-424.0;786.0;518.0;1002.0;-834.0;681.0;72.0
792.0;981.0;-400.0;813.0;487.0;931.0;?;655.0;106.0
790.0;970.0;?;842.0;537.0;908.0;-850.0;567.0;169.0
846.0;955.0;-328.0;?;583.0;894.0;-843.0;529.0;166.0
781.0;960.0;-307.0;863.0;584.0;965.0;-876.0;491.0;185.0
802.0;942.0;-297.0;874.0;541.0;955.0;-874.0;442.0;181.0
831.0;939.0;?;909.0;580.0;910.0;-885.0;421.0;218.0
709.0;938.0;-190.0;881.0;611.0;867.0;-887.0;397.0;270.0
679.0;900.0;-143.0;894.0;?;894.0;-876.0;432.0;315.0
694.0;854.0;-116.0;892.0;644.0;809.0;-867.0;404.0;317.0
?;861.0;-55.0;903.0;644.0;926.0;-856.0;344.0;318.0
614.0;880.0;-38.0;898.0;616.0;863.0;-860.0;300.0;355.0
574.0;894.0;-20.0;896.0;643.0;912.0;-859.0;292.0;378.0
577.0;879.0;-36.0;871.0;?;1043.0;-864.0;311.0;381.0
612.0;890.0;-18.0;911.0;623.0;841.0;-846.0;301.0;379.0
530.0;881.0;21.0;?;594.0;689.0;-852.0;309.0;428.0
456.0;906.0;71.0;981.0;658.0;694.0;-846.0;271.0;488.0
?;873.0;71.0;1027.0;651.0;807.0;-820.0;?;470.0
616.0;911.0;85.0;988.0;630.0;735.0;-811.0;317.0;461.0
730.0;884.0;91.0;714.0;638.0;835.0;-816.0;311.0;448.0
719.0;911.0;128.0;836.0;548.0;1032.0;-823.0;274.0;?
667.0;943.0;123.0;897.0;555.0;897.0;-826.0;263.0;492.0
791.0;946.0;101.0;813.0;611.0;838.0;-807.0;252.0;494.0
?;877.0;156.0;843.0;642.0;878.0;-802.0;378.0;457.0
979.0;878.0;127.0;942.0;599.0;884.0;-785.0;445.0;407.0
757.0;870.0;136.0;951.0;623.0;977.0;-773.0;?;488.0
654.0;883.0;107.0;878.0;601.0;895.0;-783.0;337.0;513.0
736.0;903.0;97.0;904.0;649.0;920.0;-768.0;320.0;505.0
880.0;952.0;39.0;911.0;642.0;1022.0;-786.0;306.0;404.0
1021.0;969.0;14.0;932.0;586.0;1092.0;-800.0;347.0;371.0
977.0;989.0;70.0;952.0;573.0;983.0;?;309.0;406.0
916.0;980.0;92.0;995.0;582.0;784.0;-761.0;337.0;457.0
912.0;971.0;108.0;970.0;531.0;973.0;-740.0;431.0;454.0
835.0;993.0;103.0;975.0;563.0;776.0;-740.0;487.0;473.0
976.0;964.0;122.0;958.0;601.0;1003.0;-725.0;452.0;?
?;920.0;147.0;870.0;598.0;795.0;-778.0;432.0;449.0
889.0;918.0;128.0;930.0;642.0;853.0;-829.0;407.0;471.0
1018.0;871.0;59.0;856.0;597.0;853.0;-841.0;320.0;398.0
983.0;878.0;14.0;1000.0;597.0;774.0;-831.0;325.0;382.0
889.0;838.0;33.0;878.0;598.0;721.0;-815.0;259.0;409.0
933.0;837.0;8.0;898.0;592.0;976.0;-830.0;252.0;349.0
897.0;861.0;46.0;905.0;625.0;891.0;-813.0;222.0;358.0
749.0;852.0;96.0;850.0;618.0;738.0;-836.0;242.0;432.0
820.0;911.0;133.0;830.0;632.0;970.0;-794.0;227.0;460.0
768.0;958.0;161.0;950.0;623.0;982.0;-769.0;210.0;463.0
740.0;951.0;153.0;?;630.0;911.0;-754.0;214.0;466.0
774.0;931.0;188.0;880.0;623.0;876.0;-732.0;246.0;456.0
723.0;920.0;184.0;1016.0;622.0;846.0;-753.0;292.0;451.0
839.0;877.0;199.0;992.0;650.0;875.0;-733.0;303.0;428.0
743.0;901.0;182.0;956.0;609.0;835.0;-776.0;302.0;435.0
743.0;943.0;217.0;916.0;643.0;992.0;?;279.0;507.0
861.0;909.0;203.0;910.0;?;833.0;-836.0;255.0;445.0
902.0;900.0;187.0;921.0;548.0;791.0;-883.0;291.0;445.0
919.0;935.0;178.0;952.0;587.0;1086.0;-840.0;270.0;435.0
876.0;1015.0;161.0;1018.0;636.0;812.0;-811.0;244.0;461.0
869.0;925.0;177.0;889.0;661.0;946.0;-776.0;352.0;467.0
836.0;?;176.0;878.0;654.0;803.0;-772.0;430.0;465.0
877.0;899.0;176.0;1051.0;659.0;882.0;-777.0;401.0;444.0
806.0;904.0;183.0;927.0;644.0;887.0;-822.0;301.0;447.0
848.0;875.0;200.0;975.0;605.0;929.0;-805.0;350.0;494.0
971.0;?;111.0;869.0;?;973.0;-811.0;318.0;379.0
943.0;923.0;33.0;895.0;593.0;911.0;-795.0;335.0;363.0
1039.0;891.0;103.0;901.0;631.0;754.0;-807.0;277.0;417.0
887.0;870.0;145.0;930.0;642.0;1010.0;-798.0;?;468.0
756.0;?;115.0;975.0;631.0;1066.0;-763.0;325.0;516.0
842.0;978.0;114.0;929.0;637.0;?;-769.0;268.0;472.0
825.0;867.0;96.0;823.0;673.0;973.0;-766.0;282.0;467.0
712.0;912.0;121.0;913.0;674.0;741.0;-762.0;341.0;520.0
?;849.0;115.0;999.0;694.0;687.0;-754.0;359.0;397.0
913.0;832.0;150.0;941.0;665.0;973.0;-777.0;282.0;407.0
903.0;944.0;166.0;965.0;620.0;?;?;262.0;449.0
759.0;961.0;128.0;881.0;658.0;803.0;-744.0;237.0;482.0
796.0;852.0;85.0;865.0;658.0;953.0;-748.0;306.0;477.0
993.0;843.0;124.0;883.0;689.0;595.0;-789.0;?;376.0
770.0;871.0;162.0;982.0;702.0;1211.0;-759.0;305.0;511.0
785.0;943.0;?;955.0;548.0;990.0;-765.0;191.0;?
840.0;932.0;193.0;893.0;636.0;905.0;-761.0;?;513.0
?;848.0;105.0;843.0;684.0;787.0;?;274.0;511.0
1099.0;856.0;34.0;914.0;681.0;796.0;-747.0;382.0;379.0
866.0;890.0;143.0;1013.0;633.0;1011.0;-808.0;297.0;454.0
746.0;911.0;?;927.0;594.0;855.0;-771.0;179.0;613.0
830.0;918.0;216.0;899.0;614.0;986.0;-757.0;?;521.0
764.0;895.0;111.0;852.0;648.0;772.0;-772.0;276.0;493.0
1008.0;878.0;38.0;949.0;624.0;905.0;-750.0;391.0;404.0
?;865.0;170.0;854.0;570.0;887.0;-793.0;323.0;443.0
811.0;881.0;227.0;?;583.0;929.0;-780.0;292.0;587.0
772.0;899.0;175.0;863.0;588.0;930.0;-760.0;274.0;522.0
746.0;913.0;104.0;882.0;550.0;878.0;-764.0;318.0;472.0
947.0;928.0;77.0;886.0;500.0;812.0;-770.0;327.0;422.0
835.0;911.0;91.0;899.0;483.0;801.0;-787.0;335.0;421.0
852.0;906.0;?;912.0;547.0;816.0;-781.0;353.0;504.0
741.0;936.0;129.0;878.0;530.0;875.0;-781.0;356.0;491.0
755.0;976.0;102.0;831.0;524.0;856.0;-771.0;342.0;461.0
939.0;?;105.0;838.0;535.0;893.0;-788.0;342.0;410.0
909.0;979.0;98.0;852.0;525.0;937.0;?;363.0;403.0
919.0;990.0;90.0;885.0;476.0;959.0;-825.0;391.0;380.0
826.0;1001.0;69.0;926.0;474.0;1008.0;-866.0;356.0;362.0
724.0;1017.0;31.0;922.0;471.0;1108.0;-857.0;361.0;360.0
618.0;992.0;27.0;928.0;426.0;1146.0;-854.0;383.0;412.0
665.0;1023.0;14.0;921.0;382.0;1113.0;-891.0;403.0;421.0
626.0;1019.0;3.0;949.0;385.0;1127.0;-914.0;432.0;?
539.0;1032.0;15.0;958.0;386.0;1143.0;?;490.0;427.0
562.0;1025.0;14.0;908.0;379.0;1093.0;-941.0;503.0;418.0
634.0;1016.0;8.0;929.0;383.0;1044.0;-927.0;551.0;361.0
658.0;1028.0;-3.0;943.0;394.0;1048.0;-923.0;540.0;329.0
687.0;1023.0;-29.0;941.0;369.0;1014.0;-939.0;529.0;305.0
778.0;1055.0;-47.0;959.0;333.0;1000.0;-929.0;538.0;267.0
779.0;1032.0;-74.0;892.0;325.0;989.0;-934.0;534.0;234.0
750.0;1023.0;-92.0;?;312.0;988.0;-941.0;545.0;236.0
730.0;1039.0;-103.0;863.0;303.0;988.0;-943.0;558.0;221.0
734.0;1049.0;-91.0;842.0;316.0;998.0;-940.0;553.0;222.0
689.0;1031.0;-120.0;817.0;306.0;998.0;?;568.0;244.0
644.0;1040.0;-118.0;813.0;316.0;994.0;-948.0;577.0;249.0
627.0;1048.0;-140.0;819.0;305.0;977.0;-958.0;567.0;229.0
?;1030.0;-168.0;841.0;307.0;1006.0;-969.0;573.0;214.0
578.0;1040.0;-177.0;826.0;318.0;1015.0;-970.0;576.0;196.0
566.0;1041.0;-187.0;?;307.0;982.0;-976.0;566.0;187.0
556.0;1049.0;-194.0;833.0;287.0;993.0;-978.0;566.0;180.0
567.0;1036.0;-196.0;830.0;311.0;?;-974.0;556.0;170.0
580.0;?;-194.0;?;299.0;991.0;-980.0;568.0;170.0
577.0;1046.0;-198.0;820.0;300.0;939.0;-979.0;575.0;169.0
582.0;1031.0;-194.0;822.0;309.0;1000.0;-979.0;560.0;172.0
574.0;1035.0;-185.0;836.0;292.0;1001.0;-979.0;560.0;176.0
567.0;1041.0;-182.0;816.0;290.0;958.0;?;558.0;179.0
555.0;1038.0;-180.0;833.0;299.0;965.0;-975.0;551.0;179.0
543.0;1040.0;?;824.0;286.0;977.0;-977.0;578.0;174.0
553.0;1039.0;-195.0;832.0;295.0;978.0;-976.0;586.0;164.0
545.0;1050.0;-192.0;813.0;296.0;1008.0;?;571.0;164.0
533.0;1040.0;-186.0;?;306.0;?;-980.0;570.0;172.0
542.0;1029.0;-188.0;819.0;295.0;985.0;-972.0;571.0;167.0
560.0;1033.0;-195.0;?;298.0;977.0;-977.0;555.0;161.0
559.0;1047.0;-195.0;815.0;302.0;989.0;-978.0;573.0;162.0
551.0;1026.0;-194.0;824.0;284.0;967.0;-977.0;575.0;158.0
556.0;1030.0;-204.0;824.0;286.0;977.0;-980.0;575.0;152.0
550.0;1031.0;-204.0;822.0;290.0;988.0;-979.0;565.0;152.0
549.0;1043.0;-197.0;805.0;315.0;993.0;-983.0;554.0;155.0
548.0;1029.0;?;813.0;309.0;1002.0;-982.0;559.0;160.0
549.0;1019.0;-202.0;820.0;307.0;1024.0;-973.0;561.0;161.0
551.0;1047.0;-201.0;826.0;303.0;1014.0;-972.0;548.0;159.0
546.0;1035.0;-194.0;820.0;321.0;998.0;-971.0;573.0;157.0
?;1035.0;-189.0;826.0;319.0;971.0;-971.0;571.0;160.0
537.0;1034.0;-193.0;819.0;315.0;?;-971.0;559.0;159.0
543.0;1019.0;-190.0;?;316.0;1006.0;-973.0;560.0;161.0
547.0;1030.0;-189.0;830.0;308.0;958.0;-977.0;567.0;167.0
548.0;1030.0;-196.0;?;277.0;991.0;-975.0;565.0;166.0
551.0;1050.0;-189.0;815.0;296.0;1002.0;-976.0;560.0;172.0
549.0;1038.0;-183.0;813.0;296.0;994.0;?;546.0;179.0
550.0;1030.0;-182.0;814.0;307.0;958.0;-975.0;564.0;180.0
547.0;1045.0;-187.0;814.0;305.0;994.0;-973.0;566.0;175.0
543.0;1042.0;-185.0;824.0;306.0;982.0;-971.0;575.0;174.0
542.0;1032.0;-186.0;814.0;?;961.0;-970.0;574.0;171.0
538.0;1035.0;-187.0;825.0;290.0;984.0;-967.0;566.0;168.0
544.0;1041.0;-190.0;822.0;?;1011.0;?;577.0;166.0
547.0;1058.0;?;824.0;298.0;970.0;-970.0;570.0;162.0
551.0;1021.0;-194.0;805.0;296.0;980.0;-967.0;552.0;162.0
549.0;1057.0;-192.0;813.0;297.0;1000.0;-980.0;?;171.0
547.0;1036.0;-195.0;819.0;286.0;977.0;-974.0;566.0;166.0
558.0;1037.0;-195.0;818.0;317.0;998.0;?;565.0;166.0
550.0;?;-190.0;819.0;289.0;990.0;-971.0;569.0;166.0
548.0;1039.0;-194.0;811.0;303.0;1036.0;-969.0;580.0;161.0
547.0;1040.0;-197.0;820.0;326.0;984.0;-972.0;553.0;155.0
550.0;1050.0;-199.0;826.0;337.0;1002.0;-972.0;558.0;152.0
552.0;1028.0;-194.0;812.0;365.0;1016.0;-974.0;576.0;158.0
550.0;1017.0;-197.0;849.0;366.0;1076.0;-977.0;?;160.0
551.0;996.0;-195.0;853.0;391.0;1070.0;-974.0;547.0;160.0
546.0;1005.0;-191.0;873.0;?;1077.0;-976.0;547.0;168.0
571.0;1005.0;-192.0;893.0;407.0;1092.0;-976.0;532.0;164.0
543.0;997.0;-187.0;914.0;440.0;1072.0;-973.0;488.0;172.0
552.0;977.0;-181.0;933.0;451.0;1025.0;-978.0;484.0;182.0
566.0;978.0;-168.0;955.0;451.0;998.0;-978.0;430.0;202.0
578.0;984.0;-152.0;955.0;470.0;1031.0;-963.0;445.0;216.0
588.0;949.0;-116.0;964.0;455.0;998.0;-964.0;424.0;235.0
588.0;970.0;-86.0;941.0;497.0;1037.0;-960.0;412.0;263.0
?;983.0;?;?;483.0;998.0;-949.0;420.0;290.0
617.0;962.0;-39.0;938.0;478.0;1016.0;-947.0;427.0;310.0
609.0;960.0;?;940.0;504.0;952.0;?;449.0;329.0
?;950.0;-32.0;940.0;522.0;959.0;-946.0;432.0;340.0
605.0;929.0;-34.0;912.0;552.0;906.0;-950.0;448.0;343.0
610.0;898.0;-29.0;903.0;?;849.0;-954.0;454.0;358.0
610.0;890.0;-26.0;892.0;549.0;874.0;-934.0;427.0;?
605.0;906.0;-35.0;892.0;513.0;883.0;-944.0;415.0;376.0
621.0;917.0;-54.0;?;553.0;1018.0;-945.0;404.0;394.0
595.0;915.0;-55.0;851.0;543.0;1042.0;-938.0;399.0;405.0
619.0;947.0;-61.0;843.0;538.0;905.0;?;434.0;428.0
?;923.0;-46.0;841.0;623.0;997.0;-908.0;410.0;420.0
619.0;872.0;-43.0;864.0;696.0;?;?;425.0;443.0
657.0;840.0;-18.0;898.0;630.0;1008.0;-882.0;437.0;453.0
672.0;874.0;-6.0;946.0;648.0;899.0;-865.0;360.0;?
757.0;860.0;-22.0;974.0;657.0;913.0;?;289.0;422.0
755.0;851.0;-16.0;928.0;656.0;865.0;-859.0;288.0;437.0
749.0;873.0;-15.0;915.0;671.0;929.0;-861.0;287.0;454.0
893.0;824.0;1.0;?;665.0;980.0;-867.0;281.0;404.0
835.0;838.0;75.0;943.0;559.0;1057.0;-863.0;290.0;472.0
690.0;890.0;124.0;957.0;576.0;893.0;?;?;596.0
776.0;888.0;121.0;938.0;671.0;865.0;-814.0;230.0;551.0
748.0;898.0;124.0;900.0;507.0;844.0;-804.0;369.0;496.0
798.0;937.0;145.0;949.0;553.0;907.0;-821.0;408.0;507.0
752.0;907.0;?;910.0;554.0;841.0;-809.0;351.0;520.0
663.0;934.0;134.0;845.0;?;953.0;-811.0;447.0;547.0
501.0;869.0;133.0;778.0;779.0;1035.0;-793.0;426.0;612.0
822.0;848.0;43.0;855.0;770.0;798.0;-786.0;405.0;484.0
966.0;780.0;36.0;868.0;696.0;1082.0;-795.0;347.0;388.0
774.0;884.0;57.0;1028.0;660.0;1058.0;-819.0;206.0;?
