InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
490.0;429.0;-420.0;113;297.0;-7;693.0;97.0;-36.0;-14.0;-148.0
?;?;-416.0;113;?;-7;689.0;96.0;-45.0;-16.0;-156.0
494.0;426.0;-417.0;113;298.0;-7;683.0;95.0;-53.0;-15.0;-162.0
496.0;426.0;-413.0;113;299.0;-7;678.0;?;?;-13.0;-169.0
499.0;425.0;?;113;302.0;-7;674.0;90.0;-65.0;-9.0;-173.0
499.0;424.0;-412.0;113;304.0;-7;671.0;86.0;-69.0;-5.0;-176.0
500.0;425.0;-410.0;113;304.0;-7;668.0;81.0;-75.0;1.0;-179.0
501.0;426.0;-408.0;113;315.0;-7;664.0;76.0;?;7.0;-181.0
502.0;428.0;-406.0;113;319.0;-7;?;71.0;-86.0;13.0;-183.0
500.0;?;-404.0;113;325.0;-7;659.0;67.0;-89.0;18.0;-183.0
500.0;428.0;-401.0;113;329.0;-7;662.0;64.0;?;20.0;-178.0
500.0;427.0;-397.0;113;331.0;-7;674.0;62.0;-70.0;22.0;-173.0
497.0;431.0;-396.0;113;336.0;-7;680.0;60.0;-58.0;22.0;-170.0
496.0;428.0;-397.0;113;342.0;-7;676.0;59.0;?;23.0;-174.0
498.0;432.0;-396.0;113;345.0;-7;671.0;58.0;-73.0;23.0;-177.0
495.0;431.0;-393.0;113;348.0;-7;664.0;56.0;-84.0;23.0;-180.0
497.0;433.0;-395.0;113;350.0;-7;662.0;56.0;?;23.0;-181.0
495.0;430.0;-395.0;113;347.0;-7;666.0;56.0;-86.0;23.0;-179.0
494.0;?;-396.0;113;348.0;-7;674.0;54.0;-73.0;?;-177.0
496.0;432.0;-396.0;113;348.0;-7;?;54.0;-70.0;24.0;-177.0
498.0;432.0;-397.0;113;345.0;-7;665.0;54.0;-78.0;24.0;-180.0
500.0;431.0;-397.0;113;343.0;-7;658.0;54.0;-85.0;25.0;-182.0
500.0;429.0;-399.0;113;341.0;-7;660.0;55.0;-87.0;25.0;-181.0
500.0;428.0;-400.0;113;336.0;-7;672.0;55.0;-73.0;25.0;-178.0
500.0;430.0;-399.0;113;333.0;-7;674.0;56.0;-69.0;25.0;-178.0
500.0;429.0;-399.0;113;335.0;-7;663.0;56.0;-80.0;26.0;-182.0
500.0;430.0;-400.0;113;331.0;-7;654.0;56.0;-91.0;?;-184.0
500.0;429.0;-400.0;113;?;-7;656.0;?;-90.0;24.0;-184.0
499.0;429.0;-401.0;113;329.0;-7;664.0;58.0;-79.0;24.0;-182.0
498.0;429.0;?;?;327.0;-7;661.0;58.0;-81.0;23.0;-184.0
498.0;427.0;-403.0;113;?;-7;653.0;59.0;-90.0;22.0;-186.0
498.0;429.0;-402.0;113;330.0;-7;651.0;59.0;-92.0;20.0;-186.0
500.0;429.0;-402.0;113;328.0;-7;655.0;60.0;-87.0;19.0;-185.0
499.0;428.0;-403.0;113;329.0;-7;655.0;61.0;-86.0;18.0;-185.0
500.0;428.0;-402.0;113;329.0;-7;647.0;61.0;-97.0;18.0;-188.0
500.0;?;-406.0;113;328.0;-7;638.0;?;?;17.0;-189.0
499.0;427.0;-401.0;113;328.0;-7;638.0;62.0;-110.0;17.0;-189.0
499.0;427.0;-403.0;113;329.0;-7;640.0;?;-106.0;17.0;-187.0
499.0;427.0;-398.0;113;327.0;-7;632.0;62.0;-112.0;17.0;-190.0
501.0;428.0;-402.0;113;330.0;-7;618.0;61.0;-127.0;?;-193.0
502.0;428.0;?;113;331.0;-7;612.0;61.0;-137.0;17.0;-191.0
502.0;427.0;-401.0;113;329.0;-7;625.0;60.0;-125.0;18.0;-186.0
501.0;428.0;-402.0;113;330.0;-7;636.0;60.0;-109.0;18.0;-183.0
502.0;427.0;-400.0;113;331.0;-7;636.0;60.0;-107.0;?;-184.0
502.0;?;-402.0;?;331.0;-7;634.0;60.0;-109.0;19.0;-185.0
500.0;428.0;-399.0;?;332.0;-7;633.0;60.0;-111.0;20.0;-185.0
502.0;426.0;-400.0;113;332.0;-7;630.0;60.0;-116.0;20.0;-186.0
501.0;427.0;-402.0;113;331.0;-7;632.0;60.0;-117.0;20.0;-183.0
501.0;428.0;-401.0;113;332.0;-8;645.0;60.0;-103.0;20.0;-178.0
500.0;425.0;-402.0;113;334.0;-8;652.0;60.0;-90.0;20.0;-176.0
502.0;426.0;-403.0;113;333.0;-8;647.0;60.0;-97.0;20.0;?
500.0;425.0;-398.0;113;333.0;-8;642.0;60.0;-104.0;19.0;-180.0
500.0;426.0;-402.0;113;334.0;-8;639.0;61.0;-109.0;20.0;-182.0
500.0;425.0;-404.0;113;330.0;-8;636.0;61.0;-112.0;20.0;-181.0
499.0;424.0;-402.0;113;331.0;-8;?;61.0;?;19.0;-177.0
502.0;424.0;-402.0;113;332.0;-8;650.0;62.0;-96.0;18.0;-175.0
503.0;424.0;-406.0;113;329.0;-8;646.0;62.0;-98.0;17.0;-177.0
502.0;424.0;-404.0;113;330.0;-8;640.0;63.0;-105.0;17.0;-179.0
501.0;423.0;-404.0;113;?;-8;636.0;63.0;-110.0;16.0;-182.0
503.0;423.0;-404.0;113;327.0;-8;630.0;64.0;-118.0;16.0;-184.0
503.0;424.0;-402.0;113;327.0;-8;634.0;64.0;-116.0;17.0;-181.0
503.0;424.0;-403.0;113;328.0;-8;649.0;63.0;-98.0;18.0;-177.0
503.0;422.0;-400.0;113;327.0;-8;648.0;63.0;-93.0;18.0;-179.0
500.0;?;-402.0;113;329.0;-8;639.0;63.0;-102.0;?;-183.0
502.0;424.0;?;113;331.0;-8;?;63.0;-105.0;19.0;-186.0
502.0;426.0;-398.0;113;?;-8;632.0;61.0;-106.0;21.0;-189.0
501.0;425.0;-400.0;113;335.0;-8;627.0;60.0;-114.0;24.0;-194.0
500.0;424.0;-396.0;113;337.0;-7;624.0;57.0;-120.0;26.0;-197.0
500.0;426.0;-395.0;113;340.0;-6;629.0;55.0;-114.0;29.0;-196.0
499.0;431.0;-389.0;113;345.0;-5;626.0;52.0;-108.0;33.0;-199.0
498.0;432.0;-384.0;113;350.0;-4;615.0;47.0;-118.0;39.0;-207.0
499.0;434.0;-382.0;113;356.0;-4;605.0;42.0;-127.0;45.0;-215.0
493.0;433.0;-375.0;?;362.0;-4;593.0;36.0;-140.0;51.0;?
491.0;435.0;-371.0;113;371.0;-4;570.0;31.0;-163.0;57.0;-241.0
491.0;438.0;-370.0;114;377.0;-4;535.0;25.0;-199.0;62.0;-259.0
490.0;?;-365.0;114;384.0;-5;490.0;21.0;-242.0;66.0;-278.0
489.0;438.0;-359.0;114;389.0;-4;439.0;17.0;?;72.0;-298.0
491.0;436.0;-355.0;114;397.0;-4;385.0;?;-332.0;78.0;-318.0
487.0;437.0;-346.0;114;402.0;-4;338.0;6.0;-369.0;86.0;-336.0
485.0;438.0;-340.0;114;414.0;?;299.0;-1.0;-396.0;93.0;-351.0
482.0;438.0;-331.0;114;424.0;-4;?;-8.0;-410.0;101.0;-363.0
476.0;441.0;-321.0;114;438.0;-4;250.0;-15.0;-418.0;107.0;-370.0
473.0;438.0;-312.0;114;452.0;-4;228.0;-22.0;-421.0;?;?
468.0;444.0;-303.0;114;464.0;-5;203.0;-28.0;-427.0;118.0;-374.0
460.0;444.0;-291.0;114;477.0;-5;177.0;-34.0;-434.0;123.0;-372.0
453.0;448.0;-286.0;114;489.0;-5;155.0;-40.0;-438.0;126.0;-368.0
445.0;450.0;-280.0;114;497.0;-5;134.0;-43.0;-441.0;129.0;?
437.0;456.0;-275.0;114;509.0;-5;117.0;-46.0;-442.0;?;-357.0
431.0;460.0;-273.0;114;517.0;-5;106.0;-47.0;-438.0;130.0;-352.0
428.0;463.0;-268.0;114;519.0;-5;101.0;-47.0;-432.0;129.0;-347.0
423.0;468.0;-266.0;114;520.0;-5;99.0;-45.0;-422.0;127.0;-342.0
422.0;470.0;-265.0;114;523.0;-5;99.0;-42.0;?;125.0;-337.0
420.0;474.0;-265.0;114;515.0;-5;98.0;-40.0;-408.0;125.0;-334.0
417.0;476.0;-263.0;114;510.0;-5;97.0;-39.0;-403.0;?;-333.0
419.0;480.0;-263.0;114;509.0;-5;93.0;-39.0;-401.0;129.0;-334.0
418.0;482.0;?;114;505.0;-5;91.0;-40.0;-402.0;134.0;-337.0
414.0;483.0;-261.0;114;501.0;-5;95.0;-42.0;-401.0;138.0;-339.0
415.0;482.0;-256.0;114;500.0;?;104.0;-43.0;-396.0;143.0;-339.0
412.0;483.0;-255.0;114;497.0;-5;105.0;-45.0;-395.0;148.0;-341.0
409.0;486.0;-251.0;114;495.0;-5;104.0;-47.0;-396.0;151.0;-342.0
?;487.0;-248.0;115;496.0;-5;104.0;-49.0;-393.0;154.0;-341.0
403.0;489.0;-243.0;115;497.0;-6;101.0;-51.0;-388.0;156.0;-338.0
399.0;492.0;-235.0;115;500.0;-6;96.0;-53.0;-383.0;160.0;?
393.0;493.0;-233.0;115;506.0;-6;93.0;-56.0;-376.0;163.0;-331.0
389.0;495.0;-225.0;115;512.0;-6;92.0;-60.0;-362.0;167.0;-325.0
384.0;496.0;-221.0;115;519.0;-6;86.0;-65.0;-351.0;171.0;-321.0
382.0;498.0;-216.0;115;529.0;-6;?;-70.0;-340.0;175.0;-322.0
379.0;498.0;-216.0;115;534.0;-6;?;-75.0;-333.0;177.0;-324.0
377.0;498.0;-213.0;115;539.0;-6;89.0;-80.0;-322.0;179.0;-331.0
380.0;497.0;-215.0;115;544.0;-6;106.0;-85.0;-298.0;181.0;-340.0
382.0;497.0;-217.0;114;546.0;-6;127.0;-89.0;-276.0;183.0;-352.0
383.0;494.0;-217.0;115;549.0;-6;155.0;-92.0;-259.0;184.0;-361.0
387.0;489.0;-221.0;114;552.0;-6;193.0;-96.0;-237.0;186.0;-363.0
392.0;486.0;-220.0;113;552.0;-6;237.0;-99.0;-216.0;?;-365.0
395.0;482.0;?;113;550.0;-6;262.0;-101.0;-208.0;190.0;-363.0
399.0;478.0;-213.0;113;?;-6;270.0;-104.0;-222.0;193.0;-364.0
401.0;475.0;-211.0;115;553.0;-6;272.0;-107.0;-239.0;196.0;?
402.0;471.0;-207.0;118;556.0;-6;254.0;-110.0;-260.0;200.0;-368.0
403.0;467.0;-205.0;119;560.0;?;233.0;-111.0;-288.0;?;-368.0
403.0;464.0;-202.0;122;562.0;-6;214.0;-112.0;-303.0;?;-360.0
404.0;462.0;-197.0;?;565.0;-6;197.0;-111.0;-314.0;202.0;-349.0
403.0;459.0;-193.0;?;568.0;-6;184.0;-110.0;-320.0;203.0;-338.0
?;?;-187.0;127;566.0;-6;170.0;-110.0;-326.0;204.0;-329.0
393.0;457.0;-178.0;127;569.0;-6;?;-113.0;-339.0;205.0;-326.0
388.0;457.0;-171.0;127;576.0;-6;138.0;-112.0;-357.0;?;-328.0
?;455.0;-170.0;?;577.0;-6;126.0;-110.0;-370.0;209.0;-327.0
379.0;451.0;?;127;582.0;-6;117.0;-106.0;-378.0;208.0;-323.0
382.0;447.0;-168.0;127;586.0;-6;112.0;-100.0;-380.0;207.0;-319.0
379.0;446.0;-171.0;127;588.0;-6;112.0;-94.0;-372.0;211.0;-312.0
370.0;445.0;-173.0;127;598.0;-6;115.0;-94.0;-361.0;232.0;-307.0
346.0;443.0;-179.0;127;625.0;-6;126.0;-102.0;-348.0;277.0;-307.0
301.0;441.0;-181.0;127;662.0;-6;121.0;-123.0;-343.0;354.0;-308.0
218.0;438.0;-182.0;127;675.0;-6;115.0;-165.0;-352.0;428.0;-317.0
141.0;436.0;-186.0;128;659.0;-6;117.0;-196.0;-351.0;465.0;-324.0
92.0;434.0;-188.0;129;645.0;-6;126.0;-218.0;-349.0;491.0;-334.0
62.0;433.0;-186.0;129;638.0;-6;146.0;-236.0;-344.0;499.0;-347.0
62.0;429.0;-186.0;129;?;-6;173.0;-236.0;-340.0;486.0;-363.0
81.0;428.0;-190.0;128;649.0;-6;199.0;-220.0;-343.0;477.0;-384.0
90.0;424.0;-191.0;128;655.0;-6;223.0;-205.0;-353.0;468.0;-404.0
93.0;423.0;-192.0;131;665.0;-6;251.0;-195.0;-364.0;463.0;-418.0
89.0;416.0;-194.0;134;665.0;-6;281.0;-192.0;-370.0;456.0;-425.0
86.0;414.0;-192.0;137;667.0;?;310.0;-186.0;-379.0;449.0;?
85.0;?;-193.0;140;668.0;-6;335.0;-179.0;-391.0;441.0;-423.0
86.0;406.0;-193.0;140;666.0;-6;357.0;-173.0;-408.0;433.0;-419.0
85.0;401.0;-189.0;139;664.0;-6;381.0;-172.0;-425.0;423.0;-410.0
94.0;399.0;-187.0;140;?;-6;407.0;-166.0;-434.0;414.0;-399.0
105.0;396.0;-192.0;140;651.0;-6;434.0;-162.0;-438.0;412.0;-389.0
110.0;395.0;-189.0;140;647.0;-6;458.0;-164.0;-443.0;413.0;?
113.0;389.0;-189.0;?;646.0;-6;480.0;-169.0;-447.0;414.0;-365.0
111.0;386.0;-188.0;140;645.0;-6;501.0;-173.0;-452.0;416.0;-353.0
111.0;384.0;-188.0;?;642.0;-6;522.0;-175.0;-453.0;421.0;-339.0
105.0;380.0;-188.0;139;637.0;-6;545.0;-178.0;-451.0;427.0;-325.0
97.0;377.0;-182.0;139;630.0;-6;567.0;-182.0;-445.0;432.0;-310.0
88.0;375.0;-181.0;139;628.0;-6;586.0;-186.0;-440.0;436.0;-296.0
85.0;376.0;-177.0;139;623.0;-6;604.0;-188.0;-437.0;441.0;-283.0
78.0;376.0;-173.0;139;619.0;-6;620.0;-191.0;?;446.0;-271.0
72.0;378.0;-166.0;139;619.0;-6;634.0;?;-436.0;450.0;-259.0
70.0;376.0;-163.0;139;616.0;-6;648.0;-197.0;-434.0;453.0;-249.0
66.0;376.0;-159.0;139;615.0;-6;662.0;-199.0;-432.0;455.0;-238.0
65.0;377.0;-154.0;139;616.0;-6;676.0;-201.0;-428.0;456.0;-228.0
63.0;376.0;-150.0;139;617.0;-6;688.0;-202.0;-425.0;457.0;-218.0
66.0;376.0;-148.0;139;616.0;-6;700.0;-202.0;-421.0;458.0;-209.0
65.0;377.0;-146.0;?;618.0;-6;712.0;-203.0;-418.0;458.0;?
69.0;377.0;-144.0;139;622.0;-6;721.0;-204.0;-417.0;458.0;-195.0
72.0;375.0;-142.0;139;?;-6;731.0;-204.0;-415.0;457.0;-188.0
73.0;376.0;-140.0;139;628.0;-6;741.0;-206.0;-413.0;457.0;-181.0
73.0;374.0;-140.0;139;631.0;-6;749.0;-206.0;-411.0;458.0;-173.0
74.0;376.0;-142.0;139;628.0;-6;756.0;-206.0;-410.0;458.0;-166.0
73.0;375.0;-139.0;139;628.0;-6;762.0;-207.0;?;459.0;-160.0
70.0;377.0;-142.0;139;629.0;-6;?;-208.0;-409.0;?;-154.0
72.0;377.0;-143.0;139;630.0;-6;774.0;-209.0;-408.0;460.0;-148.0
71.0;375.0;-145.0;139;629.0;-6;779.0;-208.0;-407.0;460.0;-142.0
74.0;378.0;-146.0;139;632.0;-6;782.0;-207.0;?;?;-138.0
77.0;377.0;-150.0;139;634.0;-6;785.0;-206.0;-406.0;458.0;-134.0
78.0;376.0;-152.0;139;635.0;-6;787.0;-205.0;-405.0;456.0;-130.0
83.0;375.0;-156.0;139;637.0;-6;790.0;-203.0;-404.0;454.0;-127.0
85.0;374.0;-156.0;139;?;-6;791.0;-202.0;-403.0;453.0;-125.0
86.0;371.0;-156.0;139;639.0;-6;792.0;-200.0;-404.0;451.0;-123.0
88.0;373.0;-159.0;139;640.0;-6;793.0;-199.0;-403.0;?;-121.0
91.0;374.0;-158.0;139;640.0;-6;794.0;-197.0;-401.0;?;-120.0
93.0;372.0;-160.0;139;640.0;-6;794.0;-197.0;-401.0;448.0;-118.0
95.0;372.0;-160.0;139;642.0;-6;794.0;-195.0;-400.0;447.0;-117.0
97.0;369.0;-164.0;139;641.0;-6;794.0;-195.0;-401.0;446.0;-116.0
98.0;369.0;-161.0;139;642.0;-6;794.0;-194.0;-402.0;444.0;-115.0
102.0;369.0;-166.0;139;643.0;-6;794.0;-193.0;-401.0;443.0;-114.0
103.0;370.0;?;139;644.0;?;794.0;-192.0;-402.0;?;-113.0
102.0;370.0;-161.0;139;645.0;-6;794.0;-191.0;-401.0;443.0;-112.0
104.0;368.0;-160.0;139;645.0;-6;794.0;-191.0;-401.0;443.0;-111.0
102.0;368.0;-166.0;139;643.0;-6;794.0;-191.0;-401.0;444.0;-111.0
103.0;371.0;-165.0;139;643.0;-6;793.0;-190.0;-401.0;443.0;-111.0
104.0;369.0;-163.0;139;646.0;-6;793.0;-190.0;-400.0;443.0;-110.0
103.0;371.0;-165.0;139;644.0;-6;792.0;-190.0;-400.0;443.0;?
102.0;370.0;-166.0;139;644.0;-6;791.0;-190.0;-401.0;442.0;-111.0
107.0;371.0;-166.0;139;644.0;?;790.0;-189.0;-401.0;442.0;-110.0
108.0;369.0;-163.0;139;645.0;-6;790.0;-189.0;?;441.0;-109.0
107.0;368.0;-164.0;139;646.0;-6;790.0;-188.0;-399.0;441.0;-109.0
107.0;366.0;-163.0;139;646.0;-6;790.0;-188.0;-397.0;441.0;-110.0
107.0;367.0;-165.0;139;645.0;-6;790.0;-188.0;-395.0;440.0;-109.0
106.0;368.0;-166.0;139;645.0;-6;790.0;-189.0;-394.0;440.0;-109.0
105.0;366.0;-167.0;139;647.0;-6;790.0;-189.0;-392.0;440.0;-108.0
106.0;366.0;-168.0;139;?;-6;791.0;-189.0;-389.0;440.0;-107.0
106.0;366.0;-170.0;139;647.0;-6;791.0;-189.0;-387.0;441.0;-106.0
106.0;366.0;-166.0;139;645.0;-6;791.0;-189.0;-385.0;441.0;-106.0
107.0;365.0;-168.0;139;646.0;-6;790.0;-189.0;-384.0;440.0;-105.0
108.0;366.0;-169.0;139;645.0;-6;790.0;-188.0;-381.0;440.0;-105.0
107.0;364.0;-168.0;139;643.0;-6;790.0;-188.0;-380.0;440.0;-104.0
109.0;?;-172.0;139;644.0;-6;790.0;-188.0;-379.0;440.0;-104.0
109.0;364.0;?;139;646.0;-6;789.0;-188.0;-378.0;440.0;-104.0
106.0;363.0;-171.0;139;647.0;-6;789.0;-188.0;-378.0;440.0;-103.0
109.0;364.0;-170.0;139;646.0;-6;789.0;-188.0;-377.0;440.0;-104.0
107.0;363.0;-169.0;139;646.0;-6;788.0;-188.0;-376.0;439.0;-104.0
108.0;364.0;-171.0;139;647.0;-6;788.0;-188.0;-375.0;439.0;-103.0
109.0;362.0;-174.0;139;647.0;-6;788.0;-187.0;-375.0;439.0;-102.0
108.0;363.0;?;139;647.0;-6;788.0;-187.0;-374.0;439.0;-102.0
109.0;363.0;-173.0;139;647.0;-6;787.0;-188.0;-373.0;439.0;-101.0
110.0;363.0;-172.0;139;647.0;-6;787.0;-187.0;-374.0;439.0;-101.0
110.0;363.0;-174.0;139;647.0;-6;787.0;-187.0;-374.0;439.0;-101.0
111.0;364.0;-174.0;139;647.0;-6;787.0;-188.0;-374.0;439.0;-101.0
111.0;364.0;-175.0;139;647.0;-6;787.0;-187.0;-374.0;439.0;-102.0
110.0;?;-172.0;139;647.0;-6;787.0;-187.0;-373.0;438.0;?
110.0;364.0;-174.0;139;646.0;-6;787.0;-187.0;-373.0;438.0;-101.0
111.0;365.0;-174.0;139;647.0;-6;786.0;-187.0;-372.0;?;-101.0
109.0;?;-175.0;139;?;-6;787.0;?;-371.0;438.0;-101.0
112.0;363.0;-174.0;139;649.0;-6;786.0;-187.0;-371.0;438.0;-101.0
110.0;364.0;-173.0;139;?;-6;786.0;-187.0;-370.0;438.0;-101.0
109.0;364.0;-171.0;139;645.0;?;786.0;-187.0;-369.0;439.0;-101.0
110.0;363.0;-172.0;139;647.0;-6;786.0;-186.0;-368.0;439.0;?
109.0;?;-171.0;?;647.0;-6;786.0;-187.0;-368.0;?;-101.0
107.0;363.0;-174.0;139;648.0;-6;785.0;-187.0;-368.0;439.0;-102.0
109.0;363.0;-175.0;139;644.0;-6;785.0;-187.0;-367.0;440.0;-101.0
108.0;363.0;-172.0;?;647.0;-6;784.0;-187.0;-366.0;441.0;-101.0
108.0;?;-172.0;139;646.0;-6;784.0;-187.0;-366.0;?;-102.0
106.0;363.0;-174.0;139;647.0;-6;783.0;-188.0;-366.0;442.0;-102.0
104.0;362.0;-173.0;139;644.0;-6;783.0;-188.0;-366.0;442.0;-102.0
105.0;363.0;-171.0;139;646.0;-6;783.0;-189.0;-364.0;442.0;-101.0
104.0;362.0;-172.0;139;646.0;-6;783.0;-189.0;-364.0;443.0;-101.0
?;363.0;-172.0;139;645.0;-6;783.0;-189.0;-364.0;443.0;-101.0
103.0;365.0;-171.0;139;646.0;-6;782.0;-189.0;-364.0;?;-101.0
105.0;363.0;-173.0;139;645.0;-6;782.0;-189.0;-364.0;442.0;-101.0
?;363.0;-172.0;139;647.0;-6;783.0;-189.0;-364.0;442.0;-101.0
104.0;364.0;-173.0;139;646.0;-6;783.0;-189.0;-363.0;442.0;-100.0
104.0;363.0;-171.0;139;647.0;-6;783.0;-189.0;-363.0;442.0;?
105.0;363.0;-170.0;139;645.0;-6;783.0;-189.0;-362.0;442.0;-100.0
105.0;363.0;-176.0;139;647.0;-6;783.0;-190.0;-363.0;442.0;-100.0
105.0;365.0;-172.0;139;648.0;-6;783.0;-190.0;-362.0;442.0;-100.0
103.0;363.0;-174.0;139;646.0;-6;783.0;-190.0;-362.0;?;-100.0
104.0;366.0;-171.0;139;646.0;-6;782.0;-190.0;-362.0;444.0;-100.0
?;363.0;-176.0;139;645.0;-6;782.0;-190.0;-363.0;444.0;-100.0
105.0;365.0;-174.0;139;646.0;-6;?;-190.0;-365.0;444.0;-101.0
105.0;366.0;-174.0;139;645.0;-6;781.0;-190.0;-366.0;445.0;-101.0
106.0;?;-175.0;139;649.0;-6;781.0;-191.0;-368.0;445.0;-101.0
103.0;367.0;-174.0;139;645.0;-6;781.0;?;-372.0;446.0;-101.0
103.0;?;-175.0;139;646.0;-6;780.0;-191.0;-377.0;445.0;-101.0
103.0;366.0;-174.0;139;648.0;-6;780.0;-191.0;-382.0;445.0;-102.0
104.0;367.0;-176.0;139;646.0;-6;778.0;-191.0;-389.0;445.0;-103.0
103.0;367.0;-177.0;139;646.0;-6;776.0;-191.0;-396.0;445.0;-106.0
107.0;367.0;-177.0;137;648.0;-6;771.0;-191.0;-404.0;444.0;-111.0
107.0;369.0;-175.0;129;644.0;?;763.0;-191.0;-414.0;444.0;-116.0
106.0;371.0;-177.0;119;644.0;-6;754.0;-192.0;-425.0;444.0;-124.0
108.0;372.0;-178.0;106;648.0;-6;742.0;?;-435.0;444.0;-136.0
110.0;373.0;-181.0;101;646.0;-6;727.0;-193.0;-445.0;444.0;-153.0
109.0;376.0;-186.0;100;647.0;-6;708.0;-193.0;-456.0;444.0;?
114.0;380.0;-193.0;93;649.0;-6;684.0;-193.0;-465.0;443.0;-196.0
120.0;384.0;-202.0;94;650.0;-6;657.0;-192.0;-471.0;441.0;-218.0
124.0;386.0;-209.0;85;655.0;-5;631.0;-190.0;-473.0;437.0;-237.0
135.0;388.0;-212.0;?;657.0;-5;603.0;?;-471.0;432.0;-257.0
143.0;390.0;-223.0;?;662.0;?;578.0;-181.0;-464.0;426.0;-274.0
155.0;393.0;-228.0;71;667.0;-5;553.0;-176.0;-455.0;419.0;-288.0
167.0;395.0;-239.0;71;674.0;-5;527.0;-170.0;-443.0;412.0;-298.0
175.0;396.0;-242.0;71;675.0;-5;501.0;-164.0;-432.0;406.0;-304.0
184.0;398.0;-243.0;70;679.0;-5;476.0;-158.0;?;404.0;-307.0
189.0;402.0;-247.0;71;?;-5;456.0;-155.0;-400.0;403.0;-310.0
194.0;403.0;-250.0;71;685.0;-5;438.0;-151.0;-380.0;403.0;-311.0
200.0;407.0;-250.0;72;689.0;-5;418.0;-148.0;-363.0;400.0;-312.0
211.0;414.0;?;72;691.0;-5;399.0;-145.0;-348.0;393.0;-310.0
?;424.0;-248.0;72;689.0;?;378.0;-144.0;-339.0;369.0;-306.0
246.0;433.0;-246.0;71;?;-5;358.0;-134.0;-333.0;336.0;-305.0
276.0;441.0;-248.0;72;647.0;-5;340.0;-114.0;-332.0;299.0;-303.0
302.0;450.0;-249.0;73;609.0;-5;323.0;-95.0;-332.0;259.0;-300.0
325.0;459.0;-253.0;73;553.0;-6;308.0;?;-332.0;216.0;-294.0
?;465.0;-258.0;?;490.0;-6;298.0;-67.0;-328.0;178.0;-287.0
362.0;473.0;-266.0;73;446.0;-7;291.0;-63.0;-324.0;160.0;-274.0
369.0;480.0;-268.0;72;420.0;-7;282.0;-61.0;?;157.0;-261.0
374.0;486.0;-274.0;73;422.0;-8;276.0;-58.0;-318.0;158.0;-248.0
378.0;492.0;-279.0;73;438.0;-8;274.0;-53.0;-311.0;159.0;?
378.0;497.0;-290.0;73;446.0;-8;270.0;-45.0;-303.0;153.0;-228.0
378.0;498.0;?;?;445.0;-8;264.0;-32.0;-299.0;141.0;-222.0
371.0;499.0;-303.0;72;434.0;-8;257.0;-19.0;-295.0;?;-215.0
375.0;502.0;-310.0;73;419.0;-8;252.0;-7.0;-286.0;109.0;-208.0
379.0;501.0;-319.0;73;401.0;-8;249.0;2.0;-278.0;96.0;-200.0
380.0;502.0;-328.0;73;386.0;-9;247.0;9.0;-270.0;88.0;-195.0
?;501.0;-332.0;73;376.0;-9;247.0;15.0;-265.0;82.0;-191.0
379.0;504.0;-339.0;73;365.0;-9;247.0;21.0;-260.0;76.0;-188.0
377.0;502.0;-344.0;72;352.0;-10;250.0;25.0;-253.0;70.0;-185.0
377.0;501.0;-345.0;73;341.0;-11;252.0;30.0;-248.0;62.0;-183.0
379.0;499.0;-349.0;73;328.0;-11;254.0;35.0;-241.0;55.0;-180.0
379.0;497.0;-353.0;73;315.0;-13;256.0;39.0;-235.0;48.0;-178.0
380.0;497.0;-354.0;73;303.0;-14;258.0;40.0;-232.0;43.0;?
383.0;494.0;-363.0;72;297.0;-15;258.0;42.0;-230.0;40.0;-179.0
386.0;?;-367.0;72;295.0;-17;259.0;42.0;-227.0;38.0;-182.0
389.0;491.0;-371.0;72;295.0;-20;259.0;42.0;-222.0;35.0;-183.0
?;487.0;-376.0;72;295.0;-22;260.0;41.0;-215.0;31.0;-185.0
400.0;484.0;-382.0;72;293.0;-26;261.0;40.0;-205.0;25.0;-187.0
406.0;481.0;-387.0;73;296.0;?;260.0;40.0;-194.0;18.0;?
415.0;478.0;-396.0;72;296.0;-28;255.0;40.0;-183.0;?;-195.0
419.0;474.0;-404.0;73;299.0;-32;244.0;40.0;-179.0;-1.0;-205.0
425.0;470.0;-408.0;72;300.0;-35;234.0;42.0;-174.0;-12.0;-216.0
431.0;468.0;-415.0;73;301.0;-32;213.0;45.0;-169.0;-24.0;-225.0
434.0;463.0;-424.0;69;298.0;-31;?;50.0;-163.0;?;-232.0
437.0;461.0;-435.0;65;296.0;-31;?;57.0;-148.0;-62.0;-239.0
439.0;456.0;-442.0;71;293.0;-30;139.0;68.0;-127.0;-92.0;-243.0
437.0;451.0;-451.0;49;275.0;?;120.0;90.0;-99.0;-139.0;-246.0
432.0;449.0;-456.0;19;227.0;-29;108.0;118.0;-66.0;-210.0;-248.0
423.0;443.0;-469.0;22;171.0;-29;102.0;146.0;-31.0;-281.0;-247.0
415.0;436.0;-473.0;22;129.0;-29;100.0;171.0;1.0;-344.0;-248.0
