InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
-49;802;-177;-160;-49;32.0;-3.0;17.0;41;4;243
-47;801;-177;-160;-47;-11.0;-121.0;64.0;41;4;244
16;789;145;-158;16;26.0;33.0;95.0;-32;-281;309
-34;801;-174;-162;-34;100.0;-8.0;-22.0;-31;4;258
-31;812;-177;-160;-31;-70.0;121.0;33.0;3;6;249
-22;803;-174;-162;-22;86.0;109.0;-48.0;-32;3;259
85;785;-164;-170;85;565.0;862.0;-1119.0;-562;1748;493
-8;799;-177;-156;-8;-230.0;-17.0;-13.0;-63;-11;267
-10;806;-180;-174;-10;-194.0;-157.0;-87.0;-23;-3;267
117;800;-177;-159;117;-151.0;-189.0;-434.0;-35;-56;285
24;802;-174;-162;24;58.0;-147.0;-55.0;-32;3;256
-1598;726;-177;-159;-1598;220.0;-34.0;25.0;-2342;2;298
-46;803;-174;-162;-46;43.0;38.0;-48.0;15;0;259
-26;808;-177;-155;-26;17.0;-77.0;-51.0;-1;-2;264
-23;808;-177;-155;-23;-11.0;-89.0;-35.0;-40;-1;264
11;807;-179;-157;11;-35.0;-289.0;-155.0;9;3;263
-31;836;-174;-159;-31;-112.0;-303.0;-229.0;84;-182;226
246;698;-175;-162;246;-287.0;60.0;203.0;445;-7;260
-7;809;-177;-155;-7;-91.0;77.0;-57.0;-18;9;271
-20;811;-177;-155;-20;-119.0;67.0;-46.0;11;5;268
-39;809;-177;-155;-39;-15.0;-116.0;-42.0;-30;-1;263
42;804;-173;-162;42;-9.0;80.0;-75.0;20;5;251
-11;808;-177;-157;-11;54.0;-369.0;-26.0;17;-10;255
42;804;-173;-162;42;-17.0;115.0;-105.0;20;4;251
32;793;-177;-157;32;79.0;-169.0;0.0;-47;-6;274
42;804;-173;-162;42;19.0;43.0;-129.0;22;9;251
-27;800;-177;-162;-27;-13.0;-203.0;69.0;-16;-7;281
-38;798;-174;-162;-38;31.0;-113.0;-28.0;-9;3;259
-60;800;-177;-162;-60;-25.0;-146.0;61.0;-11;-4;286
-27;812;-177;-155;-27;13.0;138.0;-32.0;-12;-3;261
-41;800;-177;-162;-41;-98.0;-87.0;71.0;-8;-2;283
-132;744;-173;-162;-132;45.0;175.0;-73.0;-640;-9;359
-29;793;-178;-159;-29;10.0;-243.0;-90.0;6;1;316
42;804;-173;-162;42;-67.0;39.0;-97.0;21;15;251
-48;809;-177;-155;-48;16.0;30.0;5.0;47;-3;265
-35;803;-173;-162;-35;65.0;-104.0;-59.0;-12;5;266
-37;596;-173;-157;-37;58.0;-26.0;-261.0;34;24;377
-3;820;-158;-157;-3;304.0;509.0;-1143.0;-549;-1408;314
55;786;179;-158;55;-35.0;-40.0;17.0;-30;1;307
35;793;180;-158;35;-58.0;-5.0;-16.0;-2;1;301
-176;650;-134;-187;-176;-126.0;186.0;-540.0;-122;2595;239
7;791;179;-158;7;-1.0;-6.0;-16.0;-16;-1;306
-9;803;-173;-163;-9;-64.0;2.0;-169.0;-19;-3;257
-6;801;-180;-156;-6;26.0;21.0;-330.0;8;-5;276
6;790;179;-158;6;-5.0;-8.0;-4.0;20;-3;308
16;793;179;-158;16;-29.0;7.0;26.0;-2;-6;310
199;787;178;-157;199;-123.0;-213.0;-20.0;646;0;394
11;807;-166;-164;11;-456.0;-41.0;-33.0;31;-27;235
72;799;-176;-158;72;905.0;595.0;-191.0;-23;-5;297
-36;803;178;-153;-36;-38.0;48.0;0.0;33;2;257
187;812;168;-173;187;-1925.0;-1198.0;913.0;-50;-288;243
-981;1011;-177;-157;-981;601.0;587.0;-2.0;-1223;-48;113
53;798;-177;-159;53;-333.0;-581.0;-327.0;-11;-12;306
28;799;179;-160;28;10.0;-226.0;-77.0;-16;6;307
-44;804;-179;-156;-44;-482.0;-452.0;-1.0;14;1;278
-93;799;179;-158;-93;-10.0;-46.0;0.0;107;12;308
1668;1528;-91;-220;1668;-34.0;261.0;341.0;229;225;198
26;755;177;-163;26;228.0;-297.0;-214.0;25;11;289
628;1202;-177;-140;628;-510.0;-207.0;625.0;-1122;-1;65
-15;807;-173;-162;-15;124.0;1421.0;-75.0;-26;-3;252
15;802;-178;-156;15;-17.0;372.0;69.0;-23;6;278
-38;807;164;-174;-38;-37.0;42.0;31.0;-33;-2;255
1038;852;173;-173;1038;-461.0;-500.0;45.0;1129;96;358
-4;803;-178;-156;-4;-263.0;223.0;-288.0;-41;-1;278
-328;583;176;-163;-328;-47.0;-51.0;124.0;-199;-3;272
777;574;179;-156;777;21.0;9.0;31.0;2140;-2;201
-32;810;-137;-165;-32;466.0;416.0;-208.0;25;-272;239
-40;803;177;-167;-40;-66.0;45.0;-31.0;-11;-1;261
9;821;-179;-162;9;299.0;491.0;727.0;13;0;217
-48;768;173;-155;-48;-177.0;15.0;332.0;-1;-2;248
3;806;-176;-163;3;139.0;508.0;-22.0;26;-26;265
-749;1188;-176;-76;-749;770.0;761.0;522.0;551;3;-397
-327;828;-173;-162;-327;-145.0;583.0;6.0;-415;-8;268
27;806;164;-174;27;-158.0;-226.0;18.0;6;-5;265
4;810;171;-193;4;104.0;202.0;45.0;-4;8;259
33;809;-179;-146;33;359.0;-562.0;-247.0;9;-56;259
33;801;-177;-155;33;120.0;822.0;-262.0;21;-8;266
2;55;-176;-133;2;-77.0;7.0;32.0;1;-1;225
29;807;171;-164;29;-11.0;-260.0;206.0;41;-8;282
-11;800;189;-164;-11;169.0;13.0;140.0;-14;-15;252
-2;881;110;-162;-2;1537.0;188.0;-731.0;-19;125;112
7;798;-177;-159;7;-427.0;-238.0;150.0;30;1;305
1657;1074;-177;-146;1657;-1614.0;-840.0;1047.0;105;-88;515
-41;806;174;-156;-41;-37.0;28.0;68.0;30;-2;252
-2;813;178;-175;-2;-24.0;75.0;0.0;-5;-1;277
21;811;175;-175;21;331.0;292.0;-315.0;-2;53;268
16;805;-177;-157;16;389.0;171.0;-83.0;-24;-2;277
116;756;144;-166;116;-232.0;-301.0;466.0;-79;-1073;235
64;814;-178;-168;64;-1019.0;-817.0;276.0;-21;3;245
281;810;-176;-152;281;165.0;-962.0;550.0;306;-68;563
-404;517;-176;-159;-404;-821.0;-624.0;690.0;-80;-33;340
-25;814;178;-153;-25;149.0;-107.0;-9.0;-1;2;247
-33;816;178;-153;-33;-19.0;0.0;5.0;-10;12;251
-13;803;178;-153;-13;77.0;0.0;22.0;-19;5;259
142;814;176;-175;142;-876.0;-1625.0;308.0;-37;80;244
43;801;169;-159;43;897.0;1072.0;-342.0;-12;-7;259
16;797;-177;-160;16;241.0;-528.0;-57.0;31;4;315
-874;775;-176;-159;-874;120.0;1454.0;-170.0;-1293;6;331
-45;786;-176;-160;-45;-20.0;747.0;-17.0;-22;2;278
12;803;-180;-153;12;-158.0;705.0;56.0;-44;-4;235
-13;807;178;-153;-13;-12.0;37.0;12.0;-34;0;254
29;808;171;-180;29;63.0;5.0;11.0;-25;-11;244
-25;807;178;-175;-25;-13.0;63.0;-21.0;-3;-3;280
-11;816;179;-175;-11;42.0;-16.0;-53.0;-19;3;281
1;815;174;-156;1;-94.0;35.0;93.0;-1;0;233
-20;791;-178;-163;-20;95.0;181.0;-104.0;-12;-6;277
-33;801;-178;-162;-33;-55.0;-515.0;-41.0;2;0;281
-17;812;178;-175;-17;-6.0;64.0;40.0;8;-5;276
-12;800;-178;-159;-12;-359.0;90.0;-4.0;-16;-2;308
3;808;178;-154;3;-12.0;45.0;8.0;-42;-6;252
37;817;171;-164;37;-25.0;222.0;-457.0;81;1;254
-9;805;178;176;-9;-78.0;-127.0;46.0;0;3;262
-38;807;178;-153;-38;-6.0;35.0;25.0;11;11;256
-7;843;178;-175;-7;-108.0;-33.0;40.0;-19;-2;284
-25;804;178;-153;-25;7.0;39.0;-1.0;-51;-1;261
-20;794;-174;-160;-20;-334.0;-78.0;39.0;-30;44;257
-831;862;-176;-155;-831;-750.0;-96.0;320.0;500;32;147
-27;794;-173;-160;-27;-386.0;188.0;445.0;-29;80;255
-19;810;-176;-161;-19;-623.0;135.0;193.0;-29;-3;241
-30;807;174;-156;-30;-221.0;25.0;92.0;1;3;257
-9;806;175;-175;-9;-240.0;-128.0;142.0;-1;11;279
168;804;179;-92;168;101.0;-1071.0;734.0;465;24;136
-24;807;178;-154;-24;-5.0;35.0;-4.0;-3;-4;259
-36;810;178;-153;-36;-51.0;30.0;16.0;30;-1;255
-17;770;173;-155;-17;-506.0;2.0;165.0;-15;2;249
-18;814;178;-175;-18;-88.0;320.0;275.0;17;28;278
-26;809;174;-156;-26;-168.0;61.0;72.0;-6;1;248
-16;813;164;-174;-16;-4.0;56.0;-2.0;-40;-3;258
21;807;180;-164;21;39.0;529.0;-267.0;0;-2;263
-20;804;178;-153;-20;-61.0;57.0;34.0;-32;-2;259
-19;813;179;-175;-19;-3.0;272.0;-51.0;-17;2;276
-38;809;178;-154;-38;-47.0;26.0;81.0;-2;-5;259
-37;814;174;-156;-37;-97.0;92.0;-11.0;-27;-3;245
-42;817;178;-153;-42;-65.0;-69.0;27.0;2;-7;249
-29;810;174;-156;-29;-22.0;56.0;14.0;-14;0;240
-20;50;-178;-131;-20;36.0;190.0;22.0;38;0;213
-41;802;177;175;-41;173.0;63.0;-47.0;6;2;270
39;812;182;-173;39;263.0;-1249.0;-144.0;62;-75;212
-16;808;178;-153;-16;3.0;44.0;-3.0;-16;11;256
45;808;-178;-141;45;-401.0;-922.0;247.0;-33;-39;268
12;813;178;-154;12;5.0;-116.0;-8.0;-42;1;247
49;795;-180;-153;49;-479.0;552.0;-16.0;1;1;293
-36;811;164;-174;-36;-103.0;165.0;-144.0;-9;-10;256
-524;705;-175;-163;-524;-76.0;-666.0;608.0;235;-27;485
57;812;-177;-160;57;505.0;972.0;18.0;-12;5;250
-331;818;178;-159;-331;-403.0;-243.0;293.0;390;3;361
-8;813;178;-154;-8;37.0;112.0;11.0;-12;3;259
22;817;175;-175;22;-84.0;8.0;-8.0;-77;3;278
1283;881;168;118;1283;-282.0;-248.0;-29.0;-2073;257;-96
23;806;178;-154;23;3.0;55.0;40.0;-43;6;255
67;748;177;-163;67;-392.0;-261.0;-8.0;-24;5;302
11;812;178;-154;11;-12.0;-75.0;4.0;-40;1;247
-113;776;173;-155;-113;-144.0;88.0;-35.0;6;-4;235
-12;811;165;-174;-12;-52.0;-437.0;23.0;11;-3;252
-10;795;177;175;-10;-101.0;-429.0;68.0;18;2;259
-37;812;-173;-157;-37;-314.0;80.0;69.0;-48;-534;304
22;803;-177;-159;22;66.0;-460.0;-541.0;-25;1;298
72;798;207;-164;72;-530.0;612.0;148.0;-28;-147;270
-11;775;148;-159;-11;2265.0;833.0;-1095.0;-52;42;309
12;801;178;176;12;-59.0;496.0;71.0;-5;2;267
-25;802;180;-164;-25;-58.0;297.0;72.0;-35;-2;260
11;43;-177;-132;11;-28.0;-507.0;-18.0;26;2;221
-65;415;-163;-147;-65;-85.0;-1551.0;49.0;43;79;175
-30;806;178;-153;-30;-234.0;60.0;20.0;-36;3;255
-30;807;174;-156;-30;-16.0;77.0;49.0;-28;-9;255
-6;797;183;-155;-6;229.0;21.0;-28.0;-76;37;265
-171;689;176;-160;-171;102.0;-179.0;-80.0;84;2;312
-6;794;179;-158;-6;88.0;-182.0;-148.0;-12;4;314
-5;48;-176;-132;-5;92.0;1113.0;137.0;-24;1;209
31;804;164;-174;31;-258.0;-169.0;-420.0;26;-9;254
-214;377;-175;-151;-214;-914.0;-231.0;223.0;-72;-46;405
-51;800;180;-164;-51;-59.0;-41.0;-40.0;11;-6;254
-39;806;174;-156;-39;-20.0;-33.0;146.0;11;0;231
-17;807;178;-154;-17;140.0;-52.0;-297.0;-26;-15;259
6;809;176;-174;6;-18.0;115.0;339.0;-31;-7;245
-27;813;179;-175;-27;69.0;106.0;-65.0;7;-3;281
-8;803;166;-153;-8;435.0;199.0;10.0;-35;-4;251
-14;682;-172;-163;-14;-461.0;-564.0;52.0;1511;-11;203
-12;821;178;-171;-12;177.0;491.0;57.0;52;-4;335
-250;799;179;-157;-250;-116.0;111.0;25.0;288;2;290
2;800;160;-155;2;69.0;306.0;31.0;12;456;269
40;797;-176;-156;40;-191.0;-646.0;75.0;5;3;286
24;807;178;-175;24;-32.0;-187.0;360.0;-35;29;279
58;793;152;-157;58;1132.0;1378.0;-1391.0;-61;-137;297
34;810;138;-174;34;529.0;-212.0;-70.0;-14;-78;229
-320;948;-169;-177;-320;-23.0;149.0;-201.0;-1075;-53;99
12;712;-175;-163;12;-381.0;1336.0;355.0;66;-32;264
-25;804;-177;-159;-25;-865.0;-96.0;-762.0;-4;-15;294
-107;800;174;-163;-107;286.0;251.0;123.0;21;-11;284
-32;798;177;-167;-32;-94.0;5.0;-100.0;-3;4;263
