InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
-392.0;407.0;13.0;79.0;-454.0;214.0;296.0
-384.0;407.0;13.0;79.0;-454.0;215.0;287.0
-379.0;406.0;13.0;80.0;-454.0;215.0;284.0
-377.0;405.0;14.0;81.0;-453.0;216.0;279.0
-376.0;404.0;14.0;?;-451.0;218.0;270.0
-380.0;401.0;?;83.0;?;219.0;272.0
-387.0;399.0;13.0;83.0;-449.0;221.0;276.0
-392.0;397.0;12.0;85.0;-449.0;222.0;275.0
-393.0;395.0;12.0;87.0;-448.0;224.0;268.0
-393.0;393.0;13.0;89.0;-446.0;226.0;266.0
-393.0;390.0;14.0;91.0;-444.0;227.0;261.0
-394.0;387.0;16.0;93.0;-441.0;229.0;?
-397.0;383.0;18.0;95.0;-438.0;232.0;261.0
-398.0;380.0;19.0;98.0;?;234.0;260.0
-402.0;377.0;20.0;100.0;-429.0;237.0;260.0
-403.0;374.0;21.0;?;-426.0;239.0;259.0
-402.0;372.0;22.0;101.0;-423.0;241.0;259.0
-401.0;372.0;23.0;101.0;-423.0;242.0;257.0
-397.0;373.0;25.0;99.0;-424.0;241.0;?
-391.0;375.0;28.0;98.0;?;?;246.0
-383.0;377.0;31.0;96.0;-426.0;239.0;233.0
-372.0;379.0;35.0;93.0;?;238.0;217.0
-362.0;380.0;39.0;91.0;-425.0;238.0;202.0
-355.0;379.0;43.0;88.0;-423.0;239.0;196.0
-349.0;378.0;46.0;86.0;-419.0;240.0;194.0
-342.0;376.0;?;83.0;-418.0;242.0;193.0
-338.0;374.0;47.0;80.0;-419.0;245.0;190.0
?;375.0;48.0;77.0;-421.0;246.0;188.0
-331.0;375.0;?;75.0;-422.0;247.0;188.0
-331.0;375.0;46.0;72.0;-423.0;247.0;196.0
-333.0;375.0;44.0;70.0;-423.0;246.0;207.0
-340.0;375.0;42.0;?;-424.0;?;215.0
-346.0;376.0;40.0;67.0;-426.0;245.0;219.0
-352.0;378.0;39.0;68.0;-429.0;245.0;223.0
-358.0;?;37.0;68.0;-431.0;244.0;226.0
-362.0;380.0;35.0;71.0;-431.0;?;225.0
-366.0;381.0;33.0;75.0;-431.0;245.0;222.0
-367.0;381.0;31.0;81.0;-431.0;244.0;213.0
-366.0;?;31.0;88.0;-431.0;242.0;203.0
-366.0;380.0;30.0;97.0;-431.0;241.0;195.0
-368.0;379.0;30.0;109.0;-430.0;240.0;?
-371.0;376.0;28.0;122.0;-427.0;238.0;186.0
-374.0;372.0;26.0;138.0;-423.0;236.0;189.0
-379.0;?;25.0;155.0;-419.0;233.0;196.0
-383.0;363.0;23.0;173.0;-416.0;231.0;?
-387.0;358.0;?;192.0;-414.0;227.0;205.0
-385.0;354.0;17.0;212.0;-413.0;223.0;?
-382.0;350.0;14.0;234.0;-412.0;219.0;195.0
-375.0;345.0;11.0;259.0;-411.0;212.0;?
-369.0;337.0;9.0;288.0;-408.0;?;175.0
-367.0;328.0;8.0;320.0;-404.0;195.0;169.0
-366.0;318.0;8.0;349.0;?;186.0;167.0
-369.0;307.0;7.0;379.0;-393.0;176.0;171.0
-380.0;295.0;3.0;411.0;-386.0;163.0;183.0
-395.0;282.0;0.0;440.0;-379.0;151.0;200.0
-411.0;271.0;-1.0;467.0;-374.0;137.0;221.0
-426.0;262.0;0.0;492.0;-373.0;125.0;243.0
-439.0;?;3.0;515.0;-374.0;114.0;260.0
-452.0;249.0;5.0;538.0;-379.0;106.0;266.0
-466.0;243.0;6.0;558.0;-383.0;99.0;270.0
-476.0;235.0;8.0;575.0;-385.0;94.0;276.0
-484.0;229.0;9.0;589.0;-386.0;90.0;278.0
?;228.0;10.0;600.0;-386.0;88.0;282.0
-502.0;228.0;9.0;607.0;-389.0;87.0;288.0
-513.0;228.0;8.0;614.0;-390.0;86.0;295.0
-523.0;226.0;8.0;619.0;-390.0;86.0;301.0
-533.0;224.0;7.0;624.0;-388.0;87.0;300.0
-543.0;?;6.0;628.0;-385.0;91.0;294.0
-553.0;216.0;5.0;632.0;-380.0;94.0;286.0
-563.0;210.0;4.0;634.0;-374.0;98.0;275.0
-572.0;204.0;?;636.0;-367.0;101.0;265.0
-580.0;199.0;-1.0;635.0;-360.0;103.0;255.0
-588.0;197.0;-4.0;635.0;-354.0;106.0;244.0
-595.0;195.0;-6.0;634.0;-347.0;108.0;235.0
-606.0;194.0;-7.0;?;-341.0;110.0;230.0
-619.0;192.0;-9.0;630.0;-335.0;112.0;231.0
-633.0;?;-11.0;628.0;-330.0;115.0;232.0
-644.0;192.0;-13.0;626.0;-324.0;118.0;235.0
-651.0;193.0;-14.0;623.0;-319.0;121.0;238.0
-655.0;193.0;-12.0;621.0;-316.0;126.0;238.0
-658.0;190.0;-11.0;618.0;-313.0;?;232.0
-663.0;186.0;-12.0;616.0;-312.0;136.0;224.0
-667.0;183.0;-14.0;614.0;-314.0;138.0;217.0
-669.0;182.0;-14.0;613.0;-319.0;140.0;?
?;180.0;-16.0;?;?;143.0;205.0
-667.0;176.0;-15.0;611.0;-331.0;146.0;198.0
-665.0;171.0;?;611.0;-334.0;148.0;194.0
-663.0;168.0;-14.0;611.0;-335.0;148.0;191.0
-661.0;167.0;-14.0;?;-335.0;149.0;187.0
-658.0;164.0;-15.0;612.0;-334.0;148.0;182.0
-655.0;161.0;-15.0;613.0;-331.0;147.0;177.0
-653.0;157.0;?;613.0;-328.0;?;171.0
-651.0;153.0;-17.0;614.0;-325.0;147.0;166.0
?;149.0;-18.0;613.0;-320.0;147.0;161.0
-649.0;145.0;-18.0;?;-316.0;?;157.0
-649.0;141.0;-18.0;?;-311.0;149.0;154.0
-650.0;138.0;-16.0;615.0;-307.0;149.0;152.0
-650.0;136.0;-14.0;616.0;-303.0;150.0;149.0
-649.0;135.0;-12.0;616.0;-300.0;150.0;144.0
-647.0;136.0;-11.0;617.0;-298.0;150.0;136.0
-644.0;139.0;-11.0;618.0;-299.0;149.0;128.0
-641.0;142.0;?;619.0;-301.0;148.0;116.0
?;145.0;-11.0;620.0;-304.0;146.0;106.0
-635.0;149.0;-12.0;621.0;-308.0;143.0;101.0
-634.0;153.0;-13.0;622.0;-312.0;141.0;98.0
-632.0;158.0;-13.0;624.0;-316.0;138.0;95.0
-631.0;162.0;?;626.0;-321.0;135.0;91.0
-630.0;167.0;-15.0;628.0;-325.0;133.0;87.0
-628.0;171.0;-15.0;630.0;-329.0;131.0;85.0
-626.0;173.0;-15.0;631.0;-332.0;130.0;84.0
-624.0;173.0;-11.0;633.0;-331.0;130.0;86.0
-622.0;170.0;-6.0;634.0;-328.0;132.0;93.0
?;165.0;2.0;635.0;?;135.0;111.0
-616.0;158.0;12.0;?;?;141.0;137.0
-611.0;149.0;23.0;636.0;-300.0;148.0;166.0
-602.0;138.0;36.0;635.0;-287.0;157.0;196.0
-590.0;?;50.0;633.0;-272.0;167.0;226.0
-575.0;119.0;65.0;630.0;-255.0;178.0;247.0
-557.0;107.0;80.0;625.0;-236.0;190.0;247.0
-527.0;90.0;94.0;621.0;-214.0;205.0;203.0
-479.0;72.0;111.0;615.0;?;220.0;103.0
-440.0;54.0;127.0;609.0;-179.0;238.0;-21.0
-407.0;34.0;143.0;600.0;-167.0;256.0;-121.0
-385.0;13.0;158.0;591.0;-152.0;273.0;-165.0
-373.0;-6.0;172.0;?;-136.0;?;-166.0
-360.0;-26.0;185.0;575.0;-119.0;306.0;-163.0
-344.0;-46.0;197.0;567.0;-103.0;319.0;-178.0
-330.0;-64.0;208.0;561.0;-87.0;331.0;-208.0
-313.0;-79.0;218.0;555.0;-72.0;341.0;-234.0
-301.0;-92.0;229.0;549.0;-59.0;350.0;-253.0
-290.0;-104.0;239.0;543.0;-47.0;357.0;-261.0
-281.0;-115.0;251.0;537.0;-36.0;365.0;-263.0
-274.0;-125.0;263.0;531.0;-25.0;373.0;-259.0
-271.0;-137.0;275.0;525.0;-13.0;381.0;-251.0
-268.0;-151.0;286.0;521.0;3.0;?;-241.0
-263.0;-165.0;297.0;518.0;19.0;396.0;-234.0
?;-176.0;306.0;516.0;32.0;403.0;-234.0
-248.0;-183.0;317.0;515.0;40.0;409.0;-239.0
-239.0;-188.0;332.0;511.0;43.0;416.0;-245.0
?;-193.0;344.0;507.0;46.0;424.0;-249.0
-234.0;-198.0;354.0;503.0;48.0;434.0;-247.0
-232.0;-203.0;365.0;499.0;50.0;442.0;-249.0
-228.0;-205.0;376.0;493.0;51.0;447.0;-254.0
-224.0;-203.0;385.0;490.0;50.0;448.0;-262.0
-214.0;-196.0;393.0;488.0;44.0;451.0;-277.0
-205.0;-186.0;400.0;487.0;35.0;?;-296.0
-198.0;-178.0;407.0;486.0;26.0;455.0;-315.0
-193.0;-173.0;?;483.0;23.0;455.0;-330.0
-185.0;-171.0;?;480.0;30.0;455.0;-341.0
-177.0;-170.0;426.0;477.0;46.0;454.0;-353.0
-171.0;-173.0;?;475.0;67.0;454.0;-362.0
-169.0;-177.0;430.0;474.0;90.0;453.0;-368.0
?;-180.0;433.0;471.0;?;452.0;-369.0
-165.0;-182.0;436.0;468.0;125.0;452.0;-365.0
-164.0;-183.0;440.0;466.0;?;452.0;-359.0
-162.0;-184.0;443.0;462.0;141.0;453.0;-350.0
-161.0;-185.0;446.0;458.0;143.0;455.0;-339.0
-158.0;-185.0;450.0;453.0;143.0;457.0;?
-153.0;-185.0;?;447.0;137.0;459.0;-320.0
-147.0;-183.0;456.0;441.0;124.0;463.0;-312.0
?;-180.0;458.0;436.0;106.0;469.0;-307.0
-140.0;-181.0;461.0;429.0;86.0;477.0;-304.0
-140.0;-190.0;462.0;419.0;72.0;486.0;-300.0
-132.0;-196.0;467.0;?;66.0;493.0;-301.0
?;-198.0;478.0;393.0;65.0;499.0;-317.0
-97.0;-198.0;488.0;382.0;66.0;505.0;-348.0
-84.0;-204.0;494.0;376.0;72.0;514.0;-385.0
?;-223.0;497.0;371.0;92.0;524.0;-423.0
-69.0;-253.0;499.0;371.0;126.0;531.0;-455.0
-69.0;-281.0;500.0;371.0;167.0;534.0;-481.0
-73.0;-300.0;502.0;372.0;204.0;533.0;-503.0
-75.0;-308.0;504.0;374.0;229.0;530.0;-524.0
-76.0;-307.0;506.0;377.0;236.0;525.0;-546.0
-76.0;-302.0;505.0;?;228.0;519.0;-566.0
-77.0;-297.0;504.0;385.0;217.0;515.0;-582.0
?;-293.0;500.0;390.0;208.0;511.0;-595.0
-75.0;-291.0;?;395.0;203.0;509.0;-604.0
-73.0;-289.0;493.0;400.0;200.0;507.0;-610.0
-70.0;-287.0;487.0;406.0;196.0;505.0;-612.0
-68.0;-283.0;480.0;?;186.0;500.0;-608.0
-66.0;-277.0;475.0;421.0;173.0;497.0;-598.0
-64.0;-270.0;468.0;429.0;159.0;492.0;-582.0
-65.0;-261.0;457.0;438.0;143.0;481.0;-560.0
-72.0;-242.0;448.0;449.0;122.0;470.0;-532.0
-72.0;-218.0;446.0;457.0;96.0;461.0;-507.0
-74.0;-193.0;438.0;465.0;68.0;449.0;-488.0
-84.0;-169.0;422.0;480.0;40.0;434.0;-477.0
-103.0;-151.0;406.0;494.0;20.0;415.0;-464.0
-126.0;-143.0;394.0;506.0;11.0;?;-442.0
-154.0;-140.0;384.0;517.0;9.0;385.0;?
-178.0;-138.0;374.0;526.0;12.0;373.0;-392.0
-200.0;-140.0;364.0;535.0;16.0;362.0;-375.0
-217.0;-145.0;354.0;543.0;26.0;351.0;-362.0
-233.0;-148.0;346.0;550.0;40.0;343.0;-356.0
-251.0;-150.0;339.0;554.0;52.0;335.0;-357.0
-268.0;-150.0;332.0;557.0;60.0;329.0;-360.0
-286.0;?;325.0;560.0;62.0;325.0;-373.0
-309.0;-146.0;318.0;562.0;57.0;324.0;-391.0
-335.0;-138.0;311.0;565.0;48.0;322.0;-410.0
-365.0;-129.0;?;566.0;35.0;?;-427.0
?;-119.0;300.0;566.0;?;321.0;-443.0
-430.0;-108.0;297.0;564.0;7.0;322.0;-459.0
-455.0;-98.0;?;562.0;-6.0;326.0;-475.0
-476.0;-93.0;296.0;560.0;-15.0;331.0;-488.0
-492.0;-92.0;294.0;556.0;-21.0;335.0;-498.0
-501.0;-85.0;293.0;548.0;-24.0;344.0;-504.0
-504.0;-82.0;296.0;536.0;-29.0;351.0;-513.0
-497.0;-79.0;304.0;523.0;-40.0;356.0;-522.0
-479.0;-78.0;?;514.0;-52.0;365.0;-528.0
-461.0;-80.0;328.0;508.0;-58.0;376.0;-530.0
-452.0;-91.0;336.0;505.0;-56.0;389.0;-528.0
-446.0;-102.0;346.0;501.0;-46.0;400.0;-523.0
-443.0;-113.0;357.0;498.0;-33.0;410.0;?
-444.0;-125.0;368.0;494.0;-17.0;419.0;-515.0
-445.0;-139.0;378.0;?;1.0;428.0;-511.0
-447.0;-153.0;388.0;485.0;20.0;438.0;-508.0
-451.0;-166.0;398.0;481.0;34.0;447.0;-503.0
-455.0;-177.0;?;476.0;44.0;456.0;-499.0
-459.0;-186.0;414.0;472.0;51.0;465.0;-497.0
-459.0;-194.0;421.0;468.0;58.0;471.0;-489.0
-456.0;-198.0;427.0;464.0;64.0;476.0;-490.0
-454.0;-202.0;434.0;459.0;68.0;480.0;-493.0
-452.0;?;438.0;456.0;71.0;483.0;-497.0
-450.0;-209.0;440.0;454.0;74.0;485.0;-503.0
-446.0;-211.0;441.0;453.0;77.0;485.0;-512.0
-441.0;?;440.0;453.0;76.0;484.0;-522.0
-434.0;-208.0;438.0;453.0;73.0;483.0;-534.0
-430.0;-204.0;436.0;455.0;65.0;482.0;-546.0
-428.0;-199.0;432.0;457.0;57.0;478.0;-563.0
-427.0;-193.0;426.0;459.0;49.0;472.0;-591.0
-421.0;?;419.0;461.0;41.0;466.0;-623.0
-413.0;-179.0;410.0;465.0;33.0;457.0;-657.0
-405.0;-170.0;402.0;?;25.0;449.0;-693.0
-404.0;-161.0;394.0;469.0;15.0;440.0;-717.0
-412.0;-151.0;?;472.0;6.0;?;-733.0
-420.0;-143.0;381.0;474.0;-2.0;423.0;-751.0
-424.0;-135.0;374.0;477.0;-9.0;415.0;-763.0
-428.0;-128.0;369.0;480.0;-16.0;409.0;-775.0
-428.0;-122.0;364.0;484.0;-22.0;404.0;-784.0
-424.0;-117.0;360.0;488.0;-27.0;399.0;-787.0
-413.0;?;356.0;491.0;-31.0;396.0;-796.0
-398.0;-110.0;354.0;494.0;-34.0;394.0;-794.0
-380.0;-106.0;352.0;497.0;-38.0;392.0;-798.0
-358.0;-104.0;350.0;499.0;-42.0;392.0;-798.0
-335.0;-102.0;350.0;500.0;-46.0;392.0;-796.0
-311.0;-101.0;348.0;500.0;-50.0;394.0;-795.0
-291.0;-101.0;347.0;500.0;-53.0;396.0;-791.0
-273.0;-100.0;347.0;498.0;-57.0;399.0;-788.0
-261.0;-100.0;347.0;495.0;-65.0;402.0;-786.0
-253.0;-96.0;351.0;491.0;-77.0;?;-784.0
-246.0;-85.0;361.0;?;-92.0;404.0;-781.0
-239.0;-77.0;373.0;471.0;-107.0;408.0;-776.0
-229.0;-71.0;383.0;461.0;-119.0;414.0;-774.0
-217.0;-69.0;391.0;?;-125.0;421.0;-774.0
-208.0;-75.0;402.0;438.0;-122.0;428.0;-772.0
-204.0;-84.0;413.0;427.0;-110.0;433.0;-771.0
-203.0;?;424.0;417.0;-97.0;?;?
-201.0;-99.0;433.0;410.0;-86.0;438.0;?
-198.0;-103.0;442.0;405.0;-80.0;437.0;-768.0
-195.0;?;451.0;402.0;-77.0;436.0;-768.0
-191.0;-108.0;459.0;399.0;-75.0;435.0;-770.0
-185.0;-113.0;466.0;398.0;-71.0;435.0;-775.0
-176.0;-117.0;472.0;397.0;-66.0;434.0;-783.0
-168.0;-121.0;476.0;396.0;-60.0;433.0;-790.0
-159.0;-124.0;480.0;396.0;-53.0;432.0;-792.0
-155.0;-125.0;483.0;396.0;-45.0;429.0;-793.0
-152.0;-122.0;483.0;398.0;-40.0;426.0;-793.0
-152.0;-115.0;482.0;401.0;-40.0;420.0;-798.0
-145.0;-106.0;481.0;405.0;-44.0;414.0;-801.0
-137.0;-96.0;478.0;409.0;-51.0;405.0;-805.0
-126.0;-81.0;474.0;414.0;-64.0;396.0;-808.0
-114.0;-63.0;471.0;419.0;-82.0;385.0;-809.0
-103.0;-44.0;466.0;425.0;-103.0;372.0;-806.0
-90.0;-22.0;462.0;432.0;-125.0;358.0;?
-71.0;1.0;?;439.0;-147.0;344.0;-800.0
-54.0;22.0;453.0;445.0;-166.0;?;-796.0
-43.0;39.0;450.0;450.0;-185.0;318.0;-787.0
-32.0;52.0;446.0;456.0;-201.0;304.0;-776.0
-19.0;?;441.0;462.0;-212.0;290.0;-755.0
-11.0;71.0;435.0;468.0;-219.0;277.0;-730.0
-10.0;79.0;427.0;475.0;-215.0;264.0;-701.0
-16.0;85.0;418.0;483.0;-198.0;250.0;-667.0
-26.0;90.0;407.0;491.0;-168.0;238.0;-629.0
-42.0;96.0;395.0;499.0;-133.0;226.0;-597.0
-61.0;?;381.0;506.0;-101.0;216.0;-569.0
-78.0;106.0;366.0;512.0;-75.0;206.0;-543.0
-95.0;113.0;353.0;518.0;-47.0;195.0;-518.0
-110.0;115.0;344.0;522.0;-21.0;186.0;-495.0
-125.0;112.0;336.0;524.0;?;179.0;-474.0
-139.0;107.0;329.0;?;17.0;173.0;-454.0
-150.0;102.0;327.0;525.0;29.0;?;-437.0
-158.0;91.0;329.0;?;41.0;171.0;-422.0
-160.0;76.0;331.0;518.0;46.0;171.0;-410.0
-160.0;64.0;333.0;515.0;30.0;171.0;-401.0
-157.0;61.0;328.0;517.0;23.0;164.0;-400.0
-154.0;60.0;324.0;519.0;27.0;161.0;-405.0
-153.0;57.0;323.0;520.0;30.0;159.0;-409.0
-156.0;48.0;323.0;521.0;30.0;159.0;-408.0
-158.0;45.0;320.0;522.0;31.0;158.0;-401.0
-159.0;52.0;318.0;522.0;30.0;158.0;-396.0
-161.0;54.0;318.0;519.0;28.0;164.0;-393.0
-165.0;52.0;320.0;515.0;?;174.0;-388.0
-168.0;48.0;321.0;511.0;22.0;187.0;-381.0
-169.0;45.0;322.0;506.0;17.0;200.0;-376.0
-168.0;44.0;324.0;501.0;11.0;211.0;-374.0
-167.0;44.0;328.0;494.0;5.0;222.0;-373.0
-164.0;?;333.0;488.0;1.0;232.0;-373.0
-161.0;?;?;481.0;2.0;243.0;-375.0
-156.0;26.0;346.0;474.0;6.0;253.0;-378.0
-149.0;16.0;352.0;?;10.0;262.0;-382.0
-140.0;9.0;358.0;459.0;15.0;269.0;-389.0
?;2.0;363.0;453.0;14.0;275.0;-397.0
-120.0;-5.0;367.0;447.0;16.0;279.0;-406.0
-110.0;-10.0;372.0;442.0;23.0;283.0;-414.0
-102.0;-18.0;376.0;437.0;30.0;285.0;-419.0
-96.0;-28.0;381.0;433.0;35.0;288.0;-422.0
-92.0;-36.0;386.0;430.0;38.0;291.0;-425.0
?;-41.0;390.0;429.0;49.0;293.0;?
-84.0;-47.0;395.0;427.0;56.0;297.0;-427.0
-80.0;-55.0;401.0;425.0;?;301.0;-427.0
-76.0;-60.0;406.0;421.0;42.0;306.0;-425.0
-75.0;-68.0;410.0;417.0;35.0;312.0;-422.0
-73.0;-76.0;413.0;414.0;27.0;316.0;-421.0
-69.0;-85.0;415.0;411.0;13.0;319.0;-420.0
-65.0;-91.0;417.0;407.0;5.0;320.0;-422.0
-62.0;?;419.0;403.0;21.0;320.0;-425.0
-58.0;-123.0;422.0;400.0;31.0;319.0;-429.0
-56.0;-132.0;423.0;397.0;32.0;317.0;-433.0
-55.0;-133.0;423.0;394.0;39.0;314.0;-437.0
-56.0;-135.0;423.0;392.0;41.0;310.0;-441.0
-60.0;-136.0;?;389.0;40.0;304.0;-446.0
-63.0;-136.0;424.0;386.0;?;299.0;-453.0
-67.0;-136.0;426.0;378.0;47.0;292.0;-461.0
-68.0;-134.0;429.0;368.0;52.0;286.0;-468.0
-69.0;-129.0;432.0;356.0;52.0;280.0;-476.0
-68.0;-120.0;435.0;341.0;52.0;?;-484.0
-71.0;-111.0;440.0;323.0;54.0;267.0;-490.0
-79.0;-103.0;446.0;303.0;54.0;262.0;-493.0
-88.0;-97.0;453.0;279.0;55.0;258.0;-492.0
-98.0;-91.0;460.0;253.0;57.0;255.0;-484.0
-103.0;-85.0;467.0;224.0;58.0;254.0;-474.0
?;-74.0;475.0;192.0;61.0;252.0;-466.0
-109.0;-63.0;483.0;157.0;66.0;251.0;-454.0
-106.0;-54.0;492.0;120.0;73.0;250.0;?
-105.0;-46.0;500.0;83.0;88.0;250.0;-434.0
-96.0;-40.0;507.0;45.0;111.0;251.0;-421.0
-89.0;-36.0;517.0;?;125.0;249.0;-405.0
-78.0;-28.0;526.0;-26.0;130.0;248.0;-398.0
-66.0;-20.0;534.0;-53.0;134.0;244.0;-406.0
?;-14.0;542.0;-77.0;138.0;240.0;-425.0
-37.0;-8.0;549.0;-98.0;141.0;239.0;-445.0
-25.0;-5.0;554.0;-117.0;145.0;237.0;-456.0
-18.0;-4.0;560.0;-128.0;148.0;232.0;-463.0
?;-1.0;?;?;148.0;229.0;-467.0
-3.0;3.0;569.0;-149.0;147.0;226.0;-467.0
2.0;6.0;572.0;-156.0;146.0;222.0;-464.0
10.0;8.0;575.0;-162.0;146.0;219.0;-462.0
18.0;10.0;578.0;-165.0;147.0;215.0;-464.0
21.0;?;581.0;?;147.0;?;-462.0
21.0;15.0;583.0;-169.0;148.0;207.0;-456.0
23.0;16.0;584.0;-169.0;149.0;204.0;-458.0
23.0;20.0;586.0;-169.0;147.0;201.0;-467.0
?;21.0;588.0;-168.0;147.0;199.0;-468.0
23.0;22.0;?;-167.0;146.0;197.0;-469.0
23.0;23.0;591.0;-166.0;145.0;196.0;-468.0
23.0;23.0;592.0;-164.0;145.0;196.0;-455.0
27.0;22.0;593.0;-163.0;145.0;197.0;-452.0
28.0;20.0;593.0;-161.0;146.0;198.0;-447.0
25.0;19.0;?;-156.0;146.0;199.0;-439.0
24.0;17.0;593.0;-152.0;147.0;199.0;-433.0
?;15.0;593.0;-145.0;149.0;199.0;-429.0
22.0;12.0;?;-137.0;148.0;200.0;-423.0
18.0;8.0;594.0;-128.0;146.0;201.0;-419.0
13.0;4.0;594.0;-118.0;144.0;203.0;-415.0
?;-2.0;?;-105.0;142.0;207.0;-407.0
?;-9.0;595.0;-90.0;141.0;211.0;-401.0
-7.0;-17.0;594.0;-70.0;138.0;218.0;-396.0
-11.0;-26.0;592.0;-48.0;133.0;226.0;-393.0
-14.0;-34.0;?;-24.0;129.0;237.0;-391.0
-16.0;-44.0;584.0;4.0;121.0;250.0;-388.0
-18.0;-63.0;577.0;35.0;?;265.0;-381.0
-22.0;-80.0;568.0;69.0;98.0;281.0;-372.0
-25.0;-93.0;557.0;?;83.0;296.0;-364.0
-28.0;?;544.0;?;66.0;307.0;-358.0
-31.0;-117.0;529.0;176.0;46.0;316.0;?
-34.0;-123.0;513.0;215.0;36.0;323.0;-353.0
-39.0;-133.0;496.0;253.0;29.0;327.0;-350.0
-46.0;-139.0;480.0;287.0;22.0;329.0;-344.0
-65.0;-144.0;464.0;320.0;15.0;330.0;-332.0
-89.0;-145.0;447.0;348.0;4.0;331.0;-308.0
-116.0;-142.0;432.0;374.0;-7.0;331.0;-278.0
-145.0;-135.0;416.0;397.0;-19.0;331.0;-242.0
?;-126.0;402.0;418.0;-28.0;330.0;-211.0
-192.0;-116.0;386.0;438.0;-34.0;329.0;-184.0
-211.0;-108.0;373.0;454.0;-38.0;327.0;-157.0
?;-98.0;360.0;468.0;-43.0;326.0;-130.0
-250.0;-85.0;349.0;479.0;-46.0;326.0;-103.0
-265.0;?;337.0;491.0;-49.0;324.0;-77.0
-280.0;-54.0;325.0;501.0;-50.0;321.0;-52.0
-293.0;-36.0;314.0;?;-52.0;317.0;-29.0
-307.0;-19.0;303.0;520.0;-61.0;313.0;-7.0
-320.0;-4.0;?;528.0;-78.0;306.0;15.0
-331.0;13.0;279.0;535.0;-101.0;299.0;34.0
-341.0;36.0;266.0;541.0;-130.0;289.0;51.0
-349.0;58.0;252.0;547.0;-165.0;277.0;65.0
-356.0;82.0;234.0;553.0;-192.0;265.0;76.0
-364.0;105.0;219.0;559.0;-222.0;?;84.0
-374.0;121.0;205.0;564.0;-249.0;243.0;94.0
-350.0;281.0;98.0;544.0;-347.0;98.0;25.0
-350.0;284.0;96.0;546.0;-354.0;90.0;23.0
-347.0;285.0;94.0;548.0;-357.0;83.0;19.0
-345.0;291.0;91.0;550.0;-371.0;75.0;12.0
-344.0;301.0;88.0;555.0;-381.0;67.0;3.0
-347.0;304.0;91.0;558.0;-391.0;62.0;-2.0
-351.0;302.0;95.0;560.0;-399.0;57.0;-5.0
-354.0;?;100.0;563.0;-404.0;55.0;-5.0
-356.0;291.0;104.0;?;-411.0;56.0;-11.0
?;282.0;106.0;572.0;?;59.0;-23.0
-359.0;274.0;108.0;577.0;-430.0;63.0;-39.0
-362.0;267.0;110.0;?;-434.0;69.0;-56.0
-366.0;?;114.0;585.0;-434.0;77.0;-72.0
-371.0;250.0;118.0;589.0;?;86.0;-89.0
-375.0;240.0;?;594.0;-422.0;96.0;-106.0
-381.0;228.0;125.0;599.0;-413.0;106.0;-126.0
-387.0;216.0;129.0;603.0;-400.0;118.0;-146.0
-395.0;204.0;132.0;607.0;-387.0;128.0;-167.0
-403.0;194.0;136.0;611.0;-371.0;136.0;-184.0
-412.0;182.0;138.0;614.0;-358.0;144.0;-202.0
-419.0;171.0;141.0;618.0;-345.0;?;-221.0
-427.0;164.0;144.0;622.0;-333.0;159.0;-240.0
-435.0;157.0;147.0;626.0;-322.0;165.0;-258.0
-441.0;150.0;149.0;630.0;-311.0;170.0;-276.0
-445.0;145.0;153.0;634.0;-303.0;175.0;-293.0
-448.0;140.0;158.0;637.0;-292.0;180.0;?
-450.0;131.0;163.0;639.0;-277.0;185.0;-332.0
-449.0;125.0;169.0;641.0;-264.0;?;-351.0
-444.0;117.0;172.0;644.0;-252.0;196.0;-375.0
-438.0;112.0;177.0;645.0;-244.0;201.0;-401.0
-431.0;108.0;181.0;646.0;-237.0;?;-425.0
-426.0;105.0;185.0;645.0;-234.0;?;-448.0
-421.0;102.0;189.0;645.0;-228.0;218.0;-469.0
-414.0;98.0;192.0;644.0;-222.0;223.0;-496.0
-405.0;93.0;197.0;643.0;-216.0;227.0;-524.0
-396.0;88.0;200.0;642.0;-210.0;232.0;-540.0
-394.0;84.0;203.0;640.0;-204.0;?;-543.0
-387.0;80.0;207.0;638.0;-197.0;239.0;-548.0
-376.0;77.0;210.0;637.0;-189.0;242.0;-561.0
-363.0;74.0;213.0;634.0;?;245.0;-571.0
-351.0;?;217.0;631.0;-173.0;247.0;-579.0
-344.0;68.0;220.0;628.0;-164.0;249.0;-587.0
-339.0;64.0;225.0;624.0;-154.0;251.0;-590.0
-335.0;57.0;230.0;620.0;-144.0;254.0;-592.0
-331.0;?;235.0;617.0;-136.0;258.0;-595.0
-326.0;46.0;240.0;613.0;-129.0;263.0;?
-325.0;40.0;242.0;610.0;-122.0;269.0;-604.0
-325.0;?;243.0;608.0;-115.0;274.0;-609.0
-322.0;29.0;244.0;604.0;?;280.0;-616.0
-322.0;25.0;245.0;601.0;-104.0;285.0;-625.0
-323.0;19.0;248.0;598.0;-98.0;290.0;-638.0
-322.0;15.0;250.0;595.0;-93.0;?;-650.0
?;9.0;252.0;594.0;-85.0;302.0;-659.0
