InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
140.0;-235.0;-286.0;-98.0;168.0;-236.0;24.0
149.0;-270.0;-195.0;-177.0;246.0;-180.0;-91.0
150.0;-269.0;-195.0;-182.0;245.0;-178.0;-97.0
149.0;-267.0;-194.0;-186.0;244.0;-177.0;-97.0
-357.0;-133.0;-414.0;-379.0;-6.0;-421.0;-101.0
147.0;-259.0;-191.0;-207.0;236.0;-178.0;-95.0
120.0;-654.0;764.0;-22.0;644.0;642.0;-857.0
-138.0;-208.0;-482.0;-437.0;107.0;-396.0;-400.0
334.0;20.0;-271.0;-577.0;119.0;-320.0;118.0
103.0;254.0;-480.0;-430.0;-169.0;-488.0;444.0
404.0;-330.0;53.0;-547.0;394.0;-70.0;173.0
373.0;-25.0;-147.0;-464.0;-58.0;-292.0;-153.0
399.0;-87.0;171.0;608.0;270.0;254.0;-24.0
395.0;-76.0;174.0;604.0;259.0;262.0;-11.0
373.0;-54.0;179.0;598.0;238.0;274.0;32.0
353.0;-48.0;181.0;593.0;228.0;279.0;68.0
564.0;-410.0;277.0;-571.0;290.0;207.0;-551.0
579.0;-286.0;161.0;-674.0;435.0;23.0;-374.0
408.0;-15.0;153.0;593.0;176.0;251.0;149.0
416.0;79.0;195.0;569.0;54.0;287.0;-130.0
410.0;77.0;195.0;571.0;49.0;281.0;-118.0
405.0;75.0;199.0;569.0;47.0;277.0;-110.0
-70.0;-287.0;487.0;406.0;196.0;505.0;-612.0
28.0;161.0;498.0;134.0;37.0;126.0;-673.0
230.0;158.0;349.0;507.0;15.0;349.0;362.0
466.0;-29.0;119.0;573.0;207.0;205.0;-65.0
448.0;-84.0;115.0;595.0;243.0;241.0;-90.0
444.0;-60.0;110.0;610.0;198.0;200.0;-84.0
528.0;-63.0;36.0;612.0;246.0;111.0;-120.0
177.0;-25.0;329.0;517.0;197.0;326.0;405.0
251.0;39.0;320.0;527.0;170.0;324.0;241.0
466.0;-16.0;122.0;578.0;201.0;207.0;-50.0
-33.0;337.0;670.0;215.0;9.0;584.0;586.0
300.0;-14.0;289.0;531.0;189.0;313.0;226.0
612.0;-525.0;-523.0;485.0;635.0;-359.0;-777.0
338.0;34.0;273.0;536.0;74.0;304.0;178.0
-349.0;-182.0;237.0;539.0;164.0;367.0;-369.0
352.0;65.0;242.0;547.0;72.0;255.0;182.0
403.0;-96.0;167.0;612.0;284.0;244.0;-35.0
193.0;348.0;572.0;369.0;-249.0;520.0;167.0
407.0;-648.0;-664.0;371.0;599.0;-599.0;-389.0
187.0;-465.0;-658.0;398.0;404.0;-586.0;-653.0
163.0;-241.0;-274.0;-48.0;147.0;-245.0;-62.0
111.0;-151.0;-306.0;18.0;-110.0;-308.0;-87.0
442.0;0.0;140.0;584.0;199.0;209.0;-12.0
458.0;-118.0;76.0;621.0;303.0;215.0;172.0
436.0;-11.0;151.0;570.0;158.0;222.0;39.0
413.0;53.0;176.0;593.0;122.0;242.0;24.0
464.0;-60.0;66.0;570.0;135.0;180.0;-176.0
447.0;-34.0;98.0;578.0;61.0;174.0;-158.0
444.0;-38.0;105.0;582.0;61.0;171.0;-153.0
362.0;76.0;252.0;534.0;-21.0;281.0;103.0
410.0;-38.0;259.0;562.0;369.0;285.0;46.0
485.0;-128.0;133.0;591.0;450.0;201.0;-104.0
320.0;83.0;299.0;521.0;-33.0;325.0;126.0
-312.0;-106.0;308.0;538.0;-60.0;377.0;-105.0
-286.0;-101.0;344.0;519.0;-11.0;387.0;-29.0
-300.0;-89.0;329.0;531.0;-11.0;373.0;-42.0
293.0;25.0;294.0;514.0;171.0;315.0;231.0
330.0;88.0;261.0;528.0;-30.0;288.0;160.0
289.0;43.0;279.0;550.0;146.0;302.0;310.0
238.0;-433.0;-82.0;24.0;443.0;-197.0;-164.0
250.0;-437.0;-82.0;21.0;447.0;-191.0;-179.0
248.0;-268.0;-219.0;-135.0;239.0;-201.0;-154.0
-64.0;340.0;-592.0;-299.0;-463.0;-587.0;879.0
-376.0;232.0;42.0;557.0;-152.0;-37.0;276.0
-296.0;-68.0;326.0;540.0;-59.0;375.0;-64.0
172.0;-416.0;-25.0;-17.0;338.0;-114.0;176.0
-277.0;-144.0;242.0;555.0;-55.0;208.0;-10.0
-277.0;-145.0;243.0;556.0;-54.0;206.0;-8.0
-276.0;-148.0;244.0;557.0;-51.0;203.0;-8.0
-276.0;-150.0;244.0;557.0;-47.0;201.0;-8.0
-547.0;203.0;-53.0;635.0;-350.0;98.0;279.0
-580.0;523.0;-615.0;502.0;-655.0;-336.0;716.0
-49.0;66.0;660.0;-46.0;152.0;242.0;-660.0
363.0;93.0;222.0;563.0;-43.0;254.0;109.0
-46.0;67.0;660.0;-43.0;152.0;239.0;-663.0
-42.0;68.0;660.0;-39.0;153.0;237.0;-664.0
-29.0;85.0;649.0;-40.0;134.0;237.0;-696.0
378.0;17.0;197.0;548.0;104.0;249.0;167.0
-8.0;-809.0;-701.0;-70.0;874.0;-697.0;-995.0
669.0;-490.0;-504.0;531.0;613.0;-310.0;-716.0
286.0;-260.0;-248.0;-109.0;220.0;-210.0;-174.0
553.0;-146.0;92.0;-615.0;185.0;-78.0;-164.0
383.0;-307.0;71.0;-546.0;466.0;-106.0;285.0
308.0;68.0;279.0;530.0;1.0;291.0;207.0
530.0;-612.0;755.0;-233.0;683.0;586.0;-803.0
390.0;-106.0;129.0;622.0;370.0;199.0;-21.0
115.0;215.0;502.0;421.0;-79.0;460.0;495.0
298.0;-439.0;-71.0;-4.0;467.0;-190.0;-223.0
313.0;-386.0;-65.0;33.0;441.0;-232.0;-270.0
325.0;32.0;243.0;561.0;157.0;281.0;227.0
571.0;-634.0;-692.0;335.0;686.0;-573.0;-855.0
441.0;8.0;129.0;590.0;150.0;193.0;-17.0
285.0;-439.0;-82.0;16.0;456.0;-192.0;-213.0
-505.0;138.0;56.0;506.0;-283.0;243.0;205.0
