NMHC(GT);CO(GT);NO2(GT);NOx(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3)
-200.0;-200.0;-200.0;-200.0;1106.0;1.5;6.9;76.4;0.7661;1008.0;873.0;549.0;791.0
-200.0;4.3;177.0;587.0;565.0;17.9;11.3;33.6;0.4504;1325.0;1305.0;1238.0;1640.0
-200.0;3.5;82.0;464.0;505.0;19.6;17.7;75.6;1.5226;1803.0;1313.0;1285.0;1373.0
-200.0;5.0;139.0;677.0;446.0;26.6;21.3;61.9;1.5463;1977.0;1521.0;1470.0;1720.0
-200.0;0.5;28.0;18.0;1620.0;1.3;12.5;66.8;0.962;1260.0;913.0;525.0;370.0
-200.0;1.0;99.0;162.0;1122.0;3.4;12.6;23.4;0.3408;810.0;792.0;674.0;670.0
-200.0;0.3;-200.0;-200.0;1097.0;2.2;25.5;62.8;2.0236;1463.0;882.0;595.0;406.0
-200.0;5.1;145.0;369.0;472.0;31.0;24.9;43.3;1.3422;2460.0;1467.0;1575.0;1873.0
-200.0;1.4;76.0;89.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0
-200.0;1.0;88.0;121.0;1071.0;2.2;3.7;45.8;0.3697;809.0;866.0;602.0;465.0
-200.0;-200.0;-200.0;-200.0;490.0;23.6;21.2;61.7;1.5309;1976.0;1428.0;1393.0;1608.0
-200.0;0.4;37.0;39.0;1498.0;0.6;0.2;40.6;0.2566;602.0;736.0;453.0;268.0
