Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
-77.0;-129;4;-24;878.0;482.0;-554.0;7;24;-429.0;4;-39
-42.0;?;4;-43;860.0;485.0;-473.0;14;43;-428.0;4;-39
-61.0;-127;11;-28;843.0;488.0;-411.0;21;28;-426.0;11;-39
?;-93;-1;-9;857.0;488.0;-351.0;10;9;-424.0;-1;-39
?;-73;15;6;852.0;485.0;-455.0;?;-6;-420.0;15;-39
20.0;-60;-6;-7;843.0;?;-253.0;3;7;-415.0;?;-39
24.0;-43;-34;-20;861.0;477.0;-21.0;-3;20;-416.0;-34;-39
-35.0;-52;-7;0;884.0;473.0;?;7;0;-410.0;-7;-39
-51.0;-31;-18;-35;860.0;467.0;-625.0;2;35;-406.0;-18;-39
-53.0;-14;-22;-62;856.0;456.0;?;-2;62;-401.0;-22;?
-20.0;-23;-17;3;873.0;450.0;-24.0;2;-3;-396.0;?;-39
-3.0;-14;-22;30;856.0;438.0;-1073.0;-1;-30;-389.0;-22;-39
-10.0;-7;6;?;860.0;428.0;-896.0;2;0;-386.0;6;-39
-17.0;-7;8;-1;861.0;416.0;352.0;1;1;?;8;-39
-35.0;-6;3;0;862.0;408.0;?;0;0;-372.0;3;-39
-28.0;-3;10;7;864.0;397.0;-152.0;0;-7;-371.0;10;-39
-53.0;-8;20;11;870.0;392.0;-32.0;-5;-11;-367.0;20;-39
-49.0;-11;10;13;865.0;390.0;-117.0;-2;-13;-365.0;10;-39
-59.0;-5;-14;0;?;389.0;-229.0;4;0;-369.0;-14;?
-21.0;?;-21;-25;872.0;387.0;-25.0;6;25;-369.0;-21;-39
-75.0;-4;-40;26;876.0;?;-73.0;2;-26;-364.0;-40;?
-57.0;?;-8;45;882.0;374.0;26.0;-11;-45;-366.0;-8;-39
-49.0;-4;-1;35;879.0;372.0;-33.0;-3;-35;-362.0;-1;-39
-47.0;-6;?;43;875.0;364.0;?;1;-43;-359.0;-9;-39
-48.0;-5;26;23;876.0;358.0;-217.0;-14;?;-359.0;26;-39
-35.0;-1;-12;39;880.0;358.0;-164.0;-3;-39;-358.0;-12;-39
-30.0;-3;-33;47;881.0;354.0;-218.0;?;?;-357.0;-33;-39
-46.0;-7;-18;?;?;350.0;-131.0;1;-47;-359.0;-18;-39
-36.0;-3;-25;35;878.0;346.0;-109.0;-3;-35;-358.0;-25;-39
-10.0;2;0;11;880.0;348.0;-133.0;-15;-11;-355.0;0;-39
-11.0;-1;6;22;891.0;342.0;?;-5;-22;-359.0;6;-39
?;-4;-13;0;893.0;338.0;-111.0;-1;?;-356.0;-13;-39
-23.0;-1;-13;-20;896.0;340.0;-67.0;-4;20;?;-13;-39
-39.0;1;-24;6;895.0;338.0;-96.0;-1;-6;-357.0;-24;-39
?;?;-35;7;?;338.0;-98.0;-4;-7;-358.0;-35;-39
-56.0;2;?;2;898.0;337.0;-96.0;?;-2;-356.0;-23;-39
-49.0;-3;-24;1;896.0;334.0;?;-6;-1;-357.0;?;-39
-49.0;-5;-20;-12;?;335.0;-128.0;-11;12;-357.0;-20;-39
-65.0;0;-8;3;893.0;?;-131.0;-7;-3;-356.0;-8;?
-26.0;1;-28;-15;892.0;332.0;-119.0;2;15;-358.0;-28;-39
-47.0;0;-30;-9;888.0;334.0;-85.0;-1;9;-355.0;-30;-39
-54.0;3;-2;34;889.0;331.0;?;-2;-34;?;-2;-39
?;?;?;4;887.0;329.0;-100.0;?;-4;-355.0;-3;-39
?;6;-9;?;889.0;?;-99.0;-8;?;-354.0;-9;?
-27.0;8;5;-29;884.0;331.0;-101.0;-2;29;-355.0;5;-39
-35.0;2;5;-41;882.0;331.0;-95.0;10;41;-356.0;5;-39
-42.0;-4;24;-15;885.0;331.0;-83.0;4;15;-353.0;24;-39
-50.0;2;35;-11;886.0;327.0;-89.0;-1;?;-355.0;35;-39
-4.0;1;25;-19;?;330.0;-64.0;0;19;-358.0;25;-39
-30.0;-2;35;?;889.0;327.0;-67.0;-1;29;-357.0;35;-39
-33.0;4;-11;6;890.0;327.0;-51.0;6;-6;-357.0;-11;-39
-28.0;1;-10;?;893.0;325.0;-53.0;-1;?;-358.0;-10;-39
-19.0;-2;13;-29;895.0;327.0;-74.0;-11;29;-357.0;13;?
-19.0;3;-14;13;?;325.0;-76.0;-1;-13;?;-14;-39
-30.0;-1;12;5;892.0;?;?;2;-5;-356.0;12;-39
-38.0;2;?;-10;890.0;322.0;-116.0;3;10;-354.0;9;-39
-29.0;4;17;-15;888.0;325.0;-119.0;4;15;-353.0;17;-39
-42.0;0;21;-24;?;325.0;-83.0;1;24;-355.0;21;-39
-32.0;-5;23;-37;884.0;325.0;?;2;?;?;23;-39
-18.0;?;56;-43;883.0;323.0;-118.0;4;43;-352.0;56;-39
-42.0;7;?;-21;?;325.0;-107.0;3;21;-354.0;29;?
-37.0;-3;41;-53;890.0;322.0;-100.0;-2;53;-351.0;41;-39
-2.0;-4;24;-58;881.0;326.0;?;0;58;-349.0;24;-39
-7.0;2;-5;-20;882.0;?;-79.0;2;20;-352.0;?;-39
?;2;32;?;884.0;330.0;-103.0;-3;23;-350.0;32;-39
-36.0;5;16;-10;889.0;330.0;?;-2;10;-348.0;16;?
-46.0;-1;1;?;894.0;331.0;-90.0;1;-11;-349.0;1;-39
-42.0;11;31;-2;888.0;?;-91.0;0;2;?;31;-39
?;22;29;-12;883.0;339.0;-117.0;10;12;-343.0;29;-39
8.0;5;12;8;864.0;340.0;?;?;-8;-341.0;12;-39
-8.0;-2;?;-5;859.0;348.0;-93.0;13;5;-337.0;18;-39
10.0;7;16;0;862.0;350.0;-79.0;12;0;-333.0;16;-39
-19.0;0;?;45;864.0;358.0;-80.0;-17;-45;-330.0;12;-39
-19.0;-15;43;7;852.0;363.0;-91.0;?;-7;?;?;-39
14.0;5;58;-2;848.0;367.0;-99.0;0;2;-323.0;58;-39
14.0;14;21;25;849.0;369.0;-54.0;0;-25;-322.0;21;?
41.0;-10;8;-3;?;376.0;-78.0;7;?;-319.0;8;?
51.0;0;16;?;862.0;378.0;-91.0;7;-10;?;16;-39
32.0;18;-23;18;866.0;380.0;-92.0;1;-18;-321.0;-23;-39
12.0;1;-45;2;875.0;382.0;-107.0;1;-2;-320.0;-45;-39
37.0;2;-18;30;893.0;387.0;?;1;-30;-320.0;?;?
31.0;15;?;23;?;389.0;-71.0;2;-23;-321.0;-21;?
29.0;7;-47;-12;883.0;393.0;-91.0;1;12;-319.0;-47;-39
29.0;5;?;?;875.0;399.0;-86.0;1;10;?;-46;-39
19.0;5;?;-20;889.0;402.0;-72.0;3;20;-323.0;-22;-39
20.0;0;-8;?;871.0;408.0;?;3;19;-323.0;-8;-39
45.0;?;-23;?;871.0;?;-50.0;?;29;-323.0;-23;-39
9.0;?;-1;-6;868.0;414.0;-78.0;1;6;-328.0;-1;-39
37.0;12;24;46;869.0;416.0;-106.0;-2;-46;-328.0;?;-39
46.0;15;?;35;870.0;417.0;-118.0;10;-35;-328.0;-19;-39
36.0;-18;-31;35;875.0;414.0;-100.0;16;-35;-328.0;-31;-39
48.0;-7;-14;11;877.0;413.0;-90.0;1;-11;-328.0;-14;-39
53.0;26;-16;-18;?;?;-71.0;-7;18;-325.0;-16;-39
29.0;53;-14;?;?;406.0;-48.0;-5;7;-326.0;-14;-39
32.0;75;-15;-11;901.0;406.0;-12.0;?;11;-321.0;-15;-39
20.0;151;-15;-11;917.0;?;-29.0;-5;11;-316.0;-15;?
33.0;215;-15;-9;910.0;402.0;-68.0;-6;9;-307.0;-15;-39
28.0;?;-14;-12;894.0;400.0;-86.0;-4;12;-294.0;?;-39
-9.0;263;-16;-9;887.0;396.0;?;-7;9;-278.0;-16;-39
9.0;80;-13;-11;867.0;392.0;-123.0;-3;11;-260.0;-13;-39
0.0;-84;?;-10;869.0;390.0;-153.0;7;?;-240.0;-15;-39
19.0;368;-31;0;838.0;383.0;-135.0;-1;0;-216.0;-31;-39
-26.0;121;-39;-2;816.0;378.0;-126.0;-1;2;-191.0;-39;-39
-67.0;-96;-35;13;826.0;373.0;-114.0;-3;-13;-162.0;-35;-39
-25.0;143;-77;?;798.0;364.0;-92.0;11;?;-131.0;-77;-39
27.0;30;-92;-6;800.0;355.0;-99.0;16;6;-106.0;-92;-39
?;?;-54;-67;774.0;348.0;-109.0;?;67;-72.0;-54;-39
-28.0;38;?;-231;764.0;337.0;-122.0;33;231;-38.0;56;-39
-76.0;33;166;-533;760.0;320.0;-187.0;1;533;?;166;?
-121.0;48;131;-769;717.0;305.0;-213.0;-1;769;49.0;131;-39
-67.0;31;217;-564;?;295.0;-210.0;-6;564;?;217;-39
51.0;46;-99;-673;572.0;277.0;-154.0;122;673;?;-99;-39
-89.0;48;-1759;-673;?;256.0;-59.0;368;673;172.0;-1759;-37
-67.0;33;-2533;460;?;?;-17.0;120;-460;?;-2533;-37
-98.0;34;-633;979;406.0;216.0;?;-305;-979;250.0;?;-39
-115.0;50;842;635;379.0;198.0;?;-124;-635;283.0;842;-41
7.0;54;932;539;314.0;184.0;-179.0;22;?;317.0;932;?
70.0;46;1169;430;262.0;168.0;-181.0;-157;-430;344.0;1169;-43
84.0;38;1139;447;201.0;158.0;-142.0;?;-447;372.0;1139;-43
57.0;33;1104;501;186.0;150.0;-142.0;-132;-501;395.0;1104;-43
38.0;35;1155;155;?;145.0;-131.0;-99;-155;416.0;1155;-44
-5.0;43;1044;-52;158.0;143.0;-109.0;-37;52;432.0;1044;-45
17.0;38;1150;28;182.0;139.0;-109.0;?;-28;444.0;1150;-45
-2.0;33;1070;-5;142.0;136.0;?;-55;5;447.0;1070;-45
-2.0;39;1084;0;150.0;136.0;-115.0;-57;0;455.0;1084;-45
40.0;52;?;12;113.0;138.0;?;-63;-12;464.0;1239;-45
42.0;?;?;-10;?;139.0;-56.0;-36;10;?;306;-45
49.0;58;-288;3;146.0;144.0;-51.0;-17;-3;474.0;-288;?
72.0;72;?;-80;178.0;152.0;-97.0;-32;80;476.0;-63;-45
93.0;73;-190;?;201.0;152.0;-113.0;-54;123;481.0;-190;-45
97.0;87;-103;0;210.0;155.0;-105.0;?;0;?;?;?
147.0;195;-59;32;207.0;160.0;-9.0;-35;-32;?;-59;-44
175.0;133;?;-8;231.0;161.0;?;-56;8;?;-82;-44
97.0;360;40;108;226.0;168.0;-41.0;-47;-108;486.0;?;-45
101.0;-40;33;171;197.0;168.0;-85.0;-23;-171;485.0;33;-45
22.0;-655;16;69;203.0;168.0;-98.0;-25;-69;483.0;?;?
19.0;-186;33;41;226.0;173.0;-81.0;-24;-41;486.0;33;?
28.0;-94;41;70;207.0;177.0;-90.0;-24;-70;485.0;41;-45
56.0;-8;22;41;190.0;186.0;-91.0;-14;-41;479.0;?;-45
25.0;30;35;17;234.0;193.0;?;-14;-17;476.0;35;-45
72.0;-288;12;25;251.0;201.0;-30.0;-16;?;475.0;12;-45
98.0;-96;-13;22;245.0;?;-83.0;-10;-22;474.0;-13;-45
141.0;-86;40;3;210.0;210.0;-107.0;-15;-3;473.0;40;-45
122.0;-148;29;-9;219.0;216.0;?;-8;9;472.0;29;-45
101.0;?;12;-11;240.0;217.0;?;-16;11;?;12;-45
?;-31;?;-11;253.0;225.0;-168.0;-9;?;472.0;28;-45
138.0;?;-3;-10;248.0;227.0;-145.0;14;10;?;-3;?
109.0;-39;-4;-11;243.0;229.0;-122.0;-2;11;477.0;-4;-45
97.0;-18;7;-11;229.0;226.0;-53.0;-11;11;480.0;7;-45
76.0;-14;-9;-8;230.0;?;-68.0;-6;8;481.0;-9;-45
56.0;-29;15;?;236.0;225.0;-334.0;-5;23;483.0;15;-45
39.0;-27;18;-32;231.0;230.0;-361.0;?;32;484.0;18;-45
68.0;-19;-5;-19;?;230.0;-311.0;-3;?;487.0;?;-45
?;-29;?;-33;218.0;229.0;-73.0;?;33;486.0;?;-45
105.0;-26;?;-62;218.0;230.0;-84.0;-9;62;488.0;?;-45
88.0;-15;11;?;218.0;233.0;?;0;62;489.0;?;-45
72.0;-13;15;-42;210.0;231.0;-12.0;-5;42;491.0;15;-45
59.0;-18;?;-28;212.0;?;-206.0;-9;28;492.0;22;-45
39.0;-18;1;-21;?;?;-237.0;-3;21;494.0;1;-45
50.0;-11;-25;-21;193.0;232.0;-291.0;0;21;?;-25;-45
72.0;-15;-56;-6;?;?;-186.0;?;?;495.0;-56;-45
85.0;-19;-30;26;184.0;228.0;-30.0;-3;-26;498.0;-30;?
?;-11;-11;31;182.0;?;87.0;-3;-31;500.0;-11;-45
126.0;-2;?;20;185.0;225.0;-402.0;?;-20;503.0;-16;-45
107.0;-5;-31;23;191.0;223.0;-603.0;-3;-23;505.0;-31;-45
107.0;-10;-55;23;188.0;?;-53.0;3;-23;508.0;-55;-45
96.0;-14;-22;23;?;213.0;33.0;19;-23;514.0;-22;-45
?;-23;-20;12;173.0;212.0;-31.0;13;?;516.0;-20;-45
77.0;6;-11;-11;174.0;210.0;-75.0;4;11;517.0;-11;-45
72.0;33;40;-2;167.0;207.0;-67.0;3;2;521.0;40;-45
71.0;?;44;?;161.0;?;-109.0;-3;-24;524.0;44;-45
163.0;-6;36;23;150.0;211.0;-13.0;-4;-23;525.0;36;-45
89.0;-6;?;20;136.0;221.0;216.0;-3;-20;527.0;36;-45
?;-8;36;22;147.0;229.0;238.0;-1;-22;529.0;36;?
63.0;-4;34;-3;145.0;243.0;36.0;?;3;?;34;-45
?;-9;41;-8;137.0;254.0;?;10;8;529.0;41;-45
115.0;-5;68;-14;135.0;270.0;-4.0;?;14;528.0;68;-45
?;-5;68;-42;127.0;287.0;-11.0;11;42;525.0;68;-45
56.0;-13;52;-19;108.0;310.0;1.0;7;19;519.0;52;-45
85.0;?;78;-20;99.0;333.0;?;3;20;515.0;78;-45
77.0;-39;78;-61;66.0;356.0;-7.0;4;?;511.0;78;-45
77.0;21;45;-43;120.0;382.0;11.0;8;43;507.0;45;-45
113.0;?;?;-10;114.0;408.0;30.0;7;10;500.0;1;-45
169.0;-301;-27;-37;91.0;429.0;-2.0;3;37;492.0;-27;-45
?;-187;13;-82;116.0;454.0;-3.0;10;82;488.0;?;-45
214.0;?;48;?;129.0;472.0;9.0;-4;67;485.0;48;-45
216.0;-119;9;-32;?;490.0;-7.0;-6;32;485.0;9;?
202.0;388;102;-7;?;502.0;-35.0;33;7;482.0;102;-44
197.0;968;57;130;124.0;511.0;19.0;19;?;?;57;-44
178.0;?;37;256;?;523.0;19.0;-61;-256;?;37;-45
197.0;?;271;293;113.0;527.0;39.0;-103;?;483.0;271;-45
208.0;391;218;666;103.0;534.0;34.0;-105;-666;481.0;218;-45
225.0;-12;1613;1538;106.0;541.0;19.0;-295;-1538;482.0;1613;-47
162.0;?;2949;1860;97.0;550.0;-1.0;-524;-1860;485.0;2949;-51
43.0;-11;?;1396;108.0;?;11.0;-1383;-1396;488.0;4701;-51
-73.0;-6;7337;-96;129.0;?;-11.0;?;96;491.0;7337;-48
-211.0;?;5395;-2048;166.0;558.0;8.0;-616;2048;496.0;5395;-49
?;-49;3148;-1599;213.0;563.0;15.0;97;1599;?;3148;-53
-98.0;-29;2270;-1065;174.0;562.0;1.0;?;1065;506.0;2270;-56
24.0;0;522;-1873;138.0;568.0;-7.0;-429;1873;508.0;522;-58
?;-2;444;-1849;181.0;575.0;3.0;-535;1849;507.0;?;-57
69.0;-10;-124;-2336;216.0;578.0;20.0;-503;2336;507.0;?;-54
134.0;-24;-988;-2773;210.0;578.0;-8.0;-435;2773;?;?;-51
43.0;-22;-1174;?;157.0;?;18.0;-373;?;508.0;-1174;-47
-102.0;4;-1342;-2106;123.0;579.0;28.0;-250;2106;509.0;-1342;-43
-148.0;-9;-1162;-1951;161.0;579.0;?;20;1951;511.0;-1162;-40
?;-22;-1129;?;132.0;?;45.0;342;1566;514.0;?;-36
-172.0;-15;-1228;-865;65.0;579.0;41.0;489;865;514.0;-1228;-34
-155.0;-32;?;-1167;38.0;574.0;44.0;1140;1167;514.0;-1630;-31
-142.0;-27;-2543;-2401;70.0;578.0;?;1540;2401;512.0;-2543;-29
-140.0;-35;-1908;-994;?;579.0;48.0;1564;994;510.0;?;-28
?;-96;1441;1428;61.0;578.0;29.0;885;-1428;507.0;1441;?
-107.0;-53;4230;1731;?;580.0;4.0;-166;-1731;505.0;4230;-32
-13.0;-41;3827;2447;62.0;587.0;7.0;421;-2447;503.0;3827;-36
134.0;-140;?;2719;71.0;585.0;-7.0;915;-2719;501.0;1823;-41
77.0;0;413;1257;85.0;?;-18.0;370;-1257;502.0;413;-45
184.0;?;74;263;110.0;591.0;17.0;26;-263;500.0;74;-45
189.0;-147;111;93;137.0;592.0;-6.0;-112;-93;499.0;111;?
115.0;125;-22;47;100.0;598.0;-9.0;-96;?;494.0;-22;-46
?;-216;-79;50;71.0;604.0;-18.0;-113;-50;490.0;-79;?
117.0;-424;-79;?;?;612.0;?;-121;-54;487.0;-79;-46
20.0;-96;-68;45;327.0;616.0;-35.0;-112;-45;481.0;-68;-46
-70.0;?;?;77;373.0;622.0;?;-157;-77;471.0;-12;?
-100.0;135;-26;63;349.0;621.0;-2.0;-141;-63;467.0;-26;-46
-65.0;58;?;44;271.0;618.0;5.0;-113;-44;465.0;?;?
?;148;31;51;223.0;619.0;-11.0;?;-51;467.0;31;-47
60.0;-132;-7;?;272.0;616.0;-10.0;-111;-67;469.0;-7;-47
78.0;480;-30;78;253.0;609.0;12.0;-112;-78;471.0;-30;-47
77.0;711;-21;76;257.0;610.0;49.0;-111;-76;474.0;?;-47
98.0;857;-26;78;229.0;604.0;-6.0;-112;-78;479.0;?;-47
105.0;1339;-27;78;177.0;601.0;6.0;-112;-78;480.0;-27;-47
61.0;-358;-13;77;106.0;597.0;-364.0;-110;-77;483.0;-13;-47
57.0;-18;-42;?;69.0;590.0;?;-116;-79;485.0;-42;-47
131.0;822;?;80;58.0;588.0;236.0;-106;-80;485.0;1;-47
179.0;-421;-50;76;60.0;589.0;225.0;-118;-76;484.0;-50;-47
-52.0;-130;-18;78;62.0;?;5.0;-110;-78;482.0;-18;-47
-55.0;306;?;82;80.0;588.0;-7.0;-104;-82;481.0;8;-47
96.0;297;-133;71;113.0;586.0;-73.0;-138;-71;?;-133;-47
25.0;191;220;71;151.0;583.0;-203.0;-56;-71;478.0;220;-47
-146.0;-52;?;243;73.0;587.0;-361.0;-241;-243;474.0;-653;-47
-159.0;28;-2068;1261;110.0;?;-484.0;-473;-1261;471.0;-2068;-49
-117.0;8;-1894;979;360.0;584.0;-378.0;-456;-979;469.0;-1894;?
-83.0;1;-1803;-1499;282.0;587.0;-441.0;-440;1499;?;-1803;-44
-61.0;?;-2309;-2353;213.0;583.0;-460.0;-37;2353;455.0;-2309;-39
8.0;27;-2842;-2422;303.0;578.0;-432.0;374;2422;450.0;-2842;-37
-60.0;40;-2267;-3138;278.0;577.0;-426.0;645;3138;444.0;-2267;-31
-99.0;?;-1397;-3411;257.0;?;-241.0;1034;3411;435.0;-1397;-22
-142.0;63;-1648;-3760;205.0;567.0;-269.0;1136;3760;429.0;-1648;-14
-158.0;41;-1292;-3729;?;559.0;-235.0;1060;3729;423.0;-1292;-8
-196.0;48;-729;-3498;155.0;555.0;-226.0;1018;3498;417.0;-729;-5
-213.0;16;-1022;-3461;?;548.0;?;1025;3461;414.0;-1022;1
-190.0;6;-745;-2892;123.0;?;415.0;888;2892;411.0;-745;?
?;52;-325;-2891;106.0;540.0;141.0;688;2891;406.0;-325;?
-102.0;51;-338;-2842;118.0;535.0;4.0;?;2842;403.0;-338;15
?;59;99;-833;109.0;532.0;-105.0;647;833;399.0;99;20
109.0;10;285;962;91.0;?;-1066.0;465;-962;394.0;285;21
124.0;32;263;2401;80.0;530.0;485.0;502;-2401;393.0;263;13
128.0;-27;?;4457;78.0;530.0;-270.0;894;-4457;?;-319;6
237.0;48;?;?;77.0;536.0;-158.0;472;-3608;385.0;-610;1
313.0;327;370;937;41.0;536.0;-125.0;-42;-937;385.0;370;-5
395.0;591;435;533;32.0;536.0;218.0;772;-533;384.0;435;-6
348.0;1148;?;448;38.0;541.0;70.0;826;?;?;114;-6
361.0;829;111;31;126.0;547.0;481.0;377;-31;385.0;111;-7
?;212;-36;?;330.0;?;196.0;554;-190;392.0;-36;-7
217.0;246;10;50;394.0;553.0;106.0;470;-50;395.0;10;-8
206.0;238;5;85;422.0;556.0;?;439;-85;398.0;?;-8
165.0;349;123;111;463.0;558.0;57.0;470;-111;401.0;123;-8
?;-441;192;?;334.0;563.0;-40.0;444;-48;405.0;192;-8
126.0;?;158;?;334.0;561.0;-74.0;464;-95;419.0;158;-8
90.0;-873;168;64;290.0;562.0;-161.0;454;-64;433.0;168;-8
80.0;-1024;171;79;316.0;564.0;-120.0;456;?;448.0;171;-8
130.0;-1047;175;80;254.0;558.0;35.0;456;-80;463.0;175;-8
122.0;-231;31;40;225.0;557.0;95.0;471;-40;?;31;?
128.0;-62;-38;42;194.0;556.0;65.0;452;-42;489.0;-38;-8
146.0;-416;-2;60;192.0;551.0;-2.0;453;-60;?;-2;?
136.0;-190;-20;54;182.0;548.0;-276.0;433;-54;517.0;-20;-8
117.0;-74;-14;56;172.0;548.0;-387.0;371;?;526.0;-14;-8
?;-222;-13;55;145.0;543.0;-83.0;371;-55;539.0;-13;-8
68.0;11;-16;57;160.0;540.0;-580.0;373;?;547.0;-16;-8
58.0;179;-18;44;150.0;537.0;?;381;-44;554.0;-18;-8
72.0;?;-28;31;135.0;531.0;-648.0;384;?;561.0;-28;-8
95.0;?;-23;35;112.0;529.0;-589.0;392;-35;?;-23;-8
121.0;143;-25;33;105.0;529.0;-680.0;?;-33;570.0;-25;-8
99.0;?;-26;18;106.0;519.0;?;?;-18;?;-26;-8
31.0;207;-15;-34;108.0;?;-682.0;150;34;579.0;?;-8
58.0;255;-22;-64;?;519.0;-590.0;102;64;580.0;-22;-8
63.0;238;-23;-22;108.0;516.0;?;?;22;584.0;-23;-8
63.0;233;-28;-15;102.0;515.0;-349.0;?;15;583.0;-28;?
117.0;262;-35;-32;84.0;519.0;-212.0;?;32;578.0;-35;-8
118.0;177;-8;-11;89.0;?;?;47;11;577.0;?;-8
163.0;126;-15;-21;84.0;516.0;-191.0;49;21;576.0;-15;-8
138.0;?;-33;?;108.0;518.0;-36.0;41;8;569.0;-33;-8
164.0;95;-40;-33;132.0;515.0;-6.0;35;33;567.0;-40;-8
144.0;75;-58;-91;132.0;511.0;64.0;27;91;559.0;-58;-8
138.0;-23;-56;-77;166.0;513.0;66.0;22;77;554.0;-56;-8
155.0;-38;?;-67;153.0;507.0;87.0;26;67;553.0;-54;-8
156.0;18;-54;-46;?;504.0;-171.0;22;?;?;-54;-8
170.0;-88;-31;-33;147.0;500.0;-14.0;?;33;547.0;?;-8
187.0;176;-47;-57;146.0;493.0;-498.0;16;57;548.0;-47;-8
177.0;98;-51;17;137.0;492.0;?;?;-17;547.0;-51;-8
149.0;-101;-54;36;109.0;491.0;-40.0;-1;-36;547.0;-54;-8
?;468;-41;-4;125.0;485.0;?;-12;4;549.0;-41;-8
-2.0;129;107;56;97.0;484.0;-274.0;-16;-56;550.0;107;-8
?;37;?;25;98.0;490.0;-18.0;3;-25;551.0;44;-10
72.0;453;120;535;81.0;486.0;-90.0;-88;-535;552.0;120;-17
41.0;86;163;?;87.0;489.0;23.0;?;-1167;551.0;163;-23
?;111;?;1144;81.0;490.0;78.0;-216;-1144;549.0;165;-23
91.0;169;265;1366;120.0;493.0;21.0;-132;?;551.0;265;-29
31.0;142;-783;1257;184.0;499.0;-46.0;-36;-1257;546.0;-783;-37
-70.0;228;?;446;217.0;503.0;-40.0;-100;-446;538.0;-1108;?
?;168;-573;20;258.0;509.0;-16.0;-101;-20;536.0;-573;?
?;183;-660;86;273.0;517.0;109.0;-145;-86;530.0;-660;-42
-117.0;181;-187;118;303.0;529.0;150.0;?;-118;523.0;-187;?
-81.0;177;396;-47;310.0;532.0;17.0;-41;47;518.0;?;-46
-78.0;184;687;-184;308.0;540.0;-11.0;367;184;511.0;687;-46
-73.0;180;229;-138;308.0;549.0;16.0;251;138;506.0;229;-47
-76.0;180;-376;-157;340.0;548.0;27.0;296;157;506.0;-376;-48
-107.0;180;-142;-292;?;548.0;-2.0;308;292;507.0;-142;?
-98.0;179;-87;?;375.0;548.0;-15.0;52;347;508.0;-87;-47
?;175;-120;-378;?;547.0;10.0;208;378;?;-120;-46
-195.0;186;-209;-318;345.0;543.0;-3.0;297;?;515.0;-209;-45
-248.0;179;-360;-197;347.0;542.0;-12.0;?;197;516.0;-360;-44
-147.0;162;?;-76;352.0;539.0;-17.0;232;76;520.0;-477;-44
-205.0;164;-452;1;354.0;534.0;-7.0;115;-1;525.0;-452;?
-300.0;156;-321;?;356.0;534.0;-5.0;83;36;526.0;-321;-45
?;149;-410;-21;357.0;530.0;12.0;75;21;527.0;-410;-45
-358.0;155;112;-32;367.0;527.0;-54.0;-92;32;528.0;112;-46
-421.0;141;316;-99;372.0;521.0;-20.0;-51;?;526.0;316;-47
-551.0;120;182;2;367.0;512.0;21.0;246;-2;527.0;182;-47
-386.0;?;294;-58;?;506.0;-12.0;164;58;525.0;294;-47
-428.0;122;-152;-396;353.0;499.0;16.0;-171;396;523.0;-152;-47
-440.0;100;-222;-574;361.0;488.0;18.0;-17;574;523.0;-222;?
-358.0;71;-377;-788;377.0;479.0;1.0;139;788;520.0;-377;-45
-240.0;?;-342;-943;381.0;465.0;-35.0;23;943;514.0;-342;-44
-241.0;52;9;-696;?;452.0;-22.0;81;696;512.0;9;-42
?;34;-248;?;404.0;438.0;-48.0;81;428;511.0;-248;-41
-359.0;41;-63;-316;408.0;429.0;2.0;-10;316;507.0;-63;-41
-424.0;31;50;?;428.0;414.0;-1.0;88;187;?;50;-40
-161.0;22;-135;-33;433.0;399.0;59.0;113;33;503.0;-135;-40
-175.0;0;-51;9;416.0;383.0;51.0;42;-9;?;?;-40
-240.0;-24;-31;?;418.0;365.0;27.0;?;38;499.0;-31;-40
-470.0;?;-55;-33;394.0;353.0;5.0;57;33;?;-55;-40
-457.0;43;-54;5;395.0;339.0;65.0;40;-5;491.0;-54;-40
-244.0;96;8;27;363.0;321.0;-59.0;?;-27;489.0;?;-40
-351.0;-14;?;43;398.0;308.0;-279.0;35;-43;486.0;48;-40
?;?;?;61;360.0;298.0;-459.0;43;-61;482.0;47;-40
?;-83;?;53;381.0;282.0;?;?;-53;480.0;41;-40
188.0;-311;-20;44;391.0;272.0;-428.0;52;?;477.0;-20;-40
-266.0;-281;-72;?;415.0;267.0;-329.0;50;-50;?;-72;-40
-199.0;?;-79;13;426.0;258.0;-457.0;38;-13;?;-79;?
-284.0;-157;-95;19;415.0;?;-549.0;39;-19;464.0;-95;-40
-1.0;-163;-68;83;387.0;260.0;-465.0;43;-83;?;-68;-40
207.0;?;-10;59;?;256.0;-123.0;?;-59;455.0;-10;-40
166.0;-49;?;23;332.0;?;-190.0;?;-23;454.0;14;-40
-58.0;44;34;32;351.0;249.0;?;36;-32;451.0;34;-40
-126.0;64;29;-23;353.0;236.0;-641.0;?;23;451.0;29;-40
-208.0;78;?;-32;332.0;239.0;-559.0;37;32;451.0;31;-40
-198.0;72;31;5;338.0;239.0;-510.0;17;-5;450.0;31;-40
