Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
13.0;-1984;26;187;264.0;497.0;24.0;-2;-187;145.0;26;-37
111.0;-110;21;-11;169.0;180.0;-186.0;4;11;466.0;21;-40
-16.0;-468;12;-17;155.0;463.0;-662.0;5;17;789.0;12;-46
35.0;10;-1485;-2712;278.0;-234.0;-56.0;335;2712;843.0;-1485;-55
63.0;2;-2;13;276.0;331.0;-296.0;-8;-13;511.0;-2;-52
61.0;-358;-13;77;106.0;597.0;-364.0;-110;-77;483.0;-13;-47
-8.0;-4;31;30;188.0;450.0;-294.0;5;-30;793.0;31;-46
-70.0;323;-121;103;285.0;599.0;-346.0;25;-103;286.0;-121;-41
76.0;-2;-22;-10;288.0;321.0;-326.0;-4;10;509.0;-22;-52
76.0;-164;-11;17;140.0;425.0;-36.0;-11;-17;768.0;-11;-46
89.0;-77;-12;-2;242.0;318.0;-35.0;-3;2;468.0;-12;-39
-33.0;-5;-58;36;195.0;368.0;-81.0;-2;-36;450.0;-58;-39
-95.0;-11;-46;36;185.0;351.0;-81.0;-2;-36;453.0;-46;-39
87.0;1;-22;-9;261.0;321.0;-299.0;-3;9;506.0;-22;-52
-308.0;4;-9;14;78.0;492.0;11.0;2;-14;570.0;-9;-39
-68.0;1;-24;5;140.0;504.0;0.0;2;-5;524.0;-24;-39
55.0;-2;-22;-9;274.0;322.0;-300.0;-3;9;504.0;-22;-52
74.0;-1;-22;-9;248.0;307.0;-289.0;-3;9;506.0;-22;-52
-107.0;90;42;37;515.0;175.0;-269.0;3;-37;542.0;42;-33
117.0;0;-23;-9;256.0;304.0;-285.0;-3;9;506.0;-23;-52
6.0;-5;-23;-9;232.0;290.0;-293.0;-3;9;510.0;-23;-52
108.0;9;-25;-10;217.0;269.0;-315.0;-4;10;512.0;-25;-52
-205.0;-16;14;-14;199.0;174.0;-308.0;4;14;509.0;14;-52
-211.0;0;17;14;203.0;185.0;-300.0;10;-14;506.0;17;-52
-194.0;1;12;-34;202.0;187.0;-325.0;5;34;507.0;12;-52
-183.0;-5;0;19;209.0;186.0;-295.0;-4;-19;506.0;0;-52
-222.0;0;-10;-4;277.0;98.0;-345.0;1;4;585.0;-10;-50
-224.0;-2;-3;-7;302.0;99.0;-341.0;4;7;585.0;-3;-50
-225.0;-3;-19;-33;327.0;97.0;-357.0;0;33;587.0;-19;-50
-224.0;2;-1;12;363.0;108.0;-364.0;7;-12;592.0;-1;-50
-199.0;1;12;-10;200.0;184.0;-285.0;6;10;502.0;12;-52
-186.0;7;-30;-15;355.0;108.0;-357.0;-3;15;594.0;-30;-50
158.0;2;1056;1058;592.0;38.0;-470.0;89;-1058;566.0;1056;-25
-203.0;4;-5;-15;195.0;179.0;-292.0;4;15;504.0;-5;-52
-221.0;1;-2;27;187.0;179.0;-315.0;2;-27;503.0;-2;-52
-190.0;6;26;-7;192.0;172.0;-318.0;-6;7;501.0;26;-52
-163.0;5;0;-29;192.0;165.0;-315.0;-3;29;503.0;0;-52
-183.0;1;-3;-32;184.0;164.0;-307.0;-3;32;502.0;-3;-52
135.0;1;19;18;381.0;57.0;-373.0;-3;-18;606.0;19;-50
142.0;2;-2;24;386.0;55.0;-360.0;-3;-24;607.0;-2;-50
159.0;-159;0;12;164.0;85.0;-120.0;7;-12;568.0;0;-43
150.0;-2;-20;-20;386.0;57.0;-381.0;-4;20;607.0;-20;-50
-278.0;1;18;-20;186.0;153.0;-303.0;2;20;502.0;18;-52
140.0;11;-10;-30;379.0;57.0;-354.0;1;30;606.0;-10;-50
149.0;1;5;-30;367.0;198.0;-95.0;15;30;374.0;5;-46
135.0;3;14;11;366.0;51.0;-368.0;-6;-11;604.0;14;-50
141.0;2;-5;-23;369.0;46.0;-369.0;4;23;603.0;-5;-50
136.0;12;-15;0;375.0;46.0;-347.0;-3;0;602.0;-15;-50
90.0;-17;-17;-22;598.0;434.0;16.0;6;22;111.0;-17;-43
-256.0;9;18;-18;186.0;154.0;-300.0;3;18;502.0;18;-52
-259.0;5;4;-6;185.0;150.0;-291.0;3;6;503.0;4;-52
-245.0;4;-16;-2;189.0;148.0;-283.0;5;2;502.0;-16;-52
-216.0;7;-12;-19;180.0;144.0;-330.0;7;19;501.0;-12;-52
-319.0;2;-13;1;202.0;63.0;-324.0;9;-1;499.0;-13;-52
-253.0;4;-17;15;216.0;82.0;-273.0;2;-15;517.0;-17;-52
121.0;-2;18;-11;381.0;45.0;-372.0;2;11;605.0;18;-50
157.0;148;10;24;229.0;-274.0;-145.0;1;-24;453.0;10;-42
132.0;3;19;17;383.0;48.0;-364.0;-3;-17;606.0;19;-50
140.0;8;-1;28;379.0;49.0;-354.0;-5;-28;607.0;-1;-50
117.0;2;11;-12;383.0;47.0;-372.0;10;12;606.0;11;-50
211.0;-43;6;13;187.0;-196.0;-182.0;-16;-13;500.0;6;-38
48.0;-7;-14;11;877.0;413.0;-90.0;1;-11;-328.0;-14;-39
166.0;1;-41;-1;381.0;50.0;-373.0;-3;1;604.0;-41;-50
-333.0;39;31;-31;414.0;-73.0;36.0;145;31;494.0;31;39
-33.0;-9;3;-14;89.0;410.0;-151.0;-2;14;831.0;3;-46
-376.0;16;1851;-2;150.0;348.0;6.0;79;2;579.0;1851;-39
58.0;7;-12;-20;81.0;-157.0;0.0;-4;20;459.0;-12;-43
60.0;9;-9;9;82.0;-151.0;10.0;-7;-9;456.0;-9;-43
68.0;8;20;-10;87.0;-151.0;12.0;-1;10;460.0;20;-43
157.0;-1;-40;-9;370.0;44.0;-359.0;-7;9;605.0;-40;-50
59.0;1;-2;-8;89.0;-153.0;-9.0;0;8;460.0;-2;-43
-250.0;1;-14;13;219.0;79.0;-273.0;1;-13;517.0;-14;-52
-266.0;5;8;9;172.0;95.0;-338.0;3;-9;515.0;8;-52
155.0;-5;-13;4;366.0;75.0;-354.0;1;-4;596.0;-13;-50
-175.0;-21;-92;-29;199.0;-241.0;29.0;0;29;430.0;-92;-45
59.0;-3;23;9;77.0;-148.0;-81.0;2;-9;461.0;23;-43
36.0;-5;-8;13;78.0;-148.0;-138.0;0;-13;460.0;-8;-43
174.0;3;10;2;372.0;72.0;-353.0;-7;-2;595.0;10;-50
40.0;-3;-7;4;88.0;-133.0;-350.0;-4;-4;460.0;-7;-43
70.0;-1;-11;-31;111.0;-115.0;-367.0;-5;31;463.0;-11;-43
68.0;6;45;-41;117.0;-109.0;-366.0;4;41;469.0;45;-43
250.0;-4;1;2;360.0;71.0;-363.0;-2;-2;593.0;1;-50
-79.0;9;-27;-55;173.0;190.0;-300.0;6;55;489.0;-27;-52
68.0;1;7;-20;143.0;-108.0;-502.0;7;20;478.0;7;-43
86.0;-579;-74;-32;409.0;337.0;-64.0;-30;32;837.0;-74;-41
107.0;288;-11;57;310.0;-412.0;-296.0;9;-57;598.0;-11;-43
48.0;-1;6;1;69.0;-146.0;-101.0;2;-1;402.0;6;-41
80.0;0;-10;-9;402.0;58.0;-386.0;3;9;605.0;-10;-50
-234.0;0;-11;77;178.0;163.0;-309.0;9;-77;493.0;-11;-52
-264.0;8;-10;20;173.0;153.0;-291.0;-1;-20;494.0;-10;-52
-260.0;4;-15;-3;166.0;153.0;-289.0;2;3;494.0;-15;-52
38.0;-2;2;-1;72.0;-143.0;-113.0;2;1;402.0;2;-40
41.0;2;-10;0;75.0;-139.0;-58.0;1;0;407.0;-10;-40
53.0;9;18;11;103.0;-127.0;-293.0;0;-11;417.0;18;-40
-312.0;0;-8;-2;86.0;-315.0;21.0;0;2;366.0;-8;-45
44.0;28;-6;-35;112.0;-150.0;-247.0;-1;35;423.0;-6;-41
-187.0;-2;-12;-22;161.0;156.0;-294.0;4;22;495.0;-12;-52
-512.0;-3;-12;-9;220.0;228.0;-35.0;4;9;403.0;-12;-40
-221.0;0;-27;-34;154.0;152.0;-283.0;-5;34;496.0;-27;-52
-311.0;-11;1075;-1612;369.0;-11.0;-480.0;-506;1612;370.0;1075;-34
39.0;-45;-16;46;267.0;125.0;35.0;0;-46;272.0;-16;-41
-224.0;1;-11;-28;190.0;98.0;-306.0;5;28;507.0;-11;-52
-97.0;-66;-9;21;288.0;143.0;31.0;5;-21;264.0;-9;-41
30.0;-42;-44;16;289.0;152.0;21.0;11;-16;260.0;-44;-41
-231.0;1;4;14;162.0;101.0;-298.0;5;-14;506.0;4;-52
-494.0;1;-1;7;120.0;-425.0;-110.0;1;-7;515.0;-1;-42
-215.0;8;15;3;180.0;104.0;-318.0;1;-3;505.0;15;-52
-26.0;80;19;1;74.0;-163.0;-305.0;6;-1;431.0;19;-41
-332.0;219;35;-24;150.0;-175.0;-224.0;19;24;430.0;35;-41
-120.0;101;15;52;278.0;-87.0;-391.0;-28;-52;449.0;15;-44
-313.0;519;17;36;197.0;-501.0;19.0;5;-36;376.0;17;-41
-210.0;-1;30;-14;167.0;103.0;-281.0;-1;14;505.0;30;-52
-251.0;-15;57;48;189.0;107.0;-55.0;-7;-48;510.0;57;-40
-64.0;701;-109;52;344.0;-37.0;-229.0;-34;-52;501.0;-109;-44
-12.0;351;-112;183;630.0;-101.0;-573.0;-237;-183;1082.0;-112;-34
-366.0;-1;32;-27;725.0;123.0;-224.0;6;27;3.0;32;-41
-242.0;1;-19;40;196.0;101.0;-301.0;2;-40;505.0;-19;-52
-13.0;10;-113;3;175.0;-647.0;-486.0;38;-3;509.0;-113;-42
97.0;91;-13;-20;158.0;-372.0;-369.0;-71;20;513.0;-13;-37
-29.0;5;13;-13;204.0;-400.0;-225.0;17;13;555.0;13;-14
-223.0;0;-2;12;188.0;104.0;-308.0;0;-12;506.0;-2;-52
29.0;-2;5;26;220.0;-288.0;-27.0;-52;-26;479.0;5;-45
-235.0;-2;-2;31;176.0;112.0;-274.0;3;-31;503.0;-2;-52
-29.0;6;-288;-1395;24.0;44.0;-127.0;57;1395;407.0;-288;-26
-182.0;11;-24;185;422.0;404.0;-10.0;-28;-185;159.0;-24;-41
-227.0;0;3;-18;237.0;268.0;-320.0;-5;18;490.0;3;-52
-290.0;-281;61;-9;416.0;582.0;-509.0;-24;9;412.0;61;-46
49.0;-124;-77;-107;153.0;252.0;-281.0;-28;107;433.0;-77;-39
47.0;-8;52;77;261.0;-450.0;-145.0;-112;-77;543.0;52;-15
109.0;0;-12;-5;403.0;52.0;-369.0;-8;5;619.0;-12;-50
125.0;13;66;45;226.0;-156.0;-125.0;15;-45;519.0;66;-43
189.0;9;-1;-28;132.0;131.0;-272.0;6;28;484.0;-1;-52
-104.0;207;-55;135;289.0;-124.0;11.0;-147;-135;1452.0;-55;-31
175.0;0;0;-30;137.0;114.0;-283.0;0;30;488.0;0;-52
16.0;-123;1565;-4160;82.0;477.0;-491.0;48;4160;404.0;1565;-71
-159.0;74;-10;-24;501.0;177.0;-266.0;-5;24;528.0;-10;-33
-152.0;328;21;-28;504.0;151.0;-603.0;-9;28;562.0;21;-33
-296.0;-68;-323;278;212.0;-299.0;6.0;-43;-278;703.0;-323;-40
-26.0;15;-116;-15;186.0;-208.0;-72.0;79;15;945.0;-116;-44
171.0;85;-4;-15;147.0;-144.0;-448.0;12;15;1087.0;-4;-38
84.0;-464;-33;37;417.0;332.0;-26.0;65;-37;532.0;-33;-39
16.0;-9;62;-71;380.0;86.0;-351.0;-6;71;608.0;62;-50
62.0;-65;-63;33;167.0;102.0;-320.0;9;-33;426.0;-63;-46
-275.0;-8;6;-10;857.0;704.0;-98.0;6;10;111.0;6;-41
101.0;-40;33;171;197.0;168.0;-85.0;-23;-171;485.0;33;-45
356.0;12;-13;6;330.0;116.0;-182.0;-11;-6;275.0;-13;-40
46.0;-13;-17;-2;155.0;160.0;27.0;-7;2;497.0;-17;-42
45.0;-12;-6;8;158.0;165.0;27.0;3;-8;496.0;-6;-42
83.0;29;-36;182;352.0;419.0;-31.0;85;-182;677.0;-36;-36
187.0;-3;-53;44;238.0;227.0;-74.0;16;-44;445.0;-53;-43
264.0;-9;-10;-10;300.0;317.0;-26.0;-5;10;365.0;-10;-32
130.0;-1;-16;25;355.0;371.0;21.0;5;-25;283.0;-16;-43
-89.0;9;16;-7;476.0;-354.0;-159.0;10;7;478.0;16;-17
38.0;-266;-109;135;447.0;480.0;-173.0;109;-135;745.0;-109;-37
106.0;-25;-17;25;296.0;273.0;-259.0;10;-25;411.0;-17;-43
68.0;-22;-22;-11;233.0;204.0;-5.0;6;11;491.0;-22;-43
-23.0;-10;-180;60;174.0;177.0;-39.0;309;-60;828.0;-180;-38
113.0;2;-176;12;366.0;374.0;-27.0;-1;-12;282.0;-176;-43
76.0;4;24;10;189.0;164.0;12.0;-7;-10;518.0;24;-43
76.0;4;1;-13;192.0;170.0;19.0;-7;13;521.0;1;-43
126.0;120;0;18;299.0;152.0;-321.0;2;-18;455.0;0;-39
66.0;2;4;-10;202.0;176.0;32.0;-7;10;518.0;4;-43
100.0;5;12;5;198.0;187.0;-1.0;2;-5;514.0;12;-43
-284.0;0;-37;23;340.0;110.0;-119.0;-1;-23;445.0;-37;-40
85.0;2;-37;12;207.0;191.0;18.0;3;-12;511.0;-37;-43
94.0;-100;59;34;412.0;48.0;-11.0;4;-34;489.0;59;-43
89.0;-2;-8;-10;211.0;186.0;17.0;1;10;516.0;-8;-43
253.0;250;-41;24;518.0;463.0;-279.0;-42;-24;181.0;-41;-38
56.0;-13;52;-19;108.0;310.0;1.0;7;19;519.0;52;-45
46.0;-762;-43;172;368.0;556.0;-2.0;91;-172;568.0;-43;-37
234.0;-132;8;-3;463.0;146.0;-170.0;0;3;462.0;8;-43
216.0;-4;16;3;197.0;-302.0;-81.0;-6;-3;565.0;16;-43
24.0;1;19;37;94.0;-437.0;-65.0;6;-37;513.0;19;-41
10.0;1;16;-10;110.0;-411.0;-100.0;-3;10;519.0;16;-41
-202.0;16;-4027;-1166;327.0;414.0;-210.0;50;1166;276.0;-4027;-36
227.0;24;-24;12;452.0;-237.0;-60.0;4;-12;600.0;-24;-43
85.0;12;48;-5;103.0;-674.0;66.0;-7;5;526.0;48;-40
62.0;-2;-17;-2;159.0;-278.0;-38.0;5;2;497.0;-17;-39
-156.0;-2;-26;13;129.0;495.0;14.0;-1;-13;553.0;-26;-39
-352.0;-2;-33;0;307.0;-48.0;-365.0;-7;0;570.0;-33;-50
-1.0;44;-546;21;92.0;-333.0;-153.0;-1602;-21;431.0;-546;-19
-301.0;-85;-41;104;281.0;-104.0;-437.0;12;-104;562.0;-41;-43
-294.0;-379;-14;24;228.0;456.0;-48.0;42;-24;527.0;-14;-38
48.0;-4;6;-1;64.0;-148.0;13.0;-4;1;400.0;6;-40
53.0;2;-4;11;60.0;-142.0;18.0;2;-11;400.0;-4;-40
243.0;248;16;20;213.0;236.0;74.0;-60;-20;484.0;16;-42
-321.0;-61;-43;-1;398.0;-282.0;-62.0;14;1;570.0;-43;-28
45.0;2;2;10;58.0;-147.0;13.0;-3;-10;400.0;2;-40
75.0;-362;-13;162;272.0;515.0;-9.0;-5;-162;972.0;-13;-42
2.0;-418;-23;44;368.0;557.0;0.0;-52;-44;883.0;-23;-44
-84.0;268;-695;1924;236.0;51.0;192.0;12;-1924;386.0;-695;-54
194.0;98;28;-21;459.0;-238.0;-410.0;-3;21;594.0;28;-43
19.0;4;-9;20;28.0;-172.0;-218.0;3;-20;363.0;-9;-41
-264.0;-5;-19;12;966.0;-223.0;-290.0;2;-12;-334.0;-19;-44
169.0;-301;-27;-37;91.0;429.0;-2.0;3;37;492.0;-27;-45
311.0;-494;8;-9;513.0;-7.0;1.0;13;9;623.0;8;-42
157.0;2;-2;13;283.0;332.0;-307.0;-8;-13;512.0;-2;-52
-10.0;-9;-14;-6;29.0;-174.0;-225.0;21;6;366.0;-14;-41
30.0;5;-16;-38;296.0;-611.0;-66.0;-6;38;584.0;-16;-40
107.0;-69;6;2;273.0;298.0;108.0;3;-2;441.0;6;-44
117.0;4;-2;13;284.0;330.0;-314.0;-8;-13;513.0;-2;-52
67.0;8;-12;-2;79.0;-155.0;12.0;2;2;459.0;-12;-43
106.0;-2;-2;13;282.0;336.0;-301.0;-8;-13;514.0;-2;-52
-443.0;-2;-21;11;392.0;288.0;-137.0;-3;-11;316.0;-21;-44
48.0;2;-24;-17;59.0;-148.0;9.0;0;17;401.0;-24;-40
35.0;5;15;13;4.0;-335.0;-133.0;3;-13;487.0;15;-43
62.0;2;-25;22;61.0;-151.0;-38.0;-1;-22;398.0;-25;-41
-286.0;-6;4;-39;313.0;-57.0;-356.0;4;39;571.0;4;-50
10.0;-4;6;21;18.0;-294.0;-43.0;-3;-21;422.0;6;-32
27.0;-2;-14;22;26.0;-166.0;-216.0;-4;-22;366.0;-14;-41
-252.0;-492;-53;-10;103.0;-12.0;-276.0;212;10;352.0;-53;-31
70.0;-5;14;28;57.0;-149.0;-47.0;5;-28;400.0;14;-40
58.0;-255;4;-7;179.0;158.0;34.0;2;7;479.0;4;-42
58.0;-166;-28;-2;53.0;-170.0;14.0;4;2;402.0;-28;-40
70.0;12;-8;-13;75.0;-155.0;5.0;-3;13;460.0;-8;-43
43.0;-10;26;-21;73.0;-157.0;12.0;6;21;460.0;26;-43
232.0;22;-1;0;241.0;-367.0;-316.0;49;0;496.0;-1;-40
41.0;0;10;-3;35.0;-166.0;-227.0;-4;3;368.0;10;-41
143.0;0;11;0;140.0;-478.0;-113.0;-2;0;540.0;11;-41
18.0;0;3;-11;28.0;-163.0;-212.0;4;11;366.0;3;-41
398.0;132;9;30;605.0;-79.0;-78.0;33;-30;647.0;9;-43
175.0;81;-14;65;244.0;-199.0;-62.0;-8;-65;704.0;-14;-40
79.0;558;-24;49;119.0;-263.0;14.0;15;-49;470.0;-24;-38
94.0;-3;43;11;68.0;-217.0;-165.0;-22;-11;457.0;43;-38
91.0;16;-58;51;2.0;115.0;36.0;1;-51;379.0;-58;-40
66.0;-3;-5;16;88.0;-152.0;26.0;2;-16;458.0;-5;-43
76.0;-1;-10;-2;85.0;-151.0;28.0;3;2;462.0;-10;-43
-53.0;22;-1830;-44;495.0;-211.0;-272.0;244;44;519.0;-1830;-33
23.0;-6;-4;-2;-11.0;-342.0;-72.0;-4;2;483.0;-4;-43
76.0;-105;26;-17;47.0;145.0;-288.0;5;17;399.0;26;-40
272.0;122;4;18;403.0;-30.0;-94.0;-17;-18;480.0;4;-43
-319.0;-282;2683;3245;104.0;204.0;-157.0;-251;-3245;590.0;2683;-12
29.0;1;36;35;60.0;-145.0;-307.0;1;-35;375.0;36;-41
37.0;-30;25;6;407.0;443.0;-335.0;-4;-6;236.0;25;-38
57.0;-4;24;-12;85.0;-153.0;19.0;-3;12;463.0;24;-43
-40.0;1;-46;-167;155.0;-225.0;-64.0;16;167;943.0;-46;-45
-299.0;0;19;-25;176.0;108.0;-313.0;-2;25;511.0;19;-52
232.0;0;-4;-33;127.0;124.0;-273.0;4;33;485.0;-4;-52
60.0;-1;-8;6;824.0;289.0;-112.0;5;-6;-81.0;-8;-46
-147.0;-50;72;-20;156.0;-103.0;61.0;39;20;466.0;72;-43
-292.0;-13;19;-20;260.0;80.0;-392.0;8;20;540.0;19;-50
355.0;-9;11;-24;126.0;228.0;-283.0;-1;24;481.0;11;-52
62.0;-1;11;27;81.0;-155.0;16.0;0;-27;461.0;11;-43
23.0;3;-12;-4;184.0;-275.0;-825.0;-4;4;479.0;-12;-45
299.0;-4;23;9;309.0;58.0;-363.0;-4;-9;577.0;23;-50
292.0;-1;1;-27;356.0;59.0;-351.0;4;27;586.0;1;-50
223.0;3;-16;-24;145.0;100.0;-329.0;-3;24;489.0;-16;-52
99.0;-10;-14;49;182.0;-423.0;9.0;-1;-49;432.0;-14;-42
-377.0;-6;3;-3;153.0;-35.0;-326.0;3;3;491.0;3;-52
-265.0;1;-7;7;201.0;267.0;-283.0;1;-7;488.0;-7;-52
73.0;9;25;-10;215.0;-402.0;38.0;-6;10;429.0;25;-42
-282.0;435;-4;-10;130.0;470.0;-124.0;5;10;547.0;-4;-39
-301.0;46;-49;16;142.0;487.0;-102.0;-6;-16;553.0;-49;-39
-298.0;42;-30;-20;141.0;489.0;-283.0;2;20;553.0;-30;-39
-326.0;1;87;-99;236.0;430.0;-202.0;-90;99;347.0;87;-43
111.0;21;-33;-5;139.0;-122.0;-404.0;8;5;482.0;-33;-43
92.0;120;15;-7;294.0;124.0;517.0;-12;7;474.0;15;-39
-149.0;-2;498;-294;357.0;-189.0;19.0;72;294;442.0;498;-43
108.0;-2;-23;18;290.0;-338.0;8.0;2;-18;467.0;-23;-42
237.0;90;-46;-8;237.0;38.0;-794.0;-5;8;536.0;-46;-52
50.0;2351;-243;774;159.0;514.0;1.0;-47;-774;999.0;-243;-45
187.0;110;-22;27;141.0;364.0;76.0;-16;-27;817.0;-22;-46
-426.0;-2;-10;-19;396.0;112.0;-127.0;8;19;428.0;-10;-41
131.0;112;-55;65;545.0;108.0;59.0;5;-65;601.0;-55;-33
123.0;-37;-37;34;292.0;157.0;23.0;1;-34;258.0;-37;-41
-10.0;5;-4;2;213.0;649.0;-109.0;-3;-2;411.0;-4;-40
-322.0;-1;10;-28;294.0;-56.0;-352.0;3;28;566.0;10;-50
-181.0;183;-51;4;491.0;-293.0;-38.0;0;-4;429.0;-51;-17
-5.0;0;4;3;3.0;-300.0;-157.0;0;-3;416.0;4;-32
32.0;-597;-99;116;314.0;-468.0;79.0;-86;-116;436.0;-99;-38
-344.0;-2;-30;0;379.0;210.0;13.0;-3;0;419.0;-30;-41
-26.0;-31;-45;5905;298.0;531.0;-244.0;-137;-5905;511.0;-45;-83
57.0;5;-15;37;63.0;-147.0;20.0;1;-37;402.0;-15;-40
61.0;-4;-2;1;59.0;-146.0;20.0;-5;-1;402.0;-2;-40
-86.0;-89;360;109;203.0;-259.0;-116.0;101;-109;477.0;360;-40
9.0;0;4;22;24.0;-173.0;-225.0;0;-22;364.0;4;-41
30.0;7;-25;6;26.0;-172.0;-237.0;-2;-6;363.0;-25;-41
48.0;-2;10;-8;60.0;-150.0;26.0;0;8;400.0;10;-40
27.0;-12;-7;13;542.0;-281.0;-210.0;26;-13;520.0;-7;-43
67.0;1;-4;0;63.0;-148.0;22.0;0;0;401.0;-4;-40
-316.0;3;40;-21;153.0;210.0;-286.0;-6;21;497.0;40;-52
83.0;178;-3;19;25.0;-180.0;26.0;18;-19;408.0;-3;-41
-83.0;87;-1200;-4531;227.0;125.0;-417.0;2;4531;699.0;-1200;-47
-167.0;-641;-11;69;365.0;139.0;25.0;-61;-69;554.0;-11;-29
346.0;15;3;14;342.0;142.0;20.0;1;-14;262.0;3;-40
-498.0;-3;10;-21;359.0;244.0;-339.0;-4;21;336.0;10;-44
22.0;4;-13;-12;27.0;-171.0;-231.0;-3;12;362.0;-13;-41
20.0;-5;-4;-11;26.0;-173.0;-227.0;1;11;363.0;-4;-41
217.0;7;-2;13;283.0;324.0;-301.0;-8;-13;505.0;-2;-52
68.0;-6;-22;0;216.0;-396.0;21.0;-2;0;432.0;-22;-42
226.0;375;33;-33;360.0;91.0;93.0;44;33;1080.0;33;-47
41.0;-156;-77;41;78.0;-485.0;-651.0;-45;-41;429.0;-77;-43
10.0;6;-31;4;7.0;-299.0;-170.0;0;-4;412.0;-31;-32
39.0;-4;-13;4;24.0;-174.0;-218.0;1;-4;363.0;-13;-41
8.0;4;2;3;91.0;-435.0;-110.0;2;-3;511.0;2;-41
68.0;-1729;35;1192;165.0;177.0;-159.0;-43;-1192;763.0;35;-41
35.0;2;1;12;24.0;-169.0;-217.0;-9;-12;363.0;1;-41
326.0;-6;1;2;135.0;614.0;-125.0;5;-2;402.0;1;-40
-147.0;-172;16;34;916.0;29.0;-72.0;-12;-34;651.0;16;-39
136.0;-87;29;-10;130.0;502.0;-346.0;269;10;601.0;29;-59
-179.0;-65;62;76;275.0;31.0;109.0;85;-76;436.0;62;-43
-27.0;-15;-1162;-415;135.0;-52.0;-91.0;-8;415;477.0;-1162;-40
24.0;3;-16;14;25.0;-174.0;-238.0;-2;-14;363.0;-16;-41
66.0;3;-29;38;65.0;-149.0;12.0;1;-38;401.0;-29;-40
-480.0;5;24;-23;256.0;44.0;-362.0;10;23;547.0;24;-50
56.0;-368;-24;107;438.0;640.0;-425.0;85;-107;858.0;-24;-36
36.0;-6;-13;-37;28.0;-173.0;-221.0;6;37;364.0;-13;-41
42.0;4;15;-21;26.0;-171.0;-223.0;1;21;363.0;15;-41
31.0;3;-26;-17;59.0;-147.0;31.0;-1;17;401.0;-26;-40
57.0;33;1104;501;186.0;150.0;-142.0;-132;-501;395.0;1104;-43
51.0;-1;23;16;64.0;-149.0;31.0;4;-16;400.0;23;-40
-29.0;-6;-986;3;273.0;-157.0;-66.0;210;-3;432.0;-986;-41
125.0;-72;-11;11;228.0;-321.0;22.0;-1;-11;441.0;-11;-42
39.0;0;-13;-21;23.0;-175.0;-220.0;-1;21;363.0;-13;-41
373.0;4;13;0;313.0;360.0;-300.0;-2;0;501.0;13;-52
169.0;63;-55;44;210.0;-332.0;-243.0;72;-44;501.0;-55;-40
-133.0;743;10;36;357.0;406.0;-198.0;26;-36;393.0;10;-45
