Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
173.0;406.0;-159.0;787;152.0;1075.0;-34;175;313;228.0;56.0
459.0;190.0;358.0;802;475.0;1012.0;-22;135;326;-525.0;730.0
385.0;268.0;-14.0;791;331.0;1709.0;-37;-169;232;-496.0;-190.0
173.0;509.0;132.0;628;137.0;856.0;-74;-165;1554;256.0;-286.0
221.0;550.0;855.0;655;540.0;933.0;-77;161;-230;-193.0;-501.0
271.0;-93.0;198.0;807;482.0;1021.0;-19;177;244;-245.0;560.0
93.0;25.0;314.0;639;503.0;962.0;-24;178;202;-391.0;-198.0
103.0;75.0;320.0;818;535.0;994.0;-25;178;361;-487.0;135.0
193.0;-114.0;309.0;806;523.0;1006.0;-31;164;259;-410.0;339.0
238.0;645.0;699.0;1244;223.0;649.0;-29;150;816;241.0;-266.0
277.0;-489.0;126.0;810;382.0;991.0;-19;178;256;-187.0;2.0
357.0;72.0;-405.0;797;371.0;310.0;-28;156;244;-538.0;654.0
131.0;115.0;155.0;804;380.0;533.0;-27;-187;258;-292.0;230.0
354.0;1026.0;904.0;709;994.0;1746.0;-34;-155;313;-255.0;-215.0
212.0;39.0;333.0;798;500.0;1056.0;-27;174;274;-459.0;-101.0
233.0;98.0;-173.0;800;253.0;477.0;-26;-174;297;-117.0;63.0
714.0;-14.0;-253.0;44;-773.0;-521.0;-73;-174;223;94.0;0.0
191.0;-78.0;331.0;809;535.0;1042.0;-31;176;243;-427.0;-161.0
227.0;-145.0;334.0;805;483.0;979.0;-27;175;222;-752.0;-89.0
-441.0;-120.0;41.0;785;317.0;410.0;-39;139;242;-74.0;431.0
415.0;308.0;318.0;808;520.0;757.0;-33;168;282;-568.0;-27.0
573.0;437.0;605.0;922;401.0;291.0;-16;-170;244;-101.0;1.0
145.0;221.0;-259.0;458;39.0;822.0;-51;-176;596;-37.0;57.0
267.0;868.0;953.0;799;510.0;333.0;-27;-178;287;-110.0;38.0
97.0;334.0;-267.0;405;4.0;863.0;-41;-174;583;-16.0;-2.0
233.0;889.0;576.0;800;317.0;323.0;-18;-20;278;190.0;453.0
151.0;403.0;-388.0;801;101.0;939.0;-45;-181;242;167.0;157.0
305.0;221.0;-84.0;798;240.0;825.0;-26;-174;288;11.0;5.0
180.0;292.0;320.0;797;465.0;653.0;-16;209;266;-584.0;-98.0
285.0;208.0;-93.0;796;247.0;744.0;-26;-174;293;-10.0;116.0
334.0;887.0;832.0;790;466.0;400.0;-27;-176;287;18.0;42.0
214.0;347.0;-50.0;786;414.0;925.0;-61;-175;168;-603.0;-167.0
268.0;229.0;-73.0;796;251.0;830.0;-26;-174;287;7.0;-1.0
218.0;231.0;-79.0;799;263.0;807.0;-26;-174;285;1.0;-112.0
78.0;341.0;631.0;871;588.0;838.0;-75;-169;-40;-519.0;-319.0
260.0;233.0;-72.0;800;255.0;826.0;-26;-174;286;6.0;-35.0
123.0;603.0;-29.0;696;229.0;446.0;-14;-165;150;407.0;-262.0
197.0;211.0;-125.0;803;294.0;830.0;-26;-174;285;-72.0;-234.0
405.0;408.0;604.0;-554;674.0;1232.0;-5;-177;714;-579.0;293.0
108.0;1167.0;1079.0;787;995.0;873.0;-30;-177;270;17.0;-275.0
123.0;244.0;-456.0;790;157.0;267.0;-33;-172;291;-103.0;-267.0
346.0;382.0;611.0;773;586.0;843.0;-28;163;364;-743.0;415.0
163.0;536.0;1119.0;838;658.0;1570.0;-29;158;286;-361.0;-834.0
315.0;226.0;559.0;831;597.0;1093.0;-24;-165;237;-628.0;371.0
13.0;329.0;300.0;780;533.0;1067.0;-30;99;319;-602.0;24.0
22.0;315.0;276.0;782;524.0;933.0;-30;99;315;-623.0;0.0
243.0;42.0;215.0;805;427.0;1012.0;-24;-177;284;-483.0;-27.0
3.0;114.0;-418.0;788;223.0;866.0;-29;-177;267;-213.0;-395.0
-157.0;224.0;441.0;707;606.0;1002.0;-34;176;279;-393.0;-129.0
222.0;41.0;213.0;801;426.0;1018.0;-23;-177;293;-484.0;-45.0
150.0;408.0;836.0;799;946.0;1062.0;-26;-153;271;-585.0;-248.0
160.0;839.0;810.0;801;531.0;979.0;-25;177;270;-185.0;54.0
127.0;661.0;745.0;802;512.0;1160.0;-39;135;275;-241.0;-238.0
217.0;40.0;212.0;792;427.0;999.0;-24;-177;285;-488.0;-19.0
219.0;35.0;213.0;792;427.0;996.0;-23;-177;286;-485.0;5.0
224.0;36.0;213.0;796;428.0;988.0;-23;-177;288;-481.0;-8.0
29.0;633.0;910.0;793;448.0;990.0;-25;178;275;-289.0;-136.0
109.0;603.0;931.0;799;462.0;978.0;-25;178;274;-293.0;-183.0
204.0;37.0;213.0;797;426.0;1016.0;-23;-177;288;-483.0;-21.0
79.0;16.0;956.0;810;1012.0;1056.0;-19;-175;228;-750.0;18.0
231.0;39.0;214.0;798;426.0;1003.0;-23;-177;285;-485.0;6.0
207.0;35.0;219.0;799;429.0;1019.0;-23;-177;294;-482.0;29.0
238.0;-341.0;178.0;802;405.0;1094.0;-31;-186;295;-480.0;-36.0
-44.0;488.0;686.0;530;483.0;1121.0;-60;183;155;4.0;-156.0
306.0;593.0;814.0;788;819.0;535.0;-26;-144;259;-269.0;-110.0
193.0;39.0;212.0;801;427.0;1005.0;-23;-178;285;-483.0;-25.0
144.0;293.0;590.0;816;590.0;928.0;19;-150;268;-596.0;173.0
334.0;286.0;586.0;803;602.0;951.0;19;-146;271;-591.0;-110.0
209.0;37.0;215.0;799;428.0;999.0;-23;-177;285;-479.0;0.0
210.0;37.0;219.0;791;429.0;1022.0;-23;-178;291;-481.0;14.0
203.0;35.0;223.0;796;430.0;997.0;-23;-177;281;-487.0;28.0
-139.0;466.0;459.0;649;538.0;1045.0;-35;-177;-239;-114.0;-538.0
379.0;-310.0;129.0;796;359.0;1068.0;-26;-159;265;-521.0;30.0
202.0;37.0;210.0;794;429.0;1017.0;-23;-178;285;-484.0;22.0
185.0;35.0;220.0;799;429.0;1017.0;-23;-178;281;-488.0;-25.0
161.0;37.0;221.0;794;429.0;997.0;-23;-177;280;-491.0;-36.0
-369.0;635.0;726.0;709;562.0;477.0;-44;-140;252;25.0;758.0
213.0;43.0;225.0;796;435.0;1022.0;-23;-177;281;-496.0;30.0
266.0;975.0;790.0;820;569.0;1035.0;-27;67;245;-83.0;78.0
222.0;847.0;757.0;815;486.0;1091.0;-28;177;254;-100.0;42.0
168.0;774.0;913.0;811;575.0;1035.0;-28;175;273;-171.0;-131.0
231.0;41.0;234.0;797;436.0;1016.0;-23;-178;281;-499.0;76.0
328.0;-307.0;94.0;809;357.0;1040.0;-27;-163;237;-563.0;182.0
191.0;157.0;273.0;806;388.0;1021.0;-23;161;269;-183.0;-416.0
169.0;166.0;276.0;805;397.0;1084.0;-23;162;272;-199.0;-346.0
265.0;47.0;241.0;795;442.0;1021.0;-23;-178;283;-528.0;24.0
246.0;161.0;399.0;887;525.0;1482.0;-24;-172;169;-625.0;314.0
138.0;771.0;875.0;808;564.0;1000.0;-28;175;275;-175.0;-16.0
407.0;914.0;784.0;795;414.0;716.0;-26;-177;295;86.0;-20.0
162.0;772.0;864.0;805;560.0;996.0;-28;175;277;-172.0;8.0
183.0;781.0;857.0;815;553.0;1035.0;-28;176;272;-150.0;63.0
513.0;671.0;576.0;805;287.0;648.0;-22;-180;280;76.0;260.0
147.0;533.0;384.0;807;227.0;1061.0;-42;177;259;281.0;-163.0
234.0;467.0;324.0;734;589.0;402.0;-16;-194;168;-372.0;44.0
179.0;527.0;386.0;796;242.0;1213.0;-43;-200;198;214.0;-268.0
141.0;824.0;891.0;808;567.0;1019.0;-3;171;260;-127.0;123.0
175.0;793.0;861.0;811;556.0;992.0;-28;177;269;-138.0;-3.0
109.0;826.0;866.0;813;541.0;1012.0;-28;177;268;-112.0;-78.0
-24.0;871.0;673.0;804;237.0;214.0;-12;-178;350;342.0;56.0
279.0;592.0;175.0;-710;247.0;750.0;-38;151;-203;201.0;125.0
241.0;738.0;713.0;808;360.0;379.0;-11;172;274;249.0;27.0
353.0;779.0;566.0;805;356.0;639.0;-25;-170;238;223.0;-49.0
-54.0;162.0;451.0;542;638.0;1131.0;-32;-175;1064;-694.0;271.0
386.0;314.0;550.0;797;622.0;1135.0;-24;148;322;-465.0;119.0
232.0;-283.0;264.0;794;480.0;1025.0;-26;-175;276;-770.0;60.0
-222.0;460.0;526.0;804;768.0;884.0;-10;179;263;-282.0;45.0
-249.0;565.0;547.0;804;729.0;949.0;-10;179;271;-304.0;-116.0
279.0;-260.0;298.0;792;494.0;1013.0;-26;-178;296;-810.0;-64.0
368.0;-264.0;118.0;806;361.0;1120.0;-27;-170;277;-662.0;103.0
538.0;-251.0;337.0;798;581.0;780.0;-28;-173;274;-769.0;226.0
249.0;-13.0;292.0;732;494.0;1064.0;-26;-159;302;-638.0;128.0
240.0;-177.0;214.0;797;455.0;1001.0;-26;-89;264;-666.0;143.0
-73.0;122.0;148.0;785;490.0;1040.0;-26;-174;317;-411.0;-83.0
-105.0;46.0;284.0;780;520.0;1025.0;-26;-178;317;-442.0;-102.0
212.0;43.0;257.0;795;446.0;997.0;-23;-178;285;-526.0;54.0
468.0;296.0;411.0;800;543.0;1011.0;-24;176;296;-520.0;-76.0
20.0;0.0;28.0;796;449.0;1180.0;-20;175;291;-375.0;-298.0
366.0;221.0;460.0;815;615.0;990.0;-31;198;205;-609.0;651.0
276.0;439.0;629.0;777;410.0;1339.0;-35;-168;265;-11.0;38.0
422.0;643.0;660.0;756;316.0;1688.0;-28;-137;239;275.0;-80.0
154.0;40.0;258.0;795;461.0;1005.0;-23;-177;281;-517.0;-18.0
79.0;-169.0;261.0;790;522.0;1024.0;-12;-172;248;-732.0;-233.0
161.0;41.0;254.0;799;460.0;1042.0;-23;-177;274;-521.0;6.0
123.0;-287.0;392.0;802;564.0;1162.0;-27;-177;256;-872.0;-10.0
-47.0;811.0;716.0;780;849.0;1062.0;-30;163;212;-266.0;-80.0
163.0;597.0;369.0;857;207.0;900.0;-33;175;199;575.0;-626.0
252.0;570.0;547.0;1848;207.0;1174.0;-33;-174;648;380.0;198.0
183.0;41.0;253.0;800;461.0;991.0;-23;-177;278;-516.0;13.0
220.0;908.0;840.0;-201;577.0;1036.0;-12;-175;-647;-84.0;210.0
200.0;209.0;518.0;1385;457.0;1197.0;-19;146;878;-583.0;453.0
201.0;43.0;256.0;793;462.0;996.0;-23;-178;281;-516.0;28.0
223.0;-236.0;316.0;634;556.0;1149.0;-24;-171;240;-781.0;-64.0
190.0;-230.0;297.0;776;583.0;1050.0;-34;-177;276;-761.0;-71.0
13.0;377.0;463.0;807;528.0;1482.0;-41;-212;266;-38.0;2.0
182.0;791.0;842.0;810;581.0;997.0;-3;171;258;-186.0;-30.0
238.0;803.0;866.0;813;596.0;1048.0;-3;171;272;-198.0;14.0
85.0;1077.0;1104.0;835;1183.0;871.0;-21;118;198;-459.0;-121.0
-432.0;182.0;803.0;645;642.0;1198.0;-44;-177;422;-381.0;103.0
95.0;898.0;841.0;831;909.0;1076.0;-20;64;266;-326.0;187.0
157.0;326.0;668.0;782;619.0;1140.0;-21;79;269;-634.0;197.0
266.0;888.0;805.0;824;811.0;1281.0;-25;118;256;-107.0;492.0
164.0;36.0;258.0;797;464.0;991.0;-23;-178;283;-514.0;2.0
172.0;35.0;258.0;800;463.0;978.0;-23;-177;275;-512.0;4.0
179.0;39.0;256.0;796;462.0;998.0;-23;-177;278;-511.0;-2.0
-265.0;352.0;267.0;866;336.0;1139.0;-59;174;279;138.0;-60.0
123.0;398.0;204.0;804;251.0;988.0;-37;-180;340;337.0;191.0
163.0;39.0;255.0;788;463.0;1005.0;-23;-177;284;-509.0;-2.0
127.0;872.0;879.0;664;597.0;1027.0;-29;-176;429;-366.0;74.0
137.0;672.0;920.0;695;471.0;755.0;-25;-230;-419;58.0;-282.0
231.0;1009.0;812.0;769;974.0;1194.0;-24;-155;247;-339.0;-338.0
-112.0;-85.0;24.0;663;444.0;1070.0;-43;155;328;-176.0;111.0
189.0;581.0;343.0;1690;257.0;847.0;-25;-174;102;387.0;313.0
162.0;35.0;258.0;796;459.0;995.0;-23;-177;281;-507.0;2.0
-381.0;312.0;-353.0;517;268.0;970.0;-44;-176;166;103.0;-662.0
215.0;-385.0;184.0;807;452.0;981.0;-31;-178;284;-707.0;9.0
137.0;27.0;248.0;800;460.0;967.0;-23;-178;286;-503.0;56.0
36.0;844.0;758.0;811;385.0;1046.0;-25;177;261;46.0;21.0
34.0;843.0;756.0;810;384.0;1019.0;-25;177;259;50.0;23.0
70.0;845.0;760.0;798;387.0;1025.0;-25;177;263;49.0;21.0
72.0;842.0;766.0;806;388.0;1037.0;-25;177;253;48.0;-12.0
305.0;-134.0;95.0;797;229.0;955.0;-26;-177;274;323.0;43.0
36.0;845.0;771.0;808;390.0;1053.0;-25;177;256;54.0;-20.0
181.0;-152.0;164.0;809;220.0;1004.0;-31;-180;277;236.0;16.0
-23.0;466.0;-51.0;90;337.0;903.0;-60;-164;535;-247.0;114.0
58.0;846.0;777.0;800;391.0;1035.0;-25;177;262;53.0;7.0
60.0;850.0;782.0;810;395.0;1016.0;-25;177;258;55.0;23.0
220.0;81.0;165.0;911;515.0;1065.0;-18;-174;186;-473.0;639.0
58.0;948.0;835.0;753;476.0;996.0;-26;177;272;66.0;-69.0
60.0;850.0;781.0;800;396.0;1017.0;-25;177;261;55.0;8.0
52.0;850.0;781.0;804;395.0;994.0;-25;177;259;55.0;-7.0
68.0;851.0;776.0;806;395.0;1018.0;-25;177;267;54.0;-5.0
93.0;850.0;778.0;805;394.0;1035.0;-25;177;260;50.0;-15.0
141.0;-66.0;299.0;800;502.0;1030.0;-23;-178;273;-392.0;81.0
309.0;463.0;335.0;799;629.0;1148.0;-17;93;256;-495.0;137.0
86.0;851.0;777.0;805;393.0;1043.0;-25;177;260;51.0;63.0
113.0;851.0;775.0;803;394.0;1023.0;-25;177;256;51.0;15.0
257.0;-285.0;24.0;791;379.0;961.0;-29;178;295;-226.0;-187.0
68.0;-27.0;130.0;645;456.0;902.0;-44;155;325;-225.0;-9.0
397.0;534.0;75.0;819;382.0;841.0;-17;-174;246;-441.0;-124.0
41.0;853.0;776.0;802;398.0;1056.0;-25;177;265;59.0;31.0
-214.0;911.0;802.0;805;288.0;1026.0;-28;178;279;-34.0;-270.0
-443.0;780.0;832.0;804;91.0;993.0;-29;-173;262;102.0;-147.0
294.0;336.0;266.0;1375;544.0;1056.0;-29;-177;739;-579.0;340.0
-71.0;892.0;799.0;787;196.0;761.0;-28;-178;393;239.0;129.0
-16.0;598.0;203.0;551;765.0;745.0;-42;180;317;-229.0;97.0
-51.0;654.0;154.0;546;764.0;676.0;-41;180;326;-190.0;297.0
-18.0;697.0;318.0;544;743.0;652.0;-42;180;336;-127.0;156.0
-182.0;709.0;334.0;572;743.0;723.0;-41;158;275;-72.0;-50.0
-67.0;700.0;317.0;563;747.0;712.0;-41;180;323;-101.0;47.0
-539.0;731.0;454.0;794;844.0;255.0;-15;-179;279;-348.0;-739.0
53.0;340.0;601.0;729;566.0;1250.0;-31;37;610;-645.0;265.0
108.0;572.0;170.0;518;250.0;827.0;-46;113;-236;184.0;125.0
499.0;783.0;720.0;812;433.0;657.0;-25;201;249;148.0;98.0
449.0;669.0;768.0;800;411.0;806.0;-13;165;279;122.0;201.0
164.0;701.0;1294.0;462;799.0;921.0;-40;179;505;10.0;131.0
97.0;607.0;882.0;823;789.0;925.0;-22;113;200;-300.0;-159.0
282.0;923.0;833.0;-2633;574.0;1237.0;-3;-170;353;-92.0;257.0
293.0;385.0;336.0;744;446.0;974.0;8;-122;1542;-37.0;238.0
173.0;125.0;171.0;785;500.0;961.0;-35;177;273;-470.0;-180.0
159.0;-364.0;206.0;807;470.0;1042.0;-31;-178;263;-712.0;19.0
183.0;28.0;244.0;798;456.0;1020.0;-23;-177;272;-500.0;62.0
287.0;187.0;53.0;-100;427.0;929.0;-39;-163;-269;-595.0;-223.0
255.0;-381.0;207.0;802;440.0;899.0;-31;-178;268;-681.0;-55.0
59.0;158.0;153.0;788;514.0;996.0;-35;187;268;-466.0;-91.0
198.0;-101.0;353.0;820;515.0;1082.0;-33;-172;261;-242.0;-169.0
213.0;977.0;958.0;742;823.0;1109.0;-29;-167;273;16.0;-58.0
72.0;969.0;862.0;684;521.0;1053.0;-29;176;342;169.0;60.0
151.0;993.0;910.0;776;821.0;1052.0;-25;138;259;63.0;88.0
345.0;970.0;1005.0;1077;921.0;1287.0;-64;175;159;-58.0;-311.0
-433.0;735.0;804.0;809;171.0;1003.0;-28;179;277;-31.0;-2.0
57.0;819.0;780.0;789;553.0;887.0;-20;142;197;104.0;-296.0
222.0;903.0;586.0;801;405.0;991.0;-27;172;255;261.0;196.0
53.0;896.0;487.0;812;231.0;920.0;-11;167;242;209.0;-431.0
178.0;1020.0;1011.0;780;728.0;759.0;-23;-175;325;-7.0;4.0
238.0;572.0;304.0;722;129.0;1071.0;-14;107;769;331.0;-50.0
264.0;773.0;792.0;3023;908.0;1174.0;-14;-140;2288;-327.0;305.0
98.0;150.0;1009.0;738;1023.0;1145.0;-46;175;336;-594.0;364.0
207.0;46.0;203.0;846;412.0;1014.0;-26;178;490;-373.0;34.0
204.0;-264.0;400.0;809;489.0;1033.0;-28;-176;257;-603.0;-35.0
123.0;998.0;1023.0;774;916.0;938.0;-27;-225;308;-103.0;140.0
72.0;765.0;868.0;804;448.0;1021.0;-39;174;259;98.0;256.0
361.0;1086.0;1091.0;2927;966.0;1341.0;-69;-177;848;19.0;-433.0
180.0;847.0;527.0;807;270.0;404.0;-25;-170;252;300.0;-200.0
31.0;250.0;439.0;798;603.0;1063.0;-31;164;252;-364.0;629.0
204.0;427.0;318.0;801;243.0;1009.0;-31;-178;283;592.0;7.0
172.0;378.0;111.0;618;193.0;845.0;-19;-130;18;36.0;-351.0
295.0;384.0;-398.0;756;182.0;845.0;-28;173;244;-398.0;-63.0
271.0;-465.0;49.0;795;317.0;996.0;-25;-179;278;35.0;21.0
720.0;-82.0;-349.0;43;-718.0;-291.0;-73;-176;213;141.0;-27.0
79.0;903.0;815.0;803;530.0;960.0;-25;154;254;-133.0;-140.0
249.0;456.0;469.0;802;757.0;972.0;-32;172;243;-415.0;-562.0
-71.0;932.0;965.0;865;764.0;863.0;-45;-174;201;67.0;309.0
346.0;-96.0;-374.0;799;292.0;266.0;-26;-174;273;-286.0;73.0
479.0;458.0;-72.0;822;313.0;611.0;-48;-167;203;90.0;332.0
161.0;1078.0;1008.0;803;897.0;1082.0;-24;128;266;-40.0;-83.0
197.0;-326.0;375.0;801;547.0;1023.0;-31;-178;261;-794.0;187.0
163.0;1061.0;957.0;1481;991.0;920.0;-37;-172;622;-210.0;368.0
-217.0;580.0;706.0;828;439.0;726.0;-57;191;-405;-62.0;-255.0
-21.0;80.0;121.0;771;473.0;1014.0;-26;173;351;-408.0;-147.0
310.0;659.0;565.0;776;309.0;915.0;-48;165;232;368.0;-88.0
17.0;370.0;149.0;630;401.0;827.0;-53;-177;22;-440.0;-290.0
366.0;840.0;928.0;804;648.0;-7.0;-31;-175;242;-23.0;-10.0
362.0;314.0;392.0;857;601.0;1321.0;-34;-179;198;-633.0;-396.0
278.0;282.0;226.0;747;439.0;944.0;-32;-185;279;-532.0;-243.0
161.0;471.0;633.0;649;314.0;996.0;-68;168;-261;187.0;-373.0
863.0;-496.0;-645.0;793;258.0;-753.0;-24;-178;315;-145.0;64.0
205.0;1033.0;1002.0;789;809.0;871.0;-23;-175;338;85.0;34.0
-292.0;1024.0;823.0;669;238.0;675.0;-37;-178;168;878.0;57.0
33.0;258.0;328.0;817;534.0;1280.0;-32;116;231;-412.0;83.0
302.0;908.0;1071.0;826;976.0;1314.0;-26;146;175;-267.0;350.0
312.0;834.0;459.0;791;295.0;1432.0;-23;-170;307;310.0;-377.0
-68.0;162.0;145.0;791;520.0;1000.0;-35;176;261;-456.0;-59.0
171.0;-58.0;331.0;805;480.0;929.0;-28;-164;267;-429.0;-252.0
601.0;411.0;62.0;803;-335.0;985.0;-31;-178;277;575.0;-153.0
277.0;491.0;385.0;702;21.0;778.0;-40;-169;76;249.0;-182.0
243.0;251.0;636.0;1045;612.0;1129.0;-30;193;-609;-892.0;354.0
280.0;23.0;223.0;799;351.0;983.0;-45;-174;190;-271.0;-320.0
174.0;617.0;865.0;809;885.0;994.0;-28;-177;247;-332.0;232.0
135.0;157.0;-343.0;808;423.0;677.0;-25;174;248;-291.0;-12.0
125.0;625.0;692.0;749;312.0;964.0;-69;-170;451;321.0;-183.0
24.0;1072.0;1016.0;780;919.0;889.0;-25;145;249;-28.0;-143.0
332.0;294.0;613.0;783;584.0;1242.0;-25;-159;256;-568.0;138.0
31.0;949.0;854.0;770;916.0;884.0;-24;-51;281;-258.0;-305.0
331.0;602.0;982.0;689;802.0;872.0;-19;179;296;-524.0;-238.0
271.0;895.0;621.0;804;420.0;1010.0;-27;-209;234;285.0;44.0
337.0;430.0;148.0;1969;419.0;1139.0;-62;-176;424;-155.0;-346.0
247.0;53.0;208.0;782;426.0;1094.0;-29;-177;88;-450.0;-69.0
300.0;513.0;369.0;882;622.0;1361.0;-8;82;288;431.0;140.0
78.0;1380.0;1366.0;784;1123.0;878.0;-26;138;223;-43.0;-43.0
159.0;-123.0;195.0;795;459.0;1015.0;-26;186;272;-660.0;144.0
132.0;978.0;912.0;794;793.0;964.0;-25;156;276;-95.0;-122.0
95.0;610.0;148.0;797;33.0;1319.0;-36;144;227;351.0;252.0
-131.0;217.0;428.0;695;604.0;1034.0;-28;178;439;-422.0;395.0
5.0;226.0;732.0;621;703.0;984.0;-39;181;412;-402.0;43.0
-95.0;929.0;826.0;810;355.0;1030.0;-28;178;273;27.0;-17.0
-124.0;175.0;399.0;767;584.0;1039.0;-32;176;251;-378.0;-355.0
25.0;1089.0;1021.0;807;888.0;1088.0;-24;93;198;-47.0;166.0
-71.0;91.0;23.0;608;370.0;1016.0;-40;-176;592;54.0;220.0
469.0;662.0;818.0;801;450.0;885.0;-13;163;276;81.0;138.0
72.0;850.0;794.0;810;404.0;1051.0;-25;177;256;67.0;10.0
347.0;498.0;874.0;816;411.0;969.0;-32;169;501;-204.0;-166.0
196.0;881.0;824.0;796;406.0;1153.0;-21;174;216;312.0;-153.0
-455.0;938.0;606.0;800;-162.0;163.0;-13;180;259;972.0;-4.0
-15.0;861.0;775.0;805;382.0;1008.0;-25;-184;249;59.0;-72.0
82.0;364.0;1556.0;794;911.0;1026.0;-41;179;261;-602.0;-353.0
165.0;682.0;965.0;794;700.0;938.0;-25;179;290;-368.0;72.0
67.0;645.0;638.0;789;832.0;1102.0;-10;179;281;-259.0;-344.0
4.0;338.0;-510.0;805;364.0;227.0;-25;174;257;-281.0;-37.0
-12.0;636.0;206.0;552;756.0;654.0;-43;180;285;-149.0;-96.0
-67.0;627.0;146.0;557;762.0;812.0;-43;180;312;-155.0;-43.0
-102.0;356.0;-148.0;489;293.0;1039.0;-45;-179;433;147.0;20.0
322.0;529.0;-16.0;795;-60.0;989.0;-34;163;266;346.0;-341.0
162.0;-518.0;21.0;809;298.0;795.0;-27;-180;269;-7.0;11.0
-234.0;464.0;582.0;798;743.0;816.0;-10;179;264;-318.0;89.0
-172.0;179.0;207.0;794;536.0;1026.0;-35;159;252;-450.0;61.0
-316.0;223.0;511.0;666;623.0;1037.0;-41;162;320;-223.0;-80.0
-226.0;469.0;586.0;798;744.0;824.0;-10;179;257;-308.0;81.0
-255.0;478.0;569.0;798;761.0;904.0;-10;179;265;-307.0;143.0
-30.0;383.0;533.0;632;763.0;946.0;-38;178;384;-344.0;-421.0
-166.0;139.0;200.0;587;493.0;1086.0;-47;-175;299;38.0;-2.0
219.0;222.0;494.0;814;584.0;1017.0;-24;-178;245;-632.0;574.0
-362.0;859.0;535.0;618;619.0;251.0;-39;180;230;108.0;46.0
-195.0;731.0;337.0;608;746.0;697.0;-40;-148;104;-61.0;-60.0
-21.0;517.0;273.0;790;-3.0;772.0;-87;-163;272;483.0;-268.0
-37.0;73.0;69.0;501;376.0;1000.0;-39;-176;424;84.0;-136.0
149.0;514.0;493.0;814;545.0;564.0;-23;163;259;-192.0;481.0
273.0;885.0;562.0;810;208.0;612.0;-33;169;208;284.0;1102.0
437.0;672.0;931.0;806;532.0;886.0;-13;177;284;67.0;-112.0
840.0;417.0;128.0;806;-379.0;-615.0;-31;-178;279;564.0;-17.0
60.0;-3.0;480.0;356;591.0;1004.0;-27;-167;19;-526.0;425.0
-463.0;794.0;883.0;806;542.0;611.0;-35;175;288;212.0;1287.0
41.0;-40.0;333.0;738;505.0;803.0;-75;-179;319;-174.0;-331.0
