InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-156;63.0;-54;-2;-115.0;-51.0;-118.0;71;-23;23;-54;-2
-159;-98.0;-11;21;-13.0;-41.0;69.0;63;-10;10;-11;21
-159;-62.0;3;-3;-172.0;-86.0;-93.0;71;0;0;3;-3
-159;-33.0;19;-13;-122.0;-104.0;-77.0;66;-9;9;19;-13
-159;-55.0;-28;-3;-103.0;-15.0;34.0;67;38;-38;-28;-3
-133;48.0;21;-17;-52.0;54.0;-28.0;127;2;-2;21;-17
-135;-11.0;9;-4;-27.0;-47.0;-111.0;133;-13;13;9;-4
-159;-17.0;24;-8;-130.0;-81.0;-78.0;67;-5;5;24;-8
-159;2.0;-3;4;0.0;52.0;56.0;68;22;-22;-3;4
-159;13.0;-19;-1;26.0;56.0;69.0;69;23;-23;-19;-1
-159;-40.0;-1;23;-160.0;-122.0;-106.0;64;15;-15;-1;23
-135;-10.0;-3;18;21.0;-22.0;38.0;128;9;-9;-3;18
-135;-8.0;-27;22;-153.0;-38.0;-36.0;132;-24;24;-27;22
-134;-10.0;-35;26;-142.0;-30.0;-24.0;131;-23;23;-35;26
-160;-18.0;33;23;-122.0;-26.0;-60.0;72;32;-32;33;23
-135;63.0;2;9;-39.0;-16.0;-43.0;135;27;-27;2;9
-135;56.0;7;33;-134.0;-81.0;-125.0;126;23;-23;7;33
-159;76.0;12;-15;-26.0;54.0;24.0;64;-23;23;12;-15
-160;-37.0;-11;-12;12.0;29.0;9.0;78;-33;33;-11;-12
-135;91.0;-1;-17;-95.0;58.0;-7.0;132;-21;21;-1;-17
-135;51.0;-14;-16;-37.0;-28.0;-34.0;132;29;-29;-14;-16
-156;-17.0;0;6;-185.0;-42.0;-116.0;67;14;-14;0;6
-156;-44.0;2;17;-158.0;22.0;-122.0;72;-1;1;2;17
-133;-14.0;8;3;-43.0;84.0;27.0;135;-8;8;8;3
-133;22.0;-15;-1;-16.0;98.0;-6.0;136;-13;13;-15;-1
-133;37.0;6;12;-113.0;50.0;2.0;134;11;-11;6;12
-133;27.0;18;-35;-47.0;-66.0;-25.0;139;-51;51;18;-35
-156;-53.0;409;242;-116.0;-77.0;-60.0;226;-250;250;409;242
-135;18.0;-32;-16;9.0;-73.0;-3.0;132;-13;13;-32;-16
-135;-5.0;-14;-27;-2.0;-85.0;-9.0;136;-13;13;-14;-27
-135;21.0;-12;4;70.0;40.0;30.0;132;-38;38;-12;4
-135;76.0;6;43;-81.0;77.0;-36.0;133;-6;6;6;43
-156;45.0;-15;13;-37.0;209.0;-38.0;70;-1;1;-15;13
-156;-16.0;-38;-41;-69.0;-47.0;-5.0;67;2;-2;-38;-41
-135;46.0;-19;-16;-27.0;99.0;12.0;130;-23;23;-19;-16
-156;-33.0;22;3;-156.0;-41.0;-83.0;70;20;-20;22;3
-156;-43.0;17;-4;-148.0;-73.0;-70.0;71;45;-45;17;-4
-156;-66.0;-15;-9;-133.0;-47.0;-111.0;70;0;0;-15;-9
-160;-28.0;18;-16;-68.0;12.0;-11.0;72;79;-79;18;-16
-136;-133.0;-687;-277;82.0;-269.0;-220.0;156;495;-495;-687;-277
-135;-78.0;-8;6;-45.0;-111.0;-90.0;135;40;-40;-8;6
-162;-48.0;251;-144;-57.0;-47.0;-8.0;18;39;-39;251;-144
-156;-11.0;32;-27;18.0;33.0;29.0;66;-1;1;32;-27
-156;1.0;44;-40;-8.0;28.0;28.0;67;7;-7;44;-40
-156;12.0;8;-18;-11.0;40.0;49.0;69;-14;14;8;-18
-159;75.0;-6;21;-7.0;11.0;26.0;69;-12;12;-6;21
-159;62.0;-30;35;-30.0;20.0;44.0;69;34;-34;-30;35
-156;-57.0;28;-25;-77.0;-81.0;-42.0;68;25;-25;28;-25
-156;-57.0;23;-23;-121.0;-68.0;-80.0;69;13;-13;23;-23
-156;-78.0;6;-32;-137.0;-106.0;-81.0;76;-38;38;6;-32
-135;-77.0;25;6;71.0;-66.0;18.0;139;18;-18;25;6
-134;-56.0;9;-4;10.0;-8.0;25.0;138;1;-1;9;-4
-159;11.0;-30;11;33.0;28.0;-33.0;65;-7;7;-30;11
-159;-24.0;-26;8;-131.0;4.0;-72.0;64;27;-27;-26;8
-159;57.0;-31;-14;-81.0;34.0;-109.0;71;-20;20;-31;-14
-160;2.0;28;-31;-156.0;-122.0;-23.0;56;30;-30;28;-31
-152;69.0;-128;-44;349.0;-574.0;160.0;-40;-436;436;-128;-44
-134;-58.0;14;-28;-109.0;-49.0;235.0;131;12;-12;14;-28
-135;-70.0;1;6;67.0;-160.0;-270.0;139;42;-42;1;6
-163;89.0;-39;10;-213.0;-62.0;-155.0;71;4;-4;-39;10
-162;249.0;32;-8;1.0;15.0;-53.0;71;42;-42;32;-8
-134;6.0;17;-25;-230.0;-60.0;-102.0;130;13;-13;17;-25
-134;-18.0;-13;-17;-196.0;-89.0;-144.0;130;-37;37;-13;-17
-156;-89.0;7;-20;-136.0;-110.0;-104.0;70;-47;47;7;-20
-131;-42.0;-20;5;172.0;-92.0;-19.0;123;27;-27;-20;5
-167;28.0;-33;-29;57.0;-90.0;44.0;77;-49;49;-33;-29
-161;35.0;38;-7;159.0;97.0;169.0;66;0;0;38;-7
-134;122.0;-28;25;-31.0;56.0;5.0;100;18;-18;-28;25
-134;-4.0;-47;-13;-216.0;63.0;15.0;131;-10;10;-47;-13
-134;-55.0;-25;16;72.0;-101.0;33.0;158;-17;17;-25;16
-134;-29.0;-42;10;-128.0;-33.0;-163.0;128;-7;7;-42;10
-160;90.0;-10;63;-170.0;-18.0;-274.0;66;44;-44;-10;63
-135;-132.0;9;5;-117.0;-209.0;-83.0;137;2;-2;9;5
-175;-29.0;-35;8;-141.0;-88.0;-180.0;74;4;-4;-35;8
-160;187.0;5;-13;179.0;31.0;-27.0;69;-54;54;5;-13
-155;55.0;8;-28;82.0;38.0;91.0;68;20;-20;8;-28
-163;-26.0;-13;17;-114.0;-89.0;-161.0;78;-61;61;-13;17
-162;163.0;-35;-12;-4.0;9.0;65.0;70;-28;28;-35;-12
-135;72.0;-18;3;107.0;-227.0;160.0;131;-30;30;-18;3
-169;227.0;-1025;-2908;740.0;806.0;752.0;155;651;-651;-1025;-2908
-159;122.0;37;-4;-106.0;23.0;-84.0;69;28;-28;37;-4
-160;26.0;-12;-24;-28.0;-198.0;-57.0;82;-20;20;-12;-24
-162;-61.0;21;8;74.0;44.0;67.0;70;34;-34;21;8
-157;66.0;37;403;-195.0;-18.0;-231.0;26;494;-494;37;403
-160;-16.0;25;-18;82.0;69.0;115.0;70;17;-17;25;-18
-155;155.0;-9;42;45.0;174.0;-19.0;73;15;-15;-9;42
-94;-460.0;549;353;-186.0;-114.0;-9.0;712;3963;-3963;549;353
-133;29.0;-3;-68;-199.0;173.0;35.0;132;-24;24;-3;-68
-169;-10.0;-39;-12;-58.0;-182.0;-131.0;105;-104;104;-39;-12
-148;26.0;-534;-868;1052.0;1169.0;935.0;76;1172;-1172;-534;-868
-175;-252.0;3;55;-193.0;-136.0;-102.0;71;32;-32;3;55
-159;0.0;8;-15;-190.0;-218.0;-184.0;67;6;-6;8;-15
-159;80.0;13;-4;-136.0;39.0;-94.0;67;-62;62;13;-4
-133;9.0;22;6;-13.0;242.0;61.0;127;11;-11;22;6
-156;24.0;-13;19;-111.0;-53.0;-240.0;69;-3;3;-13;19
-163;-1031.0;1077;1178;-1452.0;1382.0;-326.0;82;637;-637;1077;1178
-135;-34.0;-1097;-1940;82.0;140.0;-40.0;48;812;-812;-1097;-1940
-133;-19.0;0;-1;520.0;-5.0;78.0;132;-5;5;0;-1
-169;47.0;36;-26;48.0;12.0;31.0;79;57;-57;36;-26
-133;-49.0;-59;-16;-96.0;89.0;7.0;138;20;-20;-59;-16
-135;87.0;-4;31;-102.0;-12.0;-172.0;132;-19;19;-4;31
-166;130.0;14;21;98.0;-295.0;31.0;72;-17;17;14;21
-170;-1537.0;-59;-6;-120.0;-525.0;-106.0;51;19;-19;-59;-6
-163;227.0;957;2203;-361.0;-459.0;-361.0;175;12;-12;957;2203
-132;-83.0;28;3;313.0;-425.0;-114.0;135;-19;19;28;3
-131;22.0;-33;3;-251.0;105.0;129.0;132;-15;15;-33;3
-132;11.0;8;-19;-271.0;23.0;-26.0;125;-2;2;8;-19
-159;-48.0;9;-32;-127.0;-132.0;-115.0;71;16;-16;9;-32
-156;-51.0;-21;-7;-51.0;-148.0;-54.0;101;51;-51;-21;-7
-170;-10.0;11;20;-199.0;-162.0;-105.0;72;16;-16;11;20
-155;55.0;-99;61;-224.0;738.0;451.0;96;-84;84;-99;61
-167;43.0;121;-45;-381.0;-1157.0;-546.0;117;-38;38;121;-45
-135;117.0;-21;-19;-155.0;168.0;-29.0;135;10;-10;-21;-19
-135;-86.0;18;16;-114.0;-250.0;-220.0;128;-22;22;18;16
-147;-202.0;21;1;12.0;-164.0;57.0;80;-22;22;21;1
-139;173.0;590;-216;-1072.0;-270.0;-1322.0;-197;6181;-6181;590;-216
-72;-413.0;1752;1901;-1245.0;-543.0;-1088.0;673;446;-446;1752;1901
-160;-30.0;-10;10;-196.0;-85.0;-50.0;75;54;-54;-10;10
-158;-29.0;9;11;-151.0;-134.0;-143.0;67;-20;20;9;11
-159;43.0;-27;31;39.0;137.0;167.0;67;37;-37;-27;31
-144;-39.0;-1652;-103;-921.0;-444.0;-864.0;-959;-1905;1905;-1652;-103
-135;-10.0;-1;-12;22.0;-22.0;130.0;136;34;-34;-1;-12
-162;54.0;-116;22;-284.0;111.0;-172.0;114;-233;233;-116;22
-162;-95.0;-102;-194;-271.0;-120.0;-193.0;107;-508;508;-102;-194
-145;74.0;-17;37;48.0;-66.0;7.0;69;-70;70;-17;37
-160;3.0;9;-9;112.0;-59.0;-78.0;72;18;-18;9;-9
-161;-149.0;28;-26;-124.0;-33.0;0.0;66;-14;14;28;-26
-163;80.0;-41;-42;173.0;-41.0;19.0;68;-20;20;-41;-42
-131;-49.0;24;-6;-339.0;88.0;-125.0;135;-7;7;24;-6
-171;-482.0;414;-129;-485.0;-284.0;-94.0;222;389;-389;414;-129
-155;166.0;-1158;-1372;454.0;627.0;549.0;119;388;-388;-1158;-1372
-160;-332.0;-7;7;174.0;98.0;336.0;70;7;-7;-7;7
-159;90.0;-9;33;-137.0;-48.0;-162.0;71;-6;6;-9;33
-159;27.0;-45;10;39.0;-37.0;97.0;65;10;-10;-45;10
-175;-33.0;3;-16;-254.0;-110.0;-214.0;66;7;-7;3;-16
-164;101.0;-36;45;101.0;25.0;58.0;75;1;-1;-36;45
-131;18.0;-8;20;213.0;-79.0;67.0;132;-47;47;-8;20
-174;221.0;170;-28;-241.0;-193.0;-223.0;104;-78;78;170;-28
-156;82.0;13;9;-124.0;-61.0;-163.0;74;3;-3;13;9
-155;-136.0;32;3;130.0;-148.0;445.0;99;-8;8;32;3
-160;92.0;-22;4;-137.0;-138.0;-141.0;69;19;-19;-22;4
-162;-23.0;-13;-6;-187.0;-139.0;-125.0;72;-8;8;-13;-6
-159;15.0;4;-12;-146.0;-95.0;-149.0;71;47;-47;4;-12
-159;-20.0;-32;19;37.0;-30.0;112.0;68;6;-6;-32;19
-155;-9.0;709;-368;-206.0;106.0;-102.0;287;-1031;1031;709;-368
-156;113.0;-7;-23;-360.0;-205.0;33.0;69;27;-27;-7;-23
-176;133.0;-660;-680;88.0;369.0;63.0;213;377;-377;-660;-680
-175;-17.0;-2;-28;-195.0;-97.0;-188.0;72;-19;19;-2;-28
-2;0.0;-1843;2216;-576.0;-426.0;-617.0;-367;-1604;1604;-1843;2216
-175;95.0;7;-20;-89.0;164.0;85.0;71;-19;19;7;-20
-134;222.0;-12;4;-145.0;47.0;-111.0;129;12;-12;-12;4
-163;-213.0;225;143;-94.0;-97.0;-41.0;39;-692;692;225;143
-157;38.0;-14;33;-116.0;-127.0;-157.0;73;-22;22;-14;33
-159;-203.0;7;-23;-330.0;-84.0;-144.0;70;43;-43;7;-23
-155;5.0;-48;-21;-142.0;-157.0;-45.0;72;-23;23;-48;-21
-143;-62.0;-13;-7;-227.0;78.0;81.0;81;53;-53;-13;-7
-156;41.0;13;-31;-193.0;-52.0;59.0;70;-12;12;13;-31
-131;149.0;-4;26;-93.0;120.0;84.0;124;-25;25;-4;26
-156;33.0;1;-11;-148.0;-136.0;36.0;68;16;-16;1;-11
-131;-23.0;-15;-27;67.0;-105.0;29.0;134;-34;34;-15;-27
-55;145.0;-377;202;310.0;-81.0;695.0;611;16;-16;-377;202
-160;-6.0;52;-18;-186.0;-120.0;-210.0;68;30;-30;52;-18
-131;6.0;-17;0;5.0;47.0;141.0;131;-14;14;-17;0
-131;24.0;-32;-21;-82.0;130.0;7.0;137;8;-8;-32;-21
-133;27.0;14;-31;-212.0;98.0;-85.0;130;-9;9;14;-31
-164;-241.0;23;-55;88.0;-292.0;115.0;73;-79;79;23;-55
-133;-16.0;-27;16;-169.0;91.0;6.0;133;-11;11;-27;16
-135;-50.0;-2;-7;-226.0;-86.0;-15.0;136;-18;18;-2;-7
-157;30.0;-12;-5;109.0;-53.0;-73.0;72;-29;29;-12;-5
-151;-63.0;-4;9;-54.0;-173.0;-54.0;67;20;-20;-4;9
-134;-29.0;9;0;-341.0;-47.0;-105.0;131;-13;13;9;0
-149;-48.0;-1234;628;94.0;-124.0;12.0;125;278;-278;-1234;628
-135;-65.0;1;-29;-181.0;41.0;41.0;130;23;-23;1;-29
-158;1.0;28;-21;644.0;66.0;635.0;71;-77;77;28;-21
-133;-42.0;2;-17;-227.0;-25.0;-27.0;134;32;-32;2;-17
-135;-28.0;0;-29;263.0;-22.0;93.0;129;15;-15;0;-29
-160;-96.0;11;15;19.0;49.0;104.0;78;69;-69;11;15
-156;-21.0;22;27;-200.0;-94.0;-150.0;70;5;-5;22;27
-174;-240.0;-23;8;134.0;-134.0;-236.0;71;15;-15;-23;8
-162;116.0;-36;-6;-134.0;-16.0;-86.0;69;-23;23;-36;-6
-133;13.0;-27;-12;67.0;74.0;-15.0;125;21;-21;-27;-12
-163;-77.0;121;-191;370.0;-176.0;761.0;76;-169;169;121;-191
-159;8.0;12;21;79.0;149.0;133.0;67;-17;17;12;21
-163;82.0;-15;2;86.0;187.0;146.0;70;-13;13;-15;2
-135;-12.0;20;4;-209.0;13.0;-120.0;135;36;-36;20;4
-175;-616.0;-8;-28;-223.0;-234.0;22.0;76;-14;14;-8;-28
-159;21.0;16;-42;61.0;27.0;247.0;73;-3;3;16;-42
-157;-229.0;-830;-21;-520.0;-348.0;-362.0;67;669;-669;-830;-21
-118;-251.0;935;-758;-554.0;-145.0;-240.0;234;1928;-1928;935;-758
-154;-7.0;-4;-8;-207.0;94.0;190.0;69;11;-11;-4;-8
-134;6.0;19;32;-138.0;182.0;-22.0;129;18;-18;19;32
-152;-142.0;32;11;-227.0;146.0;-81.0;109;14;-14;32;11
176;14.0;-9;0;-183.0;-13.0;-78.0;66;-14;14;-9;0
-166;-117.0;-31;-170;369.0;457.0;307.0;127;-710;710;-31;-170
-133;-15.0;-5;-29;36.0;116.0;54.0;125;1;-1;-5;-29
-159;-135.0;-7;21;10.0;36.0;112.0;67;-11;11;-7;21
-134;-168.0;7;35;-259.0;-70.0;51.0;133;2;-2;7;35
-131;-12.0;17;8;-128.0;-107.0;-170.0;127;-9;9;17;8
-158;13.0;-16;-19;-33.0;149.0;46.0;66;-11;11;-16;-19
-174;-97.0;16;-7;-161.0;-112.0;-115.0;68;25;-25;16;-7
-173;-378.0;552;-1016;-693.0;-464.0;-585.0;102;-2900;2900;552;-1016
-133;51.0;-51;-11;-97.0;109.0;-83.0;127;17;-17;-51;-11
-164;-246.0;-101;-107;58.0;-219.0;-39.0;66;-53;53;-101;-107
-165;75.0;21;-39;-125.0;25.0;-138.0;70;5;-5;21;-39
-163;62.0;44;-22;-9.0;88.0;-7.0;78;46;-46;44;-22
-133;13.0;-26;-34;-155.0;89.0;-51.0;128;24;-24;-26;-34
-132;-115.0;30;-57;-130.0;-259.0;-117.0;129;-43;43;30;-57
-133;9.0;-18;34;101.0;-34.0;-56.0;125;17;-17;-18;34
-174;78.0;57;-75;438.0;556.0;48.0;80;-134;134;57;-75
-159;-242.0;101;104;188.0;33.0;380.0;64;790;-790;101;104
-162;-82.0;-11;-28;-180.0;117.0;-15.0;70;1;-1;-11;-28
-159;80.0;-13;-24;-224.0;8.0;403.0;69;28;-28;-13;-24
-177;-479.0;30;-23;-63.0;-133.0;164.0;121;-116;116;30;-23
-135;-51.0;-54;16;55.0;-146.0;21.0;155;10;-10;-54;16
-175;149.0;20;7;-82.0;250.0;61.0;74;-4;4;20;7
-135;91.0;-27;-10;-47.0;149.0;-14.0;136;15;-15;-27;-10
-162;77.0;34;-40;630.0;395.0;-323.0;65;30;-30;34;-40
178;-78.0;66;-52;947.0;-419.0;-13.0;85;26;-26;66;-52
-174;248.0;-27;-3;-143.0;-173.0;-263.0;75;-4;4;-27;-3
-157;331.0;-3;-13;184.0;294.0;190.0;71;-33;33;-3;-13
-157;-1.0;2177;519;-1360.0;-11.0;-779.0;176;4620;-4620;2177;519
-164;33.0;-4303;-291;-987.0;239.0;-128.0;401;-3115;3115;-4303;-291
-153;278.0;2412;-624;-483.0;-519.0;-811.0;-409;-418;418;2412;-624
-151;-217.0;-1884;-223;300.0;336.0;327.0;-603;-7232;7232;-1884;-223
-155;-25.0;-18;28;-549.0;-77.0;-405.0;76;-43;43;-18;28
-134;-25.0;-8;-34;1586.0;1.0;-128.0;132;16;-16;-8;-34
-163;450.0;-32;16;-115.0;-599.0;57.0;87;-23;23;-32;16
-164;-250.0;-57;-114;-131.0;-210.0;-127.0;73;-53;53;-57;-114
-151;-166.0;-10;2;-1.0;-395.0;-76.0;71;49;-49;-10;2
-135;80.0;-17;-11;-130.0;-165.0;55.0;133;-15;15;-17;-11
-159;1529.0;57;30;383.0;316.0;-207.0;68;93;-93;57;30
-150;0.0;-22;15;221.0;425.0;373.0;61;-27;27;-22;15
-134;-9.0;-2;-26;31.0;-2.0;365.0;133;21;-21;-2;-26
-182;-323.0;-26;5;-1179.0;-1064.0;-1083.0;127;-80;80;-26;5
-162;109.0;-22;-12;-196.0;-9.0;-118.0;71;-60;60;-22;-12
-173;-28.0;63;-25;-603.0;-276.0;-598.0;76;2;-2;63;-25
-156;162.0;-22;-6;507.0;-727.0;-623.0;75;35;-35;-22;-6
-160;-434.0;-15;-16;-525.0;-438.0;-355.0;60;-31;31;-15;-16
-156;83.0;-4;-41;-70.0;145.0;-263.0;71;-9;9;-4;-41
-165;60.0;-234;40;-122.0;-202.0;-425.0;79;-419;419;-234;40
-134;63.0;-8;2;-403.0;190.0;-162.0;129;41;-41;-8;2
-135;-106.0;2;-47;-173.0;-4.0;-284.0;131;-8;8;2;-47
-134;-56.0;-22;21;-201.0;-244.0;-340.0;129;-23;23;-22;21
-159;3.0;-7;-29;-93.0;-56.0;229.0;69;0;0;-7;-29
-154;1726.0;-46;9;-363.0;545.0;-74.0;80;37;-37;-46;9
-165;-45.0;7;-163;-160.0;273.0;148.0;62;-19;19;7;-163
-107;434.0;-2409;-2807;-96.0;1305.0;313.0;391;989;-989;-2409;-2807
-169;-177.0;21;23;-1920.0;-1534.0;-1892.0;82;-5;5;21;23
-156;183.0;-41;-25;-88.0;382.0;194.0;106;14;-14;-41;-25
-141;192.0;-43;-74;150.0;10.0;287.0;102;-18;18;-43;-74
-158;2.0;552;-194;-36.0;12.0;-33.0;182;-253;253;552;-194
-174;341.0;-19;-8;119.0;8.0;52.0;78;34;-34;-19;-8
-161;-209.0;-51;-23;-332.0;-216.0;-247.0;66;-8;8;-51;-23
-168;833.0;-55;1;-397.0;8.0;-507.0;66;2;-2;-55;1
-135;-11.0;-22;-6;789.0;-32.0;125.0;135;-8;8;-22;-6
-160;-226.0;122;-294;-442.0;-301.0;-224.0;74;-1245;1245;122;-294
45;-220.0;35;-1936;-19.0;-235.0;43.0;-26;-5861;5861;35;-1936
-132;11.0;13;-5;-545.0;25.0;-77.0;133;-28;28;13;-5
-154;-168.0;600;756;-547.0;-511.0;-605.0;100;-263;263;600;756
-159;87.0;99;-64;119.0;515.0;285.0;50;-21;21;99;-64
-164;76.0;-18;28;113.0;899.0;530.0;93;-39;39;-18;28
-155;129.0;-8;-49;-125.0;137.0;-244.0;96;36;-36;-8;-49
-149;-515.0;49;427;-316.0;-403.0;-115.0;72;94;-94;49;427
-157;257.0;14;58;277.0;48.0;160.0;74;-22;22;14;58
-132;117.0;-21;5;-895.0;398.0;49.0;133;31;-31;-21;5
-135;137.0;7;4;120.0;307.0;78.0;137;2;-2;7;4
169;-284.0;-3496;917;-865.0;-506.0;-766.0;-505;-1437;1437;-3496;917
-148;11.0;894;-64;-66.0;-326.0;11.0;64;217;-217;894;-64
-155;-352.0;2521;3755;-1197.0;-1412.0;-1433.0;259;-1362;1362;2521;3755
-140;286.0;1;-23;35.0;-411.0;-440.0;113;27;-27;1;-23
-155;64.0;69;-21;100.0;-127.0;-823.0;78;-43;43;69;-21
-171;1054.0;-134;52;-296.0;385.0;341.0;73;-20;20;-134;52
-157;-76.0;-1;-21;-413.0;-236.0;-262.0;75;11;-11;-1;-21
-158;122.0;3;15;-536.0;-151.0;-278.0;77;55;-55;3;15
-162;557.0;-12;54;140.0;263.0;66.0;74;66;-66;-12;54
-159;5.0;11;33;-834.0;50.0;-495.0;67;-14;14;11;33
-157;8.0;-9;-8;325.0;213.0;268.0;66;44;-44;-9;-8
-134;1.0;-16;-14;-308.0;-7.0;-30.0;130;5;-5;-16;-14
-163;227.0;22;-52;-101.0;444.0;8.0;75;-5;5;22;-52
-163;-258.0;30;23;2.0;272.0;72.0;75;-8;8;30;23
-167;-15.0;3;-5;-2442.0;-98.0;-554.0;77;26;-26;3;-5
-160;-459.0;136;-168;-428.0;-587.0;-456.0;51;-269;269;136;-168
-157;29.0;72;871;-636.0;-559.0;-543.0;22;493;-493;72;871
-157;-28.0;-7;2;-1012.0;-35.0;-261.0;70;-10;10;-7;2
-165;-151.0;10;22;-293.0;-556.0;-332.0;76;19;-19;10;22
-155;-18.0;398;1168;-194.0;-64.0;-44.0;18;-16;16;398;1168
-166;46.0;-25;99;-73.0;562.0;95.0;120;23;-23;-25;99
-57;34.0;143;1200;-217.0;48.0;151.0;835;1839;-1839;143;1200
-157;94.0;7;38;440.0;496.0;656.0;111;-317;317;7;38
-152;49.0;38;-66;-290.0;521.0;-82.0;99;-125;125;38;-66
-153;-24.0;-7;5;-1630.0;175.0;281.0;67;-63;63;-7;5
-145;170.0;-20;-17;1127.0;1173.0;1242.0;105;-172;172;-20;-17
-169;31.0;-33;-64;1398.0;238.0;1206.0;110;-130;130;-33;-64
-161;-171.0;-211;-425;825.0;546.0;709.0;145;-1460;1460;-211;-425
-165;-148.0;-2;-11;330.0;-690.0;289.0;74;-5;5;-2;-11
-165;-1187.0;-5;-12;-329.0;70.0;447.0;75;21;-21;-5;-12
-178;429.0;97;13;380.0;526.0;410.0;156;-19;19;97;13
-167;17.0;2;-52;2629.0;632.0;2242.0;64;-294;294;2;-52
-150;67.0;42;-1293;-85.0;124.0;325.0;-32;1017;-1017;42;-1293
-159;5.0;108;-59;-714.0;-547.0;-879.0;72;40;-40;108;-59
-161;-606.0;-5;-30;-234.0;-819.0;-128.0;72;3;-3;-5;-30
-157;726.0;239;-198;-1079.0;-635.0;-951.0;77;-14;14;239;-198
-155;-339.0;321;1289;-585.0;-517.0;-475.0;-1;-1075;1075;321;1289
-167;101.0;32;-24;619.0;526.0;661.0;101;7;-7;32;-24
-156;121.0;-22;-11;400.0;395.0;371.0;73;-1;1;-22;-11
-131;-5.0;-71;-1;105.0;352.0;942.0;130;0;0;-71;-1
-162;-236.0;-45;11;348.0;282.0;391.0;86;-78;78;-45;11
-135;-2.0;4;-4;504.0;-76.0;-277.0;129;27;-27;4;-4
