InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-137.0;29.0;-91.0;-116.0;635.0;334.0;-318.0
-170.0;-4.0;-35.0;155.0;439.0;303.0;-484.0
-169.0;-4.0;-35.0;155.0;438.0;305.0;-484.0
36.0;289.0;-327.0;477.0;115.0;49.0;-295.0
61.0;309.0;-325.0;457.0;124.0;31.0;-292.0
52.0;-326.0;289.0;595.0;39.0;92.0;-333.0
-207.0;-40.0;-67.0;-18.0;447.0;271.0;-422.0
-218.0;-26.0;-57.0;-6.0;453.0;283.0;-400.0
-220.0;-3.0;-68.0;-25.0;366.0;257.0;-482.0
-170.0;-4.0;-35.0;161.0;438.0;309.0;-485.0
-169.0;-6.0;-32.0;166.0;438.0;318.0;-486.0
-165.0;-8.0;-26.0;185.0;439.0;342.0;-487.0
-217.0;-27.0;-56.0;-8.0;455.0;282.0;-393.0
-309.0;17.0;-178.0;653.0;-342.0;503.0;-684.0
-219.0;-5.0;-67.0;-29.0;372.0;257.0;-479.0
-219.0;-7.0;-69.0;-30.0;377.0;261.0;-476.0
70.0;-384.0;388.0;202.0;169.0;21.0;-263.0
-238.0;3.0;-109.0;33.0;381.0;234.0;-486.0
-237.0;1.0;-108.0;35.0;387.0;234.0;-484.0
-237.0;-2.0;-109.0;37.0;392.0;235.0;-484.0
-172.0;21.0;-48.0;-39.0;442.0;340.0;-403.0
-171.0;-80.0;-48.0;595.0;8.0;238.0;-563.0
-202.0;-24.0;-72.0;-36.0;462.0;266.0;-376.0
211.0;-458.0;462.0;358.0;342.0;-173.0;-61.0
-142.0;-7.0;-48.0;364.0;418.0;458.0;-435.0
-203.0;-20.0;-74.0;-36.0;466.0;270.0;-402.0
-106.0;-300.0;184.0;562.0;223.0;276.0;-213.0
64.0;-367.0;279.0;329.0;662.0;20.0;-178.0
-31.0;-235.0;163.0;1063.0;1.0;52.0;-340.0
-218.0;-18.0;-59.0;-19.0;459.0;285.0;-398.0
-196.0;-16.0;-79.0;-26.0;458.0;260.0;-410.0
-197.0;-15.0;-80.0;-19.0;449.0;261.0;-418.0
-212.0;-15.0;-63.0;7.0;458.0;289.0;-398.0
-166.0;15.0;32.0;-117.0;462.0;242.0;-307.0
-25.0;342.0;-268.0;527.0;-293.0;-124.0;202.0
90.0;380.0;-341.0;458.0;97.0;40.0;-214.0
61.0;344.0;-300.0;468.0;154.0;57.0;-235.0
502.0;246.0;-379.0;444.0;580.0;-640.0;719.0
118.0;137.0;-52.0;567.0;88.0;-265.0;420.0
103.0;341.0;-298.0;486.0;180.0;8.0;-239.0
63.0;343.0;-293.0;475.0;153.0;58.0;-238.0
56.0;334.0;-303.0;518.0;160.0;30.0;-259.0
66.0;340.0;-293.0;476.0;138.0;56.0;-252.0
66.0;340.0;-294.0;472.0;129.0;55.0;-251.0
79.0;373.0;-324.0;482.0;76.0;60.0;-229.0
-268.0;-20.0;-59.0;-17.0;417.0;168.0;-457.0
13.0;-312.0;264.0;847.0;148.0;-15.0;-177.0
254.0;110.0;27.0;627.0;-322.0;-380.0;264.0
-8.0;-41.0;-77.0;-221.0;-53.0;121.0;-667.0
-170.0;72.0;-78.0;-132.0;439.0;338.0;-495.0
-146.0;13.0;-21.0;-114.0;681.0;336.0;-273.0
-152.0;-22.0;-45.0;-120.0;363.0;295.0;-425.0
-143.0;-27.0;-25.0;-166.0;438.0;307.0;-452.0
26.0;282.0;-196.0;478.0;-849.0;-160.0;-11.0
-69.0;-211.0;79.0;599.0;758.0;199.0;-149.0
-250.0;-4.0;-74.0;16.0;397.0;225.0;-496.0
660.0;372.0;-279.0;554.0;100.0;-609.0;-439.0
1.0;266.0;-301.0;525.0;109.0;72.0;-302.0
537.0;-612.0;781.0;-230.0;825.0;-694.0;581.0
2.0;267.0;-300.0;532.0;108.0;70.0;-301.0
4.0;268.0;-300.0;535.0;106.0;68.0;-301.0
27.0;314.0;-258.0;610.0;120.0;52.0;-276.0
12.0;278.0;-297.0;529.0;115.0;67.0;-295.0
14.0;283.0;-294.0;522.0;118.0;68.0;-292.0
-2.0;-251.0;256.0;403.0;291.0;3.0;-505.0
220.0;-510.0;532.0;159.0;739.0;-282.0;280.0
-252.0;-2.0;-73.0;20.0;413.0;225.0;-493.0
-249.0;-1.0;-76.0;41.0;398.0;224.0;-482.0
-146.0;17.0;-28.0;-110.0;554.0;338.0;-373.0
54.0;303.0;-339.0;450.0;135.0;29.0;-273.0
57.0;309.0;-342.0;450.0;134.0;26.0;-267.0
59.0;311.0;-342.0;445.0;135.0;24.0;-265.0
62.0;313.0;-342.0;440.0;136.0;23.0;-264.0
72.0;321.0;-342.0;427.0;141.0;18.0;-259.0
66.0;-336.0;348.0;403.0;379.0;18.0;-236.0
-216.0;-42.0;-43.0;-15.0;454.0;275.0;-409.0
121.0;-409.0;410.0;305.0;330.0;-33.0;-236.0
106.0;344.0;-345.0;398.0;160.0;-18.0;-245.0
119.0;388.0;-362.0;411.0;182.0;-3.0;-234.0
-150.0;-5.0;53.0;-74.0;435.0;282.0;-398.0
32.0;-12.0;67.0;500.0;53.0;57.0;-593.0
-158.0;-3.0;43.0;-23.0;455.0;328.0;-389.0
-159.0;-4.0;45.0;-42.0;500.0;327.0;-369.0
-158.0;-6.0;47.0;17.0;513.0;351.0;-357.0
-136.0;-29.0;-77.0;-49.0;153.0;326.0;-518.0
-137.0;-29.0;-77.0;-49.0;153.0;326.0;-519.0
-577.0;543.0;-693.0;626.0;-626.0;777.0;-760.0
-691.0;588.0;-716.0;866.0;-737.0;668.0;-789.0
-137.0;-26.0;-77.0;-49.0;150.0;326.0;-521.0
125.0;221.0;-94.0;570.0;-67.0;-224.0;326.0
268.0;473.0;-541.0;-47.0;344.0;-175.0;-50.0
-214.0;-38.0;-45.0;-28.0;459.0;270.0;-428.0
142.0;-368.0;350.0;479.0;324.0;-168.0;-232.0
-201.0;-21.0;-71.0;-34.0;460.0;270.0;-415.0
-235.0;-4.0;-111.0;35.0;389.0;234.0;-491.0
-203.0;-23.0;-65.0;1.0;407.0;269.0;-481.0
-136.0;-25.0;-77.0;-60.0;148.0;324.0;-521.0
-249.0;-8.0;-71.0;17.0;416.0;229.0;-465.0
158.0;-411.0;461.0;512.0;100.0;54.0;-216.0
-159.0;-18.0;-41.0;-138.0;366.0;298.0;-419.0
-141.0;-134.0;-212.0;-143.0;65.0;19.0;-382.0
-217.0;-48.0;-42.0;-19.0;453.0;268.0;-466.0
-136.0;-25.0;-77.0;-55.0;150.0;325.0;-521.0
50.0;-391.0;307.0;538.0;353.0;70.0;-41.0
-129.0;-9.0;-51.0;-120.0;419.0;344.0;-495.0
-148.0;-36.0;-60.0;-60.0;138.0;284.0;-568.0
254.0;-57.0;-87.0;717.0;160.0;-410.0;496.0
-232.0;0.0;-114.0;-24.0;-18.0;200.0;-672.0
60.0;334.0;-307.0;502.0;137.0;43.0;-267.0
-436.0;246.0;-412.0;355.0;-605.0;637.0;-718.0
62.0;-448.0;387.0;242.0;245.0;32.0;-186.0
-197.0;-152.0;75.0;616.0;648.0;453.0;-249.0
-147.0;14.0;-14.0;-110.0;342.0;338.0;-598.0
-218.0;-18.0;-81.0;-26.0;398.0;266.0;-473.0
-141.0;26.0;-25.0;-116.0;194.0;338.0;-559.0
-219.0;-42.0;-44.0;-17.0;455.0;275.0;-407.0
-234.0;-1.0;-115.0;35.0;368.0;234.0;-511.0
