InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
281.0;9.0;188.0;583.0;168.0;-178.0;-608.0;5.0;166.0;314.0
113.0;-77.0;35.0;231.0;631.0;-556.0;-868.0;-214.0;233.0;494.0
-391.0;-599.0;98.0;172.0;-64.0;-1032.0;-694.0;-827.0;176.0;283.0
-55.0;124.0;173.0;510.0;-191.0;331.0;33.0;221.0;196.0;385.0
-74.0;272.0;279.0;410.0;655.0;-240.0;183.0;385.0;295.0;700.0
-294.0;958.0;-67.0;329.0;-443.0;-21.0;-405.0;-289.0;354.0;535.0
-467.0;115.0;149.0;404.0;-291.0;-30.0;-386.0;3113.0;334.0;431.0
846.0;288.0;89.0;304.0;920.0;-87.0;-87.0;-195.0;488.0;437.0
36.0;0.0;27.0;175.0;32.0;24.0;-861.0;95.0;389.0;442.0
-16.0;0.0;8.0;207.0;-46.0;79.0;-853.0;-80.0;486.0;361.0
40.0;-8.0;21.0;168.0;39.0;43.0;-859.0;96.0;399.0;439.0
-32.0;21.0;1.0;198.0;-1.0;23.0;-856.0;-85.0;415.0;368.0
220.0;-89.0;103.0;328.0;295.0;-65.0;-197.0;1567.0;311.0;389.0
248.0;-726.0;-114.0;136.0;123.0;-227.0;-525.0;1123.0;295.0;537.0
53.0;-15.0;10.0;186.0;87.0;-21.0;-857.0;11.0;394.0;407.0
0.0;-1.0;14.0;190.0;92.0;27.0;-857.0;2.0;382.0;428.0
26.0;30.0;-1.0;196.0;64.0;38.0;-857.0;-68.0;445.0;410.0
115.0;91.0;17.0;184.0;238.0;-1.0;-884.0;-158.0;449.0;433.0
-64.0;-104.0;41.0;271.0;-181.0;18.0;-466.0;-586.0;376.0;463.0
-26.0;-236.0;-119.0;177.0;-391.0;425.0;-679.0;-483.0;322.0;517.0
70.0;-180.0;-712.0;238.0;233.0;100.0;-7.0;475.0;102.0;-21.0
-26.0;-111.0;67.0;306.0;-203.0;186.0;-498.0;-443.0;346.0;492.0
-672.0;536.0;-141.0;296.0;-259.0;139.0;41.0;-348.0;-133.0;306.0
-35.0;59.0;34.0;174.0;43.0;79.0;-862.0;-6.0;405.0;395.0
-51.0;-78.0;-409.0;412.0;-102.0;117.0;100.0;-1006.0;-316.0;1.0
-71.0;73.0;30.0;199.0;-29.0;117.0;-867.0;-90.0;416.0;418.0
1036.0;949.0;-574.0;150.0;-575.0;122.0;-52.0;-131.0;122.0;-151.0
266.0;409.0;-351.0;219.0;-432.0;733.0;-203.0;-325.0;-191.0;286.0
249.0;-17.0;-74.0;507.0;320.0;93.0;-521.0;37.0;122.0;233.0
578.0;230.0;-7.0;372.0;278.0;353.0;-612.0;161.0;237.0;500.0
-610.0;-42.0;10.0;185.0;-534.0;-5.0;-174.0;-503.0;410.0;453.0
100.0;-223.0;-404.0;262.0;-118.0;51.0;-630.0;-20.0;18.0;300.0
-7.0;62.0;-407.0;341.0;15.0;66.0;-534.0;-20.0;11.0;542.0
-7.0;86.0;-423.0;341.0;2.0;66.0;-457.0;-57.0;-12.0;440.0
59.0;41.0;63.0;82.0;50.0;50.0;-223.0;-78.0;668.0;780.0
58.0;82.0;-429.0;341.0;-67.0;1.0;-167.0;158.0;-29.0;503.0
54.0;6.0;77.0;89.0;17.0;28.0;-275.0;-35.0;698.0;773.0
44.0;9.0;75.0;99.0;54.0;30.0;-264.0;22.0;709.0;806.0
-60.0;-116.0;-497.0;341.0;67.0;139.0;-474.0;-282.0;18.0;565.0
59.0;-106.0;-352.0;286.0;66.0;60.0;-116.0;-24.0;-201.0;217.0
-37.0;-15.0;-377.0;466.0;-41.0;136.0;-32.0;-179.0;-445.0;-100.0
-277.0;480.0;67.0;287.0;-23.0;463.0;-460.0;429.0;356.0;402.0
505.0;-188.0;14.0;281.0;1090.0;-157.0;-719.0;732.0;535.0;200.0
21.0;98.0;12.0;183.0;66.0;95.0;-873.0;-162.0;459.0;385.0
535.0;-506.0;-787.0;102.0;534.0;794.0;-56.0;676.0;555.0;168.0
709.0;-388.0;42.0;387.0;534.0;-351.0;-1079.0;-270.0;237.0;385.0
624.0;-846.0;-29.0;295.0;376.0;-441.0;-808.0;-28.0;266.0;267.0
6.0;62.0;94.0;77.0;39.0;60.0;-205.0;-44.0;690.0;816.0
-47.0;-23.0;-145.0;542.0;51.0;136.0;30.0;64.0;-304.0;-27.0
-184.0;131.0;-149.0;28.0;119.0;10.0;-600.0;-317.0;416.0;363.0
-33.0;32.0;81.0;80.0;24.0;48.0;-196.0;-133.0;669.0;769.0
-85.0;48.0;99.0;87.0;-44.0;64.0;-194.0;-60.0;674.0;800.0
-7.0;38.0;28.0;202.0;44.0;71.0;-860.0;-111.0;464.0;399.0
-619.0;632.0;-462.0;373.0;-1238.0;-634.0;-402.0;-752.0;219.0;419.0
-636.0;142.0;-703.0;-38.0;-801.0;-348.0;-333.0;592.0;162.0;233.0
-283.0;-122.0;-477.0;147.0;-253.0;-95.0;-525.0;173.0;431.0;388.0
-139.0;213.0;-286.0;143.0;-256.0;111.0;-299.0;-1253.0;474.0;570.0
-85.0;-12.0;90.0;67.0;-20.0;76.0;-193.0;-1.0;675.0;788.0
-48.0;8.0;83.0;71.0;26.0;56.0;-195.0;50.0;659.0;793.0
-152.0;36.0;114.0;41.0;-131.0;203.0;-110.0;84.0;617.0;944.0
147.0;-79.0;-278.0;104.0;-78.0;125.0;-81.0;-302.0;354.0;636.0
-19.0;24.0;58.0;49.0;7.0;64.0;-194.0;-155.0;667.0;784.0
70.0;25.0;11.0;-7.0;105.0;86.0;-207.0;254.0;425.0;805.0
7.0;53.0;36.0;387.0;200.0;-141.0;-675.0;-86.0;374.0;171.0
167.0;-178.0;-188.0;261.0;105.0;796.0;-418.0;658.0;432.0;552.0
16.0;73.0;5.0;-28.0;2.0;76.0;-183.0;377.0;436.0;795.0
-37.0;87.0;74.0;53.0;-56.0;1.0;-176.0;105.0;631.0;757.0
27.0;16.0;15.0;-31.0;33.0;40.0;-222.0;249.0;416.0;773.0
435.0;-94.0;-434.0;275.0;702.0;442.0;-95.0;-702.0;294.0;258.0
0.0;10.0;67.0;175.0;5.0;42.0;259.0;-950.0;470.0;803.0
-61.0;-7.0;17.0;11.0;2.0;72.0;-170.0;-166.0;450.0;849.0
134.0;128.0;7.0;-32.0;-43.0;-31.0;-169.0;141.0;406.0;801.0
376.0;-113.0;-105.0;217.0;1062.0;-882.0;-568.0;156.0;352.0;621.0
-44.0;83.0;18.0;11.0;3.0;58.0;-64.0;617.0;628.0;758.0
91.0;-42.0;62.0;108.0;48.0;-13.0;-341.0;53.0;678.0;806.0
48.0;-16.0;56.0;119.0;-13.0;80.0;-307.0;593.0;662.0;756.0
300.0;-395.0;-518.0;267.0;980.0;608.0;-457.0;-53.0;433.0;501.0
-997.0;139.0;28.0;267.0;-1186.0;659.0;-500.0;-324.0;449.0;556.0
23.0;-78.0;75.0;119.0;4.0;43.0;-272.0;-64.0;649.0;795.0
-19.0;35.0;50.0;88.0;159.0;41.0;-281.0;-19.0;658.0;788.0
55.0;-702.0;-77.0;54.0;-77.0;-710.0;-780.0;267.0;371.0;570.0
-1078.0;826.0;60.0;173.0;-1139.0;1220.0;-362.0;-1155.0;267.0;462.0
343.0;119.0;155.0;538.0;28.0;-245.0;-629.0;-728.0;189.0;385.0
-17.0;128.0;31.0;210.0;-110.0;197.0;-887.0;-149.0;413.0;455.0
-45.0;12.0;-321.0;251.0;-91.0;-32.0;-717.0;-77.0;465.0;567.0
-258.0;221.0;114.0;193.0;-463.0;543.0;-991.0;-91.0;366.0;364.0
-425.0;713.0;273.0;479.0;-616.0;913.0;-696.0;-2034.0;209.0;416.0
10.0;-29.0;64.0;24.0;44.0;187.0;-261.0;-50.0;496.0;840.0
-25.0;1.0;68.0;-14.0;75.0;167.0;-263.0;-110.0;493.0;849.0
-230.0;150.0;-267.0;318.0;78.0;-143.0;-712.0;-69.0;458.0;552.0
-44.0;45.0;99.0;45.0;-27.0;33.0;-267.0;144.0;527.0;871.0
-52.0;20.0;84.0;28.0;-29.0;59.0;-271.0;99.0;521.0;861.0
-37.0;-39.0;74.0;85.0;81.0;124.0;-260.0;7.0;509.0;868.0
-40.0;1.0;149.0;67.0;65.0;84.0;-256.0;8.0;490.0;870.0
12.0;88.0;-307.0;283.0;-54.0;-7.0;-741.0;-9.0;463.0;567.0
538.0;-214.0;-453.0;445.0;1183.0;935.0;-6.0;890.0;422.0;560.0
63.0;18.0;-224.0;237.0;-54.0;171.0;-755.0;-34.0;464.0;546.0
-46.0;42.0;174.0;109.0;31.0;94.0;-231.0;24.0;491.0;891.0
37.0;26.0;182.0;82.0;41.0;38.0;-245.0;-62.0;507.0;874.0
-4.0;10.0;144.0;89.0;-11.0;23.0;-239.0;-40.0;491.0;898.0
-5.0;4.0;175.0;90.0;3.0;59.0;-237.0;-19.0;496.0;857.0
11.0;17.0;205.0;99.0;53.0;67.0;-228.0;52.0;516.0;840.0
37.0;-49.0;195.0;91.0;-21.0;20.0;-217.0;-48.0;493.0;844.0
54.0;233.0;189.0;49.0;-350.0;-121.0;-311.0;309.0;473.0;776.0
-119.0;46.0;202.0;79.0;83.0;114.0;-260.0;78.0;493.0;828.0
37.0;164.0;271.0;363.0;-154.0;49.0;-53.0;908.0;375.0;933.0
-1.0;43.0;268.0;56.0;65.0;29.0;-245.0;-545.0;491.0;861.0
-60.0;-10.0;-4.0;65.0;133.0;-110.0;-257.0;-186.0;435.0;879.0
9.0;119.0;201.0;113.0;109.0;24.0;-283.0;279.0;439.0;742.0
-364.0;361.0;61.0;275.0;-453.0;591.0;-319.0;1349.0;106.0;525.0
983.0;-1095.0;-35.0;328.0;1254.0;-1660.0;-903.0;210.0;426.0;135.0
-14.0;-86.0;188.0;85.0;73.0;182.0;-227.0;-206.0;516.0;994.0
-15.0;61.0;279.0;110.0;17.0;24.0;-284.0;-6.0;466.0;856.0
43.0;60.0;84.0;89.0;28.0;-17.0;-297.0;269.0;440.0;824.0
-302.0;-247.0;340.0;397.0;413.0;450.0;-37.0;102.0;336.0;764.0
220.0;-90.0;75.0;334.0;346.0;-387.0;-439.0;-1211.0;402.0;370.0
51.0;-29.0;155.0;103.0;-38.0;-40.0;-303.0;29.0;460.0;879.0
283.0;44.0;-183.0;638.0;231.0;23.0;238.0;-367.0;143.0;260.0
-233.0;142.0;146.0;513.0;64.0;-286.0;133.0;-710.0;80.0;404.0
201.0;-101.0;59.0;93.0;-6.0;73.0;-319.0;-673.0;678.0;778.0
100.0;-154.0;64.0;47.0;344.0;-7.0;-285.0;-200.0;428.0;872.0
20.0;-30.0;193.0;104.0;186.0;-8.0;-297.0;-228.0;469.0;801.0
-2.0;33.0;212.0;146.0;-157.0;64.0;-215.0;-82.0;425.0;861.0
23.0;82.0;52.0;116.0;52.0;119.0;-319.0;-102.0;462.0;927.0
-19.0;-44.0;37.0;110.0;-3.0;51.0;-295.0;-334.0;459.0;872.0
-104.0;66.0;-201.0;29.0;-51.0;58.0;-26.0;173.0;492.0;633.0
-402.0;124.0;7.0;367.0;-177.0;-227.0;-603.0;-698.0;355.0;503.0
194.0;-121.0;-7.0;255.0;302.0;-52.0;-600.0;213.0;424.0;903.0
43.0;43.0;-32.0;-83.0;-7.0;21.0;-115.0;134.0;477.0;723.0
25.0;391.0;63.0;273.0;-208.0;801.0;-773.0;-25.0;241.0;476.0
-42.0;136.0;-53.0;-35.0;-227.0;-72.0;-71.0;290.0;476.0;405.0
-279.0;268.0;-6.0;181.0;-134.0;467.0;-556.0;-516.0;467.0;343.0
-62.0;87.0;5.0;176.0;-31.0;159.0;-868.0;-46.0;417.0;408.0
-27.0;65.0;10.0;174.0;33.0;55.0;-863.0;41.0;426.0;379.0
-102.0;9.0;-150.0;276.0;152.0;191.0;-448.0;-305.0;332.0;796.0
4.0;-2.0;198.0;172.0;56.0;42.0;-213.0;-19.0;579.0;841.0
50.0;-168.0;207.0;303.0;-48.0;293.0;-431.0;-321.0;269.0;472.0
7.0;21.0;16.0;177.0;66.0;85.0;-864.0;38.0;414.0;391.0
83.0;24.0;17.0;185.0;11.0;42.0;-855.0;-79.0;450.0;405.0
-301.0;-577.0;-250.0;42.0;-928.0;357.0;-414.0;-257.0;-2.0;90.0
777.0;-709.0;-257.0;234.0;-974.0;425.0;-631.0;-171.0;334.0;527.0
42.0;-5.0;15.0;193.0;76.0;0.0;-865.0;-28.0;409.0;358.0
857.0;-957.0;-32.0;305.0;647.0;-1078.0;-432.0;-335.0;219.0;229.0
17.0;19.0;27.0;184.0;35.0;40.0;-871.0;39.0;440.0;407.0
203.0;-151.0;629.0;571.0;195.0;-502.0;-911.0;306.0;391.0;673.0
49.0;25.0;22.0;192.0;21.0;86.0;-870.0;41.0;428.0;391.0
-272.0;-7.0;48.0;185.0;42.0;-480.0;-269.0;-265.0;642.0;682.0
-17.0;0.0;191.0;177.0;1.0;27.0;-213.0;-24.0;597.0;862.0
204.0;113.0;-2.0;318.0;73.0;-477.0;-466.0;-376.0;403.0;753.0
22.0;68.0;20.0;174.0;3.0;107.0;-857.0;54.0;405.0;421.0
-27.0;-4.0;18.0;187.0;11.0;40.0;-870.0;29.0;450.0;401.0
13.0;13.0;7.0;177.0;-11.0;37.0;-871.0;58.0;422.0;405.0
20.0;-55.0;21.0;180.0;-12.0;-50.0;-867.0;-7.0;421.0;384.0
7.0;17.0;-2.0;177.0;60.0;39.0;-871.0;-30.0;395.0;384.0
127.0;-1000.0;-91.0;93.0;69.0;-963.0;-433.0;240.0;504.0;260.0
-2.0;10.0;186.0;175.0;58.0;52.0;-216.0;-20.0;576.0;848.0
39.0;20.0;195.0;174.0;21.0;10.0;-216.0;-3.0;577.0;847.0
17.0;18.0;192.0;179.0;37.0;48.0;-217.0;-3.0;586.0;871.0
-4.0;30.0;198.0;181.0;-9.0;50.0;-214.0;20.0;582.0;819.0
-7.0;45.0;-11.0;175.0;-12.0;48.0;-868.0;-45.0;399.0;351.0
-2.0;63.0;-11.0;167.0;12.0;28.0;-867.0;-130.0;420.0;411.0
5.0;54.0;22.0;173.0;57.0;81.0;-871.0;44.0;415.0;403.0
-43.0;24.0;1.0;177.0;-11.0;90.0;-867.0;51.0;425.0;402.0
59.0;-695.0;-73.0;93.0;99.0;-475.0;-189.0;550.0;174.0;367.0
-20.0;15.0;23.0;196.0;-52.0;44.0;-852.0;225.0;438.0;392.0
13.0;0.0;3.0;193.0;46.0;66.0;-863.0;42.0;419.0;356.0
-52.0;-77.0;420.0;365.0;26.0;-10.0;177.0;-38.0;308.0;728.0
6.0;24.0;197.0;181.0;24.0;50.0;-214.0;33.0;555.0;882.0
191.0;95.0;77.0;-106.0;138.0;-219.0;-188.0;60.0;432.0;345.0
-224.0;1191.0;72.0;563.0;-469.0;2173.0;-155.0;250.0;170.0;397.0
15.0;28.0;4.0;123.0;-79.0;-35.0;155.0;12.0;408.0;563.0
-207.0;112.0;-195.0;90.0;-299.0;-241.0;56.0;-64.0;394.0;495.0
22.0;-51.0;-266.0;-49.0;221.0;-42.0;121.0;29.0;452.0;362.0
0.0;4.0;-190.0;124.0;11.0;53.0;155.0;9.0;434.0;742.0
144.0;-46.0;71.0;158.0;61.0;28.0;-221.0;-214.0;714.0;841.0
9.0;24.0;7.0;177.0;55.0;96.0;-849.0;89.0;456.0;383.0
146.0;459.0;168.0;293.0;219.0;727.0;-119.0;-98.0;70.0;414.0
-4.0;31.0;-225.0;26.0;11.0;26.0;-99.0;-715.0;507.0;696.0
58.0;-58.0;16.0;179.0;-4.0;-39.0;-829.0;2.0;480.0;374.0
-18.0;39.0;18.0;173.0;47.0;32.0;-824.0;-45.0;469.0;392.0
-10.0;18.0;199.0;182.0;-3.0;49.0;-213.0;23.0;553.0;853.0
-14.0;26.0;196.0;180.0;22.0;52.0;-212.0;-15.0;557.0;867.0
6.0;26.0;196.0;178.0;26.0;-9.0;-210.0;36.0;575.0;857.0
-42.0;47.0;21.0;184.0;19.0;117.0;-825.0;-15.0;461.0;440.0
-62.0;57.0;17.0;169.0;6.0;131.0;-823.0;-8.0;435.0;418.0
-112.0;-5.0;3.0;156.0;-324.0;201.0;-878.0;94.0;381.0;463.0
28.0;-8.0;196.0;182.0;41.0;36.0;-209.0;-14.0;588.0;840.0
593.0;102.0;111.0;365.0;208.0;547.0;-187.0;327.0;305.0;302.0
9.0;-12.0;-114.0;-66.0;90.0;97.0;-215.0;-423.0;570.0;571.0
-129.0;-147.0;-22.0;183.0;-184.0;33.0;-888.0;108.0;444.0;366.0
-289.0;788.0;117.0;179.0;-211.0;1322.0;-88.0;117.0;323.0;463.0
-479.0;94.0;-76.0;171.0;-266.0;-19.0;-904.0;-11.0;385.0;291.0
-27.0;150.0;6.0;156.0;62.0;17.0;-874.0;-357.0;414.0;413.0
-51.0;89.0;27.0;163.0;6.0;145.0;-847.0;-98.0;407.0;465.0
-128.0;244.0;-326.0;152.0;219.0;94.0;-360.0;306.0;461.0;532.0
-17.0;-13.0;207.0;183.0;-21.0;41.0;-209.0;-8.0;577.0;856.0
-24.0;17.0;207.0;180.0;-3.0;51.0;-209.0;22.0;588.0;866.0
-30.0;-49.0;39.0;206.0;-39.0;60.0;-844.0;-27.0;450.0;390.0
-117.0;70.0;-275.0;183.0;288.0;-19.0;-425.0;185.0;489.0;605.0
6.0;39.0;-136.0;174.0;-94.0;-70.0;-836.0;-63.0;324.0;480.0
0.0;42.0;201.0;173.0;31.0;43.0;-208.0;-4.0;586.0;863.0
8.0;28.0;191.0;187.0;57.0;20.0;-207.0;4.0;585.0;851.0
-21.0;-58.0;-67.0;113.0;127.0;272.0;49.0;-34.0;481.0;710.0
-5.0;-6.0;201.0;182.0;6.0;15.0;-206.0;13.0;592.0;846.0
15.0;10.0;198.0;181.0;35.0;10.0;-209.0;-26.0;592.0;875.0
2.0;17.0;203.0;184.0;12.0;32.0;-208.0;-4.0;545.0;858.0
34.0;-31.0;77.0;115.0;119.0;285.0;58.0;-45.0;506.0;552.0
-4.0;8.0;197.0;181.0;13.0;58.0;-210.0;-28.0;586.0;866.0
-12.0;-14.0;199.0;180.0;6.0;66.0;-211.0;-23.0;575.0;883.0
0.0;-15.0;200.0;183.0;30.0;37.0;-213.0;-20.0;582.0;870.0
6.0;26.0;201.0;180.0;25.0;18.0;-217.0;-7.0;560.0;836.0
16.0;6.0;202.0;178.0;36.0;14.0;-218.0;-19.0;564.0;857.0
-15.0;6.0;197.0;179.0;24.0;3.0;-220.0;9.0;594.0;815.0
10.0;30.0;194.0;176.0;-16.0;100.0;-220.0;-12.0;527.0;863.0
23.0;20.0;232.0;175.0;-6.0;57.0;-221.0;29.0;581.0;852.0
44.0;-19.0;65.0;106.0;86.0;312.0;64.0;-62.0;453.0;447.0
-4.0;24.0;210.0;178.0;23.0;32.0;-223.0;-27.0;573.0;874.0
0.0;36.0;221.0;177.0;17.0;78.0;-222.0;29.0;573.0;843.0
11.0;31.0;217.0;181.0;8.0;80.0;-219.0;23.0;567.0;845.0
15.0;44.0;224.0;179.0;4.0;25.0;-216.0;18.0;566.0;862.0
25.0;-1156.0;-56.0;52.0;1067.0;-2051.0;-376.0;508.0;394.0;168.0
-10.0;70.0;44.0;215.0;39.0;142.0;-857.0;-110.0;402.0;404.0
39.0;23.0;62.0;157.0;34.0;18.0;-319.0;57.0;741.0;762.0
56.0;142.0;86.0;184.0;149.0;132.0;-878.0;-10.0;398.0;474.0
-32.0;19.0;45.0;208.0;43.0;89.0;-866.0;-102.0;415.0;421.0
317.0;266.0;-136.0;125.0;1138.0;15.0;-352.0;83.0;251.0;571.0
-35.0;7.0;137.0;175.0;32.0;64.0;145.0;14.0;464.0;356.0
6.0;42.0;-149.0;170.0;352.0;305.0;145.0;-20.0;455.0;417.0
93.0;857.0;112.0;360.0;149.0;731.0;-786.0;-306.0;232.0;597.0
-7.0;-10.0;42.0;190.0;3.0;26.0;-863.0;-44.0;426.0;371.0
-8.0;-15.0;21.0;198.0;16.0;18.0;-865.0;-104.0;414.0;386.0
-13.0;242.0;-15.0;149.0;81.0;327.0;-916.0;35.0;344.0;429.0
-15.0;71.0;70.0;162.0;21.0;42.0;-428.0;69.0;643.0;808.0
17.0;60.0;10.0;190.0;50.0;40.0;-862.0;-49.0;408.0;410.0
-105.0;69.0;-11.0;156.0;-358.0;334.0;-622.0;-1470.0;518.0;250.0
-71.0;17.0;27.0;-90.0;-180.0;-75.0;-182.0;15.0;568.0;423.0
11.0;-14.0;38.0;175.0;73.0;34.0;-861.0;19.0;445.0;429.0
-37.0;21.0;25.0;163.0;-13.0;64.0;-868.0;-51.0;448.0;415.0
1.0;41.0;13.0;160.0;32.0;42.0;-869.0;-50.0;445.0;430.0
-6.0;9.0;85.0;158.0;-1.0;56.0;-429.0;-16.0;644.0;815.0
-8.0;134.0;18.0;188.0;35.0;140.0;-860.0;-29.0;407.0;426.0
15.0;60.0;23.0;167.0;82.0;23.0;-873.0;-41.0;456.0;430.0
-39.0;72.0;15.0;196.0;31.0;90.0;-862.0;-120.0;414.0;397.0
20.0;1.0;18.0;202.0;53.0;35.0;-862.0;-46.0;444.0;335.0
-16.0;81.0;22.0;168.0;32.0;120.0;-872.0;-61.0;451.0;433.0
-225.0;306.0;3.0;185.0;-235.0;230.0;-770.0;-468.0;320.0;385.0
11.0;18.0;28.0;189.0;84.0;67.0;-864.0;-17.0;410.0;382.0
19.0;31.0;41.0;1.0;20.0;68.0;-240.0;113.0;564.0;790.0
-10.0;26.0;42.0;49.0;17.0;56.0;-215.0;113.0;639.0;778.0
-44.0;78.0;-144.0;135.0;-109.0;-18.0;-205.0;-132.0;585.0;92.0
26.0;4.0;24.0;189.0;69.0;38.0;-864.0;12.0;423.0;392.0
7.0;41.0;39.0;3.0;-3.0;19.0;-224.0;87.0;579.0;794.0
-5.0;3.0;28.0;188.0;58.0;34.0;-867.0;33.0;426.0;422.0
34.0;45.0;28.0;191.0;80.0;57.0;-871.0;14.0;428.0;407.0
-31.0;53.0;36.0;8.0;21.0;28.0;-211.0;-120.0;595.0;803.0
-25.0;69.0;40.0;44.0;13.0;53.0;-235.0;224.0;619.0;770.0
-50.0;34.0;35.0;35.0;4.0;69.0;-203.0;369.0;627.0;808.0
61.0;-45.0;12.0;172.0;20.0;-12.0;-854.0;-47.0;466.0;416.0
40.0;-16.0;47.0;45.0;47.0;43.0;-247.0;-128.0;599.0;829.0
2.0;14.0;7.0;-2.0;45.0;41.0;-169.0;-295.0;618.0;758.0
104.0;-230.0;166.0;31.0;-47.0;211.0;-108.0;26.0;611.0;996.0
10.0;18.0;70.0;91.0;13.0;43.0;-253.0;-279.0;695.0;798.0
-6.0;2.0;138.0;137.0;83.0;-64.0;-214.0;-249.0;578.0;774.0
-2.0;34.0;46.0;22.0;5.0;41.0;-186.0;-203.0;601.0;801.0
-20.0;-1.0;-163.0;601.0;66.0;78.0;174.0;-211.0;-373.0;131.0
-12.0;1.0;-22.0;123.0;118.0;81.0;-244.0;-404.0;597.0;805.0
-17.0;57.0;48.0;27.0;19.0;8.0;-177.0;-147.0;630.0;808.0
2.0;44.0;40.0;4.0;1.0;45.0;-109.0;-332.0;613.0;762.0
50.0;-141.0;57.0;391.0;155.0;-19.0;-623.0;153.0;290.0;215.0
-106.0;197.0;409.0;496.0;-33.0;227.0;35.0;465.0;351.0;1021.0
51.0;-49.0;3.0;196.0;16.0;19.0;-853.0;-19.0;494.0;386.0
199.0;314.0;164.0;309.0;460.0;117.0;-670.0;-581.0;327.0;433.0
67.0;-12.0;6.0;0.0;48.0;4.0;-75.0;-218.0;638.0;788.0
44.0;21.0;299.0;132.0;84.0;24.0;-196.0;-19.0;596.0;687.0
25.0;2.0;281.0;127.0;63.0;-52.0;-197.0;-44.0;596.0;754.0
-328.0;721.0;36.0;332.0;-326.0;789.0;-821.0;-512.0;254.0;506.0
27.0;24.0;66.0;50.0;28.0;24.0;107.0;171.0;655.0;780.0
14.0;51.0;5.0;-6.0;-9.0;47.0;-150.0;86.0;627.0;762.0
0.0;49.0;9.0;-2.0;10.0;42.0;-163.0;57.0;620.0;759.0
136.0;131.0;3.0;170.0;461.0;-88.0;-54.0;-619.0;504.0;433.0
-1.0;81.0;27.0;170.0;31.0;92.0;-873.0;-41.0;449.0;443.0
-39.0;118.0;-4.0;-6.0;73.0;46.0;-204.0;43.0;624.0;788.0
-52.0;12.0;-17.0;-5.0;48.0;37.0;-207.0;-116.0;598.0;781.0
-45.0;19.0;-15.0;-6.0;22.0;60.0;-213.0;-174.0;632.0;748.0
40.0;-41.0;-13.0;-1.0;9.0;45.0;-212.0;-59.0;649.0;781.0
69.0;-63.0;-5.0;2.0;33.0;41.0;-207.0;53.0;620.0;746.0
-7.0;141.0;64.0;262.0;54.0;156.0;-426.0;1037.0;354.0;498.0
40.0;18.0;30.0;193.0;55.0;50.0;-872.0;-11.0;424.0;409.0
30.0;48.0;24.0;186.0;68.0;71.0;-873.0;-4.0;417.0;417.0
8.0;2.0;14.0;188.0;60.0;28.0;-873.0;-53.0;444.0;372.0
-14.0;11.0;18.0;193.0;43.0;66.0;-873.0;-12.0;461.0;414.0
4.0;34.0;19.0;201.0;22.0;80.0;-873.0;5.0;425.0;424.0
491.0;-179.0;42.0;-206.0;755.0;-58.0;-113.0;-67.0;583.0;402.0
81.0;-157.0;-447.0;131.0;348.0;291.0;-186.0;28.0;590.0;111.0
-9.0;15.0;20.0;178.0;43.0;73.0;-872.0;-15.0;434.0;393.0
-41.0;9.0;-307.0;-46.0;-21.0;21.0;-280.0;-5.0;578.0;111.0
-21.0;49.0;-620.0;114.0;46.0;-91.0;-178.0;-55.0;581.0;-54.0
-4.0;51.0;-242.0;-44.0;-117.0;116.0;-275.0;-48.0;550.0;173.0
3.0;12.0;16.0;189.0;-14.0;46.0;-873.0;29.0;421.0;412.0
53.0;-13.0;193.0;117.0;511.0;298.0;-194.0;-13.0;585.0;578.0
-288.0;-127.0;-719.0;90.0;-511.0;-237.0;-580.0;-236.0;225.0;228.0
13.0;13.0;13.0;185.0;-2.0;16.0;-873.0;-42.0;427.0;395.0
-1.0;-4.0;-452.0;-54.0;60.0;115.0;-269.0;221.0;597.0;193.0
23.0;10.0;85.0;157.0;-4.0;56.0;-415.0;-62.0;737.0;759.0
59.0;-4.0;20.0;182.0;114.0;-2.0;-867.0;-15.0;412.0;374.0
-93.0;126.0;-305.0;309.0;-119.0;62.0;-769.0;298.0;452.0;570.0
21.0;18.0;72.0;58.0;13.0;66.0;66.0;-191.0;668.0;801.0
63.0;-95.0;8.0;155.0;16.0;-152.0;-857.0;93.0;390.0;396.0
11.0;19.0;35.0;180.0;22.0;112.0;-867.0;80.0;433.0;433.0
-21.0;191.0;27.0;188.0;92.0;170.0;-877.0;-57.0;457.0;439.0
-5.0;-49.0;18.0;191.0;34.0;-12.0;-857.0;6.0;490.0;358.0
13.0;16.0;257.0;67.0;150.0;-61.0;-263.0;-74.0;437.0;846.0
342.0;49.0;53.0;315.0;311.0;52.0;-566.0;-823.0;421.0;418.0
-1.0;16.0;83.0;71.0;-24.0;48.0;-89.0;-136.0;664.0;778.0
0.0;46.0;-262.0;-47.0;-195.0;71.0;-274.0;-7.0;569.0;197.0
656.0;-368.0;12.0;196.0;333.0;-491.0;39.0;482.0;383.0;300.0
-62.0;5.0;111.0;109.0;-136.0;110.0;-193.0;14.0;596.0;999.0
24.0;8.0;356.0;167.0;97.0;91.0;-154.0;3.0;569.0;935.0
