InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
-35.0;-736.0;-58;217.0;-107;894.0;-415.0
?;?;-57;230.0;-107;1006.0;-407.0
-63.0;-713.0;-57;238.0;-108;977.0;-403.0
-66.0;-700.0;-57;236.0;-108;953.0;?
-64.0;?;-55;229.0;-106;981.0;-508.0
-62.0;-679.0;-60;219.0;-113;984.0;-568.0
-58.0;-668.0;-53;208.0;-105;?;-788.0
-55.0;-661.0;-57;198.0;-119;969.0;-630.0
-54.0;-656.0;-51;189.0;-124;988.0;-641.0
-55.0;-651.0;-41;181.0;-120;965.0;-578.0
-56.0;-648.0;-66;?;-163;966.0;-527.0
-57.0;-645.0;29;176.0;7;1061.0;-520.0
?;-647.0;139;180.0;219;1154.0;-472.0
-63.0;-646.0;109;188.0;155;1206.0;-430.0
-71.0;-652.0;115;200.0;?;1270.0;-446.0
-82.0;-656.0;124;?;211;1354.0;?
-95.0;-660.0;114;237.0;-55;859.0;-454.0
-110.0;-661.0;?;260.0;-211;1123.0;-381.0
-118.0;-666.0;74;281.0;-152;1727.0;-331.0
-120.0;-671.0;-113;301.0;-171;1358.0;-320.0
-111.0;-685.0;-90;310.0;-168;1162.0;?
-95.0;-704.0;-56;295.0;?;1263.0;-328.0
-73.0;-723.0;?;265.0;-158;1249.0;?
-48.0;-737.0;-55;?;-148;1087.0;-450.0
?;?;-63;?;?;929.0;-368.0
3.0;-758.0;-60;152.0;-131;?;-681.0
28.0;-762.0;-60;125.0;-131;816.0;-731.0
45.0;-763.0;-63;110.0;-136;728.0;-633.0
55.0;-763.0;-60;105.0;-147;639.0;-636.0
60.0;-764.0;-58;105.0;-152;1115.0;-559.0
65.0;?;-58;107.0;-153;867.0;-663.0
70.0;-766.0;-57;106.0;-161;663.0;?
73.0;-766.0;-58;?;-161;359.0;-511.0
75.0;?;-58;?;-160;1342.0;-423.0
75.0;-767.0;-57;110.0;-161;1499.0;-411.0
73.0;-763.0;-58;122.0;-160;551.0;-420.0
64.0;-767.0;-57;?;-159;918.0;-416.0
48.0;-768.0;-57;157.0;?;1176.0;-366.0
31.0;-771.0;-57;175.0;-156;1114.0;-342.0
10.0;?;-57;192.0;-155;829.0;-306.0
-11.0;-770.0;-57;208.0;-153;987.0;-310.0
-26.0;-761.0;-57;216.0;-156;1040.0;-325.0
-31.0;-750.0;-57;213.0;-151;901.0;-420.0
-27.0;-736.0;-57;200.0;-154;978.0;-437.0
-15.0;-730.0;-57;178.0;-156;1012.0;-436.0
1.0;-720.0;-58;150.0;-145;916.0;-468.0
20.0;-716.0;-56;?;-169;1022.0;-846.0
35.0;-710.0;-56;89.0;-140;989.0;-687.0
47.0;-706.0;-52;64.0;-180;983.0;-603.0
56.0;-706.0;-50;45.0;-162;1028.0;?
64.0;-706.0;-35;32.0;?;937.0;-663.0
72.0;-705.0;22;24.0;187;1053.0;-490.0
78.0;-705.0;72;22.0;99;1140.0;-549.0
79.0;-710.0;?;27.0;118;1254.0;-456.0
76.0;-714.0;87;41.0;89;1315.0;?
?;-717.0;87;60.0;79;742.0;-362.0
64.0;-719.0;80;83.0;73;737.0;-420.0
?;-720.0;128;104.0;51;1557.0;-365.0
56.0;-720.0;?;119.0;62;1687.0;-348.0
47.0;-724.0;-125;131.0;54;1310.0;-363.0
44.0;-729.0;?;139.0;76;1077.0;-372.0
59.0;-725.0;-92;?;115;1197.0;-348.0
?;-712.0;-98;86.0;81;1128.0;?
125.0;?;-87;36.0;75;1002.0;-388.0
156.0;-656.0;?;-9.0;48;914.0;-591.0
182.0;-619.0;?;-44.0;?;990.0;-692.0
202.0;-594.0;-96;-67.0;7;974.0;-492.0
216.0;?;-100;-82.0;?;856.0;-670.0
225.0;-556.0;-98;-94.0;9;729.0;-796.0
232.0;-540.0;?;-103.0;17;1221.0;-674.0
?;-520.0;-98;-113.0;16;305.0;-610.0
247.0;-502.0;-98;-122.0;18;478.0;?
250.0;-490.0;-99;-126.0;17;209.0;-320.0
248.0;-485.0;-99;-123.0;?;?;-396.0
?;-479.0;-99;-117.0;17;1531.0;-363.0
249.0;-474.0;-99;-115.0;17;1188.0;-442.0
248.0;-468.0;-99;-112.0;16;894.0;-387.0
242.0;-468.0;-99;-106.0;17;692.0;-359.0
230.0;-480.0;-99;-89.0;16;1010.0;-368.0
209.0;-511.0;-99;-64.0;15;1222.0;-368.0
189.0;-547.0;-99;?;14;945.0;-411.0
179.0;-570.0;-100;-27.0;14;909.0;-425.0
184.0;-578.0;-98;-37.0;13;1224.0;?
202.0;?;-100;-65.0;12;1043.0;-368.0
221.0;?;?;?;11;940.0;?
240.0;-550.0;-99;-138.0;11;987.0;?
254.0;?;-106;-169.0;12;?;-674.0
263.0;-541.0;-93;-190.0;15;883.0;-635.0
269.0;-540.0;-114;-203.0;17;1010.0;?
274.0;-539.0;-91;-208.0;17;1017.0;-685.0
279.0;-536.0;-113;-208.0;20;964.0;-628.0
278.0;?;?;-201.0;26;1197.0;-558.0
273.0;-539.0;58;?;25;1103.0;-419.0
265.0;-543.0;228;?;23;1388.0;-368.0
255.0;?;132;-147.0;16;1167.0;-369.0
247.0;-545.0;202;?;14;823.0;-285.0
233.0;-542.0;176;-107.0;13;1037.0;-323.0
216.0;-540.0;?;-90.0;0;?;-313.0
205.0;-541.0;-162;-72.0;-10;1630.0;-301.0
207.0;?;-119;-62.0;-43;1293.0;-285.0
226.0;-505.0;?;-83.0;-88;1098.0;-355.0
255.0;-461.0;-136;-125.0;-169;?;?
287.0;-410.0;-142;-170.0;-174;1010.0;-641.0
317.0;-357.0;-146;-209.0;-11;1015.0;-812.0
347.0;-307.0;?;-246.0;?;1032.0;-390.0
378.0;-250.0;-8;?;5;874.0;-765.0
?;-197.0;222;-323.0;19;830.0;-522.0
431.0;-148.0;169;-358.0;12;575.0;-621.0
451.0;?;176;-387.0;13;794.0;-616.0
468.0;-72.0;186;?;15;951.0;-498.0
484.0;-34.0;170;-425.0;12;672.0;-506.0
498.0;-1.0;184;-440.0;14;451.0;-478.0
510.0;28.0;175;-452.0;13;?;-458.0
520.0;56.0;179;-462.0;13;1999.0;-499.0
524.0;73.0;178;-469.0;13;980.0;-489.0
?;86.0;177;-474.0;12;658.0;-478.0
534.0;101.0;178;-482.0;12;1398.0;-473.0
539.0;118.0;?;-495.0;12;857.0;-505.0
545.0;141.0;178;-514.0;11;1183.0;-508.0
551.0;162.0;178;-535.0;11;800.0;-512.0
558.0;183.0;178;-555.0;11;958.0;-502.0
564.0;204.0;178;-573.0;11;1059.0;-489.0
?;223.0;178;-589.0;11;887.0;-514.0
576.0;243.0;178;-601.0;?;970.0;-522.0
582.0;?;178;-609.0;11;941.0;?
586.0;275.0;178;-614.0;?;877.0;-488.0
590.0;289.0;178;-616.0;10;874.0;-489.0
593.0;?;178;-615.0;?;960.0;-470.0
595.0;314.0;178;?;10;1008.0;-534.0
595.0;320.0;179;-603.0;10;997.0;-540.0
593.0;323.0;179;-594.0;9;1051.0;-521.0
591.0;327.0;178;-585.0;10;1043.0;-542.0
589.0;331.0;178;-578.0;10;1144.0;-563.0
588.0;?;175;-575.0;8;1255.0;-583.0
588.0;?;164;-574.0;7;1474.0;-550.0
589.0;340.0;150;-578.0;2;1204.0;-500.0
588.0;344.0;143;-586.0;3;1189.0;-470.0
582.0;346.0;141;-599.0;1;1144.0;-422.0
577.0;?;?;-615.0;-3;1085.0;-398.0
569.0;?;131;?;-6;997.0;-432.0
558.0;336.0;128;-670.0;-49;974.0;-488.0
549.0;331.0;?;-708.0;-95;954.0;-493.0
549.0;332.0;120;-740.0;-109;945.0;-549.0
556.0;342.0;117;-758.0;-104;965.0;-563.0
571.0;358.0;110;-759.0;-73;1042.0;?
586.0;381.0;?;-743.0;-53;977.0;-860.0
597.0;?;96;-728.0;-43;980.0;?
602.0;428.0;95;-715.0;-52;870.0;-625.0
602.0;?;96;-706.0;-65;?;-728.0
600.0;?;96;-701.0;-65;887.0;-475.0
595.0;458.0;102;?;-101;1146.0;-518.0
589.0;?;104;-712.0;-116;1083.0;-541.0
?;456.0;102;-722.0;-106;1291.0;?
585.0;?;104;-724.0;-114;1186.0;-414.0
588.0;459.0;105;-717.0;-121;1069.0;-487.0
598.0;467.0;106;-700.0;-126;1060.0;-547.0
608.0;472.0;?;-680.0;?;1015.0;-531.0
617.0;480.0;107;-662.0;-128;933.0;-503.0
623.0;484.0;107;-640.0;?;1003.0;-446.0
623.0;?;107;-608.0;-129;1102.0;-413.0
614.0;473.0;107;-576.0;-131;1012.0;-391.0
595.0;454.0;?;-553.0;-131;1027.0;-411.0
573.0;429.0;106;-541.0;-130;1058.0;-466.0
556.0;397.0;108;-539.0;-133;?;-608.0
545.0;370.0;104;-540.0;-126;1013.0;-677.0
541.0;342.0;108;-544.0;-134;991.0;-547.0
541.0;329.0;105;-550.0;-128;?;?
544.0;?;104;-559.0;-128;1030.0;-784.0
548.0;326.0;?;-570.0;-149;1004.0;?
553.0;333.0;93;-585.0;-119;953.0;-783.0
559.0;344.0;132;-602.0;-190;?;-710.0
565.0;353.0;68;-619.0;?;1112.0;-645.0
572.0;362.0;-107;-635.0;177;1205.0;?
579.0;375.0;-93;-649.0;90;1129.0;-567.0
588.0;387.0;-61;-658.0;4;1303.0;-477.0
593.0;398.0;-82;-665.0;20;1217.0;-402.0
594.0;405.0;-31;-672.0;-15;532.0;-420.0
594.0;?;?;-678.0;-6;724.0;-389.0
583.0;391.0;?;-680.0;-10;1786.0;-391.0
573.0;382.0;61;-677.0;?;1437.0;-359.0
566.0;?;91;?;1;1019.0;-369.0
558.0;365.0;90;-649.0;-4;1071.0;?
547.0;?;105;-635.0;?;1091.0;-447.0
?;338.0;107;?;-6;1171.0;-480.0
?;318.0;113;-612.0;-7;1033.0;-455.0
509.0;?;118;-600.0;-6;1070.0;-803.0
498.0;273.0;118;-589.0;-5;1009.0;-796.0
488.0;260.0;123;-579.0;-3;930.0;-788.0
480.0;244.0;127;-568.0;1;808.0;?
472.0;230.0;129;-558.0;3;695.0;-652.0
464.0;215.0;128;-549.0;4;753.0;-519.0
457.0;202.0;126;-540.0;5;639.0;-509.0
452.0;192.0;125;-535.0;5;644.0;-480.0
450.0;189.0;125;-533.0;4;485.0;-490.0
?;188.0;125;-534.0;4;422.0;-491.0
453.0;196.0;125;-540.0;4;1851.0;-454.0
464.0;?;125;-548.0;4;1950.0;-418.0
479.0;239.0;124;-555.0;5;838.0;?
?;275.0;124;-567.0;5;556.0;-405.0
514.0;306.0;124;-578.0;?;1175.0;-511.0
532.0;334.0;123;?;?;975.0;-608.0
544.0;343.0;?;-591.0;5;1118.0;-578.0
?;344.0;122;-600.0;5;886.0;-575.0
558.0;339.0;121;-609.0;6;1161.0;-829.0
566.0;330.0;122;-613.0;6;?;-739.0
574.0;325.0;?;-613.0;8;?;-749.0
582.0;325.0;121;-614.0;8;921.0;-771.0
590.0;330.0;?;-619.0;8;915.0;-608.0
595.0;334.0;67;-629.0;14;898.0;-490.0
596.0;327.0;24;-639.0;?;?;?
597.0;316.0;21;?;19;1074.0;-482.0
594.0;304.0;29;-656.0;19;924.0;-360.0
593.0;292.0;53;-667.0;17;1092.0;-379.0
591.0;287.0;89;-679.0;14;1084.0;-404.0
587.0;276.0;107;-687.0;?;1223.0;-344.0
581.0;263.0;121;-691.0;5;862.0;-354.0
583.0;255.0;139;-687.0;0;1221.0;-390.0
?;245.0;149;-672.0;-3;2512.0;-417.0
578.0;245.0;152;-653.0;-4;2013.0;-551.0
?;261.0;156;-643.0;-6;1388.0;-488.0
583.0;281.0;158;-635.0;-11;1111.0;-746.0
582.0;292.0;155;-626.0;-13;1056.0;-807.0
580.0;299.0;152;-614.0;-12;1052.0;-688.0
577.0;303.0;151;-598.0;-12;831.0;-778.0
569.0;304.0;152;?;-12;787.0;-667.0
560.0;293.0;153;-568.0;-9;905.0;-656.0
550.0;284.0;152;-559.0;-8;537.0;-608.0
543.0;279.0;151;-555.0;-8;697.0;-375.0
539.0;270.0;151;-554.0;-8;465.0;?
538.0;264.0;151;-555.0;-8;633.0;-341.0
542.0;258.0;151;-558.0;?;367.0;-363.0
?;255.0;151;-564.0;-8;446.0;-378.0
557.0;?;151;-570.0;-8;1929.0;-369.0
566.0;242.0;151;-572.0;-8;1229.0;-405.0
?;222.0;?;?;-7;435.0;-475.0
576.0;192.0;150;-566.0;-7;1078.0;-488.0
580.0;163.0;150;-568.0;-7;1313.0;-452.0
585.0;142.0;150;-579.0;?;918.0;-604.0
589.0;124.0;148;-597.0;-6;1048.0;-777.0
593.0;106.0;151;-618.0;-4;942.0;?
596.0;92.0;145;-636.0;-1;1145.0;-898.0
599.0;78.0;153;-651.0;0;917.0;?
600.0;59.0;139;-662.0;4;?;-662.0
601.0;?;73;-669.0;15;?;-622.0
602.0;28.0;40;-671.0;17;?;-528.0
601.0;18.0;45;-670.0;13;955.0;-421.0
595.0;5.0;47;-664.0;13;?;-378.0
585.0;-9.0;62;-657.0;8;1198.0;-394.0
575.0;-24.0;91;-648.0;0;1313.0;-383.0
561.0;-37.0;111;-632.0;-13;1448.0;-367.0
547.0;-54.0;115;-612.0;?;469.0;?
534.0;-64.0;?;-591.0;-31;776.0;-338.0
522.0;?;124;-568.0;-82;2254.0;-360.0
517.0;-73.0;?;-552.0;-128;1706.0;-482.0
516.0;-61.0;129;-549.0;-95;1574.0;-361.0
518.0;-45.0;127;?;-64;1097.0;-679.0
521.0;-33.0;122;-555.0;-54;1110.0;-1006.0
525.0;-21.0;119;-555.0;-31;918.0;-498.0
529.0;-14.0;122;-554.0;-82;1010.0;-868.0
531.0;-10.0;?;-553.0;-151;815.0;-762.0
532.0;-12.0;?;-551.0;-148;?;-759.0
531.0;-19.0;124;-551.0;-149;598.0;-637.0
532.0;-25.0;123;?;-154;846.0;-564.0
534.0;-28.0;?;-560.0;-150;932.0;-485.0
535.0;-34.0;123;-570.0;-153;627.0;-425.0
557.0;-30.0;123;-578.0;-151;89.0;-389.0
?;-11.0;123;-582.0;-152;985.0;-441.0
574.0;-3.0;123;-590.0;-152;2136.0;-469.0
578.0;6.0;123;-594.0;-151;1659.0;-414.0
576.0;6.0;?;-593.0;-151;692.0;-452.0
575.0;10.0;123;-599.0;-150;994.0;-518.0
576.0;15.0;123;-616.0;-149;1261.0;-488.0
?;22.0;123;-631.0;-149;?;-433.0
580.0;28.0;123;-636.0;?;972.0;-454.0
580.0;30.0;123;-639.0;-150;1026.0;-480.0
578.0;25.0;122;-640.0;?;1031.0;-691.0
575.0;19.0;122;-641.0;?;981.0;-869.0
571.0;9.0;122;-638.0;?;956.0;?
567.0;-5.0;121;-632.0;?;848.0;-589.0
563.0;-19.0;120;-626.0;-153;920.0;-685.0
?;-32.0;119;-620.0;-162;782.0;-558.0
558.0;-43.0;111;-615.0;?;952.0;-573.0
556.0;-52.0;103;-614.0;-179;1354.0;-517.0
552.0;-65.0;94;-614.0;-166;1079.0;-529.0
546.0;-85.0;87;?;-175;1397.0;-567.0
540.0;-107.0;88;-619.0;-209;?;-587.0
537.0;-128.0;81;-619.0;?;1170.0;-610.0
538.0;-134.0;77;-623.0;194;1871.0;-621.0
537.0;-129.0;?;-629.0;118;1619.0;-671.0
529.0;-130.0;77;-634.0;?;1437.0;-627.0
521.0;-131.0;77;-634.0;132;1500.0;-620.0
517.0;-137.0;77;-633.0;120;1374.0;-577.0
?;-144.0;79;-630.0;146;943.0;-574.0
504.0;-147.0;71;-626.0;?;975.0;-655.0
497.0;-151.0;61;-621.0;23;884.0;?
491.0;-158.0;59;-618.0;29;635.0;-662.0
487.0;-163.0;52;-616.0;22;727.0;-665.0
486.0;-166.0;48;-618.0;17;717.0;-644.0
486.0;-163.0;48;-619.0;20;677.0;-483.0
?;-159.0;47;-620.0;15;717.0;-592.0
492.0;-148.0;?;-621.0;18;864.0;-554.0
496.0;-140.0;48;-625.0;17;836.0;-570.0
501.0;?;48;-630.0;16;615.0;-471.0
505.0;-118.0;48;-636.0;?;?;-458.0
511.0;-110.0;48;-640.0;15;909.0;?
516.0;-98.0;48;-643.0;15;2253.0;-492.0
522.0;-89.0;?;-647.0;14;1093.0;-531.0
530.0;-74.0;47;-649.0;?;934.0;-587.0
538.0;-60.0;48;-654.0;16;?;-564.0
544.0;-47.0;48;-660.0;15;1073.0;-627.0
549.0;-33.0;50;-665.0;19;?;-703.0
554.0;-21.0;53;?;?;1027.0;-639.0
557.0;-16.0;57;-671.0;31;953.0;-604.0
560.0;?;?;-673.0;28;962.0;-548.0
?;-16.0;66;-673.0;24;969.0;-501.0
556.0;-27.0;68;-671.0;?;995.0;-544.0
551.0;-42.0;71;?;11;908.0;?
546.0;-56.0;72;-664.0;4;1064.0;-618.0
542.0;-66.0;73;-658.0;3;1032.0;-610.0
540.0;-70.0;75;-653.0;1;952.0;-567.0
?;-67.0;77;-650.0;0;978.0;-541.0
542.0;-62.0;76;-648.0;4;1047.0;-583.0
545.0;-53.0;?;-651.0;?;999.0;-633.0
547.0;-45.0;80;-657.0;4;1003.0;-570.0
548.0;-46.0;82;-663.0;-11;1068.0;-529.0
549.0;-51.0;94;-669.0;-78;1041.0;-511.0
552.0;-49.0;98;-674.0;-100;989.0;-463.0
556.0;-43.0;95;-679.0;?;944.0;-486.0
563.0;-26.0;103;-684.0;-98;1008.0;-583.0
571.0;-5.0;109;-689.0;-81;1067.0;-484.0
?;19.0;?;?;-67;980.0;-539.0
586.0;39.0;107;-701.0;-67;979.0;-481.0
?;61.0;107;-708.0;-67;997.0;-387.0
604.0;86.0;107;-713.0;-65;1028.0;-439.0
615.0;109.0;107;-717.0;-65;982.0;-399.0
625.0;136.0;107;-719.0;-65;1015.0;-358.0
631.0;156.0;107;-719.0;-65;1029.0;-367.0
634.0;170.0;107;?;-65;962.0;-381.0
?;174.0;107;-713.0;-66;1056.0;-355.0
636.0;173.0;107;-708.0;-66;1059.0;-415.0
634.0;164.0;107;-702.0;-65;996.0;-419.0
631.0;?;107;-694.0;-65;1014.0;-412.0
628.0;145.0;107;?;-65;1035.0;-396.0
626.0;137.0;107;-682.0;-64;1007.0;-402.0
623.0;128.0;107;-673.0;-65;1018.0;-394.0
619.0;114.0;107;-661.0;-65;1040.0;-381.0
615.0;101.0;107;-649.0;-64;?;-381.0
611.0;92.0;107;-637.0;-63;1080.0;?
?;80.0;?;-624.0;-62;1138.0;?
603.0;68.0;107;-611.0;-62;855.0;-459.0
601.0;61.0;107;-600.0;-59;993.0;-438.0
600.0;56.0;107;-592.0;-59;1208.0;-412.0
600.0;53.0;107;-587.0;-58;981.0;-402.0
600.0;52.0;107;-585.0;-55;985.0;?
601.0;52.0;108;-585.0;-54;942.0;-455.0
602.0;55.0;108;-586.0;?;935.0;-422.0
602.0;57.0;107;-588.0;-50;949.0;-480.0
603.0;57.0;108;?;-52;1027.0;-519.0
?;53.0;107;-594.0;-47;1310.0;-509.0
602.0;49.0;108;?;-53;1392.0;-492.0
601.0;47.0;?;-596.0;-60;1214.0;?
599.0;45.0;108;-598.0;-62;1021.0;-458.0
595.0;42.0;113;-601.0;-105;721.0;-447.0
586.0;28.0;114;-603.0;-135;?;-420.0
576.0;10.0;?;-603.0;-128;1012.0;-438.0
569.0;-8.0;112;-599.0;-132;932.0;-460.0
?;-18.0;107;-599.0;-130;756.0;-492.0
563.0;-23.0;107;-601.0;-127;923.0;-498.0
564.0;-24.0;109;?;-127;866.0;-541.0
564.0;-22.0;113;-600.0;-114;917.0;-615.0
564.0;-20.0;116;-597.0;-106;964.0;-514.0
566.0;-19.0;116;-595.0;-105;1034.0;-580.0
569.0;-20.0;117;?;-98;1085.0;-588.0
?;-16.0;118;?;?;1111.0;-569.0
575.0;-11.0;117;-580.0;-95;1168.0;-591.0
577.0;-3.0;118;-573.0;-94;?;-579.0
577.0;-1.0;117;-568.0;-94;1171.0;-598.0
?;?;118;-564.0;-93;1061.0;-563.0
?;1.0;118;-563.0;-93;1234.0;-575.0
574.0;1.0;117;-564.0;-93;1199.0;-573.0
572.0;1.0;117;-566.0;?;998.0;-559.0
570.0;-1.0;117;-567.0;-93;892.0;-580.0
569.0;-1.0;117;?;-92;960.0;-571.0
?;-1.0;118;-572.0;-92;1031.0;-589.0
570.0;1.0;?;-574.0;-92;854.0;-583.0
571.0;1.0;117;-575.0;-92;1075.0;-598.0
571.0;4.0;117;-575.0;-92;1050.0;-575.0
570.0;6.0;117;-574.0;-92;1055.0;-581.0
569.0;4.0;117;-573.0;-93;1002.0;-583.0
568.0;2.0;?;-571.0;-94;982.0;-584.0
566.0;?;118;-568.0;-94;981.0;?
564.0;-6.0;117;-564.0;-94;?;-579.0
561.0;-10.0;117;-557.0;-95;988.0;-594.0
557.0;-18.0;117;-550.0;-96;894.0;-573.0
553.0;-25.0;117;-545.0;-96;1014.0;-569.0
549.0;?;118;?;-97;1055.0;-562.0
545.0;-41.0;118;-533.0;-97;1021.0;-540.0
541.0;-49.0;117;-525.0;-97;1018.0;-561.0
538.0;-56.0;117;?;-97;1047.0;?
534.0;?;117;?;?;1056.0;-552.0
533.0;-66.0;117;-506.0;-98;?;-587.0
532.0;-67.0;118;-504.0;?;996.0;-581.0
532.0;-68.0;?;-505.0;-98;?;-556.0
?;-71.0;117;-507.0;-98;?;?
533.0;-70.0;117;?;-98;1027.0;-572.0
533.0;-67.0;117;-513.0;-98;999.0;-560.0
534.0;-67.0;118;-517.0;-98;1027.0;?
?;-66.0;118;?;-98;1028.0;?
534.0;-68.0;118;-523.0;-98;1018.0;-552.0
534.0;-69.0;117;-524.0;-98;1030.0;-550.0
534.0;-68.0;117;-523.0;-98;1050.0;-542.0
534.0;?;?;-523.0;-98;1019.0;-522.0
534.0;?;118;-522.0;-98;?;-490.0
535.0;-65.0;118;-523.0;-98;1020.0;-533.0
535.0;-63.0;118;-523.0;-98;1022.0;-570.0
535.0;-65.0;117;-523.0;-98;1034.0;-572.0
534.0;-65.0;117;-522.0;-98;1041.0;-577.0
534.0;?;117;-519.0;-98;?;-555.0
534.0;-66.0;118;-516.0;-98;1037.0;-564.0
534.0;-66.0;118;-512.0;-98;?;-557.0
?;-65.0;117;-509.0;-98;1046.0;-591.0
533.0;-66.0;117;-505.0;-99;1027.0;-586.0
532.0;-68.0;117;-503.0;-98;995.0;-589.0
532.0;-70.0;117;-503.0;-99;1027.0;?
533.0;?;118;-506.0;-99;1022.0;-600.0
535.0;?;118;?;-99;?;-589.0
536.0;-65.0;117;-511.0;-99;?;-568.0
534.0;-65.0;117;-508.0;-98;1022.0;-562.0
531.0;-69.0;117;-501.0;-98;1030.0;-530.0
527.0;-77.0;?;-495.0;-98;1020.0;-521.0
526.0;-80.0;118;?;-98;1020.0;-540.0
?;?;118;-498.0;-97;1005.0;-510.0
526.0;-75.0;118;-503.0;-97;1008.0;?
?;-75.0;118;-507.0;-97;1059.0;-549.0
529.0;-69.0;118;-509.0;-95;1034.0;-525.0
534.0;-60.0;118;?;-96;1007.0;-509.0
541.0;-43.0;118;-541.0;-95;1013.0;-503.0
551.0;-27.0;118;-568.0;-95;1039.0;-478.0
559.0;-9.0;118;-593.0;-97;1018.0;-495.0
565.0;7.0;117;-615.0;-93;1017.0;-483.0
570.0;17.0;?;-631.0;-99;1005.0;-450.0
574.0;26.0;106;-643.0;-86;1017.0;-453.0
577.0;27.0;97;-650.0;-58;1041.0;-414.0
580.0;34.0;98;-653.0;-58;1021.0;-400.0
582.0;38.0;84;-650.0;-42;1020.0;-379.0
586.0;44.0;?;?;-28;1037.0;-349.0
589.0;53.0;69;-636.0;-32;1025.0;-367.0
592.0;59.0;63;-628.0;-29;988.0;-400.0
592.0;66.0;55;-620.0;-30;1036.0;-389.0
589.0;70.0;49;-616.0;-32;996.0;-384.0
586.0;69.0;42;?;-36;982.0;-349.0
582.0;64.0;34;?;-42;943.0;-356.0
580.0;61.0;28;-625.0;-45;962.0;-362.0
581.0;?;23;?;-41;993.0;-380.0
582.0;56.0;15;-634.0;-29;920.0;-370.0
582.0;54.0;9;-639.0;-22;872.0;-385.0
582.0;50.0;4;?;-16;957.0;-394.0
581.0;44.0;-9;-649.0;-10;1116.0;-502.0
?;40.0;?;-654.0;-7;?;-653.0
578.0;34.0;-18;-659.0;-5;1024.0;-689.0
576.0;?;-18;-662.0;-6;1082.0;-676.0
573.0;19.0;-17;-666.0;-6;1069.0;-581.0
569.0;10.0;-19;-669.0;-5;1399.0;-619.0
563.0;-4.0;-16;-671.0;-6;1108.0;-537.0
557.0;?;-22;?;-5;1007.0;-464.0
?;-34.0;-35;-667.0;-2;895.0;?
?;-50.0;-34;-664.0;-2;1122.0;-470.0
535.0;-59.0;-33;-661.0;-2;897.0;-473.0
?;-67.0;-34;-658.0;-2;1009.0;-473.0
528.0;-73.0;-33;-654.0;-2;1038.0;-451.0
526.0;-73.0;-34;-647.0;-2;1053.0;-434.0
522.0;-71.0;-33;-638.0;-2;1082.0;-401.0
512.0;-78.0;-33;-629.0;-2;1037.0;-393.0
497.0;-90.0;-34;-615.0;-2;931.0;-396.0
480.0;-103.0;-34;-597.0;-2;958.0;-360.0
461.0;-119.0;?;-577.0;-2;923.0;-419.0
441.0;-132.0;-34;-559.0;-2;?;-430.0
424.0;-143.0;-34;-542.0;-2;?;-456.0
411.0;-150.0;-34;-527.0;-2;1062.0;?
402.0;?;-34;-514.0;-2;?;-548.0
395.0;-162.0;?;?;-2;1034.0;-605.0
389.0;?;-33;-499.0;-1;?;-750.0
383.0;-177.0;-37;-496.0;-1;?;-717.0
375.0;-189.0;?;-492.0;0;1031.0;-609.0
?;-204.0;-32;-486.0;4;1012.0;-730.0
351.0;-217.0;-42;-476.0;8;997.0;?
338.0;-236.0;-15;-465.0;16;1053.0;-585.0
?;-248.0;-57;-453.0;21;978.0;-660.0
318.0;-258.0;8;-443.0;20;1297.0;-586.0
312.0;?;147;-436.0;23;?;-495.0
309.0;-270.0;144;-431.0;23;939.0;-443.0
303.0;?;?;-427.0;18;1068.0;-450.0
296.0;-286.0;42;-424.0;?;1310.0;-405.0
295.0;-297.0;-146;-420.0;10;1336.0;-360.0
298.0;-306.0;-82;-422.0;9;?;-388.0
300.0;-312.0;-68;-429.0;-3;1083.0;-405.0
?;-321.0;?;-429.0;-14;1192.0;-398.0
?;-335.0;-55;-414.0;-19;1198.0;?
260.0;-359.0;-60;-393.0;-39;?;-407.0
246.0;-383.0;?;-373.0;-58;1267.0;-532.0
236.0;-405.0;-52;-360.0;-61;1108.0;?
224.0;-423.0;-54;-355.0;-65;1037.0;-688.0
?;-435.0;-57;-351.0;-72;893.0;-542.0
207.0;-450.0;-58;-345.0;-77;?;-623.0
198.0;-463.0;-56;?;-79;870.0;-777.0
189.0;-477.0;-55;-332.0;-78;791.0;-601.0
180.0;-489.0;-56;-327.0;-79;509.0;-591.0
172.0;-499.0;-56;-323.0;?;769.0;-429.0
167.0;-508.0;-56;-320.0;-80;522.0;-453.0
161.0;-514.0;-56;-318.0;-80;527.0;-397.0
152.0;-521.0;-56;-315.0;-79;1248.0;-422.0
145.0;-528.0;-56;-311.0;?;1718.0;-437.0
144.0;-529.0;-56;-307.0;-80;805.0;-344.0
149.0;-523.0;-56;-307.0;-80;765.0;-349.0
163.0;-509.0;-56;-315.0;-80;1098.0;-343.0
183.0;-485.0;-56;?;-80;1104.0;-378.0
206.0;-454.0;?;-348.0;-80;1003.0;-430.0
221.0;-425.0;-55;-358.0;-80;864.0;-452.0
228.0;-402.0;-57;-361.0;-80;1144.0;-448.0
228.0;?;-57;-357.0;-79;1003.0;-491.0
