InertialMeasurementUnit LUA Quaternion1;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RUA Quaternion2;Accelerometer LH accX
-17.0;-363.0;-362.0;110.0;-150.0;226.0;173.0
-670.0;-518.0;-221.0;206.0;-539.0;409.0;482.0
-87.0;-244.0;-622.0;165.0;-51.0;-38.0;284.0
-670.0;-517.0;-215.0;207.0;-540.0;409.0;479.0
163.0;-409.0;-394.0;-41.0;-55.0;145.0;531.0
249.0;-371.0;-331.0;211.0;103.0;56.0;439.0
-318.0;-880.0;-586.0;386.0;3.0;116.0;235.0
706.0;-449.0;-259.0;151.0;659.0;-534.0;478.0
374.0;-967.0;-756.0;159.0;171.0;-34.0;538.0
51.0;-187.0;-688.0;243.0;25.0;64.0;30.0
-680.0;-327.0;573.0;263.0;-719.0;602.0;200.0
-379.0;-266.0;226.0;227.0;-556.0;466.0;272.0
-670.0;-520.0;-217.0;203.0;-541.0;409.0;455.0
9.0;-13.0;25.0;153.0;-641.0;-10.0;487.0
0.0;-177.0;116.0;416.0;-173.0;111.0;548.0
27.0;-174.0;-375.0;142.0;-33.0;110.0;-82.0
-281.0;-739.0;161.0;54.0;-417.0;461.0;474.0
-741.0;-793.0;35.0;144.0;-614.0;629.0;631.0
-670.0;-535.0;-215.0;202.0;-541.0;409.0;429.0
58.0;-233.0;-742.0;-28.0;-35.0;76.0;739.0
-670.0;-526.0;-216.0;205.0;-541.0;408.0;450.0
172.0;-450.0;-667.0;31.0;-39.0;183.0;465.0
-670.0;-525.0;-215.0;203.0;-541.0;409.0;468.0
-670.0;-525.0;-213.0;201.0;-541.0;409.0;466.0
-671.0;-515.0;-214.0;205.0;-542.0;409.0;484.0
-751.0;-333.0;773.0;445.0;-839.0;370.0;261.0
23.0;-261.0;-532.0;193.0;141.0;-188.0;316.0
-269.0;-434.0;164.0;801.0;-876.0;-29.0;324.0
-85.0;-346.0;-544.0;-7.0;-305.0;370.0;447.0
-254.0;-115.0;-299.0;40.0;-419.0;449.0;442.0
-239.0;-400.0;-584.0;46.0;-8.0;-162.0;581.0
-290.0;-52.0;-325.0;236.0;-420.0;440.0;299.0
-348.0;-599.0;259.0;95.0;-441.0;470.0;418.0
-210.0;-163.0;-304.0;184.0;-469.0;363.0;72.0
-462.0;-718.0;405.0;-48.0;-502.0;504.0;476.0
-232.0;-396.0;-587.0;197.0;-313.0;297.0;-260.0
-347.0;-468.0;-644.0;16.0;-433.0;165.0;62.0
-493.0;-650.0;538.0;-166.0;-507.0;493.0;279.0
-671.0;-516.0;-214.0;204.0;-542.0;409.0;477.0
-384.0;-510.0;86.0;327.0;-533.0;-62.0;683.0
-672.0;-519.0;-209.0;199.0;-543.0;409.0;497.0
-331.0;-102.0;-73.0;171.0;-426.0;418.0;-131.0
29.0;-122.0;127.0;351.0;-190.0;123.0;392.0
261.0;-166.0;133.0;66.0;424.0;-394.0;55.0
-690.0;-671.0;191.0;19.0;-655.0;560.0;316.0
-104.0;-268.0;-243.0;159.0;-450.0;278.0;80.0
-419.0;176.0;416.0;192.0;-667.0;488.0;71.0
-298.0;-802.0;23.0;299.0;-404.0;403.0;371.0
-672.0;-543.0;-209.0;202.0;-543.0;410.0;454.0
-176.0;-126.0;83.0;445.0;-320.0;203.0;144.0
-297.0;-97.0;557.0;139.0;-600.0;253.0;566.0
-357.0;-311.0;238.0;172.0;-390.0;401.0;107.0
-323.0;-250.0;314.0;92.0;-485.0;346.0;7.0
-778.0;-481.0;-223.0;143.0;-688.0;543.0;616.0
-267.0;-286.0;137.0;251.0;-322.0;338.0;23.0
-205.0;-181.0;352.0;97.0;-279.0;284.0;362.0
-809.0;-490.0;-152.0;88.0;-681.0;599.0;438.0
479.0;-273.0;-193.0;239.0;257.0;-185.0;258.0
-836.0;-471.0;-154.0;-47.0;-747.0;602.0;529.0
-382.0;-472.0;25.0;270.0;-495.0;-59.0;769.0
-297.0;-144.0;209.0;47.0;-421.0;346.0;-60.0
-268.0;-158.0;47.0;12.0;-362.0;321.0;16.0
-135.0;-221.0;-413.0;256.0;-229.0;279.0;16.0
-196.0;-146.0;-469.0;288.0;-541.0;289.0;84.0
-159.0;-154.0;76.0;399.0;-327.0;218.0;152.0
-675.0;-603.0;-183.0;197.0;-550.0;411.0;601.0
-777.0;-272.0;168.0;67.0;-747.0;638.0;154.0
-191.0;-498.0;-188.0;-43.0;-410.0;468.0;734.0
-747.0;-738.0;-98.0;139.0;-641.0;547.0;766.0
-369.0;-136.0;78.0;278.0;-501.0;480.0;-104.0
-511.0;-101.0;-475.0;-37.0;-235.0;195.0;488.0
-413.0;-242.0;-438.0;60.0;-155.0;137.0;556.0
-829.0;-540.0;-138.0;28.0;-753.0;596.0;512.0
-797.0;-290.0;439.0;149.0;-737.0;599.0;305.0
-259.0;-351.0;-224.0;-111.0;-233.0;455.0;300.0
-280.0;-270.0;-86.0;-77.0;-358.0;269.0;90.0
119.0;-355.0;-463.0;231.0;-63.0;164.0;417.0
-621.0;-882.0;-655.0;145.0;-579.0;361.0;679.0
-382.0;-88.0;509.0;478.0;-740.0;145.0;825.0
68.0;-438.0;-412.0;-43.0;-190.0;313.0;512.0
336.0;-808.0;-314.0;136.0;431.0;-377.0;332.0
-677.0;-528.0;-247.0;225.0;-536.0;402.0;493.0
-72.0;-444.0;-424.0;83.0;-226.0;376.0;229.0
-248.0;-339.0;-220.0;-142.0;-240.0;450.0;274.0
-674.0;-506.0;-216.0;209.0;-538.0;409.0;443.0
-221.0;-216.0;-157.0;-197.0;-280.0;422.0;350.0
-229.0;-214.0;-79.0;-230.0;-326.0;405.0;263.0
301.0;-212.0;-28.0;124.0;413.0;-474.0;226.0
-112.0;-281.0;-393.0;176.0;-238.0;304.0;173.0
-62.0;-231.0;-390.0;347.0;-248.0;318.0;280.0
121.0;-205.0;-232.0;271.0;45.0;68.0;176.0
-677.0;-545.0;-248.0;217.0;-536.0;402.0;487.0
-331.0;-301.0;402.0;133.0;-458.0;521.0;320.0
69.0;-493.0;-478.0;152.0;-209.0;301.0;464.0
-293.0;-387.0;209.0;12.0;-453.0;517.0;550.0
-703.0;-417.0;443.0;44.0;-763.0;642.0;434.0
-29.0;-286.0;-323.0;304.0;-190.0;286.0;178.0
12.0;-295.0;-329.0;403.0;-200.0;298.0;272.0
48.0;-321.0;-342.0;336.0;-200.0;309.0;292.0
-471.0;-193.0;-70.0;205.0;-598.0;565.0;-52.0
-344.0;-151.0;224.0;113.0;-467.0;510.0;213.0
99.0;-419.0;-267.0;-12.0;-149.0;300.0;535.0
86.0;-437.0;-248.0;-56.0;-151.0;283.0;485.0
70.0;-412.0;-217.0;-89.0;-153.0;265.0;448.0
-300.0;-133.0;42.0;-229.0;-348.0;405.0;211.0
-155.0;-439.0;-473.0;45.0;-263.0;434.0;696.0
-342.0;-341.0;-242.0;64.0;-465.0;579.0;293.0
-142.0;-262.0;-530.0;349.0;-358.0;391.0;385.0
-340.0;-175.0;-162.0;240.0;-470.0;624.0;358.0
-342.0;-211.0;-121.0;201.0;-463.0;620.0;336.0
-810.0;-310.0;137.0;55.0;-744.0;650.0;395.0
-301.0;-320.0;559.0;175.0;-622.0;264.0;661.0
-576.0;111.0;91.0;167.0;-729.0;569.0;126.0
-370.0;-311.0;521.0;380.0;-694.0;166.0;649.0
-138.0;-166.0;-91.0;375.0;-319.0;344.0;14.0
-12.0;-525.0;-648.0;9.0;-247.0;353.0;604.0
-343.0;-360.0;-211.0;28.0;-460.0;595.0;272.0
-345.0;-277.0;-308.0;159.0;-395.0;402.0;71.0
-331.0;-334.0;-8.0;85.0;-495.0;527.0;135.0
-215.0;-76.0;-417.0;145.0;-243.0;332.0;267.0
-469.0;-164.0;-616.0;187.0;-299.0;94.0;-66.0
-135.0;-6.0;295.0;128.0;-379.0;370.0;78.0
-197.0;-250.0;-504.0;178.0;-203.0;302.0;148.0
-52.0;-281.0;-521.0;316.0;-236.0;287.0;395.0
740.0;-187.0;-208.0;225.0;656.0;-497.0;109.0
423.0;-245.0;-735.0;123.0;302.0;-152.0;272.0
-138.0;-615.0;-1143.0;-87.0;-122.0;-81.0;262.0
-96.0;-536.0;179.0;50.0;-618.0;-11.0;836.0
82.0;-380.0;-439.0;-24.0;-198.0;303.0;446.0
-18.0;-195.0;-391.0;394.0;-248.0;329.0;380.0
-343.0;-825.0;-551.0;277.0;-398.0;366.0;282.0
