Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
?;-100;714.0;720.0;?;691.0;-325.0;-201.0;694.0;-654.0;-959.0;-832.0
1021.0;-100;713.0;721.0;881.0;693.0;-242.0;-206.0;?;-654.0;-961.0;-830.0
959.0;-100;711.0;725.0;786.0;694.0;-199.0;-213.0;728.0;-654.0;-963.0;-830.0
906.0;-100;710.0;724.0;646.0;695.0;-241.0;-213.0;676.0;-657.0;-964.0;-828.0
874.0;-100;708.0;727.0;560.0;697.0;-256.0;?;635.0;-661.0;-966.0;-825.0
941.0;-100;707.0;729.0;600.0;698.0;-260.0;-210.0;636.0;-663.0;-968.0;-821.0
962.0;-100;706.0;728.0;698.0;699.0;-252.0;-209.0;685.0;-664.0;-969.0;-818.0
?;?;706.0;731.0;727.0;699.0;?;-211.0;718.0;-665.0;-969.0;?
961.0;-100;?;731.0;856.0;698.0;-231.0;-218.0;705.0;-665.0;-968.0;-814.0
961.0;-100;707.0;732.0;903.0;698.0;-266.0;-226.0;689.0;-668.0;-967.0;-809.0
953.0;-100;706.0;732.0;920.0;699.0;-287.0;-238.0;657.0;-674.0;?;-801.0
952.0;-100;706.0;730.0;889.0;699.0;-289.0;-270.0;700.0;-679.0;-954.0;-798.0
960.0;-100;705.0;730.0;970.0;700.0;-263.0;?;494.0;-684.0;-938.0;-796.0
?;-100;706.0;732.0;940.0;700.0;-275.0;-375.0;498.0;-690.0;-913.0;?
?;-100;706.0;732.0;920.0;?;-277.0;-432.0;489.0;-696.0;-884.0;-790.0
1108.0;-100;?;730.0;829.0;700.0;-301.0;-466.0;?;-701.0;-862.0;-785.0
1200.0;-100;707.0;730.0;719.0;?;-327.0;-482.0;709.0;-703.0;-849.0;-782.0
1215.0;-100;708.0;729.0;702.0;698.0;-317.0;-490.0;863.0;-704.0;-840.0;-778.0
1125.0;-100;709.0;729.0;811.0;697.0;-285.0;-476.0;755.0;-701.0;-843.0;-779.0
772.0;?;709.0;728.0;?;697.0;?;-449.0;684.0;-698.0;-853.0;-784.0
940.0;-100;709.0;729.0;?;697.0;-270.0;-407.0;706.0;-693.0;-869.0;-788.0
985.0;-100;?;728.0;817.0;697.0;-256.0;-357.0;683.0;-690.0;-886.0;-797.0
936.0;-100;709.0;729.0;838.0;697.0;-236.0;-328.0;641.0;-690.0;-896.0;?
991.0;-100;?;729.0;829.0;697.0;-202.0;?;616.0;-703.0;-902.0;-800.0
972.0;?;708.0;727.0;798.0;697.0;-180.0;-323.0;584.0;-711.0;-904.0;?
960.0;-101;709.0;725.0;827.0;696.0;-188.0;-326.0;588.0;-717.0;-905.0;-787.0
1032.0;-101;709.0;727.0;838.0;696.0;-246.0;-326.0;?;-722.0;-907.0;-779.0
?;-102;709.0;727.0;936.0;696.0;-277.0;-322.0;471.0;-722.0;-911.0;-778.0
1007.0;-102;708.0;727.0;922.0;697.0;-230.0;-323.0;514.0;-722.0;-912.0;-777.0
998.0;-103;707.0;728.0;733.0;?;-168.0;-329.0;605.0;-722.0;-910.0;-774.0
1003.0;-104;705.0;730.0;662.0;700.0;-174.0;-330.0;617.0;?;-911.0;-772.0
967.0;-104;703.0;?;804.0;702.0;-242.0;-330.0;626.0;-714.0;-912.0;-774.0
996.0;-104;702.0;735.0;872.0;704.0;-297.0;-329.0;596.0;-709.0;?;-773.0
980.0;-104;700.0;736.0;935.0;706.0;-348.0;-327.0;515.0;-705.0;-914.0;?
1005.0;-104;699.0;736.0;1026.0;707.0;-386.0;-326.0;518.0;?;-915.0;-768.0
1006.0;-104;698.0;737.0;942.0;707.0;-425.0;-329.0;483.0;-710.0;-915.0;-760.0
1000.0;-105;698.0;737.0;714.0;707.0;-401.0;-332.0;496.0;-708.0;-916.0;-757.0
977.0;-105;697.0;736.0;713.0;708.0;-343.0;?;552.0;-704.0;-921.0;?
982.0;-105;?;735.0;?;709.0;-333.0;?;589.0;?;-923.0;-756.0
980.0;-105;694.0;734.0;605.0;710.0;?;-321.0;622.0;-698.0;-923.0;-750.0
994.0;-105;692.0;733.0;589.0;?;-387.0;-310.0;657.0;-696.0;-926.0;-744.0
975.0;-105;690.0;730.0;603.0;710.0;-413.0;-298.0;731.0;-690.0;-929.0;-738.0
985.0;-104;689.0;726.0;634.0;710.0;-423.0;?;758.0;-683.0;-933.0;-733.0
990.0;-104;686.0;?;555.0;710.0;-419.0;-270.0;799.0;-675.0;?;-728.0
989.0;-103;685.0;720.0;?;709.0;-390.0;?;853.0;-668.0;-939.0;-726.0
977.0;-103;686.0;714.0;734.0;706.0;-333.0;-263.0;917.0;-665.0;-936.0;-724.0
984.0;-103;688.0;710.0;647.0;702.0;?;-276.0;905.0;-659.0;-932.0;-725.0
993.0;-101;691.0;700.0;620.0;696.0;-229.0;-282.0;896.0;-654.0;-929.0;-728.0
998.0;-97;694.0;690.0;346.0;689.0;-277.0;-282.0;1193.0;-649.0;-928.0;-730.0
1004.0;-93;696.0;674.0;163.0;680.0;-346.0;-287.0;1289.0;-645.0;-924.0;-733.0
967.0;-90;698.0;654.0;131.0;671.0;-364.0;?;1235.0;?;-915.0;-728.0
996.0;?;698.0;627.0;122.0;661.0;-311.0;-315.0;1452.0;?;-901.0;-722.0
983.0;-87;695.0;600.0;216.0;652.0;-255.0;-334.0;1277.0;-635.0;-879.0;-708.0
990.0;-82;692.0;577.0;285.0;643.0;-127.0;?;1405.0;-636.0;-846.0;-692.0
962.0;-79;687.0;550.0;396.0;637.0;34.0;-361.0;?;-641.0;?;-679.0
996.0;-73;681.0;527.0;387.0;630.0;?;-365.0;1100.0;-642.0;-742.0;-660.0
973.0;-66;673.0;500.0;341.0;?;-34.0;-357.0;994.0;-641.0;-685.0;-643.0
1006.0;-64;664.0;474.0;?;620.0;-98.0;-351.0;923.0;-640.0;-627.0;?
1003.0;-60;655.0;449.0;310.0;613.0;-151.0;-351.0;935.0;-634.0;-579.0;-564.0
979.0;-52;644.0;413.0;306.0;605.0;-250.0;-360.0;1007.0;-626.0;-539.0;-496.0
989.0;-45;633.0;368.0;267.0;?;-379.0;-376.0;1010.0;?;-504.0;?
999.0;-39;621.0;312.0;304.0;574.0;-409.0;-389.0;1025.0;-607.0;-472.0;-330.0
1006.0;-28;605.0;260.0;?;558.0;-241.0;?;1071.0;-602.0;-437.0;-253.0
996.0;-21;586.0;203.0;366.0;544.0;-86.0;?;1091.0;-598.0;-401.0;-182.0
986.0;-19;566.0;147.0;512.0;530.0;54.0;-426.0;1239.0;?;-367.0;-115.0
?;-17;546.0;91.0;462.0;516.0;114.0;-435.0;1404.0;-589.0;-340.0;-56.0
993.0;-15;526.0;36.0;307.0;501.0;93.0;-443.0;1380.0;?;-317.0;-10.0
992.0;-15;507.0;-18.0;?;488.0;?;-453.0;1258.0;-584.0;?;33.0
?;-15;487.0;-62.0;165.0;?;9.0;?;1030.0;-583.0;?;77.0
978.0;-15;469.0;-101.0;172.0;467.0;-29.0;?;921.0;-585.0;-271.0;120.0
1003.0;-15;451.0;-137.0;259.0;458.0;-64.0;-485.0;891.0;-589.0;-263.0;159.0
1001.0;-16;433.0;-170.0;269.0;?;-96.0;-493.0;1023.0;-593.0;-256.0;193.0
989.0;-16;417.0;-202.0;250.0;439.0;?;-500.0;1076.0;-599.0;-247.0;221.0
?;-16;400.0;-238.0;261.0;428.0;-77.0;-507.0;1031.0;-605.0;?;241.0
1006.0;-16;385.0;-267.0;284.0;419.0;-101.0;-510.0;1028.0;-608.0;-239.0;256.0
1007.0;-16;371.0;-294.0;323.0;410.0;-122.0;-510.0;1105.0;-609.0;-242.0;269.0
998.0;-17;358.0;-315.0;316.0;403.0;?;-501.0;1130.0;-605.0;?;?
989.0;-17;344.0;-339.0;278.0;395.0;?;-489.0;1098.0;-597.0;?;288.0
989.0;-17;328.0;-363.0;324.0;386.0;-117.0;-478.0;1062.0;-589.0;-264.0;?
987.0;-17;312.0;-389.0;?;376.0;-114.0;-470.0;956.0;-582.0;-260.0;288.0
963.0;?;295.0;-414.0;458.0;367.0;-79.0;-462.0;885.0;-576.0;-252.0;287.0
953.0;-17;281.0;-435.0;?;357.0;?;-456.0;848.0;-571.0;-239.0;284.0
?;-17;267.0;-456.0;504.0;347.0;-98.0;-453.0;800.0;-565.0;-226.0;290.0
926.0;-17;253.0;-474.0;555.0;336.0;-147.0;-452.0;896.0;-560.0;?;?
997.0;-17;?;-497.0;514.0;326.0;-192.0;-451.0;1001.0;?;?;305.0
1054.0;-17;224.0;-515.0;440.0;316.0;-239.0;-448.0;1144.0;-550.0;-206.0;313.0
1077.0;-16;214.0;-529.0;271.0;309.0;-230.0;-445.0;1190.0;-545.0;-206.0;322.0
?;-17;207.0;-541.0;157.0;301.0;-347.0;-439.0;1248.0;-536.0;-205.0;337.0
879.0;-15;200.0;-552.0;258.0;294.0;-469.0;-435.0;1367.0;?;-202.0;358.0
944.0;-16;194.0;?;330.0;287.0;-417.0;-432.0;1393.0;-518.0;-195.0;?
924.0;-11;189.0;-568.0;?;277.0;-453.0;-433.0;1078.0;-511.0;-183.0;393.0
933.0;14;183.0;-576.0;93.0;266.0;-426.0;-438.0;987.0;-507.0;?;405.0
933.0;51;181.0;-584.0;1.0;259.0;-342.0;-448.0;1030.0;-506.0;-145.0;413.0
954.0;102;?;-583.0;34.0;258.0;-199.0;-460.0;1048.0;-511.0;-121.0;419.0
1060.0;123;182.0;-576.0;111.0;259.0;?;?;970.0;-519.0;-96.0;424.0
?;109;?;-564.0;233.0;261.0;-103.0;-478.0;913.0;-522.0;-70.0;437.0
1040.0;100;192.0;-550.0;285.0;264.0;-311.0;?;904.0;-517.0;-39.0;461.0
941.0;96;199.0;-542.0;325.0;265.0;-312.0;?;934.0;-517.0;-4.0;487.0
913.0;83;203.0;-533.0;324.0;?;?;-498.0;945.0;-522.0;21.0;501.0
904.0;48;198.0;-532.0;348.0;?;-294.0;-495.0;960.0;-524.0;26.0;505.0
861.0;28;188.0;?;?;247.0;-186.0;-488.0;964.0;-519.0;19.0;507.0
860.0;30;181.0;-558.0;295.0;236.0;-34.0;-479.0;962.0;-508.0;20.0;514.0
871.0;18;175.0;-568.0;323.0;227.0;53.0;-469.0;938.0;?;34.0;?
925.0;?;164.0;-579.0;364.0;218.0;28.0;-458.0;965.0;-492.0;50.0;542.0
878.0;14;153.0;?;?;206.0;-22.0;-449.0;1056.0;-485.0;60.0;551.0
1125.0;12;142.0;?;393.0;195.0;-44.0;-442.0;1141.0;-478.0;64.0;557.0
1236.0;13;134.0;-614.0;340.0;185.0;?;?;1269.0;-472.0;68.0;557.0
904.0;12;127.0;-620.0;337.0;179.0;-97.0;-443.0;1384.0;-471.0;72.0;?
?;14;122.0;-627.0;345.0;176.0;-67.0;?;1468.0;-470.0;76.0;567.0
1055.0;19;119.0;-629.0;273.0;175.0;-47.0;-453.0;1419.0;?;81.0;572.0
945.0;22;116.0;-630.0;-16.0;176.0;-52.0;-459.0;1121.0;-470.0;86.0;579.0
1035.0;22;113.0;-625.0;67.0;177.0;-97.0;-466.0;1098.0;-469.0;96.0;585.0
949.0;23;110.0;-624.0;83.0;179.0;?;-475.0;1203.0;-469.0;108.0;592.0
1008.0;?;104.0;-625.0;59.0;183.0;-218.0;-485.0;1196.0;-470.0;123.0;599.0
?;24;100.0;-624.0;54.0;187.0;-241.0;-496.0;1117.0;?;135.0;603.0
970.0;?;95.0;-623.0;?;?;-182.0;?;?;-471.0;146.0;610.0
945.0;24;90.0;-618.0;208.0;198.0;-181.0;-517.0;?;-473.0;?;614.0
940.0;24;84.0;-616.0;228.0;205.0;?;-524.0;959.0;-481.0;154.0;615.0
1008.0;23;81.0;-616.0;205.0;?;-166.0;-520.0;?;-488.0;146.0;613.0
?;23;82.0;-615.0;225.0;208.0;?;-512.0;1032.0;-489.0;135.0;603.0
?;23;83.0;-613.0;256.0;208.0;42.0;-503.0;?;-487.0;118.0;589.0
997.0;23;85.0;?;242.0;210.0;14.0;-490.0;974.0;-486.0;100.0;567.0
969.0;23;88.0;-607.0;234.0;210.0;?;-473.0;890.0;-485.0;82.0;551.0
970.0;?;89.0;-602.0;289.0;210.0;-162.0;-455.0;951.0;-484.0;64.0;535.0
978.0;?;?;-601.0;336.0;209.0;-199.0;-438.0;1075.0;-482.0;45.0;520.0
979.0;23;87.0;-600.0;255.0;207.0;?;-423.0;1181.0;-478.0;25.0;501.0
1076.0;23;86.0;?;?;203.0;-268.0;-410.0;1242.0;-474.0;6.0;484.0
1111.0;23;84.0;?;307.0;?;-327.0;-401.0;1434.0;-471.0;-11.0;467.0
1106.0;25;82.0;-606.0;134.0;195.0;?;-396.0;1385.0;-469.0;-23.0;456.0
1121.0;28;80.0;-612.0;-79.0;192.0;-249.0;-394.0;1053.0;-468.0;-30.0;451.0
1314.0;48;77.0;?;-86.0;188.0;-259.0;?;975.0;-466.0;-32.0;448.0
1445.0;99;?;-616.0;?;182.0;-346.0;-401.0;1147.0;-465.0;-28.0;449.0
1388.0;141;?;-620.0;5.0;176.0;?;-412.0;1148.0;-462.0;?;449.0
1069.0;?;68.0;-621.0;89.0;?;-374.0;-427.0;1009.0;-461.0;?;456.0
633.0;140;68.0;-621.0;217.0;169.0;-340.0;-444.0;920.0;-463.0;22.0;467.0
613.0;129;68.0;-621.0;?;163.0;-321.0;-464.0;878.0;-469.0;?;481.0
490.0;119;68.0;-620.0;?;161.0;-250.0;-481.0;919.0;-476.0;83.0;491.0
599.0;102;63.0;-621.0;332.0;155.0;-283.0;-487.0;947.0;-480.0;105.0;504.0
?;85;51.0;-628.0;316.0;144.0;-285.0;-486.0;942.0;-476.0;123.0;511.0
536.0;76;39.0;-636.0;317.0;131.0;-231.0;-481.0;939.0;-462.0;139.0;521.0
575.0;62;30.0;?;315.0;?;-93.0;-471.0;?;-442.0;159.0;532.0
601.0;54;22.0;-651.0;336.0;110.0;57.0;-458.0;879.0;-423.0;186.0;543.0
676.0;52;13.0;-656.0;404.0;101.0;12.0;-443.0;878.0;-407.0;212.0;554.0
760.0;45;?;-659.0;464.0;92.0;?;?;?;-394.0;230.0;560.0
1113.0;?;-7.0;-664.0;336.0;84.0;31.0;-425.0;1236.0;-382.0;244.0;562.0
871.0;50;-16.0;-669.0;316.0;74.0;-18.0;?;1429.0;-373.0;254.0;557.0
401.0;53;-24.0;-676.0;197.0;?;-90.0;-426.0;1557.0;?;264.0;552.0
?;56;-29.0;-679.0;11.0;62.0;-112.0;-429.0;?;?;273.0;550.0
866.0;57;?;-679.0;56.0;59.0;-129.0;-431.0;1086.0;-361.0;280.0;551.0
1191.0;58;-31.0;-680.0;122.0;60.0;?;-431.0;1150.0;-358.0;285.0;553.0
1153.0;58;-32.0;-679.0;122.0;63.0;-175.0;-434.0;1259.0;-356.0;290.0;558.0
1096.0;58;-34.0;-675.0;124.0;69.0;-155.0;-442.0;1200.0;-359.0;296.0;559.0
728.0;58;-38.0;?;?;76.0;-163.0;-452.0;1152.0;-364.0;299.0;?
1021.0;58;-46.0;-664.0;143.0;82.0;-285.0;-462.0;1042.0;-370.0;?;558.0
1111.0;58;-54.0;-663.0;165.0;91.0;-374.0;?;1015.0;-378.0;299.0;555.0
941.0;58;?;-657.0;169.0;?;-278.0;-467.0;996.0;-384.0;?;552.0
1066.0;58;-56.0;-656.0;177.0;95.0;-412.0;-459.0;?;-384.0;289.0;548.0
979.0;58;-53.0;-652.0;217.0;98.0;-293.0;-449.0;990.0;-384.0;279.0;536.0
889.0;58;?;-646.0;?;101.0;-37.0;-441.0;968.0;?;?;520.0
959.0;58;?;-641.0;260.0;101.0;-166.0;-433.0;926.0;-390.0;246.0;?
948.0;58;-50.0;-638.0;304.0;100.0;-265.0;-423.0;968.0;-392.0;225.0;479.0
925.0;58;-50.0;-633.0;293.0;99.0;-239.0;-414.0;1032.0;-391.0;204.0;452.0
988.0;58;-50.0;-630.0;245.0;98.0;-204.0;-404.0;1043.0;-388.0;184.0;427.0
971.0;58;-49.0;-628.0;195.0;97.0;-254.0;-395.0;991.0;-384.0;165.0;406.0
968.0;57;?;-624.0;355.0;95.0;-260.0;-388.0;1300.0;-381.0;150.0;384.0
981.0;56;?;-621.0;365.0;94.0;-244.0;-385.0;1518.0;-378.0;139.0;?
1034.0;56;-44.0;-620.0;127.0;94.0;?;?;1202.0;-377.0;131.0;353.0
1124.0;54;-43.0;-616.0;182.0;92.0;-202.0;-387.0;1050.0;-377.0;127.0;343.0
1163.0;55;-43.0;-616.0;273.0;90.0;-238.0;-394.0;1099.0;-378.0;126.0;339.0
1543.0;?;-43.0;-614.0;182.0;87.0;-257.0;-405.0;1267.0;-381.0;129.0;331.0
1350.0;?;-42.0;-614.0;133.0;84.0;-300.0;?;1118.0;-384.0;134.0;332.0
1323.0;79;-42.0;?;?;79.0;-267.0;-430.0;980.0;-389.0;143.0;340.0
1179.0;93;-43.0;-619.0;305.0;71.0;-260.0;-445.0;896.0;-395.0;155.0;348.0
807.0;90;-41.0;-622.0;316.0;64.0;-112.0;-461.0;840.0;-403.0;163.0;360.0
461.0;81;-38.0;-626.0;335.0;63.0;13.0;?;818.0;-412.0;164.0;378.0
391.0;75;-38.0;-626.0;303.0;60.0;?;-477.0;774.0;-418.0;160.0;?
435.0;?;-39.0;-634.0;295.0;55.0;128.0;-483.0;737.0;-421.0;154.0;399.0
481.0;55;?;-638.0;254.0;53.0;282.0;-486.0;725.0;-421.0;150.0;404.0
430.0;49;-35.0;?;246.0;54.0;248.0;-483.0;711.0;-417.0;151.0;402.0
378.0;46;-32.0;-645.0;238.0;57.0;159.0;-476.0;782.0;?;155.0;400.0
441.0;33;-29.0;-651.0;148.0;61.0;198.0;-468.0;882.0;-400.0;156.0;397.0
?;23;-26.0;-654.0;106.0;66.0;141.0;-461.0;?;-393.0;156.0;389.0
928.0;19;-22.0;-660.0;-23.0;74.0;142.0;-454.0;1295.0;?;?;380.0
1708.0;15;?;-671.0;-180.0;?;264.0;-450.0;1278.0;-387.0;151.0;377.0
297.0;17;-5.0;?;-203.0;95.0;338.0;-449.0;1307.0;-389.0;144.0;374.0
358.0;17;8.0;-690.0;-145.0;109.0;382.0;-450.0;?;?;135.0;371.0
1096.0;16;21.0;-698.0;-94.0;126.0;395.0;-454.0;1340.0;-408.0;123.0;380.0
1484.0;?;35.0;-706.0;-37.0;145.0;328.0;-461.0;1243.0;-424.0;108.0;383.0
878.0;16;45.0;-711.0;75.0;159.0;272.0;-470.0;1227.0;-445.0;92.0;387.0
767.0;16;?;-717.0;31.0;176.0;135.0;-480.0;1240.0;-470.0;77.0;389.0
?;16;45.0;-718.0;5.0;191.0;?;?;1208.0;?;60.0;376.0
1075.0;16;?;-717.0;-133.0;201.0;-128.0;-490.0;1167.0;-512.0;44.0;363.0
983.0;16;45.0;-717.0;-102.0;208.0;-8.0;-489.0;1147.0;-524.0;32.0;354.0
?;16;43.0;-715.0;-114.0;215.0;88.0;-487.0;1141.0;-532.0;21.0;342.0
1055.0;16;43.0;-711.0;-86.0;221.0;?;-484.0;1152.0;-540.0;11.0;331.0
946.0;16;47.0;-705.0;-93.0;225.0;549.0;-483.0;?;-546.0;5.0;?
976.0;?;50.0;-692.0;-144.0;231.0;?;-484.0;1171.0;-551.0;-2.0;313.0
1048.0;?;52.0;-683.0;-115.0;238.0;406.0;-488.0;?;-558.0;-8.0;302.0
975.0;17;54.0;-678.0;58.0;243.0;373.0;-495.0;1266.0;-565.0;?;292.0
979.0;17;55.0;-668.0;162.0;248.0;?;-500.0;1241.0;-573.0;-17.0;280.0
1023.0;17;58.0;-659.0;170.0;252.0;488.0;-503.0;1240.0;-579.0;-16.0;276.0
913.0;?;59.0;-648.0;148.0;256.0;534.0;-505.0;1234.0;-584.0;-14.0;282.0
915.0;17;59.0;-641.0;96.0;?;560.0;-507.0;1257.0;-588.0;?;283.0
?;17;59.0;-635.0;53.0;?;557.0;?;1103.0;-593.0;-6.0;288.0
982.0;17;?;-629.0;110.0;266.0;571.0;-507.0;1099.0;-599.0;-5.0;?
1030.0;17;?;-624.0;?;266.0;?;-504.0;1052.0;-605.0;-5.0;?
1308.0;17;?;-617.0;20.0;265.0;614.0;-496.0;1111.0;-610.0;1.0;324.0
1502.0;?;62.0;-614.0;-57.0;260.0;617.0;?;1107.0;-609.0;10.0;337.0
1599.0;17;64.0;-610.0;-110.0;261.0;646.0;-471.0;1142.0;-606.0;?;339.0
1045.0;17;65.0;?;-21.0;263.0;702.0;-463.0;?;-601.0;6.0;337.0
1053.0;?;67.0;-602.0;132.0;264.0;755.0;-462.0;1114.0;-598.0;0.0;330.0
840.0;17;69.0;?;33.0;264.0;736.0;-459.0;1188.0;-594.0;-11.0;315.0
444.0;?;71.0;?;-72.0;267.0;694.0;-461.0;1135.0;-592.0;-14.0;302.0
589.0;17;75.0;-591.0;20.0;270.0;662.0;-463.0;1095.0;-592.0;-17.0;296.0
437.0;17;78.0;?;?;274.0;649.0;-468.0;1075.0;-593.0;-24.0;289.0
359.0;17;79.0;-585.0;-89.0;277.0;605.0;-474.0;1123.0;?;-31.0;?
?;17;79.0;-584.0;-163.0;278.0;561.0;-481.0;1134.0;-599.0;-34.0;290.0
626.0;17;80.0;-586.0;-100.0;275.0;508.0;-483.0;1069.0;-600.0;-33.0;300.0
1087.0;17;82.0;-587.0;56.0;273.0;493.0;-483.0;1045.0;-599.0;-33.0;306.0
950.0;17;83.0;-587.0;35.0;271.0;538.0;-490.0;1000.0;-600.0;-29.0;320.0
1167.0;17;83.0;-593.0;241.0;267.0;537.0;-497.0;1017.0;-604.0;-24.0;334.0
438.0;17;84.0;-601.0;300.0;?;535.0;-500.0;1067.0;-603.0;-21.0;351.0
610.0;17;84.0;-605.0;277.0;257.0;573.0;?;1039.0;-604.0;?;372.0
1571.0;17;83.0;-613.0;-23.0;252.0;580.0;?;?;-600.0;27.0;396.0
596.0;17;81.0;?;-248.0;247.0;582.0;-484.0;1179.0;-593.0;86.0;433.0
1175.0;17;78.0;-626.0;-66.0;241.0;574.0;-471.0;1136.0;-585.0;159.0;471.0
927.0;17;75.0;-635.0;-115.0;234.0;540.0;-459.0;1190.0;?;217.0;?
1024.0;17;72.0;-643.0;138.0;229.0;522.0;-445.0;1063.0;-578.0;248.0;529.0
979.0;17;70.0;?;-81.0;226.0;536.0;-435.0;1098.0;-577.0;263.0;552.0
999.0;17;67.0;-650.0;41.0;?;562.0;-430.0;1041.0;-574.0;272.0;556.0
?;17;63.0;-651.0;-82.0;227.0;585.0;-436.0;?;?;273.0;557.0
939.0;17;60.0;-649.0;68.0;230.0;607.0;-446.0;1097.0;-580.0;272.0;553.0
1061.0;17;55.0;-650.0;-62.0;231.0;589.0;-452.0;1108.0;-585.0;279.0;552.0
963.0;17;51.0;-652.0;-27.0;230.0;530.0;-450.0;1102.0;-584.0;288.0;557.0
980.0;17;46.0;-657.0;-38.0;228.0;527.0;-453.0;1104.0;-580.0;287.0;570.0
995.0;17;?;-660.0;-42.0;226.0;517.0;-457.0;1120.0;-577.0;?;572.0
995.0;17;39.0;-667.0;-50.0;224.0;572.0;-461.0;1111.0;-577.0;289.0;?
998.0;17;37.0;-668.0;-58.0;223.0;585.0;-462.0;1092.0;-578.0;291.0;584.0
?;17;34.0;-668.0;-89.0;223.0;578.0;-463.0;1080.0;-579.0;290.0;589.0
978.0;17;?;-667.0;-125.0;223.0;560.0;-462.0;1098.0;-578.0;292.0;591.0
1005.0;17;30.0;-670.0;-55.0;222.0;544.0;-462.0;1071.0;-578.0;293.0;598.0
1017.0;17;28.0;-672.0;-62.0;222.0;?;-462.0;1104.0;-578.0;294.0;599.0
974.0;17;26.0;-672.0;-26.0;221.0;555.0;-462.0;1111.0;-577.0;?;599.0
982.0;17;25.0;-673.0;-19.0;220.0;553.0;-460.0;1134.0;-576.0;295.0;603.0
992.0;17;23.0;-676.0;-46.0;220.0;552.0;-458.0;1109.0;-575.0;297.0;603.0
994.0;17;?;-674.0;-59.0;219.0;554.0;-453.0;1136.0;-574.0;302.0;603.0
988.0;17;23.0;-676.0;29.0;218.0;559.0;-448.0;1079.0;-575.0;311.0;606.0
983.0;17;22.0;-676.0;?;218.0;?;-440.0;1030.0;-575.0;318.0;609.0
?;17;22.0;-678.0;-151.0;217.0;574.0;-434.0;?;-573.0;325.0;612.0
?;17;21.0;-677.0;-113.0;217.0;566.0;-430.0;1072.0;-573.0;328.0;613.0
988.0;17;21.0;-678.0;-104.0;217.0;557.0;-426.0;1082.0;-572.0;333.0;612.0
994.0;17;21.0;-676.0;-53.0;217.0;567.0;-423.0;1093.0;?;335.0;609.0
963.0;17;21.0;-678.0;-56.0;217.0;554.0;-421.0;1079.0;?;?;609.0
968.0;17;20.0;-679.0;-70.0;217.0;543.0;?;1099.0;?;332.0;606.0
998.0;17;20.0;-677.0;?;217.0;528.0;-425.0;?;-570.0;?;601.0
987.0;17;20.0;-678.0;-81.0;?;538.0;?;1111.0;-572.0;320.0;602.0
981.0;17;20.0;-679.0;-84.0;?;?;-429.0;1108.0;-573.0;323.0;594.0
985.0;17;20.0;-680.0;-48.0;217.0;559.0;-429.0;?;-573.0;324.0;594.0
972.0;17;19.0;-679.0;-49.0;217.0;550.0;-430.0;1096.0;-573.0;323.0;595.0
989.0;17;18.0;-678.0;-69.0;217.0;534.0;-431.0;1093.0;-574.0;324.0;593.0
959.0;17;?;-678.0;-62.0;217.0;549.0;-431.0;1113.0;-574.0;322.0;594.0
968.0;17;17.0;?;9.0;217.0;548.0;-432.0;1103.0;-574.0;321.0;599.0
962.0;17;16.0;-681.0;-18.0;216.0;552.0;-434.0;?;-574.0;319.0;598.0
975.0;?;16.0;-680.0;-13.0;216.0;540.0;-436.0;1121.0;-574.0;317.0;?
988.0;17;15.0;-681.0;-97.0;216.0;540.0;-437.0;1122.0;-574.0;317.0;?
967.0;17;?;-683.0;-156.0;215.0;548.0;-436.0;1100.0;-573.0;?;600.0
?;17;16.0;-681.0;-117.0;215.0;542.0;-437.0;1114.0;-573.0;320.0;600.0
970.0;17;15.0;-684.0;-53.0;215.0;549.0;-437.0;1036.0;-574.0;320.0;603.0
978.0;17;15.0;?;-68.0;214.0;542.0;-436.0;1079.0;-573.0;324.0;605.0
979.0;?;14.0;-683.0;-7.0;214.0;?;-436.0;1083.0;-572.0;324.0;605.0
979.0;17;14.0;-684.0;30.0;214.0;?;-441.0;1118.0;-571.0;317.0;607.0
?;17;14.0;-684.0;?;214.0;?;-449.0;1169.0;-571.0;307.0;600.0
?;17;13.0;-685.0;31.0;214.0;539.0;?;1138.0;-571.0;296.0;593.0
958.0;17;?;-684.0;-6.0;?;540.0;?;1141.0;?;287.0;591.0
966.0;17;13.0;-686.0;10.0;215.0;573.0;-473.0;1117.0;-572.0;284.0;588.0
960.0;17;14.0;?;80.0;216.0;?;-475.0;1058.0;-569.0;279.0;587.0
944.0;17;14.0;-688.0;48.0;218.0;555.0;?;1058.0;-569.0;270.0;589.0
?;17;14.0;-687.0;-73.0;219.0;517.0;-470.0;1124.0;-567.0;272.0;586.0
?;17;13.0;-686.0;75.0;221.0;512.0;-464.0;1103.0;-565.0;276.0;582.0
964.0;17;12.0;-686.0;?;222.0;503.0;?;1093.0;-562.0;275.0;577.0
936.0;17;12.0;?;57.0;224.0;505.0;-463.0;1133.0;-561.0;268.0;567.0
936.0;17;13.0;-687.0;32.0;226.0;519.0;-464.0;1116.0;?;266.0;?
