InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-970.0;1021.0;90.0;-840.0;92.0;341.0;216.0;-212.0;-551.0;-20.0;-861.0;?
-987.0;1065.0;42.0;-899.0;17.0;164.0;370.0;-220.0;-527.0;-115.0;-647.0;-196.0
-1038.0;987.0;-20.0;-955.0;?;487.0;338.0;-234.0;-501.0;-121.0;-264.0;-78.0
-981.0;1041.0;-48.0;-802.0;53.0;399.0;359.0;-245.0;-491.0;-27.0;214.0;42.0
?;1009.0;42.0;-812.0;-165.0;487.0;290.0;-251.0;-523.0;61.0;357.0;83.0
-1060.0;1037.0;-22.0;-920.0;-58.0;428.0;255.0;?;-532.0;-43.0;307.0;240.0
-1002.0;967.0;17.0;-938.0;?;381.0;346.0;-262.0;-502.0;-128.0;-19.0;283.0
-981.0;?;-73.0;-823.0;292.0;272.0;?;-268.0;-565.0;35.0;2.0;186.0
-950.0;?;-415.0;-895.0;442.0;258.0;370.0;?;-605.0;-141.0;-98.0;?
-1019.0;806.0;-918.0;-938.0;?;269.0;?;-274.0;-571.0;?;?;41.0
-992.0;890.0;-1382.0;-952.0;484.0;345.0;?;-270.0;-575.0;-141.0;-230.0;-145.0
-963.0;863.0;-1354.0;-892.0;536.0;410.0;412.0;-264.0;-594.0;-35.0;-131.0;-40.0
-941.0;1046.0;-948.0;-768.0;119.0;361.0;420.0;-252.0;-608.0;?;-161.0;?
-915.0;1092.0;-360.0;-716.0;-35.0;375.0;423.0;-245.0;-625.0;?;-75.0;63.0
-924.0;1111.0;-104.0;-638.0;117.0;352.0;417.0;?;-640.0;257.0;-85.0;116.0
-964.0;1026.0;-260.0;-598.0;212.0;385.0;442.0;-220.0;-637.0;?;-51.0;123.0
-1005.0;957.0;-476.0;-702.0;202.0;370.0;471.0;-211.0;-630.0;235.0;-97.0;121.0
-975.0;1001.0;-454.0;-1011.0;223.0;337.0;483.0;-203.0;-629.0;-190.0;-67.0;123.0
-1043.0;956.0;-432.0;-966.0;219.0;358.0;530.0;?;?;-375.0;?;95.0
-999.0;1056.0;-308.0;-968.0;211.0;355.0;519.0;-191.0;-629.0;-101.0;-52.0;93.0
?;?;-39.0;-836.0;233.0;333.0;515.0;-188.0;-598.0;-59.0;-112.0;72.0
?;1019.0;-345.0;-896.0;183.0;303.0;487.0;?;-624.0;71.0;-132.0;66.0
-978.0;1005.0;-141.0;-818.0;?;291.0;485.0;-183.0;-622.0;-47.0;-138.0;92.0
-940.0;1017.0;-214.0;-877.0;187.0;320.0;484.0;-178.0;-640.0;-1.0;-24.0;139.0
-998.0;1032.0;32.0;-864.0;?;299.0;459.0;-180.0;-623.0;-86.0;-40.0;113.0
-999.0;1017.0;-118.0;-875.0;188.0;302.0;?;-182.0;-636.0;8.0;-60.0;108.0
?;?;-76.0;-887.0;150.0;302.0;476.0;-184.0;-622.0;-72.0;-32.0;149.0
-1012.0;1005.0;-106.0;-900.0;90.0;330.0;446.0;?;-624.0;-55.0;-139.0;122.0
-994.0;1030.0;?;-886.0;?;324.0;447.0;-185.0;-615.0;-70.0;-90.0;117.0
-1005.0;974.0;-29.0;-895.0;?;350.0;443.0;-185.0;-611.0;-66.0;-123.0;79.0
-1001.0;1003.0;-38.0;-907.0;182.0;342.0;445.0;-183.0;-608.0;-74.0;-120.0;76.0
-986.0;1012.0;-71.0;-904.0;176.0;326.0;448.0;-180.0;-603.0;-80.0;-24.0;-13.0
-981.0;1015.0;?;-928.0;?;341.0;?;?;-609.0;?;-141.0;130.0
-975.0;1023.0;38.0;-910.0;178.0;330.0;419.0;-175.0;-626.0;?;-135.0;268.0
-993.0;1017.0;34.0;-882.0;173.0;356.0;435.0;-174.0;?;-65.0;-10.0;118.0
-1007.0;917.0;59.0;-901.0;261.0;332.0;469.0;-169.0;?;-81.0;-54.0;106.0
-1010.0;1027.0;-30.0;?;?;350.0;494.0;-167.0;?;-63.0;?;158.0
-1017.0;1012.0;-40.0;?;99.0;324.0;485.0;-164.0;-643.0;-62.0;-22.0;109.0
-1017.0;987.0;-10.0;-898.0;130.0;291.0;485.0;-161.0;-634.0;-102.0;-97.0;127.0
-1023.0;1023.0;202.0;-886.0;157.0;281.0;444.0;-156.0;-627.0;-104.0;?;125.0
-960.0;997.0;178.0;?;156.0;292.0;?;-155.0;-634.0;31.0;?;113.0
-993.0;1026.0;46.0;-945.0;180.0;287.0;448.0;-155.0;-649.0;-100.0;-143.0;?
-988.0;1020.0;?;-918.0;?;270.0;?;-156.0;-643.0;-170.0;-63.0;105.0
-977.0;1019.0;-31.0;-906.0;170.0;288.0;501.0;-157.0;?;-104.0;30.0;130.0
-988.0;1014.0;53.0;-896.0;143.0;303.0;513.0;-157.0;-648.0;-91.0;-72.0;161.0
-992.0;1022.0;-26.0;-889.0;?;298.0;484.0;-159.0;-640.0;-75.0;-120.0;162.0
-1001.0;996.0;23.0;-897.0;183.0;?;493.0;-157.0;-633.0;-74.0;35.0;154.0
-1008.0;1006.0;45.0;-901.0;199.0;302.0;?;?;-625.0;-81.0;-55.0;171.0
-1014.0;1021.0;?;-899.0;163.0;285.0;461.0;-153.0;?;?;-108.0;98.0
-1003.0;1009.0;27.0;-924.0;187.0;307.0;506.0;-151.0;-625.0;-122.0;-143.0;65.0
-997.0;1009.0;25.0;-910.0;?;304.0;515.0;-152.0;-633.0;-99.0;-265.0;21.0
-1002.0;1000.0;-91.0;-894.0;197.0;299.0;510.0;-152.0;-648.0;-58.0;-266.0;42.0
-999.0;990.0;-39.0;-906.0;184.0;309.0;478.0;-150.0;-660.0;-75.0;108.0;99.0
-992.0;1030.0;-5.0;-919.0;?;303.0;467.0;-150.0;?;-83.0;133.0;180.0
-1009.0;?;-109.0;?;17.0;291.0;436.0;-147.0;-648.0;-61.0;-68.0;219.0
-1024.0;1009.0;-30.0;-874.0;62.0;311.0;475.0;-145.0;-639.0;5.0;27.0;176.0
?;?;70.0;-864.0;226.0;291.0;465.0;-142.0;-622.0;-47.0;?;235.0
-1007.0;1042.0;81.0;-883.0;235.0;302.0;?;-140.0;-628.0;-31.0;-182.0;149.0
-1007.0;981.0;82.0;-928.0;206.0;301.0;492.0;-138.0;-624.0;-136.0;-219.0;109.0
-995.0;1022.0;?;-970.0;256.0;312.0;500.0;-132.0;-641.0;-163.0;-118.0;?
-972.0;1035.0;-128.0;-897.0;284.0;?;497.0;-133.0;-654.0;-109.0;-231.0;?
-954.0;1045.0;-43.0;-883.0;?;283.0;466.0;-134.0;-676.0;?;-67.0;116.0
-969.0;1058.0;367.0;-886.0;137.0;294.0;467.0;-137.0;-669.0;-81.0;-91.0;?
-984.0;1008.0;236.0;-879.0;203.0;287.0;461.0;-141.0;-678.0;-13.0;?;123.0
-1027.0;997.0;104.0;-893.0;189.0;303.0;482.0;-144.0;-680.0;27.0;-151.0;84.0
-1055.0;1017.0;123.0;-904.0;125.0;312.0;500.0;-148.0;-665.0;60.0;-177.0;126.0
-1041.0;?;99.0;-920.0;112.0;311.0;489.0;-152.0;?;13.0;-167.0;61.0
-1025.0;974.0;-67.0;-926.0;189.0;310.0;526.0;-156.0;?;-41.0;-184.0;106.0
-989.0;1027.0;20.0;-874.0;204.0;334.0;538.0;-160.0;-658.0;18.0;-130.0;123.0
-963.0;?;-79.0;-865.0;165.0;353.0;508.0;-165.0;-657.0;14.0;-157.0;?
-968.0;1026.0;-94.0;-922.0;?;322.0;476.0;-168.0;-662.0;19.0;?;74.0
-1008.0;993.0;?;-938.0;?;300.0;435.0;-175.0;-662.0;-63.0;-324.0;61.0
-984.0;989.0;121.0;-854.0;?;260.0;407.0;?;-688.0;68.0;-352.0;11.0
-1014.0;?;91.0;-890.0;224.0;276.0;442.0;-186.0;-655.0;64.0;-176.0;?
-1022.0;1022.0;100.0;-900.0;?;303.0;480.0;?;-619.0;25.0;-114.0;158.0
?;1071.0;136.0;-900.0;74.0;330.0;517.0;-190.0;-604.0;6.0;?;145.0
?;980.0;?;-895.0;97.0;357.0;566.0;-187.0;-601.0;6.0;-199.0;118.0
-1003.0;?;?;-865.0;157.0;?;566.0;-183.0;-612.0;5.0;-246.0;129.0
-999.0;998.0;336.0;-854.0;101.0;393.0;527.0;-181.0;-632.0;65.0;-228.0;39.0
-993.0;980.0;?;-884.0;102.0;355.0;?;-176.0;-644.0;26.0;-143.0;84.0
-1011.0;1027.0;450.0;-906.0;74.0;323.0;487.0;-177.0;-668.0;-62.0;-66.0;68.0
-989.0;1017.0;222.0;-882.0;59.0;304.0;467.0;-177.0;?;-12.0;-66.0;141.0
-957.0;1035.0;150.0;-898.0;88.0;281.0;463.0;-179.0;-675.0;-36.0;-156.0;138.0
-973.0;1037.0;149.0;-917.0;129.0;266.0;?;-182.0;?;-84.0;-54.0;146.0
-978.0;1046.0;227.0;-920.0;310.0;?;488.0;-181.0;-635.0;-75.0;-50.0;173.0
-979.0;1026.0;188.0;-937.0;295.0;291.0;539.0;?;?;-114.0;-41.0;142.0
-1010.0;1019.0;?;?;257.0;309.0;544.0;-177.0;-581.0;-119.0;-89.0;107.0
-1026.0;1044.0;38.0;-949.0;?;331.0;564.0;-176.0;-586.0;-108.0;-86.0;95.0
-1020.0;1081.0;84.0;-933.0;235.0;341.0;521.0;-177.0;-582.0;-103.0;-154.0;85.0
-1036.0;1112.0;258.0;-866.0;211.0;338.0;448.0;-182.0;-577.0;?;-198.0;133.0
-1048.0;1113.0;219.0;-868.0;284.0;305.0;405.0;-182.0;-570.0;57.0;-194.0;199.0
-1041.0;1082.0;47.0;-870.0;211.0;270.0;451.0;-179.0;-559.0;20.0;-266.0;210.0
-1057.0;?;-93.0;-906.0;170.0;198.0;467.0;-174.0;-576.0;8.0;-200.0;196.0
-1100.0;1107.0;?;-952.0;138.0;183.0;424.0;-169.0;-586.0;-41.0;-116.0;?
-1125.0;1118.0;-1.0;-975.0;103.0;288.0;410.0;-165.0;-590.0;-45.0;-129.0;108.0
-1139.0;1105.0;138.0;-952.0;87.0;372.0;383.0;?;-610.0;14.0;-139.0;154.0
-1102.0;1081.0;-18.0;-959.0;96.0;427.0;364.0;-146.0;-615.0;?;-219.0;167.0
-1079.0;1085.0;-172.0;-990.0;117.0;?;328.0;-137.0;?;-50.0;-227.0;113.0
-1065.0;1104.0;-182.0;-1011.0;117.0;312.0;376.0;-126.0;-621.0;-100.0;-287.0;104.0
-1076.0;1101.0;-290.0;-1002.0;72.0;288.0;366.0;-115.0;-637.0;?;-363.0;43.0
-1087.0;1150.0;-449.0;-1018.0;?;261.0;?;-108.0;-660.0;-88.0;-384.0;94.0
-1054.0;1151.0;-415.0;?;-22.0;302.0;321.0;-103.0;-679.0;-88.0;-444.0;-46.0
?;?;-350.0;-973.0;-35.0;332.0;?;-98.0;-686.0;-67.0;-462.0;-43.0
-1078.0;?;-251.0;-979.0;-22.0;311.0;357.0;-92.0;-693.0;-28.0;-420.0;-19.0
-1063.0;1144.0;-19.0;?;?;332.0;307.0;-80.0;-709.0;-72.0;-282.0;34.0
-1108.0;1001.0;169.0;-1050.0;40.0;339.0;316.0;-70.0;-721.0;?;-248.0;19.0
?;1008.0;284.0;-1061.0;133.0;333.0;294.0;-66.0;-767.0;-154.0;-108.0;48.0
-1124.0;?;377.0;-1080.0;198.0;337.0;318.0;-61.0;-823.0;?;-126.0;32.0
-1130.0;970.0;?;-1080.0;245.0;324.0;342.0;-64.0;-924.0;?;?;-3.0
-1045.0;?;257.0;-992.0;324.0;367.0;284.0;-72.0;-957.0;-153.0;-292.0;7.0
-953.0;778.0;112.0;-858.0;323.0;383.0;?;-87.0;-892.0;?;-357.0;9.0
-950.0;690.0;-106.0;-833.0;347.0;381.0;277.0;-104.0;-897.0;-24.0;-407.0;-35.0
-986.0;?;-357.0;-837.0;338.0;?;294.0;-128.0;-931.0;76.0;-498.0;17.0
-970.0;685.0;-519.0;-797.0;368.0;334.0;?;-140.0;-944.0;175.0;-471.0;4.0
-873.0;744.0;?;-707.0;?;424.0;255.0;-153.0;-945.0;218.0;-518.0;-42.0
-771.0;790.0;?;-601.0;575.0;445.0;?;-164.0;-902.0;?;-369.0;-29.0
-674.0;858.0;-284.0;-501.0;?;415.0;?;-167.0;-906.0;230.0;-317.0;-25.0
-671.0;923.0;-183.0;-507.0;657.0;364.0;265.0;-173.0;-908.0;248.0;-289.0;-3.0
-718.0;?;-188.0;-490.0;626.0;?;209.0;-180.0;-932.0;?;?;5.0
-710.0;796.0;66.0;-482.0;750.0;362.0;237.0;-192.0;?;383.0;?;?
?;720.0;136.0;-497.0;805.0;362.0;230.0;-204.0;-1024.0;479.0;-148.0;?
-836.0;699.0;121.0;-555.0;802.0;370.0;317.0;-207.0;-1076.0;453.0;-178.0;93.0
-868.0;706.0;?;-563.0;787.0;368.0;287.0;-211.0;-1110.0;510.0;-221.0;?
-843.0;697.0;567.0;-527.0;722.0;?;324.0;-209.0;-1100.0;537.0;-331.0;142.0
-792.0;708.0;924.0;-456.0;?;350.0;358.0;-202.0;-1051.0;591.0;-269.0;?
-774.0;651.0;1212.0;-402.0;662.0;338.0;334.0;-195.0;-1016.0;619.0;-80.0;42.0
-805.0;669.0;1293.0;-395.0;626.0;279.0;185.0;-185.0;-1011.0;628.0;-49.0;?
-802.0;677.0;1287.0;-387.0;548.0;218.0;172.0;-177.0;-989.0;655.0;32.0;252.0
-796.0;617.0;1250.0;-422.0;579.0;256.0;194.0;-165.0;-970.0;585.0;203.0;226.0
-793.0;547.0;1249.0;-433.0;583.0;266.0;235.0;-157.0;-960.0;552.0;-80.0;183.0
-766.0;571.0;1263.0;?;590.0;267.0;260.0;-144.0;-931.0;556.0;?;?
-787.0;648.0;1081.0;-418.0;563.0;322.0;389.0;-133.0;-914.0;?;-74.0;168.0
-803.0;698.0;720.0;-422.0;620.0;344.0;463.0;-122.0;?;463.0;-114.0;?
-767.0;848.0;480.0;-355.0;527.0;150.0;572.0;-110.0;-908.0;459.0;109.0;190.0
-715.0;?;387.0;-321.0;606.0;55.0;599.0;-96.0;-876.0;500.0;73.0;206.0
-761.0;629.0;?;-362.0;824.0;47.0;708.0;-86.0;-854.0;536.0;-19.0;281.0
-824.0;558.0;167.0;-453.0;?;181.0;672.0;?;-892.0;425.0;99.0;288.0
-881.0;504.0;344.0;-502.0;?;174.0;561.0;-65.0;-954.0;408.0;140.0;210.0
-933.0;462.0;349.0;-575.0;1033.0;?;358.0;-56.0;-996.0;322.0;105.0;227.0
-930.0;511.0;251.0;-416.0;1024.0;581.0;212.0;-48.0;-1002.0;366.0;66.0;244.0
-884.0;529.0;185.0;-255.0;967.0;?;36.0;-44.0;?;562.0;32.0;249.0
-850.0;525.0;142.0;-168.0;968.0;114.0;54.0;-46.0;-877.0;566.0;89.0;261.0
-887.0;530.0;?;-102.0;901.0;62.0;?;-54.0;-850.0;653.0;110.0;242.0
-902.0;507.0;212.0;-85.0;881.0;?;78.0;-65.0;-882.0;648.0;43.0;247.0
-922.0;500.0;99.0;-118.0;846.0;254.0;189.0;-87.0;-916.0;553.0;117.0;263.0
-948.0;456.0;52.0;-121.0;886.0;325.0;286.0;-114.0;-942.0;547.0;78.0;277.0
-926.0;460.0;86.0;-147.0;885.0;146.0;267.0;-144.0;-933.0;517.0;?;292.0
-892.0;454.0;138.0;-149.0;881.0;-164.0;766.0;-182.0;-924.0;484.0;111.0;274.0
-876.0;452.0;152.0;-153.0;901.0;118.0;?;-212.0;-931.0;454.0;229.0;265.0
-856.0;469.0;192.0;?;?;354.0;?;-234.0;?;433.0;-4.0;255.0
-860.0;421.0;?;-112.0;948.0;?;149.0;-257.0;-925.0;444.0;-114.0;242.0
-869.0;416.0;244.0;-120.0;?;?;88.0;-271.0;-915.0;448.0;-393.0;142.0
-874.0;445.0;201.0;-92.0;997.0;?;70.0;?;-891.0;470.0;-401.0;180.0
-891.0;477.0;141.0;-90.0;892.0;167.0;-55.0;-286.0;-892.0;?;-58.0;217.0
-904.0;552.0;78.0;-101.0;912.0;?;?;-289.0;-905.0;477.0;-83.0;265.0
-888.0;521.0;142.0;-51.0;884.0;?;?;?;-904.0;505.0;-186.0;259.0
-894.0;458.0;233.0;-42.0;844.0;497.0;?;-287.0;-911.0;501.0;-312.0;227.0
-901.0;423.0;416.0;-46.0;953.0;?;?;-272.0;-919.0;516.0;-220.0;204.0
-907.0;?;430.0;-133.0;884.0;221.0;16.0;-261.0;-921.0;428.0;-245.0;179.0
-901.0;435.0;?;-64.0;855.0;215.0;-4.0;-248.0;-922.0;457.0;-354.0;235.0
-893.0;434.0;445.0;-38.0;842.0;199.0;-50.0;-233.0;-937.0;452.0;-287.0;205.0
-899.0;418.0;184.0;?;866.0;230.0;-3.0;-214.0;-944.0;442.0;-246.0;?
-877.0;438.0;197.0;-17.0;?;234.0;58.0;-190.0;-938.0;507.0;-62.0;258.0
-846.0;?;147.0;-25.0;?;201.0;19.0;-178.0;-936.0;472.0;26.0;287.0
-859.0;452.0;130.0;-46.0;756.0;233.0;?;-169.0;?;464.0;-36.0;217.0
-846.0;411.0;122.0;?;706.0;274.0;-24.0;-158.0;?;453.0;-145.0;233.0
-845.0;360.0;49.0;-40.0;775.0;228.0;-29.0;-150.0;-961.0;483.0;145.0;?
-866.0;474.0;?;-65.0;874.0;219.0;6.0;-145.0;-963.0;484.0;317.0;303.0
-881.0;598.0;-308.0;-89.0;714.0;241.0;11.0;?;-960.0;463.0;724.0;327.0
-883.0;706.0;-713.0;?;651.0;210.0;0.0;-145.0;-952.0;507.0;270.0;427.0
?;811.0;-1341.0;-130.0;666.0;194.0;-12.0;-151.0;-939.0;565.0;-437.0;?
-890.0;790.0;-1899.0;-152.0;?;?;-18.0;-160.0;-927.0;?;-811.0;99.0
-854.0;854.0;-2288.0;-287.0;743.0;254.0;?;-173.0;-939.0;492.0;-1371.0;-107.0
-853.0;1097.0;-2515.0;-512.0;127.0;266.0;-7.0;-188.0;-968.0;460.0;-1106.0;-253.0
-867.0;1247.0;?;-719.0;68.0;295.0;-2.0;?;-1054.0;451.0;-643.0;-94.0
?;1169.0;-2478.0;?;98.0;230.0;-30.0;?;-1094.0;469.0;-358.0;135.0
?;1123.0;-1891.0;?;-72.0;244.0;-18.0;-243.0;?;564.0;-310.0;106.0
-898.0;1144.0;-655.0;-968.0;189.0;246.0;?;-273.0;-947.0;628.0;-412.0;133.0
-720.0;1157.0;1689.0;-1166.0;284.0;237.0;-58.0;-307.0;-962.0;?;-439.0;125.0
-911.0;1170.0;3185.0;-1106.0;327.0;220.0;-47.0;-344.0;-978.0;-48.0;?;119.0
-1044.0;1141.0;2821.0;-1114.0;300.0;236.0;-37.0;?;-997.0;165.0;-325.0;108.0
-1019.0;1176.0;?;-981.0;209.0;241.0;-48.0;-416.0;-977.0;64.0;-256.0;66.0
-1042.0;1105.0;541.0;-937.0;149.0;242.0;-42.0;-461.0;-946.0;112.0;-201.0;9.0
-1061.0;1093.0;225.0;-960.0;84.0;?;-30.0;-501.0;-925.0;160.0;-80.0;87.0
-1098.0;1047.0;579.0;-974.0;?;241.0;-30.0;-537.0;-894.0;142.0;?;191.0
-1099.0;1005.0;788.0;-963.0;17.0;231.0;?;?;-879.0;159.0;-123.0;209.0
-1091.0;1007.0;628.0;-976.0;?;263.0;-31.0;-606.0;-893.0;78.0;-161.0;198.0
-1102.0;990.0;279.0;-990.0;?;283.0;-38.0;-637.0;?;41.0;-160.0;173.0
-1060.0;977.0;-157.0;?;225.0;290.0;-17.0;-661.0;-870.0;8.0;-359.0;13.0
-1016.0;1025.0;-244.0;-966.0;233.0;293.0;-27.0;-678.0;-856.0;-46.0;-365.0;-58.0
-1007.0;1071.0;-235.0;?;182.0;265.0;-37.0;-688.0;-831.0;2.0;-389.0;-27.0
-1011.0;1033.0;-150.0;-939.0;?;284.0;-8.0;-695.0;-829.0;85.0;-430.0;-37.0
-1004.0;993.0;-131.0;-911.0;82.0;295.0;17.0;-692.0;-834.0;?;-390.0;-109.0
-997.0;971.0;-50.0;-893.0;152.0;?;-17.0;-694.0;?;141.0;-511.0;-102.0
-1038.0;872.0;25.0;-929.0;170.0;277.0;-76.0;-688.0;-900.0;127.0;-635.0;-159.0
-1064.0;836.0;99.0;-981.0;152.0;261.0;-99.0;-681.0;-993.0;68.0;?;-222.0
-984.0;979.0;?;-926.0;233.0;223.0;-76.0;-677.0;-1003.0;14.0;-586.0;-209.0
?;1075.0;181.0;-886.0;140.0;193.0;?;-671.0;-1052.0;59.0;-508.0;-132.0
-899.0;1041.0;205.0;-815.0;86.0;213.0;-66.0;-658.0;-1017.0;77.0;-473.0;-32.0
-812.0;?;378.0;-714.0;93.0;217.0;?;-651.0;-902.0;113.0;-467.0;-66.0
-819.0;1019.0;456.0;-711.0;162.0;232.0;-78.0;-637.0;-878.0;149.0;-409.0;-62.0
-951.0;1024.0;550.0;-830.0;213.0;181.0;-79.0;-629.0;?;178.0;-379.0;-47.0
-987.0;972.0;742.0;-897.0;202.0;181.0;?;-620.0;-941.0;84.0;-348.0;-20.0
-957.0;903.0;1015.0;-857.0;182.0;181.0;14.0;-621.0;-915.0;30.0;-334.0;20.0
-985.0;896.0;997.0;-876.0;182.0;191.0;36.0;-627.0;?;106.0;-317.0;48.0
-1003.0;887.0;808.0;-865.0;203.0;165.0;55.0;-629.0;-1069.0;204.0;-335.0;47.0
-986.0;883.0;640.0;-843.0;247.0;203.0;32.0;-626.0;-1103.0;192.0;-350.0;62.0
?;?;527.0;-796.0;286.0;259.0;88.0;-615.0;-1061.0;116.0;-413.0;60.0
?;896.0;340.0;-752.0;290.0;?;102.0;-592.0;-986.0;117.0;-414.0;26.0
-902.0;?;110.0;-753.0;308.0;234.0;115.0;-559.0;-964.0;?;?;-14.0
-900.0;981.0;-160.0;-741.0;286.0;232.0;120.0;-523.0;-922.0;189.0;?;1.0
-884.0;1008.0;?;-722.0;254.0;335.0;132.0;-495.0;-898.0;200.0;-424.0;85.0
-883.0;1027.0;-598.0;-710.0;223.0;355.0;213.0;-471.0;?;235.0;-467.0;196.0
-895.0;1080.0;-782.0;-741.0;203.0;397.0;299.0;-457.0;-936.0;?;-417.0;181.0
-908.0;1204.0;-903.0;-774.0;249.0;189.0;546.0;-447.0;-972.0;232.0;-351.0;?
-938.0;1392.0;-915.0;-826.0;?;282.0;682.0;-450.0;-1005.0;207.0;-345.0;-219.0
-972.0;1430.0;-858.0;-866.0;270.0;687.0;710.0;?;-1019.0;188.0;-383.0;-110.0
-988.0;1079.0;-678.0;-881.0;-35.0;756.0;50.0;-477.0;-1063.0;151.0;-373.0;151.0
-1057.0;895.0;?;-932.0;?;?;-171.0;-502.0;-1218.0;167.0;-346.0;172.0
-1152.0;909.0;-277.0;-1018.0;-147.0;?;-193.0;-528.0;-1302.0;?;-307.0;102.0
-1320.0;1075.0;-338.0;-1179.0;-63.0;351.0;315.0;?;-1383.0;246.0;-229.0;71.0
-1268.0;1103.0;?;-1175.0;210.0;?;-180.0;-585.0;-1146.0;85.0;-254.0;119.0
-992.0;1128.0;819.0;-921.0;122.0;49.0;?;-609.0;-729.0;-124.0;?;26.0
-835.0;1128.0;1584.0;-802.0;148.0;-116.0;32.0;-623.0;-573.0;-124.0;-158.0;-39.0
-895.0;1106.0;1955.0;-901.0;105.0;-118.0;155.0;-631.0;-717.0;-35.0;-232.0;-12.0
-983.0;997.0;2004.0;?;73.0;-58.0;150.0;?;?;-33.0;-234.0;81.0
-1006.0;?;1654.0;-1006.0;66.0;?;206.0;-636.0;-780.0;-9.0;-213.0;108.0
-1066.0;877.0;1414.0;?;178.0;-230.0;167.0;-621.0;-850.0;16.0;-201.0;149.0
-1080.0;858.0;1157.0;-1029.0;?;-122.0;197.0;-595.0;-918.0;37.0;-269.0;177.0
-1053.0;837.0;1105.0;-1020.0;224.0;-78.0;165.0;-568.0;-903.0;54.0;-338.0;181.0
-946.0;811.0;1149.0;-924.0;249.0;?;312.0;-549.0;-863.0;48.0;?;105.0
-876.0;851.0;1146.0;-815.0;329.0;61.0;453.0;-546.0;-856.0;86.0;-424.0;51.0
-863.0;950.0;1067.0;-765.0;304.0;301.0;619.0;-548.0;-887.0;123.0;-544.0;103.0
-891.0;1060.0;891.0;-749.0;249.0;722.0;1048.0;-550.0;-905.0;177.0;-610.0;82.0
-878.0;1096.0;716.0;-712.0;204.0;1085.0;989.0;-548.0;-844.0;197.0;-548.0;-295.0
-867.0;1321.0;410.0;-669.0;326.0;179.0;377.0;-541.0;-799.0;225.0;-462.0;-281.0
-930.0;1563.0;25.0;-692.0;319.0;110.0;?;?;?;252.0;-537.0;-136.0
-1024.0;1162.0;-482.0;-810.0;14.0;-95.0;982.0;-526.0;-961.0;222.0;-480.0;-35.0
-1077.0;904.0;-868.0;?;26.0;58.0;992.0;-527.0;-1046.0;191.0;-359.0;10.0
-1117.0;1040.0;-1165.0;?;71.0;196.0;-148.0;-531.0;-1065.0;?;-300.0;23.0
-1380.0;1113.0;-1603.0;-1164.0;3.0;231.0;-281.0;-531.0;-1266.0;243.0;-339.0;-4.0
-1386.0;1046.0;-1981.0;-1351.0;40.0;-230.0;?;-538.0;?;164.0;-503.0;16.0
-946.0;998.0;-1591.0;?;?;294.0;-197.0;-552.0;-917.0;-152.0;-527.0;-61.0
-821.0;958.0;-945.0;-744.0;329.0;384.0;-306.0;-567.0;-738.0;-79.0;-568.0;-99.0
-953.0;886.0;-689.0;-905.0;407.0;354.0;?;?;-960.0;-74.0;-647.0;-56.0
-1027.0;876.0;-709.0;-1007.0;398.0;761.0;515.0;-604.0;-1198.0;-44.0;-647.0;-153.0
-962.0;913.0;-934.0;-929.0;453.0;327.0;466.0;?;-1110.0;73.0;-655.0;-11.0
-930.0;837.0;-993.0;-855.0;529.0;299.0;57.0;-639.0;-1076.0;208.0;-627.0;-84.0
-900.0;791.0;?;?;640.0;445.0;?;?;-1073.0;301.0;-547.0;-3.0
-855.0;949.0;?;-682.0;809.0;297.0;-97.0;-658.0;-1025.0;349.0;-469.0;-25.0
?;679.0;-330.0;-631.0;937.0;180.0;-109.0;-661.0;-1013.0;300.0;-421.0;-15.0
-804.0;597.0;72.0;-627.0;976.0;159.0;-153.0;?;?;255.0;-340.0;19.0
-810.0;323.0;509.0;-592.0;1026.0;81.0;-183.0;-657.0;-955.0;335.0;-318.0;-17.0
-817.0;169.0;863.0;-585.0;1056.0;?;-119.0;-653.0;-955.0;328.0;-246.0;35.0
-818.0;193.0;1492.0;-554.0;1108.0;368.0;83.0;-646.0;-938.0;429.0;-271.0;129.0
-783.0;?;1908.0;-365.0;?;395.0;71.0;-638.0;-956.0;622.0;-283.0;36.0
-753.0;142.0;2009.0;-192.0;1094.0;424.0;?;?;-985.0;?;-284.0;-50.0
-682.0;188.0;1961.0;-16.0;1194.0;447.0;309.0;-633.0;?;798.0;-235.0;139.0
-667.0;166.0;1874.0;113.0;?;378.0;1135.0;-628.0;-1026.0;929.0;-286.0;-58.0
-656.0;173.0;1814.0;?;?;?;1196.0;-627.0;-1077.0;1010.0;-371.0;-10.0
-634.0;282.0;1778.0;213.0;1145.0;-116.0;108.0;-629.0;-1084.0;965.0;-440.0;-105.0
-779.0;213.0;1542.0;236.0;943.0;-113.0;421.0;-626.0;-1195.0;948.0;-486.0;-157.0
-971.0;168.0;1232.0;230.0;857.0;-514.0;108.0;-623.0;-1350.0;949.0;-539.0;-166.0
-858.0;113.0;808.0;273.0;804.0;-491.0;-90.0;-619.0;-1180.0;888.0;-455.0;-262.0
