Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
868.0;646.0;220.0;519.0;-490.0;325.0;171.0;-847.0;375.0;23.0
404.0;-92.0;-124.0;596.0;-292.0;420.0;122.0;-316.0;712.0;-19.0
394.0;-45.0;-118.0;525.0;-287.0;420.0;118.0;-336.0;715.0;-39.0
327.0;-249.0;-230.0;633.0;-231.0;532.0;43.0;-370.0;730.0;-29.0
389.0;19.0;-107.0;642.0;-268.0;415.0;104.0;-361.0;711.0;7.0
415.0;-72.0;192.0;496.0;-235.0;383.0;61.0;-370.0;700.0;-81.0
440.0;-152.0;180.0;543.0;-242.0;380.0;67.0;-337.0;698.0;-91.0
369.0;-67.0;-1.0;703.0;-278.0;387.0;114.0;-313.0;685.0;-168.0
401.0;-83.0;5.0;675.0;-278.0;386.0;113.0;-317.0;683.0;-132.0
389.0;75.0;22.0;668.0;-271.0;385.0;109.0;-337.0;688.0;-135.0
352.0;198.0;48.0;646.0;-267.0;379.0;108.0;-350.0;691.0;-133.0
735.0;278.0;225.0;744.0;-424.0;300.0;151.0;-818.0;452.0;152.0
435.0;-13.0;175.0;623.0;-243.0;384.0;70.0;-336.0;697.0;-98.0
864.0;39.0;345.0;225.0;-460.0;300.0;145.0;-766.0;444.0;10.0
1008.0;-33.0;-595.0;523.0;-599.0;-226.0;691.0;-997.0;-381.0;541.0
424.0;209.0;173.0;514.0;-244.0;397.0;77.0;-321.0;702.0;-39.0
434.0;-143.0;47.0;418.0;-267.0;411.0;167.0;-545.0;611.0;323.0
525.0;-52.0;4.0;409.0;-276.0;421.0;182.0;-575.0;562.0;330.0
347.0;46.0;-9.0;330.0;-277.0;426.0;187.0;-549.0;552.0;306.0
663.0;118.0;-24.0;339.0;-276.0;432.0;190.0;-332.0;540.0;284.0
419.0;-335.0;160.0;557.0;-240.0;385.0;75.0;-359.0;701.0;-97.0
407.0;286.0;117.0;568.0;-263.0;367.0;104.0;-344.0;696.0;-84.0
479.0;613.0;-99.0;555.0;-273.0;434.0;186.0;-413.0;507.0;283.0
531.0;-249.0;-209.0;447.0;-227.0;400.0;129.0;-453.0;525.0;381.0
397.0;-368.0;-199.0;410.0;-219.0;406.0;119.0;-418.0;530.0;372.0
504.0;-175.0;-73.0;480.0;-168.0;493.0;138.0;-5.0;541.0;-1.0
804.0;-175.0;36.0;593.0;-167.0;512.0;119.0;-189.0;525.0;-43.0
395.0;84.0;171.0;530.0;-238.0;393.0;76.0;-343.0;700.0;-60.0
168.0;-236.0;77.0;791.0;-166.0;535.0;92.0;-292.0;487.0;-50.0
559.0;253.0;22.0;342.0;-443.0;403.0;190.0;-671.0;366.0;-312.0
339.0;37.0;103.0;782.0;-174.0;533.0;49.0;-264.0;477.0;-54.0
27.0;66.0;405.0;997.0;64.0;589.0;-328.0;-434.0;668.0;-458.0
490.0;169.0;184.0;603.0;-123.0;501.0;-131.0;-547.0;588.0;-130.0
322.0;462.0;287.0;995.0;227.0;424.0;-451.0;-381.0;708.0;-94.0
440.0;217.0;177.0;510.0;-238.0;395.0;75.0;-345.0;700.0;-79.0
399.0;7.0;174.0;604.0;-235.0;390.0;74.0;-335.0;702.0;-40.0
591.0;291.0;26.0;337.0;-468.0;410.0;204.0;-625.0;366.0;-311.0
394.0;106.0;187.0;438.0;-237.0;383.0;77.0;-341.0;700.0;-63.0
384.0;-295.0;124.0;617.0;-259.0;371.0;96.0;-317.0;695.0;-65.0
360.0;-169.0;125.0;561.0;-257.0;375.0;94.0;-316.0;695.0;-53.0
374.0;218.0;132.0;607.0;-252.0;383.0;90.0;-328.0;697.0;-32.0
357.0;291.0;143.0;525.0;-245.0;382.0;87.0;-373.0;700.0;-44.0
387.0;238.0;147.0;496.0;-243.0;383.0;85.0;-367.0;701.0;-117.0
381.0;-55.0;151.0;504.0;-242.0;376.0;81.0;-345.0;701.0;-103.0
391.0;183.0;185.0;566.0;-237.0;386.0;77.0;-341.0;699.0;-30.0
385.0;-246.0;150.0;596.0;-240.0;379.0;78.0;-307.0;701.0;-36.0
382.0;127.0;180.0;501.0;-239.0;389.0;77.0;-336.0;699.0;-34.0
403.0;-49.0;175.0;585.0;-240.0;389.0;77.0;-319.0;699.0;-66.0
388.0;-216.0;165.0;549.0;-242.0;383.0;78.0;-314.0;699.0;-73.0
371.0;-69.0;168.0;556.0;-241.0;382.0;77.0;-329.0;700.0;-97.0
386.0;201.0;164.0;486.0;-236.0;386.0;75.0;-353.0;702.0;-29.0
806.0;53.0;67.0;718.0;-526.0;271.0;333.0;-808.0;134.0;11.0
378.0;-226.0;152.0;560.0;-239.0;382.0;76.0;-329.0;701.0;-29.0
793.0;-16.0;-4.0;729.0;-526.0;273.0;332.0;-818.0;135.0;-40.0
369.0;-45.0;157.0;579.0;-237.0;387.0;75.0;-337.0;702.0;-48.0
795.0;19.0;-201.0;798.0;-527.0;311.0;333.0;-818.0;127.0;-108.0
923.0;-76.0;286.0;728.0;-523.0;273.0;318.0;-810.0;158.0;3.0
505.0;159.0;-37.0;76.0;-444.0;-171.0;276.0;-432.0;579.0;500.0
464.0;-17.0;497.0;141.0;-58.0;485.0;-226.0;-158.0;709.0;150.0
428.0;758.0;-30.0;1.0;-188.0;-22.0;-14.0;-260.0;701.0;631.0
396.0;227.0;313.0;156.0;-55.0;517.0;19.0;-265.0;739.0;-84.0
550.0;-48.0;93.0;217.0;-596.0;524.0;238.0;-927.0;111.0;86.0
249.0;-121.0;58.0;229.0;-672.0;503.0;268.0;-663.0;-161.0;19.0
792.0;-174.0;-175.0;742.0;-526.0;275.0;332.0;-844.0;132.0;-15.0
781.0;-68.0;-183.0;713.0;-403.0;425.0;305.0;-482.0;289.0;-240.0
276.0;-28.0;52.0;247.0;-701.0;500.0;263.0;-365.0;-241.0;27.0
825.0;-88.0;-177.0;686.0;-408.0;425.0;299.0;-516.0;290.0;-239.0
170.0;6.0;356.0;255.0;103.0;538.0;-278.0;-319.0;791.0;-213.0
551.0;-91.0;-313.0;968.0;-288.0;410.0;223.0;-446.0;391.0;-171.0
294.0;114.0;64.0;228.0;3.0;511.0;-172.0;-430.0;753.0;265.0
82.0;200.0;114.0;260.0;-398.0;517.0;223.0;-88.0;628.0;98.0
417.0;-77.0;750.0;171.0;-175.0;529.0;99.0;-381.0;756.0;-69.0
341.0;83.0;325.0;478.0;124.0;501.0;-333.0;-380.0;732.0;127.0
346.0;-126.0;-155.0;897.0;-89.0;315.0;-194.0;-250.0;728.0;72.0
456.0;-9.0;-105.0;205.0;-468.0;-138.0;303.0;-347.0;541.0;594.0
426.0;-103.0;250.0;107.0;8.0;508.0;-227.0;-202.0;718.0;160.0
197.0;78.0;-282.0;383.0;-502.0;337.0;316.0;-65.0;458.0;-7.0
226.0;66.0;303.0;363.0;-280.0;549.0;294.0;-149.0;655.0;-58.0
236.0;214.0;454.0;145.0;-226.0;529.0;52.0;-334.0;700.0;109.0
283.0;61.0;91.0;189.0;-79.0;522.0;-101.0;-190.0;738.0;216.0
983.0;598.0;-539.0;494.0;-642.0;-157.0;578.0;-878.0;-338.0;410.0
703.0;2.0;-534.0;609.0;-196.0;-91.0;653.0;-661.0;-570.0;253.0
300.0;-100.0;671.0;212.0;-15.0;445.0;-111.0;-402.0;748.0;14.0
769.0;149.0;211.0;866.0;-424.0;306.0;149.0;-815.0;457.0;104.0
40.0;15.0;960.0;493.0;-557.0;-497.0;842.0;-47.0;-435.0;-2.0
410.0;-410.0;875.0;487.0;-370.0;-393.0;711.0;-323.0;-502.0;-19.0
262.0;-225.0;167.0;336.0;-96.0;549.0;-138.0;-183.0;734.0;154.0
356.0;-339.0;225.0;344.0;-24.0;481.0;-218.0;-247.0;730.0;198.0
308.0;218.0;969.0;243.0;546.0;164.0;-758.0;-202.0;440.0;146.0
238.0;-281.0;-380.0;425.0;-439.0;273.0;319.0;-102.0;599.0;81.0
615.0;788.0;791.0;398.0;-571.0;-69.0;861.0;-613.0;-519.0;-212.0
443.0;-120.0;395.0;205.0;15.0;466.0;-252.0;-115.0;730.0;197.0
486.0;-202.0;390.0;150.0;-18.0;469.0;-232.0;-185.0;715.0;155.0
266.0;432.0;329.0;356.0;-171.0;488.0;-144.0;-257.0;654.0;67.0
379.0;-108.0;-123.0;589.0;-282.0;497.0;149.0;-204.0;692.0;-28.0
260.0;8.0;-215.0;688.0;-270.0;465.0;51.0;-165.0;646.0;-13.0
210.0;-135.0;313.0;248.0;223.0;549.0;-391.0;-231.0;726.0;24.0
400.0;-309.0;308.0;288.0;-96.0;512.0;-82.0;-496.0;772.0;-31.0
408.0;-227.0;241.0;173.0;-3.0;482.0;-166.0;-381.0;792.0;57.0
311.0;-13.0;-524.0;778.0;-671.0;173.0;511.0;-700.0;218.0;-9.0
196.0;-108.0;177.0;308.0;27.0;483.0;-170.0;-468.0;798.0;111.0
333.0;-294.0;131.0;436.0;-486.0;468.0;326.0;-351.0;642.0;-103.0
256.0;859.0;38.0;368.0;-505.0;417.0;358.0;-373.0;487.0;164.0
346.0;-36.0;-197.0;709.0;-340.0;439.0;206.0;-302.0;629.0;3.0
557.0;-240.0;265.0;71.0;-638.0;375.0;603.0;-384.0;165.0;97.0
353.0;-185.0;134.0;204.0;-242.0;497.0;58.0;-103.0;730.0;-13.0
305.0;-137.0;261.0;388.0;-626.0;427.0;555.0;-293.0;298.0;-140.0
232.0;289.0;728.0;180.0;23.0;486.0;-120.0;-597.0;744.0;212.0
545.0;-190.0;-225.0;139.0;-551.0;333.0;466.0;-174.0;323.0;69.0
700.0;346.0;-87.0;216.0;-495.0;469.0;266.0;-238.0;225.0;-136.0
435.0;-162.0;-150.0;192.0;-520.0;363.0;418.0;-220.0;451.0;404.0
356.0;-30.0;-198.0;744.0;-341.0;438.0;206.0;-292.0;627.0;10.0
369.0;66.0;-199.0;727.0;-340.0;437.0;205.0;-307.0;623.0;-20.0
467.0;-285.0;175.0;235.0;-23.0;516.0;-231.0;-332.0;741.0;116.0
209.0;-215.0;421.0;137.0;-171.0;483.0;32.0;-422.0;736.0;244.0
178.0;-79.0;562.0;202.0;-196.0;495.0;43.0;-343.0;720.0;233.0
389.0;-350.0;186.0;265.0;-170.0;528.0;-50.0;-249.0;726.0;-59.0
257.0;465.0;204.0;209.0;-354.0;543.0;194.0;-332.0;522.0;-66.0
220.0;52.0;574.0;194.0;-196.0;503.0;42.0;-342.0;716.0;160.0
242.0;870.0;126.0;330.0;-279.0;497.0;84.0;-202.0;649.0;-119.0
237.0;153.0;193.0;312.0;-73.0;492.0;-137.0;-154.0;736.0;248.0
249.0;124.0;266.0;205.0;-326.0;530.0;78.0;-36.0;654.0;84.0
525.0;185.0;868.0;764.0;83.0;474.0;-469.0;-462.0;544.0;-310.0
651.0;501.0;575.0;934.0;-125.0;562.0;-352.0;-635.0;370.0;-307.0
460.0;-378.0;183.0;180.0;-290.0;491.0;151.0;-386.0;703.0;-81.0
253.0;482.0;62.0;550.0;-684.0;-138.0;816.0;-138.0;-288.0;221.0
119.0;270.0;679.0;340.0;-751.0;24.0;800.0;-265.0;-181.0;-10.0
466.0;-253.0;-303.0;721.0;-721.0;136.0;522.0;-619.0;194.0;407.0
855.0;203.0;360.0;521.0;-651.0;535.0;175.0;-415.0;108.0;-16.0
578.0;-92.0;60.0;871.0;-457.0;63.0;599.0;-547.0;-24.0;-273.0
435.0;-136.0;327.0;126.0;-16.0;497.0;-26.0;-308.0;747.0;-139.0
738.0;13.0;721.0;288.0;129.0;400.0;-531.0;-720.0;557.0;128.0
841.0;-222.0;-183.0;650.0;-540.0;219.0;380.0;-785.0;219.0;101.0
823.0;126.0;-212.0;646.0;-524.0;268.0;322.0;-811.0;142.0;-114.0
317.0;-701.0;654.0;81.0;-702.0;202.0;785.0;-370.0;-169.0;132.0
415.0;-377.0;208.0;496.0;-262.0;503.0;51.0;42.0;720.0;-41.0
369.0;-1274.0;-218.0;818.0;-361.0;266.0;159.0;-179.0;592.0;420.0
287.0;314.0;863.0;143.0;81.0;519.0;-215.0;-469.0;735.0;147.0
732.0;952.0;881.0;479.0;-81.0;458.0;-559.0;-709.0;432.0;-610.0
538.0;-452.0;623.0;433.0;-287.0;467.0;157.0;-402.0;706.0;127.0
369.0;46.0;956.0;234.0;-300.0;531.0;74.0;-122.0;642.0;99.0
420.0;-13.0;427.0;427.0;-651.0;267.0;718.0;-127.0;-116.0;-83.0
383.0;65.0;769.0;150.0;210.0;524.0;-623.0;-133.0;691.0;39.0
464.0;-92.0;600.0;293.0;187.0;415.0;-498.0;-182.0;681.0;-50.0
455.0;-21.0;-34.0;-51.0;-457.0;-241.0;251.0;-372.0;560.0;775.0
257.0;-723.0;815.0;322.0;441.0;263.0;-637.0;-313.0;582.0;139.0
874.0;-213.0;-236.0;789.0;-689.0;312.0;398.0;-906.0;73.0;-49.0
425.0;-1115.0;-351.0;153.0;-387.0;-14.0;247.0;-483.0;580.0;458.0
348.0;-369.0;-786.0;859.0;-425.0;-123.0;275.0;-291.0;524.0;329.0
308.0;16.0;50.0;211.0;-715.0;499.0;263.0;-367.0;-290.0;71.0
434.0;-58.0;-57.0;125.0;-460.0;-173.0;292.0;-359.0;567.0;657.0
409.0;2.0;72.0;251.0;-740.0;512.0;291.0;-558.0;-307.0;70.0
543.0;-69.0;60.0;225.0;-728.0;500.0;283.0;-535.0;-290.0;40.0
295.0;-196.0;478.0;239.0;-637.0;301.0;641.0;-681.0;35.0;32.0
873.0;-46.0;-178.0;690.0;-394.0;425.0;294.0;-396.0;291.0;-245.0
739.0;377.0;-341.0;654.0;-502.0;243.0;408.0;-685.0;338.0;-58.0
469.0;-55.0;-69.0;943.0;-80.0;517.0;-33.0;-888.0;767.0;-91.0
299.0;-246.0;401.0;223.0;165.0;468.0;-348.0;-439.0;772.0;167.0
374.0;188.0;178.0;226.0;66.0;506.0;-263.0;-284.0;738.0;-46.0
406.0;-12.0;480.0;164.0;-324.0;519.0;156.0;-143.0;683.0;-97.0
244.0;16.0;322.0;311.0;130.0;465.0;-303.0;-612.0;737.0;219.0
383.0;344.0;305.0;261.0;48.0;477.0;-211.0;-472.0;739.0;265.0
396.0;-138.0;303.0;31.0;-123.0;476.0;-59.0;-95.0;722.0;170.0
272.0;-99.0;-260.0;633.0;-129.0;243.0;-144.0;-335.0;667.0;357.0
414.0;-405.0;184.0;443.0;-226.0;489.0;18.0;-182.0;729.0;-55.0
681.0;-7.0;-191.0;763.0;-550.0;417.0;365.0;-824.0;306.0;-235.0
262.0;99.0;295.0;204.0;223.0;548.0;-387.0;-326.0;742.0;24.0
476.0;325.0;512.0;382.0;-113.0;-477.0;330.0;-313.0;-655.0;15.0
442.0;-322.0;-155.0;328.0;-103.0;200.0;-182.0;-362.0;760.0;-101.0
361.0;38.0;375.0;202.0;439.0;-464.0;-254.0;-287.0;-578.0;147.0
350.0;-403.0;976.0;236.0;-795.0;55.0;831.0;-425.0;-82.0;43.0
364.0;-672.0;-239.0;482.0;-222.0;73.0;16.0;-290.0;686.0;477.0
295.0;-319.0;157.0;97.0;-485.0;501.0;305.0;-260.0;551.0;85.0
214.0;12.0;-238.0;444.0;-511.0;407.0;441.0;-142.0;535.0;-432.0
659.0;312.0;-193.0;862.0;-402.0;284.0;394.0;-753.0;184.0;43.0
474.0;199.0;-495.0;595.0;-466.0;256.0;456.0;-406.0;352.0;-125.0
550.0;17.0;-562.0;567.0;-512.0;422.0;439.0;-518.0;441.0;-107.0
665.0;323.0;21.0;825.0;-465.0;155.0;550.0;-454.0;192.0;-201.0
572.0;138.0;103.0;979.0;-484.0;102.0;600.0;-617.0;144.0;-206.0
294.0;-176.0;-158.0;320.0;-263.0;-1.0;53.0;-217.0;672.0;588.0
435.0;-13.0;-57.0;159.0;-454.0;-161.0;286.0;-369.0;568.0;642.0
421.0;-54.0;-57.0;186.0;-447.0;-155.0;280.0;-396.0;579.0;646.0
383.0;72.0;-335.0;422.0;-454.0;409.0;305.0;-336.0;619.0;225.0
414.0;266.0;307.0;463.0;124.0;511.0;-322.0;-390.0;710.0;161.0
415.0;-15.0;-75.0;210.0;-466.0;-148.0;296.0;-395.0;545.0;642.0
419.0;-7.0;-81.0;225.0;-466.0;-148.0;297.0;-391.0;540.0;671.0
405.0;-214.0;-186.0;346.0;-464.0;-65.0;307.0;-328.0;601.0;536.0
746.0;244.0;-168.0;136.0;-594.0;197.0;436.0;-713.0;229.0;353.0
415.0;-710.0;-195.0;512.0;-462.0;58.0;269.0;-304.0;513.0;651.0
369.0;157.0;954.0;181.0;-73.0;511.0;-91.0;-188.0;735.0;-32.0
689.0;217.0;-271.0;257.0;-611.0;156.0;466.0;-663.0;234.0;377.0
561.0;68.0;232.0;410.0;-738.0;517.0;294.0;-709.0;-200.0;35.0
614.0;271.0;365.0;652.0;-678.0;544.0;205.0;-467.0;15.0;-60.0
290.0;-59.0;425.0;339.0;-20.0;492.0;-142.0;-395.0;855.0;125.0
326.0;31.0;235.0;584.0;-509.0;-8.0;834.0;-173.0;-7.0;-6.0
471.0;-248.0;429.0;360.0;-759.0;208.0;702.0;-364.0;118.0;105.0
212.0;-51.0;155.0;894.0;-111.0;587.0;-178.0;-192.0;712.0;-79.0
348.0;-348.0;67.0;718.0;-165.0;531.0;110.0;-272.0;492.0;-244.0
315.0;-149.0;311.0;728.0;-537.0;-101.0;853.0;-151.0;-29.0;-156.0
733.0;-160.0;-313.0;209.0;-639.0;392.0;466.0;-557.0;459.0;-11.0
369.0;-14.0;194.0;11.0;-311.0;-94.0;86.0;-308.0;653.0;756.0
323.0;70.0;133.0;102.0;-330.0;-69.0;112.0;-306.0;654.0;689.0
-87.0;-82.0;963.0;325.0;-566.0;-426.0;850.0;106.0;-384.0;78.0
332.0;57.0;226.0;310.0;-509.0;22.0;844.0;-186.0;-19.0;-41.0
322.0;-443.0;-247.0;717.0;-402.0;413.0;276.0;-302.0;594.0;59.0
387.0;333.0;-458.0;743.0;-76.0;149.0;2.0;-320.0;783.0;190.0
467.0;463.0;-510.0;609.0;407.0;-373.0;-255.0;-380.0;-576.0;-127.0
240.0;-126.0;162.0;65.0;59.0;524.0;-244.0;-377.0;765.0;-47.0
1008.0;-21.0;-354.0;67.0;-596.0;-33.0;601.0;-971.0;-347.0;754.0
303.0;121.0;-334.0;782.0;-333.0;521.0;186.0;-331.0;650.0;-203.0
386.0;424.0;333.0;409.0;-205.0;562.0;-5.0;-396.0;681.0;-42.0
121.0;-74.0;740.0;244.0;-362.0;536.0;238.0;-129.0;615.0;67.0
372.0;-35.0;-409.0;429.0;-312.0;256.0;139.0;-319.0;665.0;-26.0
203.0;49.0;592.0;166.0;-197.0;509.0;49.0;-543.0;711.0;42.0
469.0;-193.0;-260.0;473.0;-260.0;511.0;99.0;-383.0;681.0;-67.0
151.0;-96.0;521.0;221.0;-29.0;475.0;-72.0;-468.0;765.0;-35.0
349.0;207.0;900.0;323.0;-479.0;-283.0;700.0;-138.0;-526.0;24.0
435.0;1478.0;-166.0;411.0;-323.0;247.0;163.0;-405.0;674.0;1.0
369.0;2.0;270.0;239.0;704.0;-276.0;-683.0;-330.0;-82.0;89.0
379.0;61.0;-184.0;804.0;-296.0;472.0;127.0;-306.0;694.0;-100.0
314.0;-146.0;790.0;205.0;49.0;458.0;-210.0;-344.0;758.0;26.0
210.0;-267.0;123.0;264.0;-4.0;474.0;-174.0;-383.0;793.0;149.0
429.0;-460.0;781.0;171.0;-105.0;482.0;-39.0;-443.0;720.0;-88.0
934.0;18.0;26.0;721.0;-521.0;272.0;316.0;-832.0;161.0;-117.0
608.0;-39.0;336.0;532.0;-617.0;-21.0;952.0;-551.0;-513.0;39.0
260.0;14.0;589.0;280.0;-41.0;500.0;-58.0;-434.0;768.0;-9.0
631.0;86.0;910.0;382.0;-507.0;-95.0;760.0;-584.0;-461.0;162.0
212.0;415.0;-213.0;770.0;-263.0;417.0;43.0;-205.0;684.0;84.0
342.0;348.0;146.0;55.0;-295.0;509.0;79.0;-260.0;647.0;208.0
351.0;-37.0;-235.0;781.0;-370.0;460.0;181.0;-315.0;640.0;-70.0
196.0;-720.0;-208.0;108.0;-530.0;425.0;424.0;-125.0;436.0;152.0
431.0;38.0;450.0;119.0;-363.0;515.0;204.0;-51.0;638.0;91.0
669.0;273.0;131.0;406.0;-102.0;543.0;-134.0;-337.0;753.0;-3.0
616.0;241.0;113.0;370.0;-139.0;544.0;-94.0;-208.0;757.0;-51.0
161.0;-214.0;106.0;268.0;-366.0;460.0;263.0;-285.0;736.0;148.0
349.0;20.0;-198.0;757.0;-340.0;438.0;206.0;-305.0;628.0;-2.0
795.0;116.0;-315.0;765.0;-692.0;244.0;417.0;-737.0;142.0;53.0
371.0;285.0;-28.0;458.0;-449.0;456.0;283.0;-948.0;382.0;54.0
380.0;-128.0;54.0;946.0;-252.0;389.0;85.0;-350.0;683.0;-79.0
809.0;338.0;-510.0;748.0;-712.0;202.0;644.0;-911.0;-137.0;-149.0
349.0;-482.0;513.0;241.0;-693.0;468.0;630.0;-427.0;249.0;-6.0
94.0;602.0;-314.0;813.0;-252.0;351.0;45.0;-152.0;694.0;132.0
506.0;76.0;339.0;322.0;-696.0;301.0;733.0;-426.0;16.0;-43.0
162.0;343.0;156.0;297.0;-444.0;545.0;227.0;-226.0;505.0;-34.0
562.0;-244.0;651.0;233.0;359.0;324.0;-607.0;-479.0;471.0;178.0
178.0;-30.0;496.0;195.0;259.0;484.0;-508.0;-476.0;720.0;153.0
-410.0;-398.0;-147.0;30.0;-522.0;399.0;454.0;301.0;564.0;405.0
793.0;35.0;-489.0;945.0;-683.0;237.0;546.0;-925.0;-88.0;-287.0
316.0;1157.0;-225.0;772.0;-312.0;248.0;95.0;-353.0;643.0;146.0
995.0;-684.0;-687.0;469.0;-531.0;-170.0;587.0;-931.0;-379.0;402.0
120.0;-131.0;-223.0;423.0;-205.0;459.0;-8.0;-59.0;729.0;-29.0
339.0;-364.0;293.0;277.0;-67.0;506.0;-112.0;-421.0;780.0;-14.0
201.0;-140.0;-221.0;574.0;-314.0;437.0;109.0;-232.0;621.0;-100.0
316.0;487.0;-95.0;502.0;-553.0;324.0;414.0;-245.0;450.0;-179.0
359.0;171.0;1045.0;487.0;428.0;443.0;-818.0;-309.0;367.0;-140.0
499.0;29.0;331.0;211.0;-749.0;81.0;772.0;-297.0;55.0;22.0
367.0;-121.0;405.0;178.0;52.0;460.0;-276.0;-135.0;736.0;220.0
685.0;-392.0;-98.0;411.0;-626.0;155.0;551.0;-438.0;307.0;-62.0
303.0;-165.0;387.0;-28.0;-67.0;489.0;-130.0;-288.0;716.0;192.0
276.0;266.0;518.0;303.0;225.0;500.0;-418.0;-616.0;722.0;10.0
357.0;-112.0;-245.0;703.0;-268.0;537.0;69.0;-291.0;716.0;-67.0
629.0;-3477.0;-468.0;606.0;-810.0;-387.0;265.0;-811.0;219.0;220.0
389.0;-1107.0;31.0;614.0;-14.0;250.0;-261.0;-269.0;762.0;247.0
248.0;-131.0;-218.0;614.0;-302.0;443.0;93.0;-226.0;626.0;-97.0
183.0;249.0;-225.0;685.0;-253.0;443.0;30.0;-167.0;681.0;19.0
247.0;-208.0;87.0;242.0;5.0;475.0;-166.0;-614.0;781.0;178.0
733.0;-67.0;-399.0;578.0;454.0;16.0;-755.0;-771.0;370.0;49.0
241.0;117.0;531.0;150.0;-151.0;505.0;-183.0;-63.0;662.0;103.0
699.0;285.0;559.0;387.0;-324.0;-77.0;822.0;-322.0;-169.0;-132.0
189.0;-157.0;-189.0;715.0;-282.0;490.0;60.0;-94.0;611.0;-8.0
128.0;65.0;-170.0;734.0;-289.0;502.0;45.0;-102.0;648.0;-96.0
284.0;111.0;522.0;109.0;-144.0;500.0;-184.0;-87.0;666.0;139.0
330.0;-141.0;-170.0;794.0;-296.0;473.0;155.0;-248.0;649.0;46.0
362.0;-7.0;610.0;216.0;-735.0;14.0;820.0;-214.0;-74.0;-10.0
396.0;77.0;-97.0;591.0;-603.0;198.0;523.0;-481.0;438.0;-300.0
287.0;-45.0;318.0;195.0;-769.0;86.0;779.0;-488.0;116.0;-53.0
959.0;-53.0;-914.0;722.0;-523.0;271.0;317.0;-814.0;160.0;-86.0
90.0;-218.0;487.0;204.0;-36.0;477.0;-66.0;-459.0;759.0;111.0
341.0;246.0;150.0;590.0;-636.0;370.0;544.0;-210.0;395.0;-113.0
301.0;-84.0;-477.0;681.0;-372.0;497.0;236.0;-336.0;652.0;-3.0
397.0;-167.0;641.0;-141.0;179.0;527.0;-354.0;-229.0;716.0;196.0
867.0;221.0;-253.0;509.0;-507.0;290.0;535.0;-505.0;-22.0;-138.0
-380.0;-488.0;93.0;285.0;-548.0;454.0;466.0;-109.0;636.0;15.0
401.0;136.0;-40.0;-71.0;-450.0;-227.0;242.0;-368.0;566.0;603.0
466.0;56.0;477.0;189.0;170.0;445.0;-346.0;-550.0;729.0;212.0
326.0;-119.0;-191.0;794.0;-344.0;444.0;208.0;-284.0;621.0;37.0
519.0;255.0;376.0;317.0;-664.0;347.0;618.0;-168.0;185.0;-45.0
485.0;120.0;-37.0;63.0;-453.0;-180.0;285.0;-368.0;573.0;615.0
355.0;849.0;375.0;254.0;101.0;482.0;-423.0;-165.0;715.0;-15.0
544.0;289.0;779.0;485.0;458.0;192.0;-788.0;-573.0;427.0;-76.0
352.0;346.0;148.0;2.0;-258.0;505.0;51.0;-234.0;678.0;193.0
285.0;-265.0;516.0;62.0;-211.0;525.0;86.0;-416.0;718.0;100.0
371.0;-529.0;-361.0;100.0;-126.0;-3.0;57.0;-288.0;730.0;531.0
871.0;-5.0;523.0;817.0;-471.0;-370.0;809.0;-849.0;-482.0;-154.0
325.0;-347.0;961.0;170.0;-14.0;465.0;-81.0;-443.0;753.0;-2.0
311.0;-276.0;913.0;694.0;154.0;505.0;-423.0;-196.0;508.0;-140.0
312.0;417.0;446.0;286.0;-647.0;350.0;644.0;-361.0;74.0;-39.0
725.0;-119.0;-181.0;790.0;-376.0;427.0;322.0;-694.0;292.0;-231.0
775.0;41.0;229.0;27.0;-44.0;496.0;-169.0;-435.0;719.0;199.0
233.0;-211.0;255.0;228.0;-22.0;495.0;-192.0;-116.0;742.0;209.0
306.0;-363.0;992.0;251.0;506.0;78.0;-710.0;-232.0;498.0;66.0
378.0;97.0;55.0;249.0;-735.0;507.0;279.0;-578.0;-310.0;39.0
330.0;506.0;-345.0;700.0;-412.0;492.0;278.0;-314.0;588.0;-169.0
371.0;-42.0;233.0;-318.0;-309.0;-240.0;84.0;-330.0;647.0;830.0
285.0;110.0;612.0;91.0;-246.0;517.0;108.0;-528.0;690.0;128.0
446.0;0.0;-52.0;89.0;-460.0;-185.0;292.0;-382.0;568.0;666.0
317.0;-254.0;226.0;134.0;12.0;519.0;-191.0;-523.0;762.0;126.0
389.0;293.0;968.0;704.0;592.0;485.0;-757.0;-443.0;397.0;-38.0
734.0;-86.0;53.0;208.0;-730.0;494.0;262.0;-308.0;-247.0;79.0
-347.0;1965.0;9.0;356.0;-598.0;504.0;630.0;213.0;414.0;174.0
386.0;-99.0;221.0;-187.0;-311.0;-175.0;86.0;-319.0;650.0;818.0
456.0;-158.0;624.0;131.0;-393.0;514.0;220.0;-172.0;605.0;52.0
947.0;-967.0;-95.0;628.0;-551.0;507.0;409.0;-636.0;277.0;-259.0
268.0;398.0;-180.0;493.0;-375.0;524.0;-27.0;-1308.0;391.0;256.0
331.0;359.0;301.0;727.0;-524.0;-44.0;864.0;-176.0;-78.0;-75.0
