InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
805.0;-323.0;63.0;270.0;?;-355.0;147.0;-539.0;250.0;240.0
730.0;-581.0;47.0;436.0;147.0;-411.0;148.0;-432.0;?;190.0
655.0;-913.0;?;?;162.0;?;152.0;-39.0;416.0;201.0
453.0;?;-19.0;246.0;65.0;-684.0;160.0;-1170.0;429.0;259.0
360.0;-1293.0;-107.0;234.0;-219.0;-559.0;?;-1698.0;?;311.0
255.0;-1065.0;-129.0;292.0;-347.0;-700.0;154.0;-758.0;410.0;345.0
166.0;-905.0;-95.0;281.0;-418.0;-918.0;154.0;86.0;447.0;313.0
-47.0;-703.0;-60.0;254.0;-397.0;-992.0;162.0;?;382.0;393.0
-229.0;-396.0;?;213.0;-428.0;-937.0;165.0;-116.0;399.0;517.0
-466.0;-18.0;-77.0;140.0;-467.0;-728.0;?;-409.0;498.0;468.0
-471.0;169.0;-81.0;79.0;-625.0;-261.0;170.0;-598.0;723.0;482.0
-494.0;274.0;-48.0;?;-842.0;?;175.0;-689.0;579.0;456.0
-513.0;358.0;-2.0;79.0;?;?;177.0;-793.0;304.0;254.0
-584.0;457.0;25.0;53.0;-1209.0;1152.0;182.0;-875.0;183.0;200.0
-600.0;498.0;7.0;-8.0;-1425.0;1521.0;184.0;-837.0;?;?
-526.0;539.0;-45.0;9.0;-1759.0;?;185.0;-824.0;76.0;151.0
-652.0;769.0;-74.0;145.0;-1987.0;2176.0;183.0;?;68.0;7.0
?;1079.0;-66.0;332.0;-1947.0;2061.0;175.0;-462.0;170.0;223.0
?;1152.0;-58.0;423.0;-1699.0;1854.0;172.0;-284.0;282.0;319.0
-1436.0;1251.0;-55.0;501.0;-1350.0;1731.0;171.0;?;198.0;321.0
?;1544.0;-51.0;668.0;-918.0;?;167.0;-780.0;168.0;387.0
-1134.0;1374.0;69.0;546.0;-417.0;?;156.0;-1108.0;221.0;410.0
-1265.0;771.0;173.0;226.0;-255.0;866.0;141.0;-1664.0;262.0;431.0
-1073.0;?;82.0;117.0;-615.0;643.0;120.0;-2132.0;294.0;424.0
-672.0;941.0;-198.0;232.0;?;660.0;95.0;-1815.0;289.0;472.0
-442.0;1100.0;-151.0;302.0;-407.0;705.0;75.0;-1219.0;307.0;565.0
-349.0;1103.0;46.0;341.0;-200.0;638.0;59.0;-772.0;298.0;?
-297.0;988.0;103.0;339.0;-71.0;596.0;50.0;-627.0;302.0;591.0
-216.0;928.0;91.0;344.0;116.0;689.0;42.0;-716.0;387.0;631.0
-110.0;885.0;114.0;303.0;272.0;755.0;30.0;-647.0;450.0;?
?;859.0;138.0;273.0;241.0;703.0;21.0;?;423.0;599.0
87.0;788.0;130.0;293.0;?;662.0;?;?;250.0;375.0
117.0;811.0;138.0;307.0;357.0;?;11.0;-334.0;112.0;420.0
187.0;755.0;161.0;303.0;424.0;533.0;10.0;-412.0;203.0;512.0
277.0;599.0;167.0;309.0;471.0;464.0;7.0;-444.0;363.0;?
385.0;458.0;?;?;399.0;317.0;1.0;-438.0;355.0;?
541.0;320.0;?;371.0;?;84.0;-2.0;-302.0;360.0;359.0
?;89.0;120.0;363.0;?;-46.0;?;-263.0;233.0;280.0
798.0;-301.0;146.0;?;606.0;-308.0;-12.0;-352.0;279.0;227.0
940.0;-723.0;49.0;317.0;?;-881.0;-16.0;108.0;349.0;215.0
1052.0;-1236.0;13.0;230.0;646.0;-1189.0;-8.0;560.0;430.0;?
1135.0;-1609.0;0.0;184.0;448.0;-1402.0;-8.0;-16.0;416.0;138.0
1126.0;?;-73.0;207.0;259.0;-1802.0;-19.0;-233.0;460.0;99.0
1088.0;-1808.0;-31.0;324.0;224.0;?;-20.0;358.0;485.0;82.0
912.0;-1783.0;-36.0;379.0;406.0;?;-15.0;?;475.0;?
461.0;-1724.0;-35.0;360.0;724.0;-2772.0;-7.0;228.0;425.0;231.0
151.0;?;-72.0;?;895.0;-2896.0;-8.0;?;396.0;343.0
-71.0;-1115.0;-66.0;200.0;903.0;-2779.0;-13.0;-665.0;510.0;386.0
-24.0;-793.0;-40.0;128.0;804.0;?;-20.0;-668.0;?;403.0
-214.0;-412.0;?;102.0;577.0;?;-25.0;-429.0;318.0;422.0
-365.0;-60.0;9.0;73.0;313.0;-1452.0;-31.0;-293.0;239.0;469.0
-444.0;242.0;5.0;?;-50.0;-849.0;-33.0;-174.0;384.0;453.0
-474.0;497.0;5.0;35.0;-422.0;-84.0;-38.0;-367.0;?;?
-539.0;671.0;-11.0;20.0;-869.0;751.0;-44.0;-855.0;-16.0;177.0
-652.0;883.0;-8.0;64.0;-1417.0;1484.0;?;-1009.0;99.0;69.0
-927.0;1148.0;?;?;-1934.0;1992.0;-79.0;?;250.0;36.0
?;1369.0;-38.0;225.0;?;2433.0;-102.0;-899.0;254.0;33.0
?;1682.0;-154.0;427.0;-2923.0;2798.0;-122.0;-1174.0;?;?
-1122.0;?;-118.0;832.0;-2579.0;?;-147.0;-1559.0;98.0;100.0
-1572.0;1455.0;61.0;783.0;-1942.0;2189.0;-181.0;?;?;?
-1938.0;909.0;134.0;472.0;?;1467.0;-213.0;-1693.0;232.0;262.0
-2028.0;855.0;-88.0;?;-1840.0;1049.0;-247.0;-1678.0;223.0;336.0
-1811.0;?;-321.0;84.0;?;938.0;-271.0;-1404.0;234.0;?
-1504.0;1115.0;-360.0;43.0;-1612.0;893.0;-288.0;-1293.0;263.0;451.0
?;1133.0;-304.0;55.0;-1603.0;796.0;-311.0;-1536.0;294.0;487.0
-805.0;?;-284.0;138.0;?;736.0;-339.0;-1918.0;355.0;717.0
-599.0;1152.0;-260.0;?;-1169.0;765.0;-375.0;-1979.0;?;722.0
-419.0;1173.0;-185.0;323.0;-677.0;924.0;-406.0;-1794.0;198.0;440.0
-217.0;1235.0;-92.0;?;-191.0;1052.0;-431.0;-1617.0;223.0;620.0
-63.0;1276.0;-48.0;339.0;180.0;?;-455.0;-1551.0;254.0;?
107.0;1308.0;-27.0;322.0;443.0;947.0;-475.0;?;396.0;541.0
306.0;?;-13.0;304.0;612.0;873.0;-492.0;-1051.0;418.0;511.0
442.0;?;11.0;316.0;822.0;?;-505.0;-794.0;356.0;415.0
571.0;1252.0;59.0;229.0;931.0;665.0;-517.0;-821.0;?;300.0
?;889.0;160.0;260.0;711.0;647.0;-529.0;-885.0;252.0;226.0
615.0;?;103.0;374.0;582.0;0.0;-539.0;-819.0;274.0;193.0
557.0;407.0;98.0;?;718.0;-387.0;-550.0;-1152.0;273.0;?
591.0;117.0;147.0;354.0;666.0;-608.0;-579.0;-2092.0;275.0;170.0
608.0;137.0;115.0;450.0;?;-943.0;-617.0;-2620.0;325.0;148.0
446.0;?;121.0;476.0;721.0;-1294.0;-651.0;-2398.0;328.0;143.0
196.0;-26.0;210.0;393.0;773.0;-1450.0;-673.0;-1577.0;?;?
-60.0;-164.0;123.0;296.0;664.0;-1449.0;?;-829.0;?;247.0
-214.0;-325.0;99.0;221.0;420.0;-1201.0;-675.0;-464.0;287.0;265.0
-269.0;-256.0;41.0;109.0;70.0;-773.0;-663.0;-725.0;306.0;252.0
-311.0;-36.0;4.0;123.0;-273.0;-343.0;-655.0;-799.0;?;312.0
-421.0;185.0;-44.0;153.0;-619.0;72.0;-643.0;-691.0;277.0;305.0
-526.0;446.0;-77.0;192.0;-865.0;398.0;-625.0;-515.0;37.0;333.0
-753.0;691.0;-101.0;211.0;-1027.0;686.0;-606.0;-344.0;-22.0;?
-874.0;829.0;-105.0;210.0;-1119.0;953.0;-588.0;-155.0;-17.0;484.0
-1022.0;859.0;-101.0;192.0;-1279.0;1303.0;-567.0;-102.0;-63.0;377.0
-1138.0;849.0;-87.0;227.0;-1433.0;1516.0;-547.0;?;-103.0;324.0
-1300.0;944.0;-92.0;296.0;-1548.0;1558.0;-525.0;648.0;-182.0;?
?;1046.0;-86.0;351.0;-1556.0;1625.0;-509.0;1003.0;-134.0;348.0
-1230.0;1134.0;-50.0;431.0;?;1627.0;-498.0;889.0;-142.0;356.0
-1066.0;1254.0;-14.0;586.0;-1159.0;1512.0;-490.0;470.0;-122.0;325.0
-1007.0;1094.0;113.0;730.0;-719.0;1351.0;-490.0;160.0;-143.0;231.0
-960.0;779.0;273.0;608.0;-389.0;?;-495.0;144.0;-143.0;241.0
-861.0;607.0;322.0;588.0;-300.0;810.0;-498.0;518.0;-151.0;251.0
-631.0;538.0;280.0;673.0;-227.0;615.0;-503.0;424.0;-162.0;232.0
-543.0;502.0;310.0;723.0;-40.0;424.0;-506.0;460.0;?;269.0
-462.0;465.0;386.0;743.0;74.0;186.0;-508.0;756.0;-149.0;233.0
-453.0;365.0;422.0;?;82.0;36.0;-503.0;797.0;-175.0;254.0
-444.0;306.0;403.0;736.0;88.0;-34.0;-510.0;?;-177.0;268.0
-343.0;?;380.0;706.0;146.0;-61.0;-510.0;389.0;-131.0;274.0
-190.0;223.0;369.0;?;67.0;-62.0;-512.0;478.0;-128.0;259.0
-103.0;147.0;338.0;726.0;97.0;3.0;?;?;-125.0;236.0
-44.0;?;343.0;760.0;105.0;-19.0;-515.0;?;-101.0;?
-2.0;72.0;352.0;781.0;168.0;-5.0;-520.0;-642.0;-43.0;269.0
37.0;36.0;355.0;791.0;?;?;-523.0;-183.0;?;301.0
92.0;22.0;337.0;770.0;243.0;-52.0;-523.0;233.0;-61.0;328.0
?;-3.0;320.0;767.0;?;-69.0;-525.0;?;-18.0;319.0
199.0;-14.0;313.0;748.0;219.0;-142.0;-529.0;-88.0;11.0;317.0
246.0;-10.0;312.0;732.0;150.0;-177.0;-530.0;-291.0;12.0;306.0
314.0;11.0;305.0;727.0;166.0;-207.0;-529.0;-457.0;34.0;320.0
322.0;?;294.0;?;199.0;-238.0;-531.0;-529.0;64.0;328.0
393.0;-27.0;275.0;693.0;194.0;-193.0;-530.0;-593.0;117.0;302.0
470.0;-96.0;254.0;669.0;247.0;-177.0;-531.0;?;178.0;290.0
564.0;-160.0;241.0;645.0;283.0;-236.0;-531.0;-636.0;207.0;320.0
641.0;-205.0;217.0;628.0;328.0;-267.0;-530.0;-660.0;250.0;316.0
731.0;-244.0;196.0;616.0;394.0;-355.0;-533.0;?;225.0;333.0
791.0;-361.0;198.0;594.0;424.0;-410.0;-534.0;-469.0;277.0;?
838.0;-366.0;185.0;571.0;439.0;-524.0;?;-454.0;318.0;305.0
?;-402.0;174.0;534.0;456.0;?;-538.0;-438.0;374.0;308.0
895.0;-420.0;158.0;501.0;436.0;?;-541.0;-220.0;361.0;369.0
880.0;-393.0;138.0;479.0;429.0;-614.0;-545.0;145.0;371.0;358.0
827.0;-346.0;123.0;445.0;?;-635.0;-551.0;168.0;385.0;348.0
777.0;-363.0;106.0;400.0;382.0;?;-555.0;447.0;437.0;338.0
743.0;?;78.0;?;290.0;-501.0;-561.0;?;455.0;360.0
700.0;-318.0;61.0;359.0;182.0;-355.0;?;1.0;445.0;350.0
602.0;-228.0;45.0;?;164.0;-305.0;-569.0;-197.0;462.0;399.0
?;-144.0;38.0;?;189.0;-209.0;-569.0;-197.0;?;412.0
397.0;-152.0;53.0;?;236.0;-152.0;-572.0;-114.0;498.0;387.0
352.0;-168.0;54.0;323.0;179.0;-150.0;-575.0;?;508.0;411.0
321.0;-160.0;34.0;324.0;199.0;?;-572.0;-146.0;498.0;?
263.0;-131.0;40.0;?;132.0;-139.0;-572.0;-131.0;474.0;?
210.0;-66.0;54.0;310.0;?;-136.0;-572.0;-103.0;459.0;385.0
123.0;-55.0;53.0;295.0;66.0;-118.0;-571.0;-212.0;453.0;365.0
64.0;-31.0;?;?;49.0;-64.0;-569.0;-442.0;470.0;384.0
32.0;-68.0;59.0;272.0;?;1.0;-564.0;?;485.0;344.0
21.0;-71.0;46.0;?;-19.0;73.0;-562.0;-336.0;479.0;355.0
-12.0;-93.0;40.0;259.0;-93.0;50.0;-558.0;-310.0;457.0;345.0
?;-71.0;?;?;-156.0;?;-555.0;-405.0;465.0;359.0
-16.0;?;28.0;256.0;-160.0;16.0;-550.0;-456.0;456.0;384.0
-1.0;-71.0;?;263.0;-155.0;-54.0;-547.0;-264.0;446.0;383.0
-22.0;-75.0;21.0;263.0;-168.0;-73.0;-542.0;-202.0;457.0;370.0
-9.0;-66.0;10.0;249.0;-124.0;-89.0;-543.0;-157.0;469.0;379.0
?;-48.0;8.0;247.0;?;-131.0;-540.0;-124.0;457.0;366.0
7.0;-32.0;-2.0;242.0;-110.0;-153.0;-539.0;-148.0;437.0;414.0
34.0;-3.0;-6.0;235.0;?;-56.0;-535.0;-139.0;458.0;?
69.0;37.0;-3.0;237.0;-20.0;?;-536.0;-52.0;435.0;455.0
104.0;41.0;?;250.0;?;-19.0;-536.0;?;442.0;428.0
?;60.0;0.0;243.0;75.0;-11.0;-531.0;?;443.0;432.0
98.0;107.0;7.0;245.0;146.0;-19.0;?;?;452.0;435.0
114.0;94.0;20.0;244.0;150.0;17.0;-528.0;-150.0;461.0;424.0
85.0;101.0;26.0;249.0;156.0;?;?;?;471.0;?
102.0;105.0;?;239.0;188.0;13.0;-526.0;?;438.0;394.0
106.0;74.0;44.0;245.0;?;18.0;-525.0;-148.0;444.0;392.0
?;94.0;48.0;242.0;130.0;?;-522.0;-230.0;444.0;400.0
65.0;19.0;56.0;247.0;94.0;33.0;-520.0;-325.0;486.0;392.0
?;14.0;55.0;234.0;100.0;13.0;-517.0;-236.0;454.0;381.0
14.0;-2.0;55.0;229.0;54.0;41.0;-514.0;-276.0;447.0;386.0
18.0;-15.0;44.0;?;-8.0;4.0;-514.0;-304.0;?;382.0
17.0;-32.0;35.0;244.0;-56.0;10.0;?;-392.0;443.0;398.0
5.0;?;?;244.0;-36.0;26.0;-504.0;-426.0;447.0;432.0
-32.0;?;24.0;236.0;-25.0;4.0;-502.0;-337.0;458.0;426.0
-39.0;-43.0;20.0;225.0;-54.0;2.0;-499.0;-367.0;453.0;410.0
-16.0;-35.0;13.0;227.0;-78.0;-14.0;-496.0;-343.0;462.0;415.0
-9.0;?;5.0;229.0;-66.0;0.0;-491.0;-281.0;468.0;422.0
3.0;-42.0;7.0;231.0;-41.0;20.0;-489.0;-274.0;489.0;415.0
?;-2.0;?;221.0;-29.0;65.0;-484.0;-307.0;456.0;404.0
-14.0;-36.0;5.0;231.0;?;?;-483.0;-323.0;450.0;401.0
?;12.0;13.0;230.0;29.0;45.0;-478.0;-179.0;464.0;388.0
-6.0;1.0;13.0;232.0;32.0;52.0;-477.0;-156.0;476.0;426.0
21.0;8.0;23.0;?;?;24.0;-476.0;-167.0;?;392.0
13.0;-8.0;29.0;232.0;65.0;31.0;-474.0;-217.0;466.0;409.0
11.0;2.0;32.0;223.0;40.0;0.0;-471.0;?;445.0;411.0
0.0;?;35.0;220.0;1.0;-4.0;-472.0;-192.0;458.0;?
9.0;-9.0;33.0;226.0;20.0;-5.0;-469.0;-117.0;453.0;414.0
15.0;6.0;33.0;226.0;4.0;19.0;-465.0;-202.0;463.0;416.0
-3.0;47.0;26.0;230.0;-2.0;25.0;?;-218.0;484.0;391.0
9.0;2.0;21.0;218.0;30.0;53.0;-462.0;-199.0;460.0;405.0
21.0;6.0;20.0;220.0;-11.0;25.0;?;?;470.0;393.0
9.0;37.0;19.0;237.0;16.0;57.0;-459.0;-166.0;454.0;428.0
-23.0;29.0;22.0;231.0;46.0;41.0;-456.0;-198.0;448.0;435.0
-8.0;57.0;22.0;216.0;37.0;53.0;-452.0;-200.0;463.0;415.0
-8.0;49.0;24.0;220.0;19.0;71.0;-452.0;-188.0;472.0;394.0
44.0;60.0;24.0;217.0;12.0;37.0;-448.0;-248.0;473.0;404.0
4.0;29.0;13.0;222.0;4.0;40.0;-445.0;-107.0;447.0;420.0
-23.0;35.0;15.0;223.0;45.0;?;-444.0;-160.0;461.0;452.0
13.0;47.0;21.0;228.0;40.0;102.0;-444.0;-126.0;?;413.0
-2.0;33.0;19.0;223.0;47.0;74.0;-441.0;-122.0;446.0;422.0
13.0;40.0;25.0;223.0;47.0;76.0;-440.0;-78.0;?;416.0
-37.0;26.0;25.0;?;?;?;-438.0;?;?;422.0
?;39.0;30.0;228.0;44.0;47.0;-437.0;-122.0;454.0;406.0
29.0;-12.0;34.0;230.0;40.0;33.0;-436.0;-162.0;458.0;402.0
20.0;-2.0;33.0;228.0;21.0;25.0;-435.0;-141.0;470.0;417.0
?;0.0;28.0;226.0;28.0;17.0;-434.0;-116.0;486.0;418.0
19.0;-2.0;27.0;?;-3.0;-2.0;-431.0;-115.0;448.0;427.0
-18.0;-10.0;29.0;229.0;-7.0;52.0;-428.0;-145.0;?;422.0
11.0;0.0;23.0;232.0;-10.0;14.0;-429.0;-145.0;?;?
-8.0;?;?;220.0;46.0;?;?;-128.0;465.0;414.0
-17.0;-9.0;21.0;223.0;-16.0;20.0;-425.0;-124.0;446.0;432.0
-25.0;30.0;22.0;?;-3.0;85.0;-425.0;-122.0;451.0;408.0
4.0;28.0;25.0;234.0;28.0;77.0;-422.0;-128.0;451.0;452.0
-8.0;31.0;25.0;223.0;27.0;78.0;?;-89.0;433.0;392.0
-10.0;23.0;27.0;220.0;9.0;51.0;-419.0;-137.0;462.0;420.0
4.0;1.0;26.0;225.0;-7.0;30.0;-417.0;-67.0;475.0;408.0
-6.0;-16.0;22.0;230.0;6.0;44.0;-416.0;?;476.0;409.0
21.0;4.0;20.0;234.0;21.0;35.0;?;-89.0;467.0;428.0
-10.0;8.0;23.0;233.0;31.0;41.0;-414.0;-116.0;485.0;390.0
4.0;10.0;25.0;229.0;46.0;33.0;-412.0;-133.0;450.0;432.0
13.0;2.0;26.0;230.0;27.0;16.0;?;?;450.0;404.0
?;-15.0;33.0;230.0;26.0;?;-407.0;-135.0;468.0;399.0
0.0;-4.0;37.0;233.0;45.0;49.0;?;-120.0;462.0;404.0
6.0;23.0;34.0;230.0;48.0;25.0;-405.0;-67.0;?;405.0
11.0;25.0;33.0;228.0;12.0;?;?;-109.0;474.0;385.0
5.0;0.0;32.0;232.0;-20.0;45.0;-404.0;-48.0;465.0;404.0
-14.0;6.0;27.0;237.0;-3.0;35.0;?;-38.0;449.0;425.0
-18.0;8.0;?;232.0;26.0;68.0;-401.0;-44.0;440.0;?
-12.0;48.0;?;230.0;-4.0;72.0;-400.0;-59.0;468.0;404.0
-37.0;74.0;28.0;230.0;2.0;94.0;-400.0;-47.0;470.0;412.0
-17.0;43.0;30.0;228.0;-3.0;79.0;?;-2.0;472.0;388.0
-14.0;57.0;25.0;241.0;21.0;94.0;-403.0;54.0;478.0;?
-17.0;62.0;31.0;242.0;19.0;80.0;-401.0;?;436.0;417.0
-29.0;51.0;30.0;230.0;51.0;?;-404.0;205.0;457.0;400.0
-4.0;62.0;25.0;230.0;34.0;?;?;258.0;464.0;?
-21.0;47.0;28.0;239.0;14.0;79.0;?;412.0;443.0;398.0
-45.0;59.0;26.0;240.0;36.0;65.0;-419.0;439.0;450.0;404.0
-17.0;55.0;?;241.0;57.0;78.0;-424.0;473.0;465.0;404.0
-10.0;53.0;22.0;241.0;22.0;108.0;-433.0;606.0;432.0;396.0
?;?;26.0;244.0;52.0;110.0;-441.0;609.0;430.0;385.0
4.0;50.0;28.0;250.0;28.0;?;-450.0;647.0;430.0;383.0
11.0;29.0;31.0;248.0;35.0;94.0;-457.0;766.0;432.0;384.0
47.0;27.0;28.0;249.0;21.0;21.0;?;782.0;454.0;355.0
26.0;45.0;29.0;245.0;41.0;-7.0;-476.0;849.0;460.0;352.0
32.0;33.0;32.0;246.0;39.0;-23.0;-487.0;870.0;469.0;339.0
?;-13.0;32.0;?;28.0;?;-497.0;951.0;456.0;368.0
45.0;-5.0;29.0;265.0;51.0;?;-508.0;971.0;465.0;366.0
22.0;?;34.0;257.0;60.0;-84.0;?;879.0;457.0;370.0
-2.0;18.0;?;248.0;81.0;-55.0;-528.0;892.0;474.0;?
25.0;18.0;?;235.0;-4.0;-36.0;-537.0;?;496.0;?
?;-1.0;23.0;229.0;2.0;15.0;-543.0;642.0;519.0;393.0
-2.0;23.0;16.0;220.0;-23.0;79.0;-548.0;491.0;574.0;371.0
5.0;69.0;11.0;231.0;2.0;136.0;-552.0;?;595.0;396.0
-32.0;76.0;9.0;229.0;-41.0;190.0;-553.0;133.0;589.0;412.0
-100.0;118.0;3.0;233.0;-1.0;235.0;-556.0;211.0;593.0;416.0
-133.0;161.0;8.0;232.0;-19.0;273.0;?;220.0;572.0;411.0
-200.0;181.0;12.0;229.0;?;274.0;-559.0;-2.0;580.0;452.0
-244.0;206.0;20.0;209.0;-18.0;334.0;-561.0;-154.0;562.0;414.0
-249.0;245.0;13.0;186.0;?;395.0;-558.0;-342.0;500.0;390.0
-279.0;268.0;-6.0;181.0;-134.0;467.0;-556.0;-516.0;467.0;343.0
-313.0;339.0;-6.0;183.0;-223.0;549.0;-555.0;-311.0;495.0;343.0
-304.0;321.0;-6.0;201.0;-251.0;599.0;-559.0;112.0;?;323.0
-377.0;285.0;-3.0;238.0;-262.0;644.0;?;41.0;468.0;319.0
-440.0;281.0;2.0;241.0;?;?;?;146.0;448.0;285.0
-433.0;223.0;8.0;?;-282.0;409.0;-572.0;368.0;409.0;275.0
-405.0;165.0;2.0;219.0;-352.0;329.0;-579.0;437.0;375.0;306.0
-343.0;138.0;-8.0;275.0;-346.0;260.0;-584.0;523.0;372.0;294.0
-320.0;140.0;8.0;363.0;-165.0;153.0;-589.0;440.0;313.0;285.0
-343.0;162.0;22.0;415.0;10.0;30.0;-590.0;427.0;321.0;323.0
-361.0;95.0;41.0;330.0;109.0;-49.0;?;568.0;290.0;286.0
-397.0;103.0;52.0;308.0;127.0;-39.0;-592.0;?;?;312.0
?;175.0;65.0;323.0;72.0;61.0;-588.0;620.0;252.0;290.0
-310.0;149.0;87.0;362.0;0.0;136.0;?;626.0;?;276.0
-310.0;156.0;100.0;403.0;-20.0;164.0;-585.0;443.0;230.0;266.0
?;133.0;115.0;439.0;-57.0;212.0;-583.0;91.0;220.0;265.0
-318.0;167.0;127.0;492.0;-64.0;223.0;-584.0;86.0;198.0;271.0
-316.0;194.0;142.0;523.0;?;172.0;-581.0;211.0;193.0;307.0
-372.0;183.0;155.0;540.0;-82.0;186.0;-580.0;401.0;178.0;291.0
-402.0;200.0;171.0;546.0;-53.0;152.0;-577.0;?;164.0;305.0
-411.0;192.0;182.0;?;-86.0;131.0;-574.0;372.0;160.0;330.0
-420.0;199.0;?;530.0;-123.0;121.0;-570.0;297.0;181.0;321.0
-356.0;219.0;170.0;520.0;-197.0;117.0;-568.0;385.0;144.0;361.0
-291.0;188.0;169.0;544.0;-252.0;?;-567.0;145.0;143.0;332.0
?;194.0;?;?;-224.0;206.0;-567.0;-16.0;148.0;335.0
?;210.0;168.0;592.0;-226.0;?;-567.0;-146.0;125.0;351.0
-245.0;189.0;170.0;592.0;-143.0;244.0;?;-257.0;150.0;?
?;?;170.0;570.0;-137.0;?;-568.0;-55.0;133.0;297.0
-233.0;181.0;169.0;559.0;-136.0;291.0;-568.0;184.0;154.0;295.0
-186.0;206.0;172.0;574.0;-113.0;293.0;-568.0;103.0;?;296.0
-137.0;158.0;180.0;580.0;-95.0;259.0;-570.0;-77.0;113.0;?
?;124.0;178.0;592.0;-53.0;227.0;-573.0;-133.0;108.0;274.0
-73.0;89.0;182.0;?;-22.0;?;?;-424.0;123.0;287.0
-29.0;69.0;181.0;?;?;57.0;-586.0;-295.0;148.0;329.0
17.0;20.0;?;584.0;14.0;-25.0;-591.0;-558.0;189.0;?
47.0;15.0;167.0;603.0;56.0;-84.0;-591.0;457.0;?;312.0
?;16.0;169.0;607.0;112.0;-114.0;-593.0;22.0;179.0;283.0
109.0;-37.0;?;598.0;142.0;-140.0;-596.0;-342.0;?;269.0
162.0;-37.0;178.0;590.0;191.0;-136.0;-597.0;-330.0;182.0;249.0
190.0;-20.0;?;582.0;?;-161.0;-595.0;-33.0;162.0;277.0
241.0;-2.0;187.0;589.0;183.0;-148.0;?;-220.0;162.0;?
241.0;0.0;191.0;593.0;166.0;-150.0;-602.0;-306.0;166.0;286.0
285.0;-16.0;192.0;?;178.0;-117.0;-603.0;-195.0;191.0;291.0
281.0;9.0;188.0;583.0;168.0;-178.0;-608.0;5.0;166.0;314.0
298.0;45.0;178.0;561.0;140.0;-258.0;-612.0;-231.0;163.0;305.0
305.0;110.0;167.0;540.0;97.0;?;-616.0;?;181.0;354.0
343.0;119.0;155.0;538.0;28.0;-245.0;-629.0;-728.0;189.0;385.0
?;173.0;140.0;553.0;73.0;-196.0;-642.0;-1324.0;182.0;415.0
362.0;227.0;?;559.0;84.0;?;-654.0;-2021.0;?;401.0
347.0;275.0;138.0;545.0;75.0;-14.0;-669.0;-2555.0;163.0;407.0
338.0;284.0;?;515.0;86.0;-22.0;-678.0;-2481.0;188.0;396.0
322.0;341.0;132.0;485.0;3.0;-24.0;-682.0;?;187.0;386.0
366.0;396.0;137.0;483.0;-29.0;-11.0;?;-2175.0;184.0;389.0
359.0;378.0;159.0;506.0;-28.0;37.0;-678.0;-2280.0;278.0;340.0
358.0;343.0;168.0;490.0;-41.0;34.0;-666.0;-2413.0;371.0;325.0
378.0;343.0;165.0;?;-41.0;28.0;-646.0;-2198.0;405.0;?
378.0;347.0;?;480.0;-37.0;-4.0;-624.0;-1670.0;?;288.0
364.0;328.0;161.0;467.0;13.0;-56.0;-602.0;-1480.0;609.0;310.0
391.0;311.0;146.0;444.0;34.0;?;-583.0;-1575.0;549.0;238.0
366.0;265.0;?;421.0;34.0;-111.0;-559.0;-1583.0;462.0;176.0
341.0;296.0;95.0;395.0;27.0;-104.0;-533.0;-1494.0;416.0;206.0
248.0;276.0;82.0;?;-65.0;-95.0;-513.0;?;427.0;177.0
116.0;228.0;55.0;303.0;-123.0;?;-496.0;-963.0;466.0;221.0
-20.0;85.0;29.0;222.0;-228.0;-32.0;-476.0;-988.0;462.0;292.0
-139.0;-7.0;-18.0;126.0;-477.0;?;-455.0;-1195.0;482.0;364.0
-200.0;40.0;-67.0;82.0;-741.0;106.0;-432.0;-1529.0;500.0;523.0
-219.0;190.0;-95.0;114.0;-911.0;138.0;-401.0;-1551.0;487.0;603.0
?;351.0;-114.0;158.0;-845.0;191.0;-379.0;?;482.0;597.0
-259.0;379.0;-112.0;131.0;-688.0;265.0;-364.0;?;444.0;?
-235.0;331.0;?;50.0;?;379.0;-365.0;-173.0;416.0;549.0
-43.0;239.0;-154.0;?;-629.0;651.0;-372.0;7.0;414.0;554.0
180.0;271.0;-178.0;-37.0;-704.0;854.0;-386.0;22.0;?;515.0
366.0;344.0;?;?;-577.0;987.0;-390.0;-84.0;497.0;481.0
421.0;341.0;-166.0;182.0;-242.0;944.0;-389.0;-55.0;504.0;472.0
330.0;235.0;-54.0;302.0;250.0;616.0;?;-89.0;513.0;?
253.0;161.0;42.0;259.0;582.0;18.0;-383.0;-208.0;544.0;?
156.0;75.0;67.0;213.0;?;-403.0;?;?;471.0;326.0
?;5.0;?;152.0;907.0;-739.0;-352.0;-862.0;450.0;355.0
23.0;-9.0;65.0;91.0;904.0;-897.0;-325.0;-1050.0;639.0;424.0
17.0;-83.0;77.0;76.0;765.0;-935.0;-295.0;-1213.0;687.0;427.0
20.0;-128.0;106.0;103.0;566.0;-908.0;-263.0;-1220.0;?;404.0
-20.0;-132.0;103.0;143.0;399.0;-838.0;-228.0;-1073.0;386.0;275.0
-63.0;-178.0;94.0;159.0;254.0;-704.0;-200.0;-855.0;446.0;289.0
