InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-66;69.0;236;1646;-1253.0;247.0;-459.0;1076;-1260;1260;236;1646
-73;109.0;604;-6;-1355.0;209.0;-80.0;1094;3488;-3488;604;-6
-91;-402.0;244;439;-1122.0;3.0;?;482;4152;-4152;244;439
-109;?;?;590;-688.0;-381.0;-328.0;285;4917;-4917;860;590
-119;-66.0;1421;685;-572.0;-434.0;-560.0;349;5650;-5650;1421;685
-134;57.0;1944;?;-227.0;-754.0;-986.0;-7;5225;?;1944;979
-149;72.0;2423;1353;-594.0;-947.0;-1814.0;-636;5467;-5467;2423;1353
-156;?;2755;512;-1303.0;-902.0;-1782.0;-1220;6789;?;2755;512
-163;-12.0;2187;-74;-1913.0;-847.0;-1691.0;-744;6560;?;2187;-74
-168;-66.0;2189;-91;-1954.0;-714.0;-1653.0;808;4653;-4653;2189;-91
-168;-171.0;3363;-1012;-1817.0;-605.0;-1607.0;1497;5041;-5041;3363;-1012
-167;-178.0;-1131;1858;-1611.0;-516.0;-1400.0;-391;?;-1770;-1131;1858
-162;-114.0;-3974;?;-1190.0;-413.0;-1118.0;-2252;-2997;?;?;?
-159;-60.0;67;-3601;-845.0;?;-898.0;-1303;-3832;3832;?;?
-159;67.0;1088;-84;-687.0;-137.0;-794.0;181;-3289;3289;1088;-84
-159;?;-615;685;-646.0;58.0;-694.0;?;-1494;1494;?;685
-159;380.0;-999;117;-536.0;95.0;-320.0;-27;-1119;1119;-999;117
-158;280.0;-339;450;-153.0;?;78.0;112;-826;826;-339;450
-157;111.0;276;?;?;?;498.0;70;155;-155;276;-341
-158;-179.0;87;26;1205.0;-529.0;1336.0;98;-110;110;87;26
-158;56.0;-20;35;2184.0;-762.0;1849.0;89;-49;49;-20;35
-158;191.0;?;-68;2419.0;-235.0;1898.0;?;-56;56;67;-68
?;132.0;29;-9;2146.0;136.0;?;92;-78;78;29;-9
-158;-128.0;-40;?;1254.0;70.0;1226.0;84;?;151;-40;-30
-158;30.0;-34;?;517.0;58.0;680.0;91;-132;132;-34;31
-158;13.0;-48;-4;-24.0;101.0;450.0;79;-250;250;?;-4
-158;-11.0;?;37;-209.0;134.0;321.0;77;-317;?;-28;?
-158;-98.0;-62;-27;?;188.0;241.0;71;-414;414;-62;-27
-157;-175.0;-147;-240;454.0;169.0;236.0;55;?;1241;-147;-240
-158;-176.0;-148;-33;527.0;-7.0;346.0;161;-233;233;-148;-33
-157;-125.0;-227;-579;314.0;-77.0;312.0;?;-2379;2379;-227;-579
-158;-72.0;-611;-2273;86.0;-140.0;86.0;280;-6686;6686;-611;-2273
-158;-74.0;-592;-2196;?;-259.0;-132.0;266;-6506;6506;-592;-2196
-140;59.0;?;-187;?;-275.0;-357.0;-1221;-6730;?;196;-187
-127;203.0;?;791;-552.0;-187.0;-542.0;-1673;-5307;5307;602;791
-125;226.0;428;986;-881.0;-166.0;-754.0;?;-1830;1830;428;?
-123;240.0;684;1737;-1168.0;-160.0;-762.0;-11;-2585;?;684;1737
-123;71.0;489;1373;-868.0;5.0;-318.0;-21;-1532;1532;489;1373
-126;-289.0;242;122;280.0;-353.0;-44.0;?;3641;-3641;242;122
-136;-108.0;1186;27;1074.0;-571.0;-220.0;213;5338;-5338;1186;27
-145;192.0;1373;444;1016.0;-621.0;?;-96;5038;-5038;1373;444
?;161.0;2359;808;-264.0;-952.0;-958.0;-275;5407;-5407;2359;?
-157;?;1953;997;-1957.0;-1127.0;-1823.0;?;5262;-5262;1953;997
-164;-22.0;1970;-487;-3134.0;-1083.0;-2288.0;-924;5697;?;1970;-487
?;54.0;?;-1106;-3338.0;-891.0;-2408.0;-558;5656;-5656;2087;-1106
-168;34.0;-945;-178;-2928.0;-743.0;-2347.0;1320;4429;-4429;-945;-178
-171;-61.0;3092;-1260;-2379.0;-590.0;-2128.0;3698;?;-2313;3092;-1260
-173;-39.0;1537;-363;-1957.0;-540.0;?;2041;?;79;1537;-363
-168;-49.0;?;-372;-1611.0;-501.0;-1136.0;-1338;-2669;2669;-4050;-372
-164;6.0;-705;-2801;-1188.0;-385.0;?;-875;-4500;4500;-705;-2801
-163;69.0;-1281;-460;-833.0;-245.0;-827.0;511;-3410;3410;-1281;-460
-160;242.0;-872;965;-693.0;-118.0;-783.0;253;-900;?;-872;965
-159;100.0;?;55;-432.0;?;-345.0;?;149;-149;?;55
-160;-72.0;-396;?;-3.0;-209.0;51.0;110;-16;16;-396;176
-160;129.0;?;-109;331.0;-202.0;121.0;73;-76;76;165;-109
-160;85.0;32;-68;456.0;42.0;363.0;94;-37;?;32;-68
-160;9.0;-16;-38;882.0;-96.0;952.0;106;-82;82;-16;-38
-160;-110.0;127;-108;1156.0;-142.0;1014.0;94;-74;74;127;-108
?;51.0;36;-81;1071.0;274.0;1035.0;110;-45;45;36;-81
-160;46.0;76;-90;817.0;303.0;1148.0;96;?;76;76;-90
-160;-146.0;12;-39;532.0;215.0;1037.0;112;-90;90;12;-39
?;-142.0;11;10;?;112.0;745.0;112;?;25;11;10
-160;-151.0;25;7;192.0;98.0;421.0;?;?;-9;25;7
-160;-122.0;-6;-26;161.0;43.0;149.0;86;-22;22;-6;-26
-160;-175.0;-24;-33;-97.0;36.0;41.0;87;-40;40;-24;-33
-160;-201.0;?;-31;-358.0;-121.0;15.0;86;-33;33;-17;-31
-160;-166.0;-20;-32;-458.0;-281.0;-68.0;87;-36;36;-20;-32
-160;-35.0;-19;-32;-377.0;-332.0;-207.0;87;-36;36;-19;-32
-160;135.0;?;-30;-305.0;-348.0;?;86;-32;?;?;-30
-160;211.0;-15;-34;-374.0;-320.0;-512.0;86;-43;43;-15;-34
-160;190.0;-27;-27;-429.0;-196.0;-653.0;88;-22;22;-27;-27
-160;229.0;-8;-36;-424.0;-73.0;-620.0;?;-50;50;-8;-36
-160;239.0;-27;?;-344.0;71.0;-386.0;88;-25;25;-27;-29
-160;168.0;-23;-30;-35.0;113.0;-184.0;87;-31;?;-23;-30
-160;70.0;15;?;428.0;35.0;-132.0;82;-70;70;15;-41
?;82.0;-122;23;626.0;195.0;-73.0;97;1;-1;-122;23
?;131.0;90;31;640.0;361.0;6.0;51;-598;598;90;31
-160;90.0;331;70;512.0;188.0;212.0;-3;-1077;1077;331;70
-161;-32.0;830;284;498.0;-87.0;500.0;?;-806;806;830;284
-162;-100.0;?;101;623.0;-335.0;412.0;-1;-531;531;889;101
-162;-172.0;-640;-433;314.0;-358.0;57.0;271;5;-5;-640;-433
-162;-279.0;-1023;-486;-187.0;-238.0;-196.0;283;113;?;-1023;-486
-161;-263.0;-686;-492;-504.0;-19.0;-163.0;140;-120;120;?;-492
-162;-232.0;-787;-399;-582.0;157.0;-81.0;226;18;?;-787;-399
-161;-117.0;-812;-526;?;321.0;?;172;-57;?;-812;-526
-159;-65.0;-1306;-1354;?;455.0;509.0;56;-100;100;-1306;-1354
-159;?;-1223;-1941;414.0;656.0;774.0;252;69;-69;-1223;-1941
-158;151.0;-1058;-2280;?;619.0;1015.0;370;-19;19;-1058;-2280
-159;416.0;?;-1856;1193.0;592.0;?;289;161;-161;-1124;-1856
-158;587.0;-1140;-2392;1253.0;610.0;1068.0;353;-84;84;-1140;-2392
-159;656.0;-1078;-1901;1223.0;?;?;310;141;-141;-1078;?
-164;655.0;-329;1097;1293.0;786.0;1087.0;112;1442;-1442;-329;1097
-164;643.0;118;823;?;760.0;1257.0;101;995;-995;118;823
-163;540.0;80;-135;1520.0;687.0;1286.0;?;246;-246;80;-135
-163;541.0;129;362;1370.0;?;?;83;361;-361;?;362
-163;584.0;155;-3;971.0;297.0;731.0;144;160;?;155;-3
-163;450.0;174;?;299.0;352.0;212.0;72;103;-103;174;38
-164;238.0;144;-22;-172.0;449.0;46.0;61;-8;8;144;-22
-164;43.0;?;-90;-288.0;?;220.0;?;7;-7;80;-90
-164;5.0;6;66;-114.0;734.0;406.0;78;8;-8;6;66
-164;76.0;-18;28;113.0;899.0;530.0;93;-39;39;-18;28
-164;79.0;?;41;197.0;1014.0;547.0;71;33;-33;4;41
-164;78.0;-11;?;232.0;?;610.0;73;6;-6;-11;83
-164;-32.0;-61;95;336.0;1481.0;833.0;73;55;-55;-61;95
-164;-29.0;-107;79;646.0;1749.0;1126.0;76;?;-62;-107;79
-164;91.0;-98;94;1070.0;?;911.0;91;40;?;-98;94
-164;296.0;-58;76;885.0;1845.0;?;75;?;-38;-58;76
-163;255.0;-51;24;467.0;1818.0;433.0;54;-12;12;?;24
-164;188.0;-50;30;465.0;1772.0;?;56;-5;5;-50;30
-164;78.0;-48;38;1007.0;1594.0;1150.0;56;2;-2;-48;38
-163;-10.0;-65;?;1561.0;?;1484.0;?;-26;26;-65;?
-163;92.0;-68;?;1861.0;?;1791.0;?;-7;7;-68;?
-163;189.0;-59;62;1951.0;1301.0;1789.0;76;22;-22;-59;?
-163;154.0;-61;47;1887.0;?;1663.0;76;14;-14;-61;47
-163;?;-61;50;1621.0;1014.0;1617.0;76;15;-15;-61;50
?;107.0;?;58;1389.0;900.0;1429.0;?;19;-19;-61;58
-163;73.0;-52;18;?;750.0;1170.0;74;?;-7;-52;18
-163;129.0;-49;17;1046.0;637.0;932.0;70;8;-8;-49;17
-163;116.0;-35;?;899.0;582.0;769.0;71;-1;1;-35;13
?;129.0;-84;15;696.0;557.0;616.0;73;-27;27;-84;15
-163;123.0;?;50;621.0;580.0;566.0;70;-16;16;-151;50
-162;116.0;-141;45;525.0;590.0;?;70;-7;7;-141;45
-162;149.0;-178;67;?;590.0;551.0;69;-25;25;-178;67
-163;147.0;-107;22;619.0;?;646.0;72;3;-3;-107;?
-162;151.0;-207;87;654.0;555.0;677.0;68;-33;33;-207;87
-163;116.0;-114;?;459.0;572.0;?;71;-2;2;-114;26
-163;?;-107;21;163.0;577.0;?;72;1;-1;-107;21
-157;-64.0;-1135;704;-65.0;477.0;221.0;32;-329;329;-1135;704
-155;?;?;?;-72.0;360.0;278.0;18;-454;454;-1523;962
-156;-125.0;-1338;838;56.0;135.0;397.0;24;-393;393;-1338;838
-156;-163.0;-1411;887;275.0;-48.0;259.0;22;-419;419;-1411;?
-156;-265.0;-1399;879;134.0;-194.0;110.0;22;-413;413;?;879
?;-296.0;-1407;884;-207.0;-417.0;-40.0;22;-415;415;-1407;884
-156;?;-1324;830;-432.0;-585.0;-295.0;26;-396;396;-1324;830
-156;-169.0;?;997;-432.0;-634.0;-619.0;13;-458;458;-1578;997
-155;-108.0;-831;500;-604.0;-597.0;-750.0;52;-270;270;-831;500
-152;-56.0;290;-274;-848.0;-534.0;-919.0;111;15;-15;290;-274
-153;-36.0;105;-137;-1103.0;-412.0;-1112.0;101;-32;32;105;-137
-153;34.0;38;?;-1086.0;?;-988.0;89;-43;43;38;?
-153;44.0;?;-13;-807.0;-218.0;-726.0;81;?;19;92;-13
?;?;?;-2;-412.0;?;-401.0;75;-27;27;24;-2
-153;18.0;86;-45;-129.0;-278.0;-297.0;80;-10;10;86;-45
-153;72.0;54;-27;?;-322.0;-280.0;?;-18;18;54;-27
-153;116.0;63;-31;-247.0;?;-369.0;78;-16;16;63;-31
-153;123.0;49;?;-488.0;-50.0;-479.0;77;-23;23;49;1
?;173.0;36;20;-550.0;24.0;-442.0;75;-26;26;36;20
-153;88.0;49;-4;-469.0;15.0;?;77;-25;25;49;-4
-153;93.0;38;25;-266.0;?;-319.0;75;-24;24;38;25
-153;-3.0;47;-10;-249.0;-120.0;?;77;-27;27;47;-10
-153;?;53;-103;-368.0;-91.0;-315.0;?;-37;37;53;-103
-153;-23.0;26;-74;-417.0;-93.0;-302.0;76;-36;36;26;-74
-153;20.0;12;-44;-273.0;?;?;82;-36;36;12;-44
-153;20.0;-18;-33;-137.0;-93.0;-11.0;83;-34;34;-18;-33
-153;8.0;-6;-21;-30.0;?;?;74;-38;38;-6;-21
-153;-32.0;7;-18;-69.0;-107.0;10.0;77;-32;32;7;-18
-153;?;-29;-1;-121.0;-71.0;-9.0;80;?;15;-29;-1
-153;-25.0;10;-35;-120.0;-3.0;62.0;74;-32;32;?;-35
-153;-63.0;22;-25;?;117.0;186.0;75;-24;24;22;-25
-153;-21.0;-26;21;230.0;182.0;322.0;?;27;-27;-26;21
-153;-42.0;-24;?;355.0;163.0;427.0;69;61;-61;-24;16
-153;8.0;-22;24;424.0;188.0;?;?;24;-24;-22;24
?;28.0;-39;41;357.0;228.0;425.0;70;?;43;-39;41
-153;52.0;-46;49;413.0;204.0;468.0;69;-22;?;?;49
-153;37.0;-69;70;?;134.0;?;80;46;-46;-69;70
-153;37.0;-90;61;375.0;49.0;364.0;73;72;?;-90;61
-153;6.0;?;18;214.0;30.0;234.0;64;39;-39;-105;18
-153;-1.0;-71;25;102.0;84.0;56.0;77;-9;9;-71;?
-153;77.0;-30;59;31.0;200.0;38.0;70;-24;?;-30;?
-152;?;-57;49;49.0;154.0;172.0;71;-4;4;-57;49
-152;110.0;-2;?;228.0;97.0;253.0;91;-8;8;-2;-39
-152;139.0;25;-81;190.0;55.0;156.0;35;-95;95;25;?
?;151.0;-154;-262;-71.0;1.0;-102.0;65;54;-54;-154;-262
-153;134.0;?;-1400;-309.0;-48.0;-219.0;54;?;-275;-1245;-1400
-153;129.0;-2449;-3562;-306.0;-20.0;-239.0;-7;513;-513;-2449;-3562
-154;106.0;-2204;-4863;-219.0;22.0;-106.0;143;982;-982;-2204;?
-155;67.0;-1901;-4200;-84.0;76.0;-44.0;68;768;-768;-1901;-4200
-156;?;-1778;-3258;103.0;212.0;158.0;9;258;-258;?;?
-157;38.0;-881;-1281;326.0;203.0;338.0;251;317;-317;-881;-1281
-157;38.0;?;780;544.0;185.0;364.0;206;411;-411;-202;780
-155;83.0;-89;527;516.0;312.0;229.0;53;326;-326;-89;527
-154;125.0;6;?;283.0;?;239.0;91;188;-188;6;308
-155;105.0;233;226;257.0;486.0;362.0;38;49;-49;233;226
-156;87.0;296;-170;375.0;586.0;447.0;12;-39;39;296;-170
-157;?;265;-6;554.0;623.0;541.0;99;-54;54;265;-6
?;67.0;208;?;710.0;660.0;730.0;93;-48;48;208;-27
-157;-26.0;42;-29;993.0;646.0;902.0;83;?;74;42;?
-157;-126.0;-2;63;1190.0;595.0;1063.0;90;-41;41;?;63
-157;-291.0;-53;47;1153.0;587.0;1076.0;92;16;-16;-53;47
?;-325.0;-88;45;922.0;756.0;903.0;74;-17;17;-88;45
-157;-337.0;-58;38;596.0;1018.0;904.0;53;-28;28;-58;38
-157;-381.0;-59;20;590.0;1359.0;1075.0;73;5;?;-59;20
-157;?;4;3;?;1621.0;1436.0;?;?;21;4;3
-157;-232.0;-7;-16;1400.0;1726.0;1857.0;76;-10;10;-7;-16
-157;-101.0;53;-34;2078.0;?;?;79;16;-16;53;-34
-157;-95.0;198;-86;2520.0;1569.0;2360.0;74;19;-19;198;-86
-158;49.0;134;-78;2402.0;1470.0;2001.0;85;64;-64;?;-78
-158;98.0;-20;20;?;1475.0;1344.0;81;?;-66;-20;20
-158;166.0;-86;-4;996.0;1389.0;925.0;77;28;-28;-86;-4
-158;149.0;-90;-44;736.0;1371.0;807.0;80;37;-37;-90;-44
-158;?;-84;20;?;1511.0;792.0;75;-12;12;-84;20
-158;53.0;-59;-4;659.0;1740.0;?;77;-51;51;-59;-4
-158;?;-116;-10;842.0;?;1444.0;67;?;81;-116;?
-158;?;-114;40;?;2234.0;2367.0;?;?;18;-114;40
-158;-67.0;5;-1;?;2228.0;3194.0;91;61;-61;5;-1
-157;37.0;-104;20;4202.0;2224.0;3504.0;60;-177;177;-104;20
-158;105.0;-5;-126;4055.0;?;3351.0;81;-157;?;-5;?
-157;73.0;-220;-128;3158.0;2092.0;2782.0;48;-321;321;-220;-128
-158;80.0;?;-351;?;1973.0;2232.0;52;-760;760;-321;-351
-156;173.0;-836;-511;1566.0;?;1789.0;106;-1573;1573;-836;-511
-150;?;-2150;?;1374.0;1699.0;1518.0;140;-3355;3355;-2150;?
-151;247.0;-2471;0;1284.0;1452.0;1283.0;296;?;?;-2471;0
-131;268.0;-5373;1251;1123.0;1398.0;1144.0;-155;-3640;3640;-5373;1251
-103;305.0;-7816;1668;1095.0;1428.0;?;-582;?;2909;?;1668
-111;394.0;-7530;1922;1024.0;1294.0;?;-537;?;3271;-7530;1922
-110;430.0;-7579;1939;1003.0;1413.0;?;-546;?;3274;-7579;1939
?;486.0;-4455;-2057;941.0;1320.0;813.0;168;262;-262;-4455;-2057
-69;486.0;-2020;-1819;957.0;?;946.0;771;2188;?;-2020;-1819
?;440.0;-1965;1140;1099.0;1040.0;?;653;2386;-2386;-1965;1140
-86;447.0;-1302;1161;1178.0;1087.0;1064.0;611;3582;-3582;?;1161
-96;432.0;?;1490;1027.0;1264.0;1127.0;632;3924;-3924;-1125;1490
-114;?;-326;1107;912.0;1237.0;1069.0;404;4498;-4498;-326;1107
?;?;535;457;704.0;?;?;-3;?;-5160;535;457
-133;393.0;422;-79;533.0;1135.0;904.0;-177;5036;-5036;422;-79
-141;301.0;798;-979;360.0;1109.0;699.0;-493;?;-5222;798;-979
-148;198.0;?;-2616;?;?;339.0;-968;4798;-4798;?;-2616
-154;106.0;924;-2359;-125.0;1146.0;55.0;?;4378;-4378;?;-2359
-159;41.0;3012;-170;-377.0;1076.0;-109.0;837;3237;-3237;3012;-170
-164;?;220;?;-318.0;826.0;-305.0;1678;-503;503;220;313
-168;?;-1882;1479;-347.0;736.0;-580.0;1501;?;1930;-1882;1479
-161;-71.0;?;-826;-626.0;?;-416.0;?;-2134;2134;?;-826
-152;-43.0;-1351;-3316;-411.0;615.0;-115.0;-12;-3495;3495;-1351;-3316
?;-39.0;1387;-333;-100.0;742.0;-20.0;-954;-2519;2519;1387;-333
?;-56.0;77;298;182.0;774.0;240.0;-868;-1150;?;77;298
-151;13.0;-818;45;419.0;487.0;510.0;-366;-789;?;-818;45
-150;?;212;455;?;48.0;736.0;?;-287;287;212;455
-150;315.0;?;?;822.0;-52.0;?;?;-29;29;97;-76
-150;420.0;121;30;388.0;-128.0;-387.0;126;?;38;121;?
-150;-20.0;60;9;-114.0;-259.0;-326.0;108;5;-5;60;9
-150;-94.0;0;7;?;?;391.0;117;15;-15;0;7
?;?;65;?;?;-82.0;1155.0;137;59;-59;65;-23
-150;210.0;102;-90;1818.0;730.0;1837.0;131;65;-65;?;-90
-150;-46.0;121;-19;2512.0;1071.0;2277.0;113;59;-59;?;?
?;-26.0;106;-57;2543.0;?;2289.0;122;19;-19;106;-57
-151;-53.0;74;-124;2156.0;?;?;155;-97;97;?;-124
-151;0.0;68;-116;1613.0;968.0;1500.0;171;-124;124;68;-116
?;-103.0;?;-96;1073.0;1136.0;?;143;?;311;26;-96
-150;?;109;-20;731.0;1097.0;964.0;116;-101;101;109;-20
-151;-126.0;-162;-127;595.0;928.0;871.0;126;?;586;-162;-127
-150;-36.0;4;-227;540.0;706.0;873.0;115;-894;894;4;-227
?;?;?;-592;565.0;496.0;756.0;223;-2092;2092;74;-592
?;?;-172;-1452;490.0;314.0;455.0;338;-4685;4685;-172;-1452
-144;1.0;502;-1651;160.0;234.0;185.0;285;?;4461;502;-1651
-145;-26.0;-1507;-1384;-86.0;190.0;-48.0;371;-6429;?;-1507;-1384
-95;-34.0;?;-200;?;?;79.0;-112;-6977;6977;-2220;-200
-31;-8.0;130;532;47.0;187.0;287.0;-502;-4629;4629;130;532
?;55.0;-528;-224;123.0;107.0;374.0;484;-4102;4102;-528;-224
-32;241.0;-833;?;-8.0;53.0;221.0;1310;287;-287;-833;140
?;?;-291;562;-128.0;86.0;90.0;1321;2235;-2235;-291;562
?;72.0;-1230;465;-287.0;35.0;?;1099;2281;-2281;-1230;465
-46;-118.0;-1265;602;?;154.0;-469.0;920;4595;-4595;-1265;602
-46;100.0;-1517;538;-379.0;129.0;-64.0;828;4387;-4387;-1517;538
-46;396.0;-1530;550;399.0;93.0;91.0;832;4398;-4398;-1530;550
-96;444.0;177;?;198.0;-94.0;-577.0;453;5834;-5834;177;-182
-141;350.0;355;-1120;-413.0;?;-704.0;-779;6740;-6740;355;-1120
?;302.0;745;-1100;-786.0;106.0;?;-940;5746;-5746;?;-1100
-168;197.0;?;-990;-810.0;165.0;?;-1649;5803;-5803;?;-990
-168;169.0;1292;-950;-819.0;265.0;-810.0;-1051;5244;-5244;1292;-950
-176;102.0;1576;-409;-797.0;?;?;2162;492;-492;1576;-409
-174;46.0;-3573;124;-693.0;414.0;?;1591;-2754;?;-3573;124
-176;54.0;?;334;-483.0;379.0;-478.0;425;-3373;3373;-6993;334
-165;?;-3579;78;-284.0;331.0;-371.0;1147;-2536;2536;-3579;78
-145;?;?;130;-211.0;428.0;-494.0;253;?;1716;-1742;130
-147;207.0;-1592;563;-333.0;591.0;-428.0;-309;-1742;1742;-1592;563
-142;190.0;57;234;-188.0;536.0;-68.0;95;-288;288;?;234
-140;-62.0;358;-39;236.0;202.0;329.0;208;160;-160;358;-39
-142;?;-4;36;744.0;330.0;692.0;172;-169;169;-4;36
-141;369.0;208;-62;1110.0;437.0;1081.0;206;38;-38;?;-62
-142;171.0;-18;?;1755.0;309.0;1658.0;201;?;133;?;-55
-142;90.0;7;?;2286.0;608.0;2189.0;205;-135;135;?;-33
-142;202.0;24;-75;2676.0;1156.0;2829.0;202;-177;177;24;-75
-142;64.0;-31;?;3058.0;1287.0;3160.0;194;-224;224;-31;-48
-142;1.0;29;-117;3164.0;1083.0;3228.0;214;-200;200;29;-117
-141;63.0;27;-66;2965.0;955.0;2725.0;205;-135;135;27;-66
-142;-26.0;48;-24;2398.0;950.0;?;226;-190;190;48;-24
-141;-36.0;35;-52;1669.0;982.0;?;210;-318;318;35;-52
-140;-60.0;?;-47;968.0;979.0;738.0;225;-376;376;-36;-47
-142;-32.0;60;-445;456.0;1008.0;327.0;?;-977;977;60;-445
-137;-67.0;373;-751;133.0;834.0;324.0;?;-2030;?;373;-751
-139;-79.0;?;-1283;-1.0;655.0;415.0;591;-3650;3650;?;-1283
?;-92.0;-1204;-1268;-36.0;429.0;363.0;662;-6338;6338;-1204;-1268
-53;3.0;-2306;?;14.0;209.0;282.0;-715;?;7986;-2306;213
-28;201.0;-2158;1154;97.0;75.0;218.0;-1267;-6801;6801;-2158;1154
-25;229.0;-796;1199;140.0;-34.0;55.0;793;-4072;4072;-796;1199
-21;109.0;62;954;-222.0;12.0;-254.0;1685;?;639;62;954
?;128.0;-412;710;-764.0;126.0;-456.0;1186;1267;-1267;-412;710
-26;-54.0;-1179;634;-1015.0;-46.0;-276.0;1334;1888;-1888;-1179;634
-29;-187.0;-1356;356;-810.0;139.0;-80.0;?;3398;-3398;-1356;356
-33;-149.0;-955;79;-350.0;102.0;-404.0;980;4502;-4502;-955;79
-54;18.0;-510;-149;531.0;-95.0;213.0;521;5382;?;-510;-149
-95;146.0;141;-202;816.0;-103.0;-109.0;345;5695;-5695;141;-202
-132;181.0;603;-110;?;27.0;-497.0;-537;5595;-5595;603;-110
-149;69.0;584;-279;-813.0;99.0;-537.0;-917;?;-5449;?;?
-157;66.0;1339;-119;?;90.0;-370.0;-1327;5061;-5061;1339;-119
-165;62.0;2746;724;-623.0;139.0;-396.0;-2648;4062;-4062;2746;724
-173;36.0;2138;1283;-321.0;127.0;-441.0;622;708;-708;2138;1283
-170;15.0;-1366;1093;-219.0;99.0;?;1341;-805;805;-1366;1093
-163;0.0;-3953;-89;-153.0;60.0;-143.0;-483;-1401;1401;-3953;-89
-162;?;-2344;-914;-116.0;61.0;-101.0;?;-2674;2674;-2344;-914
-157;?;105;-223;-154.0;84.0;-142.0;-252;-909;909;105;-223
-155;64.0;220;?;-301.0;159.0;-188.0;?;224;-224;220;368
-156;-15.0;-94;474;-270.0;210.0;?;422;26;-26;-94;474
-155;-201.0;159;246;-6.0;182.0;322.0;-53;172;?;159;246
-155;-310.0;115;-119;407.0;318.0;617.0;226;-93;93;115;-119
-156;-328.0;54;-22;482.0;551.0;849.0;148;-47;47;54;-22
-156;-450.0;56;-18;439.0;450.0;1062.0;143;-44;44;56;-18
-156;-447.0;40;-63;538.0;107.0;1124.0;189;-61;61;40;-63
-156;-460.0;48;0;784.0;356.0;?;142;30;-30;48;?
-156;-543.0;53;?;962.0;479.0;1210.0;168;?;-45;53;8
-156;-651.0;50;10;700.0;306.0;866.0;155;48;-48;50;10
?;-625.0;31;22;-222.0;122.0;397.0;149;56;-56;31;22
?;-609.0;32;34;-628.0;11.0;379.0;?;55;-55;32;34
-156;-692.0;25;1;-537.0;-40.0;192.0;155;70;-70;25;1
-156;-815.0;41;9;83.0;?;103.0;149;77;-77;41;9
-156;-1028.0;16;-17;550.0;-238.0;372.0;?;75;-75;16;-17
-156;-1231.0;?;15;393.0;-429.0;521.0;147;74;-74;45;15
-156;-1439.0;29;-3;-36.0;-626.0;289.0;154;75;-75;29;-3
-156;-1665.0;?;-26;-492.0;-871.0;?;163;77;?;7;-26
-156;-1788.0;98;74;-790.0;-1072.0;-366.0;124;67;-67;98;74
-156;-1976.0;-108;-170;-1069.0;-1186.0;-593.0;209;103;-103;-108;-170
?;-2176.0;301;412;?;-940.0;-810.0;73;-51;51;?;?
-153;-2301.0;648;1366;-1570.0;-873.0;-965.0;145;-706;706;648;1366
-151;-2396.0;505;851;?;-831.0;-657.0;233;-1017;1017;?;851
-151;-2265.0;1062;285;-1372.0;-567.0;-213.0;-228;-586;586;1062;285
-151;?;882;518;?;-338.0;233.0;29;-459;459;882;518
?;-1980.0;?;599;-311.0;-307.0;556.0;373;-372;372;632;599
-151;-1766.0;958;393;3.0;-290.0;893.0;400;-148;148;958;393
-152;-1542.0;?;303;214.0;-214.0;681.0;159;-82;82;496;303
-152;-1379.0;123;351;-81.0;?;114.0;-314;218;-218;123;351
-152;-1149.0;248;399;-661.0;-372.0;-73.0;261;454;-454;248;399
-152;-984.0;275;?;-684.0;-308.0;40.0;?;470;-470;275;446
-152;-910.0;281;306;-382.0;-240.0;165.0;239;430;-430;281;306
-154;-873.0;216;99;-142.0;-265.0;223.0;?;223;-223;216;99
-154;?;32;36;-174.0;-235.0;264.0;152;135;-135;?;36
-154;-605.0;44;2;-240.0;-187.0;252.0;128;223;-223;44;2
-154;-548.0;117;-4;?;-201.0;271.0;110;132;-132;117;-4
-155;-480.0;83;-1;-100.0;-163.0;313.0;96;56;-56;83;-1
-155;-403.0;?;-18;-59.0;-47.0;?;110;62;-62;100;-18
-155;-374.0;87;-1;-107.0;98.0;310.0;109;6;-6;87;-1
?;-251.0;?;?;?;182.0;327.0;99;-3;3;28;33
-155;-220.0;30;32;-68.0;-102.0;455.0;100;-4;4;30;32
-155;-136.0;32;3;130.0;-148.0;445.0;99;-8;8;32;3
-155;-74.0;?;4;245.0;-73.0;272.0;92;-1;1;?;4
-155;68.0;9;10;?;15.0;125.0;100;?;8;9;10
-155;1.0;?;12;-186.0;?;?;98;17;-17;-37;12
?;-7.0;-17;18;-48.0;-242.0;-153.0;90;34;-34;?;18
-155;-21.0;-17;-33;-23.0;-243.0;-221.0;103;7;-7;-17;-33
-155;75.0;-32;-66;-76.0;-151.0;-310.0;103;10;-10;-32;-66
-155;79.0;-17;-17;-115.0;-3.0;-310.0;91;?;-19;-17;-17
