Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
-186.0;-1018.0;96.0;39.0;709.0;58;424.0;-190.0;704;175.0;621.0;818.0
-22.0;-970.0;29.0;-55.0;639.0;-161;146.0;-9.0;682;325.0;602.0;809.0
-45.0;-921.0;-399.0;-32.0;285.0;185;86.0;-335.0;694;212.0;518.0;872.0
-29.0;-961.0;-25.0;32.0;663.0;3;258.0;-232.0;734;219.0;953.0;848.0
-17.0;-958.0;-119.0;5.0;798.0;9;225.0;-241.0;732;90.0;907.0;875.0
-46.0;-980.0;9.0;28.0;641.0;2;202.0;-198.0;728;194.0;350.0;892.0
-19.0;-930.0;101.0;-27.0;779.0;-1;313.0;-262.0;729;130.0;934.0;776.0
28.0;-927.0;314.0;-260.0;341.0;-55;-7.0;-226.0;505;209.0;503.0;786.0
16.0;-982.0;-164.0;70.0;574.0;-44;83.0;-28.0;733;-140.0;912.0;957.0
-26.0;-944.0;-116.0;-128.0;448.0;2;138.0;-85.0;716;-636.0;539.0;719.0
-114.0;-917.0;-412.0;187.0;354.0;-2;-133.0;-304.0;815;149.0;726.0;850.0
-38.0;-962.0;-126.0;98.0;621.0;-5;368.0;-204.0;729;162.0;325.0;846.0
-268.0;-951.0;230.0;-71.0;590.0;8;-51.0;101.0;724;311.0;961.0;756.0
-387.0;-919.0;-8.0;-69.0;586.0;3;34.0;-37.0;643;265.0;816.0;603.0
298.0;-1003.0;110.0;-79.0;297.0;40;320.0;-157.0;755;10.0;704.0;658.0
-353.0;-916.0;18.0;-96.0;583.0;2;49.0;-40.0;640;206.0;826.0;588.0
-363.0;-920.0;25.0;-91.0;589.0;1;30.0;-37.0;643;161.0;826.0;589.0
-384.0;-922.0;-22.0;-92.0;583.0;-2;63.0;-12.0;645;-160.0;802.0;614.0
306.0;-792.0;-67.0;-81.0;501.0;-1;341.0;-351.0;716;178.0;738.0;564.0
-392.0;-919.0;47.0;-82.0;587.0;8;3.0;-40.0;644;251.0;815.0;607.0
-315.0;-1028.0;501.0;-18.0;1005.0;53;-126.0;-33.0;503;247.0;713.0;849.0
-361.0;-913.0;11.0;-108.0;573.0;2;72.0;-41.0;647;244.0;811.0;659.0
-101.0;-741.0;-365.0;-104.0;495.0;2;397.0;-368.0;719;57.0;642.0;544.0
16.0;-1026.0;418.0;-21.0;403.0;482;104.0;-73.0;710;31.0;981.0;875.0
-14.0;-220.0;-322.0;-401.0;367.0;-4;270.0;-206.0;734;207.0;865.0;-178.0
-379.0;-948.0;-356.0;-21.0;593.0;0;4.0;7.0;647;-382.0;709.0;712.0
-29.0;-169.0;-621.0;-371.0;356.0;-72;654.0;-519.0;711;129.0;527.0;-471.0
-400.0;-897.0;11.0;-37.0;661.0;0;105.0;-83.0;640;-185.0;821.0;587.0
-364.0;-978.0;-584.0;-24.0;899.0;-7;67.0;-9.0;646;-351.0;831.0;735.0
-471.0;-1201.0;381.0;-98.0;565.0;110;214.0;-117.0;729;101.0;559.0;712.0
-363.0;-924.0;117.0;-65.0;558.0;0;36.0;-57.0;649;-208.0;763.0;648.0
23.0;-912.0;-492.0;79.0;324.0;-18;327.0;-308.0;721;-46.0;821.0;920.0
-365.0;-927.0;5.0;-21.0;500.0;-1;79.0;-61.0;650;-298.0;829.0;645.0
118.0;-996.0;101.0;87.0;658.0;-7;153.0;-117.0;731;44.0;407.0;923.0
-125.0;-873.0;85.0;-186.0;366.0;9;-91.0;-305.0;718;203.0;483.0;797.0
40.0;-979.0;-97.0;19.0;758.0;0;181.0;-181.0;719;19.0;333.0;913.0
-346.0;-907.0;396.0;-21.0;731.0;2;144.0;-141.0;644;-474.0;693.0;650.0
-27.0;-985.0;-392.0;-112.0;497.0;-33;209.0;-304.0;760;214.0;995.0;887.0
37.0;-1130.0;205.0;-483.0;602.0;-523;174.0;-112.0;1302;-176.0;804.0;460.0
-354.0;-965.0;-104.0;-46.0;470.0;6;-70.0;-12.0;649;-310.0;867.0;674.0
418.0;-822.0;-343.0;-13.0;173.0;19;460.0;-483.0;718;139.0;666.0;636.0
-124.0;-904.0;429.0;66.0;424.0;203;214.0;-56.0;676;164.0;726.0;568.0
108.0;-969.0;715.0;-25.0;320.0;106;75.0;-113.0;719;133.0;807.0;861.0
380.0;-962.0;1.0;-8.0;291.0;-3;191.0;-139.0;733;103.0;795.0;830.0
45.0;-1026.0;-611.0;-124.0;319.0;839;123.0;-370.0;921;144.0;497.0;767.0
-369.0;-911.0;64.0;-48.0;597.0;1;60.0;-68.0;640;-268.0;804.0;656.0
-352.0;-929.0;129.0;-47.0;613.0;-5;46.0;-47.0;645;-260.0;838.0;661.0
-397.0;-967.0;-16.0;8.0;300.0;-6;222.0;-156.0;733;82.0;852.0;828.0
-172.0;-836.0;-19.0;140.0;426.0;28;259.0;-197.0;725;63.0;578.0;1045.0
-71.0;-805.0;-461.0;49.0;413.0;-126;307.0;-212.0;703;107.0;421.0;749.0
187.0;-973.0;-36.0;-14.0;314.0;-4;181.0;-163.0;733;71.0;906.0;860.0
-357.0;-915.0;132.0;-58.0;622.0;4;60.0;-68.0;641;-262.0;793.0;647.0
-39.0;-984.0;-12.0;40.0;671.0;-2;173.0;-185.0;728;-126.0;349.0;907.0
-360.0;-900.0;10.0;13.0;669.0;3;150.0;-134.0;642;-282.0;785.0;654.0
-357.0;-904.0;25.0;-19.0;667.0;2;142.0;-127.0;642;-313.0;789.0;659.0
-52.0;-939.0;115.0;125.0;319.0;-20;162.0;-215.0;752;105.0;667.0;995.0
131.0;-999.0;121.0;92.0;658.0;-3;165.0;-115.0;725;55.0;405.0;915.0
-25.0;-959.0;270.0;12.0;591.0;6;298.0;-232.0;731;0.0;1006.0;819.0
136.0;-968.0;171.0;-33.0;307.0;-10;230.0;-169.0;742;122.0;835.0;850.0
-373.0;-901.0;8.0;0.0;672.0;3;148.0;-131.0;645;-382.0;793.0;655.0
91.0;-975.0;236.0;-10.0;290.0;62;127.0;-168.0;762;160.0;800.0;833.0
99.0;-1006.0;-836.0;-37.0;727.0;424;7.0;-48.0;462;62.0;697.0;868.0
-354.0;-951.0;-39.0;-44.0;924.0;-1;-66.0;44.0;637;421.0;814.0;730.0
-572.0;-939.0;-10.0;-277.0;390.0;145;209.0;-268.0;1081;-5.0;602.0;722.0
123.0;-1056.0;-806.0;-96.0;644.0;158;416.0;-370.0;661;-82.0;582.0;728.0
-380.0;-914.0;-85.0;-68.0;625.0;1;37.0;-68.0;645;233.0;846.0;645.0
31.0;-945.0;-191.0;113.0;796.0;-12;318.0;-379.0;719;211.0;610.0;814.0
-390.0;-910.0;-65.0;-46.0;597.0;-1;49.0;-58.0;650;250.0;792.0;634.0
-362.0;-927.0;31.0;0.0;496.0;-4;89.0;-54.0;646;-324.0;845.0;639.0
-350.0;-915.0;23.0;-42.0;639.0;2;48.0;-65.0;642;269.0;797.0;659.0
-245.0;-972.0;-155.0;-146.0;351.0;403;136.0;-269.0;758;138.0;615.0;855.0
-71.0;-965.0;46.0;51.0;493.0;2097;190.0;18.0;-1791;-66.0;798.0;916.0
31.0;-843.0;-85.0;-103.0;209.0;2;378.0;67.0;716;-41.0;709.0;586.0
-565.0;-977.0;170.0;117.0;337.0;6;308.0;-309.0;755;-17.0;656.0;867.0
-312.0;-817.0;69.0;48.0;739.0;73;310.0;-306.0;734;64.0;523.0;588.0
113.0;-991.0;165.0;115.0;370.0;-99;293.0;-282.0;731;101.0;626.0;1083.0
-26.0;-981.0;-326.0;32.0;695.0;-15;301.0;-230.0;779;50.0;729.0;956.0
-371.0;-910.0;42.0;-57.0;627.0;2;78.0;-63.0;645;278.0;769.0;622.0
208.0;-683.0;-453.0;-405.0;441.0;-12;83.0;-13.0;712;486.0;832.0;445.0
54.0;-958.0;-92.0;15.0;701.0;14;319.0;-211.0;774;-113.0;952.0;925.0
-46.0;-1089.0;-2.0;148.0;409.0;38;309.0;-12.0;718;20.0;864.0;932.0
-373.0;-897.0;4.0;4.0;657.0;-2;202.0;-115.0;656;-422.0;1110.0;726.0
101.0;-978.0;20.0;-41.0;952.0;-8;197.0;-246.0;722;33.0;672.0;860.0
156.0;-972.0;-255.0;36.0;723.0;4;194.0;-180.0;718;84.0;610.0;933.0
-36.0;-981.0;29.0;20.0;650.0;0;211.0;-206.0;731;213.0;356.0;876.0
-17.0;-988.0;-373.0;-7.0;924.0;2;197.0;-158.0;724;-465.0;728.0;897.0
-39.0;-980.0;1.0;15.0;678.0;-3;174.0;-186.0;728;-46.0;268.0;891.0
95.0;-994.0;112.0;88.0;656.0;3;141.0;-136.0;723;90.0;394.0;931.0
-362.0;-913.0;44.0;-23.0;573.0;2;77.0;-64.0;647;-296.0;798.0;639.0
-381.0;-946.0;227.0;-50.0;846.0;3;-69.0;53.0;642;720.0;718.0;732.0
32.0;-975.0;40.0;-135.0;492.0;-141;-28.0;10.0;787;155.0;536.0;874.0
-46.0;-979.0;10.0;19.0;674.0;-2;170.0;-185.0;736;-46.0;254.0;899.0
-33.0;-984.0;-192.0;3.0;961.0;2;203.0;-202.0;736;-201.0;849.0;895.0
-22.0;-981.0;209.0;36.0;1053.0;-1;221.0;-164.0;734;-173.0;814.0;923.0
0.0;-982.0;61.0;26.0;756.0;2;174.0;-161.0;716;30.0;242.0;914.0
-10.0;-981.0;21.0;9.0;675.0;4;164.0;-192.0;728;-29.0;285.0;913.0
69.0;-899.0;-295.0;55.0;665.0;-204;110.0;-390.0;911;39.0;856.0;813.0
34.0;-993.0;-39.0;25.0;750.0;-2;176.0;-174.0;720;-1.0;372.0;932.0
-1.0;-917.0;-406.0;76.0;330.0;-92;317.0;-253.0;1048;935.0;479.0;800.0
-45.0;-981.0;-44.0;21.0;706.0;-3;167.0;-189.0;729;-79.0;298.0;905.0
-363.0;-915.0;57.0;-53.0;653.0;3;51.0;-72.0;644;282.0;793.0;654.0
-24.0;-971.0;169.0;-14.0;687.0;4;255.0;-222.0;735;55.0;1014.0;845.0
-78.0;-985.0;-39.0;24.0;700.0;-1;199.0;-197.0;729;-57.0;286.0;898.0
590.0;-954.0;75.0;-85.0;730.0;63;192.0;-180.0;716;-41.0;747.0;808.0
-353.0;-965.0;539.0;19.0;630.0;0;174.0;-217.0;720;-71.0;383.0;894.0
119.0;-1015.0;164.0;154.0;625.0;33;274.0;-442.0;711;8.0;698.0;787.0
-536.0;-876.0;-176.0;-59.0;717.0;93;356.0;-504.0;726;134.0;448.0;630.0
-220.0;-966.0;370.0;9.0;606.0;-7;192.0;-213.0;719;-35.0;344.0;905.0
-151.0;-900.0;220.0;-87.0;276.0;2;12.0;-191.0;665;-252.0;639.0;777.0
585.0;-1384.0;122.0;-110.0;461.0;26;87.0;-300.0;683;142.0;489.0;820.0
-65.0;-1340.0;-379.0;-97.0;503.0;5;399.0;-235.0;719;-206.0;446.0;807.0
-364.0;-914.0;-1.0;-48.0;633.0;0;56.0;-73.0;642;214.0;827.0;640.0
-183.0;-832.0;394.0;-179.0;138.0;0;-101.0;-238.0;716;-215.0;685.0;501.0
-383.0;-917.0;-31.0;-43.0;627.0;0;68.0;-75.0;641;255.0;790.0;641.0
207.0;-918.0;-42.0;26.0;488.0;80;326.0;-258.0;725;177.0;479.0;889.0
-855.0;-901.0;-52.0;129.0;232.0;-3;298.0;-306.0;687;-279.0;503.0;1001.0
-298.0;-883.0;9.0;70.0;351.0;-2;373.0;-417.0;723;-187.0;594.0;724.0
-152.0;-868.0;-53.0;62.0;318.0;0;402.0;-414.0;722;-112.0;597.0;725.0
373.0;-1110.0;290.0;-57.0;581.0;81;375.0;-69.0;735;132.0;1037.0;690.0
262.0;-916.0;-6.0;-114.0;321.0;13;210.0;-207.0;726;53.0;486.0;813.0
-66.0;-978.0;50.0;32.0;671.0;-5;181.0;-196.0;725;-81.0;307.0;895.0
-325.0;-449.0;-410.0;-345.0;431.0;-69;165.0;-27.0;674;791.0;932.0;-102.0
-370.0;-912.0;-10.0;-3.0;688.0;6;156.0;-127.0;645;-303.0;818.0;649.0
191.0;-986.0;-209.0;61.0;656.0;1;168.0;-119.0;718;167.0;563.0;949.0
92.0;-971.0;-15.0;-50.0;508.0;5;271.0;-167.0;726;-640.0;619.0;881.0
73.0;-889.0;104.0;-170.0;381.0;2;296.0;-204.0;737;676.0;701.0;612.0
91.0;-939.0;0.0;-72.0;492.0;1;252.0;-206.0;723;411.0;785.0;785.0
-375.0;-912.0;4.0;-30.0;637.0;-3;66.0;-71.0;641;227.0;785.0;618.0
187.0;-991.0;-66.0;51.0;638.0;12;161.0;-106.0;713;167.0;412.0;957.0
49.0;-980.0;-455.0;11.0;504.0;-3;208.0;-180.0;740;-394.0;360.0;894.0
131.0;-990.0;-23.0;27.0;634.0;1;169.0;-149.0;735;-100.0;390.0;929.0
-373.0;-906.0;-218.0;-29.0;707.0;-1;155.0;-127.0;642;-464.0;668.0;652.0
-383.0;-925.0;96.0;-33.0;577.0;-1;77.0;-56.0;645;400.0;817.0;697.0
90.0;-937.0;-40.0;-66.0;501.0;-2;239.0;-213.0;728;404.0;865.0;800.0
-274.0;-874.0;656.0;18.0;466.0;132;-19.0;41.0;2906;216.0;633.0;966.0
48.0;-943.0;-349.0;-22.0;616.0;0;168.0;-190.0;729;377.0;867.0;808.0
80.0;-1002.0;-191.0;-73.0;458.0;26;288.0;-391.0;710;121.0;983.0;791.0
119.0;-666.0;-227.0;-35.0;579.0;30;428.0;-196.0;724;204.0;846.0;814.0
145.0;-992.0;9.0;39.0;662.0;1;167.0;-151.0;734;-121.0;351.0;915.0
-244.0;-1012.0;-250.0;-244.0;416.0;186;67.0;-276.0;993;304.0;320.0;772.0
119.0;-963.0;-133.0;48.0;768.0;-17;303.0;-137.0;733;227.0;982.0;898.0
80.0;-977.0;-84.0;-8.0;691.0;-2;135.0;-152.0;714;230.0;913.0;894.0
-214.0;-591.0;169.0;-89.0;385.0;67;573.0;-530.0;723;38.0;1067.0;434.0
164.0;-801.0;-34.0;-169.0;246.0;2;119.0;121.0;712;-140.0;706.0;524.0
151.0;-1008.0;246.0;84.0;485.0;12;179.0;-93.0;728;82.0;733.0;963.0
427.0;-790.0;645.0;-39.0;782.0;-24;359.0;-510.0;726;-113.0;935.0;657.0
60.0;-995.0;-35.0;-10.0;734.0;-8;115.0;-118.0;698;236.0;860.0;894.0
131.0;-774.0;32.0;-36.0;533.0;-261;251.0;-339.0;755;-28.0;414.0;750.0
129.0;-989.0;0.0;49.0;651.0;-2;170.0;-159.0;733;-109.0;352.0;923.0
62.0;-995.0;20.0;5.0;701.0;-6;78.0;-85.0;663;164.0;983.0;893.0
108.0;-989.0;41.0;43.0;671.0;2;153.0;-160.0;729;-114.0;345.0;914.0
56.0;-1005.0;85.0;-62.0;901.0;3;89.0;-104.0;682;83.0;967.0;887.0
2.0;-991.0;221.0;49.0;625.0;5;150.0;-107.0;720;122.0;455.0;918.0
-87.0;-792.0;5.0;-4.0;257.0;2;239.0;-434.0;728;123.0;774.0;979.0
140.0;-987.0;-84.0;62.0;619.0;2;183.0;-161.0;732;-111.0;320.0;902.0
148.0;-1051.0;-150.0;-205.0;672.0;-26;350.0;-124.0;759;229.0;531.0;744.0
85.0;-1001.0;-122.0;-10.0;702.0;2;116.0;-61.0;676;164.0;970.0;891.0
70.0;-757.0;17.0;-58.0;334.0;0;254.0;-453.0;727;76.0;774.0;923.0
148.0;-984.0;28.0;48.0;651.0;2;165.0;-167.0;734;-102.0;361.0;912.0
117.0;-929.0;-291.0;10.0;674.0;1;416.0;-276.0;722;16.0;892.0;756.0
129.0;-976.0;-528.0;-56.0;510.0;-4;154.0;-62.0;735;82.0;555.0;877.0
357.0;-941.0;-497.0;24.0;697.0;-323;59.0;-55.0;888;198.0;779.0;923.0
118.0;-1031.0;279.0;-84.0;486.0;-6;144.0;-112.0;731;93.0;567.0;910.0
239.0;-949.0;-989.0;19.0;471.0;-5;374.0;-314.0;715;179.0;687.0;903.0
63.0;-987.0;73.0;46.0;653.0;-1;178.0;-170.0;737;-108.0;350.0;919.0
9.0;-985.0;104.0;42.0;639.0;1;171.0;-159.0;737;-111.0;351.0;914.0
89.0;-985.0;81.0;58.0;658.0;0;182.0;-162.0;735;-128.0;396.0;905.0
-678.0;-1060.0;403.0;-85.0;424.0;612;-12.0;-180.0;869;120.0;531.0;833.0
40.0;-935.0;48.0;-39.0;827.0;0;421.0;-301.0;735;41.0;915.0;677.0
-693.0;-986.0;-97.0;-199.0;472.0;258;80.0;-104.0;370;234.0;453.0;631.0
19.0;-1074.0;-387.0;45.0;551.0;146;157.0;-69.0;982;-13.0;568.0;871.0
-189.0;-999.0;-41.0;15.0;738.0;-27;102.0;-42.0;892;-125.0;865.0;902.0
-5.0;-973.0;-2.0;14.0;865.0;2;224.0;-211.0;732;276.0;1030.0;879.0
-174.0;-728.0;29.0;-276.0;239.0;-27;128.0;-148.0;735;157.0;870.0;696.0
0.0;-960.0;539.0;-158.0;458.0;5;-57.0;-90.0;728;257.0;492.0;811.0
-155.0;-997.0;330.0;58.0;627.0;6;145.0;-138.0;734;-139.0;659.0;934.0
144.0;-883.0;-20.0;-324.0;395.0;27;241.0;-223.0;753;-194.0;507.0;856.0
62.0;-964.0;101.0;-187.0;471.0;-2;36.0;-33.0;939;39.0;553.0;847.0
131.0;-981.0;147.0;-70.0;450.0;-2;107.0;-138.0;727;306.0;519.0;882.0
144.0;-1187.0;346.0;-101.0;388.0;-120;-107.0;-156.0;1583;-11.0;450.0;851.0
-6.0;-896.0;101.0;-29.0;136.0;-1;344.0;-307.0;727;39.0;815.0;749.0
15.0;-895.0;37.0;-17.0;124.0;-1;357.0;-309.0;729;9.0;789.0;737.0
-365.0;-1233.0;18.0;-164.0;783.0;-701;90.0;-246.0;734;213.0;701.0;787.0
-317.0;-853.0;-471.0;-125.0;431.0;-10;75.0;-202.0;705;-88.0;615.0;816.0
14.0;-896.0;-5.0;-33.0;132.0;3;327.0;-304.0;726;10.0;759.0;744.0
-373.0;-901.0;20.0;-40.0;559.0;-5;178.0;-132.0;636;-356.0;822.0;639.0
-69.0;-901.0;-442.0;-144.0;522.0;-3;206.0;-268.0;743;161.0;496.0;687.0
-102.0;-793.0;535.0;-37.0;42.0;-3;367.0;-369.0;723;126.0;675.0;630.0
-17.0;-899.0;24.0;-23.0;186.0;1;410.0;-355.0;730;39.0;858.0;715.0
56.0;-892.0;-20.0;-41.0;138.0;0;346.0;-311.0;722;12.0;788.0;742.0
143.0;-755.0;-212.0;-142.0;303.0;-20;225.0;-281.0;676;-31.0;566.0;928.0
-715.0;-1119.0;-494.0;-279.0;800.0;-6;238.0;-264.0;649;-88.0;726.0;631.0
-99.0;-969.0;522.0;11.0;938.0;3;206.0;-316.0;729;51.0;740.0;953.0
-9.0;-984.0;-17.0;164.0;558.0;-2;174.0;-157.0;713;48.0;1027.0;875.0
178.0;-962.0;143.0;-138.0;537.0;-53;19.0;-28.0;815;108.0;580.0;866.0
-71.0;-824.0;-303.0;-375.0;591.0;53;240.0;-176.0;742;120.0;496.0;794.0
-22.0;-952.0;205.0;20.0;697.0;5;315.0;-255.0;724;74.0;956.0;829.0
-12.0;-954.0;127.0;-11.0;794.0;8;305.0;-261.0;722;79.0;951.0;823.0
-139.0;-1017.0;173.0;-142.0;722.0;-35;231.0;-214.0;742;-293.0;556.0;752.0
-179.0;-950.0;-336.0;22.0;305.0;-1;264.0;-224.0;720;65.0;957.0;798.0
182.0;-994.0;34.0;94.0;666.0;12;149.0;-127.0;713;49.0;368.0;904.0
24.0;-765.0;-371.0;56.0;490.0;40;309.0;-252.0;721;-42.0;505.0;851.0
200.0;-981.0;-271.0;-203.0;578.0;-74;20.0;-197.0;565;177.0;689.0;714.0
112.0;-1014.0;671.0;-35.0;1039.0;-60;10.0;-135.0;739;184.0;712.0;846.0
153.0;-1004.0;-437.0;16.0;701.0;-3;143.0;-174.0;720;78.0;929.0;920.0
-370.0;-902.0;31.0;-49.0;564.0;-2;136.0;-125.0;646;-392.0;893.0;708.0
262.0;-971.0;51.0;-147.0;520.0;-37;69.0;-27.0;803;133.0;571.0;837.0
1090.0;-870.0;-308.0;-263.0;380.0;-138;508.0;48.0;709;112.0;531.0;-240.0
189.0;-852.0;-92.0;24.0;351.0;-19;262.0;-241.0;716;80.0;379.0;754.0
-391.0;-904.0;5.0;-29.0;563.0;5;145.0;-128.0;633;-285.0;825.0;677.0
8.0;-947.0;-93.0;-2.0;703.0;-3;278.0;-245.0;734;87.0;1065.0;818.0
39.0;-900.0;-398.0;-199.0;798.0;24;250.0;-396.0;704;210.0;513.0;902.0
-258.0;-904.0;-482.0;-205.0;574.0;602;59.0;52.0;1142;218.0;561.0;725.0
17.0;-944.0;-201.0;-14.0;761.0;-2;297.0;-247.0;729;71.0;1008.0;810.0
197.0;-1039.0;-125.0;86.0;467.0;109;430.0;-305.0;718;41.0;871.0;656.0
66.0;-1130.0;-169.0;-19.0;612.0;-47;305.0;-118.0;736;220.0;409.0;750.0
-11.0;-1036.0;-824.0;-39.0;495.0;51;393.0;-164.0;710;462.0;818.0;663.0
245.0;-868.0;-713.0;143.0;350.0;193;-10.0;-406.0;599;-344.0;233.0;754.0
-373.0;-991.0;667.0;-1.0;894.0;-1;95.0;-116.0;639;-106.0;800.0;788.0
-16.0;-992.0;-138.0;-5.0;579.0;1;28.0;-144.0;742;730.0;343.0;894.0
-85.0;-895.0;429.0;-91.0;458.0;-16;52.0;-86.0;713;638.0;545.0;827.0
260.0;-992.0;159.0;-64.0;504.0;-10;93.0;-69.0;732;139.0;613.0;910.0
-45.0;-911.0;427.0;-66.0;497.0;-23;101.0;-48.0;715;246.0;477.0;720.0
93.0;-802.0;269.0;-85.0;648.0;-42;236.0;-221.0;740;-93.0;485.0;817.0
240.0;-1006.0;224.0;-80.0;528.0;-16;104.0;-95.0;752;152.0;662.0;909.0
42.0;-1122.0;215.0;-184.0;621.0;46;209.0;-207.0;775;299.0;559.0;790.0
19.0;-947.0;276.0;30.0;657.0;6;279.0;-244.0;725;73.0;907.0;806.0
29.0;-927.0;-582.0;20.0;659.0;-4;344.0;-256.0;730;76.0;922.0;762.0
-828.0;-995.0;-243.0;-49.0;584.0;-99;84.0;-86.0;814;-1.0;605.0;824.0
1134.0;-1138.0;-87.0;-490.0;332.0;265;155.0;-290.0;1677;172.0;448.0;867.0
22.0;-983.0;456.0;60.0;544.0;-4;164.0;-177.0;687;134.0;679.0;952.0
-413.0;-935.0;-266.0;105.0;627.0;0;234.0;-205.0;644;-690.0;860.0;740.0
-28.0;-949.0;30.0;-19.0;543.0;1;294.0;-275.0;734;35.0;1072.0;834.0
143.0;-999.0;-69.0;68.0;676.0;-7;148.0;-126.0;728;153.0;376.0;921.0
71.0;-890.0;5.0;-208.0;437.0;106;-49.0;-267.0;897;-8.0;525.0;916.0
-379.0;-985.0;-486.0;69.0;793.0;4;133.0;-96.0;626;-711.0;857.0;801.0
164.0;-793.0;-49.0;-26.0;267.0;9;289.0;-419.0;728;79.0;784.0;775.0
34.0;-892.0;-889.0;9.0;393.0;51;246.0;-170.0;721;-139.0;468.0;758.0
-10.0;-946.0;230.0;8.0;814.0;3;333.0;-295.0;731;63.0;882.0;827.0
-9.0;-937.0;212.0;-2.0;702.0;-2;353.0;-296.0;734;47.0;923.0;784.0
78.0;-1104.0;-224.0;-95.0;321.0;13;69.0;-232.0;865;138.0;490.0;772.0
-749.0;-891.0;521.0;-2.0;462.0;-188;184.0;-67.0;40;209.0;753.0;942.0
-370.0;-907.0;40.0;-57.0;557.0;3;146.0;-125.0;640;-358.0;822.0;695.0
-135.0;-1050.0;-180.0;-4.0;773.0;-49;261.0;-380.0;717;107.0;466.0;627.0
-88.0;-1041.0;-278.0;-161.0;552.0;-112;485.0;-133.0;780;14.0;492.0;616.0
-39.0;-961.0;203.0;21.0;578.0;4;298.0;-244.0;733;28.0;1015.0;838.0
-17.0;-949.0;-143.0;-18.0;685.0;-2;364.0;-284.0;728;64.0;992.0;819.0
-373.0;-910.0;13.0;-49.0;561.0;-2;138.0;-123.0;631;-297.0;854.0;696.0
-10.0;-944.0;-395.0;-8.0;686.0;-3;297.0;-243.0;735;84.0;908.0;837.0
200.0;-996.0;35.0;50.0;655.0;-4;146.0;-132.0;723;143.0;406.0;927.0
262.0;-998.0;126.0;-125.0;501.0;-71;66.0;-89.0;829;13.0;608.0;903.0
-374.0;-923.0;-14.0;-61.0;651.0;2;23.0;-46.0;646;-319.0;840.0;679.0
253.0;-1053.0;129.0;-73.0;526.0;-90;67.0;-115.0;875;27.0;579.0;914.0
-374.0;-925.0;-2.0;-20.0;493.0;-1;117.0;-90.0;643;-342.0;857.0;669.0
36.0;-1017.0;244.0;156.0;984.0;64;179.0;-102.0;708;-197.0;559.0;830.0
33.0;-988.0;-120.0;20.0;767.0;3;173.0;-179.0;719;20.0;308.0;910.0
-154.0;-825.0;77.0;12.0;671.0;63;338.0;-445.0;707;253.0;426.0;689.0
-44.0;-948.0;290.0;-39.0;923.0;65;-69.0;-265.0;561;157.0;476.0;842.0
13.0;-986.0;-789.0;12.0;588.0;18;349.0;-150.0;713;9.0;759.0;901.0
215.0;-485.0;-2.0;-275.0;189.0;-2;375.0;-308.0;718;162.0;563.0;-6.0
423.0;-861.0;-389.0;102.0;355.0;-24;199.0;-301.0;726;103.0;556.0;1078.0
-653.0;-633.0;-289.0;-428.0;314.0;-13;-28.0;55.0;697;546.0;713.0;452.0
-426.0;-1128.0;-146.0;28.0;640.0;265;395.0;-448.0;765;213.0;445.0;703.0
-50.0;-1106.0;-184.0;-26.0;590.0;15;484.0;-93.0;677;241.0;525.0;894.0
3.0;-740.0;1039.0;-108.0;250.0;-1;412.0;-402.0;730;29.0;617.0;632.0
-389.0;-983.0;405.0;4.0;740.0;-11;77.0;-149.0;647;-736.0;850.0;800.0
-14.0;-975.0;-185.0;-16.0;898.0;2;234.0;-195.0;733;94.0;921.0;885.0
-388.0;-901.0;13.0;0.0;663.0;0;144.0;-126.0;638;435.0;812.0;640.0
-114.0;-145.0;422.0;-393.0;446.0;-9;440.0;-504.0;716;273.0;529.0;-250.0
-159.0;-942.0;155.0;67.0;657.0;1692;22.0;-25.0;487;-9.0;917.0;811.0
-50.0;-998.0;-82.0;-47.0;471.0;455;-108.0;-89.0;459;54.0;837.0;791.0
396.0;-861.0;-83.0;-11.0;276.0;263;226.0;-196.0;849;113.0;597.0;916.0
180.0;-997.0;0.0;69.0;704.0;-2;146.0;-125.0;719;150.0;381.0;927.0
-370.0;-898.0;98.0;8.0;731.0;-68;305.0;-403.0;701;-22.0;496.0;657.0
-354.0;-752.0;904.0;25.0;448.0;-1261;17.0;7.0;559;91.0;611.0;1054.0
-54.0;-979.0;20.0;29.0;651.0;0;184.0;-187.0;726;-40.0;235.0;904.0
16.0;-951.0;-1939.0;-28.0;426.0;3;381.0;-235.0;732;52.0;643.0;768.0
45.0;-955.0;297.0;-40.0;764.0;-2;270.0;-211.0;713;69.0;988.0;827.0
-13.0;-976.0;-198.0;21.0;940.0;7;218.0;-200.0;737;101.0;833.0;867.0
696.0;-1051.0;-165.0;-324.0;215.0;-594;101.0;-284.0;868;110.0;488.0;807.0
-46.0;-961.0;-235.0;126.0;843.0;9;250.0;-299.0;804;43.0;621.0;960.0
6.0;-917.0;-114.0;-105.0;694.0;-7;217.0;-177.0;735;447.0;887.0;768.0
-46.0;-984.0;73.0;0.0;663.0;-1;170.0;-185.0;729;-47.0;249.0;903.0
