InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-988.0;1071.0;154.0;-689.0;150.0;351.0;477.0;207.0;-801.0;-13.0;-490.0;-274.0
-706.0;892.0;518.0;-589.0;118.0;404.0;515.0;-210.0;-565.0;96.0;-332.0;-146.0
-1045.0;591.0;-381.0;-514.0;741.0;-226.0;97.0;-209.0;-1072.0;110.0;-125.0;-32.0
-915.0;907.0;268.0;-616.0;798.0;94.0;105.0;-361.0;-902.0;341.0;-66.0;136.0
-988.0;806.0;175.0;-725.0;385.0;84.0;124.0;-407.0;-892.0;358.0;-699.0;-141.0
-808.0;870.0;-206.0;-268.0;589.0;-107.0;39.0;-441.0;-895.0;511.0;-879.0;-60.0
-811.0;646.0;-463.0;-734.0;213.0;197.0;16.0;-100.0;-1033.0;12.0;-325.0;19.0
-925.0;846.0;-243.0;-528.0;591.0;109.0;104.0;-339.0;-932.0;324.0;177.0;21.0
-926.0;810.0;-408.0;-540.0;416.0;116.0;110.0;-336.0;-926.0;291.0;4.0;51.0
-1018.0;1045.0;674.0;-914.0;235.0;176.0;26.0;-300.0;-885.0;142.0;-161.0;141.0
-983.0;691.0;61.0;-639.0;685.0;124.0;121.0;-354.0;-920.0;192.0;157.0;257.0
-881.0;827.0;1221.0;-821.0;194.0;-119.0;-273.0;-385.0;-776.0;166.0;-202.0;162.0
-894.0;1135.0;-180.0;-722.0;182.0;2013.0;439.0;77.0;-801.0;247.0;-367.0;45.0
-985.0;828.0;378.0;-711.0;623.0;95.0;97.0;-277.0;-810.0;-14.0;-13.0;112.0
-985.0;666.0;-79.0;-790.0;747.0;98.0;132.0;452.0;-915.0;289.0;-130.0;239.0
-990.0;1021.0;151.0;-913.0;131.0;340.0;473.0;-116.0;-581.0;-90.0;-138.0;112.0
-889.0;867.0;1037.0;-442.0;643.0;122.0;98.0;318.0;-977.0;254.0;-269.0;53.0
-930.0;1009.0;28.0;-810.0;213.0;86.0;107.0;466.0;-955.0;338.0;-131.0;26.0
-953.0;971.0;147.0;-791.0;267.0;58.0;102.0;480.0;-948.0;439.0;-516.0;3.0
-1029.0;1110.0;-201.0;-803.0;166.0;313.0;338.0;-318.0;-426.0;-100.0;-170.0;173.0
-932.0;894.0;-24.0;-833.0;280.0;81.0;92.0;483.0;-948.0;305.0;-520.0;35.0
-953.0;989.0;-68.0;-851.0;206.0;154.0;102.0;492.0;-975.0;293.0;-495.0;122.0
-909.0;1043.0;-132.0;-785.0;239.0;161.0;79.0;490.0;-1009.0;367.0;-365.0;212.0
-877.0;1003.0;118.0;-750.0;247.0;221.0;48.0;463.0;-1012.0;366.0;-506.0;111.0
-1000.0;1074.0;-293.0;-929.0;327.0;256.0;20.0;246.0;-926.0;186.0;-456.0;133.0
-842.0;991.0;230.0;-682.0;159.0;369.0;286.0;-571.0;-987.0;261.0;-260.0;47.0
-955.0;997.0;81.0;-829.0;273.0;129.0;286.0;609.0;-966.0;126.0;-325.0;-114.0
-1085.0;861.0;433.0;-1006.0;308.0;328.0;321.0;-536.0;-555.0;-10.0;-351.0;-70.0
-945.0;982.0;183.0;-811.0;270.0;70.0;142.0;602.0;-971.0;162.0;-261.0;-86.0
-788.0;894.0;-81.0;-705.0;209.0;169.0;72.0;517.0;-930.0;119.0;-547.0;-74.0
-804.0;887.0;-34.0;-735.0;100.0;236.0;148.0;485.0;-984.0;75.0;-540.0;-11.0
-961.0;924.0;-99.0;-881.0;203.0;333.0;240.0;-543.0;-640.0;-13.0;-331.0;14.0
-897.0;1130.0;-898.0;-737.0;138.0;361.0;106.0;-574.0;-905.0;268.0;-373.0;168.0
-908.0;1251.0;329.0;-805.0;86.0;281.0;148.0;403.0;-880.0;224.0;-516.0;-132.0
-857.0;1089.0;-482.0;-851.0;153.0;-49.0;416.0;578.0;-1005.0;-389.0;-177.0;-8.0
-913.0;820.0;225.0;-872.0;197.0;467.0;204.0;-293.0;-1082.0;-58.0;-157.0;158.0
-913.0;1001.0;100.0;-748.0;121.0;419.0;162.0;443.0;-718.0;282.0;-252.0;156.0
-1250.0;1406.0;-458.0;-1136.0;307.0;454.0;-140.0;-168.0;-1289.0;252.0;-396.0;107.0
-945.0;1191.0;-525.0;-869.0;-19.0;351.0;-34.0;-299.0;-912.0;-26.0;-289.0;-96.0
-989.0;827.0;-204.0;-661.0;543.0;349.0;210.0;130.0;-983.0;-156.0;171.0;-28.0
-972.0;983.0;-216.0;-679.0;494.0;272.0;146.0;106.0;-994.0;-159.0;110.0;-12.0
-960.0;516.0;448.0;-243.0;754.0;223.0;67.0;536.0;-991.0;150.0;203.0;304.0
-935.0;940.0;458.0;-823.0;244.0;247.0;255.0;536.0;-862.0;159.0;-340.0;-128.0
-1015.0;952.0;-670.0;-657.0;552.0;223.0;-9.0;433.0;-941.0;107.0;261.0;163.0
-940.0;907.0;352.0;-610.0;439.0;310.0;102.0;359.0;-912.0;31.0;113.0;210.0
-1161.0;1131.0;78.0;-1018.0;49.0;313.0;120.0;3.0;-1202.0;308.0;-39.0;167.0
-1033.0;920.0;204.0;-662.0;490.0;305.0;111.0;359.0;-913.0;6.0;97.0;259.0
-1066.0;875.0;-71.0;-732.0;438.0;278.0;94.0;379.0;-819.0;2.0;45.0;243.0
-1059.0;884.0;22.0;-721.0;434.0;345.0;102.0;370.0;-885.0;-29.0;125.0;277.0
-1200.0;1330.0;-926.0;-1089.0;198.0;180.0;-54.0;-522.0;-1250.0;189.0;-267.0;5.0
-973.0;888.0;447.0;-427.0;608.0;452.0;262.0;-53.0;-831.0;31.0;94.0;-152.0
-989.0;960.0;-869.0;-783.0;406.0;282.0;377.0;-258.0;-772.0;281.0;-218.0;216.0
-993.0;835.0;370.0;-674.0;614.0;134.0;103.0;-208.0;-870.0;304.0;334.0;176.0
-925.0;905.0;-105.0;-742.0;320.0;254.0;446.0;663.0;-995.0;162.0;-349.0;-71.0
-882.0;884.0;-394.0;-772.0;250.0;1.0;250.0;120.0;-740.0;175.0;-101.0;223.0
-944.0;927.0;552.0;-709.0;472.0;428.0;412.0;-263.0;-859.0;245.0;144.0;221.0
-987.0;686.0;282.0;-441.0;573.0;375.0;150.0;-151.0;-777.0;37.0;218.0;82.0
-934.0;825.0;462.0;-890.0;320.0;1010.0;308.0;233.0;-848.0;-107.0;-559.0;-129.0
-1073.0;830.0;-149.0;-488.0;684.0;341.0;188.0;-325.0;-868.0;7.0;313.0;268.0
-872.0;886.0;1214.0;-829.0;173.0;-237.0;-360.0;100.0;-763.0;109.0;-234.0;41.0
-740.0;1328.0;-4.0;-438.0;128.0;55.0;222.0;-148.0;-829.0;276.0;-153.0;97.0
-933.0;771.0;-155.0;-373.0;773.0;368.0;164.0;-341.0;-864.0;230.0;381.0;244.0
-933.0;697.0;324.0;-610.0;761.0;384.0;189.0;-350.0;-814.0;141.0;-142.0;346.0
-962.0;989.0;104.0;-784.0;400.0;321.0;632.0;-262.0;-900.0;227.0;51.0;232.0
-1032.0;1028.0;-119.0;-887.0;342.0;320.0;508.0;-258.0;-959.0;272.0;45.0;144.0
-1338.0;1077.0;-412.0;-1198.0;249.0;-22.0;-89.0;-191.0;-1381.0;335.0;-428.0;-2.0
-1071.0;1059.0;26.0;-956.0;134.0;396.0;1072.0;-532.0;-1138.0;171.0;-223.0;85.0
-925.0;653.0;254.0;-553.0;599.0;332.0;220.0;-348.0;-834.0;207.0;40.0;393.0
-986.0;789.0;-296.0;-582.0;628.0;357.0;209.0;-348.0;-850.0;227.0;116.0;330.0
-914.0;934.0;-679.0;-780.0;291.0;372.0;782.0;-192.0;-982.0;226.0;-377.0;-1.0
-937.0;985.0;-999.0;-743.0;233.0;365.0;383.0;-338.0;-976.0;95.0;-323.0;-81.0
-1109.0;1216.0;-843.0;-989.0;285.0;320.0;13.0;-113.0;-1143.0;295.0;-373.0;-30.0
-925.0;895.0;4.0;-785.0;320.0;265.0;225.0;593.0;-927.0;233.0;-327.0;3.0
-942.0;933.0;-18.0;-797.0;320.0;267.0;220.0;592.0;-919.0;245.0;-349.0;14.0
-970.0;944.0;-52.0;-821.0;321.0;256.0;219.0;590.0;-929.0;254.0;-371.0;-40.0
-975.0;975.0;-68.0;-830.0;317.0;213.0;208.0;590.0;-919.0;235.0;-382.0;-64.0
-960.0;778.0;-25.0;-560.0;685.0;471.0;259.0;-352.0;-831.0;248.0;60.0;362.0
-942.0;627.0;-502.0;-110.0;804.0;207.0;59.0;-478.0;-1006.0;284.0;57.0;305.0
-863.0;1198.0;-255.0;-754.0;233.0;251.0;-99.0;594.0;-884.0;213.0;-452.0;79.0
-981.0;995.0;398.0;-935.0;111.0;-112.0;-158.0;113.0;-784.0;-33.0;-381.0;-57.0
-1053.0;999.0;-527.0;-912.0;174.0;455.0;70.0;160.0;-938.0;125.0;-400.0;-137.0
-979.0;1090.0;-130.0;-837.0;462.0;137.0;607.0;-109.0;-783.0;480.0;-60.0;132.0
-950.0;448.0;946.0;-34.0;912.0;271.0;-20.0;-383.0;-832.0;343.0;-165.0;209.0
-960.0;609.0;-53.0;-663.0;904.0;366.0;257.0;-339.0;-828.0;66.0;-88.0;281.0
-960.0;987.0;35.0;-825.0;275.0;190.0;41.0;589.0;-1010.0;164.0;-319.0;-41.0
-965.0;992.0;-83.0;-845.0;258.0;221.0;225.0;596.0;-985.0;128.0;-356.0;-114.0
-976.0;991.0;-23.0;-863.0;186.0;203.0;289.0;554.0;-990.0;90.0;-325.0;-109.0
-942.0;872.0;697.0;-859.0;136.0;690.0;1427.0;-467.0;-858.0;232.0;-294.0;142.0
-879.0;901.0;-440.0;-579.0;618.0;123.0;877.0;-403.0;-747.0;512.0;-563.0;50.0
-1058.0;874.0;-26.0;-428.0;596.0;118.0;752.0;-358.0;-841.0;181.0;-397.0;166.0
-1076.0;828.0;19.0;-975.0;265.0;-139.0;841.0;-538.0;-859.0;25.0;-304.0;-110.0
-1272.0;692.0;-430.0;299.0;476.0;439.0;864.0;-542.0;-659.0;334.0;-114.0;-262.0
-1054.0;1062.0;133.0;-917.0;185.0;-3.0;413.0;713.0;-883.0;-130.0;25.0;127.0
-1068.0;881.0;-347.0;-715.0;403.0;305.0;49.0;387.0;-846.0;34.0;-194.0;161.0
-750.0;1289.0;-38.0;-449.0;177.0;76.0;79.0;-162.0;-814.0;237.0;-180.0;61.0
-841.0;748.0;383.0;-396.0;698.0;356.0;496.0;511.0;-984.0;492.0;-361.0;55.0
-954.0;1056.0;-226.0;-839.0;164.0;197.0;299.0;-432.0;-967.0;126.0;-372.0;-32.0
-990.0;549.0;202.0;-364.0;769.0;228.0;86.0;396.0;-920.0;76.0;71.0;243.0
-1009.0;544.0;-124.0;-397.0;721.0;215.0;134.0;345.0;-917.0;118.0;142.0;307.0
-957.0;980.0;294.0;-868.0;145.0;321.0;-80.0;-529.0;-830.0;68.0;-312.0;-102.0
-927.0;850.0;521.0;-880.0;175.0;245.0;146.0;-97.0;-1006.0;-95.0;-358.0;-131.0
-814.0;1021.0;292.0;-743.0;52.0;436.0;176.0;-102.0;-1014.0;44.0;-439.0;-252.0
-1160.0;1172.0;-265.0;-1039.0;161.0;405.0;439.0;341.0;-1137.0;104.0;-217.0;-5.0
-961.0;980.0;210.0;-828.0;281.0;192.0;255.0;591.0;-939.0;173.0;-337.0;-45.0
-975.0;991.0;234.0;-855.0;254.0;238.0;200.0;592.0;-979.0;107.0;-392.0;-117.0
-784.0;1263.0;-82.0;-511.0;284.0;54.0;-119.0;-169.0;-852.0;169.0;-275.0;73.0
-1008.0;1218.0;-257.0;-872.0;128.0;-30.0;1595.0;138.0;-910.0;217.0;-445.0;-304.0
-939.0;839.0;193.0;-869.0;208.0;-277.0;260.0;249.0;-807.0;79.0;-364.0;42.0
-998.0;942.0;321.0;-908.0;185.0;-87.0;1739.0;56.0;-944.0;162.0;-334.0;104.0
-1009.0;709.0;-56.0;-567.0;755.0;84.0;297.0;463.0;-652.0;278.0;-112.0;101.0
-995.0;788.0;44.0;-558.0;742.0;143.0;338.0;459.0;-649.0;332.0;58.0;90.0
-1009.0;923.0;223.0;-602.0;562.0;614.0;382.0;455.0;-656.0;206.0;39.0;118.0
-883.0;834.0;144.0;-764.0;237.0;276.0;263.0;606.0;-846.0;108.0;-278.0;156.0
-890.0;1096.0;175.0;-694.0;365.0;275.0;25.0;466.0;-890.0;151.0;-82.0;40.0
-954.0;953.0;143.0;-540.0;401.0;363.0;162.0;402.0;-778.0;348.0;194.0;113.0
-950.0;989.0;77.0;-579.0;435.0;327.0;159.0;405.0;-770.0;323.0;161.0;0.0
-939.0;989.0;34.0;-592.0;548.0;344.0;157.0;404.0;-778.0;310.0;164.0;56.0
-1017.0;584.0;278.0;-773.0;649.0;338.0;76.0;443.0;-771.0;191.0;-118.0;177.0
-1273.0;841.0;-209.0;-1123.0;49.0;-481.0;-230.0;-241.0;-1275.0;200.0;-562.0;-160.0
-849.0;-148.0;12.0;552.0;935.0;435.0;879.0;-615.0;-585.0;484.0;-116.0;183.0
-765.0;625.0;639.0;-456.0;691.0;415.0;459.0;-214.0;-978.0;535.0;-237.0;137.0
-723.0;136.0;-1116.0;402.0;970.0;542.0;841.0;-458.0;-693.0;649.0;-272.0;-28.0
-982.0;760.0;411.0;-595.0;638.0;253.0;67.0;310.0;-1207.0;-45.0;-74.0;51.0
-956.0;441.0;-148.0;-820.0;595.0;408.0;459.0;88.0;-753.0;-38.0;-505.0;165.0
-962.0;1071.0;-341.0;-726.0;319.0;377.0;391.0;98.0;-766.0;-62.0;-3.0;37.0
-691.0;1123.0;219.0;-569.0;128.0;433.0;113.0;-72.0;-918.0;199.0;-102.0;329.0
-1006.0;870.0;87.0;-804.0;354.0;109.0;594.0;459.0;-946.0;230.0;-383.0;131.0
-806.0;786.0;1061.0;-755.0;178.0;244.0;8.0;-331.0;-829.0;70.0;-343.0;-26.0
-986.0;1039.0;-2.0;-882.0;148.0;-117.0;-107.0;324.0;-825.0;162.0;-316.0;-104.0
-893.0;1314.0;243.0;-773.0;269.0;131.0;60.0;-167.0;-920.0;173.0;-396.0;-76.0
-1172.0;1283.0;-400.0;-1043.0;170.0;1467.0;-780.0;45.0;-1012.0;230.0;-407.0;-248.0
-792.0;1311.0;86.0;-659.0;152.0;338.0;-48.0;-132.0;-906.0;218.0;-241.0;45.0
-803.0;1292.0;46.0;-669.0;184.0;343.0;0.0;-139.0;-866.0;251.0;-283.0;186.0
-752.0;1501.0;-326.0;-598.0;170.0;419.0;124.0;-252.0;-877.0;324.0;-281.0;71.0
-961.0;988.0;-46.0;-840.0;238.0;151.0;140.0;586.0;-982.0;141.0;-364.0;-112.0
-877.0;1217.0;-710.0;-724.0;149.0;340.0;95.0;-60.0;-882.0;261.0;-278.0;30.0
-940.0;1041.0;-131.0;-846.0;158.0;-435.0;587.0;292.0;-938.0;169.0;-273.0;-45.0
-1260.0;961.0;398.0;-1176.0;174.0;522.0;668.0;-278.0;-1056.0;150.0;-147.0;183.0
-848.0;1007.0;-216.0;-645.0;178.0;252.0;205.0;411.0;-930.0;266.0;-523.0;-104.0
-818.0;970.0;155.0;-603.0;121.0;263.0;86.0;397.0;-919.0;291.0;-509.0;-156.0
-938.0;967.0;-31.0;-820.0;238.0;158.0;128.0;588.0;-1011.0;136.0;-328.0;-120.0
-1011.0;891.0;-258.0;-506.0;134.0;168.0;11.0;582.0;-1166.0;121.0;-418.0;-261.0
-1014.0;848.0;-608.0;-729.0;572.0;177.0;-13.0;577.0;-906.0;258.0;-60.0;67.0
-867.0;1250.0;265.0;-770.0;106.0;-211.0;46.0;268.0;-822.0;195.0;-312.0;-187.0
-1023.0;662.0;783.0;-373.0;791.0;251.0;68.0;454.0;-916.0;104.0;-41.0;75.0
-884.0;911.0;-286.0;-734.0;224.0;258.0;212.0;467.0;-1002.0;262.0;-351.0;147.0
-967.0;993.0;-437.0;-836.0;303.0;111.0;2.0;-73.0;-952.0;142.0;-169.0;6.0
-1032.0;999.0;1067.0;-943.0;172.0;15.0;-286.0;-319.0;-970.0;83.0;-243.0;119.0
-887.0;1109.0;1280.0;-815.0;250.0;27.0;-191.0;343.0;-859.0;161.0;-472.0;-129.0
-1159.0;1054.0;-220.0;-741.0;56.0;383.0;199.0;-77.0;-1061.0;306.0;-304.0;-15.0
-949.0;980.0;-162.0;-826.0;233.0;194.0;206.0;592.0;-990.0;136.0;-371.0;-130.0
-938.0;978.0;-43.0;-818.0;249.0;221.0;228.0;581.0;-980.0;136.0;-328.0;-143.0
-941.0;990.0;62.0;-825.0;229.0;224.0;252.0;574.0;-983.0;106.0;-311.0;-105.0
-952.0;980.0;96.0;-826.0;242.0;244.0;264.0;566.0;-989.0;130.0;-310.0;-69.0
-831.0;1252.0;439.0;-710.0;243.0;289.0;-31.0;-149.0;-968.0;138.0;-146.0;119.0
-939.0;968.0;121.0;-799.0;258.0;246.0;262.0;561.0;-978.0;193.0;-313.0;-52.0
-785.0;822.0;224.0;-691.0;291.0;433.0;-54.0;-516.0;-989.0;102.0;-490.0;-62.0
-913.0;929.0;190.0;-768.0;447.0;838.0;667.0;95.0;-898.0;30.0;-206.0;-81.0
-1051.0;745.0;-446.0;-990.0;254.0;162.0;-180.0;208.0;-1258.0;-64.0;-243.0;31.0
-983.0;759.0;165.0;-957.0;309.0;203.0;-225.0;598.0;-1100.0;-244.0;-414.0;-120.0
-880.0;777.0;-23.0;-755.0;543.0;302.0;33.0;-5.0;-1001.0;-318.0;-97.0;-54.0
-806.0;963.0;-231.0;-874.0;-14.0;204.0;55.0;121.0;-973.0;-199.0;-515.0;-394.0
-964.0;876.0;-518.0;-856.0;79.0;128.0;246.0;-116.0;-1026.0;-47.0;-548.0;-388.0
-1069.0;607.0;249.0;-135.0;754.0;887.0;191.0;428.0;-923.0;280.0;137.0;190.0
-1013.0;582.0;62.0;-679.0;751.0;294.0;174.0;164.0;-989.0;-262.0;135.0;221.0
-966.0;982.0;126.0;-822.0;259.0;159.0;101.0;-567.0;-423.0;231.0;-359.0;-34.0
-984.0;687.0;365.0;-518.0;637.0;394.0;191.0;119.0;-900.0;-198.0;45.0;237.0
-944.0;974.0;201.0;-815.0;321.0;204.0;136.0;-578.0;-942.0;268.0;-313.0;-23.0
-1022.0;770.0;491.0;-1029.0;72.0;459.0;3.0;306.0;-1188.0;-318.0;-243.0;47.0
-803.0;1040.0;-28.0;-475.0;389.0;-8.0;235.0;446.0;-792.0;223.0;-148.0;-129.0
-976.0;698.0;334.0;-473.0;582.0;450.0;308.0;120.0;-882.0;-166.0;15.0;203.0
-734.0;818.0;-874.0;-599.0;233.0;389.0;158.0;261.0;-776.0;289.0;-413.0;-74.0
-865.0;966.0;239.0;-795.0;161.0;140.0;2.0;452.0;-825.0;66.0;-418.0;-60.0
-1106.0;905.0;-387.0;-1070.0;88.0;241.0;-62.0;-557.0;-1298.0;-152.0;-239.0;-1.0
-879.0;1024.0;976.0;-754.0;175.0;274.0;-13.0;-152.0;-989.0;174.0;-386.0;-43.0
-926.0;1042.0;1171.0;-853.0;184.0;224.0;80.0;0.0;-916.0;27.0;-173.0;68.0
-971.0;998.0;-476.0;-837.0;270.0;181.0;99.0;-574.0;-980.0;210.0;-369.0;18.0
-970.0;1007.0;348.0;-855.0;214.0;199.0;140.0;-529.0;-902.0;177.0;-379.0;-28.0
-821.0;697.0;-898.0;-744.0;338.0;404.0;-257.0;231.0;-928.0;56.0;-368.0;68.0
-965.0;1059.0;286.0;-873.0;93.0;211.0;-40.0;-662.0;-935.0;164.0;-370.0;-33.0
-975.0;989.0;1.0;-837.0;240.0;199.0;79.0;-580.0;-974.0;193.0;-347.0;5.0
-968.0;980.0;-191.0;-841.0;249.0;177.0;90.0;-573.0;-950.0;199.0;-321.0;18.0
-971.0;992.0;-42.0;-840.0;249.0;212.0;107.0;-572.0;-971.0;187.0;-352.0;13.0
-969.0;983.0;-51.0;-839.0;247.0;194.0;92.0;-572.0;-964.0;189.0;-386.0;2.0
-973.0;1008.0;-6.0;-842.0;242.0;201.0;99.0;-573.0;-972.0;185.0;-333.0;-8.0
-982.0;988.0;48.0;-850.0;243.0;199.0;100.0;-574.0;-966.0;185.0;-312.0;1.0
-944.0;989.0;17.0;-859.0;72.0;151.0;-124.0;-659.0;-824.0;-21.0;-401.0;-141.0
-976.0;1002.0;13.0;-846.0;231.0;182.0;109.0;-576.0;-973.0;181.0;-346.0;-8.0
-973.0;986.0;48.0;-841.0;235.0;179.0;101.0;-576.0;-972.0;177.0;-356.0;-11.0
-976.0;993.0;29.0;-845.0;230.0;187.0;107.0;-575.0;-972.0;179.0;-392.0;23.0
-976.0;1008.0;10.0;-844.0;246.0;188.0;95.0;-575.0;-973.0;185.0;-353.0;3.0
-974.0;981.0;-7.0;-838.0;242.0;201.0;97.0;-577.0;-978.0;197.0;-348.0;-1.0
-970.0;990.0;7.0;-837.0;252.0;202.0;99.0;-579.0;-979.0;198.0;-356.0;0.0
-973.0;981.0;33.0;-835.0;254.0;209.0;88.0;-578.0;-977.0;207.0;-346.0;-23.0
-966.0;1002.0;61.0;-831.0;248.0;189.0;89.0;-576.0;-974.0;202.0;-342.0;-27.0
-971.0;997.0;38.0;-840.0;238.0;192.0;93.0;-574.0;-972.0;192.0;-293.0;-14.0
-966.0;981.0;198.0;-832.0;243.0;191.0;89.0;-587.0;-966.0;197.0;-400.0;-1.0
-954.0;980.0;118.0;-815.0;264.0;197.0;87.0;-567.0;-979.0;222.0;-300.0;-1.0
-949.0;963.0;153.0;-811.0;290.0;187.0;87.0;-562.0;-978.0;229.0;-327.0;15.0
-951.0;961.0;172.0;-808.0;281.0;201.0;98.0;-548.0;-987.0;243.0;-325.0;47.0
-1022.0;643.0;176.0;-415.0;748.0;381.0;424.0;-26.0;-1264.0;-136.0;87.0;217.0
-950.0;720.0;227.0;-360.0;672.0;285.0;381.0;-293.0;-936.0;-286.0;104.0;113.0
-1042.0;584.0;-118.0;-365.0;697.0;397.0;326.0;100.0;-838.0;-159.0;49.0;197.0
-935.0;637.0;-22.0;-300.0;716.0;232.0;308.0;94.0;-965.0;-165.0;47.0;218.0
-965.0;614.0;-78.0;-304.0;720.0;333.0;327.0;99.0;-960.0;-146.0;2.0;217.0
-995.0;628.0;19.0;-322.0;773.0;240.0;437.0;182.0;-932.0;-145.0;-152.0;226.0
-1223.0;1306.0;-119.0;-1117.0;59.0;318.0;-253.0;284.0;-1093.0;157.0;-239.0;32.0
-993.0;592.0;55.0;-310.0;741.0;288.0;313.0;192.0;-943.0;-125.0;-39.0;191.0
-997.0;556.0;8.0;-321.0;756.0;251.0;367.0;202.0;-934.0;-107.0;-179.0;200.0
-858.0;1043.0;102.0;-734.0;236.0;683.0;1433.0;177.0;-769.0;189.0;-493.0;-33.0
-843.0;1163.0;-30.0;-714.0;269.0;204.0;-70.0;-446.0;-916.0;254.0;-422.0;102.0
-865.0;862.0;-172.0;-749.0;292.0;258.0;-64.0;-660.0;-1042.0;139.0;-355.0;-34.0
-951.0;979.0;86.0;-824.0;232.0;168.0;95.0;562.0;-939.0;146.0;-356.0;-58.0
-978.0;604.0;-9.0;-254.0;773.0;281.0;387.0;187.0;-945.0;-87.0;-143.0;218.0
-941.0;980.0;-27.0;-821.0;262.0;212.0;193.0;561.0;-983.0;143.0;-407.0;-150.0
-777.0;989.0;-37.0;-950.0;-38.0;354.0;361.0;967.0;-1005.0;-604.0;-16.0;-9.0
-981.0;997.0;-132.0;-856.0;210.0;302.0;155.0;547.0;-1003.0;137.0;-374.0;-102.0
-1007.0;531.0;-130.0;-265.0;833.0;261.0;396.0;70.0;-923.0;5.0;-147.0;161.0
-952.0;1011.0;-382.0;-790.0;297.0;937.0;-392.0;257.0;-1092.0;322.0;-398.0;108.0
-967.0;983.0;-131.0;-843.0;251.0;217.0;191.0;576.0;-972.0;182.0;-542.0;-36.0
-858.0;907.0;-459.0;-868.0;269.0;306.0;338.0;-119.0;-1020.0;-166.0;-402.0;-148.0
-972.0;999.0;224.0;-849.0;282.0;397.0;284.0;502.0;-984.0;170.0;-298.0;9.0
-965.0;973.0;-44.0;-818.0;323.0;314.0;125.0;525.0;-969.0;240.0;-366.0;-14.0
-964.0;990.0;-143.0;-824.0;310.0;208.0;111.0;510.0;-940.0;221.0;-397.0;-47.0
-912.0;1153.0;631.0;-761.0;166.0;410.0;377.0;-471.0;-817.0;159.0;-317.0;13.0
-902.0;461.0;124.0;-111.0;922.0;227.0;27.0;212.0;-925.0;359.0;-536.0;-48.0
-993.0;1256.0;-17.0;-840.0;183.0;197.0;136.0;359.0;-890.0;148.0;-349.0;-229.0
-1000.0;262.0;188.0;-800.0;835.0;123.0;173.0;188.0;-944.0;12.0;-290.0;171.0
-1054.0;518.0;-13.0;-478.0;785.0;284.0;409.0;211.0;-910.0;-134.0;-48.0;133.0
-1110.0;568.0;-154.0;-413.0;796.0;280.0;406.0;247.0;-974.0;-49.0;-22.0;166.0
-881.0;955.0;-314.0;-722.0;387.0;211.0;-66.0;233.0;-789.0;307.0;-564.0;-76.0
-1082.0;626.0;-41.0;-329.0;797.0;271.0;406.0;197.0;-985.0;-10.0;51.0;170.0
-945.0;657.0;293.0;-151.0;681.0;275.0;384.0;234.0;-973.0;44.0;64.0;147.0
-926.0;346.0;301.0;48.0;921.0;568.0;325.0;278.0;-941.0;302.0;285.0;251.0
-1063.0;860.0;-734.0;-911.0;155.0;609.0;-6.0;343.0;-915.0;166.0;-317.0;-55.0
-913.0;769.0;-221.0;-377.0;643.0;348.0;249.0;200.0;-997.0;-310.0;39.0;18.0
-1110.0;907.0;-109.0;-1084.0;69.0;485.0;-119.0;157.0;-1229.0;-240.0;-226.0;-5.0
-854.0;1044.0;-91.0;-758.0;337.0;399.0;80.0;347.0;-865.0;227.0;-640.0;154.0
-741.0;838.0;-399.0;-632.0;210.0;510.0;103.0;-241.0;-787.0;199.0;-466.0;57.0
-898.0;761.0;-87.0;-443.0;662.0;289.0;163.0;309.0;-945.0;-342.0;-29.0;37.0
-750.0;905.0;71.0;-618.0;253.0;317.0;-19.0;590.0;-954.0;267.0;-258.0;-44.0
-832.0;894.0;1097.0;-766.0;214.0;70.0;445.0;-524.0;-827.0;68.0;-312.0;43.0
-677.0;540.0;169.0;-554.0;128.0;84.0;389.0;57.0;-647.0;137.0;-381.0;478.0
-928.0;975.0;70.0;-818.0;217.0;226.0;300.0;506.0;-938.0;143.0;-389.0;-116.0
-955.0;958.0;-67.0;-846.0;209.0;204.0;145.0;502.0;-1000.0;111.0;-394.0;-97.0
-1035.0;928.0;-238.0;-920.0;85.0;203.0;62.0;546.0;-1088.0;42.0;-324.0;-166.0
-950.0;908.0;12.0;-710.0;176.0;221.0;98.0;460.0;-877.0;123.0;-492.0;-123.0
-806.0;1220.0;205.0;-655.0;236.0;1068.0;-362.0;-639.0;-944.0;202.0;-282.0;-94.0
-833.0;799.0;-101.0;-680.0;334.0;384.0;386.0;-424.0;-880.0;205.0;-589.0;202.0
-952.0;967.0;74.0;-832.0;225.0;295.0;256.0;515.0;-961.0;149.0;-376.0;-72.0
-970.0;1003.0;103.0;-852.0;228.0;263.0;299.0;505.0;-985.0;143.0;-392.0;-117.0
-1330.0;980.0;87.0;-1169.0;323.0;198.0;260.0;571.0;-1307.0;260.0;-279.0;-195.0
-948.0;969.0;169.0;-832.0;209.0;194.0;295.0;496.0;-925.0;126.0;-354.0;-111.0
-699.0;790.0;-367.0;-582.0;183.0;444.0;315.0;-267.0;-755.0;235.0;-406.0;1.0
