InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
?;363.0;263.0;161.0;683.0;178;-244.0;-69.0
?;342.0;226.0;17.0;687.0;170;107.0;-25.0
1290.0;159.0;217.0;-181.0;759.0;167;517.0;-82.0
1074.0;80.0;291.0;-194.0;678.0;222;344.0;-140.0
835.0;188.0;440.0;-78.0;443.0;-25;-142.0;-194.0
911.0;121.0;261.0;-80.0;155.0;-213;-158.0;-187.0
721.0;-7.0;18.0;-227.0;-44.0;-169;67.0;-182.0
-164.0;-96.0;-85.0;-341.0;11.0;-174;250.0;-118.0
-449.0;-147.0;-171.0;-517.0;-312.0;-169;133.0;-52.0
-951.0;-304.0;-50.0;-673.0;-794.0;-215;-72.0;-26.0
-1551.0;-266.0;80.0;-779.0;-1193.0;6;-205.0;-4.0
-1662.0;-163.0;238.0;-846.0;-1212.0;225;-616.0;-46.0
-1822.0;-1.0;502.0;-780.0;-1302.0;160;-579.0;-75.0
-1633.0;266.0;1019.0;-800.0;-1455.0;178;-640.0;-46.0
-1856.0;419.0;1462.0;-687.0;-1603.0;182;-797.0;-49.0
-2380.0;721.0;1573.0;-597.0;-1376.0;167;-1286.0;-208.0
-2238.0;807.0;1665.0;-1218.0;-1097.0;181;-1475.0;-151.0
-751.0;1086.0;2055.0;-1273.0;-918.0;172;-1932.0;62.0
823.0;1318.0;2381.0;-1490.0;-850.0;176;-2472.0;229.0
703.0;1526.0;2502.0;-1466.0;-1014.0;174;-2963.0;302.0
-532.0;1802.0;2655.0;-1764.0;-1553.0;174;-3144.0;332.0
-800.0;1893.0;2794.0;-1966.0;-1965.0;174;-3505.0;325.0
-292.0;1734.0;2915.0;-1946.0;-2233.0;177;-3581.0;330.0
-1178.0;1377.0;2365.0;-1972.0;-2301.0;170;-3319.0;326.0
-1383.0;1067.0;1863.0;-1937.0;-2268.0;172;-2492.0;362.0
-991.0;996.0;1593.0;-1841.0;-2197.0;170;-1442.0;413.0
-789.0;1066.0;1311.0;-1660.0;-2307.0;124;-1062.0;469.0
-1533.0;802.0;1041.0;-1537.0;-2320.0;103;-1004.0;589.0
-1244.0;679.0;716.0;-1490.0;-2426.0;111;-884.0;639.0
-1141.0;622.0;431.0;-1427.0;-2007.0;123;-976.0;673.0
-1096.0;491.0;479.0;-1360.0;-2019.0;147;-743.0;656.0
-1145.0;500.0;668.0;-1346.0;-2056.0;161;-788.0;744.0
-1309.0;476.0;571.0;-1145.0;-1815.0;169;-707.0;725.0
-1248.0;424.0;645.0;-1959.0;-1417.0;169;-706.0;606.0
-1514.0;743.0;973.0;-1619.0;-1806.0;180;-1012.0;557.0
-1600.0;1040.0;951.0;-1565.0;-1764.0;170;-1318.0;461.0
-1182.0;1035.0;1014.0;-1804.0;-1898.0;180;-979.0;436.0
-1025.0;919.0;1038.0;-2025.0;-2023.0;179;-438.0;432.0
-1306.0;978.0;1035.0;-2046.0;-1793.0;158;60.0;446.0
-1361.0;1031.0;894.0;-2032.0;-1781.0;219;-228.0;358.0
-1008.0;1327.0;973.0;-2058.0;-1695.0;36;-443.0;325.0
-642.0;1473.0;963.0;-2094.0;-1586.0;-204;-463.0;272.0
-600.0;1545.0;742.0;-2148.0;-1404.0;-157;-718.0;241.0
-800.0;1503.0;276.0;-2216.0;-1522.0;-157;-1029.0;169.0
-1096.0;1419.0;-161.0;-2288.0;-1579.0;-172;-1501.0;110.0
-1438.0;1497.0;-355.0;-2253.0;-1699.0;-155;-1807.0;38.0
-1643.0;1524.0;-566.0;-2128.0;-1843.0;-168;-1829.0;36.0
-1772.0;1334.0;-595.0;-2048.0;-1977.0;-161;-1655.0;-26.0
-1749.0;1070.0;-486.0;-1994.0;-2008.0;-165;-1149.0;8.0
-1742.0;776.0;-296.0;-1757.0;-2080.0;-165;-701.0;-32.0
-1791.0;544.0;44.0;-1674.0;-2082.0;-164;-513.0;-24.0
-1979.0;452.0;367.0;-1445.0;-2106.0;-166;?;-36.0
-2055.0;274.0;548.0;-1281.0;-1823.0;-165;-623.0;-5.0
-1846.0;96.0;231.0;-1155.0;-1382.0;-165;-332.0;-108.0
-1324.0;20.0;-66.0;-1104.0;-731.0;-165;-89.0;-47.0
-597.0;10.0;-99.0;-1060.0;-575.0;-165;78.0;-31.0
-127.0;154.0;-119.0;-1022.0;-552.0;-165;-97.0;30.0
-99.0;206.0;-92.0;-910.0;-661.0;-165;-532.0;49.0
-331.0;279.0;-158.0;-903.0;-724.0;-165;-970.0;80.0
-694.0;299.0;-381.0;-847.0;-833.0;-165;-882.0;161.0
-925.0;24.0;-454.0;-769.0;-829.0;-165;-92.0;185.0
-895.0;-225.0;-194.0;-671.0;-798.0;-165;371.0;211.0
-826.0;-262.0;121.0;-640.0;-756.0;-165;541.0;258.0
-788.0;-414.0;279.0;-594.0;-609.0;-165;382.0;278.0
-636.0;-569.0;349.0;-559.0;-543.0;-165;476.0;292.0
-565.0;-787.0;568.0;-525.0;-558.0;-165;479.0;311.0
-542.0;-928.0;672.0;-492.0;-558.0;-165;645.0;348.0
-628.0;-1104.0;711.0;-448.0;-514.0;-165;1037.0;397.0
-758.0;-1093.0;808.0;-341.0;-594.0;-164;800.0;437.0
-783.0;-1231.0;937.0;-298.0;-531.0;-168;355.0;420.0
-681.0;?;1278.0;-214.0;-507.0;-163;-185.0;446.0
-555.0;?;1392.0;-132.0;-482.0;-168;-736.0;463.0
-525.0;?;1429.0;64.0;-410.0;-167;-1164.0;425.0
-532.0;?;1432.0;?;-121.0;-162;-1408.0;382.0
-374.0;?;1310.0;?;183.0;-186;-1975.0;375.0
-51.0;?;1228.0;?;197.0;-152;-2625.0;369.0
172.0;?;1141.0;?;-74.0;-205;-2593.0;414.0
-54.0;?;1038.0;?;-145.0;-139;-2345.0;402.0
-324.0;?;801.0;?;-197.0;158;-1499.0;427.0
-482.0;?;393.0;?;-274.0;189;-852.0;401.0
-360.0;?;-50.0;?;-142.0;141;-534.0;418.0
-231.0;?;-274.0;145.0;-6.0;176;-728.0;339.0
-144.0;?;-43.0;129.0;30.0;147;-620.0;328.0
-73.0;34.0;169.0;153.0;160.0;171;-612.0;289.0
116.0;-23.0;14.0;178.0;344.0;177;-319.0;326.0
214.0;-95.0;-289.0;-117.0;582.0;166;-202.0;332.0
227.0;-84.0;-258.0;-550.0;453.0;192;-179.0;356.0
-185.0;7.0;-194.0;-1060.0;-135.0;155;-627.0;341.0
-737.0;373.0;-233.0;-1131.0;-976.0;205;-1288.0;334.0
-1350.0;706.0;-336.0;-1161.0;-1546.0;155;-1570.0;274.0
-1730.0;725.0;-429.0;-1233.0;-1591.0;-144;-1499.0;312.0
-1655.0;728.0;-593.0;-1273.0;-1563.0;-202;-1205.0;368.0
-1235.0;736.0;-886.0;-1110.0;-1414.0;-147;-1052.0;461.0
-605.0;692.0;-1128.0;-870.0;-1090.0;-178;-1095.0;463.0
-260.0;551.0;-965.0;-659.0;-531.0;-159;-1019.0;388.0
31.0;386.0;-814.0;-585.0;-79.0;-168;-648.0;315.0
217.0;286.0;-672.0;-502.0;108.0;-173;-161.0;163.0
232.0;147.0;-547.0;-463.0;0.0;-170;224.0;93.0
-73.0;17.0;-505.0;-461.0;-173.0;-173;243.0;?
-244.0;-69.0;-514.0;-425.0;-165.0;-170;165.0;?
-192.0;-139.0;-524.0;-397.0;-87.0;-172;45.0;?
-190.0;-188.0;-548.0;-480.0;-183.0;-171;-126.0;?
-305.0;-245.0;-560.0;-606.0;-430.0;-171;-221.0;?
-493.0;-378.0;-541.0;-736.0;-710.0;-169;-299.0;?
-585.0;-409.0;-599.0;-851.0;-705.0;-167;-513.0;?
-602.0;-245.0;-598.0;-889.0;-528.0;-168;-636.0;?
-404.0;-154.0;-341.0;-724.0;-376.0;-168;-508.0;?
-171.0;-84.0;-6.0;-614.0;-282.0;-169;-349.0;?
-103.0;41.0;258.0;-412.0;-218.0;-169;-438.0;-290.0
-50.0;214.0;408.0;-236.0;-92.0;-169;-464.0;-300.0
48.0;324.0;691.0;-85.0;-13.0;-169;-164.0;-349.0
-99.0;413.0;738.0;146.0;-321.0;-169;299.0;-319.0
-395.0;570.0;664.0;242.0;-643.0;-169;249.0;-404.0
-344.0;649.0;718.0;115.0;-212.0;-169;-47.0;-355.0
254.0;634.0;922.0;-314.0;288.0;-169;-371.0;-254.0
644.0;739.0;964.0;-354.0;140.0;-169;-641.0;-21.0
130.0;988.0;861.0;-293.0;-552.0;-170;-1037.0;194.0
-1281.0;1161.0;688.0;-305.0;-1349.0;-169;-1337.0;282.0
-2535.0;1268.0;508.0;-576.0;-1681.0;-170;-1485.0;316.0
-2770.0;1227.0;318.0;-581.0;-1437.0;-170;-1119.0;364.0
-2157.0;1036.0;235.0;-597.0;-1213.0;-167;-581.0;414.0
-1364.0;767.0;193.0;-628.0;-985.0;-175;-336.0;448.0
-812.0;600.0;239.0;-532.0;-934.0;-159;-137.0;443.0
-863.0;309.0;251.0;-542.0;-823.0;-178;-214.0;432.0
-865.0;60.0;202.0;-506.0;-766.0;-161;-400.0;432.0
-810.0;-146.0;193.0;-501.0;-922.0;-163;-399.0;402.0
-888.0;-212.0;114.0;-451.0;-1106.0;-214;-398.0;413.0
-1057.0;-228.0;31.0;-313.0;-1162.0;26;-356.0;343.0
-1162.0;-248.0;-98.0;-157.0;-1053.0;181;-369.0;268.0
-942.0;-354.0;-220.0;-152.0;-758.0;113;-199.0;248.0
-491.0;-659.0;-295.0;-171.0;-515.0;134;26.0;244.0
-236.0;-787.0;-417.0;57.0;-638.0;135;250.0;313.0
-309.0;-690.0;-649.0;380.0;-615.0;151;318.0;?
589.0;-536.0;-835.0;3.0;354.0;144;618.0;?
1094.0;-623.0;-570.0;-241.0;871.0;205;675.0;?
1210.0;-535.0;-102.0;70.0;1111.0;102;174.0;?
1593.0;-84.0;349.0;446.0;1565.0;-189;-211.0;?
1952.0;98.0;508.0;476.0;1857.0;-189;332.0;?
1973.0;-21.0;402.0;111.0;1745.0;-156;762.0;?
1522.0;-144.0;170.0;10.0;1262.0;-181;612.0;?
977.0;-54.0;46.0;83.0;707.0;-159;219.0;?
385.0;34.0;82.0;87.0;371.0;-169;99.0;?
48.0;107.0;29.0;137.0;157.0;-162;68.0;?
-88.0;109.0;-75.0;106.0;138.0;-164;64.0;?
-86.0;-20.0;-123.0;30.0;221.0;-169;42.0;-92.0
4.0;-205.0;-144.0;-133.0;211.0;-167;63.0;-87.0
-11.0;-289.0;-111.0;-341.0;151.0;-170;86.0;-49.0
-148.0;-372.0;-143.0;-367.0;-23.0;-169;149.0;-50.0
-415.0;-315.0;-223.0;-401.0;-171.0;-170;63.0;-121.0
-552.0;-208.0;-367.0;-325.0;-356.0;-170;-269.0;-177.0
-675.0;-74.0;-347.0;-159.0;-410.0;-170;-460.0;-252.0
-708.0;-146.0;-265.0;-219.0;-249.0;-170;-247.0;-289.0
-638.0;-153.0;-232.0;-153.0;-234.0;-170;-41.0;-291.0
?;-37.0;-264.0;-242.0;-195.0;-170;-277.0;-198.0
?;-72.0;53.0;-363.0;-309.0;-170;-730.0;-47.0
?;-85.0;580.0;-586.0;-283.0;-170;-883.0;-1.0
?;129.0;915.0;-553.0;-296.0;-170;-1063.0;54.0
?;433.0;793.0;-611.0;-672.0;-170;-1353.0;103.0
?;586.0;526.0;-644.0;-1271.0;-170;-1361.0;171.0
?;640.0;295.0;-684.0;-1628.0;-170;-921.0;235.0
?;621.0;281.0;-739.0;-1527.0;-170;-447.0;292.0
-1993.0;531.0;398.0;-762.0;-1400.0;-170;-268.0;297.0
-2050.0;436.0;514.0;-665.0;-1464.0;-170;-363.0;296.0
-2122.0;350.0;642.0;-556.0;-1423.0;-170;-559.0;300.0
-1940.0;276.0;605.0;-478.0;-1195.0;-170;-595.0;343.0
-1748.0;227.0;540.0;-371.0;-991.0;-170;-549.0;342.0
-1586.0;212.0;449.0;-231.0;-797.0;-168;-473.0;386.0
-816.0;215.0;278.0;-57.0;-731.0;-167;-507.0;444.0
361.0;216.0;163.0;110.0;-442.0;-166;-438.0;451.0
316.0;116.0;152.0;177.0;-64.0;-164;-243.0;482.0
-544.0;-178.0;151.0;126.0;-134.0;-162;-7.0;530.0
-1531.0;-455.0;109.0;299.0;-450.0;-164;-24.0;635.0
-2469.0;-631.0;-100.0;308.0;-594.0;-169;128.0;683.0
-3215.0;-725.0;-391.0;-94.0;-425.0;-172;196.0;?
-3776.0;-820.0;-470.0;42.0;-406.0;-172;260.0;?
-3771.0;-730.0;-456.0;203.0;-737.0;-171;-31.0;414.0
-3698.0;-590.0;-310.0;124.0;-896.0;-169;-106.0;343.0
-3518.0;-492.0;-240.0;254.0;-941.0;-167;207.0;332.0
-3101.0;-294.0;-393.0;392.0;-651.0;-164;241.0;294.0
-2698.0;-198.0;-546.0;391.0;-426.0;-166;173.0;260.0
-2572.0;-179.0;-444.0;229.0;-531.0;-169;110.0;260.0
-2383.0;-146.0;-179.0;159.0;-624.0;-169;41.0;225.0
?;-122.0;19.0;100.0;-566.0;-170;-67.0;183.0
?;-26.0;114.0;46.0;-511.0;-169;-90.0;156.0
?;34.0;161.0;-61.0;-222.0;-169;-9.0;181.0
?;48.0;191.0;-190.0;-160.0;-169;-100.0;155.0
?;62.0;292.0;-368.0;-72.0;-170;-269.0;148.0
?;96.0;341.0;?;-186.0;-173;-569.0;127.0
925.0;174.0;509.0;-485.0;121.0;-178;-785.0;161.0
196.0;190.0;591.0;-467.0;163.0;-179;-909.0;192.0
-187.0;222.0;620.0;-482.0;171.0;-179;-823.0;200.0
-472.0;124.0;658.0;-484.0;-369.0;-180;-521.0;218.0
-209.0;104.0;521.0;-487.0;-578.0;-179;-395.0;221.0
-202.0;93.0;387.0;-399.0;-354.0;-180;-354.0;193.0
202.0;113.0;378.0;-410.0;-211.0;-179;-237.0;129.0
448.0;111.0;408.0;-559.0;-177.0;-179;-147.0;8.0
519.0;169.0;285.0;-718.0;-422.0;-179;-193.0;-128.0
861.0;184.0;168.0;-936.0;-564.0;-179;-407.0;-194.0
739.0;269.0;116.0;-1043.0;-333.0;-179;-572.0;-286.0
974.0;383.0;107.0;-1031.0;-282.0;-179;-727.0;-350.0
837.0;497.0;69.0;-952.0;-459.0;-179;-770.0;-408.0
-121.0;504.0;48.0;-990.0;-717.0;-180;-755.0;-417.0
-224.0;437.0;90.0;-1004.0;-922.0;-180;-775.0;-370.0
26.0;399.0;211.0;-942.0;-711.0;-180;-803.0;-332.0
129.0;403.0;279.0;-933.0;-422.0;-180;-797.0;-281.0
-279.0;399.0;413.0;-769.0;-340.0;-180;-776.0;-189.0
-606.0;407.0;511.0;-592.0;-468.0;-180;-615.0;-100.0
-528.0;325.0;637.0;-508.0;-524.0;-180;-403.0;-34.0
-260.0;283.0;726.0;-401.0;-426.0;-180;-265.0;18.0
483.0;220.0;642.0;-355.0;-357.0;-180;-67.0;39.0
400.0;146.0;541.0;-377.0;-313.0;-180;163.0;67.0
81.0;18.0;402.0;-421.0;-566.0;-180;184.0;67.0
713.0;-42.0;294.0;-489.0;-813.0;-180;63.0;23.0
1361.0;-43.0;106.0;-518.0;-737.0;-180;-171.0;11.0
1373.0;-84.0;-52.0;-544.0;-663.0;-180;-311.0;1.0
-40.0;-58.0;-194.0;-577.0;-577.0;-180;-404.0;-12.0
1146.0;-16.0;-226.0;-666.0;-766.0;-180;-605.0;-37.0
2073.0;-56.0;-86.0;-647.0;-590.0;-180;-820.0;-41.0
2213.0;61.0;139.0;-520.0;-348.0;-180;-826.0;-72.0
2723.0;158.0;207.0;-367.0;-287.0;-180;-596.0;-92.0
1600.0;176.0;234.0;-245.0;-278.0;-180;-281.0;-32.0
-122.0;106.0;200.0;-312.0;-517.0;-180;-71.0;-2.0
-995.0;30.0;210.0;-307.0;-940.0;-180;-110.0;62.0
-71.0;31.0;275.0;-291.0;-1180.0;-180;-290.0;165.0
43.0;96.0;337.0;-251.0;-942.0;-180;-529.0;218.0
-605.0;76.0;411.0;-235.0;-1271.0;-180;-542.0;330.0
-907.0;-2.0;440.0;-171.0;-940.0;-180;-560.0;372.0
134.0;-64.0;401.0;-134.0;-236.0;-180;-489.0;415.0
1034.0;-55.0;281.0;-53.0;560.0;-180;-366.0;421.0
1423.0;-10.0;135.0;-40.0;854.0;-180;-247.0;387.0
977.0;-16.0;67.0;14.0;345.0;?;-238.0;343.0
399.0;-27.0;17.0;-17.0;?;-180;-225.0;328.0
257.0;-5.0;-48.0;-59.0;?;-180;-157.0;260.0
221.0;-18.0;-129.0;-74.0;?;-180;-160.0;260.0
-482.0;-5.0;-190.0;-11.0;?;-180;-159.0;224.0
-293.0;18.0;-234.0;-36.0;?;-180;-89.0;194.0
269.0;-2.0;-191.0;-14.0;?;-180;21.0;160.0
310.0;-25.0;-213.0;54.0;?;-180;138.0;162.0
485.0;-15.0;-222.0;47.0;?;-180;150.0;121.0
205.0;-27.0;-207.0;98.0;?;-180;193.0;108.0
86.0;-37.0;-155.0;120.0;?;-179;141.0;106.0
-158.0;-43.0;-86.0;64.0;?;-181;84.0;118.0
-264.0;-61.0;-4.0;105.0;?;-180;38.0;111.0
-282.0;-77.0;20.0;97.0;?;-178;21.0;22.0
-40.0;-119.0;?;35.0;?;-185;38.0;-21.0
-180.0;-101.0;?;-14.0;-71.0;-170;-13.0;-24.0
-200.0;-64.0;?;-56.0;-155.0;-191;-122.0;-35.0
-298.0;-40.0;?;-101.0;-174.0;-170;-235.0;-34.0
-513.0;-40.0;?;-121.0;-149.0;-178;-327.0;-47.0
-181.0;-4.0;?;-116.0;-125.0;-212;-300.0;-26.0
22.0;-26.0;182.0;-147.0;27.0;57;-331.0;9.0
58.0;-2.0;272.0;-154.0;48.0;227;-303.0;7.0
-7.0;46.0;315.0;-142.0;6.0;159;?;46.0
55.0;87.0;315.0;-226.0;13.0;186;?;93.0
-45.0;83.0;396.0;-327.0;-37.0;181;?;127.0
-163.0;19.0;443.0;-367.0;-173.0;175;?;153.0
-389.0;124.0;521.0;-462.0;-294.0;184;?;185.0
-388.0;116.0;513.0;-534.0;-462.0;?;?;176.0
-257.0;165.0;532.0;-596.0;?;?;?;185.0
-235.0;219.0;458.0;-598.0;?;?;-820.0;214.0
-312.0;209.0;394.0;-649.0;?;?;-865.0;246.0
-245.0;184.0;367.0;-705.0;?;?;-881.0;276.0
-315.0;203.0;326.0;-735.0;?;177;-931.0;272.0
-403.0;193.0;206.0;-780.0;-455.0;148;-957.0;262.0
-519.0;141.0;218.0;-1023.0;-329.0;206;-1093.0;349.0
-575.0;97.0;386.0;-986.0;-335.0;153;-1238.0;331.0
-874.0;104.0;579.0;-838.0;-452.0;-150;-1380.0;303.0
-1336.0;170.0;725.0;-810.0;-557.0;-202;-1376.0;270.0
-1539.0;205.0;822.0;-768.0;-623.0;-153;-1243.0;239.0
-1210.0;338.0;746.0;-597.0;-706.0;-186;-1081.0;159.0
-440.0;450.0;422.0;-522.0;-460.0;-161;-1235.0;131.0
94.0;361.0;262.0;-515.0;-470.0;-169;-1072.0;79.0
-42.0;315.0;72.0;-510.0;-484.0;-168;-1110.0;70.0
-120.0;380.0;-35.0;-525.0;-106.0;-164;-897.0;70.0
-302.0;419.0;-67.0;-519.0;110.0;?;-811.0;14.0
-87.0;417.0;-62.0;-594.0;222.0;?;-838.0;-16.0
-66.0;333.0;132.0;-616.0;481.0;?;-790.0;-51.0
101.0;351.0;325.0;-722.0;404.0;?;-370.0;-137.0
363.0;386.0;193.0;-724.0;300.0;?;-453.0;-240.0
143.0;370.0;-46.0;-709.0;306.0;?;-706.0;-296.0
285.0;582.0;-133.0;-800.0;190.0;?;-947.0;-199.0
453.0;250.0;-28.0;-1007.0;-11.0;?;-1146.0;-94.0
-588.0;187.0;76.0;-1185.0;-609.0;?;-1037.0;-76.0
-686.0;291.0;189.0;-961.0;-920.0;?;-1096.0;-70.0
170.0;634.0;35.0;-821.0;-645.0;?;-1722.0;-80.0
496.0;565.0;65.0;-621.0;-480.0;?;-1453.0;-4.0
476.0;153.0;-5.0;-384.0;-821.0;?;-624.0;-4.0
62.0;-23.0;-134.0;-185.0;-619.0;-176;-520.0;-25.0
-91.0;-57.0;13.0;-79.0;-655.0;-176;-293.0;95.0
-166.0;?;-4.0;-247.0;-792.0;-176;-19.0;159.0
48.0;?;-166.0;-397.0;-770.0;-176;-423.0;61.0
144.0;?;-277.0;-375.0;-914.0;-175;-231.0;36.0
96.0;?;-69.0;-361.0;-930.0;-175;234.0;10.0
132.0;394.0;301.0;-421.0;-817.0;-175;172.0;27.0
151.0;419.0;349.0;-423.0;-575.0;-176;5.0;31.0
213.0;435.0;276.0;-454.0;-536.0;-176;-123.0;65.0
7.0;514.0;110.0;-446.0;-440.0;-176;57.0;78.0
-26.0;461.0;-281.0;-400.0;-496.0;-176;215.0;79.0
81.0;325.0;49.0;-136.0;-444.0;-177;83.0;83.0
101.0;240.0;61.0;-208.0;-327.0;-178;52.0;83.0
-57.0;188.0;-163.0;-138.0;-168.0;-178;35.0;95.0
-234.0;199.0;-236.0;-161.0;-102.0;-179;-5.0;125.0
-341.0;93.0;-232.0;-89.0;-90.0;-179;-195.0;112.0
-311.0;-117.0;-244.0;39.0;-30.0;-179;-95.0;87.0
-233.0;-264.0;-180.0;185.0;71.0;-179;-10.0;1.0
-144.0;-537.0;-65.0;264.0;229.0;-179;286.0;-85.0
-72.0;-605.0;57.0;299.0;447.0;-179;369.0;-164.0
-51.0;-711.0;88.0;250.0;530.0;-179;519.0;-164.0
4.0;-1017.0;178.0;274.0;596.0;-178;766.0;-260.0
98.0;-1099.0;436.0;329.0;622.0;-178;653.0;-248.0
-142.0;-1124.0;579.0;339.0;744.0;-177;686.0;-303.0
-353.0;-1279.0;816.0;364.0;884.0;-177;1001.0;-282.0
-512.0;-1252.0;1054.0;394.0;779.0;-177;915.0;-258.0
-673.0;-1287.0;1252.0;418.0;766.0;-176;938.0;-215.0
-813.0;-1230.0;1439.0;445.0;496.0;-176;800.0;-204.0
-351.0;-1195.0;1521.0;575.0;252.0;-175;662.0;-207.0
453.0;-1119.0;1684.0;590.0;867.0;-175;339.0;-188.0
544.0;-1008.0;1721.0;657.0;795.0;?;47.0;-143.0
-978.0;-867.0;1724.0;584.0;1197.0;?;-90.0;-125.0
-2616.0;-681.0;1669.0;512.0;2221.0;?;-140.0;-94.0
-3407.0;-409.0;1588.0;427.0;2912.0;?;-166.0;-59.0
-3094.0;-184.0;1579.0;434.0;3307.0;?;-175.0;-58.0
-2302.0;11.0;1727.0;520.0;2881.0;?;-510.0;-26.0
-2809.0;86.0;1683.0;551.0;1989.0;?;-418.0;3.0
-3123.0;208.0;1528.0;564.0;798.0;?;-247.0;86.0
-3365.0;263.0;1405.0;618.0;128.0;?;-219.0;41.0
-2789.0;295.0;1367.0;700.0;616.0;?;-117.0;-38.0
-1582.0;363.0;1218.0;734.0;93.0;?;-15.0;-87.0
-708.0;481.0;1170.0;584.0;320.0;?;-177.0;-112.0
-115.0;494.0;1186.0;521.0;395.0;?;-410.0;-178.0
-1295.0;356.0;696.0;369.0;142.0;?;-376.0;-204.0
-1081.0;244.0;481.0;146.0;-127.0;?;-29.0;-169.0
-1055.0;304.0;470.0;20.0;-203.0;?;141.0;-149.0
-822.0;57.0;298.0;-115.0;-285.0;?;355.0;-112.0
-524.0;-28.0;190.0;-165.0;-46.0;?;433.0;-80.0
-424.0;-21.0;43.0;-212.0;-217.0;-176;517.0;-59.0
-193.0;69.0;-181.0;-325.0;-357.0;-176;463.0;-51.0
56.0;241.0;-519.0;-336.0;-446.0;-176;585.0;-29.0
235.0;541.0;-452.0;-371.0;-415.0;-177;430.0;-62.0
245.0;782.0;-563.0;-357.0;-296.0;-178;382.0;-86.0
181.0;1160.0;-625.0;-417.0;-232.0;-178;632.0;-49.0
351.0;1547.0;-449.0;-508.0;-184.0;-179;596.0;-36.0
518.0;1776.0;-267.0;-629.0;-236.0;-179;-14.0;24.0
534.0;1685.0;-62.0;-789.0;-330.0;-178;-299.0;88.0
395.0;1646.0;-171.0;-892.0;-388.0;-178;-442.0;128.0
223.0;1585.0;-38.0;-993.0;-393.0;-178;-719.0;209.0
1.0;1373.0;22.0;-1014.0;-417.0;-178;-528.0;286.0
-180.0;1381.0;97.0;-928.0;-380.0;-178;-744.0;316.0
-261.0;1296.0;-26.0;-816.0;-392.0;-178;-792.0;372.0
-255.0;1084.0;-87.0;-748.0;-343.0;-178;-866.0;430.0
-351.0;935.0;-282.0;-596.0;-307.0;-178;-876.0;460.0
-557.0;640.0;-208.0;-500.0;-347.0;-178;-1013.0;505.0
-646.0;471.0;167.0;-421.0;-408.0;-178;-898.0;535.0
-599.0;202.0;503.0;-368.0;-475.0;-178;-979.0;535.0
-630.0;-37.0;596.0;-307.0;-450.0;-178;-715.0;501.0
-761.0;-83.0;403.0;-230.0;-383.0;-178;-400.0;488.0
-778.0;-66.0;402.0;-132.0;-376.0;-178;-525.0;485.0
-700.0;-114.0;345.0;-160.0;-317.0;-178;-634.0;503.0
-601.0;-183.0;707.0;-98.0;-294.0;-178;-678.0;492.0
-457.0;-83.0;599.0;-10.0;-292.0;-178;-608.0;448.0
-405.0;-92.0;158.0;-9.0;-259.0;-178;-420.0;414.0
-383.0;-100.0;-127.0;-48.0;-262.0;-178;-301.0;433.0
-349.0;-214.0;-148.0;-44.0;-281.0;-178;-312.0;367.0
-305.0;-407.0;-60.0;-25.0;-299.0;-178;-124.0;307.0
-326.0;-511.0;-166.0;28.0;-286.0;-178;26.0;253.0
-302.0;-647.0;-295.0;39.0;-257.0;-178;516.0;172.0
-184.0;-643.0;-231.0;86.0;-259.0;-178;604.0;139.0
-135.0;-464.0;-100.0;118.0;-228.0;-178;493.0;76.0
-98.0;-324.0;-59.0;63.0;-129.0;-178;418.0;68.0
-66.0;-213.0;-188.0;19.0;-122.0;-178;69.0;23.0
-11.0;-45.0;-12.0;-23.0;-126.0;-178;-53.0;45.0
-100.0;97.0;202.0;-93.0;-98.0;-178;-194.0;-1.0
-90.0;226.0;227.0;-139.0;-90.0;-178;-289.0;-44.0
-33.0;351.0;431.0;-152.0;-64.0;-178;-197.0;-46.0
79.0;451.0;232.0;-285.0;-66.0;-178;-188.0;-24.0
87.0;394.0;109.0;-289.0;-41.0;-178;18.0;-46.0
48.0;399.0;?;-245.0;-60.0;-178;-42.0;-46.0
-27.0;119.0;-86.0;-177.0;-50.0;-178;68.0;-44.0
5.0;-87.0;-53.0;-83.0;-33.0;-178;163.0;-63.0
7.0;-325.0;-102.0;15.0;-16.0;-178;256.0;-70.0
-11.0;-486.0;-67.0;92.0;9.0;-178;508.0;-127.0
26.0;-446.0;-112.0;197.0;44.0;-178;564.0;-134.0
37.0;-390.0;54.0;183.0;124.0;-178;576.0;-163.0
82.0;-237.0;84.0;147.0;184.0;-178;289.0;-113.0
142.0;-99.0;103.0;96.0;157.0;-178;111.0;-131.0
94.0;159.0;200.0;41.0;161.0;-178;-86.0;-121.0
22.0;348.0;336.0;-71.0;137.0;-178;-322.0;-109.0
69.0;424.0;326.0;-191.0;86.0;-178;-528.0;-66.0
85.0;358.0;55.0;-228.0;44.0;-178;-164.0;-46.0
65.0;408.0;-72.0;-195.0;-9.0;-178;155.0;-41.0
50.0;402.0;-273.0;-180.0;21.0;-178;272.0;-72.0
67.0;369.0;-397.0;-207.0;17.0;-178;64.0;-32.0
89.0;288.0;-73.0;-225.0;-32.0;-178;-131.0;-11.0
26.0;264.0;-212.0;-206.0;-46.0;-178;-22.0;-53.0
