InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accX;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit RLA accY;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax
-91.0;42.0;-11.0;554.0;-151.0;159.0;534.0;35.0;-39;-39;12
-108.0;-421.0;-139.0;590.0;-454.0;-153.0;274.0;202.0;18;18;-21
-1.0;242.0;-440.0;363.0;-489.0;-198.0;613.0;150.0;-12;-12;6
42.0;298.0;-188.0;561.0;-352.0;-22.0;548.0;158.0;-11;-11;1
0.0;451.0;63.0;437.0;-601.0;-177.0;547.0;218.0;-27;-27;9
-10.0;103.0;-13.0;537.0;-185.0;161.0;543.0;69.0;-48;-48;22
-415.0;205.0;99.0;611.0;-79.0;332.0;702.0;604.0;12;12;-35
-11.0;19.0;-18.0;513.0;-73.0;81.0;523.0;157.0;-23;-23;22
-11.0;35.0;-14.0;555.0;-106.0;85.0;519.0;142.0;18;18;30
-29.0;20.0;6.0;479.0;-71.0;229.0;610.0;131.0;-16;-16;26
-108.0;-711.0;-363.0;184.0;-331.0;-70.0;230.0;-35.0;-1314;-1314;-18
-18.0;-59.0;47.0;476.0;-169.0;219.0;530.0;63.0;-1;-1;14
-113.0;336.0;-110.0;234.0;-133.0;-2.0;547.0;90.0;-28;-28;33
3.0;357.0;-131.0;301.0;-483.0;-94.0;857.0;-162.0;61;61;171
5.0;33.0;26.0;337.0;-195.0;94.0;564.0;125.0;-31;-31;9
-11.0;50.0;-27.0;329.0;-266.0;72.0;593.0;109.0;-32;-32;9
-26.0;73.0;0.0;349.0;-226.0;67.0;618.0;113.0;-33;-33;9
58.0;-17.0;-3.0;256.0;-67.0;-189.0;765.0;29.0;4;4;47
10.0;157.0;-8.0;329.0;-204.0;38.0;555.0;126.0;-9;-9;8
-11.0;18.0;-11.0;554.0;-137.0;87.0;512.0;144.0;-17;-17;30
292.0;-238.0;-394.0;472.0;314.0;182.0;871.0;372.0;-46;-46;3
173.0;88.0;-199.0;514.0;-261.0;116.0;703.0;219.0;-2;-2;5
58.0;28.0;-70.0;436.0;-147.0;93.0;537.0;221.0;6;6;26
-28.0;204.0;34.0;366.0;-272.0;93.0;629.0;117.0;-33;-33;10
-44.0;-50.0;59.0;371.0;-265.0;82.0;548.0;136.0;-26;-26;8
165.0;139.0;-96.0;571.0;54.0;133.0;445.0;121.0;-2;-2;5
-66.0;217.0;0.0;483.0;-116.0;216.0;562.0;85.0;-19;-19;23
-26.0;4.0;0.0;529.0;-160.0;103.0;525.0;154.0;-4;-4;26
58.0;27.0;-104.0;425.0;-90.0;89.0;589.0;213.0;11;11;29
20.0;23.0;-49.0;456.0;-119.0;94.0;547.0;231.0;-38;-38;26
-5.0;18.0;-27.0;456.0;-164.0;66.0;528.0;245.0;-18;-18;33
-37.0;-108.0;-43.0;480.0;-42.0;65.0;683.0;260.0;37;37;34
-17.0;4.0;-30.0;448.0;-131.0;50.0;537.0;217.0;-29;-29;31
9.0;31.0;-37.0;442.0;-171.0;65.0;527.0;239.0;1;1;31
11.0;35.0;-25.0;438.0;-167.0;58.0;537.0;238.0;-4;-4;29
3.0;30.0;-38.0;457.0;-133.0;67.0;528.0;245.0;-51;-51;27
11.0;-26.0;8.0;467.0;-167.0;57.0;526.0;260.0;-15;-15;31
17.0;61.0;131.0;408.0;-112.0;15.0;708.0;214.0;20;20;47
-6.0;16.0;73.0;376.0;-185.0;97.0;547.0;107.0;-2;-2;8
-27.0;92.0;64.0;342.0;-240.0;99.0;552.0;135.0;-31;-31;9
11.0;24.0;28.0;460.0;-157.0;54.0;529.0;236.0;-14;-14;31
28.0;20.0;1.0;458.0;-200.0;66.0;526.0;256.0;-20;-20;33
-28.0;-23.0;-2.0;554.0;-166.0;81.0;536.0;143.0;14;14;28
7.0;-11.0;-16.0;436.0;-183.0;50.0;523.0;250.0;5;5;25
3.0;-18.0;5.0;455.0;-154.0;38.0;517.0;239.0;-5;-5;28
-19.0;-19.0;-6.0;551.0;-149.0;74.0;551.0;144.0;-9;-9;29
5.0;-9.0;-22.0;447.0;-138.0;55.0;516.0;242.0;8;8;31
9.0;-11.0;-13.0;459.0;-169.0;57.0;519.0;261.0;10;10;28
47.0;-32.0;23.0;523.0;-43.0;143.0;522.0;419.0;-16;-16;13
-4.0;-17.0;-8.0;444.0;-176.0;57.0;513.0;237.0;-18;-18;27
33.0;-16.0;20.0;463.0;-159.0;58.0;515.0;226.0;-36;-36;25
71.0;-44.0;-1.0;442.0;-172.0;54.0;512.0;223.0;-25;-25;31
15.0;23.0;-3.0;441.0;-186.0;38.0;501.0;225.0;-5;-5;37
-17.0;10.0;-31.0;508.0;-113.0;78.0;535.0;145.0;5;5;25
16.0;41.0;-38.0;528.0;-151.0;86.0;525.0;157.0;8;8;28
-10.0;34.0;9.0;447.0;-175.0;37.0;495.0;212.0;-17;-17;30
-37.0;-55.0;113.0;378.0;-219.0;83.0;595.0;125.0;-36;-36;7
-23.0;-65.0;57.0;371.0;-198.0;93.0;602.0;135.0;-32;-32;7
-15.0;30.0;5.0;457.0;-170.0;28.0;496.0;222.0;18;18;23
-20.0;42.0;18.0;438.0;-177.0;29.0;498.0;226.0;32;32;30
-13.0;46.0;-36.0;561.0;-171.0;85.0;517.0;149.0;-18;-18;26
-23.0;33.0;-79.0;542.0;-153.0;83.0;518.0;147.0;-6;-6;25
16.0;-9.0;-19.0;562.0;-146.0;92.0;521.0;150.0;26;26;27
-39.0;-33.0;15.0;546.0;-146.0;88.0;532.0;122.0;4;4;28
-7.0;8.0;27.0;522.0;-158.0;85.0;536.0;146.0;-24;-24;31
200.0;-53.0;132.0;516.0;-274.0;175.0;366.0;297.0;76;76;-18
-59.0;-6.0;292.0;434.0;-232.0;53.0;374.0;399.0;-156;-156;84
114.0;167.0;449.0;522.0;13.0;158.0;403.0;340.0;-268;-268;13
116.0;70.0;138.0;394.0;-208.0;82.0;469.0;350.0;-78;-78;13
-65.0;-269.0;23.0;388.0;-207.0;19.0;276.0;286.0;-28;-28;-9
-11.0;-10.0;-1.0;524.0;-98.0;71.0;527.0;143.0;-31;-31;32
-28.0;131.0;8.0;400.0;-321.0;117.0;551.0;164.0;-6;-6;6
105.0;-93.0;-132.0;352.0;-226.0;-20.0;238.0;246.0;15;15;54
-13.0;5.0;1.0;539.0;-155.0;71.0;531.0;133.0;-34;-34;27
-314.0;714.0;-323.0;413.0;-215.0;-22.0;825.0;43.0;-37;-37;63
76.0;-33.0;78.0;362.0;-49.0;134.0;93.0;203.0;81;81;45
-38.0;122.0;0.0;424.0;-254.0;94.0;567.0;175.0;-53;-53;17
-55.0;83.0;-63.0;421.0;-323.0;143.0;529.0;183.0;-38;-38;16
-38.0;121.0;-265.0;440.0;-341.0;57.0;524.0;210.0;-2;-2;9
-51.0;78.0;-44.0;414.0;-338.0;83.0;502.0;156.0;-16;-16;10
5.0;34.0;-1.0;536.0;-147.0;102.0;541.0;134.0;-9;-9;23
-55.0;160.0;-50.0;428.0;-290.0;108.0;472.0;166.0;2;2;9
-22.0;41.0;-4.0;541.0;-184.0;95.0;538.0;151.0;1;1;20
19.0;337.0;-236.0;398.0;-239.0;130.0;321.0;139.0;135;135;22
92.0;52.0;79.0;479.0;-323.0;41.0;265.0;259.0;-25;-25;49
-39.0;188.0;-49.0;427.0;-187.0;91.0;409.0;182.0;-3;-3;9
1.0;29.0;-15.0;552.0;-145.0;85.0;520.0;146.0;2;2;24
-43.0;56.0;-26.0;399.0;-334.0;106.0;380.0;147.0;-22;-22;11
-27.0;-3.0;-29.0;409.0;-259.0;114.0;397.0;130.0;-24;-24;9
22.0;9.0;-15.0;556.0;-144.0;83.0;506.0;144.0;7;7;30
29.0;127.0;2.0;627.0;-355.0;11.0;460.0;185.0;-54;-54;-5
80.0;211.0;226.0;760.0;-622.0;-185.0;482.0;194.0;-74;-74;-22
-12.0;-37.0;-57.0;411.0;-233.0;89.0;474.0;131.0;-14;-14;7
-26.0;-27.0;-38.0;413.0;-337.0;55.0;467.0;143.0;0;0;9
45.0;50.0;105.0;565.0;-314.0;0.0;417.0;172.0;29;29;-5
-42.0;-85.0;127.0;582.0;-378.0;33.0;386.0;173.0;10;10;-8
-46.0;-88.0;297.0;614.0;-553.0;45.0;331.0;298.0;-29;-29;14
9.0;-15.0;23.0;378.0;-355.0;65.0;446.0;144.0;-2;-2;9
22.0;-23.0;21.0;406.0;-315.0;60.0;523.0;135.0;-1;-1;9
85.0;-686.0;-19.0;646.0;-619.0;-172.0;403.0;197.0;-18;-18;-15
20.0;-28.0;29.0;387.0;-283.0;67.0;490.0;135.0;-5;-5;5
49.0;15.0;32.0;385.0;-368.0;89.0;449.0;124.0;11;11;9
28.0;-25.0;-8.0;386.0;-305.0;41.0;477.0;115.0;17;17;13
26.0;-99.0;-67.0;375.0;-281.0;74.0;427.0;145.0;8;8;5
67.0;-142.0;-145.0;374.0;-274.0;11.0;468.0;208.0;-16;-16;30
16.0;23.0;-30.0;529.0;-150.0;67.0;515.0;144.0;-21;-21;26
111.0;19.0;-232.0;301.0;-506.0;84.0;668.0;116.0;-22;-22;25
-9.0;-42.0;-25.0;541.0;-196.0;89.0;532.0;135.0;-26;-26;25
-25.0;-22.0;-6.0;561.0;-165.0;94.0;552.0;136.0;1;1;26
22.0;125.0;-78.0;373.0;-288.0;49.0;484.0;122.0;-6;-6;6
17.0;105.0;-89.0;392.0;-317.0;67.0;510.0;126.0;-29;-29;10
26.0;-150.0;320.0;657.0;-476.0;92.0;279.0;308.0;-1;-1;11
134.0;217.0;-163.0;367.0;-240.0;150.0;594.0;102.0;-55;-55;39
-51.0;-5.0;-18.0;562.0;-185.0;93.0;535.0;145.0;12;12;24
-39.0;1066.0;68.0;351.0;-615.0;-508.0;390.0;75.0;-1;-1;17
-82.0;20.0;-16.0;462.0;-86.0;130.0;328.0;419.0;12;12;59
20.0;44.0;13.0;520.0;-137.0;98.0;529.0;141.0;8;8;24
10.0;13.0;-32.0;526.0;-107.0;235.0;583.0;56.0;6;6;19
-166.0;87.0;-110.0;409.0;-229.0;-25.0;486.0;45.0;141;141;-6
16.0;60.0;-91.0;386.0;-367.0;74.0;494.0;128.0;3;3;9
-9.0;5.0;-10.0;531.0;-155.0;192.0;512.0;29.0;1;1;19
-17.0;26.0;6.0;513.0;-174.0;102.0;521.0;135.0;10;10;26
12.0;167.0;-94.0;380.0;-404.0;63.0;429.0;137.0;29;29;9
-24.0;28.0;-11.0;552.0;-152.0;83.0;540.0;152.0;0;0;28
-29.0;15.0;-22.0;509.0;-164.0;205.0;517.0;35.0;-8;-8;19
0.0;92.0;-41.0;391.0;-231.0;86.0;455.0;126.0;-15;-15;10
84.0;127.0;-219.0;261.0;-371.0;-102.0;305.0;-4.0;-1878;-1878;-13
-9.0;24.0;-67.0;543.0;-175.0;72.0;533.0;144.0;-21;-21;23
-13.0;-1.0;-32.0;408.0;-302.0;137.0;466.0;153.0;-53;-53;11
10.0;47.0;-67.0;417.0;-234.0;141.0;449.0;125.0;-51;-51;11
-2.0;-19.0;3.0;371.0;-389.0;88.0;438.0;121.0;-53;-53;10
61.0;-188.0;26.0;285.0;-421.0;132.0;288.0;192.0;-90;-90;19
-6.0;35.0;165.0;399.0;-304.0;113.0;330.0;210.0;-6;-6;9
2.0;21.0;-15.0;560.0;-162.0;83.0;530.0;141.0;-8;-8;21
-28.0;25.0;10.0;538.0;-140.0;79.0;533.0;169.0;-2;-2;27
68.0;-62.0;-102.0;408.0;-468.0;89.0;513.0;248.0;-32;-32;5
-32.0;84.0;-20.0;406.0;-519.0;-9.0;490.0;127.0;-12;-12;11
-3.0;10.0;-9.0;497.0;-120.0;219.0;621.0;84.0;1;1;22
-2.0;-203.0;-3.0;536.0;-109.0;195.0;566.0;67.0;-28;-28;24
2.0;-145.0;-19.0;365.0;-587.0;-374.0;380.0;43.0;-28;-28;24
-38.0;-11.0;-6.0;532.0;-185.0;72.0;528.0;168.0;-13;-13;29
20.0;422.0;442.0;600.0;-233.0;30.0;232.0;262.0;-27;-27;29
6.0;3.0;-15.0;537.0;-168.0;91.0;524.0;155.0;2;2;25
-10.0;201.0;104.0;408.0;-245.0;83.0;565.0;246.0;4;4;1
19.0;10.0;-31.0;557.0;-480.0;29.0;49.0;173.0;-5;-5;-9
-23.0;8.0;-13.0;534.0;-177.0;103.0;529.0;148.0;10;10;26
1.0;40.0;-36.0;528.0;-188.0;95.0;521.0;126.0;-1;-1;26
-3.0;-14.0;-2.0;542.0;-190.0;85.0;524.0;142.0;5;5;24
-29.0;-1.0;11.0;527.0;-145.0;91.0;530.0;154.0;10;10;23
26.0;96.0;6.0;292.0;-427.0;0.0;294.0;144.0;6;6;15
-25.0;-41.0;-23.0;544.0;-177.0;56.0;528.0;144.0;10;10;24
-3.0;20.0;-24.0;526.0;-167.0;81.0;539.0;134.0;8;8;23
-51.0;-67.0;145.0;430.0;-220.0;-52.0;393.0;106.0;-22;-22;7
6.0;-40.0;2.0;534.0;-174.0;87.0;517.0;135.0;-13;-13;26
-1.0;-13.0;-14.0;560.0;-450.0;39.0;171.0;183.0;-24;-24;-4
67.0;-279.0;-105.0;444.0;210.0;186.0;334.0;286.0;7;7;13
-2.0;50.0;-39.0;522.0;-117.0;186.0;499.0;47.0;-20;-20;18
-20.0;-60.0;-23.0;552.0;-186.0;82.0;530.0;134.0;-23;-23;27
-13.0;51.0;113.0;294.0;-468.0;-27.0;330.0;150.0;-18;-18;25
-32.0;-52.0;-8.0;527.0;-230.0;100.0;534.0;139.0;21;21;26
-3.0;54.0;433.0;391.0;-439.0;-125.0;308.0;55.0;-22;-22;-1
-41.0;411.0;37.0;360.0;-611.0;-605.0;398.0;29.0;3;3;24
-35.0;-18.0;-2.0;525.0;-127.0;98.0;546.0;157.0;19;19;27
-49.0;48.0;4.0;517.0;-154.0;86.0;543.0;166.0;17;17;30
-5.0;27.0;-14.0;521.0;-42.0;198.0;604.0;58.0;-17;-17;22
107.0;25.0;-522.0;344.0;-302.0;89.0;677.0;222.0;16;16;26
-232.0;8.0;42.0;490.0;-177.0;46.0;613.0;145.0;26;26;26
432.0;425.0;-528.0;380.0;-338.0;-19.0;466.0;202.0;-4;-4;18
-50.0;-9.0;-10.0;501.0;-193.0;74.0;536.0;144.0;-22;-22;26
-374.0;407.0;258.0;390.0;-175.0;121.0;299.0;327.0;-18;-18;25
-42.0;-63.0;30.0;342.0;-98.0;150.0;71.0;235.0;10;10;-1
-451.0;166.0;43.0;220.0;-430.0;-57.0;300.0;215.0;-357;-357;232
1319.0;-638.0;-647.0;108.0;-499.0;28.0;203.0;-60.0;-1466;-1466;-42
-29.0;-3.0;-27.0;511.0;-171.0;94.0;523.0;144.0;-7;-7;25
-137.0;-291.0;96.0;410.0;127.0;218.0;841.0;168.0;40;40;-2
-142.0;125.0;415.0;339.0;-148.0;174.0;524.0;94.0;6;6;13
-64.0;-29.0;137.0;364.0;-283.0;86.0;569.0;114.0;1;1;3
-32.0;3.0;12.0;540.0;-159.0;84.0;505.0;154.0;11;11;29
-49.0;-61.0;-6.0;410.0;-273.0;114.0;564.0;114.0;20;20;3
-47.0;-56.0;-245.0;416.0;-202.0;189.0;804.0;173.0;27;27;34
-30.0;36.0;34.0;521.0;-108.0;73.0;506.0;154.0;7;7;28
-65.0;-7.0;-9.0;411.0;-264.0;49.0;561.0;126.0;-31;-31;5
-40.0;108.0;21.0;365.0;-631.0;-294.0;449.0;-58.0;17;17;24
-40.0;61.0;21.0;525.0;-210.0;81.0;495.0;140.0;9;9;25
26.0;43.0;-7.0;528.0;-156.0;174.0;551.0;33.0;14;14;17
-48.0;39.0;-9.0;519.0;-177.0;102.0;488.0;129.0;12;12;26
-88.0;-18.0;-133.0;302.0;-303.0;-112.0;474.0;29.0;212;212;22
-35.0;-50.0;48.0;442.0;-415.0;-51.0;545.0;105.0;19;19;0
-17.0;-13.0;-9.0;541.0;-132.0;170.0;547.0;67.0;-9;-9;21
-63.0;477.0;318.0;448.0;-195.0;73.0;305.0;350.0;28;28;78
-375.0;-451.0;1547.0;285.0;-180.0;306.0;576.0;261.0;14;14;97
-11.0;52.0;-12.0;497.0;-148.0;173.0;555.0;21.0;4;4;22
8.0;43.0;-2.0;541.0;-167.0;81.0;500.0;156.0;19;19;24
-2.0;13.0;20.0;525.0;-175.0;85.0;502.0;138.0;-6;-6;26
82.0;733.0;-11.0;476.0;-191.0;189.0;817.0;329.0;-14;-14;14
4.0;-62.0;155.0;505.0;-129.0;70.0;541.0;144.0;4;4;26
75.0;-364.0;352.0;516.0;37.0;99.0;708.0;288.0;39;39;16
19.0;-24.0;29.0;487.0;-137.0;214.0;549.0;69.0;-22;-22;21
-12.0;115.0;-17.0;504.0;-203.0;178.0;560.0;29.0;-15;-15;17
-2.0;76.0;-40.0;485.0;-179.0;188.0;548.0;38.0;2;2;20
-14.0;3.0;-22.0;413.0;-213.0;94.0;552.0;201.0;-15;-15;25
-23.0;-42.0;19.0;462.0;-39.0;253.0;542.0;137.0;-11;-11;16
-42.0;-2.0;-44.0;366.0;-220.0;106.0;537.0;90.0;-26;-26;26
4.0;-27.0;40.0;485.0;-163.0;217.0;546.0;88.0;-36;-36;16
-15.0;7.0;-49.0;441.0;-222.0;100.0;553.0;130.0;-18;-18;26
-32.0;-35.0;-63.0;508.0;-154.0;93.0;556.0;163.0;-24;-24;25
-13.0;-3.0;-8.0;552.0;-157.0;73.0;545.0;149.0;-20;-20;26
7.0;28.0;-38.0;552.0;-209.0;36.0;540.0;137.0;-21;-21;30
18.0;47.0;-44.0;521.0;-181.0;46.0;547.0;71.0;-32;-32;25
-9.0;7.0;-61.0;476.0;-212.0;38.0;543.0;60.0;-19;-19;21
-30.0;-10.0;-5.0;411.0;-212.0;60.0;374.0;94.0;-19;-19;25
-22.0;46.0;-47.0;506.0;-103.0;180.0;565.0;27.0;-1;-1;19
19.0;113.0;-20.0;516.0;-12.0;198.0;549.0;48.0;-32;-32;22
44.0;35.0;-14.0;461.0;-86.0;261.0;534.0;131.0;1;1;25
28.0;-54.0;14.0;479.0;-221.0;76.0;567.0;89.0;-1;-1;30
99.0;-145.0;114.0;884.0;-229.0;88.0;510.0;121.0;-12;-12;24
-382.0;-589.0;208.0;580.0;-177.0;162.0;599.0;449.0;10;10;50
131.0;320.0;-47.0;677.0;-434.0;-74.0;189.0;308.0;21;21;-33
22.0;205.0;170.0;605.0;-328.0;-66.0;253.0;187.0;-11;-11;-9
70.0;-195.0;29.0;451.0;-216.0;31.0;598.0;191.0;31;31;40
107.0;-176.0;148.0;445.0;-236.0;90.0;516.0;105.0;-19;-19;24
78.0;-346.0;153.0;105.0;-36.0;35.0;823.0;104.0;48;48;55
-28.0;-30.0;140.0;412.0;-296.0;113.0;545.0;257.0;-7;-7;-8
101.0;-183.0;-294.0;413.0;-431.0;3.0;436.0;117.0;-3225;-3225;-540
-95.0;517.0;160.0;419.0;-76.0;90.0;876.0;296.0;4;4;21
-258.0;-117.0;443.0;497.0;87.0;135.0;361.0;395.0;-60;-60;25
-49.0;-178.0;54.0;426.0;-206.0;174.0;711.0;195.0;2;2;16
-32.0;1514.0;961.0;290.0;-399.0;-50.0;539.0;189.0;7;7;12
-20.0;491.0;-66.0;736.0;-258.0;69.0;405.0;625.0;6;6;-12
42.0;174.0;115.0;320.0;-151.0;50.0;548.0;106.0;8;8;2
9.0;-36.0;-52.0;390.0;-479.0;66.0;127.0;221.0;1;1;21
85.0;143.0;95.0;405.0;-367.0;94.0;506.0;243.0;-6;-6;-4
11.0;55.0;35.0;497.0;-172.0;217.0;565.0;83.0;-6;-6;26
-5.0;77.0;-61.0;470.0;-360.0;-38.0;336.0;239.0;6;6;4
-123.0;178.0;-639.0;411.0;49.0;143.0;642.0;204.0;10;10;21
-20.0;164.0;64.0;422.0;-396.0;-19.0;525.0;141.0;-36;-36;-3
-10.0;-79.0;77.0;473.0;-287.0;-33.0;523.0;210.0;-24;-24;19
-150.0;598.0;115.0;284.0;-372.0;71.0;278.0;384.0;795;795;-1182
18.0;-67.0;47.0;448.0;-280.0;-29.0;316.0;217.0;-26;-26;18
-451.0;-456.0;-128.0;481.0;-253.0;47.0;420.0;499.0;6;6;21
-13.0;-239.0;373.0;477.0;-379.0;74.0;305.0;228.0;-44;-44;11
-118.0;-51.0;54.0;460.0;152.0;109.0;720.0;70.0;508;508;86
28.0;83.0;-19.0;387.0;28.0;122.0;495.0;183.0;17;17;-16
-5.0;83.0;-5.0;418.0;-51.0;92.0;490.0;165.0;-41;-41;18
-17.0;106.0;-1.0;413.0;-138.0;96.0;490.0;175.0;-18;-18;21
0.0;101.0;2.0;394.0;-99.0;89.0;482.0;186.0;-7;-7;9
-33.0;82.0;16.0;388.0;-115.0;88.0;481.0;178.0;0;0;12
-128.0;146.0;229.0;441.0;-60.0;67.0;574.0;218.0;-31;-31;69
-20.0;89.0;41.0;408.0;-91.0;94.0;492.0;195.0;-20;-20;19
-29.0;74.0;6.0;418.0;-57.0;86.0;504.0;189.0;7;7;20
-40.0;59.0;-2.0;428.0;-100.0;100.0;524.0;178.0;-23;-23;17
-148.0;23.0;102.0;370.0;1.0;109.0;639.0;131.0;-213;-213;115
11.0;22.0;-13.0;504.0;-183.0;172.0;580.0;30.0;0;0;13
13.0;28.0;-27.0;413.0;-64.0;115.0;515.0;179.0;-29;-29;15
11.0;28.0;-31.0;378.0;-60.0;106.0;517.0;172.0;-7;-7;11
-5.0;9.0;-37.0;517.0;-180.0;181.0;609.0;25.0;11;11;24
-75.0;53.0;34.0;259.0;57.0;154.0;602.0;174.0;0;0;39
-41.0;-84.0;18.0;350.0;105.0;108.0;721.0;206.0;-36;-36;14
18.0;71.0;-33.0;396.0;-85.0;84.0;489.0;183.0;-39;-39;17
-26.0;27.0;-12.0;565.0;-357.0;-82.0;220.0;115.0;-14;-14;19
-14.0;85.0;86.0;560.0;-325.0;-76.0;171.0;148.0;24;24;15
97.0;249.0;-220.0;562.0;192.0;80.0;577.0;413.0;-6;-6;11
11.0;19.0;31.0;592.0;-251.0;-43.0;215.0;185.0;6;6;16
22.0;35.0;36.0;596.0;-313.0;-60.0;213.0;190.0;-20;-20;15
162.0;-91.0;-349.0;282.0;66.0;-55.0;771.0;79.0;-1155;-1155;141
62.0;266.0;-334.0;493.0;19.0;274.0;822.0;213.0;-15;-15;26
32.0;94.0;-86.0;438.0;-74.0;134.0;581.0;183.0;-53;-53;15
32.0;27.0;-55.0;382.0;-125.0;120.0;459.0;155.0;-40;-40;25
83.0;118.0;347.0;642.0;-218.0;46.0;293.0;249.0;-192;-192;76
42.0;-148.0;-50.0;315.0;114.0;137.0;594.0;204.0;-5;-5;3
275.0;685.0;-737.0;354.0;242.0;202.0;627.0;270.0;31;31;19
1148.0;351.0;-602.0;442.0;4.0;140.0;956.0;239.0;13;13;18
397.0;202.0;181.0;474.0;107.0;219.0;711.0;415.0;33;33;31
102.0;-23.0;99.0;505.0;-299.0;24.0;261.0;279.0;-44;-44;28
59.0;-18.0;108.0;603.0;-288.0;0.0;238.0;312.0;-20;-20;30
161.0;84.0;-56.0;373.0;-95.0;115.0;494.0;161.0;1;1;3
59.0;-26.0;-17.0;518.0;-308.0;33.0;244.0;282.0;-26;-26;45
135.0;-301.0;-58.0;590.0;-177.0;75.0;234.0;278.0;-74;-74;-8
-83.0;104.0;-22.0;582.0;-326.0;188.0;191.0;352.0;33;33;-3
-133.0;-51.0;-168.0;629.0;-332.0;25.0;276.0;156.0;2;2;43
-154.0;-480.0;-720.0;628.0;-435.0;-162.0;108.0;447.0;23;23;73
-2.0;31.0;4.0;369.0;-75.0;105.0;521.0;132.0;-10;-10;-28
-3.0;129.0;-243.0;336.0;-26.0;48.0;787.0;48.0;-19;-19;27
7.0;23.0;-7.0;505.0;-187.0;153.0;569.0;24.0;-5;-5;13
-16.0;63.0;30.0;427.0;-349.0;174.0;360.0;187.0;-57;-57;9
-17.0;4.0;-24.0;519.0;-181.0;163.0;556.0;15.0;-19;-19;29
-15.0;-19.0;3.0;498.0;-207.0;147.0;536.0;11.0;-30;-30;19
13.0;-28.0;12.0;416.0;-363.0;90.0;652.0;189.0;-53;-53;9
47.0;136.0;126.0;681.0;-242.0;109.0;476.0;372.0;-105;-105;-22
-4.0;-12.0;379.0;446.0;-179.0;-17.0;386.0;164.0;39;39;46
121.0;106.0;192.0;456.0;-332.0;62.0;191.0;184.0;-19;-19;58
34.0;-217.0;-194.0;327.0;-395.0;282.0;266.0;232.0;45;45;-3
-4.0;29.0;-13.0;434.0;-276.0;56.0;735.0;202.0;21;21;16
-4.0;33.0;-33.0;500.0;-178.0;146.0;567.0;35.0;-22;-22;21
15.0;70.0;61.0;514.0;-140.0;209.0;516.0;74.0;-23;-23;18
28.0;-11.0;12.0;431.0;-194.0;208.0;544.0;17.0;17;17;23
24.0;97.0;-33.0;522.0;-235.0;156.0;552.0;24.0;-11;-11;16
9.0;167.0;-39.0;503.0;-174.0;156.0;532.0;29.0;10;10;18
-220.0;-6.0;-104.0;526.0;-227.0;69.0;613.0;430.0;14;14;31
-139.0;-383.0;-193.0;428.0;-154.0;148.0;473.0;312.0;15;15;5
1.0;87.0;-32.0;494.0;-197.0;169.0;525.0;26.0;-31;-31;20
-12.0;-247.0;25.0;436.0;-401.0;9.0;328.0;193.0;-18;-18;9
30.0;-82.0;81.0;418.0;-250.0;141.0;428.0;207.0;-25;-25;11
69.0;146.0;693.0;411.0;-485.0;-100.0;384.0;59.0;-28;-28;8
-38.0;28.0;395.0;408.0;-495.0;-104.0;701.0;261.0;-5;-5;3
21.0;-96.0;165.0;515.0;-169.0;160.0;281.0;301.0;-77;-77;21
-312.0;1648.0;244.0;613.0;-56.0;-47.0;795.0;77.0;1911;1911;447
-79.0;335.0;-23.0;132.0;-458.0;-42.0;180.0;141.0;4300;4300;291
36.0;112.0;116.0;418.0;-289.0;121.0;457.0;217.0;-23;-23;11
-9.0;-102.0;-18.0;503.0;-165.0;219.0;591.0;69.0;-25;-25;23
-36.0;158.0;111.0;485.0;-313.0;208.0;714.0;254.0;-32;-32;7
91.0;269.0;433.0;389.0;-101.0;188.0;395.0;351.0;-29;-29;7
-114.0;-150.0;-539.0;554.0;-130.0;17.0;456.0;252.0;-29;-29;36
-1.0;20.0;-28.0;515.0;-77.0;184.0;598.0;37.0;32;32;22
5.0;134.0;34.0;434.0;48.0;60.0;430.0;364.0;-15;-15;0
18.0;67.0;-9.0;504.0;-144.0;160.0;504.0;21.0;-54;-54;14
7.0;0.0;-12.0;520.0;-130.0;191.0;523.0;54.0;-4;-4;26
-252.0;3.0;-191.0;517.0;-95.0;-210.0;627.0;355.0;-4;-4;-9
16.0;13.0;-11.0;539.0;-140.0;183.0;503.0;36.0;-8;-8;14
2.0;105.0;-41.0;511.0;-127.0;175.0;579.0;2.0;-30;-30;17
-27.0;13.0;-66.0;429.0;-227.0;-33.0;470.0;367.0;-12;-12;-4
14.0;32.0;-22.0;527.0;-146.0;157.0;534.0;45.0;-11;-11;16
67.0;-63.0;23.0;559.0;-110.0;239.0;571.0;155.0;-31;-31;24
1050.0;743.0;24.0;500.0;-132.0;139.0;607.0;427.0;-19;-19;24
103.0;358.0;83.0;465.0;-118.0;227.0;544.0;106.0;-10;-10;31
80.0;26.0;13.0;536.0;-140.0;245.0;547.0;206.0;1;1;21
0.0;4.0;-36.0;513.0;-87.0;219.0;589.0;54.0;-14;-14;16
61.0;-370.0;44.0;454.0;-180.0;304.0;793.0;452.0;1;1;5
