InertialMeasurementUnit BACK accY;InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;InertialMeasurementUnit LUA accZ;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-242.0;178.0;299.0;-986.0;1065.0;279.0;663.0;-404.0;268.0;639.0;-132.0;156.0
-240.0;176.0;326.0;-970.0;1067.0;277.0;651.0;-400.0;282.0;580.0;-128.0;196.0
-247.0;154.0;319.0;-969.0;1047.0;277.0;659.0;-363.0;266.0;761.0;-46.0;134.0
-250.0;185.0;322.0;-972.0;1042.0;278.0;710.0;-351.0;237.0;782.0;33.0;73.0
-246.0;167.0;310.0;-980.0;1058.0;274.0;645.0;-391.0;281.0;641.0;-92.0;153.0
-237.0;158.0;299.0;-972.0;1059.0;266.0;647.0;-391.0;274.0;645.0;-142.0;145.0
-245.0;150.0;355.0;-969.0;1054.0;270.0;630.0;-370.0;350.0;703.0;-98.0;147.0
-247.0;161.0;321.0;-976.0;1023.0;273.0;684.0;-379.0;?;794.0;18.0;94.0
-255.0;185.0;275.0;-982.0;1027.0;276.0;700.0;-387.0;?;700.0;-10.0;124.0
-243.0;146.0;306.0;-980.0;1049.0;273.0;603.0;-380.0;?;641.0;-79.0;163.0
-252.0;140.0;317.0;-972.0;1070.0;264.0;634.0;-361.0;?;665.0;-198.0;146.0
-252.0;149.0;331.0;-982.0;1067.0;271.0;645.0;-359.0;?;711.0;-73.0;146.0
-250.0;186.0;279.0;-984.0;1051.0;270.0;677.0;-397.0;?;746.0;67.0;92.0
-251.0;177.0;351.0;-979.0;1055.0;277.0;701.0;-366.0;?;610.0;7.0;168.0
-241.0;157.0;338.0;-965.0;1008.0;273.0;660.0;-376.0;?;429.0;-60.0;208.0
-234.0;94.0;272.0;-959.0;1007.0;279.0;687.0;-373.0;?;627.0;-9.0;150.0
-246.0;123.0;298.0;-965.0;1062.0;276.0;611.0;-356.0;?;734.0;-64.0;117.0
-251.0;196.0;347.0;-979.0;1088.0;271.0;586.0;-370.0;?;775.0;-187.0;99.0
-239.0;204.0;317.0;-993.0;1055.0;279.0;691.0;-387.0;275.0;673.0;-38.0;183.0
-241.0;172.0;340.0;-984.0;1077.0;276.0;719.0;-411.0;293.0;716.0;87.0;145.0
-245.0;175.0;346.0;-987.0;1051.0;274.0;659.0;-380.0;255.0;629.0;-56.0;166.0
-247.0;132.0;287.0;-967.0;1008.0;278.0;676.0;-346.0;212.0;492.0;-33.0;210.0
-243.0;75.0;285.0;-953.0;1036.0;271.0;641.0;-370.0;250.0;686.0;-45.0;154.0
-251.0;111.0;326.0;-971.0;1079.0;271.0;579.0;-373.0;286.0;907.0;-112.0;77.0
-260.0;200.0;298.0;-997.0;1053.0;279.0;636.0;-375.0;272.0;759.0;-102.0;123.0
-251.0;149.0;324.0;-989.0;1068.0;279.0;717.0;-395.0;272.0;708.0;85.0;184.0
-242.0;166.0;365.0;-987.0;1050.0;266.0;706.0;-384.0;341.0;712.0;-6.0;156.0
-252.0;167.0;337.0;-981.0;999.0;263.0;697.0;-353.0;183.0;541.0;-42.0;217.0
-246.0;108.0;215.0;-963.0;1016.0;271.0;668.0;-360.0;203.0;616.0;0.0;203.0
-243.0;85.0;309.0;-965.0;1064.0;267.0;607.0;-355.0;304.0;802.0;-87.0;98.0
-261.0;172.0;317.0;-985.0;1055.0;280.0;602.0;-360.0;317.0;794.0;-220.0;102.0
-255.0;169.0;266.0;-997.0;1070.0;281.0;689.0;-382.0;317.0;697.0;29.0;183.0
-251.0;158.0;307.0;-981.0;1089.0;266.0;656.0;-395.0;278.0;760.0;64.0;136.0
-261.0;173.0;282.0;-987.0;1066.0;259.0;683.0;-352.0;256.0;602.0;-87.0;179.0
-255.0;137.0;297.0;-969.0;1004.0;271.0;735.0;-372.0;209.0;406.0;-79.0;254.0
-246.0;27.0;248.0;-945.0;993.0;269.0;705.0;-366.0;221.0;779.0;-21.0;95.0
-271.0;136.0;270.0;-983.0;1083.0;267.0;656.0;-353.0;335.0;865.0;-85.0;43.0
-274.0;177.0;253.0;-996.0;1099.0;274.0;578.0;-379.0;361.0;674.0;-170.0;163.0
-259.0;155.0;199.0;-987.0;1114.0;267.0;626.0;-429.0;360.0;711.0;-64.0;148.0
-260.0;183.0;190.0;-1002.0;1114.0;257.0;705.0;-421.0;329.0;735.0;16.0;104.0
-273.0;165.0;196.0;-999.0;1099.0;264.0;713.0;-396.0;355.0;645.0;-77.0;125.0
-273.0;92.0;198.0;-960.0;1118.0;265.0;778.0;-342.0;370.0;568.0;-117.0;155.0
-277.0;31.0;237.0;-946.0;1130.0;264.0;758.0;-337.0;422.0;651.0;-115.0;154.0
-286.0;110.0;256.0;-968.0;1110.0;265.0;757.0;-378.0;396.0;815.0;-105.0;59.0
-285.0;184.0;238.0;-1012.0;1108.0;274.0;704.0;-435.0;409.0;699.0;-162.0;89.0
-279.0;151.0;261.0;-1015.0;1070.0;284.0;698.0;-467.0;375.0;708.0;-138.0;70.0
-264.0;157.0;?;-1026.0;1020.0;288.0;633.0;-492.0;361.0;709.0;-239.0;31.0
-279.0;115.0;?;-1027.0;975.0;287.0;632.0;-483.0;283.0;689.0;-188.0;0.0
-296.0;97.0;?;-1036.0;946.0;281.0;586.0;-470.0;311.0;585.0;-204.0;4.0
-308.0;82.0;?;-1044.0;947.0;267.0;546.0;-458.0;355.0;490.0;-207.0;27.0
-298.0;120.0;?;-1027.0;940.0;268.0;512.0;-461.0;433.0;327.0;-217.0;37.0
-287.0;135.0;?;-1016.0;991.0;267.0;471.0;-456.0;485.0;224.0;-240.0;48.0
-274.0;121.0;?;-994.0;1014.0;262.0;511.0;-441.0;566.0;158.0;-188.0;91.0
-260.0;98.0;?;-962.0;1056.0;285.0;527.0;-397.0;555.0;61.0;-189.0;102.0
-249.0;66.0;?;-940.0;1102.0;297.0;605.0;-382.0;677.0;51.0;-137.0;137.0
-218.0;64.0;?;-920.0;1087.0;296.0;638.0;-346.0;699.0;0.0;-232.0;170.0
-177.0;78.0;?;-902.0;1132.0;290.0;692.0;-358.0;693.0;53.0;-203.0;188.0
-168.0;113.0;?;-892.0;1142.0;285.0;766.0;-387.0;738.0;47.0;-153.0;179.0
-171.0;142.0;?;-904.0;1130.0;273.0;822.0;-436.0;767.0;27.0;-195.0;184.0
-171.0;136.0;?;-938.0;1159.0;296.0;872.0;-496.0;729.0;46.0;-177.0;169.0
-194.0;132.0;?;-953.0;1138.0;335.0;870.0;-569.0;717.0;47.0;-123.0;135.0
-217.0;123.0;?;-1000.0;1127.0;372.0;889.0;-601.0;?;41.0;-184.0;109.0
-250.0;120.0;?;-1015.0;1122.0;381.0;952.0;-657.0;?;42.0;-161.0;107.0
-262.0;145.0;?;-1028.0;1124.0;353.0;895.0;-726.0;?;32.0;-107.0;52.0
-297.0;116.0;143.0;-1058.0;1088.0;314.0;913.0;-749.0;?;76.0;-65.0;39.0
-326.0;72.0;194.0;-1038.0;1051.0;287.0;898.0;-767.0;?;83.0;-164.0;33.0
-333.0;46.0;210.0;-1037.0;1026.0;289.0;919.0;-799.0;?;122.0;-153.0;-32.0
-360.0;32.0;236.0;-1046.0;1029.0;327.0;845.0;-777.0;?;177.0;-89.0;-15.0
-369.0;79.0;275.0;-1027.0;1036.0;351.0;791.0;-767.0;?;180.0;-103.0;?
-374.0;78.0;265.0;-1028.0;1036.0;368.0;747.0;-767.0;?;116.0;-135.0;?
-358.0;74.0;242.0;-1044.0;1077.0;366.0;777.0;-778.0;733.0;86.0;-97.0;?
-355.0;34.0;209.0;-1010.0;1163.0;356.0;751.0;-732.0;788.0;186.0;-81.0;?
-360.0;33.0;154.0;-980.0;1218.0;366.0;774.0;-667.0;853.0;184.0;-103.0;?
-350.0;27.0;130.0;-958.0;1193.0;383.0;881.0;-625.0;953.0;128.0;-100.0;?
-357.0;29.0;81.0;-953.0;1199.0;395.0;966.0;?;832.0;175.0;-41.0;?
-355.0;25.0;92.0;-961.0;1189.0;397.0;1036.0;?;843.0;210.0;-60.0;144.0
-361.0;42.0;153.0;-954.0;1169.0;392.0;1096.0;-604.0;849.0;195.0;-55.0;149.0
-359.0;38.0;59.0;-986.0;1141.0;374.0;1030.0;-687.0;780.0;226.0;-127.0;175.0
-362.0;24.0;104.0;-1071.0;1085.0;358.0;1056.0;-771.0;730.0;315.0;-3.0;?
-359.0;64.0;183.0;-1081.0;1125.0;355.0;978.0;-834.0;538.0;317.0;-27.0;?
-341.0;83.0;145.0;-1086.0;1057.0;349.0;992.0;?;387.0;311.0;-118.0;?
-320.0;92.0;203.0;-1096.0;891.0;347.0;947.0;?;341.0;233.0;-163.0;?
-326.0;127.0;238.0;-1083.0;947.0;348.0;895.0;?;273.0;243.0;-239.0;?
-325.0;195.0;316.0;-1071.0;925.0;356.0;756.0;?;251.0;181.0;-141.0;?
-303.0;231.0;385.0;-1068.0;921.0;351.0;658.0;?;379.0;149.0;-100.0;?
-289.0;113.0;419.0;-1025.0;1007.0;334.0;722.0;?;447.0;173.0;-47.0;?
-296.0;85.0;373.0;-989.0;1049.0;303.0;654.0;?;532.0;206.0;50.0;?
-286.0;51.0;355.0;-948.0;1096.0;301.0;621.0;?;529.0;325.0;23.0;?
-233.0;-24.0;226.0;-854.0;1050.0;315.0;684.0;?;570.0;387.0;-5.0;160.0
-216.0;-35.0;307.0;-834.0;1087.0;317.0;751.0;?;737.0;592.0;69.0;112.0
-195.0;20.0;214.0;-863.0;1080.0;300.0;817.0;?;708.0;525.0;56.0;178.0
-198.0;52.0;249.0;-862.0;1130.0;280.0;879.0;?;607.0;527.0;59.0;217.0
-179.0;160.0;328.0;-901.0;1091.0;267.0;836.0;?;606.0;447.0;87.0;308.0
-160.0;160.0;356.0;-972.0;1157.0;271.0;1001.0;-522.0;626.0;507.0;-14.0;356.0
-206.0;194.0;313.0;-951.0;1136.0;272.0;889.0;-561.0;622.0;469.0;-169.0;257.0
-185.0;167.0;252.0;-940.0;1068.0;256.0;905.0;-624.0;728.0;610.0;-76.0;131.0
-143.0;144.0;191.0;-931.0;1118.0;208.0;832.0;-614.0;659.0;481.0;-71.0;109.0
-130.0;139.0;178.0;-997.0;1093.0;232.0;850.0;-740.0;728.0;358.0;-161.0;153.0
-155.0;122.0;181.0;-1042.0;1104.0;252.0;894.0;-744.0;745.0;221.0;-76.0;159.0
-217.0;24.0;221.0;-1053.0;1188.0;283.0;961.0;-709.0;779.0;328.0;-68.0;331.0
-246.0;58.0;192.0;-1082.0;1154.0;294.0;965.0;-679.0;814.0;224.0;98.0;311.0
-266.0;64.0;134.0;-1062.0;1198.0;326.0;1004.0;-666.0;784.0;191.0;94.0;309.0
-245.0;-16.0;157.0;-1001.0;1117.0;368.0;999.0;-693.0;777.0;304.0;-46.0;251.0
-241.0;35.0;208.0;-999.0;1126.0;474.0;?;-749.0;619.0;316.0;15.0;151.0
-220.0;95.0;335.0;-1018.0;1194.0;582.0;?;-774.0;447.0;349.0;-65.0;111.0
-214.0;74.0;451.0;-996.0;1093.0;561.0;?;-774.0;350.0;503.0;-7.0;113.0
-242.0;195.0;488.0;-1063.0;1023.0;513.0;?;-811.0;219.0;352.0;-6.0;87.0
-203.0;132.0;573.0;-1053.0;980.0;324.0;951.0;-814.0;135.0;336.0;-13.0;177.0
-244.0;181.0;521.0;-1055.0;1032.0;179.0;754.0;-843.0;123.0;324.0;1.0;85.0
-221.0;190.0;618.0;-1051.0;1014.0;117.0;681.0;-835.0;80.0;348.0;-2.0;45.0
-168.0;206.0;601.0;-1067.0;972.0;203.0;577.0;-867.0;0.0;470.0;30.0;-11.0
-180.0;234.0;690.0;-1077.0;914.0;510.0;534.0;-769.0;0.0;505.0;43.0;68.0
-185.0;261.0;530.0;-1051.0;872.0;556.0;507.0;-607.0;-80.0;478.0;121.0;243.0
-194.0;266.0;651.0;-957.0;870.0;560.0;497.0;-454.0;-159.0;503.0;83.0;294.0
-174.0;278.0;660.0;-905.0;839.0;508.0;311.0;-361.0;-170.0;518.0;51.0;317.0
-132.0;300.0;662.0;-932.0;797.0;520.0;402.0;-274.0;-209.0;511.0;41.0;299.0
-106.0;330.0;729.0;-905.0;797.0;546.0;294.0;-234.0;-217.0;526.0;121.0;297.0
-132.0;375.0;717.0;-877.0;742.0;416.0;279.0;-189.0;-260.0;494.0;110.0;325.0
-106.0;350.0;750.0;-820.0;726.0;363.0;253.0;-89.0;-300.0;360.0;129.0;401.0
-53.0;427.0;767.0;-799.0;698.0;395.0;230.0;-76.0;-306.0;394.0;185.0;421.0
-61.0;405.0;801.0;-797.0;729.0;363.0;200.0;-36.0;-400.0;420.0;175.0;389.0
-121.0;407.0;820.0;-765.0;662.0;405.0;126.0;38.0;-433.0;399.0;178.0;413.0
-127.0;407.0;837.0;-733.0;621.0;519.0;146.0;80.0;-472.0;447.0;197.0;426.0
-133.0;416.0;898.0;-742.0;610.0;598.0;117.0;126.0;-481.0;416.0;293.0;479.0
-128.0;423.0;939.0;-710.0;606.0;653.0;69.0;145.0;-521.0;426.0;317.0;506.0
-122.0;416.0;948.0;-684.0;525.0;633.0;49.0;181.0;-546.0;380.0;392.0;554.0
-134.0;423.0;947.0;-660.0;504.0;584.0;29.0;226.0;-554.0;398.0;407.0;610.0
-109.0;438.0;934.0;-694.0;434.0;550.0;-11.0;208.0;-555.0;532.0;427.0;606.0
-146.0;451.0;941.0;-605.0;408.0;514.0;-75.0;284.0;-588.0;537.0;555.0;629.0
-133.0;462.0;909.0;-580.0;391.0;497.0;-133.0;?;-631.0;569.0;1160.0;674.0
-138.0;469.0;924.0;-549.0;383.0;530.0;-137.0;?;-641.0;586.0;385.0;719.0
-102.0;468.0;973.0;-553.0;404.0;506.0;-166.0;?;-673.0;633.0;551.0;740.0
-128.0;438.0;957.0;-484.0;331.0;506.0;-190.0;?;-682.0;618.0;422.0;766.0
-138.0;444.0;1005.0;-473.0;343.0;505.0;-186.0;?;-666.0;627.0;527.0;796.0
-138.0;407.0;995.0;-436.0;402.0;497.0;-185.0;477.0;-700.0;602.0;533.0;825.0
-160.0;357.0;1020.0;-381.0;373.0;502.0;-228.0;498.0;-686.0;600.0;601.0;781.0
-136.0;344.0;1007.0;-380.0;396.0;478.0;-207.0;496.0;-701.0;589.0;617.0;771.0
-159.0;301.0;978.0;-335.0;343.0;476.0;-247.0;527.0;-698.0;589.0;604.0;801.0
-155.0;337.0;987.0;-356.0;368.0;479.0;-253.0;542.0;-715.0;654.0;621.0;805.0
-137.0;338.0;988.0;-346.0;331.0;498.0;-277.0;573.0;-709.0;661.0;616.0;835.0
-145.0;360.0;977.0;-335.0;340.0;541.0;-276.0;585.0;-715.0;696.0;631.0;848.0
-138.0;351.0;957.0;-344.0;295.0;549.0;-280.0;591.0;-742.0;696.0;619.0;878.0
-146.0;358.0;958.0;-333.0;295.0;507.0;-311.0;617.0;-743.0;659.0;631.0;876.0
-152.0;349.0;973.0;-335.0;291.0;488.0;-331.0;616.0;-761.0;667.0;571.0;876.0
-158.0;296.0;988.0;-309.0;274.0;493.0;-357.0;628.0;-756.0;652.0;633.0;886.0
-161.0;324.0;989.0;-308.0;287.0;482.0;-352.0;631.0;-753.0;680.0;632.0;882.0
-176.0;?;984.0;-307.0;265.0;489.0;-395.0;633.0;-773.0;657.0;662.0;885.0
-168.0;?;1016.0;-292.0;272.0;490.0;-403.0;646.0;-774.0;632.0;649.0;891.0
-168.0;?;988.0;-277.0;265.0;479.0;-410.0;644.0;-783.0;614.0;675.0;896.0
-163.0;?;1008.0;-257.0;255.0;480.0;-414.0;667.0;-797.0;609.0;640.0;901.0
-167.0;?;1014.0;-255.0;272.0;485.0;?;669.0;-809.0;617.0;622.0;909.0
-160.0;?;1039.0;-227.0;251.0;481.0;?;689.0;-800.0;602.0;683.0;933.0
-165.0;?;1054.0;-243.0;267.0;479.0;?;689.0;-796.0;622.0;669.0;915.0
-156.0;?;1036.0;-220.0;252.0;480.0;-427.0;708.0;-797.0;621.0;708.0;932.0
-160.0;?;1019.0;-231.0;277.0;473.0;-453.0;713.0;-818.0;624.0;697.0;918.0
-168.0;?;1026.0;-230.0;261.0;466.0;-427.0;720.0;-815.0;651.0;719.0;923.0
-156.0;?;1036.0;-206.0;261.0;474.0;-448.0;714.0;-801.0;641.0;708.0;927.0
-160.0;?;1007.0;-207.0;279.0;473.0;-436.0;720.0;-819.0;640.0;688.0;938.0
-162.0;?;1010.0;-215.0;258.0;481.0;-451.0;734.0;-835.0;684.0;700.0;968.0
-158.0;?;1044.0;-200.0;263.0;487.0;-443.0;754.0;-810.0;650.0;690.0;967.0
-164.0;217.0;1050.0;-220.0;267.0;488.0;-450.0;730.0;-829.0;689.0;690.0;954.0
-162.0;214.0;1039.0;-213.0;260.0;470.0;?;735.0;-811.0;675.0;690.0;950.0
-169.0;215.0;1042.0;-227.0;256.0;463.0;?;744.0;-830.0;636.0;706.0;957.0
-162.0;203.0;1041.0;-222.0;249.0;473.0;?;755.0;-820.0;658.0;716.0;957.0
-174.0;207.0;1040.0;-217.0;249.0;477.0;?;746.0;-842.0;655.0;696.0;953.0
-168.0;206.0;1048.0;-223.0;252.0;479.0;?;739.0;-831.0;654.0;701.0;951.0
-159.0;197.0;1051.0;-209.0;237.0;472.0;?;764.0;-809.0;639.0;695.0;969.0
-170.0;201.0;1037.0;-219.0;227.0;469.0;?;759.0;-811.0;653.0;687.0;978.0
-161.0;195.0;990.0;-206.0;238.0;471.0;?;759.0;-811.0;656.0;697.0;962.0
-169.0;199.0;1028.0;-210.0;234.0;476.0;?;751.0;-806.0;640.0;703.0;966.0
-166.0;198.0;1014.0;-206.0;210.0;473.0;?;761.0;-798.0;630.0;722.0;978.0
-167.0;185.0;978.0;-197.0;229.0;478.0;?;767.0;-806.0;651.0;688.0;972.0
-166.0;172.0;999.0;-207.0;210.0;476.0;?;770.0;-813.0;671.0;686.0;950.0
-166.0;177.0;1037.0;-195.0;211.0;469.0;?;773.0;-796.0;629.0;709.0;973.0
-166.0;177.0;1037.0;-195.0;209.0;472.0;?;764.0;-796.0;658.0;710.0;970.0
-163.0;186.0;1034.0;-192.0;211.0;473.0;-481.0;748.0;-826.0;653.0;690.0;964.0
-161.0;187.0;1030.0;-182.0;209.0;472.0;-484.0;748.0;-839.0;628.0;701.0;969.0
-159.0;182.0;1031.0;-179.0;213.0;471.0;-519.0;746.0;-839.0;622.0;698.0;967.0
-161.0;171.0;1017.0;-176.0;221.0;473.0;-478.0;745.0;-809.0;654.0;705.0;948.0
-162.0;167.0;1026.0;-171.0;217.0;478.0;-483.0;744.0;-794.0;652.0;720.0;950.0
-162.0;158.0;1033.0;-174.0;203.0;468.0;-494.0;758.0;-809.0;658.0;721.0;956.0
-162.0;172.0;1025.0;-169.0;205.0;468.0;-499.0;752.0;-789.0;631.0;716.0;975.0
-158.0;169.0;1026.0;-164.0;211.0;468.0;-477.0;752.0;-794.0;638.0;730.0;971.0
-162.0;170.0;1035.0;-170.0;209.0;474.0;-482.0;750.0;-806.0;661.0;706.0;966.0
-159.0;165.0;1014.0;-171.0;216.0;471.0;-485.0;764.0;-826.0;654.0;692.0;975.0
-156.0;170.0;1041.0;-166.0;222.0;460.0;-480.0;760.0;-829.0;646.0;704.0;973.0
-158.0;172.0;1048.0;-166.0;209.0;459.0;-480.0;757.0;-830.0;638.0;734.0;977.0
-157.0;167.0;1046.0;-165.0;220.0;466.0;-481.0;748.0;-825.0;683.0;731.0;951.0
-161.0;165.0;1057.0;-167.0;200.0;468.0;-502.0;758.0;-806.0;638.0;747.0;970.0
-161.0;171.0;1037.0;-174.0;209.0;472.0;-489.0;738.0;-798.0;608.0;723.0;957.0
-161.0;181.0;1033.0;-163.0;192.0;469.0;-509.0;738.0;-816.0;619.0;729.0;971.0
-155.0;163.0;995.0;-159.0;208.0;468.0;-499.0;751.0;-829.0;695.0;718.0;954.0
-163.0;161.0;1013.0;-171.0;189.0;468.0;-490.0;773.0;-821.0;675.0;703.0;971.0
-160.0;180.0;1013.0;-163.0;202.0;473.0;-489.0;770.0;-811.0;671.0;742.0;998.0
-155.0;180.0;1024.0;-159.0;201.0;466.0;-492.0;763.0;-819.0;665.0;721.0;986.0
-159.0;170.0;1037.0;-164.0;190.0;460.0;-501.0;764.0;-803.0;651.0;716.0;978.0
-158.0;166.0;1033.0;-163.0;187.0;464.0;-496.0;756.0;-832.0;667.0;728.0;969.0
-155.0;170.0;1021.0;-152.0;198.0;466.0;-493.0;752.0;-828.0;647.0;721.0;976.0
-157.0;158.0;1033.0;-162.0;186.0;468.0;-517.0;749.0;-808.0;658.0;729.0;957.0
-161.0;171.0;1004.0;-153.0;197.0;463.0;-484.0;753.0;-785.0;642.0;713.0;978.0
-151.0;163.0;1047.0;-154.0;208.0;462.0;-483.0;752.0;?;662.0;735.0;969.0
-165.0;163.0;1034.0;-162.0;204.0;472.0;-511.0;747.0;?;651.0;732.0;961.0
-154.0;172.0;1042.0;-157.0;182.0;467.0;-501.0;750.0;?;639.0;730.0;974.0
-152.0;172.0;1039.0;-150.0;188.0;463.0;-492.0;751.0;?;635.0;728.0;986.0
?;167.0;1017.0;-154.0;210.0;464.0;-496.0;752.0;?;670.0;732.0;959.0
?;167.0;997.0;-156.0;190.0;462.0;-518.0;760.0;?;669.0;710.0;974.0
?;164.0;1013.0;-148.0;201.0;464.0;-500.0;771.0;?;650.0;730.0;980.0
?;169.0;1045.0;-157.0;200.0;464.0;-499.0;753.0;?;661.0;690.0;968.0
?;173.0;1025.0;-146.0;214.0;459.0;-470.0;755.0;?;685.0;732.0;976.0
?;171.0;1042.0;-156.0;202.0;469.0;-497.0;758.0;?;652.0;728.0;978.0
?;171.0;1046.0;-151.0;193.0;466.0;-515.0;756.0;?;642.0;745.0;976.0
?;171.0;1042.0;-148.0;194.0;465.0;-495.0;753.0;?;633.0;745.0;976.0
?;167.0;1015.0;-149.0;179.0;466.0;-489.0;744.0;?;641.0;723.0;964.0
?;174.0;1022.0;-153.0;201.0;463.0;-491.0;747.0;?;659.0;741.0;964.0
-154.0;168.0;997.0;-151.0;190.0;462.0;-484.0;761.0;?;654.0;717.0;986.0
-152.0;161.0;1026.0;-147.0;198.0;470.0;-485.0;757.0;?;665.0;705.0;966.0
-155.0;176.0;1013.0;-150.0;197.0;466.0;-486.0;753.0;?;674.0;691.0;968.0
-153.0;174.0;991.0;-153.0;217.0;459.0;-482.0;750.0;?;650.0;689.0;972.0
-155.0;181.0;1025.0;-150.0;203.0;465.0;-501.0;746.0;?;662.0;708.0;978.0
-146.0;166.0;1002.0;-148.0;208.0;462.0;-484.0;743.0;-729.0;660.0;719.0;960.0
-168.0;167.0;931.0;-157.0;230.0;464.0;-488.0;750.0;-696.0;634.0;687.0;968.0
-149.0;168.0;888.0;-154.0;250.0;474.0;-483.0;742.0;-671.0;634.0;687.0;964.0
-148.0;167.0;879.0;-153.0;262.0;460.0;-462.0;746.0;-670.0;628.0;681.0;967.0
-155.0;177.0;892.0;-154.0;311.0;453.0;-432.0;743.0;-629.0;644.0;620.0;963.0
-151.0;170.0;876.0;-159.0;364.0;466.0;-372.0;736.0;-577.0;632.0;606.0;949.0
?;183.0;821.0;-162.0;379.0;473.0;-349.0;743.0;-537.0;598.0;583.0;967.0
?;202.0;817.0;-157.0;478.0;469.0;-342.0;721.0;-498.0;602.0;594.0;965.0
?;205.0;796.0;-173.0;547.0;463.0;-283.0;683.0;-493.0;558.0;553.0;925.0
?;196.0;854.0;-188.0;623.0;463.0;-214.0;638.0;-534.0;547.0;539.0;872.0
?;215.0;912.0;-203.0;687.0;459.0;-145.0;606.0;-496.0;572.0;479.0;842.0
?;224.0;963.0;-239.0;707.0;458.0;-123.0;606.0;-455.0;598.0;474.0;810.0
?;259.0;913.0;-261.0;757.0;464.0;-134.0;587.0;-446.0;552.0;482.0;828.0
?;301.0;897.0;-284.0;761.0;465.0;-98.0;523.0;-410.0;555.0;472.0;783.0
?;346.0;838.0;-352.0;809.0;464.0;-66.0;472.0;-374.0;545.0;464.0;751.0
?;387.0;833.0;-416.0;816.0;461.0;-6.0;425.0;-323.0;559.0;391.0;721.0
?;428.0;773.0;-461.0;765.0;443.0;2.0;434.0;-245.0;537.0;356.0;759.0
-88.0;468.0;772.0;?;740.0;424.0;59.0;440.0;-115.0;512.0;364.0;817.0
-85.0;525.0;632.0;?;843.0;422.0;73.0;429.0;-105.0;505.0;315.0;852.0
-88.0;529.0;692.0;?;937.0;429.0;94.0;388.0;-56.0;525.0;271.0;829.0
-74.0;522.0;604.0;?;893.0;427.0;130.0;377.0;49.0;509.0;249.0;775.0
-80.0;524.0;567.0;?;979.0;418.0;323.0;332.0;127.0;552.0;203.0;715.0
-99.0;504.0;532.0;?;1021.0;410.0;281.0;324.0;265.0;512.0;149.0;633.0
-114.0;469.0;472.0;?;1015.0;415.0;391.0;228.0;283.0;571.0;142.0;615.0
-114.0;471.0;438.0;?;991.0;423.0;484.0;219.0;270.0;462.0;71.0;591.0
-113.0;489.0;440.0;?;988.0;479.0;521.0;83.0;288.0;578.0;30.0;528.0
-153.0;430.0;479.0;?;978.0;487.0;605.0;49.0;354.0;600.0;5.0;412.0
-191.0;420.0;422.0;?;1042.0;438.0;610.0;-9.0;373.0;576.0;6.0;442.0
-198.0;426.0;442.0;?;1042.0;424.0;587.0;-115.0;419.0;555.0;-49.0;387.0
-214.0;364.0;346.0;?;1043.0;410.0;590.0;-180.0;446.0;576.0;-43.0;378.0
-214.0;367.0;335.0;?;1079.0;319.0;664.0;-263.0;567.0;475.0;-150.0;332.0
-178.0;345.0;272.0;?;1115.0;305.0;682.0;-335.0;556.0;487.0;-92.0;293.0
-165.0;297.0;278.0;-875.0;1179.0;325.0;720.0;-336.0;594.0;440.0;-111.0;280.0
-224.0;251.0;288.0;-904.0;1160.0;314.0;766.0;-346.0;649.0;406.0;-111.0;326.0
-264.0;230.0;237.0;-930.0;1190.0;349.0;851.0;-393.0;647.0;419.0;-131.0;310.0
-284.0;241.0;260.0;?;1160.0;493.0;867.0;-427.0;666.0;371.0;-152.0;320.0
-319.0;169.0;270.0;?;1166.0;650.0;895.0;-475.0;678.0;411.0;-71.0;308.0
-328.0;147.0;184.0;?;1112.0;795.0;910.0;-513.0;670.0;370.0;-130.0;233.0
-354.0;95.0;191.0;?;1114.0;760.0;935.0;-572.0;641.0;388.0;-82.0;180.0
-365.0;69.0;195.0;?;1118.0;579.0;888.0;-640.0;670.0;384.0;-69.0;183.0
-395.0;67.0;191.0;?;1102.0;465.0;925.0;-656.0;668.0;353.0;-27.0;181.0
-423.0;80.0;240.0;?;1131.0;?;883.0;-717.0;682.0;372.0;-65.0;156.0
-452.0;57.0;253.0;-1095.0;1133.0;?;905.0;-709.0;688.0;379.0;-81.0;211.0
-461.0;62.0;202.0;-1070.0;1107.0;?;921.0;-690.0;703.0;330.0;-84.0;215.0
-437.0;82.0;129.0;-1032.0;1121.0;?;932.0;-718.0;684.0;338.0;-87.0;174.0
-403.0;82.0;175.0;-1015.0;1084.0;?;913.0;-721.0;665.0;325.0;-75.0;147.0
-433.0;26.0;204.0;-999.0;1091.0;?;931.0;-707.0;643.0;338.0;-92.0;103.0
-450.0;-9.0;208.0;-1015.0;1111.0;?;943.0;-722.0;634.0;346.0;-67.0;146.0
-458.0;11.0;222.0;-1047.0;1091.0;?;904.0;-744.0;645.0;359.0;-67.0;179.0
-461.0;28.0;266.0;-1059.0;1117.0;?;931.0;-736.0;663.0;284.0;-31.0;183.0
-439.0;25.0;207.0;-1038.0;1120.0;?;899.0;-754.0;693.0;295.0;-49.0;217.0
