Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
375.0;-485.0;-649.0;-723.0;-419;-329.0;1232;526;735;-53;-638
460.0;-452.0;-522.0;-586.0;-172;-298.0;980;523;731;-54;-869
529.0;-410.0;-491.0;-595.0;-607;-434.0;1374;282;816;-52;-292
535.0;-385.0;-488.0;-572.0;146;-505.0;328;-1117;1286;-55;-119
408.0;-365.0;-502.0;-754.0;1265;-427.0;-864;-1741;1374;-61;-669
650.0;-296.0;-543.0;-739.0;112;-454.0;662;-529;762;-62;-77
702.0;-117.0;-558.0;-508.0;-124;-488.0;940;-225;654;-62;-13
1216.0;-63.0;-537.0;-128.0;223;-54.0;502;-358;754;-62;-313
1055.0;-19.0;-528.0;607.0;-23;-316.0;800;-185;675;-62;-162
71.0;-11.0;-492.0;839.0;144;-838.0;608;-336;723;-62;-223
?;189.0;-448.0;64.0;71;1059.0;692;-263;700;-62;-192
637.0;252.0;-415.0;575.0;51;588.0;710;-255;702;-62;-181
1835.0;221.0;-370.0;748.0;95;-748.0;650;-281;720;-62;-205
1441.0;260.0;-298.0;-179.0;41;-1077.0;691;-205;716;-62;-182
1118.0;291.0;-203.0;-642.0;?;435.0;676;-175;721;-62;-146
741.0;268.0;-129.0;-289.0;?;33.0;672;-147;714;-62;-101
1103.0;264.0;-39.0;-98.0;?;-281.0;672;-118;721;-62;-75
1091.0;267.0;53.0;-43.0;?;-207.0;679;-75;718;-62;-57
921.0;250.0;121.0;-29.0;17;31.0;678;-51;715;-62;-56
980.0;252.0;127.0;84.0;17;43.0;677;-47;715;-62;-41
985.0;255.0;135.0;72.0;21;-179.0;667;-42;718;-62;-34
959.0;259.0;154.0;110.0;16;-199.0;675;-36;719;-62;-28
980.0;245.0;179.0;37.0;15;-134.0;677;-21;717;-62;-19
925.0;230.0;186.0;61.0;30;-7.0;661;-20;711;-62;-18
963.0;186.0;201.0;-28.0;29;87.0;675;-33;698;-62;12
923.0;194.0;232.0;-93.0;25;-52.0;669;18;708;-62;-19
996.0;177.0;235.0;-61.0;17;-126.0;661;33;726;-62;-46
990.0;175.0;226.0;?;6;-12.0;678;-16;727;-62;-13
1175.0;140.0;227.0;?;16;74.0;666;-7;726;-62;-24
1415.0;135.0;240.0;?;20;37.0;667;7;718;-62;-22
1779.0;207.0;228.0;?;8;40.0;679;1;722;-62;-11
1281.0;312.0;239.0;?;14;232.0;674;-5;720;-62;-11
588.0;240.0;237.0;-1323.0;17;-288.0;663;8;725;-62;-21
765.0;179.0;214.0;-951.0;17;-226.0;662;-1;728;-62;-20
587.0;199.0;178.0;-832.0;10;-123.0;662;2;737;-62;-23
363.0;173.0;143.0;-805.0;-6;-209.0;674;35;747;-61;-19
494.0;210.0;155.0;-732.0;3;-260.0;657;-54;747;-58;-7
490.0;242.0;204.0;-655.0;-20;-402.0;578;-64;848;-55;-113
501.0;194.0;230.0;-613.0;15;-424.0;663;-90;725;-56;21
576.0;152.0;197.0;-640.0;-10;-353.0;675;99;756;-54;2
753.0;72.0;153.0;-628.0;-58;-384.0;761;624;833;-47;-10
971.0;20.0;148.0;-527.0;226;-371.0;1591;1342;131;-43;1036
1042.0;-34.0;158.0;-112.0;387;-144.0;2079;1930;-189;-42;1613
1026.0;-108.0;169.0;-286.0;170;-217.0;1332;639;141;-44;795
827.0;-45.0;172.0;-193.0;-38;-650.0;614;-695;517;-49;-126
656.0;-10.0;161.0;223.0;-2;-128.0;492;-90;891;-54;-491
1048.0;-31.0;105.0;258.0;50;747.0;452;136;983;-57;-557
1265.0;-126.0;47.0;775.0;-70;-348.0;523;143;1097;-59;-610
1017.0;-228.0;28.0;-202.0;33;-26.0;445;626;1170;-61;-559
959.0;-298.0;-60.0;-423.0;232;-134.0;264;695;1068;-61;-506
931.0;-310.0;-195.0;-171.0;354;-847.0;170;652;1007;?;-540
1138.0;-242.0;-262.0;-290.0;303;-185.0;209;626;1020;?;-529
974.0;-84.0;-189.0;-189.0;76;69.0;419;377;1042;?;-517
944.0;63.0;-74.0;21.0;53;-220.0;460;314;1022;-57;-511
998.0;136.0;-52.0;9.0;-52;-206.0;518;255;1044;-52;-430
981.0;164.0;-104.0;19.0;-78;-75.0;589;81;917;-43;-202
937.0;161.0;-162.0;-13.0;21;-136.0;463;120;865;-39;-146
1027.0;112.0;-191.0;-20.0;-252;-185.0;697;-95;1059;-35;-174
987.0;43.0;-186.0;-129.0;-710;-106.0;1327;-636;1228;-34;-36
975.0;-12.0;-195.0;-165.0;-948;-146.0;1776;-960;1226;-33;241
1006.0;-64.0;-192.0;-108.0;-172;-192.0;1885;-1256;384;-28;850
981.0;-59.0;-122.0;-117.0;1444;-164.0;1522;-1705;-993;-21;824
994.0;-17.0;-46.0;-131.0;?;-72.0;1157;-1835;-1014;-19;73
981.0;19.0;-15.0;-144.0;?;-133.0;1250;-1620;-860;-19;397
1011.0;-1.0;39.0;-147.0;?;-153.0;1264;-1602;-984;-19;523
990.0;48.0;14.0;-139.0;?;-141.0;1186;-1585;650;-24;-670
972.0;116.0;-7.0;-149.0;?;-167.0;1164;-897;1220;-30;-368
1007.0;94.0;24.0;-136.0;25;-198.0;913;-295;553;-32;338
956.0;107.0;56.0;-29.0;-29;-127.0;?;-260;808;-33;-84
896.0;224.0;75.0;375.0;16;229.0;?;-215;734;-33;11
941.0;295.0;74.0;612.0;45;421.0;?;-190;702;-33;37
1033.0;208.0;65.0;91.0;8;51.0;?;-190;768;-33;-36
985.0;157.0;67.0;-10.0;54;-61.0;?;-173;695;-33;41
1012.0;127.0;54.0;48.0;26;-20.0;659;-171;734;-34;2
985.0;50.0;45.0;-18.0;39;-58.0;658;-135;709;-34;44
985.0;42.0;81.0;-70.0;36;-108.0;649;-125;719;-34;32
998.0;84.0;139.0;24.0;20;-82.0;672;-132;721;-34;40
977.0;87.0;143.0;76.0;13;-26.0;696;-158;715;-34;21
993.0;97.0;104.0;84.0;24;-4.0;664;-132;724;?;-17
975.0;97.0;2.0;6.0;45;-54.0;634;-111;727;?;-29
960.0;112.0;-71.0;101.0;3;31.0;694;-152;728;?;-20
968.0;139.0;-31.0;117.0;11;-114.0;686;-148;728;?;-22
979.0;161.0;67.0;307.0;63;127.0;621;-117;729;?;-63
1069.0;118.0;140.0;407.0;-42;108.0;705;-69;739;?;-32
1101.0;68.0;114.0;384.0;119;139.0;514;69;761;?;-76
1220.0;44.0;69.0;254.0;-34;-63.0;606;125;800;?;-140
1015.0;170.0;?;-33.0;55;?;540;147;825;?;-148
746.0;91.0;114.0;-250.0;-310;?;1054;82;768;?;27
688.0;304.0;122.0;-365.0;-1582;?;2386;155;894;?;147
967.0;133.0;111.0;-380.0;-205;?;1008;942;1323;-78;-442
865.0;44.0;81.0;-173.0;707;?;184;1233;1297;-82;-572
1109.0;22.0;76.0;-80.0;186;?;801;796;728;-80;-31
1027.0;-106.0;72.0;-226.0;809;?;234;856;573;-76;203
1055.0;-70.0;36.0;-252.0;607;?;439;923;634;-74;286
989.0;81.0;31.0;-278.0;439;?;502;537;463;-69;144
1000.0;156.0;51.0;-228.0;250;?;620;222;561;-60;98
955.0;151.0;38.0;-215.0;-68;?;778;405;722;-58;88
922.0;104.0;10.0;-265.0;-203;?;996;7;771;-51;148
785.0;?;-10.0;-225.0;-604;?;1149;-120;1109;-40;93
864.0;?;-67.0;-249.0;-737;?;1199;-102;1222;-39;97
838.0;?;-101.0;-278.0;-1001;?;2800;-1906;910;-28;884
871.0;?;-94.0;-255.0;333;-355.0;3177;-2890;-148;-12;1061
755.0;?;-73.0;-17.0;3084;-361.0;3050;-3274;-2279;-8;869
1115.0;?;-66.0;22.0;2210;-240.0;2691;-2919;-1336;-6;319
917.0;?;-88.0;168.0;-392;113.0;747;-891;1590;-6;-853
705.0;?;-100.0;368.0;-198;109.0;875;-873;1220;-15;-768
577.0;?;-108.0;564.0;-231;135.0;1797;-1491;752;-21;-149
705.0;?;-108.0;-16.0;-322;61.0;1121;-713;933;-23;49
1152.0;?;-98.0;156.0;201;-273.0;630;-294;607;-24;37
1523.0;?;-70.0;572.0;-10;-297.0;730;-385;783;-25;-53
1095.0;241.0;-42.0;-214.0;64;-303.0;710;-352;705;-25;14
1130.0;196.0;-46.0;-403.0;89;136.0;681;-329;695;-25;-3
862.0;146.0;-60.0;-131.0;39;-79.0;678;-323;748;-25;-28
1100.0;163.0;-15.0;-36.0;87;-281.0;659;-306;707;-25;-20
1006.0;128.0;12.0;0.0;52;-83.0;688;-332;730;-25;-34
943.0;108.0;53.0;-61.0;69;80.0;673;-308;713;-25;-20
1060.0;99.0;186.0;-41.0;59;-129.0;679;-297;717;-25;-22
992.0;77.0;253.0;36.0;59;-61.0;674;-283;716;-25;-29
894.0;31.0;161.0;236.0;54;167.0;679;-276;713;-25;-21
928.0;-2.0;46.0;295.0;50;?;677;-248;711;-25;-14
1021.0;2.0;11.0;138.0;41;271.0;684;-238;711;-25;-11
968.0;6.0;14.0;-21.0;50;33.0;671;-229;710;-25;-13
985.0;-32.0;42.0;6.0;61;-4.0;648;-193;709;-26;-24
961.0;-141.0;46.0;-95.0;?;-14.0;660;-197;726;-26;-43
969.0;-118.0;6.0;-105.0;?;-220.0;644;-184;736;-25;-37
948.0;-30.0;-40.0;-66.0;?;-92.0;729;-227;723;-26;-6
999.0;-48.0;-41.0;-92.0;?;-85.0;586;-114;763;-26;-64
1013.0;-42.0;-23.0;38.0;?;-68.0;519;-26;800;-29;-190
1037.0;-122.0;-20.0;26.0;?;-51.0;580;21;794;-35;-131
1145.0;-221.0;-41.0;320.0;41;-78.0;551;141;791;-39;23
1334.0;-235.0;-31.0;432.0;-427;-366.0;1201;-191;748;-46;-31
1626.0;-84.0;-36.0;745.0;-384;192.0;1137;12;818;-54;-119
1216.0;-74.0;-110.0;-99.0;98;393.0;471;558;892;-56;-53
1363.0;-184.0;-168.0;-768.0;244;-349.0;449;353;690;-56;?
861.0;-293.0;-213.0;-890.0;460;-860.0;293;281;511;-54;?
656.0;-274.0;-228.0;-829.0;279;-444.0;425;359;578;-51;?
464.0;-226.0;-339.0;-617.0;58;-254.0;683;178;607;-48;?
491.0;-245.0;-408.0;-736.0;45;-364.0;783;-5;496;-44;?
507.0;-283.0;-369.0;-602.0;-96;-348.0;955;-231;582;-41;?
531.0;-277.0;-388.0;-584.0;-125;-512.0;1154;-663;609;-37;?
410.0;-294.0;-453.0;-545.0;55;-583.0;1328;-982;271;-32;?
475.0;-284.0;-552.0;-687.0;275;-479.0;1200;-956;125;-29;?
553.0;-277.0;-556.0;-638.0;200;-542.0;1155;-885;261;-29;?
751.0;-466.0;-513.0;-503.0;194;-412.0;990;-710;330;-28;112
1106.0;-442.0;-468.0;12.0;116;-336.0;890;-512;506;-29;-122
1597.0;-464.0;-279.0;?;6;112.0;932;-523;585;-29;-35
-141.0;-305.0;-367.0;?;286;-756.0;679;-369;417;-29;-91
661.0;-381.0;-517.0;?;389;1006.0;577;7;457;-30;-655
782.0;-167.0;-577.0;?;268;206.0;412;214;697;-31;-436
1197.0;-111.0;-654.0;?;-295;41.0;754;196;1086;-32;-504
1172.0;-170.0;-747.0;?;-581;-1173.0;1143;58;1172;-33;-785
1110.0;-228.0;-624.0;?;-53;540.0;694;-56;808;-33;-206
831.0;-234.0;-652.0;?;47;-304.0;638;-113;721;-32;-105
997.0;-185.0;-574.0;?;-15;-362.0;768;-235;716;-32;-103
1000.0;-241.0;-447.0;?;64;-184.0;672;-237;678;-32;21
969.0;-299.0;-280.0;?;24;184.0;675;-141;727;-32;-100
1025.0;-164.0;-205.0;-94.0;35;-122.0;661;-142;?;-32;-65
1070.0;-303.0;-430.0;-113.0;34;-145.0;650;-146;?;-32;-22
979.0;-355.0;-503.0;-135.0;26;-96.0;654;-141;?;-32;-16
1003.0;-289.0;-353.0;-116.0;22;-172.0;662;-132;?;-32;-43
1003.0;-252.0;-476.0;-124.0;27;-77.0;658;-114;?;-32;-44
975.0;-210.0;-593.0;-53.0;32;-46.0;657;-109;?;-32;-28
977.0;-164.0;-517.0;-41.0;20;-54.0;666;-105;727;-32;-47
935.0;-127.0;-597.0;-52.0;15;31.0;670;-92;730;-32;-45
979.0;-73.0;-615.0;84.0;13;81.0;672;-72;728;-32;-35
992.0;90.0;-490.0;113.0;10;39.0;674;-61;727;-32;-31
878.0;203.0;-515.0;171.0;16;64.0;663;-43;728;-32;-23
934.0;79.0;-495.0;157.0;17;124.0;660;-27;729;-32;-29
1013.0;81.0;-428.0;-95.0;22;-2.0;656;-33;727;-32;-18
891.0;-2.0;-376.0;-75.0;28;-112.0;648;-36;725;-32;-1
1004.0;108.0;-301.0;-64.0;22;-178.0;657;-30;726;-32;-21
1233.0;-3.0;-314.0;-107.0;28;-532.0;653;-35;721;-32;-15
1290.0;-116.0;-267.0;72.0;23;-439.0;655;-38;724;-32;-5
1091.0;35.0;-145.0;79.0;19;-122.0;657;-27;730;-32;-17
983.0;7.0;-160.0;-257.0;28;-220.0;648;-23;724;-32;-14
867.0;-27.0;-311.0;-538.0;22;-481.0;662;-32;721;-32;-17
881.0;141.0;-198.0;-551.0;19;-585.0;664;-28;724;-32;-15
704.0;96.0;-155.0;-482.0;18;-424.0;658;-16;729;-32;-12
622.0;-12.0;-110.0;-467.0;19;-389.0;655;-6;731;-32;-14
738.0;107.0;-80.0;-486.0;22;-394.0;652;-3;728;-32;-15
686.0;258.0;-95.0;-382.0;18;-345.0;658;-6;729;-32;-13
801.0;19.0;-55.0;-349.0;21;-301.0;658;-12;726;-32;-4
841.0;-85.0;-31.0;-291.0;21;-300.0;661;-19;722;-32;0
945.0;-5.0;-43.0;-445.0;14;-317.0;664;-10;729;-32;-4
1098.0;195.0;385.0;-87.0;13;-206.0;659;-2;734;-32;-1
918.0;409.0;394.0;41.0;18;-63.0;658;-5;729;-32;-1
867.0;299.0;202.0;78.0;15;-212.0;664;-8;728;-32;-4
901.0;273.0;53.0;23.0;11;-322.0;668;-12;730;-32;-2
993.0;275.0;-37.0;-93.0;18;-261.0;658;-5;728;-32;?
931.0;358.0;-20.0;-207.0;22;-154.0;653;0;728;-32;?
907.0;171.0;114.0;-268.0;18;-242.0;657;-4;730;-32;?
864.0;147.0;230.0;-294.0;18;-382.0;657;-4;729;-32;?
912.0;156.0;186.0;-258.0;15;-465.0;660;1;732;-32;?
952.0;123.0;245.0;-196.0;10;-532.0;668;-3;731;-32;?
1010.0;196.0;433.0;-95.0;16;-152.0;667;-14;723;-32;?
1101.0;276.0;356.0;-35.0;20;-59.0;655;-6;728;-32;?
908.0;329.0;288.0;147.0;18;-305.0;657;-1;730;-32;?
973.0;405.0;261.0;186.0;16;-394.0;663;-2;727;-32;?
1036.0;247.0;174.0;84.0;21;-206.0;654;1;729;-32;?
941.0;264.0;133.0;42.0;21;-26.0;654;-5;729;-32;3
946.0;307.0;249.0;64.0;13;-106.0;658;6;735;-32;-8
994.0;272.0;411.0;-27.0;21;-155.0;651;6;730;-32;-5
1020.0;224.0;545.0;-45.0;10;-35.0;661;2;737;-32;-4
1019.0;230.0;571.0;-11.0;16;-28.0;651;11;738;-32;-4
990.0;194.0;473.0;78.0;47;11.0;626;6;719;-32;2
991.0;213.0;438.0;1.0;24;-29.0;643;2;733;-32;-2
1005.0;?;513.0;-36.0;14;-31.0;652;-8;739;-32;7
1019.0;?;454.0;-79.0;17;-55.0;655;-15;732;-32;2
999.0;?;435.0;-110.0;15;-90.0;657;-8;733;-32;-8
988.0;?;374.0;-128.0;?;-109.0;650;-10;732;-32;?
1005.0;?;336.0;-131.0;?;-48.0;652;-7;738;-32;?
970.0;?;329.0;-53.0;?;-28.0;643;3;736;-32;?
995.0;?;328.0;31.0;?;20.0;649;-4;735;-32;?
981.0;?;347.0;87.0;?;122.0;655;-2;739;-32;?
989.0;?;382.0;73.0;?;50.0;649;0;740;-32;?
979.0;?;419.0;-1.0;?;-36.0;660;3;744;-32;?
987.0;?;444.0;-51.0;10;-8.0;652;9;746;-32;?
962.0;233.0;463.0;-19.0;14;-7.0;644;-5;747;-32;?
992.0;204.0;441.0;31.0;-4;23.0;662;-8;754;-32;?
988.0;190.0;422.0;3.0;21;40.0;641;-5;742;-32;?
1000.0;131.0;384.0;2.0;-56;40.0;712;-37;776;-33;?
996.0;143.0;374.0;-2.0;-128;7.0;723;?;889;-33;?
995.0;154.0;355.0;-1.0;-137;-5.0;686;?;1061;-34;?
985.0;101.0;334.0;-24.0;-119;-35.0;699;?;1123;-35;889
994.0;-96.0;365.0;-28.0;265;-40.0;253;?;924;-37;684
994.0;-287.0;342.0;-44.0;356;-2.0;-34;?;939;-39;702
974.0;-180.0;306.0;-39.0;97;32.0;183;?;1077;-40;565
974.0;-83.0;257.0;-19.0;-92;71.0;452;?;1060;-39;354
989.0;-65.0;197.0;-14.0;-237;78.0;757;?;957;-37;74
995.0;-149.0;161.0;18.0;-193;101.0;916;?;810;-32;-253
999.0;-123.0;139.0;2.0;-407;73.0;1062;?;958;-32;-348
970.0;-151.0;90.0;-10.0;-10;99.0;977;?;603;-29;-493
1005.0;-74.0;36.0;-2.0;496;45.0;899;?;136;-23;-780
959.0;-103.0;52.0;-18.0;745;76.0;1075;?;-187;-22;-1055
983.0;-87.0;200.0;0.0;1231;59.0;910;246;-575;-22;-1059
975.0;-79.0;202.0;-11.0;703;70.0;642;345;107;-22;-539
981.0;-110.0;96.0;5.0;439;68.0;534;385;463;-21;-306
978.0;-4.0;33.0;-9.0;351;65.0;680;179;406;-26;-408
996.0;-20.0;72.0;-19.0;-167;57.0;751;-265;815;-34;-183
991.0;-3.0;126.0;-6.0;-54;41.0;634;-121;814;-37;-17
989.0;46.0;103.0;-16.0;-48;49.0;747;152;759;-38;-84
985.0;35.0;189.0;4.0;-29;31.0;717;83;738;-39;-77
1007.0;102.0;118.0;-31.0;66;29.0;644;23;682;-39;-57
1017.0;87.0;46.0;-33.0;-18;23.0;701;59;738;-40;-58
1009.0;159.0;120.0;-31.0;9;52.0;679;29;724;-40;-46
982.0;185.0;220.0;-3.0;30;39.0;706;25;672;-40;-101
978.0;257.0;251.0;-27.0;26;28.0;712;81;676;-40;-98
989.0;305.0;240.0;-30.0;20;18.0;660;76;729;-40;-25
989.0;277.0;181.0;1.0;19;65.0;663;59;725;-40;-33
988.0;307.0;163.0;21.0;23;42.0;692;73;696;?;-68
990.0;321.0;?;19.0;16;76.0;674;58;720;?;-39
999.0;286.0;?;22.0;15;92.0;656;51;738;?;-14
1009.0;305.0;?;13.0;20;76.0;675;71;715;?;-37
996.0;329.0;?;-1.0;21;73.0;681;55;708;-40;-46
974.0;358.0;?;4.0;31;59.0;666;46;706;-40;-36
984.0;347.0;?;41.0;27;67.0;676;57;703;-40;-40
989.0;354.0;338.0;30.0;8;28.0;688;63;718;-40;-37
987.0;380.0;289.0;1.0;13;23.0;672;43;725;-40;-22
995.0;408.0;302.0;-8.0;15;-4.0;668;12;724;-40;-22
986.0;421.0;334.0;3.0;16;62.0;681;55;711;-40;-32
981.0;410.0;369.0;32.0;29;66.0;685;65;691;-40;-43
1003.0;426.0;351.0;?;20;95.0;682;41;704;-40;-33
927.0;388.0;315.0;218.0;12;76.0;684;66;713;-40;-24
933.0;394.0;333.0;301.0;27;117.0;685;65;691;-40;-37
917.0;357.0;385.0;445.0;22;181.0;681;52;700;-40;-29
991.0;352.0;442.0;365.0;14;187.0;676;48;716;-40;-16
1229.0;318.0;422.0;-75.0;26;159.0;673;55;700;-40;-22
1279.0;288.0;394.0;-446.0;-15;17.0;693;72;?;-40;-8
1016.0;259.0;391.0;-393.0;-47;-91.0;714;64;?;-40;-10
1057.0;255.0;424.0;-487.0;6;-402.0;687;45;?;-40;-25
925.0;86.0;406.0;-402.0;18;-324.0;664;29;?;-40;-8
891.0;2.0;357.0;-255.0;3;-255.0;678;14;?;-40;-17
920.0;-165.0;335.0;-154.0;22;-284.0;654;19;?;-40;5
918.0;-79.0;301.0;-76.0;22;-175.0;631;-25;?;-40;26
945.0;-178.0;303.0;76.0;4;-136.0;674;-29;?;-40;-11
964.0;-200.0;288.0;190.0;15;-179.0;691;33;?;-41;-21
894.0;-252.0;205.0;249.0;25;123.0;676;34;?;-41;-15
695.0;-312.0;-31.0;322.0;2;157.0;757;5;?;-41;-100
520.0;-385.0;-343.0;269.0;53;41.0;948;-163;?;-41;-484
496.0;-476.0;-334.0;77.0;86;2.0;1225;66;?;-42;-844
1062.0;-437.0;-379.0;925.0;20;168.0;1109;421;?;-42;-473
1066.0;-466.0;-331.0;841.0;-111;-791.0;691;-65;?;-41;53
760.0;-477.0;-284.0;330.0;-242;207.0;708;-359;1019;-41;18
969.0;-385.0;-31.0;-285.0;-141;215.0;770;35;842;-41;11
846.0;-453.0;-42.0;-571.0;-107;-206.0;800;225;778;-41;20
982.0;-311.0;-125.0;-134.0;-51;-267.0;716;188;779;-41;79
1137.0;-473.0;-365.0;-108.0;163;-79.0;503;169;687;-42;192
833.0;-335.0;-729.0;-428.0;97;-188.0;623;55;656;-42;7
957.0;-517.0;-888.0;-307.0;52;-135.0;531;-54;798;-41;134
938.0;-475.0;-836.0;-338.0;85;-108.0;496;-39;786;-41;156
843.0;-473.0;-644.0;-407.0;53;-304.0;683;-47;652;-41;-117
859.0;-437.0;-680.0;-325.0;53;-240.0;663;-23;674;-41;-69
1035.0;-486.0;-432.0;-349.0;29;-337.0;646;40;727;-41;22
949.0;-437.0;-393.0;-396.0;13;-318.0;669;27;726;-41;-7
869.0;-476.0;-695.0;-335.0;-22;-235.0;723;8;721;-41;-76
940.0;-398.0;-678.0;-401.0;0;-273.0;670;-65;735;-41;-66
995.0;-448.0;-610.0;-373.0;78;-182.0;560;-103;727;-40;-4
835.0;-422.0;-669.0;-418.0;44;-210.0;629;-141;706;-40;-127
904.0;-396.0;-732.0;-429.0;104;-226.0;560;-109;690;-40;-54
903.0;-390.0;-711.0;-431.0;210;-301.0;394;97;715;-39;273
827.0;-370.0;-664.0;-487.0;42;-338.0;563;12;782;-40;108
918.0;-331.0;-646.0;-483.0;11;?;667;-91;724;-40;-111
932.0;-310.0;-634.0;-487.0;67;?;617;10;701;-40;-10
920.0;-332.0;-634.0;-521.0;-23;?;673;17;771;-40;4
922.0;-345.0;-622.0;-500.0;9;?;660;25;740;-40;2
871.0;-288.0;-606.0;-458.0;16;?;665;11;725;-40;-20
925.0;-276.0;-601.0;-449.0;6;?;674;4;730;-41;-26
940.0;-292.0;-577.0;-464.0;?;?;658;30;727;-41;10
874.0;-293.0;-533.0;-374.0;?;?;663;10;739;-41;1
906.0;-276.0;-527.0;-356.0;26;?;647;0;728;-41;0
932.0;-233.0;-555.0;-315.0;19;?;655;18;731;-41;9
933.0;-218.0;-550.0;-322.0;10;-235.0;664;16;734;-41;1
925.0;-243.0;-507.0;-241.0;13;-200.0;659;8;735;-41;2
977.0;-248.0;-493.0;-243.0;16;-202.0;657;8;732;-41;3
908.0;-232.0;-510.0;-173.0;20;-205.0;658;8;726;-41;-3
954.0;-240.0;-513.0;-98.0;20;-178.0;657;6;727;-41;-2
849.0;-251.0;-469.0;-22.0;20;-137.0;656;1;729;-41;-2
964.0;-261.0;-460.0;140.0;15;-48.0;658;10;733;-41;6
1014.0;-271.0;-432.0;168.0;18;-45.0;656;7;730;-41;3
887.0;-238.0;-423.0;125.0;17;-25.0;657;2;730;-41;-1
936.0;-217.0;-422.0;235.0;11;-25.0;660;7;736;-41;4
918.0;-257.0;-408.0;278.0;12;-102.0;660;6;735;-41;3
946.0;-277.0;-414.0;131.0;12;-155.0;660;6;735;-41;3
960.0;-289.0;-439.0;168.0;18;43.0;652;3;734;-41;?
819.0;-284.0;-443.0;283.0;21;-80.0;648;2;733;-41;?
958.0;-311.0;-437.0;336.0;15;-182.0;648;-11;741;-41;?
960.0;-326.0;-437.0;355.0;14;-262.0;649;-17;742;-41;?
928.0;-316.0;-410.0;304.0;16;-60.0;652;-7;738;-41;?
970.0;-286.0;-411.0;374.0;13;8.0;652;-5;741;-41;?
940.0;-314.0;-425.0;454.0;12;-112.0;655;4;739;-41;?
886.0;-307.0;-447.0;398.0;14;-279.0;654;9;737;-41;?
868.0;-282.0;-458.0;309.0;12;-147.0;659;9;736;-41;?
922.0;-273.0;-480.0;342.0;16;-28.0;662;10;728;-41;-12
956.0;-253.0;-505.0;355.0;22;-74.0;650;2;732;-41;-3
949.0;-242.0;-506.0;356.0;19;-110.0;651;5;735;-41;4
907.0;-232.0;-492.0;299.0;23;-126.0;654;9;725;-41;-7
955.0;-244.0;-487.0;299.0;20;-104.0;652;7;732;-41;2
925.0;-254.0;-481.0;261.0;14;-166.0;656;4;736;-41;0
944.0;-278.0;-461.0;228.0;19;-133.0;657;3;729;-41;-11
905.0;-292.0;-456.0;162.0;16;-113.0;656;3;734;-41;-2
970.0;-291.0;-437.0;191.0;18;-142.0;653;-4;734;-41;-6
960.0;-288.0;-427.0;248.0;22;-194.0;649;-7;?;-41;-8
1020.0;-275.0;-410.0;287.0;21;-179.0;652;0;?;-41;-6
917.0;-266.0;-412.0;267.0;22;-179.0;652;-2;?;-41;-8
932.0;-253.0;-420.0;202.0;23;-209.0;646;-4;?;-41;2
981.0;-252.0;-432.0;180.0;19;-166.0;650;-1;?;-41;3
883.0;-244.0;-464.0;200.0;16;-235.0;654;-1;?;-41;-3
981.0;-241.0;-483.0;263.0;18;-288.0;650;-4;?;-41;-1
971.0;-251.0;-487.0;195.0;21;-258.0;646;-7;735;-41;-1
974.0;-261.0;-478.0;50.0;18;-117.0;651;-1;735;-41;0
982.0;-261.0;-463.0;4.0;13;-54.0;658;7;735;-41;2
985.0;-262.0;-444.0;-16.0;13;-118.0;658;6;736;-41;2
981.0;-258.0;-429.0;-66.0;14;-195.0;657;6;735;-41;2
993.0;-260.0;-416.0;-43.0;13;-145.0;658;6;735;-41;2
1006.0;-291.0;-416.0;-55.0;14;-172.0;657;6;735;-41;2
987.0;-262.0;-419.0;-41.0;13;-154.0;658;6;735;-41;2
987.0;-265.0;-429.0;-46.0;14;-84.0;658;6;735;-41;2
1010.0;-275.0;-433.0;-67.0;14;-98.0;658;6;736;-41;2
989.0;-279.0;-453.0;-80.0;13;-85.0;658;6;735;-41;2
1006.0;-262.0;-449.0;-73.0;14;-89.0;658;7;735;-41;2
989.0;-263.0;-453.0;-40.0;13;-91.0;658;4;736;-41;2
989.0;-252.0;-468.0;-8.0;15;-83.0;658;1;734;-41;0
990.0;-266.0;-465.0;17.0;18;-89.0;658;2;729;-41;-5
996.0;-280.0;-453.0;-10.0;18;-47.0;656;-1;731;-41;-5
975.0;-273.0;-455.0;14.0;18;-31.0;655;-2;732;-41;-5
984.0;-252.0;-446.0;3.0;18;-62.0;656;0;730;-41;-8
1000.0;-292.0;-438.0;-33.0;21;-57.0;650;-2;733;-41;0
991.0;-286.0;-432.0;-25.0;21;-28.0;646;-5;736;-41;4
994.0;-256.0;-432.0;10.0;17;-53.0;652;-3;735;-41;-3
988.0;-291.0;-438.0;46.0;17;-24.0;654;2;734;-41;2
980.0;-249.0;-440.0;89.0;18;31.0;653;3;733;-41;6
994.0;-247.0;-437.0;77.0;16;39.0;656;3;733;-41;-1
972.0;-251.0;-445.0;29.0;15;27.0;658;3;733;-41;-4
976.0;-256.0;-451.0;?;15;31.0;658;3;733;-41;-4
979.0;-261.0;-444.0;?;15;-19.0;658;3;734;-41;-4
