InertialMeasurementUnit BACK accY;InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;InertialMeasurementUnit LUA accZ;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-160.0;231.0;149.0;-975.0;1094.0;313.0;901.0;-690.0;627.0;510.0;-88.0;74.0
-167.0;230.0;145.0;-980.0;1092.0;293.0;907.0;-692.0;630.0;516.0;-107.0;75.0
-342.0;3.0;238.0;-988.0;1122.0;392.0;850.0;-663.0;631.0;299.0;-77.0;35.0
-143.0;264.0;21.0;-1094.0;1122.0;246.0;930.0;-718.0;823.0;580.0;-45.0;76.0
-492.0;-86.0;-127.0;-1017.0;1185.0;809.0;1028.0;-712.0;786.0;368.0;-97.0;-18.0
-180.0;223.0;114.0;-972.0;1098.0;326.0;895.0;-701.0;646.0;507.0;-110.0;50.0
-174.0;217.0;134.0;-978.0;1097.0;319.0;915.0;-707.0;623.0;506.0;-120.0;45.0
-76.0;215.0;120.0;-961.0;1131.0;154.0;960.0;-804.0;666.0;438.0;-153.0;-74.0
-180.0;218.0;155.0;-967.0;1099.0;308.0;931.0;-699.0;624.0;497.0;-98.0;38.0
-180.0;215.0;149.0;-970.0;1101.0;311.0;900.0;-702.0;616.0;490.0;-88.0;34.0
-183.0;214.0;158.0;-975.0;1090.0;309.0;916.0;-712.0;617.0;492.0;-93.0;27.0
-58.0;158.0;-121.0;-931.0;1166.0;246.0;724.0;-471.0;413.0;476.0;-295.0;-362.0
-76.0;280.0;-88.0;-996.0;1119.0;81.0;1018.0;-694.0;704.0;491.0;-123.0;-89.0
-194.0;217.0;151.0;-976.0;1107.0;317.0;903.0;-704.0;618.0;499.0;-117.0;39.0
-196.0;213.0;153.0;-974.0;1104.0;313.0;895.0;-702.0;619.0;493.0;-88.0;36.0
-194.0;211.0;161.0;-978.0;1089.0;307.0;891.0;-704.0;622.0;500.0;-107.0;37.0
-205.0;211.0;155.0;-979.0;1100.0;312.0;888.0;-706.0;622.0;497.0;-121.0;32.0
-199.0;210.0;178.0;-987.0;1081.0;321.0;890.0;-709.0;621.0;492.0;-98.0;35.0
-198.0;213.0;149.0;-981.0;1099.0;320.0;892.0;-707.0;641.0;496.0;-102.0;40.0
-200.0;212.0;158.0;-979.0;1099.0;307.0;902.0;-701.0;612.0;502.0;-120.0;39.0
0.0;344.0;142.0;-822.0;1128.0;220.0;1082.0;-565.0;725.0;740.0;162.0;237.0
-200.0;209.0;158.0;-982.0;1101.0;312.0;891.0;-701.0;615.0;495.0;-102.0;36.0
-200.0;206.0;169.0;-976.0;1108.0;305.0;896.0;-692.0;621.0;493.0;-94.0;48.0
-201.0;209.0;167.0;-978.0;1097.0;324.0;894.0;-694.0;623.0;491.0;-94.0;47.0
-202.0;209.0;168.0;-977.0;1087.0;315.0;888.0;-691.0;617.0;494.0;-103.0;47.0
-200.0;204.0;149.0;-979.0;1096.0;306.0;884.0;-691.0;616.0;496.0;-97.0;48.0
-48.0;326.0;277.0;-964.0;1050.0;183.0;933.0;-827.0;524.0;575.0;133.0;53.0
30.0;347.0;19.0;-922.0;1157.0;341.0;1064.0;-888.0;634.0;520.0;219.0;-115.0
-39.0;325.0;287.0;-930.0;1072.0;202.0;961.0;-798.0;514.0;575.0;137.0;56.0
5.0;374.0;203.0;-946.0;1038.0;163.0;954.0;-821.0;619.0;601.0;120.0;67.0
-200.0;204.0;138.0;-976.0;1106.0;302.0;894.0;-687.0;618.0;494.0;-119.0;52.0
-202.0;206.0;155.0;-974.0;1078.0;303.0;895.0;-690.0;613.0;496.0;-110.0;52.0
-204.0;204.0;148.0;-978.0;1100.0;312.0;872.0;-692.0;602.0;495.0;-115.0;49.0
-204.0;203.0;177.0;-977.0;1080.0;310.0;888.0;-687.0;622.0;500.0;-96.0;51.0
-213.0;200.0;149.0;-987.0;1100.0;306.0;890.0;-692.0;620.0;501.0;-113.0;53.0
-120.0;144.0;237.0;-1042.0;1159.0;223.0;794.0;-785.0;735.0;517.0;-117.0;75.0
-216.0;201.0;150.0;-992.0;1101.0;301.0;886.0;-697.0;593.0;504.0;-124.0;53.0
-216.0;200.0;189.0;-996.0;1090.0;294.0;886.0;-696.0;545.0;511.0;-117.0;50.0
-210.0;203.0;227.0;-996.0;1090.0;312.0;909.0;-697.0;527.0;514.0;-126.0;55.0
-209.0;197.0;225.0;-991.0;1101.0;303.0;898.0;-695.0;512.0;515.0;-137.0;60.0
-204.0;201.0;220.0;-980.0;1096.0;318.0;870.0;-683.0;487.0;508.0;-133.0;59.0
-332.0;211.0;228.0;-998.0;1104.0;509.0;729.0;-816.0;434.0;483.0;-307.0;-13.0
-200.0;207.0;271.0;-986.0;1082.0;285.0;863.0;-694.0;439.0;527.0;-142.0;48.0
-201.0;207.0;168.0;-1026.0;1039.0;322.0;629.0;-719.0;331.0;688.0;-171.0;-259.0
-187.0;207.0;392.0;-964.0;1003.0;271.0;728.0;-599.0;215.0;583.0;-157.0;109.0
-199.0;238.0;1008.0;-242.0;320.0;222.0;-424.0;720.0;-790.0;650.0;642.0;926.0
-257.0;266.0;422.0;-908.0;1040.0;381.0;22.0;-176.0;376.0;756.0;147.0;260.0
-288.0;43.0;259.0;-912.0;1080.0;330.0;790.0;-334.0;411.0;670.0;-66.0;261.0
-264.0;185.0;319.0;-1006.0;1088.0;338.0;588.0;-597.0;411.0;695.0;-97.0;148.0
-451.0;-187.0;206.0;-921.0;1046.0;483.0;800.0;-508.0;431.0;540.0;-134.0;217.0
-182.0;202.0;98.0;-1213.0;931.0;286.0;969.0;-1080.0;757.0;571.0;42.0;134.0
-139.0;193.0;210.0;-1116.0;1021.0;349.0;749.0;-922.0;681.0;546.0;-5.0;187.0
-143.0;157.0;199.0;-1028.0;906.0;338.0;892.0;-775.0;616.0;478.0;54.0;233.0
-154.0;111.0;188.0;-1013.0;889.0;276.0;1270.0;-907.0;526.0;373.0;145.0;129.0
-182.0;361.0;524.0;-771.0;976.0;233.0;342.0;102.0;-93.0;755.0;103.0;461.0
-122.0;161.0;272.0;-765.0;1004.0;304.0;922.0;-652.0;695.0;449.0;98.0;188.0
-121.0;200.0;260.0;-790.0;986.0;333.0;880.0;-688.0;635.0;441.0;64.0;112.0
-92.0;196.0;384.0;-984.0;1149.0;199.0;886.0;-910.0;778.0;521.0;220.0;-104.0
-156.0;254.0;269.0;-938.0;949.0;199.0;825.0;-870.0;672.0;508.0;171.0;94.0
-126.0;319.0;217.0;-837.0;802.0;298.0;1120.0;-769.0;538.0;473.0;117.0;-91.0
-223.0;60.0;-12.0;-839.0;1104.0;312.0;1187.0;-687.0;739.0;334.0;121.0;241.0
-275.0;160.0;326.0;-972.0;1040.0;355.0;553.0;-197.0;104.0;547.0;-154.0;155.0
-261.0;179.0;306.0;-1003.0;999.0;347.0;698.0;-559.0;286.0;701.0;-113.0;186.0
-471.0;-79.0;229.0;-1009.0;1002.0;489.0;675.0;-622.0;415.0;644.0;-96.0;121.0
-226.0;221.0;257.0;-1050.0;1081.0;203.0;504.0;-931.0;471.0;718.0;-246.0;85.0
-113.0;-8.0;99.0;-980.0;1068.0;335.0;608.0;-327.0;215.0;470.0;-261.0;-152.0
-246.0;167.0;310.0;-980.0;1058.0;274.0;645.0;-391.0;281.0;641.0;-92.0;153.0
-81.0;190.0;354.0;-821.0;921.0;256.0;697.0;-744.0;714.0;443.0;57.0;56.0
-46.0;235.0;305.0;-825.0;837.0;268.0;662.0;-723.0;632.0;415.0;106.0;202.0
-65.0;164.0;305.0;-749.0;952.0;256.0;775.0;-637.0;711.0;439.0;81.0;205.0
-117.0;211.0;288.0;-824.0;927.0;318.0;754.0;-747.0;636.0;399.0;70.0;108.0
-47.0;181.0;310.0;-706.0;965.0;234.0;705.0;-607.0;779.0;427.0;74.0;144.0
-110.0;191.0;299.0;-831.0;910.0;280.0;694.0;-776.0;675.0;337.0;48.0;117.0
-185.0;-112.0;359.0;-879.0;1176.0;344.0;1110.0;-290.0;786.0;405.0;-45.0;413.0
-129.0;194.0;286.0;-778.0;878.0;390.0;720.0;-698.0;718.0;356.0;67.0;116.0
-264.0;230.0;237.0;-930.0;1190.0;349.0;851.0;-393.0;647.0;419.0;-131.0;310.0
-30.0;89.0;354.0;-828.0;1207.0;239.0;1021.0;-786.0;808.0;553.0;-220.0;-92.0
-143.0;144.0;191.0;-931.0;1118.0;208.0;832.0;-614.0;659.0;481.0;-71.0;109.0
-131.0;44.0;274.0;-872.0;992.0;230.0;930.0;-876.0;683.0;416.0;55.0;129.0
-135.0;21.0;247.0;-874.0;986.0;229.0;897.0;-862.0;667.0;410.0;91.0;173.0
-169.0;21.0;269.0;-903.0;991.0;236.0;895.0;-820.0;601.0;380.0;-5.0;211.0
-169.0;32.0;297.0;-926.0;961.0;275.0;895.0;-802.0;542.0;350.0;-60.0;231.0
-144.0;55.0;307.0;-931.0;920.0;280.0;875.0;-775.0;538.0;315.0;-48.0;254.0
-140.0;69.0;326.0;-914.0;912.0;297.0;855.0;-740.0;665.0;294.0;-16.0;261.0
-196.0;3.0;375.0;-818.0;1117.0;270.0;757.0;-679.0;915.0;276.0;14.0;250.0
-254.0;70.0;107.0;-1059.0;1052.0;232.0;884.0;-721.0;692.0;179.0;-254.0;-29.0
13.0;181.0;235.0;-850.0;999.0;108.0;951.0;-787.0;658.0;431.0;94.0;-16.0
-97.0;241.0;268.0;-817.0;919.0;307.0;692.0;-735.0;647.0;459.0;92.0;33.0
-52.0;384.0;215.0;-1064.0;1000.0;148.0;935.0;-1029.0;667.0;473.0;193.0;-42.0
-231.0;20.0;245.0;-970.0;978.0;140.0;949.0;-856.0;630.0;533.0;-41.0;158.0
-47.0;123.0;376.0;-707.0;864.0;339.0;807.0;-586.0;644.0;448.0;77.0;222.0
-87.0;192.0;333.0;-721.0;858.0;419.0;778.0;-635.0;528.0;475.0;24.0;160.0
-122.0;229.0;306.0;-939.0;875.0;454.0;761.0;-864.0;529.0;460.0;82.0;162.0
-239.0;67.0;278.0;-769.0;1098.0;195.0;936.0;-684.0;709.0;623.0;41.0;160.0
-111.0;282.0;259.0;-902.0;1140.0;185.0;964.0;-698.0;732.0;660.0;100.0;136.0
69.0;389.0;236.0;-873.0;1103.0;65.0;1001.0;-538.0;740.0;662.0;127.0;276.0
-1.0;274.0;253.0;-878.0;1106.0;152.0;840.0;-685.0;644.0;556.0;171.0;152.0
16.0;315.0;376.0;-878.0;1138.0;129.0;791.0;-693.0;567.0;516.0;328.0;155.0
-294.0;46.0;384.0;-857.0;1103.0;240.0;1192.0;-713.0;480.0;397.0;160.0;182.0
41.0;190.0;379.0;-847.0;912.0;101.0;825.0;-752.0;568.0;345.0;146.0;173.0
-31.0;238.0;364.0;-770.0;965.0;113.0;838.0;-634.0;618.0;406.0;187.0;208.0
-57.0;107.0;326.0;-658.0;1090.0;208.0;825.0;-531.0;885.0;414.0;75.0;243.0
-67.0;157.0;312.0;-747.0;999.0;319.0;790.0;-631.0;660.0;448.0;68.0;183.0
-158.0;176.0;286.0;-892.0;883.0;319.0;741.0;-779.0;659.0;444.0;55.0;104.0
-15.0;188.0;344.0;-699.0;889.0;245.0;680.0;-566.0;762.0;455.0;94.0;245.0
-108.0;232.0;290.0;-804.0;932.0;340.0;697.0;-703.0;635.0;451.0;91.0;122.0
-162.0;203.0;13.0;-1102.0;1054.0;487.0;1050.0;-1006.0;831.0;606.0;10.0;46.0
-229.0;98.0;217.0;-1088.0;990.0;317.0;923.0;-1009.0;681.0;452.0;54.0;148.0
-252.0;111.0;293.0;-915.0;1032.0;215.0;857.0;-845.0;739.0;411.0;1.0;140.0
-300.0;-58.0;168.0;-735.0;1080.0;140.0;840.0;-684.0;1011.0;268.0;-86.0;124.0
86.0;203.0;154.0;-778.0;1037.0;240.0;987.0;-690.0;641.0;389.0;229.0;83.0
-214.0;233.0;207.0;-1253.0;933.0;137.0;1001.0;-1106.0;623.0;597.0;142.0;231.0
-307.0;223.0;188.0;-1122.0;980.0;204.0;1001.0;-956.0;723.0;820.0;134.0;219.0
-171.0;228.0;215.0;-931.0;1028.0;312.0;862.0;-796.0;753.0;555.0;89.0;116.0
-102.0;211.0;223.0;-895.0;1083.0;287.0;896.0;-752.0;763.0;470.0;82.0;117.0
-120.0;258.0;160.0;-876.0;1277.0;115.0;944.0;-767.0;989.0;468.0;49.0;160.0
11.0;141.0;305.0;-721.0;868.0;291.0;774.0;-598.0;605.0;395.0;72.0;240.0
-16.0;223.0;345.0;-787.0;890.0;298.0;745.0;-696.0;556.0;408.0;31.0;102.0
-59.0;163.0;301.0;-740.0;916.0;268.0;737.0;-618.0;653.0;418.0;45.0;182.0
-69.0;192.0;246.0;-820.0;866.0;301.0;704.0;-723.0;629.0;387.0;77.0;165.0
-326.0;95.0;236.0;-930.0;936.0;359.0;742.0;-811.0;496.0;391.0;3.0;-242.0
-250.0;-86.0;231.0;-739.0;1065.0;609.0;902.0;-700.0;672.0;160.0;183.0;-158.0
-162.0;67.0;236.0;-804.0;1042.0;338.0;802.0;-591.0;633.0;413.0;64.0;45.0
-124.0;90.0;229.0;-823.0;1054.0;268.0;827.0;-554.0;630.0;340.0;95.0;140.0
-127.0;166.0;213.0;-845.0;1087.0;238.0;873.0;-583.0;638.0;380.0;77.0;187.0
-47.0;135.0;1.0;-722.0;1187.0;129.0;959.0;-435.0;758.0;354.0;4.0;77.0
50.0;249.0;-9.0;-807.0;1232.0;71.0;1060.0;-685.0;882.0;541.0;172.0;239.0
70.0;257.0;72.0;-814.0;1261.0;73.0;1300.0;-656.0;876.0;480.0;160.0;281.0
-414.0;16.0;53.0;-1025.0;1111.0;616.0;1025.0;-893.0;714.0;226.0;35.0;-44.0
-454.0;97.0;287.0;-1015.0;1081.0;520.0;907.0;-665.0;538.0;386.0;82.0;204.0
-419.0;96.0;338.0;-1023.0;1121.0;451.0;1031.0;-734.0;519.0;538.0;16.0;58.0
-297.0;-105.0;12.0;-884.0;1005.0;419.0;920.0;-866.0;797.0;262.0;-39.0;-89.0
-9.0;192.0;300.0;-815.0;941.0;134.0;824.0;-701.0;720.0;362.0;154.0;183.0
-37.0;172.0;248.0;-807.0;899.0;213.0;847.0;-699.0;595.0;343.0;117.0;174.0
-66.0;183.0;258.0;-768.0;902.0;301.0;830.0;-683.0;594.0;340.0;76.0;108.0
-47.0;197.0;238.0;-826.0;922.0;346.0;829.0;-770.0;618.0;389.0;40.0;0.0
-109.0;229.0;173.0;-978.0;993.0;-23.0;915.0;-924.0;664.0;415.0;30.0;67.0
-30.0;122.0;310.0;-960.0;926.0;45.0;890.0;-925.0;571.0;464.0;78.0;-111.0
-125.0;205.0;360.0;-859.0;1023.0;190.0;847.0;-780.0;723.0;428.0;151.0;142.0
171.0;45.0;-470.0;-903.0;1000.0;330.0;979.0;-970.0;970.0;57.0;-290.0;-523.0
-64.0;221.0;82.0;-893.0;1045.0;156.0;946.0;-791.0;793.0;490.0;38.0;114.0
60.0;238.0;-7.0;-742.0;1193.0;236.0;1101.0;-596.0;960.0;415.0;-46.0;253.0
-180.0;221.0;117.0;-979.0;1002.0;148.0;925.0;-798.0;513.0;456.0;-11.0;-260.0
-30.0;230.0;294.0;-898.0;921.0;111.0;925.0;-797.0;683.0;375.0;81.0;153.0
-68.0;155.0;252.0;-794.0;1007.0;266.0;895.0;-685.0;691.0;421.0;66.0;142.0
-22.0;356.0;198.0;-815.0;1014.0;262.0;839.0;-733.0;714.0;422.0;120.0;65.0
-93.0;173.0;207.0;-954.0;960.0;274.0;827.0;-897.0;709.0;562.0;117.0;-99.0
-18.0;123.0;464.0;-785.0;1059.0;100.0;840.0;-624.0;837.0;410.0;192.0;343.0
-146.0;158.0;256.0;-881.0;950.0;247.0;944.0;-806.0;525.0;430.0;110.0;112.0
-78.0;164.0;293.0;-851.0;941.0;281.0;958.0;-715.0;596.0;421.0;93.0;213.0
-76.0;161.0;437.0;-844.0;980.0;300.0;923.0;-688.0;742.0;430.0;139.0;305.0
-41.0;227.0;173.0;-790.0;1419.0;147.0;918.0;-683.0;1029.0;371.0;205.0;190.0
-118.0;424.0;215.0;-1036.0;966.0;125.0;1117.0;-965.0;523.0;532.0;193.0;186.0
-265.0;48.0;52.0;-1024.0;1065.0;168.0;925.0;-959.0;843.0;403.0;-91.0;25.0
-244.0;75.0;226.0;-888.0;1011.0;224.0;890.0;-842.0;615.0;315.0;-35.0;138.0
-374.0;17.0;215.0;-1091.0;1099.0;229.0;897.0;-920.0;586.0;77.0;-180.0;49.0
-231.0;-19.0;267.0;-809.0;1034.0;196.0;867.0;-715.0;938.0;318.0;-22.0;205.0
-11.0;273.0;218.0;-890.0;1137.0;200.0;1168.0;-726.0;490.0;519.0;10.0;200.0
-52.0;287.0;299.0;-919.0;1079.0;240.0;987.0;-779.0;622.0;484.0;87.0;166.0
-107.0;258.0;297.0;-971.0;1141.0;258.0;950.0;-815.0;649.0;455.0;68.0;165.0
-125.0;225.0;304.0;-988.0;1124.0;274.0;960.0;-827.0;717.0;464.0;50.0;143.0
-181.0;213.0;283.0;-982.0;1064.0;276.0;992.0;-826.0;729.0;468.0;13.0;115.0
-249.0;180.0;207.0;-991.0;1059.0;291.0;975.0;-907.0;673.0;596.0;-121.0;147.0
-218.0;191.0;239.0;-993.0;1078.0;274.0;1013.0;-813.0;665.0;449.0;-22.0;147.0
-279.0;47.0;285.0;-1004.0;1429.0;312.0;1191.0;-905.0;682.0;255.0;7.0;148.0
-206.0;45.0;121.0;-844.0;1433.0;220.0;1143.0;-656.0;744.0;304.0;-27.0;235.0
-278.0;102.0;67.0;-935.0;1179.0;257.0;939.0;-817.0;908.0;334.0;-84.0;125.0
-199.0;185.0;188.0;-959.0;1116.0;273.0;961.0;-788.0;740.0;427.0;-60.0;155.0
-167.0;221.0;209.0;-968.0;1051.0;276.0;971.0;-787.0;689.0;442.0;-50.0;182.0
-166.0;218.0;245.0;-950.0;1065.0;262.0;961.0;-774.0;693.0;456.0;-20.0;174.0
-158.0;210.0;252.0;-958.0;1096.0;253.0;962.0;-774.0;692.0;453.0;-49.0;181.0
-172.0;218.0;253.0;-957.0;1079.0;249.0;969.0;-774.0;704.0;461.0;-9.0;177.0
-168.0;220.0;241.0;-964.0;1087.0;246.0;962.0;-783.0;715.0;453.0;-33.0;187.0
-351.0;251.0;295.0;-954.0;1094.0;685.0;798.0;-668.0;603.0;604.0;312.0;168.0
-164.0;226.0;219.0;-964.0;1083.0;256.0;969.0;-784.0;708.0;439.0;-15.0;194.0
-163.0;233.0;252.0;-961.0;1071.0;269.0;961.0;-782.0;707.0;431.0;-26.0;189.0
-167.0;234.0;258.0;-957.0;1068.0;276.0;972.0;-785.0;680.0;446.0;-30.0;180.0
-172.0;237.0;257.0;-948.0;1079.0;275.0;971.0;-781.0;679.0;449.0;-27.0;181.0
-162.0;239.0;266.0;-963.0;1080.0;269.0;964.0;-787.0;678.0;458.0;-16.0;181.0
-159.0;231.0;277.0;-966.0;1080.0;257.0;966.0;-788.0;681.0;470.0;-28.0;172.0
-177.0;234.0;256.0;-968.0;1070.0;239.0;964.0;-791.0;688.0;471.0;-24.0;180.0
-148.0;300.0;241.0;-969.0;1075.0;179.0;953.0;-826.0;699.0;464.0;-28.0;195.0
-155.0;332.0;211.0;-966.0;1066.0;197.0;974.0;-830.0;697.0;463.0;-6.0;179.0
-162.0;346.0;254.0;-967.0;1072.0;250.0;993.0;-836.0;699.0;549.0;-3.0;142.0
-180.0;292.0;248.0;-947.0;1099.0;444.0;1055.0;-766.0;716.0;534.0;3.0;168.0
-84.0;204.0;313.0;-991.0;1108.0;522.0;1019.0;-842.0;735.0;521.0;144.0;206.0
-372.0;242.0;80.0;-991.0;1102.0;532.0;989.0;-801.0;729.0;525.0;-40.0;41.0
10.0;178.0;277.0;-922.0;1068.0;100.0;960.0;-804.0;769.0;463.0;112.0;154.0
61.0;277.0;72.0;-838.0;1037.0;82.0;1118.0;-688.0;774.0;523.0;27.0;273.0
-219.0;72.0;141.0;-973.0;1148.0;498.0;1082.0;-924.0;907.0;343.0;-23.0;87.0
97.0;134.0;225.0;-962.0;1084.0;-13.0;1025.0;-901.0;766.0;361.0;81.0;248.0
-44.0;123.0;375.0;-841.0;1002.0;228.0;1021.0;-683.0;575.0;437.0;45.0;214.0
-58.0;149.0;357.0;-824.0;1102.0;231.0;906.0;-673.0;635.0;514.0;63.0;223.0
14.0;185.0;318.0;-787.0;1293.0;20.0;932.0;-662.0;982.0;424.0;153.0;297.0
-69.0;157.0;332.0;-923.0;947.0;172.0;925.0;-793.0;706.0;383.0;92.0;295.0
-53.0;45.0;316.0;-816.0;990.0;200.0;927.0;-696.0;652.0;355.0;47.0;313.0
-107.0;231.0;336.0;-853.0;1038.0;185.0;884.0;-755.0;741.0;425.0;160.0;66.0
-16.0;590.0;486.0;-852.0;1106.0;721.0;882.0;-608.0;441.0;687.0;346.0;140.0
13.0;119.0;210.0;-715.0;1009.0;65.0;967.0;-380.0;547.0;358.0;-138.0;336.0
-46.0;143.0;306.0;-614.0;969.0;277.0;695.0;-508.0;697.0;412.0;75.0;161.0
-267.0;303.0;226.0;-892.0;1140.0;323.0;873.0;-350.0;553.0;613.0;128.0;297.0
-407.0;134.0;256.0;-1025.0;1086.0;546.0;887.0;-609.0;462.0;627.0;67.0;104.0
-187.0;232.0;263.0;-968.0;969.0;297.0;989.0;-885.0;568.0;427.0;188.0;-23.0
-37.0;311.0;116.0;-835.0;1081.0;174.0;950.0;-629.0;522.0;451.0;104.0;-95.0
-160.0;199.0;215.0;-815.0;879.0;282.0;722.0;-705.0;462.0;500.0;101.0;152.0
-285.0;300.0;531.0;-883.0;674.0;251.0;488.0;-790.0;267.0;651.0;463.0;312.0
-383.0;-17.0;-134.0;-992.0;1100.0;620.0;1018.0;-928.0;857.0;254.0;-7.0;-81.0
-62.0;253.0;267.0;-810.0;785.0;291.0;670.0;-711.0;582.0;470.0;111.0;125.0
-88.0;286.0;74.0;-948.0;1038.0;360.0;997.0;-866.0;732.0;431.0;119.0;-38.0
258.0;164.0;110.0;-433.0;687.0;-29.0;528.0;-507.0;412.0;69.0;56.0;-161.0
-20.0;218.0;299.0;-761.0;833.0;303.0;707.0;-639.0;556.0;432.0;120.0;177.0
-10.0;275.0;277.0;-945.0;845.0;290.0;755.0;-862.0;545.0;493.0;178.0;118.0
-26.0;221.0;285.0;-708.0;823.0;246.0;701.0;-558.0;602.0;483.0;120.0;263.0
-100.0;215.0;239.0;-841.0;828.0;305.0;703.0;-736.0;559.0;468.0;139.0;136.0
67.0;224.0;117.0;-949.0;1125.0;189.0;914.0;-688.0;655.0;209.0;-300.0;-28.0
-159.0;161.0;92.0;-915.0;1084.0;248.0;747.0;-637.0;626.0;342.0;39.0;163.0
166.0;38.0;-100.0;-1000.0;1067.0;163.0;726.0;-507.0;406.0;287.0;-395.0;-170.0
-213.0;113.0;211.0;-876.0;857.0;245.0;795.0;-818.0;632.0;408.0;-2.0;132.0
273.0;592.0;101.0;-651.0;970.0;258.0;921.0;-683.0;597.0;585.0;303.0;-65.0
-293.0;120.0;270.0;-934.0;1000.0;248.0;984.0;-825.0;615.0;576.0;42.0;360.0
-1.0;134.0;303.0;-712.0;933.0;148.0;731.0;-578.0;660.0;431.0;73.0;230.0
-14.0;175.0;235.0;-736.0;875.0;332.0;727.0;-624.0;629.0;425.0;90.0;198.0
-243.0;82.0;308.0;-900.0;1049.0;282.0;926.0;-797.0;716.0;504.0;43.0;382.0
-231.0;147.0;273.0;-902.0;1089.0;275.0;925.0;-794.0;736.0;584.0;27.0;325.0
-203.0;183.0;278.0;-929.0;1089.0;250.0;968.0;-834.0;734.0;658.0;-3.0;297.0
-179.0;162.0;343.0;-877.0;1086.0;237.0;1003.0;-750.0;751.0;599.0;-13.0;366.0
-115.0;236.0;108.0;-837.0;1254.0;70.0;1411.0;-591.0;792.0;671.0;-131.0;321.0
-183.0;167.0;243.0;-875.0;1072.0;271.0;1039.0;-730.0;634.0;588.0;77.0;341.0
-288.0;-102.0;277.0;-914.0;1012.0;275.0;950.0;-790.0;730.0;303.0;-133.0;302.0
-208.0;-11.0;289.0;-965.0;1016.0;303.0;970.0;-824.0;669.0;351.0;-39.0;277.0
-252.0;7.0;341.0;-927.0;1024.0;351.0;887.0;-713.0;631.0;304.0;-4.0;224.0
-189.0;30.0;357.0;-927.0;1049.0;314.0;933.0;-770.0;691.0;404.0;-25.0;324.0
-155.0;34.0;284.0;-946.0;1128.0;314.0;957.0;-783.0;902.0;479.0;25.0;380.0
-257.0;67.0;228.0;-843.0;883.0;275.0;782.0;-802.0;625.0;392.0;-52.0;125.0
-234.0;197.0;331.0;-948.0;1083.0;263.0;873.0;-844.0;694.0;511.0;118.0;356.0
-236.0;194.0;319.0;-937.0;1091.0;251.0;874.0;-839.0;666.0;564.0;-5.0;313.0
-192.0;123.0;164.0;-945.0;1210.0;161.0;737.0;-578.0;452.0;634.0;-56.0;237.0
-247.0;69.0;261.0;-885.0;851.0;461.0;1212.0;-718.0;500.0;309.0;170.0;164.0
24.0;394.0;-95.0;-769.0;1063.0;92.0;1012.0;-219.0;673.0;499.0;-64.0;294.0
-19.0;134.0;299.0;-664.0;925.0;149.0;733.0;-525.0;718.0;474.0;89.0;223.0
-13.0;171.0;250.0;-693.0;855.0;248.0;639.0;-578.0;634.0;465.0;82.0;170.0
-64.0;249.0;296.0;-817.0;830.0;350.0;758.0;-709.0;571.0;475.0;107.0;160.0
-43.0;242.0;-336.0;-742.0;1138.0;87.0;1203.0;-358.0;905.0;218.0;-262.0;328.0
-199.0;183.0;257.0;-944.0;1092.0;453.0;807.0;-625.0;587.0;157.0;-86.0;54.0
-223.0;179.0;443.0;-1009.0;986.0;421.0;756.0;-663.0;575.0;401.0;-38.0;158.0
-541.0;104.0;-168.0;-1076.0;1280.0;598.0;421.0;-1072.0;1062.0;437.0;-55.0;-308.0
-361.0;188.0;288.0;-1095.0;793.0;437.0;637.0;-623.0;425.0;223.0;78.0;57.0
-3.0;106.0;326.0;-923.0;873.0;155.0;936.0;-849.0;567.0;364.0;27.0;304.0
54.0;165.0;325.0;-833.0;917.0;47.0;814.0;-720.0;600.0;385.0;149.0;257.0
-254.0;141.0;323.0;-963.0;997.0;347.0;790.0;-624.0;707.0;371.0;-214.0;219.0
-431.0;-137.0;50.0;-1041.0;1141.0;455.0;794.0;-472.0;559.0;179.0;-214.0;-34.0
-23.0;132.0;103.0;-720.0;756.0;201.0;762.0;-609.0;442.0;469.0;95.0;170.0
-50.0;251.0;246.0;-853.0;829.0;356.0;781.0;-760.0;574.0;462.0;139.0;123.0
-277.0;193.0;418.0;-1007.0;1002.0;369.0;935.0;-772.0;551.0;330.0;96.0;226.0
-176.0;165.0;397.0;-988.0;1095.0;321.0;806.0;-725.0;513.0;283.0;127.0;358.0
15.0;123.0;300.0;-742.0;915.0;199.0;764.0;-628.0;664.0;353.0;108.0;249.0
15.0;153.0;300.0;-743.0;848.0;299.0;764.0;-628.0;627.0;368.0;65.0;239.0
-24.0;184.0;258.0;-768.0;844.0;373.0;761.0;-650.0;595.0;370.0;41.0;241.0
-69.0;197.0;274.0;-817.0;845.0;379.0;774.0;-724.0;554.0;373.0;67.0;190.0
-113.0;158.0;368.0;-822.0;989.0;230.0;739.0;-546.0;363.0;202.0;-69.0;10.0
9.0;135.0;350.0;-708.0;914.0;56.0;755.0;-590.0;783.0;386.0;108.0;228.0
-296.0;146.0;305.0;-979.0;983.0;501.0;912.0;-862.0;615.0;546.0;27.0;138.0
