InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ
374.0;-405.0;184.0;115;-499.0;-614.0;543.0
393.0;-395.0;163.0;115;-472.0;-609.0;527.0
418.0;-388.0;141.0;115;-445.0;-603.0;514.0
438.0;-384.0;120.0;115;-423.0;-595.0;504.0
461.0;-381.0;98.0;115;-406.0;-590.0;492.0
485.0;-378.0;81.0;115;-389.0;-581.0;478.0
506.0;-375.0;77.0;115;-375.0;-574.0;457.0
522.0;-372.0;79.0;115;-369.0;-568.0;438.0
530.0;-365.0;84.0;115;-378.0;-567.0;412.0
534.0;-363.0;91.0;116;-387.0;-572.0;391.0
535.0;-352.0;95.0;114;-399.0;-575.0;380.0
545.0;-349.0;94.0;116;-400.0;-577.0;378.0
557.0;-341.0;89.0;115;-393.0;-574.0;384.0
570.0;-333.0;83.0;114;-388.0;-573.0;394.0
584.0;-320.0;72.0;118;-378.0;-568.0;405.0
596.0;-311.0;59.0;109;-370.0;-562.0;417.0
612.0;-295.0;49.0;119;-361.0;-556.0;420.0
626.0;-280.0;41.0;92;-350.0;-547.0;419.0
635.0;-269.0;34.0;22;-340.0;-540.0;416.0
639.0;-259.0;26.0;8;-333.0;-534.0;412.0
639.0;-251.0;22.0;0;-326.0;-527.0;403.0
628.0;-245.0;15.0;3;-322.0;-521.0;392.0
613.0;-240.0;4.0;32;-330.0;-519.0;378.0
594.0;-235.0;-17.0;47;-339.0;-515.0;359.0
578.0;-231.0;-29.0;72;-345.0;-511.0;341.0
554.0;-226.0;-34.0;84;-347.0;-508.0;324.0
534.0;-215.0;-40.0;85;-333.0;-499.0;320.0
522.0;-213.0;-51.0;89;-311.0;-493.0;318.0
515.0;-211.0;-72.0;87;-278.0;-481.0;306.0
512.0;-206.0;-90.0;89;-238.0;-464.0;287.0
511.0;-205.0;-107.0;97;-199.0;-446.0;273.0
508.0;-201.0;-116.0;98;-177.0;-439.0;262.0
501.0;-195.0;-124.0;98;-164.0;-433.0;249.0
492.0;-189.0;-134.0;97;-160.0;-431.0;241.0
483.0;-188.0;-143.0;95;-158.0;-430.0;232.0
468.0;-186.0;-150.0;96;-155.0;-431.0;227.0
458.0;-183.0;-164.0;96;-149.0;-422.0;?
452.0;-176.0;-182.0;96;-135.0;-413.0;?
449.0;-173.0;-203.0;94;-125.0;-408.0;?
444.0;-169.0;-227.0;92;-111.0;-397.0;?
444.0;-170.0;-249.0;92;-103.0;-392.0;?
443.0;-165.0;-265.0;92;-95.0;-387.0;?
443.0;-163.0;-279.0;92;-94.0;-385.0;99.0
447.0;-165.0;-295.0;92;-100.0;-384.0;89.0
453.0;-166.0;-299.0;92;-107.0;-379.0;89.0
457.0;-159.0;-294.0;92;-123.0;-381.0;107.0
453.0;-153.0;-280.0;92;-142.0;-378.0;125.0
450.0;-158.0;-264.0;92;-148.0;-372.0;145.0
443.0;-159.0;-237.0;92;-145.0;-371.0;166.0
436.0;-159.0;-207.0;92;-150.0;-382.0;181.0
426.0;-155.0;-181.0;92;-164.0;-386.0;189.0
415.0;-150.0;-160.0;92;-179.0;-388.0;193.0
410.0;-144.0;-147.0;92;-183.0;-388.0;193.0
406.0;-142.0;?;92;-178.0;-384.0;198.0
407.0;-139.0;?;91;-173.0;-383.0;209.0
408.0;-142.0;?;91;-170.0;-380.0;222.0
412.0;-137.0;-127.0;94;-166.0;-379.0;242.0
416.0;-127.0;-122.0;96;-160.0;-377.0;266.0
419.0;-121.0;-123.0;95;-158.0;-376.0;289.0
429.0;-109.0;-123.0;94;-152.0;-376.0;310.0
436.0;-101.0;-128.0;86;-138.0;-369.0;326.0
448.0;-95.0;-132.0;75;-123.0;-361.0;338.0
459.0;-84.0;-138.0;67;-107.0;-352.0;341.0
466.0;-77.0;-145.0;65;-100.0;-347.0;337.0
474.0;-67.0;-148.0;68;-93.0;-342.0;323.0
478.0;-55.0;-160.0;71;-81.0;-327.0;302.0
468.0;-43.0;-175.0;73;-67.0;-313.0;291.0
453.0;-33.0;-190.0;72;-50.0;-300.0;283.0
430.0;-17.0;-213.0;74;-20.0;-284.0;267.0
410.0;-10.0;-238.0;74;5.0;-266.0;241.0
388.0;5.0;-272.0;73;23.0;-250.0;199.0
374.0;18.0;-301.0;72;23.0;-241.0;154.0
363.0;28.0;-325.0;72;15.0;-238.0;113.0
345.0;40.0;-349.0;73;2.0;-239.0;75.0
328.0;47.0;-372.0;73;-10.0;-236.0;39.0
305.0;56.0;-388.0;73;-22.0;-237.0;14.0
284.0;62.0;-399.0;74;-33.0;-239.0;-1.0
271.0;65.0;-411.0;74;?;-231.0;-13.0
257.0;64.0;-415.0;74;?;-227.0;-10.0
250.0;57.0;-415.0;74;?;-224.0;7.0
242.0;51.0;-409.0;74;?;-224.0;31.0
234.0;41.0;-397.0;74;?;-230.0;46.0
228.0;34.0;-387.0;73;?;-234.0;56.0
227.0;22.0;-376.0;73;?;-235.0;73.0
230.0;12.0;-364.0;73;?;-238.0;88.0
240.0;5.0;-345.0;73;?;-242.0;103.0
249.0;-2.0;-333.0;73;?;-239.0;94.0
258.0;-2.0;-322.0;73;-41.0;-236.0;78.0
264.0;-9.0;-308.0;73;-40.0;-244.0;66.0
271.0;-19.0;-299.0;74;-37.0;-253.0;40.0
282.0;-31.0;-291.0;74;-40.0;-263.0;18.0
294.0;-38.0;-284.0;74;-49.0;-267.0;5.0
300.0;-42.0;-282.0;74;-55.0;-272.0;-13.0
299.0;-45.0;-281.0;74;-60.0;-276.0;-29.0
292.0;-49.0;-279.0;74;-68.0;-281.0;-44.0
284.0;-50.0;-289.0;74;-72.0;-284.0;-74.0
277.0;-51.0;-293.0;74;-79.0;-286.0;-98.0
271.0;-50.0;-299.0;74;-87.0;-289.0;-102.0
260.0;-41.0;-307.0;74;-82.0;-279.0;-105.0
250.0;-34.0;-313.0;74;-74.0;-270.0;-98.0
233.0;-29.0;-312.0;74;-67.0;-257.0;-83.0
217.0;-22.0;-310.0;74;-53.0;-244.0;-87.0
200.0;-16.0;-303.0;74;-42.0;-235.0;-92.0
184.0;-13.0;-303.0;74;-41.0;-230.0;-97.0
172.0;-4.0;-312.0;74;-36.0;-223.0;-129.0
159.0;-1.0;-326.0;75;-34.0;-220.0;-155.0
148.0;7.0;-337.0;74;-37.0;-219.0;-175.0
139.0;19.0;-362.0;74;-32.0;-214.0;-196.0
132.0;38.0;-390.0;74;-26.0;-206.0;-218.0
129.0;58.0;-414.0;68;-19.0;-196.0;-237.0
125.0;85.0;-445.0;63;-2.0;-179.0;-254.0
124.0;111.0;-469.0;53;15.0;-160.0;-262.0
123.0;126.0;-491.0;33;30.0;-141.0;-274.0
121.0;152.0;-514.0;24;50.0;-119.0;-293.0
114.0;173.0;-531.0;22;66.0;-99.0;-303.0
106.0;191.0;-537.0;20;75.0;-78.0;-313.0
95.0;211.0;-548.0;20;88.0;-54.0;-329.0
81.0;225.0;-552.0;18;96.0;-37.0;-342.0
63.0;233.0;-553.0;19;96.0;-26.0;-357.0
44.0;241.0;-554.0;19;96.0;-13.0;-377.0
21.0;246.0;-552.0;18;93.0;-9.0;-398.0
4.0;250.0;-550.0;19;85.0;-10.0;-408.0
-7.0;260.0;-555.0;19;84.0;-5.0;-417.0
-15.0;267.0;-560.0;19;84.0;-5.0;-426.0
-20.0;273.0;-565.0;19;82.0;-2.0;-431.0
-19.0;280.0;-577.0;19;94.0;6.0;-428.0
-18.0;293.0;-586.0;19;104.0;16.0;-427.0
-13.0;?;-596.0;19;114.0;26.0;-432.0
-9.0;?;-608.0;19;134.0;45.0;-439.0
-15.0;?;-620.0;19;147.0;60.0;-448.0
-23.0;?;-633.0;19;154.0;69.0;-451.0
-31.0;?;-644.0;19;162.0;78.0;-459.0
-39.0;?;-652.0;19;158.0;83.0;-469.0
-44.0;348.0;-659.0;19;147.0;81.0;-487.0
-52.0;350.0;-661.0;19;147.0;85.0;-520.0
-65.0;353.0;-661.0;19;139.0;86.0;-558.0
-77.0;352.0;-663.0;19;135.0;92.0;-593.0
-94.0;352.0;-663.0;19;137.0;96.0;-619.0
-112.0;350.0;-661.0;19;133.0;97.0;-637.0
-124.0;346.0;-661.0;19;125.0;95.0;-648.0
-133.0;341.0;-666.0;19;121.0;92.0;-653.0
-139.0;336.0;-671.0;19;116.0;?;-661.0
-143.0;333.0;-674.0;19;110.0;?;-659.0
-146.0;331.0;-675.0;19;111.0;?;-661.0
-142.0;326.0;-678.0;19;106.0;?;-666.0
-137.0;324.0;-676.0;19;100.0;?;-671.0
-131.0;327.0;-677.0;19;100.0;?;-674.0
-127.0;322.0;-676.0;19;100.0;?;-677.0
-120.0;317.0;-677.0;19;93.0;?;-672.0
-111.0;317.0;-675.0;19;92.0;?;-667.0
-107.0;314.0;-675.0;19;91.0;?;-660.0
-100.0;308.0;-677.0;19;87.0;?;-659.0
-96.0;309.0;-674.0;19;87.0;?;-657.0
-96.0;305.0;-673.0;19;87.0;?;-659.0
-95.0;301.0;-670.0;13;86.0;37.0;-663.0
-95.0;301.0;-670.0;1;90.0;42.0;-666.0
-98.0;303.0;-668.0;-6;90.0;42.0;-670.0
-98.0;303.0;-669.0;-9;95.0;44.0;-671.0
-103.0;307.0;-669.0;-10;103.0;53.0;-675.0
-107.0;309.0;-667.0;-12;107.0;61.0;-679.0
-109.0;310.0;-664.0;-19;110.0;66.0;-685.0
-117.0;314.0;-664.0;-17;119.0;75.0;-687.0
-126.0;316.0;-664.0;-26;121.0;81.0;-685.0
-133.0;318.0;-663.0;-36;120.0;82.0;-687.0
-142.0;322.0;-663.0;-35;126.0;88.0;-686.0
-158.0;323.0;-662.0;-41;125.0;93.0;-684.0
-171.0;325.0;-662.0;-40;122.0;95.0;-683.0
-185.0;331.0;-660.0;-38;123.0;103.0;-683.0
-203.0;337.0;-658.0;-40;122.0;108.0;-684.0
-219.0;341.0;-653.0;-39;119.0;115.0;-684.0
-236.0;351.0;-652.0;-39;119.0;124.0;-682.0
-253.0;359.0;-649.0;-39;115.0;131.0;-680.0
-262.0;367.0;-647.0;-39;113.0;136.0;-679.0
-274.0;378.0;-644.0;-39;114.0;145.0;-674.0
-285.0;383.0;-639.0;-38;111.0;153.0;-668.0
-290.0;390.0;-636.0;-38;108.0;160.0;-664.0
-303.0;403.0;-634.0;-38;114.0;172.0;-657.0
-321.0;413.0;-631.0;-38;120.0;?;-651.0
-341.0;420.0;-628.0;-38;122.0;?;-644.0
-369.0;430.0;-626.0;-38;130.0;?;-633.0
-398.0;438.0;-629.0;-38;142.0;199.0;-617.0
-416.0;441.0;-632.0;-38;159.0;205.0;-613.0
-432.0;450.0;-639.0;-38;173.0;221.0;-612.0
-442.0;454.0;-644.0;-38;197.0;238.0;-608.0
-446.0;459.0;-651.0;-38;229.0;256.0;-605.0
-456.0;471.0;-661.0;-38;265.0;285.0;-608.0
-459.0;479.0;-670.0;-38;307.0;306.0;-605.0
-462.0;486.0;-680.0;-38;351.0;321.0;-600.0
-480.0;502.0;-691.0;-38;398.0;341.0;-600.0
-496.0;514.0;-704.0;-39;452.0;357.0;-601.0
-500.0;532.0;-718.0;-40;523.0;374.0;-606.0
-508.0;550.0;-731.0;-41;602.0;394.0;-615.0
-529.0;572.0;-741.0;-42;666.0;425.0;-623.0
-572.0;599.0;-750.0;-43;723.0;464.0;-628.0
-657.0;624.0;-753.0;-43;760.0;?;-630.0
-795.0;652.0;-751.0;-44;745.0;?;-639.0
-948.0;671.0;-749.0;-45;648.0;?;-651.0
-1088.0;694.0;-743.0;-45;546.0;?;-660.0
-1191.0;705.0;-738.0;-47;423.0;?;-674.0
-1258.0;717.0;-733.0;-48;295.0;?;-688.0
-1318.0;730.0;-724.0;-49;137.0;?;-697.0
-1321.0;748.0;-717.0;-50;-18.0;?;-709.0
?;768.0;-710.0;-51;-140.0;?;-718.0
?;783.0;-694.0;-51;-220.0;?;-727.0
?;800.0;-681.0;-52;-273.0;?;-733.0
?;812.0;-673.0;-52;-319.0;?;-743.0
?;827.0;-659.0;-52;-332.0;?;-748.0
?;838.0;-650.0;-52;-330.0;?;-750.0
?;854.0;-645.0;-51;-336.0;1061.0;-756.0
-939.0;863.0;-635.0;-51;-327.0;1026.0;-759.0
-904.0;875.0;-630.0;-50;-337.0;988.0;-767.0
-876.0;878.0;-627.0;-49;-358.0;964.0;-769.0
-877.0;884.0;?;-48;-352.0;955.0;-769.0
-864.0;888.0;?;-47;-359.0;945.0;-770.0
-849.0;888.0;?;-46;-368.0;941.0;-769.0
-873.0;879.0;?;-45;-343.0;959.0;-768.0
-898.0;875.0;?;-45;-314.0;986.0;-768.0
-925.0;866.0;?;-45;-273.0;1015.0;-767.0
-986.0;857.0;?;-44;-199.0;1056.0;-758.0
-1041.0;846.0;?;-44;-103.0;1094.0;-757.0
-1087.0;827.0;?;-43;19.0;1125.0;-754.0
-1142.0;812.0;?;-43;152.0;1138.0;-744.0
-1162.0;799.0;?;-43;280.0;1123.0;-738.0
-1163.0;780.0;-693.0;-43;391.0;1076.0;-727.0
-1160.0;765.0;-698.0;-43;477.0;1006.0;-715.0
-1132.0;740.0;-707.0;-43;553.0;900.0;-699.0
-1096.0;720.0;-710.0;-43;592.0;799.0;-690.0
-1072.0;701.0;-713.0;-43;612.0;713.0;-671.0
-1047.0;677.0;-722.0;-43;620.0;629.0;-645.0
-1035.0;659.0;-733.0;-43;626.0;564.0;-603.0
-1024.0;641.0;-745.0;-43;628.0;514.0;-533.0
-1026.0;625.0;-756.0;-43;621.0;472.0;-435.0
-1026.0;608.0;-758.0;-43;609.0;439.0;-333.0
-1034.0;599.0;-748.0;-43;583.0;426.0;-250.0
-1046.0;582.0;-731.0;-43;544.0;423.0;-195.0
-1049.0;568.0;-710.0;-43;506.0;428.0;-162.0
-1040.0;556.0;-696.0;-43;486.0;442.0;-174.0
-1028.0;540.0;-680.0;-43;474.0;454.0;-186.0
-1025.0;524.0;?;-43;456.0;471.0;-181.0
-1014.0;515.0;?;-42;434.0;495.0;-172.0
-1010.0;502.0;?;-43;406.0;522.0;-160.0
-1005.0;490.0;?;-43;389.0;545.0;-149.0
-1001.0;487.0;?;-42;367.0;565.0;-151.0
-1003.0;483.0;?;-42;349.0;568.0;-166.0
-996.0;485.0;?;-42;363.0;564.0;-179.0
-979.0;493.0;?;-42;404.0;560.0;-197.0
-959.0;492.0;?;-42;458.0;548.0;-213.0
-941.0;497.0;?;-42;510.0;530.0;-222.0
-923.0;504.0;?;-42;552.0;521.0;-235.0
-927.0;508.0;?;-42;563.0;509.0;-245.0
-942.0;516.0;-685.0;-42;560.0;500.0;-257.0
-964.0;525.0;-689.0;-42;543.0;498.0;-270.0
-1004.0;528.0;-694.0;-42;506.0;490.0;-279.0
-1053.0;540.0;-699.0;-42;452.0;491.0;-289.0
-1095.0;554.0;-704.0;-42;393.0;502.0;-303.0
-1142.0;569.0;-707.0;-42;331.0;524.0;-318.0
-1178.0;581.0;-713.0;-42;279.0;548.0;-331.0
-1196.0;600.0;-717.0;-42;236.0;576.0;-340.0
-1221.0;613.0;-720.0;-42;179.0;597.0;-350.0
-1237.0;626.0;-727.0;-42;122.0;615.0;-358.0
-1237.0;644.0;-728.0;-42;76.0;632.0;-369.0
-1235.0;650.0;-731.0;-42;32.0;646.0;-374.0
-1231.0;660.0;-733.0;-43;-3.0;661.0;-379.0
-1214.0;668.0;-734.0;-43;-33.0;673.0;-383.0
-1203.0;670.0;-735.0;-43;-73.0;679.0;-382.0
-1194.0;676.0;-739.0;-43;-107.0;686.0;-382.0
-1184.0;680.0;-740.0;-44;-105.0;698.0;-379.0
-1184.0;684.0;-741.0;-44;-112.0;709.0;-375.0
-1181.0;684.0;-742.0;-44;-114.0;714.0;-365.0
-1169.0;686.0;-741.0;-45;-130.0;717.0;-358.0
-1168.0;682.0;-741.0;-45;-148.0;713.0;-345.0
-1167.0;680.0;-740.0;-45;-153.0;706.0;-338.0
-1157.0;683.0;-739.0;-46;-150.0;708.0;-336.0
-1155.0;681.0;-738.0;-46;-129.0;705.0;-331.0
-1155.0;677.0;-740.0;-46;-112.0;704.0;-328.0
-1146.0;676.0;-735.0;-46;-71.0;708.0;-323.0
-1153.0;674.0;-737.0;-46;-24.0;719.0;-319.0
-1162.0;672.0;-735.0;-46;15.0;731.0;-316.0
-1161.0;670.0;-736.0;-46;53.0;744.0;-317.0
-1164.0;670.0;-736.0;-46;91.0;749.0;-318.0
-1170.0;666.0;-739.0;-46;144.0;758.0;-323.0
-1165.0;667.0;-740.0;-46;150.0;761.0;-327.0
-1171.0;666.0;-739.0;-46;120.0;755.0;-332.0
-1176.0;668.0;-740.0;-46;91.0;750.0;-334.0
-1170.0;671.0;-741.0;-46;61.0;755.0;-337.0
-1172.0;673.0;-741.0;-46;46.0;757.0;-337.0
-1172.0;677.0;-743.0;-46;59.0;766.0;-340.0
-1161.0;683.0;-742.0;-46;70.0;775.0;-341.0
-1157.0;681.0;-743.0;-46;91.0;781.0;-341.0
-1158.0;683.0;-743.0;-46;106.0;791.0;-339.0
-1147.0;689.0;-744.0;-46;130.0;798.0;-341.0
-1149.0;689.0;-743.0;-46;165.0;807.0;-339.0
-1153.0;683.0;-742.0;-46;193.0;816.0;-336.0
-1146.0;685.0;-744.0;-46;227.0;825.0;-337.0
-1150.0;680.0;-745.0;-46;253.0;830.0;-339.0
-1161.0;676.0;-745.0;-46;255.0;835.0;-340.0
-1162.0;676.0;-744.0;-46;234.0;834.0;-346.0
-1171.0;678.0;-744.0;-45;?;827.0;-345.0
-1179.0;681.0;-745.0;-45;?;820.0;-348.0
-1174.0;684.0;-743.0;-45;?;822.0;-345.0
-1174.0;687.0;-743.0;-45;?;823.0;-348.0
-1169.0;689.0;-744.0;-45;?;832.0;-345.0
-1150.0;691.0;-744.0;-45;?;844.0;-344.0
-1143.0;695.0;-744.0;-45;?;851.0;-344.0
-1137.0;699.0;-744.0;-45;?;857.0;-348.0
-1118.0;700.0;-746.0;-45;?;867.0;-352.0
-1115.0;704.0;-746.0;-45;?;878.0;-356.0
-1105.0;706.0;-746.0;-45;?;892.0;-359.0
-1087.0;705.0;-747.0;-45;?;903.0;-360.0
-1082.0;708.0;-746.0;-45;?;908.0;-361.0
-1085.0;706.0;-748.0;-45;?;909.0;-363.0
-1082.0;705.0;-746.0;-45;310.0;906.0;-363.0
-1087.0;704.0;-747.0;-45;294.0;900.0;-364.0
-1094.0;707.0;-746.0;-45;287.0;895.0;-360.0
-1086.0;704.0;-746.0;-45;286.0;892.0;-358.0
-1094.0;704.0;-745.0;-45;284.0;888.0;-357.0
-1108.0;702.0;-742.0;-45;250.0;881.0;-356.0
-1114.0;705.0;-745.0;-45;208.0;878.0;-352.0
-1122.0;705.0;-742.0;-45;174.0;876.0;-350.0
-1131.0;704.0;-745.0;-45;137.0;877.0;-347.0
-1121.0;709.0;-744.0;-45;134.0;884.0;-348.0
-1114.0;708.0;-744.0;-45;154.0;899.0;-349.0
-1113.0;709.0;-744.0;-45;181.0;912.0;-349.0
-1095.0;713.0;-743.0;-45;218.0;922.0;-347.0
-1089.0;714.0;-742.0;-45;237.0;925.0;-348.0
-1095.0;711.0;-745.0;-45;238.0;921.0;-349.0
-1094.0;713.0;-743.0;-45;225.0;910.0;-349.0
-1100.0;713.0;-742.0;-45;220.0;902.0;-348.0
-1110.0;710.0;-743.0;-45;209.0;891.0;-347.0
-1111.0;710.0;-745.0;-45;208.0;886.0;-350.0
-1118.0;709.0;-742.0;-45;210.0;887.0;-350.0
-1125.0;707.0;-743.0;-45;226.0;892.0;-347.0
-1119.0;707.0;-742.0;-45;246.0;901.0;-347.0
-1124.0;702.0;-741.0;-46;263.0;912.0;-346.0
-1120.0;697.0;-743.0;-46;310.0;919.0;-346.0
-1105.0;695.0;-742.0;-46;347.0;931.0;-345.0
-1109.0;691.0;-740.0;-46;359.0;932.0;-341.0
-1099.0;688.0;-739.0;-46;395.0;937.0;-334.0
-1075.0;689.0;-738.0;-46;439.0;948.0;-332.0
-1050.0;688.0;-737.0;-49;504.0;956.0;-329.0
-996.0;684.0;-739.0;-51;606.0;967.0;-328.0
-921.0;684.0;-738.0;-51;708.0;975.0;-324.0
-846.0;681.0;-738.0;-55;802.0;976.0;-325.0
-767.0;677.0;-737.0;-57;877.0;972.0;-324.0
-727.0;677.0;-736.0;-55;912.0;962.0;-325.0
-724.0;672.0;-736.0;-58;921.0;946.0;-325.0
-735.0;668.0;-735.0;-63;931.0;927.0;-323.0
-742.0;667.0;-734.0;-65;940.0;910.0;-322.0
-757.0;661.0;-734.0;-66;942.0;888.0;-318.0
-770.0;656.0;-730.0;-64;950.0;859.0;-316.0
-773.0;653.0;-730.0;-69;963.0;829.0;-312.0
-792.0;647.0;-729.0;-75;972.0;797.0;-310.0
-810.0;642.0;-725.0;-74;983.0;761.0;-308.0
-827.0;642.0;-721.0;-74;997.0;723.0;-307.0
-864.0;637.0;-721.0;-77;1002.0;685.0;-301.0
-895.0;633.0;-717.0;-79;1014.0;635.0;-292.0
-916.0;629.0;-713.0;-83;1029.0;596.0;-288.0
-944.0;623.0;-710.0;-85;1040.0;561.0;-287.0
-981.0;618.0;-707.0;-87;1044.0;?;-283.0
-1031.0;618.0;-703.0;-90;1025.0;?;-281.0
-1093.0;612.0;-697.0;-93;989.0;?;-277.0
-1155.0;606.0;-692.0;-94;925.0;?;-275.0
-1209.0;606.0;-684.0;-96;836.0;?;-275.0
-1245.0;601.0;-674.0;-96;739.0;?;-274.0
-1259.0;595.0;-663.0;-97;647.0;?;-278.0
-1250.0;593.0;-646.0;-101;553.0;?;-276.0
-1230.0;589.0;-627.0;-105;496.0;?;-273.0
-1206.0;580.0;-603.0;-109;459.0;?;-267.0
-1173.0;572.0;-569.0;-113;427.0;?;-254.0
-1146.0;555.0;-534.0;-118;407.0;?;-235.0
-1117.0;543.0;-492.0;-123;380.0;207.0;-209.0
-1094.0;524.0;-450.0;-126;346.0;198.0;-182.0
-1077.0;506.0;-411.0;-125;309.0;186.0;-151.0
-1061.0;486.0;-371.0;-124;270.0;173.0;-117.0
-1039.0;466.0;-328.0;-122;227.0;157.0;-86.0
-1021.0;441.0;-291.0;-122;189.0;142.0;-53.0
-1004.0;419.0;-256.0;-122;159.0;128.0;-19.0
-981.0;402.0;-220.0;-121;133.0;113.0;13.0
-969.0;381.0;-188.0;-121;108.0;99.0;44.0
-951.0;365.0;-158.0;-120;90.0;90.0;67.0
-930.0;348.0;-133.0;-120;77.0;84.0;91.0
-918.0;337.0;-117.0;-120;68.0;83.0;110.0
-907.0;322.0;-100.0;-121;57.0;80.0;117.0
-896.0;308.0;-82.0;-120;49.0;84.0;116.0
-890.0;296.0;-68.0;-120;41.0;88.0;108.0
-884.0;285.0;-60.0;-120;35.0;95.0;88.0
-872.0;273.0;-50.0;-120;33.0;98.0;70.0
-865.0;267.0;-46.0;-121;32.0;98.0;63.0
-857.0;264.0;-42.0;-121;23.0;102.0;62.0
-848.0;257.0;-35.0;-120;12.0;104.0;54.0
-843.0;258.0;-32.0;-123;11.0;108.0;38.0
-838.0;259.0;-25.0;-116;11.0;115.0;20.0
-832.0;253.0;-13.0;-125;11.0;119.0;1.0
-830.0;252.0;-9.0;-115;18.0;127.0;-23.0
-825.0;255.0;-7.0;-115;19.0;134.0;-41.0
-816.0;259.0;-7.0;-130;20.0;143.0;-55.0
-811.0;266.0;-12.0;-93;27.0;147.0;-67.0
-805.0;267.0;-14.0;-191;32.0;150.0;-73.0
-795.0;268.0;-21.0;-101;37.0;154.0;-79.0
-789.0;275.0;-37.0;173;43.0;157.0;-75.0
-783.0;284.0;-51.0;167;47.0;159.0;-71.0
-776.0;286.0;-69.0;155;47.0;165.0;-67.0
-770.0;294.0;-84.0;153;40.0;172.0;-67.0
-770.0;301.0;-90.0;186;33.0;176.0;-64.0
-765.0;301.0;-91.0;99;21.0;174.0;-62.0
-765.0;295.0;-97.0;-166;10.0;168.0;-62.0
-763.0;292.0;-95.0;-167;-4.0;153.0;-55.0
-756.0;289.0;-82.0;-135;-20.0;137.0;-42.0
-755.0;282.0;-66.0;-164;-32.0;125.0;-25.0
-754.0;268.0;-42.0;-148;-40.0;113.0;-2.0
-749.0;258.0;-13.0;-161;-55.0;99.0;30.0
-744.0;245.0;9.0;-157;-66.0;86.0;56.0
-738.0;232.0;29.0;-159;-78.0;76.0;78.0
-729.0;216.0;50.0;-164;-92.0;62.0;94.0
-724.0;200.0;66.0;-161;-105.0;51.0;109.0
-720.0;180.0;83.0;-163;-116.0;42.0;117.0
-715.0;164.0;107.0;-163;-129.0;31.0;132.0
-716.0;148.0;128.0;-163;-138.0;23.0;145.0
-716.0;134.0;152.0;-163;-150.0;17.0;151.0
-720.0;124.0;170.0;-163;-159.0;11.0;156.0
-729.0;112.0;185.0;-163;-165.0;13.0;163.0
-743.0;108.0;189.0;-163;-170.0;19.0;166.0
-754.0;93.0;196.0;-163;-167.0;30.0;165.0
-768.0;87.0;194.0;-163;-158.0;37.0;156.0
-778.0;81.0;196.0;-162;-161.0;36.0;141.0
-776.0;70.0;202.0;-165;-169.0;35.0;128.0
-770.0;57.0;209.0;-159;-171.0;35.0;127.0
-761.0;42.0;221.0;-168;-167.0;28.0;129.0
-746.0;29.0;228.0;-160;-161.0;21.0;126.0
-724.0;13.0;238.0;-163;-161.0;10.0;117.0
-697.0;-1.0;248.0;-172;-168.0;0.0;111.0
-664.0;-16.0;?;-142;-178.0;-14.0;98.0
-632.0;-24.0;?;-212;-188.0;-29.0;86.0
-590.0;-39.0;?;?;-201.0;-45.0;78.0
-534.0;-47.0;?;?;-220.0;-61.0;75.0
-481.0;-54.0;?;?;-230.0;-69.0;78.0
-424.0;-57.0;?;?;-234.0;-70.0;86.0
-376.0;-59.0;?;?;-236.0;-73.0;89.0
-337.0;-56.0;?;?;-232.0;-73.0;94.0
-306.0;-52.0;?;?;-234.0;-80.0;100.0
-273.0;-47.0;?;?;-238.0;-95.0;113.0
-248.0;-35.0;?;?;?;-111.0;133.0
-224.0;-34.0;228.0;?;?;-123.0;153.0
-203.0;-40.0;215.0;?;?;-125.0;170.0
-195.0;-39.0;214.0;?;?;-133.0;187.0
-178.0;-43.0;217.0;?;?;-136.0;206.0
-155.0;-43.0;220.0;131;-357.0;-143.0;219.0
-144.0;-40.0;226.0;131;-380.0;-148.0;227.0
-149.0;-39.0;225.0;118;-397.0;-148.0;226.0
-160.0;-42.0;224.0;101;-417.0;-150.0;222.0
-169.0;-43.0;208.0;96;-440.0;-154.0;210.0
-165.0;-44.0;199.0;95;-468.0;-168.0;194.0
-146.0;-44.0;195.0;93;-499.0;-182.0;184.0
-127.0;-41.0;184.0;?;-530.0;-204.0;?
-108.0;-46.0;179.0;?;-559.0;-226.0;?
-84.0;-45.0;172.0;?;-588.0;-247.0;?
-74.0;-49.0;174.0;?;-607.0;-265.0;203.0
-67.0;-51.0;181.0;?;-617.0;-272.0;222.0
-69.0;-53.0;184.0;?;-621.0;-270.0;227.0
-76.0;-52.0;186.0;?;-622.0;-266.0;227.0
-85.0;-59.0;188.0;93;-619.0;-256.0;219.0
-94.0;-60.0;187.0;93;-613.0;-247.0;205.0
-99.0;-62.0;181.0;93;-609.0;-240.0;190.0
-94.0;-67.0;176.0;93;-608.0;-239.0;171.0
-80.0;-64.0;170.0;93;-613.0;-242.0;141.0
-57.0;-66.0;157.0;93;-620.0;-245.0;116.0
-37.0;-64.0;155.0;94;-626.0;-251.0;92.0
-31.0;-63.0;154.0;95;-630.0;-255.0;83.0
-34.0;-64.0;159.0;96;-630.0;-258.0;90.0
