Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
266.0;854.0;424.0;929.0;-250.0;830.0;978.0;1044.0;-911.0;-377.0;-908.0
193.0;940.0;330.0;972.0;-166.0;884.0;1006.0;1000.0;-1014.0;-239.0;-978.0
170.0;878.0;358.0;934.0;-173.0;858.0;977.0;994.0;-954.0;-338.0;-904.0
192.0;920.0;359.0;943.0;-217.0;885.0;1015.0;1025.0;-964.0;-316.0;-956.0
137.0;844.0;359.0;949.0;-195.0;862.0;965.0;985.0;-950.0;-320.0;-905.0
-115.0;789.0;586.0;1117.0;-290.0;1003.0;879.0;1041.0;-899.0;-550.0;-950.0
230.0;913.0;337.0;953.0;-202.0;868.0;989.0;1023.0;-952.0;-291.0;-948.0
140.0;870.0;351.0;952.0;-234.0;869.0;1022.0;1032.0;-931.0;-315.0;-903.0
268.0;883.0;446.0;933.0;-253.0;814.0;977.0;1040.0;-925.0;-379.0;-919.0
242.0;921.0;397.0;975.0;-180.0;913.0;1060.0;1024.0;-943.0;-283.0;-969.0
287.0;881.0;438.0;904.0;-261.0;828.0;980.0;1050.0;-922.0;-370.0;-918.0
236.0;900.0;365.0;937.0;-199.0;886.0;1020.0;1031.0;-958.0;-299.0;-958.0
234.0;911.0;377.0;969.0;-184.0;865.0;976.0;1010.0;-945.0;-296.0;-949.0
284.0;872.0;456.0;904.0;-266.0;827.0;984.0;1041.0;-919.0;-379.0;-920.0
286.0;888.0;445.0;882.0;-266.0;839.0;974.0;1040.0;-926.0;-380.0;-928.0
287.0;868.0;448.0;889.0;-269.0;824.0;958.0;1025.0;-935.0;-370.0;-934.0
321.0;841.0;463.0;890.0;-283.0;795.0;997.0;1009.0;-950.0;-363.0;-947.0
296.0;858.0;598.0;828.0;-301.0;684.0;806.0;1024.0;-849.0;-527.0;-904.0
265.0;890.0;446.0;927.0;-270.0;840.0;976.0;1007.0;-938.0;-388.0;-941.0
265.0;888.0;427.0;927.0;-287.0;839.0;971.0;1014.0;-924.0;-390.0;-930.0
273.0;871.0;440.0;923.0;-286.0;842.0;997.0;1003.0;-919.0;-383.0;-925.0
268.0;905.0;447.0;917.0;-271.0;847.0;996.0;1031.0;-920.0;-375.0;-927.0
249.0;908.0;358.0;947.0;-233.0;874.0;978.0;1006.0;-961.0;-331.0;-966.0
254.0;905.0;454.0;911.0;-277.0;854.0;1006.0;1003.0;-916.0;-379.0;-926.0
221.0;925.0;356.0;955.0;-184.0;895.0;974.0;1029.0;-941.0;-315.0;-942.0
294.0;882.0;441.0;924.0;-281.0;830.0;978.0;998.0;-926.0;-391.0;-928.0
260.0;915.0;334.0;956.0;-217.0;870.0;982.0;992.0;-956.0;-323.0;-950.0
263.0;935.0;403.0;971.0;-218.0;841.0;978.0;1018.0;-955.0;-339.0;-968.0
198.0;933.0;349.0;974.0;-200.0;853.0;998.0;1029.0;-939.0;-278.0;-943.0
247.0;901.0;361.0;965.0;-209.0;886.0;969.0;1045.0;-956.0;-311.0;-955.0
245.0;905.0;371.0;945.0;-197.0;846.0;1022.0;1029.0;-954.0;-304.0;-958.0
203.0;945.0;348.0;943.0;-188.0;861.0;996.0;1021.0;-945.0;-281.0;-941.0
251.0;925.0;369.0;960.0;-209.0;847.0;999.0;1022.0;-959.0;-315.0;-962.0
264.0;846.0;409.0;908.0;-95.0;818.0;981.0;1021.0;-981.0;-197.0;-1006.0
214.0;941.0;374.0;933.0;-209.0;877.0;1003.0;1020.0;-948.0;-339.0;-948.0
237.0;917.0;338.0;946.0;-211.0;888.0;977.0;1031.0;-950.0;-325.0;-955.0
254.0;900.0;356.0;958.0;-224.0;856.0;975.0;1021.0;-949.0;-342.0;-952.0
275.0;912.0;439.0;925.0;-267.0;834.0;1009.0;1013.0;-926.0;-406.0;-935.0
264.0;731.0;434.0;1100.0;-342.0;1022.0;1250.0;949.0;-819.0;-416.0;-788.0
276.0;891.0;421.0;944.0;-276.0;841.0;1025.0;1011.0;-926.0;-396.0;-939.0
250.0;919.0;345.0;999.0;-278.0;905.0;980.0;1024.0;-929.0;-369.0;-925.0
-335.0;847.0;309.0;941.0;262.0;812.0;721.0;970.0;-856.0;-160.0;-799.0
289.0;902.0;437.0;907.0;-267.0;846.0;1031.0;998.0;-933.0;-386.0;-943.0
271.0;902.0;425.0;898.0;-263.0;877.0;1057.0;1011.0;-933.0;-379.0;-945.0
-31.0;940.0;534.0;824.0;89.0;627.0;670.0;959.0;-755.0;-499.0;-968.0
177.0;1011.0;352.0;1016.0;-66.0;842.0;901.0;1015.0;-961.0;-341.0;-1044.0
242.0;932.0;344.0;957.0;-190.0;890.0;987.0;1015.0;-961.0;-312.0;-963.0
197.0;945.0;317.0;1062.0;-318.0;867.0;1023.0;1054.0;-961.0;-400.0;-956.0
245.0;936.0;366.0;960.0;-233.0;878.0;1015.0;1034.0;-955.0;-331.0;-957.0
169.0;969.0;461.0;979.0;-89.0;1021.0;983.0;1274.0;-913.0;-220.0;-817.0
242.0;916.0;347.0;979.0;-201.0;873.0;1015.0;996.0;-961.0;-306.0;-962.0
259.0;900.0;345.0;953.0;-214.0;882.0;996.0;1021.0;-961.0;-311.0;-959.0
223.0;888.0;362.0;982.0;-225.0;856.0;1012.0;1031.0;-939.0;-280.0;-943.0
83.0;994.0;246.0;1049.0;-295.0;873.0;911.0;997.0;-962.0;-422.0;-957.0
275.0;892.0;434.0;947.0;-263.0;830.0;1038.0;1011.0;-932.0;-364.0;-940.0
273.0;902.0;444.0;934.0;-253.0;849.0;1035.0;1001.0;-921.0;-360.0;-935.0
252.0;931.0;346.0;949.0;-209.0;880.0;990.0;1028.0;-964.0;-338.0;-972.0
243.0;908.0;328.0;963.0;-160.0;880.0;1012.0;1040.0;-945.0;-306.0;-949.0
279.0;931.0;399.0;979.0;-233.0;870.0;1016.0;1015.0;-952.0;-349.0;-964.0
266.0;914.0;349.0;950.0;-250.0;873.0;1002.0;1010.0;-950.0;-362.0;-964.0
265.0;930.0;422.0;929.0;-269.0;864.0;1015.0;1001.0;-927.0;-393.0;-944.0
231.0;903.0;365.0;910.0;-211.0;907.0;1029.0;1017.0;-945.0;-243.0;-958.0
282.0;930.0;473.0;942.0;-239.0;842.0;1010.0;1012.0;-937.0;-346.0;-935.0
233.0;797.0;195.0;973.0;-318.0;595.0;794.0;1136.0;-1089.0;-308.0;-1086.0
202.0;1082.0;381.0;809.0;-232.0;682.0;760.0;1184.0;-918.0;-416.0;-954.0
220.0;908.0;379.0;935.0;-261.0;877.0;1038.0;1065.0;-978.0;-357.0;-949.0
294.0;904.0;417.0;927.0;-271.0;839.0;1014.0;993.0;-931.0;-380.0;-944.0
316.0;870.0;416.0;903.0;-352.0;868.0;990.0;1021.0;-887.0;-421.0;-899.0
255.0;903.0;350.0;945.0;-221.0;884.0;1015.0;1027.0;-950.0;-324.0;-950.0
272.0;929.0;315.0;956.0;-210.0;889.0;1005.0;1010.0;-943.0;-355.0;-946.0
276.0;915.0;360.0;970.0;-248.0;879.0;977.0;1021.0;-960.0;-325.0;-960.0
238.0;895.0;341.0;903.0;-217.0;817.0;786.0;1022.0;-898.0;-382.0;-911.0
-647.0;673.0;-107.0;1001.0;554.0;952.0;1007.0;887.0;-957.0;112.0;-603.0
265.0;909.0;447.0;914.0;-266.0;847.0;1043.0;1003.0;-928.0;-372.0;-939.0
280.0;889.0;445.0;914.0;-261.0;850.0;1044.0;998.0;-931.0;-369.0;-939.0
287.0;911.0;415.0;924.0;-253.0;840.0;1054.0;1010.0;-931.0;-371.0;-940.0
197.0;747.0;367.0;959.0;-71.0;889.0;1222.0;884.0;-916.0;-186.0;-766.0
115.0;774.0;254.0;1091.0;-255.0;1052.0;1198.0;899.0;-903.0;-223.0;-863.0
262.0;897.0;335.0;963.0;-211.0;867.0;988.0;1039.0;-949.0;-389.0;-947.0
205.0;769.0;311.0;828.0;-262.0;811.0;892.0;876.0;-768.0;-177.0;-771.0
289.0;891.0;465.0;902.0;-258.0;849.0;975.0;1007.0;-955.0;-387.0;-955.0
300.0;873.0;457.0;914.0;-274.0;840.0;972.0;995.0;-938.0;-400.0;-947.0
367.0;889.0;492.0;959.0;-370.0;865.0;1026.0;1018.0;-845.0;-449.0;-856.0
269.0;928.0;344.0;944.0;-206.0;877.0;1004.0;1029.0;-945.0;-312.0;-956.0
279.0;894.0;465.0;908.0;-277.0;815.0;1003.0;1018.0;-924.0;-398.0;-933.0
164.0;862.0;286.0;955.0;-145.0;886.0;996.0;983.0;-1023.0;-343.0;-1011.0
223.0;921.0;387.0;926.0;-274.0;867.0;1008.0;1004.0;-971.0;-333.0;-976.0
253.0;930.0;379.0;944.0;-205.0;889.0;1008.0;1030.0;-967.0;-308.0;-969.0
256.0;909.0;444.0;936.0;-272.0;846.0;1024.0;999.0;-928.0;-394.0;-935.0
269.0;914.0;323.0;995.0;-176.0;900.0;1054.0;1011.0;-948.0;-322.0;-947.0
247.0;915.0;342.0;976.0;-184.0;886.0;979.0;1007.0;-960.0;-287.0;-956.0
298.0;882.0;424.0;904.0;-261.0;840.0;1017.0;989.0;-931.0;-363.0;-945.0
245.0;945.0;323.0;946.0;-119.0;880.0;986.0;1025.0;-948.0;-227.0;-957.0
254.0;932.0;349.0;942.0;-215.0;868.0;990.0;1035.0;-961.0;-303.0;-957.0
163.0;968.0;298.0;1030.0;-278.0;905.0;1020.0;1000.0;-907.0;-382.0;-966.0
264.0;893.0;457.0;908.0;-197.0;841.0;1063.0;1032.0;-905.0;-289.0;-902.0
280.0;876.0;451.0;924.0;-256.0;853.0;1019.0;994.0;-930.0;-357.0;-937.0
344.0;864.0;444.0;867.0;-169.0;912.0;1111.0;959.0;-913.0;-247.0;-888.0
183.0;940.0;348.0;952.0;-222.0;874.0;1007.0;1025.0;-972.0;-283.0;-963.0
295.0;910.0;447.0;939.0;-262.0;851.0;1011.0;995.0;-928.0;-371.0;-940.0
286.0;870.0;458.0;917.0;-267.0;854.0;994.0;1006.0;-934.0;-369.0;-945.0
746.0;837.0;553.0;1008.0;-244.0;1056.0;1383.0;1036.0;-1588.0;-932.0;-954.0
178.0;904.0;363.0;1201.0;-245.0;867.0;898.0;844.0;-1016.0;-465.0;-968.0
244.0;990.0;321.0;982.0;-108.0;926.0;952.0;1021.0;-949.0;-219.0;-970.0
280.0;909.0;445.0;923.0;-262.0;857.0;1025.0;1004.0;-933.0;-368.0;-941.0
281.0;903.0;465.0;934.0;-262.0;858.0;986.0;1000.0;-936.0;-369.0;-949.0
294.0;902.0;438.0;930.0;-266.0;850.0;1015.0;1001.0;-929.0;-362.0;-942.0
180.0;948.0;380.0;1045.0;-189.0;894.0;926.0;873.0;-908.0;-257.0;-932.0
339.0;913.0;447.0;869.0;-249.0;849.0;1104.0;1034.0;-901.0;-374.0;-912.0
246.0;879.0;409.0;957.0;-145.0;908.0;1488.0;1051.0;-949.0;-302.0;-923.0
318.0;882.0;517.0;896.0;-265.0;738.0;1020.0;1002.0;-937.0;-385.0;-944.0
275.0;755.0;299.0;710.0;47.0;767.0;1057.0;1144.0;-1101.0;-121.0;-1018.0
172.0;909.0;502.0;872.0;-157.0;789.0;1175.0;938.0;-796.0;-481.0;-902.0
239.0;838.0;498.0;860.0;-81.0;749.0;866.0;1022.0;-926.0;-316.0;-969.0
153.0;954.0;228.0;901.0;-251.0;743.0;884.0;1009.0;-1023.0;-504.0;-989.0
264.0;934.0;364.0;973.0;-256.0;885.0;972.0;1009.0;-939.0;-304.0;-955.0
182.0;967.0;347.0;1030.0;-145.0;1029.0;1172.0;1067.0;-930.0;-290.0;-856.0
130.0;1030.0;532.0;616.0;-172.0;871.0;903.0;979.0;-689.0;-416.0;-979.0
352.0;770.0;366.0;1014.0;-364.0;898.0;1109.0;908.0;-836.0;-498.0;-822.0
326.0;948.0;430.0;1027.0;-339.0;960.0;1287.0;1027.0;-917.0;-547.0;-954.0
265.0;841.0;311.0;903.0;-280.0;804.0;975.0;1010.0;-965.0;-345.0;-894.0
244.0;845.0;331.0;897.0;-257.0;817.0;955.0;1012.0;-1004.0;-328.0;-925.0
174.0;929.0;357.0;973.0;-258.0;931.0;1065.0;1030.0;-925.0;-336.0;-914.0
240.0;788.0;408.0;1190.0;-287.0;1035.0;1228.0;1146.0;-919.0;-348.0;-832.0
262.0;784.0;266.0;1258.0;-174.0;1367.0;1408.0;1041.0;-761.0;-184.0;-833.0
183.0;930.0;362.0;980.0;-138.0;884.0;1008.0;1033.0;-978.0;-322.0;-961.0
280.0;910.0;217.0;944.0;-263.0;877.0;1011.0;1016.0;-1083.0;-285.0;-1100.0
274.0;921.0;358.0;945.0;-216.0;893.0;1035.0;1018.0;-942.0;-357.0;-944.0
260.0;858.0;349.0;974.0;-195.0;882.0;1010.0;1019.0;-889.0;-323.0;-929.0
118.0;861.0;162.0;980.0;-230.0;856.0;903.0;1202.0;-1075.0;-623.0;-1023.0
201.0;917.0;386.0;920.0;-195.0;883.0;1028.0;1037.0;-988.0;-309.0;-973.0
56.0;883.0;210.0;944.0;-265.0;844.0;969.0;1095.0;-1064.0;-356.0;-1052.0
238.0;864.0;369.0;914.0;-173.0;903.0;955.0;1018.0;-1033.0;-286.0;-978.0
240.0;920.0;372.0;982.0;-230.0;869.0;1011.0;1011.0;-957.0;-328.0;-964.0
267.0;921.0;361.0;955.0;-237.0;877.0;1011.0;1011.0;-946.0;-329.0;-952.0
274.0;930.0;360.0;952.0;-231.0;894.0;993.0;1028.0;-949.0;-338.0;-954.0
265.0;902.0;375.0;970.0;-225.0;883.0;982.0;1038.0;-953.0;-337.0;-960.0
275.0;924.0;329.0;940.0;-219.0;874.0;977.0;1034.0;-957.0;-346.0;-959.0
277.0;937.0;348.0;972.0;-221.0;895.0;990.0;1010.0;-948.0;-339.0;-957.0
263.0;796.0;432.0;1314.0;-358.0;1210.0;1049.0;1112.0;-788.0;-400.0;-751.0
163.0;968.0;335.0;1048.0;-50.0;1032.0;1137.0;998.0;-1213.0;-630.0;-1027.0
245.0;942.0;315.0;885.0;-139.0;847.0;1000.0;920.0;-961.0;-397.0;-971.0
199.0;786.0;312.0;1178.0;-124.0;754.0;896.0;962.0;-947.0;-156.0;-1060.0
168.0;1044.0;301.0;1028.0;-138.0;958.0;1058.0;945.0;-980.0;-297.0;-987.0
310.0;894.0;407.0;948.0;-252.0;865.0;978.0;973.0;-941.0;-393.0;-942.0
321.0;897.0;415.0;958.0;-276.0;878.0;1027.0;1030.0;-989.0;-465.0;-981.0
256.0;975.0;329.0;970.0;-133.0;908.0;1091.0;1028.0;-972.0;-247.0;-991.0
191.0;981.0;330.0;1031.0;-176.0;945.0;1042.0;992.0;-997.0;-265.0;-1006.0
192.0;1034.0;326.0;1024.0;-195.0;912.0;1009.0;1234.0;-997.0;-375.0;-1001.0
182.0;946.0;330.0;978.0;-154.0;902.0;1016.0;1041.0;-955.0;-304.0;-972.0
267.0;929.0;361.0;990.0;-185.0;845.0;1016.0;1020.0;-911.0;-367.0;-919.0
155.0;1002.0;348.0;1001.0;-164.0;912.0;1028.0;985.0;-964.0;-316.0;-953.0
213.0;1007.0;301.0;974.0;-159.0;898.0;932.0;995.0;-945.0;-394.0;-983.0
-86.0;825.0;204.0;971.0;4.0;940.0;1023.0;1028.0;-963.0;-108.0;-801.0
366.0;897.0;537.0;791.0;-330.0;730.0;990.0;974.0;-555.0;-538.0;-833.0
213.0;962.0;340.0;969.0;-181.0;888.0;986.0;1029.0;-950.0;-336.0;-965.0
244.0;899.0;380.0;958.0;-178.0;915.0;995.0;1009.0;-960.0;-323.0;-979.0
265.0;1011.0;358.0;1043.0;-214.0;918.0;1036.0;1012.0;-979.0;-296.0;-984.0
236.0;1018.0;356.0;1054.0;-212.0;881.0;1073.0;1010.0;-973.0;-292.0;-978.0
232.0;946.0;370.0;964.0;-183.0;886.0;999.0;1027.0;-959.0;-320.0;-971.0
211.0;939.0;362.0;961.0;-183.0;885.0;1005.0;1031.0;-960.0;-308.0;-974.0
213.0;949.0;351.0;973.0;-168.0;895.0;1003.0;1021.0;-959.0;-302.0;-972.0
226.0;829.0;398.0;960.0;-191.0;802.0;977.0;1070.0;-909.0;-242.0;-885.0
165.0;1116.0;420.0;981.0;-260.0;840.0;1109.0;1021.0;-1183.0;-356.0;-1175.0
256.0;913.0;359.0;973.0;-256.0;859.0;976.0;1031.0;-952.0;-377.0;-955.0
108.0;831.0;317.0;773.0;9.0;747.0;937.0;1332.0;-714.0;-228.0;-627.0
195.0;961.0;332.0;990.0;-151.0;894.0;1027.0;1022.0;-960.0;-262.0;-970.0
240.0;1033.0;421.0;981.0;-119.0;857.0;1008.0;1032.0;-960.0;-331.0;-938.0
199.0;950.0;364.0;955.0;-177.0;876.0;1024.0;1031.0;-955.0;-290.0;-969.0
205.0;950.0;362.0;959.0;-164.0;877.0;1011.0;1041.0;-953.0;-293.0;-965.0
201.0;1049.0;357.0;1022.0;-173.0;771.0;943.0;964.0;-1006.0;-286.0;-946.0
183.0;959.0;298.0;996.0;-137.0;904.0;1021.0;1016.0;-969.0;-308.0;-978.0
251.0;984.0;376.0;954.0;-136.0;885.0;1012.0;1017.0;-991.0;-310.0;-999.0
173.0;989.0;331.0;993.0;-209.0;940.0;1004.0;1061.0;-967.0;-403.0;-979.0
149.0;941.0;386.0;914.0;-143.0;824.0;960.0;1018.0;-966.0;-228.0;-972.0
173.0;992.0;376.0;938.0;-430.0;796.0;1008.0;895.0;-760.0;-829.0;-976.0
108.0;933.0;748.0;565.0;-20.0;152.0;176.0;968.0;-495.0;-860.0;-900.0
194.0;894.0;480.0;1141.0;-114.0;1019.0;1142.0;973.0;-894.0;-243.0;-925.0
271.0;926.0;380.0;949.0;-243.0;872.0;1015.0;1021.0;-954.0;-363.0;-957.0
275.0;924.0;398.0;951.0;-237.0;890.0;998.0;1010.0;-957.0;-347.0;-962.0
199.0;877.0;417.0;955.0;-287.0;918.0;1091.0;396.0;-892.0;-412.0;-869.0
269.0;898.0;420.0;920.0;-283.0;811.0;943.0;1043.0;-949.0;-378.0;-976.0
163.0;935.0;295.0;943.0;-104.0;900.0;1014.0;960.0;-956.0;-268.0;-959.0
222.0;968.0;352.0;1019.0;-184.0;871.0;1091.0;988.0;-1045.0;-502.0;-993.0
709.0;361.0;1018.0;55.0;-813.0;-65.0;284.0;291.0;-147.0;-977.0;-451.0
236.0;925.0;381.0;959.0;-224.0;877.0;1025.0;1012.0;-963.0;-323.0;-968.0
210.0;908.0;372.0;988.0;-205.0;950.0;1080.0;1032.0;-951.0;-319.0;-929.0
174.0;834.0;478.0;900.0;-250.0;746.0;788.0;942.0;-867.0;-497.0;-844.0
219.0;876.0;503.0;887.0;-258.0;757.0;908.0;1072.0;-951.0;-350.0;-909.0
221.0;880.0;532.0;863.0;-239.0;798.0;888.0;1047.0;-923.0;-297.0;-893.0
247.0;934.0;330.0;930.0;-111.0;893.0;1039.0;931.0;-1006.0;-185.0;-1009.0
244.0;920.0;318.0;892.0;-148.0;884.0;896.0;964.0;-952.0;-273.0;-969.0
255.0;999.0;312.0;983.0;-188.0;869.0;988.0;974.0;-950.0;-251.0;-967.0
271.0;923.0;264.0;857.0;-196.0;906.0;1115.0;1005.0;-966.0;-202.0;-986.0
84.0;1159.0;269.0;822.0;-60.0;855.0;1001.0;993.0;-1332.0;-324.0;-1284.0
-14.0;869.0;162.0;1019.0;-307.0;826.0;912.0;1240.0;-1003.0;-226.0;-1096.0
-102.0;826.0;229.0;972.0;26.0;933.0;1039.0;721.0;-978.0;-148.0;-837.0
259.0;959.0;347.0;927.0;-86.0;880.0;1017.0;1013.0;-964.0;-269.0;-979.0
310.0;909.0;416.0;934.0;-206.0;866.0;1023.0;957.0;-927.0;-316.0;-936.0
296.0;932.0;388.0;951.0;-226.0;863.0;997.0;943.0;-931.0;-326.0;-938.0
295.0;934.0;413.0;930.0;-248.0;847.0;989.0;949.0;-923.0;-308.0;-942.0
294.0;921.0;427.0;939.0;-243.0;875.0;950.0;928.0;-937.0;-335.0;-948.0
204.0;965.0;283.0;975.0;-228.0;963.0;1041.0;1011.0;-930.0;-545.0;-902.0
376.0;1110.0;326.0;1038.0;-160.0;991.0;1012.0;951.0;-915.0;-277.0;-950.0
303.0;921.0;372.0;928.0;-287.0;840.0;997.0;959.0;-917.0;-357.0;-934.0
254.0;907.0;382.0;969.0;-218.0;876.0;1026.0;1020.0;-951.0;-303.0;-955.0
281.0;895.0;374.0;927.0;-251.0;886.0;1007.0;953.0;-957.0;-380.0;-965.0
255.0;925.0;383.0;906.0;-256.0;857.0;1008.0;951.0;-975.0;-375.0;-984.0
318.0;882.0;417.0;961.0;-216.0;952.0;1042.0;1066.0;-943.0;-174.0;-965.0
295.0;913.0;403.0;940.0;-233.0;856.0;972.0;938.0;-967.0;-368.0;-975.0
272.0;901.0;381.0;971.0;-210.0;860.0;1001.0;1023.0;-950.0;-293.0;-955.0
313.0;929.0;413.0;914.0;-235.0;837.0;962.0;971.0;-952.0;-338.0;-966.0
263.0;773.0;322.0;971.0;-240.0;754.0;984.0;979.0;-1009.0;-314.0;-1062.0
336.0;894.0;427.0;902.0;-225.0;855.0;957.0;963.0;-954.0;-333.0;-963.0
305.0;895.0;417.0;979.0;-223.0;815.0;979.0;958.0;-954.0;-332.0;-965.0
323.0;899.0;371.0;968.0;-130.0;790.0;1044.0;878.0;-962.0;-291.0;-980.0
302.0;941.0;408.0;970.0;-221.0;818.0;986.0;948.0;-945.0;-323.0;-959.0
277.0;959.0;405.0;948.0;-210.0;867.0;987.0;942.0;-953.0;-325.0;-963.0
350.0;909.0;398.0;839.0;-7.0;845.0;1052.0;1450.0;-1038.0;-121.0;-1023.0
198.0;1118.0;292.0;1294.0;-281.0;1097.0;1466.0;676.0;-1040.0;-392.0;-1001.0
255.0;920.0;417.0;951.0;-262.0;826.0;982.0;925.0;-960.0;-386.0;-984.0
269.0;924.0;348.0;964.0;-219.0;849.0;998.0;1035.0;-942.0;-305.0;-949.0
267.0;950.0;385.0;946.0;-223.0;896.0;1015.0;940.0;-953.0;-318.0;-966.0
265.0;937.0;380.0;957.0;-224.0;874.0;1013.0;957.0;-943.0;-331.0;-955.0
276.0;895.0;367.0;953.0;-210.0;886.0;991.0;1040.0;-948.0;-296.0;-954.0
251.0;931.0;375.0;951.0;-228.0;879.0;1022.0;939.0;-943.0;-325.0;-958.0
282.0;907.0;351.0;943.0;-200.0;876.0;983.0;1011.0;-943.0;-294.0;-953.0
327.0;857.0;267.0;1061.0;-441.0;852.0;1311.0;472.0;-863.0;-529.0;-796.0
165.0;919.0;456.0;815.0;-197.0;896.0;1069.0;1028.0;-1054.0;-357.0;-968.0
232.0;921.0;351.0;956.0;-179.0;912.0;1033.0;978.0;-947.0;-302.0;-955.0
173.0;918.0;334.0;958.0;-191.0;884.0;995.0;1022.0;-976.0;-290.0;-963.0
268.0;931.0;387.0;945.0;-247.0;856.0;1007.0;933.0;-943.0;-333.0;-955.0
370.0;946.0;372.0;952.0;-276.0;868.0;862.0;1004.0;-1049.0;-372.0;-975.0
279.0;918.0;398.0;952.0;-238.0;884.0;985.0;951.0;-948.0;-327.0;-963.0
266.0;941.0;389.0;933.0;-246.0;878.0;981.0;931.0;-944.0;-343.0;-960.0
212.0;967.0;407.0;977.0;-285.0;888.0;1062.0;940.0;-933.0;-378.0;-944.0
277.0;930.0;375.0;952.0;-248.0;869.0;998.0;948.0;-952.0;-358.0;-964.0
583.0;945.0;184.0;924.0;-469.0;892.0;1069.0;1288.0;-972.0;-356.0;-1044.0
264.0;909.0;398.0;952.0;-264.0;868.0;1016.0;1029.0;-959.0;-370.0;-965.0
255.0;891.0;385.0;964.0;-245.0;860.0;1022.0;1024.0;-965.0;-336.0;-973.0
242.0;881.0;429.0;972.0;-121.0;885.0;985.0;1001.0;-989.0;-312.0;-967.0
289.0;850.0;356.0;947.0;-234.0;850.0;894.0;1029.0;-1027.0;-206.0;-977.0
292.0;925.0;371.0;934.0;-227.0;839.0;1010.0;949.0;-951.0;-340.0;-958.0
202.0;908.0;321.0;942.0;-169.0;881.0;984.0;1029.0;-975.0;-288.0;-958.0
207.0;908.0;322.0;950.0;-143.0;890.0;977.0;1011.0;-966.0;-282.0;-948.0
277.0;909.0;376.0;970.0;-214.0;868.0;1010.0;1010.0;-945.0;-320.0;-954.0
237.0;931.0;332.0;954.0;-163.0;878.0;964.0;1023.0;-956.0;-271.0;-956.0
291.0;916.0;397.0;945.0;-238.0;860.0;997.0;1031.0;-951.0;-310.0;-958.0
289.0;933.0;401.0;956.0;-237.0;874.0;1007.0;993.0;-946.0;-314.0;-953.0
111.0;1031.0;330.0;771.0;16.0;902.0;973.0;968.0;-1128.0;-231.0;-1034.0
267.0;942.0;382.0;945.0;-246.0;864.0;968.0;941.0;-957.0;-331.0;-969.0
242.0;944.0;347.0;946.0;-248.0;877.0;1010.0;1012.0;-949.0;-340.0;-954.0
284.0;936.0;345.0;961.0;-225.0;879.0;970.0;1016.0;-957.0;-344.0;-962.0
266.0;921.0;350.0;954.0;-236.0;893.0;1021.0;1018.0;-947.0;-326.0;-958.0
302.0;912.0;358.0;933.0;-239.0;865.0;977.0;1029.0;-940.0;-362.0;-944.0
309.0;932.0;379.0;943.0;-223.0;853.0;983.0;876.0;-948.0;-346.0;-961.0
309.0;949.0;361.0;933.0;-214.0;863.0;989.0;1005.0;-937.0;-376.0;-940.0
204.0;925.0;351.0;956.0;-187.0;904.0;1005.0;1026.0;-948.0;-278.0;-946.0
96.0;864.0;324.0;977.0;-365.0;897.0;1057.0;1002.0;-878.0;-511.0;-839.0
189.0;939.0;550.0;1104.0;-313.0;821.0;844.0;1020.0;-894.0;-417.0;-924.0
298.0;918.0;396.0;956.0;-198.0;864.0;992.0;1019.0;-953.0;-287.0;-975.0
253.0;913.0;341.0;960.0;-241.0;861.0;980.0;1036.0;-966.0;-341.0;-962.0
156.0;749.0;375.0;879.0;-188.0;884.0;1065.0;997.0;-1010.0;-388.0;-947.0
165.0;904.0;369.0;979.0;-138.0;929.0;1123.0;1020.0;-987.0;-235.0;-965.0
183.0;1005.0;433.0;912.0;-204.0;793.0;1032.0;1001.0;-1240.0;-392.0;-1214.0
267.0;918.0;364.0;951.0;-229.0;872.0;1017.0;1006.0;-955.0;-331.0;-953.0
272.0;902.0;351.0;955.0;-232.0;878.0;989.0;1020.0;-950.0;-329.0;-947.0
288.0;926.0;388.0;952.0;-210.0;853.0;999.0;949.0;-958.0;-339.0;-975.0
152.0;937.0;339.0;993.0;-49.0;961.0;1092.0;1009.0;-1045.0;-203.0;-1054.0
210.0;930.0;315.0;953.0;-297.0;887.0;1016.0;570.0;-990.0;-311.0;-1007.0
235.0;922.0;355.0;958.0;-185.0;903.0;993.0;1030.0;-956.0;-300.0;-939.0
237.0;947.0;323.0;943.0;-206.0;877.0;1013.0;917.0;-971.0;-359.0;-970.0
278.0;922.0;376.0;953.0;-237.0;882.0;974.0;1019.0;-941.0;-322.0;-954.0
336.0;1032.0;401.0;944.0;-306.0;960.0;1132.0;1001.0;-910.0;-278.0;-930.0
303.0;927.0;375.0;958.0;-217.0;868.0;986.0;1008.0;-953.0;-327.0;-971.0
270.0;939.0;411.0;944.0;-211.0;868.0;987.0;1061.0;-949.0;-337.0;-966.0
283.0;1083.0;302.0;884.0;-299.0;983.0;1020.0;1616.0;-1308.0;-181.0;-1293.0
334.0;1132.0;230.0;898.0;-324.0;874.0;1012.0;1025.0;-1059.0;-294.0;-1082.0
