Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
?;1115.0;518.0;934.0;-293.0;1112.0;1112.0;831.0;-812.0;-327.0;-806.0
?;1308.0;600.0;1078.0;-239.0;1011.0;1196.0;852.0;-819.0;-341.0;-806.0
?;1223.0;543.0;1268.0;-197.0;1098.0;1265.0;649.0;-820.0;-299.0;-817.0
?;1040.0;447.0;1270.0;-258.0;1015.0;1017.0;877.0;-770.0;-329.0;-782.0
?;1142.0;318.0;?;-324.0;831.0;873.0;991.0;-759.0;-410.0;-782.0
?;1081.0;351.0;?;-337.0;809.0;715.0;463.0;-804.0;-473.0;-817.0
?;960.0;386.0;?;-319.0;816.0;656.0;133.0;-830.0;-513.0;-852.0
?;958.0;397.0;?;-285.0;841.0;1065.0;477.0;-970.0;-473.0;-1002.0
?;915.0;436.0;?;-307.0;824.0;985.0;1578.0;-1152.0;-511.0;-1201.0
?;995.0;490.0;?;-127.0;892.0;1247.0;1531.0;-1307.0;-633.0;-1281.0
167.0;1001.0;377.0;?;-3.0;987.0;911.0;959.0;-1129.0;-438.0;-1138.0
10.0;962.0;218.0;?;-44.0;910.0;714.0;904.0;-1091.0;-379.0;-1119.0
17.0;914.0;308.0;?;105.0;866.0;825.0;1181.0;-1216.0;-360.0;-1172.0
-144.0;955.0;68.0;?;-175.0;814.0;826.0;1030.0;-1011.0;-400.0;-999.0
-16.0;921.0;-13.0;?;-136.0;969.0;797.0;944.0;-929.0;-460.0;-910.0
140.0;931.0;246.0;?;24.0;906.0;880.0;920.0;-911.0;-82.0;-910.0
374.0;1094.0;190.0;?;22.0;850.0;863.0;1185.0;-845.0;-22.0;-923.0
443.0;1099.0;20.0;?;-45.0;1006.0;889.0;962.0;-856.0;-286.0;-1002.0
425.0;946.0;698.0;1034.0;-217.0;952.0;954.0;958.0;-904.0;?;-1009.0
231.0;1041.0;551.0;874.0;96.0;1028.0;887.0;1022.0;-984.0;?;-1018.0
123.0;937.0;170.0;1045.0;357.0;944.0;1050.0;916.0;-960.0;-80.0;-1022.0
136.0;1025.0;15.0;893.0;50.0;978.0;1165.0;970.0;-903.0;-107.0;-938.0
217.0;1048.0;254.0;1019.0;206.0;959.0;820.0;935.0;-895.0;-164.0;-915.0
281.0;1027.0;361.0;1080.0;-9.0;795.0;893.0;999.0;-740.0;-51.0;-998.0
115.0;1106.0;475.0;983.0;-316.0;817.0;848.0;925.0;-960.0;-406.0;-1154.0
235.0;965.0;595.0;1129.0;-389.0;840.0;933.0;1056.0;-995.0;-353.0;-1119.0
199.0;924.0;552.0;932.0;-196.0;808.0;955.0;1059.0;-1056.0;-391.0;-1153.0
242.0;978.0;428.0;939.0;-113.0;805.0;1017.0;1186.0;-943.0;34.0;-1008.0
321.0;940.0;470.0;943.0;216.0;828.0;915.0;1228.0;-804.0;415.0;-837.0
357.0;992.0;491.0;906.0;149.0;860.0;933.0;1227.0;-956.0;299.0;-1041.0
371.0;964.0;526.0;929.0;-4.0;914.0;1011.0;1220.0;-1026.0;-114.0;-1091.0
351.0;934.0;508.0;930.0;-194.0;877.0;1091.0;1593.0;-956.0;-188.0;-1044.0
167.0;978.0;478.0;964.0;-180.0;908.0;925.0;1296.0;-972.0;-229.0;-1018.0
125.0;952.0;440.0;1004.0;-59.0;714.0;515.0;890.0;-912.0;-333.0;-986.0
151.0;883.0;443.0;1012.0;-65.0;511.0;476.0;1160.0;-918.0;-272.0;-996.0
151.0;896.0;428.0;1035.0;-161.0;333.0;725.0;1043.0;-904.0;-253.0;-987.0
297.0;932.0;498.0;862.0;-257.0;359.0;721.0;971.0;-887.0;-342.0;-1000.0
300.0;895.0;565.0;688.0;-309.0;436.0;865.0;1063.0;-918.0;-387.0;-1025.0
452.0;883.0;896.0;536.0;-335.0;451.0;856.0;940.0;-916.0;-437.0;-1019.0
414.0;873.0;737.0;485.0;-206.0;574.0;894.0;978.0;-997.0;-514.0;-1033.0
331.0;891.0;518.0;562.0;-63.0;669.0;872.0;973.0;-976.0;-165.0;-1038.0
268.0;869.0;550.0;633.0;-62.0;721.0;1039.0;903.0;-951.0;-229.0;-1035.0
221.0;850.0;631.0;714.0;-42.0;817.0;945.0;1009.0;-943.0;-699.0;-955.0
165.0;864.0;586.0;776.0;-184.0;770.0;949.0;1471.0;-821.0;-449.0;-902.0
141.0;892.0;509.0;855.0;-205.0;720.0;988.0;595.0;-661.0;-337.0;-876.0
111.0;883.0;497.0;915.0;-251.0;684.0;950.0;711.0;-523.0;-493.0;-875.0
147.0;891.0;507.0;904.0;-511.0;716.0;914.0;883.0;-581.0;-618.0;-848.0
162.0;904.0;574.0;812.0;-477.0;661.0;911.0;965.0;-579.0;-752.0;-866.0
218.0;930.0;602.0;851.0;-375.0;658.0;920.0;1265.0;-657.0;-600.0;-888.0
236.0;924.0;619.0;878.0;-238.0;697.0;914.0;1480.0;-735.0;-399.0;-903.0
234.0;922.0;648.0;839.0;-166.0;685.0;984.0;791.0;-823.0;-443.0;-914.0
226.0;943.0;560.0;795.0;-162.0;727.0;1017.0;1004.0;-872.0;-368.0;-957.0
210.0;898.0;557.0;815.0;-45.0;736.0;980.0;1201.0;-912.0;-364.0;-966.0
165.0;907.0;531.0;821.0;-68.0;731.0;938.0;923.0;-834.0;-422.0;-933.0
191.0;921.0;527.0;865.0;-136.0;715.0;955.0;929.0;-834.0;-450.0;-928.0
214.0;930.0;560.0;879.0;-181.0;749.0;982.0;1075.0;-824.0;-532.0;-958.0
210.0;910.0;555.0;859.0;-249.0;770.0;997.0;988.0;-849.0;-498.0;-969.0
143.0;923.0;562.0;848.0;-275.0;786.0;978.0;963.0;-800.0;-558.0;?
112.0;916.0;563.0;867.0;-239.0;790.0;1010.0;1031.0;-809.0;-505.0;?
114.0;916.0;534.0;939.0;-178.0;773.0;1030.0;1012.0;-817.0;-422.0;?
166.0;947.0;534.0;985.0;-166.0;777.0;989.0;1019.0;-817.0;-393.0;?
206.0;943.0;550.0;925.0;-174.0;724.0;955.0;1030.0;-845.0;-435.0;?
178.0;937.0;556.0;897.0;-209.0;682.0;888.0;1041.0;-853.0;-477.0;?
162.0;923.0;571.0;892.0;-208.0;652.0;807.0;1009.0;-830.0;-467.0;?
229.0;943.0;625.0;891.0;-178.0;601.0;764.0;1004.0;-830.0;-461.0;?
213.0;901.0;595.0;842.0;-110.0;556.0;688.0;1022.0;-874.0;-446.0;?
205.0;868.0;629.0;802.0;-59.0;505.0;668.0;1036.0;-913.0;-547.0;?
241.0;821.0;614.0;743.0;-78.0;454.0;613.0;1046.0;-931.0;-564.0;?
212.0;786.0;588.0;697.0;-202.0;465.0;596.0;1007.0;-902.0;-457.0;?
235.0;805.0;578.0;709.0;-241.0;438.0;602.0;1028.0;-899.0;-429.0;-992.0
214.0;798.0;598.0;647.0;-176.0;421.0;631.0;1024.0;-900.0;-544.0;-985.0
265.0;789.0;595.0;617.0;-179.0;438.0;686.0;987.0;-866.0;-595.0;-983.0
245.0;829.0;590.0;603.0;-227.0;496.0;740.0;1004.0;-821.0;-578.0;-971.0
263.0;857.0;611.0;609.0;-254.0;541.0;736.0;1017.0;-764.0;-604.0;-926.0
213.0;889.0;621.0;629.0;-252.0;590.0;800.0;1022.0;-715.0;-581.0;-880.0
187.0;903.0;641.0;679.0;-237.0;604.0;812.0;1019.0;-670.0;-551.0;-848.0
152.0;918.0;630.0;719.0;-223.0;628.0;812.0;1022.0;-645.0;-549.0;-833.0
138.0;952.0;616.0;770.0;-241.0;645.0;825.0;1020.0;-609.0;-527.0;-826.0
125.0;972.0;587.0;806.0;-262.0;625.0;834.0;1031.0;-588.0;-519.0;-815.0
96.0;959.0;581.0;803.0;-281.0;663.0;835.0;1012.0;-567.0;-536.0;-823.0
102.0;970.0;595.0;814.0;-275.0;678.0;836.0;1030.0;-578.0;-563.0;-844.0
71.0;973.0;543.0;859.0;-257.0;638.0;845.0;1008.0;-609.0;-579.0;-881.0
42.0;970.0;551.0;841.0;-242.0;629.0;830.0;1027.0;-650.0;-589.0;-913.0
85.0;994.0;483.0;791.0;-224.0;660.0;832.0;1026.0;-695.0;-603.0;-936.0
86.0;997.0;508.0;794.0;-200.0;673.0;838.0;1038.0;-726.0;-612.0;-955.0
61.0;989.0;551.0;826.0;-178.0;667.0;792.0;1027.0;-748.0;-603.0;-980.0
80.0;960.0;497.0;834.0;-136.0;659.0;788.0;1012.0;-765.0;-592.0;-996.0
103.0;949.0;526.0;839.0;-86.0;635.0;756.0;1022.0;-769.0;-570.0;-998.0
120.0;940.0;512.0;829.0;-56.0;599.0;743.0;1020.0;-793.0;-558.0;-1006.0
92.0;938.0;543.0;829.0;-14.0;598.0;778.0;1018.0;-790.0;-522.0;-1002.0
117.0;930.0;534.0;810.0;-7.0;594.0;767.0;1030.0;-788.0;-505.0;-1012.0
124.0;923.0;554.0;779.0;-27.0;606.0;785.0;1021.0;-787.0;-522.0;-1020.0
151.0;914.0;540.0;775.0;-39.0;596.0;772.0;1030.0;-790.0;-522.0;-1008.0
147.0;931.0;538.0;799.0;-43.0;623.0;784.0;1021.0;-791.0;-508.0;-997.0
143.0;930.0;553.0;775.0;-59.0;616.0;797.0;1049.0;-803.0;-497.0;-1009.0
136.0;915.0;540.0;772.0;-74.0;625.0;788.0;1040.0;-793.0;-501.0;-996.0
133.0;906.0;550.0;805.0;-86.0;617.0;798.0;1020.0;-774.0;-500.0;-975.0
133.0;942.0;547.0;811.0;-106.0;636.0;795.0;1022.0;-756.0;?;-965.0
169.0;956.0;555.0;803.0;-117.0;631.0;800.0;1031.0;-738.0;?;-956.0
157.0;947.0;583.0;808.0;-132.0;620.0;785.0;1033.0;-730.0;?;-948.0
161.0;912.0;574.0;823.0;-127.0;603.0;758.0;1054.0;-738.0;?;-948.0
145.0;937.0;568.0;816.0;-140.0;607.0;769.0;1042.0;-735.0;?;-950.0
142.0;931.0;546.0;815.0;-147.0;604.0;775.0;?;-731.0;-560.0;-947.0
142.0;902.0;544.0;799.0;-124.0;611.0;760.0;?;-742.0;-565.0;-943.0
154.0;901.0;543.0;763.0;-117.0;614.0;731.0;?;-751.0;-561.0;-957.0
149.0;893.0;545.0;779.0;-135.0;579.0;724.0;?;-753.0;-552.0;-974.0
134.0;914.0;514.0;800.0;-154.0;560.0;710.0;?;-760.0;-557.0;-971.0
160.0;887.0;544.0;788.0;-149.0;553.0;687.0;?;-771.0;-558.0;-964.0
160.0;884.0;534.0;757.0;-137.0;541.0;721.0;?;-773.0;-541.0;-955.0
170.0;913.0;547.0;732.0;-119.0;541.0;733.0;?;-768.0;-523.0;-951.0
165.0;918.0;571.0;732.0;-132.0;541.0;761.0;?;-750.0;-508.0;-949.0
178.0;927.0;575.0;733.0;-124.0;550.0;737.0;?;-738.0;-516.0;-937.0
192.0;921.0;?;729.0;-143.0;598.0;794.0;?;-736.0;-525.0;-927.0
178.0;943.0;?;740.0;-139.0;593.0;465.0;?;-738.0;-534.0;-929.0
183.0;957.0;?;737.0;-133.0;512.0;668.0;?;-728.0;-525.0;-921.0
130.0;945.0;?;765.0;-141.0;605.0;663.0;?;-698.0;-524.0;-909.0
128.0;937.0;?;744.0;-157.0;643.0;819.0;?;-679.0;-529.0;-915.0
160.0;974.0;?;753.0;-166.0;794.0;1093.0;?;-673.0;-534.0;-920.0
144.0;1033.0;?;794.0;-162.0;858.0;847.0;1029.0;-675.0;-559.0;-929.0
113.0;1053.0;?;837.0;-172.0;804.0;792.0;1023.0;-684.0;-566.0;-941.0
100.0;1035.0;496.0;897.0;-174.0;662.0;895.0;1037.0;-695.0;-548.0;-956.0
-7.0;1004.0;487.0;985.0;-191.0;700.0;693.0;1043.0;-695.0;-495.0;-963.0
123.0;?;524.0;981.0;-190.0;762.0;851.0;1031.0;-706.0;-364.0;-964.0
165.0;?;547.0;880.0;-58.0;765.0;751.0;1039.0;-688.0;-390.0;-947.0
55.0;?;527.0;822.0;-16.0;743.0;726.0;1040.0;-711.0;-469.0;-968.0
?;?;418.0;904.0;-99.0;692.0;742.0;1050.0;-732.0;-426.0;-1019.0
?;?;468.0;934.0;-109.0;690.0;684.0;1032.0;-824.0;-406.0;-1075.0
?;?;451.0;879.0;-98.0;670.0;684.0;1041.0;-873.0;-395.0;-1091.0
?;?;486.0;828.0;-40.0;641.0;692.0;1042.0;-955.0;-455.0;-1091.0
?;?;463.0;816.0;15.0;622.0;709.0;1046.0;-860.0;-309.0;-1030.0
?;?;454.0;817.0;-129.0;615.0;708.0;1023.0;-763.0;-279.0;-1019.0
?;?;465.0;764.0;-145.0;619.0;679.0;1052.0;-802.0;-141.0;-1014.0
?;?;457.0;770.0;6.0;644.0;702.0;1035.0;-834.0;-309.0;-969.0
165.0;?;466.0;761.0;-20.0;672.0;728.0;1044.0;-815.0;-197.0;-969.0
113.0;921.0;457.0;775.0;-73.0;682.0;682.0;1034.0;-781.0;-208.0;?
112.0;911.0;450.0;795.0;-83.0;672.0;727.0;1029.0;-757.0;-239.0;?
92.0;909.0;474.0;818.0;-58.0;647.0;689.0;1035.0;-745.0;-239.0;?
103.0;903.0;477.0;810.0;-78.0;644.0;694.0;1044.0;-723.0;-216.0;?
104.0;924.0;456.0;829.0;-113.0;642.0;686.0;1025.0;-706.0;-235.0;?
145.0;932.0;506.0;799.0;-142.0;652.0;699.0;1025.0;-706.0;-208.0;?
146.0;959.0;480.0;763.0;-143.0;659.0;758.0;1047.0;-695.0;-210.0;?
145.0;967.0;453.0;741.0;-143.0;724.0;794.0;1050.0;-699.0;-216.0;?
102.0;997.0;449.0;780.0;-112.0;756.0;723.0;1050.0;-717.0;-212.0;?
91.0;1010.0;435.0;802.0;-92.0;757.0;691.0;1041.0;-733.0;-224.0;?
91.0;990.0;408.0;879.0;-90.0;752.0;910.0;1042.0;-732.0;-221.0;?
91.0;1007.0;437.0;886.0;-77.0;724.0;664.0;1059.0;-714.0;-223.0;?
93.0;991.0;431.0;919.0;-103.0;687.0;605.0;1036.0;?;-181.0;?
74.0;979.0;429.0;888.0;-126.0;701.0;660.0;1033.0;?;-166.0;-959.0
118.0;969.0;456.0;879.0;-125.0;745.0;358.0;1041.0;?;-221.0;-953.0
149.0;960.0;468.0;838.0;-111.0;701.0;642.0;1038.0;?;-140.0;-977.0
124.0;940.0;471.0;818.0;-67.0;675.0;643.0;1021.0;?;-212.0;-1001.0
76.0;960.0;479.0;886.0;-55.0;663.0;733.0;1011.0;?;-134.0;-1026.0
203.0;965.0;481.0;1000.0;-56.0;687.0;747.0;1030.0;?;-164.0;-1037.0
120.0;952.0;497.0;866.0;-55.0;740.0;820.0;1017.0;?;-196.0;-1030.0
100.0;963.0;417.0;819.0;-27.0;773.0;695.0;1018.0;?;-202.0;-1020.0
82.0;935.0;481.0;853.0;-52.0;761.0;781.0;1050.0;?;-244.0;-1026.0
105.0;919.0;513.0;936.0;-119.0;730.0;772.0;1026.0;?;-124.0;-1009.0
119.0;891.0;531.0;931.0;-107.0;719.0;864.0;1027.0;-744.0;-175.0;-969.0
179.0;948.0;540.0;897.0;-19.0;749.0;854.0;1049.0;-796.0;-252.0;-1007.0
138.0;947.0;558.0;846.0;-12.0;846.0;835.0;1041.0;-789.0;-334.0;-989.0
105.0;930.0;576.0;864.0;-120.0;713.0;825.0;1032.0;-713.0;-197.0;-957.0
-55.0;857.0;541.0;872.0;-62.0;631.0;804.0;1050.0;-724.0;-297.0;-978.0
52.0;889.0;498.0;997.0;-67.0;603.0;710.0;1039.0;-777.0;-296.0;-987.0
143.0;975.0;521.0;827.0;-60.0;578.0;666.0;1043.0;-859.0;-345.0;-1001.0
197.0;962.0;629.0;700.0;-89.0;606.0;671.0;1048.0;-870.0;-354.0;-972.0
265.0;926.0;645.0;698.0;-159.0;593.0;680.0;1038.0;-868.0;-366.0;-989.0
206.0;847.0;655.0;620.0;-187.0;567.0;722.0;1044.0;-864.0;-394.0;-1022.0
175.0;806.0;623.0;715.0;-108.0;590.0;824.0;1047.0;-849.0;-431.0;-1008.0
248.0;795.0;646.0;715.0;18.0;665.0;714.0;1037.0;-904.0;?;-1030.0
218.0;762.0;625.0;632.0;112.0;722.0;787.0;1044.0;-944.0;?;-948.0
130.0;757.0;563.0;638.0;-67.0;733.0;868.0;1029.0;-831.0;?;-965.0
112.0;793.0;521.0;750.0;-187.0;753.0;874.0;?;-793.0;?;-987.0
110.0;799.0;460.0;809.0;-270.0;780.0;908.0;1023.0;-713.0;?;-929.0
104.0;807.0;467.0;844.0;-351.0;847.0;963.0;1037.0;-712.0;?;?
160.0;817.0;534.0;889.0;-312.0;858.0;1006.0;1041.0;-774.0;?;?
126.0;835.0;524.0;860.0;-289.0;889.0;967.0;1050.0;-730.0;?;?
109.0;782.0;496.0;946.0;-322.0;878.0;978.0;1041.0;-708.0;?;?
69.0;808.0;449.0;992.0;-310.0;851.0;952.0;?;-702.0;-330.0;-772.0
29.0;830.0;385.0;993.0;-199.0;866.0;990.0;?;-790.0;-352.0;-783.0
75.0;836.0;418.0;972.0;-112.0;825.0;1029.0;?;-844.0;-346.0;-810.0
99.0;872.0;430.0;967.0;?;828.0;990.0;?;-854.0;-410.0;-820.0
111.0;855.0;404.0;947.0;?;846.0;998.0;?;-887.0;-465.0;-828.0
122.0;882.0;435.0;940.0;?;867.0;1001.0;?;-901.0;-453.0;-857.0
111.0;881.0;466.0;964.0;?;859.0;992.0;?;-963.0;-437.0;-865.0
114.0;846.0;449.0;974.0;?;862.0;967.0;?;-939.0;-406.0;-866.0
121.0;865.0;429.0;944.0;?;828.0;968.0;?;-970.0;-429.0;-885.0
128.0;865.0;398.0;952.0;?;833.0;967.0;?;-944.0;-395.0;-889.0
138.0;889.0;426.0;922.0;?;834.0;974.0;?;-948.0;-354.0;-900.0
123.0;885.0;410.0;903.0;?;820.0;988.0;?;-963.0;-394.0;-902.0
152.0;866.0;435.0;897.0;?;830.0;960.0;?;-944.0;-439.0;-896.0
150.0;869.0;389.0;915.0;?;821.0;968.0;?;-969.0;-443.0;-923.0
160.0;893.0;410.0;898.0;?;841.0;979.0;?;-973.0;-433.0;-918.0
158.0;873.0;428.0;895.0;?;838.0;1008.0;1050.0;-964.0;-372.0;-917.0
151.0;861.0;428.0;895.0;?;845.0;989.0;?;-961.0;-360.0;-920.0
149.0;869.0;442.0;917.0;-155.0;874.0;967.0;?;-965.0;-349.0;?
117.0;889.0;424.0;917.0;-171.0;874.0;982.0;?;-951.0;-348.0;-918.0
111.0;884.0;447.0;922.0;-180.0;881.0;982.0;?;-950.0;-338.0;-927.0
103.0;890.0;402.0;946.0;-171.0;857.0;955.0;?;-946.0;-304.0;-923.0
92.0;892.0;365.0;960.0;-160.0;837.0;950.0;?;-948.0;-309.0;-926.0
80.0;872.0;371.0;961.0;-179.0;831.0;936.0;?;-953.0;-299.0;-932.0
85.0;842.0;376.0;963.0;-183.0;810.0;933.0;1033.0;-947.0;-309.0;-928.0
126.0;839.0;388.0;935.0;-169.0;818.0;947.0;1046.0;-955.0;-340.0;-926.0
129.0;867.0;388.0;924.0;-186.0;835.0;949.0;1047.0;-950.0;-358.0;-920.0
101.0;876.0;396.0;914.0;-165.0;856.0;961.0;1029.0;-965.0;-361.0;-931.0
78.0;898.0;368.0;925.0;-144.0;875.0;996.0;1046.0;-973.0;-346.0;-933.0
79.0;895.0;353.0;932.0;-116.0;914.0;960.0;1028.0;-973.0;-331.0;-927.0
65.0;880.0;329.0;920.0;-113.0;913.0;959.0;1017.0;-970.0;-333.0;-922.0
60.0;912.0;324.0;937.0;-111.0;903.0;949.0;1040.0;-946.0;-344.0;-896.0
59.0;905.0;292.0;996.0;-132.0;881.0;946.0;1031.0;-932.0;-343.0;-891.0
28.0;882.0;272.0;987.0;-158.0;866.0;934.0;1031.0;-934.0;-332.0;?
30.0;882.0;287.0;959.0;-163.0;852.0;1013.0;1031.0;-925.0;-335.0;?
61.0;884.0;296.0;946.0;-140.0;878.0;1069.0;1042.0;-921.0;-332.0;?
59.0;880.0;297.0;937.0;-80.0;942.0;1054.0;1037.0;-932.0;-291.0;?
90.0;952.0;287.0;924.0;-47.0;957.0;1036.0;1031.0;-934.0;-250.0;?
92.0;1006.0;304.0;941.0;-37.0;978.0;1005.0;1028.0;-957.0;-223.0;?
103.0;997.0;342.0;991.0;-38.0;928.0;970.0;1036.0;-992.0;-208.0;?
124.0;984.0;328.0;1026.0;-39.0;845.0;976.0;1034.0;-964.0;-204.0;?
145.0;927.0;367.0;1047.0;-55.0;813.0;1018.0;1040.0;-949.0;-213.0;?
185.0;882.0;369.0;1019.0;-49.0;831.0;1062.0;1047.0;-958.0;-203.0;-918.0
197.0;912.0;411.0;950.0;-39.0;882.0;1017.0;1037.0;-935.0;-199.0;-902.0
171.0;936.0;463.0;933.0;-65.0;886.0;961.0;1048.0;-929.0;-199.0;-908.0
164.0;950.0;491.0;949.0;-51.0;868.0;967.0;1044.0;-991.0;-212.0;-971.0
129.0;917.0;449.0;986.0;-30.0;840.0;987.0;1022.0;-1033.0;-217.0;-1016.0
115.0;865.0;443.0;987.0;-43.0;850.0;966.0;1038.0;-1047.0;-223.0;-1031.0
123.0;826.0;407.0;952.0;-104.0;847.0;945.0;1041.0;-1067.0;-249.0;-1044.0
130.0;839.0;432.0;917.0;-175.0;819.0;916.0;1031.0;-1017.0;-315.0;-1005.0
117.0;838.0;424.0;930.0;-212.0;788.0;945.0;1029.0;-967.0;-362.0;-965.0
134.0;833.0;423.0;930.0;-219.0;778.0;980.0;1023.0;-965.0;-406.0;-954.0
128.0;828.0;418.0;906.0;-193.0;781.0;949.0;1027.0;-977.0;-423.0;-971.0
199.0;833.0;441.0;869.0;-167.0;788.0;846.0;1027.0;-1014.0;-406.0;-993.0
204.0;854.0;473.0;848.0;-143.0;741.0;796.0;1048.0;-1011.0;-365.0;-977.0
215.0;844.0;491.0;892.0;-123.0;675.0;859.0;1009.0;-973.0;-360.0;-929.0
208.0;773.0;504.0;877.0;-151.0;720.0;851.0;1041.0;-948.0;-380.0;-908.0
189.0;675.0;497.0;843.0;-141.0;709.0;891.0;1069.0;-959.0;-388.0;-908.0
241.0;777.0;466.0;724.0;-119.0;754.0;945.0;1071.0;-942.0;-353.0;-893.0
239.0;826.0;485.0;794.0;-147.0;788.0;935.0;974.0;-920.0;-322.0;-879.0
189.0;828.0;486.0;809.0;-191.0;873.0;903.0;1001.0;-902.0;-323.0;-870.0
124.0;839.0;491.0;849.0;-228.0;858.0;920.0;1011.0;-908.0;-333.0;-887.0
93.0;843.0;445.0;908.0;-248.0;848.0;950.0;1005.0;-946.0;-363.0;-920.0
38.0;817.0;420.0;966.0;-282.0;827.0;967.0;973.0;-928.0;-395.0;-899.0
59.0;812.0;367.0;979.0;-229.0;833.0;959.0;939.0;-862.0;-410.0;-809.0
52.0;839.0;351.0;959.0;-257.0;840.0;985.0;1070.0;-793.0;-368.0;-773.0
115.0;822.0;362.0;930.0;-312.0;840.0;1007.0;1031.0;-861.0;-412.0;-839.0
128.0;858.0;378.0;920.0;-266.0;873.0;983.0;1136.0;-845.0;-431.0;-818.0
136.0;863.0;360.0;899.0;-256.0;872.0;951.0;1106.0;-890.0;-429.0;-841.0
172.0;890.0;357.0;905.0;-178.0;836.0;948.0;1053.0;-931.0;-418.0;-877.0
153.0;873.0;381.0;935.0;-116.0;813.0;?;1104.0;-948.0;-385.0;-895.0
133.0;874.0;382.0;954.0;-65.0;806.0;?;1041.0;-933.0;-353.0;-888.0
155.0;872.0;423.0;934.0;-111.0;828.0;?;1079.0;-928.0;-327.0;-888.0
166.0;928.0;427.0;926.0;-139.0;720.0;?;1038.0;-929.0;-328.0;-885.0
180.0;?;466.0;905.0;-141.0;615.0;828.0;1026.0;-941.0;-313.0;-900.0
101.0;?;474.0;949.0;-156.0;634.0;1070.0;1011.0;-940.0;-269.0;-900.0
75.0;?;434.0;843.0;-186.0;813.0;1090.0;1047.0;-949.0;-266.0;-920.0
193.0;?;418.0;735.0;-196.0;933.0;876.0;1095.0;-975.0;-286.0;-944.0
257.0;?;515.0;731.0;-166.0;888.0;768.0;968.0;-969.0;-313.0;-942.0
194.0;?;632.0;955.0;-177.0;778.0;773.0;1000.0;-971.0;-324.0;-947.0
87.0;?;555.0;1075.0;-186.0;700.0;824.0;1003.0;-934.0;-350.0;-930.0
59.0;?;454.0;1030.0;-221.0;711.0;844.0;1031.0;-934.0;-359.0;-981.0
55.0;?;427.0;907.0;-180.0;754.0;849.0;1031.0;-941.0;-382.0;-973.0
115.0;?;502.0;864.0;-87.0;757.0;884.0;1027.0;-795.0;-390.0;?
16.0;?;488.0;853.0;-94.0;788.0;868.0;1003.0;-710.0;-380.0;?
-39.0;?;478.0;898.0;-222.0;783.0;898.0;1033.0;-833.0;-412.0;?
-121.0;?;365.0;841.0;-208.0;819.0;1008.0;1017.0;-1044.0;-482.0;?
-155.0;?;335.0;855.0;-38.0;913.0;966.0;1020.0;-1067.0;-439.0;?
-211.0;?;318.0;901.0;-82.0;936.0;843.0;1023.0;-939.0;-350.0;-998.0
-265.0;?;300.0;907.0;-197.0;841.0;786.0;1007.0;-854.0;-409.0;-886.0
-356.0;?;301.0;942.0;-125.0;741.0;836.0;1016.0;-830.0;-459.0;-899.0
-385.0;?;231.0;1069.0;-57.0;769.0;930.0;1023.0;-851.0;-450.0;?
-402.0;614.0;224.0;857.0;-8.0;819.0;993.0;1000.0;-851.0;-397.0;?
-486.0;576.0;221.0;797.0;38.0;888.0;1006.0;1000.0;-855.0;-329.0;?
-575.0;545.0;242.0;806.0;109.0;927.0;1011.0;1016.0;-873.0;-253.0;-852.0
-626.0;554.0;223.0;938.0;170.0;982.0;1108.0;1015.0;-858.0;-213.0;-802.0
-731.0;542.0;184.0;946.0;225.0;1059.0;1147.0;1009.0;-917.0;-189.0;-873.0
-772.0;548.0;183.0;1004.0;296.0;1129.0;1201.0;1021.0;-1016.0;-177.0;-909.0
-825.0;539.0;143.0;1054.0;260.0;1167.0;1159.0;1013.0;-965.0;-114.0;-752.0
-919.0;520.0;145.0;1142.0;167.0;1131.0;1172.0;1048.0;-850.0;-106.0;-598.0
-926.0;524.0;118.0;1196.0;213.0;1113.0;1147.0;1071.0;-801.0;-120.0;-538.0
-918.0;495.0;86.0;1225.0;280.0;1077.0;1081.0;1042.0;-850.0;-153.0;-490.0
-865.0;540.0;?;1206.0;292.0;1024.0;1092.0;1039.0;-895.0;-170.0;-472.0
-854.0;579.0;?;1119.0;364.0;992.0;1114.0;798.0;-941.0;-182.0;-450.0
-832.0;556.0;?;1108.0;494.0;1024.0;1110.0;561.0;-993.0;-169.0;-424.0
-825.0;531.0;?;1059.0;543.0;1056.0;1066.0;1432.0;-1039.0;-162.0;-434.0
-854.0;546.0;?;1067.0;612.0;1082.0;1013.0;1673.0;-1120.0;-152.0;-441.0
-873.0;561.0;?;1079.0;649.0;1040.0;973.0;1021.0;-1165.0;-135.0;-434.0
-860.0;557.0;?;1136.0;678.0;990.0;923.0;875.0;-1202.0;-86.0;-448.0
-819.0;544.0;?;1141.0;666.0;911.0;930.0;938.0;-1159.0;-47.0;-437.0
-762.0;520.0;?;1109.0;641.0;889.0;910.0;881.0;-1142.0;-27.0;-480.0
-713.0;515.0;?;1056.0;618.0;912.0;936.0;782.0;-1126.0;-37.0;-519.0
-686.0;529.0;?;996.0;647.0;895.0;969.0;887.0;-1070.0;?;-486.0
-695.0;531.0;119.0;932.0;669.0;924.0;964.0;958.0;-1058.0;?;-469.0
