InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit R-SHOE EuY
-5;672.0;610.0;33;371.0;-23
-6;685.0;616.0;3;384.0;-23
-6;697.0;622.0;3;397.0;-25
-5;707.0;?;11;407.0;-24
-8;717.0;?;0;422.0;-23
-3;727.0;?;9;437.0;-24
-1;735.0;633.0;4;?;-24
1;740.0;636.0;6;?;-24
15;743.0;640.0;6;?;-24
13;745.0;644.0;5;?;-24
3;746.0;?;6;?;-24
-9;746.0;?;5;?;-24
-19;747.0;?;5;?;-24
-24;750.0;?;5;?;-24
-45;751.0;?;5;?;-24
-58;752.0;?;5;?;-24
-63;754.0;?;5;?;-24
-77;754.0;?;5;?;-24
-86;753.0;?;5;?;-24
-92;752.0;?;5;506.0;-24
-99;751.0;?;5;509.0;?
-104;752.0;628.0;4;515.0;-24
-105;753.0;619.0;4;521.0;-24
-104;755.0;608.0;4;529.0;-24
-105;757.0;595.0;4;540.0;-24
-104;760.0;581.0;5;551.0;-25
-99;763.0;568.0;5;560.0;-26
-98;766.0;555.0;5;568.0;-28
-99;770.0;540.0;4;577.0;-31
-98;776.0;524.0;4;585.0;-32
-98;782.0;503.0;3;593.0;-32
-98;789.0;480.0;3;606.0;-32
-98;798.0;454.0;3;616.0;-34
-98;807.0;429.0;3;622.0;-35
-98;816.0;403.0;3;630.0;-36
-97;823.0;378.0;3;635.0;-37
-97;828.0;355.0;3;639.0;-38
-97;833.0;334.0;3;643.0;-39
-97;836.0;317.0;3;645.0;-40
-97;840.0;301.0;3;645.0;-40
-97;842.0;289.0;2;646.0;-41
-97;844.0;279.0;2;645.0;-41
-97;846.0;270.0;2;644.0;-42
-97;847.0;262.0;2;644.0;-41
-97;849.0;256.0;2;647.0;-41
-97;851.0;251.0;1;644.0;-40
-97;852.0;248.0;1;644.0;-39
-97;852.0;247.0;1;?;-38
-97;852.0;247.0;1;?;-39
-97;852.0;249.0;1;?;-39
-97;850.0;253.0;0;?;-39
-97;848.0;258.0;-1;?;-38
-97;845.0;265.0;-2;?;-36
-97;842.0;275.0;-3;?;-35
-97;838.0;286.0;-3;?;-34
-97;834.0;298.0;-3;?;-32
-97;830.0;313.0;-3;628.0;-31
-98;825.0;329.0;-4;624.0;-31
-98;819.0;347.0;-4;620.0;-31
-98;812.0;366.0;-4;616.0;-31
-98;804.0;386.0;-4;611.0;-31
-98;795.0;406.0;-4;601.0;-31
-98;785.0;426.0;-4;594.0;-31
-98;776.0;445.0;-4;586.0;-31
-98;766.0;463.0;-4;577.0;-31
-98;757.0;480.0;-4;566.0;-31
-98;748.0;496.0;-4;560.0;-31
-98;740.0;510.0;-4;552.0;-31
-98;736.0;521.0;-4;545.0;-31
-98;732.0;531.0;-4;539.0;-31
-98;727.0;540.0;-4;534.0;-31
-98;723.0;547.0;-4;531.0;-31
-98;718.0;554.0;-4;528.0;-31
-98;713.0;560.0;-4;523.0;-31
-98;708.0;564.0;-4;521.0;-31
-98;705.0;568.0;-4;517.0;-31
-98;701.0;572.0;-5;517.0;-31
-98;697.0;576.0;-5;513.0;-31
-98;693.0;580.0;-5;511.0;-31
-98;689.0;583.0;-5;508.0;-31
-98;685.0;586.0;-5;505.0;-31
-98;682.0;588.0;-5;503.0;-31
-98;678.0;590.0;-5;503.0;-31
-98;674.0;592.0;-5;500.0;-31
-98;671.0;593.0;-5;497.0;-31
-98;668.0;594.0;-5;495.0;-31
-98;665.0;595.0;-5;495.0;-31
-98;662.0;595.0;-5;494.0;-31
-98;660.0;596.0;-5;492.0;-31
-98;658.0;597.0;-5;489.0;-31
-98;656.0;597.0;-5;489.0;-31
-98;655.0;597.0;-5;488.0;-31
-98;653.0;597.0;-5;487.0;-31
-98;653.0;597.0;-5;487.0;-31
-98;652.0;597.0;-5;487.0;-31
-98;652.0;598.0;-5;487.0;-31
-98;651.0;598.0;-5;484.0;-31
-98;651.0;598.0;-5;485.0;?
-98;651.0;599.0;-5;485.0;-31
-98;651.0;599.0;-5;484.0;-31
-98;650.0;599.0;-5;483.0;-31
-98;650.0;600.0;-5;483.0;-31
-98;650.0;600.0;-5;484.0;-31
-98;650.0;601.0;-5;485.0;-31
-98;650.0;601.0;-5;481.0;-31
-98;649.0;601.0;-5;483.0;-31
-98;649.0;602.0;-5;483.0;-31
-98;648.0;602.0;-5;482.0;-31
-98;648.0;602.0;-5;481.0;-31
-98;647.0;603.0;-5;484.0;-31
-98;647.0;603.0;-5;482.0;-31
-98;647.0;603.0;-5;483.0;-31
-98;646.0;603.0;-5;483.0;-31
-98;646.0;603.0;-5;482.0;-31
-98;646.0;603.0;-5;482.0;-31
-98;645.0;603.0;-5;484.0;-31
-98;645.0;602.0;-5;482.0;-31
-98;645.0;602.0;-5;482.0;-31
-98;644.0;602.0;-5;482.0;-31
-98;644.0;602.0;-5;481.0;-31
-98;644.0;602.0;-5;481.0;-31
-98;644.0;602.0;-5;482.0;-31
-98;644.0;602.0;-5;484.0;-31
-98;644.0;602.0;-5;485.0;-31
-98;644.0;602.0;-5;481.0;-31
-98;644.0;602.0;-5;481.0;-31
-98;643.0;603.0;-5;480.0;-31
-98;643.0;603.0;-5;480.0;-31
-98;643.0;603.0;-5;479.0;-31
-98;643.0;603.0;-5;479.0;-31
-98;643.0;603.0;-5;480.0;-31
-98;643.0;604.0;-5;482.0;-31
-98;643.0;603.0;-5;482.0;-31
-98;643.0;603.0;-5;482.0;-31
-98;644.0;?;-5;479.0;-31
-98;644.0;?;-5;481.0;-31
-98;644.0;?;-5;480.0;-31
-98;644.0;?;-5;479.0;-31
-98;644.0;?;-5;479.0;-31
-98;644.0;?;-5;481.0;-31
-98;644.0;?;-5;481.0;-31
-98;644.0;?;-5;481.0;-31
-98;645.0;?;-5;483.0;-31
-98;645.0;?;-5;481.0;-31
-98;644.0;?;-5;479.0;-31
-98;644.0;?;-5;480.0;-31
-98;644.0;604.0;-5;478.0;-31
-98;644.0;604.0;-5;479.0;-31
-98;644.0;603.0;-5;479.0;-31
-98;644.0;603.0;-5;480.0;-31
-98;644.0;603.0;-5;479.0;-31
-98;643.0;604.0;-5;482.0;-31
-98;643.0;603.0;-5;481.0;-31
-98;643.0;603.0;-5;481.0;-31
-98;643.0;603.0;-5;480.0;-31
-98;644.0;603.0;-5;480.0;-31
-98;644.0;603.0;-5;481.0;-31
-98;644.0;603.0;-5;479.0;-31
-98;644.0;603.0;-5;481.0;-31
-98;644.0;603.0;-5;480.0;-31
-98;645.0;603.0;-5;482.0;-31
-98;645.0;602.0;-5;482.0;-31
-98;646.0;602.0;-5;484.0;-31
-98;646.0;602.0;-5;484.0;-31
-98;647.0;602.0;-5;483.0;-31
-98;648.0;602.0;-5;483.0;-31
-98;648.0;602.0;-5;482.0;-31
-98;649.0;601.0;-5;483.0;-31
-98;650.0;601.0;-5;482.0;-31
-98;651.0;600.0;-5;485.0;-31
-98;651.0;600.0;-5;486.0;-31
-98;651.0;600.0;-5;?;-31
-98;651.0;599.0;-5;486.0;-31
-98;651.0;599.0;-5;488.0;-31
-98;652.0;598.0;-5;487.0;-31
-98;652.0;596.0;-5;489.0;-31
-98;652.0;594.0;-5;492.0;-31
-98;653.0;592.0;-5;493.0;-31
-98;654.0;588.0;-5;498.0;-31
-98;654.0;584.0;-5;497.0;-31
-103;655.0;580.0;-5;500.0;-31
-118;656.0;575.0;-5;504.0;-31
-140;658.0;570.0;-5;507.0;-31
-159;660.0;565.0;-5;512.0;-31
-170;662.0;559.0;-5;515.0;-31
-176;665.0;553.0;-5;520.0;-31
-178;669.0;547.0;-5;?;-31
-179;672.0;542.0;-5;?;-31
-179;675.0;536.0;-5;?;-31
-179;679.0;531.0;-5;?;-31
-179;681.0;526.0;-5;?;-31
-179;684.0;522.0;-5;?;-31
-179;687.0;517.0;-5;?;-31
-179;690.0;511.0;-5;?;-31
-179;693.0;506.0;-5;?;-31
-179;696.0;499.0;-5;555.0;-31
-179;701.0;491.0;-5;557.0;-31
-179;706.0;482.0;-5;561.0;-31
-179;712.0;473.0;-5;565.0;-31
-179;717.0;466.0;-5;568.0;-31
-179;724.0;458.0;-4;571.0;-31
-179;730.0;451.0;-4;576.0;-31
-179;736.0;443.0;-4;578.0;-31
-179;742.0;433.0;-4;583.0;-32
-179;749.0;423.0;-4;584.0;-32
-179;757.0;412.0;-3;586.0;-33
-179;763.0;400.0;-3;591.0;-33
-179;769.0;390.0;-3;594.0;-34
-179;775.0;379.0;-3;596.0;-34
-179;779.0;369.0;-3;596.0;-34
-179;782.0;361.0;-3;598.0;-35
-179;784.0;352.0;-3;596.0;-35
-179;786.0;345.0;-3;596.0;-35
-179;788.0;338.0;-3;597.0;-35
-179;789.0;333.0;-3;600.0;-34
-180;791.0;328.0;-3;599.0;-34
-178;792.0;324.0;-3;597.0;-34
-181;794.0;320.0;-4;599.0;-33
-178;794.0;317.0;-4;597.0;-33
-179;795.0;314.0;-4;601.0;-33
-184;796.0;310.0;-4;600.0;-33
-171;797.0;309.0;-4;600.0;-33
-193;796.0;308.0;-4;599.0;-33
-164;796.0;307.0;-4;599.0;-32
-190;795.0;307.0;-4;598.0;-32
-195;794.0;308.0;-5;597.0;-31
101;793.0;309.0;-5;598.0;-31
218;791.0;311.0;-5;595.0;-31
162;789.0;314.0;-5;594.0;-30
185;786.0;316.0;-6;595.0;-30
181;782.0;319.0;-6;594.0;-29
183;778.0;322.0;-7;590.0;-29
162;772.0;326.0;-7;588.0;-28
227;766.0;329.0;?;584.0;-27
45;760.0;333.0;?;581.0;-26
-211;753.0;338.0;?;579.0;-24
-178;746.0;342.0;?;571.0;-24
-178;738.0;345.0;?;565.0;-24
-170;727.0;348.0;?;559.0;-24
-218;715.0;349.0;?;555.0;-23
-63;704.0;349.0;?;549.0;-23
213;693.0;349.0;?;544.0;-23
169;681.0;348.0;?;539.0;-24
155;669.0;346.0;?;532.0;-24
174;656.0;344.0;?;527.0;-24
130;642.0;342.0;?;522.0;-24
130;628.0;339.0;?;518.0;-24
120;614.0;337.0;?;513.0;-24
106;598.0;334.0;-14;506.0;-24
102;583.0;330.0;-14;501.0;-24
100;566.0;325.0;-14;496.0;-24
94;545.0;319.0;-13;496.0;-24
84;525.0;312.0;-13;492.0;-24
81;506.0;303.0;-13;491.0;-24
81;488.0;295.0;-13;485.0;-24
73;473.0;288.0;-13;482.0;-24
69;459.0;284.0;-13;479.0;-24
70;449.0;281.0;-13;472.0;-24
68;440.0;278.0;-13;467.0;-24
69;431.0;276.0;-13;463.0;-24
74;423.0;273.0;-13;459.0;?
76;414.0;269.0;-13;454.0;?
74;405.0;263.0;-13;450.0;?
73;396.0;255.0;-13;445.0;-24
72;387.0;246.0;-13;437.0;-25
73;378.0;236.0;-12;429.0;-28
76;372.0;226.0;-12;422.0;-30
77;366.0;218.0;-12;413.0;-28
79;360.0;209.0;-11;406.0;-38
81;354.0;200.0;-11;398.0;-40
81;349.0;192.0;-10;389.0;-48
82;345.0;183.0;-6;388.0;-71
82;343.0;176.0;-6;384.0;-76
82;343.0;171.0;-8;381.0;-78
82;345.0;168.0;-8;386.0;-80
82;350.0;167.0;-9;390.0;-78
82;360.0;166.0;-8;396.0;-79
82;369.0;166.0;-9;395.0;-78
82;374.0;163.0;-15;392.0;-65
82;374.0;164.0;-13;390.0;-48
82;375.0;171.0;-8;397.0;-38
82;374.0;177.0;-8;403.0;-26
82;375.0;181.0;-10;408.0;-16
82;375.0;182.0;-11;407.0;-11
82;374.0;184.0;-12;?;-1
80;372.0;185.0;-12;?;-1
83;369.0;186.0;-11;?;-3
80;367.0;188.0;-11;397.0;-8
85;365.0;190.0;-8;396.0;-18
86;?;194.0;-8;397.0;-19
84;?;199.0;-8;398.0;-20
133;?;206.0;-8;399.0;-20
173;?;211.0;-8;402.0;-20
165;?;214.0;-8;402.0;-20
167;376.0;221.0;-8;406.0;-20
160;382.0;229.0;-8;412.0;-20
138;385.0;232.0;-8;413.0;-20
132;392.0;238.0;-8;410.0;-20
137;403.0;250.0;-8;414.0;-21
129;417.0;266.0;-8;417.0;-20
117;432.0;281.0;-8;421.0;-21
119;446.0;294.0;-8;425.0;-23
120;458.0;?;-8;426.0;-23
118;469.0;?;-7;428.0;-26
123;480.0;?;-7;428.0;-27
128;489.0;?;-6;433.0;-35
130;497.0;?;-5;439.0;-40
131;503.0;?;-5;446.0;-40
132;507.0;?;0;453.0;-62
133;512.0;?;3;458.0;-74
133;517.0;?;4;467.0;-70
134;524.0;?;6;471.0;-72
133;530.0;?;6;478.0;-70
133;538.0;?;5;?;-70
133;550.0;388.0;4;?;-68
134;566.0;386.0;2;?;-63
132;579.0;385.0;-3;?;-55
134;581.0;392.0;-10;?;-46
132;582.0;402.0;-17;?;-34
132;580.0;407.0;-26;?;-22
139;577.0;408.0;-29;?;-22
124;575.0;409.0;-25;?;-9
146;572.0;408.0;-22;?;3
119;569.0;407.0;-23;?;-2
143;567.0;406.0;-25;?;-8
181;565.0;406.0;-24;?;-13
-62;563.0;406.0;-24;?;-18
-155;561.0;408.0;-25;?;-20
-85;559.0;411.0;-25;491.0;-20
-112;559.0;415.0;-25;492.0;-20
-107;558.0;419.0;-25;492.0;-20
-126;559.0;419.0;-25;493.0;-21
-133;559.0;423.0;-24;493.0;-21
-202;557.0;420.0;-24;496.0;-21
-63;560.0;421.0;-24;497.0;-22
181;566.0;429.0;-25;500.0;-22
143;576.0;439.0;-25;509.0;-23
129;586.0;447.0;-24;515.0;-24
144;594.0;454.0;-24;521.0;-25
122;603.0;462.0;-23;527.0;-29
137;611.0;469.0;-23;536.0;-27
133;620.0;476.0;-22;541.0;-31
139;628.0;482.0;-18;552.0;-45
140;635.0;486.0;-15;564.0;-54
137;639.0;489.0;-10;574.0;-64
140;643.0;491.0;-3;581.0;-67
139;645.0;494.0;2;594.0;-62
139;648.0;494.0;6;601.0;-63
139;651.0;493.0;6;609.0;-65
138;655.0;494.0;3;615.0;-65
138;659.0;496.0;0;620.0;-64
138;666.0;491.0;-1;622.0;-57
138;671.0;489.0;0;626.0;-51
138;671.0;494.0;0;621.0;-44
138;671.0;498.0;-4;618.0;-29
138;668.0;497.0;-7;613.0;-16
138;663.0;494.0;-9;607.0;-5
138;660.0;491.0;-9;603.0;2
138;657.0;487.0;-9;597.0;2
138;654.0;485.0;-9;595.0;-1
138;652.0;484.0;-8;593.0;-9
?;648.0;485.0;-7;589.0;-14
138;644.0;485.0;-6;585.0;-18
137;641.0;487.0;-5;580.0;-22
139;638.0;491.0;-5;577.0;-21
143;636.0;497.0;-5;571.0;-21
144;634.0;500.0;-5;565.0;-21
143;634.0;505.0;-5;560.0;-21
143;636.0;512.0;-5;551.0;-21
140;638.0;513.0;-5;543.0;-21
137;643.0;513.0;-5;539.0;-21
135;648.0;517.0;-5;536.0;-21
132;656.0;519.0;-5;535.0;-22
127;662.0;520.0;-5;536.0;-23
126;668.0;523.0;-5;529.0;-23
125;676.0;524.0;-4;530.0;-26
126;683.0;527.0;-3;536.0;-29
129;689.0;529.0;-2;539.0;-34
126;694.0;530.0;2;541.0;-45
124;697.0;531.0;5;545.0;-59
124;700.0;530.0;7;549.0;-69
124;701.0;528.0;9;552.0;-68
124;700.0;528.0;12;554.0;-64
124;699.0;527.0;11;556.0;-63
124;699.0;529.0;9;554.0;-62
124;700.0;529.0;10;553.0;-63
124;701.0;529.0;6;552.0;-60
124;705.0;525.0;1;549.0;-55
124;710.0;520.0;-2;551.0;-48
124;710.0;519.0;-7;549.0;-38
123;706.0;519.0;-8;544.0;-30
123;701.0;516.0;-8;537.0;-28
123;696.0;512.0;-8;531.0;-31
123;689.0;507.0;-8;527.0;-25
123;684.0;501.0;-9;524.0;-15
123;680.0;498.0;-8;522.0;-16
122;675.0;495.0;-8;521.0;-21
124;670.0;492.0;-5;518.0;-27
123;665.0;491.0;-4;514.0;-31
126;661.0;492.0;-4;510.0;-30
134;656.0;494.0;-2;505.0;-33
136;654.0;496.0;-2;503.0;-33
136;649.0;498.0;-2;499.0;-33
133;646.0;501.0;-2;494.0;-33
128;644.0;508.0;-2;485.0;-33
122;639.0;506.0;-2;480.0;-33
116;637.0;503.0;-3;478.0;-33
112;637.0;502.0;-3;477.0;-33
104;636.0;498.0;-3;480.0;-33
97;632.0;492.0;-3;482.0;-33
90;626.0;486.0;-3;483.0;-33
81;622.0;479.0;-3;487.0;-34
75;618.0;474.0;-3;487.0;-34
70;616.0;468.0;-3;494.0;-34
70;613.0;461.0;-2;502.0;-36
72;608.0;451.0;0;510.0;-40
74;603.0;441.0;2;516.0;-45
77;597.0;431.0;4;524.0;-50
79;591.0;420.0;6;532.0;-53
80;585.0;409.0;7;541.0;-51
80;579.0;397.0;7;552.0;-51
80;573.0;388.0;6;559.0;-49
80;569.0;380.0;2;565.0;-44
81;570.0;371.0;-1;572.0;-43
81;578.0;359.0;-1;586.0;-43
81;586.0;347.0;-5;594.0;-41
81;592.0;333.0;-6;599.0;-41
81;595.0;318.0;-6;605.0;-41
81;593.0;301.0;-6;606.0;-41
81;588.0;282.0;-7;609.0;-40
81;583.0;263.0;-12;610.0;-35
81;579.0;247.0;-13;610.0;-33
81;574.0;235.0;-13;609.0;-34
81;569.0;226.0;-15;605.0;-32
81;564.0;219.0;-16;600.0;-30
81;559.0;216.0;-16;595.0;-30
81;555.0;216.0;-17;589.0;-29
81;552.0;219.0;-17;580.0;-29
81;550.0;224.0;-17;576.0;-29
81;547.0;232.0;-18;569.0;-28
81;543.0;243.0;-17;563.0;-29
81;540.0;253.0;-17;552.0;-29
81;539.0;263.0;-17;543.0;-29
81;537.0;274.0;-16;538.0;-30
81;529.0;282.0;-14;535.0;-32
81;516.0;289.0;-13;532.0;-33
81;507.0;295.0;-13;523.0;-33
81;504.0;300.0;-12;520.0;-34
81;503.0;307.0;-10;516.0;-35
82;503.0;314.0;-10;513.0;-35
82;499.0;317.0;-9;514.0;-35
82;495.0;319.0;-9;514.0;-34
82;493.0;322.0;-9;507.0;-34
83;496.0;328.0;-8;500.0;-34
83;503.0;337.0;-8;494.0;-34
83;512.0;346.0;-9;493.0;-32
82;518.0;356.0;-9;494.0;-30
83;523.0;365.0;-10;492.0;-29
82;527.0;374.0;-10;491.0;-27
83;530.0;383.0;-10;488.0;-27
85;534.0;390.0;-11;484.0;-27
86;539.0;396.0;-11;484.0;-27
88;545.0;401.0;-11;481.0;-27
89;552.0;405.0;-11;479.0;-27
90;561.0;409.0;-11;477.0;-27
95;572.0;410.0;-11;478.0;-27
99;582.0;412.0;-11;478.0;-27
106;589.0;415.0;-11;478.0;-27
111;596.0;418.0;-11;476.0;-27
111;604.0;423.0;?;474.0;-27
112;612.0;431.0;?;474.0;-27
113;621.0;439.0;?;477.0;?
113;628.0;449.0;?;482.0;?
113;635.0;459.0;?;484.0;?
113;642.0;472.0;?;484.0;?
113;647.0;484.0;?;482.0;?
113;652.0;498.0;?;483.0;?
113;656.0;510.0;?;482.0;?
113;659.0;520.0;?;483.0;?
113;663.0;528.0;-11;482.0;?
113;667.0;535.0;-11;480.0;?
113;670.0;540.0;-11;480.0;-27
113;673.0;545.0;-11;482.0;-27
113;675.0;551.0;-11;480.0;-27
114;676.0;557.0;-11;481.0;-27
107;676.0;563.0;-11;480.0;-27
103;678.0;570.0;-12;476.0;-27
105;678.0;576.0;-12;474.0;-27
104;677.0;580.0;-12;472.0;-27
104;677.0;584.0;-12;469.0;-27
104;677.0;587.0;-11;471.0;-27
104;677.0;589.0;-11;469.0;-27
104;678.0;590.0;-11;471.0;-27
104;679.0;591.0;-11;470.0;-27
104;680.0;592.0;-11;471.0;-27
104;681.0;592.0;-11;471.0;-27
104;682.0;592.0;-11;472.0;-27
104;683.0;591.0;-11;476.0;-27
104;684.0;590.0;-11;477.0;-27
104;684.0;590.0;-11;479.0;-27
104;684.0;589.0;-11;478.0;-27
104;683.0;588.0;-11;483.0;-27
104;683.0;586.0;-11;482.0;-27
104;682.0;584.0;-11;483.0;-27
104;682.0;582.0;-11;483.0;-27
104;681.0;580.0;-11;482.0;-27
104;680.0;578.0;-11;488.0;-27
104;679.0;576.0;-11;489.0;-27
104;677.0;574.0;-11;488.0;-27
104;674.0;573.0;-11;486.0;-27
104;673.0;571.0;-11;488.0;-27
104;672.0;569.0;-11;488.0;-27
105;671.0;569.0;-11;487.0;-27
105;670.0;568.0;-11;487.0;-27
105;669.0;568.0;-11;485.0;-27
104;668.0;569.0;-11;485.0;-27
105;667.0;569.0;-11;482.0;-27
104;666.0;569.0;-11;482.0;-27
105;667.0;569.0;-11;480.0;-27
109;669.0;569.0;-11;481.0;-27
108;671.0;569.0;-11;479.0;-27
106;673.0;567.0;-11;479.0;-27
107;676.0;565.0;-11;480.0;-27
105;679.0;561.0;-11;480.0;-27
105;682.0;555.0;-11;483.0;-27
109;686.0;550.0;-11;483.0;-27
109;689.0;545.0;-11;483.0;-27
107;691.0;542.0;-11;484.0;-27
103;692.0;539.0;-11;486.0;-27
94;692.0;534.0;-11;488.0;-27
89;690.0;530.0;-11;492.0;-27
88;686.0;525.0;-11;499.0;-27
88;680.0;521.0;-11;505.0;-27
89;672.0;516.0;-11;511.0;-27
90;664.0;509.0;-11;514.0;-28
90;653.0;501.0;-10;523.0;-29
90;641.0;491.0;-10;530.0;-30
90;627.0;?;-10;536.0;-31
90;608.0;467.0;-10;541.0;-31
90;589.0;450.0;-11;546.0;-28
90;573.0;430.0;-11;552.0;-27
90;559.0;403.0;-11;555.0;-27
90;545.0;374.0;-11;559.0;-27
90;532.0;349.0;-11;558.0;-27
91;522.0;329.0;-12;558.0;-27
91;510.0;310.0;-13;553.0;-28
91;497.0;292.0;-14;546.0;-28
92;484.0;275.0;-15;539.0;-28
92;471.0;261.0;-17;534.0;-28
92;458.0;247.0;-19;528.0;-28
92;446.0;234.0;-22;521.0;-28
92;431.0;222.0;-27;512.0;-27
92;416.0;210.0;-30;502.0;-26
92;398.0;197.0;-32;489.0;-26
93;378.0;183.0;-39;478.0;-26
94;356.0;167.0;-46;465.0;-26
95;335.0;152.0;-46;449.0;-28
97;315.0;137.0;-44;436.0;-30
97;296.0;121.0;-43;422.0;-30
92;279.0;106.0;-42;404.0;-31
83;264.0;93.0;-41;387.0;-31
69;249.0;80.0;-41;375.0;-31
56;234.0;68.0;-41;362.0;-31
44;217.0;56.0;-40;353.0;-31
36;197.0;43.0;-40;342.0;-31
36;170.0;29.0;-39;330.0;-31
36;138.0;6.0;-39;318.0;-31
33;115.0;-10.0;-39;314.0;-31
27;95.0;-25.0;-39;308.0;-31
19;77.0;-36.0;-39;301.0;-31
13;58.0;-48.0;-38;292.0;-31
10;39.0;-58.0;-38;282.0;-31
11;25.0;-64.0;-38;270.0;-31
4;14.0;-70.0;-38;260.0;-32
-4;5.0;-75.0;-37;245.0;-33
-3;-5.0;-80.0;-37;233.0;-34
-4;-16.0;-87.0;-34;228.0;-41
-4;-26.0;-95.0;-30;220.0;-48
-3;-36.0;-104.0;-26;212.0;-54
-4;-46.0;-114.0;-18;205.0;-69
-4;-56.0;-124.0;0;198.0;-78
-4;-65.0;-134.0;1;188.0;-73
-4;-70.0;-144.0;33;180.0;-68
-4;-73.0;-151.0;54;170.0;-69
-5;-76.0;-160.0;61;161.0;-73
-5;-79.0;-171.0;161;151.0;-77
-5;-82.0;-183.0;19;148.0;-83
-6;-80.0;-195.0;-194;142.0;-83
-6;-76.0;-201.0;-139;128.0;-70
-6;-80.0;-205.0;-137;118.0;-63
-6;-86.0;-206.0;-152;118.0;-65
-5;-90.0;-212.0;-135;?;-56
-8;-93.0;-216.0;-131;?;-39
-4;-96.0;-218.0;-89;?;-27
-8;-99.0;-220.0;-74;?;-18
-10;-101.0;-220.0;-74;?;-18
-1;-101.0;-218.0;-79;?;-26
-24;-102.0;-216.0;-75;?;-35
-15;-102.0;-213.0;-66;?;-41
-119;-102.0;-209.0;-69;?;-43
-153;-101.0;-204.0;-72;?;-44
127;-97.0;-196.0;-73;?;-44
193;-93.0;-187.0;-72;?;-44
111;-91.0;-181.0;-71;?;-44
128;-88.0;-175.0;-71;?;-45
85;-83.0;-168.0;-71;?;-45
58;-82.0;-163.0;-71;237.0;-45
50;-79.0;-157.0;-71;242.0;-45
46;-67.0;-146.0;-71;244.0;-45
44;-51.0;-132.0;-71;249.0;-46
33;-37.0;-119.0;-70;249.0;-49
34;-24.0;-105.0;-70;253.0;-49
33;-12.0;-93.0;-70;253.0;-49
28;0.0;-81.0;-68;252.0;-52
27;13.0;-70.0;-67;248.0;-56
33;22.0;-59.0;-61;248.0;-60
39;30.0;-51.0;-50;251.0;-75
44;36.0;-46.0;-37;250.0;-86
47;40.0;-43.0;-25;253.0;-77
48;46.0;-40.0;-18;260.0;-70
48;55.0;-39.0;-16;268.0;-70
49;66.0;-38.0;-16;276.0;-68
49;75.0;-37.0;-18;283.0;-73
49;81.0;-38.0;-27;292.0;-77
49;91.0;-44.0;-26;297.0;-78
49;98.0;-49.0;-34;298.0;-78
48;95.0;-54.0;-86;296.0;-64
51;89.0;-59.0;-108;300.0;-60
47;85.0;-61.0;-107;308.0;-55
49;80.0;-64.0;-115;317.0;-33
49;76.0;-66.0;-79;328.0;-26
38;72.0;-68.0;-46;331.0;-19
59;69.0;-68.0;-47;336.0;-17
26;67.0;-68.0;-53;340.0;-24
72;63.0;-67.0;-58;345.0;-28
49;60.0;-67.0;-56;348.0;-29
-142;57.0;-66.0;-56;354.0;-28
-139;56.0;-64.0;-63;359.0;-36
-180;56.0;-61.0;-67;369.0;-40
-59;55.0;-57.0;-67;376.0;-38
193;51.0;-55.0;-67;382.0;-39
128;48.0;-52.0;-66;384.0;-39
107;47.0;-47.0;-65;389.0;-39
109;39.0;-47.0;-65;395.0;-39
65;34.0;-50.0;-65;389.0;-39
73;37.0;-47.0;-65;387.0;-39
54;39.0;-44.0;-64;386.0;-39
45;40.0;-42.0;-65;383.0;-39
40;42.0;-41.0;-65;381.0;-39
32;44.0;-40.0;-65;375.0;-39
29;45.0;-41.0;-65;369.0;-39
27;45.0;-43.0;-65;364.0;-39
28;44.0;-48.0;-66;355.0;-39
31;41.0;-55.0;-67;341.0;-39
32;36.0;-64.0;-67;323.0;-39
31;30.0;-75.0;-68;306.0;-39
31;23.0;-89.0;-74;281.0;-39
31;18.0;-102.0;-91;256.0;-40
32;16.0;-112.0;-104;224.0;-40
32;18.0;-120.0;-108;183.0;-40
32;19.0;-129.0;-112;143.0;-41
32;20.0;-136.0;-111;99.0;-42
32;22.0;-142.0;-109;52.0;-44
32;22.0;-147.0;-105;0.0;-45
32;20.0;-153.0;-102;-55.0;-47
32;17.0;-160.0;-102;-110.0;-46
32;11.0;-168.0;-91;-154.0;-46
32;6.0;-177.0;-85;-198.0;-47
32;4.0;-187.0;-91;-236.0;-44
33;-2.0;-195.0;-94;-270.0;-41
33;-8.0;-201.0;-93;-301.0;-41
33;-17.0;-205.0;-89;-329.0;-39
33;-24.0;-210.0;-88;-355.0;-38
33;-31.0;-217.0;-88;-376.0;-39
33;-35.0;-224.0;-88;-398.0;-38
33;-39.0;-230.0;-87;-414.0;-38
33;-42.0;-233.0;-87;-429.0;-38
33;-46.0;-233.0;-87;-443.0;-38
33;-53.0;-236.0;-86;-450.0;-38
33;-58.0;-241.0;-86;-458.0;-38
33;-63.0;-243.0;-86;-464.0;-38
33;-69.0;-244.0;-85;-467.0;-38
33;-73.0;-246.0;-85;-470.0;-38
33;-76.0;-245.0;-85;-470.0;-38
33;-79.0;-245.0;-84;-466.0;-38
33;-80.0;-245.0;-84;-463.0;-38
33;-84.0;-244.0;-84;-467.0;-38
