InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-509.0;-614.0;635.0;-490.0;-923.0;-5.0;-117.0;311.0;206.0;3.0
-505.0;-609.0;630.0;-480.0;-924.0;2.0;-127.0;303.0;205.0;-2.0
-501.0;-602.0;625.0;-473.0;-923.0;8.0;-136.0;298.0;204.0;-8.0
-497.0;-595.0;618.0;-464.0;-923.0;12.0;-145.0;294.0;202.0;-16.0
-493.0;-587.0;610.0;-452.0;-921.0;15.0;-154.0;287.0;201.0;-25.0
-490.0;-578.0;603.0;-438.0;-916.0;19.0;-163.0;281.0;198.0;-34.0
-486.0;-553.0;591.0;-401.0;-911.0;41.0;-200.0;255.0;177.0;-62.0
-483.0;-544.0;585.0;-389.0;-910.0;51.0;-214.0;247.0;164.0;-75.0
-650.0;-305.0;613.0;-603.0;-779.0;-15.0;-41.0;255.0;-129.0;-378.0
-609.0;-757.0;692.0;-832.0;-733.0;-483.0;463.0;412.0;9.0;705.0
-655.0;-302.0;610.0;-630.0;-748.0;-10.0;-23.0;258.0;-85.0;-405.0
-650.0;-305.0;606.0;-604.0;-781.0;-17.0;-38.0;254.0;-130.0;-381.0
-650.0;-304.0;606.0;-604.0;-782.0;-17.0;-38.0;254.0;-131.0;-383.0
-543.0;-695.0;581.0;-635.0;-774.0;-125.0;-7.0;482.0;442.0;533.0
-608.0;-686.0;799.0;-743.0;-802.0;-128.0;35.0;401.0;221.0;227.0
-608.0;-686.0;801.0;-745.0;-801.0;-128.0;36.0;399.0;219.0;219.0
-402.0;-419.0;495.0;-229.0;-878.0;227.0;-406.0;93.0;-27.0;-212.0
576.0;747.0;-655.0;717.0;731.0;229.0;-118.0;-472.0;-265.0;-533.0
-532.0;-703.0;583.0;-631.0;-760.0;-130.0;-11.0;507.0;463.0;538.0
-522.0;-719.0;607.0;-650.0;-740.0;-146.0;-13.0;540.0;504.0;521.0
-527.0;-722.0;667.0;-667.0;-734.0;-180.0;14.0;576.0;523.0;427.0
-609.0;-686.0;803.0;-747.0;-800.0;-127.0;36.0;399.0;221.0;212.0
-538.0;-720.0;663.0;-716.0;-887.0;-142.0;8.0;433.0;234.0;149.0
-543.0;-725.0;669.0;-726.0;-883.0;-147.0;19.0;430.0;222.0;155.0
-549.0;-727.0;674.0;-736.0;-879.0;-152.0;29.0;426.0;208.0;159.0
-555.0;-729.0;679.0;-746.0;-875.0;-157.0;39.0;421.0;195.0;162.0
-560.0;-730.0;681.0;-754.0;-871.0;-160.0;47.0;416.0;182.0;164.0
-566.0;-731.0;685.0;-760.0;-868.0;-164.0;54.0;411.0;170.0;164.0
-571.0;-733.0;689.0;-764.0;-866.0;-166.0;61.0;404.0;159.0;164.0
-595.0;-797.0;684.0;-738.0;-656.0;-368.0;278.0;600.0;379.0;684.0
-654.0;-305.0;609.0;-636.0;-765.0;-11.0;-23.0;263.0;-77.0;-408.0
-652.0;-308.0;607.0;-640.0;-779.0;-13.0;-24.0;264.0;-79.0;-411.0
-650.0;-303.0;605.0;-602.0;-783.0;-16.0;-38.0;253.0;-132.0;-389.0
-650.0;-304.0;607.0;-601.0;-783.0;-16.0;-37.0;253.0;-134.0;-395.0
-652.0;-304.0;609.0;-601.0;-784.0;-16.0;-38.0;252.0;-135.0;-402.0
-653.0;-304.0;605.0;-601.0;-784.0;-16.0;-38.0;251.0;-137.0;-411.0
-653.0;-304.0;600.0;-600.0;-785.0;-16.0;-37.0;251.0;-138.0;-418.0
-649.0;-312.0;605.0;-634.0;-784.0;-16.0;-24.0;263.0;-87.0;-415.0
-647.0;-315.0;603.0;-627.0;-785.0;-16.0;-25.0;261.0;-92.0;-419.0
-576.0;-734.0;694.0;-769.0;-864.0;-168.0;66.0;397.0;150.0;162.0
-594.0;-730.0;713.0;-780.0;-870.0;-170.0;87.0;377.0;134.0;137.0
-649.0;-297.0;598.0;-659.0;-626.0;33.0;-60.0;154.0;-169.0;-415.0
-648.0;-295.0;596.0;-665.0;-614.0;35.0;-61.0;142.0;-181.0;-416.0
-526.0;-843.0;639.0;-708.0;-791.0;-361.0;239.0;557.0;423.0;720.0
-537.0;-776.0;645.0;-763.0;-772.0;-435.0;459.0;627.0;512.0;739.0
-650.0;-302.0;589.0;-600.0;-785.0;-15.0;-37.0;252.0;-139.0;-426.0
-609.0;-685.0;798.0;-740.0;-803.0;-129.0;33.0;404.0;220.0;234.0
-648.0;-294.0;597.0;-670.0;-603.0;36.0;-62.0;129.0;-190.0;-415.0
-491.0;-728.0;717.0;-583.0;-838.0;-187.0;122.0;625.0;404.0;411.0
-535.0;-769.0;718.0;-660.0;-889.0;-281.0;242.0;501.0;297.0;389.0
-649.0;-293.0;597.0;-675.0;-593.0;37.0;-62.0;117.0;-198.0;-414.0
-649.0;-292.0;597.0;-681.0;-583.0;36.0;-62.0;109.0;-201.0;-413.0
-671.0;-274.0;596.0;-779.0;-643.0;8.0;-22.0;-201.0;-339.0;-393.0
-679.0;-253.0;603.0;-802.0;-679.0;4.0;-35.0;-102.0;-206.0;-377.0
-607.0;-709.0;650.0;-664.0;-821.0;-152.0;81.0;468.0;389.0;559.0
-565.0;-656.0;697.0;-766.0;-901.0;-179.0;23.0;323.0;118.0;261.0
-569.0;-648.0;698.0;-790.0;-893.0;-181.0;27.0;326.0;127.0;252.0
-573.0;-642.0;699.0;-807.0;-881.0;-187.0;35.0;331.0;141.0;242.0
-577.0;-638.0;701.0;-819.0;-869.0;-194.0;45.0;337.0;156.0;234.0
-609.0;-685.0;800.0;-738.0;-806.0;-128.0;31.0;406.0;218.0;241.0
-610.0;-736.0;661.0;-679.0;-796.0;-187.0;120.0;517.0;418.0;599.0
-645.0;-299.0;575.0;-599.0;-786.0;-15.0;-37.0;252.0;-141.0;-435.0
-717.0;-239.0;700.0;-623.0;-896.0;-20.0;-59.0;27.0;-215.0;-607.0
-644.0;-316.0;601.0;-624.0;-783.0;-17.0;-27.0;259.0;-94.0;-422.0
-640.0;-297.0;565.0;-599.0;-787.0;-15.0;-37.0;253.0;-143.0;-442.0
-636.0;-296.0;547.0;-602.0;-788.0;-15.0;-37.0;252.0;-147.0;-457.0
-643.0;-318.0;598.0;-621.0;-781.0;-16.0;-29.0;258.0;-96.0;-424.0
-564.0;-672.0;697.0;-543.0;-865.0;-91.0;-48.0;410.0;396.0;442.0
-564.0;-672.0;696.0;-543.0;-865.0;-91.0;-47.0;410.0;396.0;443.0
-563.0;-670.0;697.0;-540.0;-865.0;-89.0;-50.0;409.0;398.0;439.0
-563.0;-670.0;696.0;-540.0;-865.0;-88.0;-50.0;409.0;398.0;440.0
-640.0;-319.0;596.0;-618.0;-780.0;-16.0;-31.0;258.0;-99.0;-427.0
-166.0;-30.0;34.0;-219.0;-503.0;481.0;-641.0;-451.0;-251.0;-250.0
-633.0;-379.0;581.0;-726.0;-836.0;-40.0;-46.0;138.0;-63.0;-390.0
-638.0;-320.0;594.0;-617.0;-780.0;-16.0;-32.0;258.0;-103.0;-428.0
-637.0;-320.0;593.0;-616.0;-779.0;-17.0;-33.0;257.0;-106.0;-431.0
-635.0;-320.0;592.0;-615.0;-776.0;-19.0;-33.0;255.0;-108.0;-435.0
-614.0;-682.0;718.0;-717.0;-786.0;-151.0;130.0;528.0;308.0;62.0
-548.0;-671.0;697.0;-683.0;-896.0;-112.0;57.0;471.0;217.0;-5.0
-568.0;-732.0;581.0;-616.0;-880.0;-183.0;73.0;471.0;385.0;564.0
-547.0;-663.0;694.0;-664.0;-895.0;-104.0;47.0;464.0;209.0;-19.0
-601.0;-648.0;858.0;-637.0;-839.0;-133.0;99.0;353.0;180.0;113.0
-601.0;-652.0;859.0;-620.0;-828.0;-123.0;87.0;357.0;191.0;112.0
-600.0;-658.0;861.0;-603.0;-819.0;-112.0;75.0;366.0;202.0;113.0
-545.0;-653.0;690.0;-647.0;-889.0;-96.0;39.0;452.0;206.0;-33.0
-595.0;-664.0;863.0;-588.0;-810.0;-104.0;64.0;379.0;215.0;119.0
-564.0;-607.0;596.0;-643.0;-910.0;-69.0;-46.0;55.0;-155.0;-213.0
-119.0;-94.0;2.0;142.0;-268.0;462.0;-673.0;-220.0;75.0;-75.0
-193.0;-220.0;96.0;18.0;-375.0;419.0;-638.0;-173.0;104.0;44.0
-217.0;-272.0;121.0;-52.0;-468.0;397.0;-615.0;-142.0;89.0;89.0
-223.0;-285.0;126.0;-70.0;-495.0;393.0;-607.0;-134.0;82.0;99.0
-230.0;-299.0;132.0;-87.0;-519.0;390.0;-600.0;-125.0;77.0;108.0
-652.0;-412.0;647.0;-708.0;-846.0;-23.0;-63.0;124.0;-55.0;-361.0
-646.0;-420.0;635.0;-704.0;-816.0;-31.0;-69.0;172.0;-40.0;-366.0
-729.0;-546.0;859.0;-801.0;-770.0;-91.0;7.0;221.0;-50.0;-237.0
-237.0;-310.0;139.0;-99.0;-540.0;391.0;-593.0;-118.0;77.0;116.0
-243.0;-317.0;145.0;-110.0;-557.0;394.0;-587.0;-112.0;81.0;121.0
-567.0;-690.0;746.0;-638.0;-418.0;3.0;901.0;576.0;576.0;509.0
-535.0;-647.0;699.0;-603.0;-856.0;-126.0;107.0;611.0;445.0;332.0
-564.0;-673.0;697.0;-544.0;-865.0;-92.0;-46.0;410.0;396.0;442.0
-564.0;-673.0;697.0;-544.0;-865.0;-93.0;-46.0;411.0;396.0;442.0
-565.0;-674.0;698.0;-545.0;-866.0;-93.0;-45.0;411.0;396.0;442.0
-626.0;-331.0;601.0;-563.0;-904.0;-25.0;-78.0;21.0;-296.0;-395.0
-557.0;-594.0;576.0;-689.0;-938.0;-73.0;-31.0;51.0;-138.0;-235.0
-545.0;-582.0;553.0;-598.0;-943.0;-69.0;6.0;-11.0;-32.0;-224.0
-555.0;-584.0;565.0;-605.0;-941.0;-71.0;12.0;-7.0;-19.0;-222.0
-571.0;-586.0;586.0;-621.0;-940.0;-77.0;26.0;-1.0;7.0;-217.0
-555.0;-676.0;693.0;-538.0;-865.0;-71.0;-52.0;405.0;411.0;449.0
-554.0;-677.0;694.0;-538.0;-865.0;-71.0;-53.0;404.0;411.0;448.0
-554.0;-677.0;694.0;-537.0;-865.0;-70.0;-53.0;403.0;411.0;449.0
-554.0;-677.0;694.0;-536.0;-865.0;-70.0;-53.0;402.0;412.0;449.0
-554.0;-677.0;693.0;-536.0;-865.0;-69.0;-54.0;402.0;412.0;449.0
-554.0;-677.0;692.0;-536.0;-865.0;-69.0;-53.0;401.0;412.0;449.0
-554.0;-677.0;691.0;-536.0;-865.0;-69.0;-53.0;400.0;413.0;449.0
-555.0;-677.0;690.0;-536.0;-865.0;-69.0;-52.0;400.0;413.0;449.0
-554.0;-677.0;690.0;-536.0;-865.0;-69.0;-52.0;400.0;414.0;448.0
-555.0;-678.0;690.0;-537.0;-865.0;-70.0;-50.0;401.0;414.0;447.0
-624.0;-656.0;779.0;-831.0;-764.0;-214.0;100.0;342.0;132.0;200.0
-627.0;-654.0;783.0;-829.0;-747.0;-212.0;100.0;335.0;120.0;188.0
-629.0;-653.0;784.0;-826.0;-729.0;-210.0;100.0;331.0;112.0;177.0
-629.0;-653.0;784.0;-823.0;-712.0;-210.0;102.0;330.0;106.0;168.0
-556.0;-678.0;690.0;-538.0;-865.0;-71.0;-48.0;401.0;415.0;448.0
-323.0;-880.0;498.0;-548.0;-853.0;-326.0;-1.0;402.0;205.0;590.0
-557.0;-678.0;691.0;-540.0;-865.0;-73.0;-46.0;401.0;416.0;447.0
-559.0;-678.0;693.0;-541.0;-865.0;-75.0;-43.0;402.0;417.0;445.0
-561.0;-679.0;696.0;-543.0;-864.0;-77.0;-39.0;404.0;419.0;443.0
-627.0;-654.0;784.0;-819.0;-696.0;-210.0;103.0;331.0;103.0;161.0
-624.0;-657.0;784.0;-815.0;-680.0;-211.0;105.0;335.0;101.0;157.0
-588.0;-582.0;568.0;-562.0;-911.0;-35.0;-110.0;125.0;-255.0;386.0
-562.0;-681.0;700.0;-546.0;-864.0;-81.0;-35.0;407.0;422.0;441.0
-620.0;-664.0;787.0;-812.0;-665.0;-212.0;106.0;341.0;99.0;161.0
-620.0;-676.0;786.0;-810.0;-656.0;-215.0;108.0;348.0;97.0;171.0
-563.0;-682.0;702.0;-549.0;-863.0;-85.0;-30.0;410.0;425.0;438.0
-564.0;-685.0;707.0;-552.0;-862.0;-89.0;-24.0;415.0;427.0;435.0
-622.0;-629.0;613.0;-598.0;-877.0;0.0;74.0;461.0;392.0;459.0
-626.0;-623.0;618.0;-610.0;-878.0;9.0;82.0;463.0;391.0;452.0
-632.0;-617.0;623.0;-621.0;-880.0;15.0;90.0;464.0;390.0;446.0
-636.0;-614.0;620.0;-630.0;-880.0;19.0;96.0;465.0;390.0;442.0
-640.0;-614.0;625.0;-638.0;-880.0;20.0;102.0;466.0;391.0;441.0
-646.0;-616.0;634.0;-645.0;-879.0;20.0;107.0;467.0;391.0;439.0
-649.0;-625.0;644.0;-659.0;-875.0;14.0;116.0;472.0;392.0;431.0
-563.0;-798.0;670.0;-727.0;-541.0;97.0;809.0;565.0;588.0;676.0
-628.0;-525.0;782.0;-617.0;-796.0;-43.0;62.0;527.0;396.0;297.0
-631.0;-525.0;788.0;-622.0;-806.0;-46.0;64.0;523.0;391.0;300.0
-630.0;-325.0;603.0;-554.0;-920.0;-22.0;-76.0;27.0;-312.0;-394.0
-668.0;-306.0;586.0;-618.0;-815.0;-22.0;-43.0;241.0;-192.0;-414.0
-518.0;-757.0;827.0;-611.0;-826.0;-105.0;151.0;591.0;307.0;129.0
-607.0;-596.0;538.0;-793.0;-750.0;-396.0;466.0;590.0;515.0;-203.0
-664.0;-264.0;587.0;-602.0;-883.0;20.0;-18.0;-51.0;-188.0;-423.0
-651.0;-254.0;572.0;-606.0;-812.0;-5.0;-55.0;239.0;-180.0;-398.0
-644.0;-342.0;609.0;-553.0;-873.0;-29.0;-67.0;54.0;-227.0;-421.0
-659.0;-411.0;690.0;-641.0;-876.0;-33.0;-72.0;31.0;-206.0;-346.0
-646.0;-378.0;590.0;-677.0;-823.0;-27.0;-89.0;173.0;-110.0;-387.0
-649.0;-375.0;596.0;-671.0;-824.0;-20.0;-86.0;174.0;-99.0;-386.0
-609.0;-686.0;799.0;-735.0;-808.0;-127.0;30.0;409.0;219.0;248.0
-632.0;-523.0;783.0;-629.0;-814.0;-52.0;67.0;516.0;387.0;292.0
-628.0;-522.0;773.0;-636.0;-822.0;-60.0;70.0;509.0;379.0;272.0
-144.0;150.0;15.0;192.0;-332.0;320.0;-758.0;-65.0;-19.0;-474.0
22.0;-159.0;145.0;-16.0;-452.0;-163.0;-764.0;27.0;-14.0;-389.0
-636.0;-320.0;592.0;-614.0;-776.0;-19.0;-33.0;255.0;-108.0;-436.0
-636.0;-320.0;592.0;-614.0;-776.0;-20.0;-33.0;255.0;-108.0;-436.0
-636.0;-320.0;592.0;-613.0;-775.0;-21.0;-33.0;254.0;-108.0;-435.0
-621.0;-685.0;786.0;-810.0;-650.0;-218.0;112.0;353.0;96.0;180.0
-622.0;-705.0;790.0;-817.0;-628.0;-236.0;128.0;364.0;85.0;212.0
-631.0;-721.0;797.0;-835.0;-592.0;-261.0;149.0;379.0;56.0;237.0
73.0;209.0;-227.0;399.0;10.0;581.0;-761.0;-377.0;-154.0;-391.0
-636.0;-320.0;592.0;-613.0;-776.0;-21.0;-33.0;254.0;-109.0;-435.0
-636.0;-320.0;592.0;-614.0;-776.0;-21.0;-32.0;254.0;-109.0;-437.0
-577.0;-752.0;643.0;-642.0;-780.0;-225.0;83.0;544.0;490.0;596.0
-610.0;-685.0;804.0;-748.0;-797.0;-125.0;37.0;398.0;221.0;208.0
-612.0;-683.0;805.0;-750.0;-797.0;-123.0;36.0;397.0;216.0;201.0
-634.0;-734.0;795.0;-849.0;-549.0;-286.0;174.0;394.0;59.0;262.0
-505.0;-788.0;538.0;-572.0;-830.0;-107.0;-13.0;449.0;460.0;616.0
-618.0;-750.0;776.0;-849.0;-528.0;-283.0;181.0;402.0;120.0;320.0
-508.0;-818.0;535.0;-572.0;-818.0;-89.0;-14.0;425.0;490.0;729.0
-636.0;-320.0;592.0;-614.0;-776.0;-21.0;-32.0;254.0;-110.0;-437.0
-608.0;-686.0;798.0;-732.0;-810.0;-126.0;27.0;411.0;220.0;255.0
-636.0;-320.0;592.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;-437.0
-636.0;-320.0;593.0;-613.0;-776.0;-21.0;-32.0;254.0;-110.0;-437.0
-636.0;-320.0;594.0;-613.0;-776.0;-21.0;-32.0;255.0;-109.0;-437.0
-636.0;-321.0;594.0;-613.0;-777.0;-21.0;-32.0;254.0;-109.0;-437.0
-636.0;-321.0;593.0;-613.0;-776.0;-21.0;-32.0;254.0;-109.0;-438.0
-563.0;-670.0;696.0;-541.0;-865.0;-89.0;-49.0;409.0;396.0;440.0
-563.0;-670.0;696.0;-541.0;-865.0;-89.0;-49.0;409.0;397.0;440.0
-128.0;3.0;-16.0;-159.0;-775.0;480.0;-683.0;-428.0;-360.0;-296.0
-563.0;-670.0;696.0;-541.0;-865.0;-89.0;-49.0;409.0;398.0;440.0
-650.0;-306.0;617.0;-603.0;-779.0;-15.0;-43.0;254.0;-130.0;-379.0
-637.0;-321.0;593.0;-613.0;-776.0;-20.0;-32.0;254.0;-109.0;-439.0
-637.0;-321.0;592.0;-613.0;-776.0;-20.0;-32.0;254.0;-108.0;-440.0
-636.0;-321.0;590.0;-613.0;-776.0;-20.0;-32.0;254.0;-108.0;-442.0
-637.0;-320.0;590.0;-613.0;-776.0;-19.0;-32.0;254.0;-107.0;-443.0
-607.0;-686.0;796.0;-729.0;-812.0;-123.0;24.0;414.0;222.0;260.0
-638.0;-320.0;591.0;-613.0;-776.0;-19.0;-32.0;254.0;-106.0;-443.0
-654.0;-262.0;587.0;-659.0;-799.0;72.0;-78.0;207.0;-115.0;-411.0
-610.0;-758.0;665.0;-679.0;-829.0;-289.0;197.0;583.0;555.0;684.0
-563.0;-670.0;696.0;-541.0;-865.0;-88.0;-49.0;408.0;396.0;440.0
-604.0;-686.0;798.0;-726.0;-816.0;-119.0;20.0;416.0;222.0;269.0
-601.0;-686.0;796.0;-723.0;-821.0;-115.0;16.0;416.0;221.0;279.0
-644.0;-298.0;563.0;-593.0;-754.0;4.0;-45.0;259.0;-142.0;-433.0
-642.0;-300.0;566.0;-580.0;-763.0;-2.0;-47.0;300.0;-134.0;-429.0
-640.0;-302.0;569.0;-574.0;-783.0;-8.0;-47.0;326.0;-133.0;-424.0
-638.0;-305.0;572.0;-564.0;-780.0;-14.0;-49.0;325.0;-145.0;-421.0
-563.0;-670.0;696.0;-541.0;-865.0;-88.0;-49.0;409.0;396.0;440.0
-636.0;-308.0;575.0;-571.0;-771.0;-18.0;-50.0;314.0;-137.0;-419.0
-643.0;-687.0;753.0;-649.0;-860.0;-163.0;154.0;448.0;461.0;363.0
-585.0;-722.0;702.0;-628.0;-858.0;-115.0;49.0;406.0;441.0;380.0
-634.0;-311.0;576.0;-580.0;-766.0;-19.0;-51.0;312.0;-126.0;-419.0
-633.0;-314.0;576.0;-585.0;-759.0;-20.0;-51.0;314.0;-109.0;-419.0
-563.0;-670.0;696.0;-541.0;-865.0;-89.0;-49.0;409.0;397.0;440.0
-637.0;-319.0;591.0;-614.0;-777.0;-19.0;-32.0;255.0;-105.0;-443.0
-638.0;-319.0;592.0;-614.0;-777.0;-19.0;-32.0;255.0;-105.0;-443.0
-613.0;-681.0;804.0;-753.0;-799.0;-120.0;35.0;399.0;208.0;192.0
-616.0;-677.0;801.0;-751.0;-803.0;-118.0;35.0;401.0;206.0;190.0
-618.0;-674.0;805.0;-747.0;-808.0;-116.0;35.0;398.0;204.0;192.0
-619.0;-673.0;807.0;-741.0;-812.0;-115.0;35.0;391.0;206.0;193.0
-620.0;-672.0;809.0;-735.0;-813.0;-112.0;34.0;385.0;212.0;191.0
-611.0;-655.0;813.0;-731.0;-812.0;-86.0;20.0;385.0;270.0;164.0
-610.0;-652.0;812.0;-731.0;-810.0;-85.0;21.0;386.0;280.0;163.0
-643.0;-298.0;576.0;-630.0;-801.0;-9.0;-29.0;259.0;-111.0;-478.0
79.0;-94.0;-43.0;19.0;-498.0;-143.0;-822.0;-103.0;-73.0;-497.0
-124.0;-169.0;92.0;9.0;-252.0;271.0;-668.0;-148.0;-11.0;-170.0
-637.0;-749.0;726.0;-744.0;-795.0;-410.0;393.0;632.0;514.0;580.0
-624.0;-695.0;714.0;-738.0;-862.0;-241.0;215.0;537.0;483.0;432.0
-639.0;-319.0;595.0;-613.0;-777.0;-19.0;-32.0;255.0;-106.0;-443.0
-640.0;-320.0;597.0;-613.0;-777.0;-19.0;-32.0;256.0;-106.0;-444.0
-170.0;-26.0;46.0;99.0;-353.0;477.0;-620.0;-177.0;28.0;-214.0
-261.0;-250.0;143.0;-101.0;-560.0;438.0;-606.0;-65.0;144.0;12.0
-270.0;-267.0;159.0;-115.0;-582.0;429.0;-596.0;-64.0;130.0;28.0
-619.0;-688.0;633.0;-649.0;-863.0;-203.0;157.0;501.0;463.0;495.0
-627.0;-647.0;665.0;-645.0;-875.0;-186.0;138.0;482.0;414.0;407.0
-628.0;-630.0;689.0;-638.0;-885.0;-175.0;126.0;472.0;382.0;352.0
-629.0;-637.0;691.0;-630.0;-886.0;-178.0;117.0;465.0;363.0;363.0
-618.0;-670.0;655.0;-620.0;-887.0;-186.0;96.0;465.0;360.0;442.0
-579.0;-751.0;660.0;-727.0;-894.0;-250.0;149.0;462.0;311.0;502.0
-576.0;-807.0;678.0;-732.0;-898.0;-326.0;215.0;428.0;245.0;668.0
-613.0;-759.0;684.0;-717.0;-803.0;-234.0;177.0;529.0;437.0;626.0
-277.0;-278.0;173.0;-129.0;-598.0;421.0;-592.0;-66.0;117.0;44.0
-283.0;-289.0;186.0;-138.0;-608.0;414.0;-589.0;-68.0;103.0;55.0
-641.0;-321.0;602.0;-614.0;-777.0;-19.0;-33.0;255.0;-104.0;-443.0
-117.0;-38.0;-44.0;198.0;-104.0;544.0;-664.0;-273.0;-114.0;-172.0
-76.0;174.0;35.0;9.0;-786.0;551.0;-698.0;-275.0;-198.0;-495.0
-594.0;-686.0;788.0;-712.0;-825.0;-106.0;7.0;413.0;226.0;300.0
-591.0;-685.0;784.0;-703.0;-828.0;-101.0;3.0;412.0;230.0;311.0
-642.0;-322.0;607.0;-614.0;-777.0;-19.0;-34.0;256.0;-103.0;-441.0
-588.0;-683.0;779.0;-694.0;-831.0;-97.0;-1.0;410.0;236.0;324.0
-723.0;-201.0;633.0;-620.0;-793.0;-55.0;-40.0;273.0;-136.0;-669.0
-644.0;-323.0;617.0;-613.0;-777.0;-18.0;-33.0;256.0;-103.0;-436.0
-698.0;-218.0;734.0;-613.0;-775.0;-5.0;-33.0;253.0;-92.0;-559.0
-658.0;-306.0;652.0;-621.0;-785.0;-12.0;-29.0;259.0;-90.0;-430.0
-625.0;-318.0;657.0;-625.0;-794.0;-16.0;-35.0;262.0;-114.0;-391.0
-656.0;-315.0;658.0;-617.0;-794.0;-22.0;-34.0;256.0;-133.0;-429.0
-625.0;-317.0;656.0;-625.0;-795.0;-15.0;-35.0;262.0;-114.0;-392.0
-624.0;-317.0;655.0;-625.0;-795.0;-15.0;-36.0;262.0;-114.0;-391.0
-624.0;-317.0;656.0;-625.0;-795.0;-16.0;-36.0;262.0;-114.0;-391.0
-625.0;-317.0;657.0;-625.0;-795.0;-16.0;-35.0;262.0;-114.0;-390.0
-626.0;-317.0;660.0;-625.0;-795.0;-17.0;-36.0;262.0;-114.0;-390.0
-628.0;-318.0;663.0;-625.0;-794.0;-17.0;-35.0;263.0;-113.0;-388.0
-647.0;-304.0;771.0;-625.0;-805.0;-8.0;-40.0;255.0;-125.0;-312.0
-632.0;-318.0;674.0;-623.0;-792.0;-18.0;-35.0;261.0;-115.0;-381.0
-632.0;-318.0;673.0;-622.0;-790.0;-18.0;-35.0;259.0;-116.0;-384.0
-633.0;-318.0;672.0;-621.0;-790.0;-19.0;-35.0;260.0;-116.0;-386.0
-632.0;-318.0;672.0;-622.0;-790.0;-19.0;-35.0;259.0;-117.0;-386.0
-621.0;-686.0;704.0;-614.0;-800.0;-141.0;43.0;495.0;562.0;478.0
-589.0;-675.0;750.0;-627.0;-864.0;-88.0;-13.0;406.0;293.0;390.0
-412.0;-751.0;548.0;-455.0;-813.0;-120.0;-139.0;396.0;407.0;533.0
-631.0;-318.0;671.0;-621.0;-790.0;-19.0;-34.0;258.0;-118.0;-386.0
-563.0;-671.0;696.0;-542.0;-865.0;-88.0;-48.0;409.0;397.0;440.0
-413.0;-751.0;550.0;-458.0;-815.0;-120.0;-136.0;398.0;406.0;534.0
-416.0;-752.0;552.0;-463.0;-816.0;-121.0;-133.0;400.0;407.0;535.0
-418.0;-753.0;555.0;-468.0;-819.0;-123.0;-130.0;404.0;407.0;536.0
-420.0;-755.0;559.0;-473.0;-822.0;-125.0;-126.0;408.0;408.0;538.0
-423.0;-756.0;562.0;-479.0;-825.0;-127.0;-122.0;411.0;407.0;539.0
-374.0;-796.0;734.0;-496.0;-889.0;-176.0;-104.0;350.0;269.0;494.0
-564.0;-671.0;696.0;-542.0;-865.0;-89.0;-48.0;409.0;397.0;440.0
-564.0;-671.0;696.0;-542.0;-865.0;-89.0;-48.0;410.0;396.0;441.0
-629.0;-316.0;670.0;-620.0;-790.0;-19.0;-35.0;258.0;-119.0;-384.0
-628.0;-314.0;671.0;-620.0;-791.0;-19.0;-35.0;257.0;-120.0;-383.0
-603.0;-598.0;862.0;-652.0;-805.0;-73.0;26.0;503.0;412.0;270.0
-569.0;-594.0;830.0;-614.0;-852.0;-28.0;-29.0;430.0;373.0;285.0
-398.0;-750.0;726.0;-526.0;-899.0;-86.0;-157.0;164.0;268.0;475.0
-316.0;-781.0;662.0;-567.0;-890.0;-171.0;-189.0;223.0;340.0;509.0
-627.0;-313.0;672.0;-620.0;-791.0;-19.0;-36.0;256.0;-120.0;-383.0
-636.0;-312.0;672.0;-619.0;-795.0;-20.0;-35.0;257.0;-125.0;-395.0
-659.0;-243.0;781.0;-618.0;-799.0;10.0;-65.0;250.0;-122.0;-376.0
-638.0;-756.0;690.0;-682.0;-853.0;341.0;-270.0;572.0;497.0;626.0
-639.0;-374.0;609.0;-763.0;-849.0;-27.0;-53.0;154.0;-32.0;-381.0
-564.0;-672.0;696.0;-543.0;-865.0;-90.0;-48.0;409.0;396.0;442.0
-502.0;-598.0;528.0;-606.0;-966.0;-72.0;-36.0;-27.0;-162.0;-228.0
-628.0;-308.0;574.0;-622.0;-789.0;-25.0;-30.0;265.0;-123.0;-427.0
-609.0;-650.0;811.0;-731.0;-809.0;-85.0;21.0;391.0;290.0;162.0
-623.0;-306.0;572.0;-622.0;-790.0;-23.0;-30.0;265.0;-121.0;-429.0
-623.0;-306.0;557.0;-621.0;-791.0;-22.0;-28.0;265.0;-117.0;-437.0
-625.0;-305.0;548.0;-620.0;-792.0;-22.0;-25.0;265.0;-115.0;-441.0
-625.0;-304.0;549.0;-620.0;-793.0;-21.0;-24.0;264.0;-113.0;-441.0
-626.0;-303.0;551.0;-621.0;-793.0;-21.0;-23.0;263.0;-112.0;-440.0
-627.0;-302.0;552.0;-621.0;-793.0;-22.0;-21.0;263.0;-112.0;-438.0
-628.0;-301.0;554.0;-623.0;-794.0;-23.0;-21.0;263.0;-112.0;-435.0
