InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
?;559.0;-191.0;-923.0;-668.0;39;-598.0;614.0;490.0;759.0
362.0;607.0;-220.0;-960.0;-671.0;35;-609.0;?;500.0;740.0
385.0;659.0;-322.0;-902.0;-672.0;27;?;657.0;506.0;778.0
405.0;707.0;-213.0;-730.0;-677.0;?;-606.0;613.0;512.0;837.0
431.0;752.0;?;-704.0;-681.0;19;?;599.0;520.0;787.0
452.0;789.0;-189.0;-961.0;-682.0;20;-588.0;574.0;531.0;826.0
473.0;821.0;-205.0;-967.0;-681.0;17;-587.0;642.0;534.0;774.0
497.0;853.0;-352.0;-787.0;-680.0;10;?;572.0;543.0;810.0
517.0;875.0;-282.0;-854.0;-678.0;6;-569.0;650.0;547.0;804.0
527.0;888.0;-290.0;-805.0;-678.0;1;-548.0;766.0;?;828.0
541.0;895.0;-267.0;-839.0;-676.0;0;-540.0;673.0;552.0;780.0
549.0;900.0;-252.0;-902.0;-677.0;-1;-536.0;769.0;557.0;714.0
545.0;898.0;-295.0;-875.0;-677.0;?;-530.0;847.0;?;695.0
546.0;895.0;-278.0;-821.0;?;-3;-530.0;712.0;557.0;742.0
537.0;887.0;-259.0;-1010.0;-681.0;-5;-532.0;700.0;556.0;?
524.0;883.0;-275.0;-915.0;-686.0;-6;-536.0;766.0;559.0;743.0
518.0;884.0;-231.0;-915.0;-690.0;-6;-541.0;754.0;564.0;828.0
508.0;879.0;-286.0;-869.0;-695.0;-6;-542.0;723.0;569.0;845.0
494.0;870.0;-379.0;-913.0;-700.0;-4;-547.0;629.0;571.0;844.0
482.0;862.0;-357.0;-986.0;?;-4;-552.0;689.0;577.0;880.0
468.0;851.0;-289.0;-935.0;-707.0;-4;?;727.0;583.0;948.0
460.0;840.0;-299.0;-883.0;-709.0;-3;-561.0;563.0;585.0;836.0
455.0;832.0;-380.0;-864.0;-712.0;?;-568.0;526.0;588.0;?
442.0;819.0;-465.0;-793.0;-717.0;-3;-579.0;594.0;594.0;903.0
424.0;805.0;-476.0;-769.0;-722.0;-4;-591.0;537.0;600.0;888.0
414.0;804.0;-521.0;-852.0;-725.0;-4;-604.0;487.0;614.0;852.0
407.0;808.0;-577.0;-964.0;-728.0;-4;-622.0;558.0;624.0;790.0
398.0;818.0;-638.0;-1095.0;-740.0;-4;-637.0;514.0;635.0;845.0
391.0;839.0;-597.0;-1012.0;-747.0;-4;-653.0;501.0;649.0;874.0
389.0;863.0;-602.0;-858.0;-756.0;-4;-665.0;514.0;661.0;782.0
379.0;892.0;-526.0;-810.0;?;-4;-678.0;503.0;673.0;691.0
380.0;933.0;-572.0;-964.0;-771.0;-5;-694.0;484.0;688.0;751.0
385.0;983.0;-514.0;-815.0;-779.0;-6;-706.0;485.0;703.0;712.0
392.0;1039.0;-453.0;-898.0;-786.0;-6;-720.0;500.0;718.0;714.0
409.0;1125.0;-432.0;-693.0;-796.0;-6;-737.0;497.0;733.0;849.0
426.0;1207.0;-433.0;-613.0;-802.0;-6;-750.0;349.0;742.0;820.0
441.0;1280.0;-407.0;-791.0;-808.0;-6;-763.0;400.0;747.0;759.0
460.0;1352.0;-365.0;-1018.0;-812.0;?;-771.0;451.0;753.0;?
475.0;1405.0;-371.0;-778.0;-815.0;-5;-777.0;488.0;756.0;765.0
487.0;1426.0;-325.0;-658.0;-819.0;-4;-792.0;437.0;758.0;755.0
510.0;1427.0;-332.0;-738.0;-820.0;-4;-796.0;478.0;759.0;741.0
526.0;1405.0;-362.0;-814.0;-821.0;-4;-803.0;516.0;762.0;713.0
540.0;1361.0;-398.0;-734.0;-822.0;-4;-800.0;549.0;761.0;716.0
560.0;1342.0;-416.0;-809.0;-822.0;-4;-793.0;478.0;765.0;531.0
572.0;1339.0;-445.0;-956.0;-820.0;-4;-784.0;490.0;764.0;540.0
566.0;1345.0;-493.0;-905.0;-820.0;-4;-779.0;466.0;769.0;609.0
555.0;1356.0;-446.0;-791.0;-819.0;-4;-772.0;503.0;772.0;696.0
534.0;1353.0;?;-944.0;-819.0;-4;-769.0;413.0;774.0;592.0
512.0;1360.0;-447.0;-1028.0;-820.0;-4;-766.0;427.0;779.0;680.0
506.0;1380.0;-464.0;-1097.0;-816.0;-4;-770.0;372.0;788.0;625.0
514.0;1394.0;-443.0;-824.0;-819.0;-4;-771.0;319.0;795.0;741.0
537.0;1401.0;-430.0;-897.0;-819.0;-4;-777.0;359.0;801.0;680.0
567.0;1451.0;-400.0;-930.0;-821.0;-4;-780.0;421.0;810.0;719.0
592.0;1490.0;-404.0;-948.0;-821.0;-4;-785.0;397.0;816.0;691.0
620.0;1496.0;-418.0;-964.0;-824.0;-4;-788.0;?;821.0;716.0
?;1528.0;-427.0;-996.0;-826.0;-4;-791.0;398.0;829.0;719.0
702.0;1563.0;-463.0;-1031.0;-826.0;-4;-793.0;420.0;834.0;725.0
719.0;?;-439.0;-971.0;-828.0;-4;-801.0;437.0;840.0;761.0
740.0;1605.0;-453.0;-837.0;-829.0;-4;-799.0;367.0;844.0;686.0
745.0;1656.0;-428.0;-937.0;?;-4;-803.0;403.0;846.0;689.0
746.0;1674.0;-434.0;-622.0;-832.0;-4;-807.0;502.0;850.0;684.0
768.0;1653.0;-425.0;-762.0;-831.0;-4;-810.0;439.0;855.0;709.0
789.0;1569.0;-435.0;?;-831.0;?;-810.0;379.0;861.0;?
804.0;1421.0;-437.0;-961.0;-833.0;-4;-817.0;?;864.0;746.0
840.0;1232.0;-460.0;-929.0;-833.0;-4;-815.0;391.0;866.0;673.0
?;1065.0;-466.0;-913.0;-834.0;-4;-817.0;355.0;869.0;?
900.0;916.0;-446.0;-827.0;-836.0;-4;-821.0;357.0;876.0;621.0
949.0;827.0;?;-1030.0;-835.0;-4;-824.0;332.0;876.0;679.0
994.0;734.0;-433.0;-927.0;-835.0;-4;-825.0;347.0;880.0;764.0
1038.0;612.0;-432.0;-905.0;-838.0;-4;-834.0;343.0;888.0;720.0
1090.0;550.0;-465.0;?;-840.0;-4;-834.0;344.0;892.0;675.0
1140.0;504.0;-470.0;-1005.0;-838.0;-4;-834.0;386.0;891.0;680.0
1186.0;456.0;-445.0;-887.0;-842.0;-4;-840.0;379.0;895.0;677.0
1231.0;445.0;-472.0;-1018.0;-841.0;-4;-841.0;349.0;897.0;621.0
1267.0;458.0;-449.0;-767.0;-842.0;?;-841.0;432.0;897.0;559.0
1283.0;453.0;-480.0;?;-845.0;-4;-846.0;340.0;900.0;628.0
1301.0;450.0;-487.0;-922.0;-843.0;-5;-846.0;345.0;902.0;595.0
1309.0;445.0;-486.0;-951.0;-844.0;-5;-847.0;413.0;901.0;650.0
1309.0;?;-509.0;-808.0;-845.0;-5;-849.0;521.0;900.0;604.0
?;?;-535.0;-696.0;-843.0;-5;-847.0;404.0;900.0;661.0
1310.0;427.0;-500.0;-708.0;-843.0;-5;-848.0;443.0;899.0;667.0
1299.0;417.0;-481.0;?;-845.0;-6;-848.0;459.0;899.0;651.0
1284.0;440.0;-482.0;-791.0;-844.0;-6;-844.0;501.0;895.0;692.0
1257.0;467.0;-485.0;-933.0;-842.0;-7;-845.0;513.0;891.0;596.0
1208.0;523.0;-423.0;-868.0;-844.0;-8;-845.0;565.0;888.0;610.0
1161.0;632.0;-446.0;-833.0;-840.0;-8;-842.0;?;880.0;671.0
?;759.0;-441.0;-749.0;-840.0;-11;-840.0;513.0;872.0;730.0
?;938.0;-411.0;-865.0;-841.0;-11;-837.0;474.0;861.0;648.0
944.0;1188.0;-389.0;-848.0;-836.0;?;-835.0;463.0;851.0;682.0
846.0;1439.0;-392.0;-896.0;?;-16;-831.0;517.0;833.0;692.0
763.0;1556.0;-374.0;-816.0;-833.0;-16;-825.0;538.0;818.0;709.0
699.0;?;-318.0;-662.0;-828.0;-16;-816.0;515.0;805.0;708.0
642.0;1504.0;-276.0;-537.0;-822.0;-16;-803.0;481.0;791.0;752.0
?;1403.0;-182.0;-490.0;-814.0;-13;-789.0;426.0;774.0;795.0
565.0;1275.0;-120.0;-544.0;-804.0;-8;-774.0;476.0;758.0;749.0
543.0;1203.0;-107.0;-649.0;-796.0;0;-759.0;540.0;741.0;?
512.0;1170.0;-47.0;?;-788.0;8;-748.0;602.0;720.0;677.0
490.0;1114.0;-12.0;-759.0;-776.0;11;-731.0;591.0;705.0;718.0
465.0;1052.0;-32.0;-815.0;-766.0;13;-717.0;601.0;688.0;709.0
440.0;958.0;-11.0;-845.0;-756.0;14;?;589.0;663.0;666.0
421.0;881.0;11.0;-887.0;?;15;-683.0;585.0;644.0;612.0
398.0;819.0;42.0;-876.0;-733.0;17;-665.0;572.0;629.0;535.0
380.0;755.0;18.0;?;-721.0;21;-650.0;572.0;606.0;580.0
369.0;708.0;-2.0;-690.0;-710.0;24;-634.0;487.0;587.0;700.0
358.0;652.0;33.0;-657.0;-697.0;27;-629.0;442.0;566.0;772.0
338.0;609.0;?;-694.0;-689.0;33;-627.0;494.0;542.0;?
320.0;586.0;-52.0;-664.0;-684.0;39;-621.0;499.0;525.0;810.0
303.0;562.0;-16.0;-664.0;-672.0;46;-615.0;491.0;503.0;806.0
283.0;535.0;-16.0;-659.0;-660.0;50;-606.0;520.0;482.0;778.0
272.0;510.0;-40.0;-628.0;-651.0;50;-600.0;533.0;466.0;757.0
251.0;481.0;-33.0;-639.0;-641.0;?;-594.0;492.0;441.0;721.0
221.0;447.0;?;-649.0;-628.0;50;-586.0;?;423.0;649.0
194.0;416.0;-29.0;-716.0;-618.0;50;-575.0;469.0;402.0;603.0
?;387.0;-168.0;-788.0;-608.0;50;-564.0;435.0;382.0;642.0
113.0;347.0;-50.0;-774.0;-599.0;50;-554.0;446.0;?;664.0
77.0;320.0;?;-806.0;-592.0;50;-551.0;450.0;347.0;656.0
38.0;294.0;-79.0;-810.0;-581.0;50;-544.0;424.0;?;653.0
1.0;263.0;-112.0;-773.0;-575.0;50;-540.0;?;309.0;666.0
-29.0;242.0;-121.0;-778.0;-568.0;50;-541.0;403.0;294.0;666.0
-51.0;220.0;-158.0;-763.0;-564.0;50;-543.0;365.0;279.0;656.0
-71.0;206.0;-143.0;-726.0;-560.0;50;-545.0;366.0;265.0;664.0
-84.0;205.0;-180.0;-737.0;-555.0;50;-544.0;354.0;250.0;682.0
-93.0;205.0;-171.0;-759.0;?;50;-541.0;375.0;234.0;673.0
-103.0;204.0;-184.0;-686.0;-540.0;50;-545.0;386.0;220.0;680.0
-100.0;?;-143.0;?;-531.0;50;-544.0;405.0;201.0;668.0
-110.0;210.0;-162.0;-618.0;-523.0;50;-542.0;?;182.0;652.0
-120.0;203.0;-81.0;-642.0;-513.0;50;-541.0;407.0;166.0;632.0
?;197.0;-113.0;-690.0;?;50;-538.0;408.0;155.0;606.0
-138.0;183.0;-99.0;-695.0;-491.0;50;-535.0;418.0;142.0;?
-152.0;163.0;-132.0;-697.0;-478.0;50;-524.0;430.0;130.0;582.0
-166.0;144.0;-134.0;-676.0;-464.0;50;-516.0;447.0;118.0;579.0
-188.0;119.0;-103.0;-700.0;-450.0;50;-509.0;?;99.0;559.0
-218.0;82.0;?;?;?;50;-500.0;384.0;77.0;547.0
-247.0;45.0;-101.0;-674.0;-432.0;50;-494.0;381.0;55.0;578.0
-281.0;-1.0;-98.0;-664.0;-419.0;50;-488.0;358.0;39.0;585.0
-311.0;-44.0;-48.0;-657.0;-406.0;50;-479.0;341.0;34.0;617.0
-334.0;-75.0;-50.0;-672.0;-394.0;50;-470.0;378.0;28.0;631.0
-354.0;-102.0;71.0;-674.0;-384.0;50;-464.0;321.0;23.0;622.0
-371.0;-122.0;69.0;?;-372.0;51;-458.0;316.0;13.0;623.0
-382.0;?;93.0;-761.0;-366.0;51;-450.0;312.0;8.0;618.0
-392.0;-146.0;77.0;-795.0;-357.0;51;-434.0;302.0;-3.0;604.0
-407.0;-159.0;98.0;-704.0;-343.0;51;-416.0;236.0;-15.0;582.0
-416.0;-171.0;132.0;-613.0;-337.0;51;?;204.0;-28.0;559.0
-427.0;-187.0;136.0;-567.0;?;51;-383.0;205.0;-38.0;543.0
-440.0;-205.0;155.0;-634.0;-320.0;50;-355.0;210.0;?;560.0
-447.0;-218.0;66.0;-753.0;-303.0;50;?;196.0;-57.0;540.0
-456.0;-232.0;62.0;-723.0;-280.0;50;?;196.0;-63.0;543.0
-464.0;-244.0;93.0;-691.0;-255.0;50;-291.0;155.0;-76.0;573.0
-471.0;-252.0;74.0;-661.0;-228.0;50;-270.0;137.0;-92.0;?
-480.0;-261.0;106.0;-699.0;-192.0;50;?;155.0;-114.0;515.0
-491.0;-273.0;150.0;-675.0;-166.0;51;-202.0;199.0;-132.0;456.0
-500.0;-280.0;103.0;-646.0;-157.0;51;-184.0;199.0;-146.0;401.0
-510.0;-294.0;135.0;-749.0;-148.0;51;-158.0;154.0;-161.0;422.0
-521.0;-307.0;144.0;-669.0;-142.0;51;-124.0;198.0;-174.0;463.0
-530.0;-317.0;127.0;-640.0;-145.0;51;-105.0;210.0;-186.0;479.0
-541.0;-325.0;143.0;?;-139.0;51;-77.0;188.0;-195.0;443.0
-552.0;-338.0;141.0;-696.0;-132.0;52;-41.0;147.0;-211.0;423.0
-561.0;-345.0;143.0;-687.0;-129.0;52;-23.0;192.0;-221.0;425.0
?;-357.0;142.0;-666.0;-124.0;54;2.0;193.0;-228.0;440.0
-577.0;-370.0;149.0;-667.0;-121.0;55;33.0;164.0;-235.0;452.0
-584.0;-379.0;86.0;-618.0;-114.0;56;62.0;154.0;-239.0;462.0
-590.0;-387.0;70.0;-537.0;-106.0;58;99.0;141.0;-245.0;481.0
-597.0;-397.0;79.0;-486.0;-98.0;59;104.0;142.0;-249.0;467.0
-601.0;-401.0;114.0;-433.0;-96.0;61;94.0;127.0;-248.0;448.0
-601.0;-404.0;94.0;-404.0;-105.0;64;90.0;6.0;-249.0;463.0
-604.0;-409.0;78.0;-284.0;-106.0;69;82.0;-103.0;-248.0;463.0
-604.0;-407.0;17.0;-248.0;-104.0;75;71.0;-42.0;-246.0;447.0
-600.0;-402.0;81.0;-222.0;-97.0;79;66.0;50.0;-241.0;435.0
?;-399.0;90.0;-196.0;-89.0;84;53.0;140.0;-241.0;416.0
-594.0;?;49.0;-234.0;-77.0;87;26.0;164.0;-234.0;389.0
-591.0;-388.0;137.0;-194.0;-79.0;88;33.0;153.0;-234.0;365.0
-590.0;-388.0;149.0;-201.0;-95.0;89;83.0;147.0;-238.0;366.0
-592.0;-390.0;83.0;-244.0;-104.0;90;173.0;153.0;-248.0;287.0
-602.0;-402.0;39.0;-298.0;-92.0;90;281.0;173.0;-255.0;176.0
-615.0;-426.0;71.0;-453.0;-81.0;90;394.0;234.0;-263.0;145.0
-629.0;-447.0;20.0;-546.0;-67.0;91;457.0;240.0;-263.0;195.0
-639.0;-470.0;76.0;-584.0;-61.0;93;489.0;206.0;-264.0;265.0
-651.0;-494.0;49.0;-567.0;-56.0;96;523.0;158.0;-267.0;296.0
-659.0;-516.0;40.0;-513.0;-38.0;95;539.0;140.0;-265.0;284.0
-667.0;-547.0;40.0;-460.0;-22.0;94;538.0;100.0;-265.0;290.0
?;-578.0;46.0;-442.0;-13.0;106;528.0;81.0;-262.0;317.0
-676.0;-607.0;38.0;-460.0;-8.0;114;517.0;161.0;-258.0;?
-676.0;-636.0;30.0;-495.0;-10.0;117;507.0;210.0;-253.0;482.0
-676.0;-663.0;44.0;-506.0;-9.0;120;506.0;164.0;-244.0;512.0
-674.0;-679.0;3.0;-450.0;-17.0;123;?;119.0;-239.0;509.0
-673.0;-687.0;40.0;-439.0;-6.0;128;499.0;90.0;-237.0;466.0
-672.0;?;46.0;-457.0;14.0;127;487.0;98.0;-240.0;430.0
-667.0;-705.0;66.0;-445.0;24.0;132;455.0;162.0;-238.0;387.0
-666.0;-722.0;81.0;?;32.0;137;415.0;196.0;-243.0;371.0
-665.0;-739.0;97.0;-332.0;34.0;134;362.0;119.0;-245.0;406.0
-664.0;-747.0;112.0;-87.0;43.0;136;330.0;97.0;-242.0;484.0
-663.0;-751.0;113.0;-63.0;49.0;137;305.0;32.0;-242.0;464.0
-662.0;-742.0;88.0;68.0;51.0;137;?;-109.0;-240.0;395.0
-665.0;-729.0;-138.0;-137.0;48.0;138;254.0;-22.0;-244.0;360.0
-669.0;-711.0;53.0;-169.0;43.0;138;236.0;101.0;-236.0;385.0
?;-683.0;-52.0;-395.0;45.0;138;229.0;209.0;-235.0;466.0
-678.0;-645.0;-240.0;-465.0;58.0;138;232.0;247.0;-230.0;427.0
-675.0;-601.0;-391.0;-431.0;70.0;138;242.0;266.0;-224.0;?
-676.0;-565.0;-354.0;-359.0;80.0;138;251.0;136.0;-220.0;213.0
-676.0;-542.0;-334.0;-534.0;91.0;137;266.0;-9.0;-223.0;?
-676.0;-552.0;-228.0;-366.0;98.0;137;272.0;102.0;-226.0;26.0
-677.0;-585.0;-99.0;-347.0;100.0;137;275.0;137.0;-225.0;167.0
-675.0;-620.0;-149.0;-402.0;104.0;137;281.0;167.0;-230.0;316.0
-672.0;-648.0;?;-396.0;112.0;137;282.0;157.0;-232.0;385.0
-672.0;-668.0;-127.0;-450.0;123.0;137;282.0;222.0;-236.0;450.0
-668.0;-668.0;-87.0;-504.0;147.0;137;286.0;307.0;-248.0;453.0
-666.0;-657.0;-90.0;-620.0;171.0;136;294.0;428.0;-256.0;368.0
-666.0;-655.0;-51.0;-700.0;194.0;136;303.0;472.0;-265.0;265.0
-668.0;-657.0;-54.0;-701.0;211.0;135;314.0;430.0;-281.0;245.0
-666.0;-664.0;-50.0;-625.0;223.0;133;329.0;387.0;-290.0;?
-662.0;-681.0;8.0;-561.0;228.0;?;343.0;317.0;-301.0;362.0
-656.0;-702.0;-58.0;-527.0;235.0;124;357.0;263.0;-309.0;397.0
-645.0;-722.0;-39.0;-536.0;243.0;104;367.0;280.0;-319.0;424.0
-636.0;-735.0;178.0;-591.0;256.0;55;374.0;309.0;-327.0;452.0
?;-743.0;-78.0;-573.0;268.0;14;388.0;398.0;-339.0;552.0
-625.0;-746.0;-357.0;-647.0;279.0;22;391.0;412.0;-343.0;589.0
-623.0;-747.0;-272.0;-800.0;290.0;63;394.0;290.0;-346.0;571.0
-624.0;-748.0;-12.0;-931.0;302.0;108;401.0;133.0;-346.0;?
-622.0;-748.0;-136.0;-936.0;308.0;137;404.0;153.0;-345.0;504.0
-622.0;-752.0;?;-870.0;307.0;141;407.0;220.0;-340.0;456.0
-619.0;?;-119.0;-728.0;304.0;140;418.0;200.0;-340.0;450.0
-611.0;-764.0;-71.0;-551.0;299.0;153;417.0;64.0;-339.0;431.0
-605.0;-770.0;-41.0;-454.0;305.0;159;398.0;-18.0;-342.0;502.0
-595.0;-781.0;30.0;-538.0;318.0;161;383.0;100.0;-350.0;552.0
-584.0;-793.0;23.0;-658.0;325.0;162;381.0;251.0;-355.0;552.0
-573.0;-804.0;90.0;-751.0;332.0;160;391.0;?;-349.0;574.0
?;?;44.0;-628.0;339.0;160;399.0;273.0;-348.0;574.0
-551.0;-820.0;-77.0;-555.0;344.0;155;390.0;181.0;-339.0;582.0
-540.0;-823.0;-144.0;-590.0;346.0;149;369.0;168.0;-327.0;481.0
-523.0;-829.0;4.0;-597.0;346.0;147;345.0;200.0;-306.0;305.0
-498.0;-832.0;74.0;-689.0;340.0;148;314.0;223.0;-281.0;235.0
-474.0;-830.0;-270.0;-725.0;332.0;150;288.0;?;-263.0;319.0
-448.0;?;-478.0;-724.0;323.0;150;263.0;314.0;-251.0;440.0
-433.0;-820.0;-44.0;-670.0;314.0;151;240.0;328.0;-228.0;516.0
-419.0;-816.0;-164.0;-799.0;299.0;152;214.0;427.0;-209.0;483.0
-416.0;-817.0;-227.0;-1127.0;290.0;152;189.0;423.0;-196.0;427.0
-413.0;-818.0;-200.0;-1246.0;283.0;152;162.0;397.0;-189.0;418.0
-413.0;-822.0;-74.0;-986.0;275.0;152;132.0;398.0;-183.0;434.0
-411.0;-826.0;-78.0;?;269.0;151;?;328.0;-178.0;465.0
-409.0;-832.0;-109.0;-754.0;260.0;?;84.0;317.0;-165.0;496.0
-399.0;-838.0;-211.0;-705.0;257.0;150;71.0;237.0;-143.0;523.0
-382.0;-838.0;-84.0;-616.0;256.0;149;65.0;199.0;-127.0;523.0
-354.0;-835.0;-110.0;-544.0;269.0;147;70.0;240.0;-113.0;610.0
-345.0;-832.0;-73.0;-571.0;277.0;145;80.0;?;-105.0;743.0
-345.0;-829.0;-35.0;-631.0;286.0;144;95.0;316.0;-113.0;811.0
-357.0;-830.0;34.0;-656.0;296.0;138;102.0;364.0;-121.0;721.0
-369.0;-837.0;-98.0;-649.0;310.0;107;103.0;329.0;-134.0;608.0
-386.0;-841.0;-93.0;-652.0;328.0;66;119.0;333.0;-146.0;559.0
-400.0;-843.0;217.0;-678.0;345.0;45;146.0;425.0;-164.0;?
-407.0;-844.0;-168.0;-690.0;359.0;42;181.0;450.0;-178.0;442.0
-410.0;-840.0;-461.0;-682.0;369.0;45;210.0;407.0;-196.0;414.0
-413.0;-836.0;-391.0;-762.0;376.0;63;220.0;506.0;-207.0;425.0
-417.0;-833.0;-191.0;-1020.0;383.0;102;226.0;249.0;-215.0;470.0
-426.0;-832.0;-222.0;-854.0;388.0;131;230.0;85.0;-222.0;527.0
-437.0;-831.0;-174.0;-637.0;390.0;132;223.0;315.0;-226.0;511.0
?;-832.0;-21.0;-578.0;394.0;131;220.0;401.0;-231.0;532.0
-457.0;-830.0;-173.0;-549.0;397.0;130;227.0;?;-241.0;592.0
-469.0;-829.0;-117.0;-523.0;403.0;131;230.0;235.0;-251.0;600.0
-478.0;-826.0;26.0;-501.0;417.0;136;240.0;237.0;-260.0;585.0
-478.0;-827.0;26.0;-502.0;434.0;140;268.0;245.0;-262.0;634.0
-486.0;-825.0;-33.0;-656.0;449.0;140;309.0;316.0;-261.0;647.0
-491.0;-826.0;-70.0;-693.0;?;137;353.0;377.0;-266.0;536.0
-486.0;-827.0;-12.0;-760.0;465.0;?;387.0;409.0;-264.0;527.0
-483.0;-826.0;-142.0;-735.0;467.0;123;387.0;351.0;-268.0;498.0
-477.0;-824.0;144.0;-726.0;467.0;117;370.0;345.0;?;434.0
-459.0;-819.0;80.0;-875.0;468.0;119;354.0;336.0;-287.0;411.0
-439.0;-809.0;-253.0;-948.0;469.0;119;344.0;346.0;-293.0;399.0
-420.0;-795.0;-165.0;-853.0;476.0;122;349.0;395.0;-301.0;402.0
?;-782.0;-481.0;-666.0;484.0;123;363.0;394.0;-308.0;444.0
-408.0;-770.0;-370.0;-704.0;488.0;122;386.0;517.0;-319.0;521.0
-420.0;-768.0;-157.0;-984.0;497.0;123;402.0;489.0;-330.0;605.0
-432.0;?;36.0;-970.0;505.0;122;409.0;389.0;?;599.0
-438.0;-775.0;-152.0;-874.0;506.0;122;407.0;555.0;-359.0;620.0
-447.0;-772.0;-105.0;-939.0;506.0;?;402.0;527.0;-370.0;597.0
-453.0;-772.0;-80.0;-896.0;500.0;122;402.0;464.0;?;636.0
-456.0;?;-54.0;-698.0;498.0;122;410.0;333.0;-386.0;?
-449.0;-761.0;-151.0;-546.0;497.0;122;418.0;252.0;-381.0;608.0
-442.0;-756.0;-48.0;-466.0;500.0;121;434.0;245.0;-385.0;651.0
-444.0;-752.0;-51.0;-483.0;498.0;120;448.0;262.0;-386.0;774.0
-461.0;?;-158.0;?;498.0;119;475.0;306.0;-391.0;799.0
-482.0;-740.0;-174.0;-479.0;498.0;119;499.0;287.0;-393.0;788.0
-504.0;-731.0;51.0;-517.0;502.0;118;504.0;321.0;-405.0;875.0
-532.0;-728.0;-146.0;-609.0;510.0;114;496.0;399.0;-418.0;765.0
-554.0;-728.0;-187.0;-620.0;511.0;112;501.0;474.0;-430.0;631.0
?;-730.0;158.0;-509.0;511.0;114;511.0;529.0;-445.0;487.0
-587.0;-731.0;-334.0;-498.0;504.0;114;521.0;447.0;-454.0;410.0
-598.0;-730.0;-407.0;-623.0;500.0;107;531.0;543.0;-464.0;416.0
-604.0;-734.0;-183.0;-860.0;494.0;105;?;457.0;-471.0;420.0
-612.0;-733.0;69.0;-1261.0;491.0;107;525.0;417.0;-478.0;440.0
-616.0;-733.0;-104.0;?;487.0;108;514.0;421.0;-481.0;436.0
-621.0;-736.0;-102.0;-941.0;484.0;107;508.0;395.0;-475.0;536.0
-625.0;-738.0;-131.0;-625.0;483.0;?;502.0;91.0;-474.0;598.0
-628.0;-742.0;-193.0;-468.0;484.0;?;498.0;-28.0;?;?
-634.0;-744.0;-258.0;-523.0;489.0;101;496.0;136.0;-474.0;588.0
-639.0;-751.0;143.0;-698.0;492.0;101;493.0;315.0;-471.0;642.0
-644.0;-754.0;109.0;-737.0;496.0;101;494.0;?;-474.0;687.0
-652.0;-757.0;-39.0;-791.0;502.0;99;499.0;465.0;-472.0;825.0
-661.0;-767.0;33.0;-820.0;502.0;98;499.0;?;-471.0;891.0
-668.0;-782.0;32.0;-859.0;501.0;93;?;354.0;-464.0;720.0
-670.0;-798.0;-207.0;-817.0;500.0;91;490.0;289.0;-459.0;401.0
-666.0;-812.0;35.0;-715.0;502.0;97;483.0;269.0;-458.0;247.0
-655.0;-821.0;179.0;?;504.0;101;478.0;308.0;-454.0;358.0
-644.0;-824.0;120.0;-834.0;505.0;102;466.0;380.0;-456.0;532.0
-638.0;-827.0;-459.0;-830.0;506.0;102;457.0;410.0;-454.0;600.0
-634.0;-833.0;-268.0;-863.0;507.0;?;451.0;357.0;-458.0;629.0
-637.0;-846.0;121.0;-988.0;508.0;103;448.0;478.0;-458.0;638.0
-642.0;-857.0;-541.0;-1472.0;504.0;103;447.0;560.0;-460.0;627.0
-647.0;-867.0;-66.0;-1609.0;498.0;103;?;793.0;-461.0;597.0
-650.0;-876.0;-8.0;?;?;?;434.0;882.0;-464.0;?
-653.0;-881.0;-122.0;-1702.0;491.0;103;435.0;788.0;-459.0;546.0
-654.0;-887.0;-256.0;-1671.0;489.0;102;435.0;701.0;-453.0;609.0
-656.0;-891.0;-62.0;-1320.0;491.0;102;435.0;555.0;-441.0;640.0
-656.0;?;-167.0;-850.0;485.0;102;?;525.0;-438.0;634.0
-654.0;-902.0;-114.0;-591.0;485.0;102;443.0;408.0;-437.0;722.0
?;-905.0;-179.0;-483.0;483.0;102;448.0;303.0;-432.0;928.0
-674.0;-907.0;-156.0;-282.0;486.0;102;459.0;256.0;-432.0;1173.0
-694.0;?;88.0;-225.0;491.0;102;474.0;260.0;-443.0;1273.0
-718.0;-908.0;-56.0;-113.0;500.0;103;486.0;298.0;-456.0;1284.0
-735.0;-906.0;-520.0;-446.0;504.0;105;496.0;208.0;-476.0;1168.0
-830.0;-635.0;-90.0;-706.0;601.0;136;?;-303.0;?;137.0
-820.0;-548.0;48.0;-382.0;609.0;?;625.0;-84.0;-608.0;426.0
-817.0;-542.0;-18.0;-304.0;618.0;139;621.0;-393.0;-619.0;-1618.0
-815.0;-614.0;136.0;?;622.0;145;617.0;249.0;-626.0;372.0
-803.0;-679.0;168.0;-178.0;?;146;612.0;-22.0;-623.0;1515.0
-799.0;-673.0;37.0;-358.0;634.0;146;611.0;171.0;-614.0;410.0
-804.0;-661.0;-64.0;-270.0;635.0;151;611.0;115.0;-605.0;141.0
-785.0;-628.0;-96.0;-217.0;635.0;157;606.0;-56.0;-596.0;-56.0
-748.0;-616.0;-107.0;-212.0;634.0;160;594.0;35.0;-580.0;89.0
