InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-243.0;2043;566.0;993;367.0;-288.0;532.0;-471.0;-993;?;453.0;2043;97.0
-311.0;2189;754.0;3772;286.0;-198.0;235.0;223.0;-3772;-158.0;696.0;2189;395.0
-216.0;-306;999.0;7794;209.0;-99.0;-80.0;709.0;-7794;-85.0;360.0;-306;?
-187.0;436;1125.0;5088;282.0;88.0;-136.0;988.0;-5088;-186.0;?;436;659.0
-180.0;2024;1113.0;1154;425.0;198.0;-45.0;998.0;-1154;-347.0;256.0;2024;573.0
-203.0;1201;925.0;3;333.0;287.0;?;?;-3;-399.0;405.0;1201;409.0
-322.0;386;602.0;-63;438.0;310.0;190.0;337.0;63;-113.0;532.0;386;60.0
-396.0;181;327.0;66;386.0;305.0;146.0;39.0;-66;?;575.0;181;-155.0
-349.0;-129;38.0;139;209.0;254.0;15.0;82.0;-139;359.0;?;-129;?
-309.0;-80;-188.0;113;-33.0;196.0;-150.0;115.0;-113;256.0;439.0;-80;8.0
-343.0;-34;-437.0;101;-228.0;106.0;-295.0;93.0;-101;154.0;375.0;-34;378.0
-347.0;-65;-263.0;128;-345.0;144.0;-424.0;192.0;-128;330.0;376.0;-65;?
-226.0;-26;-448.0;80;-102.0;114.0;-514.0;1250.0;-80;951.0;401.0;-26;888.0
137.0;-48;-352.0;110;21.0;47.0;-360.0;1736.0;-110;1940.0;447.0;-48;1222.0
182.0;18;-329.0;97;368.0;7.0;-310.0;1758.0;-97;2009.0;119.0;18;1537.0
-193.0;-72;-442.0;?;?;-31.0;-243.0;1777.0;-174;1170.0;-417.0;-72;1683.0
-319.0;-141;-670.0;190;186.0;-182.0;57.0;1470.0;-190;144.0;-460.0;-141;718.0
-263.0;-13;-382.0;99;227.0;-69.0;452.0;90.0;-99;-710.0;187.0;-13;-621.0
-419.0;-217;?;464;772.0;237.0;575.0;-1009.0;-464;-629.0;766.0;-217;-506.0
-570.0;-94;642.0;394;?;?;520.0;?;-394;185.0;?;-94;-541.0
-349.0;-344;774.0;887;-114.0;-272.0;629.0;-670.0;-887;437.0;-231.0;-344;?
-99.0;-658;709.0;4107;140.0;-304.0;725.0;-870.0;-4107;-617.0;-818.0;-658;?
52.0;-747;578.0;7113;118.0;-150.0;529.0;-1158.0;-7113;-1457.0;-863.0;-747;-591.0
29.0;-3436;608.0;6695;175.0;103.0;399.0;-838.0;-6695;-1661.0;-509.0;-3436;-212.0
-1.0;-5476;543.0;3701;396.0;202.0;293.0;-301.0;-3701;-1303.0;-178.0;-5476;139.0
-103.0;-3772;435.0;-165;540.0;222.0;273.0;206.0;165;-378.0;158.0;?;385.0
?;-1783;353.0;-2054;856.0;344.0;277.0;350.0;2054;375.0;465.0;-1783;366.0
-176.0;-1016;324.0;-1041;595.0;490.0;260.0;296.0;1041;814.0;766.0;-1016;347.0
-74.0;?;238.0;-1187;782.0;569.0;233.0;257.0;1187;915.0;967.0;-1285;231.0
49.0;-2332;82.0;-3720;1101.0;662.0;129.0;196.0;3720;975.0;1135.0;-2332;288.0
195.0;-3180;-75.0;-5305;1289.0;648.0;-43.0;341.0;5305;927.0;992.0;-3180;?
278.0;-3520;-195.0;-5419;1066.0;770.0;-342.0;685.0;5419;727.0;910.0;-3520;998.0
213.0;-3352;-467.0;-5220;?;906.0;-543.0;890.0;5220;719.0;1093.0;-3352;1331.0
66.0;-3397;-978.0;-5251;1251.0;876.0;-778.0;1505.0;5251;1002.0;1331.0;-3397;1257.0
-10.0;-4118;-1575.0;-4908;1297.0;703.0;-656.0;2309.0;4908;1031.0;883.0;?;1289.0
-68.0;-3787;-1886.0;-3878;925.0;573.0;-264.0;1874.0;3878;866.0;767.0;-3787;1513.0
-43.0;-1667;-1916.0;-3981;1341.0;?;64.0;857.0;3981;944.0;1269.0;-1667;1342.0
-9.0;2660;-1124.0;-175;1971.0;477.0;221.0;?;175;1303.0;1674.0;?;1081.0
-305.0;5933;-140.0;5086;2033.0;517.0;29.0;-280.0;-5086;2039.0;2179.0;5933;1653.0
?;3589;73.0;3513;?;370.0;-214.0;791.0;-3513;2493.0;2781.0;3589;2117.0
-364.0;369;-56.0;1188;1576.0;197.0;-591.0;1926.0;-1188;2689.0;2718.0;369;2481.0
-400.0;1248;-333.0;?;1534.0;91.0;?;2792.0;-1085;2200.0;1688.0;1248;2425.0
-463.0;1830;-446.0;157;1607.0;133.0;-721.0;2817.0;-157;1324.0;1128.0;1830;2196.0
-526.0;696;-616.0;-264;1419.0;170.0;-610.0;?;264;554.0;1055.0;696;2065.0
-680.0;287;-843.0;46;1348.0;122.0;-552.0;735.0;-46;334.0;1044.0;287;1853.0
?;?;-1074.0;93;1186.0;-69.0;-557.0;463.0;-93;668.0;1084.0;34;1557.0
-702.0;-15;-1260.0;59;1087.0;-327.0;-615.0;1036.0;-59;1115.0;862.0;-15;1517.0
-520.0;66;?;?;969.0;-411.0;-682.0;1609.0;-96;966.0;?;66;1392.0
-464.0;-30;-1692.0;39;868.0;-393.0;-712.0;1775.0;-39;552.0;538.0;-30;1285.0
-406.0;10;-1699.0;110;770.0;-307.0;-787.0;1482.0;-110;240.0;396.0;10;1137.0
-289.0;-5;-1612.0;98;649.0;-193.0;-802.0;983.0;-98;144.0;371.0;-5;969.0
-96.0;14;-1444.0;55;880.0;?;-689.0;513.0;-55;348.0;449.0;14;?
111.0;-29;-1118.0;116;673.0;409.0;-617.0;270.0;-116;731.0;744.0;-29;1113.0
131.0;-230;-915.0;250;675.0;710.0;-791.0;492.0;-250;1134.0;1011.0;-230;1400.0
7.0;-100;-936.0;368;284.0;886.0;-786.0;962.0;-368;1489.0;992.0;-100;1361.0
261.0;-260;-973.0;347;497.0;1084.0;-659.0;1187.0;-347;1869.0;1542.0;-260;931.0
-52.0;-602;-568.0;926;407.0;1278.0;-314.0;957.0;-926;1995.0;1492.0;-602;829.0
-307.0;-669;-49.0;3284;288.0;1187.0;149.0;641.0;-3284;1783.0;897.0;-669;647.0
-262.0;-897;225.0;4541;693.0;918.0;512.0;319.0;?;1071.0;499.0;-897;335.0
-32.0;-534;424.0;3386;?;709.0;673.0;174.0;-3386;19.0;413.0;-534;-10.0
15.0;-1681;724.0;5384;660.0;594.0;672.0;59.0;-5384;-482.0;106.0;-1681;-182.0
-159.0;-3885;1119.0;4031;725.0;530.0;636.0;-16.0;-4031;-542.0;83.0;-3885;-61.0
?;-3992;1408.0;-2889;555.0;589.0;484.0;180.0;2889;-166.0;669.0;-3992;150.0
-214.0;-3096;1536.0;-3974;443.0;676.0;420.0;503.0;3974;791.0;1282.0;-3096;359.0
-242.0;-1841;1551.0;-3137;480.0;604.0;276.0;683.0;3137;1049.0;1116.0;-1841;459.0
?;?;1352.0;-4158;491.0;530.0;156.0;592.0;?;986.0;883.0;-1063;341.0
-34.0;-1457;1111.0;-5230;596.0;435.0;69.0;275.0;5230;806.0;862.0;-1457;128.0
113.0;-2109;1003.0;-6486;527.0;436.0;-133.0;-274.0;6486;553.0;686.0;-2109;-99.0
53.0;-2912;?;-6224;419.0;398.0;-4.0;-976.0;6224;428.0;411.0;-2912;-91.0
-81.0;-3345;418.0;-4834;-29.0;286.0;-259.0;-1119.0;4834;822.0;495.0;-3345;72.0
?;-2000;11.0;-3500;547.0;106.0;-390.0;?;3500;640.0;?;-2000;-68.0
934.0;-52;265.0;1245;-288.0;52.0;644.0;-1833.0;-1245;-1761.0;-590.0;-52;-1987.0
646.0;-20;133.0;1375;-470.0;424.0;563.0;-1972.0;-1375;-1723.0;-519.0;-20;-1999.0
746.0;-803;208.0;3861;-481.0;433.0;240.0;-1256.0;-3861;-937.0;-78.0;-803;-1363.0
709.0;-718;426.0;5008;-606.0;420.0;-19.0;-200.0;-5008;-214.0;-290.0;-718;-863.0
756.0;508;465.0;3855;-740.0;449.0;?;94.0;?;-115.0;-277.0;508;-853.0
717.0;960;?;251;-782.0;257.0;-3.0;-177.0;-251;-296.0;-650.0;960;-1035.0
?;412;-26.0;-3744;-707.0;30.0;258.0;-300.0;3744;-484.0;-890.0;412;-1005.0
697.0;514;?;-4382;-708.0;-122.0;402.0;-315.0;4382;-734.0;-878.0;514;-1127.0
610.0;662;-522.0;-5138;-749.0;-244.0;373.0;-497.0;5138;-835.0;-641.0;662;-832.0
507.0;?;-628.0;-4048;?;-333.0;292.0;?;4048;-871.0;-544.0;-620;?
437.0;206;-476.0;-3269;-365.0;-293.0;136.0;-901.0;3269;-877.0;-579.0;206;-712.0
427.0;2705;-275.0;-6100;-233.0;-313.0;-84.0;-1012.0;?;-736.0;-721.0;2705;-721.0
532.0;2138;?;-5164;-427.0;-332.0;-431.0;-545.0;?;-773.0;-530.0;2138;-540.0
614.0;293;225.0;-895;-430.0;-248.0;-666.0;-165.0;895;-874.0;-240.0;293;-393.0
681.0;-108;5.0;190;-115.0;-119.0;-866.0;10.0;-190;-906.0;-385.0;-108;-409.0
860.0;75;-180.0;-125;-43.0;-86.0;-892.0;162.0;125;-532.0;-291.0;75;-381.0
1073.0;-58;-378.0;253;-161.0;-6.0;-844.0;-56.0;-253;-88.0;291.0;-58;-278.0
1000.0;-114;-289.0;7;-597.0;?;-802.0;-2.0;-7;201.0;756.0;-114;-141.0
?;-40;-337.0;-140;-397.0;201.0;-581.0;125.0;140;392.0;23.0;-40;-82.0
562.0;-123;-288.0;64;-95.0;-55.0;-435.0;-7.0;-64;447.0;-3.0;-123;-121.0
751.0;-123;-9.0;?;-290.0;-89.0;-674.0;246.0;-181;339.0;125.0;?;62.0
728.0;-227;86.0;145;-289.0;-254.0;-913.0;647.0;-145;-35.0;-172.0;-227;50.0
641.0;-228;124.0;248;-399.0;-387.0;-855.0;480.0;-248;-260.0;-536.0;-228;-158.0
617.0;-159;6.0;402;-502.0;-484.0;-650.0;?;-402;-225.0;-623.0;-159;-306.0
517.0;-153;-285.0;394;?;-534.0;-559.0;84.0;-394;-118.0;-484.0;-153;-150.0
515.0;380;-150.0;931;-519.0;-570.0;-505.0;-182.0;-931;-98.0;-531.0;380;-151.0
528.0;1082;?;1655;-541.0;-559.0;-328.0;-412.0;-1655;-56.0;-496.0;1082;-450.0
531.0;1327;-9.0;1523;-267.0;-534.0;-243.0;?;-1523;-131.0;-391.0;1327;-335.0
602.0;1016;-3.0;652;-198.0;-395.0;-223.0;-155.0;-652;-170.0;-213.0;1016;-334.0
494.0;694;-85.0;-357;-107.0;-248.0;-252.0;6.0;357;-79.0;-136.0;694;-293.0
475.0;693;-82.0;-866;119.0;?;-323.0;-534.0;866;102.0;47.0;693;-311.0
458.0;411;3.0;?;225.0;137.0;-281.0;-897.0;505;228.0;170.0;411;-87.0
369.0;88;-77.0;-233;202.0;221.0;-34.0;-596.0;233;312.0;264.0;88;-88.0
283.0;232;126.0;-368;125.0;238.0;-14.0;-332.0;368;260.0;249.0;232;-2.0
260.0;256;1.0;-360;54.0;229.0;146.0;36.0;360;?;248.0;256;-272.0
523.0;248;296.0;-224;56.0;-217.0;-732.0;-1077.0;224;-26.0;-289.0;?;-131.0
539.0;?;527.0;-239;253.0;-317.0;-509.0;-1266.0;239;-106.0;-197.0;242;?
464.0;?;482.0;-165;238.0;-380.0;-274.0;-25.0;165;-172.0;-77.0;224;-41.0
365.0;12;123.0;-35;79.0;-416.0;-48.0;?;35;-384.0;-187.0;12;?
304.0;212;226.0;-103;50.0;-420.0;5.0;-587.0;103;-442.0;-130.0;212;-566.0
342.0;241;66.0;-81;144.0;-399.0;-52.0;238.0;81;?;-140.0;241;-214.0
356.0;264;113.0;-25;166.0;-200.0;-70.0;240.0;25;-516.0;-32.0;264;-122.0
344.0;318;193.0;?;121.0;-127.0;12.0;?;82;-276.0;31.0;?;-125.0
300.0;356;274.0;-141;-53.0;-34.0;13.0;152.0;141;-10.0;-18.0;356;-158.0
275.0;287;?;-72;-41.0;-49.0;109.0;?;72;107.0;-4.0;287;-293.0
355.0;128;491.0;15;-39.0;-94.0;111.0;242.0;-15;28.0;-30.0;128;-406.0
371.0;82;547.0;0;-81.0;-126.0;5.0;?;0;-189.0;-153.0;82;-278.0
316.0;83;672.0;-42;-56.0;-179.0;-99.0;797.0;42;-350.0;-174.0;83;-288.0
239.0;?;?;-26;?;-208.0;-136.0;1404.0;26;-266.0;-207.0;55;-142.0
128.0;-1;329.0;24;-179.0;-178.0;81.0;1565.0;-24;-138.0;-150.0;-1;495.0
61.0;-43;-32.0;58;-340.0;-164.0;172.0;1394.0;-58;10.0;-174.0;-43;545.0
85.0;-1;-247.0;37;-457.0;-226.0;116.0;2461.0;-37;9.0;-210.0;-1;576.0
47.0;4;-50.0;40;-504.0;-285.0;297.0;3616.0;-40;-120.0;-338.0;4;520.0
110.0;-65;428.0;58;-583.0;-384.0;605.0;2075.0;-58;-162.0;-389.0;-65;491.0
45.0;-81;218.0;22;-639.0;-403.0;885.0;-1528.0;-22;-145.0;?;-81;-416.0
-31.0;-145;-158.0;84;-819.0;-397.0;947.0;-3250.0;-84;-141.0;-544.0;-145;-668.0
-131.0;-183;279.0;133;-813.0;-453.0;847.0;-1711.0;-133;-140.0;-561.0;-183;-468.0
-221.0;-109;123.0;80;-714.0;-536.0;705.0;-153.0;-80;-97.0;-602.0;-109;-568.0
-277.0;-69;171.0;44;-651.0;-555.0;525.0;-424.0;-44;-114.0;-556.0;-69;-725.0
-270.0;-36;156.0;27;-436.0;-501.0;367.0;-1058.0;-27;-167.0;-460.0;-36;-563.0
-116.0;6;250.0;31;-310.0;-340.0;261.0;-643.0;-31;-378.0;-343.0;6;-491.0
4.0;4;67.0;11;-140.0;-110.0;111.0;1091.0;-11;?;-208.0;4;-277.0
49.0;-16;358.0;40;-85.0;60.0;561.0;673.0;-40;-154.0;-115.0;-16;279.0
205.0;-2;?;45;?;177.0;625.0;-1853.0;-45;-230.0;69.0;-2;-492.0
309.0;33;377.0;-24;203.0;249.0;540.0;-2016.0;24;-443.0;127.0;33;-1053.0
342.0;34;494.0;24;278.0;341.0;192.0;-1683.0;-24;-711.0;217.0;34;-646.0
258.0;12;114.0;43;297.0;378.0;99.0;-1289.0;-43;-728.0;221.0;12;-621.0
261.0;13;59.0;-29;200.0;414.0;7.0;-1359.0;29;-574.0;308.0;13;-647.0
248.0;11;105.0;-17;184.0;401.0;-19.0;-1125.0;17;-534.0;302.0;11;-745.0
317.0;39;14.0;7;200.0;361.0;-89.0;-1342.0;-7;-497.0;?;39;-588.0
368.0;-2;-14.0;18;166.0;292.0;-102.0;-1406.0;-18;-393.0;148.0;-2;?
352.0;-93;7.0;65;84.0;152.0;-38.0;-1860.0;-65;-425.0;42.0;-93;-561.0
413.0;4;-47.0;9;40.0;59.0;13.0;-972.0;-9;-576.0;-57.0;4;-722.0
418.0;30;-39.0;-70;-61.0;-69.0;-9.0;-585.0;70;-527.0;-181.0;30;-499.0
443.0;-31;200.0;-6;?;-216.0;29.0;-1742.0;6;-518.0;-255.0;-31;-736.0
457.0;-7;100.0;47;-163.0;-232.0;24.0;-1555.0;-47;-544.0;-345.0;-7;-691.0
475.0;-50;-39.0;27;-221.0;-301.0;70.0;-1053.0;-27;-540.0;-364.0;-50;-665.0
499.0;-75;-248.0;33;?;-342.0;10.0;-515.0;-33;-530.0;-398.0;-75;-590.0
512.0;-46;-339.0;37;-197.0;-370.0;-134.0;-574.0;-37;-517.0;-463.0;-46;-482.0
500.0;6;-273.0;-1;-225.0;-383.0;-180.0;-884.0;1;-560.0;-477.0;6;-619.0
440.0;69;-88.0;-62;-146.0;-331.0;-138.0;-971.0;62;-569.0;-389.0;?;-714.0
444.0;24;-118.0;1;-84.0;-301.0;-186.0;-683.0;-1;-490.0;-366.0;24;-714.0
422.0;-70;-146.0;107;-32.0;-254.0;-292.0;-126.0;-107;-489.0;-308.0;-70;-353.0
351.0;-47;-169.0;59;-16.0;-273.0;-383.0;850.0;-59;-508.0;-298.0;-47;-185.0
300.0;-8;-286.0;43;36.0;-250.0;-353.0;1092.0;-43;-444.0;?;-8;-247.0
307.0;?;?;90;85.0;-175.0;-288.0;470.0;-90;-492.0;-198.0;-86;-383.0
?;-133;-384.0;349;122.0;-147.0;-349.0;697.0;-349;-371.0;-152.0;-133;36.0
280.0;-49;-292.0;232;100.0;-198.0;-396.0;1123.0;-232;-18.0;-118.0;-49;130.0
233.0;-5;-330.0;-340;108.0;?;-468.0;1610.0;340;?;-155.0;-5;495.0
182.0;-14;-338.0;-393;64.0;?;-265.0;1978.0;393;23.0;-209.0;-14;?
103.0;16;-345.0;-376;23.0;-326.0;-182.0;968.0;376;-410.0;-337.0;16;409.0
78.0;?;-169.0;-233;-72.0;-232.0;-29.0;-354.0;233;-251.0;-264.0;-63;-172.0
87.0;-78;-432.0;48;-105.0;-125.0;23.0;-72.0;-48;60.0;-198.0;?;27.0
25.0;51;-419.0;-48;-128.0;-104.0;32.0;-987.0;48;81.0;-161.0;51;-180.0
10.0;47;78.0;-42;-43.0;?;4.0;-603.0;42;108.0;-138.0;47;-200.0
-3.0;33;87.0;-15;57.0;-50.0;-47.0;943.0;15;68.0;-66.0;33;344.0
-80.0;53;-56.0;-57;101.0;33.0;-81.0;866.0;57;12.0;-19.0;53;97.0
-226.0;27;-182.0;0;170.0;177.0;-167.0;1067.0;0;-34.0;156.0;27;457.0
-374.0;25;-605.0;-7;236.0;394.0;-344.0;232.0;7;41.0;336.0;25;448.0
-573.0;42;-737.0;-43;422.0;709.0;-342.0;258.0;43;246.0;554.0;42;804.0
-857.0;1;-381.0;-26;383.0;1100.0;-275.0;1004.0;26;352.0;700.0;1;1000.0
-1238.0;-99;-155.0;-20;199.0;1433.0;-140.0;?;20;389.0;724.0;-99;692.0
-1670.0;-136;-152.0;15;74.0;1594.0;-92.0;770.0;-15;682.0;505.0;-136;730.0
-1963.0;-151;33.0;16;139.0;1712.0;-96.0;494.0;-16;814.0;688.0;-151;578.0
-2048.0;-142;465.0;-16;208.0;1881.0;-258.0;281.0;16;?;897.0;-142;395.0
-1964.0;-100;664.0;-3;512.0;2037.0;-282.0;1292.0;3;1198.0;?;-100;844.0
-1931.0;-92;683.0;-4;743.0;2149.0;-432.0;?;4;1116.0;1352.0;-92;?
-1523.0;-64;1019.0;?;1077.0;1955.0;-655.0;938.0;-11;572.0;1453.0;-64;?
-1199.0;?;1244.0;-43;1199.0;1708.0;-764.0;?;43;-178.0;1464.0;-77;915.0
-1062.0;-105;1620.0;-132;1074.0;1484.0;?;1010.0;132;?;1412.0;-105;561.0
-981.0;-97;2009.0;-82;1003.0;1391.0;-1151.0;-75.0;82;-1069.0;1222.0;-97;724.0
-1017.0;-79;2159.0;-13;1018.0;1190.0;-839.0;-811.0;13;-1764.0;1053.0;?;311.0
-1083.0;-49;2178.0;-7;1018.0;1041.0;-521.0;-742.0;7;-1966.0;1060.0;-49;-465.0
-1102.0;-103;2224.0;50;884.0;1085.0;-241.0;-737.0;-50;?;1215.0;-103;-350.0
-1079.0;-148;2231.0;94;?;1108.0;43.0;-914.0;-94;-3524.0;1168.0;-148;-454.0
-741.0;-119;2119.0;66;782.0;1233.0;134.0;-1036.0;-66;-3488.0;1416.0;-119;-661.0
-300.0;-140;1633.0;85;?;1287.0;250.0;-1380.0;-85;-3334.0;1077.0;-140;-434.0
87.0;-131;?;77;553.0;1258.0;395.0;-1389.0;-77;-4008.0;662.0;-131;-318.0
551.0;-64;947.0;-4;269.0;-60.0;549.0;-823.0;4;-1025.0;-182.0;-64;-108.0
378.0;-60;528.0;20;48.0;-890.0;548.0;-311.0;-20;-1839.0;-287.0;-60;-51.0
322.0;-32;919.0;87;61.0;-828.0;893.0;-529.0;-87;-1030.0;-374.0;-32;12.0
54.0;-59;1070.0;47;-186.0;-591.0;982.0;-676.0;-47;65.0;241.0;-59;-480.0
-139.0;-49;857.0;55;-406.0;-289.0;939.0;-553.0;-55;228.0;276.0;-49;-42.0
-80.0;-10;461.0;68;-258.0;-174.0;724.0;?;?;129.0;471.0;-10;319.0
-58.0;-123;250.0;89;-121.0;-295.0;492.0;-260.0;-89;-16.0;208.0;-123;?
-17.0;-411;59.0;109;-27.0;-357.0;124.0;403.0;-109;-145.0;-76.0;-411;110.0
-64.0;-1300;-101.0;-358;66.0;-249.0;-2.0;464.0;358;422.0;196.0;-1300;347.0
45.0;-2368;-61.0;-871;51.0;-662.0;104.0;230.0;871;279.0;275.0;-2368;178.0
52.0;-1978;19.0;-720;-64.0;-1017.0;89.0;387.0;720;?;2.0;-1978;194.0
42.0;-2058;161.0;-748;-149.0;-1225.0;156.0;250.0;748;667.0;-52.0;-2058;182.0
34.0;-2514;177.0;?;-248.0;-1264.0;153.0;437.0;867;1041.0;-262.0;-2514;122.0
6.0;245;48.0;-213;-225.0;-1226.0;-15.0;636.0;213;953.0;-372.0;245;270.0
71.0;1513;-260.0;-75;-128.0;?;-185.0;704.0;75;1093.0;-326.0;1513;541.0
140.0;472;-385.0;-574;-56.0;-1070.0;-335.0;776.0;574;1230.0;-292.0;472;650.0
155.0;720;-626.0;-416;-45.0;-771.0;-506.0;1560.0;416;1082.0;-397.0;720;635.0
137.0;415;-730.0;-125;-31.0;-447.0;-587.0;2320.0;125;1252.0;-278.0;415;459.0
134.0;61;-628.0;-83;-17.0;-275.0;-728.0;1755.0;83;?;-39.0;61;364.0
24.0;-372;-959.0;39;-26.0;-110.0;-702.0;1992.0;-39;630.0;114.0;-372;645.0
79.0;-592;-1408.0;175;-50.0;9.0;-699.0;2896.0;-175;509.0;228.0;-592;926.0
33.0;-232;-2068.0;16;-95.0;103.0;-784.0;3207.0;-16;277.0;264.0;-232;1221.0
136.0;-273;-2672.0;-169;-160.0;149.0;-273.0;4090.0;169;64.0;247.0;-273;1880.0
197.0;-74;-2814.0;-32;-297.0;129.0;291.0;4254.0;32;-87.0;207.0;-74;2097.0
183.0;35;-2488.0;61;-459.0;121.0;851.0;4549.0;-61;-123.0;?;35;1782.0
143.0;-98;-2379.0;50;-841.0;156.0;1022.0;8289.0;-50;121.0;149.0;-98;2553.0
63.0;-61;-1573.0;?;-1195.0;235.0;720.0;9041.0;-36;446.0;33.0;-61;3085.0
100.0;28;-397.0;0;-1084.0;255.0;-59.0;1804.0;0;829.0;-172.0;28;2228.0
207.0;3;?;8;-719.0;273.0;45.0;-1514.0;?;1034.0;-233.0;3;-234.0
349.0;-85;1182.0;9;-359.0;278.0;-281.0;1789.0;-9;1012.0;-38.0;-85;-2.0
372.0;-70;?;4;-198.0;246.0;-327.0;2532.0;-4;724.0;88.0;-70;-117.0
252.0;-24;253.0;14;-185.0;?;-438.0;512.0;-14;298.0;123.0;-24;-27.0
141.0;-28;1.0;24;-143.0;96.0;-646.0;1315.0;-24;-185.0;-87.0;-28;10.0
248.0;-72;40.0;54;68.0;47.0;-688.0;69.0;-54;-409.0;-50.0;-72;-45.0
268.0;-57;60.0;45;184.0;48.0;-83.0;-512.0;-45;-526.0;-150.0;-57;41.0
188.0;15;-128.0;0;101.0;90.0;39.0;-453.0;0;-512.0;-25.0;15;-301.0
102.0;23;-414.0;9;-33.0;160.0;-49.0;-812.0;-9;-371.0;-24.0;23;-232.0
-22.0;67;-127.0;16;-125.0;76.0;-134.0;-1148.0;-16;-222.0;-95.0;67;-67.0
33.0;65;7.0;3;?;41.0;-69.0;-198.0;-3;?;-189.0;65;-164.0
82.0;37;90.0;-8;-210.0;22.0;79.0;-511.0;8;69.0;-356.0;37;-286.0
84.0;93;25.0;?;?;-98.0;158.0;-525.0;23;-4.0;-412.0;93;-401.0
93.0;23;129.0;41;-297.0;-113.0;247.0;-368.0;-41;-247.0;-444.0;23;-486.0
113.0;-44;65.0;74;-276.0;-84.0;271.0;-374.0;-74;-514.0;-425.0;-44;-391.0
150.0;-1;95.0;-12;-249.0;-99.0;323.0;-627.0;12;-586.0;-360.0;-1;-417.0
174.0;-36;146.0;-13;-222.0;-169.0;278.0;-423.0;13;-602.0;-453.0;-36;-413.0
163.0;-80;87.0;67;-257.0;?;281.0;-267.0;-67;-473.0;-507.0;-80;-382.0
182.0;-11;62.0;47;-272.0;-178.0;195.0;-858.0;-47;-505.0;-576.0;-11;-472.0
208.0;44;68.0;8;-264.0;-179.0;220.0;-1146.0;-8;-504.0;-566.0;44;-555.0
191.0;12;-207.0;-5;-269.0;?;143.0;-1060.0;5;?;-533.0;?;-514.0
177.0;-2;-44.0;-45;-310.0;-30.0;141.0;-1251.0;45;-617.0;-515.0;-2;-520.0
250.0;6;-47.0;11;?;-79.0;149.0;?;-11;-542.0;-564.0;6;-483.0
281.0;52;-247.0;64;-335.0;-115.0;187.0;-2183.0;-64;-504.0;?;52;-530.0
269.0;83;-364.0;18;-309.0;-182.0;314.0;-2954.0;-18;-544.0;-632.0;83;-626.0
236.0;29;-63.0;38;-299.0;-169.0;240.0;-2597.0;-38;-635.0;-657.0;29;-727.0
208.0;54;214.0;29;-258.0;-138.0;123.0;-1559.0;-29;-758.0;-614.0;54;-468.0
198.0;108;134.0;-27;-242.0;-146.0;125.0;-1084.0;27;-821.0;?;108;-434.0
158.0;7;114.0;17;-162.0;-163.0;160.0;-1227.0;-17;-945.0;?;7;-512.0
117.0;-37;79.0;13;-182.0;-165.0;216.0;-1428.0;-13;-931.0;-553.0;-37;-507.0
138.0;-56;81.0;59;-200.0;-187.0;190.0;-1324.0;-59;?;-559.0;-56;-346.0
166.0;?;88.0;154;-213.0;-157.0;198.0;-1157.0;-154;-713.0;-599.0;-123;-303.0
152.0;33;153.0;-31;-212.0;-127.0;209.0;-1202.0;31;?;-561.0;33;-320.0
129.0;71;165.0;-51;-178.0;-93.0;192.0;-1143.0;51;-517.0;-474.0;71;-311.0
134.0;-4;182.0;71;-210.0;-91.0;306.0;-964.0;-71;-566.0;?;?;-212.0
185.0;?;124.0;-22;-245.0;-73.0;284.0;-1023.0;22;-506.0;-379.0;77;-218.0
?;21;122.0;0;-250.0;-135.0;382.0;-1320.0;0;-468.0;-388.0;21;?
210.0;-23;140.0;3;-256.0;?;508.0;-916.0;-3;-452.0;-413.0;-23;?
225.0;10;269.0;-57;-273.0;-186.0;341.0;-415.0;57;-396.0;-417.0;10;-287.0
276.0;-43;105.0;13;-281.0;-206.0;289.0;-654.0;-13;-488.0;-393.0;-43;-319.0
185.0;-71;75.0;60;-226.0;-206.0;162.0;-796.0;-60;-476.0;-370.0;-71;-399.0
175.0;-49;-253.0;36;-149.0;-204.0;?;-354.0;-36;-413.0;-336.0;-49;-161.0
185.0;-40;-194.0;52;-111.0;-217.0;32.0;-291.0;?;-345.0;?;-40;-242.0
134.0;-51;-88.0;62;-84.0;-227.0;10.0;-436.0;-62;-253.0;-296.0;-51;-245.0
60.0;-80;-279.0;16;-183.0;-171.0;51.0;-311.0;-16;-152.0;-293.0;-80;-344.0
29.0;-64;-516.0;25;-289.0;?;16.0;?;-25;-16.0;-289.0;-64;-324.0
48.0;-24;-520.0;-46;-188.0;-92.0;-131.0;-1062.0;46;54.0;?;-24;-394.0
133.0;-51;-426.0;-99;-65.0;-188.0;-189.0;-797.0;99;-12.0;-327.0;-51;-131.0
137.0;-72;?;15;2.0;-199.0;-140.0;-405.0;-15;-75.0;-341.0;-72;-30.0
167.0;-34;-37.0;-35;40.0;-215.0;-16.0;-379.0;35;-144.0;-279.0;-34;-227.0
