InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-812;582.0;11.0;21;16;-22;-276;947.0;-25;73;-22;277.0
-815;515.0;34.0;21;16;16;-261;923.0;-7;71;16;313.0
-814;545.0;7.0;21;16;19;-266;947.0;-14;68;19;265.0
-827;572.0;30.0;21;16;-7;-258;950.0;2;63;-7;252.0
-828;470.0;9.0;22;16;16;-264;887.0;-2;64;16;368.0
-804;390.0;69.0;-167;14;11;-275;955.0;-3;73;11;275.0
-809;271.0;-32.0;-11;18;99;-229;915.0;23;76;99;360.0
-802;249.0;-24.0;4;19;-18;-287;897.0;7;75;-18;433.0
-818;458.0;-30.0;-167;12;-6;-260;957.0;2;68;-6;261.0
-799;367.0;45.0;-174;26;-15;-293;898.0;-3;70;-15;387.0
-831;147.0;61.0;3;22;197;-211;868.0;208;102;197;378.0
-799;333.0;36.0;26;19;39;-277;903.0;5;75;39;322.0
-798;303.0;42.0;-166;14;-7;-282;921.0;-10;72;-7;335.0
-698;388.0;49.0;-152;22;-27;-358;873.0;61;92;-27;442.0
-796;426.0;9.0;-170;16;36;-304;927.0;63;77;36;335.0
-793;510.0;49.0;-3;20;10;-291;932.0;-95;83;10;261.0
-826;327.0;109.0;2;23;31;-267;912.0;-6;66;31;339.0
-814;443.0;24.0;-167;12;2;-270;941.0;0;70;2;255.0
-825;461.0;-42.0;8;19;5;-273;924.0;-19;64;5;267.0
-835;382.0;93.0;-49;12;-5;-245;908.0;-12;61;-5;309.0
-837;476.0;-7.0;9;19;27;-256;931.0;0;57;27;242.0
-796;488.0;123.0;-164;16;7;-323;959.0;-18;70;7;169.0
-811;530.0;-42.0;8;19;14;-293;968.0;-33;70;14;173.0
-826;593.0;-70.0;8;19;-1;-263;953.0;-6;66;-1;183.0
-815;465.0;38.0;-167;12;-13;-264;953.0;-4;69;-13;249.0
-835;610.0;-62.0;8;19;4;-258;959.0;0;61;4;199.0
-804;541.0;40.0;4;25;8;-267;994.0;8;73;8;388.0
-801;541.0;-151.0;5;25;-15;-289;923.0;14;74;-15;390.0
-798;662.0;-50.0;5;25;-25;-268;924.0;7;80;-25;325.0
-799;596.0;-80.0;5;25;-32;-271;924.0;0;74;-32;265.0
-811;624.0;-149.0;5;25;-27;-275;943.0;18;70;-27;175.0
-830;646.0;-74.0;5;25;-33;-270;960.0;44;67;-33;238.0
-798;607.0;-48.0;5;25;85;-273;914.0;-4;78;85;312.0
-773;559.0;-184.0;2;17;1081;-356;919.0;-107;139;1081;250.0
-794;552.0;-100.0;4;23;-65;-255;984.0;-11;72;-65;301.0
-818;566.0;-38.0;8;19;-35;-241;949.0;10;75;-35;191.0
-769;513.0;-193.0;4;23;-24;-269;941.0;-23;90;-24;283.0
-772;518.0;-136.0;4;23;-33;-267;916.0;-20;89;-33;234.0
-1222;723.0;149.0;31;31;-3572;-545;1397.0;-399;-286;-3572;-8.0
-784;587.0;-50.0;4;25;-159;-304;970.0;-18;69;-159;208.0
-822;519.0;47.0;4;14;53;-270;970.0;2;68;53;106.0
-829;505.0;17.0;4;14;28;-247;997.0;23;67;28;61.0
-811;541.0;21.0;9;23;-24;-301;970.0;-4;66;-24;162.0
-811;553.0;25.0;9;23;-11;-292;959.0;4;74;-11;208.0
-821;515.0;4.0;9;23;28;-294;966.0;0;60;28;199.0
-835;531.0;48.0;4;15;61;-259;996.0;24;54;61;104.0
-823;530.0;-22.0;9;23;25;-294;950.0;1;59;25;213.0
-819;515.0;-9.0;9;23;20;-289;978.0;1;62;20;195.0
-823;535.0;-12.0;9;23;-7;-282;951.0;8;62;-7;208.0
-823;541.0;7.0;9;22;44;-285;942.0;-4;61;44;213.0
-815;491.0;-29.0;9;22;0;-291;951.0;-9;68;0;239.0
-800;552.0;122.0;32;30;149;-306;966.0;118;89;149;81.0
-810;551.0;-81.0;9;22;58;-277;961.0;-4;79;58;218.0
-811;521.0;-47.0;9;22;57;-277;934.0;-3;78;57;290.0
-790;460.0;75.0;13;10;288;-263;898.0;-95;61;288;357.0
-786;255.0;-156.0;72;15;13;-246;833.0;-4;76;13;470.0
-826;529.0;29.0;10;21;-5;-260;957.0;1;71;-5;387.0
-836;547.0;-57.0;10;21;2;-244;910.0;17;67;2;345.0
-845;464.0;-39.0;10;21;8;-251;981.0;14;58;8;252.0
-843;401.0;27.0;9;18;21;-233;895.0;15;62;21;383.0
-811;406.0;33.0;19;14;485;-291;951.0;-7;64;485;301.0
-871;577.0;200.0;12;15;71;-182;947.0;47;53;71;167.0
-852;497.0;78.0;10;19;41;-209;925.0;40;73;41;244.0
-830;604.0;-39.0;8;19;29;-235;951.0;24;68;29;188.0
-825;731.0;283.0;6;12;45;-245;882.0;3;67;45;421.0
1088;-62.0;-328.0;16;32;-2113;1127;674.0;2061;2265;-2113;450.0
-178;496.0;-139.0;-43;-4;-564;-397;815.0;583;559;-564;397.0
-805;441.0;42.0;-48;-1;-16;-279;915.0;175;103;-16;403.0
-302;400.0;-200.0;79;37;-49;-398;972.0;1829;-276;-49;752.0
-808;627.0;-16.0;15;20;-20;-279;872.0;100;74;-20;395.0
-809;655.0;11.0;16;20;-17;-275;938.0;90;74;-17;304.0
-817;609.0;35.0;18;20;-2;-267;918.0;66;70;-2;271.0
-817;634.0;38.0;18;20;-11;-255;957.0;62;72;-11;238.0
-810;624.0;44.0;18;20;-25;-266;938.0;48;74;-25;244.0
-828;705.0;240.0;14;20;-54;-294;947.0;18;56;-54;152.0
-818;636.0;18.0;19;20;8;-264;933.0;24;64;8;251.0
-817;646.0;43.0;19;20;5;-267;957.0;24;64;5;194.0
-799;603.0;36.0;8;23;-4;-315;962.0;-11;71;-4;110.0
-816;630.0;112.0;20;20;-31;-269;916.0;13;68;-31;262.0
-815;614.0;80.0;20;20;-32;-271;944.0;8;67;-32;261.0
-822;518.0;33.0;20;20;11;-273;952.0;11;62;11;249.0
-812;542.0;76.0;20;20;-47;-271;949.0;6;71;-47;295.0
-748;671.0;27.0;6;22;-1175;-270;1046.0;42;148;-1175;-22.0
-847;-380.0;-313.0;26;27;-1;-231;164.0;-45;107;-1;807.0
-894;282.0;210.0;-9;20;-21;-244;786.0;-35;22;-21;-502.0
-806;516.0;-106.0;19;16;15;-317;883.0;-69;63;15;198.0
-806;611.0;-11.0;19;16;-26;-286;949.0;-41;69;-26;196.0
-804;574.0;43.0;19;16;-19;-289;945.0;-44;70;-19;215.0
-808;576.0;-27.0;19;16;8;-279;985.0;-33;71;8;193.0
-844;228.0;-164.0;-5;23;-52;-291;950.0;-76;58;-52;362.0
-787;334.0;31.0;19;14;-18;-319;910.0;-97;83;-18;359.0
-822;628.0;-21.0;-5;28;73;-198;1059.0;-5;47;73;127.0
-802;416.0;-22.0;19;16;-26;-296;923.0;-49;74;-26;337.0
-810;502.0;42.0;20;16;-9;-293;900.0;-29;67;-9;299.0
-824;280.0;-35.0;145;29;-202;-353;964.0;-10;99;-202;230.0
-823;607.0;-51.0;8;19;-27;-264;970.0;2;66;-27;179.0
-820;627.0;-79.0;8;19;41;-257;952.0;12;69;41;206.0
-820;635.0;-66.0;8;19;26;-262;977.0;9;69;26;195.0
-817;615.0;-88.0;7;19;1;-268;984.0;14;67;1;162.0
-814;610.0;-52.0;7;19;-21;-257;981.0;24;69;-21;174.0
-839;773.0;62.0;4;19;22;-263;965.0;15;51;22;107.0
-805;544.0;-20.0;4;15;-31;-307;977.0;-16;72;-31;143.0
-799;523.0;15.0;4;15;-41;-318;927.0;-31;73;-41;216.0
-816;471.0;-54.0;4;14;-11;-280;942.0;5;69;-11;232.0
-796;618.0;-100.0;21;17;16;-295;969.0;18;72;16;116.0
-1291;551.0;-72.0;-4;17;-278;-557;910.0;-133;-525;-278;31.0
-809;563.0;30.0;32;29;7;-302;1007.0;97;72;7;91.0
-803;746.0;406.0;2;15;40;-225;2105.0;30;110;40;-345.0
-817;531.0;-14.0;19;21;-16;-291;908.0;34;66;-16;245.0
-814;498.0;109.0;15;29;-38;-275;885.0;63;89;-38;386.0
-738;345.0;-21.0;58;19;-9;-301;940.0;155;84;-9;310.0
-813;477.0;14.0;19;21;-24;-288;962.0;34;70;-24;266.0
-817;505.0;-16.0;19;21;3;-274;929.0;47;73;3;260.0
-813;507.0;29.0;19;21;-31;-280;899.0;31;74;-31;343.0
-808;488.0;50.0;19;21;5;-297;934.0;13;75;5;308.0
-807;428.0;52.0;-52;-1;-9;-271;912.0;78;78;-9;335.0
-815;403.0;101.0;-10;22;-147;-333;924.0;15;45;-147;328.0
-809;437.0;47.0;1;22;153;-240;971.0;91;103;153;277.0
-837;402.0;147.0;5;22;26;-220;894.0;80;73;26;386.0
-837;505.0;68.0;20;19;-32;-237;933.0;38;67;-32;323.0
-844;459.0;6.0;20;19;-17;-235;903.0;43;59;-17;409.0
-810;468.0;-26.0;4;14;-36;-293;943.0;-14;70;-36;263.0
-816;526.0;-31.0;4;14;-24;-280;960.0;-2;62;-24;226.0
-811;537.0;-4.0;4;14;-11;-276;968.0;-6;72;-11;227.0
-817;505.0;156.0;-11;15;-18;-279;932.0;2;71;-18;260.0
-817;538.0;-19.0;4;14;18;-275;957.0;-7;70;18;238.0
-813;497.0;-21.0;4;14;-2;-274;965.0;-5;71;-2;246.0
-816;502.0;-25.0;4;14;-10;-275;965.0;-4;69;-10;261.0
-822;421.0;93.0;9;18;40;-287;941.0;-7;66;40;238.0
-813;545.0;36.0;4;14;-13;-277;969.0;-9;74;-13;240.0
-768;708.0;186.0;2;24;1101;-417;966.0;-57;73;1101;110.0
-818;608.0;-9.0;14;16;79;-310;866.0;-12;73;79;317.0
-844;634.0;-100.0;14;15;38;-238;915.0;9;61;38;388.0
-1443;501.0;-138.0;13;23;354;539;896.0;911;-83;354;199.0
-827;455.0;-132.0;15;27;5;-283;890.0;27;67;5;447.0
-858;612.0;-124.0;14;14;-2;-194;904.0;33;59;-2;341.0
-846;558.0;-128.0;14;14;15;-243;922.0;5;61;15;436.0
-850;520.0;-95.0;14;15;56;-242;778.0;30;66;56;524.0
-818;480.0;-1.0;4;14;9;-270;960.0;0;68;9;255.0
-819;553.0;44.0;4;14;-29;-269;960.0;-11;68;-29;219.0
-847;536.0;-141.0;14;14;-42;-214;899.0;21;63;-42;416.0
-816;333.0;71.0;-3;21;4;-293;959.0;42;70;4;243.0
-833;643.0;0.0;14;15;79;-263;906.0;-5;63;79;345.0
-833;673.0;18.0;14;15;71;-261;887.0;-4;63;71;343.0
-871;697.0;-40.0;-4;17;243;-241;866.0;17;13;243;379.0
-835;668.0;-89.0;14;15;29;-251;918.0;0;63;29;375.0
-847;605.0;-143.0;14;15;-53;-211;931.0;24;62;-53;379.0
-822;497.0;111.0;-22;13;48;-297;967.0;9;62;48;194.0
-830;587.0;54.0;14;17;-115;-271;899.0;8;64;-115;398.0
-816;529.0;7.0;4;14;-36;-280;933.0;-30;68;-36;245.0
-1402;442.0;183.0;-19;-69;1753;-945;951.0;-1613;706;1753;289.0
-818;532.0;11.0;3;14;-24;-270;941.0;-27;68;-24;263.0
-806;581.0;-380.0;116;13;0;-310;718.0;-2;77;0;441.0
-807;516.0;-17.0;3;14;14;-290;941.0;-63;75;14;251.0
-784;765.0;-313.0;-4;15;147;-255;769.0;-35;82;147;350.0
-821;784.0;-174.0;9;17;-53;-210;872.0;42;71;-53;349.0
-815;961.0;-161.0;-1;17;-15;-249;914.0;-6;72;-15;311.0
-783;808.0;-168.0;9;16;5;-261;887.0;-31;77;5;295.0
-713;829.0;-192.0;-5;19;13;-352;969.0;-91;96;13;335.0
-806;654.0;117.0;-155;16;34;-293;880.0;35;66;34;316.0
-837;543.0;-119.0;3;14;5;-254;936.0;-48;59;5;289.0
-816;348.0;-198.0;108;29;-42;-268;925.0;-166;93;-42;104.0
-823;274.0;21.0;1;30;14;-248;929.0;-157;82;14;384.0
-828;364.0;130.0;9;16;5;-257;888.0;1;68;5;372.0
-856;444.0;-86.0;-4;24;40;-169;829.0;-182;81;40;453.0
-824;919.0;-55.0;10;18;-7;-251;334.0;39;74;-7;642.0
-823;322.0;-312.0;14;23;-105;-254;491.0;34;62;-105;879.0
-828;348.0;126.0;9;16;-26;-259;903.0;-1;69;-26;363.0
-811;959.0;-176.0;-1;17;38;-256;915.0;5;68;38;303.0
-807;876.0;-212.0;-3;16;-3;-231;869.0;5;71;-3;400.0
-832;302.0;102.0;9;16;7;-258;908.0;2;63;7;363.0
-780;946.0;-210.0;-2;21;-25;-275;886.0;-3;79;-25;353.0
-808;294.0;85.0;-3;20;6;-274;922.0;-104;74;6;293.0
-794;900.0;-265.0;-2;18;28;-261;874.0;0;74;28;342.0
-802;150.0;-394.0;-6;21;-155;-196;637.0;-112;98;-155;583.0
-803;882.0;-223.0;-3;16;5;-234;858.0;0;74;5;391.0
-805;350.0;151.0;-51;15;34;-302;933.0;-30;69;34;254.0
-840;831.0;-229.0;-3;19;34;-235;861.0;15;58;34;338.0
-788;880.0;-228.0;-4;16;29;-234;868.0;4;72;29;400.0
-807;466.0;144.0;-11;15;6;-303;949.0;-19;67;6;260.0
-790;885.0;-242.0;-4;16;3;-238;876.0;-6;75;3;392.0
-802;908.0;-227.0;-2;21;28;-271;865.0;-1;71;28;362.0
-887;487.0;-335.0;46;8;40;-226;662.0;-96;51;40;-739.0
-830;51.0;-131.0;2;21;-19;-264;860.0;-6;64;-19;570.0
-789;563.0;-182.0;21;16;-1;-299;969.0;8;81;-1;125.0
-772;890.0;-213.0;-4;16;-21;-254;863.0;-6;81;-21;395.0
-785;892.0;-209.0;-4;18;6;-251;868.0;2;80;6;381.0
-774;945.0;-212.0;-2;20;18;-271;885.0;-2;77;18;345.0
-793;845.0;-232.0;-4;16;39;-226;858.0;4;78;39;390.0
-790;426.0;144.0;10;21;-50;-326;989.0;-12;97;-50;121.0
-802;250.0;14.0;9;19;-173;-297;937.0;-19;87;-173;315.0
-791;895.0;-211.0;-4;18;48;-255;884.0;0;72;48;377.0
-806;912.0;-256.0;-2;20;-1;-256;878.0;4;72;-1;355.0
-857;362.0;-91.0;136;20;-318;-281;924.0;32;93;-318;295.0
-785;884.0;-203.0;-4;18;2;-254;847.0;-3;78;2;358.0
-711;933.0;-196.0;-5;20;26;-275;894.0;1;90;26;339.0
-744;920.0;-242.0;-4;20;42;-275;887.0;1;90;42;354.0
-763;911.0;-228.0;-4;20;1;-273;878.0;5;76;1;351.0
-808;959.0;-162.0;-1;17;14;-256;910.0;1;73;14;313.0
-722;933.0;-230.0;-4;21;17;-280;887.0;-6;90;17;342.0
-787;861.0;-232.0;-4;16;-28;-226;872.0;3;83;-28;392.0
-832;344.0;111.0;8;16;28;-260;901.0;-2;62;28;372.0
-832;384.0;186.0;2;22;-8;-272;957.0;-6;60;-8;192.0
-792;884.0;-182.0;-4;16;-15;-229;851.0;-2;76;-15;408.0
-790;887.0;-232.0;-4;16;4;-230;884.0;6;77;4;405.0
-830;357.0;126.0;9;16;2;-260;903.0;-1;64;2;343.0
-801;324.0;-19.0;-175;26;-11;-304;893.0;72;71;-11;443.0
-837;310.0;113.0;6;0;79;-251;915.0;-205;120;79;293.0
-862;317.0;-148.0;11;16;-12;-243;913.0;3;43;-12;340.0
-696;415.0;170.0;-22;28;-2707;-465;899.0;-165;58;-2707;431.0
-781;-39.0;-621.0;17;25;-3680;-834;871.0;463;-409;-3680;993.0
-823;212.0;-68.0;145;18;-4;-246;913.0;-3;67;-4;339.0
-814;310.0;96.0;7;17;-14;-264;887.0;3;69;-14;412.0
-1253;299.0;-89.0;-8;24;3681;-837;831.0;-299;-887;3681;339.0
-683;945.0;-202.0;-5;22;-31;-275;896.0;-2;98;-31;327.0
-838;466.0;-241.0;-3;17;2;-238;897.0;1;60;2;309.0
-827;481.0;-285.0;-3;16;-20;-236;931.0;-4;67;-20;273.0
-19;-178.0;-380.0;5;25;-25;-290;305.0;449;966;-25;543.0
-709;574.0;55.0;-5;30;16;-272;972.0;4;98;16;186.0
-848;427.0;-222.0;-3;15;23;-212;895.0;5;59;23;310.0
-903;120.0;-335.0;5;21;180;-33;763.0;215;74;180;391.0
-838;371.0;-518.0;26;17;-33;-201;1112.0;51;73;-33;83.0
-857;553.0;-242.0;2;19;-113;-295;989.0;-2;28;-113;182.0
-742;899.0;-269.0;-4;21;19;-272;876.0;0;87;19;343.0
-751;929.0;-235.0;-4;20;2;-278;889.0;-2;83;2;362.0
-791;718.0;251.0;16;21;29;-285;950.0;29;83;29;534.0
-756;923.0;-192.0;-4;18;17;-247;880.0;8;84;17;380.0
-857;596.0;-244.0;16;-2;40;-191;851.0;-89;71;40;389.0
-842;564.0;-190.0;9;28;33;-236;973.0;85;73;33;203.0
-814;375.0;141.0;2;22;-1;-281;914.0;-6;68;-1;310.0
-828;-247.0;-24.0;5;15;62;-242;500.0;-67;65;62;1150.0
-813;481.0;34.0;118;32;-53;-285;858.0;-56;100;-53;356.0
-824;580.0;153.0;110;30;47;-270;946.0;-37;76;47;196.0
-1005;307.0;-28.0;12;32;156;-79;794.0;233;160;156;607.0
-752;1002.0;33.0;-2;21;-11;-317;938.0;-1;85;-11;296.0
-764;927.0;-181.0;-4;20;-30;-261;878.0;10;80;-30;391.0
-753;902.0;-242.0;-4;19;48;-261;867.0;3;89;48;353.0
-800;921.0;-230.0;-2;20;-11;-261;870.0;3;74;-11;377.0
-811;1056.0;-18.0;26;16;33;-250;794.0;-32;69;33;539.0
-806;391.0;104.0;-22;13;30;-316;950.0;-47;72;30;181.0
-830;321.0;59.0;13;28;68;-290;1106.0;-154;83;68;133.0
-810;412.0;98.0;-167;14;2;-273;922.0;-5;69;2;333.0
-801;327.0;-205.0;-2;18;-20;-253;895.0;3;68;-20;330.0
-811;948.0;-179.0;-1;20;-3;-250;917.0;-4;70;-3;308.0
-798;850.0;-206.0;-4;16;-11;-219;858.0;9;76;-11;400.0
-824;426.0;158.0;75;19;7;-266;904.0;-1;68;7;337.0
-794;436.0;-246.0;4;22;-18;-250;923.0;-11;75;-18;373.0
-589;248.0;-132.0;98;24;40;-293;886.0;-20;112;40;350.0
-793;861.0;-197.0;-4;16;-29;-221;846.0;15;75;-29;373.0
-666;948.0;-175.0;-5;20;-1;-261;908.0;0;101;-1;332.0
-764;982.0;-165.0;-1;19;-8;-260;937.0;-12;80;-8;302.0
-855;560.0;-272.0;17;-2;31;-183;814.0;-14;64;31;453.0
-810;633.0;-161.0;19;21;5;-302;1268.0;18;68;5;-308.0
-824;297.0;-44.0;75;16;6;-247;917.0;5;68;6;321.0
-803;899.0;-194.0;-3;16;34;-232;872.0;-5;75;34;407.0
-778;565.0;-57.0;21;17;65;-339;968.0;-26;79;65;136.0
-734;954.0;-204.0;-4;19;-22;-275;891.0;1;86;-22;352.0
-803;860.0;-205.0;-4;16;-25;-231;850.0;0;72;-25;386.0
-796;903.0;-216.0;-2;19;-36;-268;847.0;0;77;-36;330.0
-839;419.0;115.0;10;18;24;-265;972.0;4;64;24;153.0
-820;397.0;129.0;29;19;49;-268;925.0;2;69;49;317.0
-729;437.0;-255.0;38;20;-1589;-302;766.0;-168;143;-1589;505.0
-854;350.0;-236.0;11;14;0;-216;908.0;-4;56;0;304.0
-821;387.0;164.0;26;17;7;-247;847.0;-3;69;7;417.0
