InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-633.0;-242.0;792.0;-527.0;-1001.0;2.0;236.0;848.0;458.0
-634.0;-237.0;791.0;-532.0;-1000.0;6.0;275.0;851.0;447.0
-633.0;-236.0;791.0;-535.0;-1001.0;8.0;236.0;851.0;459.0
-634.0;-231.0;790.0;-535.0;-1000.0;8.0;234.0;849.0;452.0
-631.0;-224.0;790.0;-535.0;-1000.0;9.0;232.0;850.0;?
-632.0;-234.0;788.0;-533.0;-1002.0;12.0;253.0;850.0;447.0
-629.0;-235.0;788.0;-530.0;-1003.0;12.0;264.0;851.0;444.0
-625.0;-227.0;787.0;-532.0;-1000.0;13.0;?;850.0;462.0
-625.0;-237.0;789.0;-531.0;-1003.0;13.0;285.0;850.0;443.0
-625.0;-250.0;789.0;-529.0;-1004.0;10.0;248.0;848.0;482.0
-626.0;-262.0;787.0;-529.0;-1001.0;11.0;254.0;847.0;467.0
-624.0;-249.0;788.0;-531.0;-1002.0;10.0;267.0;849.0;485.0
?;-236.0;790.0;-534.0;-1002.0;11.0;265.0;848.0;484.0
-625.0;-229.0;792.0;-532.0;-1002.0;9.0;299.0;847.0;487.0
-623.0;-226.0;796.0;-530.0;-1004.0;10.0;291.0;846.0;493.0
-622.0;-233.0;799.0;-529.0;?;6.0;304.0;845.0;487.0
-620.0;-247.0;803.0;-532.0;-1004.0;7.0;337.0;844.0;529.0
-624.0;-260.0;805.0;-533.0;-1004.0;?;325.0;843.0;537.0
-624.0;-255.0;808.0;-532.0;-1008.0;2.0;336.0;842.0;525.0
-627.0;-257.0;811.0;-534.0;-1008.0;1.0;327.0;840.0;529.0
-628.0;-261.0;814.0;-533.0;-1010.0;0.0;331.0;838.0;504.0
-630.0;-264.0;816.0;-532.0;-1013.0;-1.0;286.0;836.0;539.0
-639.0;-281.0;817.0;?;-1012.0;-1.0;317.0;835.0;527.0
-652.0;-295.0;819.0;-537.0;-1015.0;-2.0;288.0;?;538.0
-670.0;-302.0;819.0;-540.0;-1017.0;-3.0;302.0;?;?
-697.0;-296.0;818.0;-537.0;-1016.0;1.0;301.0;832.0;552.0
-726.0;-307.0;820.0;-543.0;-1017.0;5.0;289.0;832.0;544.0
-755.0;-305.0;?;-547.0;-1017.0;6.0;281.0;831.0;?
-788.0;-272.0;822.0;-561.0;-1014.0;11.0;261.0;?;544.0
-820.0;-255.0;824.0;?;-1015.0;17.0;258.0;830.0;553.0
-841.0;-276.0;821.0;?;-1016.0;22.0;278.0;830.0;545.0
-854.0;-256.0;820.0;-662.0;-1014.0;30.0;315.0;827.0;586.0
-853.0;-252.0;818.0;-690.0;-1014.0;38.0;361.0;829.0;634.0
-843.0;-235.0;817.0;-728.0;-1014.0;45.0;402.0;827.0;668.0
-829.0;-219.0;815.0;-765.0;-1011.0;53.0;447.0;826.0;685.0
-807.0;-221.0;818.0;-807.0;-1011.0;61.0;426.0;826.0;675.0
-789.0;-187.0;816.0;-831.0;-1010.0;64.0;393.0;823.0;610.0
-779.0;-193.0;815.0;-847.0;-1011.0;70.0;338.0;821.0;561.0
-777.0;-190.0;815.0;-858.0;-1014.0;?;317.0;819.0;578.0
-775.0;-204.0;814.0;-872.0;-1016.0;73.0;328.0;815.0;579.0
-778.0;-241.0;813.0;-874.0;-1018.0;74.0;344.0;815.0;?
-784.0;-267.0;812.0;-876.0;-1020.0;75.0;376.0;811.0;650.0
-787.0;-303.0;810.0;-881.0;-1021.0;75.0;393.0;812.0;649.0
-789.0;-305.0;810.0;-882.0;-1020.0;71.0;389.0;809.0;660.0
-787.0;-284.0;810.0;-886.0;-1021.0;73.0;366.0;811.0;649.0
-785.0;-283.0;810.0;-883.0;-1023.0;68.0;368.0;?;638.0
-783.0;-257.0;?;-887.0;-1020.0;69.0;362.0;807.0;618.0
-784.0;-220.0;812.0;-893.0;-1021.0;69.0;?;806.0;610.0
-783.0;-234.0;810.0;-895.0;-1023.0;69.0;342.0;809.0;?
-783.0;-263.0;810.0;-897.0;-1022.0;71.0;335.0;?;608.0
-782.0;-290.0;809.0;?;-1023.0;71.0;345.0;807.0;627.0
-782.0;-277.0;809.0;-897.0;?;?;377.0;807.0;?
-779.0;-255.0;?;-898.0;-1023.0;72.0;364.0;806.0;?
?;-255.0;810.0;-899.0;-1023.0;73.0;372.0;808.0;616.0
-780.0;-264.0;809.0;-900.0;-1022.0;72.0;409.0;807.0;?
-780.0;-259.0;808.0;-898.0;-1023.0;72.0;407.0;805.0;660.0
-780.0;-250.0;809.0;-898.0;-1022.0;72.0;418.0;804.0;638.0
?;-255.0;809.0;-899.0;-1022.0;72.0;344.0;807.0;587.0
-779.0;-260.0;807.0;-900.0;-1024.0;72.0;?;806.0;554.0
-779.0;-262.0;807.0;-898.0;-1025.0;74.0;190.0;808.0;514.0
-781.0;-261.0;807.0;-897.0;-1024.0;72.0;216.0;807.0;517.0
-779.0;-262.0;808.0;-895.0;-1024.0;71.0;252.0;808.0;545.0
-786.0;-275.0;810.0;-893.0;-1024.0;74.0;302.0;808.0;559.0
-798.0;-282.0;812.0;-882.0;-1021.0;71.0;346.0;807.0;617.0
-816.0;-311.0;816.0;-863.0;-1018.0;72.0;379.0;809.0;622.0
-832.0;?;814.0;-826.0;-1017.0;76.0;322.0;811.0;591.0
-845.0;-221.0;813.0;-788.0;-1014.0;74.0;305.0;816.0;531.0
-851.0;-144.0;812.0;-753.0;-1010.0;73.0;285.0;820.0;496.0
-852.0;-133.0;813.0;-703.0;-1011.0;69.0;273.0;823.0;465.0
-845.0;-168.0;817.0;-656.0;?;68.0;?;825.0;488.0
-827.0;-224.0;824.0;-603.0;-1015.0;62.0;285.0;828.0;?
-804.0;-251.0;826.0;-565.0;-1016.0;58.0;303.0;829.0;475.0
-775.0;-269.0;827.0;-535.0;-1016.0;53.0;290.0;830.0;455.0
-744.0;-270.0;822.0;?;-1016.0;45.0;262.0;834.0;463.0
-712.0;-269.0;818.0;-501.0;-1017.0;34.0;233.0;835.0;448.0
-684.0;-271.0;814.0;-505.0;-1011.0;23.0;217.0;837.0;436.0
-669.0;-250.0;813.0;-508.0;-1010.0;16.0;?;839.0;407.0
-660.0;-268.0;809.0;-503.0;-1011.0;12.0;?;839.0;420.0
-649.0;-242.0;808.0;-509.0;-1009.0;9.0;221.0;841.0;427.0
-644.0;-267.0;802.0;-515.0;-1010.0;8.0;234.0;841.0;441.0
-644.0;-285.0;795.0;-524.0;-1014.0;8.0;217.0;841.0;427.0
-639.0;-273.0;790.0;-525.0;?;5.0;?;843.0;421.0
-634.0;-239.0;786.0;?;-1010.0;4.0;235.0;847.0;418.0
?;-224.0;786.0;-520.0;-1007.0;2.0;205.0;850.0;409.0
-630.0;-218.0;781.0;-519.0;-1006.0;3.0;246.0;851.0;422.0
-632.0;-219.0;778.0;-521.0;-1005.0;4.0;269.0;855.0;441.0
-630.0;-210.0;778.0;-524.0;-1004.0;1.0;264.0;857.0;436.0
-628.0;-210.0;779.0;-523.0;-1003.0;0.0;225.0;858.0;422.0
-629.0;-215.0;780.0;-527.0;-1002.0;-1.0;260.0;860.0;446.0
-629.0;-228.0;779.0;?;-1003.0;-2.0;236.0;861.0;429.0
-628.0;-231.0;781.0;-526.0;-1001.0;-7.0;254.0;859.0;436.0
-630.0;-237.0;780.0;-528.0;-1004.0;-8.0;249.0;857.0;457.0
-632.0;-246.0;782.0;-529.0;-1004.0;-9.0;267.0;857.0;465.0
-634.0;-256.0;784.0;-529.0;-1003.0;-8.0;?;857.0;456.0
-640.0;?;786.0;-529.0;-1006.0;-8.0;261.0;855.0;471.0
-648.0;-251.0;787.0;-524.0;-1007.0;-6.0;254.0;853.0;?
-658.0;-249.0;789.0;-518.0;-1007.0;-4.0;273.0;853.0;467.0
-666.0;-239.0;795.0;-515.0;-1009.0;-2.0;247.0;851.0;478.0
-677.0;-235.0;797.0;-508.0;-1009.0;0.0;253.0;848.0;495.0
-687.0;-240.0;802.0;-501.0;?;2.0;244.0;847.0;501.0
-699.0;-242.0;809.0;-487.0;-1012.0;?;275.0;845.0;506.0
-707.0;?;?;-475.0;-1013.0;11.0;252.0;?;535.0
-716.0;-238.0;813.0;-463.0;-1014.0;16.0;270.0;841.0;497.0
-724.0;-246.0;817.0;-450.0;?;20.0;272.0;840.0;490.0
-731.0;?;816.0;-434.0;-1014.0;23.0;283.0;837.0;496.0
-736.0;-246.0;816.0;-421.0;-1016.0;30.0;314.0;833.0;512.0
-738.0;-231.0;817.0;-404.0;-1016.0;35.0;306.0;834.0;534.0
-738.0;-207.0;817.0;-388.0;-1017.0;40.0;303.0;831.0;543.0
?;-212.0;821.0;-372.0;-1016.0;43.0;344.0;830.0;534.0
-733.0;-218.0;824.0;-359.0;?;46.0;302.0;828.0;531.0
-726.0;-225.0;827.0;-347.0;-1017.0;46.0;305.0;828.0;544.0
-721.0;-220.0;832.0;-334.0;-1017.0;43.0;293.0;826.0;568.0
-716.0;-234.0;835.0;-322.0;-1017.0;47.0;324.0;?;522.0
-709.0;-253.0;836.0;-311.0;-1018.0;45.0;297.0;826.0;529.0
-700.0;-250.0;840.0;-300.0;-1019.0;43.0;325.0;826.0;541.0
-693.0;-251.0;842.0;-292.0;-1019.0;43.0;295.0;826.0;561.0
-687.0;-258.0;?;-286.0;-1019.0;43.0;317.0;823.0;557.0
-680.0;-258.0;848.0;?;-1019.0;41.0;289.0;824.0;545.0
-673.0;-257.0;852.0;-275.0;-1019.0;41.0;292.0;824.0;549.0
-667.0;-252.0;856.0;-272.0;-1019.0;43.0;?;823.0;555.0
-661.0;-253.0;858.0;-272.0;-1019.0;39.0;?;822.0;536.0
?;-255.0;861.0;-269.0;-1018.0;41.0;311.0;825.0;534.0
-647.0;-249.0;865.0;-261.0;-1018.0;43.0;277.0;823.0;534.0
-645.0;-247.0;869.0;-259.0;-1016.0;46.0;297.0;824.0;524.0
-640.0;-242.0;872.0;-257.0;-1018.0;48.0;313.0;823.0;549.0
-637.0;-242.0;873.0;-255.0;-1017.0;49.0;310.0;822.0;556.0
-635.0;-241.0;876.0;-253.0;-1017.0;51.0;304.0;824.0;539.0
?;?;877.0;-249.0;-1017.0;50.0;298.0;823.0;563.0
-631.0;-228.0;880.0;-251.0;-1016.0;50.0;300.0;825.0;539.0
-627.0;-238.0;881.0;-245.0;-1016.0;52.0;325.0;824.0;562.0
-628.0;-241.0;883.0;-248.0;?;52.0;297.0;823.0;556.0
-627.0;-237.0;885.0;-247.0;-1018.0;50.0;286.0;823.0;550.0
-627.0;-239.0;886.0;?;-1015.0;51.0;317.0;822.0;533.0
-625.0;-245.0;888.0;-242.0;-1016.0;49.0;312.0;822.0;547.0
-626.0;-240.0;887.0;-242.0;-1016.0;52.0;296.0;824.0;554.0
?;-242.0;888.0;-242.0;-1017.0;50.0;305.0;824.0;546.0
-627.0;-247.0;889.0;-244.0;-1016.0;49.0;290.0;822.0;526.0
-628.0;-248.0;887.0;-245.0;-1016.0;49.0;302.0;826.0;533.0
-632.0;-251.0;887.0;-245.0;-1016.0;48.0;295.0;823.0;544.0
-638.0;-240.0;886.0;-250.0;-1015.0;50.0;291.0;824.0;544.0
-643.0;-244.0;883.0;-255.0;-1016.0;?;316.0;825.0;?
-651.0;-244.0;882.0;-260.0;-1015.0;48.0;303.0;825.0;532.0
-659.0;-241.0;882.0;-265.0;-1013.0;?;279.0;825.0;538.0
-667.0;-244.0;878.0;-270.0;-1016.0;48.0;273.0;828.0;557.0
-676.0;-244.0;872.0;-280.0;-1016.0;45.0;284.0;829.0;545.0
-689.0;-244.0;867.0;-290.0;-1013.0;43.0;277.0;827.0;527.0
-700.0;-245.0;863.0;-299.0;-1013.0;44.0;255.0;828.0;495.0
-708.0;-242.0;860.0;-305.0;-1014.0;45.0;244.0;829.0;493.0
-716.0;-252.0;855.0;-318.0;-1014.0;45.0;256.0;830.0;505.0
-722.0;-257.0;851.0;-329.0;-1014.0;45.0;276.0;829.0;476.0
-728.0;-242.0;847.0;-344.0;-1014.0;45.0;304.0;828.0;490.0
-731.0;-224.0;846.0;?;-1016.0;45.0;323.0;831.0;503.0
-734.0;-223.0;?;-368.0;-1014.0;44.0;319.0;831.0;506.0
-736.0;-224.0;844.0;-382.0;-1014.0;?;297.0;832.0;?
-734.0;-231.0;840.0;-396.0;-1012.0;38.0;254.0;834.0;485.0
?;-219.0;838.0;?;-1012.0;31.0;221.0;?;455.0
-721.0;-220.0;836.0;-425.0;-1009.0;27.0;216.0;837.0;444.0
-715.0;-241.0;833.0;-436.0;-1012.0;22.0;245.0;838.0;426.0
-705.0;-257.0;832.0;-449.0;-1013.0;17.0;249.0;841.0;438.0
?;-272.0;831.0;?;-1014.0;13.0;256.0;842.0;417.0
-683.0;-279.0;833.0;-473.0;-1013.0;8.0;261.0;844.0;412.0
-675.0;-276.0;833.0;-480.0;-1015.0;3.0;275.0;846.0;439.0
-667.0;-266.0;830.0;-489.0;-1011.0;1.0;275.0;848.0;440.0
-656.0;-247.0;829.0;-496.0;-1007.0;-4.0;264.0;850.0;408.0
-651.0;-236.0;829.0;-502.0;-1007.0;-5.0;236.0;851.0;385.0
-641.0;-236.0;828.0;-507.0;-1007.0;-10.0;236.0;851.0;375.0
-631.0;-242.0;826.0;-512.0;-1006.0;-13.0;197.0;852.0;383.0
-627.0;-251.0;824.0;-517.0;-1005.0;-18.0;235.0;854.0;366.0
-625.0;-270.0;819.0;-523.0;-1006.0;-19.0;213.0;855.0;397.0
-627.0;-279.0;817.0;-530.0;-1008.0;-22.0;261.0;853.0;360.0
-630.0;-277.0;815.0;-531.0;-1008.0;-23.0;252.0;852.0;379.0
-631.0;-283.0;815.0;-535.0;-1006.0;-24.0;226.0;854.0;357.0
-629.0;-263.0;815.0;-539.0;-1005.0;-28.0;253.0;855.0;374.0
-629.0;-253.0;815.0;-541.0;-1002.0;-31.0;229.0;859.0;384.0
-627.0;-241.0;817.0;-543.0;-1000.0;-35.0;252.0;860.0;368.0
-628.0;-245.0;813.0;-540.0;-1001.0;-36.0;253.0;862.0;403.0
-627.0;-250.0;?;-543.0;-998.0;-37.0;248.0;863.0;406.0
-626.0;-260.0;817.0;-543.0;-999.0;-39.0;266.0;863.0;392.0
-628.0;-262.0;818.0;-546.0;-997.0;-41.0;235.0;863.0;?
-626.0;-259.0;818.0;-545.0;-996.0;-43.0;244.0;865.0;290.0
-626.0;-264.0;822.0;-545.0;-998.0;-44.0;252.0;865.0;369.0
-624.0;-254.0;823.0;?;-998.0;-47.0;262.0;863.0;423.0
-625.0;-262.0;826.0;-547.0;-998.0;-47.0;304.0;867.0;422.0
-623.0;-266.0;830.0;-547.0;-999.0;-48.0;300.0;866.0;428.0
-624.0;-271.0;831.0;-547.0;-1000.0;-47.0;327.0;866.0;436.0
-626.0;-272.0;835.0;-546.0;-1001.0;-50.0;297.0;865.0;446.0
-625.0;-266.0;837.0;-546.0;-1003.0;-52.0;316.0;865.0;476.0
-628.0;-262.0;840.0;?;-1002.0;-52.0;332.0;862.0;455.0
-633.0;-267.0;841.0;-547.0;-1004.0;-52.0;331.0;861.0;483.0
-641.0;-273.0;845.0;-547.0;-1005.0;-51.0;324.0;860.0;493.0
-658.0;-300.0;845.0;-545.0;-1005.0;-52.0;322.0;858.0;533.0
-685.0;-306.0;844.0;-546.0;-1011.0;-49.0;297.0;853.0;538.0
-711.0;-317.0;849.0;-555.0;-1010.0;-49.0;318.0;853.0;539.0
-744.0;-316.0;849.0;-561.0;-1011.0;-42.0;338.0;851.0;545.0
-780.0;-315.0;851.0;-571.0;-1008.0;-38.0;278.0;852.0;614.0
-814.0;-323.0;854.0;-594.0;-1005.0;-29.0;265.0;853.0;539.0
-837.0;-317.0;859.0;-627.0;?;-24.0;284.0;854.0;521.0
-848.0;-304.0;?;-657.0;-998.0;-15.0;235.0;856.0;536.0
-840.0;-299.0;859.0;-704.0;-995.0;-8.0;189.0;858.0;571.0
-814.0;-276.0;854.0;-751.0;-991.0;1.0;164.0;862.0;495.0
-773.0;-276.0;847.0;-809.0;?;12.0;165.0;864.0;554.0
-736.0;-251.0;840.0;-832.0;-972.0;22.0;264.0;867.0;573.0
-705.0;-252.0;829.0;-826.0;-966.0;?;342.0;868.0;642.0
-680.0;-208.0;818.0;-817.0;-954.0;32.0;383.0;869.0;627.0
-667.0;-218.0;812.0;-804.0;-938.0;34.0;411.0;868.0;609.0
-666.0;-209.0;?;?;-920.0;39.0;414.0;867.0;614.0
-674.0;-114.0;801.0;-792.0;-899.0;42.0;380.0;871.0;?
-688.0;-81.0;798.0;-811.0;-879.0;51.0;345.0;870.0;690.0
-694.0;-97.0;796.0;?;-871.0;58.0;364.0;865.0;673.0
-697.0;?;797.0;-825.0;-870.0;?;357.0;864.0;676.0
-705.0;-182.0;803.0;-828.0;-876.0;77.0;347.0;859.0;697.0
-707.0;-287.0;806.0;-835.0;-885.0;82.0;326.0;856.0;696.0
-710.0;-291.0;810.0;-841.0;-892.0;87.0;312.0;852.0;716.0
-716.0;?;813.0;-844.0;-897.0;86.0;261.0;?;728.0
-721.0;-264.0;818.0;-845.0;-904.0;92.0;236.0;850.0;?
-731.0;-240.0;820.0;-847.0;-908.0;94.0;203.0;847.0;650.0
-739.0;-248.0;818.0;-843.0;-908.0;98.0;211.0;849.0;633.0
-739.0;-244.0;814.0;-844.0;-911.0;103.0;172.0;849.0;649.0
-746.0;-220.0;811.0;-846.0;?;?;207.0;851.0;657.0
-749.0;-203.0;809.0;-845.0;-907.0;117.0;241.0;851.0;624.0
-752.0;-181.0;805.0;-848.0;-903.0;130.0;215.0;853.0;664.0
-753.0;-145.0;800.0;-851.0;-900.0;144.0;200.0;854.0;718.0
-755.0;-130.0;797.0;-854.0;-898.0;154.0;217.0;849.0;746.0
-757.0;-117.0;795.0;-857.0;-896.0;164.0;235.0;847.0;726.0
-754.0;-116.0;793.0;-857.0;-896.0;173.0;174.0;843.0;765.0
-749.0;-81.0;789.0;-854.0;-897.0;181.0;41.0;838.0;832.0
-745.0;-60.0;784.0;-850.0;-901.0;?;29.0;830.0;827.0
-738.0;-125.0;777.0;-849.0;-908.0;209.0;51.0;824.0;800.0
-733.0;-134.0;774.0;-845.0;-917.0;226.0;105.0;816.0;886.0
-729.0;-118.0;761.0;-841.0;-929.0;250.0;350.0;803.0;812.0
-724.0;-79.0;743.0;-835.0;-936.0;280.0;489.0;787.0;798.0
-720.0;-104.0;722.0;-830.0;-941.0;311.0;396.0;772.0;794.0
-711.0;-73.0;700.0;-829.0;-947.0;344.0;288.0;753.0;729.0
-698.0;62.0;675.0;-829.0;-949.0;377.0;?;732.0;660.0
-679.0;188.0;651.0;-833.0;-947.0;410.0;108.0;704.0;648.0
-659.0;161.0;622.0;-834.0;-939.0;443.0;78.0;671.0;869.0
-639.0;162.0;605.0;-836.0;-930.0;470.0;-46.0;644.0;751.0
-613.0;9.0;600.0;-831.0;-913.0;492.0;30.0;618.0;795.0
-587.0;-262.0;587.0;-823.0;-891.0;511.0;-6.0;590.0;734.0
-562.0;-269.0;571.0;-814.0;-866.0;525.0;45.0;568.0;819.0
-537.0;-122.0;553.0;-798.0;-825.0;529.0;3.0;550.0;782.0
-512.0;33.0;539.0;-782.0;-793.0;531.0;28.0;536.0;699.0
-493.0;244.0;523.0;-762.0;-769.0;537.0;3.0;520.0;?
-468.0;97.0;513.0;-750.0;-738.0;537.0;-114.0;509.0;630.0
-447.0;354.0;501.0;-735.0;-718.0;533.0;-157.0;503.0;549.0
-427.0;?;495.0;-729.0;-694.0;530.0;-140.0;498.0;476.0
-419.0;315.0;484.0;-723.0;-671.0;525.0;-302.0;493.0;518.0
-413.0;340.0;475.0;-718.0;-648.0;526.0;-298.0;485.0;498.0
-413.0;354.0;462.0;-723.0;-624.0;522.0;-244.0;483.0;505.0
-423.0;369.0;453.0;-730.0;-598.0;514.0;-126.0;483.0;485.0
-449.0;302.0;441.0;-741.0;-572.0;498.0;-175.0;485.0;486.0
-475.0;343.0;425.0;-747.0;?;488.0;-214.0;486.0;329.0
-501.0;446.0;408.0;-746.0;-508.0;481.0;-259.0;488.0;288.0
-530.0;364.0;395.0;-739.0;-471.0;469.0;-361.0;491.0;205.0
-555.0;363.0;382.0;?;-434.0;460.0;-283.0;491.0;263.0
-586.0;?;375.0;-710.0;-396.0;450.0;-354.0;493.0;245.0
-614.0;466.0;369.0;-695.0;-365.0;444.0;-524.0;494.0;258.0
-633.0;362.0;362.0;-680.0;-336.0;442.0;-433.0;492.0;363.0
-643.0;326.0;346.0;-669.0;-313.0;438.0;-291.0;492.0;278.0
-649.0;296.0;341.0;-661.0;-294.0;431.0;-235.0;492.0;292.0
-647.0;259.0;336.0;-659.0;-282.0;427.0;-390.0;486.0;272.0
-643.0;387.0;324.0;-662.0;-265.0;424.0;-526.0;482.0;282.0
-640.0;454.0;317.0;-665.0;-242.0;416.0;-520.0;476.0;260.0
-634.0;433.0;308.0;-666.0;-215.0;413.0;-528.0;466.0;90.0
-621.0;559.0;?;-664.0;-186.0;409.0;-642.0;457.0;94.0
-606.0;603.0;295.0;-661.0;-169.0;414.0;-642.0;443.0;146.0
-588.0;498.0;289.0;-657.0;-152.0;415.0;-524.0;434.0;137.0
-568.0;343.0;278.0;-652.0;-128.0;417.0;-480.0;426.0;185.0
-545.0;365.0;268.0;-642.0;-101.0;417.0;-496.0;409.0;269.0
-518.0;567.0;257.0;-630.0;-73.0;415.0;-413.0;391.0;304.0
-486.0;634.0;240.0;-619.0;-50.0;414.0;-409.0;373.0;233.0
-457.0;575.0;?;-606.0;-22.0;409.0;-482.0;359.0;302.0
-430.0;621.0;217.0;-595.0;6.0;401.0;?;343.0;314.0
-401.0;706.0;205.0;-582.0;27.0;397.0;-495.0;333.0;348.0
?;635.0;190.0;-566.0;36.0;392.0;-468.0;320.0;347.0
-340.0;558.0;174.0;?;?;389.0;-416.0;313.0;377.0
-310.0;602.0;160.0;-529.0;50.0;386.0;-469.0;303.0;351.0
-280.0;568.0;142.0;-506.0;52.0;?;-454.0;295.0;?
-244.0;512.0;121.0;-478.0;58.0;378.0;-271.0;288.0;343.0
-205.0;608.0;99.0;-444.0;62.0;370.0;-362.0;276.0;303.0
-163.0;721.0;76.0;-412.0;63.0;357.0;-404.0;266.0;272.0
-123.0;737.0;54.0;-379.0;62.0;346.0;-477.0;260.0;309.0
-80.0;667.0;34.0;-342.0;56.0;335.0;-464.0;254.0;232.0
-40.0;607.0;11.0;-308.0;54.0;?;-401.0;248.0;262.0
-5.0;638.0;-10.0;-278.0;50.0;296.0;-240.0;243.0;233.0
26.0;629.0;-33.0;-246.0;43.0;?;-245.0;246.0;288.0
59.0;507.0;-53.0;-220.0;36.0;247.0;-223.0;234.0;317.0
90.0;?;-73.0;-191.0;29.0;227.0;-235.0;226.0;312.0
119.0;393.0;-96.0;-163.0;25.0;200.0;-273.0;217.0;333.0
142.0;507.0;-122.0;-138.0;22.0;178.0;-296.0;201.0;351.0
166.0;516.0;-145.0;-111.0;10.0;159.0;-332.0;180.0;317.0
?;448.0;-170.0;-83.0;-4.0;152.0;-365.0;163.0;319.0
226.0;344.0;-195.0;-53.0;-14.0;149.0;-292.0;153.0;293.0
256.0;244.0;-223.0;-24.0;-12.0;148.0;-286.0;141.0;310.0
287.0;?;-253.0;3.0;-2.0;141.0;-265.0;122.0;348.0
317.0;183.0;-283.0;36.0;6.0;134.0;-196.0;93.0;316.0
347.0;156.0;-313.0;67.0;35.0;131.0;-180.0;60.0;254.0
376.0;176.0;?;94.0;76.0;130.0;-212.0;20.0;215.0
406.0;232.0;-370.0;125.0;120.0;133.0;-236.0;-26.0;255.0
435.0;270.0;-400.0;156.0;170.0;134.0;-238.0;-68.0;262.0
?;270.0;-429.0;184.0;222.0;142.0;-297.0;-114.0;294.0
?;232.0;-459.0;214.0;272.0;142.0;-416.0;-155.0;372.0
514.0;215.0;-487.0;246.0;320.0;145.0;-435.0;-189.0;448.0
487.0;161.0;-543.0;526.0;713.0;438.0;50.0;-476.0;806.0
478.0;118.0;-535.0;527.0;710.0;450.0;-34.0;-473.0;840.0
468.0;87.0;-528.0;528.0;703.0;460.0;5.0;-469.0;694.0
464.0;41.0;-524.0;528.0;703.0;467.0;32.0;-468.0;557.0
460.0;45.0;-518.0;528.0;703.0;472.0;?;-473.0;651.0
458.0;32.0;-518.0;531.0;705.0;470.0;-12.0;-479.0;679.0
457.0;104.0;-513.0;540.0;706.0;472.0;12.0;?;648.0
463.0;184.0;?;549.0;710.0;466.0;123.0;-494.0;608.0
468.0;222.0;-509.0;565.0;?;?;178.0;-497.0;618.0
470.0;251.0;-507.0;580.0;715.0;477.0;262.0;-491.0;624.0
471.0;267.0;-504.0;584.0;716.0;493.0;331.0;-477.0;601.0
472.0;233.0;-497.0;589.0;717.0;517.0;366.0;-458.0;632.0
469.0;286.0;-488.0;593.0;711.0;537.0;?;-431.0;636.0
462.0;235.0;-478.0;595.0;708.0;557.0;452.0;-407.0;594.0
454.0;29.0;-468.0;587.0;708.0;579.0;428.0;-381.0;538.0
440.0;?;-462.0;578.0;708.0;600.0;410.0;?;545.0
428.0;-101.0;-455.0;572.0;704.0;615.0;316.0;-329.0;562.0
415.0;-178.0;-450.0;565.0;703.0;630.0;292.0;-306.0;638.0
404.0;?;-445.0;560.0;701.0;646.0;225.0;-286.0;756.0
397.0;-317.0;-439.0;556.0;702.0;659.0;180.0;-268.0;768.0
390.0;-403.0;-436.0;?;705.0;671.0;201.0;-253.0;767.0
385.0;-387.0;-436.0;554.0;721.0;684.0;149.0;-244.0;718.0
384.0;-405.0;-438.0;556.0;746.0;698.0;?;-235.0;637.0
383.0;-391.0;-437.0;561.0;777.0;714.0;93.0;-227.0;638.0
382.0;-355.0;-439.0;569.0;?;733.0;-1.0;-222.0;610.0
388.0;-299.0;-447.0;583.0;862.0;753.0;-76.0;-220.0;606.0
397.0;-258.0;-456.0;596.0;914.0;776.0;-111.0;-220.0;544.0
411.0;-166.0;-475.0;614.0;987.0;808.0;4.0;-226.0;392.0
427.0;-223.0;-491.0;634.0;1046.0;830.0;-114.0;-230.0;359.0
441.0;-223.0;-507.0;657.0;1098.0;852.0;-198.0;-232.0;301.0
457.0;-160.0;-516.0;676.0;1159.0;875.0;-50.0;-236.0;596.0
469.0;-148.0;-529.0;688.0;1215.0;895.0;216.0;-244.0;598.0
470.0;-96.0;-543.0;696.0;1277.0;915.0;79.0;?;460.0
467.0;-3.0;-553.0;699.0;1334.0;934.0;-149.0;-245.0;180.0
467.0;39.0;-559.0;695.0;1374.0;943.0;-86.0;-246.0;448.0
463.0;8.0;-566.0;694.0;1412.0;948.0;151.0;?;649.0
460.0;-27.0;-574.0;690.0;1443.0;956.0;49.0;-259.0;474.0
464.0;54.0;-584.0;690.0;1461.0;954.0;445.0;-272.0;478.0
470.0;104.0;-594.0;691.0;1473.0;955.0;562.0;-289.0;730.0
480.0;-62.0;?;692.0;1492.0;954.0;194.0;-304.0;953.0
497.0;-308.0;-624.0;699.0;1501.0;949.0;405.0;-313.0;?
515.0;-100.0;-635.0;710.0;1520.0;944.0;372.0;-312.0;564.0
?;95.0;-648.0;724.0;1538.0;939.0;32.0;-315.0;493.0
562.0;-88.0;-659.0;736.0;1531.0;929.0;-78.0;-322.0;?
585.0;-126.0;-667.0;741.0;1518.0;?;29.0;-324.0;557.0
600.0;-386.0;-673.0;743.0;?;917.0;90.0;-316.0;694.0
614.0;?;-677.0;740.0;1484.0;907.0;-311.0;-316.0;727.0
